,Olfactory_R,OFCmed_L,Temporal_Pole_Sup_L,Red_N_L,Pallidum_R,Lingual_R,Thal_MDm_L,Cerebellum_7b_R,Pallidum_L,Heschl_R,Cerebellum_Crus1_L,Insula_L,Amygdala_L,Temporal_Mid_L,Thal_MGN_R,Cerebellum_Crus2_L,Cerebellum_7b_L,OFCmed_R,Calcarine_L,Lingual_L,Rolandic_Oper_R,Precentral_L,SupraMarginal_L,Precuneus_L,Cingulate_Post_R,Postcentral_R,Thal_VA_L,Caudate_L,Rectus_L,Thal_PuA_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Thal_MDl_R,ParaHippocampal_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_4_5_R,Thal_PuI_L,Vermis_8,Temporal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Cingulate_Mid_L,Thal_PuM_L,Insula_R,Thal_VL_L,Parietal_Sup_L,Thal_LGN_L,Frontal_Sup_Medial_L,Occipital_Mid_R,Parietal_Inf_R,Thal_VPL_R,Cerebellum_9_L,Parietal_Inf_L,Thal_IL_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Thal_LP_R,ACC_sub_L,N_Acc_L,Frontal_Mid_2_L,Thal_VPL_L,SN_pc_L,SN_pr_L,Thal_MGN_L,Frontal_Inf_Orb_2_L,Temporal_Inf_L,Thal_AV_L,Caudate_R,Vermis_9,SupraMarginal_R,OFCpost_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_3_L,Thal_VL_R,Frontal_Med_Orb_R,ACC_sub_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Cuneus_L,Frontal_Sup_2_L,Cerebellum_8_R,Vermis_1_2,Thal_PuM_R,Rolandic_Oper_L,Temporal_Sup_L,Frontal_Sup_2_R,Angular_R,OFCant_R,Fusiform_L,Heschl_L,Postcentral_L
Cerebellum_Crus2_R,0.6009758691686968,-0.6155286820512711,0.15798393766470825,-0.030093158975359923,-0.1986934327567488,0.8540743286566267,0.11700036417269968,0.9576789174982758,-0.17064267840388075,-0.3265817480955633,0.7973385363547829,0.3389548388145817,-0.6783876996670212,-0.11266463735299569,-0.7418768124438756,0.7984355975237892,0.6120378436251688,-0.36356159148055567,0.8183251472909254,0.7699344342273603,0.23845468570311013,0.5300680753381977,0.5071222790075671,-0.20055495358680223,0.481241468897785,-0.4311457972268902,-0.2834167169758707,-0.3660802172171237,-0.7025096848718594,0.29451796033826905,-0.04218158773714922,0.07010133467255923,-0.5237825998267568,-0.629448650513543,-0.3087215344083664,0.5032169497136623,0.04806363778384836,-0.5591627919117108,0.6691781943181028,0.6961742288068178,0.27103674384530846,0.8909652634949853,0.19267942768208243,-0.46822300440695064,0.3352373962006188,0.3957186393885625,0.14037592404066823,-0.07491950289771716,0.07485967545656208,0.179090082279536,-0.5693894562554707,0.716552631066997,0.8876059339404591,0.35622237764977577,-0.19438343472020392,0.7386312807498543,0.755788328790328,0.15729500267000404,-0.6675014823164984,-0.4987167061056631,0.5519737089321738,0.3225560368971912,-0.1567215532092261,0.39658561049640306,-0.19724331603870957,-0.36507361108166164,-0.6860717770049946,0.12149156423912615,-0.15577333541950034,0.7012544112482965,-0.15604164289835654,0.3222589282174775,1.0,0.5364735358346577,0.35891178370970434,0.36514849156272583,-0.581793559501154,0.16183206472825873,0.36301983934925974,0.1391276238467777,0.20293307256009266,-0.1972385349411846,0.7986286052952716,0.3062552042622837,0.9581531983644384,0.6825524295735769,-0.24022932546771034,0.15146409156736237,0.21771970429329482,-0.2609788855133032,0.10821714881397736,-0.24699489463283858,-0.2702540744108577,-0.08668699847662663,0.4184706033750406
SN_pr_R,0.5596463138438353,-0.3740610821445682,-0.0036410022145420013,0.32193575531660495,0.04728618306715662,0.5163752829871073,0.27681651965680915,0.45506498066638473,-0.04252610725237943,0.03231142443586904,0.5240615455604822,0.37726205513782407,-0.37948984725756396,-0.18288215173649444,-0.3160408030986751,0.3639533155051861,0.3284339401319766,-0.3597374383546586,0.5029071060715246,0.4584722169543198,0.36252838322480924,0.45735921335612534,0.33285383273931807,0.1193871497235694,0.3636808249389383,0.049408213692481245,-0.36220525789755104,-0.27094889202162936,-0.3807140615132549,0.2091933762521926,-0.049995762073071257,0.32612654745863057,-0.29540308450439645,-0.24485941705865483,0.1635278722503718,0.2641249157013802,0.29176514497070355,-0.4027017860011878,0.3217938341580912,0.30950639791240564,0.06342445763156783,0.4368339098737213,0.3252699251092596,-0.31162120284026873,0.4319286497714365,0.362148738757759,0.13182228583174616,-0.08215482362199664,0.23394920839351596,0.018337668268936503,-0.11259280446918418,0.4034546118706819,0.46861467273906515,0.3597136837747533,-0.1639006182010045,0.6295443672996112,0.35437772641925724,0.3245288999438407,-0.36561170347587624,-0.4019660650769138,0.4975673271432357,0.2504718273200216,0.21379104207097518,0.7151695564946204,0.010875476025923862,-0.14159191101276666,-0.34990295822228246,0.14003235869899136,-0.015592296068593641,0.3668738629660219,0.2081047689792429,0.13016507323706342,0.5364735358346577,1.0,0.370998832801154,0.16863011272852546,-0.40827531108728926,0.19857809418748565,0.2873685529475328,0.2768791590445005,0.44977294660049066,0.16443282790178565,0.5298993415386329,0.38073209147011716,0.5078262278122381,0.4975871055599982,0.1385424732311321,0.36016001138306963,0.18978545179433132,0.20970867762344045,0.2774115061128013,-0.07161686981319933,-0.18926548017851041,0.004577081194467217,0.4279296759646614
Cerebellum_3_L,0.3402104902727833,-0.2992478953956139,0.41982933383986826,0.2584850963386151,0.19768280159984022,0.5923871483350063,0.4538255386340716,0.3355542890786144,0.45996635650550205,0.285122813703912,0.564259047357745,0.6220630792650245,-0.029704165090947802,0.3503588892419576,-0.2856256337848942,0.36500073553673695,0.5176229620470479,-0.05456631256931559,0.4935638289392354,0.6373668627575387,0.5391337618350838,0.223057850850623,0.18566118693861264,0.009628760401892748,0.4569536920639815,0.08416246369690589,0.031766480081699265,0.23214076098231665,-0.26592370445170366,0.42481557078426446,-0.43286640020722705,0.36841246230903785,-0.19708334419132936,0.1597590023178854,0.295403286265743,0.20608295446503752,0.7125942050391944,0.05300356593759813,0.38793993962699436,0.20041740959213794,-0.3587127008420095,0.4207463857266488,0.6313549215864759,0.15891232427116367,0.5943744151876031,0.31273869196478105,-0.30700525175102283,0.14283562976203265,0.4143611806560238,-0.32006025389506493,-0.17900335377548393,0.48872340189810737,0.5302923887964116,0.10967365428689928,0.36882961545734105,0.445120524259621,0.3040879894874031,0.44277381139343813,-0.021365805866715083,0.04302031732479779,0.46696310073263747,0.5246068773920247,0.2812422275663719,0.4189501892665817,-0.12139181190622646,0.1723050829082797,0.16971374721775354,-0.10841868835093126,0.20908992838888565,0.5350242478818845,0.09855501726800103,0.1999330465740759,0.35891178370970434,0.370998832801154,1.0,0.3108621009217861,-0.2346471796230176,0.11301933105361561,-0.09937105818868314,0.7636880137062787,0.3277160899771298,0.3501381230733642,0.26229569974822325,0.3754947535955726,0.41696224584536296,0.6205126158906988,0.2539812722515247,0.5744979746608525,0.5232448909238755,0.3377188521038612,0.032848899903639386,0.04704788556848619,0.45269803323898866,0.41452819769495597,0.2870017295970714
Thal_VL_R,0.570034186308551,-0.49202286590853567,0.15018090568852446,0.12516082581166066,-0.40991994068722304,0.6294162748870991,0.23788172429087553,0.363587320002712,0.11406505700234815,-0.05187681431864793,0.5053206012074412,0.2692827125711493,-0.410273579501979,0.49003564346373024,-0.32060417895022597,0.5355777017268905,0.5615638269234519,-0.33474642181554887,0.6211061725962574,0.6298134489222349,0.02376399733425809,0.2113893484892264,0.6102815495289224,0.2641443524672431,0.3722634293743238,-0.04766117914063989,-0.25663668117857436,0.011492911234376315,-0.48989877162329676,-0.05048033523951154,-0.09496533433257111,-0.32011434075464934,-0.6294203473197113,-0.2067476572169547,-0.15568318407355858,0.02660509445764638,0.16276893733217587,-0.16509347821468914,0.2763317499772225,0.15519679832333305,0.01367433156061531,0.5005832863197623,0.058555726872441614,-0.19328105438391988,0.3483823287582448,0.8668112803006359,-0.029116945907044417,-0.0801308560212764,0.2571657077552051,-0.09252628321406743,-0.04950323164859964,0.5841503839559037,0.5390610825010242,0.3805259247255441,0.19627552443016802,0.3020957349605652,0.18726534054445637,-0.12530594951918478,-0.062313304886979705,-0.14024723063254266,0.19294463418464133,0.19216540265906876,0.22154883071011972,0.3249755845893691,0.06109106868609873,-0.08800451954060039,-0.0023907736368937406,0.3383703218393053,-0.25095471078017634,0.5914752887579025,0.09332525056429297,0.07120685258245855,0.36514849156272583,0.16863011272852546,0.3108621009217861,1.0,-0.35060039745511373,-0.3833023474593838,0.25021961189126146,0.16380438562059546,0.14063249841067044,-0.3002504345387277,0.38837641305965476,0.14946901286616562,0.43278944570793637,0.5327317154917665,-0.05192210112855172,0.1986464361782928,0.6355531606007763,-0.01652892653869606,0.30438448788545114,-0.37974762934940615,0.23456078992166138,0.27216735829478217,0.3288766917941357
Frontal_Med_Orb_R,-0.5209816153221732,0.8568588012319717,0.3949031314975994,-0.42236340227346586,0.43598533186304794,-0.4938327468869723,-0.015747352631854145,-0.4975233005611287,0.4635358126932639,-0.09919894007563852,-0.6716828989236856,6.28486616334253e-05,0.6631535943278177,0.2659479184639688,0.31599196616728703,-0.5620343066658772,-0.5049298995798073,0.7998397725999504,-0.6948804402322095,-0.4172723952720018,-0.05140076646824212,-0.70209219221382,-0.7204640386020809,-0.4172044529334464,-0.04195245908058902,-0.24707063122122316,0.6658262937601439,0.6413908197504941,0.8138650697774652,0.06373516427063444,-0.01696071995137525,0.05615883206973661,0.6842021535353532,0.6136441278134577,-0.11504253503898558,0.10541040062907832,0.05541396032824531,0.6426096562123702,-0.1868495443915512,-0.041598107264238,-0.09162314675948763,-0.3987189978518003,-0.054918050976116434,0.660830793599138,-0.040938931135018064,-0.46073172298522763,-0.3959561040239204,0.27399234923929017,0.09330362052863439,-0.023638788246174422,-0.138844127682564,-0.45101151544223583,-0.48589054493330125,-0.7315973265545148,0.08567084988230705,-0.4704927003240329,-0.06499318668139492,-0.16365985863697208,0.5451906687517812,0.7897663857730337,-0.4007163274280491,0.004631090869062527,-0.24178929221378076,-0.6304761532759723,0.13067977102048184,0.500120155445104,0.5292510795890585,-0.15963058925385099,0.5286786763951233,-0.4784885422666628,-0.4897861343135523,0.4209254457379628,-0.581793559501154,-0.40827531108728926,-0.2346471796230176,-0.35060039745511373,1.0,0.26351110478689743,-0.6186782457892952,0.0915430593200268,-0.6617639985585292,0.1556263588914261,-0.7241086685725343,-0.15337875896929112,-0.49966431358685315,-0.771417030351095,0.09999806733902299,-0.1995150204728777,-0.18855525978924467,-0.1433486080303489,-0.6551884875857313,0.5883910111915088,0.42052571442708336,0.331197109311487,-0.7230954135476811
ACC_sub_R,0.07964695046008918,0.3196780861197164,0.034888649855826494,-0.11417757730310696,0.643599727017636,0.002694943781909739,0.23976495415134844,0.1841466491463856,0.09796671985806168,-0.09399738052160377,-0.12449435729837278,0.37055168710078334,0.32555669118705743,-0.45947526854727067,-0.04104230187738805,-0.05766586689094844,-0.12346213009256837,0.40657411022051115,-0.02385398695831935,-0.05197656493252015,0.4323125735040778,0.06720132998284849,-0.29055077975437194,-0.23718854641992038,0.08843227619424336,-0.2102984817789286,0.16715844716891023,0.07944822046441163,0.3196583342473861,0.42353808518387875,0.16426863126043031,0.6903016869276752,0.4697078656185892,0.164511558214893,0.1621977632912442,0.5340016084417748,0.12913373470746584,0.1400391674111153,0.13784364825999593,0.3946444010720657,0.18821843419804163,0.05066948195091015,0.2673425923457674,0.2532175167132256,0.28612202372101997,-0.24280519319318739,0.12125336486663522,0.4418558234907702,0.14564896985114034,0.24518657673132405,-0.2987605664866703,0.029476540570048542,-0.03451801238421732,-0.09853573601169804,-0.1950693291109068,0.4201252323269933,0.2959961431833007,0.3468876446185882,0.05455001982363691,-0.06482227396091968,0.28204173582666975,0.28481634688280094,-0.05027416662100553,-0.1974337099139893,-0.058578694117261555,0.16513478419596947,-0.23425770046428937,-0.24927154395189155,0.700301640739372,-0.23412409187735167,-0.14193294040212787,0.5307773835058348,0.16183206472825873,0.19857809418748565,0.11301933105361561,-0.3833023474593838,0.26351110478689743,1.0,-0.021990991339093758,0.2028600924563163,-0.0126600298842234,0.4013675931263305,0.0742829996265035,0.31019784352238833,0.10421495113033642,-0.20132252074591586,0.11601665627804386,0.11554674888277647,-0.2561972936396799,0.04063851319080394,-0.1855844453008172,0.5156486451840371,-0.10681441789315552,-0.08338249760396346,-0.1416668317652828
Cuneus_R,0.4552241287233402,-0.4904967155466506,-0.566864473835215,0.30783449434729876,-0.2325660897748036,0.2527423363867287,-0.023786777052434146,0.3060861141676552,-0.5816231959950142,0.019337470316351534,0.355901843999631,-0.17836242725367088,-0.523431142462919,-0.49332471714995313,-0.10714012482007786,0.4028982449650115,0.23817423428550474,-0.5811558535466889,0.5154200601956498,0.13511906217278433,0.09196717828647,0.5397382605752125,0.6084796922219907,0.5938784024555429,-0.09660975786848215,0.27194610521231205,-0.6380661366066975,-0.7019423524478611,-0.43977673439606835,-0.2131839089583355,0.6610400342851306,0.043009040035868126,-0.41765018921973923,-0.520692513195909,0.10358193048736965,0.001008648359809744,-0.20416024013887632,-0.47978471567323644,-0.017017199317341407,0.0429873893819755,0.6223604398767546,0.15974522940834102,-0.13475896311877716,-0.6797526063414504,0.04430963930509411,0.3785462609943217,0.830208265776086,-0.2416770787065722,-0.19076614121286165,0.6166288541249683,0.2981186158672698,0.2716006168470755,0.1602330721058211,0.756555963202878,-0.33935028626357805,0.47281964307089125,-0.07381087365933711,-0.019274223188766013,-0.409212324708977,-0.7378666843257858,0.12943770476096386,-0.18317740542885788,0.22238192099045337,0.3774660568800173,-0.025740996916387305,-0.45795353880397677,-0.5189998392435787,0.05168320442143988,-0.35673525954341084,0.15839736739801957,0.5337515938515659,-0.26734763995883687,0.36301983934925974,0.2873685529475328,-0.09937105818868314,0.25021961189126146,-0.6186782457892952,-0.021990991339093758,1.0,-0.3414165679893098,0.45630775783827693,-0.11748826292083644,0.7322170901382867,0.12309849465907062,0.24214092672248433,0.41876663912815537,-0.15770444281586177,-0.01378276943640683,-0.07157552998827563,0.08480081326230679,0.7805839431106073,-0.4163278709879463,-0.5936080741884295,-0.5384311457450014,0.5494695533396673
Cerebellum_4_5_L,0.18280037125862006,0.05152963626529997,0.49659576979873116,0.25557062055148166,0.48162880692218435,0.4076967096531237,0.5197380377217623,0.15972164307307543,0.7062654899790367,0.269946192794314,0.2464813616939616,0.6480149373630057,0.25482562928075103,0.38693527061092614,-0.10540904873511932,0.09734362167434925,0.2197180125102239,0.2908082634148601,0.1680066011497854,0.49931527360426,0.6088417028163235,0.07970025913429249,-0.01720129048695155,-0.11578165275838193,0.6161132096657066,-0.052257765184634264,0.2581372764743692,0.5523950253155678,0.06027264283729124,0.6580983039990177,-0.42129214848304597,0.3904949489882353,0.09179227319117787,0.48423614935440534,0.26415099544322823,0.4337915551766893,0.8988311560125147,0.284823654907677,0.42121990573034385,0.2767266154393248,-0.36338641819615547,0.2833527504277269,0.7130967503681809,0.465092199083128,0.6108204329416992,0.17900342911893002,-0.3797282491704253,0.20342648563908583,0.6107489748406536,-0.3089211218295523,-0.2875639148007379,0.3019138070178897,0.34058416304036043,-0.12311452101557703,0.26465571817518835,0.32354583598406883,0.24768750218455907,0.544835471022652,0.23053915298774774,0.34076495700444276,0.47958192853875403,0.4989283264249346,0.12983093405330828,0.24972339736215016,0.12024250312685632,0.39805548816289427,0.3563812035371281,-0.010993963564629193,0.4892479714682329,0.3206908287043767,-0.12295801090970011,0.38540366651001035,0.1391276238467777,0.2768791590445005,0.7636880137062787,0.16380438562059546,0.0915430593200268,0.2028600924563163,-0.3414165679893098,1.0,0.16701332031804322,0.3961706450846238,0.027051967181946916,0.46189770250439505,0.1947334445393308,0.2590691511981424,0.4713642399740192,0.6136052246998012,0.5197284614297947,0.33403139941078164,-0.2644389594915715,0.39978940483359515,0.6431863801397999,0.688985615080418,0.10702857305555852
Supp_Motor_Area_L,0.3699582679293324,-0.5433804746101067,-0.4879788742549326,0.7535188001190484,0.016979882377396706,0.16873799577106238,0.2083576100444068,0.09105720248326492,-0.21209459793489754,0.5571048934904785,0.4194539933052581,0.23228179071746063,-0.1723043690111083,-0.3513714395398173,0.06651124878833248,0.17944973810366857,0.3624904300729,-0.5585236600989557,0.3762043381364377,0.08804026172146216,0.4304501700241681,0.7639498760364651,0.5368826487708224,0.6959672360560837,0.01652201491169575,0.6746784969921649,-0.6069861880047948,-0.30897097698356196,-0.3619573853216894,0.09597250392788015,0.014997348696036573,0.4379463949374698,-0.3668341883542347,-0.15471486738217738,0.7052012911010325,-0.17599562521066153,0.27192409077984037,-0.3464320933217702,-0.07151720181252655,-0.21583155015438557,-0.046828836702058,-0.0030419835879470377,0.5343911982723196,-0.27332093369989896,0.2827802102875671,0.37395061931362183,0.3982827131515786,-0.12990763699665733,0.38899349634549335,-0.0868980510916863,0.4177433075314125,0.17856051318636007,0.0881485757075786,0.758504294081514,-0.026835101138020928,0.4670865410543314,-0.2639736510238349,0.485991403962647,-0.16254721536797764,-0.6225603357476791,0.6163576311662105,-0.01846765251406366,0.5839216765648868,0.7078020270014859,0.024673366022440465,-0.16451214721818477,-0.16223459099589213,0.1473975583002822,-0.06577976795675322,0.21278835633589413,0.770486821130516,-0.4624086207934441,0.20293307256009266,0.44977294660049066,0.3277160899771298,0.14063249841067044,-0.6617639985585292,-0.0126600298842234,0.45630775783827693,0.16701332031804322,1.0,0.4030845220289572,0.4406395825899787,0.5518588713148591,0.13064780287967795,0.6262975579986712,0.4310285049688244,0.6463705226299268,0.28899378826972416,0.7646457100091951,0.7181463886516884,-0.21497127626701193,-0.2664409569734527,-0.12437096024079661,0.8062432767644448
Frontal_Inf_Oper_R,-0.10327685884556338,0.13045480420858074,0.039958256383901505,0.21783056842329285,0.5172154895643334,-0.12912250290251526,0.2520890072971291,-0.2545835595786506,0.25870337104165375,0.6285895615328733,-0.08474640877195158,0.41639115319743314,0.3759532332377999,-0.14311939078986427,0.23358654133242537,-0.25904307642284985,-0.0630631363815832,0.13980199352394312,-0.14434324928777575,-0.16177671626632825,0.695302447892309,0.08153958940240125,-0.284708969083949,0.17278473160999536,0.016480251509821832,0.4866470401925596,0.030397159848648422,0.18887520217868473,0.27957670728487005,0.27601908050086754,-0.10105052342917575,0.8129284984832501,0.25673086251807364,0.34268636057311613,0.7625384125511764,-0.04255859742451168,0.5043444420744655,0.22583199875712626,-0.17724749714097676,-0.23095591520092745,-0.1707569280008244,-0.28730832081117025,0.5980222862346367,0.3479036567084542,0.5147918331661417,-0.16429174789502468,-0.05914696330538239,0.18315280078732304,0.3465944605790947,-0.11026759871333867,0.24546866651006852,-0.17655775569821533,-0.2426438249203975,-0.039566813537207875,0.0842435696097839,0.2308258729404169,-0.20700061236870212,0.4656818912281016,0.21562365210390788,0.06639178914219115,0.23135054083400944,0.11901367516079366,0.335702874143603,0.13382412987069828,-0.08776015320217319,0.3051959626849635,0.22103391625929716,-0.19322200704820072,0.481457154929922,-0.19489126342042237,0.3721445260827961,-0.05092187832954607,-0.1972385349411846,0.16443282790178565,0.3501381230733642,-0.3002504345387277,0.1556263588914261,0.4013675931263305,-0.11748826292083644,0.3961706450846238,0.4030845220289572,1.0,-0.12265773438802528,0.2978026690879242,-0.2020244842990413,0.03530998497127792,0.525006371525941,0.5176954325020116,0.04150422658352901,0.6813154637152425,0.11303615903986733,0.3080861440102645,0.12824466183919828,0.1765432822982809,0.06621511437811543
Cuneus_L,0.5902661155799968,-0.6529402526656894,-0.11152927785888221,0.23495224290790115,-0.17894776029150122,0.7190908825649275,0.18886727944288365,0.7709654290207367,-0.28758676524310206,-0.1120762201634886,0.7447764207631279,0.2054117036418283,-0.6614344403975622,-0.2447910404248201,-0.6037485309970404,0.7518466480446393,0.5856779596974242,-0.4758599765983059,0.8360356212023441,0.6452770534551194,0.3127452617811122,0.6659962423474881,0.70562575274803,0.21693751332652236,0.34240568982615716,-0.11177256693132001,-0.5700471439516618,-0.5221146125549758,-0.651839029191524,0.1582105532191991,0.2175076421627547,0.1485392905659872,-0.5627388434988918,-0.6033238738897614,-0.05786935875771907,0.404796378111864,0.05869877121038451,-0.621511571590057,0.5039270447061369,0.4856032840273206,0.42321315288471467,0.644681548993686,0.19015927528932983,-0.6142114012129637,0.33035874571676954,0.5409865788917686,0.4814670367838657,-0.25730887021513627,0.059685548079872336,0.38560768991482863,-0.23226623316782585,0.6791480021859336,0.6729978368262625,0.6361138277680821,-0.30232632271498483,0.744864817245079,0.41750929273120124,0.2141740564129906,-0.5870324848771059,-0.6700873170413172,0.5070433153651408,0.16981669770749455,0.03999160383486909,0.5524229277860548,-0.04791134768062599,-0.41846824330014426,-0.6166513979924179,0.2288252813720191,-0.2629115352559355,0.5827303060827329,0.21803516772505319,0.12090988832473347,0.7986286052952716,0.5298993415386329,0.26229569974822325,0.38837641305965476,-0.7241086685725343,0.0742829996265035,0.7322170901382867,0.027051967181946916,0.4406395825899787,-0.12265773438802528,1.0,0.3756959413146101,0.718755885597914,0.680629323639542,-0.17908985360820784,0.19852892240006226,0.219527416228326,-0.027273260418664513,0.4959493790677887,-0.2860538818331923,-0.3533672547832629,-0.22318553093614654,0.6055931486223831
Frontal_Sup_2_L,0.26256399501068645,-0.07801890980355453,0.021525048260687137,0.4789162369748698,0.40826888328647504,0.2863110129438252,0.5219509025554502,0.288793616860006,0.2836426139288562,0.32687906859473626,0.28279555164931086,0.5748855881758504,0.09072517625257918,-0.08393146094473941,-0.08188650963837109,0.19878910450677287,0.3118667932793371,0.0834468825573563,0.29587964919659676,0.2593558175583172,0.5958654542417388,0.6679100275601645,0.45374203039479616,0.2663767749752741,0.41006395593654826,0.09301636267636798,-0.2092317629342048,0.26733636414623746,0.005714992907429704,0.41454811491204036,-0.08421329891385498,0.5105596803477863,-0.020170351877421232,0.17294058458192507,0.38295768991156764,0.4099493470023234,0.45844027586240715,-0.029141680278081,0.2804425244634941,0.25055277585351676,-0.005897702937843373,0.20117406899386517,0.8049320364950346,0.1478682731784421,0.531652091479787,0.3520121145523536,0.1937243915732014,-0.0006045660177715431,0.8231767042030246,-0.059409190928648256,-0.13130163725952335,0.3468166910653138,0.21863127247166697,0.44392619237678427,-0.05995910149942879,0.4811592491938177,0.10393038301139046,0.4880761539949491,0.09712392938527607,-0.13731213837886339,0.8619712433097497,0.26875919818089844,0.2218251533208716,0.38229715055962266,0.0937614438967577,0.15427666980026286,-0.059570258248712274,0.1176041293526558,0.3670229734155284,0.23112944140219646,0.1779586907299731,0.26032202535877796,0.3062552042622837,0.38073209147011716,0.3754947535955726,0.14946901286616562,-0.15337875896929112,0.31019784352238833,0.12309849465907062,0.46189770250439505,0.5518588713148591,0.2978026690879242,0.3756959413146101,1.0,0.2528912181406994,0.35497350451897886,0.4816930868278724,0.7192606276915258,0.5348494663984186,0.5163993531114631,0.17638987249613888,0.3147923132320954,0.09441103166382481,0.28225322583730544,0.6130621645352688
Cerebellum_8_R,0.5934622134695939,-0.5941395378410261,0.2999461255177889,-0.07976249848438391,-0.22257157444564973,0.8916828224411707,0.15688634483327685,0.9330751589352841,-0.05397480254786856,-0.3805510381425963,0.8232682973758175,0.377365167525249,-0.6616812601445826,0.047314565539566845,-0.7765594022606261,0.7861208479016979,0.6458070288062484,-0.32931991532741867,0.7913632535042,0.822486684770465,0.18490055275056497,0.40860201880223174,0.43583460062206303,-0.28545999050503884,0.5474621516412335,-0.4796326112200848,-0.21220359458734656,-0.27156697793570095,-0.6886544409473315,0.3109883174458185,-0.14775999702064554,0.018475378366452418,-0.528193338366476,-0.5839917990552361,-0.33922054931963835,0.47597516212369906,0.06773732242493664,-0.48269225771647617,0.7159179057121213,0.7137181470161895,0.18578051652937405,0.9458839553321324,0.18289637786001264,-0.3866555578640508,0.3603045220344409,0.4229366346388275,-0.019753414032902938,-0.11095555585683466,0.10404710326999224,0.08405246670359476,-0.6128227756068022,0.7546099896830414,0.9370624498776488,0.24167399491514402,-0.12332828286195069,0.6929389970193025,0.8223614916255054,0.14087357589236882,-0.6195544814825539,-0.3665579866799007,0.5086237110299929,0.36968767815709463,-0.19648484567191696,0.3782749045497642,-0.2217679869669078,-0.32632334913096317,-0.5821989872606183,0.14455556165418978,-0.13242272939518843,0.7770420537995129,-0.22992266277657844,0.3659379854811018,0.9581531983644384,0.5078262278122381,0.41696224584536296,0.43278944570793637,-0.49966431358685315,0.10421495113033642,0.24214092672248433,0.1947334445393308,0.13064780287967795,-0.2020244842990413,0.718755885597914,0.2528912181406994,1.0,0.6755127757026713,-0.22313027332982915,0.1511745548195523,0.29244013396399804,-0.27477837091362245,0.01889296789098774,-0.26870709308437657,-0.14969352874731695,0.0016020062433886074,0.3149834335239582
Vermis_1_2,0.593860160680813,-0.8207636630238574,0.0013742359073990473,0.3941720269787432,-0.32268185116931275,0.7335575689744286,0.21972670292623045,0.5922795297715773,-0.10708876170375323,0.1913531762867829,0.888511088571289,0.3542022502564721,-0.5852639477785995,0.06608322727101815,-0.46133427901063384,0.6859944954995363,0.7703468504440326,-0.6343581691569293,0.8301312653926403,0.6781995341050873,0.2882327041849411,0.6107273377046417,0.6769659172102339,0.3274236446032508,0.3231329241732907,0.20377276852326537,-0.48358023845989917,-0.32134570501601545,-0.7646958977632781,0.10518798580249245,-0.2246401306911747,0.1212643063929015,-0.6854654052560957,-0.4553832197435593,0.1994932890694966,-0.027170287314806064,0.27376036419179867,-0.45416287236243563,0.31196609964922617,0.14852393829851454,-0.05934812489998483,0.5835541759145171,0.36651097077670086,-0.44771554805071995,0.39397958826081875,0.592001734311855,0.10938494297631655,-0.1583949038016919,0.23419923797743955,-0.14978026494480734,-0.0025249499368838763,0.6576606831423295,0.6993113488765879,0.616507059812807,0.11557641766340528,0.6049909984291529,0.28010185841502233,0.30504158398553916,-0.46265053777387666,-0.517092490216526,0.5308536515829984,0.27646445246429857,0.3087066597991786,0.6905348948379726,-0.20172663641949298,-0.2586673099321142,-0.31400808656345924,0.12568916699582558,-0.30185740001659395,0.7384509063746283,0.40438387471708875,-0.17666962994472943,0.6825524295735769,0.4975871055599982,0.6205126158906988,0.5327317154917665,-0.771417030351095,-0.20132252074591586,0.41876663912815537,0.2590691511981424,0.6262975579986712,0.03530998497127792,0.680629323639542,0.35497350451897886,0.6755127757026713,1.0,0.07239704631138229,0.45128331972322777,0.48957173339484866,0.2915939558969914,0.5257939193649679,-0.4852129481766839,-0.10939591662473382,0.020248780223720717,0.6853601863639716
