,Cerebellum_8_R,Cerebellum_Crus2_R,Angular_L,Temporal_Pole_Sup_L,Temporal_Inf_L,SN_pc_L,Thal_VL_L,Cerebellum_3_R,SupraMarginal_L,Precuneus_R,Thal_PuA_R,Cerebellum_10_L,Heschl_R,Thal_LP_R,Frontal_Sup_2_R,Thal_PuL_L,Thal_MGN_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Olfactory_R,Caudate_R,Cingulate_Post_R,SN_pr_L,Fusiform_L,Paracentral_Lobule_R,Thal_PuM_R,Cerebellum_7b_R,Supp_Motor_Area_L,Olfactory_L,Parietal_Inf_L,Cerebellum_7b_L,Frontal_Sup_2_L,Temporal_Sup_R,Calcarine_R,Cingulate_Post_L,Thal_MDm_L,Temporal_Sup_L,Frontal_Mid_2_L,Cingulate_Mid_L,Lingual_L,Parietal_Sup_R,Vermis_6,Thal_AV_L,Precuneus_L,OFCant_L,Pallidum_R,Rolandic_Oper_R,Cingulate_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Temporal_Mid_R,Frontal_Med_Orb_L,Hippocampus_L,OFClat_R,ACC_sub_L,Postcentral_R,Occipital_Mid_R,Vermis_8,Frontal_Sup_Medial_L,Cuneus_L,OFCpost_L,OFCmed_R,Temporal_Pole_Sup_R,Cerebellum_6_L,Thal_MDm_R,ParaHippocampal_L,Thal_IL_L,Thal_LGN_R,OFCant_R,Cerebellum_4_5_R,Cerebellum_6_R,Thal_IL_R,Thal_PuL_R,Amygdala_R,Thal_VA_R,Parietal_Inf_R,ACC_pre_R,Calcarine_L,Thal_MGN_L,Cerebellum_10_R,Hippocampus_R,Thal_LGN_L,Postcentral_L,Fusiform_R,Cerebellum_4_5_L,Thal_VL_R,Putamen_L,Cerebellum_8_L,Vermis_10,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Caudate_L,Frontal_Inf_Oper_R,Occipital_Sup_R,SN_pc_R,Temporal_Mid_L,Cerebellum_9_L,ACC_sup_R,Insula_R,OFCmed_L,Frontal_Inf_Tri_L,Thal_PuI_R,Red_N_R,Thal_PuA_L,Thal_LP_L
Occipital_Mid_R,0.08405246670359476,0.179090082279536,0.18139777999913337,-0.3144597799404507,-0.3934685055632055,-0.2135111608968928,-0.09336984550240449,-0.0557240203093339,0.00996735060609329,-0.09759579830444647,0.06355817408905598,-0.1151194870792615,-0.2949849098729416,-0.06417241283385151,-0.24096702620975316,-0.1837227075604347,-0.045216187657565306,0.13557688847239846,-0.16670833220457495,0.12118543214239633,0.03741885730530839,0.03185205944013106,-0.15456546814587158,-0.43026044364645033,-0.20001117805888038,-0.165744610155633,0.22485198742562407,-0.0868980510916863,-0.2298707833376145,0.12607642820543372,-0.11825551628879039,-0.059409190928648256,0.26665047644496676,0.14551495362804798,0.014786301253979181,-0.19667431671182375,-0.40984874086039463,-0.04675477081407167,-0.23120121546750372,-0.07407037312387774,0.7779408297449832,0.03432674671743602,-0.16305881251520024,-0.003595596521457125,0.004548568343288595,0.13008211834100714,0.07921662133230577,-0.1752603334377038,0.4323143413620387,0.8809610893702858,0.38710570616866796,-0.10219187881079914,-0.39192299247360446,0.23027215796286882,-0.24753833553850144,-0.19731308867129924,1.0,0.13274927403466333,-0.23198842848574483,0.38560768991482863,-0.17649345495662688,-0.0491656528673401,0.21673505059458392,-0.22230965151049953,-0.11555602988673178,-0.30096237910843915,-0.41490178200506794,-0.15783208276214789,0.012957304699531018,-0.22780716333030746,0.09894708456370689,0.01625754300763002,-0.04812588452699543,-0.05116477429421307,0.03758893549894081,-0.13764248309455754,-0.06410994502980683,0.06207905169699177,0.04497484117207008,0.10620032601726123,0.12909250121819985,-0.0431244045100495,-0.05277831817496726,0.31923957397670777,-0.3089211218295523,-0.09252628321406743,-0.2196472605506382,-0.15135390247254,-0.37357966556079025,-0.09714559075577245,-0.12395299838514262,-0.3727252848669244,-0.11026759871333867,0.8895322331912261,0.04467332279238024,-0.4417814031753349,-0.008687250613992621,-0.041978604201063696,-0.012114248571781314,0.04950651538188095,-0.3316734181113417,-0.06965426178469686,-0.12898514203050665,-0.10943259008793811,-0.17069161748893036
Vermis_8,0.7159179057121213,0.6691781943181028,0.09789023832710993,0.45543475903277486,-0.23016473538069676,-0.36060980726681935,0.22972814730471214,0.5394468136303768,0.1667568629925758,-0.18197742653799268,0.5059434578935015,-0.043223447222056434,-0.4361079180942073,0.2178638459672616,-0.3064231763088418,0.6374102463969404,-0.6745930411692458,0.7619194800527925,-0.10147105786501727,0.380458956992538,0.12959624118748025,0.7146832871160571,0.17771400059030704,0.19403680525208736,-0.43115904466130206,-0.14279363377614715,0.7449577447047036,-0.07151720181252655,0.04113133647187459,-0.07594565370677717,0.3804225485480239,0.2804425244634941,0.5332303897432675,0.5310329807538159,0.6795690449788585,0.2185073319093501,0.2523732690926896,0.4423508082387818,0.2638477894500955,0.739128931226519,-0.20615823699466934,0.7456686985515653,0.19613186727448229,-0.4689702862505492,-0.25059270472431455,0.048461949806393144,0.2713254638497573,0.1330476826814778,0.6848261854734473,0.14273830183780342,0.7839370648875535,-0.2098924160268008,-0.10862678953281345,0.34787060865472186,-0.3928908441921323,-0.6191168687090889,0.13274927403466333,1.0,0.23373889388686753,0.5039270447061369,0.011349328385786596,0.05033397497603537,0.7946541445572513,0.6746144151859269,0.4683147520321418,-0.23328901432769572,-0.12429883397043501,-0.7090606500043385,0.07689356977352917,0.22960300661204558,0.8066602635775149,-0.2921624061579921,0.02925745574585244,-0.21566302743121596,0.3314913686432868,-0.7895752071420308,-0.14725374368279787,0.4813526561342406,0.038265532298463405,0.48858279063550597,0.1892522207951203,-0.08233312980959404,0.05493631584679944,0.7271837493217894,0.42121990573034385,0.2763317499772225,0.12419829872018745,0.7097674344514958,0.08804834871472478,-0.4570006786201581,0.7125184709725688,0.05656078868123324,-0.17724749714097676,-0.14102952295969534,0.3236522077969192,0.20833405885810727,0.7660280625399797,-0.2021027835215838,0.3635967375241609,-0.24491208213537838,0.08136149253761035,-0.4002737853944496,-0.25904673452978216,0.0742797421855049,0.37736803946020897
Frontal_Sup_Medial_L,0.10404710326999224,0.07485967545656208,0.07740712197700904,0.2311756777914083,0.2636241404845319,0.21089350036525922,0.31575914455292997,0.46084563397466805,0.2353658950011641,0.32902446145529024,0.4638623833835269,0.24073827199454195,0.3203494157825603,0.49559496918759666,0.5527206416713295,0.28182615861572846,-0.010765477335382237,0.07556217406859804,0.4205559858098327,0.21239378412312204,0.48889652541717077,0.5295090968831514,0.2559964358116385,0.417317517481426,0.24646832234508376,0.5946069982090346,0.10477406199509649,0.38899349634549335,0.33174123066013433,0.1640822850036412,0.2934939197065096,0.8231767042030246,0.28631470828810485,0.1211879518019008,0.5470772198121214,0.4730833850090593,0.6087255788131266,0.706503243656614,0.7686351891940671,0.24689431849786073,-0.2005123060308323,0.10753543754718044,0.1248364197013275,0.1403723829798288,0.1139774314943473,0.39192707784759645,0.5596168625686351,0.6966087258496761,0.032779299938364946,-0.20814416685181394,0.10246670848847657,0.1275004470846514,0.5898734696380245,0.27240366789429427,0.3159374747182945,0.07321280435199097,-0.23198842848574483,0.23373889388686753,1.0,0.059685548079872336,0.27355154993528447,0.25444301850917506,0.09202832982816989,0.24057271032260555,0.556096335998146,0.40622711098280323,0.2266560997521024,0.096552235109778,0.397120544030049,0.5605025362244093,0.12538208272438164,0.248255416279893,0.31347778533659026,0.36788863300611313,0.22932838328938165,-0.15566997614053504,0.5770436352887184,0.15097748963201632,0.11614228747808503,0.31239487453961556,0.37918475677824204,0.16558254407121437,0.34724943321968677,0.2921606705759698,0.6107489748406536,0.2571657077552051,0.5231185477553266,0.2822325319184818,0.4900655213512515,0.13237575809439175,0.11870789485407997,0.5712863280881627,0.3465944605790947,-0.2574962850226352,0.17217875592106702,0.2631522275311171,0.1685863814606362,0.419067391316087,0.5723692818904705,0.05691297297720467,0.7815236309581237,0.21313813028350773,0.3081976562452411,0.30193602835741395,0.3737161611838957
Cuneus_L,0.718755885597914,0.7986286052952716,0.7922569083175771,-0.11152927785888221,-0.6166513979924179,0.03999160383486909,0.5409865788917686,0.31390160043369686,0.70562575274803,0.39154714473994817,0.1582105532191991,-0.5851687359184206,-0.1120762201634886,0.2141740564129906,-0.027273260418664513,0.2707424786445419,-0.6037485309970404,0.41750929273120124,0.3806193206577784,0.5902661155799968,-0.2629115352559355,0.34240568982615716,0.5524229277860548,-0.3533672547832629,0.08099717023826149,-0.17908985360820784,0.7709654290207367,0.4406395825899787,-0.014029883487047782,0.6361138277680821,0.5856779596974242,0.3756959413146101,0.744864817245079,0.8843297085101804,0.1861159066140061,0.18886727944288365,0.219527416228326,0.5070433153651408,0.19015927528932983,0.6452770534551194,0.3304713701142164,0.7368219019517098,0.2288252813720191,0.21693751332652236,-0.5414948884919598,-0.17894776029150122,0.3127452617811122,0.15107715060631782,0.8137765075932718,0.42321315288471467,0.7085139356583972,-0.7866818107629563,-0.3671488941489046,-0.04484469084644867,-0.5870324848771059,-0.11177256693132001,0.38560768991482863,0.5039270447061369,0.059685548079872336,1.0,-0.5070814857504412,-0.4758599765983059,0.6137221479379813,0.44367774706762897,0.26952399210303574,-0.6033238738897614,-0.30232632271498483,-0.34556832721668795,-0.2860538818331923,0.05869877121038451,0.644681548993686,-0.5171230451227532,-0.6343102811867258,-0.4085216771196237,-0.3108600344791948,-0.23226623316782585,-0.2897821642849053,0.8360356212023441,-0.04791134768062599,-0.101912734455662,-0.08507188856421499,-0.25730887021513627,0.6055931486223831,0.404796378111864,0.027051967181946916,0.38837641305965476,-0.4033607451931372,0.6167959105385569,0.12204982715163781,0.20195446191689984,0.40228999908897517,-0.5221146125549758,-0.12265773438802528,0.2175076421627547,0.6885704353412732,-0.2447910404248201,0.6729978368262625,-0.10387866643015939,0.33035874571676954,-0.6529402526656894,-0.03582431788661885,-0.7723350009763329,0.2188951650629174,-0.5649092218148712,0.2495359289005249
OFCpost_L,-0.2883280410925142,-0.3411265855424841,-0.6108352703131205,0.5290405685781218,0.5024326028893075,-0.08267135531234127,-0.27394441997518476,0.1455555605043642,-0.531198779012703,-0.39090371873880225,0.3168802875665467,0.6467946453252333,-0.03432213177900283,0.0822710237715592,-0.046424832893703936,0.2054737973133439,0.1644874611713539,0.0449061685582101,-0.4164741797713073,-0.2895327691847624,0.6741730888014857,0.14671740220439589,-0.5253720665999999,0.6288294498689999,-0.36042084977915195,0.2220363158997177,-0.2463768305945178,-0.4779544405901089,-0.09176526174548481,-0.5880151562416889,-0.2620548679243564,0.0678975157019065,-0.21916926500424064,-0.4135985247411264,0.3248141581089636,0.26549755271356024,0.03417654916041212,-0.09761549056532931,0.20087628574351654,-0.10664609640994882,-0.3472772299070858,-0.2900674097528415,-0.2107543249309492,-0.4009949255281084,0.6899968765786331,0.5536932622692696,0.19809176871926568,0.22669304606686919,-0.1986632200236415,-0.2683005103679596,-0.1488537284976444,0.6901394961637467,0.5966072940942709,0.6098446327509981,0.6029872981441269,-0.2637494384913995,-0.17649345495662688,0.011349328385786596,0.27355154993528447,-0.5070814857504412,1.0,0.8656489060782676,-0.07174509526684414,-0.05307635452515791,0.18366715695184108,0.6887190462443754,0.2728368227090082,0.03602370305466125,0.7266407973853546,0.29992118668267986,-0.19187091656200767,0.5363187320104545,0.7304174302178167,0.5950061012883037,0.6905269186726762,-0.25212122317988483,0.5391367340390877,-0.3721180027998126,0.0816428144650816,0.4810960685618179,0.5775902518888613,0.549941601358242,-0.5313449676234836,0.28643762358737,0.39262868846898635,-0.16283731933977855,0.7738224434296144,-0.14705595711660124,-0.10454586161194271,-0.4589737122417826,-0.018507362734141868,0.7351361424035758,0.23762125820309304,-0.21645995940941098,-0.2689541591135973,0.34841845040276676,-0.21820852752239567,0.2927215439957894,0.20154303008278518,0.6769884905725875,0.3730989916076122,0.5955024892072446,-0.3044438613709151,0.70344020689049,0.21075910210083632
OFCmed_R,-0.32931991532741867,-0.36356159148055567,-0.5875616033682289,0.5123024172058429,0.4840800030240087,-0.23814943203932876,-0.4004059117730235,0.0052729288792783815,-0.5352995699162956,-0.4506337404707993,0.2946737740224987,0.6633886475477272,-0.10546824345020446,0.04850239031728716,-0.14902789653542323,0.1479615297711068,0.11875022447347505,0.03760283342673766,-0.4792186090469035,-0.503440417801551,0.6301227603627192,0.14866968969018765,-0.5904025045630993,0.5605268869858379,-0.43480288330606404,0.1685893361521602,-0.24327268838298818,-0.5585236600989557,-0.2587832429314886,-0.6235710114522759,-0.3035589302297542,0.0834468825573563,-0.32366616921811303,-0.4849305343985404,0.3170083891432042,0.14825666420143074,-0.06830098510828728,-0.12130623083304043,0.16828718946657129,-0.19562346203256167,-0.2381589047638819,-0.34480338959519913,-0.14795650144931563,-0.456544918569741,0.7429038879139835,0.5745977838262454,0.1403680007498862,0.10010053855287242,-0.11751709103199778,-0.15114531891325622,-0.12075558671104818,0.7417383416797739,0.43100214576820317,0.6631791007557553,0.5578650873720086,-0.36978049310784017,-0.0491656528673401,0.05033397497603537,0.25444301850917506,-0.4758599765983059,0.8656489060782676,1.0,-0.07545606401189699,-0.1443843641828198,0.04466230062275616,0.653474899804425,0.16087263785561556,0.010652959332980058,0.7690161280675841,0.1977798024270582,-0.23945942588377797,0.6171055404320726,0.7801515661724688,0.6673756195441815,0.7552729545130438,-0.341879713294053,0.47928048498601905,-0.4656482085129811,0.15140048807615591,0.5245984720119449,0.5118046200855348,0.4119158178311491,-0.5470045394534079,0.3813415624985656,0.2908082634148601,-0.33474642181554887,0.7437643856149189,-0.18881718720466076,-0.19012863470084854,-0.5278188733299384,-0.04724129364135017,0.738945791335248,0.13980199352394312,-0.12851723720482325,-0.35128900557512877,0.2791532632737106,-0.2812148443341672,0.1984369268103381,0.045328306631499726,0.7690983993645443,0.33321202646312287,0.5910078007695685,-0.3272739899260911,0.7005885901686831,0.13229657691862776
Temporal_Pole_Sup_R,0.8979563207426807,0.8706543717964236,0.1855513609600174,0.39497883216978535,-0.5862434786053798,-0.36765953729876955,0.26679202987918776,0.472206237742482,0.19399589488630695,-0.28139657178939836,0.4303028565397114,-0.25321386723775735,-0.5031494412697698,0.1609462066612552,-0.40831806544246013,0.5015743892417782,-0.7479515541036942,0.9432217246420445,-0.1969446922185356,0.49964020645041324,0.09496589112018317,0.6160586555186727,0.16914937524108764,-0.12293115304103182,-0.5373072180816851,-0.2597154350801144,0.8952631496498438,-0.09827068411745837,-0.05795862010076469,0.005453279398200435,0.42735442017310865,0.23348612499141932,0.7059155338908566,0.6725917073284969,0.5291516457096562,0.16322050835777185,0.15012994625130688,0.43785932773382086,0.15183429374370547,0.7460589404774947,-0.10194106531631218,0.83041594044137,0.12785498611165297,-0.5054121168682092,-0.2348984842930458,-0.010738755148442988,0.24912492610651601,0.08080121183841886,0.7975529585420362,0.26890967482893585,0.9355484785297987,-0.2866978529091877,-0.2646235030739361,0.4261322232144528,-0.5936910703326785,-0.6855980313937736,0.21673505059458392,0.7946541445572513,0.09202832982816989,0.6137221479379813,-0.07174509526684414,-0.07545606401189699,1.0,0.5969053608695347,0.3263424744621746,-0.4795337212031007,-0.2644903162503492,-0.7559505510451335,-0.053082970713929145,0.07715194257755888,0.9029573434117455,-0.4111203950707517,-0.12063831244133177,-0.40928817347564617,0.27172107739873047,-0.7923948373443618,-0.1248163041293195,0.6131218153349347,-0.14106829744403623,0.34144916689762056,0.12233064290117582,-0.03200144696230881,0.06870038249857198,0.7048121342147863,0.2323634163245871,0.25017695539592394,0.008050931948048649,0.746815677396605,-0.10669254505195101,-0.47607530684645655,0.8082470696657486,-0.17304619800380397,-0.1601787805382623,-0.06772321815549542,0.47013486655891357,-0.018565961735733914,0.8349258150795914,-0.23549585660366826,0.40973957102292724,-0.33352328153558924,-0.06745032528888616,-0.5374129533466118,-0.32601442016085047,-0.0922502957239512,0.31649236443713447
Cerebellum_6_L,0.7172150070333327,0.6016035782407217,0.15364995539224718,0.6272701367945496,0.020819126096172518,-0.09918924027088084,0.5457646227196397,0.43996755841466784,0.34158175804721663,0.021588866142961325,0.25825406004408713,-0.23552955745662035,-0.22474676009799727,0.09687685443188891,-0.13860476541959033,0.7245920349401009,-0.6944157720335081,0.599328288921182,0.012493263494839273,0.4457592677426232,-0.1450013071779197,0.6430861865320704,0.3378974898499173,0.4444583722181685,-0.20439071438398168,-0.10680250428128381,0.6260262289777879,-0.013677084479586965,0.36657448473187165,-0.0013583648833600049,0.7103304136014104,0.13644830800032262,0.3786175224702273,0.6443624932755868,0.5701985914668433,0.3342802079552122,0.5664091864614182,0.2863206765388676,0.21964621010474875,0.9084389214455724,-0.4502225324501149,0.8344354599246152,0.19967161142680517,-0.24707615648185277,-0.4654139716349459,-0.25265746177502296,0.14236560562202782,0.08631075275227121,0.5371357937109128,-0.17666402794954714,0.4804804058755687,-0.2823072204137718,0.019967027431056657,-0.10620470814041602,-0.24335847255662657,-0.3518702853279703,-0.22230965151049953,0.6746144151859269,0.24057271032260555,0.44367774706762897,-0.05307635452515791,-0.1443843641828198,0.5969053608695347,1.0,0.569431504217291,-0.21308626140124828,0.2528107213021606,-0.6208817363260454,-0.19632209384305863,0.34248261692410925,0.8005491928352788,-0.5862136125564796,-0.1805952987336597,-0.46007313138327693,0.035320589854536344,-0.4797333719823353,-0.2842201180557993,0.6726309304869627,-0.10866153774218558,0.1597467471252548,0.05942437599328893,-0.12171850898253055,0.11411281197519554,0.2928828112088749,0.4639454377490406,0.6568449733526319,-0.05482352100639213,0.8942092209142033,0.3250758353136253,-0.30694180706935764,0.8548557277609343,0.13448825165162806,-0.2184367837624877,-0.4420199668341027,0.3358952366373041,0.6358718347946786,0.870325567024458,-0.21375469871517133,0.40745702441223225,-0.465349797013021,0.21244171140800056,-0.5269673241979278,-0.09402034978411959,-0.06829488411868032,0.3430805403783359
Thal_MDm_R,0.3614083892221059,0.29535488936728865,0.1407746947325125,0.3160460843801008,0.1444368727445936,0.04053628683719953,0.46722909889868214,0.4812981372279536,0.2851342298621094,0.19643823822114384,0.5160988996052025,0.07301362858709756,-0.07529783306540329,0.35266988081050715,0.16091911978609377,0.5642065444434421,-0.24968752634967661,0.3421461688328716,0.1647703331311453,0.45138025250211466,0.31695888828455443,0.6082045422544125,0.23151835377186497,0.4430486460345975,-0.003935700337800251,0.28097215563234895,0.3468279744943979,0.14567187406132065,0.3806278298880818,0.12070096461291746,0.40177437829254115,0.449761034415248,0.38138774343344484,0.36695494660610567,0.556842269009217,0.6651478873180369,0.5029156011859126,0.4626993556597585,0.39810964110819175,0.547467126592909,-0.2507458802597364,0.4616390218605351,0.1714571826442311,-0.006303370706869538,-0.1516142153453953,0.19488323020456558,0.28404599801166674,0.3594596653306113,0.2932089035712002,-0.06234250439594322,0.3588396404693374,-0.0969670715500714,0.34915174323643267,0.1534896902778525,0.08953528787647526,-0.17873731755431452,-0.11555602988673178,0.4683147520321418,0.556096335998146,0.26952399210303574,0.18366715695184108,0.04466230062275616,0.3263424744621746,0.569431504217291,1.0,0.18093288694443596,0.263874053521828,-0.25163604952443247,0.16374576824279855,0.44246528073992986,0.46264743893738297,-0.0741014960929349,0.14768298829971457,0.09353099050155252,0.2720882663994293,-0.2956972255932235,0.19825891713823954,0.38502535395363763,0.05672927177096814,0.3181214268887809,0.2734547109006289,0.09701451969727733,0.19578169557199476,0.38583966222387517,0.5633308282483943,0.5486558787175535,0.25652505881102444,0.4828446367434068,0.3784549820280377,-0.06863825260297901,0.3794381746586465,0.3697562294733364,-0.03147315113858926,-0.20219319016107037,0.21200329730637948,0.3589374312670933,0.4726645836310486,0.13870660344163652,0.39919379951631656,-0.09967222747634731,0.34932129817320234,-0.16656052193541931,0.18307955312198199,0.22125417130713548,0.4152013969888977
ParaHippocampal_L,-0.5839917990552361,-0.629448650513543,-0.4980544107321369,0.2307467011349725,0.7282978223031,0.1266329073020655,-0.23231553688929427,0.11666943092636835,-0.4060291415118747,-0.02563386214809443,0.2237418268893134,0.7248378975344825,0.3075030194859673,0.16794105101294193,0.3153233085791105,0.03482929902754976,0.47790157242007775,-0.3797114646813614,-0.05461394921237178,-0.33020405794897106,0.5770877322960435,0.02961238123566255,-0.21668885471314994,0.6920224586347113,0.06239566790909343,0.47192434358145774,-0.5618570296899958,-0.15471486738217738,0.13035438212867984,-0.37355271377571503,-0.33097088289957405,0.17294058458192507,-0.3673590061228829,-0.5774136686243185,0.1814683133654015,0.26288339437539865,0.13646098753008676,-0.06728815702138188,0.3197997529685802,-0.3135866384867954,-0.25169095063124336,-0.5356006078240232,-0.0930738387943635,0.003053741568332995,0.6705308343455885,0.5842695889478059,0.2214428087229412,0.32637092333098977,-0.5008830943193364,-0.3792935416125122,-0.466239598604456,0.6223705112095529,0.7493808312661963,0.30212095361339936,0.7149688977174866,0.14788588999581118,-0.30096237910843915,-0.23328901432769572,0.40622711098280323,-0.6033238738897614,0.6887190462443754,0.653474899804425,-0.4795337212031007,-0.21308626140124828,0.18093288694443596,1.0,0.34507272776218423,0.42542478695794916,0.6958775574922078,0.45583392077708934,-0.4865631344967686,0.6801714552903395,0.6756430202641064,0.7485755749958999,0.4603570517041955,0.13514600807436525,0.5540117269075316,-0.5283989660686766,0.29249205557113056,0.38064545544152956,0.5109572229786535,0.3393146514868043,-0.2951716544221658,0.053484427680369116,0.48423614935440534,-0.2067476572169547,0.7212849790094218,-0.36508360164668635,0.16340567845831322,-0.047077634676139686,-0.3498826413954564,0.7465965745354262,0.34268636057311613,-0.19341056300724413,-0.39565078864369224,0.2966054136176092,-0.4812434207336373,0.35403207237822437,0.15947154857457085,0.71666935706422,0.4992818504003052,0.7371480113663482,0.13816490731683895,0.6208158447401401,0.18213609899724212
Thal_IL_L,-0.12332828286195069,-0.19438343472020392,-0.2288038773139318,0.29228306020095784,0.5484381029297386,0.183123051245274,-0.043495666420018876,0.09559056769968802,-0.09640606268594457,0.04628192428090282,0.0321573630905451,0.05917001211462423,0.16924818704691622,0.04576356101885379,0.19808887695638935,0.05545772231184842,0.029294031217023182,-0.11248924151972803,0.09417461285336014,-0.01981989282080927,0.11007156880645232,-0.02676424315689133,-0.06258219154937278,0.5214976798635268,0.16814070268896258,0.11918625823641606,-0.17915309301830282,-0.026835101138020928,0.22708876034774406,-0.14496691584340685,0.18821896928150883,-0.05995910149942879,-0.31364651178879815,-0.10824175073257504,0.14350770923849412,0.21702080109358557,0.2212383985308024,-0.028663411224075716,0.15162234103782915,0.04464730727398981,-0.375666657758376,-0.05463150555079316,-0.31471163761497534,-0.022461991952455317,-0.021962979092592413,-0.032500677107446474,-0.017342114391360644,0.14988320767262833,-0.22426611262944027,-0.43202267194737354,-0.4088872926401255,0.19002275976476476,0.2978396592183248,-0.18829001281629756,0.3667899827038644,0.14544977440673376,-0.41490178200506794,-0.12429883397043501,0.2266560997521024,-0.30232632271498483,0.2728368227090082,0.16087263785561556,-0.2644903162503492,0.2528107213021606,0.263874053521828,0.34507272776218423,1.0,0.15560950729059217,0.07640176341866489,0.2094666026241534,-0.10575274339199017,0.03583346149285916,0.1648009215371535,0.155521891436743,0.08720717469552339,0.07458074811293629,-0.008737132850997672,0.024839793600943145,-0.20730944010836555,-0.06382883904245733,-0.00554865139310728,0.3419652382784696,-0.06114182853231724,-0.31565534404412626,0.26465571817518835,0.19627552443016802,0.21763454414115554,0.1347973413247378,0.42941171824467966,-0.014249089103076436,0.035344011753078,0.4674882939173967,0.0842435696097839,-0.41096630264427414,-0.18281880530259623,0.5301670580999155,0.01143027509005773,0.09752224402045732,0.04957086478916758,0.0199059352579128,0.24249107832160705,0.11780832132044826,0.09909201445442056,0.37461634512650466,-0.00023254688739913148
Thal_LGN_R,-0.6802858931270948,-0.6134160961837059,-0.03596999498890152,-0.3821747294611354,0.3709644062054365,0.41944251568727997,-0.2360805731407329,-0.1742099703266413,-0.13591073730229497,0.4669730935502496,-0.14356081930959672,0.2657390971349057,0.7202605362201387,0.21223722408760348,0.6804618970493462,-0.5415704149587071,0.644914487815204,-0.7962503113044475,0.4807677184813805,-0.37060120694245746,0.13668011226001317,-0.531890900773923,0.07729208576136751,-0.03852823864582044,0.6631660238566742,0.5043620151502006,-0.7026388544978129,0.42247085164912307,-0.12088528663036303,0.16575652525121762,-0.3475977991717333,0.13003135250241374,-0.32226739232559276,-0.5015509858561465,-0.3598509753528834,0.14404619895898707,-0.08091603460795109,-0.039575775362301925,0.2322036811642302,-0.6712902103076218,0.2652780683695301,-0.7206301051202207,-0.22468315397573388,0.5393295894916433,0.356359947711643,0.31421576216928543,0.11822199527256755,0.3369994568430363,-0.6319545982115415,-0.2183726119465953,-0.7176242137465564,0.049840776889729266,0.34355787073302585,-0.17034459154738996,0.4612339619778735,0.7743662917846783,-0.15783208276214789,-0.7090606500043385,0.096552235109778,-0.34556832721668795,0.03602370305466125,0.010652959332980058,-0.7559505510451335,-0.6208817363260454,-0.25163604952443247,0.42542478695794916,0.15560950729059217,1.0,0.18116286079489421,0.1532963252204897,-0.8015667689688384,0.5744992000455099,0.020174466739187106,0.5537650772403412,-0.1698957541335886,0.7615214150515897,0.327859890238409,-0.4591801405276007,-0.0031191058751202753,-0.21500955565714375,0.053895647567656704,0.05956457772100625,0.1776580556936711,-0.5222170948574275,-0.032616552716231255,-0.41686415457834847,0.19842342611574726,-0.5718781474894286,0.3208748374717469,0.6671466479190511,-0.7560402994809342,0.11351210752362823,0.5373360356766582,0.0558465450870913,-0.16778957375186024,-0.27419056520737434,-0.7236305032431941,0.28537253653978145,-0.10658883745176964,0.2507394699107984,0.1594043640129797,0.468052137071668,0.5206977087591775,0.0671256076045325,0.020913475927499262
OFCant_R,-0.26870709308437657,-0.24699489463283858,-0.41785909336880395,0.2984702881238288,0.35038785243265935,-0.14818454358758296,-0.34077944457196424,0.1982852711521189,-0.40627227208803224,-0.22092395130954692,0.4625006242788931,0.5936018613807639,0.07242407018694662,0.28615270665703824,0.09221626874922544,0.06715288988829927,0.1182914275707151,-0.0027151905675697765,-0.1619944229934632,-0.28497042058203303,0.6755155115969294,0.14289255502007656,-0.2645950153920791,0.4347448829577372,-0.2200145015942185,0.31360896960242,-0.16926762077651,-0.21497127626701193,-0.20225388964652324,-0.39097335904815195,-0.2765799097817587,0.3147923132320954,-0.09172081229852114,-0.3718370752880124,0.3242076525300244,0.20883722602313923,-0.055172433843734575,0.1701687407142934,0.3716109973379386,-0.17898216818605905,-0.077570232616959,-0.29271248389198606,-0.047821269843155254,-0.29564003586434284,0.7983009528499849,0.6834093643471656,0.36899258210500663,0.33473808441035774,-0.08541885261241612,-0.07117271063431861,-0.044211553835492655,0.5322838552057668,0.4711128039995149,0.6956071553802856,0.4505248139798901,-0.20231375687050127,0.012957304699531018,0.07689356977352917,0.397120544030049,-0.2860538818331923,0.7266407973853546,0.7690161280675841,-0.053082970713929145,-0.19632209384305863,0.16374576824279855,0.6958775574922078,0.07640176341866489,0.18116286079489421,1.0,0.34459379713794536,-0.21319679882889245,0.6723232877620375,0.6427674286441669,0.7958370965762808,0.6775699489547123,-0.28109370193010935,0.5612279312891639,-0.363232303795457,0.24955156365213216,0.5058422915975725,0.510110819192534,0.3991592146080012,-0.28485635649728225,0.4570422578385012,0.39978940483359515,-0.37974762934940615,0.748185792685689,-0.1672298572438674,0.012761597973001124,-0.2752565695036024,-0.130121593224287,0.6133615638383536,0.3080861440102645,-0.0631478130430332,-0.21570489017865013,0.04944929651741575,-0.24895755640683057,0.2359514552658566,0.23019509185171816,0.7370495781232267,0.40272245214494007,0.5719975265849102,-0.04071754419984958,0.6348327042895366,0.23642462037956768
