,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VA_R,Occipital_Sup_R,Postcentral_R,Vermis_9,ACC_pre_R,Raphe_M,Putamen_R,Occipital_Inf_R,Raphe_D,Frontal_Sup_Medial_R,Thal_IL_R,Occipital_Mid_R,Thal_MGN_L,ACC_sub_R,Rolandic_Oper_L,ParaHippocampal_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Lingual_L,Cerebellum_6_L,OFCant_L,Thal_PuL_R,Thal_PuL_L,LC_L,Cerebellum_10_L,Rectus_L,Cerebellum_Crus1_L,Thal_PuA_L,Hippocampus_L,Thal_PuI_L,OFCmed_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,OFCpost_L,Thal_IL_L,Cerebellum_9_L,OFCpost_R,Cerebellum_Crus1_R,Fusiform_L,ACC_sub_L,Temporal_Mid_L,OFClat_R,Red_N_R,Angular_R,Pallidum_L,Thal_AV_R,Frontal_Inf_Tri_R,OFCmed_R,Temporal_Mid_R,Thal_VL_L,Paracentral_Lobule_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Cerebellum_3_R,Thal_VPL_R,N_Acc_R,Amygdala_R,Parietal_Sup_L,Postcentral_L,Thal_LP_L,Insula_R,Cerebellum_3_L,OFClat_L
ACC_sub_L,0.46995600875403104,-0.36561170347587624,0.23405176101957462,-0.12227135645795205,0.23130365047574034,-0.4450412452319547,0.4400497120269184,0.5293917686895698,0.4191372845190923,-0.29203306850184707,-0.37896473744188813,0.19246185651165693,0.5444453597032373,-0.24753833553850144,0.1800249310547487,0.05455001982363691,0.17880377859654262,0.364713963202832,-0.5936910703326785,0.16255210969210132,-0.3742868399943154,-0.24335847255662657,0.43907172155474494,0.4888029374842556,-0.012234512972299062,0.6684625858166777,0.6056024267955763,0.6518148773383111,-0.5209003933269457,0.45025016897137854,0.6973769641016426,0.6643481350679347,0.5432985555354953,-0.2910900191471018,0.21562365210390788,0.6029872981441269,0.3667899827038644,-0.5222744673760803,0.05094789752148995,-0.5961982434688017,0.5289460600105573,1.0,0.36458803777207777,0.05922181060897688,0.10324734453360793,-0.19310602567321714,0.4885106514162676,-0.23819331611440603,0.02067640095967145,0.5578650873720086,-0.5955335058342218,-0.12474823093142844,0.030176050282575192,0.5017325535411831,-0.2618130085577161,-0.12707450603309817,-0.2976552203967628,0.3951877161894395,0.5855361295792106,-0.21008156840404,-0.20275425243037637,0.10154410166250281,0.01296274278369206,-0.021365805866715083,0.36931835359159965
Temporal_Mid_L,0.3065759350967239,-0.18288215173649444,0.13690380351442194,-0.5285672284870957,-0.17467750889822792,0.3687644089240458,-0.06976899805023734,0.26277249043855067,0.421250157604003,-0.43428093940875684,0.22520374480924274,-0.05011248395767814,-0.19936095886585067,-0.4417814031753349,0.03662258498559889,-0.45947526854727067,0.04852355611404899,0.1812269512859549,-0.018565961735733914,-0.049889407347502746,0.38382914734351087,0.6358718347946786,-0.06182946595726416,0.24604310604405488,0.5899119851203516,0.09158246772542768,0.23725975546358283,0.05524697340911955,0.12759842207887875,0.2725813548182233,0.35095162045494116,0.3535758114873865,0.0704872468159629,0.27638630398895586,-0.14311939078986427,0.34841845040276676,0.5301670580999155,0.25108597140377087,0.22043236637366204,-0.36332035009182256,0.8024361095664784,0.36458803777207777,1.0,-0.2041884133113989,-0.18129152803502127,-0.33009411356062257,0.635020983199056,0.17202443482259708,-0.36857551694299895,0.2791532632737106,-0.18271801152156658,0.2590553934424705,-0.39558364390175466,0.3845698649117745,-0.39697600326239096,0.06764994455254696,0.25505499891216665,-0.057315723711401596,-0.11228638774895806,-0.6919076598251356,-0.2569845282180928,0.11756640962943228,0.18687328673802545,0.3503588892419576,-0.09887825416179187
OFClat_R,0.30666044339233883,0.018061496110716325,0.7859234772118703,0.06083323342668189,-0.4986760368735242,-0.1424030698572846,0.5632867328015194,0.38818655233709976,0.6826233784230321,0.19854730182351799,-0.30754130194230184,0.37996755798539783,0.5297595247866644,0.23027215796286882,0.05507576796420587,0.8124999605851229,0.09443703290846994,0.6541996956013263,0.4261322232144528,0.33811022976572375,0.02101261681700455,-0.10620470814041602,0.6149252602042861,0.6018512390728885,0.11992806077298081,0.1836228915045359,0.43009299263563705,0.4321833456839466,-0.17973523213188328,0.5414357323535125,0.19136143275700204,0.2371387735355749,0.5079061985842428,-0.11800129908354892,0.2930612522972587,0.6098446327509981,-0.18829001281629756,0.03589521318897367,0.7588255315286112,0.11182793330581228,0.15161230104076023,0.05922181060897688,-0.2041884133113989,1.0,-0.3302737015631719,-0.532214391856559,0.3537025609570233,-0.5843231544797293,0.5374510820480934,0.6631791007557553,0.4284614205676419,-0.2986555035619025,-0.46624974182845363,0.1582788456106763,-0.3716512287973075,0.3334254685112937,0.017447175225460652,0.7638298359392748,0.5099491381944419,-0.10171397349519082,-0.3314988267343712,0.28737974381457015,0.29584436904568895,0.08327590730572508,0.43198018038483976
Red_N_R,-0.053114654986024815,0.35728104872488187,-0.4143230065789298,0.039435610159881694,0.6363051383001674,0.0406925730786695,0.06006534625241783,-0.2374291889936731,-0.3487834330094453,-0.1483094245277895,0.2112742761664848,0.32246813800360435,0.031956747314034126,-0.12898514203050665,0.3038226189385236,-0.13147135375289457,0.48822823434078494,-0.15329138505893325,-0.32601442016085047,0.3472249237039947,-0.04242531153075925,-0.09402034978411959,-0.13265541628572486,-0.34527278909588033,-0.21104150666554541,-0.03902314168101507,-0.16289884456332976,-0.09940426052300132,0.19455887920941925,-0.26503324124345184,0.25367717220478325,-0.13198206804172807,-0.22161850388038232,0.15597159549987366,0.2022813761941592,-0.3044438613709151,0.09909201445442056,-0.09849951494239882,-0.4027480352389636,-0.0044025074057648175,-0.045781433672289304,0.10324734453360793,-0.18129152803502127,-0.3302737015631719,1.0,0.5960872532837868,-0.061461146779925376,0.36271290117770916,0.1933353554863843,-0.3272739899260911,-0.20385032192383098,0.3498731924852859,0.7489013511721551,0.2071693561318811,0.6098135626829326,0.15290589968564022,0.11624660120475486,-0.17234574145577364,0.25334332918168156,0.3352268475428533,0.6416079976897877,0.12611468653227437,0.06942575672765887,0.22320711424023276,0.050554465899769425
Angular_R,-0.32821871774237715,0.2774115061128013,-0.7545554907992045,0.30500024522334307,0.7094211970728149,0.1158312043391733,-0.11652226668174474,-0.39299060549896353,-0.6802536598006541,0.19196158753245957,0.3148056047289968,0.1653563424597989,-0.2830290778667477,0.14122526286167575,-0.016906380536225906,-0.1855844453008172,0.2077337863546279,-0.5034760114014576,-0.23003451138383402,0.1457139368930973,0.008844135265215733,-0.07899521281475654,-0.4561673815543673,-0.7008780162733208,-0.26151258161698954,-0.20378620356154595,-0.49893442350784123,-0.3628573806699321,0.32990434092425486,-0.710998916495162,-0.1301836391082703,-0.38143850864056195,-0.5473317505474775,0.3300229855822321,0.11303615903986733,-0.5896151512958884,-0.12676547534595667,-0.03198052465081776,-0.5605697964125003,0.3475325769710929,-0.41347203941137695,-0.19310602567321714,-0.33009411356062257,-0.532214391856559,0.5960872532837868,1.0,-0.4730676281454129,0.5775479718185046,0.12262415726738722,-0.6746132705896773,-0.08029911899025381,0.48740049047987355,0.8463475010388342,-0.04876259451244787,0.8106708960048206,-0.1153563079611043,0.18804866565349407,-0.6354032092569188,-0.24519750848820535,0.5951531581278603,0.6459770675803876,-0.031101179897011916,0.04485254121304258,0.032848899903639386,-0.0419311462215013
Pallidum_L,0.45992664216625695,-0.04252610725237943,0.568468660361587,-0.4416226676769769,-0.1860157594021847,0.10401895155127107,0.4114731688966979,0.5657979078669231,0.7573986653102464,-0.3734962574652112,-0.057703158935147485,0.37034877572559555,0.35376383501849845,-0.3285925172988882,0.1310896113533466,0.09796671985806168,0.35928525150760193,0.6124390076410644,0.06219245057996526,0.40901797904333875,0.2440051367151222,0.36827069091741904,0.3525056462345765,0.6223450913292364,0.5001493409564698,0.35673912821134324,0.6067092791320848,0.3735876103986916,-0.05790138518570654,0.6106510888852336,0.6330540951672342,0.5357380962641219,0.3758627832305958,0.06953427643451116,0.25870337104165375,0.6362370330889978,0.3606342442270474,0.09844996930537978,0.5110203465705765,-0.40675952589828274,0.8245676537379725,0.4885106514162676,0.635020983199056,0.3537025609570233,-0.061461146779925376,-0.4730676281454129,1.0,-0.19374645813378685,0.18436443897662974,0.5799615977933699,-0.041598903520480554,0.05786351973106862,-0.3507683086730825,0.557125544939564,-0.4660548255744768,0.40703757268829793,0.16162586542916726,0.4994531427307289,0.394397001413603,-0.5751561884936673,-0.2637231737895932,0.4498233038229982,0.39804634114754056,0.45996635650550205,0.18441393575624174
Thal_AV_R,-0.3826654738496471,0.3036553844776925,-0.6116567051905204,-0.1491733865593254,0.21323390815303334,0.5784306593587486,-0.32786709607405173,-0.3291523570118021,-0.4556617128360158,-0.03638307048115968,0.45152530807680363,0.01804698974926338,-0.5689511068964284,-0.1783760522541752,0.04399326383877243,-0.47195940253591684,0.24230932261269708,-0.3952941079486115,0.1470226417706172,-0.04259215199193827,0.4441992120575615,0.44764143645824567,-0.6402579658472887,-0.6772447816419329,0.3018699471324444,-0.35946160459663695,-0.4188881271107014,-0.5268544904178971,0.5801148154683654,-0.6943259029400718,-0.08198492947464604,-0.4042526201630488,-0.6272237727433063,0.4710855999076926,-0.23405340473928668,-0.5762801898369727,-0.09641862781786267,0.3966783292146765,-0.23832273165813592,0.2937290006522067,-0.11773444497729717,-0.23819331611440603,0.17202443482259708,-0.5843231544797293,0.36271290117770916,0.5775479718185046,-0.19374645813378685,1.0,-0.22557207171383276,-0.6091863387327345,0.1735351296734248,0.7080033960752605,0.39714196687076125,0.12170322319050791,0.5843147891216038,-0.028873391170057643,0.550241852352943,-0.7487302276152483,-0.5042111347964473,0.17566947520269638,0.610363970522772,0.12685221174751438,0.14200349100228304,0.17110236164907772,-0.34534200079707056
Frontal_Inf_Tri_R,0.2571066340654719,0.32612654745863057,0.2737378172816068,0.014894351420024307,0.27029652816314076,-0.10406649158878975,0.6410324117072196,0.17819597949397412,0.28497780748435175,0.02141282872837669,-0.11470591587248012,0.6766409537828365,0.47196591236732927,0.0687779803775039,-0.043146476098992165,0.6903016869276752,0.5219699735068386,0.30348886122521934,0.13938109796741416,0.79691688561208,-0.017634972431621727,-0.1655781594332139,0.3943517825675013,0.14993143626209204,-0.08597267479639466,0.12636100205792578,0.14322826160615137,0.19974449222313198,0.06778641922595889,0.20121820059588527,0.30419959735164226,0.06285463449532978,0.10108742943660907,0.06874387943464617,0.8129284984832501,0.21828730252048664,-0.10450929054682083,-0.05995595091915675,0.2063106540933435,0.0648993872570488,-0.01795190225133256,0.02067640095967145,-0.36857551694299895,0.5374510820480934,0.1933353554863843,0.12262415726738722,0.18436443897662974,-0.22557207171383276,1.0,0.15652598257768577,0.1550461933032475,-0.08180732009411704,0.2804603735427565,0.3173774424566775,0.0906753252482438,0.4717747886185263,0.011411991019707633,0.3907066737959297,0.4329218837053971,0.10572833124447335,0.14651005516080953,0.32591453127869163,0.5756484283453316,0.36841246230903785,0.5100269581529592
OFCmed_R,0.5333251873890166,-0.3597374383546586,0.7552729545130438,-0.12851723720482325,-0.36978049310784017,-0.34515621503036215,0.47928048498601905,0.5677040405774028,0.7676937910019849,-0.15114531891325622,-0.5332993165215585,0.14357239115031487,0.6171055404320726,-0.0491656528673401,0.15140048807615591,0.40657411022051115,-0.050613200910866796,0.6690879239134606,-0.07545606401189699,0.10010053855287242,-0.19562346203256167,-0.1443843641828198,0.7429038879139835,0.7801515661724688,0.1479615297711068,0.48815358419907645,0.6633886475477272,0.7645162158306779,-0.4924290533301012,0.7005885901686831,0.43100214576820317,0.6085274015511475,0.7690983993645443,-0.3035589302297542,0.13980199352394312,0.8656489060782676,0.16087263785561556,-0.2812148443341672,0.6183299431525496,-0.38727200504059656,0.5605268869858379,0.5578650873720086,0.2791532632737106,0.6631791007557553,-0.3272739899260911,-0.6746132705896773,0.5799615977933699,-0.6091863387327345,0.15652598257768577,1.0,-0.12075558671104818,-0.4004059117730235,-0.5278188733299384,0.33321202646312287,-0.6235710114522759,0.0052729288792783815,-0.20324250389238366,0.8211328343201236,0.6673756195441815,-0.38189023410771983,-0.5470045394534079,0.13229657691862776,0.045328306631499726,-0.05456631256931559,0.45660961845378456
Temporal_Mid_R,-0.25561669894594397,0.4758188944797207,0.19144643700588482,0.15391484429661162,-0.614778698759191,0.5363957968341503,-0.09209124130150366,-0.14633429581364446,0.11853854885318174,0.4451212877832932,0.41394704951350203,0.16551463145578066,-0.3611004902561954,0.38710570616866796,-0.004881969380735714,0.3619352799715849,0.08407952586873206,0.2074939127326975,0.9355484785297987,0.0693061007170484,0.6905201592019072,0.4804804058755687,-0.2764709274609168,-0.13947540672543737,0.44491541747353675,-0.4922195477746552,-0.2606262530716268,-0.4564806516375032,0.5486577429638411,-0.19417205721284628,-0.2768508146360083,-0.45154886573626124,-0.32932868871873305,0.3838458247072959,-0.19916878312333447,-0.1488537284976444,-0.4088872926401255,0.7556038610884487,0.5903525276711873,0.715896151058849,-0.22480851342330918,-0.5955335058342218,-0.18271801152156658,0.4284614205676419,-0.20385032192383098,-0.08029911899025381,-0.041598903520480554,0.1735351296734248,0.1550461933032475,-0.12075558671104818,1.0,0.3253588791368887,-0.3401123747254142,-0.08788086644684495,0.17507143714302778,0.4507077682411453,0.5885154738176656,-0.03348556088673643,-0.337122254572344,0.16660662718385472,0.16903923433816775,0.2821446150195653,0.38637099509845574,0.21436677649829325,-0.20161581895298997
Thal_VL_L,-0.17237445023016515,0.362148738757759,-0.4439343411374698,-0.07488110967238193,0.09022596243068269,0.5326798181874435,-0.015133941110232743,-0.12381651460573777,-0.17159432443298747,0.02494692624127896,0.6125869441767275,0.24263779222574042,-0.4968952247706031,-0.09336984550240449,0.1905963745054661,-0.24280519319318739,0.38038981699586977,-0.03962080682925499,0.26679202987918776,0.15161739084828021,0.5925204255439152,0.5457646227196397,-0.5357746056224774,-0.4503300929774366,0.500902681882194,-0.26005432737545026,-0.2796955933855655,-0.46221487538093947,0.5362508999350144,-0.5182945700776621,0.2158494561289554,-0.30213119102625635,-0.5192986745696677,0.5848258820085775,-0.16429174789502468,-0.27394441997518476,-0.043495666420018876,0.47994425246355304,0.06994007811372005,0.333702162022982,0.08746715408083358,-0.12474823093142844,0.2590553934424705,-0.2986555035619025,0.3498731924852859,0.48740049047987355,0.05786351973106862,0.7080033960752605,-0.08180732009411704,-0.4004059117730235,0.3253588791368887,1.0,0.2534826613972055,0.3115264435658625,0.5605579841703787,0.16014905643972469,0.6263428715166928,-0.5632309371051051,-0.41404502661260684,0.1333569775534205,0.5112454866524364,0.2512161624455151,0.4243059324147843,0.31273869196478105,-0.1981951347083874
Paracentral_Lobule_L,-0.14817145844657037,0.20357588042685276,-0.6309529132429921,0.1415586041054806,0.8872841629715686,-0.07999012507934715,0.0713491662202487,-0.2968475998091707,-0.5596290541291209,-0.07085560172504929,0.11577529272163276,0.31448655420479044,0.04283873458744356,-0.09714559075577245,0.04317930901287044,-0.13068484229690197,0.43306980485115615,-0.41732518491228227,-0.47607530684645655,0.3561722040153494,-0.2449930208100928,-0.30694180706935764,-0.24214251753988214,-0.49503793381914507,-0.42604053831629335,-0.009245211675854039,-0.27650048156464324,-0.135681363105538,0.12181202195510862,-0.4535938590717474,0.10451922899937857,-0.19692674380377367,-0.3608453199997871,0.094728254337949,0.341027944230527,-0.4589737122417826,-0.014249089103076436,-0.2831971692899001,-0.6750940547451185,0.029248518685631098,-0.32758737480821104,0.030176050282575192,-0.39558364390175466,-0.46624974182845363,0.7489013511721551,0.8463475010388342,-0.3507683086730825,0.39714196687076125,0.2804603735427565,-0.5278188733299384,-0.3401123747254142,0.2534826613972055,1.0,0.10188125078833583,0.7427854826619186,-0.02189613387598144,-0.08530431923141835,-0.3815923063241801,0.08857518314679134,0.49637662986759745,0.6861952594681648,-0.0031327518715043062,0.020659216212290242,0.07837976241454364,0.10950264077824812
Frontal_Inf_Tri_L,0.6001179678202729,0.07025213134166945,0.13228298732749258,-0.3209943774428867,0.10310919005286252,0.09393111613927944,0.49306784382734514,0.3514703922107658,0.5262591908071012,-0.3109985614433991,0.027725773452276222,0.6125677928976557,0.23536639057022776,-0.3316734181113417,0.07772514069018584,0.0633431677195194,0.7203989147332818,0.39100167146979137,-0.06745032528888616,0.5887206905069015,0.20788478643326563,0.21244171140800056,0.1844717981290041,0.24660961486399427,0.2912880222930451,0.24730737039251,0.30973300754977606,0.21625890877384948,0.047768120873140106,0.22203598072849726,0.6738164070004155,0.3096136987904919,0.1183269728900819,0.22414236995908146,0.32370605756557774,0.3730989916076122,0.24249107832160705,0.05031402609362163,0.24153114968195097,-0.14007325868798282,0.49646286602462736,0.5017325535411831,0.3845698649117745,0.1582788456106763,0.2071693561318811,-0.04876259451244787,0.557125544939564,0.12170322319050791,0.3173774424566775,0.33321202646312287,-0.08788086644684495,0.3115264435658625,0.10188125078833583,1.0,0.12857674825672435,0.3379424001511759,0.18649240334765207,0.21841109503061826,0.31419310504750975,-0.1897789211861467,0.31044614044541774,0.39355134008820497,0.5907336087358751,0.3999328864255106,0.3324751997985646
Parietal_Inf_L,-0.3041781088326087,0.3597136837747533,-0.6802084604117618,0.25937269295440796,0.4425940262734359,0.2367541540399069,-0.14422117300540563,-0.4472853484457357,-0.5188178112418528,0.2195294186409552,0.4269726274721113,0.28084401686013427,-0.33351210723031394,0.12607642820543372,0.00699289341407473,-0.09853573601169804,0.41752491571523187,-0.3770117933836983,0.005453279398200435,0.22992565937312953,0.18380269279074027,-0.0013583648833600049,-0.5391285002729341,-0.6890474946015627,-0.1760543418836421,-0.3501004481673391,-0.5510258218442046,-0.49789713941746017,0.43842964347449104,-0.6644606453350947,-0.11040772934724616,-0.47042318967971547,-0.6169479157159341,0.3820580410360345,-0.039566813537207875,-0.5880151562416889,-0.14496691584340685,0.1742291975340245,-0.37888870065743385,0.5416850432444277,-0.4793021596098194,-0.2618130085577161,-0.39697600326239096,-0.3716512287973075,0.6098135626829326,0.8106708960048206,-0.4660548255744768,0.5843147891216038,0.0906753252482438,-0.6235710114522759,0.17507143714302778,0.5605579841703787,0.7427854826619186,0.12857674825672435,1.0,0.10262786053310312,0.31183481561968324,-0.5246481862187136,-0.23612989771068268,0.6694403937192389,0.9042278652427781,0.05088025655607341,0.1506953323205527,0.10967365428689928,-0.10703332058850151
Cerebellum_3_R,0.16588095721245158,0.4805385443488877,0.2796044523248016,-0.1832575401576607,-0.08536626101406014,0.41544395219603936,0.15178379888448243,0.06541795537532097,0.4087942083208315,-0.08024507536120852,0.39620880083183513,0.45976983886286865,-0.010337818457449893,-0.0557240203093339,-0.042980105284175445,0.3052563157673673,0.6109286579608275,0.3762546718084947,0.472206237742482,0.6609628390523385,0.5965902515458386,0.43996755841466784,-0.044405418612481824,0.09525799090910683,0.3469007401217738,-0.19710387819557543,0.0019319463635947434,-0.23658943954921266,0.4395806425417437,0.24890995826313003,0.24478991395231106,-0.04697159979612553,-0.21165230282109262,0.29082508047602884,0.3777595879486569,0.1455555605043642,0.09559056769968802,0.5343126182286444,0.323536475369758,0.23731019429321107,0.2542506868826697,-0.12707450603309817,0.06764994455254696,0.3334254685112937,0.15290589968564022,-0.1153563079611043,0.40703757268829793,-0.028873391170057643,0.4717747886185263,0.0052729288792783815,0.4507077682411453,0.16014905643972469,-0.02189613387598144,0.3379424001511759,0.10262786053310312,1.0,0.3364285297980998,0.23582830562754709,0.07996773460771138,-0.11139052916898173,0.3006985934953378,0.4439306600744998,0.6489930013019501,0.8031273806062482,0.10216444392247857
Thal_VPL_R,-0.21275933762252458,0.4034546118706819,-0.04251431753438744,-0.21831864615341157,-0.27637542043694924,0.7340328076418978,-0.19798593510458537,-0.15279881629203335,0.07792263662864383,0.043165518593522405,0.5414749963223302,0.20670108739136525,-0.45337787840273774,-0.01868772106052678,-0.12434456020500409,0.029476540570048542,0.22377466596446166,-0.017108048445275064,0.6268665023469788,0.14888654632693923,0.7769099395319597,0.7525230436191401,-0.38755160391541377,-0.36595337016368296,0.5501779849161613,-0.46351849968390113,-0.25950311527498415,-0.4686281260599623,0.7444756016324172,-0.2676307408272577,-0.014575245310641565,-0.1694862368436989,-0.46239172413736834,0.7196876706245143,-0.17655775569821533,-0.16044914413834135,0.09285970333636061,0.7576908072640465,0.3650855911153397,0.5248047486137417,0.1580809848101271,-0.2976552203967628,0.25505499891216665,0.017447175225460652,0.11624660120475486,0.18804866565349407,0.16162586542916726,0.550241852352943,0.011411991019707633,-0.20324250389238366,0.5885154738176656,0.6263428715166928,-0.08530431923141835,0.18649240334765207,0.31183481561968324,0.3364285297980998,1.0,-0.27936143978726374,-0.3246283158599824,-0.01964823791596629,0.3553914934793989,0.510089656913372,0.3700874406184535,0.48872340189810737,-0.10148579250181095
N_Acc_R,0.471601440074539,-0.20623632625066116,0.7966570848944525,-0.005022651203007798,-0.29644787705723397,-0.40078881848572345,0.5032416684735438,0.488302120098082,0.7124116477953794,-0.05401317073154794,-0.5320339000052644,0.2633103197149021,0.7410353069906607,0.07241879917717506,0.11107257636885608,0.5784062281186965,0.06767726250925715,0.6564027318864565,-0.025548012463270982,0.2807651084517916,-0.2623861181310615,-0.2913678083172911,0.769258756321161,0.7547858744944785,-0.04713897901993285,0.44253719991900053,0.626717552826686,0.6663904523004507,-0.460530859064384,0.7790443812114232,0.34051713200440864,0.5082609849937796,0.7190392776201111,-0.3901466138579536,0.308249539582346,0.697876890459821,0.05951538684212809,-0.2801671236815133,0.49920091410166006,-0.29138367259140935,0.3625600731842616,0.3951877161894395,-0.057315723711401596,0.7638298359392748,-0.17234574145577364,-0.6354032092569188,0.4994531427307289,-0.7487302276152483,0.3907066737959297,0.8211328343201236,-0.03348556088673643,-0.5632309371051051,-0.3815923063241801,0.21841109503061826,-0.5246481862187136,0.23582830562754709,-0.27936143978726374,1.0,0.7656795024517548,-0.19879341501019476,-0.41616091679338907,0.2017573042318013,0.06644451413943474,0.015151008726799366,0.42014032343297786
Amygdala_R,0.4506402269176468,-0.1658494717223994,0.49898933417677943,0.0015562605567302947,0.168655634425071,-0.47757335137255064,0.5796879082371247,0.4050845450042297,0.4678007464681759,-0.13646933090022373,-0.5581517734503268,0.4102709476685211,0.8595876683011022,-0.05116477429421307,0.27890327097619466,0.4433518590394015,0.2271252783077398,0.484918140203166,-0.40928817347564617,0.39574012121171254,-0.4762609325601195,-0.46007313138327693,0.7240096880185071,0.6094441574489485,-0.20925471971222057,0.53277449315957,0.614395558200438,0.7417862707413455,-0.4985756154752438,0.5935004944404297,0.520103724108453,0.5255648276918236,0.6874671608900211,-0.35440375504277116,0.4242122842415448,0.5950061012883037,0.155521891436743,-0.5482858849201356,0.18848967266898825,-0.40367583178864547,0.3531113681818721,0.5855361295792106,-0.11228638774895806,0.5099491381944419,0.25334332918168156,-0.24519750848820535,0.394397001413603,-0.5042111347964473,0.4329218837053971,0.6673756195441815,-0.337122254572344,-0.41404502661260684,0.08857518314679134,0.31419310504750975,-0.23612989771068268,0.07996773460771138,-0.3246283158599824,0.7656795024517548,1.0,-0.04521273861039511,-0.15618534208996412,0.16879393218354788,-0.001489494611400959,-0.01582816269417193,0.5524316225737591
Parietal_Sup_L,-0.36909571741434827,0.13182228583174616,-0.4039689977893257,0.7828715692616662,0.25266202552709116,-0.19611580803575418,-0.07272903877154,-0.22077855596093604,-0.42869312056708275,0.6639152427514599,-0.007821641612816333,0.06194718366438489,-0.025337107476037353,0.6699946787897582,0.04226237873354205,0.12125336486663522,0.005907244044161421,-0.17463904211511283,-0.06427976171699648,-0.03275792803650858,-0.20617148741654068,-0.42081678252599153,-0.17712889822878022,-0.4248136395855731,-0.40526394182169007,-0.02993009280425814,-0.3094038965376631,-0.14628524231259168,0.0035170468392448943,-0.4597005696318818,-0.28158004842694434,-0.33307712854840527,-0.1995135219594581,-0.09422231498529246,-0.05914696330538239,-0.46582897802123946,-0.44115896087021983,-0.15431660178689366,-0.25986865065202014,0.5048553263256352,-0.6788811935511512,-0.21008156840404,-0.6919076598251356,-0.10171397349519082,0.3352268475428533,0.5951531581278603,-0.5751561884936673,0.17566947520269638,0.10572833124447335,-0.38189023410771983,0.16660662718385472,0.1333569775534205,0.49637662986759745,-0.1897789211861467,0.6694403937192389,-0.11139052916898173,-0.01964823791596629,-0.19879341501019476,-0.04521273861039511,1.0,0.5043783686741432,-0.0904707796456121,-0.07252674952387911,-0.30700525175102283,-0.09483513866445313
Postcentral_L,-0.25290253565052645,0.4279296759646614,-0.5653727488157811,0.03478300193622425,0.4067906655303082,0.33753256423387246,-0.13380882970633798,-0.3896252477066163,-0.3446860094605113,0.0496279375765605,0.41558082559075626,0.37558887836252397,-0.2837702281204731,-0.05277831817496726,-0.012624675849025673,-0.1416668317652828,0.6292546436277006,-0.3063236877726889,0.06870038249857198,0.38804001178410324,0.27484145720236897,0.11411281197519554,-0.48435076813712835,-0.616102362529039,-0.057606805924417886,-0.370755257040914,-0.4518527042076599,-0.48347398431307215,0.4995413768034517,-0.5145262353904876,-0.01949668159615147,-0.4350237338357064,-0.6106365443422791,0.3883897396651742,0.06621511437811543,-0.5313449676234836,-0.06114182853231724,0.27563817894966325,-0.3249688352238246,0.43287026512593024,-0.3287422867643695,-0.20275425243037637,-0.2569845282180928,-0.3314988267343712,0.6416079976897877,0.6459770675803876,-0.2637231737895932,0.610363970522772,0.14651005516080953,-0.5470045394534079,0.16903923433816775,0.5112454866524364,0.6861952594681648,0.31044614044541774,0.9042278652427781,0.3006985934953378,0.3553914934793989,-0.41616091679338907,-0.15618534208996412,0.5043783686741432,1.0,0.19629916217112023,0.26777140082172285,0.2870017295970714,-0.09579914248996342
Thal_LP_L,0.06107486080750672,0.28408431952381286,0.2471457712278819,-0.2645049813501877,-0.0995444656694634,0.2528084227913742,0.1856922718989966,0.31716020748443435,0.3519998142532817,-0.1699684860300638,0.054164470384191823,0.4049443312429171,0.14027976061039193,-0.17069161748893036,-0.029448135535450122,0.29205916813864996,0.4300144599719195,0.3103801914466133,0.31649236443713447,0.44918450709490493,0.3761736055401694,0.3430805403783359,0.11133754132609851,0.03957888747463623,0.3621844753396573,0.0922140932813179,0.2997181730682632,0.06083710782775892,0.24488118035726433,0.10355832563748812,0.384196851357132,0.16595528830313952,-0.024370984601964227,0.22796755644689765,0.23034720800374034,0.21075910210083632,-0.00023254688739913148,0.30988898390368685,0.39783323888133604,0.04523162347443142,0.29747536158887405,0.10154410166250281,0.11756640962943228,0.28737974381457015,0.12611468653227437,-0.031101179897011916,0.4498233038229982,0.12685221174751438,0.32591453127869163,0.13229657691862776,0.2821446150195653,0.2512161624455151,-0.0031327518715043062,0.39355134008820497,0.05088025655607341,0.4439306600744998,0.510089656913372,0.2017573042318013,0.16879393218354788,-0.0904707796456121,0.19629916217112023,1.0,0.40896517344856964,0.48376963872991835,0.23623510636434183
