,Cingulate_Mid_R,SN_pr_L,Thal_LGN_R,Occipital_Mid_R,Cerebellum_4_5_L,Frontal_Sup_2_R,SupraMarginal_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Precuneus_L,Temporal_Sup_L,Angular_L,Thal_PuL_R,Parietal_Sup_L,ACC_pre_L,Thal_MGN_L,Cerebellum_6_R,Thal_AV_R,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,ACC_pre_R,Frontal_Inf_Tri_R,OFCant_L,Calcarine_R,Temporal_Sup_R,Cerebellum_Crus1_R,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Mid_2_L,Cerebellum_Crus1_L,Pallidum_L,Olfactory_L,VTA_R,OFClat_L,Fusiform_L,Lingual_R,Cerebellum_6_L,Thal_MDl_R,ACC_sub_R,Cuneus_L,SupraMarginal_R,Thal_PuI_L,ACC_sup_L,N_Acc_L,Thal_PuI_R,Vermis_7,LC_L,Thal_LGN_L,Thal_VL_R,Cingulate_Post_L,Raphe_D,Raphe_M,ACC_sup_R,Cerebellum_4_5_R,Thal_MDm_L,Vermis_6,Cerebellum_7b_L,Rolandic_Oper_L,Calcarine_L,Parietal_Inf_L,Vermis_9,Supp_Motor_Area_L,Olfactory_R,Occipital_Inf_L,Caudate_L,Hippocampus_R,Cuneus_R,Cerebellum_10_L,Thal_PuM_L,OFCmed_R,OFCpost_R,Thal_AV_L,Putamen_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Temporal_Pole_Mid_R,Insula_R,Amygdala_R,Temporal_Mid_L,Cerebellum_3_R,Thal_IL_L,Occipital_Mid_L,Thal_VA_L,Vermis_10,Parietal_Inf_R,SN_pc_L,Hippocampus_L,VTA_L,OFClat_R,Temporal_Mid_R,Thal_PuA_R,Thal_VA_R,Temporal_Pole_Mid_L,N_Acc_R,Rectus_R,Cerebellum_3_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Vermis_8,Vermis_4_5,Rectus_L,Occipital_Sup_L,Thal_LP_L,Lingual_L,Occipital_Sup_R,Thal_VPL_R,Postcentral_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,ParaHippocampal_L,Vermis_3,SN_pr_R,SN_pc_R,Thal_LP_R,Precentral_R,Cerebellum_9_R
Vermis_6,0.03521229576964107,0.4236559351232306,-0.7206301051202207,0.03432674671743602,0.27323486189063617,-0.2856572948948526,0.5103023383805344,0.8261280570227333,-0.2405706695718628,-0.21577723678731445,0.3618156728430504,0.43591935742706867,-0.40978761535557445,-0.07185108463413653,-0.4392389382599427,-0.15009936211174676,0.9543720949687508,0.46318974779894007,0.9056279548577321,0.886142644860185,-0.2950696611995432,0.17506587237394974,0.7003813587573245,-0.39646873014747713,-0.09374779766631838,-0.5779721821888661,0.8734086051862955,0.6565443388854507,0.6587204628183443,0.0827418179562953,-0.12196165093500384,0.3840972493662276,0.4455861534516874,0.85437261856163,0.005491215682957114,0.17248317217075818,0.5275824225150442,-0.3072549889266456,-0.01882597547954645,0.9454826846371402,0.8344354599246152,-0.5797277236050129,-0.04634742122962269,0.7368219019517098,-0.20328722735341662,-0.48062311985987427,0.09336494122848385,-0.3288646791454777,-0.767189902462675,0.885519867064305,-0.7314329789893137,-0.1168097383878081,0.5520756829032265,0.4516227270231164,0.7331078338193789,-0.36315912565783737,-0.29031211411033614,0.14624015216950192,0.2003086323662911,1.0,0.6831096595365647,0.1482622880480501,0.8508216559435038,0.26065403107005203,0.8260107386745587,0.1147853695547832,0.6361427481116425,0.7895916877336759,-0.2451598300624355,-0.0721803800833979,0.2598625156236719,-0.5062143857133246,-0.4334058976419224,-0.34480338959519913,0.3297780317240716,0.19964678492069873,-0.011946668723542655,-0.2939457185087284,0.9769184269548811,0.7705446212240277,0.3536014334250297,-0.5721322759599282,0.18001431792982334,0.4758704558045583,-0.05463150555079316,0.271785012673227,-0.21477127250360628,0.15072445797760664,-0.5751628631855704,-0.14610344679321857,-0.2844595109974587,0.645828710530333,-0.0034596064434860305,0.7871296768932019,0.27836323332243407,-0.06389526398447729,0.8309729048749377,-0.3487686113608275,-0.686764089743033,0.46737663841826255,0.10753543754718044,-0.553164411035762,0.32663807344734475,-0.10849741703262952,0.7456686985515653,0.456898496564221,-0.739176900852266,0.37823253208929847,0.2910169109662444,0.9263939036256423,-0.19346732074214607,0.781103561451564,0.32674961414669645,0.9380942141761008,0.601793243717723,-0.36806006042621836,-0.2976582491632741,0.13407564354279783,-0.5356006078240232,-0.30836123139897403,0.5034949828468848,0.557812387541695,0.12890352150757883,-0.46343932051976094,0.9527082690177889
Cerebellum_7b_L,0.2349081169539014,0.45902039754278223,-0.3475977991717333,-0.11825551628879039,0.2197180125102239,0.17318760791555715,0.5341735746009353,0.7170684534686461,0.11270330196073781,0.12456318409250189,0.466150896943514,0.4711846685827536,-0.38350989749996267,-0.09422231498529246,-0.261903134003158,-0.10153385751731271,0.5952687312263585,0.4710855999076926,0.6120378436251688,0.8232631212309056,-0.2945386574142615,0.2612229034796089,0.7703468504440326,-0.16565468778080158,0.06874387943464617,-0.5179341395292454,0.7474822359127697,0.4924706466274727,0.5008986123296668,0.29783663638899804,-0.07616996136528627,0.27661638790715803,0.403769745204247,0.8313381759756778,0.06953427643451116,0.25313950921959316,0.3624469066306586,-0.11696630584415704,0.13037776709576335,0.7067232540826921,0.7103304136014104,-0.5706624506915229,-0.12346213009256837,0.5856779596974242,0.16403774141074262,-0.30683727116966625,0.16414356022110435,-0.27884132061703576,-0.5872936833704617,0.5563328707349579,-0.5940991383046326,-0.09720243251896701,0.5615638269234519,0.2470694452106747,0.6681544364625966,-0.32117897058718176,0.02055609704404856,0.23378810797126348,0.27370237010120063,0.6831096595365647,1.0,0.3091228999162766,0.784166907598403,0.3820580410360345,0.7028169857875075,0.3624904300729,0.45839158932909546,0.5430014426720822,-0.10555097516539541,-0.13713861314941864,0.23817423428550474,-0.5010735295533217,-0.24440964059289189,-0.3035589302297542,0.098740671819068,0.2339156891065652,-0.03468148319027671,-0.0630631363815832,0.6883236733367294,0.352681680748652,0.3362413158221906,-0.35440375504277116,0.27638630398895586,0.29082508047602884,0.18821896928150883,0.18245388674277793,-0.35041422818998647,0.4118406575118188,-0.22140460670440198,0.2061327680532444,-0.04669514340355217,0.3791135389941565,-0.11800129908354892,0.3838458247072959,0.1346115732054101,-0.25383276273179833,0.530728905497909,-0.3901466138579536,-0.5469078197493269,0.5176229620470479,0.2934939197065096,-0.5049298995798073,0.20661627003173996,-0.2623032212500952,0.3804225485480239,0.3221940884821756,-0.5800074415310811,0.21655412959432982,0.22796755644689765,0.6987826513613575,-0.2773016558859216,0.7196876706245143,0.3883897396651742,0.6458070288062484,0.523745572231171,0.06508968998534792,-0.12042891451279587,0.22900730946090733,-0.33097088289957405,-0.26219775932904277,0.3284339401319766,0.47469014524289876,0.18004278055596654,-0.04217538916109963,0.6803065736981864
Rolandic_Oper_L,0.7712609339836253,0.5224048456728051,0.24526314568763113,-0.3126977712522896,0.6136052246998012,0.6282949999372668,0.3690493482421779,0.11216451590357701,0.504595420378122,0.36611264187235615,0.6716447976493953,0.2714438630091258,-0.01789550355384199,0.005907244044161421,0.1884683040108738,0.07967738369760849,0.12657624114809235,0.24230932261269708,0.15146409156736237,0.2650702046443247,0.02230273651552667,0.6827938491894281,0.45128331972322777,0.36904108251659884,0.5219699735068386,-0.05229076281251076,0.2534502422574965,0.41488028787626907,0.021570853873554757,0.6679969150297728,0.4339341438269651,0.25082294026895297,0.7210498446148856,0.2980359422061281,0.35928525150760193,0.30698457404683704,-0.028254975460685023,0.2084213011703221,0.19448739310970678,0.29463297451312603,0.18752361916556884,-0.11673834026077419,0.11554674888277647,0.19852892240006226,0.3195953692097429,0.015018297587240626,0.4610831157749391,-0.07216642135977756,0.021124130652739496,0.07206857489966126,0.012591124315491057,0.00707023775159161,0.1986464361782928,0.39192730370160356,0.2455042434551995,0.06721722787812205,0.33313572990881174,0.6341526652299289,0.4764233390957178,0.1482622880480501,0.3091228999162766,1.0,0.2570196859637049,0.41752491571523187,0.23741914350041515,0.6463705226299268,0.2969895845510051,0.013785986147587016,0.2586131420004837,0.3674282699358929,-0.01378276943640683,0.06496148869890765,0.16432063066312952,-0.050613200910866796,0.03703703282919222,0.1360384754494078,0.2514246292253165,0.5176954325020116,0.18433629623619732,-0.013385473117152123,0.6745221139447768,0.2271252783077398,0.04852355611404899,0.6109286579608275,0.11000241696840522,0.019341088709787305,-0.23823854693536986,0.6044307558609122,0.0705218373156335,0.4497765970945658,0.522920910518766,0.08397380997027265,0.09443703290846994,0.08407952586873206,0.35897336484270465,-0.06999305979297973,0.06240102904394516,0.06767726250925715,-0.09086751789393015,0.5744979746608525,0.7023348534081046,-0.1995150204728777,0.03300343205692671,0.22565224280347682,0.13086844372777834,0.4652295402594955,-0.09142390281721664,-0.06640486976180514,0.4300144599719195,0.280988321832554,-0.27619179395160975,0.22377466596446166,0.6292546436277006,0.1511745548195523,0.3314220172729896,0.5066308900135352,0.27255500205161887,0.7535236183953476,0.2463378316365438,0.3468663791568774,0.36016001138306963,0.35592703508235723,0.541788273871813,0.3383444553721214,0.15470045161471524
Calcarine_L,0.1974915791947389,0.5176821560020192,-0.4591801405276007,0.06207905169699177,0.1680066011497854,-0.02238491519169974,0.7208854400751165,0.8657384307533281,0.08029557447254292,0.18000624284260466,0.3884618637365011,0.7063746878938044,-0.6011334698118896,0.16071539364914228,-0.4281866435254442,-0.18549603545309534,0.7360285524180565,0.556189185185385,0.8183251472909254,0.7756819425787078,-0.48681596562075896,0.2879850165334279,0.8301312653926403,-0.29960987728691574,0.058787097149772434,-0.6362801376234727,0.9806364411061415,0.7053461318692753,0.749092030182616,0.3389445426812175,-0.08491956226090897,0.33188917118400824,0.45272958262749585,0.8836034409120554,-0.15466376473059384,0.18149298732977756,0.3005060690481338,-0.1852907424916894,-0.13039623021377317,0.868391526747266,0.6726309304869627,-0.6348826437542382,-0.02385398695831935,0.8360356212023441,0.16993964944362086,-0.5149265732840027,0.1392909531387417,-0.5228709021327627,-0.8143198234639095,0.6134527256279895,-0.7277614218553016,-0.05353659522735887,0.6211061725962574,0.21820748001547172,0.7753582330997674,-0.4854343813506787,-0.022833845202757892,0.1566614790387559,0.20204085579121878,0.8508216559435038,0.784166907598403,0.2570196859637049,1.0,0.5889923788126958,0.7326323882217963,0.3762043381364377,0.7108414050312776,0.7374706242303516,-0.3713619652388657,-0.13903828866898899,0.5154200601956498,-0.6883501237107295,-0.5557942835439704,-0.4656482085129811,0.10989266547207938,0.16731119251820856,-0.1804119321080616,-0.14434324928777575,0.8144345102495476,0.48538056095820403,0.40847857163581414,-0.5341258848846054,0.041303456493735465,0.4039489046625921,0.024839793600943145,0.48221093053774594,-0.4119581950577973,0.24298480522076144,-0.25969176565024427,0.13480065039596564,-0.2373817957743422,0.37806240658313983,-0.13481642539134392,0.6184016298536733,0.10365296662664589,-0.3252502475477618,0.5639723604066511,-0.48359370494933607,-0.7275262811202207,0.4935638289392354,0.15097748963201632,-0.6948804402322095,0.06372655164853082,-0.25645791426660114,0.4813526561342406,0.2760769202922171,-0.768907979967487,0.5258586826138937,0.2004415740801375,0.8240692781741459,-0.09135144797930182,0.7494246477656322,0.5535432908013551,0.7913632535042,0.65289081551955,-0.0999366808383436,-0.252243642134222,0.20952191602728368,-0.5283989660686766,-0.4681964374519146,0.5029071060715246,0.6627602989674382,0.1409947618762197,-0.14621163382251134,0.7704165732058619
Parietal_Inf_L,0.22992565937312953,0.5889387045746763,0.16575652525121762,0.12607642820543372,-0.12311452101557703,0.3520488052738815,0.8639413528088121,0.40226198433123167,0.6540016058816697,0.7890822683851587,0.31124464119111384,0.9231612319139774,-0.6890474946015627,0.6694403937192389,-0.4115950764235494,0.00699289341407473,0.12393427667955026,0.5843147891216038,0.35622237764977577,0.12001851416874464,-0.6644606453350947,0.18908702972816574,0.616507059812807,-0.14422117300540563,0.0906753252482438,-0.5391285002729341,0.6080205916220335,0.4551105325759495,0.5416850432444277,0.735969946322436,-0.1779046958243897,-0.09664302343605041,0.4683648123127887,0.43842964347449104,-0.4660548255744768,0.18760551667600622,-0.23490235234740856,-0.10703332058850151,-0.4793021596098194,0.29055942439128507,-0.0013583648833600049,-0.5031545059395279,-0.09853573601169804,0.6361138277680821,0.661763873301346,-0.47042318967971547,0.03786827718289685,-0.7438197345694205,-0.522044868694373,-0.11761907609890006,-0.3501004481673391,-0.18449986552157993,0.3805259247255441,-0.2524456916203191,0.4269726274721113,-0.4472853484457357,0.17181445887986765,-0.005008028564398408,0.107456369978058,0.26065403107005203,0.3820580410360345,0.41752491571523187,0.5889923788126958,1.0,0.2367541540399069,0.758504294081514,0.51785724686742,0.2646108386844638,-0.5039551269339482,-0.22284996608047788,0.756555963202878,-0.5510258218442046,-0.5716677144785384,-0.6235710114522759,-0.37888870065743385,0.17444134296618918,-0.5188178112418528,-0.039566813537207875,0.1742291975340245,-0.1841554584725128,0.1506953323205527,-0.23612989771068268,-0.39697600326239096,0.10262786053310312,-0.14496691584340685,0.7578536212434881,-0.7146585347325456,0.286944948691983,0.3766080757772167,0.4839052789218726,-0.11040772934724616,-0.23433065996632318,-0.3716512287973075,0.17507143714302778,-0.16415926067658457,-0.6802084604117618,-0.1826594987453303,-0.5246481862187136,-0.4807326899241705,0.10967365428689928,0.1640822850036412,-0.7315973265545148,-0.6125534555676821,-0.3770117933836983,-0.07594565370677717,-0.13800796158999493,-0.49789713941746017,0.6050844198164813,0.05088025655607341,0.18380269279074027,0.25937269295440796,0.31183481561968324,0.9042278652427781,0.24167399491514402,0.6074242912667622,0.2651199366604482,-0.3041781088326087,0.27058610171016595,-0.37355271377571503,-0.4920369904501435,0.3597136837747533,0.5228316403185181,0.12949102347529284,0.4046833006374939,0.10462070043508676
Vermis_9,0.11919495180261638,0.477561155634754,-0.5319095613249318,-0.13692657093745475,0.3206908287043767,-0.04874974296289158,0.45781183109587226,0.68305652710251,-0.01348345357590052,-0.08337590234891862,0.4769781252584239,0.34593947438732503,-0.34433984315941646,-0.19611580803575418,-0.33491981248246033,-0.13845121238816702,0.7790497074562857,0.5784306593587486,0.7012544112482965,0.8569916902941442,-0.24769713386527475,0.13241061504363974,0.7384509063746283,-0.31747736921128417,-0.10406649158878975,-0.5699465125821134,0.7268989772630642,0.4792551420833122,0.47016173487622764,0.20501424019476722,-0.1639595514066202,0.344820894670303,0.38193518025105144,0.8393373641361718,0.10401895155127107,0.298220591206083,0.5478462735178339,-0.28204812122505746,0.16920375815191027,0.8014102002725441,0.8489860373246653,-0.549567711614525,-0.23412409187735167,0.5827303060827329,-0.07335719144904784,-0.3042449831345301,0.1250188031500044,-0.19782450008337543,-0.6379301003159947,0.7778870739000799,-0.6036213672851586,-0.2019029466678491,0.5914752887579025,0.42422396928758044,0.707076361500881,-0.3302039304602245,-0.20363571001594094,0.20967147582041162,0.29078460903245984,0.8260107386745587,0.7028169857875075,0.23741914350041515,0.7326323882217963,0.2367541540399069,1.0,0.21278835633589413,0.5193425587166928,0.5758441747027168,-0.09170260919842523,-0.08664762814168572,0.15839736739801957,-0.3997020993147135,-0.3091168177670652,-0.34515621503036215,0.17346319270063393,0.2812270777270879,0.006781409322086684,-0.19489126342042237,0.8392930391172605,0.5650557233732622,0.3422642949020048,-0.47757335137255064,0.3687644089240458,0.41544395219603936,0.13467704567600183,0.10327209214915811,-0.17474932150782074,0.4409403378967466,-0.39529459950346674,-0.07386438343432805,-0.12885191006707594,0.6002699213700721,-0.1424030698572846,0.5363957968341503,0.18207002868611413,-0.10419073059152568,0.7412109002561876,-0.40078881848572345,-0.608429561978462,0.5350242478818845,0.21745195427755726,-0.4784885422666628,0.3755857055369816,-0.15617431307345947,0.6804028174794283,0.43837035096789595,-0.6417838172577195,0.1593796295847425,0.2528084227913742,0.8041133824889483,-0.31847193467163176,0.7340328076418978,0.33753256423387246,0.7770420537995129,0.5065271176486535,-0.1848785546406543,-0.21072462469733572,0.18908659493000898,-0.3834065794467623,-0.1469826562140316,0.3668738629660219,0.4440267179125947,0.12165316571727731,-0.252096704216093,0.8465763691481468
Supp_Motor_Area_L,0.5880336434978298,0.7078020270014859,0.42247085164912307,-0.0868980510916863,0.16701332031804322,0.7646457100091951,0.5368826487708224,0.17944973810366857,0.8063082204288103,0.6959672360560837,0.28899378826972416,0.6200543658021953,-0.5003141473942168,0.3982827131515786,-0.24861401656197984,0.024673366022440465,-0.0030419835879470377,0.42097183546273453,0.20293307256009266,0.1544722111935347,-0.3748412132690156,0.4304501700241681,0.6262975579986712,0.08356271978751495,0.4379463949374698,-0.35305557444761254,0.37406868869359833,0.4670865410543314,0.23496166814972624,0.9337353706671563,0.13103293282632889,-0.01846765251406366,0.6163576311662105,0.4194539933052581,-0.21209459793489754,0.13375319182617296,-0.2849781108949709,0.10522445764554002,-0.2664409569734527,0.16873799577106238,-0.013677084479586965,-0.3668341883542347,-0.0126600298842234,0.4406395825899787,0.770486821130516,-0.3464320933217702,0.0885379307996627,-0.6225603357476791,-0.25245517825549224,-0.1508744543017761,-0.24869068165671618,-0.12990763699665733,0.14063249841067044,-0.04494550972565864,0.33771988316099233,-0.33258432110597524,0.29845459578398137,0.27192409077984037,0.2083576100444068,0.1147853695547832,0.3624904300729,0.6463705226299268,0.3762043381364377,0.758504294081514,0.21278835633589413,1.0,0.3699582679293324,0.01821934766880906,-0.30897097698356196,-0.11426106006521042,0.45630775783827693,-0.3389367109415847,-0.27332093369989896,-0.5585236600989557,-0.4624086207934441,0.1473975583002822,-0.3968405319316294,0.4030845220289572,0.0881485757075786,-0.2639736510238349,0.2827802102875671,0.03448124097032498,-0.3513714395398173,0.3102756215705254,-0.026835101138020928,0.32814632723846415,-0.6069861880047948,0.6383433208028305,0.4177433075314125,0.5839216765648868,0.10700214195521313,-0.2886648384542048,-0.2790024649072339,0.0003258211119156444,0.09597250392788015,-0.5108688787450192,-0.2290831596290695,-0.320489670037412,-0.4250651106713643,0.3277160899771298,0.38899349634549335,-0.6617639985585292,-0.4879788742549326,-0.3374469688733528,-0.07151720181252655,0.010614956106342145,-0.3619573853216894,0.28711837141215624,0.18970826125380097,0.08804026172146216,0.014997348696036573,0.17856051318636007,0.8062432767644448,0.13064780287967795,0.4551304963737073,0.7052012911010325,-0.16451214721818477,0.315720011307166,-0.15471486738217738,-0.09396236276030086,0.44977294660049066,0.511172334276694,0.485991403962647,0.6858646458454378,0.05921069955159658
Olfactory_R,0.19568728359945495,0.5064037768956748,-0.37060120694245746,0.12118543214239633,0.18280037125862006,0.04909643036144184,0.5211691589818326,0.6331581866379232,0.053729484595268225,0.20293832144625906,0.28170398640105226,0.5136383388216398,-0.3654063320564503,0.22233448743211418,-0.2254046252488465,-0.01869890404370325,0.6111727878586668,0.3614922553936265,0.6009758691686968,0.4577473426147156,-0.37313803624578756,0.24868831953614978,0.593860160680813,-0.06033634932441677,0.09896785061493012,-0.5636671193691627,0.7249169461169979,0.7036293057699087,0.6277383929656427,0.2495157038643012,0.026205376580380094,0.300129082394088,0.40993166257606445,0.6237274315228455,-0.13247170411572404,0.4689534924027412,0.3133520995787967,-0.19894167841154767,-0.20561375437990334,0.6678898881547795,0.4457592677426232,-0.41537129969869097,0.07964695046008918,0.5902661155799968,0.14417088708044515,-0.4001988412570185,0.09878220075689752,-0.488947004845915,-0.5194478752303584,0.4771739655616936,-0.5154640897957672,0.07046114497209069,0.570034186308551,0.18001470986399168,0.779575372574788,-0.3928280804219246,0.16915575759702942,0.11263534176542492,0.19567763003167846,0.6361427481116425,0.45839158932909546,0.2969895845510051,0.7108414050312776,0.51785724686742,0.5193425587166928,0.3699582679293324,1.0,0.4562291112814199,-0.3396373384786076,-0.03445232158248001,0.4552241287233402,-0.48646272636995014,-0.45037607702137256,-0.503440417801551,0.08453305655199025,0.18721159796488548,-0.1653293245625454,-0.10327685884556338,0.6062645696139292,0.44341181553900233,0.46422223236624766,-0.4291462373983887,-0.10476596766714526,0.4198827417191674,-0.01981989282080927,0.5093233052665652,-0.32119263930607567,0.17645465032726626,-0.16404321037090233,0.17643244909809944,-0.028220568896701985,0.336543310214177,-0.0763901397056039,0.5813875411635058,0.13758047187871636,-0.22184459097147297,0.34831924294217215,-0.3931884867906572,-0.5615431386760906,0.3402104902727833,0.21239378412312204,-0.5209816153221732,-0.16511804892015083,-0.051444291817170085,0.380458956992538,0.30309695298189016,-0.6810390021278502,0.44274396773585367,0.13616949758120667,0.5902071938705495,0.07828633267554491,0.4668383900871418,0.4307759954874936,0.5934622134695939,0.5438881353102056,-0.04605861215806028,-0.0922542476210939,0.25219947062650666,-0.33020405794897106,-0.3048590540367588,0.5596463138438353,0.5725085188193324,0.180260595536215,-0.12326174660829949,0.5688005603991012
Occipital_Inf_L,0.03106137175674606,0.2087469934840249,-0.6319545982115415,0.4323143413620387,0.1048002891584498,-0.3662015014395403,0.44008283266604953,0.7654584913132332,-0.34192151485627903,-0.22314252808193344,0.13730089786588784,0.465542756473838,-0.3160293842355898,0.22014832272912807,-0.3825503044921087,-0.0681096052436026,0.7751852295251568,0.24963842513059753,0.8317137470729659,0.6881936342350639,-0.21998794664310745,0.2697005513116796,0.46414177600873796,-0.2811605520777572,0.055082152006972786,-0.3483435662259774,0.781714643573446,0.6554908699125518,0.7556003545086133,-0.027095413721168082,0.03131460596343929,0.29375229660513713,0.39567806482983786,0.6398105542420669,-0.08000379008041274,-0.11996411911718337,0.3016414287384275,-0.19638676749812772,-0.15112675586792798,0.7527028905661731,0.5371357937109128,-0.38939830090634764,0.19869061335993166,0.8137765075932718,-0.2587805411258615,-0.45122750724145494,0.07644718332925819,-0.3494583091907142,-0.6584033151076365,0.6819997052672283,-0.5712661421936446,-0.04112865257604399,0.3224789868585227,0.39780027013643965,0.4284822004883908,-0.25088948366033104,-0.20572646157906735,0.05171774094157732,0.10763345226521047,0.7895916877336759,0.5430014426720822,0.013785986147587016,0.7374706242303516,0.2646108386844638,0.5758441747027168,0.01821934766880906,0.4562291112814199,1.0,-0.28054393719162124,0.06182173535830381,0.42311898776236295,-0.42283595111220906,-0.3685570824457803,-0.11751709103199778,0.4662828017334066,0.12719280936949448,0.08768911136347297,-0.21739358667267394,0.7528208272554366,0.686810315964484,0.314169841309936,-0.34783252748360816,-0.05144217674153085,0.3534456753054165,-0.22426611262944027,0.46179497048507123,-0.18797979439453796,-0.08983697020401803,-0.6260247072791353,-0.23772244142413876,-0.38749964647301544,0.5299658229107854,0.2629110183020888,0.827734056533743,0.32883322479726673,0.053436140914964916,0.6031355085312561,-0.10053958082080892,-0.48440542917449153,0.24848634981596887,0.032779299938364946,-0.40237109829277506,0.1975002367757161,0.03041771243328674,0.6848261854734473,0.26560004427815487,-0.5021577119640732,0.6375906557320092,0.22880447392066738,0.714032717295114,0.14788116205877294,0.6874320264774331,0.253753305249379,0.788647712655222,0.469367277523722,-0.3701195810576477,-0.274861691060222,0.020953878848918115,-0.5008830943193364,-0.28704662909003287,0.34472357927713965,0.4882831899536285,0.13664384626612366,-0.5147578809730599,0.7049968277349645
Caudate_L,0.3135978608052952,-0.31401385257907194,0.11351210752362823,-0.3727252848669244,0.5523950253155678,0.14636966544507213,-0.33896094065769966,-0.3454771045684358,-0.1440073390760337,-0.3005890592443146,0.36291838948158256,-0.5618056816920055,0.72713236266031,-0.5552169611092722,0.778891547847169,0.08357583871770018,-0.16282275552321307,-0.3318078812951256,-0.3660802172171237,-0.0033235371025931116,0.734135440489349,0.18488039513539092,-0.32134570501601545,0.5061633815071837,0.08176715499500113,0.51986702587883,-0.43029037928037844,-0.360994296915706,-0.52144234653681,-0.16640305554164347,0.3267869865842975,0.3418366770791531,0.11465037809847038,-0.2917752572403403,0.8252053487219114,0.15270737479283306,0.22358265853603088,0.30628211744103034,0.8013615446317862,-0.16490392657841588,0.13448825165162806,0.43938461660574774,0.07944822046441163,-0.5221146125549758,-0.41191137964617724,0.6911139508535692,0.5987399450894324,0.8383586461623922,0.5828048923452488,0.02060367417029266,0.4784965846645802,0.31071371008478377,0.011492911234376315,0.49088299425125526,-0.24588531813679768,0.5727201887714413,0.1763944183741586,0.47582242333758623,0.3714821224298529,-0.2451598300624355,-0.10555097516539541,0.2586131420004837,-0.3713619652388657,-0.5039551269339482,-0.09170260919842523,-0.30897097698356196,-0.3396373384786076,-0.28054393719162124,1.0,0.5031210891563817,-0.7019423524478611,0.6846775652140136,0.823862942480681,0.738945791335248,0.41638432068868364,-0.12546932312825676,0.8069362246464724,0.18887520217868473,-0.14456033227202403,-0.04553389726379554,0.2125774511148853,0.5624993799295274,0.6062201603889282,0.18892805581492406,0.4674882939173967,-0.5687569865294717,0.6547789719061342,0.21699527570770574,-0.22085022955846717,-0.08614488697190018,0.6766507932797388,0.19993332915557813,0.35562278969892114,-0.283314201996091,0.36718251161932247,0.620641884711521,0.06570248263745104,0.6140736648945221,0.6042000781062299,0.23214076098231665,0.5712863280881627,0.6413908197504941,0.5999208877645644,0.5797012037276835,0.05656078868123324,0.5065850083745329,0.576927676711937,-0.6294410865392702,0.2839498066435713,-0.03847850746338794,-0.4146312971340333,-0.044605885569968605,-0.30803639718783976,-0.27156697793570095,-0.44684309939140276,0.06924654673620134,0.5905278855361216,0.5021070168139476,0.7465965745354262,0.7338115769308293,-0.27094889202162936,-0.36931918886675696,0.16249293171609058,-0.1880482828000208,-0.15854469386638778
