,ACC_pre_L,Thal_MDl_R,SN_pc_L,OFCmed_R,Thal_MGN_R,OFCant_L,Calcarine_L,Parietal_Sup_L,Frontal_Sup_2_L,Thal_VL_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sup_L,Occipital_Mid_L,OFCpost_R,Thal_MDl_L,Thal_AV_L,Cerebellum_6_R,Thal_MDm_R,Thal_LGN_L,Thal_PuA_L,Cerebellum_Crus1_L,Temporal_Sup_L,Frontal_Med_Orb_L,Temporal_Inf_R,Cingulate_Post_L,Vermis_6,Parietal_Sup_R,Cerebellum_Crus2_R,SN_pc_R,Precentral_L,Cuneus_R,Rectus_L,Hippocampus_L,Lingual_L,Rectus_R,Thal_VA_R,Temporal_Mid_R,Red_N_L,Cerebellum_6_L,Frontal_Mid_2_L,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Vermis_8,Cerebellum_4_5_R,Cerebellum_Crus2_L,Insula_L,Thal_PuM_L,OFClat_L,OFCmed_L,Vermis_3,Olfactory_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Thal_LGN_R,Pallidum_L,Red_N_R,Occipital_Inf_L,Raphe_D,Cerebellum_8_L,Cingulate_Post_R,Amygdala_L,Cerebellum_10_R,Fusiform_L,Cerebellum_4_5_L,Precuneus_L,Vermis_9,Thal_VL_L,OFClat_R,Heschl_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Occipital_Inf_R,Thal_PuI_L,Precuneus_R,Cerebellum_Crus1_R,Raphe_M,ACC_sub_R,N_Acc_R,SupraMarginal_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_LP_R,Vermis_10,Thal_PuM_R,Cerebellum_9_R,Occipital_Sup_L,Temporal_Mid_L,Pallidum_R,Rolandic_Oper_L,Caudate_R,Putamen_L,Thal_VPL_L,Cerebellum_8_R,Thal_AV_R,LC_L,VTA_L,ACC_sup_R,Thal_LP_L,ACC_sub_L,Postcentral_L,Thal_PuL_R,Putamen_R,SupraMarginal_R,ParaHippocampal_L,Temporal_Sup_R,Vermis_4_5,Hippocampus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_L,Temporal_Pole_Sup_L,Angular_L,Frontal_Sup_Medial_R,Thal_MGN_L
Temporal_Mid_L,0.25654143460659756,-0.15497289381806523,-0.054660234164083346,0.2791532632737106,-0.20341183766171367,-0.06182946595726416,0.041303456493735465,-0.6919076598251356,-0.08393146094473941,0.49003564346373024,0.3845698649117745,-0.07298168479901922,0.35402118585123893,-0.44165574075899566,0.22043236637366204,-0.14887175764977725,0.09699153227017135,0.17476444473956648,0.3589374312670933,-0.06278612772300354,0.2725813548182233,0.12759842207887875,0.5606417425296261,0.3518367486422632,-0.04357286460224865,0.3974826432500612,0.18001431792982334,-0.5979708114628525,-0.11266463735299569,-0.21399627501270485,-0.4296624633839211,-0.49332471714995313,0.05524697340911955,0.35095162045494116,0.38382914734351087,0.11503852016845845,0.13690380351442194,-0.18271801152156658,-0.1416125979689556,0.6358718347946786,-0.1269243473059849,-0.018565961735733914,-0.14635802878064352,0.20833405885810727,0.34305939987626816,0.05212298079142333,0.1820173762081429,0.36658483964670463,-0.09887825416179187,0.0704872468159629,0.30056161799500897,-0.10476596766714526,-0.19641980414783777,-0.049889407347502746,-0.27419056520737434,0.635020983199056,-0.18129152803502127,-0.05144217674153085,0.22520374480924274,0.37590212958206626,0.347845620994052,0.1487598515714579,0.21332561379882914,0.8024361095664784,0.38693527061092614,-0.2385995487138383,0.3687644089240458,0.2590553934424705,-0.2041884133113989,0.013392383070780098,0.08816716422595804,-0.20787271504194837,-0.43428093940875684,0.3535758114873865,-0.11728227514353255,-0.36332035009182256,0.26277249043855067,-0.45947526854727067,-0.057315723711401596,-0.038516356434233304,0.5301670580999155,0.4807033035147636,-0.15711158642761353,0.2122780753441097,0.07115279926505237,0.27166705716863704,-0.5613659416733138,1.0,-0.17300269844968627,0.04852355611404899,-0.08143728794221286,0.1817987175154568,0.2076861165755504,0.047314565539566845,0.17202443482259708,0.09158246772542768,0.4200288956983945,-0.10682367345651433,0.11756640962943228,0.36458803777207777,-0.2569845282180928,0.24604310604405488,0.421250157604003,-0.3078232709643296,0.2966054136176092,-0.2969758029308244,0.5064668993954329,0.18076798683325296,-0.36857551694299895,0.07416957873774448,0.6358705726700146,0.7453091123916344,-0.32581982535755855,-0.05011248395767814,0.03662258498559889
Pallidum_R,0.4955986158087054,0.6059091697771734,0.04457384079676222,0.5745977838262454,0.2680410911712822,0.6411512533087128,-0.34430843999730876,0.009483497211668945,0.40826888328647504,-0.40991994068722304,0.3169033459688357,0.2885225644022531,0.25296419433322,-0.224461354333786,0.4395936952161435,-0.19860984162740736,-0.21567501041937676,-0.18798944264454087,0.19488323020456558,0.3485508125274604,0.5867492515479316,-0.3247667636060789,-0.05228632421691769,0.3311020549506751,0.16905954347509966,0.407143804079014,-0.2909299784992261,0.11321586533089198,-0.1986934327567488,-0.061940928175376504,-0.01846669634172998,-0.2325660897748036,0.576399398045112,0.4949144447671609,-0.17536520384571766,0.5050748190095028,0.6153164030610131,0.042694036376252346,0.1490604938242842,-0.25265746177502296,0.2988585024202481,-0.010738755148442988,-0.06869922050553408,0.048461949806393144,0.4585786861436345,-0.33540365805157646,0.32974084467172815,0.6222371504695428,0.44817592024177305,0.5470929880089145,0.6746867956168063,-0.19646837577177645,0.6286208265686034,0.5352415807086142,0.31421576216928543,0.5362329472333004,0.08291290906116912,-0.07510528367752199,-0.4052153115230142,-0.18313233892205724,0.2057491748541079,0.5997276257729134,0.570538028324062,0.28633835236230787,0.48162880692218435,-0.1621696579645813,-0.3532799497527257,-0.27994867080440355,0.6826954935860422,0.21106291442846647,-0.011099319133281464,0.022803201602458623,0.03488180478991556,0.43078334571006716,-0.04674778074133311,-0.20377591426807665,0.5450264837575892,0.643599727017636,0.7883632631299703,-0.3918438278464169,-0.032500677107446474,-0.21665135541680042,0.4719362245171262,0.09382278207522704,0.5089019298637647,-0.27412581430005095,-0.07951009010718535,-0.17300269844968627,1.0,0.3185214115275192,0.8016710389284233,0.7935642238045904,0.2798113961188595,-0.22257157444564973,-0.5073539398328082,0.4691470400773482,0.004929977314389788,0.27078572703194914,0.41743717371099165,0.4058868778486978,-0.15311387346083316,0.5877299277753965,0.603282500190577,-0.13456504200806527,0.5842695889478059,0.12992555770393402,0.3177593252248238,0.6756862290751701,0.6098981392224371,0.5384421508777477,0.2181958202018762,0.14483718685173108,-0.3292242470212322,0.48137737099155664,0.18322257268285805
Rolandic_Oper_L,0.1884683040108738,-0.11673834026077419,0.4497765970945658,-0.050613200910866796,0.04924692015644362,-0.05229076281251076,0.2570196859637049,0.005907244044161421,0.7192606276915258,0.1986464361782928,0.7203989147332818,0.6282949999372668,0.4610831157749391,0.019341088709787305,0.03703703282919222,0.3314220172729896,0.1360384754494078,0.12657624114809235,0.3577549515247303,0.00707023775159161,0.02230273651552667,0.2980359422061281,0.6716447976493953,-0.18340176564873478,0.03141835548860433,0.39192730370160356,0.1482622880480501,-0.11755767641013663,0.15146409156736237,0.35592703508235723,0.581817266276745,-0.01378276943640683,-0.09142390281721664,0.522920910518766,0.280988321832554,-0.09086751789393015,-0.06999305979297973,0.08407952586873206,0.529299943648703,0.18752361916556884,0.7210498446148856,0.06863472018336116,0.504595420378122,0.13086844372777834,0.6341526652299289,0.11216451590357701,0.7108896817295273,0.16432063066312952,0.2084213011703221,-0.22519548540476406,0.3468663791568774,0.2969895845510051,0.4339341438269651,0.7712609339836253,0.24526314568763113,0.35928525150760193,0.48822823434078494,0.013785986147587016,0.2455042434551995,0.2650702046443247,0.345870813262748,0.07616463086885471,0.09406759702219579,0.19448739310970678,0.6136052246998012,0.36611264187235615,0.23741914350041515,0.38038981699586977,0.09443703290846994,0.5583590582219293,-0.013385473117152123,0.6679969150297728,-0.24149087986632356,0.015018297587240626,0.5877438182802814,0.021570853873554757,0.06721722787812205,0.11554674888277647,0.06767726250925715,0.3690493482421779,0.11000241696840522,0.06240102904394516,0.541788273871813,0.6044307558609122,0.5471562448758001,0.15470045161471524,-0.06640486976180514,0.04852355611404899,0.3185214115275192,1.0,0.26950511880799183,0.3850118478421124,0.25082294026895297,0.1511745548195523,0.24230932261269708,0.012591124315491057,0.08397380997027265,0.33313572990881174,0.4300144599719195,0.17880377859654262,0.6292546436277006,-0.01789550355384199,0.2514246292253165,0.3195953692097429,0.2463378316365438,0.41488028787626907,0.4652295402594955,0.3674282699358929,0.5219699735068386,0.021124130652739496,0.09739102509309505,0.03300343205692671,0.2714438630091258,0.6613056972774789,0.07967738369760849
Caudate_R,0.714425949596506,0.6083071352011765,-0.051774246287320844,0.6301227603627192,0.14427804485736337,0.6224866109976375,-0.2574884678985487,-0.1696493276053077,0.3670229734155284,-0.25095471078017634,0.31301034243786235,0.2478073299277649,0.34131345745696084,-0.27828897322032853,0.5218244982570315,-0.27066878374467807,-0.20261004380473102,-0.07558404270696427,0.31695888828455443,0.5572414829599499,0.6823225005924202,-0.2593836125394111,-0.07382547486097052,0.448995067550215,0.28525694188554057,0.43081495751953003,-0.2178584517104401,-0.07272881296246027,-0.15577333541950034,-0.06670627448889131,-0.16829252399245195,-0.35673525954341084,0.5183561070184052,0.5180311423472819,-0.10569300890019587,0.46004942811377747,0.7490193916077916,0.10437307371600833,-0.045449920947046286,-0.1450013071779197,0.27110018100505745,0.09496589112018317,-0.19524238847251293,0.12959624118748025,0.3771265996714066,-0.2580406982888106,0.4793127294778146,0.6692182451905996,0.5138827704401338,0.5312328984070038,0.6674442008171837,-0.040915098511852085,0.7054107783103531,0.5548192005737943,0.13668011226001317,0.5379909676791919,-0.07535769590558182,-0.07942500541014222,-0.24026290469540904,-0.09094026498857308,0.282816713064334,0.6242062876392844,0.5418330071100957,0.3598846833463432,0.4892479714682329,-0.26086841675837164,-0.21936858973922085,-0.22969105242821994,0.7903620379051832,0.022754425267037828,0.15175626912375753,-0.12907604298082664,-0.04054899526840751,0.4852643381529058,-0.19254961381313923,-0.15795062465509405,0.4717596673470489,0.700301640739372,0.7940615225558108,-0.46319476536727233,0.11007156880645232,-0.11583424324996106,0.45885605051122663,0.1012048901745957,0.4237561097282568,-0.15388482468903253,-0.17597297623749045,-0.08143728794221286,0.8016710389284233,0.26950511880799183,1.0,0.8409125732149526,0.41610314276410726,-0.13242272939518843,-0.6166976383315751,0.372533913386838,0.11337671664451435,0.496724620974051,0.3303096435485591,0.33507150458796864,-0.2912224262854251,0.6932468309723596,0.6944652255608346,-0.24745257468791923,0.5770877322960435,0.17209015142370018,0.3918967764080425,0.5956083763084999,0.6187937479318939,0.5232601793074678,0.23889926089900496,0.2225562102048457,-0.42497179770419213,0.5827958570173065,0.05694949149705059
Putamen_L,0.7233898679034584,0.6327087153019383,-0.0879149810532499,0.7437643856149189,0.16737745853681976,0.6991560269063652,-0.3603826000295661,-0.4084742580622324,0.368830256906696,-0.32811825997434985,0.518740650007677,0.23323311354960102,0.44131585307400467,-0.548290087498208,0.5230279630319364,-0.36854646097544685,-0.2322879959389856,-0.14285545163532876,0.25652505881102444,0.4123446472585825,0.7711416531688126,-0.30436407391335646,0.13543526620823307,0.542268981842148,0.15535361336490283,0.5397184813157669,-0.25791532787920207,-0.29408027938757664,-0.24726816012757952,-0.19344605705675857,-0.22974173581409577,-0.6068364004973541,0.5959744863148754,0.6234856143454105,-0.07903003604638474,0.5565930148779357,0.7587056810032785,-0.06826042415859236,-0.06649525065020728,-0.05482352100639213,0.25096535191741454,0.008050931948048649,-0.1908736968638103,0.12419829872018745,0.5209475173854695,-0.322456598623342,0.5457873013087324,0.7901240164797979,0.509270235625702,0.5944166390604122,0.8046307940107759,-0.25731844832429723,0.7193849868513985,0.5792109773587438,0.19842342611574726,0.7387237680459927,-0.11759557588037205,-0.17340372134086388,-0.3581652708255956,-0.04303126124396276,0.275089455244682,0.6999142966759865,0.5963008032385472,0.5786748070681622,0.6240670018853112,-0.3653403681666405,-0.2090719172143571,-0.3128087302837122,0.6996961413375005,0.20769915375204423,0.08826218095295174,-0.11357679170679763,-0.29760839808141965,0.6077391286884365,-0.21294201181865866,-0.391077114174135,0.595013435203969,0.5362150698036606,0.8297563637711303,-0.49911253608983214,0.21763454414115554,-0.019354301192587166,0.4112132728229529,0.16037894522449464,0.4624445045283568,-0.16537800472311612,-0.4448116006013762,0.1817987175154568,0.7935642238045904,0.3850118478421124,0.8409125732149526,1.0,0.39882876524868366,-0.20373969120944205,-0.5562173542159681,0.47339076497499466,0.15902538249838977,0.3076397841117905,0.4066015795527942,0.4860122573665626,-0.3055545459254828,0.7496078684667409,0.8412076421119012,-0.33163085494704503,0.7212849790094218,-0.021079088341423493,0.46883527034800593,0.6357833756290132,0.5545828900213697,0.6149825443353654,0.43496983586103105,0.47811202239891804,-0.5592816231127916,0.49626605117486977,0.03987221533681747
Thal_VPL_L,0.24456278899216266,0.13171306468595662,-0.08794006073385892,0.16034793076667633,-0.3232520055947818,0.06562717783373455,0.33188917118400824,-0.29487193851308696,0.26875919818089844,0.19216540265906876,0.2641480029483279,0.014735177267320102,0.30319018990984575,-0.13612634324952885,0.3899964428676689,0.0799712533035572,-0.19102915724449726,0.40181867147212585,0.5187871220783032,0.4049855110531156,0.33567266147857566,0.3496014322712837,0.2531056197370493,-0.016756220003350628,0.3818214370471101,0.47854828987563186,0.3840972493662276,-0.31759020417066636,0.3225560368971912,0.13600883459806193,0.041256798560998766,-0.18317740542885788,-0.12430040106062085,0.2277839033427524,0.4463888519711923,-0.10441472529251701,0.4032934465634074,0.30779117537704026,-0.07128805885936804,0.45602713876514656,0.35284765824967235,0.41437456742771195,-0.21685066225432828,0.35809353054724186,0.3451018788553048,0.2976631517953286,0.5311735727153907,0.25880305145566673,0.11010345657177784,-0.02189900641256504,0.2342996369262233,0.300129082394088,0.3601949705290121,0.3648901532560712,-0.15465016434822196,0.41180071506831184,-0.004135024872357614,0.29375229660513713,0.3230834473718023,0.4719899830763268,0.3882415617414707,0.016169871332965453,0.31330810882815063,0.35016102281459055,0.4989283264249346,-0.2872639141135898,0.344820894670303,0.1717359676267879,0.31850755945310083,-0.061576669195489604,0.4669194028122252,0.0009203362467077687,-0.207846132294668,0.14372255222509653,-0.09705692467569715,0.13432134320337374,0.008882569893840784,0.28481634688280094,0.24981822641689275,0.004044583827364083,0.4051830555087353,0.4162033373742528,0.35322856280410136,0.25505123671826113,0.07395335655193674,0.4246975283000596,-0.045237149840115495,0.2076861165755504,0.2798113961188595,0.25082294026895297,0.41610314276410726,0.39882876524868366,1.0,0.36968767815709463,-0.090954437530181,-0.21106794515761013,0.45272612321386346,0.08224464174279933,0.3687780914532319,-0.05055141153524695,0.006222100570385529,0.14523866960563123,0.44419867207612324,-0.25258628172674963,0.15393827764984142,0.3060610013817561,0.44976933134555425,0.23977538431770345,0.2699259133001547,-0.1233236841393831,0.01674181981276789,0.4221443283986118,-0.06019962074748388,0.3361400580965058,-0.21322524640984603
Cerebellum_8_R,-0.3931697797820628,-0.528193338366476,-0.19648484567191696,-0.32931991532741867,-0.7765594022606261,-0.48314684141240816,0.7913632535042,-0.019753414032902938,0.2528912181406994,0.43278944570793637,-0.04214604022269188,-0.27477837091362245,0.020346474183450085,0.26746842389835135,0.3659379854811018,0.5700407479775127,0.14455556165418978,0.9458839553321324,0.3614083892221059,-0.11095555585683466,-0.2555281875372906,0.8232682973758175,0.29244013396399804,-0.5180506224531302,0.7137181470161895,0.4405005887332223,0.9380942141761008,-0.09584150390755582,0.9581531983644384,0.5629946852105546,0.40860201880223174,0.24214092672248433,-0.6886544409473315,-0.2989457058813511,0.822486684770465,-0.6587978421571407,-0.011499988759166864,0.8237212021609601,-0.07976249848438391,0.7172150070333327,0.5086237110299929,0.8979563207426807,-0.27312829356993384,0.7159179057121213,0.06773732242493664,0.7861208479016979,0.377365167525249,-0.3866555578640508,-0.23685553216115107,-0.5941395378410261,-0.3156602060296277,0.5934622134695939,-0.03981657709363091,0.07612962688138804,-0.6802858931270948,-0.05397480254786856,-0.11842429140411793,0.788647712655222,0.6456411667465114,0.8644775227035704,0.5474621516412335,-0.6616812601445826,0.0893640560212292,-0.14969352874731695,0.1947334445393308,-0.28545999050503884,0.7770420537995129,0.4229366346388275,0.12656592631492072,-0.3805510381425963,0.8223614916255054,0.06432039320622947,0.18578051652937405,-0.48269225771647617,-0.04022456952036789,0.7042875195128774,-0.32420150672171333,0.10421495113033642,-0.2789953874051115,0.43583460062206303,-0.12332828286195069,0.8059139961791456,0.14087357589236882,0.12360193064879656,-0.22313027332982915,0.9527867523993956,0.42687883305216406,0.047314565539566845,-0.22257157444564973,0.1511745548195523,-0.13242272939518843,-0.20373969120944205,0.36968767815709463,1.0,0.3831724082523452,-0.7175960963773786,0.6217698236182355,-0.29302568056282924,0.3063210074211338,-0.6195544814825539,0.3149834335239582,-0.38373825772433234,0.019001581114083302,-0.22992266277657844,-0.5839917990552361,0.6929389970193025,0.3610705531790431,-0.05636288960823051,0.018475378366452418,-0.7085071872804924,-0.5821989872606183,0.2999461255177889,0.3919571851018994,0.10038785897348274,-0.2217679869669078
Thal_AV_R,-0.48391893309264494,-0.7065725709343957,0.22447576222784468,-0.6091863387327345,-0.34040188721806075,-0.6402579658472887,0.556189185185385,0.17566947520269638,0.2179961262329154,0.5959631825409593,0.12170322319050791,0.13373532347687508,0.0033853579719743867,0.31251770295245684,-0.23832273165813592,0.68675805324398,0.49659631752205674,0.32558283986504466,0.22126411732005696,-0.5631861864736054,-0.6943259029400718,0.5801148154683654,0.5550335590882027,-0.5967416694490794,-0.06586514332592101,-0.09986763829763089,0.46318974779894007,0.0018154991286815194,0.3737528538480673,0.41754421705152317,0.4872232170568006,0.42910510413390285,-0.5268544904178971,-0.08198492947464604,0.4441992120575615,-0.44120856424249055,-0.6116567051905204,0.1735351296734248,0.4236952067662898,0.44764143645824567,0.23830329393056238,0.1470226417706172,0.37950886422468244,0.16014387873189348,0.05278874565411995,0.4552094777474284,0.043547883643776535,-0.5192323954319135,-0.34534200079707056,-0.6272237727433063,-0.46691087502396866,0.3614922553936265,-0.5152664391009856,-0.04259215199193827,-0.09703018029413321,-0.19374645813378685,0.36271290117770916,0.24963842513059753,0.45152530807680363,0.42783004241157546,0.09680091011458512,-0.5639681760842117,-0.2665162217573046,-0.11773444497729717,-0.04620320888596453,0.4589142876307153,0.5784306593587486,0.7080033960752605,-0.5843231544797293,0.17729366636053254,-0.012390525851541353,0.45384245700640297,-0.03638307048115968,-0.4042526201630488,0.5450700100292588,0.2937290006522067,-0.3291523570118021,-0.47195940253591684,-0.7487302276152483,0.7569478795572397,-0.09641862781786267,0.29405678718185924,-0.07243299926033821,0.2973214346064715,-0.08091363670949218,0.3918472110980577,0.24965939415982888,0.17202443482259708,-0.5073539398328082,0.24230932261269708,-0.6166976383315751,-0.5562173542159681,-0.090954437530181,0.3831724082523452,1.0,-0.35946160459663695,0.16503286340210768,-0.20239353743683255,0.12685221174751438,-0.23819331611440603,0.610363970522772,-0.6772447816419329,-0.4556617128360158,0.41544741120934014,-0.4191525291739688,0.25251974702297564,0.023706473815432914,-0.23222385843276572,-0.22557207171383276,-0.6079200182782515,-0.15438795088616902,-0.0566911302547807,0.6596333179566453,0.01804698974926338,0.04399326383877243
LC_L,0.5031877913214633,0.5031030074140584,-0.0004495716082868894,0.48815358419907645,0.6140507299124008,0.6145611259283595,-0.7277614218553016,-0.02993009280425814,-0.031370109122012116,-0.2875856671600113,0.24730737039251,0.1773655525414646,0.025460568259312023,-0.2831102981275414,0.06924127128529924,-0.41774726063221856,-0.19603768297054114,-0.6410743842449115,-0.14309690373415881,-0.01867554884708754,0.3704397156504099,-0.7715408128463582,-0.022254912596103668,0.5913564782507446,-0.38123582461224176,-0.052624807267461125,-0.7314329789893137,0.09935820807739483,-0.7450259778992863,-0.5128435380139582,-0.38317099222070566,-0.30005378746957284,0.7837068986053234,0.5413696958743118,-0.5646373896932277,0.7849390738955186,0.26578167597206676,-0.4922195477746552,0.034197085331495486,-0.48060723974198,-0.2878643895209271,-0.5406930345056599,0.039541691276942806,-0.3511655000396857,0.159478592488552,-0.6747546456114537,-0.09722257384397945,0.5967568311817396,0.2694475940115767,0.7047354436791795,0.4846360777863527,-0.5154640897957672,0.13140890436144026,0.08888391115290048,0.48151508396052245,0.35673912821134324,-0.03902314168101507,-0.5712661421936446,-0.661635897106459,-0.6282662383577837,-0.24004355347393316,0.6339181784777109,0.3832590228984546,0.31408399955897504,0.07645327145144032,0.06587754092527841,-0.6036213672851586,-0.26005432737545026,0.1836228915045359,0.29791938561868386,-0.5203773036603406,-0.18728823452657856,-0.05428932862854349,0.6522024263834262,-0.09308440753210877,-0.6109879340721117,0.7630731991019606,0.127926344162034,0.44253719991900053,-0.4478750897322632,-0.012203586709559924,-0.4982472614225849,-0.10309620769134056,-0.18601422550473018,0.3322090394006888,-0.7068451300771758,-0.3491601492403621,0.09158246772542768,0.4691470400773482,0.012591124315491057,0.372533913386838,0.47339076497499466,-0.21106794515761013,-0.7175960963773786,-0.35946160459663695,1.0,-0.28527960885280873,0.22895727475362945,0.0922140932813179,0.6684625858166777,-0.370755257040914,0.531236346645675,0.34129151480158115,-0.009527905481019667,0.6682799200720253,-0.44950298581887765,-0.008457480710641632,0.4642613094737768,0.12636100205792578,0.7527039989300464,0.5491602454540035,0.03675978653377511,-0.47237554365614526,0.06136277031370309,0.20157918842266914
VTA_L,-0.01473736087552811,-0.16012157924274856,-0.2703365172612003,0.1382697226860299,-0.607058202260848,-0.14567436530680888,0.37806240658313983,-0.3640234904200713,0.16582920881893687,0.39114791416862055,0.1555556476492443,-0.3520260288760393,0.21985854142501715,-0.09621693699864617,0.6686040598991673,0.32980995182945755,0.22223989242299616,0.7231049678409617,0.44016319124103814,-0.06125246078666535,0.08444050995947747,0.44029502639806745,0.3742683434909522,0.019648425913719795,0.6942757049595429,0.5849265569414799,0.645828710530333,-0.31420035147135184,0.5311865188047961,0.2878292493297047,-0.07057731922264328,-0.1595414029030465,-0.2320038838386924,0.0348094953648533,0.6770641914000606,-0.2100549767853823,0.34860575771372326,0.6375890271470207,-0.2514427354189352,0.7022876803726176,0.23695124884451016,0.7341668832917796,-0.5517289178919559,0.6924191912052632,0.19722419572674676,0.4810136620315648,0.43864199021847045,0.03960617237370554,-0.207994132617513,-0.1059359432864281,0.08363774928004505,0.336543310214177,-0.01171250435942618,0.03014602849985203,-0.6852357694611751,0.44180459263074545,-0.3212929697639022,0.5299658229107854,0.3804229577466493,0.674522319992942,0.6628153068180844,-0.30269373674527267,0.4760344349933521,0.33342766370656823,0.345265933141356,-0.5092011917547373,0.6002699213700721,0.3647310340123452,0.28774566094672427,-0.41687075940969537,0.7525797891218493,-0.31787677692436206,0.029294782784291394,-0.08446285808675189,-0.3225901765403999,0.2461480249051698,0.10255103527176143,0.04925194013819823,0.01335649333305534,0.07737715655597041,-0.018332267809425734,0.7997167971848861,0.012085260009638603,-0.05812902865228151,-0.1337145428233159,0.6952845341903371,0.032093024919303825,0.4200288956983945,0.004929977314389788,0.08397380997027265,0.11337671664451435,0.15902538249838977,0.45272612321386346,0.6217698236182355,0.16503286340210768,-0.28527960885280873,1.0,-0.155672512591289,0.31900328326413696,-0.24357410262085302,-0.1232010448478046,0.13616476767407873,0.4069189152549108,-0.5299795303414195,-0.12489942549533534,0.3661118598773389,0.502065660967969,0.2325585349948279,-0.04874685737102082,-0.2822147588902485,-0.10675614055358724,0.6403608904844261,-0.07127524593227938,0.08263890259380448,0.06842946666097571
ACC_sup_R,0.46806782251929213,0.2346262589679703,0.4242598795214523,0.1984369268103381,0.23635532062326012,0.194530629398376,-0.022833845202757892,0.04228054350583035,0.27167638454761855,0.10099305106684438,0.3485282193830483,0.4934293483736141,0.3909629357714132,0.05483017102432422,0.022458379266947423,0.018412055682523132,0.10910979601470581,-0.27405609995639674,0.13870660344163652,0.38917936194423913,0.0893663051062907,-0.17653824503313498,0.050385706577606944,0.1839424640882123,-0.1191973773012879,-0.05168809433307445,-0.29031211411033614,0.05034167479228217,-0.2745663355125747,0.164007117781622,-0.002380584831921045,0.055689733998906026,0.24033810533198668,0.4352469949560866,-0.15801654121498354,0.17350071699738084,0.05930597867872095,-0.12800665697432626,0.15616533754663398,-0.21375469871517133,0.08603824850037652,-0.23549585660366826,0.2753772151794841,-0.2021027835215838,0.16044570344778322,-0.1905604241031703,0.39141531273358476,0.23195554302763086,0.4640262777514655,0.1282607580802565,0.19188262525612323,0.16915575759702942,0.41712474659903626,0.46854268679873357,0.28537253653978145,0.11301721096689743,0.22956263794107135,-0.20572646157906735,0.012593685252386773,-0.20725597485095504,0.04683855384343208,0.39503940788381225,0.0072523304496458175,0.15002569571300953,0.15016882129663317,0.38485632237132705,-0.20363571001594094,0.183334180963444,0.22049442085946477,0.26752717438168144,-0.26166042241606197,0.18053819520914136,-0.0704681152893178,0.20543992477450557,0.26336656747908593,-0.06781140596182081,0.14055765721733748,0.3239368492241492,0.1791162451010905,-0.03916289380536335,0.09752224402045732,-0.3677055138018728,0.21536101182060444,0.1372779568890303,0.32429379202062025,-0.30472442121411036,-0.039380613849335215,-0.10682367345651433,0.27078572703194914,0.33313572990881174,0.496724620974051,0.3076397841117905,0.08224464174279933,-0.29302568056282924,-0.20239353743683255,0.22895727475362945,-0.155672512591289,1.0,-0.017126793432406025,0.261569745322868,0.03978652937235662,0.225855072959858,0.15251718768788303,0.3571345446150428,0.35403207237822437,0.19302261614485358,0.079510022743849,0.25273581405147255,0.4860239930782553,0.2753983340894108,0.23061373279445488,-0.1926671691775373,0.040846142077481884,0.4934652509715915,0.1508938128573601
Thal_LP_L,0.06864291975713195,-0.04894163909756782,0.04662023526171875,0.13229657691862776,-0.2217081220538701,0.11133754132609851,0.2004415740801375,-0.0904707796456121,0.48246876397409677,0.10606784473527898,0.39355134008820497,0.18836596486790036,0.21131980948087697,-0.1352539164280364,0.39783323888133604,0.330212104374429,-0.03556732829493928,0.28319655409023103,0.4152013969888977,-0.061145678846742255,0.10355832563748812,0.24488118035726433,0.4767553614445789,-0.20965802408092557,0.26248398627608116,0.4818077013371165,0.2910169109662444,-0.16354795462349608,0.27453774170031536,0.3204353243592148,0.269453348751713,-0.06933328281618265,0.06083710782775892,0.384196851357132,0.3761736055401694,0.022328451757574513,0.2471457712278819,0.2821446150195653,0.27750251870725023,0.3430805403783359,0.48524170982317777,0.31649236443713447,-0.011233753148957831,0.37736803946020897,0.48808777834429096,0.14658907147156244,0.46456739321670526,0.26297333474703677,0.23623510636434183,-0.024370984601964227,0.26208286640855355,0.13616949758120667,0.17748113961619244,0.44918450709490493,0.020913475927499262,0.4498233038229982,0.12611468653227437,0.22880447392066738,0.054164470384191823,0.4053884154069219,0.382354044311079,0.054609547315972846,0.4360407226143803,0.29747536158887405,0.5329507916748325,-0.08151802778626022,0.2528084227913742,0.2512161624455151,0.28737974381457015,0.1539585001948885,0.22804339383360972,0.21980459916568992,-0.1699684860300638,0.16595528830313952,0.1470913496088994,0.04523162347443142,0.31716020748443435,0.29205916813864996,0.2017573042318013,0.152214654790428,-0.00023254688739913148,0.279043955121916,0.4101135602569124,0.261615164609119,0.34304540723171756,0.2949478772286265,0.012747734555548822,0.11756640962943228,0.41743717371099165,0.4300144599719195,0.3303096435485591,0.4066015795527942,0.3687780914532319,0.3063210074211338,0.12685221174751438,0.0922140932813179,0.31900328326413696,-0.017126793432406025,1.0,0.10154410166250281,0.19629916217112023,0.03957888747463623,0.3519998142532817,-0.010618517142222637,0.18213609899724212,0.36162083138494455,0.45361048135493603,0.39655302128802794,0.32591453127869163,-0.049264190077728455,0.021769644470219254,0.3688349040706667,0.10456939748904123,0.4049443312429171,-0.029448135535450122
