,Vermis_3,OFClat_L,Caudate_L,Cerebellum_Crus2_L,Precentral_R,Cerebellum_8_R,SN_pc_L,Temporal_Sup_R,OFCpost_L,Thal_LGN_L,Cerebellum_6_L,Heschl_R,Fusiform_R,Thal_PuL_L,Angular_L,Cerebellum_6_R,Thal_MDm_R,Occipital_Sup_R,ACC_pre_L,Frontal_Inf_Tri_R,Heschl_L,Thal_AV_R,Thal_PuL_R,Vermis_9,Thal_LGN_R,Cerebellum_10_L,Vermis_6,Thal_PuM_L,SupraMarginal_R,Thal_VA_L,Temporal_Inf_R,Rectus_L,N_Acc_R,Parietal_Sup_R,Thal_MDl_R,Frontal_Sup_Medial_R,ACC_pre_R,Supp_Motor_Area_R,Thal_PuA_L,Occipital_Sup_L,Precentral_L,Lingual_R,Frontal_Sup_2_L,Rolandic_Oper_R,Cerebellum_9_L,Fusiform_L,Parietal_Inf_R,Cerebellum_3_L,N_Acc_L,Frontal_Inf_Oper_L,SupraMarginal_L,LC_L,ACC_sup_L,Cerebellum_Crus1_L,Temporal_Mid_R,Frontal_Mid_2_R,Hippocampus_R,Temporal_Pole_Sup_R,Parietal_Inf_L,Frontal_Med_Orb_L,Cerebellum_8_L,Thal_IL_R,Temporal_Pole_Mid_L,Putamen_L,Thal_LP_L,Insula_L,Thal_MDl_L,Temporal_Pole_Mid_R,Vermis_1_2,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Precuneus_R,Paracentral_Lobule_L,Occipital_Inf_L,Occipital_Mid_R,Rectus_R,Vermis_7,ACC_sub_L,Amygdala_L,SN_pr_R,OFCant_L,Vermis_4_5,Occipital_Mid_L,Parietal_Sup_L,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_4_5_L,Temporal_Sup_L,Raphe_D,Cuneus_R,Occipital_Inf_R,Postcentral_R,Vermis_10,Pallidum_L,Calcarine_R,Olfactory_L,Cerebellum_Crus1_R,Thal_PuI_L,Precuneus_L,Frontal_Med_Orb_R
Amygdala_L,0.6775376407965412,0.6201432147100449,0.6921884200974523,-0.6768605903440867,0.18205274024131482,-0.6616812601445826,0.11811462306682895,-0.45401158875589204,0.7564459984843505,0.4528330703785997,-0.4124939216219039,0.26682977671108105,-0.048866464608805685,-0.17499800566767978,-0.5592555673802567,-0.6238827268525798,0.007044016311771551,-0.12035769089153606,0.7206822144534789,0.27897603897998013,0.34768400848756675,-0.5639681760842117,0.6893873815437808,-0.5178032500063317,0.5087141783085318,0.6764769377489188,-0.6772757798367229,0.7565205537562388,-0.07897276250373618,0.5556853063632143,-0.31419239487304457,0.8287990729293415,0.7062036150521127,-0.12882292573883244,0.6814401515487464,0.27702053531972604,0.5773098567209816,-0.0969856085285903,0.6864514535862832,-0.5281311952925581,-0.4006002581453047,-0.6118616795249453,0.09072517625257918,0.1360740532117161,-0.6198161890612589,0.5300111531640693,0.15785047001836539,-0.029704165090947802,0.6076610348508334,0.14531175191447598,-0.5550949493921501,0.6339181784777109,0.2880270791235467,-0.612190369227573,-0.5445531338237675,0.35858706815959496,0.3930372496802282,-0.53937636603949,-0.43680113140305116,0.6526949236582296,-0.4708192527078281,0.7869553810951916,-0.4964473512311641,0.6999142966759865,0.054609547315972846,0.032618343158374176,-0.5925076621654846,-0.43621504910566866,-0.5852639477785995,-0.6783876996670212,0.3759532332377999,-0.08887827268413442,-0.02922640844044576,-0.5283361560790866,-0.2036944887000048,0.7461027486279999,-0.48833612229392737,0.7525094074086125,1.0,-0.37948984725756396,0.7253045441350131,0.09714438652088177,-0.49667081046700934,-0.28838724295698376,-0.21839088959485173,0.3136569124895956,0.25482562928075103,-0.1279150257286039,-0.5606370007546817,-0.523431142462919,-0.3071616436449455,0.1843834539080636,0.11945338513422583,0.4835394747332358,-0.6893784821061715,-0.1713506659897293,-0.6027250205967414,0.6895849672913574,-0.05688787891646753,0.6631535943278177
SN_pr_R,-0.14139170826050243,-0.05648989168084077,-0.27094889202162936,0.3639533155051861,0.07261608594350673,0.5078262278122381,0.21379104207097518,0.6295443672996112,-0.2665158809365454,-0.08215482362199664,0.3000482230596677,0.03231142443586904,0.2641249157013802,0.17982935019335075,0.38390234460805633,0.4368339098737213,0.2710594236022096,-0.049995762073071257,-0.28248542789790815,0.32612654745863057,0.004577081194467217,0.3036553844776925,-0.3223017498154144,0.3668738629660219,-0.10347738462124864,-0.3040518192398308,0.5034949828468848,-0.31162120284026873,0.2081047689792429,-0.36220525789755104,0.30950639791240564,-0.3807140615132549,-0.20623632625066116,0.040047930817701465,-0.29540308450439645,0.32526702044616973,-0.00851643415409081,0.3767961709067993,-0.29488507108576245,0.3114653726666696,0.45735921335612534,0.5163752829871073,0.38073209147011716,0.36252838322480924,0.46861467273906515,-0.18926548017851041,-0.11259280446918418,0.370998832801154,-0.4019660650769138,0.11815576194129535,0.33285383273931807,-0.437107757698797,0.049816360866312304,0.5240615455604822,0.4758188944797207,0.1635278722503718,0.0592403118637007,0.4608840652022096,0.3597136837747533,-0.4375586508921121,0.43733296129037624,-0.296167513128875,0.31541180454970413,-0.09549591176403939,0.28408431952381286,0.37726205513782407,0.527259856309551,0.35437772641925724,0.4975871055599982,0.5364735358346577,0.16443282790178565,0.3075144380777709,0.20357588042685276,0.34472357927713965,0.018337668268936503,-0.43495733960561445,0.3437635331624015,-0.36561170347587624,-0.37948984725756396,1.0,-0.22353362198522597,0.2781979427109549,0.21875475118288262,0.13182228583174616,0.14003235869899136,0.20970867762344045,0.2768791590445005,0.18978545179433132,0.4432341949671415,0.2873685529475328,0.06342445763156783,0.049408213692481245,0.2830605334143334,-0.04252610725237943,0.5226311164740093,0.23456771403287469,0.3873382654890305,-0.4027017860011878,0.1193871497235694,-0.40827531108728926
OFCant_L,0.5470005530366037,0.5351577854349991,0.51986702587883,-0.576117251881821,-0.013671223047268217,-0.48314684141240816,-0.15634273638041774,-0.3002606415773348,0.6899968765786331,0.3172632261574719,-0.4654139716349459,0.15219059262082255,0.1762393704417792,-0.17025695526589366,-0.5839677070048763,-0.4741869006030175,-0.1516142153453953,0.02443876751633553,0.608015185321777,0.3943517825675013,0.1714835925642235,-0.6402579658472887,0.6441132406328721,-0.5699465125821134,0.356359947711643,0.6750865428196169,-0.5779721821888661,0.6572421219630404,-0.2448946787835866,0.5293560181188028,-0.09990457810869313,0.8530435183713803,0.769258756321161,0.00024639008546727603,0.6954774801133029,0.1734179139408471,0.5789868754155776,-0.2981861579131571,0.6127879045328626,-0.31482877088075384,-0.38975830450621807,-0.5178176681142447,0.05901553396945193,0.16692209172743291,-0.5282694434372067,0.3026900759352214,-0.03720095533392991,-0.13376124128808378,0.5259574361214296,-0.06325615743868186,-0.6426360296788295,0.6145611259283595,0.07553357287766543,-0.6263558839221491,-0.2764709274609168,0.16992204833678737,0.4402683617890221,-0.2348984842930458,-0.5391285002729341,0.6577858957597453,-0.44499275774988617,0.7487857402973267,-0.3148652204891854,0.6991560269063652,0.11133754132609851,0.0375394096492993,-0.49679545290914495,-0.18222208561070652,-0.655346674484754,-0.4672364945512427,0.37465844280027805,-0.3123653144898353,-0.24214251753988214,-0.3483435662259774,0.004548568343288595,0.7876213057182946,-0.3962652466307598,0.43907172155474494,0.7253045441350131,-0.22353362198522597,1.0,0.01952635629196815,-0.4350246159197612,-0.17712889822878022,-0.23667218074564586,0.05272362408197417,0.16997207514433785,-0.27960242933105595,-0.6828592878374207,-0.46328042775613687,-0.10834302431479434,-0.06346304932870606,-0.16154488378044898,0.3525056462345765,-0.633064133344158,-0.3871111503776907,-0.45565803429902185,0.5486190284933655,-0.2826036585247698,0.751523109679075
Vermis_4_5,0.5355793047882612,0.07097897406066737,0.5065850083745329,0.2382523967542136,-0.28878502167025927,0.3610705531790431,0.004564714629954506,0.38010870287137305,0.3634353487873826,0.15252021033426627,0.6257753218035268,0.04786670271796963,0.5173958021190883,0.6013171314081895,-0.1369797902206029,0.5013310814128384,0.660622209535007,-0.2678210417734819,0.2726081622523024,0.20222830396940164,0.6539300657910418,0.023706473815432914,0.32089147364642817,0.43837035096789595,-0.3178052283849564,0.2476910077014758,0.456898496564221,0.3584876118726577,-0.28323999314112114,0.255353323378818,0.46157129923899537,-0.04347567123161718,0.24076850865182134,-0.3489712636066477,-0.05904097463843017,0.42162445129242093,0.21890993006450873,0.06215277797278958,0.36749796351289526,-0.174068542396829,0.007260933195473954,0.5838729977716577,0.39280310478901165,0.521577561933779,0.5079762048628668,0.6142370566341272,-0.43900858667644266,0.6691965179421935,0.3234245574140656,0.47883995025827736,0.05020102600466922,-0.008457480710641632,0.43571841068611544,0.3127343456382622,0.362389205838019,0.03900337674650575,0.5456357917533354,0.3950384068286517,-0.13800796158999493,0.1159502196809174,0.5044451218454165,-0.006564973693133273,0.4984106072614034,0.46883527034800593,0.45361048135493603,0.6151417731115797,0.11648422683570869,0.4241976276330024,0.2513679640019448,0.2748152353270565,0.17540197436189658,0.0725213598813917,-0.2803642242718211,0.26560004427815487,-0.13780634953757237,-0.014461552343399488,0.567833253816224,0.14730285381999955,0.09714438652088177,0.2781979427109549,0.01952635629196815,1.0,-0.16156344702271722,-0.3614379976112758,0.04811371228254288,0.12414911982909203,0.85725481720776,0.5430180175432829,0.3615982623066278,-0.2499076742007253,-0.14341210734171017,-0.25057181199624556,0.37045427591997043,0.6635349575334655,0.2779036001918402,0.32626494937620537,0.04068220465407054,0.18619616676164455,-0.20969331740754335,0.09473280650933853
Occipital_Mid_L,-0.5282821806853957,-0.24379564305148527,-0.5687569865294717,0.41671778876414883,-0.0018117623750116584,0.26746842389835135,0.1892924729653103,0.4394848345522236,-0.48750932567680705,-0.09846429627968563,-0.07276550119986865,-0.11058505443736384,0.14438692549915969,-0.15149109274602687,0.7559513309419064,0.23367378041448192,0.05178530590715032,0.6832498720602166,-0.40922221236124273,-0.09114112074437317,-0.4166763487496598,0.31251770295245684,-0.505623134767551,0.10327209214915811,-0.1535511023972463,-0.4844220899934094,0.271785012673227,-0.5703370038242821,0.28581437423654243,-0.5262999488843998,0.1848309847721145,-0.40509741891227524,-0.38127409125824296,0.6000446619048599,-0.3837044051330618,0.02735109575796335,-0.21038791943419094,0.27808627392981494,-0.5645525009732111,0.8409632966995894,0.5849214137083115,0.27207232991440966,0.19308712462268013,0.04684930188000179,0.17482492550484544,-0.5694052373069411,0.11117787405470388,-0.16236791274561946,-0.6508134274651585,0.026368771370744767,0.6614617446447533,-0.2831102981275414,-0.09932698706115556,0.2497726552175441,0.39906106685920467,-0.11523776611276929,-0.0836297248227693,0.18074481905913323,0.7578536212434881,-0.4897551434887512,-0.013095933378442642,-0.3598811294747716,-0.12062848500126111,-0.548290087498208,-0.1352539164280364,-0.12163169629694169,0.458351776663714,0.029635809898647038,0.32182032192195836,0.38537923311717287,-0.2850464897416597,0.3777003772754875,0.3325347963294084,0.46179497048507123,0.6117065242035081,-0.36652419707085027,-0.01894003903607631,-0.3449794955210399,-0.49667081046700934,0.21875475118288262,-0.4350246159197612,-0.16156344702271722,1.0,0.8105637722529422,0.07382973703948877,-0.08330048791206938,-0.31008866717242595,0.02123306016369776,0.34982397320485403,0.8518244998398815,0.65970554368704,0.05154926900433374,-0.14319373731527835,-0.5412123548249691,0.5438691796250952,0.12124279552741514,0.6767496308961579,-0.47319912813084,0.5052018833372965,-0.4889737425239402
Parietal_Sup_L,-0.40459067602561527,-0.09483513866445313,-0.5552169611092722,0.09725933360624173,0.25642634471677506,-0.019753414032902938,0.17016431974953766,0.27868408248938237,-0.46582897802123946,-0.15265116635814616,-0.42081678252599153,0.09626010008199501,0.018608550542867596,-0.40526394182169007,0.6346413481729354,-0.11172402412918633,-0.15167977264171278,0.7828715692616662,-0.3528280601730504,0.10572833124447335,-0.5821180716374074,0.17566947520269638,-0.4248136395855731,-0.19611580803575418,0.2275423128783107,-0.3094038965376631,-0.07185108463413653,-0.44060826380027723,0.42666617621686975,-0.5001432881711989,-0.0509910194399463,-0.14628524231259168,-0.19879341501019476,0.8187259677498584,-0.15549387329303194,0.06194718366438489,-0.07272903877154,0.36229140590078074,-0.4597005696318818,0.8045007001836864,0.5704338138664006,-0.07362562806811347,0.1937243915732014,0.06620878640953345,-0.15431660178689366,-0.6788811935511512,0.32353665119024566,-0.30700525175102283,-0.6198177771580511,-0.11985266874688007,0.4545836045601743,-0.02993009280425814,-0.19692851778469062,0.0035170468392448943,0.16660662718385472,0.13691406466562192,-0.0637457780381419,-0.06427976171699648,0.6694403937192389,-0.45669871190384487,-0.2971829071170255,-0.025337107476037353,-0.4387067986220176,-0.4084742580622324,-0.0904707796456121,-0.2722757124055177,0.27365881361094024,-0.23040650656004905,0.10938494297631655,0.14037592404066823,-0.05914696330538239,0.4136676022954799,0.49637662986759745,0.22014832272912807,0.6699946787897582,-0.14550731726818494,-0.35372418641591824,-0.21008156840404,-0.28838724295698376,0.13182228583174616,-0.17712889822878022,-0.3614379976112758,0.8105637722529422,1.0,-0.04374953609875122,0.09601369636752116,-0.3797282491704253,-0.18827423282030464,-0.007821641612816333,0.830208265776086,0.6639152427514599,0.25266202552709116,-0.12933944706869258,-0.5751561884936673,0.23684819742855234,-0.14527723577318002,0.5048553263256352,-0.33307712854840527,0.5462945148683187,-0.3959561040239204
Thal_AV_L,-0.13045268714965685,-0.18477750881408456,-0.12546932312825676,0.20820550665563786,-0.038403488463242735,0.14455556165418978,0.034751329907402186,0.16955514045569967,-0.2107543249309492,-0.29082964412494455,0.19967161142680517,-0.08665997706395796,0.15494328324221557,0.30589888205939186,0.24863125155845112,0.1798305321237173,0.1714571826442311,-0.16066285726881027,-0.1890220950972796,-0.14622570505746021,0.19725629256224494,0.49659631752205674,-0.15449701366139787,0.2812270777270879,-0.22468315397573388,-0.11208497882602263,0.19964678492069873,-0.183021986084356,0.08371904478129326,-0.35424969334319395,0.17082655549512685,-0.17163356838859845,-0.2909796122514696,-0.11622581658865926,-0.33264990269150857,0.024853488308582763,0.03486988546236929,0.038296835064522305,-0.3544317302077335,0.004227087928349859,0.1357697926414406,0.1890663121803405,0.1176041293526558,-0.06143605253683587,0.1594068772035183,0.037740600065927096,-0.055826133312634536,-0.10841868835093126,-0.1957286210682973,0.12369550569120397,0.2854599931327874,-0.19603768297054114,0.14800855586490574,0.19599815541796425,0.21370791696871627,-0.09103802824068336,-0.0962289661285687,0.12785498611165297,0.17444134296618918,-0.12706456225407106,0.19412691184976819,-0.21240979974056096,0.19024170276239122,-0.2322879959389856,-0.03556732829493928,0.0979750522150642,0.4890421674004453,0.04164124993450743,0.12568916699582558,0.12149156423912615,-0.19322200704820072,0.15375069170591701,0.08822590466096197,0.12719280936949448,-0.16305881251520024,-0.055966261405880714,0.2140618736204233,-0.15340756282978668,-0.21839088959485173,0.14003235869899136,-0.23667218074564586,0.04811371228254288,0.07382973703948877,-0.04374953609875122,1.0,0.01255106769471193,-0.010993963564629193,0.24709722697001454,0.15532597929354908,0.05168320442143988,-0.020137585820163027,-0.03751097099648796,0.0469129327511901,-0.04638930684657562,0.2183323333105359,0.3112586961774508,0.06268943745743422,-0.2990046166145118,0.16348758673776811,-0.15963058925385099
Frontal_Sup_2_R,0.300620193965018,0.31815781328779374,0.14636966544507213,-0.20228863749090645,0.8120290370999494,-0.27477837091362245,0.5949938287179924,0.16042496978270213,-0.046424832893703936,0.008824285393975024,-0.13860476541959033,0.7401235169863123,-0.31708451465709564,-0.2055177335162625,0.15336449155413598,-0.36139330408515075,0.16091911978609377,-0.11766364015130207,0.2362168560230452,0.5786777418072507,0.1507129189363959,0.13373532347687508,-0.023023428798138946,-0.04874974296289158,0.6804618970493462,0.07459182368612181,-0.2856572948948526,0.19270084444001978,0.7266998049329046,-0.25878949408445334,-0.4642604148482077,0.11316197910275631,-0.024460798950194113,0.1318906227344857,0.0016520442133741964,0.6894337129418482,0.4681989980329442,0.7398991276890725,0.007620941815364993,-0.13568739845779634,0.3247174745945119,-0.14946179514383193,0.5163993531114631,0.5070886471962429,-0.25791327239395573,0.12516309363118092,0.554760923426499,0.3377188521038612,-0.11345062263054129,0.3326971408139231,0.11882218242133062,0.1773655525414646,0.19783760678251164,0.08473165574835118,-0.36434079919942,0.946540409389561,0.14688445281033968,-0.40831806544246013,0.3520488052738815,-0.14261199447558354,-0.06738931766830225,0.32891196988820576,-0.38215735760506686,0.23323311354960102,0.18836596486790036,0.2787555329246941,0.08982218641826373,-0.4867916095912948,0.2915939558969914,-0.2609788855133032,0.6813154637152425,0.7266295280810623,0.7435476742790429,-0.3662015014395403,-0.24096702620975316,0.027683641708569684,-0.3648716425473914,0.2854701893679389,0.3136569124895956,0.20970867762344045,0.05272362408197417,0.12414911982909203,-0.08330048791206938,0.09601369636752116,0.01255106769471193,1.0,0.33403139941078164,0.27132286476587886,0.04744667762568999,0.08480081326230679,-0.24869513214507655,0.8031405158976859,0.6753260971947782,0.17676019534327414,-0.06871554915110108,0.1726961221468627,-0.20005898612239317,0.1336915792056058,0.6156000641441949,-0.1433486080303489
Cerebellum_4_5_L,0.6758573844910067,0.1903615849652261,0.5523950253155678,0.09734362167434925,-0.05328080918667759,0.1947334445393308,0.12983093405330828,0.32354583598406883,0.39262868846898635,0.20342648563908583,0.4639454377490406,0.269946192794314,0.4337915551766893,0.4710509306492496,-0.142584530601637,0.2833527504277269,0.5633308282483943,-0.42129214848304597,0.3097383974294785,0.3904949489882353,0.688985615080418,-0.04620320888596453,0.32612735834787143,0.3206908287043767,-0.032616552716231255,0.3183725009003105,0.27323486189063617,0.465092199083128,-0.12295801090970011,0.2581372764743692,0.2767266154393248,0.06027264283729124,0.3811448291220729,-0.409108513681467,0.09179227319117787,0.5069520152786934,0.30343161082062675,0.24047475185475162,0.4324367668444974,-0.2905957206452862,0.07970025913429249,0.4076967096531237,0.46189770250439505,0.6088417028163235,0.34058416304036043,0.6431863801397999,-0.2875639148007379,0.7636880137062787,0.34076495700444276,0.5199128815566101,-0.01720129048695155,0.07645327145144032,0.4562584958478835,0.2464813616939616,0.1805430972848516,0.26415099544322823,0.5865194485821436,0.2323634163245871,-0.12311452101557703,0.08303685564172004,0.3987681885588155,0.1814095029614501,0.3335927980968123,0.6240670018853112,0.5329507916748325,0.6480149373630057,0.06817741990810443,0.24768750218455907,0.2590691511981424,0.1391276238467777,0.3961706450846238,0.20533362721074497,-0.09709054035744204,0.1048002891584498,-0.3089211218295523,0.050001093523684634,0.37686895643813656,0.23053915298774774,0.25482562928075103,0.2768791590445005,0.16997207514433785,0.85725481720776,-0.31008866717242595,-0.3797282491704253,-0.010993963564629193,0.33403139941078164,1.0,0.5197284614297947,0.20474431187520384,-0.3414165679893098,-0.36338641819615547,-0.052257765184634264,0.5329530998717448,0.7062654899790367,0.1417664419926964,0.19633263388365427,-0.12889390875192885,0.284823654907677,-0.11578165275838193,0.0915430593200268
Temporal_Sup_L,0.12853236820375985,-0.06283111855923909,0.36291838948158256,0.29129845428609147,0.03656730674219348,0.29244013396399804,0.26299112652828344,0.22151249603142037,0.03417654916041212,-0.21809084851621968,0.5664091864614182,0.3332120704782575,0.09139709707376606,0.5372063893161695,0.30234895967443753,0.3164847394486801,0.5029156011859126,-0.40877509897798486,0.09542908104956396,-0.024787553267351686,0.57738509908663,0.5550335590882027,-0.11273702397016001,0.4769781252584239,-0.08091603460795109,0.08409498813546869,0.3618156728430504,0.13143905676995335,0.09407078750661081,-0.224388569109574,0.04556273167280561,-0.19575220035988816,-0.22723258743667663,-0.3413902723672032,-0.3849520412755227,0.41304487394688916,0.08707029713034746,0.38954707575765835,-0.10416889426658638,-0.13941750417419432,0.3735389761117169,0.5005109319447726,0.5348494663984186,0.28215313237114115,0.38871438363185856,0.430235000705939,-0.035570411278366326,0.5232448909238755,0.13064495994600245,0.7135143423805301,0.5704675551018269,-0.022254912596103668,0.49897512250217374,0.3954301784037245,0.09932432918651941,0.09098911619953824,0.2742044212114316,0.15012994625130688,0.31124464119111384,-0.1470039588675121,0.4868503770112544,-0.20455835024086017,0.3928805648694328,0.13543526620823307,0.4767553614445789,0.5452042932392653,0.4193088299164454,0.08353593684475862,0.48957173339484866,0.21771970429329482,0.04150422658352901,0.4078997721792201,0.12773193874864147,0.13730089786588784,-0.40984874086039463,-0.11004488628711345,0.3361673687300182,0.2241785816937343,-0.1279150257286039,0.18978545179433132,-0.27960242933105595,0.5430180175432829,0.02123306016369776,-0.18827423282030464,0.24709722697001454,0.27132286476587886,0.5197284614297947,1.0,0.39204442486035224,-0.07157552998827563,-0.3095036546139972,0.04909233497904521,0.42787244978594047,0.47044787432749663,0.3713421822018469,0.578242746574755,-0.0048535246323442825,0.06143771277403031,0.23775380644942973,-0.18855525978924467
Raphe_D,-0.3048417604853743,-0.27147469342261743,-0.24588531813679768,0.6477064096764915,-0.0918575425861867,0.6456411667465114,0.24507181677567239,0.5205327632513249,-0.34526640740940606,0.04810045265904316,0.6896322266349771,-0.12221550732487016,0.026055743746823647,0.32853534494393477,0.4441609169900507,0.6689288371691544,0.468059380200266,-0.12269360358448253,-0.28958261259867923,-0.11470591587248012,0.10866525331318104,0.45152530807680363,-0.438316938108149,0.707076361500881,-0.4435111315085095,-0.6054899408312282,0.7331078338193789,-0.408865421732029,0.13029903753705993,-0.2337461153805465,0.2943667122823766,-0.7776998078546987,-0.5320339000052644,-0.13110893412335983,-0.6351578682399843,0.12914458258265119,-0.28226137750880703,0.2965410912757645,-0.3105958167142423,0.24356585414997692,0.31614024679159325,0.7398487607667401,0.12203516197863414,0.12120491998026131,0.7412325861894116,-0.002583069678411384,-0.15510301308699373,0.49701721003613053,-0.35769005474900806,0.24606656635151947,0.5318796322408567,-0.661635897106459,0.12965808580360633,0.787899611148541,0.41394704951350203,-0.0580995335941212,-0.16676361696627026,0.43384948690910613,0.4269726274721113,-0.49772360596237514,0.6434042954012792,-0.7071535973811619,0.5243229588504825,-0.3581652708255956,0.054164470384191823,0.35751113633177406,0.4415934339699925,0.41770482479770815,0.7723034712985462,0.611637129186049,-0.17973365013780587,0.2890251792745068,0.11577529272163276,0.4284822004883908,-0.05760411209519153,-0.7170753019354978,0.5953818321224085,-0.37896473744188813,-0.5606370007546817,0.4432341949671415,-0.6828592878374207,0.3615982623066278,0.34982397320485403,-0.007821641612816333,0.15532597929354908,0.04744667762568999,0.20474431187520384,0.39204442486035224,1.0,0.3224992418412863,0.008425914000456898,-0.018126427498075443,0.40520019725387596,-0.057703158935147485,0.7425184576601429,0.47373888707774314,0.4971572970936311,-0.41386673703090127,0.15639674085147967,-0.5816474256242478
Cuneus_R,-0.5928271592100218,-0.20907186411462875,-0.7019423524478611,0.4028982449650115,0.25057985540877786,0.24214092672248433,0.22238192099045337,0.47281964307089125,-0.5949359491089259,-0.2416770787065722,-0.046117105065804215,0.019337470316351534,0.001008648359809744,-0.2024796613954612,0.7922250063026837,0.15974522940834102,-0.011567273968081241,0.6610400342851306,-0.5575481641813315,0.043009040035868126,-0.5384311457450014,0.42910510413390285,-0.649507994706791,0.15839736739801957,0.025819069663231397,-0.5534272256987616,0.2598625156236719,-0.6797526063414504,0.5337515938515659,-0.6380661366066975,0.0429873893819755,-0.43977673439606835,-0.4829862831467302,0.6967775790213617,-0.41765018921973923,0.00906409495325537,-0.2654152485221787,0.3974402808736763,-0.6779616975924222,0.8778747069395307,0.5397382605752125,0.2527423363867287,0.12309849465907062,0.09196717828647,0.1602330721058211,-0.5936080741884295,0.2981186158672698,-0.09937105818868314,-0.7378666843257858,-0.1817418469183235,0.6084796922219907,-0.30005378746957284,-0.24905999281841976,0.355901843999631,0.3210213224544322,0.10358193048736965,-0.17869606773509106,0.11319665173342508,0.756555963202878,-0.6679776589072347,0.04317458686933654,-0.35950277212288134,-0.15158710890738142,-0.6068364004973541,-0.06933328281618265,-0.17836242725367088,0.5199228336797922,-0.07381087365933711,0.41876663912815537,0.36301983934925974,-0.11748826292083644,0.5151542174393783,0.5107349989950261,0.42311898776236295,0.6166288541249683,-0.4500253490732215,-0.0631319136136279,-0.409212324708977,-0.523431142462919,0.2873685529475328,-0.46328042775613687,-0.2499076742007253,0.8518244998398815,0.830208265776086,0.05168320442143988,0.08480081326230679,-0.3414165679893098,-0.07157552998827563,0.3224992418412863,1.0,0.6223604398767546,0.27194610521231205,-0.02110952756018803,-0.5816231959950142,0.5718017682882771,-0.006228460933379413,0.6708832052581354,-0.47978471567323644,0.5938784024555429,-0.6186782457892952
Occipital_Inf_R,-0.28616499343020824,-0.20506786623166673,-0.4082292012305485,0.20842238219821332,-0.22593073850108172,0.18578051652937405,-0.19656983237030787,0.31452461408594373,-0.2683005103679596,-0.13156076684501275,-0.17666402794954714,-0.28838411909593403,0.3184042046981355,-0.14025833489378023,0.24758413536874954,0.19105216908251632,-0.06234250439594322,0.812139523818496,-0.2531400410506558,0.02141282872837669,-0.4590204380096927,-0.03638307048115968,-0.09335757981765694,-0.04479066369257223,-0.2183726119465953,-0.16387502896960787,0.10275738466604456,-0.3017600827035566,-0.07565833203616808,-0.22875335301261646,0.3494194256522469,-0.10628982901878443,-0.05401317073154794,0.7613437407765138,-0.07852373156901037,-0.06270774271714655,-0.06451713968402181,-0.13532374683162066,-0.2264126346979277,0.7358755359791063,0.16874803075159395,0.0855060340130429,-0.005897702937843373,0.06368226846945396,0.050975220273969064,-0.49031873954467836,-0.1509727994439133,-0.3587127008420095,-0.3776368091731796,-0.2769078503995455,0.11591972794310278,-0.05428932862854349,-0.23776613361777701,0.016351829014882985,0.4451212877832932,-0.20162896739056382,0.07501168558854898,0.26890967482893585,0.2195294186409552,-0.14120989449246077,-0.08356081893001865,-0.05229178880705221,-0.08003578007019861,-0.29760839808141965,-0.1699684860300638,-0.22920414414357787,0.12875645830700747,0.18277512946337915,-0.05934812489998483,0.27103674384530846,-0.1707569280008244,-0.0651036382720512,-0.07085560172504929,0.44139953235902596,0.8809610893702858,-0.08864904701363795,0.011349588921460211,-0.29203306850184707,-0.3071616436449455,0.06342445763156783,-0.10834302431479434,-0.14341210734171017,0.65970554368704,0.6639152427514599,-0.020137585820163027,-0.24869513214507655,-0.36338641819615547,-0.3095036546139972,0.008425914000456898,0.6223604398767546,1.0,-0.21187230447775574,-0.3513244077289769,-0.3734962574652112,0.2237735861142545,-0.11911807744892662,0.5830162868182581,-0.30024360105965336,0.034465360734778294,-0.09162314675948763
