,Rectus_L,Red_N_R,Cerebellum_10_L,Parietal_Inf_L,Thal_VL_L,Thal_AV_L,Thal_MGN_R,LC_L,Temporal_Sup_R,Pallidum_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_L,OFCpost_R,Vermis_10,Thal_PuM_R,Olfactory_L,Thal_PuM_L,Frontal_Inf_Oper_L,SupraMarginal_R,Cerebellum_10_R,Thal_MDm_L,Fusiform_R,Postcentral_R,Caudate_R,ACC_pre_R,Lingual_R,Cingulate_Post_L,Cingulate_Mid_R,Temporal_Pole_Sup_L,Thal_LGN_R,Thal_VA_R,Rolandic_Oper_L,OFCmed_R,SN_pc_L,Frontal_Sup_2_L,OFCpost_L,Olfactory_R,Calcarine_L,Cerebellum_9_R,SupraMarginal_L,Paracentral_Lobule_R,Thal_PuA_L,Cingulate_Post_R,VTA_L,Amygdala_R,N_Acc_R,Frontal_Inf_Orb_2_R,Red_N_L,Cerebellum_Crus1_R,Thal_MDl_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_Crus1_L,Occipital_Mid_R,Occipital_Inf_R,Cingulate_Mid_L,Putamen_L,Thal_VPL_L,Cuneus_R,Temporal_Inf_L,Precentral_L,Cerebellum_4_5_R,ACC_sub_L,Insula_R,Thal_PuL_L,Vermis_9,Caudate_L,ACC_pre_L,OFCant_R,Cerebellum_3_L,ACC_sup_L,OFClat_L,Hippocampus_R,SN_pr_R,Cerebellum_8_L,Parietal_Sup_L,Thal_AV_R,Postcentral_L,Precuneus_R,Paracentral_Lobule_L,Vermis_6,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cerebellum_6_L,Vermis_7,Vermis_3,Cerebellum_Crus2_R,Vermis_1_2,Frontal_Inf_Tri_L,Temporal_Mid_L,Insula_L,Frontal_Mid_2_L,Cuneus_L,Raphe_D,ACC_sup_R,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Temporal_Sup_L,Occipital_Inf_L,Angular_R,Thal_IL_L,ParaHippocampal_R,SN_pr_L,VTA_R,Thal_MGN_L,Parietal_Sup_R,ParaHippocampal_L,Frontal_Med_Orb_R,OFCant_L
Thal_VPL_L,0.19116582418629977,0.33270322903200406,0.18052622720679976,-0.07865362052643077,0.7350116626568091,0.04356512653849468,0.2887534241651908,-0.027020821979600318,0.1148165953597204,0.33027160736891087,0.41453273037474786,0.4586256083448007,0.019334204013401884,0.1705830339558902,0.43678391609854206,0.25066871046767025,0.5518294799029423,0.5566683375586855,0.017218863628890618,0.2320756149186936,0.5163716254079481,0.29406847472916997,0.11937969240766724,0.48569417049591207,0.38702294239625945,0.1376046607167303,0.39875272717076093,0.326499338725323,0.21385167203954789,0.25734541377937453,0.46357648943433427,0.5748679809802185,-0.00235073435820237,0.4459728845820017,0.524154042056841,0.1956205251049104,0.10903608681263059,-0.04675158314850971,0.2879046039478945,0.014275496199909657,0.3687132122102516,0.4850896497960604,0.5906173376329996,0.36579662630135207,0.3487288643265534,0.4452890549080105,0.4980568688711432,0.465304964628384,0.17220408562097894,0.32396507456997103,0.45100189488489717,-0.019161996598469906,0.022876163079508887,0.08632479406960629,0.19387180954364686,0.3274384710521366,0.5867524669592554,1.0,0.09033219164713478,0.1428919071139181,0.06379875940738178,0.19421523422177053,0.31404087274040415,0.411818512690141,0.43075234523423006,0.10665494073679589,0.4714180217918938,0.34138353026121243,0.30739382130143866,0.057932145510779354,0.2869016065934646,0.2683355699292521,0.603648478210197,-0.11589205350751572,0.1762362539351799,0.09467312344601117,0.3041299348044107,0.015163237779618083,0.17450284453494486,0.08961271071762476,-0.039920669576869516,-0.040033125593411795,0.5224954482041081,-0.08865673766604112,-0.23385007389372686,0.15218478793255066,0.018139829776386292,0.24855924136273683,-0.09579643511152112,0.6530667517697277,-0.07595649979291229,0.5235629493001218,0.4676999582880414,0.1301348729935081,0.25047140436364185,0.4155201616392861,0.014787009981031047,0.27160497107499926,0.223140669095081,-0.053025371158711046,-0.21428594140648263,0.5402262060262893,0.40168637154669734,0.41765770931425106,0.3407689048282443,0.4389909332712239,0.18091873990515625,0.40697312544604036,0.3614540635616597,0.3575007394306501
Cuneus_R,0.03561419223698421,0.002455109403581899,0.0866301472120985,-0.18816355777271404,-0.015960889211028638,-0.04902017413344369,0.027462601831666694,0.09703485136833623,0.05584628928445602,0.05689926911233737,-0.06707715723534327,0.12848598051206875,0.015458275161056441,0.16675904836319408,-0.12588399558813979,0.0564852494322279,-0.016725375672125783,-0.11581818023675898,-0.20724734104915105,-0.1293780808960172,-0.08342009664623896,-0.007877682993631029,-0.09110993293742255,0.1135781981818183,0.11247433188745201,-0.1333774029261231,0.011068943667784922,-0.11670339993230437,-0.12554105727520817,-0.12299808645509243,0.15059950868111835,-0.07967423834559577,0.024088530427527014,-0.18923049633336714,0.08041282455930877,-0.10696029933970927,-0.0065187211754315876,-0.2963006945267769,-0.007668014589515973,-0.1955130948790307,-0.038966711226318805,-0.04180379886968667,-0.057741431001418424,-0.04782819045783736,0.08309190262225313,-0.004101662465760734,0.03512656890437318,-0.09002112312879083,0.02503792236160886,-0.0070199884953731344,0.05903328719660026,0.0012780458787707508,-0.0009077420213454277,0.042196099049868555,-0.043532113924675986,-0.07337274098692843,-0.0498227255040988,0.09033219164713478,1.0,-0.1988630071940958,0.1119645731915505,-0.22408358526883418,0.12260711116815334,0.05622889989801065,-0.055567987742917505,-0.11898592174069535,0.07112709780914889,0.1338928065311189,0.05406500692260692,-0.05380664373120959,-0.0070145742844347,0.017153544346094396,0.005405495779811387,-0.08670771956828792,-0.13215023337807252,-0.07790550808070525,0.07510890081301011,-0.11061751227304382,-0.1739367508236652,-0.002463334831477328,0.04006598929582227,0.0012202952164000584,0.043272076254173536,-0.05574024235307628,-0.05587158541609369,0.06415454025485376,-0.2079233343100777,0.0531460314106725,-0.21256116033657574,0.08288203002642919,-0.10672323316581475,-0.12037424353622878,0.015057314581792726,-0.04111296934997204,-0.07508582771820803,0.01597193201587655,0.010097628497054421,0.02312560923365912,-0.22220355224862048,0.014428008632571135,-0.24196088794389814,-0.13837707976246677,0.005655500729990831,-0.17155732743425336,-0.09803095241927355,-0.006526196643428956,0.03142742441033546,-0.11718650810011774,0.09511229275447501,0.062196831214873995
Temporal_Inf_L,0.3191818101777994,-0.01461398458865131,-0.02731871906620072,0.20600329687777608,0.08605271488887073,0.3556495760544919,0.08217227049070723,-0.3215144518671336,-0.4088816717743455,0.14074034866350746,0.5769767394600092,0.11607170329083612,0.2763209805553213,0.08426869884940574,0.14673826287707512,0.27704933243274454,0.138789075685631,0.39302175908201614,0.3951362671142625,0.46351773894968346,0.4834882730145389,-0.05122933812562055,0.43246255576082776,0.08152291930093114,0.12457071467835366,0.11984613973538732,0.09366733743121067,0.14070114428413757,0.6232411040312225,0.032529280892339474,-0.11241058988786823,0.31228550290454016,-0.05754317841950042,0.3563840116158344,0.19267134344310358,0.4498608705066589,0.23568574553453558,0.34960827595219374,-0.057917560448040424,0.38412209101586275,0.3358751405883309,0.18153005619604168,0.13995085608236704,0.4453148719585132,-0.04972737373687794,0.42578648077217957,0.1021293410635127,0.18856537619304015,0.05989868167416299,0.08435345095201703,0.02579269094702631,-0.24621994684558998,0.030394882884463997,0.15378323699391322,0.3231789635283634,0.1923247271191786,0.5070048412943787,0.1428919071139181,-0.1988630071940958,1.0,-0.1798711860848374,0.39604403290411083,-0.0153042126501521,-0.04158909650738171,0.1161940811042225,-0.12297969052211946,0.09484186503266381,-0.013931459652350668,0.3239744090458992,0.35277668069451573,0.3531627739164855,0.5101559063776897,0.19568674748906398,-0.15616662925595926,0.6196327743666203,0.006815506532890791,0.09354421139042328,0.18199947723275392,0.31456614447928327,0.176745039342603,0.08508049920140241,-0.012189294099945637,0.28638894726302794,-0.27054611470628925,0.17157695156079358,0.0747889838593124,0.3820040936133719,0.11817967504449171,0.347016331367173,0.0033979382032931385,0.38035378813266857,0.5960110890063987,0.38474522316468984,0.37461514811793967,-0.018677005053657717,0.3596220450015476,-0.03826620903219883,0.11830827753046476,0.8182135836964827,-0.023578271244972023,0.07513817970665826,0.43782199439953884,-0.09100012507082349,0.3180546362816646,0.04645229837131607,0.1691286608633138,0.16250765279876656,0.688706126945476,0.1470200101038678,0.2408221297216799
Precentral_L,0.07228175400510958,0.33442535670534884,0.21842858032329773,0.4268803942550507,0.21337805732598394,-0.2765740238560965,0.17859162732473916,0.0005096568779841703,0.46105186460171665,0.14095701377266276,-0.3114195447165988,0.03703833597382836,-0.3174268591201053,0.06245999916629465,0.2517835105739506,0.11215728899045553,0.3556484549249576,0.1014659424134817,0.41265365200695453,-0.0760417301610753,0.13509598027559247,0.2851687129560325,0.44815866271419125,0.25325432044045565,-0.20236679864905355,0.18794897237600022,0.4507281895645154,0.535714336437025,-0.45545474268794683,0.4587634563690365,0.012943137364794797,0.20430872253955112,0.10808959141714479,0.06055015420412368,0.067892339436614,-0.4069953390490281,0.12569746057042475,-0.022288945104821975,0.13078036555439798,0.28869674983710886,0.6230291326839403,0.17590618301244404,0.3797993865220369,-0.0692926735332741,0.05966054640193555,0.007287802836939069,0.07902147474247098,0.19530524121689188,-0.1265402626900569,0.13492467777678482,-0.006739275055351652,-0.1488365335021914,0.16352776058083343,-0.13096042756006793,-0.171552202590602,0.5914261686208572,-0.23240912563774144,0.06379875940738178,0.1119645731915505,-0.1798711860848374,1.0,0.03687726719164354,-0.28676738730855955,0.23024700275092605,0.14408113636820818,0.08178013845182082,0.1598745321936515,-0.24396270719996724,-0.28412977084979274,-0.07197641719573732,-0.2619079957483062,-0.4396548503141194,0.3381559629633643,0.25980522170803216,-0.1885158744921888,-0.06536335303452921,-0.292765928911855,0.6669198356341157,0.34757467004769316,0.5918775893962105,-0.10499681427692481,-0.13552003807625612,0.3105619151404345,0.06680136562266756,0.13203202977510659,0.08874211472827569,0.025737966078568233,-0.0941834170057979,-0.05032354799695011,0.15655556610508095,0.22466532520076066,-0.16555453518851868,0.17999163901588955,-0.06327393559425248,0.2978567374954845,-0.018808822888572815,0.099158379692665,0.3056014990042366,-0.19325373936944332,-0.18133535290322034,0.1693117214070614,0.16890064927389578,0.3482742341813647,-0.06194584959231632,-0.048377152562418195,0.22508101571249484,0.13182760356498563,0.15728136084507593,-0.023858255971079986,-0.2831789142638456
Cerebellum_4_5_R,0.017546081301057913,0.09232014579329649,0.037710655003741614,0.611396784853781,0.22627487149802034,0.395763171295371,0.19283593837351856,-0.549516873643547,0.0024338073312514434,0.037182497651187425,0.21875375867345273,-0.04862181280427336,0.1991289719959588,-0.27664803038854346,0.729433270046001,-0.10492457802083029,0.17824724576868892,0.13437897165970866,0.5973397079842352,0.30600557540119616,0.6035292165775873,0.344407078380683,0.4465927198560797,0.002142981102664672,-0.3249849971448069,0.4146085734279892,0.348716994947573,0.22324462829744088,0.07213128005151774,0.445440813865771,-0.382143657213998,0.3457931632759169,-0.2541435238260963,0.18927621615601264,-0.043629387938632094,0.24380082016754742,-0.041771103924944764,0.6973782010662414,0.0356140600124168,0.6647251491522423,0.2597551009502146,0.5822415704036611,0.1470583989021597,0.33682600158364895,-0.2641374625126763,0.21077271220957483,0.06190041976697813,0.16719013505890604,0.3578265757186803,0.235669586203851,-0.2652904647413646,0.03327068117497786,0.0962182556007023,-0.17558726536757568,0.18130042181420955,0.25990337543263947,0.17738902601923515,0.19421523422177053,-0.22408358526883418,0.39604403290411083,0.03687726719164354,1.0,-0.3648945580085234,0.16295122343210558,0.334867688273244,0.12300834131021625,0.08856604673016374,-0.26230252867104514,-0.11786840762806805,0.4452144586090618,0.0340678146071977,-0.029553319580212272,0.27273790150460325,0.5248948924695949,0.6218684451414549,0.20553606226973906,0.18358172054637975,0.4831794423280507,0.7414283193361504,0.3498269485927382,-0.023793922906704262,0.22671754522849108,0.33272942709610187,0.0027145046905570997,0.03152781200131738,-0.04686552016681093,0.6803609271884542,0.025491418708163734,0.6518674909710219,-0.23217351803258626,0.19343887035974822,0.370620816025502,0.1014653853497125,0.5873770025331373,0.17622497482977803,0.30705435440645945,-0.1997449459740217,-0.011184518856583975,0.40228504401108317,-0.04856055675880441,0.42964700079997864,0.48405004812087526,0.12801028314671578,0.3128113512009881,0.24112614461274423,0.27596340131228875,0.33819245172195106,0.34608933542226766,-0.19739993607190473,-0.14931650919206943
ACC_sub_L,0.163474834524765,0.08812697200643425,-0.04615551960293452,-0.6298421175753673,-0.022862477476116028,0.017750691650941952,-0.04929173620817847,0.3857101867612021,0.03731445028289504,0.4031633379651941,0.4663116201693646,0.6992510153875942,0.45415035988120467,0.32019872360906587,-0.2808637273336283,0.36502627697167794,0.02489108127201843,0.25241804530885703,-0.5199745569079794,0.03825563991296786,-0.08731567967526963,0.28592208026595806,-0.3350960265305296,0.35969832645810096,0.7803358735240324,-0.18305407266600285,0.12190318190377261,-0.13184109370487931,0.3983184430345648,-0.2490682842336324,0.45694191335344947,0.15682624789058555,0.11292151009641467,0.36510402060303354,0.6563941875938102,0.3612307679818811,0.289193359263559,-0.5248521420689689,0.10246399356588262,-0.5346612589806033,-0.15175951579796368,-0.22024405193875224,0.12699763963969207,0.11587415315590674,0.6981080272722828,0.29585149474133343,0.5306030936261311,0.23659387100043347,-0.01618256578974932,-0.07060991993950615,0.2764292047139221,-0.17445935388696276,-0.120074565278067,0.1783021818963525,0.020886778949303186,-0.18810974701975228,0.5031043757534415,0.31404087274040415,0.12260711116815334,-0.0153042126501521,-0.28676738730855955,-0.3648945580085234,1.0,0.2803330120578288,-0.21970342120744843,-0.16599901804145803,0.39715106669588196,0.8033543385824543,0.7103333148021691,-0.11570252744401952,0.607581518247456,0.6037209025997649,0.3292130512599188,-0.5756702334083074,-0.1578861725904437,-0.2795517122086557,0.22764251277136094,-0.48445583235822515,-0.44927794529399834,-0.328660077802988,0.05561618968288198,0.22614169683660743,0.02938071512794192,0.04528215507675546,-0.16769264317777,0.13377389539720033,-0.47561066427048054,0.18159879018244732,-0.4285468266555373,0.44062559248247235,-0.07524398317461138,0.39614871371639115,0.4303730489793029,-0.21753138363923552,-0.09316950221935873,0.48286646462381294,0.2863766242364709,0.07673383150945139,0.037793836229231846,0.1216804090026599,-0.5785730477566907,0.03465809437814098,0.3428951540505896,0.2570916154195782,0.09540166804054896,-0.05435375290474257,-0.12499305625684465,0.15659756988109882,0.1293195322206166,0.7856743879115171
Insula_R,0.10297425127284456,0.5917706197426796,0.005163696513424166,-0.07694552978354167,0.3545485221777084,0.00227844787948417,0.215032500745281,0.22894565852346516,0.48583821842475,0.554574724712227,0.37415172332919944,0.4468066731935633,0.24968901782562822,0.17302994162916716,0.3296839022767258,0.1331969371876152,0.420132650802234,0.3028074143979396,0.020048760648008628,0.17460587238924175,0.3390143976155399,0.6133006450403171,0.04500293356995012,0.5424980957003864,0.3672396297936473,0.269815379197202,0.49930567507450163,0.26813657461105983,0.11663452462760426,0.4410006834177725,0.4448257777467291,0.5353250401430937,-0.048376488636461726,0.34624236283362153,0.5265726584347341,0.3417947790525311,0.20121789055894293,-0.08490303239376619,0.32361014353796974,-0.08582432672235125,0.1998099627926801,0.10859176143436951,0.46998347038484434,-0.02759465663365181,0.6415217078597419,0.3185238336442854,0.6618194954043705,0.5582458467639267,0.014052779803938738,0.17311408749625415,0.13478478167852595,-0.13665646317451632,0.23743763870646736,-0.13450758403012292,0.05674505341971526,0.22033299201421003,0.5119917538912839,0.411818512690141,0.05622889989801065,-0.04158909650738171,0.23024700275092605,0.16295122343210558,0.2803330120578288,1.0,0.17173492499541393,0.19247907364801253,0.6110139398779316,0.411967024520372,0.2113562096847329,-0.039246082096802644,0.4064294889637037,0.1016160150383324,0.7267876034370678,0.03784723883814403,-0.1872404927709448,-0.1264962932799684,0.08907942834373776,0.10365947413752091,0.1130340753513566,0.09268178051349286,-0.017508329587139885,0.3067748389508762,0.378576081418941,0.171936546231496,-0.01822329024561698,-0.09245427412299075,-0.1839549789479105,0.10631047120477351,-0.22028817287069177,0.35928219233659364,0.1441827023332088,0.5053126782265986,0.43971008813819096,0.02858091305364465,0.5391722288052454,0.4823128047313715,0.08500616606157126,0.1590631879383006,0.04614076897887944,-0.025176205466783,-0.05535060499935073,0.34060800637544925,0.7332066023744587,0.5644248971293977,0.35503642117924566,0.1548961946059803,0.2251357237541763,0.2888338072841005,0.040642369760230494,0.3857694669623182
Thal_PuL_L,0.37066670639420857,0.33761202142618385,0.228967179419677,0.29706303408171153,0.5981944580948788,-0.2311749860129707,0.175062739048336,-0.16449655471975122,0.1408105113870002,-0.07819233225830564,0.17180716348828487,0.09144021896070673,-0.13394549829375263,0.08593845465517976,0.3874234672785719,-0.019840573733591133,0.604450481589072,0.5320771366077234,0.3604080611064115,0.21026724143283318,0.4171750222139556,0.014116435925777025,0.26689436637122427,0.09247481026173557,0.021187751031494846,0.22795614084455176,0.16726927484708318,0.4355988156983001,0.02071245198146496,0.42039380395777703,0.21738825265336156,0.4381402742083968,0.18220366059042495,0.15921756988219912,0.09062593276438227,-0.06340129823157828,-0.05516296011310372,0.2078357003444698,0.19553654274931218,0.21293232459094455,0.3126689876593386,0.6165741239357898,0.47671595269005557,0.19278451780745143,-0.0017643665513064545,0.3328606210453918,0.2033764705782134,0.3970859900969412,0.07212494744850723,0.6685623389712612,0.27065688564153034,0.04379273763291164,0.18064291077689307,0.028227958262770064,0.06089689332334967,0.388926946060516,0.19414643864250172,0.43075234523423006,-0.055567987742917505,0.1161940811042225,0.14408113636820818,0.334867688273244,-0.21970342120744843,0.17173492499541393,1.0,0.26169734112766746,0.08647039970944248,-0.14201441089385541,-0.021596451053676583,0.13170655441398466,-0.07757134135265017,-0.051870332090105956,0.3578627025519346,0.2217128411590019,0.2796396343380421,0.12158424886917985,-0.11171605434466646,0.24801328551652643,0.24944988008340932,0.1627975330164487,0.1455131762813645,-0.15995845215512136,0.5005154701958552,-0.004653958646412393,-0.03485748972842051,0.006972866761764011,0.25451480960898354,0.13391500741401774,0.16707485912738532,0.1996680198691021,-0.03877547708847176,0.2725565529329124,0.20209237566259206,0.12992485362411976,0.2995174147855371,0.05497484330165625,-0.1402014841030174,0.23890007185052164,0.1593333142070687,-0.23191948475490676,0.16241013433275256,0.4163128464579211,0.2395211514328412,0.31243612872573967,0.24991564035742608,0.32163990311928226,0.13662221261773294,0.3266335156351006,0.003891478614512578,-0.09350821772932331
Vermis_9,-0.08053136343618396,0.15232390312278138,-0.23328465404583318,0.06036496723281566,0.23420803840184407,0.16136961577707815,-0.004343472820056902,0.2471203263538514,0.39806465345904873,-0.10678887583449202,-0.14499846050686202,-0.04190658228885277,-0.17578354608607918,-0.06274414799715551,0.2659604836633721,-0.3480006951801967,0.044270923488865715,0.14005373627825804,0.006227854674332151,-0.07625922670089225,0.013199131056145686,0.19353168939041313,-0.20545127460271087,-0.05266066316234539,-0.2237171075817546,0.44413689777107335,0.0019580730214709516,0.12812287930204008,-0.09889157141873003,0.170727028203562,0.056699967309597255,0.09649385694653062,-0.1372626621155408,0.04985890967297396,-0.21015887127049418,-0.17820390146999826,-0.22335860709230201,0.2755805868669644,-0.014839016037808047,0.16473107600267275,-0.049553856800748614,0.0918473596646536,0.14647888760498592,-0.13087641535994674,-0.02824273102760971,-0.012688180146520869,-0.08249586282149914,0.17514963349414872,-0.09623828453888848,0.21668261677202502,0.006403575229341001,0.17481929300618468,0.0732211115565408,-0.07248234583512764,-0.1197436547344861,0.10834263905471038,-0.033000191958297495,0.10665494073679589,-0.11898592174069535,-0.12297969052211946,0.08178013845182082,0.12300834131021625,-0.16599901804145803,0.19247907364801253,0.26169734112766746,1.0,0.009539738893349109,-0.22202378074894968,-0.2791845737958527,0.13733520053917442,-0.04498619987032462,-0.2537547735837071,0.1009176129347634,0.18392536249622954,-0.10822836432821165,0.03854591749235856,0.10259212401946459,0.09168443402518595,-0.030121455773599936,-0.17595181783831956,-0.07040641691340153,0.05786116612817903,0.10034091899978496,0.17402795868309254,0.2002750230449821,-0.0005395351382546465,0.13614930991111554,-0.28726427495238266,0.18963863782356088,0.07247836054600172,0.03805260618830385,0.0036153260413687607,-0.15428334990249182,-0.1323628857563334,0.12485754157307498,-0.06522155699965292,0.03589969778918611,-0.06109150752764786,0.016118816704796313,-0.10048704695489116,0.2369929883080195,0.11254736971709774,0.2525723023359935,0.23366626584918196,0.39242670961518944,-0.18054966070148762,0.0014697217843502146,-0.05316461593188123,-0.18215634740155373,-0.3181250769263048
Caudate_L,0.0009746193540306021,0.61286205322102,0.3723466407745725,-0.14060165099390967,0.44218700615498463,-0.028510521719015927,0.4476458622278839,0.12601722001962998,0.06372334345037715,0.8484787781481922,0.4017535799218013,0.4191426999726225,0.09666737519687656,0.367751485235444,0.19902152695877784,0.5824308761528257,0.5139742590577628,0.36384301519681456,-0.005989294658210456,0.19549733571539307,0.4084651485801476,0.4789205118858164,0.20329126534932557,0.8589582093883061,0.38163516153967586,-0.08527409532211226,0.6209109157217001,0.4768982579181249,0.04246888715771831,0.42738744478502094,0.382142407860274,0.6748718211390489,0.07907111366397629,0.5187204279385456,0.6747591196620157,0.18993096146370758,0.5342181952924637,-0.30175541748356416,0.5643341593619022,-0.12756454491809815,0.3499269762129019,0.16171266772701468,0.5252305787478083,0.2792512085713591,0.6064787809764212,0.5203698434368588,0.7094567393111314,0.470181723338788,0.08941949015010194,0.06950981683908306,0.130399523393146,-0.15609619866188817,0.023093336524315337,0.11774636024539374,0.2257980552077321,0.4112032205421421,0.6505249062882059,0.4714180217918938,0.07112709780914889,0.09484186503266381,0.1598745321936515,0.08856604673016374,0.39715106669588196,0.6110139398779316,0.08647039970944248,0.009539738893349109,1.0,0.5175592189555184,0.3728532389168325,-0.09185565873347934,0.33580221350700146,0.2886151519185727,0.6969384067572961,-0.07770622298652953,0.09721721288103928,-0.1811918767588695,-0.04547794114310977,0.09348081777900642,0.0934193706758777,0.2733982901354057,0.05227097709437972,0.1403452782464125,0.3567679441704442,-0.048193903117189525,-0.09137088917132524,0.15681894621654877,-0.37910456440134516,0.28976200183168127,-0.42870697448153805,0.5290841446036367,0.1942920976166877,0.5795200580472609,0.6039253593659101,-0.06806058413161382,0.44527294894079517,0.4576595659580879,0.15781697078252013,0.22079204306750772,0.03262474029167534,-0.15304292600541738,-0.3415373559292035,0.29465993234567334,0.6071354585683424,0.5804478599132188,0.11915734227015999,0.45606274814318376,0.1308420254714271,0.40523328076294557,0.3766163463075817,0.4775865334138475
ACC_pre_L,0.08690366389396084,0.25432351780169815,-0.029331243543016156,-0.6007646384889005,0.08223648980419919,-0.10925936001632092,0.0992050572789645,0.31317854658339594,-0.02081616150736855,0.5135957139202956,0.5780470370419122,0.6803184120597798,0.39975536486505775,0.2508113180949332,-0.25357981125970525,0.3722931565520752,0.24101492735990365,0.2911493601134406,-0.47024170567185225,0.032175601581295336,-0.03600201372667259,0.22481544086911942,-0.2491241764772291,0.42402612250362154,0.8466776871580206,-0.2903768194845563,0.23359131891542312,-0.07154782751810425,0.45843939469664685,-0.12718033433085862,0.5212278918776371,0.3094774654545875,0.09495556928814634,0.3313403127492838,0.7645197912533098,0.52542422078362,0.3690014793734501,-0.5342334744198814,0.2984092338615427,-0.5752067368488392,-0.08056586600851845,-0.23780285329531803,0.26210753866530956,0.024592354922105025,0.7581958147606849,0.3491554805511485,0.651908236439698,0.31464895856019504,-0.014954607487238723,-0.07909461877500065,0.3863324864904338,-0.15246157352688713,-0.15227652487397336,0.13981155966231304,0.1586746824813516,-0.19056782163185781,0.5804027801722906,0.34138353026121243,0.1338928065311189,-0.013931459652350668,-0.24396270719996724,-0.26230252867104514,0.8033543385824543,0.411967024520372,-0.14201441089385541,-0.22202378074894968,0.5175592189555184,1.0,0.685165503137485,-0.13347056153286066,0.68081391840531,0.617691706585965,0.4253986378431574,-0.5327939915532452,-0.1767540511435205,-0.30038901664743517,0.06537890548088629,-0.43669748606284514,-0.35804608505350954,-0.24906278789324218,0.05546413300106678,0.22205714530012619,-0.005228085510022911,0.09163818441439708,-0.2686386245126037,-0.04942547839514616,-0.5255928792974417,0.2203203598227012,-0.519694684982326,0.5316403543569149,-0.11002821010400984,0.4682928907877139,0.5722833192660778,-0.16097182077461047,0.14996456801767688,0.4934026391582876,0.2039786926124629,0.15758548761328928,0.053906551776099675,0.11837632882725786,-0.5411784634549363,0.04419903975618306,0.38606643706069915,0.34740425620047943,0.04111019179885915,0.005618241701369025,-0.03546860448705955,0.18518269116943317,0.21367795399584888,0.8597524104129634
OFCant_R,0.44654400599070165,0.1511398659239973,0.22335294777904616,-0.3613482785789905,0.04732469690556079,-0.02592440861083348,0.24024027150563118,0.03229523831385249,-0.34503062843732585,0.43088099837131083,0.7336231523636247,0.6461804555607557,0.61881472387149,0.3378495512958223,-0.2323201765822715,0.596919653828791,0.2200130920134125,0.4742111285994355,-0.191590904680824,0.3170233536698517,0.22041533897513582,0.14541840213072824,0.05473979672320211,0.374564659157829,0.7949089413094563,-0.40875640738819585,0.26048295553348677,-0.04001636853758149,0.6176760507318209,-0.05103883826707142,0.3082865295093387,0.37463948742753733,0.25486906077975885,0.4520595363874435,0.730807022059552,0.5579717700429621,0.5085961717591708,-0.4111085067857856,0.31676034554616034,-0.3234612557569593,0.046564452027927826,-0.058340033564048155,0.23697569301441337,0.3613034017986976,0.6006852132857345,0.5856737449701577,0.5868140393620264,0.31105207680675967,0.03364497733115296,0.040885304888408545,0.2762808388290732,-0.35308812646958115,0.02167852917199133,0.2587252674418143,0.2664894462392173,-0.051786873234816656,0.6762091530643727,0.30739382130143866,0.05406500692260692,0.3239744090458992,-0.28412977084979274,-0.11786840762806805,0.7103333148021691,0.2113562096847329,-0.021596451053676583,-0.2791845737958527,0.3728532389168325,0.685165503137485,1.0,-0.05130898433542953,0.6874787354573751,0.8293745227609585,0.39225401119092074,-0.5275494822537335,0.2405636072681362,-0.13086324305694438,-0.02089600216567125,-0.24684936149493203,-0.18476166680437234,-0.04139896757806516,0.1073450962100634,0.11054198959757007,0.149404185072508,-0.10368120141991558,-0.09829922163868855,0.041535060324956644,-0.34267568150040745,0.3617415312989763,-0.3703646018871496,0.2983396755879623,0.1403719449115717,0.6185571934347813,0.6947922413714762,-0.033181830819292074,0.03780697494331533,0.5406856387723467,0.2069341302140762,0.13118985615072482,0.3091675054798187,0.09127646661687193,-0.4376029539266501,0.20501242566966593,0.2388374399523563,0.3315187057599986,-0.04100063453399116,0.18342800847576265,0.020173643996737208,0.4582325399932405,0.16211193059020682,0.8542069790617587
