,Temporal_Mid_L,Thal_IL_R,Occipital_Mid_R,Raphe_D,Caudate_L,Vermis_1_2,Cerebellum_Crus1_L,Rolandic_Oper_R,Cuneus_L,Frontal_Inf_Oper_L,Precentral_L,Thal_PuI_R,OFCant_L,ParaHippocampal_L,Vermis_6,Olfactory_L,Vermis_10,Thal_PuL_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Inf_Tri_L,OFCant_R,Occipital_Inf_L,Thal_LGN_R,Cerebellum_3_R,ACC_pre_R,Thal_LP_L,Thal_PuA_L,Heschl_L,Temporal_Pole_Sup_L,Cerebellum_10_R,Lingual_L,Vermis_9,Occipital_Inf_R,ParaHippocampal_R,Temporal_Sup_L,Precentral_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_L,Parietal_Sup_R,Amygdala_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Supp_Motor_Area_L,OFCpost_L,Postcentral_R,SN_pc_L,Cingulate_Post_L,VTA_R,Cerebellum_10_L,OFCmed_R,Putamen_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Temporal_Sup_R,Heschl_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_3,ACC_pre_L,OFClat_R,Cerebellum_6_L,Insula_L,Olfactory_R,LC_L,OFCmed_L,OFCpost_R,Cerebellum_4_5_L,N_Acc_L,Thal_MDm_L,Thal_VL_R,Frontal_Med_Orb_L,Thal_MDl_R,Red_N_L,Fusiform_L,Paracentral_Lobule_L,Rectus_R,Lingual_R
Thal_MDm_R,0.12286556544699204,0.5610189990314458,-0.09723483579739427,0.3658059519991216,0.37202637380935155,-0.04855514010231064,0.07333237456174604,0.480318482306274,-0.0466184365788463,0.32684000419644804,-0.04817036517700685,0.004975197593446206,0.32532233964326196,0.16587073983911463,-0.03223585292623766,-0.14322217213746916,0.050870877837942176,0.2207772868274717,0.3169195859039636,0.09809917382217302,0.25015641762030333,0.24227922347507322,-0.06368053602125803,0.1660542853359867,-0.06622847422401731,0.397773079501301,-0.02163683108404464,-0.05833376014362148,0.14261960556239325,0.31398844576801677,0.12506801581799873,0.19472675709879742,0.38107113212102106,-0.015613644574690028,0.6075518656939881,0.17973643057567165,-0.05769978641157649,0.34445409868276566,0.5304236288454631,0.3427222482786645,0.10284120477712216,-0.04886618128268809,0.03352229300099122,0.02350010945950745,1.0,0.24959215002464918,0.37502034044920135,-0.28876421990101947,0.3125384034963434,0.23606659418427114,0.5431078970747745,-0.35080347336907197,-0.13576343377725422,0.4227794143045444,-0.18780420255136412,0.4089937069966277,0.4594779121590092,0.0505600637102008,-0.22348326843892474,0.4119005169960724,-0.08151183324993626,0.4253345435273818,0.4798722404650118,0.0884547362884152,0.46035723825820585,-0.03464117588215617,0.38397509601716207,0.19786960074214724,0.3589445728021613,-0.012135360074644708,0.3112024281338751,0.22086352625159625,0.298073600524357,0.07251916841573793,0.20332929567075864,0.4885448718860035,0.004329660947973883,-0.2623713036739164,-0.10371913281970632,0.3603810681794374
Supp_Motor_Area_L,0.5163335842734521,0.18580767343014268,0.07384941329439093,0.26817682226020967,0.6033383466854731,-0.16367104907597377,0.10965479192203227,0.5212504988586663,-0.031032101191953217,0.3542262576356776,0.5819721043919338,0.5827733701758361,0.29400184777193633,0.568995849129471,0.08033754098684708,0.5409029592834209,0.38828118479704415,0.06841548368759126,0.5490472181696805,0.3554317328164402,0.3001454113150987,0.29394929940928616,-0.17909474728040034,0.41912822799801663,0.3278711532113807,0.25616931807268134,0.1454226664567196,0.16796970113553814,0.4954728715851256,0.03180759802774424,0.16883860910824763,0.26815863976088783,0.027515086791077528,0.11989633290096324,0.6079557266384951,0.22122700420660393,0.763051113059463,0.14311376053282843,-0.10971927952932313,0.36301450010060743,0.14447563594013732,0.5050659091210653,0.6042888682843763,0.22588090827928128,0.24959215002464918,1.0,-0.0007886110813364613,0.41528080218998376,0.49217550400543714,0.7018807886946107,0.03032279573525894,0.25581566586802684,0.1610550201772963,0.38361014783238584,-0.11833527141686706,0.13114344431026823,0.24575516485791324,0.4528755938522841,0.09167391211363314,0.5851192006764906,-0.11346587746364573,0.24114537863955526,0.07618826989479817,0.1281051170747918,0.45643824749258244,0.5965941813465611,0.1327684685589692,-0.03473842725923063,0.14820051326560196,0.21120811097740289,0.36070811490992266,0.422683796343657,0.48534748363505054,-0.057979758646580025,0.10677926863074214,0.4554476261307052,0.3206867816944716,0.4448540915155277,0.5855045552463531,0.15084766536373034
OFCpost_L,0.13370325499443725,-0.0344078992613729,0.03346281529406484,0.2771574633780137,0.18993096146370758,-0.055065471398914226,0.039046220646266866,0.07951662508463031,0.318754892109468,0.3172734159184255,-0.4069953390490281,0.07920882579747908,0.6634010062937431,0.38153284387515785,-0.011881951718847253,0.16582452184535004,-0.026754264147761032,0.007362471718078501,0.31498287957087634,0.13869571610011064,0.18474197044972218,0.5579717700429621,0.18031896050888094,0.06587624325539425,0.3282115556363275,0.530480840806383,0.0286552940130952,-0.11923641194432084,-0.003586404387186905,0.7388251487422886,0.4100743815535505,0.06959069298327165,-0.17820390146999826,0.31049316244994885,0.11018746612590673,0.5296418866904756,0.005697117190487966,0.10457681471337456,0.41414163536894516,0.31322446505544443,0.23198978735022605,0.04542924571813507,-0.21377949701005153,-0.045201825119774976,0.37502034044920135,-0.0007886110813364613,1.0,0.05345355721019588,0.29899490612508206,0.14411501233463989,0.1427452984775456,-0.19117609778162387,-0.15332170854339622,0.6306871283538367,-0.057932021088635106,0.3145177300598951,-0.24150055624562086,0.2525363393639481,-0.14709156641856225,0.46709147954063324,0.015464182679088972,0.52542422078362,0.2796890206928826,-0.15956826694489398,0.6131081698914962,0.12247936088246283,-0.18476930348660006,0.16031374243890392,0.5828442389704779,0.0610340006238852,0.42981350603488755,0.21625798456572443,0.007493697319191766,0.18086385959571405,-0.054433417082741554,0.24695381491406362,0.36006198135244655,-0.10437468135616776,0.057171198165963666,-0.11854975722882188
Postcentral_R,0.33749553501523727,-0.2771432224511273,0.09712493280772795,0.2256977797918311,0.20329126534932557,0.15595203382557932,0.1752995632570982,0.2185039972575662,0.30762086790097626,0.30694324027029074,0.44815866271419125,0.5017442820815697,-0.0020194696679772454,0.6236910367203035,0.04306495987187773,0.5086860895017372,0.08373254060024661,0.008810714406919037,0.435857074869053,0.4128769859144958,-0.01612246772458652,0.05473979672320211,-0.16571897603736258,0.5682409169706503,0.6492031967332477,-0.11459285559296341,0.4904127747369947,0.42942461771286805,0.4076178851722168,-0.012555318485749862,0.38982113674209107,0.27163392091366306,-0.20545127460271087,0.188757825346996,0.08071887988193054,0.32786953895928495,0.7814320012168186,-0.19546507759421267,-0.39313336605847904,0.33515318486473106,0.28762097511752616,0.2841704534871308,0.5784126484114549,-0.08538782262651762,-0.28876421990101947,0.41528080218998376,0.05345355721019588,1.0,0.23731812274304093,0.49312962635471624,-0.13681074262859097,0.5275711828631072,0.17772784172880637,0.2301822945310128,0.0920103286772456,-0.2519586312838815,-0.23904400177577922,0.5210497667173242,0.6496370794438926,0.25506993095608343,0.29352854179550436,-0.2491241764772291,-0.4710846453134325,0.06862211451321969,0.3059422276516668,0.35076245001417167,-0.5349637269638867,-0.008023292367262267,-0.12856674663971707,0.379211377447158,-0.02666441384332395,0.5462467721680235,0.4709497031320134,-0.017616137543822644,0.1404168718976022,0.15922903144131442,0.6040387111845632,0.8812112510640443,0.3148625740129063,-0.057628624247441515
SN_pc_L,0.32531176173120974,0.19996498057033885,0.1515953941574887,0.23403655227226364,0.5187204279385456,-0.07948594454210045,-0.025985507931160903,0.36014304577411205,0.06490237778962005,0.5051923581611198,0.06055015420412368,0.48202475153159974,0.4628637332415644,0.5676566702964793,0.012056594883770467,0.43892944925246763,0.30822107976431096,0.07669915196905955,0.5493041546365597,0.17561399768415395,0.37150907074008604,0.4520595363874435,-0.08344998284731237,0.239113170739651,0.39718080049065546,0.35862168824605517,0.10663905720342344,0.2713398301117126,0.49000719497022427,0.3841808296511245,0.3715509200667977,0.23968811889690594,0.04985890967297396,0.16689481358698013,0.4562345550712202,0.43085676545317086,0.43528696861701355,0.06544802111415417,0.036701782421726524,0.4610885537582102,0.03112949752628522,0.36350647064494307,0.31702423069150387,0.15763140086992142,0.3125384034963434,0.49217550400543714,0.29899490612508206,0.23731812274304093,1.0,0.4497878050604404,0.31097360732234297,0.17077081732669638,0.14925669205214148,0.6459420593402772,-0.05203150517753088,0.02480407897501326,0.01419288594655783,0.4476762307406454,-0.015232756172746874,0.5236014685731364,-0.02648444740281785,0.3313403127492838,0.10707354138787578,0.0015761909353390062,0.6453328312460599,0.3580650406677857,0.04068055511291818,0.144551437866821,0.23110562276340413,0.23715918566768213,0.5409555572738071,0.4565461518058806,0.2752323632742638,0.14701450038152492,0.17026528998094595,0.5357976197917796,0.41152444195786636,0.18127217471538423,0.3433337466334808,0.1583296539378086
Cingulate_Post_L,0.3684218062607406,0.22429205080501607,-0.024633528655997394,0.43242898969186233,0.6209109157217001,-0.19547210419124655,0.22226390563011583,0.534027674933433,0.06520221434583763,0.32525210945292315,0.4507281895645154,0.6713214531906336,0.28567984481148107,0.45725120446549505,-0.0026079534852305364,0.4623664934939101,0.23478123140417922,0.06266054443028785,0.6510419979080638,0.5147266830050984,0.28047430181444255,0.26048295553348677,-0.14883374194638202,0.6550880854672844,0.43589845034327224,0.2030360498043201,0.31664371287924503,0.34489492641709607,0.44544528558980273,-0.027772259230254604,0.23211562358623442,0.08353256506471027,0.0019580730214709516,0.1715728616988748,0.6171400610158401,0.09125216012573317,0.6618787868365975,0.18111622541915812,-0.0788644148207302,0.3661140936667771,0.226156157632701,0.41215871193161796,0.5433583942495168,0.15906449063888448,0.23606659418427114,0.7018807886946107,0.14411501233463989,0.49312962635471624,0.4497878050604404,1.0,0.10659915051292607,0.3578460682520954,0.03371209771333469,0.4336816456162045,0.00914532066360472,0.15685704864292316,0.13598926030552638,0.5937652347757468,0.2282958997744269,0.5904426476504084,-0.10533874835551373,0.23359131891542312,0.08822450639615052,0.04856034651543587,0.4569362713166759,0.4394720577902702,-0.09184480778341905,0.041228677056781356,0.12211215575621474,0.12172655673770762,0.2919725649907748,0.5152214536478287,0.5805779990951339,0.020662962996981057,0.14797321993371576,0.44570796568021276,0.23352803624284565,0.5333870468130755,0.4171371394703492,0.024492247727808714
VTA_R,0.11161640832899447,0.43707226247880737,-0.14481974356357039,0.1648890198920069,0.11915734227015999,0.2824758707978492,0.0007734428626734624,0.4034873159790528,0.10051502229227556,0.32205028411083253,-0.048377152562418195,-0.01662432444135773,-0.029026003424467744,0.1565865962627247,-0.042875726965622966,-0.2305153381571262,-0.026271543431797807,0.09764612499000341,0.21061319113777638,0.00017456094756736654,0.20428620512081358,-0.04100063453399116,-0.08149020740403108,0.1835756055545973,0.07253169090243135,0.06733655730055695,0.21034292544451533,0.21490893062619845,0.2279273425145067,0.14738461643222314,0.21185899734092925,0.4132368213016065,0.39242670961518944,-0.08675243062308607,0.3978871163391144,0.23587396030735716,-0.07854491778255328,0.10189800065014837,0.4005071135884306,0.31454477147777254,0.21009518540721142,-0.2754852064414228,0.1355000314211273,-0.0942803145768244,0.5431078970747745,0.03032279573525894,0.1427452984775456,-0.13681074262859097,0.31097360732234297,0.10659915051292607,1.0,-0.26093684957883995,-0.10552717306381192,0.22436670135383202,0.0990820765367743,0.12861306118106466,0.41069611898723835,-0.04389546503742343,0.09472938763871558,0.0911508354992394,0.32827415143945554,0.04111019179885915,0.11581851533298405,0.04562513114165018,0.2738626373669657,-0.2388985506576323,0.1063715265188385,0.19461997649253363,0.08799490988378288,0.2869457834509301,0.11952160618523577,0.2430882619996962,0.335812291535434,0.07944276754670802,0.21938635005066184,0.34646508363880313,0.17266203190759402,-0.12666406059152335,-0.33728434223016324,0.5339269817843534
Cerebellum_10_L,0.09363454876027694,-0.1298443033832816,0.166052608185093,0.226591129431594,0.3723466407745725,-0.34212095408035703,0.18366518260768688,0.0215708241036629,-0.029986968339971876,0.13528742189378193,0.21842858032329773,0.40070119411311156,0.10125652693529537,0.23439951360552094,0.05949935242903727,0.6571849750484994,0.2654933661360714,0.014018817465221198,0.35498307118065214,0.4403846839458466,0.0924349182139921,0.22335294777904616,-0.22186829064678568,0.4292042733696744,0.35271592092169346,0.04279781471896988,0.24532908368645606,0.37357249897605205,0.31175667400831614,-0.31857091142627786,0.25563887634284416,-0.32367982252478505,-0.23328465404583318,0.18027111341396895,0.05172571542136474,-0.22860119290216435,0.46430003340634274,-0.16801638819379355,-0.5687812609859938,0.05629413206896392,0.10970579390341967,0.6053945369642131,0.4050085085769964,0.0564104531460686,-0.35080347336907197,0.25581566586802684,-0.19117609778162387,0.5275711828631072,0.17077081732669638,0.3578460682520954,-0.26093684957883995,1.0,0.37106159648202025,0.18342025654642352,0.09980965200220741,-0.40856397237371184,-0.3133307718841113,0.47416121413067835,0.21560002065239728,0.2910177238652074,-0.25244292284281405,-0.029331243543016156,-0.16260257489797347,-0.05298883373331717,0.09605710010594219,0.4776285877524228,-0.3177425918212768,-0.1137408992345137,-0.15263148153433892,-0.04884324397009795,0.11625437998602689,0.27523517226721256,0.11994390516669456,0.07719646342855807,0.13356895786295955,0.039030629892208804,0.11477743423331266,0.580799899348896,0.5337615080856786,-0.492661539036348
OFCmed_R,-0.002083088929913537,0.14038960066800435,0.22938382695979834,0.01882194470268107,0.07907111366397629,-0.2549013293645063,-0.02282042140851336,0.019607607192059704,-0.16517014348358872,0.2039592266336877,0.10808959141714479,0.12766516455044785,0.17096044696627324,0.19408113623789333,0.10003991224875068,0.3769875635156631,0.20673229987677302,0.25830864140352805,0.06221658291277769,0.09094781548752236,0.03833127341844018,0.25486906077975885,-0.18509836085066345,0.062129804334037746,0.03538197922601508,0.24962449937711076,-0.07409797451027804,0.08409561740928381,0.17651116425581273,-0.028418393799744923,0.008957573450232764,-0.20912417200683686,-0.1372626621155408,-0.04931919372091701,0.12905785667330408,-0.12702104646617635,0.2335434522703144,-0.06318933206781838,-0.310975962654148,-0.09204780474067274,-0.06605315371580647,0.42232260053298054,0.1892588176659469,0.060948791954273586,-0.13576343377725422,0.1610550201772963,-0.15332170854339622,0.17772784172880637,0.14925669205214148,0.03371209771333469,-0.10552717306381192,0.37106159648202025,1.0,0.04091183200702358,0.09116749089081187,-0.28689838227164,-0.10107522369440582,0.14103168182157347,-0.07122114037844783,0.1800209804128616,-0.26222984967505647,0.09495556928814634,0.08625235388870181,-0.09200466555868748,0.010807154034221955,0.3111355375435285,0.11846987988387761,0.1515588160147834,-0.07138616288121057,-0.19133560714195164,0.012485748470069231,-0.03846724190766514,-0.10103706399692917,0.18563294214453283,0.2316119719433048,0.08619047624907424,0.01554332518851068,0.1447887188229549,0.4490445773527745,-0.2961003106022637
Putamen_L,0.2491786835812155,0.10629850164812558,0.2396180372798113,0.34065526728032086,0.6505249062882059,-0.2549360552012369,0.07091436461879996,0.2885330422063509,0.12678562290414735,0.6438048614792667,-0.23240912563774144,0.4162635262279749,0.745035315004199,0.6650280621942634,0.10771758581064257,0.5611056987337887,0.3407222586645928,0.07935299206715671,0.7019188964133092,0.34061952519084965,0.520962881736815,0.6762091530643727,-0.05076556248542256,0.2707099564413208,0.4699653054486117,0.6085725896593402,0.1674989306461327,0.17588577379371328,0.4440662074722619,0.6434562945102089,0.5159840296249623,0.13775498650909676,-0.033000191958297495,0.3451134574430815,0.43032957636326624,0.5615327177657478,0.327177546276623,0.13614849227061937,0.04597969098067097,0.47633330116136424,0.1830329433809076,0.4810896221941512,0.2533972056407985,0.10996299655643739,0.4227794143045444,0.38361014783238584,0.6306871283538367,0.2301822945310128,0.6459420593402772,0.4336816456162045,0.22436670135383202,0.18342025654642352,0.04091183200702358,1.0,-0.0890322502355789,0.11572031174839041,-0.23169561560701815,0.5684812731188938,-0.17802910875758632,0.6772618029261173,-0.162885837578436,0.5804027801722906,0.16574092513223387,-0.09282924717213618,0.8978188791121374,0.43731221930039577,-0.006721976068869673,0.20559288677744234,0.37661267777191365,0.11680169243998671,0.7034751543965833,0.5364882756282692,0.28053390117338717,0.3257861864938124,0.15253875426363567,0.5613400883747967,0.4693858688804414,0.08279688991240945,0.43502815049355265,-0.06871353320194226
Parietal_Sup_L,0.12966816082811725,-0.18013304285679063,-0.037544269069172166,-0.11324160242818672,-0.1811918767588695,0.20567497773055593,0.05384082720576072,-0.008410930140896437,0.303792809829249,-0.09600060889505838,-0.06536335303452921,0.09847968457531162,-0.2293932092222877,-0.008857443201480058,0.08497045738302521,-0.09190194886264631,-0.10230618704991673,-0.08037822048999975,-0.05792375253773113,0.10102852724140778,-0.19805869041957952,-0.13086324305694438,0.11347940199110629,0.09299036680430162,0.09338401598733784,-0.22629318398372536,0.06374313858809401,0.2443522023399092,0.04909919124455268,-0.05975749602666703,0.10981110430592325,0.10497907249190229,0.03854591749235856,0.010692466236862564,-0.07783932258937416,0.022250256261184733,0.025764306275546874,-0.037732227903823495,-0.060675080149785274,-0.02482428125423679,0.09425423756901896,-0.19297361825242038,0.03463866737616282,-0.06043755976009125,-0.18780420255136412,-0.11833527141686706,-0.057932021088635106,0.0920103286772456,-0.05203150517753088,0.00914532066360472,0.0990820765367743,0.09980965200220741,0.09116749089081187,-0.0890322502355789,1.0,0.008021825392240795,-0.047243016641228625,-0.015314207998518738,0.2038700014867755,-0.18522630294381623,0.270745218802068,-0.30038901664743517,-0.23661512513045593,-0.006428042077456855,-0.047784689258629616,-0.0758113185108356,-0.2556706046886156,-0.055460628313791886,-0.07518668966070083,0.18240530586853104,-0.120174274147913,0.057162251553350404,0.061062448139258874,-0.13886625441807698,0.10191278643658959,-0.060645701455417325,0.057382933405807295,0.05291259794028129,-0.09580317863711861,0.049725077093854625
Temporal_Pole_Mid_R,0.23540594633384135,0.1389491655611104,-0.04921246169660267,0.0032092516551223606,0.1403452782464125,0.1033601698538849,0.0023510682600713885,0.06764679991794387,0.12406625160461246,-0.12118847721957697,-0.13552003807625612,0.045673216952126776,0.15601432317200514,-0.14136030893518842,-0.039984682509389254,-0.2719188397697046,-0.06578717434758379,-0.06342804892351682,0.024006765950535056,-0.1145680568402595,-0.17307230953627922,0.11054198959757007,0.29028414317320883,-0.017648516397207714,-0.04161822706253174,0.04658756597002612,-0.12794523725504936,-0.1204524979930304,-0.07301691732958326,0.15494571991902514,-0.1213974108591515,0.028181694495869228,0.05786116612817903,-0.05033837563342967,0.22803098043414322,0.07495949738786073,-0.19849123944473063,0.15837597213272162,0.4679973411555787,0.11369945427141001,0.11702263559486537,-0.2699793413676747,-0.16910403560967396,0.06225591165202628,0.4089937069966277,0.13114344431026823,0.3145177300598951,-0.2519586312838815,0.02480407897501326,0.15685704864292316,0.12861306118106466,-0.40856397237371184,-0.28689838227164,0.11572031174839041,0.008021825392240795,1.0,0.19701921404800102,-0.1371937769975854,-0.1399030783126109,0.1289148560409084,-0.007003681016154112,0.22205714530012619,0.3091023143246427,-0.013048240971192629,0.20416010108330326,-0.04682888890639816,0.19426906084937504,-0.17830047635959206,0.46296080757662056,0.06569036942563337,0.17742000803093697,0.05174625850626822,0.08501705744807644,-0.40918708496902234,-0.015126169543359937,0.1394888573891216,-0.15588247938911445,-0.27840885084154243,-0.11725139080283269,0.23342646778978765
Temporal_Sup_R,0.035383028063045774,0.5460220182903607,-0.3437652344634305,0.16568344074970018,0.06372334345037715,0.17078024761238408,-0.05662903319043116,0.6162119183550658,-0.09361687428480439,-0.028216001821904802,0.46105186460171665,-0.00016445965559500444,-0.23398447303464584,-0.10084413566548617,-0.006507179423296428,-0.37960260896354925,-0.1063171297903063,0.1906842045043755,-0.012845354436314753,-0.16848971815674235,0.13215486752920086,-0.34503062843732585,-0.05282518964478117,0.1558859001007547,-0.3367071193062878,-0.06773540290955395,0.08580305047948006,0.04954311724124119,0.19043862908668313,-0.32773534028925166,-0.1797343300434272,0.2828183358938415,0.39806465345904873,-0.33082025048851577,0.5588133343862415,-0.24343969601130513,-0.014830904659184603,0.2198499003163954,0.5407722520397886,0.10865376205496152,0.006652697018997985,-0.2568293946683603,0.20241140691818663,0.11457396265615569,0.4594779121590092,0.24575516485791324,-0.24150055624562086,-0.23904400177577922,0.01419288594655783,0.13598926030552638,0.41069611898723835,-0.3133307718841113,-0.10107522369440582,-0.23169561560701815,-0.047243016641228625,0.19701921404800102,1.0,-0.14755783503297099,0.04039115474508965,0.030324411089088496,0.12955706042301365,-0.02081616150736855,0.35290494276646306,0.05920663584011322,-0.1382024313432718,-0.2613740532313346,0.3614827901765685,0.22466365809818772,-0.07148898795076732,0.07238840138898149,-0.1724772008681993,-0.128875914544314,0.3837459093812582,-0.06303870751833339,0.1821013394479249,0.19723049724498723,-0.17592704673168746,-0.06742823872629962,-0.3411225831020278,0.6548972710854182
Heschl_R,0.3133436068384785,0.06872271900503503,0.13986018057097177,0.5457274104829952,0.5746629150549675,-0.3127828532726279,0.19830350214871603,0.30222905871117517,0.05487448810820582,0.45535211064597086,0.23565924642762032,0.5094928663166016,0.29380406350570504,0.5604768217553887,0.0327099715520568,0.5550490427326242,0.2962724090293121,0.25698643027288776,0.7232939466130309,0.48957022132767797,0.4097597281101698,0.22409856292332261,-0.1935698501801583,0.5751406585924699,0.3575789222217699,0.2202580927643945,0.36814807777173575,0.248869526394396,0.4951961993112435,0.14774152157987477,0.35093954832627783,0.05305795184619136,-0.02045447316376283,0.2781040613354082,0.36182378745315164,0.2664545770024631,0.6040736376240823,0.09007401871854881,-0.31010034063849884,0.34638791954561915,0.16504335581845467,0.4731121637077083,0.5211929054755625,0.04496826058609487,0.0505600637102008,0.4528755938522841,0.2525363393639481,0.5210497667173242,0.4476762307406454,0.5937652347757468,-0.04389546503742343,0.47416121413067835,0.14103168182157347,0.5684812731188938,-0.015314207998518738,-0.1371937769975854,-0.14755783503297099,1.0,0.12347052370057691,0.4444007715314137,-0.1606645963252971,0.21142055588131237,-0.18202895140840192,-0.08935587900246648,0.5179197815868724,0.43846596224545126,-0.21768889740372552,0.19398403829304575,-0.09772300147930266,-0.008309634430009738,0.20038546407621982,0.4982234391887445,0.4788282342274111,0.2425443120656063,0.2239318404245622,0.41785021069920286,0.3342050313705471,0.4485486526526985,0.40806382902929844,-0.12859576255457844
Parietal_Inf_L,0.17475847672068506,-0.20019222742498838,-0.1547212128769193,0.13915915270061074,-0.14060165099390967,0.5080898724030264,0.15142386577300654,0.22940242717141698,0.35950697320221375,0.07803659556960084,0.4268803942550507,0.1806556574661056,-0.47302337111934867,0.21449077017780593,-0.0332065916694742,-0.020914026330788142,-0.23729587676660183,-0.06371536720159025,0.13088217510078015,0.14478611226589372,-0.2523031310393553,-0.3613482785789905,-0.1608158199435084,0.48194640782787235,0.4239126324114689,-0.5502574650046811,0.5570930676880346,0.4738694358426714,0.18015645341116945,-0.26143849668039043,0.27666692256123887,0.38025848968202,0.06036496723281566,-0.010269682319182434,-0.023178491006222657,0.15738698699295858,0.3455850215198093,-0.2881951245149214,-0.0905005573232287,0.3076749720427753,0.33518391373839146,-0.28104451899148974,0.4304127983418395,-0.21251825234318222,-0.22348326843892474,0.09167391211363314,-0.14709156641856225,0.6496370794438926,-0.015232756172746874,0.2282958997744269,0.09472938763871558,0.21560002065239728,-0.07122114037844783,-0.17802910875758632,0.2038700014867755,-0.1399030783126109,0.04039115474508965,0.12347052370057691,1.0,-0.17453219111917878,0.6009384903785517,-0.6007646384889005,-0.5181275472062646,0.12836329842939304,-0.061237532172396185,-0.052381641346579084,-0.48871552945723906,-0.07373405287547628,-0.16013783596568623,0.4650038619265623,-0.36053381413855906,0.40975995290951794,0.459642022631149,-0.18813811886508214,0.1339621328080996,-0.03265576839765714,0.37339310564058265,0.655746188654542,-0.2059779980048562,0.2640772521222035
Frontal_Sup_2_R,0.20472958213643308,0.3418547890458044,0.10882052472926737,0.3198744253472744,0.6055815589565863,-0.35861849428025905,0.13018041632834215,0.5082706644339833,-0.04200163294273954,0.5409616698778883,0.13988016093612018,0.44892271235297804,0.7791542747622164,0.5636553023590921,0.13405641621554754,0.6124571455562497,0.31101138339360773,0.2788703999131089,0.611619576304662,0.33297760850137886,0.41780440671333774,0.7297521073838795,-0.0164405130060885,0.2964178866741362,0.4120234726202158,0.7544299141158385,0.07070318520972896,0.10304405583454401,0.37949540638770435,0.3874366169130399,0.34389193994683825,-0.10241482978298387,-0.16783656290166316,0.23864826498756844,0.6219615308235585,0.19341943260689906,0.4754341120751867,0.19949974568309198,0.10075082795292616,0.3381707897088964,0.11660030872157622,0.5931369336501886,0.2786125903234942,0.30958401861540735,0.4119005169960724,0.5851192006764906,0.46709147954063324,0.25506993095608343,0.5236014685731364,0.5904426476504084,0.0911508354992394,0.2910177238652074,0.1800209804128616,0.6772618029261173,-0.18522630294381623,0.1289148560409084,0.030324411089088496,0.4444007715314137,-0.17453219111917878,1.0,-0.2921673113865879,0.6659181688869584,0.5225318585362807,-0.009838030610876207,0.6770587110363263,0.5671042470931189,0.0659866236579465,0.24218040344297515,0.46567720208078933,-0.0405118772441022,0.5500412511879903,0.34505236698095343,0.2055206096011004,0.2940848859876224,0.1908519645913384,0.5385450843433511,0.2521099836246914,0.19149111462792281,0.5245108307755816,-0.16627601890548602
Vermis_3,0.13053882617120402,-0.24263768892407067,-0.19886441240742014,-0.16263586217309947,-0.37910456440134516,0.9080917873364923,-0.08004155108414159,0.0642301113698665,0.5286654156418978,0.09391756229105551,0.025737966078568233,-0.05445339957142242,-0.447916806517066,0.26701822814338955,0.01595566715243988,-0.35197441833851206,-0.43228425270203436,-0.030579185886055616,-0.04603741643387654,-0.1367786147355704,-0.28695198996536675,-0.34267568150040745,-0.02500777157937137,0.09668885475338686,0.43327248669818325,-0.4357233108211236,0.3186996606978088,0.39610481335550896,0.19226295158654413,0.08483504327494665,0.1259901284230393,0.6987608549264448,0.13614930991111554,0.018379689639937156,-0.14747368529992502,0.4846641101507417,0.03464558926780888,-0.2465001010422559,0.19667010623953177,0.36171503369714747,0.21493323052802776,-0.6381959054812378,0.08163356705553337,-0.2484920851650488,-0.08151183324993626,-0.11346587746364573,0.015464182679088972,0.29352854179550436,-0.02648444740281785,-0.10533874835551373,0.32827415143945554,-0.25244292284281405,-0.26222984967505647,-0.162885837578436,0.270745218802068,-0.007003681016154112,0.12955706042301365,-0.1606645963252971,0.6009384903785517,-0.2921673113865879,1.0,-0.5255928792974417,-0.49460653689709194,0.06464579238647325,0.061526329543985216,-0.33191587103386344,-0.4626036743662976,0.011308606602847765,-0.05532366561467243,0.7538783647628875,-0.30956205697682015,0.3260078857026462,0.32707366980185654,-0.18209851841959807,0.1503786882675864,-0.06563645728623062,0.5217522817507192,0.17971193001746452,-0.4671726715324691,0.6369232388894055
