,Fusiform_L,Cingulate_Mid_L,Vermis_1_2,Temporal_Inf_R,Thal_AV_L,Thal_MDl_L,Precentral_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_3_R,Thal_MGN_R,ACC_sup_R,Rectus_R,Vermis_10,Red_N_R,OFCmed_L,Occipital_Inf_L,Thal_MDm_L,Vermis_4_5,Cerebellum_4_5_R,Frontal_Inf_Orb_2_R,Lingual_L,Rolandic_Oper_L,Cuneus_R,Vermis_6,ACC_sub_R,Amygdala_R,SupraMarginal_L,Angular_R,OFClat_R,Heschl_R,Temporal_Sup_R,SN_pc_L,Cerebellum_9_R,Occipital_Mid_L,Cerebellum_6_R,Temporal_Mid_L,Frontal_Mid_2_L,Temporal_Inf_L,OFCpost_L,Thal_VL_L,Thal_MDl_R,Postcentral_R,Thal_VPL_R,Cerebellum_3_L,Supp_Motor_Area_L,Parietal_Sup_L,Putamen_R,Temporal_Mid_R,ACC_pre_L,Fusiform_R,Cingulate_Mid_R,Rectus_L,Thal_AV_R,Pallidum_R,Thal_PuI_R,Temporal_Pole_Sup_L,Thal_PuA_R,N_Acc_L,Postcentral_L,Thal_MGN_L,Angular_L,Thal_MDm_R,Parietal_Inf_L,OFCant_L,Cingulate_Post_R,Cerebellum_Crus2_L,Precentral_R,N_Acc_R,Thal_IL_L,Heschl_L,Thal_PuM_L,SN_pr_R,Frontal_Inf_Tri_R,VTA_R,Frontal_Sup_Medial_R,ACC_sub_L,Cerebellum_10_L,Thal_LGN_R,Cerebellum_6_L,Temporal_Sup_L,Temporal_Pole_Sup_R,Red_N_L,Thal_PuI_L,Thal_LGN_L,Parietal_Sup_R,Occipital_Inf_R,Hippocampus_L,Supp_Motor_Area_R,Rolandic_Oper_R,Cerebellum_Crus1_L,Calcarine_R,Vermis_3,Frontal_Inf_Oper_L,Temporal_Pole_Mid_R,Vermis_9,OFCant_R,Vermis_8,Thal_PuL_L,Parietal_Inf_R,Cerebellum_10_R,SN_pc_R,Insula_R,Thal_VL_R,Occipital_Sup_R,LC_L,Pallidum_L,Olfactory_L,Thal_PuA_L,Cingulate_Post_L,Thal_VA_L,Paracentral_Lobule_R,Frontal_Sup_Medial_L,Thal_PuL_R,Temporal_Pole_Mid_L,Caudate_R,Calcarine_L,Insula_L,Frontal_Inf_Tri_L,SN_pr_L,Cerebellum_8_L,Thal_VA_R,Occipital_Sup_L,Frontal_Med_Orb_L,Thal_IL_R,Cuneus_L,Occipital_Mid_R,Precuneus_R,Cerebellum_7b_R,Thal_LP_L,Thal_LP_R,Raphe_D,Paracentral_Lobule_L,OFCpost_R
Vermis_8,0.1901426306973882,0.09429036010517641,0.6716420251789004,0.18706845930243263,0.23950815905571515,-0.09564455556464009,0.010312570690811042,0.03574150182124502,-0.33702693366824205,-0.24391645581125182,0.33064875956689405,-0.12243165442448528,0.015130637505458962,-0.26099826386768965,-0.37371976089643416,-0.31040242700657,-0.1364449563165944,-0.04975204479355165,0.15451935172237483,0.1056465914601041,0.45604124007943714,-0.3314822629839642,0.2616563356800216,-0.15141311503146468,-0.08723204713604434,0.08355740908921366,-0.24183288633212732,-0.47980348770578424,0.42758858884471296,0.412538999495961,-0.25225467295204196,-0.24412277278761668,0.08051939760100993,-0.14393507961618004,-0.2844099985539378,0.20468476326049737,0.3195047362149761,-0.006871345936809635,-0.24747726114038318,-0.004841349831968737,-0.27972627227082564,-0.008679014525165571,0.1550250544556297,0.1402356918506734,0.1394111773635018,0.4504497199426693,-0.1411701113041503,0.2955676140152334,-0.3643324604104402,0.2029375376984725,-0.3929005732767381,0.15218677593180335,0.008640992855625735,-0.024595723857076632,0.14917728221224089,-0.3402929517137456,-0.10091193267446043,-0.20710841797162385,-0.06861298316325207,-0.23197086095513095,0.251154145776377,-0.05263682959310875,0.07613868696468931,-0.1919914452910318,0.4191118245218997,-0.42002621949198066,-0.22192392831031948,-0.16707329777483612,-0.08094473884714701,-0.10977914718337055,0.014270875438956932,0.09471022857867262,-0.19926801897614632,0.37494013932124953,-0.3986327256040071,0.18911022306673939,-0.15011547847378676,-0.31058842287046384,0.018236041912077318,-0.0030442638152486743,0.04235032685761383,0.023202824851850334,-0.01220114814239495,-0.21882394186036985,-0.04960306089481995,-0.23845946465454446,0.031762982942442695,-0.10658198429653394,0.028277808865052653,-0.025336700585599763,-0.04237822032498552,-0.15194764965092913,0.44518515044553514,0.644885179001259,-0.13212518502329812,-0.03838821617228321,0.099875423975552,-0.25070888823299636,1.0,0.16233772769247742,0.3434045115932664,-0.11531689508838264,0.3145068985501487,-0.28324112547678587,0.11063935332235256,0.028908287157413913,-0.3536971694183886,-0.12530498800391127,-0.24011786739613988,0.3967182126145824,-0.07429115326197934,0.12763298249544225,0.028642508078565738,-0.125860712183025,-0.01942648952081027,-0.039432977124887844,-0.30893416769524457,0.4883554340541561,-0.15904612951273528,-0.3788472530231254,-0.1926743917403848,0.4781382061033352,-0.4257844254041528,-0.27762379189096426,-0.24743007675420584,-0.1668115710602762,0.24693958214792058,-0.07610443843654376,0.35962307358980244,0.042334750086855104,0.1737915104830457,0.12287032604295438,-0.37189046430362543,0.16136323825861615,-0.03577708439407956
Thal_PuL_L,0.23201057743644438,0.388926946060516,0.16707485912738532,-0.13318405351516263,-0.2311749860129707,0.3359794498742762,0.14408113636820818,-0.3063966102851032,0.003891478614512578,-0.05516296011310372,0.16031311967174022,0.175062739048336,0.05497484330165625,-0.10289976531879011,0.08593845465517976,0.33761202142618385,0.436134596334264,-0.23191948475490676,0.4171750222139556,0.07843908604669765,0.334867688273244,0.2033764705782134,0.16321940166371451,0.4381402742083968,-0.055567987742917505,0.1455131762813645,-0.29107702737392926,-0.0017643665513064545,0.21293232459094455,0.16241013433275256,-0.1860718003767079,0.36026470951735823,0.1408105113870002,0.15921756988219912,0.19553654274931218,0.04379273763291164,0.06472520972724839,-0.03877547708847176,0.20209237566259206,0.1161940811042225,-0.06340129823157828,0.5981944580948788,0.6685623389712612,0.26689436637122427,0.4840097741661562,0.13170655441398466,0.06231602921889479,0.12158424886917985,0.1300381354015461,-0.0173407544678212,-0.14201441089385541,0.014116435925777025,0.4355988156983001,0.37066670639420857,-0.11171605434466646,-0.07819233225830564,0.17474398653012574,0.02071245198146496,0.09672341311348821,-0.23836782181150243,0.24801328551652643,0.32163990311928226,-0.004653958646412393,0.1293497798130698,0.29706303408171153,-0.09350821772932331,0.47671595269005557,-0.1402014841030174,0.21474127367133902,0.3328606210453918,0.4163128464579211,0.5005154701958552,0.604450481589072,0.2217128411590019,0.22601572976486953,0.24991564035742608,0.15641956497646367,-0.21970342120744843,0.228967179419677,0.42039380395777703,-0.03485748972842051,0.1593333142070687,-0.022744084162064755,0.3970859900969412,0.14963606383644582,0.11453082959539314,0.13662221261773294,0.06089689332334967,0.41637252004650716,0.24926956966523858,0.3374255759383311,0.18064291077689307,0.22728779674577657,0.25451480960898354,0.5320771366077234,-0.15995845215512136,0.26169734112766746,-0.021596451053676583,0.16233772769247742,1.0,0.23560947961039105,0.21026724143283318,0.21129039844425734,0.17173492499541393,0.4350202281341096,-0.04727885360013574,-0.16449655471975122,0.12009080379583456,-0.019840573733591133,0.6165741239357898,0.16726927484708318,0.5277913751008834,0.3126689876593386,0.09144021896070673,0.6140994715806463,0.23890007185052164,0.09247481026173557,0.2078357003444698,0.2725565529329124,0.1996680198691021,0.31243612872573967,0.2796396343380421,0.21738825265336156,0.025895386133724014,0.27065688564153034,0.2907213962362081,0.12992485362411976,0.028227958262770064,0.24944988008340932,0.078403613205694,0.3789452305143203,0.47167823998472613,0.2995174147855371,0.1627975330164487,-0.13394549829375263
Parietal_Inf_R,0.5549311294972598,0.39487736795723466,0.4134144006504475,-0.3020588824252852,0.06023041980995513,0.25532678008747517,0.22917103924354193,0.04360400603393184,0.13225072696985743,0.10117484442182935,0.650200856941883,0.3047299446338359,0.11768994959019008,0.012492640872432001,-0.19588226519382257,0.06351998963976506,-0.07156180988769623,-0.10956868352246249,0.4928636238385926,0.2675527790000397,0.6370644658112126,0.0009772918300858567,0.3164407723436838,0.23047587738195985,-0.20176265862117462,-0.020722766907354608,-0.3566115215253112,-0.36293408692107465,0.6816091267562734,0.5097722460466277,-0.5492189723171738,0.3031561742821307,-0.25194491356991416,0.06423710780785392,0.13923120030639513,-0.2584544792182619,-0.2477960091224532,0.24742546713010896,0.10025643027103512,0.3695062573979873,0.0954862711084841,0.15605600087565719,0.06457915119846905,0.8541457935436578,0.31992696077466387,0.17746535638716818,0.07428961443580717,0.14508952486705662,-0.08768328801916409,-0.09615656945696804,-0.4259109846209155,0.059528370815032185,0.33453489931903974,0.07317553811125999,-0.22428377802406108,0.03269262316515421,0.26286804873871583,-0.0729142163310475,-0.10019716023784367,-0.17206055913830245,0.7211169584956517,0.4470180513358734,-0.30276430042224295,-0.2964186301954198,0.8177809284096157,-0.20027659735924047,0.08474485706046823,-0.24695251287801184,0.4457001059985177,0.17593726371701732,0.2722734242091289,0.23533374166008925,0.20984449390883272,0.3870568004026913,-0.30567690542086956,-0.018049586165935137,0.04357092871488996,-0.5188271163427078,0.3758462240409263,0.5282100494672879,0.01607602361908127,0.31236550391493517,-0.23955458242222794,-0.009517471410024323,0.2842004494069382,0.2593612050663735,0.3643112654802847,0.12210180176545717,0.4311661563391776,0.4590066302628211,0.053963588437406125,0.1145363598804962,0.49770170008052006,0.5354420365810327,0.1260134338184306,-0.16563123325434753,-0.16232733813597439,-0.14505183505359784,0.3434045115932664,0.23560947961039105,1.0,0.37884321234557383,0.4741861871226895,-0.07224934455078992,0.39431057033961164,-0.07030466947670092,-0.6771369485258332,0.28900838964195597,0.23432510142790147,0.44219195439548586,0.27911738233562644,0.46292499676241455,0.5754728876467726,-0.2787593115219364,-0.12146721417208892,0.11562726097840736,0.0745859035956475,0.5169531845669124,0.16121904367896872,-0.2499303058953624,-0.004351914504537206,0.5837685041256728,-0.3692439387176379,-0.3143438340794807,-0.15606960369235623,-0.3739317597289277,0.42796576654213697,-0.023696411602507624,0.8563262329503538,-0.2739429237418886,0.5291829981252564,0.25409165373328846,0.17317883932395114,0.7564931173999868,-0.10579233403485118
Cerebellum_10_R,0.4726917831656401,0.26012490628685375,0.0288018754056534,-0.2975719176913004,0.1142033371463506,0.39370727584742415,-0.0760417301610753,0.13799970997676614,0.14848685696282496,0.2518268896877233,0.48407322454152485,0.2620507300595424,0.33734125469635506,0.1569014023556347,0.11060595553010129,0.212857622605693,-0.02312980934143764,-0.1987079067935708,0.41863468394856845,0.20719633524675585,0.30600557540119616,0.32857577676084654,0.23210420093639103,0.36927670879419205,-0.1293780808960172,0.019521079894798614,0.02458839224317836,0.16913308733215737,0.27264786106144034,0.02212654450128153,-0.12013032861624122,0.35093954832627783,-0.1797343300434272,0.3715509200667977,0.20927125751536518,-0.22715958040314205,-0.2725796370208525,0.3428901771577006,0.3394748777639637,0.46351773894968346,0.4100743815535505,0.21842378984115407,0.09962402924476721,0.38982113674209107,0.24672370140678893,-0.002645939541579426,0.16883860910824763,0.10981110430592325,0.2929452036220954,-0.23647299099403907,0.032175601581295336,0.1087135310596966,0.22875089996262093,0.18940852366228814,-0.02434401975893099,0.2744833913579011,0.16029248579613306,0.3369878026896887,-0.15811496714133225,0.2590534174678725,0.2641555393923381,0.3083492004584021,-0.30126825575398414,0.12506801581799873,0.27666692256123887,0.2866563193204925,0.20633163117377304,-0.15372648786845797,0.3124516585493704,0.3577163260402894,0.38283706165986897,0.34721550492330433,0.2691665355189902,-0.04538019097291665,0.10810688539678819,0.21185899734092925,0.3297155797238864,0.03825563991296786,0.25563887634284416,0.2791920758630427,0.16605004834499257,0.4520881989973774,0.025463721716743076,0.31706665358590935,0.1971425396437846,0.26721300389930847,0.163533100154978,0.23681645956484587,0.49791203013660784,0.31458445795257023,0.2304795096032973,0.16460728800422658,0.10435513006227709,0.1259901284230393,0.3379244911828263,-0.1213974108591515,-0.07625922670089225,0.3170233536698517,-0.11531689508838264,0.21026724143283318,0.37884321234557383,1.0,0.28377096067559765,0.17460587238924175,0.14878384916446835,-0.07580013618746043,-0.2836297862543323,0.421652037884779,0.380556940542766,0.22997989453031983,0.23211562358623442,0.27380915537637485,0.2931963024350889,0.1588494955981302,-0.09845644816538794,-0.015189814784484125,0.2577523231320784,0.2583331438038559,0.511959661428656,0.06703317617426323,0.32080940243748474,0.3983456244855233,0.01396329555004503,-0.11181314011972164,0.0010751164523953212,-0.14028398935832634,0.30915714318307724,0.022948279356591786,0.3341678116247118,-0.3804956402209233,0.14206693532112658,0.011490892069456747,0.26664954857995815,0.2517075284655745,0.37918013918597254
SN_pc_R,0.30377693693515345,0.38417897944346446,0.3124256600648853,-0.023529038805685853,0.29490250678975316,0.36084983250538044,0.1169171874360912,-0.024963163571240784,0.04650341125180425,0.028602792714527363,0.46413215026838056,0.22245885759606795,0.20114265727044145,-0.10730420421352516,-0.10052903538162354,0.25767488210756734,-0.17989537552304438,-0.07390302044369138,0.5635125827688242,0.21261481591838363,0.637418199257754,0.10347235634860334,0.25901375336782023,0.3336718481549288,-0.10894810559030708,-0.13229592120460476,-0.19567232180860475,-0.153112759363582,0.5125743653119263,0.2882687574131486,-0.25877073881449025,0.2181052888142368,0.07963514160560177,0.2738123150378713,0.18741700340182108,0.05190203772907993,0.08605203575639246,0.21367760938230643,0.032554518649277844,0.1277927435117047,0.03313740539057175,0.3074104923207725,0.1453501061504875,0.340556691419675,0.5288912179533015,0.20607074129104244,0.14948524303252292,0.17364267398330874,0.1348265051167226,0.15500128264401297,-0.24025895846872924,0.3701624440675002,0.29766969246353336,-0.20624855498383338,0.24840108384491488,0.2268677269220268,0.32361077116826326,-0.1963095795821632,0.21991062023100738,0.09098119461936187,0.40564427935361186,0.40132661459568814,0.0021283814618161777,0.06728196468315548,0.4714625863582579,-0.1648711888581899,0.11939216549886851,-0.30896770640439297,0.19811840162198502,0.0788993531894704,0.37844738874524037,0.38895171209436513,0.169212365898763,0.6676655833132359,-0.14683872909807802,0.32662297871107576,-0.07596254313442104,-0.24266837140128458,0.26766539544844836,0.4267042700614101,-0.061865140911096614,0.1084540745815349,0.10915288756515835,0.27552978394687455,0.43397631418551413,0.13820274176655362,0.2504302746077705,0.05198468834906468,0.3303499268577609,0.2739661866520069,0.2381957955273478,0.09472491232464021,0.41952659173370643,0.3553948899231462,0.04721571148502896,0.11181920167053021,0.08580973505665238,-0.12216415168743205,0.3145068985501487,0.21129039844425734,0.4741861871226895,0.28377096067559765,1.0,0.24897921661323602,0.45557221376259455,-0.07235588393561829,-0.3766845029092274,0.5170864885221564,0.028759278032308253,0.5206084271576282,0.33002589318668923,0.4715796753839811,0.2949009790525678,-0.058064594729480556,-0.2777419913148339,-0.03031021224998757,0.22651994865844757,0.4593382810904059,0.2589069695615403,-0.05975893165221589,0.2630785002516004,0.39180691741399565,-0.27844362201921985,-0.24467363122386118,-0.28621823497548177,-0.08616347873957862,0.3820870573209166,-0.2099792491926336,0.6185478384939145,-0.13120692722941607,0.4779534959222217,0.0388772218983052,0.30756239327050583,0.3783528399569802,0.052438144199096044
Insula_R,0.029035230410662242,0.22033299201421003,-0.22028817287069177,0.23309429084347666,0.00227844787948417,0.38012857029536273,0.23024700275092605,0.012156829866457261,0.040642369760230494,0.20121789055894293,0.07219145349469103,0.215032500745281,0.4823128047313715,0.0993072340704344,0.17302994162916716,0.5917706197426796,0.20156524356741012,-0.025176205466783,0.3390143976155399,0.19837908286212863,0.16295122343210558,0.6618194954043705,0.09362070352896823,0.5353250401430937,0.05622889989801065,-0.017508329587139885,0.1150887876951011,0.6415217078597419,-0.08582432672235125,-0.05535060499935073,0.4370124180666836,0.3740257250386777,0.48583821842475,0.34624236283362153,0.32361014353796974,-0.13665646317451632,0.18065578497891033,0.1441827023332088,0.43971008813819096,-0.04158909650738171,0.3417947790525311,0.3545485221777084,0.17311408749625415,0.04500293356995012,0.4392707868858966,-0.039246082096802644,0.44733172707401897,-0.1264962932799684,0.6593628536049568,0.24268355615682305,0.411967024520372,0.6133006450403171,0.26813657461105983,0.10297425127284456,0.08907942834373776,0.554574724712227,0.3104414073147944,0.11663452462760426,0.36547170071781715,0.32395222953163627,0.10365947413752091,0.1548961946059803,0.171936546231496,0.7122344621947829,-0.07694552978354167,0.3857694669623182,0.46998347038484434,0.08500616606157126,0.23952384367351887,0.3185238336442854,0.34060800637544925,0.378576081418941,0.420132650802234,0.03784723883814403,0.5229931770424232,0.35503642117924566,0.3429985474019544,0.2803330120578288,0.005163696513424166,0.4410006834177725,-0.01822329024561698,0.04614076897887944,0.41860112958187295,0.5582458467639267,0.41859884133782815,0.42260644472142633,0.2251357237541763,0.05674505341971526,0.40950369812498705,0.2740204309298386,0.6319830294463884,0.23743763870646736,0.011254332745573813,-0.1839549789479105,0.3028074143979396,0.3067748389508762,0.19247907364801253,0.2113562096847329,-0.28324112547678587,0.17173492499541393,-0.07224934455078992,0.17460587238924175,0.24897921661323602,1.0,0.46575193248462177,-0.05916380483544506,0.22894565852346516,0.5073716537089278,0.1331969371876152,0.10859176143436951,0.49930567507450163,0.37843816863304036,0.1998099627926801,0.4468066731935633,0.19024361918820876,0.1590631879383006,0.5424980957003864,-0.08490303239376619,0.5053126782265986,0.35928219233659364,0.5644248971293977,-0.1872404927709448,0.4448257777467291,0.36434862662301315,0.13478478167852595,0.4893138976452247,0.02858091305364465,-0.13450758403012292,0.1130340753513566,0.2568761364576172,0.22425933435214776,0.21758203140174917,0.5391722288052454,0.09268178051349286,0.24968901782562822
Thal_VL_R,0.37441426166181635,0.6618598229922761,0.20734802721313056,0.0973184096023293,0.10276538420992692,0.47840715915759424,0.48871416001241386,-0.00089792182033952,0.13451613200043788,0.03170121990393418,0.31549671535642093,0.2941266777984472,0.351591905212882,-0.028306899787743624,0.019820857765992485,0.4961354002890557,0.27803310653579,-0.2161542596109853,0.5923343284919099,0.43464229113752595,0.4610217340628106,0.2814886857671002,0.4702973493245936,0.5509046700201289,-0.10976301155256221,0.023837171663504884,-0.3038493040914793,0.13500656659112095,0.449666074378598,0.30653205813794676,-0.20031452044815853,0.4788282342274111,0.3837459093812582,0.2752323632742638,0.23230686398914904,-0.015424349201715419,0.13963803952374773,0.27360481380553586,0.2894290802656334,0.14800951898105885,0.007493697319191766,0.688575316617039,0.3677421680663283,0.4709497031320134,0.8266746842117592,0.19805307381077583,0.48534748363505054,0.061062448139258874,0.36790375341242504,0.3177954107483871,-0.11377273613335855,0.4282881437360724,0.689993751043911,0.021073457954825042,0.07259099584932495,0.30681290160290803,0.47537939583762556,-0.0903853285543138,0.353781363238458,-0.045215674642001054,0.554589436512727,0.40100871444029107,0.01696130969687661,0.298073600524357,0.459642022631149,-0.12202936627658664,0.5977352942084805,-0.10347415044082506,0.48602892720683,0.2573679408691415,0.564099011182302,0.4401937948200065,0.5283317569128276,0.3288265922088117,0.28148742677686417,0.335812291535434,0.057432953161781146,-0.21508810725371746,0.11994390516669456,0.6496748768764263,-0.03402689028143278,0.228394238611668,0.07438059701852427,0.44064477428548543,0.4567922252198311,0.5373451831144043,0.2689325865827261,0.024534653534831207,0.6078624661224746,0.5346630024679381,0.5918630430528707,0.1546342102866886,0.3956767529862232,0.32707366980185654,0.42038508694426674,0.08501705744807644,0.25527519718926517,-0.1761018499378415,0.11063935332235256,0.4350202281341096,0.39431057033961164,0.14878384916446835,0.45557221376259455,0.46575193248462177,1.0,0.023274148938053116,-0.1198364906831799,0.4969949659479579,0.054498435418189106,0.4837997707665124,0.5805779990951339,0.7167974983274539,0.6471093164684982,0.12255849116796355,0.19519509166232787,0.30412181859876064,0.4418155461910405,0.34700208570395763,0.35145724967422953,0.3163704632828033,0.374565208050346,0.11390378098302718,0.19123047830228773,0.022867690375948806,0.04944278205564836,0.22285113690099703,0.2331581969879165,-0.13607883527017045,0.5896845900129499,0.10369233915086092,0.6888512535984329,0.6401824776295449,0.4727630393449966,0.48687666196037327,-0.21450938732704153
Occipital_Sup_R,0.05281694015689632,-0.07033440538784605,0.13653933157182224,0.09849405251523684,0.14145963133140957,-0.01558849012289068,-0.028244349985917943,0.08711053837631105,-0.00645270394257645,-0.06335167817036218,-0.044881641115462924,-0.12951998504238674,0.0034524942848205772,-0.06520779523969251,-0.06454978328353554,-0.22002296118217565,-0.017964945729566584,0.02888991593147761,0.031386066738967024,0.1119206505950025,0.05954525213483619,-0.1422597266985439,0.22651955963931525,0.002567958053816402,0.15619084668726121,0.00696883584540719,-0.10013706328941253,-0.1500860558336834,0.12386348357112563,0.24215079358475583,-0.14620400260287217,-0.08841946848871554,0.007486972299368133,-0.1497407525213199,-0.07742554137862354,-0.012603419811894067,0.10726584288534938,0.10483894733582963,-0.04444333201645146,0.16607062227646294,0.014265750618764127,-0.06932178523358141,-0.019712307894575613,-0.06971221427316587,0.045601751762176734,0.16346216014503245,-0.00401273387886801,-0.08252385398529968,-0.10558108544563673,0.04533153099151097,-0.11166337776862822,-0.05442731965040813,-0.07762988683895859,0.08316780853205591,0.09776799568608492,-0.13921717196200137,-0.002731723948262647,0.12332174534511113,-0.10019871231776784,-0.044608174299609823,0.010826181981923259,-0.1631087915187324,-0.01256354685860315,-0.01531393075558435,-0.007839098378934917,-0.10236972317916947,0.002164299495006126,0.15890864908297853,-0.043826335695023165,-0.0012971376315008161,0.09695646656102838,0.004619960211441729,-0.03587839671116809,0.016887520645168935,-0.07511566368942499,-0.028114370384572155,-0.09701455501462831,-0.0498924136447553,-0.24350455887467787,-0.09317920206596593,0.08716110083298924,0.23206255768601572,0.05674420986917414,-0.12033631403763716,-0.09219977203188169,0.019590131565748323,0.19830910509494878,0.035878912437510756,0.09353709258135035,-0.07607491329807396,-0.034543446965824544,0.038740686600324266,0.09050785853114762,0.1389912019997898,0.042784278298441135,0.15089338844853084,0.08529110369286966,-0.08220133034689389,0.028908287157413913,-0.04727885360013574,-0.07030466947670092,-0.07580013618746043,-0.07235588393561829,-0.05916380483544506,0.023274148938053116,1.0,0.06199105621534204,-0.06099756184879487,-0.12639112058262872,-0.030849020699824693,-0.1163759615464906,-0.027553912280313345,-0.05944176378989876,0.0005141497846560782,0.026279556446950597,-0.06186153397727208,-0.08982452593828937,0.14575416560576543,0.043808722847313665,-0.01780335972173999,-0.028917774914056123,0.04881505513518178,-0.10547693491788081,-0.05298311443482775,0.0032983932863763785,-0.143709451481586,0.009474986570259476,0.2297565787432971,0.011702076330810121,-0.07669589968623595,-0.002457788894527405,0.05532918571815198,-0.15961206306427583,-0.1346837119281703,0.06283688311059844
LC_L,-0.42602666063447264,-0.14727600984576825,-0.3643782533496064,0.3867894582814792,-0.07322146185226393,-0.15934275788676813,0.0005096568779841703,-0.01768304919735632,-0.06335147716092537,0.016797578918424812,-0.5465821194319428,-0.25462128607763007,-0.05520355197001219,0.030004401419301746,0.2738150747248749,0.09093150679945315,0.10646454377244773,-0.007680424575011511,-0.31463573587968563,-0.19728135473648292,-0.549516873643547,0.030844530096683545,-0.1333984307287541,-0.10114264165288701,0.09703485136833623,0.045014488776141386,0.3048733388350665,0.419257547571774,-0.45222948905353166,-0.2637519296910388,0.4306489364511098,-0.21768889740372552,0.3614827901765685,0.04068055511291818,-0.052724391856590454,0.16173697999652567,0.2750630484640142,-0.10822581414504473,-0.005032228413816683,-0.3215144518671336,-0.18476930348660006,-0.04112762381166892,0.006411671667679207,-0.5349637269638867,-0.10892401489855126,-0.09852474142719403,0.1327684685589692,-0.2556706046886156,0.18146798656428131,0.18903011581605872,0.31317854658339594,0.10486748153624541,-0.059127541511269456,-0.05027556175009503,0.121915427293143,0.13857979907825457,-0.11831522891101566,0.014196170818115578,0.12735773361495392,0.16392580982569244,-0.35064547030290943,-0.4212918977165715,0.22885820464330273,0.38397509601716207,-0.48871552945723906,0.12711363459185093,0.0305469564084502,0.2547036033022965,-0.23582154792095136,-0.039802768429114586,-0.18683422815042555,-0.10888374972082403,-0.10573007753213602,-0.2929398022184249,0.34362341573489197,0.1063715265188385,-0.0496122903952417,0.3857101867612021,-0.3177425918212768,-0.280142451110355,0.08650817607059687,-0.22663376633180526,0.13620853552533474,0.12719876095862198,-0.21257043426894878,-0.09506912454190412,-0.1848871064439334,-0.16747951106507614,-0.2731598966216684,-0.20559765649907147,0.13771653558194896,-0.12831732832082043,-0.36944933524718404,-0.4626036743662976,0.019017964198625982,0.19426906084937504,0.2471203263538514,0.03229523831385249,-0.3536971694183886,-0.16449655471975122,-0.6771369485258332,-0.2836297862543323,-0.3766845029092274,0.22894565852346516,-0.1198364906831799,0.06199105621534204,1.0,-0.09524770230188614,-0.13430948506204718,-0.33627951683525464,-0.09184480778341905,-0.22967649203136586,-0.3148731788758104,0.27019641031934616,0.1524999728390078,-0.08893929541865228,0.07997445279430114,-0.4145168916250636,-0.07964740106349485,0.260663876682918,0.09146250829657131,-0.5694548255949526,0.3574920963715237,0.29864411904937394,0.08810181343561474,0.4620347098277357,-0.479999902824731,0.11868172636146715,-0.6020020052829858,0.42153323189821523,-0.3467946209340345,0.04571387862856928,-0.0703763114894974,-0.46218515293881585,-0.027925451098420897
Pallidum_L,0.3482735445335685,0.5315115356513882,-0.1728281035893865,-0.22083294495054645,0.20796212629828564,0.7375388462229983,0.1191873347656957,0.18900844845496861,0.3794548911907694,0.5792142436221972,0.537059335349411,0.4167580289857709,0.4643686161082954,0.479876096236094,0.2962246969843492,0.4639696316858207,-0.14832661433904207,-0.1616816814898142,0.6516708518580062,0.10870774802882717,0.3412830638018753,0.6168918021647468,0.14244045222255644,0.7002265347072657,-0.06419827715850311,0.03880064966798794,0.3232084469390014,0.364008126596136,0.18879659684206704,-0.14109916408578072,-0.0423521333158567,0.5805230414010658,-0.07135537884808135,0.5469016938175416,0.4852390645276739,-0.22430281964386264,-0.30840358230042597,0.3937146156083999,0.5314417741942493,0.2939877118679395,0.21440255963984606,0.4229908173021001,0.08177444628146525,0.43101906131691375,0.5660885821940317,0.06801394724877612,0.5774091667365858,-0.03229950709823273,0.7066380799506198,-0.22268356974899392,0.261067216938865,0.47093611309788447,0.5164192883508184,0.06288113589652873,0.056173471921694786,0.7962536707927227,0.5817912920672197,0.097793292642936,0.17273390619125165,0.5700911574861698,0.30702930528576744,0.5153308533449412,-0.16193047481762904,0.2691336477765004,0.15255532496196333,0.36822774134480596,0.4446552025072216,0.016859463752235886,0.4887229637615329,0.5727751871241566,0.40361175162210283,0.4854664301453119,0.43050952604414455,0.09158733657730593,0.27182122138021864,0.16355391754420498,0.24463990831215804,0.2087279894431511,0.45326803544833993,0.48778710999233144,-0.006280278454783571,0.24830344136512872,-0.15124862839571962,0.43111460106410643,0.5012694730059358,0.483148947540992,0.24976608601668648,0.24795911445636426,0.550491659394997,0.5452500822935507,0.3728020126720673,0.09980779193843818,-0.1337456763043076,-0.09439933893982119,0.34007852432072055,0.1239012194501128,-0.00471165039145455,0.32910359938332506,-0.12530498800391127,0.12009080379583456,0.28900838964195597,0.421652037884779,0.5170864885221564,0.5073716537089278,0.4969949659479579,-0.06099756184879487,-0.09524770230188614,1.0,0.6055019338333515,0.35251950018344447,0.6250734650392342,0.49162974143682875,0.43458272800637593,0.31144993179072034,-0.14071332782876933,0.08613001760132487,0.7441127939277846,-0.031235543646611238,0.6481518980253103,0.2874708000412999,0.5526429992266471,0.3703625522465619,0.12405357285562678,-0.010660197590269808,-0.041142008835413205,0.030509202467469552,0.14363651520031512,0.06818174302591751,0.3685071192126626,-0.05401012872418968,0.34089723153928353,0.17239206335181623,0.36715076204300956,0.4237538442489638,0.1625809279704281
