,Thal_VPL_R,Cerebellum_9_R,Thal_MDm_L,Rectus_R,Vermis_6,Cuneus_L,Calcarine_R,Precuneus_L,Thal_VA_L,LC_L,Rolandic_Oper_L,Cingulate_Post_L,Cerebellum_9_L,Cuneus_R,Temporal_Pole_Sup_R,Thal_PuL_L,ACC_pre_R,Temporal_Sup_R,OFClat_R,Cerebellum_Crus2_L,Cingulate_Mid_R,Parietal_Inf_L,OFClat_L,Thal_PuM_L,Thal_IL_L,Vermis_9,Vermis_4_5,Red_N_L,Heschl_L,Insula_L,Cingulate_Mid_L,OFCmed_R,Olfactory_L,OFCant_R,Vermis_3,Thal_PuL_R,Frontal_Inf_Tri_L,Vermis_8,Heschl_R,Temporal_Mid_R,Parietal_Sup_L,Lingual_L,Parietal_Inf_R,Cerebellum_6_R,N_Acc_L,Cerebellum_Crus1_R,Angular_L,Temporal_Pole_Mid_L,Rectus_L,Frontal_Inf_Orb_2_R,Thal_LP_L,Thal_LP_R,Cerebellum_4_5_L,SN_pc_L,Thal_PuM_R,Frontal_Med_Orb_R,Paracentral_Lobule_L,Cerebellum_10_L,Cerebellum_6_L,Thal_IL_R,Postcentral_R,Temporal_Sup_L,Occipital_Inf_R,Frontal_Inf_Tri_R,Thal_VL_L,Pallidum_R,Frontal_Inf_Oper_L,OFCpost_R,Thal_VA_R,Fusiform_L,Frontal_Mid_2_L,Amygdala_L,Occipital_Inf_L,Parietal_Sup_R,Putamen_L,Precentral_R,OFCpost_L,Frontal_Mid_2_R,Thal_MDl_L,Amygdala_R,Postcentral_L,Occipital_Sup_L,Cerebellum_8_R,Thal_PuA_R,Frontal_Sup_Medial_R,Temporal_Inf_R,Thal_MGN_R,ACC_sub_L,Calcarine_L,Supp_Motor_Area_R,Paracentral_Lobule_R,Insula_R,Pallidum_L,OFCant_L,SN_pr_L,Frontal_Sup_2_R,Occipital_Mid_R,Cerebellum_7b_R,Cingulate_Post_R,Putamen_R,Thal_MDl_R,Supp_Motor_Area_L,Thal_AV_R,ACC_pre_L,Cerebellum_Crus1_L,SN_pr_R,Vermis_10,SN_pc_R,Thal_VPL_L,Lingual_R,SupraMarginal_L,Temporal_Mid_L,Temporal_Inf_L,Frontal_Inf_Oper_R,Frontal_Sup_2_L,Precentral_L,Frontal_Med_Orb_L,Caudate_L,Occipital_Sup_R,Temporal_Pole_Mid_R,VTA_L,Thal_LGN_R,Cerebellum_8_L,Hippocampus_R,Angular_R,Red_N_R,Cerebellum_10_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Raphe_D
Amygdala_L,0.12454885839320412,0.5511658119268644,0.1483530337790045,0.8135060941706921,0.04637753435696963,-0.29168484121374816,-0.7037070489877028,-0.3468528804753964,0.09030930743354543,0.11445769247388443,0.42634137452576343,0.41215871193161796,0.41510011044347456,0.15099099580678138,-0.4460782054295368,-0.07317498821302236,0.5390323043014971,-0.2568293946683603,0.22151263840152868,0.22118882630416653,0.33468581188387303,-0.28104451899148974,0.4038604266681872,0.4331998773192401,0.00394587113616905,-0.3249840895910374,-0.14695723481111317,0.23899615890723266,0.23626432836123748,0.31972619217608267,0.32834819365209356,0.42232260053298054,0.8421478324846181,0.5497538787585728,-0.6381959054812378,0.03228825766016116,0.49496131868814097,-0.4422038856298708,0.4731121637077083,-0.4598983450717904,-0.19297361825242038,-0.3326893660473052,-0.06124405778708503,-0.7281444249551688,0.5012710475643396,-0.05366640725342185,-0.220729480659955,0.2900764874232616,0.20581062072818654,0.5952598334272476,0.03937329542233153,0.09969008003922014,-0.29620828295531676,0.36350647064494307,-0.27976735036163103,0.5177898822890825,0.34019428212494585,0.6053945369642131,-0.12286502847237149,0.08519751823977804,0.2841704534871308,-0.07825196917377834,0.16730744879410442,0.5184520408356397,0.2184237431607532,0.6581777986635249,0.30996376146440835,-0.016936804140672706,0.39632884345816094,0.10711812466226883,0.6173508749343911,1.0,-0.15884861785765844,-0.0013816941769313783,0.4810896221941512,0.5120707573584793,0.04542924571813507,0.6941131245785606,0.5333706611663899,0.5513139492210667,-0.017715165161703624,0.0662001970208952,0.008366459602422613,0.13956081444510857,0.40909226052364817,-0.4166811257531107,0.39789175969058177,0.47005054954187875,-0.6848888703539169,0.49672185154934406,0.389492903635937,0.19445291319146482,0.49224070874574993,0.577900490438004,0.19206501428945258,0.5931369336501886,0.2852529236335645,-0.05685856617372407,0.4122019657732889,0.6574274096889664,-0.051257178255514735,0.5050659091210653,-0.33251699196854695,0.49601220232801635,0.030862680438567307,-0.41357285998513826,0.4571078936478805,-0.1008332579144194,0.30005354210527174,-0.5537060217530614,-0.381124332871562,0.12693307598086553,0.036776390944548654,-0.013440086538463677,0.6857680330504874,0.1948627862359555,0.3207784306146764,0.6259645127658484,-0.1427361040854241,-0.2699793413676747,0.27070830373192784,0.19932979046975044,0.010696893827348026,0.42453333372720375,-0.5253963456752404,0.3801443534679869,0.1767520474306128,0.4459228115754144,0.313341828427236,0.22208988371964147
Occipital_Inf_L,-0.2287389868446168,-0.131544517847428,-0.1676293793293855,-0.09377731928132696,0.0263109081186687,0.12339410176054694,-0.04778970766024684,-0.13732141950400995,-0.3016291290891481,-0.007680424575011511,-0.18105333994409914,-0.14883374194638202,-0.05593929134828262,0.014428008632571135,0.2109470289667661,-0.23191948475490676,0.07857707346421856,-0.05282518964478117,0.17240354292646143,0.18885765191721257,-0.27773521860472944,-0.1608158199435084,0.0964615359045538,-0.21154406106532808,-0.09982736967533568,-0.10048704695489116,-0.049138031079455656,-0.025647896031677046,-0.19547671977196543,-0.042761584009275176,-0.28834874152663403,-0.18509836085066345,-0.1666987421673255,0.09127646661687193,-0.02500777157937137,-0.04020776012579622,-0.1129212791738188,-0.04975204479355165,-0.1935698501801583,0.00767757425334249,0.11347940199110629,-0.1140244129486044,-0.10956868352246249,0.0870314593074963,0.038110143062469785,0.03201016598270174,0.17362235392388783,0.030687324787752372,0.026487257261569655,-0.04498107671777191,-0.1600066922857243,-0.21114204114313379,-0.05457541667360593,-0.08344998284731237,-0.02848001093066689,-0.1380834553882344,-0.23447132748531269,-0.22186829064678568,-0.12396187882438858,-0.012326095406235105,-0.16571897603736258,-0.020082608026246035,0.05260483601191175,-0.04362006439111442,-0.2645965811063973,-0.055764853622488154,-0.1415030458718876,0.19033185950920672,-0.1249985746418607,-0.08078629051279715,-0.07461630578551048,-0.15884861785765844,1.0,0.0021948568038535564,-0.05076556248542256,-0.18343635594374055,0.18031896050888094,-0.10956108736036034,-0.16118643211419004,0.007474106118609296,-0.2355059682781654,0.013807774467605593,-0.09597773789990854,-0.11138925639071287,0.05647458095351113,0.00816512577123494,-0.13056176028531,0.1216804090026599,-0.012036533380833412,-0.23721379504117043,-0.22254868280542478,-0.025176205466783,-0.1616816814898142,0.12855632635837286,-0.08484440316519697,-0.0164405130060885,-0.05900388480673031,0.01175335286089888,-0.14877897515747843,-0.1009211792108656,-0.1395997956557294,-0.17909474728040034,0.13261878478825995,0.11837632882725786,-0.07930197867929652,0.0021855923344384453,-0.1065016340408188,-0.07390302044369138,-0.053025371158711046,-0.06827783598104917,-0.12076684660894177,-0.04410631731478434,-0.023578271244972023,-0.12713082786077975,-0.008673788633826061,-0.18133535290322034,-0.0639350674208395,-0.15304292600541738,0.02888991593147761,0.29028414317320883,-0.0865824025067346,-0.15202040525235885,-0.11172133494827335,-0.10254582105146773,-0.0012344042659857008,-0.1835739868834772,-0.1987079067935708,0.005315494923107622,0.09557122597320306,-0.14906947268981133
Parietal_Sup_R,0.2937597554334268,0.18535698782542148,0.2732349650729623,0.02054305990647374,-0.1564429383145521,0.22796656881041885,0.3101540408238834,0.32741928332505504,0.2815508816563695,-0.1848871064439334,0.2721709201674771,0.226156157632701,0.20003469360439474,0.03142742441033546,0.11528099901224059,0.13662221261773294,-0.04940334086954859,0.006652697018997985,-0.1406639208630743,-0.14581453489773868,0.14786782860631167,0.33518391373839146,-0.009414836511142962,0.24823802731581707,0.23365703541927152,0.0014697217843502146,0.2810466614997357,0.026576227374589242,0.11518953502329879,0.1914898448233907,0.12026481804152502,-0.06605315371580647,0.10980912507105862,0.020173643996737208,0.21493323052802776,0.03033767723107928,0.09211818192138399,0.031762982942442695,0.16504335581845467,0.039417181015401516,0.09425423756901896,0.20579061358464562,0.3643112654802847,-0.019504917275805993,0.06374784923558434,0.05645307043955466,-0.145389552126316,0.06933090891679171,-0.10131107866117177,0.11095468324781387,0.3475811087816063,0.13643463438434428,0.1841552524034084,0.03112949752628522,0.3317983844252506,0.11469113081308675,0.2673056942934138,0.10970579390341967,-0.07824232501390799,-0.02437731688825958,0.28762097511752616,0.24710675507722105,0.09468910180156295,-0.046089749400478386,0.14904579119086891,0.18973194356249923,0.20188345305493,0.0599360693957637,-0.10170762226716593,0.3010674004786128,0.13402008951358385,-0.0013816941769313783,0.0021948568038535564,1.0,0.1830329433809076,0.18652398445581247,0.23198978735022605,-0.0162948680918339,0.20097947190513374,0.042537198443295315,0.31730585546766776,-0.057678951763554843,0.14991148911193183,0.02600615916778364,0.008085097139755457,-0.06695816537480252,0.15034435440122393,-0.12499305625684465,0.2939073338995518,0.21678123829900264,0.3210484032016779,0.2251357237541763,0.24976608601668648,0.02078612704422101,0.19718780276796022,0.11660030872157622,0.05209293105422649,-0.05754339631823828,0.1738196649004342,0.16631899285032606,-0.009930654300932316,0.14447563594013732,-0.0427717445411746,-0.03546860448705955,0.017352869769578946,0.10925450525128223,-0.01776855459816054,0.2504302746077705,0.18091873990515625,0.13021783408133258,0.31145771375492753,0.15772381328692917,0.16250765279876656,0.20141272773265348,0.07905732480183467,0.13182760356498563,0.04260403833106546,0.1308420254714271,0.19830910509494878,0.11702263559486537,0.044664784491106065,0.3694651073840201,0.16273720160440094,0.22660023558620024,0.3038431047761017,0.056722384508033255,0.163533100154978,0.1690362749157088,0.15623533153579172,0.2547638110573083
Putamen_L,0.332894744510203,0.44016261644241605,0.5364882756282692,0.43502815049355265,0.10771758581064257,0.12678562290414735,-0.2849481913704032,-0.10966888544600095,0.36231169814932623,-0.006721976068869673,0.7019188964133092,0.4336816456162045,0.5559516126045686,-0.0498227255040988,0.04597969098067097,0.19414643864250172,0.6085725896593402,-0.23169561560701815,0.16574092513223387,0.10996299655643739,0.2533972056407985,-0.17802910875758632,0.708001352012708,0.48746043359791674,0.47633330116136424,-0.033000191958297495,0.212229966153317,0.5613400883747967,0.4440662074722619,0.8978188791121374,0.21245529557639792,0.04091183200702358,0.5611056987337887,0.6762091530643727,-0.162885837578436,0.07935299206715671,0.520962881736815,-0.3411275075507801,0.5684812731188938,-0.4475665303113543,-0.0890322502355789,0.13775498650909676,0.06202663746506451,-0.35941705511116206,0.7034751543965833,0.09907992336718881,-0.2117358396720917,0.18449854161732004,0.2927756089660041,0.7341690832955882,0.1674989306461327,0.10462338903756487,0.11680169243998671,0.6459420593402772,0.18222926519027285,0.41126646591150257,0.08279688991240945,0.18342025654642352,-0.09282924717213618,0.10629850164812558,0.2301822945310128,0.5615327177657478,0.3451134574430815,0.5143124072107377,0.45812286935812135,0.6372604012568268,0.6438048614792667,0.37661267777191365,0.4520680913249972,0.4693858688804414,0.7253734983847313,0.4810896221941512,-0.05076556248542256,0.1830329433809076,1.0,0.327177546276623,0.6306871283538367,0.552117039521187,0.6625407678425826,0.5912056962892432,-0.05046489662192127,0.13614849227061937,0.2214842014202152,-0.09769687369649449,0.5170992832442408,-0.42555491255477107,0.34061952519084965,0.5031043757534415,-0.11877981936851312,0.30153694210283977,0.2683180623351577,0.5119917538912839,0.6914593241677641,0.745035315004199,0.6919904608417463,0.6772618029261173,0.2396180372798113,-0.07613183926366276,0.5173342753778407,0.8116185610211071,0.15253875426363567,0.38361014783238584,0.10533089250706786,0.5804027801722906,0.07091436461879996,-0.33623762758947073,0.3407222586645928,0.1690626925319824,0.5867524669592554,-0.06871353320194226,-0.08954264621763341,0.2491786835812155,0.5070048412943787,0.2911337009640757,0.7296435599807027,-0.23240912563774144,0.3257861864938124,0.6505249062882059,-0.009488145789147908,0.11572031174839041,0.4335230510466158,0.2707099564413208,0.32997303370269804,0.6644747088335251,-0.2575166044403139,0.40921262904433664,0.5159840296249623,0.4162635262279749,0.8514449053247205,0.34065526728032086
Precentral_R,0.47904516868166697,0.2798532935690376,0.49373090055967533,0.5020098205630116,0.043234544428779366,0.10604391970773111,-0.05694700381336432,0.3371626070930785,0.39477931494280094,-0.23582154792095136,0.5385397797157351,0.6618787868365975,0.268036082798342,0.014813129095342086,-0.38615546918931526,0.21474127367133902,0.1129036722419117,-0.014830904659184603,-0.258655279406489,0.13111877487938434,0.6542935708924689,0.3455850215198093,0.14279738776337025,0.540989432399967,0.3732579873790225,-0.11795603419080417,0.16398700746006686,0.346871054177505,0.5312130744553195,0.3915593470588949,0.7494922349188238,0.2335434522703144,0.6236779580530535,0.21539143886385886,0.03464558926780888,0.11123620290236419,0.23702482048721052,-0.08094473884714701,0.6040736376240823,-0.06790378216384729,0.025764306275546874,0.2625762855025189,0.4457001059985177,-0.4366137450415061,0.14484708240924185,-0.03742732668144114,-0.19064348762053884,0.30674916025601173,0.3146633973737428,0.3371519832213811,0.3166245388831905,0.42975422494404997,0.24082488360788043,0.43528696861701355,0.24617197204897187,0.2997732237933398,0.7554725153773604,0.46430003340634274,0.16488381285297213,-0.014786268509260965,0.7814320012168186,0.2916050047304462,0.21164912529794683,0.3814780070348109,0.3453505146708014,0.4899557086198918,0.4233924872121101,-0.07460916764562664,0.04783384255238917,0.5037876316161813,0.6159105583912963,0.5120707573584793,-0.18343635594374055,0.18652398445581247,0.327177546276623,1.0,0.005697117190487966,0.5294117047380719,0.5849036557917112,0.19224978440441504,0.5643950122132302,0.041434462189275864,0.21406292960476375,0.10954763766732441,0.38416171355111667,-0.26477256071655936,0.4728539044719093,-0.0695884259502125,-0.03811394029794906,0.9196831640191182,0.8075987220345748,0.23952384367351887,0.4887229637615329,0.14692627376153472,0.23375305206382724,0.4754341120751867,0.13389023637377617,-0.20754061207551824,0.5736636521836278,0.37823472020837945,0.15261731415682592,0.763051113059463,-0.31970268055091905,-0.030991719878085373,0.18195479432017267,-0.014221135509575532,0.2993970589445165,0.19811840162198502,0.2800003672191455,-0.03605219165314614,0.2918162274308772,0.4699689520245268,0.3652595986793788,0.22567172458903695,0.4398724423635099,0.655257217306733,0.08001957211611611,0.420000143697847,-0.043826335695023165,-0.19849123944473063,0.388357213346501,0.529538916452466,0.2965488767294318,0.5557387313073776,0.01960028118927159,0.4499965691842271,0.3124516585493704,0.6072710520762278,0.23086817847225727,0.30637128728865076
OFCpost_L,-0.0074764271574572945,0.1808064863732849,0.21625798456572443,0.057171198165963666,-0.011881951718847253,0.318754892109468,-0.02392428876047653,-0.01528500602578291,0.04492409418747593,-0.18476930348660006,0.31498287957087634,0.14411501233463989,0.3039961092327018,-0.10696029933970927,0.41414163536894516,-0.06340129823157828,0.530480840806383,-0.24150055624562086,0.2796890206928826,-0.045201825119774976,-0.21377949701005153,-0.14709156641856225,0.5693751387947115,0.1801476565750728,0.31322446505544443,-0.17820390146999826,0.22984059579982866,0.24695381491406362,-0.003586404387186905,0.6131081698914962,-0.26386864101424684,-0.15332170854339622,0.16582452184535004,0.5579717700429621,0.015464182679088972,0.007362471718078501,0.18474197044972218,-0.27972627227082564,0.2525363393639481,-0.2547092142676595,-0.057932021088635106,0.06959069298327165,0.0954862711084841,-0.15466242515778156,0.42981350603488755,0.013260925089638777,-0.10315034393810606,0.058812163228741006,0.08618347569698015,0.4423571076308903,0.0286552940130952,-0.13134411887967345,0.0610340006238852,0.29899490612508206,0.04679268144545539,0.11808785707348533,-0.10437468135616776,-0.19117609778162387,-0.15956826694489398,-0.0344078992613729,0.05345355721019588,0.5296418866904756,0.31049316244994885,0.22617446145506218,0.014106487128057949,0.24575081450700362,0.3172734159184255,0.5828442389704779,0.22437936730959482,0.36006198135244655,0.4504527933108877,0.04542924571813507,0.18031896050888094,0.23198978735022605,0.6306871283538367,0.005697117190487966,1.0,0.15790685976560062,0.1905840015111607,0.4161868779688198,-0.17192696166247665,0.10457681471337456,-0.05339712195911822,-0.2589484608401748,0.47991056288741496,-0.3070239644695765,0.13869571610011064,0.3612307679818811,0.10852634962233716,-0.08172033624132792,-0.017684067634759215,0.3417947790525311,0.21440255963984606,0.6634010062937431,0.4226585783137081,0.46709147954063324,0.03346281529406484,-0.15278877834218574,0.13611650059893557,0.3913641236488203,-0.054433417082741554,-0.0007886110813364613,0.10398883261443641,0.52542422078362,0.039046220646266866,-0.2552588134393419,-0.026754264147761032,0.03313740539057175,0.1956205251049104,-0.11854975722882188,-0.06970530053272489,0.13370325499443725,0.4498608705066589,0.19993431313805682,0.46725659500139827,-0.4069953390490281,0.18086385959571405,0.18993096146370758,0.014265750618764127,0.3145177300598951,0.06966416005071614,0.06587624325539425,0.1224602794870167,0.32586728394885767,-0.0700535707064579,0.12769170448565714,0.4100743815535505,0.07920882579747908,0.7709939247602656,0.2771574633780137
Frontal_Mid_2_R,0.3654757463938279,0.4245623213146275,0.21143231460397288,0.5633886463330124,0.13605322788890348,-0.23466680643037421,-0.5199599225705224,-0.3342630608191374,0.19836225651636516,0.288416296339602,0.6041907288759372,0.5586390379419964,0.3572380635696151,0.1481219661165213,-0.027750238635880418,0.18069965241899985,0.6776628372467051,0.17224677384153872,0.449498082585573,0.35056428102845094,0.47040393323071744,-0.31544357592468364,0.3922135748689132,0.5902189060641848,0.2810120395592344,-0.02694457647320117,-0.056584242212746536,0.52422161324389,0.40116772523371624,0.4818482283319907,0.4083532483257956,0.3031239487899353,0.6057693846286789,0.5824405840448823,-0.4667239618581813,0.32717651217154947,0.6755014139668707,-0.36021614829425913,0.49249168809432403,-0.13801254859148793,-0.17007461077347644,-0.1487141860147211,-0.28223732672613944,-0.2895562628077556,0.49385966612457965,-0.09743773776684629,0.03165843953168442,0.26295007579120117,0.3052616370110379,0.7103253657647665,0.061957302081101784,0.28565554634367213,-0.1584094306904071,0.5077156746398872,-0.050619032771166944,0.2560230856302776,0.13634207792768016,0.3024160466563252,-0.020117965005679823,0.4486282942204086,0.11770426935755966,0.025552935303463968,0.121572489964905,0.7875105479188035,0.38567535110669227,0.6159878591303751,0.5501932999122977,0.1692943910961428,0.5448899844760051,0.09708415071164449,0.7780567692678236,0.6941131245785606,-0.10956108736036034,-0.0162948680918339,0.552117039521187,0.5294117047380719,0.15790685976560062,1.0,0.5665188192945775,0.7301446054223519,-0.013838734951510431,0.2842946466520096,0.022409470636990638,0.21052488369418904,0.5736724952577663,-0.12446257941081026,0.30150629126858874,0.5820807909719308,-0.5193426100323764,0.5101690831554054,0.36741386487612593,0.4735468618424569,0.4387173411993018,0.6018985455326623,0.40879507190637826,0.7645669285284918,0.16475722850257232,0.10210639671072269,0.6171816713281737,0.749534591644775,0.1852830626493652,0.6729347103137725,-0.15927041875903947,0.6398557740748567,0.04646977731047322,-0.3811936150290823,0.434724723526675,-0.07678553780764248,0.5067193270824553,-0.16017023833881514,-0.3081072534522346,0.17593737654604893,0.03505417096847513,0.4296796851581681,0.800829780104603,0.3014965446621339,0.40044201114545264,0.6714375624890792,-0.09682030297659823,-0.02020078473275783,0.1808895400628062,0.2545767327301259,-0.07723257322717988,0.6835488084006461,-0.4887924657846036,0.5343077283894371,0.14351072591700414,0.4800464016203723,0.45184223754109354,0.31208637671030853
Thal_MDl_L,0.6272357685363518,0.5031280922543624,0.6609885319183679,0.5054936754026457,0.12521260298647283,0.11012603172687851,-0.18590890290970669,0.16169875320359708,0.5527498891683619,-0.15934275788676813,0.7144017191768516,0.6502670238945882,0.4943462256960863,0.07250492356527911,-0.1649304812692271,0.3359794498742762,0.28328604786120537,-0.10206885544063653,-0.015034476847167036,0.09252142256490428,0.5199192673887034,0.1453558236695611,0.3736470617793625,0.6172844787137769,0.5085822923098774,-0.0015694652429929315,0.03596518868868575,0.454120807535127,0.5934140075817189,0.6368477243360766,0.5377742625894867,0.11957590141717492,0.6234523076496357,0.42373906329730765,-0.07355541068163456,0.07474015747297619,0.40055442827565146,-0.09564455556464009,0.6057259156415298,-0.26645860229013896,-0.004824875069304002,0.09244573503563601,0.25532678008747517,-0.37078398608472174,0.4828931213837065,0.22908859393832834,-0.2040727936103661,0.19410829376959,0.27414342458258917,0.621835092416297,0.31323748538119267,0.31518774669422095,0.19429785062795701,0.5398561300450387,0.4403892760854571,0.37921312940339935,0.410000449799207,0.5309028032951215,-0.03998787929212964,0.08339178936922845,0.46679006586913596,0.25791637306339016,0.3420982354343778,0.41839886943721705,0.5976360777794676,0.5594823518056612,0.5054567999002136,0.1364785041018956,0.22603642541913022,0.36375651075007165,0.6428045272464147,0.5333706611663899,-0.16118643211419004,0.20097947190513374,0.6625407678425826,0.5849036557917112,0.1905840015111607,0.5665188192945775,1.0,0.3226193456796027,0.30536129287949887,0.012299365870410913,0.4246593086303762,0.24647505960042093,0.4060338111241283,-0.2897593213742049,0.40807432615806577,0.23845534758695883,-0.09661576758047699,0.6011193320561339,0.5149857156576941,0.38012857029536273,0.7375388462229983,0.4046004307323923,0.47798273120630597,0.6071500629004086,0.1371226239959397,-0.036827495348182124,0.5841341564131584,0.6683235801009668,0.2941071204914768,0.5909776830518023,-0.015306800256216163,0.2589500539600738,0.20299992421305263,-0.006969229487125543,0.2888510752255693,0.36084983250538044,0.6399772910262755,-0.0677611620371094,0.15855230305646423,0.26532673653675626,0.28977167602639,0.27749799857510116,0.6036742684770462,0.20438562509676408,0.2071268080339691,0.6398553134712547,-0.01558849012289068,-0.029902865729508538,0.538269340183166,0.44712482309049256,0.3937423250290278,0.6604059438228739,-0.176992052323643,0.44309352882423914,0.39370727584742415,0.6265693412388554,0.47812874313059534,0.3046635053876072
Amygdala_R,0.17231789262139874,0.3538198630731296,0.04364238253802174,0.3917351951122321,0.04137274159484845,-0.26280923597780353,-0.4567740570447519,-0.3894976359528474,0.01995722568017393,0.419257547571774,0.4388261043075403,0.40278899911074456,0.40167455278103126,0.08309190262225313,0.259834962439375,-0.0017643665513064545,0.7620880438976878,0.2490693881021181,0.6917817032787383,0.2788722097388044,0.13246019894671113,-0.41365047579148584,0.4309462688284376,0.39886986817491454,0.14888622500074464,-0.02824273102760971,0.04371136574121181,0.4883785406204171,0.18070244149393166,0.504111540403191,0.03686569882925593,0.19990955888664855,0.3869301877028943,0.6006852132857345,-0.5196908050823518,0.23912387630734924,0.5511532860021396,-0.47980348770578424,0.2946160524717532,-0.07995450259988637,-0.24638903214887203,-0.15364489279045376,-0.36293408692107465,-0.10847529620258217,0.5442871934654843,-0.1749067630502511,0.01198451643092546,0.25635615991736693,0.1913470042677409,0.7202609902669801,-0.026465476873232238,0.15870064850083945,-0.27317737111377327,0.4408324288327948,-0.14783299616596415,0.10413676081739281,-0.06821497419317726,0.007703150186148847,-0.09631507928947881,0.541839639036664,-0.13518924478508104,0.026859435405356645,0.06766144397254707,0.7211633096951285,0.20731096291570794,0.604305010696369,0.4316269867113279,0.363483896866502,0.6117630563614431,0.00984918113880553,0.6233514205176962,0.5513139492210667,0.007474106118609296,0.042537198443295315,0.5912056962892432,0.19224978440441504,0.4161868779688198,0.7301446054223519,0.3226193456796027,1.0,-0.18789468652747837,0.3709650967305471,-0.12777817576124986,0.17770790931465746,0.5401105934931575,0.03752162911213884,0.20344230958811485,0.6981080272722828,-0.4708247016243842,0.16750572094485314,0.0925839553759961,0.6415217078597419,0.364008126596136,0.727485379930646,0.4844147222389176,0.7473847685324162,0.04858731636161847,0.24898460504177206,0.46427692905397167,0.7592911082900047,0.07984007405091369,0.4295937830163079,-0.06064392844540393,0.7581958147606849,-0.012858764451841566,-0.38724485376775175,0.3461160115088263,-0.153112759363582,0.3487288643265534,-0.11504447956608738,-0.46014237898336807,0.11899335844934585,-0.04972737373687794,0.4431464770243438,0.7304602268629667,0.05966054640193555,0.3460611522910484,0.6064787809764212,-0.1500860558336834,0.19148061697758753,-0.009451645061949253,0.15471474447514658,-0.3062544511997329,0.6481902409361311,-0.3922082126668234,0.4975011799666653,0.16913308733215737,0.2160520259782428,0.526457442349828,0.38671118223433515
Postcentral_L,0.46095643670997005,0.15942563804197812,0.44304467528032043,0.010925917285429394,-0.00571316994039732,0.2148142038505542,0.4817355713730458,0.738183644662638,0.4897440711804324,-0.35064547030290943,0.33048933665099584,0.41977397714659553,0.13679536124255415,-0.11061751227304382,-0.12716276280714137,0.24801328551652643,-0.40666274894648924,0.15017135688541167,-0.4139690095190929,-0.10301235066904418,0.582027726658893,0.8845651232369686,-0.27352752988612294,0.30003537656829776,0.3399403269478665,0.09168443402518595,0.27208972769066003,0.11788389585699223,0.30534620631821696,0.05052786198790336,0.6162812791223812,-0.02237446466379851,0.18507884886965636,-0.24684936149493203,0.40034485792403685,-0.01428287579036934,-0.02135241311274242,0.251154145776377,0.28618390680714506,0.22921069402250635,0.06521121902137188,0.3717038241718667,0.7211169584956517,-0.031686397466499226,-0.2333058456019101,0.04952036009406571,-0.151599993303292,0.18974991255594156,0.04511678475220661,0.06915634414207417,0.56569491100772,0.374745935106821,0.3809070776314777,0.09627233659369473,0.4647772909209803,0.05267044547900669,0.7688428336829154,0.2848116735382704,0.12133331512496077,-0.09197087899573504,0.7249999449109606,0.15486627003644704,-0.0018669147552987275,-0.1138068987265822,0.26989706436982464,0.09262763219467916,0.20045522760040307,-0.15306872200911073,-0.2483669150420509,0.39440082004566823,0.09517584907653168,-0.017715165161703624,-0.2355059682781654,0.31730585546766776,-0.05046489662192127,0.5643950122132302,-0.17192696166247665,-0.013838734951510431,0.30536129287949887,-0.18789468652747837,1.0,-0.2501612077973347,0.314108669838312,0.10904458769638395,-0.08621133184484299,0.04945304882010185,0.2614192259782642,-0.48445583235822515,0.4003060832569622,0.6085813995984647,0.7256318157558228,0.10365947413752091,0.30702930528576744,-0.3271042991010947,0.016230068697001096,0.03420265174229355,-0.11999043091439504,-0.127761761647709,0.24560300607386445,-0.026852754787941507,0.10690353172393254,0.3950440504758701,-0.23293756036131558,-0.43669748606284514,0.15235937219102735,0.3950609274550608,-0.1005766887343601,0.40564427935361186,0.015163237779618083,0.25201786112480856,0.7741478726013757,0.29799534611861084,0.18199947723275392,0.2803464314225416,-0.11860209978476666,0.6669198356341157,-0.11677927904041024,0.09348081777900642,0.010826181981923259,-0.15376205160325385,0.16118152336026992,0.5853788184292125,0.2975785518454935,0.26005193708421465,0.4209606990108955,0.2174890631496759,0.2641555393923381,0.32350460117618957,-0.06623256850683922,0.24163339944302475
