,Cuneus_L,Pallidum_L,Insula_R,Thal_PuL_R,OFCmed_L,Cerebellum_7b_R,ParaHippocampal_R,Rectus_L,Thal_PuM_L,OFCmed_R,Thal_LP_R,Cerebellum_4_5_L,SupraMarginal_L,Frontal_Sup_2_R,Cerebellum_10_L,Occipital_Mid_L,LC_L,Fusiform_L,Cerebellum_8_L,Frontal_Sup_2_L,Hippocampus_L,ACC_pre_L,Vermis_7,ParaHippocampal_L,ACC_sup_R,Parietal_Sup_R,Cerebellum_Crus1_R,Angular_R,Rolandic_Oper_R,Thal_MDl_L,Precentral_R,Thal_PuA_L,Occipital_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Vermis_9,Cerebellum_10_R,Thal_MDl_R,Thal_AV_L,Putamen_R,Frontal_Sup_Medial_R,Putamen_L,Angular_L,Cerebellum_Crus1_L,Cingulate_Mid_L,ACC_sub_L,OFClat_R,Rolandic_Oper_L,Vermis_4_5,Calcarine_L,Caudate_L,Frontal_Med_Orb_R,Temporal_Mid_L,Frontal_Med_Orb_L,Occipital_Sup_L,Amygdala_R,VTA_L,Cerebellum_Crus2_L,Rectus_R,Frontal_Inf_Tri_L,Temporal_Inf_L,ACC_sup_L,Red_N_L,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_MDm_L,Thal_VA_L,Parietal_Sup_L,Temporal_Pole_Mid_R,OFCant_L,Olfactory_R,VTA_R,Lingual_R,Cerebellum_7b_L,Postcentral_L,Thal_PuI_R,Thal_VL_L,Thal_IL_L,Calcarine_R,Vermis_10,Thal_MGN_R,Fusiform_R,Cerebellum_8_R,Thal_MGN_L,Heschl_R,Thal_PuM_R,N_Acc_L,Temporal_Pole_Sup_R,Heschl_L,OFCant_R,Cerebellum_6_L,Temporal_Sup_R,Thal_MDm_R,Cuneus_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,SN_pr_L,Vermis_6,Cerebellum_3_L
Postcentral_L,0.2148142038505542,0.30702930528576744,0.10365947413752091,-0.01428287579036934,-0.008322798599871553,-0.127761761647709,0.1964113030058924,0.04511678475220661,0.30003537656829776,-0.02237446466379851,0.374745935106821,0.3809070776314777,0.7741478726013757,0.03420265174229355,0.2848116735382704,-0.24559400345265747,-0.35064547030290943,0.39440082004566823,0.2975785518454935,-0.11860209978476666,0.43854691433830445,-0.43669748606284514,0.04520891003526959,0.35333604469525914,0.07586901623471708,0.31730585546766776,0.04952036009406571,0.4209606990108955,0.4234586453360615,0.30536129287949887,0.5643950122132302,0.4122000720278579,-0.11999043091439504,0.7688428336829154,0.2803464314225416,0.06915634414207417,0.09168443402518595,0.2641555393923381,0.10690353172393254,0.03129504357485953,-0.026852754787941507,-0.08621133184484299,-0.05046489662192127,-0.151599993303292,0.15235937219102735,0.6162812791223812,-0.48445583235822515,-0.4139690095190929,0.33048933665099584,0.27208972769066003,0.4003060832569622,0.09348081777900642,0.05267044547900669,0.29799534611861084,-0.11677927904041024,-0.2501612077973347,-0.18789468652747837,0.16118152336026992,-0.10301235066904418,0.010925917285429394,-0.02135241311274242,0.18199947723275392,-0.1692954755379147,0.11788389585699223,0.15486627003644704,0.18974991255594156,0.44304467528032043,0.4897440711804324,0.06521121902137188,-0.15376205160325385,-0.3271042991010947,0.1247403618106929,0.039410377062337396,0.25201786112480856,-0.06898994531643009,1.0,0.32350460117618957,0.26989706436982464,0.3399403269478665,0.4817355713730458,-0.1005766887343601,0.2614192259782642,0.296269718689685,0.314108669838312,0.3688950221402031,0.28618390680714506,0.4647772909209803,-0.2333058456019101,-0.12716276280714137,0.30534620631821696,-0.24684936149493203,0.12133331512496077,0.15017135688541167,-0.14859784511518195,-0.11061751227304382,-0.2684039975199342,0.3950440504758701,0.016230068697001096,-0.00571316994039732,0.16775347659546277
Thal_PuI_R,0.22982300708775483,0.5817912920672197,0.3104414073147944,-0.015190275087390336,0.08126464492421495,-0.05743824241475806,0.37132582738443054,0.17414731539494482,0.4455729495390483,0.12766516455044785,0.30284798770955756,0.21026444139072212,0.16379264423231885,0.44892271235297804,0.40070119411311156,-0.14596775787952485,-0.11831522891101566,0.26131805608249087,0.259843717207236,0.5173152733783764,0.46941084381458326,0.20926484732036316,0.2558361899045572,0.4403092333017335,0.3358998520810471,0.1690362749157088,0.17477717977836935,-0.12055989288448202,0.3691736574255081,0.6265693412388554,0.6072710520762278,0.43914514479194056,0.10435452873305093,0.5006634955396277,0.24157043882451787,0.4603848810707843,-0.1856327625833803,0.16029248579613306,0.16641544040310344,-0.007858589577532344,0.5296097350019795,0.31481471461010235,0.4162635262279749,-0.003549007428934466,0.049387896320870504,0.5423841829846637,0.1472573017696301,0.013967969071174991,0.5159494211102209,0.03046745366860586,-0.1545372218984685,0.5305165070326872,0.32473878516485116,0.1410886641130009,0.13172545087048748,0.025029596818712863,0.2160520259782428,0.46123225722171496,0.09514499012987088,0.40400487174416416,0.33181618083574577,0.1495611450472355,0.07502434053142408,0.3513828701875049,0.1257019147650254,0.22358086590800402,0.5370033702977984,0.43168326638466364,0.09847968457531162,0.045673216952126776,0.290174861957396,0.41756753966418547,-0.01662432444135773,-0.02113517138010246,0.023980232156364818,0.32350460117618957,1.0,0.4564543031658937,0.41187992313182215,-0.1338344066146049,0.31835997206016037,0.41932682348006994,0.3747971568398963,0.24144313448563257,0.48171388653918806,0.5094928663166016,0.3949152719597117,0.32172769967137504,-0.1344838825141045,0.44966799209150166,0.25324339514066957,-0.21045023217241576,-0.00016445965559500444,0.004975197593446206,0.08471429340871364,0.032991314222446395,0.5827733701758361,0.3029738884609615,-0.01087317915539517,0.05809517832544645
Thal_VL_L,0.10552200262930159,0.4229908173021001,0.3545485221777084,0.3555569505265241,0.4746702168914302,0.07730774146021338,0.37038179342876665,0.08736796578371393,0.6234467283164817,0.021759247472297003,0.45442441851343923,0.14281429390746722,0.1885703756055985,0.24018183094799278,0.2445734486744308,0.05874227434336207,-0.04112762381166892,0.29162010294385166,0.16241279155114635,0.2936296291337394,0.4805742952275599,0.08223648980419919,0.030718557216737212,0.4293897119372241,0.2277829782079141,0.14904579119086891,0.05852894729687688,-0.01749082239000016,0.4605873102940327,0.5976360777794676,0.3453505146708014,0.5071960510962539,0.09335507275990737,0.2812765235500436,0.547726082450161,0.36810494986454745,0.23420803840184407,0.21842378984115407,0.43674989358432875,-0.02879850582032039,0.4580637823552906,0.057520929021409525,0.45812286935812135,-0.057218114878356985,0.07279557763079157,0.5014267818431162,-0.022862477476116028,-0.12764339060597343,0.6009491605051133,0.2623708145602306,0.06382026015877898,0.44218700615498463,0.40089469308950515,0.00995354864848557,0.40016074115870454,0.09107616095994213,0.20731096291570794,0.2636842928631887,-0.15606895930465603,0.04152952242663287,0.5996408476526435,0.08605271488887073,0.08842075931975019,0.44649357196891504,0.20248967529392012,0.2957560379226007,0.5636700792384272,0.735941528140863,0.08754009327564347,-0.1473839660775156,0.07353640802201113,0.01159136763660463,0.27740112767403,0.21081505452936725,-0.08694703809336692,0.26989706436982464,0.4564543031658937,1.0,0.5406589713474717,0.08027004202606795,0.11907663154380815,0.3758803679548264,0.17805610759867319,0.2989543181480003,0.5153111890603316,0.5280580542064893,0.49315990586067654,0.11740374712264953,-0.035504941058792955,0.5078550483391743,0.04732469690556079,-0.19875060037348058,0.14047738328748313,0.22987722967742563,-0.015960889211028638,0.04485185603587311,0.2896170446321091,0.39375103287098756,0.052075759545969505,0.1007358966752703
Thal_IL_L,0.3199784242603851,0.40361175162210283,0.34060800637544925,0.17130566164295757,0.2808186208957062,-0.11699490020282907,0.3183679635200526,0.19526706007913036,0.49803552340580626,-0.09204780474067274,0.3588789024473932,0.39692068863943863,0.3934712653853574,0.3381707897088964,0.05629413206896392,-0.10728697733014307,-0.18683422815042555,0.4664909436032356,0.3293805110932966,0.3138510978399056,0.657655709547603,0.04419903975618306,-0.043920498110392635,0.5252413136325491,0.46225425175940377,0.23365703541927152,0.11555420852111999,0.07609455941563285,0.4825281444119673,0.5085822923098774,0.3732579873790225,0.4862518605141719,-0.06445352486462623,0.22732669779437836,0.5190123566506465,0.32565825688749533,0.11254736971709774,0.38283706165986897,0.3722051397456513,0.21648524904359168,0.3299212920850208,0.2760532111564678,0.47633330116136424,-0.07286848258880214,0.11739701876064311,0.39362520674337714,0.03465809437814098,-0.08538500323868589,0.5427237608792238,0.39864284539146444,0.3324107749772584,0.29465993234567334,0.10231331045807844,0.21537348744656054,0.14537342357773791,0.022647006314008414,0.14888622500074464,0.32322455537456973,-0.1269773645121905,-0.04028977291666082,0.3414766150651205,0.43782199439953884,0.28384623683374327,0.4473137948275694,0.4612257387980271,0.12525122445970804,0.6352024167387114,0.5020960294927234,-0.02482428125423679,0.11369945427141001,0.14282845407242203,0.0338525344874087,0.31454477147777254,0.35467261048193455,0.059775002882807,0.3399403269478665,0.41187992313182215,0.5406589713474717,1.0,0.2767611041084086,0.03721512924841365,0.21941399367560066,0.27417517923953566,0.2482994414174763,0.3722455235581051,0.34638791954561915,0.5307028144293934,0.14576348550969895,0.2478375517241154,0.41623338629752804,0.20501242566966593,-0.0017831119710902197,0.10865376205496152,0.3427222482786645,-0.13837707976246677,0.3127020692751129,0.36301450010060743,0.4339483101855762,-0.04063888810032665,0.24778458543360787
Calcarine_R,0.4047907915040957,-0.1337456763043076,0.011254332745573813,-0.06484025183227171,0.044542314261508606,-0.014443856981524613,-0.039736678705648544,-0.25910472546784175,-0.06653571400663191,-0.3689098489694172,0.14744149117820177,0.4921327335113025,0.7261885517850303,-0.399999262054673,-0.31825315163026685,0.1144916519742715,-0.36944933524718404,0.26643492819173065,0.15808215291586605,-0.49322710687007276,0.24675987683440082,-0.5620295749367575,-0.2208971649256457,0.013230741504258127,0.003143313334435232,0.3101540408238834,0.06533409748892753,0.7472624292759531,0.17364226418954565,-0.18590890290970669,-0.05694700381336432,0.2588864752628803,-0.33429781984270296,0.16591345375648783,0.27314028656065353,-0.3765755623073195,0.28094238858404724,0.10435513006227709,0.07662276847352793,0.33243517619990753,-0.4016458587796288,-0.3235949716778833,-0.2849481913704032,0.06134030803823032,-0.017511785582942706,0.11333334516716312,-0.5863879124068141,-0.413663644184836,-0.08467743020959208,0.5419184354390935,0.8884298592003138,-0.3359850758301556,-0.26432174715030965,0.12255473372349933,-0.26700373369519015,-0.1996786396276362,-0.4567740570447519,-0.12378621345748045,-0.29771536117292235,-0.6123698558649816,-0.27385975314865496,0.1053101483397857,-0.22809790635789187,-0.025534215717558283,0.2555100467821869,-0.06559002317361015,0.19170808379644003,0.2966531256965832,0.16648993535668574,0.0927635367937449,-0.5782741098813424,-0.45337571443582064,0.37174288084061835,0.6836787804695228,-0.005925263685506958,0.4817355713730458,-0.1338344066146049,0.08027004202606795,0.2767611041084086,1.0,-0.46071513118851154,-0.0712959266556535,0.11192143460516531,0.19205192697201287,-0.02813402403764534,-0.11724775726938354,0.6105959475000997,-0.44596280711033476,0.3584145949480929,0.09564704674821524,-0.5786124725606158,0.08814010985089868,0.380837370963169,0.07716289639635232,-0.2313331199034486,-0.16414927080751257,-0.15931653226759038,-0.08242998802403567,-0.11384900798613069,0.37713705758782856
Vermis_10,-0.15986918335653147,0.2962246969843492,0.17302994162916716,0.025608862753517155,-0.08268993299134296,-0.08507029037779289,0.23513418812532927,0.2602328557746251,0.22139491876860368,0.20673229987677302,0.12439529414451907,-0.09374698093233097,-0.23535818097554956,0.31101138339360773,0.2654933661360714,-0.07185046496484761,0.2738150747248749,0.013882731666393196,-0.018505404709190355,0.34778469861177685,0.15735281120328143,0.2508113180949332,0.27488848768056034,0.21148496004887432,0.06180709765301073,-0.01776855459816054,-0.07982669258330122,-0.4461035322199338,0.06813367483319033,0.2888510752255693,0.2993970589445165,0.03339035923483202,0.33310798469806735,0.1053970493416618,-0.020770295968080853,0.2842179340951604,-0.06274414799715551,0.11060595553010129,0.08269806469892073,-0.12553082123650192,0.43358308704176973,0.20175617715613894,0.3407222586645928,-0.1738950213326826,0.08065150205758664,0.18672741712537547,0.32019872360906587,0.10236405770497324,0.26273655080148445,-0.20636616781656789,-0.4357783005382261,0.367751485235444,0.23637881826460427,0.14416266237095,0.07111662054671009,0.1635000039740967,0.3461160115088263,0.27375719912071217,0.15900977735930724,0.44038626935484465,0.2696430499347266,0.08426869884940574,0.10477421709165088,0.21398902722951835,0.0015947846681214556,0.13821498875046484,0.06102165278253081,0.036653315897394595,-0.10230618704991673,-0.06578717434758379,0.312317702106245,0.3661055269453785,-0.026271543431797807,-0.20648437702257308,0.04359062580310402,-0.1005766887343601,0.31835997206016037,0.11907663154380815,0.03721512924841365,-0.46071513118851154,1.0,0.18660060714326623,0.07861884554578723,-0.12849701548473366,0.1396900322184286,0.2962724090293121,-0.2147024025998014,0.32925922339455854,-0.21401809681751502,0.21074924953184632,0.3378495512958223,0.04673868606518212,-0.1063171297903063,0.050870877837942176,0.16675904836319408,0.11044752582773065,0.38828118479704415,0.2520723313866027,0.1185276437050958,-0.09500148939554419
Thal_MGN_R,0.0799654319873092,0.4167580289857709,0.215032500745281,0.053786888548397534,-0.0012349065838443032,-0.046217464467425806,0.25024600544556475,0.07074949521525921,0.4210254530850935,0.09094781548752236,0.1603182342182681,0.013481294306698756,0.06711084349002208,0.33297760850137886,0.4403846839458466,-0.17032800385352861,-0.25462128607763007,0.2591850338306891,0.20067701090781212,0.31054353848885563,0.3058006603335828,0.0992050572789645,-0.07236763705515677,0.333652101147986,0.19697831748501052,0.15034435440122393,0.005678585522866593,-0.03134367966697363,0.14502033064305261,0.40807432615806577,0.4728539044719093,0.14688610903233681,0.10663833377687426,0.47628525388384935,0.08295561824885227,0.3167946982530432,-0.004343472820056902,0.2620507300595424,0.040028165469497654,-0.09648921808951753,0.34767810805405985,0.14499029511703637,0.34061952519084965,-0.05286012147810793,0.15810262990315885,0.3208770728579493,-0.04929173620817847,-0.11174104754790008,0.43517758749399027,0.011300010929237504,-0.09447848267626548,0.4476458622278839,0.2957514460092852,0.23767738594619167,0.10238214294745075,0.06797263834152839,0.20344230958811485,0.20473895956117208,-0.055197145631437995,0.3819755381655012,0.18487423648001658,0.08217227049070723,0.14234948797675448,0.2969711813855998,0.05927441490199807,0.16804928656448676,0.3764263924696767,0.3433704239117591,0.10102852724140778,-0.1145680568402595,0.1685519515575197,0.30817207437042504,0.00017456094756736654,-0.23986148496460846,0.012887039464227054,0.2614192259782642,0.41932682348006994,0.3758803679548264,0.21941399367560066,-0.0712959266556535,0.18660060714326623,1.0,0.1613945402127688,0.2227114654191267,0.5661990519546511,0.48957022132767797,0.16013013212052749,0.20601837151765312,-0.2930182326285988,0.18407263938535318,0.24024027150563118,-0.0867299291003144,-0.16848971815674235,0.09809917382217302,0.027462601831666694,-0.03077849228417438,0.3554317328164402,0.25805799020232695,-0.14628765076299458,-0.14561955384381114
Fusiform_R,0.08324097450799346,0.47093611309788447,0.6133006450403171,-0.08495195960089506,-0.045637905113352105,0.27159530772453916,0.730993016206457,0.05650766117253102,0.13965858156092692,-0.0609516678638661,0.2876506454005548,0.3407153986288647,0.1577290033856437,0.45551685115712776,0.018945715248272942,-0.0805032522584656,0.10486748153624541,0.10592348141975672,0.03573015761741154,0.3425099789964119,0.3590545143012907,0.22481544086911942,0.1598596218247203,0.2697904089544757,0.557432065634448,0.08199160454443301,0.11853196348795281,0.026554716106233903,0.6456624084174075,0.3452352597608989,0.22804386795521212,0.28146854031693086,-0.1646591550912635,0.2571289125169716,0.4089837556213631,0.4742247127540481,0.19353168939041313,0.1087135310596966,0.14927214876196995,0.21255992121148992,0.47623696446357644,0.26274084598997477,0.24565302273922884,0.22097192875331972,0.08426631293390688,0.3317801448312594,0.28592208026595806,0.41216215636240083,0.3383403956947766,0.1798108007285748,0.05785700720620421,0.4789205118858164,-0.2203525912026558,0.15672830563761864,-0.12562993004529455,0.15126061681226627,0.4296703036202881,0.1447054544829674,0.1562116472822878,0.09419523121041817,0.09010601861434293,-0.05122933812562055,0.28447476927356313,0.3524970849563747,-0.06262779502440954,0.14027208759171697,0.3106468887551681,0.26151292307307794,-0.03871315112658222,0.3168227722211426,0.2017861250967075,0.18705649525452253,0.3643055948082478,0.375183169220105,0.03621200285400256,0.296269718689685,0.3747971568398963,0.17805610759867319,0.27417517923953566,0.11192143460516531,0.07861884554578723,0.1613945402127688,1.0,0.2672882713512521,0.06737080982423715,0.07911471342985733,0.42063402014943496,0.33258389766746893,0.36005635587488494,0.30435592636779557,0.14541840213072824,0.08823604388425547,0.5371811988432665,0.5012258097309831,-0.007877682993631029,-0.10441913834811097,0.5071879580486723,0.34133091613295796,0.03598491349121295,0.2130449051904935
Cerebellum_8_R,0.23243347567601066,0.4199322513314112,0.08930205762866439,0.1384623986009877,-0.04791223549627541,0.16271907534654487,0.23738508554648752,0.22892313282155463,0.2739499353655538,0.16953362682894108,0.23902447163525353,0.45479730099763643,0.35420587688850536,0.21187584718802033,0.4073730960815986,-0.011610984641082114,-0.3903309228785669,0.37212745599659836,0.7036723118477233,0.15323537967618056,0.3890357182643506,-0.1316920678231064,0.19149035461467265,0.37134639395977337,0.19233007797027976,0.14991148911193183,0.3729053491280048,0.26464811549397466,0.15680431536876718,0.4246593086303762,0.21406292960476375,0.57750254665672,0.07932582172856768,0.3314437089385935,0.055656720382420095,0.24145202844868066,0.10418794243267944,0.1877645079886157,0.34300051615174787,0.08111733094019523,0.1581866684341629,0.13293824545635904,0.2214842014202152,-0.11750207776859235,0.016934011848151298,0.33031403083812527,-0.1615719365826326,-0.23088486939087466,0.42049486258652163,0.03100823816621251,0.293409808423481,0.22909472395655234,-0.08592422577148197,0.18673822109229038,-0.0896704708862333,-0.21726056541568037,-0.12777817576124986,0.5184404940656872,-0.04849016556809084,0.14705033383376573,-0.1379896255865786,0.17111705414557074,-0.031243712877346536,0.19991570675122056,0.19519115746519478,0.08807720732579884,0.5548398340035584,0.4050805138724998,0.17646592459273241,-0.00694025373489056,-0.018388847904351305,0.2268474108519193,0.17132541926038752,0.16557534400142243,0.004510754967675559,0.314108669838312,0.24144313448563257,0.2989543181480003,0.2482994414174763,0.19205192697201287,-0.12849701548473366,0.2227114654191267,0.2672882713512521,1.0,0.2987272205673196,0.2882907620377064,0.44875913229479863,0.0774898737272973,-0.19642765934084497,0.4917693345756833,0.11761223524616186,0.021795348022245115,-0.094495160575565,-0.013604594492520623,-0.19256470617823587,-0.018771360266290435,0.12389354968404942,0.30067686585370246,0.15617952872786037,0.30524368448738237
Thal_MGN_L,0.238749699669913,0.5153308533449412,0.1548961946059803,-0.015305197620055777,0.11546692354293236,-0.2233145231980585,0.0931150000777736,0.0013101871559903203,0.4778135641070742,0.1309040802701102,0.14868749614785312,0.12805444210289377,0.2361298201127827,0.26394126020337694,0.6584811214032945,-0.18811233519074394,-0.4212918977165715,0.34999653544065923,0.3468646826054018,0.29734186576395466,0.37812448831642115,0.005618241701369025,0.04344434399999383,0.40601731555882437,0.20052978197664084,0.28705947357906497,0.20159886493607346,-0.1347125230362861,0.1559203972844466,0.5875611658905295,0.500218851484517,0.44748767068670875,0.02400273469139573,0.5989646928266236,0.12891588542719834,0.3646512320870246,-0.18054966070148762,0.3083492004584021,0.14548882366263957,-0.12105349135981755,0.3900519868449397,0.09311740182775237,0.36943961212993265,-0.2860422150167954,0.10191667606197623,0.4417388231240143,-0.05435375290474257,-0.2403148431018125,0.5145959423481831,0.15227172759748492,-0.03382348756462005,0.45606274814318376,0.5317819378962966,0.1422755175826009,0.14879360996942487,-0.15727363814303788,0.08368130682676636,0.39388046261111753,-0.162678225347682,0.3506469864276423,0.3218571225465614,0.1691286608633138,-0.06968533628016814,0.13559223614158136,0.043768598398085085,0.24123136603147702,0.5033820350399811,0.5436251170104794,0.08521982519309611,-0.2836317489992777,0.12591547495455868,0.2504255560764035,-0.07234297764583895,-0.2536993593484561,-0.04059803963581352,0.3688950221402031,0.48171388653918806,0.5153111890603316,0.3722455235581051,-0.02813402403764534,0.1396900322184286,0.5661990519546511,0.06737080982423715,0.2987272205673196,1.0,0.5534431957274158,0.2964171537952546,0.1794741525726412,-0.258636852546693,0.37958520512373883,0.18342800847576265,-0.261550995644465,-0.21723521630939777,-0.15882706755276788,-0.006526196643428956,-0.1251669210827008,0.28109884822114084,0.18473024493387002,-0.12817311723381195,-0.09905557560536053
Heschl_R,0.05487448810820582,0.5805230414010658,0.3740257250386777,0.25698643027288776,0.19398403829304575,-0.13141852034351906,0.36182378745315164,0.19465174901339213,0.6892538981911979,0.14103168182157347,0.26035978894155315,-0.008309634430009738,0.05646528621626887,0.4444007715314137,0.47416121413067835,-0.19167397860872942,-0.21768889740372552,0.3342050313705471,0.23369538558262226,0.5222494379775858,0.5545874514201437,0.21142055588131237,0.04573803312858189,0.5604768217553887,0.1913815947676251,0.16504335581845467,0.005545292647511711,-0.11079385144747184,0.30222905871117517,0.6057259156415298,0.6040736376240823,0.248869526394396,0.13986018057097177,0.4485486526526985,0.250667532627751,0.5721217427655346,-0.02045447316376283,0.35093954832627783,0.2239318404245622,-0.24066485412557828,0.5447357657346906,0.24910483285620372,0.5684812731188938,-0.18967595488578917,0.19830350214871603,0.47903985422141954,-0.0030769091127135022,-0.18202895140840192,0.7232939466130309,0.07108812864237327,-0.10585205370261241,0.5746629150549675,0.4800885750987684,0.3133436068384785,0.2425443120656063,0.09007401871854881,0.2946160524717532,0.31260288973775874,0.04496826058609487,0.40806382902929844,0.4097597281101698,0.249828850965572,0.1601541645129072,0.41785021069920286,0.2664545770024631,0.3286425552784173,0.4982234391887445,0.537958955097415,-0.015314207998518738,-0.1371937769975854,0.29380406350570504,0.43846596224545126,-0.04389546503742343,-0.12859576255457844,0.005489366576073324,0.28618390680714506,0.5094928663166016,0.5280580542064893,0.34638791954561915,-0.11724775726938354,0.2962724090293121,0.48957022132767797,0.07911471342985733,0.2882907620377064,0.5534431957274158,1.0,0.2276375602335712,0.20038546407621982,-0.31010034063849884,0.4951961993112435,0.22409856292332261,-0.08935587900246648,-0.14755783503297099,0.0505600637102008,-0.07624468447126245,0.14774152157987477,0.4528755938522841,0.5196334082503745,0.0327099715520568,-0.13108494030332163
Thal_PuM_R,0.42236836873530176,0.42708354264613413,0.3296839022767258,-0.03453529826097293,0.03916996022723694,0.03043509127510351,0.29150941288004795,-0.10757399262582541,0.28297162204195586,-0.29469934756213473,0.31432334195082995,0.521992315740645,0.6011370283682299,0.04139088650195733,-0.001681378355326199,0.1451979895424908,-0.3131116319063841,0.31608004155877223,0.30621905356597795,0.0008703343946678785,0.49861162424080663,-0.25357981125970525,-0.014238306064332563,0.2607406996311071,0.35496177949053065,0.3317983844252506,0.29234012391338976,0.45702295434643636,0.40988685448118173,0.4403892760854571,0.24617197204897187,0.5844021223541698,-0.21653249871289795,0.2949505025007329,0.38855154106876005,0.0982145820771139,0.2659604836633721,0.21658421624267263,0.2492002301218356,0.4224232899412682,0.1431850592332403,-0.046565368181963517,0.18222926519027285,0.07285450820715378,0.10142513497227941,0.44341164111477804,-0.2808637273336283,-0.2573118736142555,0.3704288432106215,0.39078047033327784,0.6136505294612091,0.19902152695877784,-0.02164907620528373,0.20157267143564742,-0.1755891274226355,-0.12026470623803698,-0.14783299616596415,0.2255092354692757,-0.19960693444129893,-0.21935898127746606,0.004921632616110333,0.14673826287707512,-0.013364469492524792,0.3009167424641606,0.2709031500389273,0.022310701946826408,0.6273964045580063,0.5628578944307172,0.20674988294016938,0.2352488560283803,-0.21247642253826166,-0.08663433733332776,0.3900316878838578,0.5679007995013964,0.10446754292952058,0.4647772909209803,0.3949152719597117,0.49315990586067654,0.5307028144293934,0.6105959475000997,-0.2147024025998014,0.16013013212052749,0.42063402014943496,0.44875913229479863,0.2964171537952546,0.2276375602335712,1.0,0.006620588762244586,0.2547209662428976,0.4719956319384833,-0.2323201765822715,-0.0415774075845781,0.32813083103353036,0.22320441771777053,-0.12588399558813979,-0.11654729799971879,0.2658541176592979,0.28753933621355476,0.019124075467956216,0.3731237438303848
N_Acc_L,-0.005352661227508561,0.5700911574861698,0.32395222953163627,-0.2701201719759885,-0.09296496077151832,-0.020569765711733894,0.27880952010450305,0.0032087180683779025,0.061877458103239,0.012485748470069231,-0.11557825680435267,0.12775447341162355,-0.20349709535152857,0.5500412511879903,0.11625437998602689,-0.17525862886101506,0.16392580982569244,0.230717307389365,0.19565804590751962,0.6137335062086273,0.24548416404792917,0.6702165753903201,0.20849505641782284,0.32768206294166075,0.5814756179421662,0.06374784923558434,0.17936729558778453,-0.40562421250674113,0.1275101795382244,0.4828931213837065,0.14484708240924185,-0.05902095801238884,0.25973751454831767,-0.02775598576027759,-0.007516700000424751,0.518620307665207,-0.1150229270554717,0.2590534174678725,-0.20842333549390346,0.3085661966359966,0.7025192224710841,0.36054760563441574,0.7034751543965833,-0.0927044708503002,-0.10491759709336633,0.054378558964335584,0.7198632405073084,0.3606043150286945,0.3613989756485323,0.0217961928295089,-0.2788888091772177,0.5763345742514612,0.3727025304442999,0.1429418890806488,0.11248646356865227,0.12904299097852265,0.5442871934654843,0.40878591136845754,0.144718662776296,0.5306118374935698,0.3573225820569793,0.24322781356208653,0.6142792550894375,0.2530037061267642,0.27326266356147455,-0.057421881655596516,0.25778741736639516,0.012679859144960188,-0.120174274147913,0.17742000803093697,0.7162502554131592,0.48756601485426937,0.11952160618523577,-0.14769990841487138,0.3272092916669784,-0.2333058456019101,0.32172769967137504,0.11740374712264953,0.14576348550969895,-0.44596280711033476,0.32925922339455854,0.20601837151765312,0.33258389766746893,0.0774898737272973,0.1794741525726412,0.20038546407621982,0.006620588762244586,1.0,0.08839585835637245,0.1599094545803418,0.6741537094859813,-0.12511912696200664,-0.1724772008681993,0.3112024281338751,0.060835965691925536,0.44031620692123397,0.36070811490992266,0.37411170799009896,0.034576195591902045,0.068104170864844
Temporal_Pole_Sup_R,0.2477650665109426,-0.15124862839571962,0.41860112958187295,0.009121386349075507,0.22959746465975225,0.17577152213697791,0.24563516472431088,-0.12700253805120618,-0.13681573353411958,-0.310975962654148,-0.0635850256421065,0.1052478212738938,0.05650087402630773,0.10075082795292616,-0.5687812609859938,0.06722068878892386,0.13620853552533474,-0.06877011816598141,-0.28521538507088817,0.04097547233205201,0.0587207605132102,0.27265992574086545,-0.2805185835775493,-0.11274814195560605,0.3714683868499813,0.11528099901224059,0.11114881419358555,0.08028655848044014,0.4205402904219207,-0.1649304812692271,-0.38615546918931526,-0.014807302394436651,-0.34594781115032464,-0.39234379627697924,0.49885478036023523,0.13202230120435407,0.13559812992013984,0.025463721716743076,0.02547434720302035,0.30483516484012285,0.0682520859751101,0.157947846737516,0.04597969098067097,0.3052009427177435,-0.05850777502656148,-0.3220531347992218,0.274170498999633,0.5361617253852722,-0.05281035129535728,0.28047619929753065,0.2691806600079696,-0.0830919399488436,-0.3386011114763206,-0.13781582700241538,-0.01682966094044666,0.09498824398525933,0.259834962439375,-0.2257540264811857,-0.07836763324444387,-0.46714853178264754,0.07923876391048038,-0.08934653571405123,0.3533876388929711,0.17377185529492303,0.06139416512936892,-0.08060822053067081,-0.049833444969986186,-0.030193517095134664,-0.060675080149785274,0.4679973411555787,0.16256616581787775,-0.3731444419306278,0.4005071135884306,0.4587076284892112,0.06955799214696896,-0.12716276280714137,-0.1344838825141045,-0.035504941058792955,0.2478375517241154,0.3584145949480929,-0.21401809681751502,-0.2930182326285988,0.36005635587488494,-0.19642765934084497,-0.258636852546693,-0.31010034063849884,0.2547209662428976,0.08839585835637245,1.0,-0.07602928744952911,0.03573956894319909,-0.17699102901501196,0.5407722520397886,0.5304236288454631,-0.003202498317069959,0.2177810340025262,-0.10971927952932313,0.11598317296163714,-0.09188723048153098,0.16962614309573298
