,LC_L,ACC_sub_L,Red_N_L,Cerebellum_8_L,Frontal_Mid_2_R,Vermis_9,ACC_sup_L,Precentral_R,Cerebellum_4_5_L,N_Acc_R,OFCmed_L,Cuneus_R,Thal_PuM_L,Thal_IL_R,Precuneus_L,Thal_AV_R,Precuneus_R,Hippocampus_R,Rolandic_Oper_R,Raphe_D,Frontal_Mid_2_L,Cerebellum_Crus1_L,ACC_sup_R,Cingulate_Mid_L,Cerebellum_4_5_R,Insula_R,ACC_pre_L,Vermis_8,SupraMarginal_R,Cerebellum_6_R,Vermis_10,Temporal_Sup_L,Rectus_L,Temporal_Inf_L,Temporal_Inf_R,Olfactory_R,Frontal_Med_Orb_L,Caudate_R,OFCant_L,Supp_Motor_Area_L,Rolandic_Oper_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_9_R,Occipital_Inf_R,Frontal_Med_Orb_R,Putamen_R,Temporal_Pole_Mid_L,Amygdala_L,ParaHippocampal_L,OFCmed_R,Thal_PuA_L,Occipital_Sup_L,Cerebellum_7b_R,Heschl_L,Calcarine_L,Precentral_L,Postcentral_R,Cingulate_Mid_R,Occipital_Sup_R,Vermis_1_2,Cerebellum_Crus2_L,Thal_VPL_L,Thal_PuL_R,OFClat_L,Calcarine_R,Lingual_L,Pallidum_L,Thal_VA_R,SN_pr_L,Thal_PuA_R,Thal_VPL_R,Parietal_Sup_L,Thal_VA_L,Parietal_Sup_R,ACC_pre_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,Thal_MGN_R,Cingulate_Post_R,Temporal_Mid_L,Red_N_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Thal_MDl_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Fusiform_R,Thal_MDm_L,Parietal_Inf_L,Frontal_Sup_Medial_L,Thal_LP_L,Cuneus_L,Angular_R,Temporal_Sup_R,SN_pc_R,Vermis_6,Supp_Motor_Area_R,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,Caudate_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Cerebellum_6_L,Occipital_Mid_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,Occipital_Mid_R,Thal_IL_L,Fusiform_L,Vermis_3,Thal_PuL_L,Parietal_Inf_R,SupraMarginal_L,Cerebellum_10_L,Cerebellum_Crus1_R,Thal_MDm_R,Thal_VL_R,Cerebellum_3_R
Caudate_L,0.12601722001962998,0.39715106669588196,0.470181723338788,0.09721721288103928,0.6714375624890792,0.009539738893349109,0.33580221350700146,0.420000143697847,0.008770403172385532,0.5203698434368588,0.06155484485372453,0.07112709780914889,0.5139742590577628,0.25388337701925606,-0.07769899016691642,-0.04547794114310977,0.0934193706758777,0.6969384067572961,0.42501850091325727,0.44527294894079517,0.6039253593659101,0.023093336524315337,0.4576595659580879,0.4112032205421421,0.08856604673016374,0.6110139398779316,0.5175592189555184,-0.30636974040700576,-0.005989294658210456,-0.28044137751670917,0.367751485235444,0.03262474029167534,0.0009746193540306021,0.09484186503266381,-0.12140094257316321,0.5342181952924637,0.130399523393146,0.8589582093883061,0.4775865334138475,0.6033383466854731,0.6748718211390489,0.44218700615498463,0.6071354585683424,0.5643341593619022,0.2257980552077321,0.3766163463075817,0.8237011677802267,0.22079204306750772,0.6259645127658484,0.40523328076294557,0.07907111366397629,0.16171266772701468,0.22790318064620976,0.1394692612979394,0.3567679441704442,-0.30175541748356416,0.1598745321936515,0.20329126534932557,0.4768982579181249,-0.09795806325255921,-0.42870697448153805,0.15781697078252013,0.4714180217918938,0.039214376895989035,0.2886151519185727,-0.3359850758301556,-0.050602838676081646,0.7636307660583446,0.382142407860274,0.5804478599132188,0.29841897303033943,0.47974120082760874,-0.1811918767588695,0.36403001053184575,0.1308420254714271,0.38163516153967586,0.2733982901354057,0.7094567393111314,0.4476458622278839,0.5252305787478083,0.1942920976166877,0.61286205322102,0.36384301519681456,-0.17672894260095512,0.6398553134712547,0.5290841446036367,0.6055815589565863,0.4789205118858164,0.4084651485801476,-0.14060165099390967,0.4191426999726225,0.2631190782191109,-0.06806058413161382,-0.3415373559292035,0.06372334345037715,0.2756281082145745,0.05227097709437972,0.48004112154236933,-0.048193903117189525,0.28976200183168127,0.2826785590921172,1.0,0.4017535799218013,0.19902152695877784,-0.09137088917132524,-0.15609619866188817,0.09806688012330679,0.2881852420860478,0.11774636024539374,0.29465993234567334,0.16369410343825305,-0.37910456440134516,0.08647039970944248,-0.02460068152952981,-0.12756454491809815,0.3723466407745725,0.08941949015010194,0.37202637380935155,0.42519094678623454,0.28773456131652314
Frontal_Inf_Orb_2_L,-0.10382389816733906,0.4663116201693646,0.4525842475576703,0.3546650057940643,0.45184223754109354,-0.14499846050686202,0.7595387671205318,0.23086817847225727,0.11659721200531277,0.6518969476272127,0.23072578427032928,-0.06707715723534327,0.40900654714545437,0.07429454021366687,-0.10509394354723485,0.025225703249484453,0.04526218653291633,0.509290481066365,0.2360325602480374,0.21367884419912503,0.7094908327823486,0.13448952635261116,0.5794073406468666,0.02077107325022063,0.21875375867345273,0.37415172332919944,0.5780470370419122,-0.2637536575836696,0.04087190271026403,-0.32536011719293334,0.20622842598457128,0.5982058591623213,0.42833391817746685,0.5769767394600092,-0.4508283129539722,0.37472676319014636,0.33861098679839613,0.39965483573113864,0.7888122111234749,0.23106374070155092,0.5812418824295239,0.24091224924897128,0.3020472137678703,0.32490595055955895,0.350892684647492,0.20126653890633384,0.6015170516921239,0.17443771900407942,0.313341828427236,0.6260033366905235,0.02497271401422979,0.10822405151187127,0.09444106513087433,-0.1223988618971118,0.2983853646533318,-0.08082115081329581,-0.3114195447165988,0.21569404585109242,0.08592805439417987,0.023616397908331355,-0.15304170416511942,0.12424345695028007,0.41453273037474786,0.17925673430703937,0.7860456496715932,-0.27320940850318065,0.07106764899054833,0.4596993060289698,0.3684671019392562,0.5861845151638475,-0.2662209978774209,0.13512071237368187,-0.0765848666890546,0.18826908495988767,0.15623533153579172,0.6544119761418308,-0.001004386093483909,0.6935797507449122,0.19923421462439805,0.3490508946298223,0.18173819979960154,0.2533968393198599,0.6162759096252045,-0.47676682060880465,0.47812874313059534,0.36773379101537496,0.6848545943589333,0.1662155574753775,0.44858719919655815,-0.1223166241412353,0.5850000743835962,0.09102113199530698,0.18818783076160797,-0.22939884442914296,-0.33257983552803394,0.02148509997950442,0.14010880089010466,0.15898407274292317,-0.2115760561489142,0.29472119572342803,0.6210473529070766,0.4017535799218013,1.0,0.037917985884094056,-0.04235771570621457,-0.2893998318914508,0.246454947754301,0.2519715381605532,0.20369904387608648,0.42826037372545234,0.45008436739949975,-0.07714843204305182,0.17180716348828487,0.09128332450607307,-0.09394523437147471,0.04514420684308821,0.018616134738529095,0.35654984199862017,0.09126590179702543,0.4852333692629824
Thal_PuM_R,-0.3131116319063841,-0.2808637273336283,0.3009167424641606,0.30621905356597795,-0.050619032771166944,0.2659604836633721,-0.013364469492524792,0.24617197204897187,0.521992315740645,0.1846771869488626,0.03916996022723694,-0.12588399558813979,0.28297162204195586,0.024804093139655755,0.6124432232107024,0.3462831062481893,0.7121560703703005,0.42443193013291575,0.40988685448118173,0.2983559876934737,0.06322051903892965,0.10142513497227941,0.35496177949053065,0.44341164111477804,0.729433270046001,0.3296839022767258,-0.25357981125970525,0.3307755938486187,0.47127765569693403,0.3329606780769857,-0.2147024025998014,0.2709031500389273,-0.10757399262582541,0.14673826287707512,0.182018929578192,-0.08663433733332776,-0.1755891274226355,0.20703944420034406,-0.21247642253826166,0.2658541176592979,0.3704288432106215,0.49315990586067654,0.29150941288004795,0.046811838339863805,0.06493357670158474,-0.02164907620528373,0.1431850592332403,0.022310701946826408,-0.27976735036163103,0.2607406996311071,-0.29469934756213473,0.5844021223541698,-0.12026470623803698,0.03043509127510351,0.4719956319384833,0.6136505294612091,0.2517835105739506,0.3194380600448371,0.3635263000512723,0.11130653687986991,0.4887804249587921,-0.19960693444129893,0.43678391609854206,-0.03453529826097293,-0.19374482052950212,0.6105959475000997,0.5060833781394015,0.42708354264613413,-0.1962089963489114,0.28753933621355476,0.3001652012939809,0.7687036285334375,0.20674988294016938,0.5628578944307172,0.3317983844252506,-0.32441882177319353,0.2949505025007329,0.0982145820771139,0.16013013212052749,0.3659207435446251,0.20157267143564742,0.17011853949505407,0.18110896110486682,0.3787110115282076,0.4403892760854571,0.004921632616110333,0.04139088650195733,0.42063402014943496,0.6273964045580063,0.4910017768588957,0.046772412064659076,0.4700671980931764,0.42236836873530176,0.45702295434643636,0.32813083103353036,0.6654992927862888,0.019124075467956216,0.2988300778076201,0.07285450820715378,0.07849854803842973,-0.046565368181963517,0.19902152695877784,0.037917985884094056,1.0,-0.0415774075845781,0.1451979895424908,0.10446754292952058,0.38855154106876005,-0.21653249871289795,0.5307028144293934,0.31608004155877223,0.5447258642321395,0.3874234672785719,0.4300360790747985,0.6011370283682299,-0.001681378355326199,0.29234012391338976,0.22320441771777053,0.6785382924425511,0.4077239108094818
Cerebellum_6_L,0.08650817607059687,-0.16769264317777,0.06808264766892581,0.09689390949913268,-0.020117965005679823,0.2002750230449821,-0.018723024176645987,0.16488381285297213,0.1037703396591921,0.0028852435414097113,-0.3611474782385813,-0.05587158541609369,-0.09678469397060742,0.0017739365290115325,0.14723599958916056,-0.16102743098598665,-0.05157026841285541,-0.07623136493524173,0.044702701739393017,-0.10486743663182077,-0.030215901612678675,0.1619304782337525,-0.07827824080564291,0.1554141961279748,0.03152781200131738,-0.01822329024561698,-0.2686386245126037,0.04235032685761383,0.16954483573787552,0.1102705451049316,0.04673868606518212,0.10818231539986198,0.1025394609515196,0.17157695156079358,0.22897128334826478,0.14985243461605094,-0.19646390434931363,-0.11079858767711039,-0.202971831250392,0.1281051170747918,-0.041169225656644645,-0.19875060037348058,0.03767863863890124,-0.1500207735991491,-0.0030002835879574625,-0.32021082528745837,-0.15127313723526556,-0.13722258460267076,-0.12286502847237149,0.03167375322654106,-0.09200466555868748,-0.03519543174848092,0.1641185523732318,-0.10531308848227612,0.029019072091988816,0.16285485144158188,0.13203202977510659,0.06862211451321969,0.11554456027340819,0.08716110083298924,0.16045126378402735,0.03323794218834928,-0.23385007389372686,-0.09878794265477668,-0.06625018898937236,0.08814010985089868,0.2609321633709086,-0.006280278454783571,-0.2253232731461946,0.05062070288995729,-0.10064226263998895,-0.02703211975005278,-0.006428042077456855,-0.12127032891097286,-0.07824232501390799,-0.1843468444613388,0.005027808633962207,-0.13942898072840243,-0.0867299291003144,-0.10595982971606561,0.27270006188337026,0.046486914580281924,-0.032731661198531735,0.07997704184034418,-0.03998787929212964,-0.30138169009950627,-0.009838030610876207,0.08823604388425547,-0.012317460486959716,0.12836329842939304,-0.010497841580713846,-0.23202334834619254,-0.08866940080681933,0.13599095944673936,0.05920663584011322,-0.061865140911096614,0.09751070834999453,0.18267084972121586,0.005125141633716169,-0.2629313927665385,0.03773756838342478,-0.09137088917132524,-0.04235771570621457,-0.0415774075845781,1.0,0.032604664327129405,-0.09707970583286704,-0.0829136861603218,-0.018069364958544838,-0.0017831119710902197,0.025847349016213928,0.06464579238647325,-0.03485748972842051,0.01607602361908127,0.112194997093856,-0.05298883373331717,-0.3145604844970083,0.0884547362884152,-0.03402689028143278,-0.05588137482301571
Occipital_Mid_L,0.16173697999652567,-0.17445935388696276,-0.16008548752545543,-0.12952180618328046,-0.19019201671705374,0.17481929300618468,-0.2228865703992409,-0.30077930061192326,0.07470616175530917,-0.2093905257774947,-0.08243185479605371,0.0012780458787707508,-0.17537341029676037,0.13509720369740136,-0.041890728105042026,0.19972998172504083,-0.1482804687288672,-0.21206450071976032,-0.12188474281427988,-0.16469929225736069,-0.39209740744872584,-0.1920586805976744,-0.2355953495162849,-0.06399014387731553,0.03327068117497786,-0.13665646317451632,-0.15246157352688713,0.20468476326049737,-0.222132539368977,0.37765200409283833,-0.07185046496484761,-0.15052339262008121,-0.3026724287741278,-0.24621994684558998,0.2152717974253152,-0.30755981331453797,-0.1451001394525682,-0.24385019303166697,-0.32787522536606056,-0.19994365191957114,-0.22260629969884432,0.05874227434336207,-0.11875965886840227,-0.21204172174341532,0.0589971932612533,-0.21248489720080904,-0.2148712478978724,-0.12620833544065746,-0.3343668548515204,-0.30495086348973227,-0.10914108534335096,-0.00022663669063499676,0.04899873272265039,0.15241079155899645,-0.10237070124473834,0.1447565220827752,-0.1488365335021914,-0.36278466881756266,-0.04269070138741544,-0.012603419811894067,0.1702665248437395,-0.09860712015271735,-0.019161996598469906,-0.004172183725925871,-0.2459531025288196,0.1144916519742715,0.07413148096086349,-0.22430281964386264,-0.1511781833288474,-0.1441497366787216,0.1631736500873875,0.056347169037406095,0.2931722885530456,-0.05773012036475787,-0.14683826829125698,-0.29799034999216983,-0.2906640625640138,-0.354357204976928,-0.17032800385352861,-0.12882243610228947,-0.09032935354208867,-0.144894201653139,-0.23328154397805642,0.27613391902627926,-0.19087951370672065,-0.08529877131227653,-0.35031281859340263,-0.0805032522584656,-0.1631813912064334,-0.11938555003699004,-0.1687934506497661,-0.1354488463606004,0.01082886701476265,0.06074934406170296,0.19914764519941086,0.05190203772907993,0.11667172383750149,-0.2693304920351927,0.18760181356944514,-0.2156608359387928,-0.39349622429283504,-0.15609619866188817,-0.2893998318914508,0.1451979895424908,0.032604664327129405,1.0,0.030600665785118896,-0.09161673635672558,-0.16500804641468425,-0.10728697733014307,-0.19018074648227906,0.11888438479873059,0.04379273763291164,-0.2584544792182619,-0.06570880689416707,-0.22404098606642187,0.11902369553442499,-0.003483221201311294,-0.015424349201715419,-0.28796001443736463
Cerebellum_7b_L,-0.01768304919735632,0.17924201578089277,-0.05195085837813869,0.06282561148913747,-0.02623761109780337,-0.1029782179515011,0.41449544058413584,0.0238610355967371,0.19175476235300068,0.14443196237882647,-0.19523174638284815,-0.13461474075570598,-0.14130620393908203,-0.24636961206212252,0.055880164582990235,0.23218828001935224,0.08371231109310821,0.0585681118177027,-0.15389216948125747,-0.09920766508874673,0.1179781592117244,-0.20689538752006173,0.34735077344549853,-0.11260549678049266,0.12007700885973183,0.012156829866457261,0.1708104280305458,0.03574150182124502,-0.1066345187717241,-0.006342059581001761,0.04359062580310402,0.2845533135362185,-0.10854305443031098,0.18882553449221748,-0.015448868365434227,0.15824012945024984,-0.34816934116868387,0.15530426494996377,0.2243385417384741,0.1811807819956365,-0.017890173965357376,-0.08694703809336692,0.0640138249797662,0.01451884918164821,0.11168877844634302,0.05061367159018911,0.1231061578232398,-0.24088757787169476,-0.03207407785088874,0.09469284476705346,-0.20463825306623995,-0.14626353735610262,-0.011188466824880991,-0.09400221574657346,0.017482588518326975,0.12781377904556798,-0.19826201456733336,0.014430361745768927,-0.1320637500391949,0.08711053837631105,0.0569917500496388,0.045742010096768884,-0.06555005007816458,-0.23889643326941093,0.27811391057495594,-0.005925263685506958,0.1667219277371035,0.18900844845496861,-0.11963461731596099,0.09442822195031515,-0.17097329921691987,0.008979504475616924,0.008201069863677728,-0.08713889821874692,0.05990579915784609,0.0927599166030674,-0.011768947329460912,0.014455830133502937,0.012887039464227054,-0.07803906739978934,0.33277686553489844,-0.09864976528394605,-0.06623821763787174,-0.05141004016095954,0.050131183480856455,-0.057622531180293014,0.11924842834782165,0.03621200285400256,0.0626373185733892,-0.0875841611104855,0.12129106858077035,-0.08938370110415429,0.10215613438049122,0.007268063581939015,-0.12281329785554886,-0.024963163571240784,0.0029252146586109156,-0.028689502676068464,-0.05871985159065267,0.0780084916517159,0.034719991767923626,0.09806688012330679,0.246454947754301,0.10446754292952058,-0.09707970583286704,0.030600665785118896,1.0,-0.16901348950600759,0.07371492740195705,0.059775002882807,0.136022710916385,0.07470136414351843,-0.3063966102851032,0.04360400603393184,0.070643397239293,-0.19711008700613875,0.024428476412046735,0.05430107682735817,-0.00089792182033952,0.20668027780329745
Frontal_Inf_Oper_R,0.16508231383330113,0.14000189360304413,0.5178690495860487,-0.18271374876510438,0.4296796851581681,0.28980782562643637,0.2817567168678637,0.22567172458903695,0.026046228829503835,0.20270680114163808,0.635698566134475,-0.04733979148837959,0.5565033972160818,0.583444342446926,0.09961017470954545,0.06397109932217045,0.2086952253776168,0.6137305243435923,0.7891522351750976,0.4276954232464797,0.3349904108587997,0.06086889400404997,0.369657411957126,0.315131488497133,0.1770539503311387,0.621918446368688,0.2085721562689639,-0.08688898922747654,0.1838389992021719,0.35024781600224575,-0.020770295968080853,0.1419238305685018,0.12846455439041155,-0.03976738469507381,0.23545507741647456,-0.10595004907515722,0.3608599042263089,0.2836194626568392,0.14585848485918212,0.3055063812121997,0.5030143704923815,0.547726082450161,0.6070635750672545,0.1183703058194053,-0.054276375586406085,-0.02280787671600763,0.4183695417145964,0.2751302314353041,-0.013440086538463677,0.3251292416496454,-0.053330248015593024,0.2765235770546133,0.15968978291338864,0.27125924987837574,0.35138119444868343,0.13741749096595027,0.3695383784144766,0.08366702385447536,0.4163661622691475,0.040794443971579365,0.033755987072866235,0.08712254278489115,0.5264126830938055,0.47082594225887475,-0.05700668511218464,0.27314028656065353,0.25135857180391835,0.17413059747695753,0.49919003730875644,0.35431449458467995,0.25136759705889705,0.5336969892047462,-0.11848253786666645,0.490428739030702,0.20141272773265348,0.28957175057478657,0.07597367379747684,0.44789334648444756,0.08295561824885227,0.5711028198180707,-0.00021700549105667694,0.44225955361881647,0.5944840606180161,0.3742627205833553,0.27749799857510116,0.5603748911610736,0.4153032616786939,0.4089837556213631,0.28460094506225936,0.15209380730705496,0.4042038354483471,0.4188999023629451,0.01736064516543017,0.13429408319433636,0.6106448826794696,0.1473180360116389,0.016600638329271146,0.2549711944613692,0.0786094115964135,-0.1112178345920824,0.31345590345822394,0.2881852420860478,0.2519715381605532,0.38855154106876005,-0.0829136861603218,-0.09161673635672558,-0.16901348950600759,1.0,-0.15511624667455534,0.5190123566506465,0.1453643045036634,0.14411959073647942,0.48239561269860254,0.012699079239602755,0.1574942716687315,-0.1297065339498453,-0.11351154666699792,0.542919117598724,0.6014461692219047,0.035414098619813206
Occipital_Mid_R,0.11868172636146715,0.1783021818963525,-0.02488924036151554,0.16197766519211604,0.16475722850257232,-0.07248234583512764,0.07328263200797956,0.13389023637377617,-0.0440769294261789,0.34716197728549036,0.03964667711035994,0.042196099049868555,0.08438820796227017,-0.1464520122380078,-0.18519427739957903,-0.14244838577807886,-0.0881531748152151,0.03949679804052487,-0.22535443344886255,-0.17720608065520316,0.2130960288413722,0.0375382236632885,-0.02929781174148591,0.00158133121924785,-0.17558726536757568,-0.13450758403012292,0.13981155966231304,-0.07610443843654376,-0.06982970909226098,-0.3738670507438887,0.33310798469806735,0.18860160763290032,0.1735325434327408,0.15378323699391322,-0.34559118111110515,0.16445932638957034,0.14911333705365812,0.1704873407715584,0.2153209676882625,0.07384941329439093,0.12536294471229784,0.09335507275990737,-0.05440681163597069,0.18329125350665856,-0.011321953493933348,0.28613692933051055,0.14399316238387247,0.11215577881812759,0.2852529236335645,0.16653606507007665,0.22938382695979834,0.020887725542497043,0.015205280973154342,-0.004434652987859763,0.11586359454951088,-0.2659035329997025,-0.13096042756006793,0.09712493280772795,-0.002844965776247936,0.2297565787432971,-0.21610390080168818,0.11310829294365961,0.08632479406960629,0.10101715218804971,0.37334767528312734,-0.33429781984270296,-0.09506645049147774,0.06818174302591751,0.10123637834474357,0.14294466733193775,-0.19228956579265202,-0.08390396417967332,-0.037544269069172166,-0.03018174904318596,0.05209293105422649,0.15805745221271728,0.06086978642765329,0.08682498852103339,0.10663833377687426,0.06588584815841145,0.0017120635446270444,-0.054340751230998977,0.2559293142558471,-0.33830452998052113,0.1371226239959397,0.13329992427613233,0.10882052472926737,-0.1646591550912635,0.09228344205938936,-0.1547212128769193,0.07552171837901835,-0.050190606083328544,-0.11019231202084451,-0.09651938467186441,-0.3437652344634305,-0.2099792491926336,0.1380475479481082,0.08377202761660871,-0.18781916331957144,0.15843250580168314,0.08403981072439538,0.11774636024539374,0.20369904387608648,-0.21653249871289795,-0.018069364958544838,-0.16500804641468425,0.07371492740195705,-0.15511624667455534,1.0,-0.06445352486462623,0.08680351563580645,-0.19886441240742014,0.028227958262770064,-0.023696411602507624,-0.13413999444767266,0.166052608185093,0.03590006267850777,-0.09723483579739427,-0.13607883527017045,0.08851742134547594
Thal_IL_L,-0.18683422815042555,0.03465809437814098,0.4473137948275694,0.3293805110932966,0.2810120395592344,0.11254736971709774,0.28384623683374327,0.3732579873790225,0.39692068863943863,0.3895947190478424,0.2808186208957062,-0.13837707976246677,0.49803552340580626,0.20579941234582444,0.29199879014765995,0.2071813499124215,0.45582665563366076,0.5301735400319971,0.4825281444119673,0.24705290526665513,0.4150552189765776,0.11739701876064311,0.46225425175940377,0.39362520674337714,0.48405004812087526,0.34060800637544925,0.04419903975618306,0.014270875438956932,0.33226850029452165,0.036822424270043855,0.03721512924841365,0.4612257387980271,0.19526706007913036,0.43782199439953884,-0.15203282722793823,0.0338525344874087,0.14537342357773791,0.2891431769622735,0.14282845407242203,0.36301450010060743,0.5427237608792238,0.5406589713474717,0.3183679635200526,0.17986113369943835,0.20984168700016378,0.10231331045807844,0.3299212920850208,0.12525122445970804,0.00394587113616905,0.5252413136325491,-0.09204780474067274,0.4862518605141719,0.022647006314008414,-0.11699490020282907,0.41623338629752804,0.3324107749772584,0.16890064927389578,0.33515318486473106,0.37937240365334807,0.09695646656102838,0.24814972411851965,-0.1269773645121905,0.5402262060262893,0.17130566164295757,0.18474065000463494,0.2767611041084086,0.3721100365596751,0.40361175162210283,0.1795651665580728,0.4339483101855762,0.04649664121418095,0.5716094859460392,-0.02482428125423679,0.5020960294927234,0.23365703541927152,0.1319890264648388,0.22732669779437836,0.32565825688749533,0.21941399367560066,0.49080658501347063,0.21537348744656054,0.25012207549086857,0.5669193761338632,0.0036062492967110457,0.5085822923098774,0.3414766150651205,0.3381707897088964,0.27417517923953566,0.6352024167387114,0.3076749720427753,0.2770279048885566,0.4101619987863189,0.3199784242603851,0.07609455941563285,0.10865376205496152,0.37844738874524037,-0.04063888810032665,0.3712937123009572,-0.07286848258880214,0.08545381936250965,0.2760532111564678,0.29465993234567334,0.42826037372545234,0.5307028144293934,-0.0017831119710902197,-0.10728697733014307,0.059775002882807,0.5190123566506465,-0.06445352486462623,1.0,0.4664909436032356,0.36171503369714747,0.4163128464579211,0.2722734242091289,0.3934712653853574,0.05629413206896392,0.11555420852111999,0.3427222482786645,0.564099011182302,0.439759558711172
Fusiform_L,-0.42602666063447264,-0.044775223731369974,0.24071240595778548,0.6599122792633368,0.09708415071164449,-0.041691500319762945,0.2853618177711759,0.5037876316161813,0.7052096305874042,0.41407265095137097,0.06912984901846506,-0.1459441968323112,0.2546891398169996,-0.24630447529561864,0.39638437230811957,0.047192475400017905,0.5555131460372335,0.35651527298705527,0.14163898207915887,0.11118537071260129,0.39463807728158773,-0.116549002704392,0.4670408090167505,0.4166164393993647,0.48722052405627025,0.029035230410662242,-0.02802309022622094,0.1901426306973882,0.6084039063161572,-0.19777815441687246,0.013882731666393196,0.7794333123308584,0.16553126453632505,0.756281565560276,-0.3956272300203242,0.20728326077198017,0.06985116629860767,0.18556195766294237,0.17655988321292845,0.3206867816944716,0.42127167660040443,0.29162010294385166,0.07248272489594222,-0.00902241661721674,0.28944638472066186,0.2222969725459318,0.2505262378171712,0.24426959359665412,0.10711812466226883,0.8263839523243666,0.01554332518851068,0.28957967772359594,-0.20189661161386707,-0.2524597877580507,0.4090773161171734,0.4495966757843071,0.018751666135185998,0.6040387111845632,0.33648247303406303,0.05281694015689632,0.4155187987131847,-0.11899880878748169,0.23543596128398653,0.017772987272106282,0.3598745766643159,0.26643492819173065,0.6424265318297223,0.3482735445335685,-0.07651614589900288,0.2904840893142788,-0.34323556588162835,0.3020763793526019,0.057382933405807295,0.3259903660338722,0.3010674004786128,0.08986535786722331,0.4610573971716999,0.1533514234218937,0.2591850338306891,0.32433564280416244,0.3955935589602844,0.05461864400381153,0.5035204046848695,-0.18154836257790294,0.36375651075007165,0.12089848335792172,0.2521099836246914,0.10592348141975672,0.5320230251529043,0.37339310564058265,0.10821047058109706,0.33973066472426855,0.41281629740476977,0.2401866462655576,-0.17592704673168746,0.30377693693515345,0.09293611865283613,0.48930643823976205,-0.2773712130975581,0.11554056314172646,0.27409714485591413,0.16369410343825305,0.45008436739949975,0.31608004155877223,0.025847349016213928,-0.19018074648227906,0.136022710916385,0.1453643045036634,0.08680351563580645,0.4664909436032356,1.0,0.5217522817507192,0.23201057743644438,0.5549311294972598,0.5228489554411059,0.11477743423331266,0.112231437120401,0.004329660947973883,0.37441426166181635,0.6821905338200117
Vermis_3,-0.4626036743662976,-0.47561066427048054,-0.06563645728623062,0.5095345087292954,-0.4667239618581813,0.13614930991111554,-0.13136999631812502,0.03464558926780888,0.7538783647628875,-0.07995024490183408,0.011308606602847765,-0.2079233343100777,-0.10594749436127437,-0.24263768892407067,0.6407710533016578,0.2908524661752366,0.6052685606688405,-0.07620041795664566,0.0642301113698665,-0.16263586217309947,-0.2015570299907113,-0.08004155108414159,0.14590216619313792,0.18909988370275596,0.6803609271884542,-0.1839549789479105,-0.5255928792974417,0.644885179001259,0.5820871820440238,0.436310430779458,-0.43228425270203436,0.4846641101507417,-0.024767731661917605,0.3820040936133719,0.07353306935942716,-0.33191587103386344,-0.18209851841959807,-0.3697883765025054,-0.447916806517066,-0.11346587746364573,-0.04603741643387654,0.10181024107359754,-0.14747368529992502,-0.4671816059564018,0.018379689639937156,-0.23570953165770558,-0.38785273251263697,-0.04961764812477509,-0.6381959054812378,0.26701822814338955,-0.26222984967505647,0.39610481335550896,-0.2465001010422559,-0.08710578377118455,0.19226295158654413,0.8729317242607154,0.025737966078568233,0.29352854179550436,0.08163356705553337,0.1389912019997898,0.9080917873364923,-0.2484920851650488,0.018139829776386292,-0.030579185886055616,-0.1956390085256927,0.8023264255960998,0.6987608549264448,-0.09439933893982119,-0.3982832061232305,-0.07986474535071464,-0.24841473079552334,0.25387224581863543,0.270745218802068,0.25829300769778324,0.21493323052802776,-0.4357233108211236,0.17971193001746452,-0.3814565358359185,-0.1367786147355704,-0.060953994870762786,0.13053882617120402,-0.30816017018902525,0.09391756229105551,0.3080880087726979,-0.07355541068163456,-0.28695198996536675,-0.2921673113865879,0.05578575854083793,0.3260078857026462,0.6009384903785517,-0.22921202264161228,0.3186996606978088,0.5286654156418978,0.6386041042359454,0.12955706042301365,0.3553948899231462,0.01595566715243988,0.07896117250709812,-0.06429237303716495,-0.15223938656568523,-0.1488838374435383,-0.37910456440134516,-0.07714843204305182,0.5447258642321395,0.06464579238647325,0.11888438479873059,0.07470136414351843,0.14411959073647942,-0.19886441240742014,0.36171503369714747,0.5217522817507192,1.0,0.25451480960898354,0.5354420365810327,0.7453666579973639,-0.25244292284281405,0.1546061478109899,-0.08151183324993626,0.32707366980185654,0.43327248669818325
