,Frontal_Med_Orb_L,OFCant_R,N_Acc_L,Vermis_7,Cerebellum_10_L,Red_N_L,Precentral_R,Temporal_Pole_Sup_R,Thal_VA_R,Thal_LP_L,Rolandic_Oper_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_Crus1_R,Supp_Motor_Area_R,Pallidum_R,Vermis_9,Thal_PuL_R,Cerebellum_Crus1_L,ParaHippocampal_R,Temporal_Inf_L,Cingulate_Post_R,Thal_VA_L,Raphe_D,Cerebellum_7b_L,Thal_VL_R,Putamen_R,Cuneus_L,Thal_MGN_L,Insula_L,N_Acc_R,Postcentral_L,LC_L,Temporal_Mid_R,Vermis_3,Vermis_8,Parietal_Sup_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Vermis_6,VTA_R,Precuneus_R,Caudate_L,Calcarine_R,Putamen_L,Hippocampus_L,ACC_sup_R,Parietal_Inf_R,ParaHippocampal_L,Vermis_10,Frontal_Inf_Tri_L,Occipital_Sup_L,Thal_MDl_R,OFCpost_R,Thal_LP_R,Postcentral_R,ACC_pre_R,Cerebellum_Crus2_L,Temporal_Inf_R,Thal_PuM_L,Fusiform_R,Calcarine_L,Lingual_L,Lingual_R,Thal_AV_R,Temporal_Sup_R,Heschl_L,Frontal_Sup_Medial_R,Cingulate_Mid_R,Cerebellum_6_R
Frontal_Inf_Tri_L,0.6364712767892092,0.2983396755879623,0.3573225820569793,0.0682715484743703,0.0924349182139921,0.3618086727991895,0.23702482048721052,0.07923876391048038,0.725013809494976,0.2882907662485209,0.4403361826768879,0.09254171702942617,-0.40714893603393215,-0.16063249265689236,0.2254304546733952,0.38532810468556195,0.07247836054600172,0.29238739428676375,-0.08396026149260197,0.3886720518766679,0.0033979382032931385,0.5801620025725872,0.3556860956746754,0.29616517876296355,-0.057622531180293014,0.3163704632828033,0.6378654141200386,-0.17817386937407245,0.3218571225465614,0.3619081302787994,0.2999366171738121,-0.02135241311274242,0.260663876682918,-0.08199231168024759,-0.28695198996536675,-0.3788472530231254,-0.19805869041957952,0.39229538780497986,0.41780440671333774,-0.029007032085255492,0.20428620512081358,-0.09243013414313057,0.5290841446036367,-0.27385975314865496,0.520962881736815,0.2547179368998595,0.26048184392415397,-0.2499303058953624,0.32183274840245263,0.2696430499347266,1.0,0.135568498984591,0.09456292886392619,-0.15129343171296816,0.17019050244384618,-0.01612246772458652,0.5093451829042117,0.1855998660193955,-0.21739814613019473,0.5391418672511757,0.09010601861434293,-0.3102449249149541,-0.06224434749829977,-0.016997514323167335,0.06048127731967271,0.13215486752920086,0.26602796936700646,0.19268657996278696,0.33113145840889,-0.1709080885791853
Occipital_Sup_L,0.1599174485651739,0.08151196491738502,0.12904299097852265,0.024842543113144246,-0.16801638819379355,0.228589738525401,0.041434462189275864,0.09498824398525933,0.33587947463701756,-0.15330628781363936,0.18695567119361187,-0.08043682830137568,-0.16594581590514862,-0.21185788279334336,0.034596278071441514,0.24222791536560007,0.06593957812699204,0.23470700188109148,0.05794840290519012,0.2962087042141434,-0.11811934617627191,0.18960081803899348,-0.02608395233991453,0.089829110866585,-0.011188466824880991,0.022867690375948806,0.22347515679817193,-0.20177844432664693,-0.15727363814303788,0.11140537470570686,0.0224695476011899,-0.2501612077973347,0.29864411904937394,0.09788680767696495,-0.2465001010422559,-0.27762379189096426,-0.037732227903823495,-0.13013287149437752,0.19949974568309198,0.045446628685858345,0.10189800065014837,-0.26961681502771745,0.22790318064620976,-0.1996786396276362,0.13614849227061937,0.014408739220856835,0.16168130274345655,-0.3143438340794807,-0.010944878567550402,0.1635000039740967,0.135568498984591,1.0,0.11995854509044737,0.002144285399698528,0.15066982437782248,-0.19546507759421267,0.3099870833569627,0.1232772925397231,0.10166489970527268,0.11608205656737756,0.15126061681226627,-0.2357878297571596,-0.061533187931325124,0.03184625497405649,-0.05426728644447408,0.2198499003163954,-0.062367989647577775,0.1893382169598722,0.0001517636098146142,0.09176729737679082
Thal_MDl_R,0.14191630163974248,0.040885304888408545,-0.20842333549390346,0.09603659832707842,0.13356895786295955,0.3619499211597388,0.15261731415682592,0.02547434720302035,0.2220936027500283,0.1726989287081718,0.3053325258323842,0.06962143576647573,0.18629109124336896,-0.0032346361489850924,0.15817693406970174,-0.10543005192869066,0.21668261677202502,0.5846043126092991,0.18120200463147743,0.33895684096002837,0.08435345095201703,0.3558420808536276,0.44309204607245983,0.1719315590379587,-0.19741787908898126,0.3677421680663283,0.1406812192348791,0.05233433192210423,0.14548882366263957,0.2048048880814033,0.3305914759860926,0.10690353172393254,0.006411671667679207,0.02090753684097366,0.1503786882675864,0.1550250544556297,0.10191278643658959,0.11293159120984016,0.1908519645913384,0.22387968176868475,0.21938635005066184,0.08223210086948189,0.06950981683908306,0.07662276847352793,0.15253875426363567,0.3780472848823823,0.11725048361522032,0.06457915119846905,0.30274148630574077,0.08269806469892073,0.09456292886392619,0.11995854509044737,1.0,-0.01530079257065313,0.40664223562507057,0.1404168718976022,0.10281055828999244,-0.05231729885726999,-0.036685231222151816,0.43626834738303144,0.14927214876196995,0.05172957318981259,0.1211298234313431,0.24595508732244836,-0.07149110643744434,0.1821013394479249,0.435409022092686,0.2635434658328235,0.2686722577010273,0.14960808306032908
OFCpost_R,-0.21071983330625654,0.61881472387149,0.43099273945257066,-0.1292025473103676,-0.15263148153433892,0.17912167346784805,-0.07460916764562664,0.47790015133169056,-0.04668522651368607,-0.2710967377253407,0.1002215046529225,0.03274564694337971,-0.1377403445282844,0.1690521158503938,-0.1348636071140541,0.1707131556126211,-0.17578354608607918,-0.11275887201956873,0.05180952031005684,0.1872027038240141,0.2763209805553213,-0.09162681733252387,-0.1662035294566734,-0.03271507100886487,0.4312955750938355,-0.21450938732704153,0.2404830543885673,0.18275635834994303,-0.08666148959009862,0.4207524560359543,0.22481883439566563,-0.15306872200911073,-0.027925451098420897,-0.187393458463723,-0.05532366561467243,-0.03577708439407956,-0.07518668966070083,-0.2589388144212532,0.46567720208078933,0.03406714119600743,0.08799490988378288,-0.06047855468973875,0.09666737519687656,-0.13161355792105592,0.37661267777191365,0.19396018923098837,0.5065384113482856,-0.10579233403485118,0.16537029468630038,0.10320495722520398,-0.15129343171296816,0.002144285399698528,-0.01530079257065313,1.0,-0.19979119733077458,-0.12856674663971707,0.42522431936026606,0.06336804329287656,0.02909991999668845,-0.08107687561570122,0.2706746473363248,-0.00011598253763033908,-0.03656575193412242,-0.06473344059556413,0.2358474648605573,-0.07148898795076732,0.05380848604410439,0.4800885497214048,-0.28792879293060364,0.007678575015054266
Thal_LP_R,0.19902977667610824,-0.04054306490858918,-0.11557825680435267,0.027306819881236694,0.14847898453803302,0.3580699230271403,0.42975422494404997,-0.0635850256421065,0.1986049604269976,0.4400821628526118,0.4617913156777795,0.06305431861394152,0.1115560321498991,-0.0032427377526356655,0.44488203856766134,0.12963797860334147,0.10952242750507526,0.48720206540000977,0.06370909215952375,0.42006886852572517,0.10145157587711987,0.517520658015641,0.40699729721421174,0.2535108557074812,-0.12331007349187949,0.6401824776295449,0.22000689356467257,-0.006679141900118038,0.14868749614785312,0.24451813703836126,0.35774697375127174,0.374745935106821,0.04571387862856928,0.175351840882356,0.23068347039147993,0.12287032604295438,-0.030526728603715286,0.5026746915034603,0.2578694569543616,0.23706508471145427,0.23748118599722534,0.2697570145595852,0.21268434392141847,0.14744149117820177,0.10462338903756487,0.4565132383936723,0.280683515634167,0.25409165373328846,0.47339822847325486,0.12439529414451907,0.17019050244384618,0.15066982437782248,0.40664223562507057,-0.19979119733077458,1.0,0.3856567526106792,0.08764803833317515,0.07237411155033077,0.09379218333569857,0.49290599976933375,0.2876506454005548,0.10470429098950759,0.35022091815389284,0.3214086255609367,-0.17715036215521812,0.3098843136643335,0.32385114503941365,0.2539837890126546,0.6217467367234424,0.08730717649168354
Postcentral_R,-0.017616137543822644,0.05473979672320211,-0.02666441384332395,0.08720658482144769,0.5275711828631072,0.15922903144131442,0.7814320012168186,-0.39313336605847904,-0.16108952300696044,0.4904127747369947,0.2185039972575662,0.30436231217703114,0.18776189123853285,0.08352637129818441,0.775061843843233,0.2680786371752412,-0.20545127460271087,0.008810714406919037,0.1752995632570982,0.08071887988193054,0.43246255576082776,0.3417561750855348,0.4908375744736854,0.2256977797918311,0.014430361745768927,0.4709497031320134,0.15302297223318295,0.30762086790097626,0.5525124318764406,0.3059422276516668,0.3893009282869606,0.7249999449109606,-0.5349637269638867,-0.18496317344372937,0.29352854179550436,0.1402356918506734,0.0920103286772456,0.7793589673989341,0.25506993095608343,0.04306495987187773,-0.13681074262859097,0.7329717327367394,0.20329126534932557,0.18918503463320088,0.2301822945310128,0.5942011411056622,0.2156753644419941,0.8541457935436578,0.6236910367203035,0.08373254060024661,-0.01612246772458652,-0.19546507759421267,0.1404168718976022,-0.12856674663971707,0.3856567526106792,1.0,-0.11459285559296341,-0.08538782262651762,-0.3929911917302762,0.40947577048661127,0.11276988963775465,0.21540980806149762,0.27163392091366306,-0.057628624247441515,-0.3212061597375627,-0.23904400177577922,0.4076178851722168,0.2671564510598915,0.5784126484114549,-0.45788845499727204
ACC_pre_R,0.488443894017701,0.7949089413094563,0.5444062270273768,-0.062255653540192316,0.04279781471896988,0.3721364099195075,0.1129036722419117,0.1817256078147178,0.6119869991214655,-0.15850778117226103,0.25648559675622057,0.2842822621679645,-0.64425549697363,-0.13683850972467604,0.05142642368697364,0.3771096409943912,-0.2237171075817546,0.31397666454135487,-0.039997093535434444,0.3709357510350007,0.12457071467835366,0.35570622519416834,-0.06478662453750016,0.13725039402260641,0.0927599166030674,-0.09883318811997575,0.6422520148651953,-0.21426729789718263,0.053338790670697606,0.5059145804250372,0.4436350544284053,-0.40666274894648924,0.2359954792876262,-0.36332125195190873,-0.4357233108211236,-0.3712993329410134,-0.22629318398372536,0.0038656106893634953,0.7544299141158385,0.08500783949196422,0.06733655730055695,-0.36997435378347937,0.38163516153967586,-0.5771087202042219,0.6085725896593402,0.20054861663777096,0.5480707250320535,-0.34880376865454615,0.3807253006548414,0.2958972695676564,0.5093451829042117,0.3099870833569627,0.10281055828999244,0.42522431936026606,0.08764803833317515,-0.11459285559296341,1.0,0.24528108568768522,-0.2579128665237457,0.3312929102077067,0.1539774129449844,-0.5262538323943708,-0.260680892279336,-0.30998605819490194,-0.04819224970817505,-0.06773540290955395,0.10056154638231316,0.7416070573750911,-0.042065408626329966,-0.300253829840161
Cerebellum_Crus2_L,0.13379112946295024,0.2069341302140762,0.144718662776296,0.24290792101689002,0.0564104531460686,0.05709336022728608,0.13111877487938434,-0.07836763324444387,0.15066134940380926,-0.23862158200109965,0.09835756153353543,0.022773886801834845,-0.21224466551325719,-0.06533373292823758,0.1151602537111133,0.16349716561414387,0.03589969778918611,0.1316828159459805,0.10351908549013858,0.2654191464915571,-0.03826620903219883,0.16807604352920041,-0.16994318572104122,-0.05520589423156142,0.045742010096768884,-0.10347415044082506,0.19611566588727442,-0.3060429013490896,-0.162678225347682,0.08928952099352348,0.22660682192189482,-0.10301235066904418,0.2547036033022965,-0.044893877150602626,-0.2484920851650488,-0.16707329777483612,-0.06043755976009125,-0.039993112121088525,0.30958401861540735,0.19782591725310938,-0.0942803145768244,-0.2374480671927445,0.15781697078252013,-0.29771536117292235,0.10996299655643739,0.018291617603985538,0.044790507906543424,-0.24695251287801184,0.07786654157264898,0.15900977735930724,0.1855998660193955,0.1232772925397231,-0.05231729885726999,0.06336804329287656,0.07237411155033077,-0.08538782262651762,0.24528108568768522,1.0,0.060063518562152855,0.0882542582865364,0.1562116472822878,-0.29871937451363706,-0.09579828960041276,-0.01336520273971811,-0.1531368770824612,0.11457396265615569,0.12210500515182411,0.2627721570811744,0.057443987295757136,-0.031216563407622105
Temporal_Inf_R,-0.3190478884185161,-0.38587395817933956,-0.21853634919432208,-0.11023946278319398,-0.45207488033150683,0.0066017018179346755,-0.26477256071655936,0.44643339954390704,-0.15818178417276615,-0.16352014534503448,0.31175594787484034,-0.42603274181088635,0.2658367409879331,-0.05242245492504823,-0.18535412724896594,-0.17881927742468687,0.39744628553094313,-0.05169492534120079,-0.03003589450911978,0.3384041419694502,-0.4503245167727748,-0.12100693855801387,-0.1540945224925678,-0.0822068902587593,-0.015448868365434227,0.0973184096023293,-0.2014735865696321,-0.18412308952155929,-0.47791038779056966,-0.2974812437252644,-0.348821991335733,0.04945304882010185,0.3867894582814792,0.7179078881937807,0.07353306935942716,0.18706845930243263,-0.03409726204057755,-0.2585613072772269,-0.17485776494273592,0.04950298486527787,0.24423559586812757,-0.119696046766008,-0.12140094257316321,0.32082357842205556,-0.42555491255477107,-0.2203136359735291,-0.006166110870884673,-0.3020588824252852,-0.3879796110735637,-0.19068442759599952,-0.21739814613019473,0.10166489970527268,-0.036685231222151816,0.02909991999668845,0.09379218333569857,-0.3929911917302762,-0.2579128665237457,0.060063518562152855,1.0,-0.25764003953984493,0.4091081041254826,0.1760283678048684,0.1904148956746346,0.5232496923901586,0.23094225298003593,0.7225548530394649,-0.14901741396002638,-0.21061392146765426,-0.03688577585173769,0.7332018630122823
Thal_PuM_L,0.40296930492683625,0.2200130920134125,0.061877458103239,-0.03795298656782154,0.394624348288808,0.5488771387046715,0.540989432399967,-0.13681573353411958,0.4223621376563711,0.41660944807820727,0.5077810026475861,0.21447229103093512,0.018897015199656902,-0.03147536947617487,0.5295716248738338,0.3640146176411979,0.044270923488865715,0.557193530454633,0.20518911414384405,0.504205274120142,0.138789075685631,0.8028143092584572,0.5699942319710214,0.5960798462054611,-0.14130620393908203,0.5283317569128276,0.5233952758305711,-0.037297987317521306,0.4778135641070742,0.4956149415433911,0.5422745463511035,0.30003537656829776,-0.10573007753213602,-0.12341125680976062,-0.10594749436127437,-0.19926801897614632,-0.08714420161440341,0.5206721688525165,0.558899123619598,0.13749996838794315,0.13864508585180185,0.2548689490642227,0.5139742590577628,-0.06653571400663191,0.48746043359791674,0.5351012380818239,0.26297236075315555,0.20984449390883272,0.5089814386852263,0.22139491876860368,0.5391418672511757,0.11608205656737756,0.43626834738303144,-0.08107687561570122,0.49290599976933375,0.40947577048661127,0.3312929102077067,0.0882542582865364,-0.25764003953984493,1.0,0.13965858156092692,-0.09952387603632043,0.030464697940157836,-0.023297582294876863,-0.37072061481318147,0.04434290916098384,0.5012265791743366,0.41301399848949355,0.5642447628626277,-0.2872713340301693
Fusiform_R,-0.12562993004529455,0.14541840213072824,0.33258389766746893,0.1598596218247203,0.018945715248272942,0.3524970849563747,0.22804386795521212,0.36005635587488494,0.11016245579724163,0.2321053481484358,0.6456624084174075,0.040165364553826965,0.16795381759487774,0.11853196348795281,0.3349252855864821,0.4547794727959356,0.19353168939041313,-0.08495195960089506,0.08426631293390688,0.730993016206457,-0.05122933812562055,0.25179222665420165,0.26151292307307794,0.1827542056447765,0.03621200285400256,0.4282881437360724,0.47623696446357644,0.08324097450799346,0.06737080982423715,0.31266537440879594,0.2534977281698586,0.296269718689685,0.10486748153624541,0.3478913268473406,0.05578575854083793,0.15218677593180335,-0.03871315112658222,0.23896057755689312,0.45551685115712776,0.03598491349121295,0.3643055948082478,0.24291509257387967,0.4789205118858164,0.11192143460516531,0.24565302273922884,0.3590545143012907,0.557432065634448,0.059528370815032185,0.2697904089544757,0.07861884554578723,0.09010601861434293,0.15126061681226627,0.14927214876196995,0.2706746473363248,0.2876506454005548,0.11276988963775465,0.1539774129449844,0.1562116472822878,0.4091081041254826,0.13965858156092692,1.0,0.05785700720620421,0.19767357281966,0.375183169220105,0.21100337975035796,0.5371811988432665,0.30435592636779557,0.26274084598997477,0.3304354823344499,0.3236042670841709
Calcarine_L,-0.300656768088192,-0.4111085067857856,-0.2788888091772177,-0.13005754506533862,-0.3154304070227626,0.011623978041917804,-0.03811394029794906,0.2691806600079696,-0.43868003190866406,0.31037269237467296,0.07567549106600341,-0.2605984408341202,0.4589300770532821,0.122417073500705,-0.005535458305227965,-0.3101564522237074,0.2755805868669644,-0.1436564654136304,-0.03597573166074102,-0.11859282912417274,0.34960827595219374,-0.053438590992075666,0.2611948878995537,0.03317004414687447,0.12781377904556798,0.34700208570395763,-0.36359331246014226,0.4835423955459548,-0.03382348756462005,0.08534855734158082,-0.1661745519906933,0.4003060832569622,-0.4145168916250636,0.37092776212101064,0.8729317242607154,0.4883554340541561,0.2755080648999734,0.1552579752110837,-0.3567607530551318,-0.0393618176516455,0.4153282612895098,0.6195232927801481,-0.30175541748356416,0.8884298592003138,-0.11877981936851312,0.3548369377020788,0.09742531977286133,0.5169531845669124,0.14755361040274126,-0.4357783005382261,-0.3102449249149541,-0.2357878297571596,0.05172957318981259,-0.00011598253763033908,0.10470429098950759,0.21540980806149762,-0.5262538323943708,-0.29871937451363706,0.1760283678048684,-0.09952387603632043,0.05785700720620421,1.0,0.719414491846771,0.6407526028139648,0.26850241307904926,0.15463773361619892,0.13107811935658792,-0.2702078054326706,0.05547353560587308,0.47438751922153444
Lingual_L,-0.140502439799864,-0.2204533213715915,-0.0335867305980423,0.033292294781903084,-0.32367982252478505,0.21377574485937725,0.2625762855025189,0.13048953904847235,-0.17742730129978282,0.20689218967991185,0.21265912511571036,-0.23796728022206456,0.1339399620963524,0.006973629356661413,0.29310640779860364,-0.03300407362009223,0.3317376385557427,-0.04481330892327589,-0.08844597310268151,0.16166805019122624,0.5365316514478834,0.21984166645465122,0.24937218297454658,0.044326278601424116,0.1667219277371035,0.4702973493245936,-0.0344636669814765,0.2962662088577279,-0.07255377013995444,0.33990140292336235,0.11579124598244514,0.3717038241718667,-0.1333984307287541,0.33937791404513584,0.6987608549264448,0.2616563356800216,0.10497907249190229,0.39326712702654953,-0.10241482978298387,0.12550929241457598,0.4132368213016065,0.44395454113203214,-0.050602838676081646,0.6109361111964079,0.13775498650909676,0.6402990943722876,0.278941208639798,0.3164407723436838,0.5224731702349871,-0.12370377873852714,-0.06224434749829977,-0.061533187931325124,0.1211298234313431,-0.03656575193412242,0.35022091815389284,0.27163392091366306,-0.260680892279336,-0.09579828960041276,0.1904148956746346,0.030464697940157836,0.19767357281966,0.719414491846771,1.0,0.751139067350325,0.2562007572454431,0.2828183358938415,0.3553702473701261,-0.08517698035528724,0.3062731245304969,0.3794909165332164
Lingual_R,-0.1703120673916188,-0.40875640738819585,-0.14769990841487138,0.05962063395142464,-0.492661539036348,0.24248912650012555,-0.03605219165314614,0.4587076284892112,-0.07324773772735661,0.15258268339192949,0.4056286742156539,-0.3465225580053789,0.28257923881704616,0.0827504162700898,0.0587377784806207,-0.16771911937616543,0.44413689777107335,0.10035526041039033,-0.0930575925395559,0.34260557712531337,0.11984613973538732,0.1800613100261444,0.22690558548046516,-0.014732732366238484,0.023927696183298718,0.4538791328595305,-0.09241319843553808,0.18526498647497522,-0.2536993593484561,0.1274536085662568,-0.06583466115901605,0.25201786112480856,0.12718065055427036,0.6038427323032532,0.6369232388894055,0.32979073576550044,0.049725077093854625,0.13407556462151593,-0.16627601890548602,0.050462151793331314,0.5339269817843534,0.30821800238200914,-0.08527409532211226,0.6836787804695228,-0.06871353320194226,0.3943377555945329,0.16702041717563113,0.04086012022421661,0.16435311607649283,-0.20648437702257308,-0.016997514323167335,0.03184625497405649,0.24595508732244836,-0.06473344059556413,0.3214086255609367,-0.057628624247441515,-0.30998605819490194,-0.01336520273971811,0.5232496923901586,-0.023297582294876863,0.375183169220105,0.6407526028139648,0.751139067350325,1.0,0.42049561792534007,0.6548972710854182,0.31087064928888175,-0.15973892668151132,0.20170113946963536,0.7692165934686845
Thal_AV_R,-0.15339217800119553,-0.02089600216567125,0.27263556006096734,0.0341525721089317,-0.4463820910505914,0.017758718538656217,-0.31970268055091905,0.5194670808333008,-0.04069039018765493,-0.016006082333672362,0.029418853472054116,-0.03099316404118624,0.05443901909288498,0.26985094609021093,-0.28350690425401903,-0.08979878948177626,0.10259212401946459,-0.36624047103556995,-0.21454026059920908,-0.0590586647150673,0.09354421139042328,-0.22119866884248646,-0.020158426947925506,-0.2770979477861694,0.23218828001935224,0.07259099584932495,0.012932468109571589,0.2955926322419097,-0.17589268262346236,0.13033314533072665,-0.1205862048298903,-0.23293756036131558,0.121915427293143,0.23857436261863363,0.2908524661752366,0.14917728221224089,0.08981394171366733,-0.18609937878148056,-0.14661660630379725,-0.06012189149063315,0.29007505575010717,0.008506117009441367,-0.04547794114310977,0.2044394900198531,0.10533089250706786,0.017854246244032437,0.2739936370412613,-0.22428377802406108,-0.10801194592913446,-0.10397820011075042,0.06048127731967271,-0.05426728644447408,-0.07149110643744434,0.2358474648605573,-0.17715036215521812,-0.3212061597375627,-0.04819224970817505,-0.1531368770824612,0.23094225298003593,-0.37072061481318147,0.21100337975035796,0.26850241307904926,0.2562007572454431,0.42049561792534007,1.0,0.21738656443201726,0.03759788463546982,-0.09242996394563759,-0.19678136555274583,0.42655048261100237
Temporal_Sup_R,-0.06303870751833339,-0.34503062843732585,-0.1724772008681993,-0.02713951946491505,-0.3133307718841113,0.19723049724498723,-0.014830904659184603,0.5407722520397886,0.17662944117484589,0.08580305047948006,0.6162119183550658,-0.3418854339794824,0.20879258594608793,-0.09968139116183534,0.08287596527470768,-0.014786740746750748,0.39806465345904873,0.1906842045043755,-0.05662903319043116,0.5588133343862415,-0.4088816717743455,0.1928305339545647,0.10845794771915673,0.16568344074970018,-0.12281329785554886,0.3837459093812582,0.08435324489375799,-0.09361687428480439,-0.21723521630939777,-0.1382024313432718,-0.23440697496243723,0.15017135688541167,0.3614827901765685,0.7943528352760977,0.12955706042301365,0.08051939760100993,-0.047243016641228625,0.09519638445813135,0.030324411089088496,-0.006507179423296428,0.41069611898723835,0.01858518897266182,0.06372334345037715,0.380837370963169,-0.23169561560701815,0.06430263167272847,0.1640599159646143,-0.25194491356991416,-0.10084413566548617,-0.1063171297903063,0.13215486752920086,0.2198499003163954,0.1821013394479249,-0.07148898795076732,0.3098843136643335,-0.23904400177577922,-0.06773540290955395,0.11457396265615569,0.7225548530394649,0.04434290916098384,0.5371811988432665,0.15463773361619892,0.2828183358938415,0.6548972710854182,0.21738656443201726,1.0,0.19043862908668313,-0.04311939881889836,0.20241140691818663,0.730928121988736
Heschl_L,0.11254715342399829,0.149404185072508,0.1599094545803418,0.2755106482859607,0.31175667400831614,0.49684206703389433,0.5312130744553195,-0.07602928744952911,0.16672677835986074,0.25459226221762,0.36669882872336856,0.25676229343299983,0.12924617721612075,0.20671988506605907,0.5430425467513362,0.2775712240506877,0.10034091899978496,0.23018368005844395,0.16182486891167874,0.4390828767690292,0.28638894726302794,0.5294045215404846,0.5062055564984178,0.27857846710508616,0.017482588518326975,0.4401937948200065,0.40476158925597305,0.17359569018713392,0.37958520512373883,0.5385440612670684,0.5131956591999485,0.30534620631821696,-0.10888374972082403,-0.012873178659776895,0.19226295158654413,0.09471022857867262,0.04909919124455268,0.4844759670300087,0.37949540638770435,0.09091766874342912,0.2279273425145067,0.3719165807075688,0.3567679441704442,0.09564704674821524,0.4440662074722619,0.6424764700901135,0.29041604372624946,0.23533374166008925,0.5957046494051339,0.21074924953184632,0.26602796936700646,-0.062367989647577775,0.435409022092686,0.05380848604410439,0.32385114503941365,0.4076178851722168,0.10056154638231316,0.12210500515182411,-0.14901741396002638,0.5012265791743366,0.30435592636779557,0.13107811935658792,0.3553702473701261,0.31087064928888175,0.03759788463546982,0.19043862908668313,1.0,0.32920517940891136,0.43514056696097725,-0.06032792701793492
Frontal_Sup_Medial_R,0.25616561196239224,0.6871163637536591,0.36054760563441574,-0.02261531735549699,0.17712815454350522,0.46621886525143746,0.38416171355111667,0.157947846737516,0.29929771085148854,-0.08104007829235368,0.3520763084328739,0.27936737684186175,-0.296571706076669,-0.007679056975131564,0.32423160178105387,0.2914270174500276,-0.29191762610629346,0.3015426736702374,0.12965120388693244,0.37993784040469186,0.3025095084048787,0.38423149939623796,0.0400524456135152,0.14834476447125508,0.034719991767923626,0.057432953161781146,0.489867112117323,0.07822230746294724,0.09311740182775237,0.5705317955508294,0.5182730900683262,-0.08621133184484299,-0.0496122903952417,-0.26991112065029293,-0.1488838374435383,-0.15011547847378676,-0.13604239482834568,0.1829916925365237,0.8189943562245661,0.16712536879491371,0.02254480089404851,0.01761148394799487,0.2826785590921172,-0.3235949716778833,0.5170992832442408,0.43459224858533485,0.5890334894173583,0.04357092871488996,0.5277052040463209,0.20175617715613894,0.19268657996278696,0.1893382169598722,0.2635434658328235,0.4800885497214048,0.2539837890126546,0.2671564510598915,0.7416070573750911,0.2627721570811744,-0.21061392146765426,0.41301399848949355,0.26274084598997477,-0.2702078054326706,-0.08517698035528724,-0.15973892668151132,-0.09242996394563759,-0.04311939881889836,0.32920517940891136,1.0,0.13180711725687647,-0.2657352710803525
Cingulate_Mid_R,0.09840387730380708,-0.04001636853758149,0.03578010518940039,0.18961325526779507,0.4050085085769964,0.39600333117588066,0.6542935708924689,-0.24411856903040033,0.093825364980578,0.5042207480327321,0.5655691499924964,0.1023508409347286,0.16244379736881207,0.05067021843812091,0.7439728521958501,0.4236396416404759,0.12812287930204008,0.22135168618390308,0.08953148799043949,0.45315626950297494,0.14070114428413757,0.5572192085922674,0.5258521606239603,0.33360397099198513,-0.1320637500391949,0.689993751043911,0.3897020483298811,0.04516953711455073,0.3922361158763592,0.3109014403491214,0.3831849153750393,0.582027726658893,-0.059127541511269456,0.08998362085237091,0.08163356705553337,0.008640992855625735,0.03463866737616282,0.7313905502343228,0.2786125903234942,0.1857904542844873,0.1355000314211273,0.3802925682405578,0.4768982579181249,0.060150398168068275,0.2533972056407985,0.5273490116060078,0.1936085960003973,0.33453489931903974,0.4970239405228081,0.23801072943765664,0.33113145840889,0.0001517636098146142,0.2686722577010273,-0.28792879293060364,0.6217467367234424,0.5784126484114549,-0.042065408626329966,0.057443987295757136,-0.03688577585173769,0.5642447628626277,0.3304354823344499,0.05547353560587308,0.3062731245304969,0.20170113946963536,-0.19678136555274583,0.20241140691818663,0.43514056696097725,0.13180711725687647,1.0,-0.1257285434505334
Cerebellum_6_R,-0.21611962857031936,-0.4718529926559904,-0.2847724861979943,-0.07907649997789967,-0.6508017951475803,0.003552219031005715,-0.4366137450415061,0.6343504653538414,-0.09441882598043565,-0.0538667819793959,0.26936639322037603,-0.4738266530947982,0.29469776640820705,0.017709353148045042,-0.353741562900696,-0.36921443085913436,0.46689421326358455,0.08881350964935025,-0.1273209307938295,0.22261067176558788,-0.26553656060213787,-0.14899233248562227,-0.06313287226513119,-0.10329195970454845,-0.006342059581001761,0.13963803952374773,-0.2835533851926004,0.07538420872163924,-0.5117271994759737,-0.20738021413344995,-0.3650608670109279,-0.031686397466499226,0.2750630484640142,0.7479360671604175,0.436310430779458,0.3195047362149761,0.06012167609647433,-0.2981680514753642,-0.3056122566621299,-0.0019164903112367333,0.4699013948388469,-0.026087827404509583,-0.28044137751670917,0.5805963337612207,-0.35941705511116206,-0.09074108757538951,-9.617769291453491e-05,-0.2477960091224532,-0.3045140907328775,-0.3368949228978556,-0.1709080885791853,0.09176729737679082,0.14960808306032908,0.007678575015054266,0.08730717649168354,-0.45788845499727204,-0.300253829840161,-0.031216563407622105,0.7332018630122823,-0.2872713340301693,0.3236042670841709,0.47438751922153444,0.3794909165332164,0.7692165934686845,0.42655048261100237,0.730928121988736,-0.06032792701793492,-0.2657352710803525,-0.1257285434505334,1.0
