,Caudate_R,Frontal_Inf_Tri_R,ACC_sub_L,Temporal_Pole_Sup_R,Rectus_L,Fusiform_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_L,N_Acc_L,OFClat_R,Thal_VL_L,Cerebellum_10_R,Supp_Motor_Area_L,SN_pc_L,Postcentral_R,Thal_PuA_R,LC_L,Putamen_L,SupraMarginal_R,Temporal_Sup_R,Temporal_Pole_Sup_L,Cerebellum_3_R,Parietal_Inf_L,Vermis_4_5,Fusiform_L,ACC_pre_L,Frontal_Med_Orb_R,Thal_VA_L,Amygdala_L,Precuneus_L,Vermis_7,SN_pr_R,Calcarine_R,ParaHippocampal_L,Occipital_Mid_L,Cerebellum_Crus1_L,Cerebellum_6_L,Cerebellum_4_5_L,OFCant_R,Cerebellum_7b_L,Vermis_3,Thal_PuI_R,SupraMarginal_L,OFCmed_L,Thal_IL_R,Hippocampus_R,Thal_IL_L,Angular_L,Heschl_R,ACC_sub_R,Cerebellum_8_R,Precuneus_R,Occipital_Sup_R,Cerebellum_Crus1_R,Cingulate_Post_L,Cerebellum_Crus2_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_3_L,VTA_R,Cuneus_L,Temporal_Mid_R,Vermis_10,SN_pc_R
Vermis_3,-0.3697883765025054,-0.3419605329833614,-0.47561066427048054,0.19667010623953177,-0.024767731661917605,0.05578575854083793,-0.28695198996536675,-0.1488838374435383,-0.2484920851650488,-0.30956205697682015,-0.49460653689709194,0.10181024107359754,0.1259901284230393,-0.11346587746364573,-0.02648444740281785,0.29352854179550436,-0.24841473079552334,-0.4626036743662976,-0.162885837578436,0.5820871820440238,0.12955706042301365,0.08483504327494665,0.43327248669818325,0.6009384903785517,0.5272912725466669,0.5217522817507192,-0.5255928792974417,-0.23570953165770558,0.25829300769778324,-0.6381959054812378,0.6407710533016578,0.022144483514343206,0.34339221196244263,0.8023264255960998,0.26701822814338955,0.11888438479873059,-0.08004155108414159,0.06464579238647325,0.7538783647628875,-0.34267568150040745,0.07470136414351843,1.0,-0.05445339957142242,0.7453666579973639,0.011308606602847765,-0.24263768892407067,-0.07620041795664566,0.36171503369714747,-0.06429237303716495,-0.1606645963252971,-0.5550626669178265,0.3813075891530882,0.6052685606688405,0.1389912019997898,0.1546061478109899,-0.10533874835551373,-0.15223938656568523,0.14590216619313792,-0.08710578377118455,0.58829734469588,0.32827415143945554,0.5286654156418978,0.3080880087726979,-0.43228425270203436,0.3553948899231462
Thal_PuI_R,0.5757108228820923,0.3733139658226863,0.1472573017696301,-0.1344838825141045,0.17414731539494482,0.3747971568398963,0.33181618083574577,0.31481471461010235,0.09514499012987088,0.32172769967137504,0.013967969071174991,0.4564543031658937,0.16029248579613306,0.5827733701758361,0.48202475153159974,0.5017442820815697,0.222633491509154,-0.11831522891101566,0.4162635262279749,0.3063962719779024,-0.00016445965559500444,0.032991314222446395,0.4262409935716848,0.1806556574661056,0.03046745366860586,0.26131805608249087,0.20926484732036316,0.32473878516485116,0.43168326638466364,0.4459228115754144,0.18572081792976336,0.2558361899045572,0.026773692183717245,-0.1338344066146049,0.4403092333017335,-0.14596775787952485,0.049387896320870504,-0.21045023217241576,0.21026444139072212,0.25324339514066957,0.023980232156364818,-0.05445339957142242,1.0,0.16379264423231885,0.08126464492421495,0.07900327164147536,0.5835827595034386,0.41187992313182215,-0.003549007428934466,0.5094928663166016,0.18179033651053725,0.24144313448563257,0.40629750404092807,-0.002731723948262647,0.17477717977836935,0.6713214531906336,0.4409329086521448,0.3358998520810471,-0.05743824241475806,0.05809517832544645,-0.01662432444135773,0.22982300708775483,-0.08774702865297039,0.31835997206016037,0.32361077116826326
SupraMarginal_L,-0.07295084570810778,-0.32794783895668195,-0.5346612589806033,0.05650087402630773,-0.08370309828009648,0.1577290033856437,-0.18695201047180351,-0.2435490438055556,-0.21073403420576495,-0.20349709535152857,-0.6005565240076768,0.1885703756055985,0.27264786106144034,0.15728267913544175,0.05015047138224224,0.5208971521881721,-0.10610659314977014,-0.45222948905353166,-0.08954264621763341,0.7181857342024802,0.08791702704647629,-0.11628417029517107,0.4656452121688728,0.8301498161613583,0.44907779136064513,0.5228489554411059,-0.5752067368488392,-0.01526143104764122,0.4240078695036087,-0.381124332871562,0.7732090771086506,0.0852535978318896,0.44690398840638706,0.7261885517850303,0.29208206397664443,-0.06570880689416707,0.0042577591703465,0.112194997093856,0.6856699881422627,-0.3234612557569593,0.070643397239293,0.7453666579973639,0.16379264423231885,1.0,-0.13952392721411097,-0.32748091093019893,0.05342460040768511,0.3934712653853574,-0.15607381187903854,0.05646528621626887,-0.42620477359010284,0.35420587688850536,0.7825394823546092,0.12386348357112563,0.1934970906781973,0.14498880603065747,-0.10738316080828994,0.08601662894084183,-0.20167338263856482,0.458059200610672,0.16476460719499095,0.4694493155925387,0.2553857709458094,-0.23535818097554956,0.5125743653119263
OFCmed_L,0.1299794300826717,0.5201886811962435,0.16690310478916545,0.22959746465975225,0.20406741306688364,-0.045637905113352105,0.6379400741336417,0.22781670615486713,0.0347256611447642,-0.09296496077151832,0.24165742459531966,0.4746702168914302,-0.02312980934143764,-0.03473842725923063,0.144551437866821,-0.008023292367262267,0.11770542561911544,0.10646454377244773,0.20559288677744234,-0.017471305896708346,0.22466365809818772,0.20698923285757545,-0.06296434008070824,-0.07373405287547628,0.37073556874911706,0.06912984901846506,0.2677825553649433,0.19253663922629358,0.2962826962595119,0.12656511813199095,-0.1905740359691252,-0.1689287576424838,-0.2698724387415424,0.044542314261508606,0.24909322344270476,-0.08243185479605371,-0.02616213020039921,-0.3611474782385813,-0.22455516456240848,0.11021017373066996,-0.19523174638284815,0.011308606602847765,0.08126464492421495,-0.13952392721411097,1.0,0.4683287560022856,0.29840341328727654,0.2808186208957062,0.008576440566164733,0.19398403829304575,-0.27067113979649465,-0.04791223549627541,-0.005312857712535612,-0.017964945729566584,-0.17386308597768407,0.041228677056781356,0.04409429863202925,0.15975029839079674,0.18566393843870901,-0.10232687874830229,0.19461997649253363,-0.13957186175894631,0.09085879157726996,-0.08268993299134296,-0.17989537552304438
Thal_IL_R,0.16548762130713468,0.5151892047324244,0.306057056479702,0.30184394434223794,0.1473308016761399,0.3446380487950992,0.41627588274717886,0.21600280999448904,0.14833756834613462,0.012794151933557901,0.5362668246683544,0.2734132743236096,-0.14028398935832634,0.18580767343014268,0.19996498057033885,-0.2771432224511273,0.4035133252965896,0.4620347098277357,0.10629850164812558,-0.24673595086258604,0.5460220182903607,-0.003561749429734107,-0.28560857797534744,-0.20019222742498838,0.05883674069554444,-0.24630447529561864,0.35111260674885486,-0.194283866530188,0.07685839771786593,0.08519751823977804,-0.24187335654427988,-0.011679375104263555,-0.09121812271227557,-0.10590282819098022,-0.008603585570738344,0.13509720369740136,0.013932872071258954,0.0017739365290115325,-0.28354970351352615,0.10662244101987087,-0.24636961206212252,-0.24263768892407067,0.07900327164147536,-0.32748091093019893,0.4683287560022856,1.0,0.4129895390854654,0.20579941234582444,0.26843526031498166,0.06872271900503503,-0.01646297516381982,0.004237050746623728,-0.24917078467567463,-0.143709451481586,-0.1272684697069932,0.22429205080501607,-0.13870033518823144,0.15614610541259952,0.4635634325029582,-0.14513220558119994,0.43707226247880737,-0.2820253242906656,0.2917831937934938,0.1052706684062533,-0.08616347873957862
Hippocampus_R,0.6860360538455127,0.6471410700068536,0.3292130512599188,0.18247888332730033,0.2810541049030384,0.5830052710787659,0.49920049695702,0.5317011291789333,0.15320534771740607,0.41005795379289167,0.2654478472263556,0.5387230590328463,0.33424187950720025,0.6748427503579882,0.6292461982839636,0.327322643744314,0.22485079094397734,0.04496244391402248,0.6644747088335251,0.2251787981379795,0.3098178676066329,0.22972978076273418,0.3877009565065438,0.038719904412385535,0.23848703738533003,0.35651527298705527,0.4253986378431574,0.145257209066008,0.5196808519611951,0.42453333372720375,0.10736211956457473,0.07819046452582028,0.023096315217662953,-0.04766162383511588,0.6464711491169113,-0.21206450071976032,0.13303053081192245,-0.07623136493524173,0.16461514668929475,0.39225401119092074,0.0585681118177027,-0.07620041795664566,0.5835827595034386,0.05342460040768511,0.29840341328727654,0.4129895390854654,1.0,0.5301735400319971,0.006400286862976508,0.6209809889851514,0.21817716867717968,0.31941821854722113,0.2986992439590093,-0.011745339579281715,0.11491520300888501,0.7020422616453631,0.204484305718299,0.5978698199250098,0.15007061938580707,0.0462901492777844,0.3212526625576158,0.0938682324354198,0.058482707362279146,0.2786788779651013,0.3454452293564764
Thal_IL_L,0.2891431769622735,0.2862869582587961,0.03465809437814098,0.2478375517241154,0.19526706007913036,0.27417517923953566,0.3414766150651205,0.2760532111564678,-0.1269773645121905,0.14576348550969895,-0.08538500323868589,0.5406589713474717,0.38283706165986897,0.36301450010060743,0.4610885537582102,0.33515318486473106,0.04649664121418095,-0.18683422815042555,0.47633330116136424,0.33226850029452165,0.10865376205496152,0.3127020692751129,0.439759558711172,0.3076749720427753,0.39864284539146444,0.4664909436032356,0.04419903975618306,0.10231331045807844,0.5020960294927234,0.00394587113616905,0.29199879014765995,-0.043920498110392635,0.12302077618663006,0.2767611041084086,0.5252413136325491,-0.10728697733014307,0.11739701876064311,-0.0017831119710902197,0.39692068863943863,0.20501242566966593,0.059775002882807,0.36171503369714747,0.41187992313182215,0.3934712653853574,0.2808186208957062,0.20579941234582444,0.5301735400319971,1.0,-0.07286848258880214,0.34638791954561915,-0.1735839792535481,0.2482994414174763,0.45582665563366076,0.09695646656102838,0.11555420852111999,0.3661140936667771,0.08545381936250965,0.46225425175940377,-0.11699490020282907,0.24778458543360787,0.31454477147777254,0.3199784242603851,0.0036062492967110457,0.03721512924841365,0.37844738874524037
Angular_L,-0.1356140884080812,0.033786719836874285,0.04528215507675546,0.3052009427177435,-0.0905205646666231,0.22097192875331972,-0.0615896115190987,-0.011168903225225282,0.09855697393160112,-0.0927044708503002,0.2733652287666089,-0.057218114878356985,-0.30126825575398414,0.007133644737605126,-0.09379411527917451,-0.2915806535999237,0.2300958116542964,0.22885820464330273,-0.2117358396720917,-0.21761356040348423,0.33753698240433005,-0.12956063432515816,-0.25169792625299636,-0.17502739983966734,-0.11002718919138582,-0.2773712130975581,0.09163818441439708,-0.2851472685623202,-0.13108604638705218,-0.220729480659955,-0.08810085940711133,-0.13680761883287348,0.12153141081261844,0.06134030803823032,-0.27109727176845544,0.18760181356944514,0.09378121489293698,0.005125141633716169,-0.07621946832714353,-0.10368120141991558,-0.05871985159065267,-0.06429237303716495,-0.003549007428934466,-0.15607381187903854,0.008576440566164733,0.26843526031498166,0.006400286862976508,-0.07286848258880214,1.0,-0.18967595488578917,-0.021973871426467877,-0.11750207776859235,-0.1282603531865942,-0.01256354685860315,0.02252904437712242,0.07481308201696288,-0.14640693530014043,0.003049048184187406,0.22409028351862256,0.03830892691455161,0.06983072429636884,-0.013495726025388887,0.3529472819466009,-0.1738950213326826,0.0021283814618161777
Heschl_R,0.6021632106011452,0.31061897347673095,-0.0030769091127135022,-0.31010034063849884,0.19465174901339213,0.07911471342985733,0.4097597281101698,0.24910483285620372,0.04496826058609487,0.20038546407621982,-0.18202895140840192,0.5280580542064893,0.35093954832627783,0.4528755938522841,0.4476762307406454,0.5210497667173242,0.11052574581628045,-0.21768889740372552,0.5684812731188938,0.34436346107743754,-0.14755783503297099,0.14774152157987477,0.3575789222217699,0.12347052370057691,0.07108812864237327,0.3342050313705471,0.21142055588131237,0.4800885750987684,0.537958955097415,0.4731121637077083,0.16831871603273157,0.04573803312858189,-0.020040192175037934,-0.11724775726938354,0.5604768217553887,-0.19167397860872942,0.19830350214871603,-0.08935587900246648,-0.008309634430009738,0.22409856292332261,0.005489366576073324,-0.1606645963252971,0.5094928663166016,0.05646528621626887,0.19398403829304575,0.06872271900503503,0.6209809889851514,0.34638791954561915,-0.18967595488578917,1.0,0.08289161493941417,0.2882907620377064,0.3364587861161015,-0.08841946848871554,0.005545292647511711,0.5937652347757468,0.3199104005229955,0.1913815947676251,-0.13141852034351906,-0.13108494030332163,-0.04389546503742343,0.05487448810820582,-0.29470030186451635,0.2962724090293121,0.2181052888142368
ACC_sub_R,0.43667379207777135,0.31764399714013336,0.6923610972181852,-0.16889785776336497,0.14575718077630107,0.2169239166492363,0.13404829041598287,0.3841841574554188,0.3426721121095456,0.692184254163371,0.42716693941881884,-0.13472238159184913,0.02458839224317836,0.3822572587458747,0.2887513899897281,-0.11981915872508513,-0.0931574702613446,0.3048733388350665,0.36065966253157133,-0.3431061441327905,-0.15610124325142186,0.13677015983699306,0.09189206806406953,-0.5071631285099819,-0.3947404335007378,-0.04562165667497301,0.5823801892276255,0.16239198213145956,-0.2197476000276932,0.6265623124014416,-0.44923032911499766,0.27137571873924204,-0.44229013176540194,-0.6918700606903796,0.14698791623256488,-0.18714575594733715,-0.09858706713364858,0.0024011511900573976,-0.10868645442895387,0.6320978466631568,0.1746369393142231,-0.5550626669178265,0.18179033651053725,-0.42620477359010284,-0.27067113979649465,-0.01646297516381982,0.21817716867717968,-0.1735839792535481,-0.021973871426467877,0.08289161493941417,1.0,0.017536366993496394,-0.3866447545528952,-0.10013706328941253,0.08770397495546949,0.17601673138029847,0.27980036347368414,0.30241781385954514,0.09289888045773687,-0.059170599624611304,-0.22124781393315857,-0.31256573928907516,-0.3901998768174413,0.4096314105885131,-0.19567232180860475
Cerebellum_8_R,0.19013738012838421,-0.14912164408991466,-0.1615719365826326,-0.19642765934084497,0.22892313282155463,0.2672882713512521,-0.1379896255865786,0.13293824545635904,-0.04849016556809084,0.0774898737272973,-0.23088486939087466,0.2989543181480003,0.1877645079886157,0.12389354968404942,0.2666857904531274,0.4114309719172901,0.0192880897157642,-0.3903309228785669,0.2214842014202152,0.4667976878400463,-0.094495160575565,-0.018771360266290435,0.6125915426048378,0.3693254853358383,0.03100823816621251,0.37212745599659836,-0.1316920678231064,-0.08592422577148197,0.4050805138724998,0.008366459602422613,0.5019293663908787,0.19149035461467265,0.3447102634905813,0.19205192697201287,0.37134639395977337,-0.011610984641082114,0.016934011848151298,0.021795348022245115,0.45479730099763643,0.11761223524616186,0.004510754967675559,0.3813075891530882,0.24144313448563257,0.35420587688850536,-0.04791223549627541,0.004237050746623728,0.31941821854722113,0.2482994414174763,-0.11750207776859235,0.2882907620377064,0.017536366993496394,1.0,0.4832432607235321,-0.03809409012065354,0.3729053491280048,0.3082186398679456,0.2893301641575097,0.19233007797027976,0.16271907534654487,0.30524368448738237,0.17132541926038752,0.23243347567601066,-0.11326577799561187,-0.12849701548473366,0.4908532512780779
Precuneus_R,0.1510342657809257,-0.18717773801276397,-0.44927794529399834,0.008077972348981761,-0.06301808221566879,0.24291509257387967,-0.09243013414313057,0.01761148394799487,-0.2374480671927445,-0.08091093450752833,-0.4587432754713192,0.3273026374581504,0.3341678116247118,0.23083144351941245,0.19965345090389705,0.7329717327367394,0.083420917991856,-0.6020020052829858,0.11417939599876135,0.804114514516345,0.01858518897266182,-0.10167770398711799,0.6502878942315078,0.7841004035395976,0.4385447930336816,0.5555131460372335,-0.35804608505350954,0.11694282122618165,0.5686363699472327,-0.13245949449483638,0.8642952088003786,-0.05859620548808483,0.4624852950711193,0.6431832925117512,0.41246971776059366,-0.1482804687288672,0.09014499315523687,-0.05157026841285541,0.557771679136773,-0.18476166680437234,0.08371231109310821,0.6052685606688405,0.40629750404092807,0.7825394823546092,-0.005312857712535612,-0.24917078467567463,0.2986992439590093,0.45582665563366076,-0.1282603531865942,0.3364587861161015,-0.3866447545528952,0.4832432607235321,1.0,0.011702076330810121,0.23187381399289178,0.4580461040314461,0.13672118820867088,0.24962870037637494,-0.19831103039773473,0.32465983476900234,0.11980881618943806,0.5117843923379743,0.1554018018372515,-0.2306334190355128,0.6185478384939145
Occipital_Sup_R,-0.08982452593828937,-0.07511566368942499,-0.0498924136447553,0.05674420986917414,0.08316780853205591,-0.05442731965040813,-0.01780335972173999,-0.09701455501462831,0.15890864908297853,-0.044608174299609823,-0.14620400260287217,-0.06932178523358141,-0.07580013618746043,-0.00401273387886801,-0.1497407525213199,-0.06971221427316587,-0.10019871231776784,0.06199105621534204,-0.009488145789147908,-0.06273158546065685,0.007486972299368133,0.12332174534511113,-0.044881641115462924,-0.007839098378934917,0.1119206505950025,0.05281694015689632,-0.11166337776862822,-0.00645270394257645,-0.027553912280313345,-0.1427361040854241,-0.009713148869711712,0.0348791922750088,0.016887520645168935,0.09050785853114762,0.023014209812639817,-0.012603419811894067,0.038740686600324266,0.08716110083298924,0.13792415882380346,-0.08220133034689389,0.08711053837631105,0.1389912019997898,-0.002731723948262647,0.12386348357112563,-0.017964945729566584,-0.143709451481586,-0.011745339579281715,0.09695646656102838,-0.01256354685860315,-0.08841946848871554,-0.10013706328941253,-0.03809409012065354,0.011702076330810121,1.0,0.09704411185507578,-0.1163759615464906,-0.02261737830205425,0.0034524942848205772,-0.07669589968623595,0.16346216014503245,-0.028114370384572155,0.009474986570259476,0.04533153099151097,-0.06454978328353554,-0.07235588393561829
Cerebellum_Crus1_R,0.06109657698534613,-0.12736282675495122,-0.01618256578974932,0.11114881419358555,0.022430404434428855,0.11853196348795281,-0.16063249265689236,-0.007679056975131564,-0.06533373292823758,0.17936729558778453,-0.07679231506446176,0.05852894729687688,0.024874626683745283,0.02357193966184697,0.16946823060617713,0.08352637129818441,0.09431457061488527,-0.19825213600113117,0.09907992336718881,0.1110118056856858,-0.09968139116183534,-0.05560614081157743,0.32103411839842916,0.10287067002776316,-0.08756487001700836,0.112231437120401,-0.014954607487238723,0.05406540089307256,0.10902194145743613,-0.05366640725342185,0.17102068896382597,0.16904792759431336,0.31740744365263546,0.06533409748892753,0.021007161017082315,0.11902369553442499,-0.057274226845057695,-0.3145604844970083,0.2770470644063547,0.03364497733115296,0.024428476412046735,0.1546061478109899,0.17477717977836935,0.1934970906781973,-0.17386308597768407,-0.1272684697069932,0.11491520300888501,0.11555420852111999,0.02252904437712242,0.005545292647511711,0.08770397495546949,0.3729053491280048,0.23187381399289178,0.09704411185507578,1.0,0.058191067488401735,0.27212265878347924,0.06958912944072,0.07874431446024174,0.25218804579342247,0.08543040284140747,0.21512290716522695,-0.087232784294013,-0.07982669258330122,0.3930210020942034
Cingulate_Post_L,0.6458657142209733,0.3755097788201694,0.12190318190377261,-0.0788644148207302,0.16791528778751913,0.5435682682038377,0.28047430181444255,0.3780863926824075,0.15906449063888448,0.2919725649907748,0.08822450639615052,0.4269358339931474,0.23211562358623442,0.7018807886946107,0.4497878050604404,0.49312962635471624,0.38230026145505697,-0.09184480778341905,0.4336816456162045,0.3279314768800849,0.13598926030552638,-0.027772259230254604,0.43589845034327224,0.2282958997744269,0.0567167647074418,0.23352803624284565,0.23359131891542312,0.10837276191048953,0.48306306711799224,0.41215871193161796,0.34427754124428,0.04820799258225912,0.10568898123721711,-0.0628975451716049,0.45725120446549505,-0.1427910762535948,0.22226390563011583,0.04856034651543587,0.12172655673770762,0.26048295553348677,0.0931496645196314,-0.10533874835551373,0.6713214531906336,0.14498880603065747,0.041228677056781356,0.22429205080501607,0.7020422616453631,0.3661140936667771,0.07481308201696288,0.5937652347757468,0.17601673138029847,0.3082186398679456,0.4580461040314461,-0.1163759615464906,0.058191067488401735,1.0,0.18819548161615376,0.45392601951702155,0.05151052242754632,-0.032783998885949135,0.10659915051292607,0.06520221434583763,0.03205494196954898,0.23478123140417922,0.33002589318668923
Cerebellum_Crus2_R,0.3742602496597795,0.1574343990598404,0.18159879018244732,-0.2559257926851875,0.2357945025745427,0.040165364553826965,0.09254171702942617,0.27936737684186175,0.022773886801834845,0.25908805515668354,0.03861686562079719,0.1817069749038472,0.04747117000575626,0.16019091847328984,0.17902479177737382,0.30436231217703114,-0.014778141292735695,-0.21004951519809686,0.3165540086424028,0.1251457199928288,-0.3418854339794824,0.07936081189934126,0.33728575245128695,-0.059239500304156624,-0.12709464130441905,0.11554056314172646,0.2203203598227012,0.37497752529682077,0.17001593966119713,0.4220243335257409,-0.019657915451215036,0.20071378287185823,0.012584065448220223,-0.31367494612805785,0.2711871618847135,-0.2156608359387928,0.11204959347235588,-0.2629313927665385,0.012192951494263348,0.3617415312989763,0.0780084916517159,-0.15223938656568523,0.4409329086521448,-0.10738316080828994,0.04409429863202925,-0.13870033518823144,0.204484305718299,0.08545381936250965,-0.14640693530014043,0.3199104005229955,0.27980036347368414,0.2893301641575097,0.13672118820867088,-0.02261737830205425,0.27212265878347924,0.18819548161615376,1.0,0.20541255775136233,-0.05788811738328525,-0.06467479502010821,-0.20878777449667868,0.03943346036154789,-0.4028134293365647,0.1518243686442656,0.1430317658677634
ACC_sup_R,0.4525560925822587,0.4586011005125051,0.48286646462381294,0.3714683868499813,0.15447748224557548,0.557432065634448,0.26048184392415397,0.5890334894173583,0.044790507906543424,0.5814756179421662,0.36976340551453996,0.2277829782079141,0.33734125469635506,0.48304893350086003,0.47509154153509936,0.2156753644419941,0.008262569558730837,-0.05520355197001219,0.5817949077922993,0.1396139815948035,0.1640599159646143,0.41413261764052006,0.5163634152120634,-0.006514214464882378,0.3525414616226505,0.4670408090167505,0.4934026391582876,0.06185192465793021,0.24288319154787658,0.2222578990683482,0.0980247766836873,0.0019016373320226959,-0.1768015615364493,0.003143313334435232,0.573767178431028,-0.2355953495162849,0.01599909503061932,-0.07827824080564291,0.38077090636929256,0.5406856387723467,0.34735077344549853,0.14590216619313792,0.3358998520810471,0.08601662894084183,0.15975029839079674,0.15614610541259952,0.5978698199250098,0.46225425175940377,0.003049048184187406,0.1913815947676251,0.30241781385954514,0.19233007797027976,0.24962870037637494,0.0034524942848205772,0.06958912944072,0.45392601951702155,0.20541255775136233,1.0,0.013233103157204995,0.28993300072651673,0.30830921288026136,0.22393835404831572,0.004586113055602691,0.06180709765301073,0.20114265727044145
Cerebellum_7b_R,0.004784649045922469,0.1778288266279413,0.1286682355504247,0.17577152213697791,0.017243111366630356,0.27159530772453916,0.06894285851964238,-0.016182780405766574,0.11469774409907998,-0.020569765711733894,0.3406308900193025,0.07730774146021338,-0.3804956402209233,0.06985537062093042,-0.018350519758251558,-0.30866395495531157,0.24155151410628792,0.42153323189821523,-0.07613183926366276,-0.18318710110980269,0.4070843502552452,-0.09255911044387392,-0.22594889781835567,-0.16792373344280562,-0.050239085675582724,-0.2524597877580507,0.1976520154251492,-0.25743896733975224,0.0033415453991620086,-0.05685856617372407,-0.14194993072131376,-0.024093825322270574,0.027050587621456835,-0.014443856981524613,-0.1190729575158102,0.15241079155899645,-0.1371187943588114,-0.10531308848227612,-0.16045439499831363,-0.08364921957769221,-0.09400221574657346,-0.08710578377118455,-0.05743824241475806,-0.20167338263856482,0.18566393843870901,0.4635634325029582,0.15007061938580707,-0.11699490020282907,0.22409028351862256,-0.13141852034351906,0.09289888045773687,0.16271907534654487,-0.19831103039773473,-0.07669589968623595,0.07874431446024174,0.05151052242754632,-0.05788811738328525,0.013233103157204995,1.0,0.009041282613450056,0.21461463262779779,-0.2504902263989598,0.32669113268514566,-0.08507029037779289,-0.13120692722941607
Cerebellum_3_L,-0.10054891938660941,-0.10508121876543998,-0.11570252744401952,0.16962614309573298,0.018606974429162256,0.2130449051904935,-0.1122158612518351,-0.013467655036614862,-0.07111619079253288,0.068104170864844,-0.19925929559057048,0.1007358966752703,-0.002645939541579426,0.12851891602439827,0.11542278252694846,0.1204855950974909,-0.19888983112829123,-0.09852474142719403,0.03429418739480047,0.23980788627957636,0.1504112805051539,0.1421118835185472,0.35504087333402945,0.21158489870804473,0.27199806190223313,0.42911375394064405,-0.13347056153286066,-0.13550714796396882,0.2141315175962702,-0.3709393764212756,0.2991797900957263,0.1674836467515775,0.1405194849636234,0.37713705758782856,0.26448025756764115,0.12879857586708424,-0.2316757665122476,-0.05268980256951424,0.6701874387877481,-0.05130898433542953,0.19504889262401712,0.58829734469588,0.05809517832544645,0.458059200610672,-0.10232687874830229,-0.14513220558119994,0.0462901492777844,0.24778458543360787,0.03830892691455161,-0.13108494030332163,-0.059170599624611304,0.30524368448738237,0.32465983476900234,0.16346216014503245,0.25218804579342247,-0.032783998885949135,-0.06467479502010821,0.28993300072651673,0.009041282613450056,1.0,0.2083497312347158,0.32849461687785847,0.12218620776572849,-0.09500148939554419,0.20607074129104244
VTA_R,0.04822374203590045,0.1596672973120966,0.09540166804054896,0.4005071135884306,-0.0426529861115655,0.3643055948082478,0.20428620512081358,0.02254480089404851,-0.0942803145768244,0.11952160618523577,0.11581851533298405,0.27740112767403,0.21185899734092925,0.03032279573525894,0.31097360732234297,-0.13681074262859097,0.12345270017136646,0.1063715265188385,0.22436670135383202,0.05445848015897454,0.41069611898723835,0.14738461643222314,0.07253169090243135,0.09472938763871558,0.4661719583317858,0.17266203190759402,0.04111019179885915,-0.14791653730423146,0.27706990968742334,-0.2754852064414228,0.16654195479832262,-0.028067524410333663,0.10233163407506891,0.37174288084061835,0.1565865962627247,0.17717143278566988,0.0007734428626734624,0.04562513114165018,0.2869457834509301,-0.04100063453399116,-0.04428690668739661,0.32827415143945554,-0.01662432444135773,0.16476460719499095,0.19461997649253363,0.43707226247880737,0.3212526625576158,0.31454477147777254,0.06983072429636884,-0.04389546503742343,-0.22124781393315857,0.17132541926038752,0.11980881618943806,-0.028114370384572155,0.08543040284140747,0.10659915051292607,-0.20878777449667868,0.30830921288026136,0.21461463262779779,0.2083497312347158,1.0,0.10051502229227556,0.29747069723432523,-0.026271543431797807,0.32662297871107576
Cuneus_L,-0.08581096863177906,-0.2102752683442567,-0.21753138363923552,0.2477650665109426,0.009370470666599745,0.08324097450799346,-0.17817386937407245,0.07822230746294724,-0.3060429013490896,-0.005352661227508561,-0.2279090827224688,0.10552200262930159,0.30915714318307724,-0.031032101191953217,0.06490237778962005,0.30762086790097626,-0.09462855801954634,-0.479999902824731,0.12678562290414735,0.40820379538723545,-0.09361687428480439,0.17805478606986563,0.45254711374892254,0.35950697320221375,0.2570002430801054,0.41281629740476977,-0.16097182077461047,-0.027456686835556493,0.24654140495446783,-0.29168484121374816,0.4328159505237583,-0.06320039209553027,0.25260549396553983,0.4047907915040957,0.23580273871257443,0.01082886701476265,0.017916919636057776,-0.08866940080681933,0.49823932966649626,-0.033181830819292074,0.10215613438049122,0.5286654156418978,0.22982300708775483,0.4694493155925387,-0.13957186175894631,-0.2820253242906656,0.0938682324354198,0.3199784242603851,-0.013495726025388887,0.05487448810820582,-0.31256573928907516,0.23243347567601066,0.5117843923379743,0.009474986570259476,0.21512290716522695,0.06520221434583763,0.03943346036154789,0.22393835404831572,-0.2504902263989598,0.32849461687785847,0.10051502229227556,1.0,0.070863941048931,-0.15986918335653147,0.3820870573209166
