,Parietal_Inf_L,Temporal_Inf_L,Occipital_Mid_L,OFClat_L,Rectus_R,SN_pc_L,Vermis_4_5,Pallidum_L,OFCant_R,Amygdala_L,ACC_sup_L,Occipital_Inf_R,Thal_VA_L,ACC_pre_L,Thal_MGN_L,Cerebellum_4_5_L,SN_pr_L,Cerebellum_7b_L,Thal_LGN_R,Frontal_Inf_Orb_2_L,Vermis_1_2,Cerebellum_Crus1_R,Olfactory_R,Cuneus_R,Temporal_Pole_Sup_R,Frontal_Med_Orb_R,Vermis_9,Rolandic_Oper_L,Parietal_Sup_R,Vermis_3,Postcentral_L,Vermis_6,Thal_VL_R,Temporal_Sup_L,Caudate_R,Vermis_10,Thal_MDm_L,Calcarine_L,OFCmed_L,Red_N_L,Thal_AV_L,OFCpost_L,Frontal_Inf_Orb_2_R,VTA_L,Thal_MDl_R,Temporal_Inf_R,Thal_AV_R,Precuneus_R,Putamen_R,Cerebellum_4_5_R,Cerebellum_8_R,Thal_PuM_L,Thal_PuA_L,Heschl_R,Temporal_Mid_R,Angular_R,Thal_VPL_L,Cerebellum_8_L,Paracentral_Lobule_L,Rolandic_Oper_R,Frontal_Mid_2_R,Cerebellum_3_L,Cerebellum_Crus2_L,ACC_sub_R,Temporal_Sup_R,SN_pr_R,Cuneus_L,Frontal_Inf_Oper_L,Parietal_Sup_L,Precentral_R,Thal_VL_L,Thal_IL_R,Occipital_Inf_L,Cerebellum_10_R,OFCpost_R,Thal_MDm_R,ParaHippocampal_L,Red_N_R,SN_pc_R,Frontal_Inf_Oper_R,Thal_MDl_L,Cingulate_Mid_L,Thal_IL_L,Insula_L,Hippocampus_L,Caudate_L,ParaHippocampal_R,ACC_pre_R,Occipital_Sup_R,Cerebellum_10_L,Cerebellum_3_R,Olfactory_L,Thal_PuA_R,Postcentral_R,Temporal_Mid_L,Cingulate_Post_R,Fusiform_R,OFClat_R,Cerebellum_7b_R,Frontal_Sup_2_L,Parietal_Inf_R,VTA_R,Calcarine_R,Thal_LP_R,Thal_MGN_R
Cerebellum_4_5_R,0.611396784853781,0.39604403290411083,0.03327068117497786,-0.029553319580212272,-0.19145953293042473,0.18927621615601264,0.26500796490099476,0.3412830638018753,-0.11786840762806805,-0.390965395216125,0.0340678146071977,0.18130042181420955,0.45766358319352635,-0.26230252867104514,0.27596340131228875,0.677096178876089,0.3128113512009881,0.12007700885973183,0.445440813865771,0.21875375867345273,0.6518674909710219,0.3578265757186803,-0.041771103924944764,-0.22408358526883418,0.21016919904582781,-0.19739993607190473,0.12300834131021625,0.3457931632759169,0.33819245172195106,0.6803609271884542,0.4831794423280507,-0.023793922906704262,0.4610217340628106,0.40228504401108317,0.002142981102664672,-0.27664803038854346,0.6035292165775873,0.6973782010662414,-0.12174794270499666,0.16719013505890604,0.395763171295371,0.24380082016754742,0.06190041976697813,0.33682600158364895,0.235669586203851,-0.021772164006964384,0.18358172054637975,0.7414283193361504,-0.005102487106527004,1.0,0.5886161380724785,0.17824724576868892,0.5822415704036611,0.19875692078553966,0.1193701543359293,0.42964700079997864,0.19421523422177053,0.6218684451414549,0.3498269485927382,0.2261729979375795,-0.22201848247878708,0.4452144586090618,-0.1997449459740217,-0.35192283137348956,0.0024338073312514434,0.5248948924695949,0.5873770025331373,0.13437897165970866,0.20553606226973906,0.17960259306775583,0.22627487149802034,-0.1916462152206675,-0.04856055675880441,0.30600557540119616,0.1991289719959588,0.0928272732082721,0.34608933542226766,0.09232014579329649,0.637418199257754,0.1770539503311387,0.29371160534905255,0.25990337543263947,0.48405004812087526,0.370620816025502,0.5452995291687903,0.08856604673016374,0.12801028314671578,-0.3249849971448069,0.05954525213483619,0.037710655003741614,0.65470917143156,-0.10492457802083029,0.002304026211184203,0.4465927198560797,0.19343887035974822,0.1470583989021597,0.344407078380683,-0.3478450415221021,-0.09673474783201792,-0.043629387938632094,0.6370644658112126,0.24112614461274423,0.6233678696005928,0.17983134604472992,0.19283593837351856
Cerebellum_8_R,0.3693254853358383,0.17111705414557074,-0.011610984641082114,0.14157908635869484,0.14705033383376573,0.2666857904531274,0.03100823816621251,0.4199322513314112,0.11761223524616186,0.008366459602422613,-0.031243712877346536,0.18533927680368725,0.4050805138724998,-0.1316920678231064,0.2987272205673196,0.45479730099763643,0.30067686585370246,0.004510754967675559,0.4036536737092152,0.18369778739511977,0.3447072816692669,0.3729053491280048,0.2268474108519193,-0.19256470617823587,-0.19642765934084497,-0.08592422577148197,0.10418794243267944,0.42049486258652163,0.14991148911193183,0.3813075891530882,0.314108669838312,0.15617952872786037,0.2919620665656837,0.19519115746519478,0.19013738012838421,-0.12849701548473366,0.5548398340035584,0.293409808423481,-0.04791223549627541,0.19991570675122056,0.08111733094019523,-0.05339712195911822,0.24145202844868066,0.5184404940656872,0.34300051615174787,-0.1408868995866058,-0.09669927091779396,0.4832432607235321,0.1581866684341629,0.5886161380724785,1.0,0.2739499353655538,0.57750254665672,0.2882907620377064,-0.11326577799561187,0.26464811549397466,0.20737162766911657,0.7036723118477233,0.3314437089385935,0.15680431536876718,0.022409470636990638,0.30524368448738237,-0.04849016556809084,0.017536366993496394,-0.094495160575565,0.3447102634905813,0.23243347567601066,0.281924714502308,0.17646592459273241,0.21406292960476375,0.2989543181480003,0.004237050746623728,-0.09597773789990854,0.1877645079886157,0.06629752343392155,-0.013604594492520623,0.37134639395977337,0.08545722115147514,0.4908532512780779,0.055656720382420095,0.4246593086303762,0.33031403083812527,0.2482994414174763,0.3725538349807971,0.3890357182643506,0.22909472395655234,0.23738508554648752,-0.12019432301532462,-0.03809409012065354,0.4073730960815986,0.6125915426048378,0.2286522356164588,0.0192880897157642,0.4114309719172901,0.18673822109229038,0.202003122238956,0.2672882713512521,-0.23088486939087466,0.16271907534654487,0.15323537967618056,0.4940626577430786,0.17132541926038752,0.19205192697201287,0.23902447163525353,0.2227114654191267
Thal_PuM_L,0.15900802852018509,0.138789075685631,-0.17537341029676037,0.12463949206404369,0.28811346414895955,0.4187194532290425,0.07996208202615884,0.43050952604414455,0.2200130920134125,0.4331998773192401,0.23581042139228028,0.20416553251695418,0.5699942319710214,0.24101492735990365,0.4778135641070742,-0.09459172921609982,0.5185344778746485,-0.14130620393908203,0.5958288221845953,0.40900654714545437,-0.2773120181725248,-0.03147536947617487,0.35032930614162666,-0.016725375672125783,-0.13681573353411958,0.24656478396373482,0.044270923488865715,0.7453529546897673,0.24823802731581707,-0.10594749436127437,0.30003537656829776,0.13749996838794315,0.5283317569128276,0.1788539216469919,0.5317199524473578,0.22139491876860368,0.46946756011718865,-0.09952387603632043,0.48295669442426803,0.5488771387046715,-0.4186687370429875,0.1801476565750728,0.5873382362472191,0.16144800060271083,0.43626834738303144,-0.25764003953984493,-0.37072061481318147,0.2548689490642227,0.5233952758305711,0.17824724576868892,0.2739499353655538,1.0,0.3734184273692844,0.6892538981911979,-0.12341125680976062,-0.0333841902007265,0.5518294799029423,0.12884038711986304,0.3419773471507114,0.5077810026475861,0.5902189060641848,-0.1533221743189851,0.0882542582865364,-0.01885905255589138,0.04434290916098384,0.018897015199656902,-0.037297987317521306,0.6718508810478659,-0.08714420161440341,0.540989432399967,0.6234467283164817,0.3523334794121085,-0.21154406106532808,0.2691665355189902,-0.08107687561570122,0.2161009051702659,0.5089814386852263,0.5925794587655897,0.169212365898763,0.5565033972160818,0.6172844787137769,0.5018628996872668,0.49803552340580626,0.4956149415433911,0.5351012380818239,0.5139742590577628,0.504205274120142,0.3312929102077067,-0.03587839671116809,0.394624348288808,0.27275194973849937,0.4227195050693485,0.23328499461200702,0.40947577048661127,0.1491359251490387,0.8028143092584572,0.13965858156092692,-0.0022014969663038952,0.05689520676734229,0.5674951256806843,0.20984449390883272,0.13864508585180185,-0.06653571400663191,0.49290599976933375,0.4210254530850935
Thal_PuA_L,0.4738694358426714,0.18153005619604168,-0.00022663669063499676,-0.014308555900009713,-0.04692658542816617,0.2713398301117126,0.05969608949325355,0.35251950018344447,-0.058340033564048155,-0.07547181519296002,-0.1731772878591623,0.05843259265933969,0.6177296114979156,-0.23780285329531803,0.44748767068670875,0.4469998464570863,0.20968220898374357,-0.14626353735610262,0.42526696061036506,0.10822405151187127,0.36017851988173466,0.3226076019527476,0.03883775001967399,-0.04180379886968667,-0.014807302394436651,0.01925090179696078,0.0918473596646536,0.3991312356282787,0.16338870000854996,0.39610481335550896,0.4122000720278579,0.06696205020411067,0.4837997707665124,0.10679781142920079,0.2079645411069481,0.03339035923483202,0.6211623460792677,0.2893017573955995,0.08956432097134402,0.25093332680604896,0.10450410569989112,-0.11923641194432084,0.18287021815976606,0.5183803653875897,0.5611743006505541,-0.1712799639922874,0.13051641750455617,0.519744766485425,0.14878707376316846,0.5822415704036611,0.57750254665672,0.3734184273692844,1.0,0.248869526394396,-0.043356060926575526,0.09550323741034282,0.4850896497960604,0.5322782391947325,0.3873101901282505,0.31445650443409245,0.06812019734490107,0.3079154461932065,-0.13445220206700378,-0.1932176091909605,0.04954311724124119,0.4252952015241922,0.3975259922163486,0.29715286769782007,0.2443522023399092,0.276834722357548,0.5071960510962539,0.0026195242676974426,-0.12668598274836285,0.22997989453031983,-0.031881245829900304,-0.05833376014362148,0.33056500181799137,0.23170264714551975,0.5206084271576282,0.2765235770546133,0.47972860685173274,0.4565853699698098,0.4862518605141719,0.251967969154092,0.4320957963261014,0.16171266772701468,0.18920814533137106,-0.16358051482532693,-0.030849020699824693,0.37357249897605205,0.48632044299055915,0.08024014332823041,0.14366135425278634,0.42942461771286805,0.0176744458863719,0.27198482857154693,0.28146854031693086,-0.2351781421003653,-0.07666926831650596,0.07501298375004577,0.44219195439548586,0.21490893062619845,0.2588864752628803,0.37849930212749977,0.14688610903233681
Heschl_R,0.12347052370057691,0.249828850965572,-0.19167397860872942,0.1859084161640864,0.40806382902929844,0.4476762307406454,0.07108812864237327,0.5805230414010658,0.22409856292332261,0.4731121637077083,0.1601541645129072,0.2781040613354082,0.537958955097415,0.21142055588131237,0.5534431957274158,-0.008309634430009738,0.5196334082503745,0.005489366576073324,0.5751406585924699,0.4248966825458578,-0.3127828532726279,0.005545292647511711,0.43846596224545126,-0.07624468447126245,-0.31010034063849884,0.4800885750987684,-0.02045447316376283,0.7232939466130309,0.16504335581845467,-0.1606645963252971,0.28618390680714506,0.0327099715520568,0.4788282342274111,0.2664545770024631,0.6021632106011452,0.2962724090293121,0.4982234391887445,-0.10585205370261241,0.19398403829304575,0.41785021069920286,-0.24066485412557828,0.2525363393639481,0.5721217427655346,0.31260288973775874,0.2239318404245622,-0.40701375305681525,-0.37002663265007374,0.3364587861161015,0.5447357657346906,0.19875692078553966,0.2882907620377064,0.6892538981911979,0.248869526394396,1.0,-0.29470030186451635,-0.11079385144747184,0.39321993115,0.23369538558262226,0.4485486526526985,0.30222905871117517,0.49249168809432403,-0.13108494030332163,0.04496826058609487,0.08289161493941417,-0.14755783503297099,-0.020040192175037934,0.05487448810820582,0.45535211064597086,-0.015314207998518738,0.6040736376240823,0.5280580542064893,0.06872271900503503,-0.1935698501801583,0.35093954832627783,-0.09772300147930266,0.0505600637102008,0.5604768217553887,0.5654297675410938,0.2181052888142368,0.250667532627751,0.6057259156415298,0.47903985422141954,0.34638791954561915,0.5179197815868724,0.5545874514201437,0.5746629150549675,0.36182378745315164,0.2202580927643945,-0.08841946848871554,0.47416121413067835,0.3575789222217699,0.5550490427326242,0.11052574581628045,0.5210497667173242,0.3133436068384785,0.6514107978910773,0.07911471342985733,-0.18202895140840192,-0.13141852034351906,0.5222494379775858,0.3031561742821307,-0.04389546503742343,-0.11724775726938354,0.26035978894155315,0.48957022132767797
Temporal_Mid_R,0.19952943820485022,-0.3758899625447314,0.27613391902627926,-0.6084561333429449,-0.4695127066184214,-0.17573241893756908,0.28238697685189834,-0.22268356974899392,-0.5325554407668048,-0.4598983450717904,-0.20682754137518203,-0.26797098871864067,0.01234434820992136,-0.2567666781485533,-0.30052162970783775,0.12377836599576746,-0.14995005579429696,-0.05141004016095954,0.08192928384136074,-0.47676682060880465,0.33211968939445424,-0.087232784294013,-0.338357593446831,-0.004080015255633937,0.4459101228971322,-0.38357565592507475,0.38286368736378923,-0.19352886162715427,0.039417181015401516,0.3080880087726979,0.22921069402250635,-0.0421753469282761,0.3177954107483871,-0.19847059362250968,-0.22034726200491414,-0.31486988117018555,-0.16568175182080383,0.37092776212101064,0.09085879157726996,0.00019161726429443434,0.11723128203062956,-0.2547092142676595,-0.2501515069070749,-0.40129941031419464,0.02090753684097366,0.7179078881937807,0.23857436261863363,0.1554018018372515,-0.2410882153633268,0.1193701543359293,-0.11326577799561187,-0.12341125680976062,-0.043356060926575526,-0.29470030186451635,1.0,0.4412687873851371,-0.06968323974607558,-0.4085031404757479,-0.04048850861696206,0.3890352743043614,-0.13801254859148793,0.12218620776572849,-0.044893877150602626,-0.3901998768174413,0.7943528352760977,0.37437731855832257,0.070863941048931,-0.1893102744965222,0.1289918078739461,-0.06790378216384729,0.0033516439430573905,0.2917831937934938,0.00767757425334249,-0.23647299099403907,-0.187393458463723,0.2683832902359719,-0.2530159985544285,-0.021244136675396232,0.15500128264401297,0.3742627205833553,-0.26645860229013896,0.13361121525509637,0.0036062492967110457,-0.29904712471450173,-0.053823264452124965,-0.17672894260095512,0.2785555263002868,-0.36332125195190873,0.04533153099151097,-0.42972421508114755,-0.3175187744815218,-0.5435174002936483,0.3267998612417165,-0.18496317344372937,0.035070094354922136,0.01189897607010735,0.3478913268473406,0.0824872405993603,0.32669113268514566,-0.31121874968930485,-0.09615656945696804,0.29747069723432523,0.5561675816375923,0.175351840882356,-0.220764113716812
Angular_R,0.5754667077782525,0.07513817970665826,0.06074934406170296,-0.3277918596331981,-0.40497090570245714,-0.13428616287078832,0.3684739798087942,-0.14109916408578072,-0.4376029539266501,-0.5253963456752404,-0.1797346387533212,-0.07446783482960473,0.17451082608512078,-0.5411784634549363,-0.1347125230362861,0.32244483096283527,-0.08073882033430314,0.007268063581939015,0.22410388954930271,-0.22939884442914296,0.581656186223982,0.021836306861814085,-0.2594065439454062,-0.24196088794389814,0.08028655848044014,-0.2787256239561728,0.2369929883080195,-0.1087677223567681,0.3038431047761017,0.6386041042359454,0.4209606990108955,0.01855301836983637,0.30653205813794676,0.28113151535174596,-0.36442941549858815,-0.4461035322199338,0.14907071066386424,0.7141847450061701,0.018656376035564595,-0.026721550794774285,0.17006369588795767,-0.0700535707064579,-0.37692791771428863,-0.13297153909820125,0.04641104525249816,0.29431819774672147,-0.017666767967025862,0.5448603403241683,-0.4037430263214095,0.42964700079997864,0.26464811549397466,-0.0333841902007265,0.09550323741034282,-0.11079385144747184,0.4412687873851371,1.0,-0.21428594140648263,0.14669268278906933,0.17859609675067203,0.034459878442884444,-0.4887924657846036,0.23986533722092734,-0.1639556503750521,-0.5627470426965325,0.21608097099631515,0.44184613185936383,0.22121490126594096,-0.014146686112173061,0.16379930558313027,0.01960028118927159,-0.01749082239000016,-0.13485708976038924,-0.0012344042659857008,0.02212654450128153,-0.1688169283586447,0.02571606961342771,0.03898098672864341,-0.17217152873672611,0.2882687574131486,0.13429408319433636,-0.176992052323643,0.11818126181712892,0.07609455941563285,-0.07589702810786796,0.18287708139755504,-0.3415373559292035,-0.06071323153615109,-0.4901405275501503,0.24215079358475583,-0.2283833625843741,0.11480455077742707,-0.36136019118983115,-0.04071258398465695,0.22781458707044927,0.20678878719691626,0.004613668300903566,0.026554716106233903,-0.4212520196240133,0.08119403108333689,-0.41337579023882604,0.5097722460466277,0.2161470802871558,0.7472624292759531,0.23021998970484261,-0.03134367966697363
Thal_VPL_L,-0.07865362052643077,0.1428919071139181,-0.019161996598469906,0.2683355699292521,0.12728434033397323,0.4459728845820017,0.2868870298189663,0.45175656472343867,0.30739382130143866,0.30005354210527174,0.2869016065934646,0.19387180954364686,0.5403790927912734,0.34138353026121243,0.4389909332712239,0.12898630787148802,0.41765770931425106,-0.06555005007816458,0.25734541377937453,0.41453273037474786,-0.09579643511152112,0.17220408562097894,0.10903608681263059,0.09033219164713478,0.15184911850580543,0.3614540635616597,0.10665494073679589,0.5748679809802185,0.18091873990515625,0.018139829776386292,0.015163237779618083,-0.039920669576869516,0.4701015949070774,0.223140669095081,0.48569417049591207,0.1705830339558902,0.5163716254079481,-0.04675158314850971,0.4597318866678204,0.465304964628384,0.04356512653849468,0.1956205251049104,0.4980568688711432,0.36579662630135207,0.32396507456997103,-0.1872295742196553,0.3041299348044107,0.17450284453494486,0.5918970340437256,0.19421523422177053,0.20737162766911657,0.5518294799029423,0.4850896497960604,0.39321993115,-0.06968323974607558,-0.21428594140648263,1.0,0.1762362539351799,0.08961271071762476,0.44998005470726204,0.5067193270824553,0.057932145510779354,0.014787009981031047,0.05436753519055522,0.1148165953597204,-0.11589205350751572,0.1301348729935081,0.5566683375586855,0.09467312344601117,0.2800003672191455,0.7350116626568091,0.27921008321969953,-0.053025371158711046,0.2320756149186936,0.019334204013401884,0.2828016842875953,0.40697312544604036,0.33270322903200406,0.271045656089179,0.5264126830938055,0.6399772910262755,0.3274384710521366,0.5402262060262893,0.5235629493001218,0.4616015533650297,0.4714180217918938,0.40168637154669734,0.38702294239625945,0.03751890650944394,0.18052622720679976,0.3083643974954563,0.25066871046767025,0.2626987559772897,0.11937969240766724,-0.07595649979291229,0.5906173376329996,0.29406847472916997,0.14692151476973647,0.058088565591115214,0.524154042056841,-0.03694650097324438,0.3407689048282443,-0.07303733394353475,0.22312241459739368,0.2887534241651908
Cerebellum_8_L,0.40579494824997686,0.6196327743666203,-0.12952180618328046,0.3590390235562334,0.23126922720166465,0.30634089042911344,0.11570666441480183,0.3703625522465619,0.2405636072681362,0.010696893827348026,0.05133359695399192,0.32047201228378974,0.32898647888816474,-0.1767540511435205,0.3468646826054018,0.6780129972211882,0.19678883334733782,0.06282561148913747,0.16847479072677404,0.3546650057940643,0.47804785952970813,0.3106099479984162,0.2672453558798493,-0.13215023337807252,-0.28521538507088817,0.07194627544983236,-0.10822836432821165,0.3266999095946357,0.16273720160440094,0.5095345087292954,0.2975785518454935,0.09547498952672562,0.11390378098302718,0.5086821961724647,0.08929089447690168,-0.018505404709190355,0.5538899181313491,0.3834853931653811,-0.2094596887205312,0.04545072460319659,0.27600325493336025,0.1224602794870167,0.08613000017784815,0.7010130637873763,0.18353343104799594,-0.4556955809544546,0.005062526812527402,0.5022067807221132,0.06905502289695413,0.6218684451414549,0.7036723118477233,0.12884038711986304,0.5322782391947325,0.23369538558262226,-0.4085031404757479,0.14669268278906933,0.1762362539351799,1.0,0.3770589516371381,-0.07139458309742262,-0.07723257322717988,0.42594433404041926,-0.1312554878099993,0.05416949258279949,-0.451412898689159,0.09479639076087944,0.4294408570646259,0.25934115611535313,0.19706410004027308,0.2965488767294318,0.16241279155114635,-0.40931775897547545,-0.11172133494827335,0.3983456244855233,0.1726383139411116,-0.23757650175499825,0.53111023654998,-0.0683760967514557,0.39180691741399565,-0.18271374876510438,0.3937423250290278,0.2923003009782012,0.3293805110932966,0.4418966495654824,0.5060910288562535,0.09721721288103928,-0.10424506636070965,-0.09054775611846312,0.04881505513518178,0.3600940451554616,0.768312460180877,0.3437342304039181,-0.3636964473964893,0.543781112326819,0.18364211547055415,0.07922357402955946,0.03573015761741154,-0.4650142450752893,-0.29734987695593085,0.09282650805267095,0.5837685041256728,0.031512688130828144,0.15808215291586605,0.0676650713118339,0.20067701090781212
Paracentral_Lobule_L,0.655746188654542,0.176745039342603,-0.2906640625640138,-0.1113502153829433,0.2806424749490281,0.18127217471538423,0.18394843944969183,0.4237538442489638,-0.04139896757806516,0.34019428212494585,-0.1812545439015616,0.09248680401663777,0.4835080629456164,-0.24906278789324218,0.5989646928266236,0.33332131769777246,-0.011295762307606871,-0.011768947329460912,0.606617079718198,-0.001004386093483909,0.04911718676303182,0.05811575613588219,0.268825701738833,-0.002463334831477328,-0.39234379627697924,0.30598996107232335,-0.17595181783831956,0.34842300706517226,0.2673056942934138,0.17971193001746452,0.7688428336829154,-0.05884745092079669,0.48687666196037327,0.05593426070477634,0.4127007368540224,0.1053970493416618,0.4323854515099755,0.11283519102546566,-0.058055380097378186,0.0522321793782068,-0.11542257351891642,-0.10437468135616776,0.1797217640285026,0.33195927655528357,0.042705280740600614,-0.28578408643419584,-0.3168709315824614,0.7065076628593764,0.18173072825642803,0.3498269485927382,0.3314437089385935,0.3419773471507114,0.3873101901282505,0.4485486526526985,-0.04048850861696206,0.17859609675067203,0.08961271071762476,0.3770589516371381,1.0,0.23759958213346682,0.13634207792768016,0.06822666270015423,-0.07837199860932245,-0.08893543140761376,-0.06742823872629962,0.24381805458984185,0.20036647958223097,0.14348399903041964,0.05291259794028129,0.7554725153773604,0.2812765235500436,-0.18841929259063758,-0.23447132748531269,0.2517075284655745,-0.2039522228252457,-0.2623713036739164,0.4612408692559001,0.32069971889956095,0.3783528399569802,0.07597367379747684,0.410000449799207,0.6519752066245402,0.22732669779437836,0.10367948854377497,0.4279398206031261,0.2733982901354057,0.14375249390962486,-0.18878892689750926,-0.1346837119281703,0.580799899348896,0.5287088477098144,0.47819219779538064,0.15574507381431968,0.8812112510640443,0.2807070541678519,0.3061884169169032,0.2571289125169716,-0.36029794459841435,-0.2617363960063148,0.12017898271054009,0.7564931173999868,-0.12666406059152335,0.16591345375648783,0.34788744945434036,0.47628525388384935
Rolandic_Oper_R,0.22940242717141698,-0.058937539078485375,-0.12188474281427988,-0.05311130736343583,0.01894114578726345,0.36014304577411205,0.28170400628555237,0.3728020126720673,0.09800559842304721,0.13144807456356258,0.29457480829914623,-0.025695212995756604,0.46025479292854415,0.2391640471201196,0.1559203972844466,0.1380782690891443,0.3762770729678096,-0.15389216948125747,0.4792129159978471,0.2360325602480374,-0.004545860138657839,-0.031574840698653794,0.14710824184709714,-0.06701866867662588,0.4205402904219207,-0.08243186655389903,0.2354390604146301,0.5503802966120679,0.14129973366252066,0.0642301113698665,0.4234586453360615,0.06737143012343073,0.5918630430528707,0.037986237217053,0.4354976800024309,0.06813367483319033,0.31974394061283323,0.07567549106600341,0.4035780697929724,0.5405713210597547,-0.058222312043064085,0.07951662508463031,0.5814524709570248,0.07260389947967807,0.3053325258323842,0.31175594787484034,0.029418853472054116,0.24214106681574807,0.4773352882205118,0.2261729979375795,0.15680431536876718,0.5077810026475861,0.31445650443409245,0.30222905871117517,0.3890352743043614,0.034459878442884444,0.44998005470726204,-0.07139458309742262,0.23759958213346682,1.0,0.551480619700559,0.06258926054366157,0.09835756153353543,-0.02828997284585049,0.6162119183550658,0.08685140973869407,0.028155037384524937,0.45337191585276115,-0.008410930140896437,0.3612146430737383,0.4605873102940327,0.5333438310923835,-0.137824407206369,0.2304795096032973,0.1002215046529225,0.480318482306274,0.37652266080252905,0.5116587185019673,0.2381957955273478,0.7891522351750976,0.40966029747363875,0.49466356881277085,0.4825281444119673,0.3436696918384827,0.47223276128908803,0.42501850091325727,0.7601432315244815,0.25648559675622057,-0.034543446965824544,0.0215708241036629,0.1678122961160936,0.10794804384468346,0.29742244598904477,0.2185039972575662,0.129285035555083,0.5647537949010705,0.6456624084174075,0.34335851178760873,0.20221892031311994,0.40661827389217986,0.053963588437406125,0.4034873159790528,0.17364226418954565,0.4617913156777795,0.14502033064305261
Frontal_Mid_2_R,-0.31544357592468364,0.03505417096847513,-0.19019201671705374,0.3922135748689132,0.5633886463330124,0.5077156746398872,-0.056584242212746536,0.4387173411993018,0.5824405840448823,0.6941131245785606,0.46705544489734446,0.121572489964905,0.19836225651636516,0.6398557740748567,0.2744091093960924,-0.1584094306904071,0.40879507190637826,-0.02623761109780337,0.2545767327301259,0.45184223754109354,-0.5475079508181525,-0.09743773776684629,0.5296753971908791,0.1481219661165213,-0.027750238635880418,0.2560230856302776,-0.02694457647320117,0.6041907288759372,-0.0162948680918339,-0.4667239618581813,-0.013838734951510431,0.13605322788890348,0.23866830355633353,0.025552935303463968,0.7071463117314262,0.434724723526675,0.21143231460397288,-0.5193426100323764,0.3208798191464834,0.52422161324389,-0.27715166771123617,0.15790685976560062,0.7103253657647665,0.1808895400628062,0.1852830626493652,-0.12446257941081026,-0.15927041875903947,-0.17339098165161929,0.749534591644775,-0.22201848247878708,0.022409470636990638,0.5902189060641848,0.06812019734490107,0.49249168809432403,-0.13801254859148793,-0.4887924657846036,0.5067193270824553,-0.07723257322717988,0.13634207792768016,0.551480619700559,1.0,-0.14370086058061562,0.35056428102845094,0.5399033279689677,0.17224677384153872,-0.3811936150290823,-0.23466680643037421,0.5501932999122977,-0.17007461077347644,0.5294117047380719,0.38567535110669227,0.4486282942204086,-0.10956108736036034,0.14351072591700414,0.1692943910961428,0.3213191333480188,0.44168234043086607,0.5343077283894371,-0.07678553780764248,0.4296796851581681,0.5665188192945775,0.4083532483257956,0.2810120395592344,0.4818482283319907,0.355330975982759,0.6714375624890792,0.6128583588650655,0.6776628372467051,-0.09682030297659823,0.3024160466563252,0.1397944042929497,0.6057693846286789,0.21052488369418904,0.11770426935755966,0.17593737654604893,0.6171816713281737,0.35417158536351473,0.449498082585573,0.10210639671072269,0.800829780104603,-0.28223732672613944,0.050287550278245254,-0.5199599225705224,0.28565554634367213,0.30150629126858874
Cerebellum_3_L,0.21158489870804473,0.35277668069451573,0.12879857586708424,0.0897582659619837,-0.15933648693999583,0.11542278252694846,0.27199806190223313,0.06801394724877612,-0.05130898433542953,-0.3709393764212756,0.07344396794290402,0.06606087896320413,0.2141315175962702,-0.13347056153286066,-0.09905557560536053,0.6701874387877481,0.021004319635838355,0.19504889262401712,-0.0768634522959364,0.012298221383886102,0.6133374243646605,0.25218804579342247,-0.09562242835249421,-0.05380664373120959,0.16962614309573298,-0.13550714796396882,0.13733520053917442,0.022313990956028425,0.08039291262987759,0.58829734469588,0.16775347659546277,0.18437400685273408,0.19805307381077583,0.39581676821563605,-0.10054891938660941,-0.09500148939554419,0.2852241600936371,0.46683566157672896,-0.10232687874830229,-0.034810775494987636,0.4984019383147841,-0.023636551399677286,-0.19834141176869496,0.2812016827835302,0.14893651897292307,0.11564481421187683,0.42640448678689524,0.32465983476900234,-0.058874930704956134,0.4452144586090618,0.30524368448738237,-0.1533221743189851,0.3079154461932065,-0.13108494030332163,0.12218620776572849,0.23986533722092734,0.057932145510779354,0.42594433404041926,0.06822666270015423,0.06258926054366157,-0.14370086058061562,1.0,-0.07111619079253288,-0.059170599624611304,0.1504112805051539,0.1405194849636234,0.32849461687785847,0.062039527584781,0.03192433121396735,0.019352131484410024,0.1007358966752703,-0.14513220558119994,-0.035118293518669595,-0.002645939541579426,0.10695046447280568,0.07735368107384395,0.26448025756764115,-0.17777295652252093,0.20607074129104244,0.06403530142964749,0.0453749251349056,0.1129631347039087,0.24778458543360787,0.20710873292820356,0.3241458763183931,-0.09185565873347934,0.02386416108856826,-0.16153667133675859,0.16346216014503245,-0.23262948143080034,0.35504087333402945,-0.1746225389307543,-0.19888983112829123,0.1204855950974909,0.10551349393373208,-0.00949911143974135,0.2130449051904935,-0.19925929559057048,0.009041282613450056,-0.09188301261349383,0.17746535638716818,0.2083497312347158,0.37713705758782856,0.18882730485869922,-0.14561955384381114
