,Putamen_L,Insula_L,Precuneus_L,Cerebellum_4_5_R,Thal_PuA_L,ACC_sup_L,Frontal_Sup_Medial_L,Red_N_L,N_Acc_R,Cingulate_Mid_L,Precuneus_R,SupraMarginal_L,Thal_MDm_R,Thal_VA_L,Cerebellum_Crus1_L,Cerebellum_10_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Heschl_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Angular_R,Olfactory_L,Lingual_L,Cerebellum_3_L,Frontal_Inf_Tri_R,Thal_VL_R,Rolandic_Oper_R,Thal_VL_L,Thal_VPL_R,Thal_MGN_R,Thal_LP_L,Cerebellum_9_L,Cuneus_R,Putamen_R,Hippocampus_L,OFCpost_L,SN_pr_R,Amygdala_L,VTA_L,Parietal_Sup_R,Cerebellum_9_R,Thal_MDl_R,Caudate_R,Hippocampus_R,Insula_R,Calcarine_R,Rectus_R,OFCant_R,Cerebellum_8_L,Temporal_Sup_L,Olfactory_R,Rolandic_Oper_L,Frontal_Med_Orb_R,Temporal_Sup_R,SN_pr_L,ParaHippocampal_L,Vermis_6,Rectus_L,Thal_PuM_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Parietal_Inf_L,Cerebellum_8_R,Cerebellum_Crus1_R,OFClat_R,Cerebellum_3_R,VTA_R,Parietal_Inf_R,OFCant_L,Raphe_M,Cuneus_L,Temporal_Inf_L,Temporal_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,SN_pc_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Temporal_Pole_Sup_R,Cingulate_Mid_R,Cerebellum_4_5_L,Vermis_1_2,Vermis_4_5,Cerebellum_7b_L,Occipital_Inf_R,Red_N_R,OFCpost_R,Thal_AV_L,Heschl_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Occipital_Sup_L,Thal_PuL_L,SN_pc_L,Vermis_10,Pallidum_L,Frontal_Inf_Oper_L,Raphe_D,Postcentral_L,ACC_pre_L,Thal_PuI_L
Temporal_Pole_Sup_R,0.14384491371392058,-0.01650154233296742,0.2638297110897775,-0.07583716685114045,-0.04906848142114891,-0.011769757971832915,-0.01617833626734448,0.22034466275507458,0.24876432227109946,0.19238018645003993,0.24495476316202666,0.15625820666169718,0.08876514945290548,0.050158356269713,0.5868514354002969,0.2602575936389911,-0.03167481469626441,0.019182065162879774,-0.0822636214020789,-0.24227373374928984,0.4897407930050297,0.21200597845044145,0.3396877374789008,0.3080136195852286,0.23909058150612864,0.18326371758237292,-0.2626957641662986,-0.0771808718588369,-0.4122178004212384,0.20715474790658467,0.13033430226729187,-0.06779353476438336,-0.10892779052809631,0.12818859069130836,0.2677085893334057,-0.48082165521989334,0.20174380276618806,0.12228749107239419,0.229997994276024,-0.06022077726287198,-0.1547780011829719,0.2011206342758338,0.3024027964236524,0.07590246779734096,0.0476267608113589,0.18599009048245727,-0.3397849673531083,0.13202626504552636,-0.27624732236300026,-0.1550407109501486,0.4476229577023938,0.2714503607556343,0.14367223152412695,0.13554768406226195,-0.10918522863645255,-0.06952528463103104,0.08279941023755809,0.13701635902840628,0.037119947101451875,-0.0355021939453576,0.09963385269112271,0.1925800468666388,-0.2424179865286683,0.12077558203569745,0.4553681089109466,0.04864011214661078,0.007863372550073874,0.1608108276748544,-0.026534936721769323,-0.011292690977430714,0.08856690641677846,0.08121160401529569,0.24778657897300874,0.022794054334312138,0.25838984523143316,-0.13639736656574802,0.1526882854351893,-0.0024080180659878303,-0.09125712191919497,0.23280216600207815,0.3056405417916516,1.0,0.2299855430744975,0.23493053288979374,0.45304764398617053,0.2543147822407439,-0.11909723100330559,0.1633999459900148,0.2324962029889208,-0.14299721121448336,0.024297762460235184,0.28866889263997947,-0.12406193797789473,0.3242154130856332,0.2651673745274422,0.29016566236870683,0.13882736822395209,0.09232543432379024,0.13755805134041776,0.2554577096529684,0.06428693115617262,0.13251628700645413,0.2692695721899373,-0.15757893938414272,0.2987422353235839
Cingulate_Mid_R,0.28713156613099255,0.23265752996499228,0.8515025158112473,0.673546232089271,0.4885573798675394,0.5698619780727282,0.7837466885068357,0.43177814911992457,0.23500034234641198,0.9436877566363853,0.7907719094590295,0.5836954754010579,0.27637149869327365,0.39544160379558935,0.2509417488441353,-0.1333663772556626,0.24896656990554214,-0.0811867548968075,0.15711288023676204,0.3110843751803274,0.20037735082178654,0.6321923433047261,0.689789933079879,-0.08518321225447138,0.42356197569813514,0.7871714144383142,0.5470001951734296,0.5049404123410687,0.2025463887246653,0.6361913766744705,0.6770566304360266,0.46040961457073093,0.47419866020778323,0.5781937514551905,0.4354487647909022,0.22300346373227847,0.7825745768460826,0.20610327520352967,0.4992987836054681,-0.02109465273851014,0.21422180956828255,0.8136046410804488,0.6049312523927746,0.38121067444627693,0.5801044325462954,0.8000224915637932,0.2372938230773012,0.6162444485717935,0.3292640649785201,0.03665426167788832,0.6990902711445116,0.1955344002927995,-0.008954677215815896,0.22876333821937941,0.13929543123337731,0.5341703981147066,0.41469120392087433,0.6409004153680554,-0.07364908909607272,0.5902291607822107,0.8126139569438537,0.8773795125808262,0.48500571254827757,0.7535438469107052,0.678960211685225,0.5998335471038172,-0.006095318516699836,0.7763357877151512,0.30397886511327393,0.6577195236256776,0.05911272278201481,0.7185502175703313,0.42026248962042917,0.33719843495453833,0.21607083348599015,0.19402080820572734,0.1767056344369234,0.46182445765832075,0.7280010196934948,0.2563427385676517,0.8331022016856376,0.2299855430744975,1.0,0.7342580602247248,0.7592215208634859,0.768420471180732,-0.08084022619987408,0.4818175801160789,0.5256787221831802,0.2492592901887624,0.24882444389996777,0.5168494309154372,0.7151853958758938,0.31920838017699493,0.04839584722641461,0.43875462182700425,0.5907149604558503,0.5101056385106651,0.4491209018160462,0.2466584667497053,0.0879109815444481,0.4513943903685556,0.7728518258782352,-0.06433671378350034,0.7343367634709765
Cerebellum_4_5_L,0.4841096684716816,0.36872690901988614,0.7348790662814088,0.7728398681193407,0.3689430305118796,0.4461798104032128,0.5575966646243637,0.2727897406606183,0.12663358985535134,0.7111623157252034,0.7417610025354432,0.5549140065739482,0.16960593770810753,0.375864326892596,0.17538577652207143,-0.04383196024839669,0.2706589110296179,0.14621983096098212,0.0242368286390209,0.3223927785678351,0.032302457066371956,0.5487174940303673,0.5425960164138932,-0.049576176115932485,0.7856270121132495,0.8079003142633108,0.298199250253803,0.3796065389152886,0.07342122163752482,0.6053113373809504,0.4709495652069255,0.381938178968575,0.3614882912169848,0.25036889504742876,0.44757144509766705,0.12910308753425184,0.6951250374691352,0.13923307816080358,0.31760044158654355,-0.020991577003820455,0.1490469349883562,0.6488755975092328,0.48280134717451173,0.3540538876649874,0.3804660838208713,0.601743470814209,0.13892873974433537,0.7975834115868862,0.2807397740366912,0.06684843766532012,0.512489355020812,0.49123450818943837,-0.020508669219989378,0.3784856451317172,0.20807241094311119,0.4188002232162893,0.13569614475670916,0.6164651310524469,-0.16472092268377936,0.48817849551799203,0.6779193296678723,0.6126754046408397,0.2843270575436878,0.5940420167986022,0.46169440500749337,0.4018047899002732,0.0962223165859122,0.6677567841209378,0.24792644640268469,0.45410232586629007,0.11417941351770737,0.47947374493620254,0.3752528589444757,0.21637811416299782,0.37392349611961284,0.35134490439182187,0.13971931825769654,0.3089463525155454,0.5642112367535583,0.41383094679312266,0.7375314853178596,0.23493053288979374,0.7342580602247248,1.0,0.5126540671554678,0.821420242415587,-0.19930188539677782,0.3474785988044335,0.38300968874042807,0.15008107478382396,0.17718414107039598,0.6151755609191623,0.5039526867715095,0.05126306348922218,0.09346658366122745,0.4855667439819936,0.46262975216613467,0.36286850016307265,0.18287575955331833,0.22178324006955996,0.25626925518549415,0.3397099821204746,0.7531685917200708,0.0681668926061932,0.6217684072545422
Vermis_1_2,0.27399703046395535,0.1947570060428377,0.686282399467479,0.346991443308511,0.34749205408909534,0.3931432249813683,0.6516942926567426,0.516291768199677,0.23767871368935362,0.6641417715327197,0.62669160360637,0.4947230165622026,0.3363642746223668,0.3721601449345287,0.35490939423179124,0.05977290796307446,0.2559727181731181,-0.06530090950836565,0.2671787519682895,-0.002774780170704254,0.330302311715305,0.4678319106505508,0.5534599192223048,0.011721687715973305,0.22688922127888303,0.6019010515038404,0.3082842660144519,0.4238262673482636,-0.08723178124721735,0.5849191949204654,0.5879514263147371,0.2885608058856825,0.3641572586455251,0.47161677702559757,0.5022482858747017,-0.01530279493428201,0.629329903096848,0.07418006767661446,0.46895277747429837,-0.02787374121144337,0.050181779573948065,0.6023604764283453,0.5676150686232078,0.34507822335165655,0.5744916782265422,0.6975518458147554,0.003084576165490522,0.40707739303201645,0.0591468463940658,-0.20894304173511943,0.7252169034349066,0.1826620952494501,-0.002925294920744127,0.23552820951687525,-0.01786865475017163,0.2327819274250788,0.3246729091004612,0.5023605138876683,0.048531535367134504,0.37535188229067223,0.6143277748460259,0.7207368401455823,0.2578760847929511,0.5631986727254296,0.8173010577823653,0.3935016501311785,-0.0898213742470233,0.6025657323506819,0.1910845384280964,0.2757547618784307,-0.09899383001513769,0.5794117958489335,0.5090964548741124,0.3068596934564643,0.28254811541185787,-0.03001848742468231,0.12536351286098565,0.34604467297052793,0.498091066741512,0.309738516871042,0.7168521331104463,0.45304764398617053,0.7592215208634859,0.5126540671554678,1.0,0.5922264499598839,-0.18186805091148492,0.41633267923765716,0.5368527463422877,0.09272588310065066,0.27568372362880267,0.47041030849155835,0.46646523239301,0.6197762203791877,0.1649725811242824,0.4727410285601885,0.45089087695886937,0.462565650719516,0.3557644808140939,0.3251189530548141,0.14348284335992956,0.46140311442313475,0.6474029014554734,-0.11653237876222712,0.6232923829243205
Vermis_4_5,0.32156452708129035,0.18957164067389587,0.7983146298372279,0.7864855535420656,0.4163237408575845,0.39444855680377167,0.5340760043738707,0.18890348884563066,0.18468611613767738,0.743823354524994,0.7988422720637763,0.5336373035849277,0.19739228528313596,0.391830212336457,0.2758139831878733,-0.11598116784594029,0.11024660925081493,0.12535621366554572,0.01099343005211367,0.3396452698937812,0.22597962204115818,0.5606226390109609,0.6883470591969179,0.00862982392442812,0.6642276132018138,0.8198124775300626,0.4628914577614496,0.4250166124596367,0.11524296481250935,0.6128899534559488,0.5681024290479905,0.3675648164556765,0.38627638081202664,0.3517205864280659,0.5812492046948999,0.14852831199667285,0.6244031854570257,0.35202866552007844,0.36438673499525526,0.07583569020068633,0.04259597354524576,0.7003877835093064,0.4837713179940337,0.24301035248025973,0.44594830062209734,0.6529346113746862,0.2639642869709848,0.8307985720031832,0.13957805512419685,0.010606735781598278,0.541884001171406,0.2750871902443096,-0.00425135317048965,0.14701986451366514,0.22754635313023763,0.5942403096077958,0.12908475732428362,0.4769594826994882,-0.2273160379108692,0.3843286886554524,0.7617248964381779,0.7047507184688353,0.4558073519435358,0.6016797176263732,0.6069119143310252,0.5609390113338516,-0.04473193615770424,0.814279627718564,0.2344619468048009,0.49728281572945415,0.21728408901871027,0.5058051149254278,0.5946547253857897,0.25426000042023905,0.29480399518782685,0.44409668496356114,0.09909411121368275,0.2691149518029969,0.5341886355857794,0.34237990703736526,0.7661029572836849,0.2543147822407439,0.768420471180732,0.821420242415587,0.5922264499598839,1.0,-0.267055483299248,0.5297222533953617,0.37409440075894534,0.18957412489443692,0.18985134848351004,0.39572951120818095,0.49742483338153637,0.21050281498391837,0.09404638046836548,0.6018216338396599,0.5655132534168336,0.34799545370313945,0.19342180087706312,0.21928904125788096,0.10904874145248136,0.5791128644352782,0.6811454444626995,-0.04001621203552402,0.7238949177931714
Cerebellum_7b_L,-0.13788937084862976,0.3459183580432641,-0.09019192857447143,-0.21457192489721144,0.1572394275997283,0.1067510807701209,0.13518868428523248,0.15597084539432124,0.08109191977065237,-0.07062514435294563,-0.1349212841277077,0.2941059606148498,-0.4633147629056293,-0.5137193089330863,0.11758597772204953,0.32102334145289657,-0.09363924928523326,0.0932181689747662,-0.11808977296019696,-0.20685807746995036,0.14865932402928816,-0.3570870221683053,-0.1809220990769754,-0.05578631934139169,-0.24206890790421254,0.019904191465856983,-0.18452816348764833,-0.29120047069936517,-0.10100365986041857,-0.2223194189669036,-0.33362572498805587,-0.3919731385874445,-0.04592052417862404,0.4052592742766494,-0.3657773469268334,0.05343929563653142,0.21558380733062674,-0.1427271531351309,-0.42802156453359297,-0.13364128899682332,0.37883095058532607,0.057650322238322164,0.10812267998431087,-0.13781817905255786,0.09265364562245432,-0.3057056271835794,-0.3977390968300832,-0.3137480042146453,0.2531988794239682,0.5214402098899528,0.01734711057478213,0.21730342126544766,-0.011990402717298612,0.30972963110136026,-0.49676267005341057,-0.43481808531728655,0.16194193572983873,0.34192423143717304,0.4759215827125049,0.19490968744336148,0.02920649081486965,0.027686301204227298,-0.27312024159043874,-0.05488649216206403,-0.14606762522205266,-0.0645446121151847,0.6141421437322203,-0.34655050012407107,-0.21996664280644398,0.026670312546166468,-0.04153505548191674,-0.04152665075990659,-0.3966933325344589,0.22990245256190203,0.3317743987131438,-0.5092022925474415,0.3659612758582026,-0.1906880893574465,0.12962041744055303,0.01577173907145261,0.021423674021806314,-0.11909723100330559,-0.08084022619987408,-0.19930188539677782,-0.18186805091148492,-0.267055483299248,1.0,-0.12302280889346943,-0.3058256336642778,0.20068036255106064,-0.42270734879952027,0.10582655080914936,0.08789440692304329,-0.36363256694027235,0.1888234131578369,-0.09209279583770584,0.09849003043129087,-0.16045680583859054,0.398092060495697,0.2835354952835946,0.34801375816679697,-0.3291485766079015,0.12967851889458715,0.16693903028426912,-0.003934450769017699
Occipital_Inf_R,-0.0297988791105127,-0.04984780117995273,0.4635232422527393,0.3577209125080875,0.2927174322657228,0.16688144549996947,0.35904724933767074,0.1818565618392517,0.20026981848126513,0.4322602220835134,0.45417058616603706,0.2693501493565879,0.15004988914849435,0.09236423266471214,0.2286596385229291,-0.09974268382658852,-0.10926383394238129,0.14705762881111337,0.04234190707279283,0.13381691607116317,0.2554053413705104,0.4047153040992468,0.5656469466837593,-0.03618224960227806,0.18866790694748703,0.3648704916015068,0.3028413734430257,0.20299858814668742,0.02338359152580354,0.2187456965037059,0.3373845071664355,0.2113895138853814,0.2183472038384172,0.33040390059733576,0.43440570202745443,0.027489002396616037,0.28744598800728083,0.3315243865486066,0.2692570894825845,-0.11603549295228294,-0.042503610856082334,0.46998243977244675,0.3363705055456022,0.19908864434953658,0.2517691647654411,0.3982841283170048,0.18919506430459043,0.41844945044699794,0.03430523157222766,-0.012900825282697558,0.40701298512522627,-0.026494682807086906,-0.09259684980620844,-0.11753903750560983,-0.02606443240011078,0.39903288967286993,0.1533136916181228,0.16788443532384306,-0.1176284284519966,0.17127589041624489,0.43489877456420506,0.4377491294016829,0.28101606891258124,0.33828483566810325,0.45624704703119573,0.43729468266803995,-0.11771573986744446,0.4338979839706435,0.1986847529521239,0.3580213012894835,0.09508442979577135,0.3050733374303318,0.4671712316429457,0.2847556248685896,0.08639201468226838,0.16918009522287508,0.0849038951044182,0.19658647499330062,0.26423946826244515,0.1746580123618597,0.4062451193402897,0.1633999459900148,0.4818175801160789,0.3474785988044335,0.41633267923765716,0.5297222533953617,-0.12302280889346943,1.0,0.2908001096559412,0.15646550146466773,0.11880385354487417,0.0647041041174235,0.24991253841024616,0.3325762183164275,-0.054286038768544445,0.3612879669434661,0.40216390946404673,0.31160318455872454,0.15285186027715308,-0.023602898247352882,-0.06453251109342763,0.3754970458251959,0.3026728549723673,0.10747603896062972,0.38229066773751635
Red_N_R,0.1414055259760549,-0.1509703258624955,0.5039362147773662,0.42799385326613004,0.02830548211731247,0.1994367911930409,0.41643609632339945,0.6590370527459232,0.04853493128855269,0.48114007084735894,0.4555644377058582,0.08270066899707278,0.6694932816203747,0.5891264681419994,0.2643697411769278,-0.08173679941956914,0.38243112118327344,-0.12659425951965675,0.10512454314615038,0.3368168638904545,0.0370644492886831,0.6490171762601856,0.41915816997580035,0.021927762806119203,0.14302980879161653,0.30448214508696975,0.46018268716915256,0.5653363612486847,0.30641902352155004,0.4659806617114046,0.7554824403739085,0.5441791726842754,0.3254492867102737,0.2755269673690105,0.2515794388163087,0.18793808439067883,0.3558610991058797,0.07960473997820314,0.6079689444672929,0.07696875220084991,-0.23407384631561198,0.41554889861728106,0.27658103272515155,0.6404501280386335,0.2708238897273262,0.6946155698684566,0.408237439349978,0.3401332516930346,0.3006137918567916,-0.08919098557803501,0.42712112470029096,-0.100270681424128,-0.09458503561912393,-0.02494115332091949,0.260043033643046,0.5107905088124771,0.2640604760765269,0.13355059877721126,-0.2954568642023787,0.32426682125523804,0.3953645589645944,0.5545997814057078,0.4609281514892635,0.31729715481559595,0.43478909530427584,0.38363312389180154,-0.22970416393465873,0.5990399722783535,0.4229177033219974,0.2525894457231992,0.07329434647437406,0.398937438523504,0.25959590090541235,0.22049598071491303,-0.24265391805762906,0.28539827784018507,-0.11184702180180606,0.2927358847941151,0.40923643486400585,-0.07975167818528274,0.37325904666320187,0.2324962029889208,0.5256787221831802,0.38300968874042807,0.5368527463422877,0.37409440075894534,-0.3058256336642778,0.2908001096559412,1.0,-0.03774281722598156,0.34334720380580397,0.2852829779003841,0.422348333503419,0.43703045390028866,0.10307597902389268,0.11350315499210109,0.30944837306256695,0.4690899790000055,0.1942785232875962,-0.00034971978513818224,-0.28133774084730223,0.3128479245203143,0.3373285953495266,-0.020639321592184588,0.31989041480017477
OFCpost_R,0.12127176299074323,0.24434597601768673,0.17832372956700407,0.2823229955336804,0.21223768261182333,0.41518991091357255,0.3512934358173166,0.10302370970593101,0.18532372503303932,0.20331412474686406,0.1327099699741842,0.33466175037713225,0.005342932179443906,0.005341153939825399,0.11424377353097943,-0.04073483856728568,-0.00099628960344634,0.11446641311066921,-0.019355572547903214,0.08633417516490027,0.31062788665878743,0.02798998458121889,0.22730958979506108,-0.06072522416165839,0.04398330603750021,0.2455653243927614,0.29929514604586255,0.05398522456093618,0.2039874081449722,0.10836039985674774,0.08526767894622264,-0.07267239204084706,0.008557622386450957,0.375913837175702,0.06103843984492931,0.3319772738987727,0.2380263066559428,0.14355633038039717,0.03221293420188865,0.0005701935527640745,0.1981314083131861,0.3098890590774016,0.3126133892223928,0.07139840446507517,0.2971372906263712,0.1448870786638955,0.07799307498376444,0.1890571449826359,0.21059967451397377,0.262546990490475,0.17994301286914466,0.10225482378361153,-0.15325190438966688,0.19607318319066452,-0.1854734643540592,0.1147112788966611,0.13495552898576488,0.275747600554263,0.16610620763664785,0.3085375510239297,0.26176839912354966,0.3165803176411033,0.18108512834836615,0.2975754425330171,0.1625428713444913,0.13815698050883707,0.1902144148103008,0.15792538154414995,-0.05498292278973356,0.26108576140158757,0.03857199133537098,0.25139591436818626,0.05509291702098163,0.18346442741571237,0.18990709671992181,-0.05253998343491415,0.4548475987465733,0.0522921015946217,0.3125413952082926,0.14597664988078551,0.23874896344288224,-0.14299721121448336,0.2492592901887624,0.15008107478382396,0.09272588310065066,0.18957412489443692,0.20068036255106064,0.15646550146466773,-0.03774281722598156,1.0,0.03355180769034733,0.16919737898692191,0.3470104086799697,-0.049639966122164814,0.002619635533582648,0.16504336640122233,0.36721135169831554,-0.041927042560046014,0.2958286628794981,0.2430606589321956,0.10055885465390713,0.28999443329816404,0.2780075101119555,-0.021555666788805865,0.2900145767846444
Thal_AV_L,0.4632046390553978,0.01762681166622273,0.21359268048754088,0.2568064250866429,-0.01251607013615574,0.4506393735834246,0.20075897907504975,0.21025543941125882,0.029295789295821523,0.2072358776033542,0.19510946487335737,0.01664560737083561,0.7463146005213106,0.5165494339333715,-0.11180106838537159,-0.21581138425268875,0.5952658415470272,-0.296930304046864,0.5195844363484863,0.3795208317410504,0.1061340058751404,0.3562863586469201,0.11122300516385909,0.06434752048468097,0.12655743970244207,0.14965061348401912,0.32486319367245464,0.5416533892053764,0.34976003392669863,0.4973545306547167,0.4873636358333963,0.22132227461113355,-0.07088363514746364,-0.11611966826214598,0.22807247796598495,0.3411190639610801,0.10139838738056045,0.022685254120184344,0.6417986626610959,0.1320063258303546,0.18693148387589717,0.02123530272766453,0.057522327236820825,0.49044479881128394,0.26965237860236607,0.4436178326488739,0.3857786130166862,0.18510972808590417,-0.19560034409384142,-0.2965892765542642,0.08567441615913045,-0.10400813665921278,0.08175957292235791,0.016996049686784764,0.345841053570154,0.30283106420817824,0.12202855035577236,-0.00943653029833073,-0.3513294263194993,-0.125449227806812,0.11227336622761461,0.127360568545234,0.39969211142635447,0.22284030360877768,0.23652662491041962,-0.019138439102396456,-0.3216413943131525,0.31618715684810667,0.2788625396353901,0.08546158042717328,-0.38777517109012366,0.2769471787754217,0.19133683543188756,-0.4563700837673549,-0.18881129843219585,0.3357556428919135,-0.07834983497380815,0.44078357129840245,0.2500122407928365,-0.05991849089999825,0.20210994872087726,0.024297762460235184,0.24882444389996777,0.17718414107039598,0.27568372362880267,0.18985134848351004,-0.42270734879952027,0.11880385354487417,0.34334720380580397,0.03355180769034733,1.0,0.15277562221468544,0.1995992686746527,0.36026794525746497,-0.3341561097272158,-0.01072847210728679,0.115709333576894,0.07923013965341175,-0.12490954935373864,0.14857983923592483,-0.09240202686683774,0.24906445343414835,0.13470802697431863,-0.4383150488615996,0.12703725131130852
Heschl_L,0.6809399219962805,0.6853191991614536,0.4642681885190404,0.42766780621840683,0.30808350634025894,0.49427753123275164,0.579912335247954,0.519344306192725,0.07768871572887966,0.5189350092871001,0.3929831353372266,0.5669966387720372,0.1223796880900777,0.19359274165270224,0.13178524885266396,0.255325005160922,0.5697355587195685,-0.06394484157640538,0.27710830005516507,0.13317900391736456,0.17903655826765802,0.2938153954468015,0.21187668981239666,-0.016173180216606353,0.5657103108460155,0.6594065914223967,-0.0241803016880948,0.3396627058032211,-0.031710526860292014,0.5951975390304519,0.3147817519500575,0.04033467476973811,0.24132253516656585,0.3848504535538935,0.031437549029256814,0.19759301811001842,0.7342555434211924,-0.11316763980834793,0.17940147842270726,-0.1639905272641871,0.2760057772774453,0.48111603757879107,0.5771502467216231,0.43362716907137483,0.4820083712991222,0.4187584334328419,-0.18196707013777622,0.3606186178043213,0.25939928665711415,0.22965966730237009,0.4537490926217083,0.7456702132495432,0.0680757597822253,0.7905316201709597,-0.13933954354754083,-0.02288864771150393,0.2249077537441761,0.7976482784383492,0.12799175876754956,0.4247464838388247,0.531315262042217,0.4849286764577027,-0.04050738231518355,0.3886714876178609,0.3713618121727815,0.14252983411712186,0.3757903602484829,0.344746320129052,-0.055804803612924746,0.21910622327598514,-0.05403798032088131,0.36444489773885386,-0.12973826676484468,0.1426394778217653,0.5609400464049146,-0.06355245368988098,0.43459927778867324,0.19432982636870344,0.5121381436940815,0.5271886961404585,0.6836143384376426,0.28866889263997947,0.5168494309154372,0.6151755609191623,0.47041030849155835,0.39572951120818095,0.10582655080914936,0.0647041041174235,0.2852829779003841,0.16919737898692191,0.15277562221468544,1.0,0.39896695024797596,0.060811355678453326,0.23147549985278484,0.18906438589940616,0.25582027191478546,0.28510549305152966,0.4525685303736593,0.5156932938269367,0.5264080799605412,-0.039010065648384405,0.7737885391722015,0.04605241586862373,0.6415606764192343
Frontal_Sup_Medial_R,0.2646627722093592,0.3273480951111828,0.6370289236349274,0.6315796844426885,0.4587210761209348,0.6793656422966554,0.8384745059408608,0.35292532253658887,0.14662258510859782,0.6626655060546193,0.49895042847866317,0.4346480210257551,0.1835868664996438,0.3165498297719135,0.14399690920634736,-0.22388750804092009,0.34870280455992736,-0.1208531229943422,0.1647059020948089,0.4069834104631891,-0.02087840459198909,0.45969552594238133,0.3670379111060693,-0.11465596798105747,0.1485655354480134,0.6514974811611688,0.699974288971655,0.5648519375899221,0.475461771685978,0.5760243332192927,0.590738778316644,0.5153430439721491,0.5023881523052003,0.6109743556507379,0.1678217919915106,0.5044372540512321,0.6633210221761906,0.23552823306874815,0.3424853019284246,0.09248517335596104,0.2945146350513776,0.6768230597991047,0.46045306668590197,0.3302229666087115,0.5126128075295725,0.6458802275436656,0.39097395190009965,0.3769224272210012,0.5936352776990312,0.2201825666503096,0.5221140957012442,0.05786895076500607,-0.06228593636905255,0.2500306541302529,0.22642562252093706,0.4571342092786597,0.33606035249409294,0.5651757125268433,0.005784593081646296,0.6916573998694729,0.7567740460652849,0.8285470516711121,0.6673304022060426,0.49471668721772266,0.4060835473928024,0.5711546384477921,0.0854077141812094,0.7037853725914505,0.3372628273561343,0.45860936970217114,0.20277764371365367,0.5948110943422403,0.1377445139262815,0.30537792975155487,0.03953447254296903,0.1573921599384711,0.12257821936073078,0.3444368632922253,0.8403037581254553,0.044635271029287354,0.6271806687429015,-0.12406193797789473,0.7151853958758938,0.5039526867715095,0.46646523239301,0.49742483338153637,0.08789440692304329,0.24991253841024616,0.422348333503419,0.3470104086799697,0.1995992686746527,0.39896695024797596,1.0,0.0947132575175084,0.05416371269776093,0.19625060521992346,0.5788258236761487,0.37838539743689253,0.4264425278417068,0.24477905702299654,0.09420262419825172,0.33358903608806273,0.6594674250847742,0.02003305798783513,0.5517835884479297
Frontal_Inf_Orb_2_R,0.11065007010303805,-0.1836263523999105,0.35140489346806725,0.07936363562958312,0.09409245709594627,0.08142272306817053,0.25766917049331806,0.27744017762172135,0.029333537572276715,0.2275815474193569,0.31211130086216626,0.0788392920247301,0.4851756991915305,0.4183404957934962,0.288020111322527,0.007304857082825693,0.19162963686339135,-0.09659474910709313,0.3415143022642775,0.05670952378198266,0.29802050229736227,0.37051576459899277,0.38841674079557964,0.036030580905715356,-0.172765985520277,0.09467197856120137,0.3010989611842956,0.3334167756743151,0.025476281504111846,0.27322360645815863,0.49431685127374,0.1326699598777009,0.054843813522900804,0.1874018775739342,0.4316427268875974,0.016886870300056925,0.13621557959438088,-0.011345939561861352,0.4170856016365844,-0.0545901703908727,-0.2380872671947536,0.2186331114832826,0.2826138922172233,0.28785773482463184,0.30772275247723213,0.45950071257751984,0.2508563664946674,0.03409703419444663,-0.12808774305241039,-0.3511265148056041,0.3687859213448279,-0.22678021151847666,-0.027460216580839716,-0.17118272775598647,-0.05800402745485031,0.24101635926280207,0.14786583815866097,-0.004914011894039498,-0.06398027733313381,0.022398458111310866,0.18699988886194938,0.3048831153104825,0.2574726970187676,0.16147726028182316,0.5423734770262126,0.16694785881575164,-0.4840750707726552,0.34044558966648325,0.18370091751586445,-0.010421272741438968,-0.18405997471195967,0.19134808057014294,0.44019045293160913,0.10069282632933554,-0.07702450751836955,0.059694796238019925,0.031099112874816447,0.20227983260345858,0.21973734108255388,-0.00956614419973598,0.22987364858327008,0.3242154130856332,0.31920838017699493,0.05126306348922218,0.6197762203791877,0.21050281498391837,-0.36363256694027235,0.3325762183164275,0.43703045390028866,-0.049639966122164814,0.36026794525746497,0.060811355678453326,0.0947132575175084,1.0,-0.0071790645488792265,0.22842283690028387,0.1865917908185873,0.2605032556381422,0.10520238933363568,0.009529626672062044,-0.22871579507475723,0.27445350056859996,0.12714705674288673,-0.16464679526075612,0.2789675322381812
