,Caudate_L,ParaHippocampal_L,ACC_sup_R,Occipital_Inf_R,Vermis_6,SupraMarginal_R,Temporal_Pole_Sup_L,Rolandic_Oper_R,Cerebellum_6_L,Olfactory_R,Vermis_7,Precuneus_R,Angular_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cingulate_Mid_L,Thal_VA_L,Postcentral_L,Cerebellum_Crus1_R,Cerebellum_9_L,ACC_pre_R,Parietal_Inf_L,SN_pr_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_L,VTA_R,Parietal_Sup_L,Paracentral_Lobule_L,Occipital_Sup_R,Cingulate_Post_L,Red_N_R,Precentral_L,Hippocampus_R,Pallidum_L,Cerebellum_Crus1_L,SupraMarginal_L,Precuneus_L,Thal_AV_R,Thal_MGN_L,Thal_VPL_R,Amygdala_L,Thal_IL_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Postcentral_R,Thal_LP_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_M,Angular_L,Thal_AV_L,Rectus_R,Frontal_Sup_2_L,Cerebellum_4_5_L,Pallidum_R,Calcarine_L,Temporal_Inf_L,Vermis_3,Vermis_1_2,Thal_PuI_L,Cerebellum_7b_R,Fusiform_L,Frontal_Sup_Medial_L,Thal_MDl_L,Thal_VL_R,Vermis_8,Frontal_Med_Orb_L,Temporal_Inf_R,VTA_L,Thal_PuL_R,Thal_MDm_L,OFClat_L,OFCpost_R,ACC_sub_L,Raphe_D,Temporal_Mid_R,Insula_L,Thal_VL_L,Occipital_Sup_L,OFCant_R,Vermis_10,Olfactory_L,Red_N_L,Frontal_Sup_2_R,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_R,Frontal_Mid_2_R,Lingual_R,OFCmed_R,Cuneus_R,Temporal_Sup_L,Thal_LGN_L,Heschl_R,Cerebellum_Crus2_R,Caudate_R,Insula_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,ACC_sub_R,N_Acc_R,Fusiform_R,ACC_sup_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,Occipital_Mid_R,Cerebellum_10_R,Precentral_R,Cerebellum_10_L,Thal_PuI_R,SN_pc_R,OFCmed_L,Thal_PuM_R,Cingulate_Post_R,Thal_MGN_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cerebellum_6_R,OFCant_L
Thal_PuI_L,0.2458382907277845,0.7258587292591393,0.3653184237790199,0.38229066773751635,-0.07073824841416242,0.5604065011337146,0.344241289745489,0.11701845929991224,0.4069269329108961,-0.007521949271539176,-0.08194572932475488,0.5938150338002973,0.5686248556982136,0.7618653479602467,0.6145753758407837,0.6894017836171251,0.2974433232685343,0.7675715167847035,0.4684691663886643,0.6474489705498838,-0.09303905741219443,0.5766453383750644,0.2933498347329632,-0.06484534643095956,0.28084241577109514,0.43964579003829635,0.07653948496229505,0.64123407634411,0.7426437486442179,0.39263411662055564,0.6057261527561579,0.31989041480017477,0.7814096750186534,0.6359279926867589,0.4399051894245649,0.32472838813549937,0.6013038567277049,0.6926046169445399,0.04874079723166105,0.33143462142250235,0.5569144801269766,-0.03905209701258562,0.09845419959789291,0.2789675322381812,0.7267057317464836,0.7211785999879617,0.34300455519561596,0.7365465680927545,-0.05386949089418009,0.4950638957205037,0.33353077206633236,0.12703725131130852,0.25962714416257066,0.6674696356882296,0.6217684072545422,0.08335854644735258,0.3872805490490681,0.32741022901509675,0.7248895348006007,0.6232923829243205,1.0,-0.41870851110563967,0.7010904731369952,0.6717008582980607,0.22548337727971152,0.38110577785433786,0.2126039741777051,-0.12431354116783618,0.2127244213083226,0.17194692859592953,0.4697089781761333,0.2796979947395405,-0.07539595994860726,0.2900145767846444,0.14629326883879046,0.3207643749040515,0.23853208684988156,0.42617860743359337,0.5925641486464438,0.3638052342867576,0.22529070390307718,0.5256893818873161,0.014651650168418838,0.35668756911418337,0.6382970810290373,0.15670160345895073,0.5225725401982525,0.33645755940268374,0.7263585809945146,0.6109029108405626,0.47707606754379583,0.25160479147293846,0.44239620513408456,0.3945796714335158,0.24926694311115896,-0.04477022952983668,0.5343785189163571,0.07548713250891992,0.6923854246214147,0.24514962075618812,-0.06526472597933114,0.2324699598477387,0.41623197087268626,0.5337590968170941,0.2987422353235839,0.16361143988943969,0.22691649056277433,0.12198488844144616,0.7091992658025923,0.27710243984269817,0.6525567682006037,0.18979768151765725,0.3253140019883145,0.8112758595726002,0.7298734837726653,0.17508048523023917,0.6099827706438199,0.1926011055771217,0.09706754786359563,0.153382569170512
Cerebellum_7b_R,-0.0007069447216773649,-0.4597678523339392,-0.055285502694595125,-0.10834481610790969,-0.23724717423124997,-0.055426031358105546,-0.37352983114344773,0.11556277371008677,-0.4108188951744445,0.09348718623501091,-0.131999562253136,-0.07330856882456775,-0.1527295864664348,-0.2285711672260643,-0.5125408477429403,-0.13641296323337718,0.16583062690879544,-0.3771860827933732,-0.060105985915539555,-0.3490975495538824,0.16766550592490356,-0.19786889719291584,-0.11811025745388312,0.273718159997802,0.14313164797713554,-0.5029921297735594,0.31281664131187836,-0.33419870372030847,-0.18410873985330076,-0.16596730940272364,-0.05865050193277848,0.2627383473138995,-0.3183167166504198,-0.03171113677195586,-0.39070196647227534,-0.17555763455127169,-0.43642464366918243,-0.15450164469100466,0.21844114140242074,0.04743239498848564,0.11608876339013766,0.1174838372496883,0.36532857916080486,0.11530450022270658,-0.14174912992338906,-0.17948148042938744,-0.1078165985054382,-0.4041195329306001,-0.05362057304856694,-0.1315681259190522,-0.19505587551045944,0.2034615646035707,-0.04516539867925788,-0.09657573198017479,-0.1817706417734934,0.1512468992321381,-0.21160369048598018,-0.24379899628309312,-0.27490318102808137,-0.16438333996435078,-0.41870851110563967,1.0,-0.5314296028511812,-0.2478744289645696,0.19565829748507407,0.09591642327329174,-0.1510448596439201,0.2757665860652489,0.10229036846204853,-0.21826106208835117,-0.23469777695841287,0.18931716099604237,0.17406697956449949,-0.4835754972557123,0.03907663767581494,-0.12361889304499127,0.10471801204021734,-0.42060018134550037,-0.12825039689369855,-0.24656789164517978,-0.2106374834253527,-0.3326395996357322,0.012665989446658983,-0.009451698451663713,-0.1776203798830364,-0.3775439594934111,-0.09096595867775413,0.08922039434016915,-0.2778409929993738,-0.13922930532767488,-0.3315067651475834,0.04080533889970085,-0.447624299837411,0.10449836602461814,0.06556811840399142,0.3343936447800276,-0.26424110010272045,0.27595583014511216,-0.16296897059608892,-0.3733647054016438,0.10831169394700231,-0.27094432074460145,0.09376924482929021,-0.28351729810261167,-0.14788134721393015,-0.20117958927908627,-0.0362750999825317,-0.08483838041637594,-0.13226671551286143,0.006118151992923378,-0.10533472099642979,0.14941473535207062,-0.15097615214625865,-0.33325770570821106,-0.2596986159294324,0.17174280006379472,-0.15623259601742095,-0.03651377284296062,0.1817115183092116,-0.22764219518356463
Fusiform_L,0.2230873592752968,0.8783085418759293,0.311287440906637,0.20123940025345102,0.23336577643510278,0.2631168962008017,0.2712325009621737,-0.04363009110949948,0.5136714833403329,-0.020959186580513395,0.3162930521429051,0.4605675037470462,0.2803623394116419,0.6170185620688876,0.8340973956451531,0.528044422014308,-0.022564029734449997,0.8052112459840184,0.29022319309409433,0.6498911625527107,-0.2094844825146163,0.4712096655759739,0.3523824271374684,-0.3002310519616485,0.015706013606001795,0.5226430274220942,-0.1407180198057443,0.5951499034947199,0.5587980475150295,0.24670062281020294,0.44689058158019734,0.1048565230723235,0.7150959142188106,0.39015327807980066,0.6150603993597752,0.24869755532656201,0.800944206671555,0.5512155134549453,-0.06703208091155052,0.2643919944035102,0.17859448514560522,-0.1445047945739397,-0.23290829014697323,-0.03180452540566536,0.5835675943098667,0.5137334292494671,0.3900444289493233,0.6663805210860618,0.19255193743800178,0.4228757290374047,0.43730565175342573,-0.1633220276013048,0.38951431157748306,0.5053970242329143,0.5654832129356516,-0.15211343809950517,0.3106618634540619,0.4857831486430586,0.5202766387598337,0.4553421317061457,0.7010904731369952,-0.5314296028511812,1.0,0.7129479060292153,0.019457632329900727,0.21287214890195857,0.5020740399593381,0.06380048698836834,-0.06730071734232744,0.3953053129485796,0.4259214160893604,0.05138733942564553,-0.187728009821089,0.356724244049648,-0.014943200867378433,0.1030132737505925,-0.13798786241449537,0.7290192292674095,0.44946137955877447,0.40754065952007557,0.41898741071818313,0.6540005263346638,-0.07202516366217195,0.439994558852304,0.6082740640556595,0.5711641328481738,0.49438465846349056,0.10211621527707028,0.6961623915292099,0.38199437573413725,0.3800135377946254,0.021719054058757948,0.6879944231556425,0.18722060287151632,0.02893220887428551,-0.35526311088822105,0.5648303446559613,-0.24506901146389762,0.5099604174093442,0.6058613020686909,-0.0687148880099066,0.175240905773234,0.00423840560193668,0.5350580069301138,0.13627813793197913,0.29537588088585426,-0.08647698346339211,0.30113144088002086,0.47425199180645305,-0.07129301112546038,0.47000758329053466,0.05386453437603625,0.21327465420780453,0.6536194312876368,0.6520091681947685,-0.018463809638767214,0.46227552750044815,0.04862015881358261,-0.19915500206788125,0.12354179854315459
Frontal_Sup_Medial_L,0.4085586546777292,0.7279696728477577,0.4975843917543704,0.35904724933767074,0.09449522178205734,0.5051931502089004,0.10940875206552586,0.2565726705108792,0.32230184234817405,-0.02360195976401412,0.08690788037984166,0.5546946699481647,0.3936765677574143,0.7988941375598767,0.6572718928615454,0.7104943954937334,0.30956322599605507,0.7855778131306238,0.4502387674565561,0.6290609870395028,0.065643589956812,0.5540590899713276,0.37307395637854296,-0.010853962716608783,0.4111615240783144,0.32107450385410174,0.1589441171894525,0.5654475665555364,0.7900956388485608,0.2609623492136265,0.6399202611572141,0.41643609632339945,0.7705891476450694,0.6718601384134546,0.4086450599499639,0.12300695352202788,0.6458881744621032,0.6805745671541062,0.10453961653149846,0.48277773410435276,0.5390646745193985,-0.04588685129265887,0.2350151833652054,0.25766917049331806,0.7583336157997905,0.7299907247779673,0.48584369279898093,0.5978129509224162,-0.024978493025367074,0.6468750227756542,0.3723431411794516,0.20075897907504975,0.44420287533393216,0.8180630679866102,0.5575966646243637,0.06958399018819872,0.3110477890362353,0.4130286327482624,0.6253816004036125,0.6516942926567426,0.6717008582980607,-0.2478744289645696,0.7129479060292153,1.0,0.40243132990004055,0.5601911006850897,0.3075862332737318,0.07031306309033702,0.15838256062468759,0.32025326393239023,0.49214148138373315,0.4295699722502052,0.02237165009235549,0.3512934358173166,0.15762182248037762,0.2989868417469213,0.10461927797566692,0.5341325522563014,0.6224947182430606,0.3266858467320381,0.16687844565566717,0.5442482386385257,-0.1707105619412607,0.5325345788381084,0.8353441250363828,0.20176708226496845,0.5075895069729406,0.4790704127634672,0.7875780535553187,0.4492334864329828,0.499304930015746,0.193834167502855,0.3118785524658485,0.42155791573105716,0.24610652023000062,-0.022231855140097727,0.691713913871936,0.1610016758253455,0.7268340669816994,0.3690068216109692,-0.006520837844998015,0.1756129830305619,0.308168921413664,0.6920191025029979,-0.01617833626734448,0.11399686724636715,0.03747888202890109,-0.042169395279349556,0.7301828813336917,0.22199331043402037,0.6158304651017054,0.3437879105604475,0.37253597165140595,0.72844878209052,0.739726013465332,0.30843815736288155,0.5608126670340882,0.08089631364506572,-0.0487791459790862,-0.011557502380022691
Thal_MDl_L,0.5150246172629672,0.1451842247368158,0.3500176877063328,0.21538769978768646,-0.42561598446882504,0.39685137094770584,0.020120890932093082,0.46412415750090363,0.11710297693926175,-0.055696848206243425,-0.36059937700580214,0.38056291147642024,0.25757696656776186,0.3338587005123268,0.07486710430508646,0.42933075411807337,0.7243508234580502,0.2729088959998443,0.2367123888458473,-0.0006179814365243994,0.22238318866498638,0.3156037389279164,0.1185702246559228,0.34472686616315507,0.5027879662497788,-0.04405841983039675,0.16007904458269773,0.20184605869601696,0.4068570774452879,0.1997025921963871,0.3871845905172366,0.6492755600190622,0.334256580499225,0.6042726114066614,0.011594714347958108,-0.10848081331137774,0.12943493723452337,0.37443919846923335,0.4617939545526805,0.45438339857052995,0.6710459680400147,0.037479793448634446,0.8088108963600263,0.38141114541950993,0.5163524320128755,0.4303116093580166,0.35062997542498353,0.1636842189095256,-0.20100721203444516,0.3893294253791392,0.039920138473946015,0.6419733984478547,0.09509870392789803,0.4563569970989506,0.3795810916042581,0.4121095021939417,0.2873246687015292,-0.018569778372831445,0.3747562040898392,0.3847879598914877,0.22548337727971152,0.19565829748507407,0.019457632329900727,0.40243132990004055,1.0,0.7866619695369982,-0.26378648633085866,-0.11608185715868452,0.23427438639642856,-0.019756031461110785,0.18879672490372099,0.8345245330845098,0.30477522468742957,0.07812508057749902,0.3224694743972108,0.31732123995079664,0.3664865962895509,0.011538439279020573,0.594476692897849,0.06859498116035082,-0.20597707804815976,0.0296962840867712,-0.05483000875664583,0.4872993882448466,0.4170728022878863,-0.23543774769142348,0.3407064976572853,0.45680078288205433,0.32090653841795425,0.5140099374155116,0.2710776751241922,0.23831554894883814,-0.016703124885931685,0.33816775555873113,0.5485733016427424,0.3614506135757948,0.47888825860138146,0.5243235619644594,0.48096989051961175,-0.09593859854294566,-0.025694883719045335,0.009030683079672872,0.46109080529584046,0.2821918957782387,-0.05137600881461706,-0.1701712639883677,0.1269727386897439,-0.1918318712056142,0.4532120891110301,0.25124041568344974,0.4447091648214802,0.4698255882438962,0.20016316813437116,0.27882805796728666,0.2728928364830397,0.37506288483396666,0.5030522982835834,0.11235948355148476,0.5066878178909151,-0.18466171112032287
Thal_VL_R,0.6621575488142368,0.27027235938603084,0.5886923034027614,0.20299858814668742,-0.4204756611862452,0.4487126093333987,-0.025517994250620644,0.5571999676204507,0.1689694884838692,0.010053972229094727,-0.2676067473886424,0.43037807432049163,0.2727296934903762,0.520489180059502,0.2313374513180457,0.4985160365202614,0.6637950631196213,0.40805682032753277,0.47536501976612805,0.19807178283670848,0.17243092324513073,0.2898531857518361,0.20697281924878444,0.3289676641575935,0.635861834800663,-0.011481214827954972,0.0739248833609892,0.2584031346288593,0.5138091082085569,0.13531299467726327,0.49859942579865385,0.5653363612486847,0.44725142117234196,0.683940755223006,0.1966462046583365,-0.023581810043840794,0.2379755016192064,0.47774412201339017,0.2734573835621456,0.6023521015519145,0.7081315347131397,0.022748682975855822,0.7272068653264966,0.3334167756743151,0.6119577472518342,0.5727165169118159,0.5951302312569169,0.2896448351848199,-0.2979078373631021,0.47580989890856923,0.049779097549659035,0.5416533892053764,0.18936457245993218,0.599044597981528,0.3796065389152886,0.6225422636814429,0.27083338187959416,0.16470141785505868,0.4567254423994742,0.4238262673482636,0.38110577785433786,0.09591642327329174,0.21287214890195857,0.5601911006850897,0.7866619695369982,1.0,-0.16604636892274435,-0.011811694400928543,0.18408139779106442,0.06579192720614689,0.3189721144490026,0.7708980362069736,0.2017865411441367,0.05398522456093618,0.2324889537477491,0.349714907475976,0.3185694562318066,0.12610344879620125,0.7918748073146284,0.09998603750978226,-0.12417855632739366,0.23123114212076926,-0.018165585650880105,0.4367008500515113,0.5872294460965419,-0.137133038418868,0.4439604426758213,0.5613275316872527,0.4675560675084062,0.49100092412981217,0.25574051205195597,0.13498324652460594,0.010400502620404522,0.5428326770692897,0.5513993544469143,0.29294572922443995,0.609488082025435,0.5295327285829617,0.5771793849412883,0.023115560722417685,0.054339823652033756,-0.061391305748256124,0.4175147468810436,0.37926468945937375,-0.0771808718588369,-0.08611383553987606,0.057514339176795534,-0.27916525303446144,0.5654149792660162,0.20205462159758913,0.6108018858649195,0.5033748772212636,0.2506268661848892,0.46132787683213405,0.43782183441137484,0.51302314885817,0.5277633088517554,0.13927446801078003,0.44232032980088215,-0.007948801071237773
Vermis_8,-0.08153074537499748,0.478784807773569,-0.04781211058476127,0.021452882994714626,0.40605219443775237,0.021448001843903625,0.2857900827411853,-0.10474507622207871,0.2828328165187875,-0.015919342751693523,0.680376028291145,0.03378188456384153,0.06138553890441001,0.22987492478288654,0.5211911239003,0.17087411541154843,-0.3700617682614501,0.3274561439926304,0.15515809135136804,0.46249704333695046,-0.16497048909732662,0.23994765311475577,0.32007957768891804,-0.4725694931919056,-0.26805806459761683,0.5350501945990872,-0.17938537122588874,0.22867408668335706,0.125837129052827,0.027310531561738773,0.05047679157830503,-0.141626513851319,0.25251806665220045,-0.039617965249882016,0.35253642229234894,0.24955194212133922,0.3907880050677778,0.0879797491051033,-0.16324058932475377,-0.08416705805335598,-0.19413522942439435,-0.019245387144463465,-0.3856859802812991,-0.22516078148533536,0.08282667734443432,0.11585841468760516,0.040370016819162,0.2452599780656787,0.0707567420331805,0.13697346228866192,0.22032649935419754,-0.28976450880420257,0.3614108345487529,0.003319993562231884,0.04583323253787106,-0.3323312423647961,-0.13133551771793278,0.26641020590547265,-0.030314542639034006,0.03815865914635715,0.2126039741777051,-0.1510448596439201,0.5020740399593381,0.3075862332737318,-0.26378648633085866,-0.16604636892274435,1.0,0.2655722864826264,-0.20223562711689425,0.37512011119086974,0.11849095906305347,-0.2524639902299267,-0.12095780363223356,0.2809708542443981,-0.039964768997674274,-0.22580727018164504,-0.2442869599155583,0.428907919180708,-0.04425410636813603,0.05306105988101419,0.424166970030382,0.3778251442979898,-0.0911960452103465,0.25107644376554433,0.22961968937832958,0.614556861321587,0.10563046015400766,-0.14678120708976453,0.3120137226151717,-0.08217479476276979,0.20346800998145897,-0.17156574353986362,0.34937798091943345,-0.19761416626176834,-0.23255228712146858,-0.6068237473036375,0.20861596731649307,-0.4637877939923848,0.04220343460878896,0.40745800462042225,-0.24414953428827094,0.14180003205435907,-0.34855728126060803,0.26487635725795916,-0.031337599152060865,0.27299027845536006,-0.21651594853257972,0.21949651037853174,0.03366968820925314,-0.029760391220997804,-0.003703352227536501,0.010421650503331189,-0.06432760326347234,0.16703854242073865,0.22627581987201098,-0.2633148832370478,-0.03652188078349109,-0.2161091338780623,-0.39695591363249677,-0.26224925735051136
Frontal_Med_Orb_L,-0.04976536764343793,0.14165153371510694,-0.0638161022062651,-0.19046925831805112,0.1510087866291244,-0.18002945526495187,-0.1472977745701017,-0.09004072372818217,0.07456815709069316,0.19816993417853732,0.298833425473541,-0.1475397143650873,-0.2699688677982008,-0.05906289682423598,0.22954493685038563,-0.008198875336985127,-0.07808964848041137,0.05364839330375604,-0.19677759010728085,-0.12621318736386503,0.01679388027185981,-0.02170811080880698,-0.09261564521784255,0.10575222514959282,-0.1701804602885142,-0.014219966355213262,0.003610644179757143,-0.15131359976802344,-0.028482332529290205,-0.35240850565467363,-0.10753630959823439,-0.15550917417047055,0.02466226480648234,-0.13984626342918197,0.16755596496286915,-0.05625947549704173,0.08117731069011487,-0.0821722223797073,-0.03654530981209303,-0.03997474605979682,-0.11455689239299101,-0.02597121931033656,-0.08491236042818277,-0.1368427719410919,0.021146515490777833,-0.11096260569177417,-0.010435493044695585,-0.21411880319808485,0.07233839070864008,0.05457277287624133,0.1106410242594925,-0.021160711462056368,-0.07271457725313644,-0.0017311200840717986,-0.08612823548353966,-0.0731800922794374,-0.28804040371410355,-0.07508474800293782,-0.16934979590506177,-0.029252355089892594,-0.12431354116783618,0.2757665860652489,0.06380048698836834,0.07031306309033702,-0.11608185715868452,-0.011811694400928543,0.2655722864826264,1.0,-0.24048362727118877,0.13796252758555483,-0.08262579205452839,0.012960115162651473,0.03661171390834329,-0.3143081536378419,-0.20245948041506684,-0.18153603778476343,-0.3944253095533648,0.27599414487000423,0.00949603448765593,-0.21248020795406614,-0.04856981973872597,-0.07581156209376856,-0.006436218444919417,0.06369968145386327,0.03141175132446298,0.2786681362811092,0.16359528460970318,-0.22749067823956606,0.0644609212467317,-0.26014086163707895,-0.44466199545096186,-0.2646668486878608,0.1447209900259594,-0.1098173210875826,-0.17931831284261177,-0.07037487806349049,0.059156931027887334,-0.2330552176934298,-0.09741250719456582,0.37092204813970725,0.11046851566400877,-0.08378346677397133,-0.29701538287609264,0.029429604406500484,-0.06370915084351701,0.023822663763241984,-0.2858813857017363,0.13593226717456852,-0.13057062517105852,-0.28689883351843004,0.004058902712596313,-0.034971131855741446,-0.3878987496155104,-0.008671206384999228,-0.1329104795003335,-0.14380230523978974,-0.21988895312868412,0.017184403986927988,-0.25325700165335374,-0.23618348582195828
Temporal_Inf_R,0.2521471678266853,-0.09110046324673632,0.3394483768694304,0.4283450547351208,-0.16041773803069048,0.35881796011411526,0.00880595183675169,-0.018484946735618974,0.08982774804578882,-0.1711265387055653,-0.517828615432174,0.3795667672140026,0.4898624019740749,0.34749883537130166,-0.21563202056103845,0.2902952443941394,0.3528539010566107,0.12147583581557217,0.42855769131287974,0.1284150094164207,-0.2934598086370201,0.182022388139827,0.03935739872405639,0.0968558328290675,0.19618835941166687,-0.08100498456103579,0.23197142580767996,0.2481592412297915,0.35148081949489346,0.46482154078960225,0.3832664078620142,0.5143667637632977,0.22662833346457084,0.4407230290606126,-0.26714298266105097,0.21550952648748717,-0.06770669317993765,0.362305108291936,0.10611788330566177,-0.017129291155349936,0.3767091471157057,0.01685695177467507,0.316921873023241,0.47984360393449327,0.12927751806150312,0.34159505407594387,0.19571819177737773,0.17820660855994927,0.10008354060428086,0.1588159574046927,0.01632887465314315,-0.024408787149081092,-0.029691439268950136,0.33112622059972796,0.2476391174844035,0.27796885447379327,0.3525542679853992,0.3757997982647331,0.3770707826448305,0.4976521925089659,0.2127244213083226,0.10229036846204853,-0.06730071734232744,0.15838256062468759,0.23427438639642856,0.18408139779106442,-0.20223562711689425,-0.24048362727118877,1.0,-0.483909954513154,0.28430025394003805,0.20638746022330887,0.11203641750964678,-0.0925548811223032,0.08013081596381189,0.32686084604744126,0.38515737234220737,-0.37455539241948865,0.07868680280947038,0.2989564387246608,-0.31450464213955803,-0.04408089768782411,0.03250815120191009,0.16420648858580275,0.06164235042445031,-0.41479955564835197,0.0987058289780253,0.2303237160125835,0.1481886720650739,0.296918952934409,0.28075054207729333,0.4637663446316117,-0.1881676187205145,0.3338710597995418,0.009637517738574873,0.4481029754926151,-0.005473461097927757,0.18941280323839202,0.3445018629090636,-0.32586991519514985,-0.09123945651334557,-0.011266811389815527,0.6637376746378514,-0.2196746868440879,0.28638748961685556,0.11674628628575438,0.4608039658495116,-0.1441910664953325,0.3484079805627569,0.6074991721860016,0.07137155587339931,0.15722494896795222,0.22934976624167291,0.13434332463510695,0.2955590795164981,0.37641321201079203,0.1509466813729407,0.469303928887468,0.1315647096787575,0.1264455677104476
VTA_L,-0.1282437536452655,0.46505291161223394,-0.28978780925220693,-0.042503610856082334,0.19832423439044872,0.03244826559860992,0.16854466882778443,0.12609535035445585,0.05599057316243973,-0.013777276908560778,0.3703143612199417,0.11155955630229347,-0.07341672672354832,0.13808734206213055,0.474863666704871,0.16808586018513386,-0.2255488441921033,0.33957770743148935,-0.042866177793846466,0.31208175431171775,0.44972340787362947,0.2453730685723604,0.4505001919041899,-0.18661464340315914,0.010831589562324037,0.24724408408494405,-0.004230859683464773,0.22847085662208888,0.17826883027790932,-0.06452911847886393,0.012014342392461614,-0.23407384631561198,0.28211791297262656,0.12556559522099464,0.4037392885454005,-0.10370774577722236,0.41758720538737976,0.15012436279109206,0.008898620927699382,0.18476783823108703,-0.06915312005378431,-0.0166633864537105,-0.10280832658647843,-0.2380872671947536,0.14529848771352646,0.1927370328456043,0.09152709609222064,0.24165245297187862,-0.19908878012811926,0.15516956377062804,0.1787730286419482,0.18693148387589717,0.1899607345761775,0.14109680813081243,0.1490469349883562,-0.3152296196078227,-0.01227820637643273,-0.23168132858021293,-0.02624628602173868,0.050181779573948065,0.17194692859592953,-0.21826106208835117,0.3953053129485796,0.32025326393239023,-0.019756031461110785,0.06579192720614689,0.37512011119086974,0.13796252758555483,-0.483909954513154,1.0,-0.17222125192859764,-0.0038751126810339155,-0.09394089845273315,0.1981314083131861,0.09662182994195043,-0.1813957560462991,-0.12432690570235369,0.4392169473537346,0.2540121676981629,0.012563660511656083,0.2629718690987309,0.3368591250743354,-0.19131442670774973,0.15875273328180525,0.3782084677985331,0.39760459181181596,-0.027603403101407038,0.0270607981984624,0.39458080522350236,0.04388599540162865,0.05102779038906354,-0.1787956032364645,0.2684565962944931,-0.13349894688377714,0.06641141678545319,-0.3698046562949068,0.3206353723387777,-0.12746454757351247,0.13582576221931622,0.3343032018718669,0.15881147408749424,0.2715582096274581,-0.30387592408865877,0.6199474687682153,-0.1547780011829719,-0.22511784079920963,-0.235478263057587,0.12512269945037113,0.14119796236885448,-0.1941183025786079,0.054780342075315916,0.44243821307805226,-0.06168522718973534,0.24411026510597747,0.19901803578654714,-0.09163395781730486,0.09957342288688231,-0.5060418473765229,-0.19792713939045586,-0.2985440834404624
Thal_PuL_R,0.3489250273864462,0.37334900505576424,0.5643492926397015,0.35118329301062257,0.014835924763246593,0.4469797913358984,0.13673852364867567,0.04376934690804342,0.15638195270628333,-0.1003752020753216,-0.08670114780923426,0.4858296686482412,0.4329429908520033,0.590906676421271,0.2835256967612818,0.4912444831813458,0.09798206173087551,0.5138866042913857,0.4283184279615785,0.4520488061062113,-0.3110536014235683,0.3281212938568865,0.23882610556076564,0.051724050093192725,0.24003825520621044,-0.015435062688476482,0.171764331718248,0.41165903086045347,0.551488962802345,0.3763341255277288,0.6406583205232779,0.4596295696739586,0.5343108233249851,0.45605722810032173,0.0810435583836585,0.29499610240239776,0.3800264203354281,0.5404891096191671,-0.029236486543999136,0.31514225372957066,0.44938125943015933,-0.10526996128789821,0.13438805517348176,0.21437864259526968,0.5385553077000246,0.5188700077806316,0.49947949345835363,0.38980623261982245,-0.009797582038246865,0.3358820623080295,0.17448189329084907,0.005626907680312232,0.30042040877711906,0.4920981622104353,0.3745407855381844,0.2502999428136875,0.3461784876585982,0.5003502174747052,0.5686568305710195,0.48749691503897574,0.4697089781761333,-0.23469777695841287,0.4259214160893604,0.49214148138373315,0.18879672490372099,0.3189721144490026,0.11849095906305347,-0.08262579205452839,0.28430025394003805,-0.17222125192859764,1.0,0.25945152402449906,-0.15377231388620052,0.17124842242718602,-0.012466182858090548,0.40356171111785805,0.17872169807084903,0.12308150637375506,0.34033887420374453,0.29560643828207184,0.12638306743334946,0.3381209518800042,-0.17569581139826881,0.2740438500511323,0.401142126731551,0.04414739595758556,0.47447969812366264,0.27881500025367817,0.5213315412116769,0.32915244226307905,0.4570125415433306,0.24273096724802784,0.1142623252296514,0.5258156709601775,0.03605414042327308,0.14528404863367345,0.24777734591260558,0.03872267414817918,0.5936055151022602,0.06576503459073964,-0.08099933532774274,0.036020532099208684,0.42648534852379677,0.31852875319194496,0.1598957904218149,0.15700221563739608,0.19416600724993505,-0.08288252276794565,0.5510892644682657,0.33435739851281165,0.3911366383306268,0.09691662257233023,0.4450479469915556,0.5601495920550058,0.6573328011928371,0.2901630863488629,0.3387080277918585,0.22024032730951376,0.008327307406920052,0.19767797005941398
