,Temporal_Sup_R,Frontal_Sup_2_R,Postcentral_L,Vermis_6,Vermis_10,Parietal_Sup_L,Raphe_M,Precuneus_L,Red_N_L,Cerebellum_10_L,Olfactory_R,Thal_LP_L,Thal_VL_R,Thal_IL_R,ACC_pre_L,Thal_PuL_L,Thal_VA_L,Frontal_Inf_Tri_R,Thal_PuA_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Thal_VA_R,Cerebellum_9_L,Temporal_Mid_L,SN_pc_L,ACC_pre_R,Occipital_Sup_R,Occipital_Mid_R,Parietal_Inf_L,Precuneus_R,Thal_VPL_L,Thal_VL_L,Cerebellum_3_L,Cerebellum_Crus2_R,Cerebellum_10_R,Cerebellum_7b_R,Thal_PuA_L,SN_pc_R,Thal_MDm_R,OFCpost_L,Cingulate_Mid_R,Thal_AV_R,Fusiform_L,Thal_PuI_L,SN_pr_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_MGN_L,Occipital_Inf_L,Rolandic_Oper_L,Vermis_1_2,Occipital_Inf_R,OFCmed_L,Insula_L,Vermis_3,Pallidum_L,Cerebellum_8_L,OFCmed_R,Postcentral_R,Vermis_4_5,Rectus_L,Cerebellum_4_5_L,Rectus_R,Angular_R,Frontal_Sup_2_L,Thal_LP_R,Raphe_D,Temporal_Pole_Mid_R,Cerebellum_6_L,ACC_sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Frontal_Mid_2_L,ACC_sup_L,OFCpost_R,Frontal_Med_Orb_L,Vermis_9,Hippocampus_L,Cingulate_Mid_L,Rolandic_Oper_R,Olfactory_L,Cerebellum_6_R,Caudate_R,Frontal_Inf_Oper_R,Hippocampus_R,Thal_PuL_R,Cerebellum_3_R,Occipital_Mid_L,OFClat_R,Temporal_Inf_R,VTA_R,Thal_MGN_R,Temporal_Pole_Sup_L,OFCant_L,SupraMarginal_R,Thal_LGN_L,Lingual_R,Supp_Motor_Area_L,Thal_MDl_R,Frontal_Inf_Tri_L,OFCant_R,Amygdala_R,Paracentral_Lobule_R,Occipital_Sup_L,Calcarine_L,Fusiform_R,Putamen_R,Caudate_L,Thal_AV_L,Cerebellum_Crus1_R,Calcarine_R,Thal_PuI_R,Cerebellum_7b_L,Cuneus_L,Cingulate_Post_R,Parietal_Inf_R,Lingual_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,ACC_sub_R,SupraMarginal_L,Thal_LGN_R,Red_N_R,Thal_VPL_R,Cerebellum_9_R,Parietal_Sup_R,Pallidum_R,Temporal_Sup_L,Thal_IL_L,Precentral_R,Cerebellum_8_R,Thal_PuM_L
Frontal_Med_Orb_L,-0.3449275087962718,0.03141175132446298,0.05364839330375604,0.1510087866291244,-0.07581156209376856,-0.15131359976802344,0.05457277287624133,-0.0821722223797073,0.06369968145386327,-0.28689883351843004,0.19816993417853732,-0.010435493044695585,-0.011811694400928543,-0.08491236042818277,0.14895307929108417,-0.07252617528737162,-0.07808964848041137,-0.22749067823956606,0.16359528460970318,-0.3944253095533648,-0.06370915084351701,-0.21988895312868412,0.14591230227478222,-0.12621318736386503,0.11678298365035758,-0.11117965739291143,0.01679388027185981,-0.35240850565467363,-0.2858813857017363,-0.02170811080880698,-0.1475397143650873,0.021146515490777833,0.00949603448765593,0.003644408723903968,-0.07037487806349049,0.13593226717456852,0.2757665860652489,0.008482554280503648,-0.034971131855741446,-0.09745844001591665,-0.3690748885522956,-0.06373448644329475,-0.03654530981209303,0.06380048698836834,-0.12431354116783618,-0.09261564521784255,-0.027029198873519098,0.07031306309033702,-0.008671206384999228,0.0644609212467317,-0.03997474605979682,0.07233839070864008,0.18082108038634606,-0.029252355089892594,-0.19046925831805112,-0.3878987496155104,0.27599414487000423,-0.16934979590506177,0.16755596496286915,-0.06939038763338444,-0.44466199545096186,-0.11096260569177417,-0.2077686523824119,-0.022873264366203454,-0.08612823548353966,-0.07271457725313644,-0.2699688677982008,-0.0017311200840717986,0.12335609887442105,-0.18153603778476343,0.023822663763241984,0.07456815709069316,-0.0638161022062651,-0.028482332529290205,-0.05625947549704173,-0.09741250719456582,0.029429604406500484,-0.3143081536378419,1.0,0.10808981621769113,0.03843646083932037,-0.008198875336985127,-0.09004072372818217,-0.006436218444919417,-0.25325700165335374,0.059156931027887334,-0.1701804602885142,-0.13984626342918197,-0.08262579205452839,-0.1483905259819115,-0.11708724608205469,0.2786681362811092,-0.24048362727118877,0.003610644179757143,-0.14380230523978974,-0.1472977745701017,-0.23618348582195828,-0.18002945526495187,-0.1098173210875826,-0.26014086163707895,-0.04212456330457739,0.08020591740719105,0.22954493685038563,-0.04856981973872597,0.04464872459107585,0.025568497698826326,-0.21248020795406614,-0.28804040371410355,-0.29701538287609264,0.019195519136932543,-0.04976536764343793,-0.021160711462056368,-0.19677759010728085,-0.32670187253533456,0.004058902712596313,0.3400142929821748,-0.2910685272722368,-0.1329104795003335,-0.04806260765679429,-0.14623069779710182,0.10575222514959282,0.017184403986927988,0.11046851566400877,0.08117731069011487,-0.07592314141859327,-0.15550917417047055,-0.11455689239299101,-0.21411880319808485,-0.16838222086635077,-0.0731800922794374,0.1447209900259594,0.11684727996140136,-0.13057062517105852,-0.07391057156104247,0.005254717964218766
Vermis_9,-0.2854353809105906,0.3567537308663227,0.5664990114371121,0.41184321796555096,0.5830560820373557,0.36794102390779876,0.2021125311405105,0.2571653051932443,0.4518089442308965,0.00796777446083871,0.05005544641570011,0.23220423776105775,-0.015376604584444831,-0.24432419673460315,0.06343341571387025,0.22899256020983333,-0.24833828388564225,-0.15051865364333858,0.2128735013636248,-0.3108686827665965,0.2058911335756296,0.04604427320156575,0.015107541363280545,0.5977573797498279,0.4808816273027901,0.19130533185602208,-0.20881526302759276,0.0519803419725468,-0.24466591767827583,0.2820161700153759,0.13874670341788486,0.36862620966699683,0.18791463287722132,0.3518717571975729,-0.44597620332257215,0.363932832657156,-0.3206688380028814,0.2592006570014135,0.13552585225706568,-0.27997439003028013,-0.060815962664627736,0.3418504712187428,-0.17458771814043106,0.6651378543247839,0.3718470238446562,0.44144345547137764,0.34411913006445743,0.49347247642582537,0.2945451519800741,0.4301098742312703,0.20736299550401457,0.009255191263099172,0.6476116078428065,0.34355505026574334,0.03831184517747689,0.07506994267196658,0.558590507539045,0.12071035621736433,0.44486804006624653,0.5164573015178135,0.25596247954137424,0.2662262991927257,0.05477095863459093,0.4671792970748616,0.23770300258314636,0.34354341026007373,0.10143398833905402,0.2784948007660468,0.37069408344505345,-0.19365097794254435,0.27754719649279325,0.36040491855033746,0.10052974972220244,0.33485381263044833,0.18905967135090485,0.2616262194291787,0.36309979028104156,0.18285558442220784,0.10808981621769113,1.0,0.5789255131561138,0.30400205791605556,-0.17384887961509482,-0.15843455147274207,-0.4765999208220872,0.23679614825182313,-0.23464261083904994,0.21130467037582165,0.294910572195663,0.010990929835896862,0.22352293718049596,0.5282975863335799,-0.0747520923430093,-0.0991115032703269,-0.029245818456700722,0.13933475576463109,-0.03596846656623745,0.04692607429588503,0.10082469660389917,-0.007704318226060428,0.42538059932521244,0.03491311182529413,0.6141401743094974,0.3361222280586341,0.00245204274357537,0.36072516080152023,0.16490168441385997,0.03781716785558585,-0.19582210474002867,-0.06144234449951965,0.006973185567684016,-0.16290655118530686,0.1322258686723576,0.014646553249100155,0.18736069838972316,0.4361954542777069,-0.25617088849469266,0.37037388247327524,0.15581795285188355,0.1561276781103697,-0.3816635910279668,0.007334492133540379,-0.1382700562144264,0.46357403105730727,0.0011507498862427525,0.06723670087998125,-0.05118103249117409,0.5597793015517236,0.4100681970916983,-0.24046993019767815,0.5374344567881829,0.20760599925878026,0.2087468097341699,0.2780230517726437,0.33132008712006217
Hippocampus_L,0.25456571960619945,0.7596905754984242,0.9091563460953642,0.11217733660510387,0.6455478931489631,0.6982780208049509,0.5221110028907513,0.7981048872334947,0.5369440704129312,0.1855491179444495,-0.005423100982716149,0.4905016849593286,0.4521498296886221,0.09135755474640646,-0.0015999468889693798,0.531730323674243,0.1695572068934961,0.27410752066731164,0.5635483147929944,0.1050073219407219,0.20174380276618806,0.5713204829752557,0.18954526913052974,0.660805617786984,0.5190208387421404,0.4781564208369974,-0.07662610908952729,0.40381873368858806,0.0038051801598852986,0.5689251691584248,0.7264249817924708,0.731943705423563,0.6556159065287681,0.835554237048394,-0.12524832887756004,0.11114292414808453,-0.3295878224035967,0.5522278039898834,0.3750876941620828,0.07676438736255699,0.1033469012702106,0.7825745768460826,0.077199225971921,0.8318887957007162,0.7611324444874524,0.4617875880912317,0.6633210221761906,0.788221001520441,0.7818336954929265,0.8791071677924837,0.43774843733501245,-0.0898460272287404,0.5835767805475492,0.629329903096848,0.28744598800728083,0.31449865450012715,0.5420552413285786,0.6549126906965583,0.5153977974664993,0.6377280384512803,0.469635722066955,0.7622838119750748,0.6244031854570257,0.6588587868824924,0.6951250374691352,0.41541038340066455,0.482853906277766,0.7071714497029228,0.4856618332094749,0.15953198872819932,0.09852443439608526,0.3991894855658848,0.38149255082617495,0.7813058962685081,0.19871089371162753,0.7523356343358407,0.647721892612093,0.2380263066559428,0.03843646083932037,0.5789255131561138,1.0,0.7364775538578696,0.1233768861583215,-0.10465877086047527,-0.0518172299405511,0.6174451613989886,0.24229357172352392,0.6989757080331589,0.5147141449566169,0.5993983780745151,0.4741580773633819,0.3961358980182652,0.09423873423829512,0.058739246051391615,0.25398105450518116,0.24528009308273957,0.028848414950017703,0.5199976233907309,0.4481997895768591,0.5280997743690797,0.8454725567374827,0.3483293722654334,0.7262977396251309,0.27279853223261413,0.11802108194092525,0.7850393186512225,0.38785009217548366,0.4284734980543544,0.28430128691426104,0.2197574166174939,0.33693269352159094,0.10139838738056045,0.4189473549128825,0.5012265284861356,0.5726400078004038,0.21558380733062674,0.15796667727086536,0.8065070999520607,0.42483125861504756,0.47210998434022006,-0.1083440114819224,0.0007721399251947314,-0.02568376200564939,0.7645751345586812,0.30151531412675914,0.3558610991058797,0.4982069505259058,0.7024962088562117,0.7746924060668294,0.02616239462376205,0.5199571259099541,0.3974011816148201,0.7287562888651188,0.5243753474714272,0.7953373929967428
Cingulate_Mid_L,0.485445534333819,0.6826720346599503,0.7310872313192526,-0.09790615912421505,0.3824871188019139,0.6687330975234583,0.6805201097870213,0.7761079634351691,0.36094984511814554,0.3217314564353306,0.05215609250309453,0.5040625600884797,0.4985160365202614,0.2577254631458726,0.0073104125779031425,0.5287263433021229,0.37448627510043636,0.476290084560076,0.488793269740455,0.3762485730600583,0.19238018645003993,0.6412248841723924,0.09983917936113645,0.47643122259672926,0.20198842667498978,0.5121109486403395,-0.04346832253400883,0.48567667537325343,0.2609718552728393,0.75005054998541,0.7332396817804475,0.6909552810816353,0.6498434416067931,0.7716638011044632,0.2421869678241045,-0.13528257029857038,-0.13641296323337718,0.45640889602417395,0.42522969596439064,0.21957954801231624,0.1471130516348757,0.9436877566363853,0.1007370179214563,0.528044422014308,0.6894017836171251,0.3234227575597341,0.6626655060546193,0.7104943954937334,0.7213762594209017,0.7275327017472821,0.3914871324740409,-0.07550397147605654,0.24116348000556823,0.6641417715327197,0.4322602220835134,0.4237281482917071,0.24319720403293127,0.7138031101998977,0.23904787017416593,0.6060286482450148,0.5150626739847427,0.7814103277015589,0.743823354524994,0.5647650326156829,0.7111623157252034,0.3391173059442581,0.5903017785344319,0.7630121278529175,0.3039954762587724,0.4136033667838374,0.05792658673884858,0.3032459925764647,0.48079337021487506,0.8898756032337374,0.22341338831589022,0.8034152025489034,0.5104200575644735,0.20331412474686406,-0.008198875336985127,0.30400205791605556,0.7364775538578696,1.0,0.1569007428181698,-0.07402159071461539,0.2531704048538219,0.5611234998378544,0.4494893386293804,0.7286972410620018,0.4912444831813458,0.7381878140045374,0.42366895369791585,0.043532836024421824,0.2902952443941394,0.2261169672463092,0.4493575921665105,0.1366099809136595,0.06636494453800713,0.705271269428365,0.4785043138570176,0.7229160244157283,0.8519728641293327,0.3482331811263617,0.45736477838557427,0.03300286258615973,0.13542899191103538,0.852070119125135,0.33549969051014283,0.4961688822487064,0.6084615582085007,0.19894537382257108,0.47171038810303734,0.2072358776033542,0.589118757272634,0.6042752688271465,0.5773592948617616,-0.07062514435294563,0.3124922515453405,0.737760531672777,0.6666314942947732,0.46315320414425215,0.16113131738046813,0.13840755925468878,0.03630987902497513,0.5170920069399936,0.37924535233181345,0.48114007084735894,0.6289776031151869,0.5132831371685445,0.6879747384620902,0.15736051483694657,0.23074063501939246,0.23714342314426398,0.8182103284002045,0.6144121459759905,0.7902798059079649
Rolandic_Oper_R,0.6687423973799138,0.5181216141864723,0.07107117590773915,-0.4262504335785462,0.12079187283931786,0.11846114727371153,0.202508008644955,0.2088088851877514,0.07711956795244237,0.13825371845749507,-0.07537564261373375,0.20243692881666192,0.5571999676204507,0.48703310031629393,-0.10025569726019813,0.07370755286632558,0.41592676426667363,0.6827111838475786,0.24287510067683413,0.49282258844213606,-0.4122178004212384,0.49541310402708977,0.1506752103599894,0.22092961212924261,-0.4638311563203893,0.14886033131232565,0.40188683713290785,-0.16025957736508814,-0.13748538779014668,0.12007474518037589,0.12506067295827297,0.30982328648616253,0.24558637565881333,0.08673202574816205,-0.020901686574311282,-0.3422211322794872,0.11556277371008677,-0.021179077644035166,0.32348863166333286,0.42361047781188244,0.23786016645132319,0.2025463887246653,0.07089766857451361,-0.04363009110949948,0.11701845929991224,0.09558796084789636,0.475461771685978,0.2565726705108792,0.3091846461379357,0.23428220724742524,0.4564840227826298,-0.2992151649665856,-0.16129985520088133,-0.08723178124721735,0.02338359152580354,0.21496520306912464,-0.17522566591211827,0.037750311735424535,-0.06360904994520762,-0.040500383414827715,0.12784695437245044,0.457932450935814,0.11524296481250935,0.19234346485011836,0.07342122163752482,0.30293434584820744,0.07441405610834605,0.2146396743556465,0.15656089478380125,0.13961494102084268,-0.22281647928982476,-0.2947500938210354,0.27355326826886267,0.16108259190435736,-0.11816103075261773,0.2377819073733636,0.29798269576597125,0.2039874081449722,-0.09004072372818217,-0.17384887961509482,0.1233768861583215,0.1569007428181698,1.0,-0.05808623746562814,0.48165493956448485,0.16922055797904206,0.7309568443782739,0.44928545633823275,0.04376934690804342,0.3980810794217636,-0.2854211493378972,-0.2231876142255099,-0.018484946735618974,0.27955274634821986,0.4910421489894731,-0.11154147015028981,0.12331826461282261,0.41521020751982374,0.412374735009758,0.31406469606849746,0.2062015917570817,0.27404425916976755,-0.15338941649590526,0.09756746559712655,-0.12820986056136754,0.25249128459714687,-0.26965690466252695,-0.08173033720439649,0.24563626786903084,0.6945509419994592,0.1327585918961204,0.34976003392669863,0.34337376765467814,0.13553407363889272,0.41173470949241575,-0.10100365986041857,-0.11690708600355225,0.16848857127407701,0.3057899216733335,-0.04917110862890701,0.3594730496058051,-0.2245957770855918,0.18020585500012962,-0.047110366107999645,-0.06833784347782494,0.30641902352155004,0.5291299603836978,0.13391095106783205,0.24022226243394976,0.3327212774523797,-0.345769147873201,0.3587295197138548,0.39170945679719504,-0.10810035746711605,0.21742686374065215
Olfactory_L,-0.05891501831749319,-0.10462633724602649,-0.05284503493842479,-0.03909316139720992,0.0015216375239124732,-0.03813250133234284,0.008576390677624347,-0.04922782528077292,-0.011527079499165174,-0.004585843813029857,0.25944579098370135,-0.2992687389860891,-0.018165585650880105,0.0847508700948278,-0.22672961999096303,-0.10841265107460941,0.21694130342564008,-0.06427533871452949,-0.04819950819478283,-0.053273885063727544,0.3080136195852286,-0.046934877549289274,-0.04841913416202036,-0.08522561211413726,-0.03822947564111278,-0.22215026008938588,-0.1956871049929055,0.026242802637893418,0.019325225273812772,-0.06702183013577767,-0.02862086089472663,0.021891387962978875,0.059982229013480215,-0.08954648485704471,0.06512734447674746,0.05717448206190978,0.012665989446658983,-0.22515671493942696,-0.3375352646215854,0.11285377407006547,-0.048793032727875586,-0.08518321225447138,0.048546805671092354,-0.07202516366217195,0.014651650168418838,-0.1940802862664639,-0.11465596798105747,-0.1707105619412607,-0.07957965202793614,-0.05911104183733641,0.010641491735260303,-0.006178531608543302,-0.048627534832275256,0.011721687715973305,-0.03618224960227806,-0.13664825428413832,-0.0470279599036989,0.10015044048243057,0.25022843810061374,-0.05694946814412161,-0.1719650249861909,-0.03887421647303498,0.00862982392442812,-0.22637670210308913,-0.049576176115932485,-0.2412712074081796,0.019258898754710416,-0.04841415036081225,0.2425035915905387,0.15796595782302628,0.2138807431469032,-0.06054816113601689,-0.10721989688581347,-0.015339290224517715,0.23846040401247742,-0.03587455732949555,-0.15292756636513016,-0.06072522416165839,-0.006436218444919417,-0.15843455147274207,-0.10465877086047527,-0.07402159071461539,-0.05808623746562814,1.0,0.056838186338550443,0.05340964478390269,-0.004555417228904064,-0.053639114302389296,-0.17569581139826881,-0.006251255089449134,0.06858291470298174,-0.10747587985680297,0.03250815120191009,-0.20403969748177547,-0.11618012841407757,0.18206871506798727,0.17653417910289085,-0.07783932109410711,-0.03708141264841406,-0.09664391479107112,-0.03154766228742342,0.08532919302643713,-0.037565397116299956,-0.04635304766639447,-0.14246068510742432,-0.034442603770880466,0.08336125148918265,0.00010650403140087719,0.07667188168447035,-0.010147923182683634,-0.004131210119807026,0.06434752048468097,-0.06146759014487626,-0.05933901076436206,0.16376280072557228,-0.05578631934139169,0.10471199498042509,-0.0815466913738973,-0.0826587267070473,-0.02488855069197692,-0.01973210707384451,0.3313038876131159,-0.07650964208326085,-0.07099991381569648,-0.03247857485666393,0.021927762806119203,0.09314510745120484,-0.04918775969134899,-0.06679881273240297,0.22295122345930635,0.0037972572775945537,0.05830552767475869,-0.04481036869874854,0.03911747654968618,-0.10820807628091111
Cerebellum_6_R,0.6622032834669652,0.18512846876999167,-0.038454044979566976,-0.5706499467120814,-0.34929818646722793,0.19636294788612435,0.2415369904485609,0.19038536688207955,-0.11638713039357404,0.09798869024986614,0.019221073844562047,0.23295894263584663,0.44232032980088215,0.4042562673925532,0.00845150977012996,0.0030673835191217316,0.4912613649619265,0.4816765323378692,0.21110209118876666,0.586370624075651,-0.13639736656574802,0.6030275007962156,-0.027104711385144396,-0.22448831866002447,-0.31183451523953676,0.20290479710176523,0.20299874478401073,0.15043191339389328,0.2680500923452178,0.2452837100605961,0.23722305851381306,0.14724493917683548,0.3143260985612604,0.18065647504820004,0.4093578210063762,-0.3366405398845464,0.1817115183092116,-0.04090951101605603,0.21032413142416825,0.3670534852120118,0.20178303696385674,0.19402080820572734,0.26150873749351117,-0.19915500206788125,0.09706754786359563,-0.24492652058843944,0.1573921599384711,-0.0487791459790862,0.16451716368102656,-0.0123457043122335,0.14965768773447335,0.0004106299496780697,-0.2811346822332965,-0.03001848742468231,0.16918009522287508,0.25755524173054556,-0.2904398105405466,0.21302674953317363,-0.26508245072758413,-0.10814243255234765,0.1534727932241372,0.26105144772733946,0.44409668496356114,-0.033165039559630086,0.35134490439182187,0.08504068585939673,0.23263646788423276,0.18705132980828315,-0.12600157711705195,0.3282337133112701,-0.1568372602662488,-0.0069919845735468495,0.2955495542319064,0.14362878446382574,-0.011624892192971406,0.1750230412385682,0.003371897389285935,-0.05253998343491415,-0.25325700165335374,-0.4765999208220872,-0.0518172299405511,0.2531704048538219,0.48165493956448485,0.056838186338550443,1.0,0.10327495208350038,0.5582365891597655,0.29277856592160734,0.008327307406920052,0.4211036277280612,-0.014152609452546216,-0.3729947587736106,0.1315647096787575,0.20956007180779826,0.3836230276097868,-0.05756398874220122,0.11715608584474121,0.38168353261859356,0.21387890363491283,0.6225400139623032,0.10305409809563662,0.2381215545849919,-0.271856539345247,-0.19983783059730806,-0.08630324785845918,0.12908847739890497,0.03261344524933091,0.2694491557571866,0.49326731815408126,0.36329448417405724,0.3270553963454527,0.3357556428919135,0.37021059277352864,0.4273537986601393,0.25609393679680886,-0.5092022925474415,0.253736740812695,0.08631682376577232,0.3793762648635264,0.35192291316489893,0.47569521308863977,0.048503199427764,0.08881879464805492,-0.1020839074867449,0.07124466048400808,0.28539827784018507,0.4168798530327203,-0.08806650114874806,0.12650613350946896,0.37515001689012173,-0.18373414298213547,0.09388688901428403,0.2810892327010852,0.03172422535041524,0.18201584576867474
Caudate_R,0.16295828955904648,0.5993721032853232,0.5640301984686917,0.0029461734268224197,0.4085701707913808,0.35224807582118106,0.6119793752940402,0.46439162444579307,0.5156072474898772,0.10740801762006019,0.052300606120015296,0.4059759064368893,0.609488082025435,0.2954341420206992,0.021834845797365183,0.3323925594994423,0.3948255564666262,0.3260663457689825,0.34635675916800057,-0.019533989249154057,0.0476267608113589,0.3989557146107928,0.4732791169111114,0.3746839053275415,0.44421147079659284,0.3544069360814917,0.054904391966460936,0.19867346075813327,0.004492067402853896,0.3921827248336098,0.42610322146054874,0.5884250217628565,0.7110687560957751,0.5764294255335995,-0.016816731551666048,0.026782169221244122,-0.26424110010272045,0.2834418550453685,0.2672380255051658,0.3068270495476763,-0.0906134722198938,0.5801044325462954,0.2510495162460067,0.5648303446559613,0.5343785189163571,0.19676854029798949,0.5126128075295725,0.691713913871936,0.49854902733821194,0.5733311868069676,0.3206355082843671,-0.13002273998264688,0.4268604435525659,0.5744916782265422,0.2517691647654411,0.10628881770263192,0.4768789926506267,0.5480057063461884,0.533551620640785,0.4709473728315621,0.32433463545100777,0.4963605105913387,0.44594830062209734,0.34072417001599503,0.3804660838208713,0.14649855582024734,0.2605932276740007,0.5841777791279669,0.4621301312214203,0.31366912550174925,0.12054359896756357,0.40735123739991785,0.38684094057930674,0.5866187989309256,0.17433407388211306,0.5203151430071452,0.5268126398119607,0.2971372906263712,0.059156931027887334,0.23679614825182313,0.6174451613989886,0.5611234998378544,0.16922055797904206,0.05340964478390269,0.10327495208350038,1.0,0.28355881188314247,0.5008733048892611,0.24777734591260558,0.42494321883118186,0.4530073304826628,0.24134566418807932,-0.005473461097927757,-0.20527663323315645,0.06030504334652475,0.35709741924077537,-0.11278613258742695,0.29515507097733995,0.18853622096399872,0.37804623388640335,0.6182425576111071,0.46796821707894876,0.6320846041606077,0.011595552995440265,-0.19292135647227465,0.577287445632657,0.25442128286305404,0.22387823281524036,0.1553626913606847,0.4647763073168796,0.6240033087649248,0.26965237860236607,0.3014539543280314,0.32839438422527234,0.5100038588835935,0.09265364562245432,0.1620656338140094,0.5162355837322294,0.2222437179250963,0.25499691032371413,-0.16005802345188494,0.1875949124504582,-0.11805193736715527,0.5751571582314252,0.22928846144834217,0.2708238897273262,0.45682892104372397,0.43992539110611756,0.42180951430214314,0.19690459555277273,0.3335239271044654,0.45092961352654387,0.46614201753587636,0.526283647414452,0.5132143570193038
Frontal_Inf_Oper_R,0.7991595965035807,0.6055257154422297,0.23268992299361035,-0.3365919764572618,0.10674463454753431,0.2962442101325152,0.3919633226588397,0.503547003668441,0.07730201573776684,0.3365506617125151,-0.0005659908752649352,0.3498453548990036,0.635861834800663,0.538329237284808,-0.08487625284214034,0.3560117020003947,0.5248096424373512,0.9398945317891133,0.3303792709245092,0.6354345135141808,-0.2424179865286683,0.6464033009632274,0.11888083650111561,0.2979029275826681,-0.44654126866421096,0.3061556473840109,0.3551312232989097,0.1918300573878825,0.2486028730602089,0.2966000366592601,0.4502107552217038,0.4784495003253783,0.4627920918036469,0.33753203364851314,0.3628918187108349,-0.4293050897665719,0.14313164797713554,0.18079446275741845,0.3522593531353871,0.47365630016220217,0.3961128942907669,0.48500571254827757,0.1542492893918739,0.015706013606001795,0.28084241577109514,0.10091388545172927,0.6673304022060426,0.4111615240783144,0.5099668727801084,0.4208053181379305,0.49220761105269256,-0.21612167805025945,-0.3331528751804512,0.2578760847929511,0.28101606891258124,0.459337324811851,-0.22533358517676827,0.4361393372744668,-0.08362692722820154,0.14234951059397702,0.28685107123611636,0.6606470562878601,0.4558073519435358,0.3183069493752426,0.2843270575436878,0.3226614628637357,0.3793574066800869,0.5465928328348466,0.1707744266532754,0.4815397509890545,-0.19427704336425605,-0.3267215316793534,0.442078416557578,0.509883264833824,0.07965939381828206,0.5892391367650742,0.35404375018112244,0.18108512834836615,-0.1701804602885142,-0.23464261083904994,0.24229357172352392,0.4494893386293804,0.7309568443782739,-0.004555417228904064,0.5582365891597655,0.28355881188314247,1.0,0.6073503742223632,0.24003825520621044,0.7154366809006378,-0.058478952732470973,-0.42172011346906463,0.19618835941166687,0.45779699547573155,0.6539627597088014,-0.05831557772159977,0.22794808013505607,0.6454253292261534,0.6045500493536987,0.4737457294566939,0.5014086825184253,0.30296118724408383,-0.142950388559255,-0.03974645252243514,0.02859610415655178,0.532721080174057,0.05273587765942658,0.20186506303901963,0.5776802504466441,0.5551928451248879,0.2889047065558438,0.39969211142635447,0.5551289138903929,0.38196151173830933,0.56058807277964,-0.27312024159043874,0.313361290841085,0.48206112942116053,0.3992244596705067,-0.02852592390272387,0.49845425396116066,-0.008416761447021123,0.2472051090680752,0.06451630645303603,0.11642233090184254,0.4609281514892635,0.7315259526383789,0.18462420421738948,0.4158207708226202,0.4290247039744769,-0.464695098241252,0.24453736104178034,0.7113169744705914,0.1840347825712956,0.5033780666936872
Hippocampus_R,0.672663210998449,0.7092873293025217,0.6571868653527562,-0.2981601420246608,0.3748393052627984,0.5774033183693302,0.5818767834198423,0.8023013200540946,0.4945745106599215,0.574446932314534,-0.04511783437758941,0.45384928013665704,0.683940755223006,0.5997468682951473,-0.21467961042157677,0.45172738836427556,0.5738050837317575,0.5985872417218503,0.42042127470134794,0.46816731837727854,0.18599009048245727,0.6349711021186283,0.22869261911465566,0.4916402639485698,-0.02419783932651544,0.5480467401781324,0.08495294669910501,0.39994698219567165,0.28119797807377994,0.5939291658728357,0.7186146979073397,0.721418224747243,0.6831264069524362,0.6002493332045632,0.3557896243663193,-0.23591295311954283,-0.03171113677195586,0.29259725568677303,0.5864486325939345,0.5242188206929456,0.21496102654638977,0.8000224915637932,0.1901101824864185,0.39015327807980066,0.6359279926867589,0.44101817831539647,0.6458802275436656,0.6718601384134546,0.6795371793537617,0.7398603762325399,0.5994636774999462,-0.2554798558330372,0.11580896471978967,0.6975518458147554,0.3982841283170048,0.44270500572346544,0.04336788208256131,0.6732881183839745,0.22832862664984718,0.6303654212222988,0.5038773951433437,0.8574499806458381,0.6529346113746862,0.5052739407449879,0.601743470814209,0.31149834348166533,0.6105542910345632,0.7963506719873915,0.3791059070057239,0.4126730893621658,-0.04321673118556722,0.1373834342921147,0.43566525969106035,0.8061664499018869,0.20824250494236485,0.8238194563394402,0.5466487299559715,0.1448870786638955,-0.13984626342918197,0.21130467037582165,0.6989757080331589,0.7286972410620018,0.44928545633823275,-0.053639114302389296,0.29277856592160734,0.5008733048892611,0.6073503742223632,1.0,0.45605722810032173,0.8075488188239062,0.30372000411101974,-0.14402818757781966,0.4407230290606126,0.36403698499706433,0.6313956797379381,0.17638031440366142,-0.01564113142413385,0.7021442598510227,0.6608480446104787,0.6534768054321995,0.8215505624461277,0.44115402824165073,0.2749838570810107,-0.09923325046152756,-0.040275608591655666,0.7697779388124466,0.29302316608507334,0.4381386671350448,0.7151098128973937,0.3104007100197762,0.3685327142155769,0.4436178326488739,0.5532665531132722,0.5346103776344097,0.6260570081167041,-0.3057056271835794,0.3715858670516438,0.7394034296049428,0.4710846252691544,0.33761063058264273,0.2651977991253556,0.15743658856324197,-0.04785876291948454,0.3894369253377119,0.5220248476552871,0.6946155698684566,0.8215315378074625,0.5620451469942401,0.7064306730422386,0.34133539630921544,0.03301466661521299,0.4407087346822109,0.8420136652874594,0.62862384549171,0.6609884293236142
