,Thal_VPL_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_PuL_R,Cingulate_Post_R,Olfactory_L,Temporal_Pole_Mid_R,Vermis_3,Putamen_L,Frontal_Sup_2_R,Thal_MDl_R,Rolandic_Oper_L,OFClat_R,Cerebellum_4_5_L,Frontal_Inf_Oper_L,ParaHippocampal_R,Thal_MDm_R,Pallidum_L,OFCpost_L,Cingulate_Mid_L,Thal_LGN_R,Thal_LP_L,VTA_R,Supp_Motor_Area_R,Cerebellum_3_R,Cerebellum_10_L,Frontal_Med_Orb_L,Temporal_Inf_L,OFClat_L,ACC_pre_L,Cuneus_L,Lingual_R,VTA_L,Thal_LGN_L,Thal_PuM_L,Amygdala_L,Olfactory_R,Cerebellum_9_R,Frontal_Mid_2_L,Thal_PuA_L,Occipital_Mid_R,Vermis_4_5,N_Acc_L,Red_N_R,Temporal_Sup_R,Amygdala_R,Cerebellum_3_L,Cerebellum_7b_R,Cerebellum_8_R,Thal_AV_L,Thal_VL_R,Fusiform_L,Precentral_R,ACC_sub_L,Vermis_10,Thal_MDm_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Thal_MDl_L,Parietal_Sup_R,Cerebellum_6_R,Thal_PuI_L,Temporal_Mid_L,Raphe_M,Occipital_Mid_L,Thal_IL_R,Heschl_L,Cerebellum_8_L,Frontal_Inf_Oper_R
Thal_VL_R,0.7081315347131397,-0.025517994250620644,0.18672262220685684,0.3189721144490026,0.43782183441137484,-0.018165585650880105,-0.08611383553987606,0.4567254423994742,0.35933019204320027,0.5872294460965419,0.5990422437093806,0.15781889860415685,-0.137133038418868,0.3796065389152886,0.023115560722417685,0.49950027632608607,0.6501879895782064,0.1966462046583365,0.08647738382900973,0.4985160365202614,0.4298383733550735,0.5951302312569169,0.0739248833609892,0.520489180059502,0.6236124353578095,0.20205462159758913,-0.011811694400928543,0.16470141785505868,0.2017865411441367,0.025551220416848982,0.19293875869598723,0.49100092412981217,0.06579192720614689,0.5428326770692897,0.47380780689236407,0.022748682975855822,0.010053972229094727,0.2896448351848199,0.5771793849412883,0.13954183666175318,0.057514339176795534,0.4250166124596367,0.1555027347431872,0.5653363612486847,0.526882228657992,-0.14528496433527222,0.4529164237333198,0.09591642327329174,0.3805341402077124,0.5416533892053764,1.0,0.21287214890195857,0.5654149792660162,0.2324889537477491,0.23123114212076926,0.7708980362069736,0.3185694562318066,0.3334167756743151,0.4439604426758213,0.7866619695369982,0.3711377647457447,0.44232032980088215,0.38110577785433786,-0.060338425450001475,0.47580989890856923,0.11817193973683489,0.7272068653264966,0.3396627058032211,0.3211650055185986,0.635861834800663
Fusiform_L,0.17859448514560522,0.2712325009621737,0.521423650386258,0.4259214160893604,0.6520091681947685,-0.07202516366217195,0.29537588088585426,0.5202766387598337,0.3928285798372202,0.6082740640556595,0.14721695977772464,0.6960023582335294,0.5711641328481738,0.5654832129356516,0.6058613020686909,0.18608440586526695,-0.19612633815204109,0.6150603993597752,0.08221840175979003,0.528044422014308,0.04739634188525032,0.3900444289493233,-0.1407180198057443,0.6170185620688876,0.3598686734605169,-0.07129301112546038,0.06380048698836834,0.4857831486430586,-0.187728009821089,0.14371202787192663,0.013875683674615101,0.38199437573413725,0.3953053129485796,0.18722060287151632,0.6860472763699744,-0.1445047945739397,-0.020959186580513395,0.6663805210860618,0.5099604174093442,0.5504758878235197,-0.08647698346339211,0.49971977695244924,0.11586813145422463,0.1048565230723235,-0.017098093080123337,0.0883959129044814,0.727163212414843,-0.5314296028511812,0.42923388215807223,-0.1633220276013048,0.21287214890195857,1.0,0.47425199180645305,-0.014943200867378433,0.6540005263346638,0.05138733942564553,-0.13798786241449537,-0.03180452540566536,0.49438465846349056,0.019457632329900727,0.6410980355754303,-0.19915500206788125,0.7010904731369952,0.7359249680437714,0.4228757290374047,0.5172368148225029,-0.23290829014697323,0.667410191089969,0.5914951514991053,0.015706013606001795
Precentral_R,0.7998190688329806,0.1592659302679321,0.3711667956285581,0.5510892644682657,0.872673109034539,-0.04481036869874854,-0.0069350669831819145,0.7759338136389404,0.22963803149043102,0.7884038932910219,0.37763602066465346,0.08166778886870878,-0.10417670403123389,0.6777020732420851,-0.08121136769602509,0.726192738710276,0.35047522845701645,0.19417731999445395,0.3665731858957643,0.8182103284002045,0.39447224420554566,0.4420312962154676,0.4466363035903776,0.9023900900003694,0.8954180389474012,0.466942584639682,-0.13057062517105852,0.2607516932225172,-0.10250232895519197,-0.11153888392400861,0.4256858743043497,0.6662099776900832,0.14119796236885448,0.6380471087315907,0.8442722305326368,0.06162462973275163,-0.011608023457434396,0.5756091357605921,0.9072001955888127,0.4766892748042849,0.3506847034489798,0.7747079712072197,0.09164371966186946,0.5784603159488333,0.6921890038903536,0.18115413152850804,0.7704048878357382,-0.13226671551286143,0.5707331179149642,0.28674283589598587,0.5654149792660162,0.47425199180645305,1.0,0.218909984846719,0.4086654957262878,0.4569394848761336,0.5572178012090444,0.3256584195165768,0.5103425275919664,0.4532120891110301,0.8090580682401609,0.2810892327010852,0.7091992658025923,0.025237229851674824,0.5635766617965616,0.325739803026993,0.4058992420817014,0.4276270609638693,0.6000539491168889,0.7113169744705914
ACC_sub_L,0.24886780852630355,0.05770058832840883,0.004327915997985067,-0.012466182858090548,0.12450061459920665,-0.08568545640473764,-0.15226639584469107,0.03825941148189906,0.12336323737726172,0.1442274485214818,0.2927043492876632,0.030438828170187497,-0.09298744225133493,0.10397814717261049,-0.11987595538110943,0.2984284324500084,0.2767911615084982,-0.09492072442939767,0.12558923162784144,0.13281957708293138,0.08978095847782637,-0.0035578642366580933,0.1689964262310606,0.12974254088790038,0.18479940510096146,0.13582231463929065,-0.20245948041506684,0.03910603059232466,-0.10024200037133604,0.03703694732118085,-0.09784721098622673,0.16213347454228566,0.09662182994195043,0.1805535853545836,0.08757961484567175,0.030009116630977984,-0.024149398787659357,0.22859872082422641,0.17934227977721712,0.03837723075045597,-0.017622054124446524,0.0748648278246409,0.035705200100551816,0.2198326258298729,0.2845853635563588,0.18493299815842854,0.10174510399299548,0.03907663767581494,-0.07891937278271291,0.2539260102991066,0.2324889537477491,-0.014943200867378433,0.218909984846719,1.0,0.2139892307568835,0.2203389977759684,0.29179539790566617,0.06400316327445894,0.1586068985014809,0.3224694743972108,0.1916815614952617,0.06497222676436719,0.14629326883879046,-0.11755012178661932,0.0006411104730951644,-0.07839750544984739,0.2581890975145756,0.20678063769286542,0.005952163509217553,0.17624319673046382
Vermis_10,0.2848083357174973,0.22510614161938167,0.4078671760711205,0.3381209518800042,0.5163455426562077,0.0015216375239124732,0.19253425295593155,0.35506643271189436,0.09843529433229281,0.46747927193719585,0.1346755246062862,0.40272832589792845,0.35194584428646963,0.18287575955331833,0.22393160567106657,0.2272123135683558,-0.0707993880001492,0.4347580325655299,0.13264020813735306,0.3824871188019139,0.0645168046830597,0.3001704432121179,-0.16904026947153902,0.4963454534789193,0.25957786852441206,0.0772442792728175,-0.07581156209376856,0.4295908768312251,-0.15775878516809444,-0.031252766062798955,-0.057312824658615265,0.10239829183586519,0.3368591250743354,0.3220698102864127,0.4784313394459729,-0.25405117557803375,0.018522407880370167,0.684626317405721,0.40578929745765785,0.41156740249500184,-0.17946096691984845,0.19342180087706312,0.03626559373142399,0.1942785232875962,0.07589981767749243,0.04118309655784028,0.43538751242736695,-0.3326395996357322,0.24701147060216508,-0.12490954935373864,0.23123114212076926,0.6540005263346638,0.4086654957262878,0.2139892307568835,1.0,0.09176475587848851,-0.03765386871166927,0.10520238933363568,0.38407372744421425,0.0296962840867712,0.5070767361547528,-0.34929818646722793,0.5256893818873161,0.32759053976919555,0.2536196832988823,0.29318503394728257,-0.06656407142951805,0.4525685303736593,0.42464299404115213,0.10674463454753431
Thal_MDm_L,0.7320463425900475,0.08336585650589018,0.349444037147418,0.25945152402449906,0.32289533620373995,0.06694646437282717,-0.12680869489382235,0.43291112952675426,0.4628659882896445,0.4323878270709305,0.7281954311003181,0.1489235550701498,-0.20653555897368353,0.2884243339299416,-0.03545796120716395,0.49423910142993666,0.9003474389700844,0.24959393510816977,-0.06229658874890334,0.36390972903162394,0.47906567798936806,0.17652553050282058,0.23278980023398685,0.37371757939849526,0.5030775550175071,0.31261195393813895,0.012960115162651473,-0.0722060357912929,0.32424667059226064,-0.205259052014049,0.16052984784790242,0.3369510103667444,-0.0038751126810339155,0.4454612123709991,0.29527676441719475,0.0511821094785085,0.04137713413677558,0.1908694722078789,0.5465176937870898,0.028498052337775658,0.00822294388852011,0.27765243305990583,0.10707066772155859,0.686387251519551,0.3751947290716234,-0.22678530460951563,0.3007347093929948,0.18931716099604237,0.3908682492219151,0.7376866811480748,0.7708980362069736,0.05138733942564553,0.4569394848761336,0.2203389977759684,0.09176475587848851,1.0,0.17479039725965312,0.48960545052461024,0.26174086920124945,0.8345245330845098,0.18516400809237696,0.2792166913779062,0.2796979947395405,-0.11419576473777658,0.3920455927266421,0.030176185252708987,0.8820533326951212,0.3551045168850833,0.27120194450350305,0.45473438880448347
Temporal_Mid_R,0.545753185230149,-0.002920717498243703,-0.11684842921158027,0.17872169807084903,0.3649119089994484,-0.053273885063727544,-0.1590406191670457,0.3345759207245377,-0.18263689339077552,0.2893923898834969,0.1993378835186872,-0.46125145762273667,-0.37767464602461237,0.36783015666994695,-0.5557339467176309,0.6087136604921642,0.3025895717418589,-0.38669315907065177,0.5009456528327397,0.3762485730600583,0.16787939867898177,0.25916742971190737,0.4932379522912125,0.3796084916518105,0.5834962720658039,0.3783109068905646,-0.3944253095533648,0.0711823621863422,-0.1277878722456352,-0.04457052332335798,0.4509627430067819,0.5918109156195006,-0.12432690570235369,0.37493389619460216,0.33441279327571244,0.1897884058702026,-0.22500822242430438,0.12721060303523002,0.3718929954877047,0.10611934091201985,0.542981961377765,0.5316315728613403,-0.012306729105687551,0.4181755298927968,0.8683061241631005,0.19465131426571555,0.27422165024957024,0.10471801204021734,0.11822642240478475,0.17998107327164728,0.3185694562318066,-0.13798786241449537,0.5572178012090444,0.29179539790566617,-0.03765386871166927,0.17479039725965312,1.0,0.09634304719056778,0.1978696424377434,0.3664865962895509,0.46588359336039664,0.586370624075651,0.23853208684988156,-0.41317593242141504,0.19800117074049708,0.04626927752939717,0.382856181853642,-0.12775339489507062,0.1598530311038967,0.6354345135141808
Frontal_Inf_Orb_2_R,0.49431685127374,0.29802050229736227,0.12832546656083701,0.21437864259526968,0.25258575656538884,0.036030580905715356,-0.0071790645488792265,0.42727477925008245,0.11065007010303805,0.21973734108255388,0.28785773482463184,-0.17118272775598647,-0.4840750707726552,0.05126306348922218,-0.22871579507475723,0.37051576459899277,0.4851756991915305,0.009529626672062044,-0.011345939561861352,0.2275815474193569,0.6449474970174586,0.054843813522900804,0.18370091751586445,0.3048831153104825,0.34044558966648325,0.6298503057768714,-0.1368427719410919,0.10069282632933554,0.37555496752148687,-0.16464679526075612,0.44019045293160913,0.1064902949746617,-0.2380872671947536,0.3077597918729454,0.18699988886194938,-0.0545901703908727,-0.027460216580839716,0.2826138922172233,0.391417371912945,0.09409245709594627,0.3512933562874917,0.21050281498391837,0.17777979772487973,0.43703045390028866,0.24101635926280207,-0.17255062258838366,0.09467197856120137,0.11530450022270658,0.5423734770262126,0.36026794525746497,0.3334167756743151,-0.03180452540566536,0.3256584195165768,0.06400316327445894,0.10520238933363568,0.48960545052461024,0.09634304719056778,1.0,0.09532191806405943,0.38141114541950993,0.2186331114832826,0.059694796238019925,0.2789675322381812,-0.07702450751836955,0.19134808057014294,0.2776079008920127,0.48618804495412116,0.060811355678453326,0.3687859213448279,0.2574726970187676
Thal_PuA_R,0.5274731147729255,-0.025265415362107718,0.1710461494649386,0.47447969812366264,0.4460856332101745,-0.04819950819478283,0.10584055777042553,0.403659354581173,0.23998796383993728,0.5332208122372103,0.44556365391448216,0.2460014484457734,0.14907030831255308,0.47094138842672506,0.1556956966789226,0.449459579623282,0.10000491988664367,0.08904248044751326,0.016712430615580483,0.488793269740455,0.19523934124201256,0.492837837698373,0.11599893958398128,0.5323928634935172,0.511746485145203,0.00038673131901413723,0.16359528460970318,0.3784208753101493,-0.051822516042002414,0.35268615225374844,-0.005723751898035001,0.42000516077193006,-0.027603403101407038,0.44873873845865225,0.629285312607488,-0.19362592043690763,0.03467093940527876,0.41155845620160114,0.49480914362029926,0.42880047264279497,-0.08643335885289238,0.40912517871375664,-0.035069483676587715,0.38696498919199246,0.3238511937685925,0.13533879709649743,0.562694714819072,-0.09096595867775413,0.15812162622472364,-0.03903340055947497,0.4439604426758213,0.49438465846349056,0.5103425275919664,0.1586068985014809,0.38407372744421425,0.26174086920124945,0.1978696424377434,0.09532191806405943,1.0,0.3407064976572853,0.4940731636273391,0.21110209118876666,0.5225725401982525,0.14965298149132814,0.2985528168538467,0.135964633655575,0.1378686892500016,0.4741156239977973,0.22687272978826586,0.3303792709245092
Thal_MDl_L,0.6710459680400147,0.020120890932093082,0.06919333218043694,0.18879672490372099,0.2728928364830397,-0.05483000875664583,-0.1701712639883677,0.3747562040898392,0.37659967390114957,0.4170728022878863,0.7449194558193284,0.06539086078204422,-0.23543774769142348,0.3795810916042581,-0.09593859854294566,0.5280233925210213,0.8138814530954233,0.011594714347958108,-0.0840022614784847,0.42933075411807337,0.39227757626512944,0.35062997542498353,0.16007904458269773,0.3338587005123268,0.5033401425159597,0.25124041568344974,-0.11608185715868452,-0.018569778372831445,0.30477522468742957,-0.05333392999612381,0.21999124455507976,0.5140099374155116,-0.019756031461110785,0.33816775555873113,0.30712744709031947,0.037479793448634446,-0.055696848206243425,0.1636842189095256,0.48096989051961175,0.06157383396100246,0.1269727386897439,0.35815596405175143,0.16409255668680736,0.6492755600190622,0.5085999032876429,-0.11700534560154348,0.32867425975225634,0.19565829748507407,0.3103031042385868,0.6419733984478547,0.7866619695369982,0.019457632329900727,0.4532120891110301,0.3224694743972108,0.0296962840867712,0.8345245330845098,0.3664865962895509,0.38141114541950993,0.3407064976572853,1.0,0.23791371779754192,0.5066878178909151,0.22548337727971152,-0.11057350537979832,0.3893294253791392,0.08272428213727186,0.8088108963600263,0.31012127719703736,0.17375068496643983,0.5027879662497788
Parietal_Sup_R,0.5753407429594369,0.24517480350075094,0.3348738460772251,0.5191724268516893,0.8173406602926442,-0.06679881273240297,0.1284180959154537,0.6627058707694196,0.1186870398847533,0.6802538038489041,0.26108931988352857,0.21753308166437726,0.07820992188555247,0.6488755975092328,0.013839001491801613,0.60182596336752,0.07584302936389649,0.17907346334380203,0.33377636207326755,0.6879747384620902,0.3022390562041345,0.46302899246856466,0.31118874355912407,0.8321547341334546,0.6983549775820742,0.4133006604090699,-0.16838222086635077,0.4541559155945065,-0.19538267018883282,0.012753284882185743,0.3865640422495785,0.5815186706137067,0.1873138717547471,0.4717023839621655,0.7670778798451252,-0.004618019152790123,-0.13941197561764485,0.6758274576295433,0.69967932068857,0.46831925507323047,0.35473288325814883,0.7003877835093064,0.12062419118155884,0.41554889861728106,0.5553400323199152,0.2027728797749732,0.7079494383057439,-0.3232891793117157,0.5280213276155781,0.02123530272766453,0.3711377647457447,0.6410980355754303,0.8090580682401609,0.1916815614952617,0.5070767361547528,0.18516400809237696,0.46588359336039664,0.2186331114832826,0.4940731636273391,0.23791371779754192,1.0,0.12650613350946896,0.7454699053080182,0.22882143940552055,0.5414195174245249,0.4642083520746598,0.11608790035916994,0.48111603757879107,0.6775220940244974,0.4158207708226202
Cerebellum_6_R,0.4168798530327203,-0.05756398874220122,-0.12600157711705195,0.008327307406920052,0.08631682376577232,0.056838186338550443,-0.1568372602662488,0.21302674953317363,0.10937545283976816,0.18512846876999167,0.2381215545849919,-0.2811346822332965,-0.3729947587736106,0.35134490439182187,-0.3887606972576204,0.43653978426788836,0.3670534852120118,-0.26508245072758413,0.20178303696385674,0.2531704048538219,0.07124466048400808,0.23295894263584663,0.20956007180779826,0.148002407046402,0.4211036277280612,0.09798869024986614,-0.25325700165335374,-0.16190037319125744,0.1544283208691148,0.00845150977012996,0.253736740812695,0.6225400139623032,-0.19792713939045586,0.21387890363491283,0.18201584576867474,0.1609359947961435,0.019221073844562047,-0.08806650114874806,0.1750230412385682,-0.04090951101605603,0.2680500923452178,0.44409668496356114,0.06113649327137021,0.28539827784018507,0.6622032834669652,-0.08630324785845918,0.18065647504820004,0.1817115183092116,0.03172422535041524,0.3357556428919135,0.44232032980088215,-0.19915500206788125,0.2810892327010852,0.06497222676436719,-0.34929818646722793,0.2792166913779062,0.586370624075651,0.059694796238019925,0.21110209118876666,0.5066878178909151,0.12650613350946896,1.0,0.09706754786359563,-0.31183451523953676,0.2415369904485609,-0.014152609452546216,0.4042562673925532,-0.06355245368988098,-0.10814243255234765,0.5582365891597655
Thal_PuI_L,0.5569144801269766,0.344241289745489,0.48404451298385437,0.4697089781761333,0.7298734837726653,0.014651650168418838,0.16361143988943969,0.7248895348006007,0.4371982047923873,0.6382970810290373,0.2393187428151471,0.4340645997431915,0.15670160345895073,0.6217684072545422,0.24514962075618812,0.5119080791873862,0.09620529736697811,0.4399051894245649,0.23965127844355055,0.6894017836171251,0.3461548792236925,0.34300455519561596,0.07653948496229505,0.7618653479602467,0.650353513065674,0.27710243984269817,-0.12431354116783618,0.32741022901509675,-0.07539595994860726,-0.07549590745483464,0.24721357264152327,0.6109029108405626,0.17194692859592953,0.3945796714335158,0.804016728509366,-0.03905209701258562,-0.007521949271539176,0.7365465680927545,0.6923854246214147,0.508044785932625,0.22691649056277433,0.7238949177931714,0.18682669560310372,0.31989041480017477,0.36404793725260826,0.04363563414174141,0.7746993760328359,-0.41870851110563967,0.5901586328745926,0.12703725131130852,0.38110577785433786,0.7010904731369952,0.7091992658025923,0.14629326883879046,0.5256893818873161,0.2796979947395405,0.23853208684988156,0.2789675322381812,0.5225725401982525,0.22548337727971152,0.7454699053080182,0.09706754786359563,1.0,0.4142926007818753,0.4950638957205037,0.48636188227278837,0.09845419959789291,0.6415606764192343,0.622690617813052,0.28084241577109514
Temporal_Mid_L,-0.2449166101883003,0.35911803470385373,0.2704401075805753,0.12885137021527407,0.26390268332007066,-0.03822947564111278,0.24572896861055932,0.30559682700636026,0.3902297280240541,0.16052686847443523,0.008327953215676568,0.7243029893280425,0.6019051413943055,0.37392349611961284,0.8242490064621182,-0.1915005291123716,-0.3000847047283742,0.5741023262495838,-0.1311762743953928,0.20198842667498978,0.06687954196325335,0.10154948883516511,-0.4398141842372182,0.11815938671404343,-0.050337089656277256,-0.2549474021990152,0.11678298365035758,0.2643341686671211,-0.04997040979407527,0.13987538491271323,0.0424678423056438,0.15712431511402292,0.32743708424954027,-0.3046703263822428,0.293914119221585,-0.1906754662786704,0.057470310391252964,0.3898785383957014,0.1420864387023746,0.3709740452939539,-0.0566097908413097,0.29480399518782685,0.21885143719597203,-0.24265391805762906,-0.4190015645290492,0.03781368007664603,0.48021922809344325,-0.5355603266546002,0.340324735006034,-0.18881129843219585,-0.060338425450001475,0.7359249680437714,0.025237229851674824,-0.11755012178661932,0.32759053976919555,-0.11419576473777658,-0.41317593242141504,-0.07702450751836955,0.14965298149132814,-0.11057350537979832,0.22882143940552055,-0.31183451523953676,0.4142926007818753,1.0,0.15872463254501284,0.6392161810143172,-0.3851717770429645,0.5609400464049146,0.3774183908199912,-0.44654126866421096
Raphe_M,0.49631453343408766,0.1613181815058805,0.3141834280597441,0.3358820623080295,0.5177519359644552,0.008576390677624347,0.11150020895494299,0.5804469210854667,0.2697254352018534,0.5702867170947756,0.28929040065879247,0.19847771835041547,0.04676144613286637,0.47947374493620254,0.12972374893607125,0.3616026491059862,0.2582917606082802,0.2727429167042176,0.053380168440773305,0.6805201097870213,0.2196243390332225,0.3918014980831552,0.15431244741569017,0.6385051946764365,0.5294743026363323,0.2638912610777747,0.05457277287624133,0.25735149630115733,0.07203308898744797,-0.08792441366785352,0.2876945892077469,0.5094373375725229,0.15516956377062804,0.30040713992586365,0.5623333523088402,0.048950451738223225,-0.002220575863723725,0.3041956241516654,0.5462896151077425,0.2814272434869215,0.1890365358908831,0.5058051149254278,0.1870285976730925,0.398937438523504,0.32530198542666555,-0.062336084021904256,0.5202397111625943,-0.1315681259190522,0.5513282498022699,0.2769471787754217,0.47580989890856923,0.4228757290374047,0.5635766617965616,0.0006411104730951644,0.2536196832988823,0.3920455927266421,0.19800117074049708,0.19134808057014294,0.2985528168538467,0.3893294253791392,0.5414195174245249,0.2415369904485609,0.4950638957205037,0.15872463254501284,1.0,0.3851050643069212,0.2712853246273578,0.36444489773885386,0.5218084737881304,0.3919633226588397
Occipital_Mid_L,0.10369288403675882,0.4892711182955934,0.18153505788012683,0.2718273705920707,0.4698968189837629,0.06858291470298174,0.1268389257872314,0.5663386394645866,0.13469699735196286,0.26593646970119555,0.06480786745316407,0.24061917497024754,0.12401776377016523,0.4168237593607141,0.37584600165687515,0.13144667314593186,-0.03352734910352974,0.34786021512655335,0.030146246375904143,0.42366895369791585,0.31738337944673434,0.14570017943443062,-0.17350788638352152,0.3282226726666875,0.25686933180091837,0.25947199234394064,-0.11708724608205469,0.32941762703541544,0.11108850744646225,0.014522392522919904,0.5557137695623947,0.3774641212921279,0.08385268153601771,-0.09437468448955248,0.3995405088058624,-0.0606765592600456,0.02867843304915757,0.44167537782694566,0.37853325988448017,0.37099993237674717,0.4423626582693361,0.5455019042868423,0.36767781037242375,0.05390111485791843,0.0381824560281693,0.05971219065718913,0.46620761895130697,-0.3593547286732494,0.6408714248587822,0.004958483432007554,0.11817193973683489,0.5172368148225029,0.325739803026993,-0.07839750544984739,0.29318503394728257,0.030176185252708987,0.04626927752939717,0.2776079008920127,0.135964633655575,0.08272428213727186,0.4642083520746598,-0.014152609452546216,0.48636188227278837,0.6392161810143172,0.3851050643069212,1.0,-0.07729065162638594,0.28721970458480334,0.5704159487146834,-0.058478952732470973
Thal_IL_R,0.7293913573920838,-0.007136178092359556,0.11524703682261013,0.13438805517348176,0.1821408971124523,0.0847508700948278,-0.19712194051028628,0.2805419991476384,0.2123250974864476,0.30903276473886676,0.6467768995463837,-0.171192205319327,-0.43214884955116206,0.1579382263693262,-0.32241764025572067,0.5237554832569707,0.9155221237658866,-0.039846059331781,-0.0004906010783183939,0.2577254631458726,0.4782499740789099,0.1399593356696926,0.3259958895729889,0.258702486248223,0.45123555777040075,0.4059838306363761,-0.08491236042818277,-0.15234486617799503,0.31978683688942333,-0.2397636854579635,0.2455922260157584,0.28614927621586683,-0.10280832658647843,0.41778684531581706,0.13125008931559715,0.18483423426341405,0.010790291609151464,0.03599155249825709,0.42042762364102293,-0.13772083481851463,0.15642372260496798,0.19640484225448004,0.12231314357320282,0.7160575506230448,0.5043847862008067,-0.1889061585137232,0.09464943453659408,0.36532857916080486,0.28041461016791674,0.7226086793035903,0.7272068653264966,-0.23290829014697323,0.4058992420817014,0.2581890975145756,-0.06656407142951805,0.8820533326951212,0.382856181853642,0.48618804495412116,0.1378686892500016,0.8088108963600263,0.11608790035916994,0.4042562673925532,0.09845419959789291,-0.3851717770429645,0.2712853246273578,-0.07729065162638594,1.0,0.09303461814995792,0.16214461816625816,0.538329237284808
Heschl_L,0.3147817519500575,0.17903655826765802,0.45040588266986803,0.3102898776533971,0.47193846090323177,-0.016173180216606353,0.23147549985278484,0.4375472715777408,0.6809399219962805,0.5121381436940815,0.43362716907137483,0.7905316201709597,0.3757903602484829,0.6151755609191623,0.5264080799605412,0.2938153954468015,0.1223796880900777,0.5156932938269367,-0.11316763980834793,0.5189350092871001,0.27663344751144553,0.24132253516656585,-0.055804803612924746,0.4849286764577027,0.344746320129052,-0.009358815108812183,0.04379837051492544,0.1426394778217653,-0.05206819100949136,0.04605241586862373,-0.12973826676484468,0.37798259449751226,0.2760057772774453,0.22438901746770826,0.531315262042217,-0.1639905272641871,0.0680757597822253,0.5771502467216231,0.5423148376352476,0.30808350634025894,-0.19904516457627502,0.39572951120818095,0.1366843036413644,0.2852829779003841,-0.02288864771150393,0.015974896767807972,0.6594065914223967,-0.30930753558517327,0.3713618121727815,0.15277562221468544,0.3396627058032211,0.667410191089969,0.4276270609638693,0.20678063769286542,0.4525685303736593,0.3551045168850833,-0.12775339489507062,0.060811355678453326,0.4741156239977973,0.31012127719703736,0.48111603757879107,-0.06355245368988098,0.6415606764192343,0.5609400464049146,0.36444489773885386,0.28721970458480334,0.09303461814995792,1.0,0.4537490926217083,-0.04050738231518355
Cerebellum_8_L,0.37148707677432186,0.402416626021447,0.3999816829521726,0.5051781997683277,0.714685413221622,-0.05694946814412161,0.2493442083288635,0.6128628412837053,0.18008939602692473,0.5062581186114903,0.20846418381579324,0.36542703540780636,0.12968868586881308,0.512489355020812,0.22857103612017596,0.3937484564767381,0.11197879759590154,0.38979852315816665,0.13600892319238006,0.6060286482450148,0.40725797597744506,0.3399450323547914,0.14158361742697656,0.7072088452584834,0.492503546556308,0.48675580855025485,-0.06939038763338444,0.398345739062629,-0.03226088853033673,-0.08398918305159746,0.39270050441168597,0.36290575331651165,0.19927853080813263,0.28493549648707117,0.5745081971555915,0.05889812470947405,-0.06630863173476922,0.6002430478933466,0.649618553256184,0.32805039825479604,0.29075005147254873,0.541884001171406,0.19655529831378013,0.42712112470029096,0.1937652025647328,-0.04262886999446751,0.5494742674207778,-0.2958847375605804,0.8380520163243271,0.08567441615913045,0.3211650055185986,0.5914951514991053,0.6000539491168889,0.005952163509217553,0.42464299404115213,0.27120194450350305,0.1598530311038967,0.3687859213448279,0.22687272978826586,0.17375068496643983,0.6775220940244974,-0.10814243255234765,0.622690617813052,0.3774183908199912,0.5218084737881304,0.5704159487146834,0.16214461816625816,0.4537490926217083,1.0,0.14234951059397702
Frontal_Inf_Oper_R,0.7315259526383789,-0.05831557772159977,0.1707744266532754,0.24003825520621044,0.48206112942116053,-0.004555417228904064,-0.19427704336425605,0.4361393372744668,0.045478698313386974,0.6055257154422297,0.30296118724408383,-0.3331528751804512,-0.42172011346906463,0.2843270575436878,-0.434286861392852,0.5746656140967562,0.47365630016220217,-0.08362692722820154,0.3961128942907669,0.4494893386293804,0.11642233090184254,0.3498453548990036,0.45779699547573155,0.5885540493879795,0.7154366809006378,0.3365506617125151,-0.1701804602885142,0.027745907102442506,0.003473958972318676,-0.08487625284214034,0.313361290841085,0.4737457294566939,0.010831589562324037,0.6045500493536987,0.5033780666936872,0.18588305834536697,-0.0005659908752649352,0.18462420421738948,0.5892391367650742,0.18079446275741845,0.2486028730602089,0.4558073519435358,0.0001460112758793722,0.4609281514892635,0.7991595965035807,0.02859610415655178,0.33753203364851314,0.14313164797713554,0.1840347825712956,0.39969211142635447,0.635861834800663,0.015706013606001795,0.7113169744705914,0.17624319673046382,0.10674463454753431,0.45473438880448347,0.6354345135141808,0.2574726970187676,0.3303792709245092,0.5027879662497788,0.4158207708226202,0.5582365891597655,0.28084241577109514,-0.44654126866421096,0.3919633226588397,-0.058478952732470973,0.538329237284808,-0.04050738231518355,0.14234951059397702,1.0
