,Raphe_D,Insula_R,Amygdala_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Precentral_R,Thal_VL_L,Supp_Motor_Area_L,Temporal_Pole_Sup_R,OFCant_R,Thal_PuM_R,Temporal_Sup_R,Vermis_3,Cerebellum_6_L,Thal_LP_L,Cerebellum_3_R,Vermis_7,Temporal_Mid_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Thal_MGN_L,Cerebellum_Crus2_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Vermis_9,Precuneus_L,SupraMarginal_R,Frontal_Inf_Oper_R,Occipital_Mid_R,Frontal_Med_Orb_L,Putamen_L,Cerebellum_10_L,Red_N_L,Rolandic_Oper_R,Frontal_Inf_Oper_L,VTA_L,Cerebellum_7b_L,Cingulate_Mid_L,Vermis_8,Thal_MDl_R,OFCant_L,Thal_PuA_L,Thal_PuA_R,SupraMarginal_L,ACC_sub_L,Hippocampus_L,Pallidum_L,Thal_VA_R,Temporal_Inf_R,N_Acc_R,ACC_sub_R,Thal_PuM_L,Thal_IL_R,Cingulate_Mid_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Cerebellum_8_R,Frontal_Inf_Tri_L,Putamen_R,ACC_sup_L,Cerebellum_9_L,Lingual_L,Postcentral_R,Parietal_Sup_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,Thal_VA_L,Cingulate_Post_R,Thal_VPL_R,Occipital_Sup_L,Parietal_Inf_R,Olfactory_L,ACC_pre_L,OFCmed_L,Frontal_Sup_Medial_R,Parietal_Sup_R,Thal_MDm_R,Occipital_Inf_L,Fusiform_L,SN_pc_L,Thal_PuI_R,Calcarine_L,Cuneus_L,Cerebellum_7b_R,OFClat_L,Frontal_Mid_2_R,Cerebellum_8_L,Heschl_L,Cerebellum_10_R,Frontal_Mid_2_L,Vermis_4_5,Cerebellum_Crus2_R,VTA_R,Olfactory_R,Amygdala_L,Cuneus_R,Angular_L,Precuneus_R,Rolandic_Oper_L,Thal_LGN_L,Parietal_Inf_L,Caudate_R,Rectus_L,Supp_Motor_Area_R,Cerebellum_Crus1_R,Rectus_R,N_Acc_L,Frontal_Inf_Tri_R,Precentral_L,Thal_PuL_R,Thal_AV_L,Cerebellum_6_R,ParaHippocampal_R,Temporal_Sup_L,Pallidum_R,Fusiform_R,Thal_PuI_L,Temporal_Mid_R,Temporal_Inf_L,OFClat_R,Lingual_R,Thal_VPL_L,Temporal_Pole_Mid_L,Frontal_Sup_2_L,ParaHippocampal_L,Insula_L,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Occipital_Sup_R
Parietal_Inf_L,0.43107178307756644,0.06646304971619918,0.17462050342266075,0.5540590899713276,0.5685300162066211,0.6159988870549172,0.43078729992697107,0.6839725304991762,0.12077558203569745,0.01890033697886517,0.5642077726963343,0.30762259408729825,0.5595546295591923,0.2984458853920122,0.27109634490471707,0.4933912755444542,-0.12540498798897795,0.24515395612523355,0.5940420167986022,0.25469306662876595,0.1818053842208255,-0.20359133908329013,0.4160727051643677,0.22845667634976569,0.2820161700153759,0.612370886877263,0.553633068249799,0.2966000366592601,0.2796917319611331,-0.02170811080880698,0.19469238797748467,0.36454245797472173,0.28839806407969715,0.12007474518037589,0.08598985311782667,0.2453730685723604,-0.05488649216206403,0.75005054998541,0.23994765311475577,0.22304283423984078,-0.13605997651627277,0.43026250703751384,0.3388886863059518,0.576369046266551,0.0408931481000323,0.5689251691584248,0.21818676228317577,0.08652206550199455,0.182022388139827,0.26827049184200197,-0.13504168602425629,0.6290052127681588,0.17791718510587656,0.7535438469107052,0.7520769992247938,0.22994440725227108,0.5752263901336533,0.41075403856293025,0.14825363419984716,0.4886347016426948,0.4031235720916578,0.3512904497525607,0.6399604645829374,0.704613918176555,0.011388584782767565,0.08629795624683315,0.2299119633165983,0.5837536255299606,0.4335774811386046,0.3986436302689763,0.7117194273651906,-0.06702183013577767,-0.1348202100027303,0.3228841351706566,0.49471668721772266,0.597788255744542,0.1523381070517551,0.12693228954487284,0.4712096655759739,0.2941815335640886,0.3698534329256014,0.4359712608768096,0.33120114141933643,-0.19786889719291584,0.02572406723656687,0.5718399798403506,0.5578391673367133,0.3886714876178609,-0.10994955225696756,0.6045927646190168,0.6016797176263732,0.15424938332523483,0.2671580857576566,0.017051359720958153,0.15960738009958716,0.39589555926380177,0.5099556644693901,0.565202572606943,0.19392161903241345,0.24449282927051097,1.0,0.3921827248336098,0.4354484451873426,0.6350897923159757,0.43336677845553107,0.271520910816252,0.20496040776705,0.3594716416693425,0.643120649600253,0.3281212938568865,0.22284030360877768,0.2452837100605961,0.44814633762931805,0.19783843571515972,-0.04763470674155733,0.46379849456227873,0.5766453383750644,0.2636599710028047,0.1606129169508458,0.010488971587256703,0.6337820436732134,0.4983668126372067,0.021057566722987833,0.5696115555078605,0.4997801484660876,0.2145427268046456,0.17241744609248252,0.16147726028182316,0.4968245959029026,0.4375746366929166
Caudate_R,0.31366912550174925,0.11788405125353463,-0.19292135647227465,0.691713913871936,0.3989557146107928,0.46614201753587636,0.7110687560957751,0.6182425576111071,0.0476267608113589,0.011595552995440265,0.49854902733821194,0.16295828955904648,0.5480057063461884,0.40735123739991785,0.4059759064368893,0.42494321883118186,0.03738719170227586,0.44421147079659284,0.3804660838208713,0.35709741924077537,0.3206355082843671,-0.2918016848033978,0.43992539110611756,0.3242621681573757,0.23679614825182313,0.46439162444579307,0.29515507097733995,0.28355881188314247,0.004492067402853896,0.059156931027887334,0.4613504188574244,0.10740801762006019,0.5156072474898772,0.16922055797904206,0.39514572711598467,0.3206353723387777,0.09265364562245432,0.5611234998378544,0.20861596731649307,0.46796821707894876,-0.11278613258742695,0.2834418550453685,0.34635675916800057,0.5751571582314252,0.0858565917817457,0.6174451613989886,0.533551620640785,0.4732791169111114,-0.005473461097927757,0.2234802930940298,-0.11805193736715527,0.5132143570193038,0.2954341420206992,0.5801044325462954,0.5866187989309256,0.17433407388211306,0.526283647414452,0.6320846041606077,0.4647763073168796,0.5268126398119607,0.3746839053275415,0.25499691032371413,0.4963605105913387,0.35224807582118106,0.12054359896756357,-0.16005802345188494,0.3948255564666262,0.5162355837322294,0.45682892104372397,0.25442128286305404,0.2222437179250963,0.05340964478390269,0.021834845797365183,0.10628881770263192,0.5126128075295725,0.42180951430214314,0.3068270495476763,-0.13002273998264688,0.5648303446559613,0.3544069360814917,0.5100038588835935,0.22387823281524036,0.1620656338140094,-0.26424110010272045,0.15410196415658226,0.5733311868069676,0.4709473728315621,0.4820083712991222,0.026782169221244122,0.5203151430071452,0.44594830062209734,-0.016816731551666048,-0.20527663323315645,0.052300606120015296,-0.06973441209343505,0.09571208286963305,0.41399867606505825,0.42610322146054874,0.4268604435525659,0.18853622096399872,0.3921827248336098,1.0,0.34072417001599503,0.5601621233151659,0.3014539543280314,0.14649855582024734,0.21722124965255799,0.3260663457689825,0.5726006732200468,0.24777734591260558,0.26965237860236607,0.10327495208350038,0.24961294193804925,0.3335239271044654,0.19690459555277273,0.1553626913606847,0.5343785189163571,-0.019533989249154057,0.27218612221830824,0.24134566418807932,0.37804623388640335,0.5884250217628565,0.1875949124504582,0.5841777791279669,0.5894359861863012,0.4768789926506267,0.45092961352654387,0.30772275247723213,0.4530073304826628,0.19867346075813327
Rectus_L,0.14422435003416487,0.05355876451381628,0.08820566127427971,0.6482226491445194,0.47784366455928345,0.6020937691538046,0.3480157561924077,0.6509364278175447,-0.0355021939453576,0.3499758255315141,0.620693729658266,0.24891049008711422,0.36421614080550824,0.1272708295478987,0.45919651271615186,0.4758620596422712,0.26662295255145874,0.1927969842622638,0.48817849551799203,0.10070301677611934,0.4732026990436416,-0.04770534113623308,0.49325758983237283,0.22765393280621402,0.4671792970748616,0.5389978648538587,0.4816380264166797,0.3183069493752426,0.00280564005181788,-0.022873264366203454,0.16061519826097562,0.15959854633266563,0.3393842351574652,0.19234346485011836,0.1740033190664743,0.2584744058827203,0.19490968744336148,0.5647650326156829,0.3904129485111035,0.1475622373996605,0.11966374793794794,0.4786150669534309,0.4294794052664546,0.48249280409457124,-0.04134160666255988,0.6588587868824924,0.262466450556907,-0.06995843647437155,0.05055777024909453,0.11864394494132327,0.01643496499429715,0.6369343668069696,-0.0531037498169201,0.5902291607822107,0.5713035336214468,0.24594782612054428,0.3390801929214937,0.47966980637195017,0.21841540753059224,0.5527503121930993,0.6116570963486541,0.1604979222996884,0.6086562263105026,0.5189714723290892,0.21542631647277427,0.007667159265500378,0.0410346794508309,0.6472363868216042,0.3578989594440409,0.1888290805505375,0.3915407694604784,-0.22637670210308913,0.08937981911554373,0.6976117996740138,0.6916573998694729,0.6016035124311785,-0.1121368690872123,-0.03126523977711897,0.6212577270459885,0.36507771166386765,0.46267480180329495,0.17572858024458268,0.055740443756275744,-0.2912068454165491,-0.23149699832289672,0.656239938017893,0.5204088692726377,0.4247464838388247,-0.005200487508211503,0.5642651943776591,0.3843286886554524,-0.09028833878261995,0.18542426731305084,-0.024304085582873055,-0.07339217232741384,0.06598663626972827,0.17690028463073118,0.429338036561398,0.33743043368852266,0.4165248790846733,0.4354484451873426,0.34072417001599503,1.0,0.6925775575585048,0.4296760999435654,0.7886451603289575,-0.007089079889325613,0.40265231152648684,0.5576914807040962,0.46004768609293356,-0.125449227806812,-0.033165039559630086,0.37471055128979025,0.22752820712015664,-0.06327940486209732,0.22088066957232022,0.5180018688000755,0.14893560953854465,0.36793914229164865,0.3335348399005328,0.3314504168786317,0.5681996251725592,-0.035896899489740626,0.5605829998979847,0.6070541622812945,0.3872010526562729,0.17240719397397633,0.022398458111310866,0.17169381268694878,0.1843927765220004
Supp_Motor_Area_R,0.4582746180683785,0.2712301894268116,0.07327514241585631,0.7988941375598767,0.6450460789939224,0.9023900900003694,0.6164798071176154,0.931868414713406,0.1925800468666388,0.16099229725423322,0.8209045459907285,0.5321977905602855,0.747207500305077,0.17592792369256385,0.5156061274013084,0.8103964850048091,-0.08027895771699538,0.11815938671404343,0.6126754046408397,0.22126347395591098,0.4990934542226377,-0.1012357733322739,0.6310451631127283,0.22637702774287322,0.392291176187457,0.812479359515555,0.7430763349405337,0.5885540493879795,0.2597435241684095,-0.05906289682423598,0.24672304772753847,0.4580810620022008,0.4543331958723971,0.3116762226744808,0.035132863544399644,0.13808734206213055,0.027686301204227298,0.8310162081019284,0.22987492478288654,0.3267843226586535,0.21149769757662387,0.4347413176931743,0.5323928634935172,0.4995635118262996,0.12974254088790038,0.7640187975016429,0.3099039048448314,0.04925677025937853,0.34749883537130166,0.20623552860437275,0.02199751617983538,0.8414003008118319,0.258702486248223,0.8773795125808262,0.8925759379571461,0.38936671224672664,0.6471978556797199,0.45045940588905636,0.28101158774188606,0.5549765301500892,0.725178806568129,0.26221288360135003,0.8991514979044435,0.6701858067983275,0.20102418135791308,0.12456856616626111,0.3861512377280943,0.8708887779787351,0.7071668616377879,0.32969961215774,0.6132005690341111,-0.02434292506519682,-0.015623984816969265,0.5322832851439198,0.8285470516711121,0.8321547341334546,0.2070468062718746,-0.10955387700121709,0.6170185620688876,0.464583654625141,0.6740896734776503,0.3887935062418618,0.30175837810149025,-0.2285711672260643,-0.11127614333184994,0.8074459692376651,0.7072088452584834,0.4849286764577027,-0.09811589730202752,0.8551728464556698,0.7047507184688353,0.12943531553353002,0.3195159737655144,-0.03954957456450247,0.04155819552815033,0.32778502042233243,0.23267986868413887,0.6950070328517834,0.21521562723134996,0.6104755628312835,0.6350897923159757,0.5601621233151659,0.6925775575585048,1.0,0.6992378522012619,0.48448633256079926,0.08482803892834333,0.6353841799299877,0.7989113773682713,0.590906676421271,0.127360568545234,0.148002407046402,0.6181348948305952,0.12154458060517422,0.22901052606873737,0.5987531836279054,0.7618653479602467,0.3796084916518105,0.42931451387340225,0.04377821858001445,0.5816949524784649,0.7783929380975605,0.24646737426088425,0.8110111452896956,0.627113579345994,0.2287522840626844,0.2556864723316717,0.3048831153104825,0.3282226726666875,0.41481438073299126
Cerebellum_Crus1_R,0.3705605710372702,0.34864182889249007,0.06657677644850012,0.4502387674565561,0.5258639155838251,0.6519806752766645,0.3889645078701502,0.63475078252274,0.04864011214661078,0.10062975700671532,0.53774472730508,0.5979706712797176,0.45207350912648475,0.1236795025631725,0.6100562098518174,0.6097127667017239,-0.11889983581778557,-0.10683155260367375,0.4018047899002732,0.04690010721287996,0.225967894422335,0.07585087751955474,0.3463713937797973,0.05867585873104356,0.1322258686723576,0.5604319489794384,0.6391804251383749,0.5551289138903929,0.36324967336985964,-0.19677759010728085,-0.10619448716986503,0.4031952427754622,0.1432137021795672,0.34337376765467814,-0.21734538281478927,-0.042866177793846466,-0.0645446121151847,0.589118757272634,0.15515809135136804,0.10305145660512867,0.3077187640902502,0.25822213214438194,0.3266059168420811,0.22077726036249473,0.1094405309342062,0.4189473549128825,-0.0720124535917324,-0.08324803493083445,0.42855769131287974,0.06975281351744571,0.023354816417689158,0.5711468304224512,0.1857237179722972,0.5998335471038172,0.565996320884187,0.31025555084393425,0.4622189600916656,0.07114306028094045,0.17193733131178335,0.16964418493485553,0.4784702465288641,0.15077832272950284,0.6475547208822552,0.5664802179680293,0.19359800210671194,0.1932381000507274,0.22571822858829937,0.5764227425901066,0.47332549552248043,0.2785210221553242,0.5439298985533386,-0.06146759014487626,0.07359024358834784,0.44939889667360317,0.5711546384477921,0.6464505257193941,0.046619418141264336,-0.09072309757900952,0.29022319309409433,0.5587289586471845,0.36499521524689993,0.33318176834298885,0.36166829727071687,-0.060105985915539555,-0.09100687166388648,0.439931726548884,0.5278163710642887,0.14252983411712186,-0.2832796096504763,0.5266796750478631,0.5609390113338516,0.1308426586236199,0.1748150164963163,-0.10752741289482406,0.04246550323246105,0.3564229106392288,0.13189255099042657,0.5173558543751484,-0.06481193174160015,0.5027347861125119,0.43336677845553107,0.3014539543280314,0.4296760999435654,0.6992378522012619,1.0,0.4065206623316525,0.06134996258612601,0.574251477720413,0.4584921431057231,0.4283184279615785,-0.019138439102396456,0.37021059277352864,0.4547711255657773,-0.10792487681711273,0.37810011742958954,0.540661647192953,0.4684691663886643,0.5588063632906819,0.45254455903766666,-0.11098827182614254,0.531779271988967,0.37003161500759624,0.1611098419407007,0.4897693548291246,0.2379032829602808,-0.11592496936187029,-0.04078483996130512,0.16694785881575164,0.22071955035593577,0.4479458898811044
Rectus_R,-0.028638067356975487,0.18590911892153697,0.11477273343935426,0.44420287533393216,0.37009772177889505,0.39124434128208946,0.15937855651365523,0.3932307157870569,-0.27624732236300026,0.38794211438069953,0.37173392212769096,0.236982259627418,0.04043902657419939,-0.094644004641952,0.4349945154615916,0.272696239952982,0.354157913063202,-0.043241225747425116,0.2807397740366912,-0.10912201111092104,0.3897132807206861,0.15148865494340752,0.2285167910188851,0.05482566677440883,0.34354341026007373,0.3015463124652024,0.3805136920220392,0.3226614628637357,-0.1086408242472048,-0.07271457725313644,0.04697100827909669,0.019515787614871747,0.24304954204811996,0.30293434584820744,-0.03825469695176832,0.1899607345761775,0.2531988794239682,0.3391173059442581,0.3614108345487529,0.11041316065162589,0.07854369144258526,0.29753745127114417,0.3772486916130159,0.21614941323810904,0.006505120941479935,0.41541038340066455,0.01593377743961793,-0.1470044780760906,-0.029691439268950136,0.0027236088479653687,0.05963709554374709,0.3998436720082992,-0.040333346160315545,0.3292640649785201,0.28732638245224484,0.08062684385525702,0.057114845900460405,0.19653238677613186,0.3088607279303372,0.3250116510483573,0.4689447021512368,0.007873420885362775,0.40236157816008944,0.3255721289464653,0.21577549020361497,0.03635002065729461,0.04515316564995501,0.3846519595473569,0.2421223016485485,-0.025516053578092304,0.36001929858239484,-0.2412712074081796,0.12137204480032164,0.7114278995787991,0.5936352776990312,0.4165097397216529,-0.1376570428932521,-0.060973932989089846,0.38951431157748306,0.2754511544103624,0.31455975729367497,-0.06573739618020442,-0.1255806606942737,-0.04516539867925788,-0.26181013824620036,0.3511525809830222,0.2284543623978135,0.25939928665711415,-0.031762698502653605,0.3123954927685109,0.13957805512419685,-0.16950585453960448,0.1907389020698775,-0.1254781585527279,0.023945931887804306,-0.06955504128904615,-0.059152416066000246,0.23313184649831317,0.18690453584752056,0.3811002810602772,0.271520910816252,0.14649855582024734,0.7886451603289575,0.48448633256079926,0.4065206623316525,1.0,-0.11041052504144792,0.4211232528249655,0.2636569171765805,0.30042040877711906,-0.19560034409384142,0.08504068585939673,0.26478602315531824,0.04846132101784457,-0.03693363358432899,0.0664170020320114,0.25962714416257066,0.1555337412239697,0.29197317145309964,0.20237712118125079,0.20005737443479568,0.3728396268824743,-0.16822208085637136,0.3317696869404995,0.3818257428504159,0.21167152549255483,0.1303777252808974,-0.12808774305241039,-0.1068785933596369,0.00310358064369958
N_Acc_L,0.13615034826087774,-0.0755570001402627,-0.11132486906234737,0.11922178593523546,0.06993032176199514,0.09164371966186946,0.15805032931569932,0.13332586803327565,0.06075184545941436,-0.18869506891863752,0.0790837551151423,0.01594302021564655,0.18784703432709624,0.2867803456603522,-0.01261113042456523,0.07094795467150966,-0.16743139936234647,0.21885143719597203,0.06671765016003846,0.3010100408628098,-0.020146103519799827,-0.31812448695044687,0.14276062565378997,0.2307278590472035,0.055665721793437345,0.1143882129037925,0.11031524240599035,0.0001460112758793722,0.1759316943843907,-0.1244165873189987,0.09480091825996756,0.14233462013113618,0.14251623814589873,-0.07739156260534412,0.15441208737145234,0.013566213250612753,-0.12652612190784873,0.1398631912256697,0.051984839735390864,0.11761008541048867,-0.2022042172827286,0.008890052176904535,-0.035069483676587715,0.17185808173760853,0.035705200100551816,0.1312315746770735,0.1409220503871205,0.2084820702102472,0.07091756041147453,0.17893535584631967,-0.31089278895235134,0.09089357663307625,0.12231314357320282,0.1595141469118658,0.15998942648730088,0.019570993928711155,0.3060461828904621,0.17550172024543675,0.11290561045889405,0.10591218333814947,0.03973565120327665,0.10501914087517063,0.09721051934082865,0.11930476415876651,-0.023927590234021523,-0.05817753373342188,0.09053979926001046,0.09194826693091845,0.06664734047335805,0.23857443858250832,0.11048317637256475,0.16572933642560914,-0.154270167460276,-0.0196241782145028,0.0005066324562344099,0.12062419118155884,0.103348663053625,0.026195871710405882,0.11586813145422463,0.09125365899461103,0.05440034121867819,0.16110433409147235,0.21970442666615786,-0.19416297348610795,0.1310245943896178,0.11423397850511659,0.19655529831378013,0.1366843036413644,-0.13969816755745595,0.12476832486266302,0.1418550694843026,0.04275151961452267,-0.16853387405961268,0.053882287862978495,0.000576499830460016,0.1861781081434326,0.2839279830262121,0.11779661199419841,0.0840959094197188,-0.05347717660082623,0.20496040776705,0.21722124965255799,-0.007089079889325613,0.08482803892834333,0.06134996258612601,-0.11041052504144792,1.0,-0.000863573404123691,0.18836020919566,0.026841801679707913,0.15585336493114732,0.06113649327137021,0.05407671157754053,0.12140557499379638,0.10914196941517536,0.05379331561450249,0.18682669560310372,-0.012306729105687551,0.0018265605975086576,-0.018421770991711266,0.12233257767325989,0.055548081132585136,0.0768854360852374,0.13226113333626452,0.12273673696766986,0.08286355578047229,0.09668411034554482,0.17777979772487973,0.36767781037242375,0.17886129396911418
Frontal_Inf_Tri_R,0.5044962955426217,0.8081174521567188,0.02789594810285639,0.4790704127634672,0.6570601830998016,0.7045043113405226,0.4028468856211593,0.5412539719008799,-0.2626957641662986,0.015150618231201455,0.5089057747851329,0.7604303531825753,0.44950244566636005,-0.3194794420880736,0.34254625444555165,0.6817651846968236,-0.21805695230683764,-0.38462072906264394,0.298199250253803,0.00317578097030166,0.46429583575207173,0.12876960728985393,0.24983442418687604,-0.10848162630402655,-0.15051865364333858,0.5175419835110147,0.6828851665220124,0.9398945317891133,0.2804791870952523,-0.22749067823956606,0.024034485359978448,0.3911511949356713,0.09980538159542916,0.6827111838475786,-0.43992397230564056,0.0270607981984624,-0.18452816348764833,0.476290084560076,-0.14678120708976453,0.2705568811462805,0.18543776675667045,0.25476724656148675,0.3174651246302077,0.1233644615646643,0.19576505595469249,0.27410752066731164,-0.08544576910897637,0.09242926846405816,0.2303237160125835,0.10882422825185106,0.19178109077913372,0.5243527810055949,0.44514097212599324,0.5470001951734296,0.5405454791251665,0.12791234242455476,0.24061448948828956,-0.10587153014290386,0.5799490462928448,0.38492513620607927,0.410340976244957,-0.06838401809289733,0.6708093652330112,0.3649213115870595,-0.13220943238825264,0.388313136558236,0.493001346085305,0.5294090968424702,0.6900713105330598,0.12515536767020416,0.445493774196038,-0.06427533871452949,-0.051612874278645665,0.5091764429179146,0.699974288971655,0.4901104071319806,0.40118688829137245,-0.138228404251081,0.10211621527707028,0.2815346523411372,0.5173708728162029,0.16971396430692792,0.34024627866690244,0.08922039434016915,-0.0266006674875675,0.41521860033726715,0.22104626125508445,-0.0241803016880948,-0.378964598707798,0.5897096534463054,0.4628914577614496,0.2815713786627057,0.45195154910112767,-0.07812414451655972,0.20049238372907324,0.34791226693287386,0.05063610395617234,0.46918458194688933,-0.294557470137096,0.5735949831525545,0.3594716416693425,0.3260663457689825,0.40265231152648684,0.6353841799299877,0.574251477720413,0.4211232528249655,-0.000863573404123691,1.0,0.29226834549187375,0.27881500025367817,0.32486319367245464,0.4816765323378692,0.5482027763802786,-0.4523817593779157,0.2996545633637246,0.5618639501751932,0.33645755940268374,0.5997352164376614,0.16277398494597717,-0.4300836220804889,0.47884139252246355,0.47933500078110153,-0.015649611600888663,0.5710891084773635,0.07570186372563582,-0.1879715038879409,0.1721376568070464,0.3010989611842956,0.021211734362729495,0.24903795545766824
Precentral_L,0.3578883269443967,-0.025849506079768915,0.12701571852585222,0.7705891476450694,0.5978132069900883,0.8238184536275311,0.6763950070248415,0.8868796232360596,0.3056405417916516,0.1023826753052663,0.8067454736412337,0.3134232728587876,0.7857230011598672,0.45941503379285376,0.41682858278983803,0.7154764176980949,-0.07509362166807294,0.48567438273065283,0.7375314853178596,0.29761850287818076,0.3272354629608303,-0.17239942725818558,0.6449926593252413,0.26220634791987196,0.4506186090708041,0.8406643471772431,0.5755132576887673,0.300599111427902,0.21518893565188366,0.02466226480648234,0.43310747124693943,0.30111060584400434,0.4603051050816894,0.04847674530123466,0.39159723543256136,0.28211791297262656,0.021423674021806314,0.8136055130873145,0.25251806665220045,0.33311329002400486,-0.0005613436112653723,0.5442576121812515,0.487659003968291,0.7425233101771958,0.12321159367987303,0.8820119786565556,0.4825775304803084,0.21974189608804715,0.22662833346457084,0.22002033781061123,-0.015966270721820372,0.8245905994259629,0.18419254823839382,0.8331022016856376,0.8784316949663625,0.2668923246208004,0.6934876221475339,0.6893392724260909,0.12698686270670978,0.6239999621757049,0.5562302265987648,0.5193180953409606,0.8033388917164235,0.6713826626442803,0.0977236456748275,0.011904940178810006,0.23087065134754162,0.8322078921353173,0.536058582280711,0.46933751027985665,0.4305352348798626,-0.043989996954309996,-0.07278173666181012,0.32109633183319386,0.6271806687429015,0.7403064819735551,0.16663370381644926,-0.04640842365796966,0.7150959142188106,0.4359423245597646,0.5925765645763379,0.5689001430157523,0.31598998185324606,-0.3183167166504198,-0.046548483830835666,0.8930920138296464,0.700115551894622,0.6836143384376426,0.020562337196517403,0.8576642262781103,0.7661029572836849,0.0920194839641769,0.14108665949532856,0.0442303133233978,-0.060827871266343154,0.3835804219706415,0.4145362188912048,0.7678687987422845,0.47372521694509795,0.39012711223404656,0.643120649600253,0.5726006732200468,0.5576914807040962,0.7989113773682713,0.4584921431057231,0.2636569171765805,0.18836020919566,0.29226834549187375,1.0,0.5343108233249851,0.20210994872087726,0.016592270427562308,0.5219860783702054,0.46544119775912174,0.061534783860592426,0.44588532877846104,0.7814096750186534,0.19526643053812398,0.2565534896233081,0.2165602014485307,0.6117067257891342,0.7271202782154756,0.12033765443475128,0.785537588564249,0.7767215034766212,0.481498431899536,0.3446762143076556,0.22987364858327008,0.5510022795429057,0.5091827643973815
Thal_PuL_R,0.40356171111785805,0.03872267414817918,0.09535810965520782,0.49214148138373315,0.3387080277918585,0.5510892644682657,0.34033887420374453,0.5331266363037894,0.1598957904218149,0.12638306743334946,0.5601495920550058,0.2655279372493988,0.5686568305710195,0.15638195270628333,0.49947949345835363,0.5195494187560178,-0.08670114780923426,0.12885137021527407,0.3745407855381844,0.13673852364867567,0.31514225372957066,-0.04215009234802975,0.38980623261982245,-0.015435062688476482,0.294910572195663,0.5404891096191671,0.4469797913358984,0.24003825520621044,0.19416600724993505,-0.08262579205452839,-0.013912780420970015,0.33435739851281165,0.2740438500511323,0.04376934690804342,0.06576503459073964,-0.17222125192859764,-0.021071092769924856,0.4912444831813458,0.11849095906305347,0.20036309391140739,0.19767797005941398,0.4145001221020061,0.47447969812366264,0.3800264203354281,-0.012466182858090548,0.5147141449566169,0.0810435583836585,-0.051664910011573535,0.28430025394003805,0.036020532099208684,-0.08099933532774274,0.6332725086757038,0.13438805517348176,0.508519697153457,0.551488962802345,0.29499610240239776,0.4461040784174684,0.2835256967612818,0.0052136847855590585,0.31852875319194496,0.4520488061062113,0.16797323545864734,0.5188700077806316,0.41165903086045347,0.15700221563739608,0.051724050093192725,0.09798206173087551,0.6573328011928371,0.44938125943015933,0.29560643828207184,0.2668104219556811,-0.17569581139826881,0.2677107334969401,0.4450479469915556,0.47033674900771355,0.5191724268516893,0.1152384661925857,-0.009797582038246865,0.4259214160893604,0.45284433806124874,0.3911366383306268,0.3461784876585982,0.2703725105485278,-0.23469777695841287,-0.15377231388620052,0.5213315412116769,0.5051781997683277,0.3102898776533971,-0.08288252276794565,0.5936055151022602,0.43992907261511366,0.14528404863367345,0.171764331718248,-0.1003752020753216,-0.10526996128789821,0.24273096724802784,0.17448189329084907,0.4858296686482412,0.1765219913030819,0.5258156709601775,0.3281212938568865,0.24777734591260558,0.46004768609293356,0.590906676421271,0.4283184279615785,0.30042040877711906,0.026841801679707913,0.27881500025367817,0.5343108233249851,1.0,0.005626907680312232,0.008327307406920052,0.4139094119713013,0.1142623252296514,0.2502999428136875,0.42648534852379677,0.4697089781761333,0.17872169807084903,0.5003502174747052,0.04414739595758556,0.32915244226307905,0.5385553077000246,0.22024032730951376,0.4920981622104353,0.37334900505576424,0.12308150637375506,0.0817114122789894,0.21437864259526968,0.2718273705920707,0.3763341255277288
