,Amygdala_L,Frontal_Med_Orb_L,Angular_L,Cerebellum_8_L,Thal_MDm_L,Thal_VL_R,Paracentral_Lobule_L,Thal_AV_R,Cerebellum_3_L,Thal_MGN_R,Parietal_Sup_L,Raphe_D,Temporal_Mid_R,OFCant_L,Cingulate_Mid_R,Heschl_R,ParaHippocampal_L,Paracentral_Lobule_R,Thal_LP_L,Red_N_L,Precuneus_R,Precuneus_L,Thal_VPL_L,Frontal_Sup_2_L,Thal_PuL_R,SupraMarginal_R,OFCpost_R,Thal_PuA_L,Vermis_4_5,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Hippocampus_L,Calcarine_R,Occipital_Sup_R,Frontal_Med_Orb_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,Rectus_L,Occipital_Mid_R,Temporal_Pole_Sup_R,Thal_MDm_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Amygdala_R,Fusiform_L,ParaHippocampal_R,Caudate_R,VTA_R,Olfactory_L,Lingual_L,Red_N_R,Cerebellum_Crus2_L,Insula_R,Cingulate_Post_L,Parietal_Inf_R,ACC_sup_L,Thal_IL_L,N_Acc_R,Thal_LGN_L,Postcentral_R,Thal_MDl_L,Vermis_6,Cerebellum_6_R,Cuneus_L,ACC_pre_R
Amygdala_R,0.05171507965744136,0.04464872459107585,0.16516913190822838,-0.04262886999446751,-0.22678530460951563,-0.14528496433527222,0.1127276260743168,-0.00332605133210136,0.21197369444928416,0.042665017674523596,0.23037975752943776,0.00919049675464026,0.19465131426571555,0.2203251493089972,0.15169921420638835,0.0011747378969009154,0.13829704430125656,0.15942852173632285,0.040349737375801935,-0.10802317243173619,0.23866584062899676,0.20680222435295842,0.033890595880457536,-0.028559955462981568,0.09535810965520782,0.23551608352751952,0.011881190049184158,0.2683586340291114,0.15177170349081062,-0.05852977811348114,0.0847667699492591,0.11802108194092525,0.14694990231325988,0.2648144539962485,0.13068730053010016,0.04922217575196503,-0.1746902792223988,0.08820566127427971,0.20795120439683057,-0.0020928608610962574,-0.1904506771856913,0.01966974349048764,-0.0005737060364745071,1.0,0.0883959129044814,0.039591226354494476,-0.19292135647227465,0.3135044437427263,-0.14246068510742432,0.06417249082399064,-0.07148084298165143,0.25832865631506596,0.0077576697601430475,0.17743251798276058,0.25793679458944463,-0.019351506650308534,-0.13404866326564968,-0.015630923252209227,0.045277478738540496,0.12704683639068468,-0.11700534560154348,0.10497498367203163,-0.08630324785845918,0.1391071192969642,0.023032244477498253
Fusiform_L,-0.1445047945739397,0.06380048698836834,0.43730565175342573,0.5914951514991053,0.05138733942564553,0.21287214890195857,0.5587980475150295,-0.06703208091155052,0.727163212414843,-0.018463809638767214,0.5951499034947199,0.1030132737505925,-0.13798786241449537,0.12354179854315459,0.5757391287788091,0.02893220887428551,0.8783085418759293,0.5808466943869192,0.3900444289493233,0.439994558852304,0.4605675037470462,0.5512155134549453,0.5835675943098667,0.5053970242329143,0.4259214160893604,0.2631168962008017,0.356724244049648,0.5504758878235197,0.49971977695244924,0.24869755532656201,0.5507188848372833,0.8318887957007162,0.38121053786692793,0.24670062281020294,-0.3002310519616485,-0.5314296028511812,0.5226430274220942,0.6212577270459885,-0.08647698346339211,0.13627813793197913,-0.19612633815204109,0.7129479060292153,0.6879944231556425,0.0883959129044814,1.0,0.18608440586526695,0.5648303446559613,-0.1407180198057443,-0.07202516366217195,0.4481973979559322,0.1048565230723235,-0.24901502464023614,-0.24506901146389762,0.44689058158019734,0.2828773934341899,0.5350580069301138,0.27132294047525607,0.175240905773234,0.18722060287151632,0.5137334292494671,0.019457632329900727,0.23336577643510278,-0.19915500206788125,0.013875683674615101,-0.2094844825146163
ParaHippocampal_R,0.002305803382880183,-0.23625543769541751,0.05251901568523948,0.3937484564767381,0.49423910142993666,0.49950027632608607,0.6324204559406218,0.2646772610222407,0.431020082545896,0.5974981745439606,0.47470799384258544,0.28431471432227307,0.6087136604921642,0.12127352750061993,0.6321923433047261,0.5653312337631548,0.295633833990716,0.6195659769895254,0.343943569003367,0.3334557643245073,0.6507477045080191,0.6934186298039864,0.5884217146484811,0.590897956866242,0.4139094119713013,0.6767971770477575,0.02798998458121889,0.25915616243463296,0.5606226390109609,0.2469107357647376,0.45969552594238133,0.5091383186613917,0.45931711315164014,0.3430804675362456,0.3043443896835176,0.03778949852980457,-0.02489682902492087,0.37471055128979025,0.22947088078307967,0.21200597845044145,0.476209609210862,0.4175735525823247,-0.09825965393336586,0.039591226354494476,0.18608440586526695,1.0,0.24961294193804925,0.47964016560642947,-0.07085206929731767,0.32447703424444957,0.6490171762601856,0.12936176414254935,0.5069131989273424,0.6502947111017976,0.46714510818925326,0.36382749236844153,0.2685818615535136,0.20819920520795968,0.6171854088275137,0.7381892341131314,0.5280233925210213,-0.44614076985305434,0.43653978426788836,0.29578324005529794,0.10731742577367905
Caudate_R,-0.06973441209343505,0.059156931027887334,0.41399867606505825,0.4709473728315621,0.4941251222174199,0.609488082025435,0.5866187989309256,0.2510495162460067,0.5764294255335995,0.06030504334652475,0.35224807582118106,0.31366912550174925,-0.019533989249154057,-0.11278613258742695,0.5801044325462954,0.2226038423256261,0.5894359861863012,0.577287445632657,0.4059759064368893,0.5156072474898772,0.42610322146054874,0.46439162444579307,0.5884250217628565,0.5841777791279669,0.24777734591260558,0.29515507097733995,0.2971372906263712,0.2834418550453685,0.44594830062209734,0.17433407388211306,0.5126128075295725,0.6174451613989886,0.32839438422527234,0.19867346075813327,-0.16005802345188494,-0.26424110010272045,0.3242621681573757,0.34072417001599503,0.004492067402853896,0.0476267608113589,0.3068270495476763,0.691713913871936,0.3335239271044654,-0.19292135647227465,0.5648303446559613,0.24961294193804925,1.0,-0.20527663323315645,0.05340964478390269,0.25499691032371413,0.2708238897273262,-0.2918016848033978,0.11788405125353463,0.38858381970265454,0.2222437179250963,0.5268126398119607,0.45092961352654387,0.2234802930940298,0.18853622096399872,0.4963605105913387,0.47888825860138146,0.0029461734268224197,0.10327495208350038,0.1620656338140094,0.054904391966460936
VTA_R,0.2657191076075593,0.003610644179757143,-0.036048542043477516,0.14158361742697656,0.23278980023398685,0.0739248833609892,0.34009501940287384,0.1416505798877794,0.13659295563063217,0.437562175368412,0.2536340908498479,0.13273951301365763,0.4932379522912125,0.056073432003965494,0.30397886511327393,0.28334657051925244,-0.045038558273170395,0.3124272929501913,-0.019754920597522607,0.057804325410657775,0.2956437822033801,0.35217348009169297,0.29978686832711915,0.2990536662932713,0.171764331718248,0.41028318654684576,-0.05498292278973356,0.15729038642057955,0.2344619468048009,0.06288339864261068,0.3372628273561343,0.058739246051391615,0.16346797240063843,0.13617953733772978,0.40973805602828917,0.31281664131187836,-0.2780079691832014,0.18542426731305084,0.2745174834951529,-0.026534936721769323,0.29243105032682726,0.1589441171894525,-0.37183492545186914,0.3135044437427263,-0.1407180198057443,0.47964016560642947,-0.20527663323315645,1.0,-0.20403969748177547,-0.035670748352759366,0.4229177033219974,0.2698716248181719,0.4407411404916934,0.40998786819571376,0.32592870147502917,0.25169408761429984,0.07003676069561479,0.013001886142329467,0.37394364087055315,0.3756739830434643,0.16007904458269773,-0.14096571559994772,0.20956007180779826,0.2333039987434536,0.284845384385151
Olfactory_L,0.03176269434811675,-0.006436218444919417,0.014688878205940356,-0.05694946814412161,0.06694646437282717,-0.018165585650880105,-0.015339290224517715,0.048546805671092354,-0.08954648485704471,-0.11618012841407757,-0.03813250133234284,0.15796595782302628,-0.053273885063727544,0.17653417910289085,-0.08518321225447138,0.02497501963974314,-0.09795402158738546,-0.034442603770880466,-0.2992687389860891,-0.011527079499165174,-0.02862086089472663,-0.04922782528077292,0.021891387962978875,-0.04841415036081225,-0.17569581139826881,-0.07783932109410711,-0.06072522416165839,-0.22515671493942696,0.00862982392442812,0.23846040401247742,-0.11465596798105747,-0.10465877086047527,-0.05933901076436206,0.026242802637893418,-0.01973210707384451,0.012665989446658983,0.0012509804760269213,-0.22637670210308913,0.019325225273812772,0.3080136195852286,0.11285377407006547,-0.1707105619412607,0.0037972572775945537,-0.14246068510742432,-0.07202516366217195,-0.07085206929731767,0.05340964478390269,-0.20403969748177547,1.0,-0.02488855069197692,0.021927762806119203,-0.027084324819447066,-0.019697763303703035,-0.07567662631055104,-0.0826587267070473,-0.15292756636513016,0.05830552767475869,0.2155215340379294,-0.03708141264841406,-0.03887421647303498,-0.05483000875664583,-0.03909316139720992,0.056838186338550443,0.10471199498042509,-0.1956871049929055
Lingual_L,-0.08058889700296215,-0.14623069779710182,0.14800839143990932,0.2790055290064368,0.1682358733956473,0.24044221967965973,0.34624212197747933,0.06091802906779601,0.6157680713096103,0.16215585826513304,0.4101593703727782,0.14356374775331193,0.23568292555792766,0.09512036432936204,0.42356197569813514,0.2162972202676203,0.48727309268275737,0.2801939197594212,0.24669533401711438,0.12015338169865643,0.44725755448563337,0.39872185307131075,0.34206200170860507,0.3294488388316231,0.16797323545864734,0.21072738058116866,0.04398330603750021,0.1762303280968774,0.6642276132018138,-0.00937714367492323,0.1485655354480134,0.47210998434022006,0.7607436874540413,0.3596731276342417,0.11564275768780191,-0.25648162148656833,0.21032859763214753,0.1604979222996884,0.14281968763207412,0.23909058150612864,0.06954232478121201,0.25474211426817206,0.6858182475626521,0.06417249082399064,0.4481973979559322,0.32447703424444957,0.25499691032371413,-0.035670748352759366,-0.02488855069197692,1.0,0.14302980879161653,0.02286541328590004,-0.06109101131556229,0.3271110250292589,0.2572286686206173,0.24196097062294847,0.23451405822164284,0.028898263169471694,0.07691328650842857,0.3171540855233044,0.29558531117398507,-0.27806625212301767,0.35192291316489893,0.1519339889237992,-0.16700614261560148
Red_N_R,0.07696875220084991,-0.15550917417047055,-0.04211789188640697,0.42712112470029096,0.686387251519551,0.5653363612486847,0.5238072996344164,0.3516438930781614,0.30448214508696975,0.5441791726842754,0.3076006531063067,0.3128479245203143,0.4181755298927968,0.07329434647437406,0.5256787221831802,0.3368168638904545,0.13355059877721126,0.44934866954598,0.3254492867102737,0.6590370527459232,0.4555644377058582,0.5039362147773662,0.6202392972303846,0.5390167959215051,0.4596295696739586,0.4791294420630084,-0.03774281722598156,0.02830548211731247,0.37409440075894534,0.2643697411769278,0.422348333503419,0.3558610991058797,0.3401332516930346,0.24421223365653136,0.260043033643046,0.2627383473138995,-0.11184702180180606,0.32426682125523804,0.1791557200098006,0.2324962029889208,0.6694932816203747,0.41643609632339945,-0.100270681424128,-0.07148084298165143,0.1048565230723235,0.6490171762601856,0.2708238897273262,0.4229177033219974,0.021927762806119203,0.14302980879161653,1.0,0.21499930363342928,0.408237439349978,0.5886543330209637,0.2525894457231992,0.1994367911930409,0.38243112118327344,0.04853493128855269,0.591177916365622,0.5344446338616925,0.6492755600190622,-0.2954568642023787,0.28539827784018507,0.25959590090541235,-0.1332546648035424
Cerebellum_Crus2_L,0.01412757892058722,0.19637508632334844,-0.21729998469451495,-0.2452376799658063,0.07847880949741855,0.1715497845692002,-0.12932538236464025,0.09315940676542189,-0.0951636225744226,0.431776524142526,-0.16326542423025134,-0.06923374050768484,0.24414913401681163,0.2797643819894213,-0.07890481775181656,0.25083094169422226,-0.2755082830541865,-0.1075581386015627,0.18058599563654054,-0.053450531092979335,0.07138092276898131,0.02098848001636952,-0.029809106431211894,-0.03655055762524011,-0.04215009234802975,0.06279871408501485,-0.46749152551541745,-0.074662055614007,-0.025923121434041227,-0.23741308906606257,0.033431841385775644,-0.13978410325639662,0.10125206665266902,-0.10810229054262954,0.4266885387249081,0.5888941887426359,-0.5863588181000822,-0.04770534113623308,-0.048884436065722146,-0.1662877693446789,0.11724851915507757,-0.16391103600819046,-0.249704692085213,0.25832865631506596,-0.24901502464023614,0.12936176414254935,-0.2918016848033978,0.2698716248181719,-0.027084324819447066,0.02286541328590004,0.21499930363342928,1.0,0.33774447270230473,0.10155392762187555,-0.07869648541438568,-0.17649702277107784,0.08075985904879089,-0.2525989203503283,0.2782328031071564,-0.027189381258370587,0.11978850498603358,-0.3190819226861935,0.25065656726690033,-0.0540406481701486,0.0713510339132624
Insula_R,0.17572483043895498,-0.2330552176934298,-0.16965634240550162,-0.14597991613139147,0.413074282295476,0.5295327285829617,0.19828746856215865,0.26202262490216516,0.10156548467921642,0.5352248028073714,0.10115557719988995,0.31272203974926793,0.6776058865794178,0.25642252611106897,0.2372938230773012,0.7525622265187182,-0.21221962872775718,0.23702955399787196,0.18548285920396065,-0.029252411603076345,0.24469387020333971,0.2586105418884785,0.2862214694628656,0.29376533124493687,0.03872267414817918,0.503803068505168,0.07799307498376444,0.028630307881998704,0.2639642869709848,-0.09986338766752301,0.39097395190009965,-0.04656995476990118,0.2505870411671826,0.07366718043830849,0.4793770653486003,0.27595583014511216,-0.254610316767551,0.05355876451381628,0.183478685466767,-0.3397849673531083,0.5115005989816008,0.1610016758253455,-0.5514974517553479,0.0077576697601430475,-0.24506901146389762,0.5069131989273424,0.11788405125353463,0.4407411404916934,-0.019697763303703035,-0.06109101131556229,0.408237439349978,0.33774447270230473,1.0,0.3325098615020034,0.27616179264934204,0.11240212978274254,0.18641939211921535,-0.048193604462122376,0.46513870321701106,0.39775511597232266,0.5243235619644594,-0.4773716660215795,0.6407636173334581,0.19895914355276687,0.4323095019354589
Cingulate_Post_L,-0.03713342552925901,-0.10753630959823439,0.2140472124392512,0.543594271796919,0.4282745713708233,0.49859942579865385,0.7945716598499902,0.1759400719935713,0.7260758463026732,0.5350027958425423,0.5711611872533051,0.48983710766234717,0.4698070243393998,0.2038961245796664,0.7549790358540404,0.3581613467383393,0.45692178633370134,0.7644488884502931,0.42236630137755626,0.3489570796142821,0.8474434224323795,0.8727487780615215,0.6991311315235564,0.727340722150484,0.6406583205232779,0.7132657860789817,0.21050292308189117,0.3902298788272619,0.7352660413933366,0.2902485478865168,0.6658255253435765,0.6900981990720245,0.6308662862183161,0.5408703596428603,0.19316972171829408,-0.05865050193277848,0.03141117783549818,0.5462084492608801,0.29104268030978253,0.1875039934780237,0.33455134315285484,0.6399202611572141,0.05485855643264932,0.17743251798276058,0.44689058158019734,0.6502947111017976,0.38858381970265454,0.40998786819571376,-0.07567662631055104,0.3271110250292589,0.5886543330209637,0.10155392762187555,0.3325098615020034,1.0,0.38137060583281107,0.4931281741163864,0.2331971181217573,0.12252257343795886,0.637057144618363,0.8350047877030514,0.3871845905172366,-0.06548879986350375,0.1871470986048498,0.45179574053682614,-0.0929348965721537
Parietal_Inf_R,0.12845621580370425,-0.04806260765679429,0.21214383700768874,0.3071068035924629,0.05673319009366593,0.23541212074854367,0.5358356480749578,0.05057012457246679,0.4618957291949154,0.31521386890962594,0.6395708781946957,0.2698807823955556,0.5066004024882593,0.06654139890013726,0.6577195236256776,0.30993128415221066,0.39282551496976426,0.6716248214546549,0.3080988154225192,0.11998442676825037,0.44950815386882165,0.49699890174270595,0.3572450998773788,0.3598930209175191,0.2668104219556811,0.7474388329072649,0.26108576140158757,0.28344471214865646,0.49728281572945415,0.16573340151974114,0.45860936970217114,0.42483125861504756,0.364358136565369,0.37694008021239256,0.19117891945273516,-0.08622363654259613,0.19507724411004365,0.3915407694604784,0.33345636062853223,-0.011292690977430714,0.07244748415410604,0.36709104148539196,-0.011742063912598516,0.25793679458944463,0.2828773934341899,0.46714510818925326,0.2222437179250963,0.32592870147502917,-0.0826587267070473,0.2572286686206173,0.2525894457231992,-0.07869648541438568,0.27616179264934204,0.38137060583281107,1.0,0.28253346200606405,-0.030085508808944558,0.1943379474357747,0.27702809717023397,0.6165853276985722,0.23468822627625185,-0.13280229112946737,0.3793762648635264,0.15460644942777108,0.05425853362858055
ACC_sup_L,0.038168468453099715,0.029429604406500484,0.23743038517603293,0.4913035947900466,0.39928106267158137,0.37926468945937375,0.6181414835466537,0.10342540398732465,0.5735258249183511,0.17654973451293726,0.40375707124675636,0.23314522636603133,0.07658703986174678,-0.22650347860523978,0.5698619780727282,0.25669006967586006,0.5959863362111678,0.6202419482730778,0.17915857160933168,0.31341365177908437,0.41031904059151414,0.5171160909336763,0.6283602974409893,0.6106910592949771,0.31852875319194496,0.40078161022706466,0.41518991091357255,0.4870185950620555,0.39444855680377167,0.1175701445466386,0.6793656422966554,0.647721892612093,0.2872994323908689,0.08953198959404547,0.0473247180512841,-0.28351729810261167,0.296647023383487,0.5527503121930993,-0.051884528334883544,-0.011769757971832915,0.23571494192053655,0.6920191025029979,0.2626750742485816,-0.019351506650308534,0.5350580069301138,0.36382749236844153,0.5268126398119607,0.25169408761429984,-0.15292756636513016,0.24196097062294847,0.1994367911930409,-0.17649702277107784,0.11240212978274254,0.4931281741163864,0.28253346200606405,1.0,0.4908439514933627,0.24801526906718072,0.26085900167098547,0.605736595247854,0.2821918957782387,0.06287357726068446,0.003371897389285935,0.057419259804036796,0.3915846892934818
Thal_IL_L,0.06998123317184864,0.11684727996140136,-0.044018023333261276,0.15944376259521603,0.7518286768694252,0.6169748415641079,0.3056037298143301,0.16062829591704336,0.30813383835797514,0.14912206536048586,0.03926303941797523,-0.08500886301310778,-0.1374504920105239,-0.23275950256865272,0.24896656990554214,0.3839543044547298,0.37633561598703646,0.27015965742991604,0.0809115443368891,0.5036394536361722,0.16503815501432123,0.23528649847304842,0.6486323940501162,0.38995096836035775,0.0817114122789894,0.07723257609915803,-0.00099628960344634,0.0374997773397744,0.11024660925081493,-0.10962110741982567,0.34870280455992736,0.3974011816148201,0.14386951655096408,-0.19022888510735636,0.09703735275521215,0.07008211452413415,0.16738313999517915,0.17240719397397633,-0.3325705527671668,-0.03167481469626441,0.5917722880319378,0.42980992162343956,0.3006175659472777,-0.13404866326564968,0.27132294047525607,0.2685818615535136,0.45092961352654387,0.07003676069561479,0.05830552767475869,0.23451405822164284,0.38243112118327344,0.08075985904879089,0.18641939211921535,0.2331971181217573,-0.030085508808944558,0.4908439514933627,1.0,-0.12123939938721635,0.3121895725885541,0.3118296655123583,0.5792712092442267,-0.1892387477015848,0.09388688901428403,-0.1929129316886093,0.2535869216867313
N_Acc_R,0.04048071880152046,-0.08378346677397133,0.2869065001840266,0.2464794488550833,-0.06546829421061996,-0.061391305748256124,0.25189678202299837,0.13105953170939422,0.13824402802234192,-0.05493258930343792,0.31597437025331576,0.18813851237800747,0.14976563038820484,-0.010567557453264948,0.23500034234641198,-0.016811526083877606,0.21398926442357744,0.2529496693862456,0.048145450326246,0.1752370787805123,0.15650081218319067,0.172997279923322,0.08315873484364061,0.1605262833202652,0.036020532099208684,0.1628746311416463,0.18532372503303932,0.2198857348171543,0.18468611613767738,0.31657907793755885,0.14662258510859782,0.20679076695193402,0.09024870602623263,0.22125044667892177,-0.10199632301811551,-0.27094432074460145,0.11113436223657631,0.11864394494132327,0.17296307650658582,0.24876432227109946,-0.060952449268439554,0.1756129830305619,0.04026808116199854,-0.015630923252209227,0.175240905773234,0.20819920520795968,0.2234802930940298,0.013001886142329467,0.2155215340379294,0.028898263169471694,0.04853493128855269,-0.2525989203503283,-0.048193604462122376,0.12252257343795886,0.1943379474357747,0.24801526906718072,-0.12123939938721635,1.0,-0.04500305430910143,0.21842482621106912,0.009030683079672872,0.07864101151230077,-0.0018412429777962824,0.1798147665243119,0.02785710461872464
Thal_LGN_L,-0.07914304606430264,-0.1098173210875826,-0.14280661689283308,0.28493549648707117,0.4454612123709991,0.5428326770692897,0.5471514560249355,-0.030147156559229206,0.38095038031331513,0.6765120599631586,0.3101324896975581,0.2571900096707973,0.37493389619460216,0.2728660361143131,0.49435577257207614,0.3831457878715058,0.2148655308226021,0.4957775912547222,0.46184105007803267,0.21449066360126182,0.5020278305343163,0.5488389790218449,0.6161944787440559,0.564129101453813,0.5258156709601775,0.5593043478861747,-0.005371001894467428,0.17367374640338087,0.3493890087142925,0.1301380252792417,0.5434777513753937,0.4481997895768591,0.3196024161471075,0.20898360715087352,0.30983906104927095,0.10449836602461814,-0.18282987233939182,0.4165248790846733,0.09836816810420775,0.021164585856220466,0.3385192333503024,0.42155791573105716,-0.16787026278880302,0.045277478738540496,0.18722060287151632,0.6171854088275137,0.18853622096399872,0.37394364087055315,-0.03708141264841406,0.07691328650842857,0.591177916365622,0.2782328031071564,0.46513870321701106,0.637057144618363,0.27702809717023397,0.26085900167098547,0.3121895725885541,-0.04500305430910143,1.0,0.6277298747867783,0.33816775555873113,-0.256511735260952,0.21387890363491283,0.17570856225704257,-0.018974717368491496
Postcentral_R,0.04143772758263848,-0.11096260569177417,0.23186360113903323,0.6360685208577594,0.44295778765061894,0.5727165169118159,0.87382271649993,0.1801923510088922,0.7540602495087659,0.5626540540422067,0.7020476870960274,0.4347886852040637,0.5123823774391612,0.1363308635958172,0.862245907089809,0.49733818027125704,0.5765693766734555,0.9105668543090475,0.4152855282954056,0.39180426108598515,0.803864804685208,0.8976985197825311,0.742926653392901,0.7917852127530388,0.5188700077806316,0.85776835294886,0.2987676578476326,0.4186969143352487,0.7288384591797966,0.29960011342731574,0.774856888954589,0.7622838119750748,0.5605787822525579,0.49407711146677674,0.18050731492817323,-0.17948148042938744,0.1897123223413562,0.6086562263105026,0.27553481890964243,0.17027251609327104,0.3351906775221792,0.7299907247779673,0.06333520169860245,0.12704683639068468,0.5137334292494671,0.7381892341131314,0.4963605105913387,0.3756739830434643,-0.03887421647303498,0.3171540855233044,0.5344446338616925,-0.027189381258370587,0.39775511597232266,0.8350047877030514,0.6165853276985722,0.605736595247854,0.3118296655123583,0.21842482621106912,0.6277298747867783,1.0,0.4303116093580166,-0.11294704322737822,0.26105144772733946,0.374164110423176,0.07370971342902134
Thal_MDl_L,0.037479793448634446,-0.11608185715868452,0.039920138473946015,0.17375068496643983,0.8345245330845098,0.7866619695369982,0.4068570774452879,0.4617939545526805,0.32867425975225634,0.37506288483396666,0.20184605869601696,0.31732123995079664,0.3664865962895509,-0.18466171112032287,0.453193221904464,0.5485733016427424,0.1451842247368158,0.3639529007054993,0.35062997542498353,0.4872993882448466,0.38056291147642024,0.37443919846923335,0.5163524320128755,0.4563569970989506,0.18879672490372099,0.39685137094770584,0.07812508057749902,0.06157383396100246,0.35815596405175143,-0.10848081331137774,0.3455687339898021,0.28948166068491143,0.4187071832798361,0.1997025921963871,0.34472686616315507,0.19565829748507407,-0.04405841983039675,0.08331468914936387,0.1269727386897439,-0.05137600881461706,0.8138814530954233,0.40243132990004055,-0.016703124885931685,-0.11700534560154348,0.019457632329900727,0.5280233925210213,0.47888825860138146,0.16007904458269773,-0.05483000875664583,0.29558531117398507,0.6492755600190622,0.11978850498603358,0.5243235619644594,0.3871845905172366,0.23468822627625185,0.2821918957782387,0.5792712092442267,0.009030683079672872,0.33816775555873113,0.4303116093580166,1.0,-0.42561598446882504,0.5066878178909151,0.21999124455507976,0.22238318866498638
Vermis_6,-0.15322022180232675,0.1510087866291244,0.2081286719375543,0.09167516816099515,-0.36026548094747163,-0.4204756611862452,0.0003070357667664076,-0.14485147523332617,0.015606486320589594,-0.36339797312821404,0.06504023988792496,-0.1660990625426829,-0.4489050436452315,-0.06419473811263969,-0.07364908909607272,-0.4630441889601723,0.21358941342709553,-0.00022530647353637302,-0.16329180627965778,0.07897441721360778,-0.07019317777679743,-0.049833148506854795,-0.11550768070029943,-0.05717276288165347,0.014835924763246593,-0.19875154130041078,0.16610620763664785,0.17757293837021498,-0.2273160379108692,0.09511484328589835,0.005784593081646296,0.11217733660510387,-0.26046406064155736,0.04442081320829078,-0.4001527519643051,-0.23724717423124997,0.19249506157612703,0.23296810621592198,-0.1438327335774099,0.037119947101451875,-0.4407953091201874,0.09449522178205734,0.1838824254903678,0.10497498367203163,0.23336577643510278,-0.44614076985305434,0.0029461734268224197,-0.14096571559994772,-0.03909316139720992,-0.27806625212301767,-0.2954568642023787,-0.3190819226861935,-0.4773716660215795,-0.06548879986350375,-0.13280229112946737,0.06287357726068446,-0.1892387477015848,0.07864101151230077,-0.256511735260952,-0.11294704322737822,-0.42561598446882504,1.0,-0.5706499467120814,-0.10216713968664884,-0.10438576284784931
Cerebellum_6_R,0.1609359947961435,-0.25325700165335374,-0.018934276466630477,-0.10814243255234765,0.2792166913779062,0.44232032980088215,0.14362878446382574,0.26150873749351117,0.18065647504820004,0.3836230276097868,0.19636294788612435,0.3282337133112701,0.586370624075651,0.11715608584474121,0.19402080820572734,0.5866935238925338,-0.168737278289805,0.12908847739890497,0.23295894263584663,-0.11638713039357404,0.23722305851381306,0.19038536688207955,0.14724493917683548,0.18705132980828315,0.008327307406920052,0.38168353261859356,-0.05253998343491415,-0.04090951101605603,0.44409668496356114,-0.011624892192971406,0.1573921599384711,-0.0518172299405511,0.4273537986601393,0.15043191339389328,0.47569521308863977,0.1817115183092116,-0.19825553215609937,-0.033165039559630086,0.2680500923452178,-0.13639736656574802,0.3670534852120118,-0.0487791459790862,-0.18373414298213547,-0.08630324785845918,-0.19915500206788125,0.43653978426788836,0.10327495208350038,0.20956007180779826,0.056838186338550443,0.35192291316489893,0.28539827784018507,0.25065656726690033,0.6407636173334581,0.1871470986048498,0.3793762648635264,0.003371897389285935,0.09388688901428403,-0.0018412429777962824,0.21387890363491283,0.26105144772733946,0.5066878178909151,-0.5706499467120814,1.0,0.253736740812695,0.20299874478401073
Cuneus_L,0.09986148806939844,-0.2910685272722368,0.5165006265627095,0.39270050441168597,0.16052984784790242,0.19293875869598723,0.43266262529235944,0.19815876732775767,0.30547010869949254,0.2233839879269195,0.4317206867936379,0.5927750532299213,0.4509627430067819,0.04815550531385804,0.42026248962042917,0.06008212680471892,-0.03513542485016174,0.3326066807781987,0.1483645037147139,0.00012392425086230456,0.5797371129363942,0.5178160592601213,0.11353863537883221,0.40538319382873783,0.2703725105485278,0.4126040037395474,0.05509291702098163,0.20282286864445243,0.5946547253857897,0.27961908394929536,0.1377445139262815,0.15796667727086536,0.48619796272806337,0.7432228529649644,0.12757254477253588,-0.039473559044269184,-0.15122696958781356,0.055740443756275744,0.7940159166983292,0.24778657897300874,0.2218418399339461,0.1713690028635686,-0.1955782005036715,0.1391071192969642,0.013875683674615101,0.29578324005529794,0.1620656338140094,0.2333039987434536,0.10471199498042509,0.1519339889237992,0.25959590090541235,-0.0540406481701486,0.19895914355276687,0.45179574053682614,0.15460644942777108,0.057419259804036796,-0.1929129316886093,0.1798147665243119,0.17570856225704257,0.374164110423176,0.21999124455507976,-0.10216713968664884,0.253736740812695,1.0,-0.04423109405560144
ACC_pre_R,0.13153884234444738,0.01679388027185981,-0.03090310201942644,-0.22835643161307045,0.17082246491335154,0.17243092324513073,0.005615693508533553,0.1621652876126217,-0.05794277314323674,0.04133697455779373,-0.05163084457928234,-0.045485091427154116,0.14389452022601074,-0.30260106546436094,-0.0007389418268361849,0.3775844155140776,-0.06891270176823588,0.0272182624502156,-0.12327880608355417,-0.14567338871316257,-0.06800666351860787,-0.039587677610224,0.02299243601031411,0.08085788422794273,-0.3110536014235683,0.08418902029162643,0.12870404802393848,0.15496934091309789,-0.06832103067615508,-0.36586923545738564,0.1579666976873177,-0.07662610908952729,-0.10483094146425122,-0.17340535510035432,0.27179420934346854,0.16766550592490356,-0.13571840291331697,-0.02735804507986978,-0.06633503177536598,-0.42952104419352083,0.22347109662967776,0.065643589956812,-0.2999684883347286,0.023032244477498253,-0.2094844825146163,0.10731742577367905,0.054904391966460936,0.284845384385151,-0.1956871049929055,-0.16700614261560148,-0.1332546648035424,0.0713510339132624,0.4323095019354589,-0.0929348965721537,0.05425853362858055,0.3915846892934818,0.2535869216867313,0.02785710461872464,-0.018974717368491496,0.07370971342902134,0.22238318866498638,-0.10438576284784931,0.20299874478401073,-0.04423109405560144,1.0
