,Parietal_Inf_L,Cerebellum_6_R,ACC_sub_L,Vermis_7,Thal_IL_R,OFCmed_L,Frontal_Sup_Medial_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Cerebellum_Crus1_R,Cingulate_Post_L,Raphe_M,Rectus_L,Olfactory_R,Cerebellum_4_5_R,Cerebellum_10_R,OFCant_R,Thal_MDl_L,Thal_PuA_R,SupraMarginal_R,Lingual_L,Cerebellum_10_L,Putamen_R,Thal_LP_R,Caudate_L,Thal_LGN_R,Supp_Motor_Area_L,Putamen_L,Cerebellum_Crus1_L,N_Acc_L,Rolandic_Oper_R,Vermis_9,Insula_R,ACC_sub_R,Vermis_6,Calcarine_R,Pallidum_L,Vermis_8,SN_pc_R,Occipital_Inf_R,Precuneus_R,Hippocampus_L,Vermis_10,Rectus_R,Paracentral_Lobule_L,ACC_pre_R,SupraMarginal_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_L,SN_pc_L,Cingulate_Mid_R,Thal_PuI_L,ParaHippocampal_R,Postcentral_R,Thal_VA_R,Red_N_L,Fusiform_R,Cerebellum_Crus2_L
Paracentral_Lobule_L,0.7548017467426129,0.2536237561114872,-0.13118213664175246,0.1829822469118867,-0.2516045510333345,0.0909656961493431,0.6327863235730044,0.5983421044044298,0.1579742797632171,0.4264894391591726,0.0940483589972683,0.24845866013943463,0.07930050300674259,-0.011448178247154083,0.28888471322758175,0.3626110766246237,0.06379370437735,-0.04364306026094797,0.280504741611059,-0.20255814717845855,0.5502922841422989,0.05341091412070422,0.12261524742585317,0.09874006870832328,-0.11083130114870282,-0.21506568507794482,-0.12554476749250054,0.889686269321908,0.33669763782730266,-0.321952583354455,-0.18493847067116112,0.4116479482025113,-0.04050196265539838,0.27116677112635734,-0.05298579997257362,0.09103964669505836,0.429241987695572,0.03555140320266374,-0.062451140366039985,0.2864914327588625,0.09973010834849744,0.769173772681832,-0.042401030837078836,0.21739086011065697,-0.09376790369338367,1.0,0.38741874178595903,0.37009362262254675,0.61712363851062,0.33189928961481785,0.5030595348178877,0.09831614470288837,0.6612447824971079,0.02664076823830357,0.15799222228953735,0.7068917001089084,-0.09182470591346004,0.4011127447757246,0.3095613531869971,-0.05770864105543946
ACC_pre_R,0.5355659069329716,0.1297130705492226,-0.30805778911243303,0.03834257933418778,-0.12167801864339567,-0.04728605799340461,0.46487225181806,0.3981881808533705,0.32807300808005047,0.49756206571052675,0.08779553276802236,0.49797779306672824,-0.0010113472370405603,-0.2809766956922362,0.666120715952728,0.14900746223526132,0.03902750316550702,-0.42026925879570554,0.6695586320369262,-0.38349353555280324,0.6163692488121728,0.4480585058837285,0.16693334275138574,-0.11476718535016803,-0.2898481857651808,-0.09618915315890214,0.3924888804817761,0.3893822627666934,0.1481796505748023,-0.27297406031230426,-0.4545267348915385,0.44785897441215955,0.07625463961288118,0.25383702601876035,-0.13053977405736777,0.06214515800643824,0.5430550966081666,-0.02463823201538398,-0.26490651052010517,0.5146784068988677,0.374320394272254,0.49829617604931453,0.20404480441371603,0.22396320204993778,-0.31077918311537234,0.38741874178595903,1.0,0.48690946636036114,0.37703605476377483,0.12336570172545558,0.33667828261479554,0.010356066313080009,0.4483195885987108,0.5138351540502666,-0.09365259330879797,0.42539388860871774,-0.30614211242517675,0.36926865238412276,0.12965948513578726,0.06972517699388366
SupraMarginal_L,0.7708729960029493,-0.20874632915351865,-0.4844597055598284,-0.22056446643453745,-0.2113160218876383,-0.27774185143390023,0.039061605208716724,0.3729911343620294,0.14124530783764738,0.16550058165977538,-0.07313926717343652,0.18018457131816354,-0.07783827108277488,-0.3613107827537115,0.35023996898414567,-0.11762782584587189,-0.08069602043986082,-0.35451497815606,0.36621548464826736,-0.6192286389411344,0.46362711441922105,0.3283150112585659,-0.04910535050146576,-0.4717526941816471,-0.7076636301211215,-0.18789422041604936,0.4118103865517537,0.2982405016572493,-0.22823559116658607,-0.3238199285927488,-0.5448795729904039,0.37523270643763484,-0.1785219048917014,0.06447337262804136,-0.4472534841569292,-0.29048159247702915,0.5060968419119897,-0.43455401992812914,-0.3512544010658296,0.2242608854973282,0.2945361239317055,0.41670967086070193,-0.12288967284631094,-0.1629282953606988,-0.4048942058700519,0.37009362262254675,0.48690946636036114,1.0,0.47489206878803014,-0.16202990961894614,0.4443842058939453,-0.2595524283344478,0.28189774492739605,0.2909563710556631,-0.31441375632406027,0.28615279288520934,-0.5716548117481101,0.22463972129192358,-0.19399330858410155,0.03025869308065437
Parietal_Sup_R,0.6464068268045555,-0.31864220571039964,-0.41826517962825915,-0.332783883646069,-0.35509387911467016,-0.18932216085383075,0.27028672468828063,0.8794713757877266,-0.01626471045497846,0.21929860616206287,-0.29946674168941034,0.012487551724887318,-0.052267076254283264,-0.2708445021732897,0.3695470124637201,-0.21495883479200664,0.09224989580714467,-0.29011879475069247,0.48183433462060454,-0.5889331049785913,0.7891549217610877,0.21089055790257485,-0.0429068046209943,-0.30289578993005933,-0.5084334812516487,-0.2603648340357535,0.22428745305307857,0.4011666848839031,-0.14166610330370263,-0.2809579247909235,-0.36409008276542426,0.17696883578986752,-0.14524799414228476,-0.020254269182952454,-0.3839438569929615,-0.3969570290993003,0.3154241637518966,-0.1995827753894663,-0.35961833707536284,0.22186176095358387,0.005238343971956953,0.3922246323065067,-0.08992147069873734,-0.1497254109021185,-0.33007684916721924,0.61712363851062,0.37703605476377483,0.47489206878803014,1.0,-0.13255644115998758,0.17860002303729364,-0.10269672028480022,0.15202607261125234,0.10879401270927079,-0.3979362933063793,0.8194990340590139,-0.4923672940587228,0.06415788066639105,-0.337590775440447,0.09663535093361827
Frontal_Inf_Orb_2_R,0.06797133065655207,0.4365446800358144,0.4660498919914947,0.34084418393481186,-0.09676721043276797,0.5002111185529395,0.7453969623726895,-0.19974474088775188,0.29615201091817384,0.28271630937461206,0.3506374955040089,0.24235571422382815,0.19514210683674588,0.436989241329986,0.12382264482050329,0.5175125977655708,0.02557170561547384,0.30905099583003615,0.06731403937563299,0.3522229450156711,-0.06237197454337326,-0.07094373757322284,0.22587672782293974,0.5861216545429108,0.513128360863042,0.055734952395910545,-0.24970806053495873,0.47697278877549576,0.8209970154669348,-0.24363708284194016,0.2410378128753093,0.3944444772137317,0.19378096135811793,0.7364692432141576,0.36900810244240184,0.3188983021354608,0.13238621597035938,0.427743933538953,0.10087734885253599,0.3739905388989297,0.13281267006308553,0.371918255427974,0.05861309108897996,0.5258810299397739,0.26761382899454655,0.33189928961481785,0.12336570172545558,-0.16202990961894614,-0.13255644115998758,1.0,0.38405511242396106,0.5683997081598856,0.634237435575605,0.17104644224756485,0.5023022674943936,-0.010348642751515591,0.3430797090100599,0.3879340657641973,0.5913052128589243,0.08524142043514751
Frontal_Inf_Oper_L,0.513000628689877,0.10844598731063235,-0.0930624768679198,-0.004467154301862403,-0.1716492710409852,0.05728755106475356,0.4579063502025622,0.05692433544350031,0.22162596039560117,0.16750329835534858,-0.03470661218313434,0.25362998734075626,0.0070090899453317855,0.03938458150180599,0.17074762245299702,0.3849357971160764,-0.0708946720953263,-0.07560432622724912,0.16480073207505125,-0.28651973004039494,0.12259932438870305,-0.01348780354096701,0.0021792765218053086,0.1452905653406458,-0.15628398966055657,-0.1461880458513013,0.013497248850682396,0.6832146764926975,0.32742429931470407,-0.3619698989544804,-0.18053531764396125,0.4747834142283512,-0.1529695847112472,0.4529176891045665,-0.04506106673724512,-0.11417521221881338,0.40987016551006805,0.003415832121338732,-0.22409982750597887,0.2542044485974592,0.16623514132236705,0.47548279593026876,0.01722951424155233,0.1518044962035131,-0.1204738840436424,0.5030595348178877,0.33667828261479554,0.4443842058939453,0.17860002303729364,0.38405511242396106,1.0,0.09034576883245998,0.6670619028447909,0.15247616857630855,0.14393427161671418,0.24219426084659926,-0.08523817297077162,0.4269589898938128,0.2546953064273243,0.04355622051423978
SN_pc_L,-0.173973407894458,0.4127602600080893,0.5150182005400343,0.2338257327335781,0.12211074864398087,0.23760506590628805,0.40954274221208115,-0.1138855756508578,0.17111844440085358,0.3212737154654175,0.12240152221659815,0.23675412336099144,0.1837429534638586,0.2962142197046539,0.037558587180358365,0.5162722116460863,0.1579072862405876,0.2621199266719096,-0.04025622790862042,0.30655191715537206,-0.06508677341486048,0.04325959546358194,0.20892968437876275,0.49138121736798074,0.39795836033756005,0.3643588605532038,-0.09512803208169149,0.18438033637968795,0.5328953022415922,0.0761400655237574,0.4323349028733029,0.10504220487980047,0.30324462662422685,0.5768531080382288,0.36137659695135516,0.345665049921212,0.08534542900678066,0.4691273439003837,0.0917406792423419,0.2711344554793411,0.02419784535855161,0.2790044169506615,0.22600052622057543,0.5027228204878873,0.14742194174068474,0.09831614470288837,0.010356066313080009,-0.2595524283344478,-0.10269672028480022,0.5683997081598856,0.09034576883245998,1.0,0.27524583300060423,0.1178776532404376,0.30587295272188286,-0.0393530400142009,0.24975295795906283,0.4218893801647632,0.40552182310962165,0.19961825855662124
Cingulate_Mid_R,0.4205922105776076,0.4246907193228609,0.09912576068894001,0.2977864452656072,-0.0790385226417704,0.383438845763642,0.7587402281597524,0.11496443447893362,0.2554887788113325,0.5085034813670293,0.130274366029353,0.4931568833379739,0.15030997483049435,0.16726041520136514,0.2504951251538276,0.655301979515455,0.06953705678445095,0.14815463449242505,0.23994911844316366,-0.01611311052239205,0.31613209166130884,0.08582654802074695,0.26496473202923937,0.35634538117261133,0.15472992521581969,-0.01909832841601631,-0.019207895579214172,0.8261189948762337,0.6580071811932179,-0.19447373075352511,-0.05405761904441807,0.631894095284478,-0.02973899912210029,0.6274124806077616,0.10588931261002538,0.24383657578446727,0.4993511568069141,0.2512081932565329,-0.05259601786536432,0.40596901253896406,0.1885596433919704,0.7671201628342417,0.1823644726530008,0.4301602164718909,0.06495599584955965,0.6612447824971079,0.4483195885987108,0.28189774492739605,0.15202607261125234,0.634237435575605,0.6670619028447909,0.27524583300060423,1.0,0.22128487223675175,0.3826460367551694,0.33760137794709666,0.093429844771125,0.5247212764409139,0.5320540023874165,-0.03299916034753453
Thal_PuI_L,0.1975102790827411,0.08672970355807248,-0.28763839178719713,0.06857200335724088,-0.049833329769127174,-0.16435534159531975,0.20008490351211292,0.07661560376557514,0.5430371575421208,0.16316801365561773,0.2428341812501309,0.24477815366962632,-0.3244503750778323,-0.3384680940519922,0.5577617019495029,0.039724511013746765,-0.19679872875492987,-0.3005697081900907,0.6584722003513962,-0.2939699375018454,0.30167107132122595,0.6400466393708921,-0.11256399199942209,-0.061279127322437205,-0.12110341577750669,0.015019340213639919,0.6836831397382843,0.0895683491428317,0.09166871891624989,-0.14051298962428588,-0.4482544082634397,0.23794210273934935,0.39240798739962707,0.2624181956067407,-0.31499434100611307,0.08361828486613876,0.43551064905193254,-0.04564918354670615,-0.39152077446482697,0.6306805254332585,0.5700263087385985,0.15188434684775692,0.13786031501801907,0.2437227888735101,-0.40762333468530865,0.02664076823830357,0.5138351540502666,0.2909563710556631,0.10879401270927079,0.17104644224756485,0.15247616857630855,0.1178776532404376,0.22128487223675175,1.0,-0.18739912141259263,0.0916066071937765,-0.37699875875435496,0.17745213972802232,0.03629515381320807,0.465752993867218
ParaHippocampal_R,-0.09930479389200075,0.5658014102006337,0.6494783603116024,0.5283754191945035,0.37221579177007436,0.70619801438042,0.31834603363355435,-0.3971698888459108,-0.16920304881392778,0.1664083760469183,0.277778725725625,0.2096821269944967,0.5011153888928406,0.6801177631973481,-0.3996084999911191,0.5828188397436278,0.4624310551535239,0.635328289362605,-0.3374371982916186,0.6463979396226246,-0.39087997048856793,-0.4954791918679809,0.6418113088843717,0.6584789994786931,0.5995780794729877,0.3331818684614857,-0.4792376794025415,0.263973395175175,0.5712490763952117,0.08543744966903276,0.6046332124588693,-0.01359060329702985,-0.05651021052950428,0.22935009724735295,0.714924287651615,0.5474336273415891,-0.27981260258577956,0.5726560193466306,0.6285557634542298,-0.195406245562948,-0.34428751334951124,0.14475894676093087,0.47523970760683015,0.49982146068451316,0.7481284663621964,0.15799222228953735,-0.09365259330879797,-0.31441375632406027,-0.3979362933063793,0.5023022674943936,0.14393427161671418,0.30587295272188286,0.3826460367551694,-0.18739912141259263,1.0,-0.2306973471343951,0.8244936654274984,0.04354600997718329,0.801053654463629,-0.5228277549252468
Postcentral_R,0.5326876052711017,-0.13151682528011585,-0.26232333272096625,-0.18739580845977025,-0.3097860291721112,-0.06725498038906091,0.41138051584422586,0.9150229878269073,-0.012565342392025067,0.18833601913192827,-0.3326300670038857,0.009357829172898083,0.012694299316033478,-0.17935769120156603,0.30464791151435866,0.06153133954338988,0.13825353398542434,-0.16854435788820457,0.460402627100934,-0.47845965132292095,0.822834431773098,0.15005035042830267,0.04101609897280425,-0.1856916540578807,-0.333074572872789,-0.2579641701807542,0.11967645760873624,0.5813914097858889,0.01749831344569677,-0.10935584785899577,-0.262701484044839,0.4135889210169172,-0.19351487333471287,0.14597773228089214,-0.23903801878425185,-0.21509547094538883,0.3904774604217966,-0.12452575879176726,-0.24679855704138443,0.20755934957199343,0.002708964380126524,0.5050228241127107,0.02683634339152301,-0.01758673108037659,-0.23388559690288174,0.7068917001089084,0.42539388860871774,0.28615279288520934,0.8194990340590139,-0.010348642751515591,0.24219426084659926,-0.0393530400142009,0.33760137794709666,0.0916066071937765,-0.2306973471343951,1.0,-0.3276307315240399,0.13383947740070054,-0.11710255001434379,0.026321986730630593
Thal_VA_R,-0.38729788812941446,0.36104164916806186,0.7590133723719015,0.3454820445849621,0.5064470130802554,0.6650416479874821,0.11962924015018887,-0.4497955714705884,-0.3162219764719015,-0.011965196029021154,0.0808232698190939,0.014071859023059989,0.517023219814767,0.6962488734953844,-0.5461198782680511,0.32952346642823255,0.47269882511590416,0.6786592135850938,-0.5365076032550797,0.8080164042247827,-0.5221459478298599,-0.6674033948228769,0.5622785845206738,0.687860066096854,0.6905824999905898,0.4739494909022376,-0.5734708353681016,-0.012148242186438094,0.4434213376945356,0.2002360777680652,0.766712013644172,-0.16377275104533393,-0.0970616824571621,0.07991919577413788,0.8479665594415537,0.3691194114521139,-0.5876318000168855,0.6388793673136809,0.6192075052039521,-0.35578510627114474,-0.5401571132440703,-0.17682014648916458,0.4890699125506584,0.36354611582966234,0.8136989134405865,-0.09182470591346004,-0.30614211242517675,-0.5716548117481101,-0.4923672940587228,0.3430797090100599,-0.08523817297077162,0.24975295795906283,0.093429844771125,-0.37699875875435496,0.8244936654274984,-0.3276307315240399,1.0,-0.07658162364930768,0.5983399146273484,-0.4840159230046807
Red_N_L,0.35790765903823474,0.4322441000179827,-0.016355679958015363,0.3233471582032174,0.0937235925336726,-0.05420710552452013,0.4364749864399706,0.09139721750754809,0.33007539557912546,0.4970862467224056,0.23275074589895392,0.48009513980827084,-0.028052701991569305,-0.25387267534833047,0.509494899782181,0.4513115482284242,-0.2033464766394985,-0.3184883092137282,0.204567168650142,-0.002751773449124116,0.24777981147868314,0.3382948021539657,-0.028837569376514566,0.11942309318230682,0.07598776265278072,-0.04323264657946476,0.025326625325158343,0.4782041342883654,0.4403395480477178,-0.20699816270574548,-0.18098992635796493,0.4542511103513129,0.22059800403751573,0.40034190289093113,0.04089167435426024,0.24726846110014944,0.5584859170123219,0.13051351870192654,-0.22908563489773937,0.5067714976967601,0.4122608715757853,0.6288767805872152,0.07231798277800859,0.3044412705760298,-0.2886563306688923,0.4011127447757246,0.36926865238412276,0.22463972129192358,0.06415788066639105,0.3879340657641973,0.4269589898938128,0.4218893801647632,0.5247212764409139,0.17745213972802232,0.04354600997718329,0.13383947740070054,-0.07658162364930768,1.0,0.35234686113956576,0.1951115720046294
Fusiform_R,0.07364221848392645,0.8276149340807907,0.4942638688040904,0.7048186395408139,0.31182537104733843,0.47498410580214445,0.4412379265656294,-0.2927545847420913,0.1797766124232549,0.3434002068708865,0.49701813880558543,0.3481341860681418,0.3019592528340926,0.3885427206544806,-0.05881922130796195,0.6822894487373101,0.19427674388229393,0.3544697941542725,-0.09959087470158895,0.5225272907497682,-0.21289996286755627,-0.16945509706488163,0.43373763853802294,0.5739119452504874,0.5434834825378791,0.20054933529844057,-0.3024051011394105,0.43642871362917135,0.6416074107064516,0.06126999347154129,0.3468402866669366,0.2164068735526571,0.19370877445291831,0.37200542246587515,0.5525595360032982,0.6892369655109828,0.09949604217631013,0.5042170242201683,0.4755661460140447,0.13102262817923838,0.09862811170649807,0.4057898683752498,0.3283497352645404,0.588544607229569,0.3893211052606467,0.3095613531869971,0.12965948513578726,-0.19399330858410155,-0.337590775440447,0.5913052128589243,0.2546953064273243,0.40552182310962165,0.5320540023874165,0.03629515381320807,0.801053654463629,-0.11710255001434379,0.5983399146273484,0.35234686113956576,1.0,-0.2577437279810641
Cerebellum_Crus2_L,-0.03968054580718349,-0.06137405543232183,-0.23287127592895368,-0.06984505941622514,-0.22388165491480277,-0.43698216175967414,0.027101784956912955,0.03889979971644123,0.6905186964642276,0.05370836144946098,0.1754085324109132,0.06877831375866474,-0.5740216745665276,-0.4715899420186224,0.4817838045563048,-0.08295169795435266,-0.5954845095996067,-0.3638143273603787,0.4241124556801358,-0.2729774900184862,0.1513762633201597,0.6513444885008259,-0.6679677880898841,-0.06577174390208021,-0.0555041168224561,-0.060949047075636274,0.4610729726989565,-0.046558208239745054,0.012938234372652239,-0.05845553738514394,-0.35756228485673375,0.1154666405238675,0.5997697047097329,0.21214546332500198,-0.3795752057767088,-0.09280793571557111,0.3733431822889239,-0.13239276939059175,-0.617797767931637,0.5137172767192225,0.6313453071089974,-0.0086077328876018,-0.19296896695920784,0.12055779729915557,-0.569792483520821,-0.05770864105543946,0.06972517699388366,0.03025869308065437,0.09663535093361827,0.08524142043514751,0.04355622051423978,0.19961825855662124,-0.03299916034753453,0.465752993867218,-0.5228277549252468,0.026321986730630593,-0.4840159230046807,0.1951115720046294,-0.2577437279810641,1.0
