,Thal_VA_L,Thal_VA_R,VTA_R,Parietal_Sup_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,ACC_sup_R,Temporal_Inf_R,Parietal_Sup_R,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_MDm_L,Cerebellum_4_5_L,Cerebellum_6_R,Occipital_Mid_L,Heschl_R,Red_N_R,Cerebellum_Crus1_L,SN_pc_L,ACC_sub_L,OFClat_L,SupraMarginal_L,Frontal_Inf_Orb_2_L,OFCmed_R,Thal_MDm_R,Pallidum_L,SupraMarginal_R,Cerebellum_9_L,OFCant_R,Vermis_3,Temporal_Inf_L,Hippocampus_L,Vermis_9,Thal_PuL_L,Thal_PuM_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Vermis_8,Vermis_10,Raphe_D,ACC_sub_R,Temporal_Sup_L,Lingual_L,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Fusiform_L,Vermis_7,Thal_AV_R,Thal_PuI_L,Cingulate_Mid_L,Supp_Motor_Area_L,Occipital_Sup_R,N_Acc_L,Frontal_Inf_Oper_R,Cingulate_Post_L,Cuneus_R,LC_L,Temporal_Pole_Sup_L,Cingulate_Post_R,Amygdala_L,Frontal_Inf_Tri_R,Thal_VPL_R,Occipital_Inf_L,Precuneus_L,Hippocampus_R
Temporal_Sup_L,0.06722697085880855,-0.04169161125871074,0.16629736143760676,0.01742464582913005,0.2780637832752297,0.2787989583019843,0.17961399243463416,-0.059842965996927004,0.03135249454868275,-0.06472629638457522,-0.09954151304910451,-0.042473059085039365,0.33830262660145655,0.14644688176320078,-0.08162545841516355,0.08146141646716992,0.23581973243353133,0.10352011429804953,0.1946596200047778,0.051166539668833035,0.2526074781398582,0.33314512273307123,0.5019213803853537,0.011292480576310118,0.0819248934819172,0.15640715500427727,0.039073120803779275,0.2470198289163005,0.1520830283977753,0.2388090309379242,0.12962058348065833,0.27745043523501556,-0.007200965945221349,0.07547046659512434,-0.09115944618947686,0.4285199021822636,0.34838868450721244,-0.12365005140087842,0.28252740027653184,0.19365108389788097,0.01789089118782496,1.0,-0.003601607373734236,0.29649573288171455,0.25839929020736513,0.14955718870598655,0.07831772536069642,0.2906239652355902,0.24226682693699436,0.6927130052920861,0.4607041085207628,-0.053593561095968856,0.04689735781433745,0.3780843637823485,0.20978449219952094,0.19704196840204924,0.08300841476063206,0.32006493921808404,0.11634103003939421,0.21392163410384232,0.361310508166861,0.22951963058672184,-0.056788419271376275,0.07808616755279847,0.06349915656114755
Lingual_L,-0.6753416819568762,-0.6674033948228769,0.10794155839431974,0.2569113347085113,0.41098426014241096,0.06293459225571495,0.640268831585359,-0.29155675691185723,0.21089055790257485,0.19100808620229376,0.3125427353112517,0.1706147777366418,-0.2708015587698587,0.09855146936900806,0.36354933400009415,0.11691108440348248,0.6091575563332682,-0.05916645260594114,0.04325959546358194,-0.5091819936280144,-0.6280189760915016,0.3283150112585659,-0.3806419847268555,-0.6890143849968026,0.7735153139316896,-0.23629130926459888,0.4134426057823339,0.1426441304776156,-0.5778408960070897,0.6860130422434916,-0.37108593869854645,-0.11850576670862184,0.5085935229212221,0.7245912121288078,-0.26797394522377427,0.037964577128723274,0.007055538973154422,-0.5060712874115681,0.12755817026772664,0.22943692381650907,-0.5230171757424648,-0.003601607373734236,1.0,-0.07094373757322284,0.10411994203370128,0.012907218588989217,0.1503113058289268,0.5927323604341879,0.6400466393708921,0.01404329163398722,-0.006618792357334006,0.5322271326515788,-0.6433943486064659,0.023326217091077163,0.3081416607800462,0.3835795527940137,-0.24018314913813166,-0.6312392177566306,0.32113468725995103,0.5096981946247093,0.07961358215129269,0.7754236161364048,0.4896598461686812,0.3619325189272488,-0.33665977841817407
Frontal_Inf_Orb_2_R,0.19592828020875694,0.3430797090100599,0.2203917220814641,-0.013105010959547626,0.1334036660515977,0.7453969623726895,-0.056760524843007316,0.5136358301102385,-0.13255644115998758,-0.19974474088775188,0.3506374955040089,0.21377091267091833,0.5325587504399096,0.4365446800358144,-0.21195440382806163,0.6165389270672915,0.12773995844771285,-0.24363708284194016,0.5683997081598856,0.4660498919914947,0.06393571156550111,-0.16202990961894614,0.5135288428321172,0.12298616646102968,-0.15171225853222894,0.427743933538953,-0.06237197454337326,0.5589037545975986,0.30905099583003615,0.3481514626845512,-0.18974248708014685,0.05861309108897996,0.19378096135811793,-0.2905409322727945,0.4744030400563071,0.6435328055458313,0.4114791066748607,0.10087734885253599,0.5258810299397739,0.23932323742120845,0.36900810244240184,0.29649573288171455,-0.07094373757322284,1.0,0.1521120021500538,-0.005890504941718345,0.34084418393481186,-0.392070280686157,0.17104644224756485,0.5344336472663291,0.47697278877549576,-0.09639821131540861,0.2410378128753093,0.6360051265577535,0.24235571422382815,0.3221827803814998,0.2733919535069171,0.1423529026973769,0.28271630937461206,0.3420632874265632,0.7117440748989472,-0.27832471894271393,-0.3568118025650758,0.09404963817787979,0.5254176733068789
Frontal_Mid_2_R,-0.22833268973333715,-0.20871685459978867,0.016748386335627204,0.4139152577548519,0.21520253464734868,0.5620876379772096,0.409923275370309,-0.15836664725585817,0.5507587852885005,0.7284096777593904,-0.21039302925847103,0.16450674504120713,0.07342296905403838,0.08942736973313095,0.16875888219185392,-0.09970913770778737,0.36663462441402983,0.0332325997610648,0.09440268731068624,-0.16946970126086666,0.006465048570481494,0.23644539882711765,0.14944215151086096,-0.15233077859254715,0.12307713851245795,0.10665144045347608,0.7909358414153088,0.1746379266899089,-0.13735905568322496,0.25708732229604336,-0.018746205482259515,0.14563136947077698,-0.014461418240564863,0.2605057239554972,-0.11103655166485137,0.4046244235482362,0.5753605374833328,-0.12624078198036776,0.24340024513084363,0.31453071250487064,-0.10002151116979077,0.25839929020736513,0.10411994203370128,0.1521120021500538,1.0,0.056069068208184934,0.01676541565145155,0.32063347490211913,0.18377136398545343,0.40380835905523305,0.6464477686056295,0.46684351828480114,-0.143934804072843,0.3226359709695031,0.2348443700101866,0.32346196114477843,0.009125875600130425,-0.019288893226978295,0.3541885652828402,0.25887671821522507,0.5414899689402748,0.21028757117615945,0.007815452341154185,0.6059222649226564,-0.15082791907967788
Fusiform_L,0.5184466677852185,0.3555351614527367,0.12287916564167387,-0.40700987418446527,0.22550388580365732,-0.10498627569970591,-0.2978518967642667,0.2367672967117789,-0.2787057452242758,-0.12855479474204884,0.04497478895255087,0.27790981123900443,0.44923294526599594,0.433301662499408,-0.24826950354905591,0.26321338125412486,-0.23629271613505679,0.7129169433416211,0.3025292960624825,0.43977012651978153,0.5102551579560363,-0.20628289071634728,0.4710298350701316,0.36867824284155765,-0.09700141622039793,0.39540303985503866,-0.13627722946703227,0.3179559975839915,0.4661276679238284,-0.05255040453473053,0.7963415644498811,0.5189628941096855,0.12834480171237464,-0.35303165247692125,0.29830232306995214,-0.08341258523380478,-0.04065988379622879,0.50264116062612,0.43443800679658884,-0.14107134201036356,0.37495476468238675,0.14955718870598655,0.012907218588989217,-0.005890504941718345,0.056069068208184934,1.0,0.3961650881203513,-0.0798605441847967,0.046497340627789326,0.046079674648674386,-0.10061311943744053,-0.1484310212748716,0.47452648058884106,-0.0848365082301045,-0.00379112990999998,0.24450108161469086,0.49214297580206495,0.6121372456196338,-0.015359663967643123,-0.10873664260147897,-0.0606807736856142,-0.08642831633221948,0.25126224573200023,-0.04747232683515544,0.36788758747634265
Vermis_7,0.22379807158803683,0.3454820445849621,0.09587507247753904,-0.1578767046773884,0.043414301111869835,0.2641291433468735,-0.10760738742954802,0.697506166267648,-0.332783883646069,-0.2743869779512097,0.7001813259543531,0.4123823862761805,0.504752450310776,0.859220274729089,-0.24011286680208294,0.4776186090283863,0.12618247543905273,0.3231086014145136,0.2338257327335781,0.2484134110847208,-0.06052144054982154,-0.22056446643453745,0.13565340346350152,0.1519612712722278,0.1181336595523286,0.42811918711845154,-0.15438855054513348,0.5802963897612166,0.1642127352125779,0.38752761567598276,0.13231056055757823,0.19022128132013574,0.5686542541986274,-0.3336300743693884,0.4679122985021019,0.3494115514832259,0.1984610000026054,0.524317609887376,0.6141923896126394,0.1629587877045998,0.3233920919063068,0.07831772536069642,0.1503113058289268,0.34084418393481186,0.01676541565145155,0.3961650881203513,1.0,-0.3323041313069957,0.06857200335724088,0.2092746995666743,0.21889123746189282,-0.057347010985637936,0.2007085587307295,0.11638959152625372,0.3391214279127108,0.49753941890863423,0.53499873935868,0.1118127543678915,0.37330608577520713,0.33148206117343554,0.19854700795094382,-0.20930073860799117,-0.055178665841096326,0.06547186143241039,0.5718286036317175
Thal_AV_R,-0.6215023072026761,-0.7509496125896893,-0.04472126206845899,0.4092110621282576,0.23867535449064486,-0.09446713495639414,0.7114120505733843,-0.640242175161501,0.4313825543815481,0.4324879834810108,-0.2526511668017096,-0.019117741597284695,-0.38974371691232673,-0.32784542343879153,0.5635907693130405,-0.33776492196617436,0.46093649119855845,-0.05778549463535841,-0.2783039494153926,-0.611571432806484,-0.3528528373434475,0.7102923170820873,-0.2970653854401556,-0.5310311381025486,0.6573719847709393,-0.43213944145916894,0.5493658835584987,-0.14564808941436644,-0.5307766808266406,0.24229432416754965,-0.1739165484152991,0.00718754953073474,-0.032836655510971646,0.8192334597431238,-0.6537922519372353,-0.01518970640731778,0.07448996415895352,-0.577644072821505,-0.1676563556593255,0.19447329955344536,-0.6164896159388603,0.2906239652355902,0.5927323604341879,-0.392070280686157,0.32063347490211913,-0.0798605441847967,-0.3323041313069957,1.0,0.5329571039918971,0.1246615133224193,0.061735830971024884,0.5695329705207094,-0.6521370917202911,-0.010454392071040756,0.1880361518770008,0.16370597050634478,-0.4063755310074287,-0.41425188029867943,0.12779378671253752,0.14489195567561838,-0.05481289324827992,0.8776996281339912,0.48369388923798545,0.3879104592116204,-0.5706738078217001
Thal_PuI_L,-0.3391349402488436,-0.37699875875435496,0.2645241226123329,0.180454065963502,0.3364735391759741,0.20008490351211292,0.5331773247103736,-0.13088995075956927,0.10879401270927079,0.07661560376557514,0.2428341812501309,0.3369007597844775,-0.08733308674531748,0.08672970355807248,0.22867350756737667,0.20174372215217956,0.35867980961159507,-0.14051298962428588,0.1178776532404376,-0.28763839178719713,-0.3930778901164085,0.2909563710556631,-0.11066729925015303,-0.4321049092202829,0.6206823809463918,-0.04564918354670615,0.30167107132122595,0.3377001705639773,-0.3005697081900907,0.4752994331054036,-0.2637021117015871,0.13786031501801907,0.39240798739962707,0.4333351187674183,-0.1553883084026022,0.23228252718309672,-0.013829547624519274,-0.39152077446482697,0.2437227888735101,0.059792349887927705,-0.31499434100611307,0.24226682693699436,0.6400466393708921,0.17104644224756485,0.18377136398545343,0.046497340627789326,0.06857200335724088,0.5329571039918971,1.0,0.19004680161843343,0.0895683491428317,0.30316491374934224,-0.4482544082634397,0.11425630554946782,0.24477815366962632,0.21445801314695623,-0.13551248087028447,-0.4005998940201665,0.16316801365561773,0.42489433772568735,0.2627999042816821,0.6804505280606706,0.20657737899062234,0.23353002598286787,0.0035484007463632205
Cingulate_Mid_L,0.0031505835092454004,0.0749075585747087,0.06781607558716775,0.21698314571127608,-0.002499122938433314,0.620341780069701,0.2557598323953562,0.2223437398687339,0.07320993480143738,0.017569456041123897,0.04937604758349396,0.04664086341768879,0.5631855730957768,0.33535878412977843,0.07156264522460741,0.11124420909003961,0.36674713308600937,-0.18960489610869155,0.23123919775142276,0.0972301594501862,0.12280862615356859,0.34940842820435114,0.4854398409656923,0.082577999809616,0.03804969425904796,0.16270068776421895,0.17448047236143052,0.28287532074907973,0.17606406073360767,0.3523913366760885,-0.09607624899023193,0.14667999402210086,-0.11833142578514766,0.03235126560234867,0.06139457758154591,0.787303032584256,0.6631135979504229,-0.06752745961022824,0.33015377527715223,0.44709020434535807,0.07241753834962604,0.6927130052920861,0.01404329163398722,0.5344336472663291,0.40380835905523305,0.046079674648674386,0.2092746995666743,0.1246615133224193,0.19004680161843343,1.0,0.7800719724672701,0.17906612330656096,-0.03559884112937802,0.7106087306136302,0.3659779946740364,0.49608868526292976,0.12983042902369504,0.15386642571860745,0.33935888803409603,0.22197219517493075,0.5514213050532827,0.003545738184876031,-0.18092627890863996,0.37327733962909815,0.2485025160896624
Supp_Motor_Area_L,-0.17734663017912147,-0.012148242186438094,0.014662874726331309,0.5082460369328743,-0.043609360418793805,0.7143876377476498,0.3305663409516451,0.23604452264858772,0.4011666848839031,0.3975714351091242,0.07207118596606298,0.09248204916176353,0.44302477454946454,0.3582635924243747,0.19285240963910877,0.02898223535681449,0.3722370250754571,-0.25669988834543006,0.18438033637968795,-0.050837153817837946,-0.03699327461201561,0.2982405016572493,0.31894838945334686,-0.03823004427657693,0.07221017001926579,0.09751255610341769,0.4297532715658902,0.22271325838908662,0.014845396546344621,0.37066342212583053,-0.2326866029122945,0.01902726815489895,-0.056579690325287764,0.09113265396676024,0.03429419616630182,0.8313487999728589,0.8449914316267566,-0.05639419978693661,0.27737214933649174,0.4170631887677009,0.002084960994095264,0.4607041085207628,-0.006618792357334006,0.47697278877549576,0.6464477686056295,-0.10061311943744053,0.21889123746189282,0.061735830971024884,0.0895683491428317,0.7800719724672701,1.0,0.39471516910050364,-0.12446309894035112,0.6547250547978337,0.2954049240631193,0.5184462649476268,0.020546500385429937,-0.02269925885534933,0.3722556718055354,0.3271867691926945,0.6282486161320466,-0.06292232478759524,-0.23000777816925289,0.6540937827618334,0.15784600132483576
Occipital_Sup_R,-0.7242686370648107,-0.614589026508374,-0.08527694344515573,0.7809792283371139,-0.06161361654181173,0.2370283350840639,0.7040593539253639,-0.15344068696138075,0.6721033944932829,0.6986711858101331,0.08064555538110817,0.13180582166637952,-0.23711746503820028,0.020266055528270672,0.756729334712518,-0.293705329634656,0.48556653307364134,-0.29743918926590607,-0.14773642829466893,-0.5200993287095322,-0.5134443517635893,0.6551827966788151,-0.3799405028535499,-0.4636193183987964,0.5564024131373791,-0.38378920160285496,0.7711325649757486,-0.03630280170734245,-0.526245955557459,0.30806182739335264,-0.359356838878518,-0.21046429675062786,0.009623381589552957,0.6785145330869515,-0.5007077074392882,0.2858894066272738,0.4319037379624263,-0.3217441882313226,-0.09666092749394786,0.30336868099718095,-0.47240353172134125,-0.053593561095968856,0.5322271326515788,-0.09639821131540861,0.46684351828480114,-0.1484310212748716,-0.057347010985637936,0.5695329705207094,0.30316491374934224,0.17906612330656096,0.39471516910050364,1.0,-0.6455461486212427,0.20044007569373687,0.20248597448668496,0.5390939777645246,-0.24315841843402428,-0.5533423048018543,0.3228592495907743,0.26571641067912316,0.16231179687007438,0.514419104547716,0.2999008040825403,0.8354268717738453,-0.3149184357491655
N_Acc_L,0.8684484116759676,0.766712013644172,0.03564022550556356,-0.5111649470794172,0.057423520108919164,0.038348845031564036,-0.7270980964887752,0.31083223930377823,-0.36409008276542426,-0.324166369464096,-0.16000054220912652,-0.012767785265521282,0.4991580905575012,0.20391827323073564,-0.5726204091623365,0.31169753384385634,-0.5159916308468966,0.3908715672565876,0.4323349028733029,0.8042219303614935,0.7945965518742527,-0.5448795729904039,0.6602320992730469,0.7244965303489166,-0.6938522438812886,0.6250094062313557,-0.45590106026488186,0.21513979819052106,0.7663988890592532,-0.29073249337753054,0.6291869834823981,0.46018118764696153,-0.08981490047525136,-0.7572072554010822,0.6269256242039717,-0.055524608767665344,-0.039364002028837115,0.5876830846049016,0.32125466428895044,-0.20639612287659487,0.7214858927452555,0.04689735781433745,-0.6433943486064659,0.2410378128753093,-0.143934804072843,0.47452648058884106,0.2007085587307295,-0.6521370917202911,-0.4482544082634397,-0.03559884112937802,-0.12446309894035112,-0.6455461486212427,1.0,-0.10385022805217226,-0.08068457703968183,-0.24977452546753903,0.4895257406129274,0.829293692656658,-0.052465338061284436,-0.19838795457162647,-0.04923369803744112,-0.664848941216452,-0.3368246403007973,-0.3841569698908134,0.5328283413306557
Frontal_Inf_Oper_R,-0.08502635901545923,0.11281819507260332,-0.07908916457446545,0.18956057222849898,-0.09000533342822785,0.6378800986870513,0.212282302038524,0.25042130206786073,0.04851305776556593,0.03673453333366727,0.04300302909072174,0.17765078245570337,0.4520833127093782,0.23347148010327484,0.07998712671613918,0.09612023180354162,0.313255295029012,-0.34339700678270074,0.16747540539890562,0.16417926136863015,-0.023942333997220594,0.10488509505768152,0.3710117345615263,0.03214880177598332,0.04316834194073505,0.10547778823681542,0.13899463750109373,0.19549496054467663,0.06472338933178781,0.30685343980859975,-0.22697056490769638,0.038589582571654235,-0.12347359806149819,0.017749478881015388,0.1411230808473362,0.6953783109156569,0.5017807698261436,-0.1707084372552133,0.2767803250303729,0.3837883412822144,0.14477531999994686,0.3780843637823485,0.023326217091077163,0.6360051265577535,0.3226359709695031,-0.0848365082301045,0.11638959152625372,-0.010454392071040756,0.11425630554946782,0.7106087306136302,0.6547250547978337,0.20044007569373687,-0.10385022805217226,1.0,0.2623972245384966,0.3859723962085535,-0.013200890424744502,0.05422204542143285,0.1997653160329399,0.1775001722618647,0.7551830844012861,-0.1321140063261999,-0.17101143093700735,0.31883927356284014,0.22407035535588563
Cingulate_Post_L,-0.07984430451248258,0.014071859023059989,-0.1442159041427465,0.12884443253959416,0.14944800189373197,0.46446008877759903,0.36104126396943875,0.09018910806037443,0.012487551724887318,-0.026223782914951015,0.16950028608440187,0.20195409727225377,0.31790632545726943,0.41804845427425713,-0.0136395729010464,0.24644476161377027,0.48178506711346086,-0.14858097636464088,0.23675412336099144,-0.02031905611828139,-0.230210584852545,0.18018457131816354,-0.002358405714113956,-0.020233621223803764,0.3015924598417582,0.31165150637942696,0.2335490852725683,0.41522464936318343,-0.19844218696074606,0.5872104491356891,-0.21769121988948928,0.34215649477927684,0.2079654418962433,0.2059180916722104,0.3359402011515028,0.5047625576103622,0.3900950992803966,-0.13136337957551128,0.41553970596616163,0.38359039119208427,0.0967895655027195,0.20978449219952094,0.3081416607800462,0.24235571422382815,0.2348443700101866,-0.00379112990999998,0.3391214279127108,0.1880361518770008,0.24477815366962632,0.3659779946740364,0.2954049240631193,0.20248597448668496,-0.08068457703968183,0.2623972245384966,1.0,0.4572294333269669,0.09476350521705101,-0.1613173005438028,0.8785248249040615,0.5039332462199806,0.245361327965553,0.198797965945613,-0.16994779809713828,0.2780694534352432,0.25091160763109993
Cuneus_R,-0.22326764212960468,-0.14550745915637148,0.03483528543077542,0.22496565552396444,-0.007878323310513606,0.3764999378502337,0.3168225812845635,0.3526698433829573,0.04953791557443925,0.09549455822672355,0.411171306953131,0.2248021086394391,0.3829861465519923,0.5795584944750698,0.2864413934487547,0.2031350549990269,0.5040365654155291,-0.003968297125491797,0.1611212174507861,-0.10894722007286498,-0.22096725361703567,0.35033920262167917,0.11975448621576444,-0.13820407298089124,0.3524015674856627,0.016494429714044422,0.2952010137068781,0.2943113007159099,-0.10676914409789512,0.47251842897610136,-0.07102810509901682,-0.0444305251162177,0.16896403512571825,0.15510219574963774,0.04760510090312734,0.5222538646149558,0.5720583319466722,0.09633715829590798,0.34925344653565177,0.5141402908856829,-0.11956534902613367,0.19704196840204924,0.3835795527940137,0.3221827803814998,0.32346196114477843,0.24450108161469086,0.49753941890863423,0.16370597050634478,0.21445801314695623,0.49608868526292976,0.5184462649476268,0.5390939777645246,-0.24977452546753903,0.3859723962085535,0.4572294333269669,1.0,0.13838322845542586,-0.16370471564488012,0.44475804075255226,0.24431205770293307,0.2915116152932653,0.17378815258329935,0.21164495821711768,0.5209842131218786,0.16335831592629063
LC_L,0.5134163812591167,0.5398498156602786,0.24323815952806618,-0.2596923719697346,0.02721141999500313,0.18939497167617103,-0.34038557667772523,0.5857084210025985,-0.3241117879860455,-0.2705193483483365,0.3740582466093018,0.28953582770410835,0.45009391739937943,0.530309896655469,-0.3744098864707949,0.4043648571645075,-0.2730418806404082,0.3831359236545838,0.2654361095080708,0.4865122989518915,0.3664907357167835,-0.2672635500095954,0.3202672600448689,0.4545744771005868,-0.2779016303387508,0.5120005731283492,-0.21735600745246964,0.5359613661021606,0.4928912971012285,-0.07823894997002596,0.3718346688875317,0.3302830913735368,0.22876377665015804,-0.48157371478607636,0.4105746180441585,0.14214769913846015,0.06620241111266481,0.7209677042601323,0.49341712340417376,-0.1293420813694046,0.5434975666123644,0.08300841476063206,-0.24018314913813166,0.2733919535069171,0.009125875600130425,0.49214297580206495,0.53499873935868,-0.4063755310074287,-0.13551248087028447,0.12983042902369504,0.020546500385429937,-0.24315841843402428,0.4895257406129274,-0.013200890424744502,0.09476350521705101,0.13838322845542586,1.0,0.47380270337667024,0.14791130966170138,0.05670642591972265,0.05712892500259069,-0.353961262579466,-0.22671714359761982,-0.10529907252960588,0.6238867623520017
Temporal_Pole_Sup_L,0.8377619428791115,0.676914141564889,0.03128144342007866,-0.48709404311355026,0.02997562653471156,-0.011690315910261956,-0.6699479112052432,0.22035310675039588,-0.3016842359485973,-0.23988676505744277,-0.3044626651144997,-0.0005297415191862059,0.5200889354466661,0.11630604679717721,-0.48808817938149646,0.1441513738541623,-0.49428792642819297,0.5178789060513248,0.2548279756987216,0.7329530933433135,0.9097402182930516,-0.37599129307561857,0.7392512575671687,0.7580378509126988,-0.6200215482011561,0.5057095595531104,-0.3725268383779352,0.13960573247419025,0.8291209597340805,-0.4014442168844499,0.7825247707222351,0.5169532219015082,-0.2603415115063469,-0.6815006778437334,0.4138137835618946,-0.05022282515753233,0.016352531520937953,0.5488627975885915,0.2956287864508149,-0.17317309341889625,0.6444214532321041,0.32006493921808404,-0.6312392177566306,0.1423529026973769,-0.019288893226978295,0.6121372456196338,0.1118127543678915,-0.41425188029867943,-0.4005998940201665,0.15386642571860745,-0.02269925885534933,-0.5533423048018543,0.829293692656658,0.05422204542143285,-0.1613173005438028,-0.16370471564488012,0.47380270337667024,1.0,-0.18064059929622828,-0.3648801681201927,0.003228407491956364,-0.5409460980599591,-0.17145625899530065,-0.3219800522487264,0.43570131723798483
Cingulate_Post_R,-0.14351054347813585,-0.011965196029021154,-0.10927573768761928,0.28687661117480423,0.15638318260975528,0.581948037748799,0.3708249762554297,0.11438484141507672,0.21929860616206287,0.1783871484989976,0.20014123349654897,0.21515094235517604,0.2622252278060471,0.44188371945854865,0.05414397355510772,0.2796327935985482,0.5005215157481311,-0.15556718559580418,0.3212737154654175,-0.015715974578817404,-0.23766003118694187,0.16550058165977538,-0.015673402618676044,-0.0636011855290329,0.2830975474537097,0.38475368936859067,0.4013373972318812,0.4790894238074409,-0.189470749034595,0.5907731426121154,-0.24478451834245024,0.28248947092204085,0.25838667549789596,0.23136220740080052,0.3162374141177415,0.5162828154383204,0.5139645289298808,-0.08364576819907464,0.43706601140769286,0.43054411903240536,0.10537111247737252,0.11634103003939421,0.32113468725995103,0.28271630937461206,0.3541885652828402,-0.015359663967643123,0.37330608577520713,0.12779378671253752,0.16316801365561773,0.33935888803409603,0.3722556718055354,0.3228592495907743,-0.052465338061284436,0.1997653160329399,0.8785248249040615,0.44475804075255226,0.14791130966170138,-0.18064059929622828,1.0,0.5666842948195364,0.26568396380754217,0.15410401396769643,-0.20138683518008607,0.4239799632555123,0.21265244564104593
Amygdala_L,-0.3172036284312645,-0.14551776820260592,0.05285978173927266,0.36864720425090286,0.3956006704857293,0.4749458206389216,0.485498006315449,0.03591743293454343,0.26079919829954606,0.1702504856348104,0.3560644503247252,0.2884351811501823,0.005678746067861315,0.34788537134511743,0.04197690140253438,0.27936595830106875,0.545594096407236,-0.21469081387636968,0.34731656758044427,-0.12547784096996273,-0.3786702299782606,0.130510421191701,-0.09071320501567362,-0.29997428786601366,0.4694508890382592,0.30075293469873954,0.3449174801516242,0.5283374429908142,-0.3139490093453282,0.7236907974854876,-0.4302370631168083,0.2620212109167081,0.5459952180204931,0.37465618360229463,0.13085912855190154,0.4016547736370183,0.3232379001327369,-0.23774558388276718,0.39760806827928413,0.25217071976873356,0.023955807759958352,0.21392163410384232,0.5096981946247093,0.3420632874265632,0.25887671821522507,-0.10873664260147897,0.33148206117343554,0.14489195567561838,0.42489433772568735,0.22197219517493075,0.3271867691926945,0.26571641067912316,-0.19838795457162647,0.1775001722618647,0.5039332462199806,0.24431205770293307,0.05670642591972265,-0.3648801681201927,0.5666842948195364,1.0,0.4345335924862472,0.3317383034201927,-0.21954699976904501,0.3902908524832016,0.13144226513016335
Frontal_Inf_Tri_R,-0.09342787059510883,0.10639620491056777,0.07570296587019291,0.1881123526830699,0.16096044124811706,0.7631938195711662,0.2895697220413101,0.22048642511537997,0.16546120913992685,0.20370371346299088,0.09845606640238638,0.39488485025491327,0.30767510167632395,0.30635842305430394,-0.07740358892393127,0.2552460836936179,0.3074100446667584,-0.167290355440464,0.3229487759218085,0.1615949525904886,-0.09134195797006026,-0.07539194672669525,0.28339695363004014,-0.05803213319758071,0.12151493909085231,0.30034394537051357,0.33396837756406644,0.367631860846612,-0.009222475277388602,0.40783196211009937,-0.22322486609726602,0.16264273056523498,0.13132844675740052,0.017130594455847525,0.20854544863279095,0.5957200207291312,0.41969733191247555,-0.12203297904262883,0.40633586111038755,0.25378797802824815,0.17460146608961608,0.361310508166861,0.07961358215129269,0.7117440748989472,0.5414899689402748,-0.0606807736856142,0.19854700795094382,-0.05481289324827992,0.2627999042816821,0.5514213050532827,0.6282486161320466,0.16231179687007438,-0.04923369803744112,0.7551830844012861,0.245361327965553,0.2915116152932653,0.05712892500259069,0.003228407491956364,0.26568396380754217,0.4345335924862472,1.0,-0.020584442091209007,-0.25094924110034345,0.3018735953714032,0.2291255537791554
Thal_VPL_R,-0.6729168638896602,-0.8143034033455688,0.1476965712181499,0.32075519465425445,0.4482630808204447,-0.07957812500500604,0.7036844934526839,-0.583939933194538,0.34916490059095806,0.31394132645183775,-0.006942489115525393,0.01673121217480599,-0.4782160608499083,-0.21929887452858945,0.46327779078688186,-0.09967579621000217,0.5048545082267715,-0.03717478575131598,-0.13187652363435934,-0.6068079352957174,-0.483818030178286,0.5725708116938003,-0.36783935874038015,-0.6876285019924476,0.7511295754577437,-0.3665184846783592,0.49921886104533336,-0.00897301158957117,-0.5948946129793214,0.41646378664974865,-0.2552124983133013,-0.05899430881839735,0.2842489725392246,0.8264294871928866,-0.5702620256916827,-0.0791539288673639,-0.043865357369471725,-0.5882676359582555,-0.06840114441074427,0.12860214611883689,-0.6481606122782139,0.22951963058672184,0.7754236161364048,-0.27832471894271393,0.21028757117615945,-0.08642831633221948,-0.20930073860799117,0.8776996281339912,0.6804505280606706,0.003545738184876031,-0.06292232478759524,0.514419104547716,-0.664848941216452,-0.1321140063261999,0.198797965945613,0.17378815258329935,-0.353961262579466,-0.5409460980599591,0.15410401396769643,0.3317383034201927,-0.020584442091209007,1.0,0.4972649136499992,0.2929302132886943,-0.5348342572690705
