,Lingual_R,Frontal_Mid_2_R,Cerebellum_6_R,Temporal_Pole_Mid_L,Frontal_Inf_Tri_R,Frontal_Mid_2_L,Vermis_9,Frontal_Med_Orb_R,Rectus_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Temporal_Mid_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Olfactory_R,Thal_MDl_R,Precentral_L,Amygdala_L,Temporal_Mid_L,ACC_pre_L,Thal_PuI_R,OFClat_R,Frontal_Sup_Medial_R,LC_R,Caudate_L,Thal_MGN_R,Rolandic_Oper_L,Rolandic_Oper_R,Occipital_Sup_R,Thal_VA_R,Vermis_3,Occipital_Sup_L,Occipital_Mid_L,ACC_sup_R,Pallidum_R,Cerebellum_Crus1_R,Hippocampus_L,Thal_PuI_L,Fusiform_L,Raphe_M,Cerebellum_3_L,Cerebellum_8_L,Rectus_R,Supp_Motor_Area_R,Cerebellum_9_R,Hippocampus_R,Cerebellum_7b_L,Thal_AV_R,Cerebellum_9_L,Putamen_L,Cingulate_Post_L,ACC_sub_L,Frontal_Inf_Tri_L,Cingulate_Post_R,Frontal_Inf_Orb_2_L,Thal_LGN_R,Putamen_R,Cingulate_Mid_L,Thal_MDl_L,Angular_R,Red_N_L,N_Acc_L,OFCant_R,Occipital_Inf_R,Supp_Motor_Area_L,VTA_L,OFClat_L,Thal_VPL_L,Insula_R,Thal_MDm_L,Thal_VA_L,Temporal_Sup_R,Thal_MDm_R,Thal_PuM_R,OFCant_L,Olfactory_L,Caudate_R,Cerebellum_Crus2_L,Thal_AV_L,Postcentral_L,Vermis_6,Postcentral_R,Raphe_D,Thal_MGN_L,Thal_LGN_L
Thal_VA_R,-0.17686383835713465,-0.20871685459978867,0.36104164916806186,-0.3162219764719015,0.10639620491056777,-0.1193117272105755,-0.0970616824571621,0.832867023779978,0.6962488734953844,0.11281819507260332,-0.09182470591346004,-0.06962906985680294,0.5210817533419636,0.1660456071730142,-0.5461198782680511,-0.46790328738395603,-0.17223570506890407,-0.14551776820260592,-0.29094312580212595,0.4283260587526815,-0.8229431748172684,0.6908437478221795,0.11962924015018887,0.15807576294055084,0.4739494909022376,0.6264400599867335,0.18424694042196638,-0.16377275104533393,-0.614589026508374,1.0,-0.2993462614845307,-0.652127622361048,-0.5729161075527149,-0.6732481579959816,0.7820039277949027,0.0808232698190939,0.4890699125506584,-0.37699875875435496,0.3555351614527367,0.517023219814767,-0.09478113521003706,-0.12232478345440091,0.8136989134405865,0.03567345709591192,0.33575867037063023,0.7943739524239266,-0.25787532918643286,-0.7509496125896893,0.34006676439172784,0.4434213376945356,0.014071859023059989,0.7590133723719015,0.2430097636842908,-0.011965196029021154,0.47199875347358133,-0.5734708353681016,0.687860066096854,0.0749075585747087,-0.5365076032550797,-0.5561530456691763,-0.07658162364930768,0.766712013644172,0.6786592135850938,-0.5401571132440703,-0.012148242186438094,-0.3627109913735217,0.5583345172066945,-0.7017257188853085,0.07991919577413788,0.3093097184929442,0.8720366223134819,0.13869741340696434,-0.5567534709843559,0.7371051329878433,0.22661567444089212,-0.22515719651065846,0.28758136429050435,-0.4840159230046807,-0.43718475917782207,-0.26381011369105645,0.3691194114521139,-0.3276307315240399,-0.1416851127183652,0.7129785936010189,-0.5100541914073303
Vermis_3,0.741719184308416,0.25708732229604336,0.4511457724439339,0.603774434739152,0.40783196211009937,0.28332790029257376,0.587851933573695,-0.20781701653608414,-0.3989450708620338,0.30685343980859975,0.31625659820796814,0.4326539339956504,0.21461020214208582,0.3297198130130987,0.6630739810610852,0.40957866060955384,0.15339727934218064,0.7236907974854876,0.04164697566845851,0.21370565818363998,0.49757144034450423,-0.07227784414834706,0.44918258080369905,0.24432089288359385,0.029839036997920433,-0.5857890771014369,0.3842737710140228,0.29046602597330795,0.30806182739335264,-0.2993462614845307,1.0,0.18422410774939382,0.018727499413841334,0.4803230031072779,-0.09207184885622054,0.3492081902196215,0.04740579654558161,0.4752994331054036,-0.05255040453473053,-0.41569805981314395,0.6871415788237909,0.4360981084544735,-0.47692679964575657,0.2669641671141789,0.2897645741200213,-0.03674135764401117,0.4752927197373693,0.24229432416754965,0.34744203912891963,0.4085390176715921,0.5872104491356891,-0.17636215609860809,0.004504383568488823,0.5907731426121154,0.028080211608787955,0.33314471823440095,0.20890106827627447,0.3523913366760885,0.472681898966138,0.37323990910980076,0.6756191564155779,-0.29073249337753054,-0.36749568032802626,0.6097518645303729,0.37066342212583053,0.17728768436302225,-0.44326528393795966,0.4650791356585868,0.3724429950516938,0.16993456902446477,-0.3848682814090313,0.46128348280264564,0.5288754487445296,0.14373770919929832,0.17898993440130856,0.4829629746073085,0.35928768575250253,0.5982067773836077,0.2359797636433638,0.15702030517610965,0.3588768980629586,0.15115262186701178,0.46777629490523964,-0.06496105336215423,0.4305400400275642
Occipital_Sup_L,0.1542834844610475,0.24133933939977312,-0.1659701757845296,0.20771520658868664,-0.00862760712274078,0.27345868743011387,-0.017623364534538256,-0.5582641383356192,-0.48394955819703633,0.06810774583207074,0.3432515990899774,0.3140391212610104,-0.2890517836139728,-0.04521026049600149,0.5118495188120131,0.40292126160304903,0.4092156945050158,0.2075870993141528,0.09370185083592306,-0.11698770278127806,0.5681238860434207,-0.3947291052557108,0.05421971195460518,-0.04032165501537149,-0.36993226973963383,-0.45335148187285085,-0.25439339416355516,0.34751905059591537,0.8588926398103535,-0.652127622361048,0.18422410774939382,1.0,0.8381249881543402,0.6423878952995765,-0.6589529302054787,0.015411998044434655,-0.19899938252579427,0.3208390652022782,-0.15107247479875657,-0.1115507823349691,0.1062321216892979,-0.047341686817822734,-0.4899248314383037,0.13731712645482347,-0.25777661424188897,-0.3974959598223625,-0.05874554236275299,0.6351947078872968,-0.09499958299748192,-0.255249078826241,0.06616707087361767,-0.5301194786852178,-0.19330077850209804,0.14707582831415594,-0.4173201634010916,0.3677161646610033,-0.5890864855101805,0.02775843583513239,0.5535962387761615,0.7175051978032934,0.20927755636832077,-0.6254026126894823,-0.46765558655335726,0.38587632942235,0.17317493900160305,0.2202548525776821,-0.4678882725383784,0.441200443429583,-0.02675023599450377,0.0915781413829903,-0.7193274196130987,0.031084751704565983,0.5759933185394022,-0.5941834909977233,-0.16380963008360433,0.261557515154079,0.03495653030995844,0.14902833099935853,0.48862366575004573,0.5093285009680645,-0.13719693971686148,0.48736105120362955,0.18808533833314012,-0.47204114224717586,0.27643106224089437
Occipital_Mid_L,0.0196452334190432,0.16875888219185392,-0.24549382604613657,0.0987527499887805,-0.07740358892393127,0.35084026261812956,-0.16183937489511463,-0.4852625352038677,-0.3925163972988197,0.07998712671613918,0.35270337029346654,0.2338638927226588,-0.32227778476600977,-0.08279095542366464,0.36525735726354674,0.30804763335816593,0.5212109403559786,0.04197690140253438,0.07960173637996652,-0.08818800850360818,0.45082485723014415,-0.3505129592898752,0.00044440199458069805,-0.1565182304761653,-0.3917781441049035,-0.34401460350989077,-0.28103063797711103,0.3478809082200437,0.756729334712518,-0.5729161075527149,0.018727499413841334,0.8381249881543402,1.0,0.5367261925415383,-0.6099062502698105,-0.02056332153091286,-0.26398728229362856,0.22867350756737667,-0.24826950354905591,0.007021184078929031,0.05788460984316019,-0.2630170048026743,-0.38338005088132004,0.21655282619901078,-0.34871302749008054,-0.36617989253757505,-0.1995106501148123,0.5635907693130405,-0.20302530639367541,-0.2804716274093114,-0.0136395729010464,-0.47464471878541276,-0.07365838934667754,0.05414397355510772,-0.3725599781924426,0.2779656976873987,-0.6298247724446192,0.07156264522460741,0.33914778279854857,0.5825427826965595,0.17679699287464837,-0.5726204091623365,-0.4150413198573216,0.2857493874526663,0.19285240963910877,0.21339236199239328,-0.4063199385362407,0.38225015864917156,-0.041551041790921665,-0.04838044874762763,-0.6292889443344095,-0.044674195155496546,0.4636505124593917,-0.6176788719936729,-0.1200392338922754,0.08236494014288943,-0.11736544268966319,0.020653015591085372,0.3692871511669975,0.5950326589344851,-0.275047125950107,0.373384265335331,0.18180033914287505,-0.4346705249482473,0.23006780494504417
ACC_sup_R,0.3381071923253055,0.409923275370309,-0.03877442937528302,0.44640128741205926,0.2895697220413101,0.4472246529945976,0.10660133922219489,-0.6540547196933981,-0.6469374581099081,0.212282302038524,0.3574210582644875,0.33368540842326305,-0.1265980534351515,0.13164365028526154,0.7822467493095442,0.5476789161605478,0.4366521448448822,0.485498006315449,0.11613473889124855,0.14638819882538978,0.6967010922635287,-0.3533015381463465,0.2602879080525483,0.038638911904545874,-0.38456884054051016,-0.6614351104612294,0.07391989009565371,0.36841249790900094,0.7040593539253639,-0.6732481579959816,0.4803230031072779,0.6423878952995765,0.5367261925415383,1.0,-0.5497446546194626,0.048491515956339486,-0.08228240872925008,0.5331773247103736,-0.2978518967642667,-0.3018391044613369,0.2515798268666348,0.049627182630730134,-0.692823878798186,0.2599801622785872,-0.1534698692967484,-0.37933393951357786,0.09215005668842806,0.7114120505733843,0.006495583071438637,-0.06228956799866265,0.36104126396943875,-0.6410681128737472,-0.18180198953608112,0.3708249762554297,-0.4186448639459698,0.5372048310354134,-0.36505693866772604,0.2557598323953562,0.7435273698926484,0.6734040637818619,0.37892789563557194,-0.7270980964887752,-0.7242735017190228,0.5605763516304754,0.3305663409516451,0.15587007793561805,-0.6532804448843351,0.6314789941289422,0.10076403137752687,0.08221379598575188,-0.8050953991556922,0.2169413195302853,0.6856840975592472,-0.45044252749113756,-0.11690500619547624,0.43661772594569315,0.19636743033513473,0.3157433390104389,0.6355423679773187,0.4929782915225725,-0.13076320397935576,0.4509111661800803,0.3270608109850569,-0.4588828627248738,0.4875606815661714
Pallidum_R,-0.006031304421234361,0.07888985690994554,0.29815813527482704,-0.2453617167847023,0.3418654280822037,0.02100370955676464,-0.07228331157436484,0.7681218518672572,0.7141550620195717,0.2511854468988032,0.08796122557917382,0.0043392202416422535,0.5115995929424184,0.4374742444855761,-0.3949300404463672,-0.5555116210822213,-0.09722515467921015,-0.004566569428250274,-0.24057781326034394,0.49323987103742856,-0.6598922674351827,0.7594208410657447,0.4087553150769627,0.3404971092454154,0.46069629367096393,0.35823237147233933,0.38490648768253843,-0.024284048624381233,-0.5733506381944173,0.7820039277949027,-0.09207184885622054,-0.6589529302054787,-0.6099062502698105,-0.5497446546194626,1.0,0.014940874604668683,0.3380949795389344,-0.3010993910947033,0.21575332388225577,0.4311346289169324,0.029747951580783263,0.0844329206907883,0.67367199228102,0.22959991359907705,0.34546807323263934,0.6284698569009542,0.04708908812739962,-0.6792065494824044,0.3986673488132171,0.6046725326205039,0.142991027830116,0.700162658691045,0.2688638398624545,0.14709884351265373,0.6189142586894931,-0.5633085378908321,0.8154783292250499,0.23225059770672948,-0.41142176260540736,-0.38491076720941725,0.025256242654025107,0.735973287635025,0.6621322174093408,-0.495094017992847,0.19810044468533933,-0.3424815403790888,0.5660892116389055,-0.49480948452599594,0.37869310162953984,0.06166132820048325,0.7435741575548678,0.32144242075596197,-0.6332185051951748,0.7498525595258055,0.40638934921686,-0.22088032699994922,0.3969728655503161,-0.29713222632912667,-0.3809534861287907,-0.1958208759596609,0.3030654631767477,-0.15450326574001613,0.028263514723772806,0.5112743434849418,-0.3948528304206217
Cerebellum_Crus1_R,0.3085312869746638,-0.21039302925847103,0.647037204213371,0.5216899595745795,0.09845606640238638,0.32598094143159295,0.6895841167970777,0.1358124703348729,-0.01778296007215508,0.04300302909072174,0.0940483589972683,0.6612813191019243,0.5835308839499465,-0.05049382252512748,0.2538907941789173,0.1252717821561822,0.11692591863515163,0.3560644503247252,-0.35018092143524016,0.15656881207148615,0.002549875069294756,0.2883320411867414,0.15401729525842014,0.009219887062446192,-0.08234139259371624,-0.03050893457099015,-0.025537904688594557,-0.12734325368478916,0.08064555538110817,0.0808232698190939,0.3492081902196215,0.015411998044434655,-0.02056332153091286,0.048491515956339486,0.014940874604668683,1.0,-0.19251660083485542,0.2428341812501309,0.04497478895255087,-0.19371675071646402,0.2525268683612423,0.0014937927797169573,-0.058495856746967015,-0.0007664064321228337,0.7291394920044274,0.40513407134281615,-0.004259167229098604,-0.2526511668017096,0.5346792547131922,0.2249780092498177,0.16950028608440187,0.01831646479174221,-0.18508907262753335,0.20014123349654897,-0.20256172128524838,-0.037117214201573996,0.17888288351840143,0.04937604758349396,0.18102607421449018,-0.10667540050017396,0.23275074589895392,-0.16000054220912652,-0.10722513990065748,0.529459959874807,0.07207118596606298,-0.028562614858493478,-0.4190155901559924,-0.10719599220391855,0.004015913381366137,0.31574553531046473,-0.10217807702927789,0.4581589221353727,0.271479515175884,0.20172723832023703,0.3296264074632129,-0.005091645883376365,0.2336526236325065,0.1754085324109132,0.0015878416624989634,0.09488337307930518,0.617243785003687,-0.3326300670038857,0.06433140766089486,0.1592522434110162,-0.19615297485322725
Hippocampus_L,0.018748761961044667,0.14563136947077698,0.20968117054568491,-0.19565455891141206,0.16264273056523498,-0.10515136715349364,0.007679266999487011,0.3464253051598122,0.21028151928061578,0.038589582571654235,-0.042401030837078836,-0.1329895311508989,0.24025390761023557,0.2172259055072761,-0.07130640600112874,0.294239444876982,-0.17794204606457634,0.2620212109167081,0.2862009605063807,0.39327755126110947,-0.1718892387336081,0.22866432463400277,0.12739766094275604,0.31765883372072246,0.6942429565271222,0.3393784072113646,0.29784186253798606,0.038193014981950636,-0.21046429675062786,0.4890699125506584,0.04740579654558161,-0.19899938252579427,-0.26398728229362856,-0.08228240872925008,0.3380949795389344,-0.19251660083485542,1.0,0.13786031501801907,0.5189628941096855,0.3587986614322476,-0.047828641111448536,0.38072600969620735,0.3990226342685102,0.05077474164935584,0.17656730223083061,0.5078024531701835,0.14510584952304134,0.00718754953073474,0.4178621763332099,0.31343297064831116,0.34215649477927684,0.390892908325962,0.28974799110066135,0.28248947092204085,0.35746156375714133,0.16546261410093202,0.5015305200328876,0.14667999402210086,0.03921995389143211,-0.017985888098271233,0.07231798277800859,0.46018118764696153,0.332479911395385,-0.30870021563314515,0.01902726815489895,-0.07466448876731263,0.41068677587070446,0.022744848095858076,0.17673852287026653,0.48375199334693725,0.4934384206814401,0.08129160091845952,0.06005423897823893,0.40526060102538447,-0.044833448158027187,0.43184831958785963,0.46691014801442277,-0.19296896695920784,0.06643201031441665,-0.18113499518531487,0.19722956120962948,0.02683634339152301,-0.04061889324783953,0.5441831050069997,0.15682271644428322
Thal_PuI_L,0.39905331924765114,0.18377136398545343,0.08672970355807248,0.5430371575421208,0.2627999042816821,0.23547147682710304,0.39240798739962707,-0.2933678236931314,-0.3384680940519922,0.11425630554946782,0.02664076823830357,0.32811097901780156,0.0711599613936962,0.04770349555601661,0.5577617019495029,0.55328653621242,0.09058463121669047,0.42489433772568735,0.17138033556604013,0.2096218066775618,0.586088881030057,-0.13978831050439453,0.20008490351211292,0.07175236936071666,0.015019340213639919,-0.31588700870294406,0.14435696571179255,0.23794210273934935,0.30316491374934224,-0.37699875875435496,0.4752994331054036,0.3208390652022782,0.22867350756737667,0.5331773247103736,-0.3010993910947033,0.2428341812501309,0.13786031501801907,1.0,0.046497340627789326,-0.3244503750778323,0.3399019599745616,0.3384536759374712,-0.40762333468530865,0.00111042828264795,0.26014101079744045,0.0035484007463632205,0.3364735391759741,0.5329571039918971,0.3377001705639773,0.09166871891624989,0.24477815366962632,-0.28763839178719713,0.04541154815768127,0.16316801365561773,-0.11066729925015303,0.6836831397382843,-0.061279127322437205,0.19004680161843343,0.6584722003513962,0.2578437386161966,0.17745213972802232,-0.4482544082634397,-0.3005697081900907,0.5700263087385985,0.0895683491428317,0.42163612035512843,-0.3930778901164085,0.560519557311124,0.2624181956067407,0.3369007597844775,-0.3391349402488436,0.26016806681351806,0.6206823809463918,-0.1553883084026022,0.2489349193805892,0.33980058998999524,0.31431877566168664,0.465752993867218,0.5993114531139782,0.1107338586214132,0.08361828486613876,0.0916066071937765,0.059792349887927705,0.08330194263240912,0.491359485347701
Fusiform_L,0.20451520369421794,0.056069068208184934,0.433301662499408,-0.1676349119516772,-0.0606807736856142,-0.21567242738574746,0.12834480171237464,0.2378553432551619,0.24750905513371058,-0.0848365082301045,-0.1554886398200871,-0.07551571018296638,0.04407542840937409,0.12205527509587503,-0.3376776942918731,0.14127400177314184,-0.269863693595818,-0.10873664260147897,0.35954129636916704,0.06861364244736266,-0.21554439496223352,0.02032824743917944,-0.10498627569970591,0.08052952162661417,0.5501111308542702,0.47570468162324875,0.20774610091075355,0.07142362926516448,-0.1484310212748716,0.3555351614527367,-0.05255040453473053,-0.15107247479875657,-0.24826950354905591,-0.2978518967642667,0.21575332388225577,0.04497478895255087,0.5189628941096855,0.046497340627789326,1.0,0.23078083386776785,0.07734502875049609,0.39535830129308563,0.3018701315872654,-0.08948800723692396,0.4186496564142633,0.36788758747634265,0.22550388580365732,-0.0798605441847967,0.3179559975839915,0.14335794683823952,-0.00379112990999998,0.43977012651978153,0.32145701046750624,-0.015359663967643123,0.4710298350701316,0.07461146980154287,0.278966604349252,0.046079674648674386,-0.1830169359081974,-0.23982717514364893,-0.07016560840880395,0.47452648058884106,0.4661276679238284,-0.14314180573319096,-0.10061311943744053,0.08915642938542563,0.5102551579560363,-0.16634486582339014,0.24663447806832872,0.27790981123900443,0.5184466677852185,-0.0933893979037045,-0.09700141622039793,0.29830232306995214,0.008723974696665436,0.1110910428506765,0.09499328939818852,-0.15282507881105734,-0.10802421237133118,-0.2631314588391711,0.5121471234752146,-0.04673890938202981,-0.14107134201036356,0.5510675984363078,-0.22185658428213456
Raphe_M,-0.25449404029444744,0.046124138183954604,0.06548865345415701,-0.43112583694587703,0.06567243220300377,-0.006682759010719184,-0.4166481600121037,0.4969634572079815,0.5301049266058723,0.15113842696945884,0.07930050300674259,-0.025685610476325154,0.16955252256052986,0.1604372056584718,-0.3455685784345662,-0.33004978179752753,0.04237112034739716,-0.19999601725933527,-0.061682073776061684,0.3608040962345535,-0.5096414682002887,0.44668583073636264,0.12999886522171472,0.17707582622319118,0.20770231386821636,0.41338569533766145,0.022395670352172707,0.14975813020491763,-0.11577203947138776,0.517023219814767,-0.41569805981314395,-0.1115507823349691,0.007021184078929031,-0.3018391044613369,0.4311346289169324,-0.19371675071646402,0.3587986614322476,-0.3244503750778323,0.23078083386776785,1.0,-0.15595243743742238,-0.22680180671905545,0.6047579412255703,0.16643618018231474,-0.03949042688802148,0.4188535097754868,-0.3425568869473988,-0.3258690746493181,0.1254855931350217,0.3139718917940621,-0.0061024825363151965,0.4463498783688599,0.19617065684253202,0.04231122686012021,0.3627425775229998,-0.39556221457905416,0.2404162916088882,0.1204820563119721,-0.3834715786136504,-0.09696885754610753,-0.028052701991569305,0.47117390483660143,0.4715329817928698,-0.5439570518800046,0.10270694457734375,-0.1991363457126355,0.4886890838928247,-0.44778854609117746,0.2021577613400353,0.07992082583136434,0.4582791705960547,0.08303115337132724,-0.3724032233997048,0.2738823934356672,0.11420604141874006,-0.12951678427033397,0.1666532609701067,-0.5740216745665276,-0.2008488114848243,0.002586694959170669,0.02585614287389386,0.012694299316033478,-0.04516416059085563,0.3135853139428306,-0.42862654481915197
Cerebellum_3_L,0.8458101190829298,0.14956199017318986,0.45966733384164576,0.5306661346682645,0.3693267589169849,0.37407714372333606,0.21388551438432027,-0.022159409204247377,-0.1101793349266566,0.5508365899742197,0.366193229460575,0.4335082141366697,0.24967999883171166,0.41726502146968664,0.2870602086932904,0.0832307359178422,0.38034781195156236,0.28938270392591203,0.0610322631492228,0.28824916265282935,0.17874715504086827,0.10063043957427048,0.3650913760019587,0.005900957227025045,-0.1263716938152583,-0.3619909437036815,0.43415581548015264,0.5126488247594727,0.21844369627614996,-0.09478113521003706,0.6871415788237909,0.1062321216892979,0.05788460984316019,0.2515798268666348,0.029747951580783263,0.2525268683612423,-0.047828641111448536,0.3399019599745616,0.07734502875049609,-0.15595243743742238,1.0,0.04864400226654007,-0.2043041114781267,0.4346321594400213,0.2334720057037661,0.15403814838828617,0.13800327979378602,0.12847635630190046,0.1643138584826721,0.4332587621552884,0.36763039624718524,0.008584070659036887,0.23843635970550164,0.31508118292768267,0.279178630475584,0.07021472581872641,0.13206559414903135,0.5952249792211388,0.1754166188569424,0.08890698399916193,0.522449076002901,-0.1840812229052311,-0.04908635787080195,0.46637048004652726,0.501495323943248,0.13747480091720804,-0.1865371436258546,0.13421519299111098,0.5024468390526803,0.09185360643007082,-0.16605498411027275,0.4307630914735408,0.24961889336336804,0.12275043628202027,0.42222357773716457,0.1121925123018647,0.10645879682285968,0.32483567610140773,0.17296749393633623,0.3147523400944015,0.36825985768728003,0.1106987414070426,0.36493941050746975,0.04365040390926138,0.14104802314613193
Cerebellum_8_L,0.23929712791828076,0.3148824286391572,0.17767945723503314,0.16167782817520726,0.16171213362037384,-0.22876887681712194,0.5479505035575377,-0.08487893608594753,-0.14345873971400241,-0.205905238418766,-0.08699284348639796,-0.10982459584489003,-0.009812234030491933,0.21590509730411628,0.20701029862263484,0.412061894517419,-0.39347154239052984,0.4418516294436515,0.40639871947552453,-0.07653452689726001,0.30825989521774505,-0.15756905289156772,0.16534886420427314,0.3372314274880712,0.49966022918286634,-0.02937727728612724,0.2404643855602878,-0.13933507441723117,-0.08688637396717581,-0.12232478345440091,0.4360981084544735,-0.047341686817822734,-0.2630170048026743,0.049627182630730134,0.0844329206907883,0.0014937927797169573,0.38072600969620735,0.3384536759374712,0.39535830129308563,-0.22680180671905545,0.04864400226654007,1.0,-0.20996248045235538,-0.111845016357973,0.3651284119596101,-0.06559144188666935,0.8007722131133295,0.19415616353884438,0.3857657371017593,0.09943738533328997,0.2170108570838312,0.0389323250865703,0.020386522493998457,0.2623647055987082,0.1841770723657295,0.4544508367913424,0.29679112829740384,-0.050722643962856556,0.3142052786274206,0.19267247626438533,0.052746918475128524,0.1653906818081234,0.0549219089735489,0.09971004865231947,-0.057172018027383406,0.2653698034053586,0.1349394334023446,0.3864895761992081,0.25188583043933266,0.17083403211992979,0.0771980729706114,0.04008228023566229,0.18032565496286734,0.1619766330887177,-0.042924543014545305,0.48229081922993405,0.3396748003512053,0.4900514216937317,0.17021518351822357,-0.3548851225839649,0.1895894104951194,0.11527487125975637,-0.007760221258232618,0.11200355624788443,0.3411011651291021
Rectus_R,-0.2517210159581809,-0.21776355165843178,0.11033070751259329,-0.4809245607404789,0.006808939037461272,-0.2019008046772723,-0.28927335507306307,0.8605944780102549,0.8847922972375418,0.07644636031367284,-0.09376790369338367,-0.10849177497529046,0.3905468852963453,0.11863256381643725,-0.6544293170847922,-0.48860501184137867,-0.14922272119017144,-0.3302618297670309,-0.21380601072421526,0.37041116087267945,-0.7524208098146905,0.6980524740383511,0.07853054140538245,0.12196373701600867,0.40778539804739844,0.6087264093318189,0.06714012567292248,-0.10064025144064004,-0.48530616963423784,0.8136989134405865,-0.47692679964575657,-0.4899248314383037,-0.38338005088132004,-0.692823878798186,0.67367199228102,-0.058495856746967015,0.3990226342685102,-0.40762333468530865,0.3018701315872654,0.6047579412255703,-0.2043041114781267,-0.20996248045235538,1.0,0.0016034332034894044,0.1717084863173258,0.6819948197292953,-0.25423542734743787,-0.631691303831707,0.21647179194074712,0.34783155213810923,-0.10122808331920201,0.7369101682316826,0.1927707609281828,-0.10698137998465954,0.44234192815185513,-0.5408038077136016,0.5174305606781958,0.05407710436870596,-0.5146678638774278,-0.4591127616802204,-0.2886563306688923,0.7070520704547224,0.813515959664692,-0.6348441571134217,-0.07168238819431318,-0.2843358477770468,0.668221190696217,-0.5911482721553041,0.09826928591553688,0.1430137334016802,0.7939426799682967,0.045396447224058424,-0.6121324298720877,0.5096328553707826,0.38541713869781447,-0.3563758504708895,0.18114443844353326,-0.569792483520821,-0.41923878148459165,-0.21400050442397436,0.19393960300137322,-0.23388559690288174,-0.26296240776610913,0.5978997790329611,-0.4847878866203338
Supp_Motor_Area_R,0.36725301256595755,0.6200742697806327,0.2823697855144891,0.12978443529891767,0.5512950066308168,0.7023562096705648,-0.1541936474831097,0.03842243647895417,0.09376771831131459,0.6399911021132089,0.8517279813904085,0.4042289170136644,0.31234146045254646,0.836605675909874,0.16623612468332707,-0.03198261406888381,0.7916234674631483,0.2298456878502137,0.09010203492085095,0.47290123053609795,-0.030310759027273683,0.3195912895052957,0.6493910067560097,0.15338005430924218,-0.13917513165277223,-0.3116076807422106,0.5511040082097061,0.5468068191815436,0.35647435681357986,0.03567345709591192,0.2669641671141789,0.13731712645482347,0.21655282619901078,0.2599801622785872,0.22959991359907705,-0.0007664064321228337,0.05077474164935584,0.00111042828264795,-0.08948800723692396,0.16643618018231474,0.4346321594400213,-0.111845016357973,0.0016034332034894044,1.0,0.037743008173624394,0.15122932422493798,-0.07468925213048777,0.07069766364903192,0.20096507946939526,0.4603286037570053,0.28583106643379697,-0.013277456441172508,0.30132155817536344,0.35458003313637537,0.36168180303813774,-0.15073472258168377,0.19971800195673586,0.7784412201882631,0.13002197823290043,0.38273263979964883,0.4739979118373803,-0.07643924385174258,0.06074629571603659,0.045175067461400986,0.9553310800444759,-0.12456314119262836,0.04507362768084192,-0.024333514127398037,0.4382195061096618,0.029943956133478576,-0.09930317588786752,0.5180255213507136,-0.0016268565921401352,0.021008615032022383,0.33984387959802664,0.025648347281394656,0.20833318875795734,-0.13227117466170332,0.1654306174898251,0.6903831896624274,0.05307192625293896,0.534276423325221,0.4737246869208922,-0.10183680530507903,-0.05249342208575242
Cerebellum_9_R,0.34387782190140354,-0.03266062185910524,0.6903814121935806,0.40838651192890624,0.2517105983306272,0.218249083621409,0.6725406223258525,0.3685226377227536,0.2468600090338851,0.06194991232390082,0.023310490608519346,0.45054927806378037,0.6577235372410895,0.22050924320514909,0.021814672620997483,0.09744283375511711,-0.05643478912833129,0.33253730716899255,-0.08391235779604725,0.3174918667145191,-0.18679188452414686,0.4363767000493714,0.28994481661543303,0.22925752153012902,0.3215678906999599,0.23995240051107436,0.2808276937227856,-0.14893055832402777,-0.20128109392741828,0.33575867037063023,0.2897645741200213,-0.25777661424188897,-0.34871302749008054,-0.1534698692967484,0.34546807323263934,0.7291394920044274,0.17656730223083061,0.26014101079744045,0.4186496564142633,-0.03949042688802148,0.2334720057037661,0.3651284119596101,0.1717084863173258,0.037743008173624394,1.0,0.6059464558990871,0.26411128607753626,-0.3322250581552738,0.7489351935164774,0.40863094053763843,0.1742935378039074,0.3439455311819917,0.07046422448430001,0.19153438345855034,0.21872399390886832,0.002799351253463051,0.5252120729717493,0.16710298348507366,0.10779871944503024,-0.24205660884761318,0.09445915323672605,0.2449200157050848,0.2695994477368355,0.28036747292451253,0.10524952929239234,-0.059550829521897365,0.03271775989695129,-0.16338030776291224,0.24592492140688585,0.3714724105516216,0.2908678573932021,0.4496198570796989,0.011422834889370473,0.42593245000723057,0.4309415090195019,0.1010294463052011,0.39551437894043834,0.14365246874006812,-0.028009530937999547,-0.11687800656531674,0.7193510650020845,-0.29323316663940546,-0.07957307827032817,0.4478936397696831,-0.2438490937677503
