,Frontal_Med_Orb_L,Cingulate_Post_R,ACC_sub_R,Cerebellum_4_5_R,Olfactory_R,Thal_LP_R,LC_L,Postcentral_L,Cerebellum_8_R,Cerebellum_Crus2_R,Thal_IL_R,Heschl_R,Temporal_Pole_Sup_R,Red_N_R,Thal_MGN_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Thal_VPL_R,Cerebellum_9_L,Rectus_R,Lingual_R,Thal_PuM_R,OFClat_R,ACC_pre_L,Thal_MDl_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Oper_L,Raphe_D,VTA_R,Caudate_L,Thal_LGN_R,OFCant_L,Vermis_9,Thal_VA_R,Frontal_Inf_Tri_L,ACC_sup_L,SN_pr_L,OFCant_R,Frontal_Inf_Oper_R,Thal_VPL_L,Thal_PuI_R,Parietal_Sup_L,Supp_Motor_Area_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_6_L,SN_pc_L,Cerebellum_3_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,OFCpost_R,Temporal_Pole_Mid_L,Thal_PuA_L,Caudate_R,Fusiform_R,Temporal_Pole_Sup_L,Amygdala_L,Rolandic_Oper_R,Temporal_Inf_R,Lingual_L,Thal_MGN_L,Cerebellum_9_R,VTA_L,Thal_AV_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus1_L,Angular_R,SupraMarginal_L,Occipital_Sup_L,Thal_MDm_R,Precuneus_L,SupraMarginal_R,ACC_sub_L,Cuneus_R,Cerebellum_3_L,N_Acc_R,Parietal_Inf_L,Cerebellum_10_R,N_Acc_L,Thal_PuA_R,OFCmed_R,Amygdala_R,OFCpost_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_6_R,Parietal_Inf_R,Thal_IL_L,Vermis_3,Fusiform_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,Thal_VL_R,Thal_AV_R,Occipital_Sup_R,Temporal_Pole_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Post_L,ParaHippocampal_R,Red_N_L,Cingulate_Mid_R,Thal_PuL_R
OFCpost_L,0.15457467236785305,0.23436021441417282,-0.008636719220881715,0.3546632358455113,0.2232866986497306,0.14521899564995977,0.07951624439965223,0.23884237296131744,0.4388100683782174,0.35702034892861106,-0.21820536690922668,0.4355221086391016,0.4698253373911068,0.1660320273586833,-0.1895548545069854,0.21184170414792314,0.4470115876102671,0.37116724811050433,0.1804736264286002,0.4560289684843919,-0.02182268165409765,0.4606154207138758,0.09202796178493143,0.3380778361894982,0.38421186339689795,0.03395568242845589,0.28639796033757886,0.29816981666005965,0.4351120764226643,0.12322365523497848,0.4911626917391743,0.097014091832648,0.17589086868551312,0.6838686262179196,0.2254921387468718,-0.05344472330299239,0.361694000393903,0.4833375531748673,0.3329777717086027,0.201769167685795,0.43078213353008715,0.21009946819530168,0.11233230062504831,0.1073638853023303,0.4155578908910082,-0.09981787099783329,0.5160252256483253,0.6304790352407202,0.1516069554069402,-0.03771494713612046,0.44601821427742666,0.5424322841070154,0.3984474262247041,0.39183674261594087,0.5743444894451701,0.42873019996814793,0.2562512232256888,0.26988265494650954,0.35488770148059157,0.024815266084130493,0.34136702586833134,0.3165194740473801,0.17113128569760633,0.1950904532376375,0.1535371042336506,0.3717383951884506,0.17215519838839247,0.1844070945746063,0.3542928828409788,0.1354526783720475,0.44325010199989484,-0.23881912684441997,0.053766079829160866,0.15013396167832954,-0.007091795240112434,0.07181186330224633,0.22562298458972754,0.05339682192033719,0.13398029614148893,0.3019769770061366,0.4698485813347513,0.243502386071557,0.1913023980504049,-0.061888203076560115,-0.013078566269229396,-0.06117610567480878,-0.10078005654069631,0.41766102534330235,1.0,0.19212232234674545,0.02674233980721854,0.22452035218273725,-0.06282282163547918,0.11904170694787951,0.3822090250581079,0.03488541391552563,0.36463735441056416,0.31620671203027,0.580265949575658,0.3217289552453533,0.07214794911538344,0.06626383572827249,0.39330395415835284,-0.013488995668291542,0.31026790478363536,0.2408587965437476,0.21888478834319955,0.2012776549905099,0.5643862943241899,0.10328916332425879
ACC_pre_R,-0.27823470456947696,0.49756206571052675,-0.13053977405736777,0.14900746223526132,0.666120715952728,-0.2898481857651808,-0.03096661722886027,0.4574846340751119,0.2691132936966754,0.21588832159281304,-0.12167801864339567,-0.04361494870948649,0.09668272313704407,0.49273484389987254,-0.43369601618982323,0.08779553276802236,0.3822099789295221,0.3645346546211865,0.48053972522341837,0.33140967372869984,-0.31077918311537234,0.3419620583408639,-0.20616167155096285,-0.02830547710852576,0.5563079296532123,0.41336054718569104,-0.0063004555645619345,0.5430550966081666,0.33667828261479554,0.30147978797966796,-0.09404957672945854,-0.09618915315890214,0.3924888804817761,0.13336485242644855,0.07625463961288118,-0.30614211242517675,-0.09384642610358179,0.5384892639367448,0.503969910672286,-0.42026925879570554,0.34066665730500245,0.4129732673025291,0.4636388209980135,0.5068994932429572,0.3893822627666934,-0.25845407393576847,0.46487225181806,0.12336570172545558,0.06214515800643824,-0.09296708310235628,0.010356066313080009,0.4268903248823439,0.13638987938087313,-0.2439098654208096,-0.05418827513339763,0.32807300808005047,0.5646845070505253,0.49444066537622716,0.12965948513578726,-0.37683931167887774,0.4717096531160218,0.44785897441215955,-0.07047961995308968,0.4480585058837285,-0.1507781337386922,0.05537534682966757,0.07703754197208866,0.6729955935821532,-0.019930901763896794,0.6151273049821687,0.3004924353098389,-0.27297406031230426,0.6159048542712323,0.48690946636036114,0.5131000829824792,0.47151724556486524,0.5714904270989971,0.6163692488121728,-0.30805778911243303,0.38026537446327807,0.2393748184459872,0.11239112464972353,0.5355659069329716,0.03902750316550702,-0.4545267348915385,-0.38349353555280324,-0.2608045906509252,0.46294677926561534,0.19212232234674545,1.0,0.16693334275138574,0.1297130705492226,0.3981881808533705,-0.16944779161502366,0.36513616183397285,-0.056306666538763636,0.07636634160502295,0.06972517699388366,0.44471820967399817,0.6342581155015121,0.551084535613856,0.6056169344758813,0.07238201892181462,-0.4598362118714006,0.38741874178595903,0.49797779306672824,-0.09365259330879797,0.36926865238412276,0.4483195885987108,0.40880980731328115
Cerebellum_10_L,0.46913841062331624,0.24548298692297088,0.5736050781654255,0.2732817428058657,-0.2668052434583148,0.2728957803570773,0.5468980776235944,0.04941577743968513,-0.09878205339725571,-0.40840207106419757,0.4035324781359784,0.2062014710068067,0.30501190574718756,-0.2479365841060091,0.4569008282035845,-0.06974069400818607,0.0779955469281156,0.19805462167376864,-0.3532221457089735,0.4700236073064885,0.6304995929965991,-0.09716442546537109,0.3538244307959799,0.5666357198405074,0.4602166945176765,-0.1059040226394355,0.6005908044705986,-0.26144517170569936,0.0021792765218053086,-0.03565517767647714,8.657782178918392e-05,0.4958767500644341,-0.21342125108703006,0.27171647553740025,-0.23714374570678934,0.5622785845206738,0.1594634193968155,-0.1444415284183309,-0.24501499174036867,0.5077744837442615,0.0225846987295672,-0.3203966975669371,-0.4351738145929636,-0.03479224858782895,0.13698234776895996,0.7494549670799807,0.30163677680323386,0.22587672782293974,0.2802979524884467,0.4904049957190924,0.20892968437876275,-0.14006563997364438,-0.5511742726056925,0.38416687128224847,0.5273139544190565,-0.5101278447923788,-0.4202084878052239,0.4652459120712549,0.43373763853802294,0.5364781558510282,0.008474093888849307,-0.007387095810609427,0.39815013641097924,-0.4147746249949668,0.4674766242710206,0.2297248385034694,-0.25851574341025657,0.04153541090754717,0.41061682334749083,-0.3918513154533436,0.323902068059078,0.12695591410684742,-0.007625496278375653,-0.04910535050146576,-0.17298612872572217,-0.32573984687132784,0.08881495050921823,0.04188762717162755,0.4523520112226197,0.15619460306114497,-0.19911207383119597,0.4655446748761596,0.008911805675393373,0.8477118591470204,0.5228730307185157,0.3746562881593287,0.6778558440220248,0.214971371379702,0.02674233980721854,0.16693334275138574,1.0,0.2590002144736778,0.014420500218791698,0.5249759660390108,-0.253140627915496,0.44528748806069374,-0.09925406297490567,-0.6679677880898841,0.24062047096738598,-0.020656332982741766,-0.2502769909143693,-0.11156013742727054,0.05454735995625684,0.5795772777068687,0.12261524742585317,0.21216770566790494,0.6418113088843717,-0.028837569376514566,0.26496473202923937,-0.37911285177043524
Cerebellum_6_R,0.26707040830636386,0.44188371945854865,0.35939525305244696,0.7030286331437192,0.09656208880934739,0.48190782081760875,0.530309896655469,0.09236118304564953,0.5386634024316134,0.3893010917057217,0.37959672710687764,0.4470148704746651,0.5815439014674971,0.15515103081706122,0.14091916236444202,0.647037204213371,0.30635842305430394,0.2823697855144891,-0.21929887452858945,0.5589587274866357,0.11033070751259329,0.5473379771748996,0.48597590175651045,0.37219700735426486,0.372485119659173,0.11082938002930663,0.5772441406940422,0.25609618660194217,0.10844598731063235,0.18101437190422132,0.08827830652414217,0.17814315544696782,-0.12319179067697655,0.2959385833414185,0.5158015603168956,0.36104164916806186,0.12422038909752484,0.18081097750031713,0.16872190228355324,0.12332320018746198,0.23347148010327484,-0.2937320130964203,-0.2329710438316301,-0.14772358867832208,0.3582635924243747,0.23616582577696812,0.3632413342652167,0.4365446800358144,0.839818719137392,0.6388135886234345,0.4127602600080893,0.4451637803623454,0.2795222585983298,0.2429509913506186,0.4030121767918927,0.2843442497601154,-0.12828880410967844,0.3384396696958279,0.8276149340807907,0.11630604679717721,0.34788537134511743,0.0718331258855845,0.6870998648207448,0.09855146936900806,0.4045972950719575,0.6903814121935806,-0.16165935653146032,-0.048880782417807536,0.6519880962424904,-0.18037144580230854,0.36563160080057927,0.2746429337814088,-0.09867267099942824,-0.20874632915351865,-0.1659701757845296,0.09972261573577972,0.13866674764962267,-0.11888050872433989,0.2856169347041911,0.5795584944750698,0.45966733384164576,0.44936899598268015,0.028152648420926844,0.02111675452579987,0.20391827323073564,0.4197193482492347,0.11090076884621015,0.2696711653917663,0.22452035218273725,0.1297130705492226,0.2590002144736778,1.0,-0.2605242449426811,0.45403107893450667,0.4511457724439339,0.433301662499408,0.04115507148543603,-0.06137405543232183,0.46262294121951697,-0.0840676423356928,-0.32784542343879153,0.020266055528270672,0.5508050737759493,0.22501716829621232,0.2536237561114872,0.41804845427425713,0.5658014102006337,0.4322441000179827,0.4246907193228609,-0.17341641441431177
Parietal_Inf_R,-0.4281985874494784,0.1783871484989976,-0.333024985535299,-0.18122988144892385,0.3536034095183803,-0.4531719841099701,-0.2705193483483365,0.41349918160800103,-0.18340697874611767,-0.1467614236284116,-0.2817929296780062,-0.3975515097538211,-0.3323704171242069,0.26401103581812063,-0.4322986960048266,-0.33925460296249316,0.20370371346299088,0.362781851683534,0.31394132645183775,-0.12133443949644102,-0.32869126806755267,-0.06911728751299458,-0.4060827976408129,-0.26473088977254405,-0.05840925557419415,0.20953041262801797,-0.41602638850136325,0.31833039711173056,0.05692433544350031,0.15588948871622704,-0.09698341146485101,-0.2418601055511484,0.21701082849909256,-0.2632582110135531,-0.14762199922270322,-0.4497955714705884,-0.18890587453619412,0.009969524631041463,0.2586932333225529,-0.30438867630160676,0.03673453333366727,0.2720609013138382,0.39447128819433264,0.7283024098823132,0.3975714351091242,-0.2596747964270992,0.24885436328707228,-0.19974474088775188,-0.3252016019496113,-0.23754269878025985,-0.1138855756508578,0.006251979098252898,-0.15694628371445915,-0.19774867744841415,-0.19105388842370635,-0.08493091692996856,0.44027062728902594,0.18340488638465244,-0.2927545847420913,-0.23988676505744277,0.1702504856348104,0.22278999380158213,-0.38547827311053917,0.19100808620229376,-0.42153916262541585,-0.3759936569284935,0.06927573694704584,0.3875439039945886,-0.31847237736349493,0.5633492375344026,0.3807135638192166,-0.12598495455773362,0.8341005289309809,0.3729911343620294,0.5991683067177813,0.23643076448083694,0.7499575036575482,0.8799848909977371,-0.3785765759524912,0.09549455822672355,-0.0883374390311263,-0.2205052165377747,0.5662194570206052,0.12098653081164562,-0.324166369464096,-0.5409847621752583,-0.259651255173295,0.10422114196067568,-0.06282282163547918,0.3981881808533705,0.014420500218791698,-0.2605242449426811,1.0,-0.35556597716378646,0.07351799968287641,-0.12855479474204884,0.0934513817063986,0.03889979971644123,0.09500459626587705,0.23922249247057295,0.4324879834810108,0.6986711858101331,-0.38543654616087525,-0.4885219573628099,0.5983421044044298,-0.026223782914951015,-0.3971698888459108,0.09139721750754809,0.11496443447893362,0.33645726772378143
Thal_IL_L,0.6959660552387448,0.055682548152893786,0.7347130008458119,0.28596305471399125,-0.3510861457955786,0.7040210696821632,0.5746203601478354,-0.4327363067747525,0.26940972281216513,0.05982848369718037,0.5785389648187884,0.5086156665779378,0.45990144641728015,-0.37484844240068865,0.5502623657120759,0.2212152205336171,0.20270104517834422,-0.08173363468613874,-0.47463643274558537,0.5360630676749231,0.6313925205959963,-0.045153714696138554,0.700297857441947,0.5400398670985949,0.4036027560057542,-0.16055526558831887,0.767184580160692,-0.42762708487683454,-0.22765125299679118,-0.17905971617132113,0.09079372040692445,0.556926142894317,-0.21546547326042992,0.28102190636287344,0.2144480758126559,0.7961726416769888,0.19785001492008558,-0.24238302424337776,-0.32841696996362874,0.5824214386288196,0.033126257176054844,-0.46548336546742075,-0.5430345107357473,-0.47336215641080626,-0.10060095937465569,0.7067505471613812,0.17321142126488798,0.3889183898916136,0.4910359207846092,0.627768682736046,0.42040862531832457,0.016716238934311713,-0.03757131653941762,0.4433017372144778,0.564683635307908,-0.15093942789862808,-0.53497022385135,0.43233184612156966,0.5826428920738586,0.5762123647894735,-0.013051564873159793,-0.14133346045198394,0.5600012986294748,-0.3311185397411521,0.8468104174430084,0.5457633508276731,-0.1102007472241603,-0.2594285535538554,0.4898164493059514,-0.6664211857512795,0.15333235281497837,0.359614385872583,-0.43508038934400184,-0.5901802686789143,-0.5292312721020009,-0.2943031361265687,-0.3086857885214965,-0.34003126431452013,0.7214923084130922,-0.02489763814915925,-0.05439943256626871,0.5391059326122051,-0.4722594896323604,0.4092255480371559,0.674862847250635,0.7135683784531914,0.5859348319630513,0.1001451212929098,0.11904170694787951,-0.16944779161502366,0.5249759660390108,0.45403107893450667,-0.35556597716378646,1.0,-0.10572529951694058,0.5622181016061336,0.045461274147826296,-0.2268060061089936,0.0495693659980331,-0.16076108913323253,-0.5611070420669183,-0.47445166334693595,0.37144804534181153,0.7660098476774735,-0.1799537444447262,0.04753162561428697,0.6826171881477328,-0.05889173114605791,0.06328293173993725,-0.5098358347599774
Vermis_3,-0.17198777438347854,0.5907731426121154,-0.19993190569098448,0.4903227047941969,0.6630739810610852,0.12462287532231292,-0.07823894997002596,0.15702030517610965,0.6158466121274201,0.6566499919171117,-0.029447142791081637,0.2647063549742621,0.21461020214208582,0.7328961955981803,-0.5857890771014369,0.3492081902196215,0.40783196211009937,0.2669641671141789,0.41646378664974865,0.34744203912891963,-0.47692679964575657,0.741719184308416,0.14373770919929832,-0.07227784414834706,0.21370565818363998,0.40957866060955384,-0.03674135764401117,0.6623842116254681,0.28841590827235347,0.46777629490523964,0.026685551940981128,0.029839036997920433,0.33314471823440095,0.17898993440130856,0.587851933573695,-0.2993462614845307,0.004504383568488823,0.48956172455129915,0.7816000926588285,-0.36749568032802626,0.30685343980859975,0.4650791356585868,0.49757144034450423,0.17390516814475798,0.37066342212583053,-0.5029714112969985,0.44918258080369905,0.3481514626845512,0.3588768980629586,-0.021006521389397882,0.4244472400478047,0.7768519156118201,0.6098166661323792,0.028080211608787955,0.058431106455028914,0.603774434739152,0.5500252232272156,0.35928768575250253,0.20458005321233355,-0.4014442168844499,0.7236907974854876,0.29046602597330795,-0.07096406258863751,0.6860130422434916,-0.06496105336215423,0.2897645741200213,0.17728768436302225,0.2359797636433638,0.20420448335703298,0.4640358434300119,0.3297198130130987,-0.12116788859475022,0.37323990910980076,0.10790638975692615,0.18422410774939382,0.5288754487445296,0.3646555741301593,0.3126847852257747,-0.17636215609860809,0.47251842897610136,0.6871415788237909,0.22956682491846597,0.21889255219469528,-0.37084293240237365,-0.29073249337753054,-0.12075231430971457,-0.46931316355489866,0.5279410557313147,0.3822090250581079,0.36513616183397285,-0.253140627915496,0.4511457724439339,0.07351799968287641,-0.10572529951694058,1.0,-0.05255040453473053,0.4752927197373693,0.5982067773836077,0.42056774003926617,0.3612181608056175,0.24229432416754965,0.30806182739335264,0.2732337488347684,-0.3848682814090313,0.31625659820796814,0.5872104491356891,-0.11118421456459662,0.6756191564155779,0.4456494927294787,0.44002924903913326
Fusiform_L,0.34852219414800917,-0.015359663967643123,0.37495476468238675,0.3649822499534027,-0.3376776942918731,0.23233513878374287,0.49214297580206495,-0.2631314588391711,0.1415317704866063,-0.1465382624377501,0.5503253925219292,0.26321338125412486,0.04407542840937409,-0.23629271613505679,0.47570468162324875,0.04497478895255087,-0.0606807736856142,-0.08948800723692396,-0.08642831633221948,0.3179559975839915,0.3018701315872654,0.20451520369421794,0.29830232306995214,0.02032824743917944,0.06861364244736266,0.14127400177314184,0.36788758747634265,-0.02930088833472216,-0.20860835885388065,-0.14107134201036356,0.12287916564167387,0.5501111308542702,0.07461146980154287,0.008723974696665436,0.12834480171237464,0.3555351614527367,0.32145701046750624,0.01734612690483044,-0.22890164977878671,0.4661276679238284,-0.0848365082301045,-0.16634486582339014,-0.21554439496223352,-0.40700987418446527,-0.10061311943744053,0.5756694910691297,-0.10498627569970591,-0.005890504941718345,0.5121471234752146,0.8665229891119519,0.3025292960624825,0.10568507034738306,-0.10525882869155652,0.4710298350701316,0.2977000229498956,-0.1676349119516772,-0.32531803772614715,0.09499328939818852,0.40873137240228413,0.6121372456196338,-0.10873664260147897,0.07142362926516448,0.2367672967117789,0.012907218588989217,0.5510675984363078,0.4186496564142633,0.08915642938542563,-0.10802421237133118,0.44923294526599594,-0.4535973290083293,0.12205527509587503,0.7129169433416211,-0.23982717514364893,-0.20628289071634728,-0.15107247479875657,-0.09700141622039793,-0.04747232683515544,-0.13627722946703227,0.43977012651978153,0.24450108161469086,0.07734502875049609,0.01096758451751207,-0.3525065588445141,0.42272355311863996,0.47452648058884106,0.3467095581604713,0.36867824284155765,-0.03131769834308255,0.03488541391552563,-0.056306666538763636,0.44528748806069374,0.433301662499408,-0.12855479474204884,0.5622181016061336,-0.05255040453473053,1.0,0.22550388580365732,-0.15282507881105734,-0.08341258523380478,0.08905916035226025,-0.0798605441847967,-0.1484310212748716,-0.013588280182382334,0.5184466677852185,-0.1554886398200871,-0.00379112990999998,0.36402850371506174,-0.07016560840880395,0.04525194895862204,-0.1696540062803151
Cerebellum_7b_L,-0.09803648140406744,0.15638318260975528,-0.09161116016099916,0.08410552785284607,0.22714993848290002,0.110337545726412,0.02721141999500313,-0.23094731129037452,0.508011187903209,0.3829811939790259,0.017836727291783795,0.33664031133509476,-0.061380729723795116,0.233963608410604,-0.20972868336153103,-0.004259167229098604,0.16096044124811706,-0.07468925213048777,0.4482630808204447,0.33219135153708035,-0.25423542734743787,0.26202094988852914,0.04186185176352548,-0.19568543734036137,-0.03382194546644725,0.3160726820945862,-0.18098535849692926,0.19320449394849876,-0.002393334379213834,0.028542138442190057,0.35721726047242586,0.40493263794041995,0.42093134045055397,0.058842445716373995,0.500994507975091,-0.25787532918643286,0.12801011111176552,0.2317383940687212,0.38057996128394994,-0.011413763831991493,-0.09000533342822785,0.5245240903008442,0.3755944690596588,-0.10982313135071423,-0.043609360418793805,-0.22820592234093334,0.14593283114474498,0.1334036660515977,0.05883708103286916,0.1282677555194831,0.40567508835269867,0.32981652616475393,0.4262555394437562,0.2229994873399293,0.1675281668271035,0.23100167416300615,0.2979246884956896,0.17779837578358373,-0.1570504909751021,0.02997562653471156,0.3956006704857293,-0.03511974584056814,-0.3718912246885714,0.41098426014241096,-0.005426244883644277,0.26411128607753626,0.2839439803943051,0.11022160530743454,-0.057773846110155236,0.16617510794453688,0.1650340468326684,0.22336359504994197,0.1287696725072859,-0.041846708321201465,-0.05874554236275299,0.1391056360398412,0.03898274565397259,0.18655755460651044,0.03155616782700121,-0.007878323310513606,0.13800327979378602,-0.025744337818052864,-0.1864788851047772,-0.00941844537565197,0.057423520108919164,-0.139633112795571,-0.29093087288558445,0.16254728253943104,0.36463735441056416,0.07636634160502295,-0.09925406297490567,0.04115507148543603,0.0934513817063986,0.045461274147826296,0.4752927197373693,0.22550388580365732,1.0,0.6423790380067025,-0.03185005703268664,0.37625276683555725,0.23867535449064486,-0.06161361654181173,0.02105004148306808,-0.03576789417367087,-0.06422630883197357,0.14944800189373197,-0.2772802641931825,0.10177968138865286,0.027620345354950754,0.46163552633422283
Cerebellum_Crus2_L,-0.3073198951910581,0.05370836144946098,-0.3795752057767088,-0.08295169795435266,0.4817838045563048,-0.0555041168224561,-0.33644969827340854,-0.13457297020935785,0.5631892550620194,0.6908863440361265,-0.22388165491480277,0.19632038057101875,-0.0890980314929348,0.41771432426585053,-0.5117681119751993,0.1754085324109132,0.192301417790722,-0.13227117466170332,0.5669770446345122,0.09830801000145559,-0.569792483520821,0.2924501229091499,-0.1408287084226206,-0.4112018908945465,-0.1637000204231935,0.33176252785078936,-0.3841246541266296,0.3733431822889239,0.04355622051423978,0.10980307025488538,0.19284720600280128,-0.060949047075636274,0.4610729726989565,-0.023728890067725193,0.5997697047097329,-0.4840159230046807,0.008079254808033332,0.3455597655799814,0.516384833577611,-0.3638143273603787,0.06231053849999196,0.5752865430315909,0.5891725665399306,0.01120904370369333,-0.046558208239745054,-0.6856891606112355,0.027101784956912955,0.08524142043514751,-0.09280793571557111,-0.2790955596950171,0.19961825855662124,0.4866711772980165,0.7806220957309319,-0.10318712989644563,-0.17103033429871825,0.6905186964642276,0.573674513269516,-0.02045668321186768,-0.2577437279810641,-0.41467727296166884,0.4015732796473549,0.1154666405238675,-0.39217390794964907,0.6513444885008259,-0.2048467985715234,0.14365246874006812,0.3974456854512649,0.10791722841678228,-0.2806106998557324,0.43335682165479583,-0.0605637886476984,-0.05845553738514394,0.15462323619561752,0.03025869308065437,0.14902833099935853,0.453371334581733,0.03430289717312577,0.1513762633201597,-0.23287127592895368,-0.020722690963995913,0.32483567610140773,-0.19111339565322163,-0.03968054580718349,-0.5954845095996067,-0.35756228485673375,-0.2729774900184862,-0.6458928071689953,0.11420490493594637,0.31620671203027,0.06972517699388366,-0.6679677880898841,-0.06137405543232183,0.03889979971644123,-0.2268060061089936,0.5982067773836077,-0.15282507881105734,0.6423790380067025,1.0,-0.03626622825274141,0.3698866088671862,0.3413521278724683,0.10952969502831052,0.14547147737352603,-0.44245790150474323,-0.05770864105543946,0.06877831375866474,-0.5228277549252468,0.1951115720046294,-0.03299916034753453,0.5701638938479315
Frontal_Sup_2_L,0.18317457414340893,0.5162828154383204,0.1399945910410945,0.6115462884726917,0.2744350218219607,0.17426122781536682,0.14214769913846015,0.659540421740891,0.2982750513679159,0.29078363145613034,-0.20416056829423898,0.2540604670205012,0.534490771108425,0.3124687052679725,-0.26114208244709675,0.26548973358821876,0.5957200207291312,0.7861109960606106,-0.0791539288673639,0.47156705374125796,0.05326120339908158,0.526416403686333,0.17838279203745447,0.5078444196833732,0.666276678260519,-0.061870076315701135,0.3907271917874712,0.44424436393866895,0.6800923883560194,0.34330734365907134,0.12330180536426938,-0.03536031616347567,-0.13918182339326401,0.6079944961084858,0.060504277759836925,0.10956466779030978,0.351421183130854,0.47580674179577837,0.37431694392280257,0.08851419330613952,0.6953783109156569,0.021801141528369785,-0.06257776323292574,0.41614948402483964,0.8313487999728589,-0.03171052329642134,0.7786972304886469,0.6435328055458313,0.300453926877056,-0.04813002295110749,0.2789673062972411,0.523801819904702,0.17530985800230234,0.3310296787602908,0.4451281697089791,0.3434212116462591,0.22089447550965646,0.4305913263336496,0.6030754882209945,-0.05022282515753233,0.4016547736370183,0.5017441263259804,0.42465984583177613,0.037964577128723274,0.07981890699743852,0.3029802064322695,-0.1289815842974838,0.20845442673372422,0.5386538048736713,0.2019025431454693,0.7402433911627914,-0.417945041923836,0.26239279057323706,0.29767954748071856,0.11404945737438275,0.06789845201883564,0.5448329012596937,0.21493750057526534,0.12243052145708988,0.5222538646149558,0.5645896090646664,0.42638128483500026,0.5825330035626385,0.043333518055844684,-0.055524608767665344,0.01572546214481759,0.042568649824087555,0.5970313164881492,0.580265949575658,0.44471820967399817,0.24062047096738598,0.46262294121951697,0.09500459626587705,0.0495693659980331,0.42056774003926617,-0.08341258523380478,-0.03185005703268664,-0.03626622825274141,1.0,0.14768810044469072,-0.01518970640731778,0.2858894066272738,0.407707448089521,-0.06277732557537782,0.7233577490522145,0.5047625576103622,0.4237355264648465,0.4650375566699788,0.8270834840842259,-0.1359971873272336
Thal_VL_R,-0.35161962838268024,0.27525863001620265,-0.34063835856456454,-0.04339341255264874,0.5240373244404156,-0.3449451699042982,-0.15411579026791689,0.1978437165277519,0.2934202571807567,0.1885365574496586,0.0387151655205316,-0.0002882492804049596,-0.10735717653464788,0.4039824570166207,-0.3143630973688962,-0.053032378406023685,0.16234197948773685,0.07133210515690125,0.8369652146856051,0.23032748795589422,-0.4127799421576114,0.3530871155334259,-0.3267372005438138,-0.3114972360985222,0.13160082472126883,0.7227042934778585,-0.16760579630103925,0.48110590023705607,0.23443570573822015,0.13758758207967156,0.1114493825195036,0.11462412802243484,0.8239943492808739,0.06762599526012475,0.18010965538093504,-0.4620864277263692,0.08591745707474598,0.5677560440980256,0.3576416012563277,-0.32018088663045563,0.0667824903352865,0.7249150716570322,0.6710599068485651,0.25383162800090997,0.0965912267835872,-0.3216094045527315,0.13024763880562995,-0.09789993123388716,-0.10201800850781245,-0.03705959576980271,-0.07715254490870935,0.3458819082505596,0.31374218493871203,-0.14668770726389121,-0.060055282179308174,0.3425330468272063,0.6231279444344577,0.2499785125486643,-0.12800221319350896,-0.2681697410924536,0.34163566751178814,0.2790916545734989,-0.3768588923930168,0.5884488333618311,-0.10536980520503043,0.03179817681683054,0.380625183832205,0.6989590729940884,-0.17286975480162234,0.5014440927821169,0.08817943731978432,0.007841337443358944,0.4305521068936723,0.5188150068800624,0.41149058139708594,0.6467852722896149,0.3053508010684773,0.4639786379029772,-0.3618698619520405,0.2157499443734257,0.19829549977438213,-0.21190013829960733,0.2589875698588895,-0.046186405942022744,-0.4587192510586235,-0.5055933174051016,-0.3497022949608753,0.257459882098256,0.3217289552453533,0.6342581155015121,-0.020656332982741766,-0.0840676423356928,0.23922249247057295,-0.16076108913323253,0.3612181608056175,0.08905916035226025,0.37625276683555725,0.3698866088671862,0.14768810044469072,1.0,0.8259221660881853,0.3955489863171288,-0.033028215567777255,-0.364976396295418,0.050306764458151285,0.37287750377293344,-0.2939730654568498,0.10073640577743374,0.2628149009117128,0.6768345943482917
