,Temporal_Mid_R,Cingulate_Post_R,Thal_IL_R,Frontal_Mid_2_R,Red_N_R,Thal_PuA_R,Cerebellum_8_L,Thal_PuL_R,OFCant_L,Olfactory_R,OFCmed_R,Heschl_L,Occipital_Inf_R,Thal_VL_L,Cingulate_Post_L,Postcentral_L,Temporal_Mid_L,Cerebellum_8_R,Paracentral_Lobule_R,Thal_PuI_L,VTA_L,Olfactory_L,Cerebellum_Crus2_L,Putamen_L,LC_L,Frontal_Sup_2_R,Fusiform_L,Cuneus_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Precentral_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_MGN_L,Cerebellum_Crus2_R,Cerebellum_9_R,Thal_LGN_L,Fusiform_R,ACC_pre_L,Cerebellum_Crus1_R,Thal_MDm_L,Vermis_9,Putamen_R,OFCant_R,OFClat_L,Thal_VA_R,Thal_PuA_L,Frontal_Inf_Orb_2_L,Caudate_R,Rectus_R,Occipital_Mid_L,Temporal_Pole_Sup_R,SN_pc_L,Temporal_Pole_Mid_R,Raphe_M,Thal_LP_L,N_Acc_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Hippocampus_L,Pallidum_L,ParaHippocampal_L,Cerebellum_6_R,Temporal_Sup_L,Hippocampus_R,VTA_R,Vermis_6,Amygdala_R,Thal_MDm_R,Thal_PuM_L,Thal_VPL_R,Frontal_Med_Orb_R,Angular_L,ACC_sup_R,Supp_Motor_Area_L,Calcarine_R,SupraMarginal_R,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_4_5_R,Thal_PuL_L,Precentral_R,OFCpost_R,Thal_IL_L,Angular_R,Cerebellum_7b_L,Cerebellum_4_5_L,Raphe_D,Temporal_Inf_R,Red_N_L,Vermis_8,Precuneus_L,Cerebellum_9_L,Vermis_10,ACC_sub_L,Occipital_Sup_L,ACC_pre_R,Cingulate_Mid_L,Vermis_4_5,Thal_PuM_R,Cerebellum_3_R,N_Acc_L,SN_pr_R,Parietal_Inf_L,Parietal_Sup_R,Temporal_Inf_L,Temporal_Sup_R,Frontal_Sup_Medial_L,ACC_sup_L,Thal_LGN_R,Frontal_Mid_2_L,Cerebellum_7b_R
Precuneus_L,0.43518129630208446,0.4239799632555123,-0.29302419992244416,0.6059222649226564,0.40204089054956793,-0.41675359151382113,0.021101992660393924,0.27311989242234425,0.10887908005413742,0.4307923173052569,-0.2301797952617915,0.4832192667124772,0.21085882548685664,-0.2760695994764963,0.2780694534352432,0.7200797417038646,-0.010432924697745781,0.05998680046189179,0.6751860726953653,0.23353002598286787,0.05440715029669839,0.17779068744775856,0.03430289717312577,0.1206826012842774,-0.10529907252960588,0.5307555945546777,-0.04747232683515544,0.7931250332068377,-0.3490039862573721,0.09404963817787979,0.29191177677732444,0.6470245572612192,-0.31892844475200455,0.15023474597567843,0.8365907790258793,-0.29691042045705357,0.09030820020581372,-0.09422600332313096,0.13323226954481784,0.11872455961942699,0.21625949991900784,0.03330414259898843,0.11918061846433946,0.0008553526979748599,-0.16541771173975048,-0.233289947121938,-0.25072401738239586,-0.37174268933411875,0.5547729020882514,-0.08760104993460165,0.30843735876590894,-0.2799271071241174,0.5856785843206447,-0.0199943219520406,0.03883619263530595,-0.07277637255929292,-0.01283044166505045,0.6158911683782725,-0.02183651226399143,0.31883927356284014,0.3018735953714032,-0.0412281763877401,-0.12247978296078495,-0.29200572533454655,0.13866674764962267,0.07808616755279847,-0.09409380254590523,0.008202320094869415,0.0863330090728524,0.3587108553148177,0.35063849723498614,0.5062023489219437,0.2929302132886943,-0.287233612624867,0.6737148024115486,0.5720761846036667,0.6540937827618334,0.6361511762346662,0.7390150648142119,0.5448329012596937,0.8146852525125274,0.3333053484378216,0.25886350346770876,0.47682394316705673,0.7520832988322996,0.028226347955419635,-0.3086857885214965,0.779039135389878,0.03898274565397259,0.0668348429680685,0.307694900495443,-0.022296592238891813,0.3497622481865738,-0.18484830255114235,1.0,0.12213033364337397,0.10116365643918744,-0.3139852442592006,0.6908483756732561,0.5714904270989971,0.37327733962909815,0.16207019198543837,-0.2606882831115166,0.3772850306660291,-0.3841569698908134,0.3560475103727754,0.8088208330592902,0.7386100196053531,-0.29322158997908315,0.27906370236590033,0.44370396252560146,0.3403186280355515,0.13292147484161917,0.5215387739992267,0.022019553989597627
Cerebellum_9_L,0.5392789397013688,0.4790894238074409,0.317213532669804,0.1746379266899089,0.14274318175097125,0.34327826523486304,0.3857657371017593,-0.00520940885262587,0.45063736809002874,0.25251296404016793,0.16975865030717316,0.272768262976382,0.18929292872342965,0.2675438064303211,0.41522464936318343,0.06490729699954398,-0.08173487421033539,0.7389391762970725,0.2883780092634053,0.3377001705639773,-0.0521538087672573,0.3008980317848379,0.09830801000145559,0.5470507107577548,0.5359613661021606,0.35425769687688186,0.3179559975839915,0.03351837393084244,0.41079066475444925,0.5589037545975986,0.01894483692432463,0.0925855411230344,0.02945774205282302,0.3438931509474915,0.013455307982792016,0.4735083869297062,0.5224833968652417,0.7489351935164774,-0.06157256017497245,0.6117447106920098,0.5451951508064109,0.5346792547131922,0.46143424518762005,0.55638297669961,0.6098644215856512,0.21466632713347014,0.02579612007323451,0.34006676439172784,0.08893255593292396,0.2634067939408505,0.648805200514075,0.21647179194074712,-0.20302530639367541,0.6614240701893769,0.43912249523313707,0.6185354563711549,0.1254855931350217,-0.01273579238387914,0.5910541828763525,0.19549496054467663,0.367631860846612,0.4178621763332099,0.5943702998202278,0.20365444747449055,0.5589587274866357,0.2470198289163005,0.60928785804797,0.21564708829928042,0.5269392858303203,0.4741478776580311,0.12958156101790044,0.073232613794058,-0.00897301158957117,0.3850442926002713,0.012054139725981326,0.006495583071438637,0.22271325838908662,0.08523462732699914,0.0696501962560409,0.47156705374125796,0.19732146455779645,-0.05888620442331247,0.34820856701136477,-0.18972792451649043,-0.16423589928801532,0.6023016321235016,0.5360630676749231,0.06309765728543361,0.33219135153708035,0.34582109903118685,0.11340447473396946,0.514225438357249,0.262579087619575,0.2801111277680762,0.12213033364337397,1.0,0.8213583015508116,0.36083128753907834,-0.09499958299748192,0.33140967372869984,0.28287532074907973,0.2512718264791652,0.41386889244250863,0.45697815279887744,0.21513979819052106,0.4110558869084254,0.09401068322248024,-0.12905658953482085,-0.011460054118194663,0.6208576403443116,0.5904505972806013,0.2108404330314573,0.06250656515727794,0.3430731769138233,0.3409753949828423
Vermis_10,0.40037887263279814,0.43706601140769286,0.3123021543960796,0.24340024513084363,0.1706373486889654,0.3496105092873463,0.4209143004225998,-0.073004732792476,0.4031133629427517,0.13848411526601606,0.232442316517416,0.16743202045080374,0.11261511657236162,0.3302761829818938,0.41553970596616163,-0.019303719801846853,0.011608109953603885,0.5992590588144645,0.3574980740668937,0.2437227888735101,-0.10757751081422533,0.2201442348004464,0.12055779729915557,0.6057314585697764,0.49341712340417376,0.4528311318252208,0.43443800679658884,-0.03077198856896332,0.49129764388348546,0.5258810299397739,-0.029175557971398165,0.02549162311972109,0.1852636725615363,0.25100911750155647,-0.12186212928736226,0.4710588821023555,0.3875754638966695,0.6719512182469544,-0.04951086486201477,0.588544607229569,0.5054916759300732,0.38385483051656205,0.36965981988425584,0.4970919267246889,0.6549470229238056,0.29165939009100816,0.15486213241695254,0.36354611582966234,-0.02311426612680364,0.4241101227790566,0.5460648154530374,0.2788517216804268,-0.2822823449898046,0.5778215614944131,0.5027228204878873,0.4717535211468105,0.11644607781211064,-0.13122335530957369,0.5576153676551863,0.2767803250303729,0.40633586111038755,0.47017818880435425,0.6236374731387978,0.2847779859794379,0.5866094411179471,0.28252740027653184,0.5719628980223954,0.16666833791902258,0.5708554432417648,0.48382643780089196,0.043744894516829703,-0.04186943508334051,-0.06840114441074427,0.40050729373082594,-0.14580322515629232,-0.08088353377448784,0.27737214933649174,0.1179234608681386,0.03031789318064647,0.4380280492989216,0.21739086011065697,-0.0917434845887244,0.4801640722195282,-0.24009934842866812,-0.06124109144836672,0.5783388309598315,0.5348554747661,0.004437555921905927,0.40643472024235006,0.484747087762476,0.16497107549337578,0.4279259977718951,0.3044412705760298,0.28335318909246016,0.10116365643918744,0.8213583015508116,1.0,0.42084479589608564,-0.21499362949489842,0.22396320204993778,0.33015377527715223,0.40232686547693997,0.4780879970330516,0.46026833992961147,0.32125466428895044,0.42307300788712826,-0.04313842805953678,-0.1497254109021185,0.16256851008640089,0.5370453952355063,0.5226101112516993,0.2333314120494021,0.028043267907619986,0.23748863603296988,0.27943476600817835
ACC_sub_L,-0.03754939064613872,-0.015715974578817404,0.33089296344086344,-0.16946970126086666,-0.40584829096665587,0.6728767739305226,0.0389323250865703,-0.6336049057480322,0.28954406660468224,-0.5264283688113214,0.6680105749347253,-0.35657366193619494,-0.38493162388463475,0.5631486528175123,-0.02031905611828139,-0.3039949977452172,-0.12321842793382926,0.03292095885321779,-0.013828066563974645,-0.28763839178719713,-0.2061048985349897,-0.2127399646243126,-0.23287127592895368,0.4762394234682323,0.4865122989518915,0.1914875768341875,0.43977012651978153,-0.5062456761934658,0.6188434375935098,0.4660498919914947,-0.4705903516433327,-0.2372750916957396,0.23332867428695953,-0.18997261756950423,-0.4522887107885801,0.7090783182428144,-0.060018286250010926,0.3439455311819917,-0.4218878679057104,0.4942638688040904,0.39364178904305636,0.01831646479174221,0.13548999770164244,-0.002149611343870427,0.6215805311151198,0.7482494529737803,0.6155781643310999,0.7590133723719015,-0.5800791465465575,0.642731863617595,0.2154789365843291,0.7369101682316826,-0.47464471878541276,0.40316036810739225,0.5150182005400343,0.2583624262068109,0.4463498783688599,-0.7131882508415437,0.4745423549057979,0.16417926136863015,0.1615949525904886,0.390892908325962,0.5808495134280389,0.7063834365745446,0.2856169347041911,0.051166539668833035,0.6301026145266841,-0.017950493402639656,0.301445667830334,0.045144305275748496,-0.5278549319490468,-0.6470882432109287,-0.6068079352957174,0.8604205662307168,-0.6093997410086001,-0.6410681128737472,-0.050837153817837946,-0.4147800956751315,-0.44386446219244907,0.12243052145708988,-0.13118213664175246,-0.6596387806425769,0.336578908360174,-0.6932175864196479,-0.28684613800985137,0.5185469708259585,0.7214923084130922,-0.4862812657850684,0.03155616782700121,0.5486775952950456,-0.1182729960483391,0.46952450041580485,-0.016355679958015363,0.48151593149625993,-0.3139852442592006,0.36083128753907834,0.42084479589608564,1.0,-0.5301194786852178,-0.30805778911243303,0.0972301594501862,0.3523496426359522,0.6197530785268197,0.008811724247849977,0.8042219303614935,0.17527800827819764,-0.41699093203659693,-0.41826517962825915,0.49891914357856765,0.13688221426217342,0.12258828646596506,-0.22548743135295937,-0.46447277923633257,-0.2212147159706541,-0.1721972121301306
Occipital_Sup_L,0.3140391212610104,0.14707582831415594,-0.280649352922391,0.24133933939977312,0.37975394533934514,-0.5932649735655424,-0.047341686817822734,0.5324834323434312,-0.16380963008360433,0.5118495188120131,-0.44709113518191673,0.3694298190686342,0.38587632942235,-0.47762910448438745,0.06616707087361767,0.5093285009680645,0.09370185083592306,-0.004704135299278418,0.21664074597621163,0.3208390652022782,0.2202548525776821,0.261557515154079,0.14902833099935853,-0.255249078826241,-0.32353534598477623,-0.04521026049600149,-0.15107247479875657,0.8716138912249688,-0.6702344518613376,-0.20845817410555392,0.441200443429583,0.4092156945050158,-0.2704246582022711,0.20771520658868664,0.7365830442712548,-0.47204114224717586,0.08246148300407663,-0.25777661424188897,0.27643106224089437,-0.24004951161519514,-0.11698770278127806,0.015411998044434655,0.0915781413829903,-0.017623364534538256,-0.5890864855101805,-0.46765558655335726,-0.4678882725383784,-0.652127622361048,0.6860540963179058,-0.4173201634010916,0.03495653030995844,-0.4899248314383037,0.8381249881543402,-0.2890517836139728,-0.21460672648791362,-0.1854677508183294,-0.1115507823349691,0.7413124434867744,-0.38011573499612755,0.06810774583207074,-0.00862760712274078,-0.19899938252579427,-0.4586260790780905,-0.5006785541342625,-0.1659701757845296,-0.07511156777775023,-0.3974959598223625,-0.0897656696253811,-0.13719693971686148,0.05112665315999676,0.5759933185394022,0.6981943242326983,0.5638618675987778,-0.5582641383356192,0.8111995130660358,0.6423878952995765,0.17317493900160305,0.6084129784336029,0.6308413373554943,0.11404945737438275,0.3432515990899774,0.5681238860434207,-0.17017302261888168,0.7117408828769913,0.4699704525040283,-0.36705817368033467,-0.5292312721020009,0.7175051978032934,-0.05874554236275299,-0.36022108699957756,0.18808533833314012,-0.2487615155256448,0.20927755636832077,-0.3538399475346193,0.6908483756732561,-0.09499958299748192,-0.21499362949489842,-0.5301194786852178,1.0,0.5131000829824792,0.02775843583513239,-0.2760728852724668,-0.5941834909977233,0.24154439364486197,-0.6254026126894823,0.05457098248117671,0.6912005126304597,0.5952604708444431,-0.3529074332326969,0.031084751704565983,0.13769196094105107,0.3250469193839445,0.3677161646610033,0.27345868743011387,0.10348532023274781
ACC_pre_R,0.4217080483027335,0.49756206571052675,-0.12167801864339567,0.5028665101152745,0.49273484389987254,-0.38349353555280324,0.0751584389718032,0.40880980731328115,0.13336485242644855,0.666120715952728,-0.2608045906509252,0.5347501802944267,0.374320394272254,-0.07585070014442372,0.49797779306672824,0.4574846340751119,0.03021457559915953,0.2691132936966754,0.3812707680651985,0.5138351540502666,0.07703754197208866,0.34740362244557155,0.06972517699388366,0.1481796505748023,-0.03096661722886027,0.3004924353098389,-0.056306666538763636,0.6283960500272473,-0.2898481857651808,0.12336570172545558,0.4129732673025291,0.44232134440494414,-0.27297406031230426,0.32807300808005047,0.5068994932429572,-0.1507781337386922,0.21588832159281304,0.05537534682966757,0.2581888976644117,0.12965948513578726,0.5563079296532123,0.08779553276802236,0.28283642579097845,0.07625463961288118,-0.11476718535016803,-0.42026925879570554,-0.41821851498720614,-0.30614211242517675,0.5646845070505253,-0.2439098654208096,0.49444066537622716,-0.31077918311537234,0.4267528323702784,0.09668272313704407,0.010356066313080009,0.07238201892181462,-0.0010113472370405603,0.6151273049821687,0.11239112464972353,0.34066665730500245,0.3822099789295221,0.20404480441371603,-0.02463823201538398,-0.25845407393576847,0.1297130705492226,0.18498416840251272,-0.0063004555645619345,-0.09404957672945854,0.06214515800643824,0.46294677926561534,0.47151724556486524,0.5529357419763904,0.48053972522341837,-0.2963326622090662,0.6078410210868139,0.7821016517696486,0.3893822627666934,0.5430550966081666,0.6163692488121728,0.44471820967399817,0.38741874178595903,0.4636388209980135,0.14900746223526132,0.5240456055526437,0.45113657796280376,-0.05418827513339763,-0.16944779161502366,0.6159048542712323,0.07636634160502295,-0.019930901763896794,0.30147978797966796,-0.07047961995308968,0.36926865238412276,-0.26490651052010517,0.5714904270989971,0.33140967372869984,0.22396320204993778,-0.30805778911243303,0.5131000829824792,1.0,0.3655854213968904,0.07867363294953136,-0.20616167155096285,0.4268903248823439,-0.4545267348915385,0.3543472114325017,0.5355659069329716,0.37703605476377483,-0.35561330529848134,0.3821146203049925,0.5097234121017937,0.5384892639367448,0.3924888804817761,0.49916579125589705,0.13638987938087313
Cingulate_Mid_L,0.4098886338143141,0.33935888803409603,-0.08759513005874994,0.40380835905523305,0.36674713308600937,-0.07891348659653252,-0.050722643962856556,-0.11339909721801363,0.5270230522459577,0.1245147594088984,0.082577999809616,0.5991421107365448,0.1628063067836817,0.15325833960795898,0.3659779946740364,0.5715273021399538,0.2559226446475125,0.11646822759196403,0.6631135979504229,0.19004680161843343,-0.03169926494511311,0.12063159947387915,-0.042552167551751,0.5372122846667117,0.12983042902369504,0.7185375751508305,0.046079674648674386,0.2643117209854693,0.05571439272734583,0.5344336472663291,0.0761353832641213,0.6779029390807373,-0.18960489610869155,0.23312762082132166,0.21698314571127608,0.06971725007868797,0.06245108574445016,0.16710298348507366,0.05390487310005253,0.4814701284911223,0.5693423477447977,0.04937604758349396,0.04664086341768879,-0.11833142578514766,0.3026617800394221,0.17606406073360767,0.12280862615356859,0.0749075585747087,0.12895147177370508,0.4854398409656923,0.198914201242857,0.05407710436870596,0.07156264522460741,0.4142652772354389,0.23123919775142276,0.21884344070648964,0.1204820563119721,0.10920786516728817,0.19640327437595964,0.7106087306136302,0.5514213050532827,0.14667999402210086,0.16270068776421895,0.0340837169631085,0.33535878412977843,0.6927130052920861,0.2485025160896624,0.06781607558716775,0.1549892168872429,0.5141712056831995,0.03804969425904796,0.022750589770845896,0.003545738184876031,0.13540476356828166,0.21826074802310544,0.2557598323953562,0.7800719724672701,0.47111346076216215,0.17448047236143052,0.787303032584256,0.5786056944285664,-0.020755298791053332,0.6275764967702193,0.03235126560234867,0.46069273621448203,0.43669240918892144,-0.025830447390999423,0.1637879822143643,-0.002499122938433314,0.5631855730957768,0.44709020434535807,0.2223437398687339,0.46426722544762883,-0.06752745961022824,0.37327733962909815,0.28287532074907973,0.33015377527715223,0.0972301594501862,0.02775843583513239,0.3655854213968904,1.0,0.654521067837378,0.06139457758154591,0.4402386929045179,-0.03559884112937802,0.43960398191904027,0.4105354097206003,0.07320993480143738,-0.09607624899023193,0.5451011567103886,0.6712576397519656,0.5831013377448754,-0.018332305337740086,0.6663091360182408,0.05305801599409634
Vermis_4_5,0.2321367318456607,0.30667529233346463,0.012058969799323398,0.18558376907571908,0.07830861746292883,0.26607613750857184,0.05432761496958455,-0.3939520536490595,0.5216880794727148,-0.11597598779228958,0.2658450114106043,0.19434713100093537,-0.04964454263808902,0.20506482849126403,0.37065010440433127,0.16877597019682464,0.00043095564331936166,0.13988941832432752,0.42435587098901567,0.0022521588601973077,-0.22953957307016268,-0.08109746620259121,-0.1453943940992154,0.5950562555848289,0.3239803723499656,0.606718871146126,0.26544149436870745,-0.01187329142093508,0.4501312392358441,0.5445149418956189,-0.25748225046745865,0.2835235415870575,0.06739140003240872,0.06583766667558166,-0.1576803688828502,0.28109537916452887,0.025231195856770697,0.36322302681196666,-0.23274235013243935,0.6351094443286838,0.4634424561324399,0.14071275564875818,0.06706519187756729,0.01094698963286567,0.49540203213888473,0.3719578717849083,0.27540862358286294,0.3549288714139148,-0.2130872559755457,0.5590578682631789,0.2581561265658573,0.2617588129328589,-0.30681996274588486,0.4312567174908257,0.45560661224062876,0.26235794536547336,0.15775875641348536,-0.24520300441077306,0.4128284676337942,0.526284553051532,0.4083065666298127,0.1704142589356498,0.34121952420791823,0.31121283291072305,0.5929296235324817,0.38952839664235395,0.4710737434972052,0.1144228049530831,0.5604691110896699,0.3428260759760178,-0.22373292313145918,-0.28891111534659364,-0.31814851829682617,0.39988020127662394,-0.2066046055198627,-0.09757635177627166,0.5366913681436057,0.2900509477488677,-0.15439603166024424,0.6073520857863742,0.32108424809391284,-0.3201358506344379,0.9380640136779972,-0.3562938507764098,0.1840103575473343,0.4982122524093227,0.2685021442967382,-0.17068014951895855,0.03141623477501513,0.9121934806002744,0.22576961669823917,0.41694228198188105,0.33909677876913086,0.25817210092445764,0.16207019198543837,0.2512718264791652,0.40232686547693997,0.3523496426359522,-0.2760728852724668,0.07867363294953136,0.654521067837378,1.0,0.4406274522835791,0.46055310579216363,0.3110973797636715,0.3581416027238375,-0.017999105226202853,-0.23779892286909318,0.09774935807354754,0.3931194296977488,0.4894673066476648,0.24570607350973406,-0.28070053127979083,0.3349119164548544,0.0105946797307279
Thal_PuM_R,0.10385532503488862,0.3162374141177415,0.32648823208726785,-0.11103655166485137,-0.17456116590337978,0.8328043769234535,0.1619766330887177,-0.5556070645950993,0.27662383478639463,-0.20086530718978726,0.522391993491051,-0.23754095184254206,-0.2460441209155144,0.36337556930823334,0.3359402011515028,-0.4123127694885651,-0.3422079847548206,0.25650037377701984,0.04924363155722556,-0.1553883084026022,-0.22831112849868446,-0.04973735461666661,-0.1408287084226206,0.6106835032335137,0.4105746180441585,0.22115528654809555,0.29830232306995214,-0.4539762316083385,0.8431077754753609,0.4744030400563071,-0.43447457331800415,-0.3355568051060085,0.16642488699751762,-0.05436936599596082,-0.46597333680007424,0.5973035785935442,0.16636329368742894,0.42593245000723057,-0.30005226955928854,0.5711789495532286,0.404761390595584,0.20172723832023703,0.2742744751766097,0.1711502843975677,0.7611705482426914,0.47119644410972056,0.3231394204543415,0.7371051329878433,-0.46663968767194036,0.4325402514254195,0.4620852968571494,0.5096328553707826,-0.6176788719936729,0.4793282446789006,0.4262682994321334,0.2722437233204952,0.2738823934356672,-0.5629029213001583,0.6848625323037197,0.1411230808473362,0.20854544863279095,0.40526060102538447,0.6330025155643595,0.4929867601131827,0.48597590175651045,-0.09115944618947686,0.663264653661643,-0.07950365925406351,0.5173313314739306,0.32943428708955985,-0.3268501893056015,-0.4906738381224179,-0.5702620256916827,0.6690606270047175,-0.5938297988768413,-0.45044252749113756,0.03429419616630182,-0.31890898374184334,-0.35597918794179895,0.17838279203745447,-0.04737390991925479,-0.5095011295337457,0.4484180332923821,-0.6244269333682412,-0.35998007972042095,0.46232829250048196,0.700297857441947,-0.3666784135438046,0.04186185176352548,0.56105759583438,0.008881472512269109,0.4883367100770841,0.11682347493720273,0.3511651254934989,-0.2606882831115166,0.41386889244250863,0.4780879970330516,0.6197530785268197,-0.5941834909977233,-0.20616167155096285,0.06139457758154591,0.4406274522835791,1.0,0.13571069401742317,0.6269256242039717,0.3247888839500818,-0.4420219051932289,-0.44308560252375667,0.21805030314313428,0.3321746547323965,0.19470629025994682,-0.20304401295513858,-0.4357175217312166,-0.16316596119863708,0.05803094303696462
Cerebellum_3_R,0.5913035953170078,0.45568243385868035,-0.16132986394408785,0.20480824317028062,0.5517841903356823,-0.022253476958968937,0.2286945178883747,0.23367433270612717,0.4220889235764285,0.5645243155155457,-0.3542187477256475,0.5360014312846048,0.6116382943557137,-0.17212982248645176,0.45093175733097,0.2097840329287387,-0.054487577519876984,0.5721157264733099,0.3454384354539348,0.5459033733431299,0.20516438307901474,0.2643104742918592,0.4866711772980165,0.505954906387226,0.03784886278714643,0.3137040116261375,0.10568507034738306,0.45524479878708357,0.13181648011351743,0.49154725606143906,0.29779734534780067,0.23227835486394066,-0.18866972658085193,0.6449371107097294,0.1191439830046487,0.10721093167573276,0.6241209183709059,0.3719304970809659,0.20852353043958224,0.3804082465063967,0.36593549137058917,0.39750438048179443,0.21252827650985817,0.4537334634301154,0.16336081205018393,-0.1872249873598631,-0.3407310161654094,-0.1973867156319669,0.46136454758333056,0.15446956350970087,0.347073469407353,-0.3037397511660543,0.11499415996231972,0.25560620867644473,0.48161046254656414,0.3357441026041785,-0.190673081103143,0.35529053551808326,0.21638864123399854,0.4539270619069405,0.40115735889445203,-0.009359608137720066,0.12237791419882509,-0.3680766730172819,0.4451637803623454,0.2081884598363007,0.134840086948472,0.136757983789451,0.43806964774455315,0.4765975537267247,0.4196273156939758,0.4338766768813472,0.3126291958062158,-0.07849817772514599,0.22810249158640106,0.3842418717894215,0.3668662705851252,0.6871905428764343,0.21892314733092738,0.523801819904702,0.2895048317601091,0.3823880485392137,0.5794100168888988,0.29203352139361505,0.1507316582292617,0.1481201767895991,0.016716238934311713,0.2573800300422547,0.32981652616475393,0.36853891673582256,0.40356370240039197,0.12463852174398674,0.5956334263052319,-0.28232213933098377,0.3772850306660291,0.45697815279887744,0.46026833992961147,0.008811724247849977,0.24154439364486197,0.4268903248823439,0.4402386929045179,0.46055310579216363,0.13571069401742317,1.0,-0.2435976910818113,0.5297234912948233,0.2206251492817293,-0.004530888594779511,-0.29914052354033105,0.5542720215648784,0.4691590224815895,0.5355727203024502,0.2324363302942691,0.3458661647692776,0.579884083797903
N_Acc_L,-0.35648635915802285,-0.052465338061284436,0.41928250993571936,-0.143934804072843,-0.5159916308468966,0.6698676717181788,0.1653906818081234,-0.6363364378300751,0.09895671306274634,-0.6741889344083107,0.7244965303489166,-0.5319779761409845,-0.6563385434383795,0.6807708112180153,-0.08068457703968183,-0.39896070903464054,-0.008499622780883037,-0.10469422937927354,-0.039364002028837115,-0.4482544082634397,-0.25588932313502455,-0.12234596973482074,-0.35756228485673375,0.32052551393368955,0.4895257406129274,0.17214755571495627,0.47452648058884106,-0.6166748831039168,0.5736342691378025,0.2410378128753093,-0.47944037269277756,-0.35902808588704477,0.3908715672565876,-0.4675870506634194,-0.5111649470794172,0.631168955199764,-0.2787519261663455,0.2449200157050848,-0.44892546526471094,0.3468402866669366,0.178584006701588,-0.16000054220912652,-0.012767785265521282,-0.08981490047525136,0.6493980824563292,0.7663988890592532,0.7945965518742527,0.766712013644172,-0.7274284512695905,0.6602320992730469,0.13360181661892814,0.7070520704547224,-0.5726204091623365,0.2259288247726537,0.4323349028733029,0.011813041971493642,0.47117390483660143,-0.8062036935236421,0.4532979851801149,-0.10385022805217226,-0.04923369803744112,0.46018118764696153,0.6250094062313557,0.8006161680211417,0.20391827323073564,0.04689735781433745,0.5328283413306557,0.03564022550556356,0.26512777352078715,-0.04438673960321604,-0.6938522438812886,-0.7797538925296522,-0.664848941216452,0.7568376812951242,-0.6770603767865895,-0.7270980964887752,-0.12446309894035112,-0.6086086323511137,-0.45590106026488186,-0.055524608767665344,-0.18493847067116112,-0.7461541007477164,0.2873262748817702,-0.7572072554010822,-0.31499872935966866,0.5320178015688549,0.674862847250635,-0.5068034660628785,0.057423520108919164,0.4991580905575012,-0.20639612287659487,0.31083223930377823,-0.18098992635796493,0.5876830846049016,-0.3841569698908134,0.21513979819052106,0.32125466428895044,0.8042219303614935,-0.6254026126894823,-0.4545267348915385,-0.03559884112937802,0.3110973797636715,0.6269256242039717,-0.2435976910818113,1.0,0.06578776800653399,-0.5143797992414952,-0.36409008276542426,0.6291869834823981,-0.10598430413119962,0.06532160043003837,-0.3647042126699636,-0.49944174089489257,-0.31198167431503737,-0.3765352222239236
SN_pr_R,0.3282955253757002,0.5704087860625408,0.023860306850656772,0.32768445076306285,0.5089212707367892,0.1295300818483731,0.1462781771474374,-0.03757777125228464,0.16952576635674269,0.41843719102336346,-0.0026545860703482273,0.3775846086802149,0.08909626753686394,0.07859734133919005,0.492442886427454,0.24250639287112177,-0.10672412482333649,0.24086088024398558,0.5331880214219391,0.17659464381366957,0.004787567074240966,0.33106830892182226,0.11860604976836266,0.5905033229701911,-0.004600527460638009,0.4520125034818247,-0.041152138213390005,0.19940232428049903,0.2383090681295306,0.5136326851087164,0.09762971696832351,0.2636151388293259,-0.3083826883473096,0.22331331888295736,0.23720583318664293,0.18847894660432263,0.3015158561801329,0.04059921829733787,0.12421697130436635,0.39415234364762597,0.5165921596311388,0.030179032007579855,0.1677975618839014,0.12482531231058706,0.3853140632811707,-0.06165094504130615,-0.058109946260071,0.14186528528808454,0.16594874428341655,0.3156339842929891,0.45940488569306276,-0.03665819885573645,0.0023215330163125444,0.29192686434427983,0.5430879351957071,0.0659035087797013,0.20520958225294714,0.14627965753864255,0.46983852569973933,0.4631041350506851,0.4786386577032888,0.2997728918450951,0.38534027784991737,-0.05889200900931429,0.31526664799442833,0.22335396593508494,0.20385386850874085,-0.21142003606814355,0.17280728857956423,0.7819420802068071,0.18069580970396004,0.12160376774115968,-0.029414414447820895,0.1589875296271262,0.13489195458524225,0.27112060935795534,0.47878598685361917,0.31084524680989395,0.2688679246183742,0.5091854081449625,0.41907551598814435,0.07687109638440162,0.43806214511103714,0.11146535165655962,0.24195145931953377,0.26440986393412674,0.12424058333231383,0.31698599839910496,0.15620202235276048,0.3353216705117318,0.499507742126312,0.07818285965144671,0.7142250471562868,-0.2032588855059141,0.3560475103727754,0.4110558869084254,0.42307300788712826,0.17527800827819764,0.05457098248117671,0.3543472114325017,0.43960398191904027,0.3581416027238375,0.3247888839500818,0.5297234912948233,0.06578776800653399,1.0,0.26022361195332244,0.18790889932950022,-0.23149916130855047,0.5124116938660316,0.49311232165810953,0.3692668339196901,-0.07477689517531551,0.3236011418506716,0.08422630792595179
