,ACC_sub_R,ACC_pre_L,Cerebellum_8_R,Calcarine_R,Temporal_Pole_Mid_R,Supp_Motor_Area_L,Caudate_R,Vermis_10,LC_R,Thal_VL_L,Cerebellum_7b_R,N_Acc_L,Angular_R,Cingulate_Mid_L,OFCant_R,Parietal_Sup_L,Precentral_R,Thal_PuM_R,Parietal_Sup_R,Vermis_9,Frontal_Inf_Orb_2_L,Thal_AV_R,Red_N_L,Hippocampus_L,Putamen_L,Thal_PuL_R,Frontal_Inf_Tri_R,Occipital_Inf_L,Vermis_1_2,Thal_MDl_R,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Rolandic_Oper_R,Cerebellum_9_L,Cingulate_Post_R,Hippocampus_R,SN_pr_L,Red_N_R,Cerebellum_7b_L,SupraMarginal_L,Calcarine_L,Frontal_Sup_2_L,Heschl_R,OFCpost_L,Insula_L,SN_pc_R,OFCmed_R,Thal_PuI_L,OFCmed_L,Precuneus_R,Pallidum_L,Cingulate_Post_L,Cerebellum_10_R,Thal_IL_L,Precuneus_L,Thal_LGN_L,Thal_VA_R,Thal_LP_L,Thal_VA_L,Temporal_Sup_R,Temporal_Pole_Sup_R,Frontal_Inf_Oper_R,Vermis_3,ParaHippocampal_L,Temporal_Pole_Sup_L,Putamen_R,Rolandic_Oper_L,Lingual_L,Thal_MDm_R,Occipital_Sup_L,Thal_LGN_R,VTA_R
Insula_L,-0.015014611440774922,0.5524224406671912,0.30230404262448823,0.47403753802525456,0.3646259793490552,0.5644699266017498,0.2037139458371449,0.3512062450845418,0.25887345778842047,-0.044289047204616974,0.3009979106604857,-0.1696544426010419,0.09564368707229444,0.6834526247449952,0.0008467553262924367,0.2365706963558666,0.2215377587885011,0.07789716734802789,0.014617611486466021,0.1059682559437921,0.38991253197848813,0.0990255866786109,0.4826048852217316,-0.014012875532114931,0.6655892427271011,0.014172102063007199,0.49724233117117195,-0.12944271473922955,0.08751825479526587,-0.013256690504432796,0.2425840817143225,0.5395445677733184,0.06071601802768108,0.395303376076952,0.5496348379751087,0.6483300808814502,0.35334727837309055,0.27712503145796746,0.24750051383436142,0.4727291929366289,0.3473790363377994,0.07460890917428195,0.3241550690119905,0.2760503795990181,0.7346366232235134,0.3373639002928544,0.6608024936605881,1.0,0.5081503081090324,-0.10048250424825902,0.35223619379134863,0.22026895384276376,0.5230205694515824,0.12324082632471513,0.34422129710127075,-0.16087104524210555,-0.061123917055715196,0.3422512810411742,0.11694220009506251,-0.052113766516231806,0.2259385809848655,-0.15831308122393548,0.6454828020932303,0.42994644775124524,0.7099596878313826,0.44500563275034183,-0.1931421744137882,-0.1029132847668795,0.24449547286103918,0.5988402972797282,0.22682486504272587,0.19226753206010153,0.1495062091779679,0.004603311677797872,0.11529608095241127
SN_pc_R,-0.2824242198121334,0.33694096106515337,0.4839759700008617,0.6067989678447038,0.2612461802629128,0.3133691224334915,0.4071716308883148,0.27107626165218945,0.23995803843184693,-0.287612926788743,0.5232092481584056,-0.5134181047974359,0.4441208307915971,0.30742623809505804,-0.4308006113605059,0.3339175321600259,0.17136891134859092,-0.013980782276251444,0.22186176095358387,0.3570619518458812,-0.16257794110178656,0.3617151203046495,0.5067714976967601,-0.05036165101390587,0.3532886248314895,0.4172386380917044,0.4594190334714576,0.042393913732939,-0.16136901389467767,0.29392944657840453,-0.195406245562948,0.21054960689826283,0.20755934957199343,-0.08462500123100734,0.3530820986022314,0.41544336869988513,0.3353729470814181,0.45581526696858937,-0.05611655525294378,0.6877754161793338,0.6075335220407835,0.2760941696538925,0.2242608854973282,0.5309758619132113,0.425308870042176,0.23809666334940321,0.4602351570586882,0.5081503081090324,1.0,-0.4808658154687622,0.6306805254332585,-0.08911198410229937,0.41328934651245824,-0.022814250859914013,0.4555713675972948,-0.3332797477745024,-0.1592415227249835,0.39107635266630175,0.43045728754787227,-0.35578510627114474,0.5930447834688947,-0.5054300271317932,0.5451427449292434,0.19672011360429625,0.3781810742548997,0.6993960001533872,-0.570434326849252,-0.5702732665456781,0.02732244479373684,0.1944109888921078,0.653924232182122,0.5924444328312115,0.33631569041117815,0.3907981133830261,0.15011455922381436
OFCmed_R,0.7107301107816043,0.32106467152132373,-0.2927583037160913,-0.554362368488616,0.008278707314595249,-0.03823004427657693,0.16632065880408067,0.232442316517416,0.12473762954917977,0.61218378077984,-0.568785894519454,0.7244965303489166,-0.3896036481194896,0.082577999809616,0.7425264438639444,-0.285351069176505,-0.16531454246119956,0.522391993491051,-0.2960567853875382,-0.37517928375248993,0.4629788151452386,-0.5310311381025486,-0.23048703332962037,0.5792359876208057,0.28719066898327467,-0.7347328210141859,-0.05803213319758071,-0.40054798995603014,0.533487771089554,-0.39080661610414563,0.7599214664353019,0.03914927593711209,-0.18126570989275684,0.25947308119214113,0.07180813933029244,-0.11342977657571456,0.16975865030717316,-0.0636011855290329,0.6537144126618547,-0.578268289769786,-0.517710876110904,-0.29093087288558445,-0.3216219991653754,-0.5835059140952553,0.042568649824087555,0.11139821041205661,-0.10078005654069631,-0.10048250424825902,-0.4808658154687622,1.0,-0.4321049092202829,0.7655431532394164,-0.16168432122777443,0.5019900284548561,-0.020233621223803764,0.6467120683878891,0.5859348319630513,-0.2301797952617915,-0.3925834628329782,0.8153423870364902,-0.7144749485246908,0.8077651045626855,-0.04508091092662598,0.30227714133332034,0.03214880177598332,-0.46931316355489866,0.8679293779379899,0.7580378509126988,0.5163860459261893,0.10730950769361672,-0.6890143849968026,-0.5521147173721435,-0.44709113518191673,-0.5004582054209468,-0.1995498661252497
Thal_PuI_L,-0.31499434100611307,0.2096218066775618,0.49466982102973855,0.43551064905193254,0.23671175484848794,0.0895683491428317,0.31431877566168664,0.2437227888735101,0.07175236936071666,-0.07066251477143301,0.5263341564070374,-0.4482544082634397,0.2578437386161966,0.19004680161843343,-0.3005697081900907,0.180454065963502,0.033574922395764206,-0.1553883084026022,0.10879401270927079,0.39240798739962707,-0.11066729925015303,0.5329571039918971,0.17745213972802232,0.13786031501801907,0.09166871891624989,0.5602963545307885,0.2627999042816821,0.20657737899062234,-0.10181621458337209,0.55328653621242,-0.18739912141259263,0.00111042828264795,0.0916066071937765,0.04541154815768127,0.300509829016305,0.23794210273934935,0.3377001705639773,0.16316801365561773,0.0035484007463632205,0.4224175173996983,0.35867980961159507,0.3364735391759741,0.2909563710556631,0.45140090980765,0.23228252718309672,0.20174372215217956,0.4552519055464244,0.35223619379134863,0.6306805254332585,-0.4321049092202829,1.0,-0.16435534159531975,0.15188434684775692,-0.04564918354670615,0.24477815366962632,-0.19679872875492987,0.024762894071076125,0.23353002598286787,0.491359485347701,-0.37699875875435496,0.4397887317406085,-0.3391349402488436,0.26016806681351806,0.0711599613936962,0.11425630554946782,0.4752994331054036,-0.38829558442954587,-0.4005998940201665,-0.061279127322437205,0.14435696571179255,0.6400466393708921,0.6206823809463918,0.3208390652022782,0.6836831397382843,0.2645241226123329
OFCmed_L,0.6205174036297246,0.5729778071489541,-0.05931265844713768,-0.2796000065132685,0.20857918013859733,0.1702100154231099,0.41376847036666353,0.4069671537284523,0.23922946797507788,0.5267259566842385,-0.27926315994408796,0.55757829798418,-0.21893945321242536,0.3184092492368628,0.6853921351212753,-0.1952945865363064,-0.06250076115923937,0.5441753235162663,-0.18932216085383075,-0.2176761321293637,0.5043500208985957,-0.45509530466004644,-0.05420710552452013,0.43444086951633964,0.599870710664486,-0.6071971588463935,0.2828577852472207,-0.38007065594856104,0.48195027180482675,-0.3919577960145011,0.70619801438042,0.22508117683335568,-0.06725498038906091,0.2300190619345969,0.27738983848839405,0.1684541473676874,0.3558883029665955,0.15366530226182565,0.654126977864974,-0.33939804579624155,-0.28152874190442634,-0.11309133167190626,-0.27774185143390023,-0.422890304034721,0.3248322752449347,0.3527304200287142,0.27463830065484185,0.22026895384276376,-0.08911198410229937,0.7655431532394164,-0.16435534159531975,1.0,0.09602449898792081,0.5433086901431761,0.16005635832333845,0.47461335222930356,0.5739932013338636,-0.07554627628482746,-0.33834351012106806,0.6650416479874821,-0.5054506044097008,0.6396899123016525,0.32545804433476955,0.47022581105671163,0.3084479561082051,-0.19156000238323162,0.6740699882221949,0.5883590715275202,0.5788267785424782,0.27199271715803053,-0.482548459446952,-0.4278784707716945,-0.3855511147259684,-0.39196963009171715,0.02585739799676252
Precuneus_R,-0.08275002311586219,0.38025901458029343,0.17912277643650326,0.7274851082787711,0.07747863030252862,0.7763225455386396,0.31726807233014265,0.3310474550838649,0.18337317248065502,-0.1354923248564858,0.11160827097093615,-0.19896795110135534,0.5803870163433451,0.6541723082446148,-0.11672036295907137,0.5119130845182408,0.6115897033001163,0.022410194416760204,0.3922246323065067,0.0824541592064618,0.19062090580814847,0.1994344139539529,0.6288767805872152,-0.026306216084537315,0.4233316176948781,0.10344796397743863,0.4147988871784403,0.008854330896040465,0.15230260915205546,0.1422032190603298,0.14475894676093087,0.7592193047035257,0.5050228241127107,0.10969500087487644,0.6168231355733155,0.5495968022263281,0.2752034819301288,0.6431202202062082,0.08264600092118612,0.5387522712565843,0.5554897848345852,0.06414484769927584,0.41670967086070193,0.5099513296600554,0.7320435532083542,0.08039955353719204,0.34929222689552364,0.5230205694515824,0.41328934651245824,-0.16168432122777443,0.15188434684775692,0.09602449898792081,1.0,0.07583852999515027,0.5285651755606,-0.008261193288486715,-0.13447196539289966,0.7803173346081419,-0.030446925507625424,-0.17682014648916458,0.3758811859769831,-0.2785818244733377,0.5376624429085087,0.1909033939862495,0.4967762921682543,0.5598005401928692,-0.1571416963446243,-0.15910214296015776,0.07562275945005448,0.37300970595896354,0.3016027180207305,0.22143353979515412,0.39137441017426,-0.00950551623683893,0.02761462183164125
Pallidum_L,0.624401744534389,0.4543228715154472,0.29734966926056783,-0.2764299029655934,0.2809257179979802,0.09751255610341769,0.5316880275348198,0.6236374731387978,0.5241104325740569,0.5026160185972012,-0.09099693678972252,0.6250094062313557,-0.17401775913070502,0.16270068776421895,0.4359108168074723,-0.2750977328682802,-0.21867467081477532,0.6330025155643595,-0.1995827753894663,0.2522448523463942,0.510521259321838,-0.43213944145916894,0.13051351870192654,0.6114967314513283,0.6367915021972359,-0.30988351039867745,0.30034394537051357,-0.4315550071753631,0.6307714703734165,-0.08212169532223307,0.5726560193466306,0.10496962513951151,-0.12452575879176726,0.27219302670199463,0.35654487248247624,-0.10030818705151588,0.5943702998202278,0.38475368936859067,0.5793015112011705,-0.014177802743870972,-0.06982414958414686,0.21917498232259075,-0.43455401992812914,-0.33425478247221907,0.24533563716634227,0.4673550636284443,0.19103688146619827,0.12324082632471513,-0.022814250859914013,0.5019900284548561,-0.04564918354670615,0.5433086901431761,0.07583852999515027,1.0,0.31165150637942696,0.43828003436182617,0.6731339943093695,-0.12247978296078495,-0.1590906410770244,0.6388793673136809,-0.4454549619935038,0.6006530443728225,0.29408318385261073,0.48011273137204274,0.10547778823681542,0.1601170113786238,0.5228901627060707,0.5057095595531104,0.813085545317151,0.4249929290826193,-0.23629130926459888,-0.215955807632876,-0.4586260790780905,-0.15912533333185533,0.023214967443000018
Cingulate_Post_L,0.0967895655027195,0.40610793457190264,0.3314128545489319,0.3876745567541645,0.15817216956703622,0.2954049240631193,0.49235644700974013,0.41553970596616163,0.27083688042442083,0.10369188931754209,0.19827486632109306,-0.08068457703968183,0.34453415684777805,0.3659779946740364,-0.19844218696074606,0.12884443253959416,0.04968371412639546,0.3359402011515028,0.012487551724887318,0.2079654418962433,-0.002358405714113956,0.1880361518770008,0.48009513980827084,0.34215649477927684,0.41766661625406826,0.18222164795135407,0.245361327965553,-0.16994779809713828,0.13940037815679632,0.25633297194087523,0.2096821269944967,0.28583106643379697,0.009357829172898083,-0.016590594754873934,0.5564893625351183,0.23813212286205448,0.41522464936318343,0.8785248249040615,0.25091160763109993,0.4758130224080764,0.48178506711346086,0.14944800189373197,0.18018457131816354,0.25003031136574977,0.5047625576103622,0.24644476161377027,0.2408587965437476,0.34422129710127075,0.4555713675972948,-0.020233621223803764,0.24477815366962632,0.16005635832333845,0.5285651755606,0.31165150637942696,1.0,0.04130139604012011,0.04753162561428697,0.2780694534352432,0.21967428066876912,0.014071859023059989,0.2076587656425724,-0.07984430451248258,0.5387379005801173,0.292895053285757,0.2623972245384966,0.5872104491356891,-0.062452070072150256,-0.1613173005438028,0.3022811894852453,0.19907293037467208,0.3081416607800462,0.3015924598417582,0.06616707087361767,0.14818143724502308,-0.1442159041427465
Cerebellum_10_R,0.4960770828792859,0.2597908035731541,-0.2452505768737705,-0.39059540134060594,-0.17834158238075093,0.04778649511902857,0.3306877992287298,0.2786718016638193,0.36757136908172056,0.6032741688126938,-0.670782794581322,0.5555545115716763,-0.007566238578565746,0.03598500496566246,0.543499774821358,-0.031064077073728713,0.06943009065437045,0.24015750549165357,0.09224989580714467,-0.3372899701827733,0.3627253455653549,-0.18042240959268513,-0.2033464766394985,0.6070502736094444,0.15126145764858379,-0.3473195741360555,-0.012723810367189756,-0.3188714217747462,0.6557978330437603,-0.13106686245489874,0.4624310551535239,0.10399475598476471,0.13825353398542434,0.15299690204359795,0.20399949208076593,-0.10208028356503016,0.2522161618541139,0.08040105165757633,0.4195981748341419,-0.3005786697449844,-0.3745143699810881,-0.00941844537565197,-0.08069602043986082,-0.3317640779126119,0.043333518055844684,0.059144624840426326,-0.061888203076560115,-0.16087104524210555,-0.3332797477745024,0.6467120683878891,-0.19679872875492987,0.47461335222930356,-0.008261193288486715,0.43828003436182617,0.04130139604012011,1.0,0.4092255480371559,0.05374508710658814,-0.24432246103917765,0.47269882511590416,-0.391507154119494,0.5610780496972856,-0.09078875552053164,0.09155285494252903,-0.0852859986238637,-0.37084293240237365,0.717135610706719,0.5952907782655631,0.35417122471699874,0.05890052250262338,-0.45352088059481366,-0.39634724938012317,-0.14186315076783795,-0.17698845793496057,0.018444226525269867
Thal_IL_L,0.7347130008458119,0.4036027560057542,0.26940972281216513,-0.42762708487683454,0.37144804534181153,-0.10060095937465569,0.43233184612156966,0.5348554747661,0.17112804384284594,0.5172278800851836,-0.03757131653941762,0.674862847250635,-0.43508038934400184,-0.025830447390999423,0.5824214386288196,-0.47336215641080626,-0.3710130327142602,0.700297857441947,-0.44986346751240053,0.2144480758126559,0.4433017372144778,-0.5611070420669183,-0.05889173114605791,0.5500556852340442,0.4389857898987742,-0.5098358347599774,0.20270104517834422,-0.25956356965955235,0.6413049064341503,-0.16055526558831887,0.6826171881477328,-0.08173363468613874,-0.2655688149176725,0.19785001492008558,0.12371147111983354,-0.14133346045198394,0.5360630676749231,0.055682548152893786,0.767184580160692,-0.32841696996362874,-0.37484844240068865,0.045461274147826296,-0.5901802686789143,-0.4367504415500212,0.0495693659980331,0.5086156665779378,0.11904170694787951,-0.061123917055715196,-0.1592415227249835,0.5859348319630513,0.024762894071076125,0.5739932013338636,-0.13447196539289966,0.6731339943093695,0.04753162561428697,0.4092255480371559,1.0,-0.3086857885214965,-0.39787213642618896,0.7961726416769888,-0.6664211857512795,0.7660098476774735,0.19461210870831658,0.45990144641728015,0.033126257176054844,-0.10572529951694058,0.7067505471613812,0.5762123647894735,0.6418239214484295,0.17227814152839016,-0.3311185397411521,-0.2943031361265687,-0.5292312721020009,-0.21546547326042992,0.09079372040692445
Precuneus_L,-0.2711848537962393,0.21625949991900784,0.05998680046189179,0.6361511762346662,-0.07277637255929292,0.6540937827618334,0.30843735876590894,0.10116365643918744,0.13918713614155037,-0.2760695994764963,0.022019553989597627,-0.3841569698908134,0.779039135389878,0.37327733962909815,-0.233289947121938,0.8365907790258793,0.7520832988322996,-0.2606882831115166,0.7386100196053531,0.0008553526979748599,-0.08760104993460165,0.3879104592116204,0.3497622481865738,-0.0412281763877401,0.1206826012842774,0.27311989242234425,0.3018735953714032,0.06030898377615719,-0.06341975252310432,0.22547297902574837,-0.08839556897459733,0.5909778445855618,0.7780199435684861,-0.026848608013439187,0.44370396252560146,0.42893093749341604,0.12213033364337397,0.4239799632555123,-0.09409380254590523,0.4440044472167854,0.40204089054956793,0.03898274565397259,0.549383845560756,0.5989604766962423,0.5448329012596937,-0.16956087009460363,0.22562298458972754,0.3422512810411742,0.39107635266630175,-0.2301797952617915,0.23353002598286787,-0.07554627628482746,0.7803173346081419,-0.12247978296078495,0.2780694534352432,0.05374508710658814,-0.3086857885214965,1.0,0.13323226954481784,-0.37174268933411875,0.6158911683782725,-0.48954079173996085,0.27906370236590033,-0.0199943219520406,0.31883927356284014,0.3646555741301593,-0.29200572533454655,-0.3219800522487264,-0.16541771173975048,0.13518547483845786,0.3619325189272488,0.35063849723498614,0.6908483756732561,0.13292147484161917,0.008202320094869415
Thal_LGN_L,-0.45840305551838245,-0.1265840932024865,0.20660943327602888,0.30833965782571393,-0.1760249378743606,-0.031645855934331044,0.031741765718570146,-0.04951086486201477,0.06909953906123402,-0.010833824360659048,0.35424234118595743,-0.44892546526471094,0.2885964144780792,0.05390487310005253,-0.3974010133675211,0.2187674573898268,0.05609238446207257,-0.30005226955928854,0.25625974042212823,0.1659519455328285,-0.18629007500050448,0.6609963586046853,0.10254957822068379,0.15682271644428322,-0.14785413007615342,0.624762303495879,0.02436838144348585,0.17840679574259694,-0.3478028554994519,0.5397121023443648,-0.49583691425755766,-0.05249342208575242,0.10243441776553701,0.06687641700234413,0.06563022291308873,0.14360279325389022,-0.06157256017497245,0.129033417630658,-0.41817705450101006,0.4143012658549063,0.4382698720659723,0.4255904829492993,0.37835844979687494,0.33692446240566265,-0.037643186770767986,-0.08622191855367324,0.1453802526152757,0.11694220009506251,0.43045728754787227,-0.3925834628329782,0.491359485347701,-0.33834351012106806,-0.030446925507625424,-0.1590906410770244,0.21967428066876912,-0.24432246103917765,-0.39787213642618896,0.13323226954481784,1.0,-0.5100541914073303,0.4847710996270789,-0.4238677364589673,-0.08414382994020186,-0.2734165641088737,-0.028335798220287277,0.4305400400275642,-0.5610638695957718,-0.37391545793877273,-0.14225753488711648,0.10500807024643546,0.5381695087323279,0.5688738523659089,0.27643106224089437,0.6548882816696888,-0.08257896411723718
Thal_VA_R,0.8479665594415537,0.4283260587526815,-0.008675925284778849,-0.5876318000168855,0.2958994682988182,-0.012148242186438094,0.28758136429050435,0.36354611582966234,0.15807576294055084,0.5428109258181176,-0.3192890623554249,0.766712013644172,-0.5561530456691763,0.0749075585747087,0.6786592135850938,-0.44636224090403287,-0.3239720377862579,0.7371051329878433,-0.4923672940587228,-0.0970616824571621,0.47199875347358133,-0.7509496125896893,-0.07658162364930768,0.4890699125506584,0.4434213376945356,-0.8278567227957594,0.10639620491056777,-0.5109137418260149,0.618477993945727,-0.46790328738395603,0.8244936654274984,0.03567345709591192,-0.3276307315240399,0.2430097636842908,0.08449726813497074,-0.16377275104533393,0.34006676439172784,-0.011965196029021154,0.7943739524239266,-0.4622078578869098,-0.4610112962088954,-0.25787532918643286,-0.5716548117481101,-0.6611431318980705,0.10956466779030978,0.3096175523813421,-0.05344472330299239,-0.052113766516231806,-0.35578510627114474,0.8153423870364902,-0.37699875875435496,0.6650416479874821,-0.17682014648916458,0.6388793673136809,0.014071859023059989,0.47269882511590416,0.7961726416769888,-0.37174268933411875,-0.5100541914073303,1.0,-0.8000319844190461,0.8720366223134819,0.13869741340696434,0.5210817533419636,0.11281819507260332,-0.2993462614845307,0.8090407496433506,0.676914141564889,0.687860066096854,0.18424694042196638,-0.6674033948228769,-0.5567534709843559,-0.652127622361048,-0.5734708353681016,-0.13472791669450856
Thal_LP_L,-0.6430636930610537,-0.019823677659746363,0.24434381381172388,0.6862015308292482,0.003004192805472872,0.26605518666536543,0.15845969938157528,-0.13122335530957369,0.06855781767466938,-0.5829857470480909,0.35464597438322537,-0.8062036935236421,0.7545470126380593,0.10920786516728817,-0.7157802718668402,0.7144589767538042,0.45783453571109123,-0.5629029213001583,0.6100894048145803,0.19287002337029144,-0.5444945068770485,0.6497421045799813,0.2857838886191607,-0.304327577370785,-0.17040462182231547,0.7413803304076919,0.21344785335613609,0.19272256956562114,-0.5002156544702967,0.4571736163995879,-0.5849682839941952,0.18080089098644728,0.4966263988263777,-0.3255333076480117,0.1934694676303409,0.25936560578821044,-0.01273579238387914,0.2867176682435791,-0.504824548819138,0.6215206198092407,0.598324776495717,0.16617510794453688,0.5920804490167119,0.7533749208181089,0.2019025431454693,-0.2295144627661076,0.1354526783720475,0.2259385809848655,0.5930447834688947,-0.7144749485246908,0.4397887317406085,-0.5054506044097008,0.3758811859769831,-0.4454549619935038,0.2076587656425724,-0.391507154119494,-0.6664211857512795,0.6158911683782725,0.4847710996270789,-0.8000319844190461,1.0,-0.9224707569198557,0.1987082626316441,-0.14830925210498672,0.1409194485623269,0.4640358434300119,-0.7970979941006507,-0.7783862135604275,-0.4616693478589887,-0.06246919203412033,0.7069522972602607,0.6480123966328953,0.7413124434867744,0.4609932727553378,0.02968889813350754
Thal_VA_L,0.7386888636547453,0.21429246760033852,-0.10689781109737262,-0.6485172789976508,0.07547071806213926,-0.17734663017912147,0.10391442022087745,0.3255652413612842,0.11085603128035601,0.7546393641543325,-0.3588733560776832,0.8684484116759676,-0.6444833300443528,0.0031505835092454004,0.801287369072997,-0.6186728746816806,-0.39682939585899035,0.6472291576785494,-0.5312206377765604,-0.14269505611559,0.6232790845286436,-0.6215023072026761,-0.2662586475923817,0.4934384206814401,0.28575882525956636,-0.7185817349372907,-0.09342787059510883,-0.32139446268171995,0.6676928706490465,-0.4163833473631154,0.6906106641544433,-0.09930317588786752,-0.3978459292975906,0.35759047410225747,0.008918237293853456,-0.23425964759802942,0.23409898238226054,-0.14351054347813585,0.6376736310715571,-0.5672535235638261,-0.5774046578457105,-0.03576789417367087,-0.5461123341793748,-0.7161799029787277,-0.06277732557537782,0.31151208878240316,-0.013488995668291542,-0.15831308122393548,-0.5054300271317932,0.8077651045626855,-0.3391349402488436,0.6396899123016525,-0.2785818244733377,0.6006530443728225,-0.07984430451248258,0.5610780496972856,0.7660098476774735,-0.48954079173996085,-0.4238677364589673,0.8720366223134819,-0.9224707569198557,1.0,-0.09302291174905007,0.2757153821846036,-0.08502635901545923,-0.3848682814090313,0.8645198005283636,0.8377619428791115,0.6267119823175661,0.19384766645567647,-0.6753416819568762,-0.6555019926781779,-0.7193274196130987,-0.4263123446361183,0.05485698514494926
Temporal_Sup_R,0.20566739008070956,0.598772829440637,0.4978619523840582,0.3344579679841172,0.5656641844313484,0.5515020346360499,0.5325517493741654,0.5370453952355063,0.3507768526755111,-0.12468149451096068,0.36911459731511853,-0.10598430413119962,0.24661725730370979,0.5451011567103886,-0.0009386309806340426,0.17611768455944302,0.1332775398155952,0.3321746547323965,0.009294716541412859,0.28161105317692087,0.17544291063685333,-0.10487467715624807,0.47800487872661546,0.08129160091845952,0.720994562729376,-0.05236245159268931,0.6365240012275877,-0.2598082611136451,0.1731944954407473,-0.018324449198425498,0.3739773566190676,0.5180255213507136,0.10556896581337613,0.029205791730597605,0.5592563273897821,0.46228903355011486,0.6208576403443116,0.5811263226077141,0.4244564006033377,0.397523819736501,0.38088618161471016,0.031446133261653096,0.07483013175871048,0.1733227220311898,0.6825153177121971,0.5260718097621317,0.556080731444473,0.6454828020932303,0.5451427449292434,-0.04508091092662598,0.26016806681351806,0.32545804433476955,0.5376624429085087,0.29408318385261073,0.5387379005801173,-0.09078875552053164,0.19461210870831658,0.27906370236590033,-0.08414382994020186,0.13869741340696434,0.1987082626316441,-0.09302291174905007,1.0,0.7180721777305368,0.6147384439841731,0.46128348280264564,-0.0717527758769816,-0.1048662383335946,0.4165545643530322,0.4078911470829133,0.18290318643074494,0.18761194832985476,0.031084751704565983,-0.06205171251887703,0.08159119506755615
Temporal_Pole_Sup_R,0.5162100549584205,0.5961726319657287,0.514251107711404,-0.041210734858007116,0.8379545050331225,0.3600807984288961,0.49604282001101935,0.5778215614944131,0.2644798587289306,0.06186924875070974,0.20677381811713083,0.2259288247726537,-0.1812178448145162,0.4142652772354389,0.2880311122828873,-0.03073370578536181,-0.17158121362480364,0.4793282446789006,-0.24025636000792286,0.3010009264750396,0.21155633143261435,-0.47548465769835385,0.22225553547529908,0.24025390761023557,0.6356282715240624,-0.3002570139262882,0.5110922633551779,-0.512087336296871,0.38267831486083653,-0.11133413085242265,0.7221733540838233,0.31234146045254646,-0.1740389799311547,0.08215331705003533,0.39082650175440276,0.01675174673237647,0.6614240701893769,0.28916984251143185,0.7522864160290428,0.03563319286278335,-0.01017056617450402,-0.061380729723795116,-0.20631013190728253,-0.17785689360863935,0.534490771108425,0.5088085695177501,0.4698253373911068,0.42994644775124524,0.19672011360429625,0.30227714133332034,0.0711599613936962,0.47022581105671163,0.1909033939862495,0.48011273137204274,0.292895053285757,0.09155285494252903,0.45990144641728015,-0.0199943219520406,-0.2734165641088737,0.5210817533419636,-0.14830925210498672,0.2757153821846036,0.7180721777305368,1.0,0.4074655030914011,0.21461020214208582,0.28778899900466354,0.1838423657555432,0.6261309334232384,0.40714310116805524,-0.14663929156340957,-0.076545563999513,-0.2890517836139728,-0.24549130327402824,0.14310536676314864
Frontal_Inf_Oper_R,0.14477531999994686,0.6418667507295558,0.08874810661442797,0.4344738520380581,0.22708253672460652,0.6547250547978337,0.27191018657495114,0.2767803250303729,0.12614936227433482,-0.08229876986783242,0.10355285817259471,-0.10385022805217226,0.11800185114530608,0.7106087306136302,0.06472338933178781,0.18956057222849898,0.4975556298009636,0.1411230808473362,0.04851305776556593,-0.12347359806149819,0.3710117345615263,-0.010454392071040756,0.45906484973564665,0.038589582571654235,0.6178336905390422,-0.2333161334937776,0.7551830844012861,-0.17101143093700735,0.061451135103333485,-0.14886133719480582,0.28551184948148955,0.6399911021132089,0.3034058523918434,0.3347152062621098,0.48060347791864155,0.7541004513846102,0.19549496054467663,0.1997653160329399,0.22407035535588563,0.3183643436512417,0.313255295029012,-0.09000533342822785,0.10488509505768152,0.1275702636089893,0.6953783109156569,0.09612023180354162,0.43078213353008715,0.7099596878313826,0.3781810742548997,0.03214880177598332,0.11425630554946782,0.3084479561082051,0.4967762921682543,0.10547778823681542,0.2623972245384966,-0.0852859986238637,0.033126257176054844,0.31883927356284014,-0.028335798220287277,0.11281819507260332,0.1409194485623269,-0.08502635901545923,0.6147384439841731,0.4074655030914011,1.0,0.30685343980859975,-0.042961138157597986,0.05422204542143285,0.2323555678784745,0.5630365604346428,0.023326217091077163,0.04316834194073505,0.06810774583207074,-0.19369908826483412,-0.07908916457446545
