,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L
Parietal_Inf_R,0.48981916727598757,0.45534887269095997,0.1154371774838444,0.6377847274754642,-0.22921033119771195,0.25972391446581367,0.4259406605746946,0.10996857692496674,0.49251201225773705,0.2939054395012103,0.1576933622310395,0.42561627863650037,0.18872660496313187,0.6253451901305973,0.5550075070526004,0.016532564330535935,0.547088323155781,0.1949544616451173,0.4344229312491061,0.6254094390757415,0.2786791064855186,0.1255190011073276,0.4233645169700421,0.6733048936845046,-0.03195983289214509,0.5529547356859155,0.2646133121241708,0.7389510948759066,0.6931954499938179,0.8725900981679529,0.45850859258996307,0.10079557568765998,0.5433461488692629,0.45985365488961666,0.6460244373862374,0.3338431723835068,0.45004351101679635,0.6513341680460693,0.6943927281182883,0.5295174244824621,0.028011886607522376,0.5233717862112086,0.36064671146382793,0.5537634864962757,0.5997720592271325,0.3385399678249859,0.41597461054825,1.0,0.15721827468423447,0.32307952007102586,0.5918295859997771,0.5169233353774022,-0.025512481470891246,0.2778177750786765,0.16032368027050856,0.6158948157323942,-0.02971066257366821,0.8067912177053638,0.19811393386617215,0.5337399295007066
Cerebellum_Crus1_R,0.20567370859759185,0.24292816680120158,0.5651880164138765,0.44352033039585914,-0.14332243056873784,0.36403692601558696,-0.10805103023949858,0.27492584183019414,0.28240362984416195,0.07406817066632071,-0.013589528567428065,0.2868408099859627,0.15315107444848663,0.32263281684066825,-0.013349855843883908,0.190110250568134,0.36359152126889427,0.3170941869240232,0.20829969233244705,0.30786906138151526,-0.03469981346552062,0.2777376186083047,0.40903451638204064,0.1936202688986381,-0.015661702220835388,0.2010797504413382,0.5663731510947346,0.04742180372261158,0.2248026675606293,0.23327816703046014,0.4096279911747118,-0.014335588230110836,-0.01973165919509726,0.21653410774826345,0.4373300774428252,0.398129542764571,0.416662860022801,0.4212566238308048,0.2577315728147331,0.21144943311757475,0.2624503046852189,0.11258830685039986,0.1038662650840938,0.35417468794387597,0.1459848148976541,0.17747353108350375,0.27944791040318956,0.15721827468423447,1.0,0.3114642867285225,0.40213459132151047,0.27795762936004526,-0.027548594813750243,0.27464239725185224,0.0041296832175969295,0.300938748081943,0.06630919725700916,0.3050073388572614,0.5112927906497649,0.07571788299482198
Thal_VA_R,0.7446200650227188,0.6100223423271574,0.5852276205040433,0.5280085085184213,-0.38970326719752657,0.17599050966875926,-0.19156383072934274,0.10901377032410876,0.5616725068842965,0.4892579276519374,0.04799076296796555,0.8461737532958513,0.09946303369645926,0.45008127590177555,0.339313762330076,0.18508739240056832,0.40133479903095076,0.6021292590557208,0.4703757989699437,0.3293160303398316,0.07340692183949539,0.30074295850653177,0.4023579557839108,0.24258571904681117,0.006596042713824257,0.6998864129113097,0.4889332155457891,0.23113021476841686,0.26008247868140383,0.39808687463238446,0.42021129390344775,0.16080307205441977,-0.09883363802623073,0.6369492405285451,0.41033410569071993,0.4831088663627499,0.23743576942767547,0.5671386323284416,0.515257745199632,0.29512223414841515,-0.08290118292979815,0.6245855548023616,0.24954292927314264,0.3429999781593796,0.15982574261617466,0.37288980173089353,0.5362372667302082,0.32307952007102586,0.3114642867285225,1.0,0.6628340191135567,0.7620319941395268,-0.06952660659019619,0.3844583955104482,0.04554542274986811,0.625697808314112,0.07840722649428189,0.3825719355735068,0.47503503037987715,0.24660352215533368
Frontal_Sup_Medial_L,0.6772197695021366,0.6754036165715168,0.6344449530827088,0.6690886543769259,-0.34756427973820253,0.5006992097614152,0.10116207104391882,0.2043471247853544,0.5055516031467064,0.500980629874471,0.07287475788238532,0.7277528116303298,0.21448253770387996,0.6080673838972412,0.3103754828233199,-0.022264819914360696,0.5320545275689933,0.4622201465334525,0.5781850280639493,0.6891703351037534,0.23648928165704045,0.3212976995696821,0.6856273015965939,0.4980668034725613,-0.0768662172125022,0.6641161296688859,0.5893852507282197,0.32039724849643764,0.5475479371310515,0.6081347399990997,0.5372822680814366,0.13851706585809173,0.12337366978193255,0.6003544890305444,0.7634024632169231,0.5773368051642772,0.349080125920039,0.8384515390057213,0.8335784009939726,0.4562532581459757,0.07369743493216323,0.6081988726470413,0.3257356114068201,0.5852234303671154,0.34263584270737546,0.47245072034240587,0.6054404505832648,0.5918295859997771,0.40213459132151047,0.6628340191135567,1.0,0.706854375114529,-0.04272272693591679,0.4428894899506509,0.1430034519497955,0.5624449658715154,-0.12652371432776222,0.6478749885781186,0.4819714133981851,0.4392070690367763
SN_pc_R,0.874795948822926,0.6517481868260506,0.4226480930200243,0.5474386496762694,-0.28867969107330793,0.3039444773696016,0.01231643294608235,0.16109457773482216,0.6255498875753027,0.43639088089444644,0.06452730424972292,0.816806810772875,0.17559562740533713,0.4215948584655863,0.4624875471654429,0.17014252412466688,0.41610103465674614,0.5632595717614243,0.5604093355079746,0.3875251375321686,0.10279974193326318,0.24360929353925545,0.49517082125740564,0.2921724848245347,-0.0755902048283963,0.8185916187612047,0.5099722142551366,0.3116915912163849,0.3916973858458599,0.522484856643835,0.463101377059344,0.08482812860411798,0.110362558184853,0.694077028236865,0.4682078831729483,0.5041794534424376,0.2547426848590661,0.627376134608685,0.7041717738626294,0.42299712557806124,-0.1740496999103581,0.7105843098228333,0.20815748364417583,0.37109190573886736,0.27876779512380256,0.44444753049169067,0.5708276318876712,0.5169233353774022,0.27795762936004526,0.7620319941395268,0.706854375114529,1.0,-0.004426724158031077,0.41846378230999126,0.14951107108422673,0.6651602984427442,-0.0308930341745633,0.47092586238822287,0.5285893828855782,0.4059024613860388
Frontal_Med_Orb_R,-0.048573112524646404,-0.07865568650284943,-0.0018127724826867777,-0.053064882193566205,-0.0469092300439614,-0.05634544587022327,-0.08098945833682254,0.0050435847733037815,0.12542738432978287,-0.06536049658889488,0.07778009446017327,0.03311944339008791,0.35482344584328934,0.10881536760242504,0.24308186566420298,0.2356238859850332,0.08329706507700044,-0.0898230282968849,0.11745188888516762,0.021397541030847747,-0.18739856981990688,-0.17330386554094546,-0.08969112001017428,0.03907060312189475,0.009212101235202155,-0.0693679425010084,-0.09588706269773728,0.0027099275060618595,-0.023281739438676875,-0.0587818154226927,0.05474283402070801,-0.16924334136022592,-0.08285742179788273,-0.08257643078626459,0.07543068951476554,0.032759748500753166,-0.04350948216537041,0.003761321356500607,-0.09541754179638474,-0.1287377083991982,-0.11990681338674697,0.1182006812402363,0.03035137419398211,-0.02018683640006468,-0.04220351258993719,0.09268586592228277,-0.09478663561790972,-0.025512481470891246,-0.027548594813750243,-0.06952660659019619,-0.04272272693591679,-0.004426724158031077,1.0,-0.22771062055865926,0.015569989962719258,0.060676826690517695,-0.10048769014435865,0.019087620218839762,-0.2024664367056507,0.01917493930652233
Pallidum_L,0.5128606763620731,0.4359554331941163,0.39876098257178,0.41194598940365623,-0.12430410243473938,0.33835150460807345,0.002659601343149073,0.22247162536737333,0.42083765842932325,0.45906280499150864,0.03539486666382465,0.44781836496608013,-0.23542306147969402,0.1441531400616343,-0.007909825020807391,-0.24937267489045217,0.2866710751403564,0.5647626461715508,0.290940897630797,0.17027889299536267,0.3840067795687877,0.36323127754321616,0.6821754753035049,0.025332274034784125,-0.23026763817153337,0.4736316234459832,0.4685773552579226,0.03270044532875669,0.16813912419437407,0.29430483423802795,0.4112454959070278,0.4418677486477466,0.05171675489789746,0.6030347954690236,0.2275861908099847,0.387182626592839,0.2382653080949768,0.5003694357325753,0.5095146523711263,0.5245529082938951,0.20813764014648894,0.27066134119270124,0.43605587961132886,0.3544240513758982,0.0668327323574263,0.48927450652906906,0.8120398209783647,0.2778177750786765,0.27464239725185224,0.3844583955104482,0.4428894899506509,0.41846378230999126,-0.22771062055865926,1.0,0.16598092374014153,0.376966009293446,-0.38057008888818145,0.21675250244714483,0.4649068939056334,0.3016906009362618
Rectus_L,0.21237988372968888,0.1711064184944611,-0.09740489861967434,0.004714957541938964,-0.16316123939474275,0.07321695940511556,0.09333369260366682,0.24111471667847068,0.2988989000850877,-0.14620869125608799,0.4225353221148642,0.13559374241300345,-0.1263576901436952,0.20618518806767522,0.10629436138596329,-0.14660552195580637,0.13400035089279683,0.051882880895571554,-0.14929208893906745,0.2057869781494844,0.17956044181172354,0.10990361841323651,0.19309067970758198,0.07360921421649998,0.007634955551831962,0.10054373272679251,0.009814355253201481,0.0013086866462905379,0.1477729748397253,0.1349011965812881,0.3807712070689769,0.1667116966468272,0.12285713567296389,-0.0004380600226265211,0.20135122570525704,0.20525870794598228,0.03011995012194541,0.16606025146727182,0.02991351163379459,0.22718837710830886,0.04076544497458717,0.06763935012203594,0.07187452342140997,0.04188939730590672,0.14409568276657797,0.010722401031299574,0.060904384599821414,0.16032368027050856,0.0041296832175969295,0.04554542274986811,0.1430034519497955,0.14951107108422673,0.015569989962719258,0.16598092374014153,1.0,0.15025542749264395,-0.1136527328068259,0.08720811783871404,-0.021715719178239584,0.23179007286471426
Cerebellum_6_R,0.7201528205588777,0.4023101367137909,0.27257288643835564,0.5673186147382383,-0.35566760245731677,0.14191105547880287,0.1329126452820272,0.2791086387680921,0.8380190400290687,0.4484765114833365,0.30202489607419564,0.6657600249897795,0.2571957887263214,0.6967577695173549,0.730152769509327,0.1956171651467426,0.6316941163095121,0.5228604972136498,0.5116720091763352,0.43921175749744223,0.08669019933865445,0.15421264011822497,0.42140415360354366,0.4630590446059152,-0.16542748099667118,0.6517460709289336,0.4367367885698489,0.5415851387830979,0.5065629483423132,0.5971536558364616,0.6594574779046762,0.06640480982705836,0.3023992980016702,0.6949129265259133,0.4890395110070713,0.43650964028673994,0.5458961897577792,0.5635510829577401,0.5652233017655917,0.3921357489053736,-0.03957885912178964,0.6373311884707427,0.42686164718565817,0.4251966441465315,0.5055810431442779,0.549492082381963,0.5562858608133158,0.6158948157323942,0.300938748081943,0.625697808314112,0.5624449658715154,0.6651602984427442,0.060676826690517695,0.376966009293446,0.15025542749264395,1.0,0.005208896397409793,0.6072780998975882,0.3522205584823214,0.46274302370109544
ACC_sub_R,-0.1281158158304578,-0.14131085577982835,-0.06984759372820577,-0.06361634187013704,-0.08325121195255974,-0.2509545926616786,0.0036107556281666613,-0.15965056141381107,-0.11175528857192317,-0.32171169995899107,0.2123867642148212,-0.14844692796904288,0.010493400455285386,0.049387728425823396,0.08681803504962424,0.217683210446589,0.005915549492450459,-0.08302813797443866,-0.18640888300406955,-0.04325311886952412,-0.07323322530717236,-0.13453050548640377,-0.2812818238074269,0.043449374994009325,0.298313657048127,-0.13223426270237343,-0.09332186023493456,0.03514152768931559,-0.005147183031175411,0.04363234731571726,-0.06966075380729461,-0.32777693715054806,0.008176107227102318,-0.2660833415339141,-0.018903247349202186,-0.040970796619187386,-0.0182858674854601,-0.16140271946838988,-0.17728617463230462,-0.17698595822731866,0.02115107601782635,-0.030953413297887578,-0.30293335834487584,-0.07285319647369876,0.09251515398817758,-0.3434927310110007,-0.2749844075916224,-0.02971066257366821,0.06630919725700916,0.07840722649428189,-0.12652371432776222,-0.0308930341745633,-0.10048769014435865,-0.38057008888818145,-0.1136527328068259,0.005208896397409793,1.0,0.06137917755521034,-0.03740210063201759,-0.08076268402570974
Postcentral_R,0.46838773791089516,0.46338016626828143,0.3545312835140313,0.7519172336570001,-0.37814539451169277,0.25922901633061357,0.5107718377207642,0.15939479435183385,0.49286846261004474,0.201455697001788,0.1722242237785084,0.455946317620983,0.24020887459974327,0.8622200939119185,0.4674347796058822,-0.07056851345925669,0.7370132525411355,0.13440744430790844,0.4181870072334904,0.8590916165997231,0.17062347582503323,0.2614049124505513,0.5357351360965596,0.8348046413120896,-0.05642619733515151,0.4784244862234465,0.4351182348038989,0.6689000374074416,0.8937238713350545,0.7838773670201407,0.6147102915261459,0.06168215343502996,0.643415259357591,0.3984319290923283,0.8718344394714124,0.47708983447698877,0.6738307506314551,0.7552258975254591,0.6324752700610453,0.5154769681535232,0.12584445920373244,0.5096456672986825,0.3632654005534562,0.7466081651080942,0.7425906257685231,0.3298948086407009,0.35855668395437457,0.8067912177053638,0.3050073388572614,0.3825719355735068,0.6478749885781186,0.47092586238822287,0.019087620218839762,0.21675250244714483,0.08720811783871404,0.6072780998975882,0.06137917755521034,1.0,0.27236355491275893,0.6757154890840503
Cerebellum_10_L,0.5213348899202217,0.45776705838118364,0.5277931638667069,0.44885971410517284,-0.11188933854628044,0.3648587056345549,-0.2159072774434308,0.08492926222655119,0.25527608184527556,0.2761370164527973,-0.13932969646664808,0.45699613626330954,0.10116836167602002,0.19851438227072887,-0.11559325444699853,0.07043690237891793,0.2826310613828897,0.5746566386097994,0.3152608804141295,0.21853070495963253,-0.16015762522142735,0.420597743712094,0.46670429736209157,0.024250538559603112,-0.18111104513628504,0.508883001568783,0.8501800518275662,-0.03901916772116072,0.18120588493870193,0.2529667158210854,0.3251373808635415,-0.0008341519513925874,-0.04685848386958929,0.44504792926608,0.3475387077934036,0.4046488119104745,0.25458670520972565,0.4858646310690904,0.4782122501650433,0.1159839522676085,0.133807260796805,0.22880470455756796,0.11428897966459216,0.2694717649893413,0.017659918289563818,0.33625198617467833,0.44552424987752154,0.19811393386617215,0.5112927906497649,0.47503503037987715,0.4819714133981851,0.5285893828855782,-0.2024664367056507,0.4649068939056334,-0.021715719178239584,0.3522205584823214,-0.03740210063201759,0.27236355491275893,1.0,0.10388174842321007
Lingual_L,0.43012831116609257,0.4519689994611898,0.19767409766836225,0.5277149807020943,-0.2265253827174142,0.23952975979775576,0.6320810405344301,0.14022263202321944,0.4137145378380815,0.1505502590188572,0.17932640869758754,0.3381255507634996,0.021368478458801105,0.5950769341159005,0.4062136994608302,-0.251189236929067,0.5798017412142763,0.03705002990629054,0.32295808080054617,0.6461742959846569,0.2263320795825619,0.27883212241144023,0.5415719285041802,0.5219988775632883,-0.06811308484258388,0.3673051513598914,0.30292103416507715,0.3751737682035386,0.7457940301916907,0.47427345420208705,0.7041998977339617,0.10439667300810546,0.6772149208383879,0.3763290954478601,0.5966887233875757,0.3743041910591253,0.5144597261245276,0.6018270394625661,0.4836383784972558,0.5449765646315976,0.18178915566079246,0.4212756646305761,0.3919259466589102,0.6205443251644497,0.6635071301669854,0.26002097808639163,0.322278412361187,0.5337399295007066,0.07571788299482198,0.24660352215533368,0.4392070690367763,0.4059024613860388,0.01917493930652233,0.3016906009362618,0.23179007286471426,0.46274302370109544,-0.08076268402570974,0.6757154890840503,0.10388174842321007,1.0
