,Caudate_L,Supp_Motor_Area_L,Frontal_Med_Orb_L,N_Acc_L,SN_pc_L,Thal_VPL_R,Parietal_Inf_L,Cerebellum_4_5_R,Cingulate_Mid_R,Thal_PuA_L,Frontal_Sup_2_L,Thal_VL_R,Occipital_Inf_L,Thal_VA_R,Frontal_Inf_Tri_L,Olfactory_L,Vermis_3,Frontal_Mid_2_R,Thal_PuL_L,Putamen_R,Fusiform_R,Pallidum_L,Thal_PuL_R,Paracentral_Lobule_R,Frontal_Sup_Medial_R,OFCant_R,Frontal_Inf_Orb_2_L,LC_R,Rolandic_Oper_L,Calcarine_R,Temporal_Pole_Mid_R,Temporal_Sup_R,ACC_pre_R,Vermis_8,Thal_LGN_L,Precentral_R,SupraMarginal_R,Heschl_R,Cerebellum_9_L,Thal_MGN_L,Angular_R,Insula_L,Cerebellum_Crus2_L,Thal_VA_L,Cuneus_R,Precuneus_L,Frontal_Inf_Oper_R,SupraMarginal_L,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cerebellum_6_L,Cerebellum_8_R,Hippocampus_R,Putamen_L,Thal_IL_L,Thal_LP_L,Lingual_L,VTA_L,Rectus_L,Temporal_Mid_R,LC_L,Precentral_L,Amygdala_L,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_2_R,Cingulate_Mid_L,Vermis_7,Vermis_6,Raphe_D,ParaHippocampal_R,Precuneus_R,N_Acc_R,OFClat_R,Temporal_Inf_L,Angular_L,Thal_AV_L,Cerebellum_3_L,SN_pr_R,Parietal_Sup_L,OFCpost_L,Cerebellum_10_R,Postcentral_L,Caudate_R,Cerebellum_7b_L,Thal_PuA_R,Cerebellum_7b_R,Thal_PuM_L,Calcarine_L
Angular_R,0.3343550804917836,0.5198873209518727,-0.010326619886948824,0.09948314197970638,0.45697922532272783,0.5580293430784934,0.7348554116610165,0.6765995375277147,0.6246587663429625,0.2980641059661981,0.5571968375039705,0.2709860941201254,0.04619427239171712,0.3010640900267391,0.3540590539000803,0.0688913554801073,0.6186474606476038,0.512152839295598,0.2686967387365428,0.4537024927357674,0.572521381528639,0.23155871808608436,0.3668587665608225,0.6286251791817157,0.4255555443293466,0.09698082982181216,0.24653558321996885,0.04337780000589277,0.3872975181608579,0.47092864725120265,-0.25720524825874735,0.577172582852918,-0.027748210998733407,0.18725328601056962,0.361944284038596,0.5393613568264204,0.826365685148363,0.040903551963298916,0.5207683687423331,0.06791110511240878,1.0,0.29198333109006724,0.11781040885811474,0.3240756743669062,0.4534605880081864,0.7846616029174822,0.5932046989687813,0.570746410797371,0.2452809777739722,0.5881583940598907,0.09305105569469554,0.521475470986611,0.3471149593639189,0.5456748405840921,0.4433264768818861,0.2519037190027781,0.3511177861269945,0.5780732298677546,0.4244113863330353,0.17575047951483183,0.5896290368463599,-0.0905963405967162,0.5480763914644202,-0.19927374852370405,-0.03997182813939498,0.7169853450779239,0.4965653848552498,0.6198120848507419,-0.07579987706069008,0.48232400496067007,0.32242385647801736,0.3432859360275125,0.7096674085432267,0.2504315236547998,-0.11565619781314036,-0.053330027996035624,0.6300835388603971,0.37241098871714245,0.3592162567603705,0.5435713671007814,0.7749938789492298,-0.09667925646084989,0.20130137059823378,0.6576298714578676,0.37861398408467944,0.19143003166309422,0.30154584391808753,0.021224052762126765,0.5332958085081894,0.5217948545097789
Insula_L,0.6933923130030769,0.6283387576405557,-0.2194040728281945,0.35050288473987606,0.6111391740177203,0.5347094333806789,0.19931730932391745,0.6099448777110696,0.5074203989367776,0.5024801626481449,0.5769570614368711,0.5933801885322946,-0.054989940229113944,0.4023579557839108,0.8152552186407013,0.2956463910542739,0.6179051596882917,0.6946727028487805,-0.02940327420064262,0.6805150040624405,0.45631469895877863,0.6821754753035049,0.31293170400832515,0.4411916486588241,0.5706288244623402,0.34650087744641683,0.6341995373176955,0.0019718040044096083,0.7624815107355324,0.3406521270098219,0.19838543178194962,0.6384542762138091,0.6006305338366095,0.08780404548783953,0.31296375156056516,0.6418664454427223,0.4566605492683086,0.3807449526582205,0.4893290904666809,0.046539049047347895,0.29198333109006724,1.0,-0.08790964808514685,0.5028244745374509,0.21050158157436458,0.44395531284043166,0.702378145131734,0.5104984710594388,0.4014450286081151,0.5902317018566424,0.06499508761883395,0.48312897689398976,0.3944224338814222,0.46197109109491313,0.6645767166228084,0.06817425241853305,0.5720820465067388,0.5415719285041802,0.4433696567257899,0.19309067970758198,0.46762160697509936,0.09499995328471,0.5639247893994906,0.039362587862207706,0.6819200140883016,0.19542631387287743,0.5275644282083536,0.34674509303465334,-0.21393277134352204,0.65928289869751,0.2223018908882745,0.3203603997902205,0.49824389056715535,0.48335355317351186,-0.07686662136088883,0.25784145135451886,0.0580792530118394,0.5090488246189377,0.7275404856202069,0.5488007699908137,0.03670105352225375,0.5558935112809368,0.5631194893139745,0.2575707651931181,0.69005538160427,0.1842741790031325,0.39957024145400677,-0.17975155333280754,0.46244368794597157,0.42192554027676177
Cerebellum_Crus2_L,0.039873092906234565,-0.048452952185977304,0.07059046396428813,-0.08824119800217174,-0.04464605769776472,0.1333758353282009,0.16587967765383993,0.10328889583960574,0.12092212085870874,0.07310572912650133,0.0995755798142589,-0.08163181593125024,-0.11779233462519856,-0.011845619158667185,0.07245698981040088,0.031671260641392196,0.003990240808179255,0.02661883360171957,0.16961100755251762,-0.03194407622397571,-0.024107541028636163,0.05217384762325362,0.07341849757178928,0.024524033730425936,0.06033767137261022,0.05842158001560195,0.1324367016082449,0.04591226610945728,-0.03652102716261141,0.09590007805151256,0.03206762228413474,-0.09923983923857674,-0.09824888418159708,0.06901009659170124,0.3223309230884903,0.009881516471203498,0.11328473831911422,0.05672787736228907,-0.14014608174742743,-0.08907737429484251,0.11781040885811474,-0.08790964808514685,1.0,0.014912794954066912,0.11723531376687334,0.08318312658977292,0.020589722082434387,0.06094792883198174,0.06004429838056206,0.019846061405531395,0.17924037360275558,0.17185008950054823,0.01566927967509957,-0.0723532433738741,0.01645354257291385,0.07928630789383144,-0.0923955475101457,0.20397074389473804,-0.036292790225670335,-0.009167503256212841,-0.19345906779623093,-0.09855671115302786,0.006252228574828724,-0.10106104210325734,-0.1547450954609616,0.31028757823655057,0.1193971353486467,0.24347924519439848,0.16913595448296062,-0.09110570994766184,0.3219518750482405,-0.0541995863667582,0.03171691715099172,-0.08723921992786932,-0.19178308208444309,-0.006305234699689933,0.33002629972577413,0.01786690183039227,-0.07678818050431023,0.034532353627074915,0.17697173836988947,-0.12361716197052108,-0.47234081387692767,0.113928318767161,0.042552475152450885,0.24244219138214482,-0.036062771442349865,0.17061218694920102,0.06060477212317151,0.19674112799468466
Thal_VA_L,0.5909818130032293,0.41903648930039405,-0.2005700870842558,0.5052685283859826,0.5840285832828904,0.36214876764264897,0.31237189383299246,0.5759787241212098,0.4475804468435044,0.42695802936506216,0.5629240118740193,0.5771824402209089,-0.0757925402856161,0.819521640716235,0.4993652131991362,0.580722446459279,0.689125024582338,0.5566369690379072,-0.09837114963977493,0.7240767606654742,0.6395915850243102,0.40886198818492453,0.025333827385073657,0.3967609400567588,0.5881821673119272,0.5033214957601333,0.35114130713086283,-0.012448568129254201,0.23612334753053033,0.11248107006039872,0.02700804217079232,0.5502194870932227,0.24761248565869082,-0.11480606605156518,0.29407814593326026,0.40749005531965726,0.41093287617546215,0.27974532124414475,0.4196880417026059,0.08288657898885246,0.3240756743669062,0.5028244745374509,0.014912794954066912,1.0,0.19091286442008876,0.2908311222658581,0.5438870680219563,0.3463874346874417,0.6058004061823676,0.4143277770774023,0.34781475735484496,0.5256352044523442,0.31784180033379217,0.6949794255523191,0.6897864438004788,0.3867622958313667,0.4286926040772769,0.2819837518145809,0.597004541114937,-0.015447463847054145,0.31090113863797075,-0.3220349224909788,0.36946141662475745,-0.4667959417173436,0.3602337185190969,0.1644492007229905,0.5783028792122403,0.3822820209398411,-0.044228838863273646,0.3466468488779272,0.04698041049327968,0.6682897824224672,0.3656981752804201,0.6434967349224286,-0.28725729639342557,-0.11226028649207843,0.20202210445003324,0.7805135113994611,0.6005926834999338,0.7066094893992237,0.25160240579527654,0.4006887387915839,0.4180125055767135,0.2819363241558066,0.7079283810424294,0.046722318811948514,0.3544559439688984,-0.23520260351682018,0.4052406928117142,0.19635779493411662
Cuneus_R,0.10727077235756838,0.46045149821432846,-0.07801787432645302,-0.06291648506251202,0.15221990492780074,0.27948364556748073,0.3194452198437639,0.34160702776040613,0.32516619796450774,0.28756829236933795,0.35103902829787237,0.18248431569675078,-0.06251406441468432,0.07961666434943304,0.26147039600767813,-0.018308615027610727,0.33096208327681037,0.374501524291096,-0.03867103800950456,0.26190187274954535,0.12399939493421916,-0.01530713238490882,0.4471333142220816,0.4406694202769827,0.3425459002175117,0.08611951368458208,0.21723500504943438,-0.015248655220463696,0.24606262034977514,0.704645508543305,-0.06387100984523048,0.26736062546174205,0.19663200928514776,-0.11059410930068793,0.05899064921341638,0.4253485103753509,0.2999454486749894,0.04004460025409222,0.1783861529311876,0.21186160239648605,0.4534605880081864,0.21050158157436458,0.11723531376687334,0.19091286442008876,1.0,0.6224196534969126,0.2081951148706375,0.20955092672535444,0.13791320994233272,0.4780475711186959,0.012165739649009953,0.24991422288286103,0.019922345228579094,0.2906064314818049,0.23837189157376865,0.10289763180504213,0.26480859468193985,0.5616672659342709,0.02541188668808272,0.027566206101343013,0.2702512278409982,-0.058618618670619085,0.4483587904534663,0.014131321212252062,0.1561244219345219,0.36127199310249897,0.3591328541676904,0.28254250430640954,0.0038036436186629163,0.2604668036778021,0.01116861467607898,0.11036473114683942,0.5574543491727902,0.01362360143770791,-0.09493059008050957,0.05015944654980198,0.19951404468717102,0.24774188714674103,0.11185609223094538,0.2063074872600914,0.3671610394085382,0.12238738929040355,0.08531819609830651,0.42609699136325097,0.21646991773843663,-0.12411872055367594,0.4487272287635703,0.00806154587398896,0.629634758998138,0.6107586127563508
Precuneus_L,0.2627003681170661,0.7955260446952256,-0.045476234625927175,0.0048926529542490755,0.3389876684498261,0.5412343697249486,0.6001525518213823,0.6030321814771359,0.6836293258604526,0.4538863795432849,0.5677887354029405,0.2404835708204907,0.05599887672951805,0.26008247868140383,0.6032927236173156,0.02126843361623627,0.5904114789963083,0.6676161586573046,0.037310384421764736,0.40941292920940026,0.44526553227921295,0.16813912419437407,0.5733890289451502,0.8140109469773718,0.536533026201452,0.07395120829698591,0.308430147562594,-0.03335446154326071,0.6090167292968212,0.7538352108633717,-0.12560746934660094,0.6373865820155957,0.4070667901387747,0.13181512720221328,0.2838746104791016,0.8214006113321468,0.6832775210246386,0.20552259835992287,0.4767048826396424,0.1586565661447191,0.7846616029174822,0.44395531284043166,0.08318312658977292,0.2908311222658581,0.6224196534969126,1.0,0.7004703267710107,0.6017607486902073,0.1487158152562231,0.8453452940698828,-0.054189024957875476,0.4328208786029907,0.2966223388764724,0.4171984123961352,0.38182423542615523,0.10996983462955622,0.37467075163441066,0.7457940301916907,0.26891348522499603,0.1477729748397253,0.6562630407755321,0.10004314988947019,0.8239609210867045,0.07201192305017182,0.29172989416145584,0.5587969024665714,0.525776522801718,0.5928023989509049,-0.03847390231785555,0.6113232143728676,0.2403340861410644,0.17168936471991253,0.9231216534818348,0.19769704926769302,-0.0022039096238640186,0.15375451981248503,0.39896518108681867,0.35875153261583675,0.4327120065118567,0.42086057693020174,0.6540980626956079,0.16030032522130191,0.38584051736406916,0.8085348309588759,0.41051589532595717,0.14005065960732233,0.42161230397393784,-0.10931906280777003,0.8022758953753368,0.795279528017814
Frontal_Inf_Oper_R,0.48639099948922526,0.8329906921739128,-0.05062321806204866,0.22456174862519937,0.500958365403505,0.6041160696994065,0.5739035821056206,0.6890274895352643,0.7989486798437783,0.44999297169204144,0.6675529389830215,0.39592968862088623,0.09557015089853257,0.5233602369548552,0.8271266860490364,0.23704845480783296,0.6928489997142159,0.8307610363366817,0.042730816914462934,0.6329831537444555,0.6322113122784835,0.39646758042545255,0.3131115944684824,0.7234928496593345,0.7029773144215608,0.20324028734038138,0.46697010843224346,-0.0023036290337852443,0.73306944471561,0.48150546463300714,0.02359809890697683,0.8087778734563259,0.5066444560173445,0.18734281380717027,0.39037990971513875,0.8771061385902117,0.779208858053807,0.46150367416784094,0.5641781051679075,0.13978527410667416,0.5932046989687813,0.702378145131734,0.020589722082434387,0.5438870680219563,0.2081951148706375,0.7004703267710107,1.0,0.7412765495322516,0.3136521056480767,0.8392804610258354,0.07541342042108407,0.4825695945247778,0.3910121153385023,0.5308886013170672,0.6141261980879916,0.18429123400574568,0.466161061813395,0.5733171851579129,0.48803372102900033,0.23991730145972387,0.6358253639275048,0.08493933038129226,0.8360143128308811,-0.01062344871689186,0.4497448994736297,0.4297581823657453,0.6380127757832321,0.6461481958518579,-0.04472963487174865,0.6644737548332463,0.34586773097837265,0.35296727137857986,0.7288616801681286,0.41302376012192493,-0.06640661526530528,0.12809043883008697,0.3707518333831985,0.5559401361702981,0.6872181702005475,0.6016479735736662,0.440707863720561,0.37867822902775133,0.4968275670125901,0.6910030967706314,0.7069369784625257,0.19220967927454854,0.3293916147780345,-0.19564583878551037,0.6027783968993696,0.5225709275622663
SupraMarginal_L,0.4390483949339541,0.7078291735396128,0.04332628048076252,0.04932954224407395,0.4343125665032223,0.5104249397371631,0.7367608309042766,0.6859928306581705,0.7072323218398613,0.36834998078496667,0.46264020032800834,0.36587718611185577,-0.057846296676963095,0.3588192674532736,0.7173850281717044,0.01959442481175598,0.6282672671755657,0.6258744633952188,0.20789635705010281,0.4398687950079794,0.5896549759967882,0.27780954837923366,0.31181808971741576,0.6699022690667578,0.4307806098299336,0.034259674637911526,0.33250152698395175,0.036393995900974016,0.7112055196212187,0.3365679728348371,-0.10795340022678862,0.5755557972917983,0.2583242423872561,0.31492841932854826,0.30350495996946336,0.6761805651339472,0.683299162448901,0.26730505736086557,0.6106903995862449,0.1994154737343078,0.570746410797371,0.5104984710594388,0.06094792883198174,0.3463874346874417,0.20955092672535444,0.6017607486902073,0.7412765495322516,1.0,0.21045027548706327,0.667608336156352,0.018023170131003657,0.5078123183819333,0.48672656334153835,0.2762002411572068,0.44756173846773817,0.1836782750829244,0.46947892987746076,0.4862241263471758,0.4127131934308766,0.21792371357100804,0.5079544682350097,0.16035597236146426,0.7169199537132431,0.0875272252594834,0.19474138416102266,0.6707800794764397,0.46085302462318967,0.6077515009086696,-0.010499024702997874,0.5998500936051289,0.43415052674740523,0.24398637508331206,0.6469299217850829,0.2398489920765541,-0.18149777950736762,0.08757776490420746,0.669873329285533,0.3964419263053699,0.5491399316383586,0.48550155116000826,0.5404325589669862,0.11238397830776413,0.3074882114327185,0.6947609645453566,0.5319857474757517,0.19355557720530212,0.27679601726966485,-0.0689338195076999,0.4655704300843108,0.36788891885265335
Red_N_R,0.6394959652925093,0.16238039264039175,-0.22665053394292584,0.3440023313123884,0.5517230018503838,0.2573411294832585,0.2731716841369269,0.503966798530362,0.24160238890512606,0.439142139896509,0.5416288241875313,0.7294267302943462,-0.1279832698090177,0.4892579276519374,0.30253653451486795,0.32577710407220134,0.5423102642675933,0.41272819705602815,0.13016398688439015,0.5972813033879996,0.4148892654478739,0.45906280499150864,0.13808703039904163,0.16333010040020188,0.4843392730387582,0.5267980057292573,0.4392263877541132,-0.1010571921308687,0.09183127491212406,-0.028561176308633054,0.01273125099954624,0.3049269907113399,0.04884245095079406,-0.2745111264356988,0.29345115283613993,0.19715542821755414,0.28160020802692054,0.24432179487639774,0.29075034771477404,-0.0029166956384099048,0.2452809777739722,0.4014450286081151,0.06004429838056206,0.6058004061823676,0.13791320994233272,0.1487158152562231,0.3136521056480767,0.21045027548706327,1.0,0.18939140097755283,0.4045661065435591,0.4492254866040522,0.31747070088910007,0.6192023654897084,0.5557625595628507,0.43955591805941835,0.48825232911555805,0.1505502590188572,0.3927465425568683,-0.14620869125608799,0.12813186228682225,-0.36162236225849925,0.18553808539653685,-0.4316750783051447,0.3028102164764285,0.19207708053083256,0.5771466155510456,0.26895789504964984,-0.2497774423414957,0.12792564868995027,0.2553497957325696,0.5499979751845421,0.16021033032585907,0.5438014124101448,-0.28539605277333835,0.0337257812060706,0.2315258970379667,0.5520892833254946,0.4308514314960288,0.5212338447777205,0.20536696843784524,0.18960463317089613,0.28648832818056486,0.14943604160948118,0.5695276732516876,0.017140998749696715,0.5809604554656106,-0.023652552784161115,0.2599316460798525,0.08598094177658319
Supp_Motor_Area_R,0.3708707478086069,0.9589434622659807,-0.14733439081866134,0.15734194143414748,0.3725806854449895,0.5038976050543063,0.5480505741746078,0.639278469386326,0.8068535472048864,0.45455747013379166,0.5950091160921068,0.3414399230056017,0.13022185875551986,0.4245840199056411,0.750063736083661,0.15915045096571284,0.6105506500696718,0.7926329092310367,-0.13774337994507205,0.5209950766551912,0.551622762716458,0.20545355391993458,0.40160652822841425,0.9143827336755505,0.6990558604265622,0.09772931097626589,0.32541293599786314,-0.03917663238497418,0.6934805290200541,0.6141727623830523,0.03351928651412223,0.7312688339152238,0.5777785022199521,0.22502666137626676,0.23828490228676616,0.9569854430917538,0.7054853997038308,0.32489715299134064,0.5904966605298894,0.2520414112036159,0.5881583940598907,0.5902317018566424,0.019846061405531395,0.4143277770774023,0.4780475711186959,0.8453452940698828,0.8392804610258354,0.667608336156352,0.18939140097755283,1.0,0.0038678477477184724,0.49003390752622433,0.3485756490886864,0.41404605206711464,0.5070715036308003,0.0636112018725678,0.429547271735772,0.6248582407652278,0.3156699464497211,0.20247131796315604,0.606315456917211,0.07635613163255285,0.9213716624958359,0.07104395377477804,0.45499599043843547,0.42328967641108883,0.5653186786145638,0.5589968403307534,0.006566182830390765,0.704601155751611,0.21205106158108059,0.22060881060312093,0.9008416722231853,0.35007510172447326,-0.10352942006158114,0.17054985320113591,0.3210012299119732,0.5134891901951192,0.540259667224842,0.4785781645804141,0.49372065022247996,0.44198144803563727,0.4574341529214207,0.7769462057300772,0.6155051676143252,0.06252660327522916,0.41604484505575434,-0.16993649311347053,0.6923744990216273,0.6065074822005996
Temporal_Pole_Mid_L,0.36545319924688846,-0.0165885818785342,-0.2978141115855609,0.5408678829745472,0.47221695010800996,0.04704103244366413,0.19582297493822667,0.40297424251243674,0.08286360134167639,-0.17416620510824163,0.38234511086688244,0.2575387554403406,-0.05946590878092495,0.4689760407178201,0.12923877730395752,0.502560799398647,0.2959860614758598,0.24977697504052943,-0.26861994891902335,0.5165776395062807,0.4527971197343444,0.3137587701658321,-0.25175226589976146,0.08511064546973898,0.3843727034108157,0.5999135021841555,0.42347175561700806,0.1490439938578857,-0.14264892858451741,-0.15764004242082105,0.363703145573756,0.001085274679256258,-0.21307768696311868,0.11208580161810562,0.22926265116673197,-0.06103446962727026,0.05551285845527316,0.12171525615145357,0.22375420788705686,0.0072445819813977625,0.09305105569469554,0.06499508761883395,0.17924037360275558,0.34781475735484496,0.012165739649009953,-0.054189024957875476,0.07541342042108407,0.018023170131003657,0.4045661065435591,0.0038678477477184724,1.0,0.5525639567851741,0.3690597152452984,0.5481947007167536,0.5495874521264548,0.17786293292800642,0.1568217879290712,0.029436641325578942,0.44987361910978746,0.21659961796863456,-0.18991508208383673,-0.5863564020389122,-0.07494665995637066,-0.6308192652161256,-0.05319847774510723,0.11907074633433944,0.40148890442320795,0.03988577356619466,-0.09915493738164438,0.07374714761840102,0.035702825033542177,0.6305974341526425,0.0391411765687512,0.5737322970281226,-0.16554278646985,-0.019841707288587546,0.14893578014122832,0.5515412732720368,0.2787528501683789,0.48372452027127305,0.10068987166031561,0.2974756724968921,0.13751916758204932,-0.05808316105397723,0.443516549987685,0.28259930568421454,0.011003533752307799,-0.0007757150405068047,-0.05559019095529629,-0.1246266950613023
Cerebellum_6_L,0.6289296413483623,0.4409893886795721,-0.2628645210016687,0.5923426655604883,0.7383722177669905,0.4199512359966238,0.4804653734524249,0.8572335762566485,0.5424170850972975,0.16263086688980924,0.6030827083254403,0.5255534267686315,-0.2029874663810655,0.625941829909396,0.5342678181231852,0.4820084430006327,0.6818917253652935,0.5944811991573606,-0.14160724270694605,0.8002638576271691,0.8230879841163411,0.5112504313956842,0.010377182668374412,0.5927830473021347,0.6063810341441395,0.5918295771470894,0.5027586792496613,0.19656179754936878,0.39776879117234304,0.18177795987656606,0.027000641330092327,0.46273639568445457,0.11077368573018757,0.35150089616318936,0.3152227772332124,0.3869862962037173,0.5256307635149522,0.20725774740868844,0.6704761308913462,0.1574740347110922,0.521475470986611,0.48312897689398976,0.17185008950054823,0.5256352044523442,0.24991422288286103,0.4328208786029907,0.4825695945247778,0.5078123183819333,0.4492254866040522,0.49003390752622433,0.5525639567851741,1.0,0.5749137488849807,0.6538748399345063,0.8062632492703431,0.2092075987935007,0.442357098858192,0.5259404232264455,0.5860441789557712,0.2515335794150398,0.3306605609913965,-0.3637148515056319,0.3641380124750624,-0.4303984665978311,0.22246165598745912,0.44384371128896377,0.5948005195850693,0.35109701362107676,-0.14647061373664702,0.6795526921936589,0.17705612333773071,0.7060210125251635,0.5644093032893817,0.693344836195538,-0.3819261147253476,-0.04427310598423877,0.45464954224652976,0.7519549570562273,0.5998592706455016,0.7441866101512398,0.3660182842273069,0.39174407985776183,0.4233457793965783,0.30560124059066407,0.7475386239713373,0.26754052940704726,0.2661564767275976,-0.022323575908507705,0.32115438447050115,0.25663240243130964
Cerebellum_8_R,0.4009879152635256,0.3462652294679794,-0.14944452514797202,0.3060732527979481,0.460347812384519,0.30625130268788836,0.34902506982631826,0.5375613542833254,0.26375537298369844,0.1676106678781567,0.34535733162252263,0.40620913239203116,-0.03914807850035522,0.32965035516286517,0.476144632184917,0.1562222840053267,0.4522970531441443,0.42619407811499466,0.0912470958920854,0.4776727787775219,0.5916539981945815,0.3461320717972089,0.1598399006299969,0.461341320182899,0.2397077800915595,0.30885170235519277,0.47067649529533034,0.07769767468098446,0.4229086992753178,0.03476687607482721,0.22102824319977704,0.31409212063296427,0.05050053128470395,0.37326505150808026,0.17250071890972463,0.3445779204880865,0.27440932685874386,0.0822760435831073,0.7015363813951551,0.188385877875951,0.3471149593639189,0.3944224338814222,0.01566927967509957,0.31784180033379217,0.019922345228579094,0.2966223388764724,0.3910121153385023,0.48672656334153835,0.31747070088910007,0.3485756490886864,0.3690597152452984,0.5749137488849807,1.0,0.31685891607500505,0.48581356041931545,0.2126929631498847,0.31763483113432744,0.34664457710227414,0.37040104955188174,0.22542477236842554,0.39293017260459506,-0.06794351243827716,0.3247166607554046,-0.06581955304191844,0.21172783014893992,0.3892599063532569,0.27967831799621323,0.21053158841043532,-0.10080252227779532,0.46088986657930064,0.18329620773428904,0.3526547926694018,0.3673153547293989,0.506055895160142,0.043279338272600595,0.19316638465368915,0.34262278476374186,0.34476091505296746,0.43709224208383884,0.3938309404369831,0.32226572311728113,0.24121696137373658,0.272204637810204,0.3193203284325954,0.42773925573113886,0.1565507448658506,0.28960552728616856,0.35227087971410126,0.21677684841377892,0.19471253827892088
Hippocampus_R,0.5839945709921832,0.3941550913672601,-0.25679336424183624,0.6575635730505937,0.8000700761416034,0.35840989302282955,0.42817498713381663,0.7202403437065638,0.4687550314564943,0.1762892083421186,0.776114255222866,0.5438215166468742,-0.0792379032133025,0.6998864129113097,0.4088696864279616,0.5672149326966387,0.7285219397410388,0.6488875588851627,-0.15488680787907366,0.8384089128530533,0.6781668626335491,0.4736316234459832,-0.024313235568203417,0.37987357926313664,0.6977186032902918,0.7027124519591926,0.5558780702672037,0.1630580992484497,0.19370561751323212,0.2338564704065687,-0.01681299666676547,0.565283470600776,0.12497223553509877,-0.014623997362054952,0.31139817618809545,0.39519868887511217,0.5234759079680898,0.27611514072532195,0.47524784456591757,0.1038780265475999,0.5456748405840921,0.46197109109491313,-0.0723532433738741,0.6949794255523191,0.2906064314818049,0.4171984123961352,0.5308886013170672,0.2762002411572068,0.6192023654897084,0.41404605206711464,0.5481947007167536,0.6538748399345063,0.31685891607500505,1.0,0.8370433121878125,0.31494337862569527,0.45409062600841005,0.3673051513598914,0.713193602577183,0.10054373272679251,0.30471349375298873,-0.5023561696696808,0.3430783214867728,-0.6088949434316339,0.25364670749466856,0.23501137192478538,0.7333663815157744,0.3990157243373683,-0.20342398029483366,0.3522325579934722,0.046014039119509235,0.8521541266689627,0.4181005966961099,0.6911346041407446,-0.17969984103634865,-0.17385137376891766,0.19064384681463897,0.8072512438917699,0.641486901895059,0.8493433122765691,0.37075723123426907,0.39174498311902195,0.5441512721217624,0.2821191307376617,0.7192482667992147,0.1401817261158193,0.34288977875257864,-0.17412097350019676,0.39608981790451525,0.24075978814968946
Putamen_L,0.7190726659739148,0.5096711719905245,-0.2894264927598818,0.683738682255163,0.85487671496105,0.4459365494997486,0.3939245085391119,0.8195579523856364,0.5472850523512961,0.24838245290311736,0.7498006441919526,0.6303465510151842,-0.14890129988694756,0.7143293726734776,0.6608922466050728,0.5474021090378384,0.76469789740265,0.772209981522621,-0.20068896196325034,0.9500994275357948,0.7216780383692409,0.6198749778874494,0.00021574453650576494,0.4617038594541076,0.7548550637819453,0.6907534507745227,0.7057323026672,0.11117403501464579,0.48205744947295387,0.24946966658174152,0.15340070377339945,0.5984380213042214,0.28044757691810007,0.14732553375976837,0.29714475611885377,0.474101298809331,0.5526124274476973,0.3718787314276703,0.5871312774196307,0.10540362001456793,0.4433264768818861,0.6645767166228084,0.01645354257291385,0.6897864438004788,0.23837189157376865,0.38182423542615523,0.6141261980879916,0.44756173846773817,0.5557625595628507,0.5070715036308003,0.5495874521264548,0.8062632492703431,0.48581356041931545,0.8370433121878125,1.0,0.257373878015475,0.5856314326946997,0.4671956471532052,0.7036174938289023,0.2548597619979724,0.29472689344802394,-0.3796168735356848,0.4044036690047382,-0.47009888063002175,0.438764564282346,0.302748719333034,0.7200714420516585,0.35985959716043997,-0.21255404835293046,0.5694282651313111,0.12967940914388149,0.7801847578181028,0.47188114804878906,0.7582322500873602,-0.21335038813058657,-0.003011287800068826,0.2072118687403466,0.8336030723603887,0.7639880043881238,0.8415993340168462,0.20363879164709378,0.5643755332949424,0.5907672238982404,0.2278789588044196,0.8835320263566963,0.26605126261545425,0.3279584055355768,-0.18230430930670247,0.39084382846342874,0.24694647367608674
