,Frontal_Sup_2_R,Olfactory_L,OFClat_L,Vermis_8,Vermis_7,Frontal_Inf_Oper_R,Cingulate_Post_R,SupraMarginal_L,Cerebellum_Crus2_L,Thal_LP_R,Angular_R,Cerebellum_3_L,Cerebellum_10_R,Thal_PuA_R,Thal_VL_R,Calcarine_R,Cerebellum_6_L,Frontal_Sup_2_L,OFClat_R,Temporal_Mid_R,OFCmed_L,Thal_LGN_R,Thal_AV_L,LC_L,Frontal_Sup_Medial_R,Postcentral_R,Amygdala_R,Raphe_M,Occipital_Sup_R,Thal_VA_R,Thal_LP_L,Fusiform_R,Thal_PuI_R,Vermis_3,Thal_PuI_L,ACC_pre_L,Paracentral_Lobule_R,Rectus_R,ACC_sub_L,Vermis_10,OFCant_R,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Supp_Motor_Area_L,Thal_MDl_L,Temporal_Sup_R,OFCant_L,Cerebellum_6_R,Vermis_9,OFCpost_L,SN_pr_L,Thal_PuA_L,Precuneus_L,Frontal_Mid_2_R,Paracentral_Lobule_L,Rolandic_Oper_L,Thal_PuM_L,Temporal_Inf_R,Frontal_Inf_Tri_R,LC_R
Cerebellum_6_R,0.5508543259454076,0.4037180931309309,-0.35566760245731677,0.30202489607419564,-0.16542748099667118,0.5592634668153689,0.6099582569569547,0.5728633420177012,0.04825610499810609,0.42686164718565817,0.6262082968612985,0.5522555226820686,0.4367367885698489,0.34213779105043657,0.549492082381963,0.13336492854366802,0.887894408268359,0.5652233017655917,-0.28256672208657824,0.5458961897577792,0.11557437132797072,0.6127174080350339,0.6657600249897795,-0.34885115200830563,0.531200145096737,0.6072780998975882,0.1956171651467426,0.43650964028673994,0.3023992980016702,0.625697808314112,0.384040398402583,0.9131092746803252,0.42059907122339013,0.7180856691177522,0.12468355354915166,0.1993320688306753,0.6967577695173549,0.20747111599701362,0.06640480982705836,0.5848471823506043,0.4623930519993388,-0.06659440437231352,0.481773844173084,0.4890395110070713,0.6709813124491717,0.5673186147382383,-0.20967328900917526,1.0,0.730152769509327,0.2952680316564642,0.7201528205588777,0.2345013377636585,0.5065629483423132,0.5635510829577401,0.5730614870565616,0.3705507439258736,0.3698749032303559,0.8380190400290687,0.5463830237500215,0.14959560410099013
Vermis_9,0.29967715868426564,0.13602265926125168,-0.350453058975935,0.42295272867545486,-0.0522713974582,0.3079454163556293,0.562742090131797,0.42908188367883904,0.23747241709949155,0.254824842103447,0.5918337385288232,0.23858059156012057,-0.004629795004731096,0.28178230164216006,0.2633387389515499,0.22071885772532443,0.7015874414636416,0.3643022958144371,-0.36586201153871767,0.30641731532048805,0.08799440128102225,0.5026555294017674,0.4598804024394819,-0.32146954574492376,0.31288492940779944,0.4674347796058822,0.3422137735352844,0.22727115516626817,0.33829566453880844,0.339313762330076,0.11625150266967818,0.627740264608883,0.20108426765405316,0.46076856411628364,0.06476267622170827,-0.06736483985484827,0.552653412819156,0.12034173169430983,-0.11324093779424596,0.7235180824821273,0.22142294790742073,0.012550630378647253,0.320517126811901,0.3207994708350109,0.4308294892852975,0.31004493936653776,-0.29507645449149433,0.730152769509327,1.0,0.08041959517994407,0.47261929924762314,0.08329183037475371,0.4210066816646305,0.29640035753929883,0.4807200179580707,0.20310881025067845,0.34313065495351147,0.6763643588109309,0.22984418803301954,0.28893739062618207
OFCpost_L,0.34061475991841417,0.5739485274104525,-0.31503274195347986,0.058863086922377975,-0.04543209825306997,0.37867822902775133,0.4225574386099222,0.11238397830776413,-0.12361716197052108,0.11569990962352918,-0.09667925646084989,0.5269284691954793,0.540655313999734,0.18011208945596413,0.30587902000482864,0.16405247608071033,0.39174407985776183,0.36838327165516477,-0.058116375247881956,0.1690812899013247,0.2934051176457768,0.09310459883114722,0.5475652071244276,-0.17202066390057458,0.5515194077234794,0.299540007503712,0.1364814179533555,0.44492219974892566,-0.21993136685772158,0.47206062422630135,0.24296133660383623,0.32742227866445384,-0.04661648906304093,0.3216095242662284,0.0728414360218082,0.6734599636935091,0.3496662023887973,0.2947740773890941,0.03724691373220715,0.18927906142544332,0.4382795764851806,-0.15864151479883906,0.24748354615308873,0.4639246076803157,0.31326162883262226,0.3944472321402432,0.5207126380029253,0.2952680316564642,0.08041959517994407,1.0,0.4418005578581647,0.05551539539117539,0.16030032522130191,0.5582052459703792,0.22965758102126219,0.3887585567911344,0.18816675323168572,0.33757792562763256,0.5601967576271318,-0.0038478131437765413
SN_pr_L,0.6389449162230609,0.5561809819117443,-0.3281025435896079,0.11707348494172239,-0.19649505478534135,0.5169130392574782,0.5688844730028473,0.45648384501848416,-0.029243399088375113,0.3449428455230191,0.49754839058316824,0.7280221058940092,0.5517514604432139,0.27533168706705186,0.5736473129110219,0.1930031172346191,0.7905029555869328,0.666914099960494,-0.2864404167863374,0.2794180090152061,0.1439725508551361,0.5029588224550435,0.8457342568948968,-0.4150117883059386,0.6724792306948936,0.46838773791089516,0.07392573864711315,0.5422160793882884,0.13928457893375593,0.7446200650227188,0.536749730374207,0.7108233302548097,0.3368352508562047,0.7470073983612462,0.31284461322980817,0.3420537489258847,0.47806022496219175,0.3296200683257426,0.1710881687863599,0.4250697506314802,0.6514895496000789,-0.15362269451512192,0.4437014216856188,0.4622503455176104,0.7738346115604127,0.4895464566285005,-0.19221085213688363,0.7201528205588777,0.47261929924762314,0.4418005578581647,1.0,0.18891649239579547,0.4191617234806972,0.6356955938401404,0.44710525654090166,0.37116486146400146,0.397051821357447,0.6815703811758326,0.5564186843122934,0.11586779926623492
Thal_PuA_L,0.26099363335835374,-0.10356949757016949,-0.2224891991274117,-0.19756219928320454,-0.06783914314155352,0.44999297169204144,0.42658393842870945,0.36834998078496667,0.07310572912650133,0.5427383509525183,0.2980641059661981,0.24972823625652402,0.19667229837584901,0.5454380864236912,0.5186405681503106,0.38976028330733453,0.16263086688980924,0.24913603792924272,-0.06352373291849797,0.3873275627424664,0.03414139467854488,0.4251406989659061,0.16303161963413426,0.24491216476719443,0.2580676199949186,0.42104252739993675,-0.3881634228758867,0.3709198978568194,0.2711377379535113,0.17972894956971738,0.4924700433743173,0.22365208729086697,0.5814856184403733,0.4578466971388227,0.08060596857161431,0.42996609901988253,0.40162128593138313,-0.054969772909988224,0.17136355592447425,0.20680089603413268,-0.05092240040737712,-0.2336466611083044,0.4784939525573576,0.44804998040083005,0.31226248931819095,0.44957236280477514,0.2162093008958009,0.2345013377636585,0.08329183037475371,0.05551539539117539,0.18891649239579547,1.0,0.4538863795432849,0.39339187023517147,0.44892104938083754,0.43728812525182087,0.5979094697460723,0.12703992049585577,0.4305373412320723,-0.23188212483014914
Precuneus_L,0.525776522801718,0.02126843361623627,-0.3066192800920254,0.13181512720221328,-0.03847390231785555,0.7004703267710107,0.7624568130804951,0.6017607486902073,0.08318312658977292,0.3499193014452066,0.7846616029174822,0.4327120065118567,0.38584051736406916,0.42161230397393784,0.2404835708204907,0.7538352108633717,0.4328208786029907,0.5677887354029405,-0.0022039096238640186,0.6562630407755321,0.3504763377066342,0.44620074254515374,0.35875153261583675,0.10004314988947019,0.536533026201452,0.8937238713350545,-0.1746200071421069,0.41973707144305583,0.8127677315325779,0.26008247868140383,0.37467075163441066,0.44526553227921295,0.4001652457255796,0.5904114789963083,0.3301756996931218,0.29172989416145584,0.8140109469773718,0.30055593966781136,0.05007729204499597,0.5795489875157334,0.07395120829698591,0.04720701527777745,0.6757235618815592,0.7955260446952256,0.43123245582097575,0.6373865820155957,0.14401301917422676,0.5065629483423132,0.4210066816646305,0.16030032522130191,0.4191617234806972,0.4538863795432849,1.0,0.6676161586573046,0.859339855988137,0.6090167292968212,0.8022758953753368,0.4068862491579835,0.6246098717758143,-0.03335446154326071
Frontal_Mid_2_R,0.807351683271656,0.34421381584241806,-0.227242696606841,0.0920139111189773,-0.10153637131629777,0.8307610363366817,0.6786538493054859,0.6258744633952188,0.02661883360171957,0.44263485986061857,0.512152839295598,0.7189420384094867,0.6322147312692705,0.37940946619234994,0.457586798137791,0.5211478075845639,0.5944811991573606,0.810262410094084,-0.00848842366773079,0.5027952012145006,0.33214482051872657,0.4690428506436894,0.6425136803150652,-0.05851536427956263,0.8361948246555969,0.7552258975254591,-0.050920841414475275,0.5591702119445644,0.3145791364253137,0.5671386323284416,0.5944137112722129,0.6072889265711863,0.36426407976076314,0.7313468367770062,0.36015135720019,0.563483400312186,0.6836299415298223,0.380760873049082,0.16204991196458388,0.5048787412755453,0.4647347066858,-0.057661936447863736,0.7459304401672359,0.8284546981406179,0.6347148964014808,0.8108857917441752,0.2116271931682107,0.5635510829577401,0.29640035753929883,0.5582052459703792,0.6356955938401404,0.39339187023517147,0.6676161586573046,1.0,0.7218787204834771,0.6644808305511285,0.559280798574,0.5325617492966944,0.8754445533351549,0.042577225934363826
Paracentral_Lobule_L,0.5500153711383771,0.06315211763902788,-0.3848603286872362,0.2290971687361486,0.012906188317022492,0.7787883919797876,0.7569832722016725,0.6799872512335468,0.10396609041563033,0.3868641837668501,0.6904336133353534,0.4245618103164744,0.2977885121009138,0.46098834459894433,0.33709900327233455,0.5449713800705089,0.48509186919622765,0.5972226063408346,-0.1276772020808422,0.5705836317882081,0.23933766081813512,0.5250859891700432,0.4672457923745111,0.019917969955668732,0.6086258037668193,0.8899762984547576,-0.08920081613481755,0.4137011550470212,0.5567657680164554,0.3890054367464204,0.40651578999760324,0.5653388643865238,0.4566065365969978,0.5926332256164949,0.2592891154715081,0.27210112979841583,0.9043064366101524,0.25254524887460006,0.11205685016246078,0.5477444217223484,0.0940357289464741,-0.003854986378048482,0.7510011388170688,0.8466557153527433,0.5615932110294718,0.6560068078799856,0.07706669785033576,0.5730614870565616,0.4807200179580707,0.22965758102126219,0.44710525654090166,0.44892104938083754,0.859339855988137,0.7218787204834771,1.0,0.5589393159628618,0.6747525295137823,0.5161852805353818,0.7131160719339729,-0.007078852784190645
Rolandic_Oper_L,0.34850045786530204,-0.0087715987310487,-0.3933062177948168,0.26543497270246247,-0.10552339572894011,0.73306944471561,0.6393338318734312,0.7112055196212187,-0.03652102716261141,0.33922252882056264,0.3872975181608579,0.6361915977012431,0.44439043584713,0.2840520441864709,0.3502736687211663,0.5443910466049349,0.39776879117234304,0.39930215453219325,0.06442961810727768,0.5364927061374499,0.41250936618507783,0.25291457223536157,0.2877557495782557,0.3311552464203876,0.43048824140998365,0.6500246413210735,-0.25653795048688266,0.6271579447763251,0.40583532696697266,0.1959869723199497,0.5019661976263657,0.3429835586847055,0.24818997737926085,0.5068051737094883,0.3202547083767146,0.5900605984504634,0.5829049339968215,0.3201066913024408,0.059379550015416095,0.5886568840492171,0.04905853631965535,-0.09745258814580324,0.7468269706471043,0.7276110661224503,0.32907251927335407,0.5998276143206587,0.375810668691626,0.3705507439258736,0.20310881025067845,0.3887585567911344,0.37116486146400146,0.43728812525182087,0.6090167292968212,0.6644808305511285,0.5589393159628618,1.0,0.5576408497919473,0.40334797399953504,0.6716249172232391,-0.08374787728103783
Thal_PuM_L,0.43547918859562434,-0.0414134192768183,-0.26452646140483865,-0.017192809519000637,0.007447399784747399,0.6027783968993696,0.7040930890532374,0.4655704300843108,0.06060477212317151,0.3266885041837259,0.5332958085081894,0.40171657757412443,0.2854152346277998,0.5705342903019723,0.36344879840341177,0.7596242750155486,0.32115438447050115,0.47664937759160314,-0.036181128312061196,0.46634833331888237,0.27709205106948115,0.4088112490574767,0.3511375636493471,0.022750611505397617,0.4825992084047283,0.6560909272069572,-0.2077273399288035,0.3963437556005727,0.5992709073860346,0.26009057344473185,0.3625128009336992,0.3039602765836935,0.33109124649535104,0.5073829499449654,0.2787993480583443,0.38745268819366563,0.6089942206392338,0.15152613095739123,-0.05097426494310122,0.46724359085056033,0.08338567475840859,-0.04765229902609007,0.6095381221458003,0.6524222725684584,0.4067579134025326,0.4893488718556465,0.19662038784435557,0.3698749032303559,0.34313065495351147,0.18816675323168572,0.397051821357447,0.5979094697460723,0.8022758953753368,0.559280798574,0.6747525295137823,0.5576408497919473,1.0,0.26514851291409347,0.5644184212336321,-0.0829353585493098
Temporal_Inf_R,0.44379120666916044,0.38599159814554146,-0.3447736679668458,0.4355394801471867,-0.14443195795792313,0.5267012816086848,0.5718899393729051,0.5435795225410702,0.029435979816161088,0.3782207539509961,0.49376358449197255,0.5851257376499438,0.3707136274037873,0.19841384457537875,0.43607096535281725,0.10789255051997007,0.8154137327066132,0.4975992991256743,-0.30804374613221797,0.4946236571151521,0.19172449116792423,0.4759020450496887,0.6804423829750063,-0.19767168527862752,0.4630831722632956,0.49286846261004474,0.1623790386169842,0.3858272001687923,0.19528924743335607,0.5616725068842965,0.3887754081931489,0.877922463361711,0.3426809797662856,0.6384936867988965,0.22390870880061692,0.15088605969550187,0.6250684694695609,0.3196859757029891,0.1353192487368018,0.5850884591882477,0.44769722442102755,-0.0775923293491877,0.46731026986033014,0.45287777407902075,0.6489138034681194,0.524741079251932,-0.2265674513800895,0.8380190400290687,0.6763643588109309,0.33757792562763256,0.6815703811758326,0.12703992049585577,0.4068862491579835,0.5325617492966944,0.5161852805353818,0.40334797399953504,0.26514851291409347,1.0,0.5111433007411054,0.16145961361211497
Frontal_Inf_Tri_R,0.61124557925401,0.38680961317517804,-0.2969779547612204,0.11642281298291751,-0.029972973357201716,0.892181274381563,0.6620030443682379,0.6209209126913566,-0.03679258874531708,0.3983322204613533,0.46216840408280074,0.6754573570846,0.5816705337596523,0.35768224124734194,0.4405863411449895,0.43814057530425515,0.4870376993111812,0.6388719585266914,0.13212175714863578,0.5610635077835858,0.3098826802412013,0.466677309300847,0.6141823936698118,-0.022161719154732546,0.6859752583432535,0.7359262718421841,-0.031149435088948917,0.5644082981249946,0.24757623009153684,0.6244564773938134,0.4641090046835424,0.611127279915269,0.36257243253314564,0.6672302325473519,0.3044834789168472,0.5290887103384047,0.6897637876620025,0.36136058091251205,0.0922123789505274,0.3988471239613996,0.2947845079338522,0.011259379310949327,0.8089072504481614,0.8008277216994709,0.6349115879544506,0.7997373911084935,0.27915628629373673,0.5463830237500215,0.22984418803301954,0.5601967576271318,0.5564186843122934,0.4305373412320723,0.6246098717758143,0.8754445533351549,0.7131160719339729,0.6716249172232391,0.5644184212336321,0.5111433007411054,1.0,-0.023587509940513358
LC_R,0.13374856946258254,0.10256996524210588,0.11549971737332895,0.21502315387703008,0.01948520591581202,-0.0023036290337852443,-0.03171064969021615,0.036393995900974016,0.04591226610945728,0.057145948482961575,0.04337780000589277,0.06882591029194365,0.015274764900923105,-0.025537270327310863,-0.1311557170474183,-0.061585908513126356,0.19656179754936878,0.1845180416647085,-0.09535464948756922,-0.11870519858714887,-0.10778819588851174,0.19311797254603708,0.10747894666533916,-0.09935857480318447,0.06894403623422789,0.024663536941985694,0.4689447128222983,-0.28946305558146995,-0.06789227898597437,0.0685104927456766,-0.09082612201187096,0.18691224511885082,0.12365520373238702,0.09456402663517396,0.08034433601917156,-0.12594787511063135,-0.017720788877174702,-0.07389039939397957,-0.19662964430505883,0.27802979358792324,0.12779197795657807,0.34488379830085875,0.00042433284936628626,-0.02044428553234077,0.08516973702432253,0.03875307229056134,-0.19310945438220095,0.14959560410099013,0.28893739062618207,-0.0038478131437765413,0.11586779926623492,-0.23188212483014914,-0.03335446154326071,0.042577225934363826,-0.007078852784190645,-0.08374787728103783,-0.0829353585493098,0.16145961361211497,-0.023587509940513358,1.0
