,Rolandic_Oper_L,Cerebellum_10_R,Thal_VA_R,ParaHippocampal_R,Cerebellum_Crus2_R,Cingulate_Post_L,Temporal_Pole_Sup_R,OFCmed_R,Insula_L,Raphe_M,Thal_IL_L,Pallidum_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_6_L,Thal_MDl_L,VTA_L,Precentral_L,Thal_PuM_L,Supp_Motor_Area_R,Cingulate_Mid_L,Cerebellum_Crus1_R,Raphe_D,Supp_Motor_Area_L,Thal_LP_L,Cerebellum_7b_R,Thal_PuA_L,Vermis_3,Precuneus_L,OFCmed_L,Thal_MGN_L,ACC_sup_L,Thal_MDl_R,Cerebellum_7b_L,OFCant_R,Temporal_Inf_L,Olfactory_L,Vermis_6,Thal_VPL_R,Amygdala_R,Temporal_Mid_R,Vermis_9,Cerebellum_Crus1_L,Hippocampus_L,Frontal_Med_Orb_L,Thal_LP_R,Heschl_L,Vermis_7,Frontal_Sup_Medial_R,Rectus_L,Thal_LGN_L,Thal_PuI_R,Rectus_R,Cuneus_L,Postcentral_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Red_N_L,Temporal_Pole_Mid_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Parietal_Inf_L,LC_R,Putamen_R,Hippocampus_R,N_Acc_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Thal_PuM_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cingulate_Post_R,Caudate_L,Cerebellum_Crus2_L,LC_L,Amygdala_L,Occipital_Sup_R,Caudate_R,Angular_L,Temporal_Mid_L,Frontal_Sup_2_L,Vermis_1_2,Thal_MDm_L,Frontal_Inf_Orb_2_R,Cuneus_R,Cerebellum_10_L,SupraMarginal_R,Parietal_Sup_L,Red_N_R,Vermis_10,Thal_IL_R,Cerebellum_4_5_L,Olfactory_R,Cerebellum_9_L,OFClat_L,Thal_PuA_R,Precentral_R,OFCant_L,Calcarine_R,ACC_sup_R
Occipital_Sup_R,0.40583532696697266,0.08221256674971185,-0.09883363802623073,-0.06975041865268411,0.17958157684086942,0.46542975402701176,0.05047459228673492,-0.15956907556133143,0.15616685407743158,0.13959169818980474,0.08483557702516475,0.05171675489789746,0.10838728964404007,0.016871159699948804,0.2084836194610018,0.1328793438692728,0.03995737065803851,0.5089926464287177,0.5992709073860346,0.47589689938789814,0.4431546342135508,-0.01973165919509726,0.21648524843313882,0.418520552304024,0.21870849927438782,0.06317152939050201,0.2711377379535113,0.31203305037908685,0.8127677315325779,0.2672641725097865,-0.012804630783695661,0.15629627746343264,0.08842704076497551,0.15732620757811916,-0.09071963777928983,0.07493702246283548,-0.23672633146897007,0.36612349732518107,0.4487854588011626,-0.2580774870433281,0.5730990762884318,0.33829566453880844,0.0910743696406898,0.05121225521116998,0.10935664809971192,0.21314502041310388,0.22853371849176968,-0.04581163785289222,0.14506856835299412,0.12285713567296389,0.22925387363455055,0.27190448398437744,0.19943319959207478,0.8879361992131737,0.6171237204509297,0.3979046658360471,0.33740741774408034,0.03273624520372265,-0.17256238357119713,0.009227052685178386,0.15489508758147633,0.4860538578158874,-0.06789227898597437,0.10398510308620859,0.19148804284141063,-0.066605668907243,0.12337366978193255,0.3550321682923463,0.4864717715463714,0.3872111622814802,0.42910506658563463,0.4383534122468364,0.017964093454813045,0.1610720006724999,0.15593867080666435,0.0920185789065344,1.0,0.02878265140762719,0.3690945146168195,0.3435532830539173,0.3086414614611259,0.18187674623528802,0.0506669246177927,0.07420475703598456,0.5671318563983997,-0.04685848386958929,0.4956647872840045,0.6111643927466885,-0.03390371506909646,0.45163911438684057,-0.10893723436320127,0.379670706360264,0.04696095507568663,0.229469320131969,-0.08094466140913048,0.23738891907563914,0.48125348312956423,-0.05713238546469423,0.6748930368979241,0.19643272314028012
Caudate_R,0.5051271393978579,0.589658179648356,0.7153588253496583,0.6765744426114819,-0.2809050780756151,0.5633470664445875,-0.07066336137024565,0.24902428173300395,0.69005538160427,0.5728378797213529,0.16804116020592352,0.6414692169302376,0.7170031271584318,-0.11558526440850415,0.7475386239713373,0.8064640252516747,0.6259659284751984,0.5350742251944531,0.39049181387539755,0.6155051676143252,0.4248889142097463,0.40854946423065436,0.26156527735843604,0.6210317764227983,0.6633891848134535,-0.2551090715217953,0.3751143521394811,0.7565809461916265,0.41051589532595717,0.18381228416294762,0.08234932307352756,0.7423448972357388,0.7214028316438696,0.23695016567233051,0.574109450459921,0.11288926120709349,0.5070774350570804,0.6007277866533254,0.5535680126998047,0.06574082403441453,0.35048335348069043,0.34560859860901133,0.3607595154670985,0.7615116112932202,-0.28029563912706956,0.5463202343942085,0.49850875672955147,-0.17496738788001728,0.7818530358974412,0.2175000435608542,0.343518553925621,0.425807684977355,0.313808547661968,-0.034372899877864814,0.35838758269741655,0.646697687891498,0.6593974068288785,0.7129194247595414,0.443516549987685,0.7994332894438589,0.6149356501735356,0.45031200004375,0.053415054966440015,0.8898235727076834,0.7192482667992147,0.7127567967988612,0.7909466769494661,0.5556747494646651,0.523000573220732,0.7069369784625257,0.5723559355124347,0.6133673924354517,0.7857851549843841,0.042552475152450885,-0.22951405815129178,-0.3808717616944275,0.02878265140762719,1.0,0.26137307091239426,0.2058323549164974,0.7033515300807609,0.6570762903573911,0.6502454572298867,0.3787316117018602,0.21646991773843663,0.49068889576784047,0.5716214102675538,0.23746000925070035,0.5695276732516876,0.467180751606087,0.7274554654696932,0.7151625853350361,-0.283419294488514,0.5678801300088533,-0.3369690314240301,0.3496436219493336,0.5916945462166702,0.003619945438808438,0.2173619340578164,0.7514517028637231
Angular_L,0.18916483061539707,-0.13159566058502034,0.23266016526977426,0.2643015116555402,-0.09049321146165466,0.36473530023161393,-0.291988178041259,-0.028502834914613123,0.0580792530118394,0.21643428158983558,0.3212022478233554,0.07960862869849855,0.3014302490869508,-0.09016341886576462,0.45464954224652976,0.4223561053933134,0.3006661369427138,0.34313004972747485,0.22723808874844945,0.3210012299119732,0.6057761440496029,-0.004071664117021789,0.4675587465427085,0.30057102567548166,0.1431343210504301,0.17791470640487506,0.17745585022998875,0.46838857064372286,0.39896518108681867,-0.1627013885536327,0.17538679385287814,0.19724381638194294,0.17034931851585716,0.17802151301527475,-0.03073588403222732,-0.0627110246659328,-0.003800112324546257,0.2369561825875026,0.4100532509218008,0.14091833491670352,0.2253025370047193,0.5674068262212265,0.0772735184080298,0.2974457517228126,0.09281350069748426,0.23434624962593859,-0.012424984250659318,0.058646413417936596,0.21574056740827338,0.03836369292234045,0.307034183060322,0.3823934631961403,0.012308301064340428,0.374954462816576,0.5796373415808953,0.42886890244371073,0.24978526232422843,0.2207800043696946,0.14893578014122832,0.21930855115440764,0.06995738964382214,0.8081470534296553,0.1328904645397759,0.20633684980765324,0.19064384681463897,0.04850743815033631,0.28448613914198095,0.4959277662532869,0.5009963537210612,0.3707518333831985,0.29219953634679374,0.40517524142220224,0.26869182427364574,0.33002629972577413,-0.05460161604594958,-0.08510228706932606,0.3690945146168195,0.26137307091239426,1.0,0.398755926261663,0.30338272439419106,0.484498102842753,0.3097919331270837,-0.22894309157456968,0.19951404468717102,-0.1606494423501322,0.6184435447077157,0.7413234242631018,0.2315258970379667,0.47493443148745557,0.13878162142654063,0.5879289726991316,-0.13711419222690985,0.3913095113565139,-0.11496081312199286,0.20162358211324302,0.26940750053988727,-0.3898465622688064,0.12462745733855561,0.16229171958036076
Temporal_Mid_L,0.668769154228631,0.13441693867935806,0.04980223898157605,-0.02695110340103711,-0.12266323530920058,0.31162128047046556,0.02540780411683088,-0.04004295217715659,0.45207965545011836,0.37742490893561503,0.05612156725952963,0.2607340132350458,0.22804913218439946,-0.2064991704195751,0.4163277786295705,0.1656941835666711,0.17588852412938574,0.34046614578789475,0.28892618266774006,0.33463989727961196,0.2833454565455739,0.10828159172967732,0.34503247628690864,0.37784784352936546,0.20326045576687993,0.10110287608176172,0.24145413823036363,0.4043743074143995,0.3763862337351627,0.17092999471127693,0.12734281744077053,0.2613311429823725,0.2513485288970021,0.3109412296556397,0.011000833221919816,0.22389144465994795,-0.04832103487576847,0.4499159096584089,0.3193180553527029,-0.0702998465002571,0.2850034631640506,0.2959560812965516,0.5651341855513556,0.255232513865055,0.014275094857973458,0.14877166194257757,0.5411853907227171,0.025325971659628813,0.10769031723192728,0.0986446426900245,0.25387253752708716,0.25007678587202753,0.17363478587652686,0.39501086318484385,0.2676861118569493,0.3883778083385788,0.23883916754904227,0.09999918628535859,-0.08142674813567202,0.023797990934464153,0.3499637828081121,0.2707189648213019,0.04055949102144329,0.1800833115344453,-0.06660538057174877,0.031012095069699576,0.23115049866498474,0.6946549393493436,0.2716862489461626,0.3121817981037154,0.4360184926242348,0.35045108847278644,0.28199720342658935,0.2105584521218966,0.31983046343814675,0.2936741942182194,0.3435532830539173,0.2058323549164974,0.398755926261663,1.0,0.20297959644888083,0.2727875144998478,0.21199209499564758,-0.09410769771058804,0.1774956964755538,0.08490219757299469,0.2886999107882168,0.15029922945916596,0.016551511895259163,0.6157851689305986,0.19529366037517423,0.39445805721902705,-0.019945658318073947,0.3783855231718698,-0.1842326805471098,0.10967375373512109,0.3459029728525365,0.18086314987690363,0.2970966049446351,0.2365351163660237
Frontal_Sup_2_L,0.39930215453219325,0.5446189882591592,0.515257745199632,0.663687910014115,0.02073191308167172,0.5495300784517583,-0.0819880585671157,0.20891975486850903,0.5769570614368711,0.32312506905302213,0.2604624504553111,0.5095146523711263,0.6668351617877407,-0.0847568510540502,0.6030827083254403,0.6120093029334988,0.6406520121367945,0.5778505113828863,0.47664937759160314,0.5950091160921068,0.6617316356429992,0.2577315728147331,0.2284733222605393,0.6082059474475096,0.4739724385725286,-0.13805984851067032,0.24913603792924272,0.739111908247815,0.5677887354029405,0.21274204096789565,0.18504351374156852,0.7897799194735811,0.6266369659795394,0.29748020714699724,0.634862461477825,0.01097990132042676,0.35654030278329996,0.377645374073512,0.5069659871576765,0.024635557918890324,0.34593220382780654,0.3643022958144371,0.359515768803991,0.7254874018811717,-0.2591762484194818,0.3896884407788942,0.43084052885573076,-0.14568100873466122,0.8620771832327817,0.02991351163379459,0.34656379087054956,0.4321420549021108,0.39394118720482624,0.28657712712533734,0.4859421619216411,0.5205483445764687,0.655141602823831,0.6356880783313974,0.38234511086688244,0.6153398205375497,0.7366303680191981,0.5726163471797184,0.1845180416647085,0.7470885252488756,0.776114255222866,0.5299213318201084,0.8335784009939726,0.3775581716721817,0.4610624153204409,0.6675529389830215,0.5765931376132998,0.4477858364878919,0.5766680038967471,0.0995755798142589,-0.27167826727911726,-0.2602750471437553,0.3086414614611259,0.7033515300807609,0.30338272439419106,0.20297959644888083,1.0,0.5780286844418363,0.585578295086858,0.378826585610594,0.35103902829787237,0.4782122501650433,0.6498020853251808,0.4478327521930755,0.5416288241875313,0.5002024391146245,0.49239164282901066,0.684680624760598,-0.0620373137750906,0.4848831968550887,-0.06489362833908174,0.34620848583457053,0.6349445239303577,-0.013124367376948375,0.4022111472928446,0.7484282997137043
Vermis_1_2,0.2930277791321483,0.26251713379446145,0.6245855548023616,0.5910764475964738,-0.1422004065973623,0.5107542817964738,-0.3472467832576945,0.13822232516006216,0.3814846596380838,0.45113992492445565,0.4216318257535301,0.27066134119270124,0.6688225630537163,-0.14681273478577753,0.6572548389386483,0.6932575936198999,0.5835701322283227,0.4440237207621609,0.43059046947529084,0.49294335644335163,0.45003160243235196,0.11258830685039986,0.2383962706442433,0.47137027115180824,0.412454702572232,-0.1114322362968768,0.3191488823428876,0.7484720688080432,0.42864008907469975,0.08446932789374409,0.25854832139320644,0.5044608956495373,0.5148636409616952,0.08938898905127615,0.4123156510737095,-0.07242032932590106,0.34585955838060023,0.3906930886467816,0.46213087578822276,0.14753458658528557,0.1861740475151985,0.5738660591471403,0.22174127890736142,0.6568925014577577,-0.19005631628999417,0.36858881042438574,0.18589000417864657,-0.07389480070190389,0.5862191446266222,0.06763935012203594,0.2785505254776714,0.40027227972096524,0.14021523400419517,0.10985125867167692,0.4382621772514897,0.4931023681777806,0.43291800058333785,0.5989708603187672,0.39041633787360136,0.6307140511523427,0.36528608026390996,0.524244037302828,0.15098493000802557,0.674880789834435,0.6333352423754249,0.48571331370400617,0.6081988726470413,0.5173175249465768,0.4950460170485011,0.5073925612887508,0.37245664242396054,0.5855717466635026,0.5316524190298909,0.14799304451110531,-0.31316374239078215,-0.3512020507346589,0.18187674623528802,0.6570762903573911,0.484498102842753,0.2727875144998478,0.5780286844418363,1.0,0.5703252514444171,0.020839927331855943,0.3376918081574049,0.22880470455756796,0.5338630824256637,0.4419859866523168,0.5059787046322947,0.4656914299249139,0.39700352392488125,0.7285435006001135,-0.20766131987442255,0.4968343190688334,-0.3390771802978106,0.387643906677692,0.4521112903830226,-0.15542255177343967,0.2498440813316442,0.4806609627462197
Thal_MDm_L,0.325374846754548,0.35768191410360006,0.4703757989699437,0.5854182718565124,-0.2994177222518962,0.46926343624345157,-0.08278627204902847,0.0928791006874349,0.4839414243867376,0.3460051906451494,0.4446132207987221,0.290940897630797,0.5860364053242283,-0.28106487445083317,0.47913741203477206,0.49999551572139295,0.4563041783231886,0.3912974955462951,0.49859881333721645,0.40497101090481186,0.4712241470039438,0.20829969233244705,0.17116965317801627,0.41302070455563455,0.5252264472438718,-0.04191355039044757,0.46801978364067065,0.6621222702333776,0.3270793430494845,0.03785401487422993,0.2621271142673709,0.6345560501768133,0.6296272806241634,-0.013239980148686286,0.38009602829031464,-0.014461093341638505,0.242450429290906,0.2684339085334289,0.3389991465262548,0.17606675448448442,0.2603525710557861,0.3059504696344608,0.2563588730678552,0.494713065603699,-0.13949724973421335,0.5295328678071242,0.24018067222768869,-0.09520888702553086,0.5551238773394499,-0.14929208893906745,0.07644690457675245,0.41111058735944406,-0.07928475755426624,0.06748956651244069,0.32612980664082813,0.4100497640191017,0.47131816760340783,0.5649401419365782,0.223652602167603,0.6235326623198324,0.4929180183689414,0.38679583153017716,0.04254532711995427,0.6342620555631882,0.5671061796670146,0.33669957434995595,0.5781850280639493,0.43973349448532234,0.6400745588574482,0.46643381292579916,0.427789759331468,0.4248280266616963,0.6120474582061862,0.018020630788132815,-0.16897738250965272,-0.1481868255616834,0.0506669246177927,0.6502454572298867,0.3097919331270837,0.21199209499564758,0.585578295086858,0.5703252514444171,1.0,0.2282494954640283,0.2805783772117445,0.3152608804141295,0.44083953230361456,0.2794337612030444,0.6716933271716066,0.32240023325454314,0.4437203072324808,0.53276931269426,-0.394196464317195,0.4172786389262012,-0.13989009727444884,0.6989543085069144,0.42311348897655227,-0.022418043128487428,0.21540050176479522,0.5361629252968904
Frontal_Inf_Orb_2_R,0.30406112265925567,0.49476077741061264,0.30074295850653177,0.2839998508249287,0.20810706107788693,0.18795515393872733,0.38191113754668166,0.20800620875107675,0.3940758474359901,0.16690026481316347,-0.06287261702647433,0.36323127754321616,0.2293425116274268,0.1620343595573191,0.11809799931099414,0.2069070574434138,0.26497976654255007,0.31560163495310756,0.21951074240182042,0.2592185874059118,0.12266360160469052,0.2777376186083047,-0.08050103709639542,0.32037185486443676,0.2740764964671021,-0.04335084300885666,0.12081473161487533,0.2183549551483073,0.22605428544255127,0.19667698222963478,-0.09092859347621006,0.3838417181481974,0.3737103746549536,0.15000263188559063,0.3739980553778967,0.4158754902854578,0.25677747211494745,0.22667593849627662,0.18168158387709404,-0.10895340259102312,0.29205078402619467,-0.16423431425620255,0.05172821460070056,0.2933039340469704,-0.15901520759320917,0.21109968614623034,0.3552993820466414,-0.1048263875734079,0.3393214492902978,0.10990361841323651,0.10753758081247489,0.07340543669792209,0.24141421809405947,0.03577471011567882,0.15625312930576077,0.30548593878532576,0.43058322834799095,0.32214418307037423,0.23237015395639976,0.2777399118662837,0.5391043264618106,0.027685476578282398,-0.03276946043104811,0.4513534778500358,0.41553205389194564,0.3567816870564883,0.3212976995696821,0.14059186412747135,0.05893197401889333,0.3802032201076064,0.3965804442311722,0.1337923211838489,0.23295275060478332,-0.18103270792874726,-0.0798739270710545,-0.12499584583678607,0.07420475703598456,0.3787316117018602,-0.22894309157456968,-0.09410769771058804,0.378826585610594,0.020839927331855943,0.2282494954640283,1.0,0.07700181169827476,0.420597743712094,0.10785945711053846,0.03439865401948135,0.19779729229966989,0.01738153804202239,0.3299964060703412,0.0904797329506841,0.03371672352848103,0.08377110433614358,0.24030715125824287,0.12607732190652673,0.35071096004352964,0.20651872958171497,0.23528736833954053,0.4110927594458379
Cuneus_R,0.24606262034977514,0.08531819609830651,0.07961666434943304,0.11036473114683942,0.004395828510083057,0.39438049095546085,0.0021829850943218755,-0.09911882816943092,0.21050158157436458,0.21713599686040577,0.10289763180504213,-0.01530713238490882,0.21529437505646498,-0.06251406441468432,0.24991422288286103,0.1818055400226677,0.02541188668808272,0.4483587904534663,0.629634758998138,0.4780475711186959,0.28254250430640954,0.02730695467929372,0.01116861467607898,0.46045149821432846,0.26480859468193985,0.00806154587398896,0.28756829236933795,0.33096208327681037,0.6224196534969126,0.24802743823068651,0.21186160239648605,0.28068871344687624,0.20125652235692254,-0.12411872055367594,0.08611951368458208,0.05015944654980198,-0.018308615027610727,0.2604668036778021,0.27948364556748073,-0.010628711277234075,0.2702512278409982,0.3553652383842689,0.14341166668964375,0.17922957277974205,-0.07801787432645302,0.21528438726630572,0.1425975332466335,0.0038036436186629163,0.3425459002175117,0.027566206101343013,0.05899064921341638,0.20624531199454055,0.07125623888874347,0.5434427546467849,0.42609699136325097,0.2946536651122809,0.26736062546174205,0.14739748933958002,0.012165739649009953,0.18921800678161546,0.21723500504943438,0.3194452198437639,-0.015248655220463696,0.26190187274954535,0.2906064314818049,0.01362360143770791,0.2740272918851832,0.2993817960878787,0.4401929083182589,0.2081951148706375,0.3064099570651385,0.56447512808656,0.10727077235756838,0.11723531376687334,-0.058618618670619085,0.014131321212252062,0.5671318563983997,0.21646991773843663,0.19951404468717102,0.1774956964755538,0.35103902829787237,0.3376918081574049,0.2805783772117445,0.07700181169827476,1.0,-0.02125240698430679,0.2999454486749894,0.3671610394085382,0.13791320994233272,0.39513201293272704,-0.10156052326761317,0.3272078470245267,-0.06448420310079812,0.1783861529311876,-0.11798542857009434,0.4487272287635703,0.4253485103753509,0.05807141234089992,0.704645508543305,0.3512410869768151
Cerebellum_10_L,0.32481224267457115,0.8501800518275662,0.47503503037987715,0.5404993912953892,-0.013550054102972527,0.3151398313773462,0.04148931483268195,0.20472959198291177,0.46670429736209157,0.4046488119104745,-0.037673862729949346,0.4649068939056334,0.44504792926608,-0.01646956033936359,0.34743187984022195,0.32320995125825946,0.4727463496361989,0.21853070495963253,0.11476352458935263,0.2584146882223969,0.17108441299886043,0.5112927906497649,-0.16015762522142735,0.3475387077934036,0.3745040425720547,-0.44964507424182704,0.06785393103347685,0.5172073184684047,0.18120588493870193,0.23892760407275238,0.10116836167602002,0.4775718674022541,0.45776705838118364,0.21693343376848692,0.4366089152462919,0.133807260796805,0.47517958422608736,0.3251373808635415,0.1159839522676085,0.07043690237891793,0.25458670520972565,-0.11559325444699853,0.29592628679757066,0.5569261333629568,-0.2171424544950452,0.11428897966459216,0.50512371681056,-0.18111104513628504,0.48743486245544076,-0.021715719178239584,0.07961794110167586,0.12611225790405978,0.26709129763365136,-0.2159072774434308,0.024250538559603112,0.20496988153236687,0.44885971410517284,0.5560860221647012,0.16311418912906042,0.4108679809112195,0.41531226335734406,0.0789241225919281,0.07906313438604165,0.546685270065875,0.508883001568783,0.47963427072156933,0.4819714133981851,0.2826310613828897,-0.009172864408269145,0.3561814833668509,0.2694717649893413,0.18695785934983525,0.44552424987752154,-0.4549764819859623,-0.11787690925255236,-0.22868229521309702,-0.04685848386958929,0.49068889576784047,-0.1606494423501322,0.08490219757299469,0.4782122501650433,0.22880470455756796,0.3152608804141295,0.420597743712094,-0.02125240698430679,1.0,0.2529667158210854,-0.03901916772116072,0.2761370164527973,0.010223308983082987,0.5469878908374503,0.39541539563811606,0.0348889098167261,0.21688884675205547,-0.11188933854628044,0.010294185987575682,0.2708783803819358,0.22300784007539637,0.050492130570622414,0.4725437263631702
SupraMarginal_R,0.543837150417941,0.29777777224737156,0.39808687463238446,0.4027347796316399,0.0029137032078652503,0.6993376501223059,-0.057982780415364366,0.01393146739025673,0.4566605492683086,0.4621100356010071,0.21811924304827332,0.29430483423802795,0.3765876664520542,0.07037837881775748,0.5256307635149522,0.5906045461355449,0.4817414073070223,0.6410035533702553,0.4712756752766268,0.7054853997038308,0.7435057864580337,0.23327816703046014,0.4168762098437891,0.6729227365967188,0.4018697101830728,-0.11170240954009171,0.3661309128022221,0.7192080982714939,0.6832775210246386,0.2542004632003529,0.1479484043690603,0.5619388289024432,0.49002587658350377,0.21259231548743737,0.07769415685381935,0.003680871198885135,0.17172523811769638,0.5348085672313614,0.5923370918337122,0.0560782448411087,0.5619781248863808,0.5158203720625517,0.1987554828143144,0.4960496565241646,-0.005651169025738302,0.41301743452475187,0.4355044612593148,-0.006893307668943127,0.6152961101221367,0.1349011965812881,0.35386923928640407,0.39268529452435086,0.30097523512523444,0.35512734983729266,0.6373931451771168,0.6888451963353135,0.7631023589996917,0.46109511666168035,0.05551285845527316,0.4565964236201454,0.3475756241793606,0.7445486956323617,0.11970695329477295,0.5493152457837613,0.5234759079680898,0.25981836662382124,0.6081347399990997,0.637798880278676,0.581841357036356,0.779208858053807,0.7060613602460556,0.6368050704080025,0.44651050428940253,0.11328473831911422,0.011530875264086105,-0.07544528187407286,0.4956647872840045,0.5716214102675538,0.6184435447077157,0.2886999107882168,0.6498020853251808,0.5338630824256637,0.44083953230361456,0.10785945711053846,0.2999454486749894,0.2529667158210854,1.0,0.6156223573834669,0.28160020802692054,0.5870513153973653,0.36612210718184984,0.7263801201263873,-0.057695996150738935,0.5311559460045515,-0.3815591050460972,0.29194513168770314,0.6790217653168252,-0.04892446023289056,0.4119912389426193,0.5821496672547588
Parietal_Sup_L,0.1197623892393059,0.0707988927394655,0.23113021476841686,0.28804543642762104,0.07753363312522069,0.3218169281920903,-0.14479857392232884,-0.04147003774411985,0.03670105352225375,0.12594040551342325,0.22414916671117346,0.03270044532875669,0.3432694679550175,0.042260084750598295,0.3660182842273069,0.37986159923624746,0.2953482254049045,0.561520162598278,0.3669431149044752,0.49372065022247996,0.6321942541474364,0.04742180372261158,0.18320748393272718,0.46203503142156543,0.2099285999910622,0.10799773312705642,0.1732699493289341,0.487522313457884,0.6540980626956079,0.018330653000403586,0.20480063693495107,0.18222667601903147,0.15362709248709197,0.036578998024429266,0.05975859687802641,-0.09164803679701865,0.006126320346181525,0.2290282679277468,0.38063452542701615,0.02804003023060788,0.4329686283093066,0.5031689495940719,-0.10489939250027924,0.285424122759545,0.07386301501269915,0.2379839233074366,-0.07681630673660789,0.008518109294704757,0.30456356310956034,0.0013086866462905379,0.2733645999720989,0.38924274255588204,0.09414354040304104,0.49917389444662896,0.8472434488795824,0.44300964624326133,0.41851724168120963,0.19257172886803844,0.10068987166031561,0.24277547376182354,0.10058842057865362,0.8706787990842179,0.08608056500419968,0.2566701346769866,0.37075723123426907,0.12315515573569336,0.32039724849643764,0.42041083674037644,0.4781856897831638,0.440707863720561,0.3906392274946922,0.41611028022428964,0.1747856008930964,0.17697173836988947,-0.10343362570998911,-0.16398166680803472,0.6111643927466885,0.23746000925070035,0.7413234242631018,0.15029922945916596,0.4478327521930755,0.4419859866523168,0.2794337612030444,0.03439865401948135,0.3671610394085382,-0.03901916772116072,0.6156223573834669,1.0,0.20536696843784524,0.37190417168502304,0.022687458320016594,0.5685286302299537,-0.1255181818948027,0.3872800336703651,-0.019543667673118787,0.2891609218770711,0.46295149219892057,-0.30023896064213584,0.28567323884218376,0.18905694199416992
Red_N_R,0.09183127491212406,0.28648832818056486,0.4892579276519374,0.5499979751845421,-0.34116063814427794,0.26119610802866927,-0.2876861338024359,0.21628230433609383,0.4014450286081151,0.26822528478924323,0.43955591805941835,0.45906280499150864,0.738209203128432,-0.1279832698090177,0.4492254866040522,0.5056741463855482,0.3927465425568683,0.18553808539653685,0.2599316460798525,0.18939140097755283,0.26895789504964984,0.07406817066632071,0.2553497957325696,0.16238039264039175,0.48825232911555805,-0.023652552784161115,0.439142139896509,0.5423102642675933,0.1487158152562231,-0.1988059170376538,-0.0029166956384099048,0.45189902008075683,0.4276408797780997,0.017140998749696715,0.5267980057292573,0.0337257812060706,0.32577710407220134,0.12792564868995027,0.2573411294832585,-0.11967896731103997,0.12813186228682225,0.14104120404568468,0.10784019931869016,0.42633578186367277,-0.22665053394292584,0.515918121088947,0.03792077558505054,-0.2497774423414957,0.4843392730387582,-0.14620869125608799,0.29345115283613993,0.5398794713948125,0.0017359406447711061,-0.030898593301898866,0.14943604160948118,0.21320034211832858,0.3049269907113399,0.45011628826787914,0.4045661065435591,0.693488668822695,0.4392263877541132,0.2731716841369269,-0.1010571921308687,0.5972813033879996,0.6192023654897084,0.5438014124101448,0.500980629874471,0.1906554551003165,0.5547037872928187,0.3136521056480767,0.2008288640900733,0.1777599960137242,0.6394959652925093,0.06004429838056206,-0.36162236225849925,-0.4316750783051447,-0.03390371506909646,0.5695276732516876,0.2315258970379667,0.016551511895259163,0.5416288241875313,0.5059787046322947,0.6716933271716066,0.19779729229966989,0.13791320994233272,0.2761370164527973,0.28160020802692054,0.20536696843784524,1.0,0.0877177332753404,0.357070962995805,0.46002511350214054,-0.38855746045883294,0.29075034771477404,-0.07134353521483133,0.5809604554656106,0.19715542821755414,-0.2152906921043376,-0.028561176308633054,0.382846544825469
Vermis_10,0.5886568840492171,0.17544661027499422,0.19932544637539337,0.30296817235674006,-0.026960714523505305,0.4611731540750232,-0.00984647464815446,-0.08714074787223107,0.4764075607396668,0.36545549407494804,0.13515404211303023,0.26227110543562177,0.3398301606570308,-0.23426623458493812,0.6612338738928811,0.3882066715097723,0.33560671153566574,0.493001518615162,0.46724359085056033,0.5578897505009224,0.458574137538054,0.14066503016465096,0.30820073094038736,0.5390793696514501,0.26788836302260033,0.23751735389065465,0.20680089603413268,0.5309920831891851,0.5795489875157334,0.25861389792943373,0.27556369579690015,0.44772653348823055,0.3876034815886517,0.23783723267389348,0.23205969389447811,0.046723671080480846,0.04179090330687749,0.5891654365356062,0.5034742498298727,0.11896687806209637,0.3944725807796202,0.7235180824821273,0.5457835609061481,0.5082989584816106,-0.0609661427983032,0.32935723420720336,0.5270749797923285,-0.11049062722984923,0.4307982146327633,0.2855398571560115,0.22348385968563658,0.2974273552802902,0.3248406208357757,0.43697297462391144,0.4438633632367839,0.5694306804311744,0.44719963230297566,0.350773336504562,0.15428931707846974,0.291471488036865,0.5120874155635085,0.4790286169418935,0.27802979358792324,0.4752805456703864,0.33104959035518716,0.20960814264978903,0.45084766612473776,0.5880627364110058,0.45024987333510647,0.5011224283501239,0.5202513520630392,0.5902958553726566,0.35186432784020816,0.2609144621043199,-0.0009476675255111604,0.13394841474434455,0.45163911438684057,0.467180751606087,0.47493443148745557,0.6157851689305986,0.5002024391146245,0.4656914299249139,0.32240023325454314,0.01738153804202239,0.39513201293272704,0.010223308983082987,0.5870513153973653,0.37190417168502304,0.0877177332753404,1.0,0.20229858848094806,0.6520817845089726,-0.09106068675995675,0.6043993150966506,-0.28582505085236376,0.2504957972046869,0.5262703545212072,-0.03665854349995288,0.46172037770560065,0.46228124701673984
