,Angular_R,Putamen_L,Pallidum_L,Parietal_Sup_R,Vermis_3,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Occipital_Sup_R,Thal_IL_R,Cerebellum_Crus2_R,Thal_MDm_R,Insula_R,OFClat_L,VTA_R,Thal_VL_R,Amygdala_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Rolandic_Oper_R,Cerebellum_Crus1_L,Cuneus_R,Frontal_Mid_2_R,Lingual_R,Thal_VA_R,Postcentral_L,Cerebellum_6_R,Cerebellum_9_R,Temporal_Pole_Mid_L,Thal_VPL_L,Cuneus_L,Temporal_Inf_R,ACC_pre_R,Frontal_Med_Orb_L,Thal_PuI_R,OFCant_R,Cingulate_Mid_R,N_Acc_R,Cerebellum_Crus1_R,Lingual_L,Thal_MDl_R,Paracentral_Lobule_L,Occipital_Sup_L,Vermis_9,Frontal_Inf_Orb_2_R,Thal_VA_L,Temporal_Pole_Sup_R,Thal_PuA_L,ACC_sub_L,Temporal_Inf_L,Rolandic_Oper_L,Calcarine_R,Thal_LGN_R,Fusiform_R,Vermis_4_5,SN_pr_L,Paracentral_Lobule_R,Red_N_R,OFCpost_L,Postcentral_R,ACC_sub_R,Cerebellum_7b_L,Frontal_Inf_Tri_R,ACC_sup_L,Precuneus_L,Thal_LP_R,Caudate_L,Olfactory_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Thal_VL_L,Thal_PuL_L,OFCmed_R,Raphe_M,Thal_PuM_R,Red_N_L,Frontal_Sup_2_L,Vermis_10,Cerebellum_3_L,Caudate_R,Cerebellum_7b_R,SupraMarginal_L,SN_pr_R,Cingulate_Post_R,Thal_VPL_R,Raphe_D,Precuneus_R,Cerebellum_3_R,Cerebellum_8_R,Thal_MDl_L,Thal_PuA_R,Cerebellum_10_L,Rectus_L,Cingulate_Mid_L,Thal_PuL_R,Thal_MGN_L,Cerebellum_4_5_R,Thal_AV_R,Vermis_8,Thal_MDm_L,ACC_sup_R,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_10_R,Temporal_Pole_Mid_R,Thal_LP_L,OFCant_L,Occipital_Inf_L,Thal_MGN_R,Precentral_R,LC_L,SN_pc_L,Frontal_Sup_Medial_L,Cingulate_Post_L,VTA_L,Fusiform_L,Hippocampus_L,Vermis_7,Occipital_Mid_R,Amygdala_L,Thal_IL_L,Temporal_Mid_R,Heschl_R,Insula_L,Vermis_1_2,OFCpost_R
Thal_AV_R,0.40061289280894885,0.816970071549797,0.4858195441821094,0.19431174518296282,0.6656584972314512,0.6576358751921078,0.6283380098701904,0.009227052685178386,0.5799390011605291,-0.2403291056797561,0.6775742376392236,0.5298245018597476,-0.351713686356956,0.7731832447155763,0.6718559153740683,0.044058027579796204,0.5271036459761845,0.5138044401323111,0.3339634523762169,0.23514000602943988,0.18921800678161546,0.6064096011304277,0.5299813662768669,0.7669624820344655,0.2289995513129731,0.6278542639670001,0.2335595942823305,0.4744224143888695,0.6273174801339148,-0.08816942670048329,0.5927097692265855,0.16266523946375433,-0.29275918046777083,0.4230814145832175,0.5967583198356575,0.45544018154785304,0.7187802292037209,0.16066872609415106,0.31775940538091574,0.6951215913110382,0.41659035953030005,0.15904543330259546,0.3772205511985146,0.2777399118662837,0.7917521820859911,-0.3282549694956737,0.31893503298953985,0.17775880551311404,-0.14989538621879495,0.2737488260248579,0.13521622255030472,0.5238140191274823,0.6557735396055415,0.5506924335277722,0.8061853269475775,0.4273100004339442,0.693488668822695,0.41701962536971066,0.3894490934916739,-0.20350521105954006,0.13032679545843787,0.5803846696785288,0.6166254317978231,0.31184661352068516,0.5473876079755264,0.6592132696202514,0.5288477478298129,0.6811928180377785,0.4380765437019026,0.5177266532654573,-0.16862470666790227,0.2139496648382697,0.44281794982228445,0.5025292826623957,0.7520607093482632,0.6153398205375497,0.291471488036865,0.6043772378882893,0.7994332894438589,-0.1905509109234486,0.3749670042634935,0.7498618088936795,0.4943167727889293,0.33514007238499843,0.1514766103859121,0.4019911392570734,0.581465610527557,0.35952376497982996,0.7767010404162131,0.45026079358016285,0.4108679809112195,0.1758385039104997,0.29259288001762596,0.017133491521697183,0.009515218802623378,0.7038037482704967,1.0,0.020387757376608782,0.6235326623198324,0.5873588074184287,0.4993477797093527,0.43159864511585583,0.4587615881758816,-0.007798697971545308,0.6078336343144444,-0.2311608436175919,-0.13034627226048337,0.6080461604470697,0.37613790843916134,-0.4098107182583493,0.737544672232664,0.6636701667589668,0.4408581171582387,0.6128484023364437,0.6631249114737623,0.6873763564094952,-0.22152774281388943,0.0846088702916338,-0.5625961977462737,0.2982429476096915,0.22811467463649793,0.27545417902344543,0.5045487759551913,0.6307140511523427,0.44319728474732634
Vermis_8,0.18725328601056962,0.14732553375976837,0.03539486666382465,0.06034190260903508,0.0006290184602153333,0.03432284858479481,0.19804458816039472,0.11959432372431107,0.09982597122415404,0.2296832315014112,0.034805745336038876,0.05080786893633359,-0.24042866935437718,0.139372936419573,-0.17361047319235598,0.14185431480766905,0.18734281380717027,0.4558162201389825,0.0982159885967447,0.27177182390411597,-0.11059410930068793,0.0920139111189773,0.33481320775055645,0.04799076296796555,0.1228323713722379,0.30202489607419564,0.5565112687641731,0.11208580161810562,0.16353807126413208,0.10600457402856402,0.4355394801471867,-0.03764434054677798,-0.06909155759866892,-0.04371068774905492,0.06760046253826746,0.1500348994682502,0.15056274190560748,-0.013589528567428065,0.17932640869758754,0.08924613145516187,0.2290971687361486,0.284957856800539,0.42295272867545486,-0.030392548863437768,-0.11480606605156518,-0.002387147397496897,-0.19756219928320454,-0.016223431212131982,-0.09024426584515438,0.26543497270246247,0.06112172541908538,-0.06562323477790888,0.3230651997464597,0.24273059954436174,0.11707348494172239,0.2945018862521815,-0.2745111264356988,0.058863086922377975,0.1722242237785084,0.2123867642148212,0.21486448847117443,0.11642281298291751,0.028985810675475215,0.13181512720221328,0.00996062347869247,-0.04435275717151591,-0.016380291497700004,0.35150089616318936,0.2405330379336364,0.13955703224194801,-0.07104153596278419,-0.11192174069503463,0.04122525289121048,-0.05392844111366093,0.11588381639382962,0.037184898701442384,0.47292482965415206,0.08478627245510595,0.10055934589514792,0.2836949996017591,0.31492841932854826,0.08645341959619393,0.2126914785277113,0.14409821535710376,0.16487200166816798,0.2090556253397587,0.11143778750672284,0.37326505150808026,0.16879991240342648,-0.22325844040715995,-0.13932969646664808,0.4225353221148642,0.020348506374350366,-0.10454910517908242,0.05760803321752203,0.26462740434373594,0.020387757376608782,1.0,-0.21005124397805838,0.06574884833231222,0.07909396469690289,0.1576933622310395,0.003817595352073322,0.05130009300124945,-0.0444600080350608,-0.15475720858866257,0.10757102729577288,0.05169464589321618,0.16867437869171015,0.003537910017036829,0.15170852235212082,0.07287475788238532,0.010881886970859433,0.14090417329520413,0.2657569940050932,0.174191234093235,0.03518642255609632,0.1982472127107971,0.1177000886862442,-0.10846549473653272,0.1816092976582805,-0.02076176840133788,0.08780404548783953,-0.00023845688129764338,-0.11137356601419787
Thal_MDm_L,0.29090029127105,0.6189553042429599,0.290940897630797,0.22660651958965328,0.6621222702333776,0.5551238773394499,0.53276931269426,0.0506669246177927,0.4437203072324808,-0.2994177222518962,0.49935620430577066,0.5603491656083018,-0.13989009727444884,0.4904167527759397,0.7840704484324571,0.17606675448448442,0.46643381292579916,0.4172786389262012,0.427789759331468,0.2563588730678552,0.2805783772117445,0.5430068967391861,0.35544276410175546,0.4703757989699437,0.32612980664082813,0.5116720091763352,0.0956356716087835,0.223652602167603,0.3232744888519811,0.06748956651244069,0.3527452052487008,0.24848531163223905,-0.13949724973421335,0.41111058735944406,0.38009602829031464,0.4839229617354373,0.33669957434995595,0.20829969233244705,0.32295808080054617,0.6296272806241634,0.41186255643692327,0.19569199920567001,0.3059504696344608,0.2282494954640283,0.6350925029776335,-0.08278627204902847,0.46801978364067065,-0.11767140137030918,-0.014461093341638505,0.325374846754548,0.21540050176479522,0.7005267915381055,0.44886786211276525,0.44345091888909305,0.5386905742041386,0.3493598163337961,0.6716933271716066,0.2686279214029993,0.4181870072334904,-0.18640888300406955,-0.013239980148686286,0.5080889598763729,0.6345560501768133,0.3270793430494845,0.5295328678071242,0.6120474582061862,0.242450429290906,0.47913741203477206,0.4100497640191017,0.2871142588723152,0.16357173408028353,0.0928791006874349,0.3460051906451494,0.6400745588574482,0.5649401419365782,0.585578295086858,0.32240023325454314,0.513417726360528,0.6502454572298867,-0.04191355039044757,0.432012598797475,0.5922324519719779,0.4248280266616963,0.3389991465262548,0.17116965317801627,0.31364797004808764,0.5631411954888441,0.3749347076667196,0.49999551572139295,0.6989543085069144,0.3152608804141295,-0.14929208893906745,0.4712241470039438,0.24853551824679937,0.2621271142673709,0.6139954247493182,0.6235326623198324,-0.21005124397805838,1.0,0.5361629252968904,0.47131816760340783,0.4344229312491061,0.35768191410360006,-0.03342682896998555,0.5252264472438718,-0.022418043128487428,-0.28106487445083317,0.7056971334100884,0.42311348897655227,-0.16897738250965272,0.5669950772278189,0.5781850280639493,0.46926343624345157,0.4563041783231886,0.47406047600656037,0.494713065603699,-0.09520888702553086,0.08681636917640442,-0.1481868255616834,0.4446132207987221,0.2603525710557861,0.3527941096179238,0.4839414243867376,0.5703252514444171,0.3297854571214623
ACC_sup_R,0.38557372889076563,0.692344967925337,0.4574917943834263,0.08336884211730208,0.6378401203052827,0.8114585522576334,0.5308871326863462,0.19643272314028012,0.5200439334436467,-0.11844947783720164,0.5641291575389058,0.8180891756047195,-0.24379322664577419,0.4491145115883209,0.4489873157810141,-0.06598479844168909,0.7215220449343609,0.4702540227140252,0.6930129558306468,0.3354082958287114,0.3512410869768151,0.8310149975004604,0.5859819291912112,0.5038682589560847,0.39248119211394333,0.43932646679737564,0.44282899490170924,0.10163095002607667,0.6117218161461772,0.16357519119794936,0.386053850218459,0.7219601918808877,-0.21873865315382718,0.35447742236273844,0.4501885663386368,0.632377238973797,0.4633398533316859,0.35688755315751497,0.5110031725756646,0.6904128518108822,0.5323153487067158,0.3241220694364331,0.24290655957442264,0.4110927594458379,0.5404907042828277,0.23416963807191546,0.4454013453024091,0.12433208036238162,0.17137468459671917,0.5998255331841189,0.5196871600573406,0.4292862509895428,0.48369084766791337,0.5598791533165124,0.564748560202901,0.5237311955393702,0.382846544825469,0.5053667257721954,0.5969669083128657,-0.17612529186355916,0.14346693504740723,0.7176538223257336,0.9463953206473188,0.5459362180287329,0.5238002765608188,0.5441860967162749,0.2757637306054206,0.48826427153160734,0.6014956183695076,0.5142196245642351,-0.0716360671670259,0.23706198204756782,0.552011025627411,0.4327112339903636,0.5438895596465795,0.7484282997137043,0.46228124701673984,0.651191247256029,0.7514517028637231,-0.24541264667470375,0.5022467534362134,0.5601623207118481,0.6299128990184499,0.4942930983910642,0.21745938922612304,0.5739383552156073,0.47596700772298056,0.23214513039151025,0.5675751043347601,0.3777644346230958,0.4725437263631702,0.06551857905256465,0.45797245148217436,0.19209915338456693,0.1362663694577676,0.6651221561002881,0.5873588074184287,0.06574884833231222,0.5361629252968904,1.0,0.7220786540845969,0.5009803485588064,0.6320119710764461,0.03593429551465033,0.5380808389886159,0.30778372034166357,-0.06445804564473134,0.4837849995150761,0.6836107582740379,-0.03684603405897383,0.5531402473513931,0.8136145114711532,0.5949290113707433,0.46090847973703364,0.42498530136815044,0.5242113484502273,-0.181954537762989,0.15827229218812872,-0.0001285376794989306,0.10470368428707677,0.46021838200489884,0.5368300054161903,0.6960559971033125,0.4806609627462197,0.6226042102154675
Temporal_Sup_R,0.577172582852918,0.5984380213042214,0.41194598940365623,0.2764699440965006,0.7373883276413228,0.628275910823356,0.6176125635276972,0.33740741774408034,0.49857287724017413,0.022585054817999335,0.559220522704667,0.8365388262466105,-0.3528863745424453,0.38123760303057475,0.4167321772686534,-0.04671648251735814,0.8087778734563259,0.5544884141056542,0.8429602635214568,0.13086758003706778,0.26736062546174205,0.8108857917441752,0.6534426499985352,0.5280085085184213,0.5624374223495185,0.5673186147382383,0.507321972169073,0.001085274679256258,0.6204354429927081,0.18704668147583,0.524741079251932,0.5565614863224604,-0.09796183357932454,0.3960593690499898,0.256407382085488,0.7075854303811661,0.44148455433450534,0.44352033039585914,0.5277149807020943,0.5965579388523432,0.6560068078799856,0.43252032843490995,0.31004493936653776,0.43058322834799095,0.5502194870932227,0.23934874726962999,0.44957236280477514,0.1267144418063344,0.08757753409865474,0.5998276143206587,0.44495268327882936,0.4782037322588945,0.6715310444358158,0.6749664091832626,0.4895464566285005,0.6647732987453032,0.3049269907113399,0.3944472321402432,0.7519172336570001,-0.06361634187013704,0.08687473437174614,0.7997373911084935,0.6631506209025975,0.6373865820155957,0.4548223636649889,0.486748933711083,0.31066999280482727,0.46273639568445457,0.6814572426598468,0.5053736733736032,-0.0008031659897674023,0.18606092158887344,0.5096537814822714,0.43019880279989575,0.5107266328483848,0.655141602823831,0.44719963230297566,0.6360105388144861,0.6593974068288785,-0.2399918173349662,0.5755557972917983,0.5651904118809016,0.6167430411661771,0.5357216608546002,0.1759706821763118,0.6950956829472555,0.5132235633413722,0.31409212063296427,0.5642542969712918,0.34058550635515783,0.44885971410517284,0.004714957541938964,0.56309475332818,0.2260003225466282,0.16315681073432634,0.6659893250322794,0.4993477797093527,0.07909396469690289,0.47131816760340783,0.7220786540845969,1.0,0.6377847274754642,0.5981225690695201,-0.08889998025833389,0.42552187008275855,0.2154573039433123,0.07101201727513427,0.5400092232354188,0.7492219971641233,0.072031818949018,0.47849626336175927,0.6690886543769259,0.6026616517721105,0.48012243012764905,0.40885922020990667,0.5067177524483781,-0.10135849844751468,0.35060336029098754,-0.046079486210798756,0.12404622805836404,0.7706326902262739,0.5036501697329988,0.6384542762138091,0.43291800058333785,0.5293400099745124
Parietal_Inf_R,0.8375371830759913,0.5428118775592399,0.2778177750786765,0.7462668445761995,0.6814293548650352,0.6092221087312965,0.7239660450467436,0.5433461488692629,0.25841032747280773,0.03153698560808417,0.3534819317705541,0.48415588997991776,-0.22921033119771195,0.4334053297953127,0.3385399678249859,0.016532564330535935,0.6532160486058228,0.5277136322392184,0.5537634864962757,0.2814366900564596,0.4156690062373258,0.6513341680460693,0.6024020959216778,0.32307952007102586,0.6733048936845046,0.6158948157323942,0.3555353216737651,0.14299399619082576,0.4675336406450728,0.4259406605746946,0.49251201225773705,0.1649499119446724,-0.04902149067763073,0.39837579053325733,0.1891014300284614,0.7663930981237635,0.2758991197479903,0.15721827468423447,0.5337399295007066,0.45534887269095997,0.7044074415703082,0.5997720592271325,0.5550075070526004,0.1255190011073276,0.3835871874324363,-0.12116146023736048,0.2872186328576786,0.10079557568765998,0.028011886607522376,0.4550338025688991,0.4343320689379941,0.5788654701527068,0.5820115204457326,0.6589769327156522,0.48981916727598757,0.6253451901305973,0.2939054395012103,0.12012762212727228,0.8067912177053638,-0.02971066257366821,0.17812426841771067,0.535624228261485,0.5001334929182623,0.6931954499938179,0.36064671146382793,0.41597461054825,0.15109246293568318,0.5580000697864566,0.5993377016718214,0.36123514282282126,0.2429923748533649,-0.022658248968644774,0.3338431723835068,0.5590806662266908,0.3835534649178026,0.6943927281182883,0.6257098395144889,0.48829173731304343,0.5211809369299439,0.04982855645242908,0.5641343576943054,0.5735844181656623,0.5610448179684614,0.5295174244824621,0.2786791064855186,0.6550201886493335,0.6044673501672702,0.3877433741559372,0.4985916337398195,0.33208794115722245,0.19811393386617215,0.16032368027050856,0.7055497812829016,0.2346929793363963,0.18872660496313187,0.7268399619812739,0.43159864511585583,0.1576933622310395,0.4344229312491061,0.5009803485588064,0.6377847274754642,1.0,0.2646133121241708,-0.06765667601945641,0.39512494506118945,-0.1010747919908629,0.05229590202711193,0.48747819877614135,0.6295818539414764,-0.063672334799725,0.48471679315881705,0.5918295859997771,0.5356844532065185,0.466415966259787,0.584353479426893,0.5245468034804573,-0.03195983289214509,0.564473009279803,-0.1063634674015981,0.21462136532483445,0.45004351101679635,0.25972391446581367,0.4233645169700421,0.5233717862112086,0.1154371774838444
Cerebellum_10_R,0.20130137059823378,0.5907672238982404,0.4685773552579226,-0.0396425521259022,0.5397458843197688,0.5810960771593281,0.42889756577349064,0.08221256674971185,0.5088581652456959,-0.06381755153057284,0.43931726483195765,0.596623314858873,-0.19006335320252482,0.46489525776728363,0.3918079027297504,-0.015438536055599425,0.4968275670125901,0.4274704511948128,0.43142223614577,0.3075012910328847,0.08531819609830651,0.6322147312692705,0.4551607713837667,0.4889332155457891,0.21554959995340253,0.4367367885698489,0.4746623734696013,0.13751916758204932,0.4592461538694845,-0.062132191727582255,0.3707136274037873,0.5543064362532135,-0.2661130628629384,0.19920044815087287,0.5080700975265889,0.3576429080581365,0.5674733360595001,0.5663731510947346,0.30292103416507715,0.5357430248825844,0.2977885121009138,0.17976084274497028,-0.004629795004731096,0.49476077741061264,0.4180125055767135,0.2492747895049915,0.19667229837584901,-0.012603502757979146,0.204312461139747,0.44439043584713,0.24279062078077862,0.27209966423962006,0.4719664173855299,0.4275730769457504,0.5517514604432139,0.3975477027414881,0.28648832818056486,0.540655313999734,0.4351182348038989,-0.09332186023493456,0.1439729867572916,0.5816705337596523,0.5874678656109229,0.38584051736406916,0.2778190071400989,0.4692345763494859,0.40811355843677555,0.4233457793965783,0.38686326023388545,0.34021626809769767,-0.30864176123757964,0.22328432301390336,0.48429381033697966,0.1133053280603002,0.556454660115609,0.5446189882591592,0.17544661027499422,0.6565945582350398,0.589658179648356,-0.40854530402433786,0.3074882114327185,0.4856949291380424,0.3650127879885673,0.22517115969328663,-0.11359715097616613,0.44805807984269785,0.21837512341350193,0.272204637810204,0.3541966658361059,0.17196216825564242,0.8501800518275662,0.009814355253201481,0.16679572625918998,0.003881221662802598,0.14021229297398127,0.45677504219421916,0.4587615881758816,0.003817595352073322,0.35768191410360006,0.6320119710764461,0.5981225690695201,0.2646133121241708,1.0,0.06531590504587807,0.42709233784228734,0.27334975280497414,0.005074747593601562,0.2772775245790795,0.4640979307916221,-0.05815162094891721,0.553023021220741,0.5893852507282197,0.36112984378637814,0.46413266861637015,0.36216899774568506,0.5287370063117537,-0.27852581943240196,0.02701197754735014,-0.11378482888670945,-0.04762662152293091,0.47971159868333807,0.4021483378936628,0.5631194893139745,0.26251713379446145,0.631141730773448
Temporal_Pole_Mid_R,-0.25720524825874735,0.15340070377339945,0.063803575230015,-0.2662476399581927,-0.08868616492243703,0.09188865838617091,-0.12252652508911802,-0.25855750483192713,0.03548420553870871,0.002094362729352495,-0.057231357982645746,0.11224132676745205,0.11464516454810442,0.008151924710745594,0.005420423202122951,-0.041399633898012496,0.02359809890697683,-0.08008002652133096,-0.07977808217558148,0.14703307119260434,-0.06387100984523048,0.08973058572179017,-0.05783183229699703,0.08346287586898687,-0.17785534197899067,-0.0213394966819041,0.11403602462348765,0.363703145573756,-0.016246809918965724,-0.1856570424129907,0.01662173295536064,0.12586339073095734,-0.08812007129802578,-0.15408393955973024,0.05554926761455706,-0.03853536425522248,0.10243373313718042,0.20043982046433126,0.006163548503833152,0.0508179955677297,-0.08129670019793947,-0.20117440436885867,-0.08532107940841263,0.3768636103129776,0.02700804217079232,0.22626584785378012,0.05323024421588786,-0.09761081019537944,0.5382671386777432,0.12059059718548847,-0.03206378869375413,-0.13819818644104784,-0.035859471284997085,-0.08470578275676056,-0.00602892793184591,-0.05978140104514265,0.01273125099954624,0.33495788341819355,-0.06770383399945912,0.06353690820428652,-0.0076681502980521085,0.19969340578172462,0.01909892644429133,-0.12560746934660094,-0.08157627197783114,0.09124876320502322,0.14325527238529848,0.027000641330092327,0.08878489488411935,-0.002864096876679384,-0.23239060090456967,-0.03224216915904066,0.0896330590140145,-0.1578047566546211,-0.03366773212038237,-0.030093809785551887,0.0952275474285407,0.1101072121576547,0.13052828777815062,0.21451677486528836,-0.10795340022678862,0.020141103237667515,-0.028532886957770013,-0.08205643270230702,-0.08639372876876722,-0.07253843908542025,-0.12518973732788408,0.22102824319977704,-0.06512192960164032,-0.04590354683554696,0.02719172583100479,0.2799124385333569,-0.14991884855085671,0.004216091888071887,0.04298840651037881,-0.044937563877199826,-0.007798697971545308,0.05130009300124945,-0.03342682896998555,0.03593429551465033,-0.08889998025833389,-0.06765667601945641,0.06531590504587807,1.0,-0.06567241394444179,0.2878426703519176,0.17885977617138457,-0.13119812869781988,0.04448909780658021,-0.10664953898505335,0.08596714932884632,0.11838210790262507,-0.050446670987927655,-0.011058190327810935,0.009492541726051126,0.10827780112613897,0.02299401478469356,-0.26717238493488754,0.04884975666464536,-0.0947965946451476,-0.17726751344358443,0.0200414836367909,0.19838543178194962,-0.07504142316685013,0.22244241628162892
Thal_LP_L,0.3511177861269945,0.5856314326946997,0.570546995819802,0.17648729908371175,0.5464892906535892,0.46267659922202703,0.4763528011725078,0.21870849927438782,0.41532523338012584,-0.34110030595262464,0.5234365545307001,0.4849085563595699,-0.17363573618307143,0.4098755264306917,0.6611222472247543,-0.2478099346167952,0.466161061813395,0.4029282236127106,0.446526679037825,0.26542088047672563,0.26480859468193985,0.5944137112722129,0.48197863682100534,0.2637092708952938,0.3123559650093562,0.384040398402583,0.19350616458426953,0.1568217879290712,0.532977861174453,0.11267284696063216,0.3887754081931489,0.2556706655243913,-0.1792365987037671,0.4484002714675617,0.29036143874894443,0.3915832611982799,0.4545612200758673,0.11603011891665732,0.41152083986700866,0.5958515403501548,0.40651578999760324,0.19108821986982127,0.11625150266967818,0.2740764964671021,0.4286926040772769,-0.01659169260831048,0.4924700433743173,0.30730901118761944,0.1764281969983562,0.5019661976263657,0.27620878853115405,0.410200189007904,0.372834560721893,0.48400306874989557,0.536749730374207,0.3956212015507791,0.48825232911555805,0.24296133660383623,0.39941570682793465,-0.3694786461363424,0.1748360478872445,0.4641090046835424,0.5360439205205585,0.37467075163441066,0.6220734664079532,0.6750379707262811,0.04513161564415823,0.442357098858192,0.49428674401927364,0.5606802732533792,0.07960424859773244,0.11259309800690136,0.4245507534005539,0.6633746003152543,0.40941234656336734,0.4739724385725286,0.26788836302260033,0.4523115635546459,0.6633891848134535,-0.2549462307796797,0.46947892987746076,0.42522323025465025,0.4661318030625192,0.48109839132980037,0.2919556962449845,0.4339840359065643,0.41990187426858505,0.31763483113432744,0.4876526539299661,0.4338028064807918,0.3745040425720547,0.2090600148619915,0.2641325719328861,0.28690544122094763,-0.15058591530649065,0.5724506716732254,0.6078336343144444,-0.0444600080350608,0.5252264472438718,0.5380808389886159,0.42552187008275855,0.39512494506118945,0.42709233784228734,-0.06567241394444179,1.0,-0.10672792123345878,-0.15801878863423136,0.2949086395032752,0.43199676784223434,0.024634694040398437,0.5269095423526599,0.4496270173936421,0.4595133720196248,0.29953889718535326,0.4077504566045149,0.3425620535628158,-0.2817185089988652,0.24333578676611742,-0.2127781746148469,0.04722530133389833,0.27073968027022494,0.3245239038360495,0.5720820465067388,0.412454702572232,0.2584255073566326
OFCant_L,-0.2730880949831538,-0.08997248882704216,-0.07457417111936229,-0.36347215139155326,-0.015205021271314359,0.1594460378637359,-0.2150784662953137,-0.05713238546469423,0.02969186603536845,0.029334100110620882,-0.06886894209476598,0.39118780980965906,-0.11186560717850556,-0.3629925865980988,-0.08026766770291256,-0.07730876924833385,0.20905022695351536,-0.12776045352653845,0.32500086975293857,0.07771599978948314,0.05807141234089992,0.2116271931682107,-0.0001359422098321674,-0.017175873225791012,0.028311864626098266,-0.20967328900917526,0.22996247039564766,-0.3408699874603939,-0.00762157711898643,-0.024692003017253175,-0.2265674513800895,0.7500496230930258,-0.03732177358919551,-0.16292729956252275,-0.11594883751353594,0.09547388085512695,-0.07589817589833792,0.4074624747446248,0.14130674811819904,0.020892669983352027,0.07706669785033576,0.01677104992469587,-0.29507645449149433,0.20651872958171497,-0.005151123117176041,0.6571377346061036,0.2162093008958009,-0.08953310871331405,0.37240476389025473,0.375810668691626,0.2737036550027464,-0.18138541384313692,-0.20244912998974363,0.0024321076635791038,-0.19221085213688363,0.16019627436913378,-0.2152906921043376,0.5207126380029253,0.2089166190504425,0.12262979779227781,-0.08414873668385589,0.27915628629373673,0.2152203876153598,0.14401301917422676,-0.13255541565860002,-0.09373936540158197,0.08180750095182329,-0.2106109648969225,0.09513143378182908,0.03895040951303722,-0.2610610750315073,0.033336958998384805,0.2847397152641914,-0.25003267280635494,-0.18610562082849982,-0.013124367376948375,-0.03665854349995288,0.1692653038690732,0.003619945438808438,-0.2381828483961975,-0.011498006812800991,-0.20024115970851292,0.15527061206816317,-0.09200855688302588,-0.1625047190640475,0.19077671444531688,-0.30441201122842054,-0.12353022023834541,-0.17759163247133558,0.030263415592084567,0.22300784007539637,-0.1482510456731622,-0.06998870835319965,0.1712461641555514,0.09484394171022004,-0.2026946890987502,-0.2311608436175919,-0.15475720858866257,-0.022418043128487428,0.30778372034166357,0.2154573039433123,-0.1010747919908629,0.27334975280497414,0.2878426703519176,-0.10672792123345878,1.0,0.1333225068163177,-0.09583892169652719,0.33796000305476503,0.3461213678022081,-0.22627710378066235,0.20415184371417464,0.1261949978544334,-0.19134323400101325,-0.2952166992456599,-0.12640403533720182,0.13812061845117712,-0.2069387677174064,0.5153225566091939,-0.17093046734513004,0.171333384639516,0.1896728932072341,0.3259778000273596,-0.15542255177343967,0.5427116501246515
Occipital_Inf_L,0.04619427239171712,-0.14890129988694756,-0.15072488298106235,0.04236859842560098,-0.1524936336006048,-0.02768381581925756,-0.17909405453564564,0.016871159699948804,-0.1253071591805978,0.3222894800052228,-0.07651842564860907,-0.020320950850875482,-0.07433158053470443,-0.16693653201472952,-0.21329745725348367,-0.11408425903546883,0.09557015089853257,-0.044781826522616544,0.026739818037524087,-0.2820309653918513,-0.06251406441468432,0.018993094031575543,-0.037110846428902534,0.018331823286188584,0.08980556103183142,-0.07974956544671684,-0.0031923196144965607,-0.05946590878092495,0.01226134307743417,-0.07289873556495209,-0.12465759617988038,0.05443479119548558,-0.011900049463676418,-0.06864965730401398,-0.2137885068919236,0.007261886830660474,0.019975533165053107,0.0036635610544451793,-0.12968789091463953,-0.0715632500481259,0.11743181364568499,-0.010509897286082759,-0.12586274138678455,0.1620343595573191,-0.0757925402856161,0.15370457278478267,-0.0068814628763048235,0.03125251330127432,0.26350968078800746,0.005780193207452114,-0.008665627291296543,-0.17712825844092794,-0.05041656962549262,-0.045253443511750445,-0.1529916478049031,0.11689537226028061,-0.1279832698090177,0.048630232172162016,0.08475208865394758,0.2337489336771795,-0.14646276484682558,0.14376304403452686,-0.12830873945364116,0.05599887672951805,-0.1139178038082755,-0.1756544043626951,0.031971843900929484,-0.2029874663810655,0.009829909804127682,0.009928523070343892,-0.11286320074104518,-0.15216389355718446,-0.05617935501969537,-0.17206491648585123,-0.1537557700903778,-0.0847568510540502,-0.23426623458493812,-0.14339008663153624,-0.11558526440850415,-0.049738996297923575,-0.057846296676963095,-0.14350247983411898,-0.025719310270332987,-0.04484754352697194,-0.09335693842099162,0.08663171810409417,-0.1834511716159943,-0.03914807850035522,-0.06806185372757885,-0.12196930094140335,-0.01646956033936359,-0.004570706318348585,-0.057958021606046635,-0.011609425345073638,-0.07253066540335651,-0.20698674413565976,-0.13034627226048337,0.10757102729577288,-0.28106487445083317,-0.06445804564473134,0.07101201727513427,0.05229590202711193,0.005074747593601562,0.17885977617138457,-0.15801878863423136,0.1333225068163177,1.0,-0.1345194625410348,0.11189755286130026,-0.05758360771872957,-0.22809259513545457,-0.018502421182418054,-0.07655144546815344,-0.09589033738784354,-0.199145570173229,-0.1542106431767382,0.13015975073315936,0.0031930972265604937,0.08867788275181307,-0.11202810376328665,0.06630948127457761,-0.08855825239743856,-0.054989940229113944,-0.14681273478577753,0.04859116011710731
