,Thal_PuM_R,Paracentral_Lobule_R,Cerebellum_Crus1_R,OFCant_R,Thal_VL_L,Cerebellum_Crus2_R,Cerebellum_6_R,Thal_MDm_R,Putamen_R,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Oper_L,Precuneus_L,Thal_MDl_R,Vermis_6,Precentral_L,Thal_PuA_R,Frontal_Inf_Tri_R,Raphe_D,OFCant_L,Parietal_Sup_L,Frontal_Sup_2_L,Cerebellum_9_R,Cerebellum_6_L,Thal_PuI_L,Thal_VPL_R,Temporal_Inf_L,Frontal_Inf_Orb_2_L,SupraMarginal_R,Insula_L,Occipital_Sup_R,Cerebellum_3_L,Rolandic_Oper_L,Red_N_R,Fusiform_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,ACC_sup_L,Thal_MDm_L,Cerebellum_7b_R,Heschl_L,Occipital_Inf_R,Cerebellum_10_R,Hippocampus_L,Thal_VL_R,N_Acc_R,Vermis_7,ParaHippocampal_R,Temporal_Pole_Sup_R,ACC_pre_L,Postcentral_R,Cerebellum_9_L,Temporal_Sup_R,Insula_R,Frontal_Mid_2_L,Thal_IL_R,VTA_R,VTA_L,ACC_pre_R,Supp_Motor_Area_R,Thal_VA_L,Parietal_Inf_R,Thal_AV_R,Heschl_R,SN_pr_R,Temporal_Sup_L,Precuneus_R,Pallidum_R,Cerebellum_Crus2_L
Postcentral_R,0.5014351040589987,0.8622200939119185,0.3050073388572614,0.13031444729883768,0.43787782026713346,0.026788596769392714,0.6072780998975882,0.3592660247748555,0.515698654517212,0.683632382550245,-0.06770383399945912,0.64545887572639,0.7426009620409889,0.8937238713350545,0.46338016626828143,0.6147102915261459,0.8590916165997231,0.40031487606631083,0.7359262718421841,0.17062347582503323,0.2089166190504425,0.6689000374074416,0.6324752700610453,0.5122353395607261,0.49678732801538805,0.2529506350145848,0.5154769681535232,0.12584445920373244,0.382268764009895,0.7838773670201407,0.5357351360965596,0.643415259357591,0.5435086525853413,0.6500246413210735,0.201455697001788,0.5738429238859434,0.8899762984547576,0.6478749885781186,0.5381384137511188,0.4181870072334904,-0.11459686450092949,0.4634043256445101,0.15939479435183385,0.4351182348038989,0.4658300145539734,0.3298948086407009,0.29907282166877674,-0.05642619733515151,0.2849679123049775,0.10638047133138338,0.35189814115938917,1.0,0.550105810090174,0.7519172336570001,0.6649936895959178,0.7064836833095783,0.25712672100104655,0.2889324753268718,0.3568686194802113,0.45905823822440733,0.9061957790679326,0.4141114293297323,0.8067912177053638,0.3894490934916739,0.25922901633061357,0.5109148629216692,0.7370132525411355,0.8868117873095633,0.420270054864962,0.061720961057923976
Cerebellum_9_L,0.46329848953241815,0.6734346132557941,0.23183578333939794,0.2945052278706472,0.3608224022827126,-0.11596759454829854,0.7586887542992821,0.3396646832486423,0.5969605962027953,0.5027437882465119,-0.08008002652133096,0.2887622137948044,0.5212337396252208,0.4767048826396424,0.4696711903208296,0.6582741380165273,0.4943073596163639,0.38580727461756786,0.505188119843425,0.20240863263817843,-0.12776045352653845,0.3872800336703651,0.4848831968550887,0.6423572153211988,0.6704761308913462,0.14294135615749753,0.37526479387063505,-0.10931276498130549,0.3243938787158454,0.5311559460045515,0.4893290904666809,0.229469320131969,0.5255848012243873,0.5119286616730689,0.29075034771477404,0.7531837830252737,0.6023649819462512,0.532181569547029,0.44220628183534305,0.4172786389262012,0.11827961838853346,0.4394496419473256,0.31799737231294917,0.4274704511948128,0.472115491837278,0.49086190924917933,0.5662486652296207,-0.1698416830272543,0.4432895232183681,0.004141333565504008,0.2856957005691266,0.550105810090174,1.0,0.5544884141056542,0.478084100041173,0.5658689791563856,0.2818026800649375,0.48349425715222427,0.47501232399428606,0.20758637534174348,0.5904966605298894,0.4196880417026059,0.5277136322392184,0.5138044401323111,0.10449718419642863,0.5506711309483652,0.599105494115811,0.5975991599390429,0.6098491831795678,-0.14014608174742743
Temporal_Sup_R,0.43019880279989575,0.6647732987453032,0.44352033039585914,0.256407382085488,0.5053736733736032,0.022585054817999335,0.5673186147382383,0.559220522704667,0.6704079176111467,0.6743565307628163,-0.08889998025833389,0.56309475332818,0.6814572426598468,0.6373865820155957,0.5965579388523432,0.6508060331353688,0.6765458720982961,0.34058550635515783,0.7997373911084935,0.1759706821763118,0.2154573039433123,0.41851724168120963,0.655141602823831,0.507321972169073,0.46273639568445457,0.2923547718414024,0.5357216608546002,0.08757753409865474,0.4020575438219051,0.7631023589996917,0.6384542762138091,0.33740741774408034,0.6360105388144861,0.5998276143206587,0.3049269907113399,0.6715310444358158,0.6560068078799856,0.6690886543769259,0.6631506209025975,0.47131816760340783,-0.2399918173349662,0.506857133524463,0.2646777606000088,0.5981225690695201,0.5067177524483781,0.4167321772686534,0.44148455433450534,-0.10135849844751468,0.4232579415569131,0.23934874726962999,0.45642316976892877,0.7519172336570001,0.5544884141056542,1.0,0.8365388262466105,0.7656610131184253,0.49857287724017413,0.38123760303057475,0.48012243012764905,0.5565614863224604,0.7312688339152238,0.5502194870932227,0.6377847274754642,0.4993477797093527,0.5036501697329988,0.5651904118809016,0.6531102096835136,0.6950956829472555,0.5286399592394121,-0.09923983923857674
Insula_R,0.446827468189918,0.5889598248928463,0.5419729552503337,0.39108040377220465,0.6265647154482822,-0.12818083000399427,0.5042543611517332,0.6144196699676415,0.7302928129736157,0.8399610352206124,0.11224132676745205,0.503285286445037,0.7293075250512322,0.5412463213236,0.6272461707937613,0.6460668432408287,0.689807592816404,0.4093239456792144,0.8184836064864549,0.1989993487969564,0.39118780980965906,0.22824185323415042,0.668920430894164,0.5305467261571589,0.48721538743360304,0.299209204436948,0.5748327525808761,0.21290532895778735,0.5587707842180016,0.5840953521202725,0.8230932889423418,0.1749265783469976,0.7011229063693727,0.6604973782790426,0.41237317008524377,0.577730195654574,0.605424373890446,0.78847799388699,0.7757708659591477,0.5603491656083018,-0.23014371524670407,0.5535553666136526,0.2993922051540923,0.596623314858873,0.5318081731995151,0.5228654548330958,0.5059217652303875,-0.1075880183159328,0.3909172722976279,0.33568317404449516,0.6569016097944239,0.6649936895959178,0.478084100041173,0.8365388262466105,1.0,0.8148944181042111,0.5589035786065435,0.3834731179151029,0.43895362353119993,0.7012081102062693,0.7199899538393029,0.6186112448795675,0.48415588997991776,0.5298245018597476,0.5723168086428319,0.5598773736160112,0.6517533765367047,0.6006408589746141,0.62398706161195,0.012485840906657665
Frontal_Mid_2_L,0.4692990978288768,0.5924417350337841,0.35290301974199506,0.5504830463930769,0.5607317974187551,-0.05990563202798937,0.6525008694052775,0.6282588703081762,0.8525699922470377,0.7879611502627331,0.09617343790012182,0.6175054746934182,0.6870084131977581,0.5718252675571444,0.706571973078278,0.6023747979644984,0.6540874067245562,0.3526603059625265,0.8216482428111954,0.21303807469128896,0.15343401237658977,0.3454653040487455,0.858035368238099,0.47656881866760187,0.688422517516679,0.3195475085526763,0.5188091014715036,0.08470135871472542,0.7051859712723535,0.7201202265854523,0.7452549333148344,0.23079270525837847,0.78905083386672,0.6188768856399808,0.4816734319601544,0.688584089579898,0.6227716340556637,0.8581508164780072,0.8316053591268745,0.6223898997118843,-0.1947574329153922,0.5977397912211344,0.19165617168794055,0.5911553011979995,0.7759005229682804,0.5417559633037008,0.6189175056125125,-0.12007479496346232,0.6543097736088352,-0.005001857552183552,0.5163981174564358,0.7064836833095783,0.5658689791563856,0.7656610131184253,0.8148944181042111,1.0,0.6151123364910529,0.6683741579285081,0.6387324061104961,0.5297278779237137,0.7078257531901255,0.6920745075878837,0.686195949773747,0.6995027198345413,0.4644908591664301,0.7805096463450245,0.6307964004724371,0.6154537098362608,0.65848842486054,0.06983822976405041
Thal_IL_R,0.23728864881201348,0.23880592085675556,0.31791681897747076,0.5192017233476726,0.611870530589321,-0.07974853425963856,0.45428296291019854,0.8254622040444507,0.6650728865335663,0.5343757583276995,0.03548420553870871,0.29883183316110495,0.39315899033325635,0.1469534306796715,0.6087415259939508,0.40798510715836844,0.21875702148329532,-0.09559706340160243,0.5404587303714079,0.3089966267924082,0.02969186603536845,0.022687458320016594,0.49239164282901066,0.39594342063535887,0.5360633977344947,0.3766120521028363,0.42628463171808517,0.06082105733902854,0.41048974930146837,0.36612210718184984,0.5178242543284366,-0.10893723436320127,0.6932775242566618,0.33818283851777,0.357070962995805,0.5662114394180193,0.20289828554498018,0.5708211383498732,0.5896064245970418,0.4437203072324808,-0.40339206419581175,0.3725373366817477,0.21597526951442828,0.5088581652456959,0.6904319968324734,0.3849294323697166,0.5689875263970334,-0.009116422485518517,0.5848857528796172,-0.12090070635075606,0.2534185616238913,0.25712672100104655,0.2818026800649375,0.49857287724017413,0.5589035786065435,0.6151123364910529,1.0,0.6590156053312313,0.6560063402417179,0.25781005215646485,0.28773278568552735,0.6300146785655637,0.25841032747280773,0.5799390011605291,0.3609665387546513,0.635220671920815,0.34411231952435734,0.24519337293908455,0.5203707814341767,0.04766107637558861
VTA_R,0.3269527119900749,0.29215378810720216,0.16953163474945868,0.7378717176030529,0.42449467938569085,-0.07900826298874777,0.6606485386470945,0.6218787090120733,0.7790790779106821,0.36846409540818426,0.008151924710745594,0.36288502894708075,0.3317208855161941,0.21816131892266052,0.5667623309651064,0.31801104635553124,0.2090678763963692,0.12015027800307987,0.43953001136918185,0.1586410048329172,-0.3629925865980988,0.2581286452535106,0.6909345757770504,0.2955332315813535,0.7385992584395809,0.28980660059904423,0.32140836917535315,-0.18393209864274626,0.509531515817514,0.4306928885338043,0.39344255050572624,-0.010640327902945187,0.6599932606793493,0.1541172443925395,0.5553142563253939,0.6845784144631176,0.3049090013632672,0.6270509116877905,0.5211096391713057,0.4904167527759397,-0.16488866417380874,0.2579690840081036,0.16967779907981853,0.46489525776728363,0.8560180549958811,0.4635777576166586,0.6966273788165562,-0.17491283071668862,0.868253731028875,-0.4337912676266418,0.12292093379532772,0.2889324753268718,0.48349425715222427,0.38123760303057475,0.3834731179151029,0.6683741579285081,0.6590156053312313,1.0,0.8070736735438234,-0.0022920319192768204,0.27952084710966885,0.6394534428201099,0.4334053297953127,0.7731832447155763,0.2556172320109588,0.8558587699218702,0.22439675953578866,0.2715660483667229,0.621271166628762,0.007801041821745196
VTA_L,0.28133108961828857,0.2958905915604887,0.2177392788857888,0.5594348273545959,0.4366715201557463,0.0837552472082531,0.5987893207202533,0.6349184279973416,0.6779150051193377,0.4271240477488223,-0.011058190327810935,0.4415828705484242,0.43022078199218067,0.26891348522499603,0.6176054480615021,0.3507034372848082,0.28953958127977436,0.09340552946063983,0.49216297308318663,0.21760833996763035,-0.19134323400101325,0.2953482254049045,0.6406520121367945,0.3238555198586577,0.5860441789557712,0.3339981366523584,0.42678211126747295,-0.0905826686672505,0.4439655165021544,0.4817414073070223,0.4433696567257899,0.03995737065803851,0.6624008344307398,0.2557256804641799,0.3927465425568683,0.6359895734747745,0.32447502933240085,0.6106060246621671,0.5286504741002912,0.4563041783231886,-0.1876652072198322,0.2892700012552465,0.1698606306655501,0.46413266861637015,0.7446273519739317,0.3691000062212337,0.5140630346357629,-0.045265129988424975,0.7261448838799414,-0.2487482208185519,0.12473163898073877,0.3568686194802113,0.47501232399428606,0.48012243012764905,0.43895362353119993,0.6387324061104961,0.6560063402417179,0.8070736735438234,1.0,0.10600070700350024,0.3156699464497211,0.597004541114937,0.466415966259787,0.6128484023364437,0.26657911952481295,0.8418132665657608,0.31462695559397624,0.2901651078340948,0.5193836915684518,-0.036292790225670335
ACC_pre_R,0.05050532549390847,0.4207430538618527,0.3994328322033852,0.1905876491911725,0.30231215711613935,-0.029590786720984592,0.07684990959607148,0.23456996546573206,0.32063567760919326,0.6220245764654785,0.12586339073095734,0.18968582012016902,0.3812754002941476,0.4070667901387747,0.4163656866878127,0.4348686633429018,0.5574024307651991,0.25172397251977263,0.5560974801936582,-0.045065956528864325,0.7500496230930258,-0.09269551128784659,0.4167819423628435,0.38693968082581137,0.11077368573018757,0.10329257052594991,0.1908631537208334,0.3247703215125688,0.38738675672678075,0.2202014781500674,0.6006305338366095,0.0405924823174202,0.4592984576212611,0.5894982031607343,0.04884245095079406,0.12203327692746152,0.37857890675108125,0.5794287583019114,0.6269189791222516,0.24848531163223905,-0.28298830833028904,0.5556451837282396,0.023995988759602824,0.5543064362532135,0.17611920022172536,0.17238295678076582,0.2265427620844328,-0.03445372491231194,0.023929159887935512,0.5290009013160683,0.7850931782520676,0.45905823822440733,0.20758637534174348,0.5565614863224604,0.7012081102062693,0.5297278779237137,0.25781005215646485,-0.0022920319192768204,0.10600070700350024,1.0,0.5777785022199521,0.24761248565869082,0.1649499119446724,0.16266523946375433,0.4775582963295124,0.14256725191046313,0.4260452115511536,0.45456164924634573,0.26878433938295165,-0.09824888418159708
Supp_Motor_Area_R,0.4687714661591424,0.9143827336755505,0.3622070603210123,0.09772931097626589,0.48445278607702,-0.05768409054674533,0.5402545588119784,0.35439931970108446,0.5209950766551912,0.750063736083661,0.03351928651412223,0.5589968403307534,0.7909068168351696,0.8453452940698828,0.5149989384628272,0.704601155751611,0.9213716624958359,0.41604484505575434,0.793004696786578,0.21205106158108059,0.3026819675362432,0.49372065022247996,0.5950091160921068,0.5967506422602908,0.49003390752622433,0.2691424416688677,0.5038976050543063,0.17054985320113591,0.32541293599786314,0.7054853997038308,0.5902317018566424,0.47589689938789814,0.540259667224842,0.6934805290200541,0.18939140097755283,0.551622762716458,0.9207422012647327,0.7424517819837203,0.5792348427386567,0.40497101090481186,-0.16993649311347053,0.4994459437288827,0.18308238269213722,0.4574341529214207,0.4191865036821461,0.3414399230056017,0.35007510172447326,0.006566182830390765,0.22060881060312093,0.1782607821264465,0.45499599043843547,0.9061957790679326,0.5904966605298894,0.7312688339152238,0.7199899538393029,0.7078257531901255,0.28773278568552735,0.27952084710966885,0.3156699464497211,0.5777785022199521,1.0,0.4143277770774023,0.6643161330435584,0.42875021976679717,0.32489715299134064,0.4785781645804141,0.7321681720364809,0.9008416722231853,0.4606107635014763,0.019846061405531395
Thal_VA_L,0.4109465262105884,0.3967609400567588,0.23878296322453135,0.5033214957601333,0.5688985934495799,-0.13484742617288054,0.5790966718570253,0.7537295750580504,0.7240767606654742,0.4993652131991362,0.02700804217079232,0.3822820209398411,0.42507954399861986,0.2908311222658581,0.6234016605654052,0.3466468488779272,0.36946141662475745,0.3544559439688984,0.5906217231457612,0.04698041049327968,-0.005151123117176041,0.25160240579527654,0.5629240118740193,0.22624693963722461,0.5256352044523442,0.2071240394064962,0.36214876764264897,-0.11226028649207843,0.35114130713086283,0.41093287617546215,0.5028244745374509,-0.015453045893273442,0.6005926834999338,0.23612334753053033,0.6058004061823676,0.6395915850243102,0.393516264265736,0.6421122369362557,0.5888962984642874,0.6350925029776335,-0.23520260351682018,0.1402481230707502,0.11874712106020976,0.4180125055767135,0.6697712876532179,0.5771824402209089,0.6434967349224286,-0.044228838863273646,0.6682897824224672,-0.18997651300713195,0.3602337185190969,0.4141114293297323,0.4196880417026059,0.5502194870932227,0.6186112448795675,0.6920745075878837,0.6300146785655637,0.6394534428201099,0.597004541114937,0.24761248565869082,0.4143277770774023,1.0,0.3835871874324363,0.7917521820859911,0.27974532124414475,0.7066094893992237,0.40359748248469307,0.3656981752804201,0.6414651209097674,0.014912794954066912
Parietal_Inf_R,0.5590806662266908,0.6253451901305973,0.15721827468423447,0.1891014300284614,0.36123514282282126,0.03153698560808417,0.6158948157323942,0.3534819317705541,0.5264780510014884,0.48243005013404916,-0.06765667601945641,0.7055497812829016,0.5993377016718214,0.6931954499938179,0.45534887269095997,0.45850859258996307,0.6254094390757415,0.33208794115722245,0.535624228261485,0.2786791064855186,-0.1010747919908629,0.7389510948759066,0.6943927281182883,0.3555353216737651,0.5580000697864566,0.2783171670105015,0.5295174244824621,0.028011886607522376,0.4514813957269794,0.8725900981679529,0.4233645169700421,0.5433461488692629,0.48829173731304343,0.4550338025688991,0.2939054395012103,0.5820115204457326,0.7044074415703082,0.5918295859997771,0.5001334929182623,0.4344229312491061,0.04982855645242908,0.37546944620585376,0.10996857692496674,0.2646133121241708,0.5245468034804573,0.3385399678249859,0.2758991197479903,-0.03195983289214509,0.42140712065945873,-0.12116146023736048,0.12354606764625452,0.8067912177053638,0.5277136322392184,0.6377847274754642,0.48415588997991776,0.686195949773747,0.25841032747280773,0.4334053297953127,0.466415966259787,0.1649499119446724,0.6643161330435584,0.3835871874324363,1.0,0.43159864511585583,0.25972391446581367,0.5735844181656623,0.547088323155781,0.6550201886493335,0.3863651616427282,0.16537662756708724
Thal_AV_R,0.5025292826623957,0.4273100004339442,0.16066872609415106,0.5967583198356575,0.5177266532654573,-0.2403291056797561,0.6278542639670001,0.6775742376392236,0.8053493980295477,0.47227893624900513,-0.007798697971545308,0.29259288001762596,0.4380765437019026,0.31184661352068516,0.6951215913110382,0.44043858307156936,0.34608883390292605,0.45026079358016285,0.5803846696785288,0.1514766103859121,-0.2311608436175919,0.24277547376182354,0.6153398205375497,0.2335595942823305,0.6811928180377785,0.2384591123637483,0.33514007238499843,-0.14989538621879495,0.45132137573266684,0.4565964236201454,0.5045487759551913,0.009227052685178386,0.6043772378882893,0.2737488260248579,0.693488668822695,0.6557735396055415,0.41659035953030005,0.6636701667589668,0.6166254317978231,0.6235326623198324,-0.1905509109234486,0.2600915974495694,0.1244706560482756,0.4587615881758816,0.6873763564094952,0.6718559153740683,0.7187802292037209,-0.22152774281388943,0.733063359798348,-0.3282549694956737,0.36696743844833046,0.3894490934916739,0.5138044401323111,0.4993477797093527,0.5298245018597476,0.6995027198345413,0.5799390011605291,0.7731832447155763,0.6128484023364437,0.16266523946375433,0.42875021976679717,0.7917521820859911,0.43159864511585583,1.0,0.27545417902344543,0.7498618088936795,0.3532252559554176,0.4019911392570734,0.7536953944640259,-0.0061068180415802436
Heschl_R,0.1467676523754214,0.1917525920932126,0.36403692601558696,0.315871860319406,0.31572778088012227,0.021498335520503814,0.14191105547880287,0.39308228735225664,0.40326321933548875,0.4749734363272644,0.0200414836367909,0.44077494329828604,0.32772850084408955,0.20552259835992287,0.444679947810235,0.21983718080065365,0.3709932547854239,0.13361437848757582,0.4108958820632332,0.15608265816419825,0.1896728932072341,0.0630997705560042,0.5526845428970755,0.2830910698446397,0.20725774740868844,0.2459008861014087,0.3818403217962434,0.10667848219989808,0.5485421989973276,0.3066559152960696,0.3807449526582205,0.012515481182472553,0.431765014676564,0.30320668575417387,0.24432179487639774,0.2758086547639266,0.24313123885487806,0.5006992097614152,0.5533238495289636,0.3527941096179238,-0.19665478979450707,0.4131920505504207,0.23678397786332944,0.4021483378936628,0.3235173026396579,0.19495952493378418,0.196662156755975,0.021288830882471733,0.2545098896808891,0.19084711745009555,0.340623742071608,0.25922901633061357,0.10449718419642863,0.5036501697329988,0.5723168086428319,0.4644908591664301,0.3609665387546513,0.2556172320109588,0.26657911952481295,0.4775582963295124,0.32489715299134064,0.27974532124414475,0.25972391446581367,0.27545417902344543,1.0,0.24252569499784338,0.19056336849004585,0.19690350883525998,0.2445215896017888,0.05672787736228907
SN_pr_R,0.4307663723952855,0.4530949374237509,0.24992267624030637,0.5872199586935624,0.4925900596403292,-0.09044361632977613,0.7188477050036071,0.6432033533565672,0.8243647391083029,0.5425869986019826,0.020141103237667515,0.501152374474847,0.5438057872724265,0.42086057693020174,0.6531033662573336,0.46891974557949123,0.4191362439983923,0.25128471064929514,0.6101447761929705,0.18617436485292202,-0.20024115970851292,0.376651405428145,0.7345812198382837,0.3592810850988964,0.7441866101512398,0.3115024541890715,0.47618364294928534,-0.14030402074185414,0.5007845672144956,0.5895795655319772,0.5488007699908137,0.13984496410540007,0.7533504000693311,0.3338220812899844,0.5212338447777205,0.7444748650555685,0.47757736088604363,0.7108749573843359,0.5992766006920046,0.5922324519719779,-0.1746814311915031,0.33569289437701005,0.13087919125277886,0.4856949291380424,0.8639095137885985,0.5267090777012853,0.6095013586188721,-0.08633112959857751,0.8107681398819844,-0.3078811648026421,0.21133387412846563,0.5109148629216692,0.5506711309483652,0.5651904118809016,0.5598773736160112,0.7805096463450245,0.635220671920815,0.8558587699218702,0.8418132665657608,0.14256725191046313,0.4785781645804141,0.7066094893992237,0.5735844181656623,0.7498618088936795,0.24252569499784338,1.0,0.44391505599201353,0.4538551372428452,0.6499199413361411,0.034532353627074915
Temporal_Sup_L,0.4635035353942296,0.7668632500191256,0.36359152126889427,0.026558546692800267,0.500488275946886,-0.1760643470724225,0.6316941163095121,0.3868422034328066,0.510513398091281,0.7744236998911759,0.016161817801458193,0.4783646130938149,0.7158876431533387,0.6166169142883334,0.43419876176785654,0.7311403345926684,0.6970075645237996,0.3375980003788181,0.6634584662800241,0.25499561951398425,0.2519958622397361,0.42041083674037644,0.3775581716721817,0.6138864796699287,0.5709904107634476,0.1049116981106449,0.4541756935167034,0.2213085534570044,0.3154792070188028,0.637798880278676,0.6039904394496386,0.3550321682923463,0.5756249020642424,0.7850833970846617,0.1906554551003165,0.595292127799914,0.6650068880959091,0.5320545275689933,0.4467175553197227,0.43973349448532234,-0.12023349432345025,0.5768230160590683,0.2526244468159217,0.3835804775535028,0.41671578130653214,0.45041130002735624,0.30921915757004215,-0.039564658939924655,0.20809979325596287,0.12682506105498897,0.40309822860539857,0.7370132525411355,0.599105494115811,0.6531102096835136,0.6517533765367047,0.6307964004724371,0.34411231952435734,0.22439675953578866,0.31462695559397624,0.4260452115511536,0.7321681720364809,0.40359748248469307,0.547088323155781,0.3532252559554176,0.19056336849004585,0.44391505599201353,1.0,0.7468037648462692,0.527694875680829,0.050122724425522173
Precuneus_R,0.5228099116539029,0.9338480374180348,0.32086523376529485,0.0842244882832478,0.4756953206639003,-0.03685844364837786,0.6362826454379918,0.30956393266890697,0.5082244087779217,0.6631329806800648,-0.07253843908542025,0.4808933788655538,0.6889217729382916,0.9231216534818348,0.40574627291972015,0.753375847550819,0.8223163554413752,0.3900618693488642,0.6886140443755651,0.19239602211066797,0.19077671444531688,0.5749406406483776,0.5156476496890862,0.578335964059263,0.5644093032893817,0.283064641069243,0.5075280937334381,0.16410852692726327,0.25924481460644666,0.6898905950031938,0.49824389056715535,0.6640814268684253,0.4830740996878918,0.6571266155280112,0.16021033032585907,0.5993723006501112,0.8681103835636786,0.596094614688856,0.4625483105307668,0.31364797004808764,-0.17798486021795093,0.4617012975554664,0.1650043405693399,0.44805807984269785,0.3994541646187498,0.32371698952252764,0.36746356976344785,-0.04853472255476121,0.21560840662650008,0.11341781669382654,0.3686435353765887,0.8868117873095633,0.5975991599390429,0.6950956829472555,0.6006408589746141,0.6154537098362608,0.24519337293908455,0.2715660483667229,0.2901651078340948,0.45456164924634573,0.9008416722231853,0.3656981752804201,0.6550201886493335,0.4019911392570734,0.19690350883525998,0.4538551372428452,0.7468037648462692,1.0,0.4931762602801487,0.03171691715099172
Pallidum_R,0.596099548320757,0.5015573550109484,0.34798406182271,0.5119740157893458,0.5676595507005088,-0.3845227351751863,0.6955465335713583,0.5411907755304132,0.8588706248483817,0.5788944606995142,0.04564197409217605,0.2148610510256908,0.4272566329941983,0.348772240786427,0.510716007770677,0.6153767321386215,0.3513104382033158,0.520393060035214,0.5529033819122904,0.12513862839549192,-0.05258888942850713,0.19671034317250816,0.5435545407739807,0.3805485331801778,0.7234761934198687,0.03776040922929838,0.42293145616356026,0.09534423295879606,0.48696066020159473,0.41144203537614615,0.6533871458496835,0.066525061691555,0.5496909161604353,0.4033755807878175,0.6122799802555777,0.6517165132662117,0.4138601881220132,0.5875963827486584,0.5630918331905389,0.6244224545489531,-0.23157911531447267,0.4247235503223707,0.23568173817623836,0.57039336274671,0.585868150390115,0.8297084553005334,0.7176403417923188,-0.3004758949057539,0.6004094024160014,-0.02223765621913579,0.48472977378784116,0.420270054864962,0.6098491831795678,0.5286399592394121,0.62398706161195,0.65848842486054,0.5203707814341767,0.621271166628762,0.5193836915684518,0.26878433938295165,0.4606107635014763,0.6414651209097674,0.3863651616427282,0.7536953944640259,0.2445215896017888,0.6499199413361411,0.527694875680829,0.4931762602801487,1.0,-0.09152406464824996
Cerebellum_Crus2_L,0.1278664540818126,0.024524033730425936,-0.2383300596938395,0.05842158001560195,0.11521609983539448,0.01825664755242801,0.04825610499810609,0.05214340706220851,-0.03194407622397571,0.07245698981040088,0.03206762228413474,0.24347924519439848,0.02642912438159927,0.08318312658977292,-0.08051029038450327,-0.09110570994766184,0.006252228574828724,-0.036062771442349865,-0.03679258874531708,0.3219518750482405,-0.06173832579800542,0.17697173836988947,0.0995755798142589,-0.044421587808061457,0.17185008950054823,0.14505300288758136,0.1333758353282009,-0.006305234699689933,0.1324367016082449,0.11328473831911422,-0.08790964808514685,0.1610720006724999,-0.07678818050431023,-0.03652102716261141,0.06004429838056206,-0.024107541028636163,0.10396609041563033,0.021815128945698405,0.024518787892060093,0.018020630788132815,0.17061218694920102,-0.17147071262598748,-0.10624774604148857,-0.47234081387692767,0.09654582911600804,-0.08163181593125024,-0.08723921992786932,0.16913595448296062,-0.0541995863667582,-0.21995204021871237,-0.1547450954609616,0.061720961057923976,-0.14014608174742743,-0.09923983923857674,0.012485840906657665,0.06983822976405041,0.04766107637558861,0.007801041821745196,-0.036292790225670335,-0.09824888418159708,0.019846061405531395,0.014912794954066912,0.16537662756708724,-0.0061068180415802436,0.05672787736228907,0.034532353627074915,0.050122724425522173,0.03171691715099172,-0.09152406464824996,1.0
