,Frontal_Sup_2_L,Frontal_Inf_Tri_R,Putamen_L,ACC_pre_R,Vermis_1_2,OFCmed_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Thal_IL_R,Red_N_L,Cingulate_Mid_R,ACC_sup_R,Thal_MDl_L,Vermis_9,Insula_R,Thal_PuA_L,Cerebellum_10_R,Supp_Motor_Area_R,Thal_VPL_L,Thal_MGN_R,Hippocampus_R,SN_pr_R,ParaHippocampal_R,Temporal_Sup_R,OFCpost_L,Lingual_L,SN_pc_L,Heschl_L,OFCant_R,Frontal_Sup_Medial_L,Fusiform_R,Cerebellum_7b_R,Occipital_Sup_L,Precuneus_R,Lingual_R,Postcentral_R,Thal_PuL_L,Frontal_Mid_2_R,Cerebellum_3_R,Thal_MDl_R,Frontal_Inf_Orb_2_L,Olfactory_L,Thal_LGN_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Occipital_Inf_L,Thal_MDm_L,Precentral_R,Thal_PuM_L,OFCmed_R,Thal_VA_R,Raphe_D,Parietal_Inf_R,SN_pc_R,Thal_AV_R,Cerebellum_7b_L,VTA_L,Thal_VPL_R,OFClat_L,Amygdala_L,Thal_VL_L,Thal_PuM_R,SupraMarginal_R,VTA_R,ACC_sub_L,Red_N_R,Temporal_Sup_L,Thal_MDm_R,Cerebellum_9_R,Vermis_10,Thal_MGN_L,Postcentral_L,Cerebellum_Crus2_L,Pallidum_R,Rectus_R,Precuneus_L,Temporal_Pole_Mid_L,Cerebellum_3_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Frontal_Inf_Oper_R,Rolandic_Oper_L,Thal_LP_L,ACC_sup_L,Frontal_Mid_2_L,ACC_pre_L,OFClat_R,Hippocampus_L,Thal_VA_L,Cerebellum_9_L,Thal_VL_R,Parietal_Sup_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Mid_R,Putamen_R,Thal_LGN_R,Calcarine_R,Cuneus_R,Rolandic_Oper_R,Cerebellum_10_L,Vermis_6
Thal_AV_R,0.356429046074095,0.3075255586860051,0.33432863045324407,0.1272525915508337,0.21142917155306015,0.23979512706612174,-0.02709217869016417,0.007741338376467074,0.5163249627875819,0.6989084648632852,0.6691533171552976,0.477319394832805,0.6202685626618414,0.39371846876289346,0.3853938626686542,0.6197730235020953,0.36316412201742304,0.542610746619139,0.6001672092753441,0.16458311983329127,0.5797657000696886,0.5604196660088151,0.5585735630552312,0.4431981806672273,-0.062046657273651946,0.424998429092559,0.004948322522212711,0.519579056771405,0.19074232226799478,0.29007149849956354,0.38427790783147775,-0.212733872580663,-0.31554812718419645,0.47868045513347907,0.49028068149388976,0.41574494953086905,0.3521763371638764,0.43491798744866716,0.6113508512288389,0.7790149084662285,0.143799107943618,0.09147188068469828,0.5904559647962804,0.006358880511507713,-0.37017609559724585,-0.18670709443116237,0.7542104968613115,0.36018074154089896,0.6078515860158946,-0.13145817407373434,0.6705183920742945,0.1561806463400218,0.5753357318759948,0.42532300283766594,1.0,0.19896424006203228,0.5043049615436128,0.6424746702290496,-0.32280002567533744,0.060769844807829834,0.7282336653482786,0.7082130810214111,0.3925378994024281,0.5284553899595847,0.00133552907752085,0.7043091424988989,0.3209880418025144,0.5971182832463435,0.45009683160263214,0.3155235163922567,0.12965274222790046,0.586702176992053,-0.04711469465120045,0.41365373410264045,0.06068321520549843,0.3388864660696975,-0.26600514842397804,0.32572749921653227,0.5438845553513162,-0.3607957751663692,0.548023855122453,0.3831051676598605,0.4017480396534571,0.2874474484243527,0.5846415952946832,-0.005427214192153686,0.21165418572762157,0.5832146607358019,0.711047383427942,0.47422874500228485,0.7325455165979013,0.3842829351733261,0.25294650448543127,0.3414650373286062,0.3456277974095496,0.6861799374726139,0.09868548197928427,-0.14300586850137378,0.3176241797781473,0.49063914063676817,0.1260163572772226,-0.1979592840038947,0.4237040556701585,0.32395856094496067,0.29536532253766273
Cerebellum_7b_L,0.17641597798216246,0.05046453846004463,0.25217511765689604,0.13155399328428627,0.18043512383271804,0.13727789283185338,0.19247209058951273,0.21126936285987558,0.0062652608569239,-0.0376103652796927,0.21309883902338533,0.09958267466001426,0.05297218776357048,0.21320168100075398,0.07222996626968824,0.24485923649426605,0.1327235831038054,0.10911198917246788,0.06907655710900139,0.038704753825871296,-0.05381067025174373,0.02174525947954214,-0.07877452813517119,0.1756875404485818,0.27736708801387494,0.196790055408555,0.24295372541658153,0.06234152913018065,0.17078834447990582,0.24569392097156617,0.15002068512874925,0.0468414725107848,0.14968825502347996,0.06886980361445154,0.14717376025558743,0.09226217247371556,0.03673204595442179,0.037265694645220886,0.044947073698546613,0.0847462338350767,0.003986995305737077,0.03114036079915146,0.09000521822380107,0.4052342700983567,0.07953273119522958,0.12091597443577708,-0.020809345607986626,0.0639999121699979,0.03455984632931354,0.057936218978029266,-0.04346696964233161,0.06256007346810694,0.2830202991680698,0.2693913526587628,0.19896424006203228,1.0,-0.042858199609515014,0.03904298107002241,0.06490558820090418,-0.20600566256408204,0.0057560256525493615,0.06664075124656722,0.18222579907862446,-0.07825309703110812,0.14370116476810924,-0.026437853330524345,0.23862160854546605,-0.16425323469144687,0.1415324149095863,-0.24254720017846543,0.3963719499082905,0.11921150847664393,0.2083542592725566,-0.2706524327206603,-0.10171957414847932,0.065740598264273,0.021999489194279572,0.1957111526475719,0.16765864394738614,0.19615128318393418,0.12109720492363708,0.16895354000613952,0.10854344945062343,0.05698269967180552,0.15289562314352875,-0.004766722991007953,0.1409005701405639,-0.10123527326273965,0.18918918860722736,0.17113596890704322,-0.017720034190156313,0.1868682879043597,0.017682350301597583,0.2504068327175576,0.22516052908184064,0.021981930908012627,-0.14676637311463137,0.2760374092020439,0.05766752956568829,-0.03332594958935257,0.11070934942890207,0.15490105458820008,0.12163229776121402,0.15230883868223122,0.0753885827092516
VTA_L,0.2969098247058554,-0.009677780336262728,0.3705210235920578,0.15568865224172942,-0.032098136816454605,0.16748083774975292,-0.2015548848092372,-0.4638297199458141,0.1810482051638419,0.7683910137610102,0.3405354547160552,0.4554088033967639,0.6690428673356139,0.29162251042873066,0.2724572270031888,0.4553417278758002,0.3202388352895177,0.13393135734642844,0.5173871664742675,-0.1408204713870152,0.5619471728633172,0.4984600637241683,0.5880105672033237,0.04174474893943277,-0.3851837312005599,0.11968045754526853,-0.3636621894874539,0.4511078637236494,0.1921739931614155,0.2208003924571337,0.02174874782166203,-0.10640360813153718,-0.5684507433160945,0.07177373037635236,0.17837288872779214,-0.04707963293195878,0.23526673265334094,0.11297579493162234,0.40806950101482775,0.725711510885297,0.41220923581378105,-0.12483083788962597,0.552436690147757,-0.23701200041855033,-0.4957196771946674,-0.46535373177289474,0.6209834299749,-0.10053495296910045,0.5068542544386273,-0.17986973510688842,0.42627660310887205,0.34177464748012787,0.14987429583514544,0.4121376842784551,0.5043049615436128,-0.042858199609515014,1.0,0.6438996053142751,-0.18514936357154568,0.2789017335135628,0.5503035183258335,0.5226756906388728,-0.08762310404014938,0.8206243181483045,0.312041175702619,0.6813050096190367,0.0908927823918118,0.4064560763095873,0.5372680838103562,0.34798127546848906,-0.12183370717241532,0.1807153055997826,-0.3079327439860442,0.43287060782208386,0.1609134598928603,-0.08371819534145354,-0.5430894145771118,0.04343084744166951,0.1265923128034405,-0.617751250292487,0.14267352508068856,0.4455574443514105,0.053808648727889014,0.32545483337863607,0.210102579401452,0.13252278899594255,0.05843620900853417,0.7136001009529448,0.2863733345325653,0.37217058311425527,0.585726616714589,-0.07888451061191457,0.25786400736656107,0.1461877009593129,-0.04538435935428842,0.5364665289619721,-0.1141197779712986,-0.4836494688443525,0.16464719240812936,0.4213001144501892,-0.24393599690309883,-0.5198589852332768,0.08780665550430443,0.4552522643289288,0.2854480922571826
Thal_VPL_R,0.34199220700379807,0.26394440135411795,0.46106485900224337,0.11968042126838643,0.48150175725179023,0.33834064502376743,-0.012948254757767568,-0.04476281339168385,0.5106039538091012,0.7890019330055238,0.621397618036302,0.41339993866462194,0.6931067981572221,0.4928617546720054,0.5409130103799409,0.7955351294452897,0.39860921986068343,0.384248657217336,0.7834254011669757,0.08312743102555638,0.7231300275600101,0.6505028523022732,0.5743965521264849,0.44480451374615476,-0.05642680646192418,0.45847988161646974,0.04446699187436811,0.5315198482940617,0.07068729071333721,0.274646333085345,0.43771693452092353,-0.14883720601297748,-0.3283784395961063,0.3741481259986028,0.5750477628131718,0.30776611042122126,0.4436138510045982,0.3533181552320797,0.6956290999503107,0.8254808525687926,0.2240233042527113,0.17336840677163315,0.6793412556174314,0.02773499059917448,-0.24583884810028514,-0.28177432304471844,0.688348134309707,0.23907523631580316,0.7035656109250704,-0.15308411799844,0.5340514923598989,0.19813427796649735,0.4133271313555243,0.5633553580000535,0.6424746702290496,0.03904298107002241,0.6438996053142751,1.0,-0.16992618774308244,0.0005943995601234922,0.6931099210291078,0.8095771114677103,0.2754380007679069,0.5200664369783417,0.3732541012206327,0.7490667478991104,0.346390912161888,0.4649110744138973,0.3573729258521509,0.4343954672529269,0.17633086795503913,0.4770427482272218,-0.027414989603018792,0.4285238146008778,-0.021258646837047746,0.2813616299033011,-0.3020464081567768,0.45439304438846584,0.3583264338670382,-0.45604729778866143,0.43284619111404776,0.4661843213751359,0.11443853572949705,0.2815330546631745,0.4285412452298229,-0.06629004062432517,0.18006628260859078,0.5817368935535715,0.5912469705880864,0.4594210145348146,0.6646030169865756,0.2292452255346747,0.18295396054643032,0.26263596882826207,0.28575610824537717,0.7735214074816809,0.024146714736218697,-0.1537512877768273,0.3646923192628871,0.5237409769192862,0.11054367204535083,-0.27107991088484784,0.4845370747479841,0.4379870557335613,0.21912386541781767
OFClat_L,0.5141746159452304,0.20333395887074432,0.36292066603626866,0.4425137831734416,0.10016671837896257,-0.16484746593218766,0.30486663886719273,-0.06377370295388071,-0.03173766855739197,-0.2681856360189016,0.03519620326957982,0.17613702557867272,-0.08057548246851595,-0.07991723358363417,0.2413657721012865,-0.12434807671518285,-0.1272176807538923,-0.23720832422724816,-0.04471590439056379,-0.08991828868992639,-0.17063537954042737,-0.1661570367271714,-0.20521698175820366,-0.297288194957085,0.2191548296094429,-0.3065169964368971,0.13713274092970723,0.018197785094691377,0.016703673335535844,0.5752724722661774,-0.09012695432217518,0.15612131659353093,0.2360066487942585,-0.12838530186469876,-0.4047569445344165,-0.13771089473364928,0.018461815054466202,0.20954060075100936,-0.20727625078970338,-0.28924779417915325,0.568302635876546,-0.02530319775825001,-0.13447021441477372,0.19535435527840367,0.43097391925367917,0.17931231378030418,-0.2653181334084508,-0.12788048826676449,-0.10863249308788102,0.1482007121530829,-0.22699733802796138,0.020310692121650428,-0.23564880849707046,-0.09432869889832644,-0.32280002567533744,0.06490558820090418,-0.18514936357154568,-0.16992618774308244,1.0,0.08912086595942734,-0.1934226706808236,-0.2501540605327297,-0.2588532865747702,-0.17211475871912077,0.08561624979022862,-0.34097186991786566,0.2187288707035673,-0.3209438606535842,-0.050239900690460415,-0.469551347041005,0.1898480634991784,-0.10286647770016132,-0.10403216791597661,-0.2571879381970315,-0.10571981298764435,-0.08728159140115511,0.17120362286137222,0.10964766087314747,-0.1296963131411903,0.2506038425437219,-0.21769950726490084,0.3228801698668392,-0.056969868464153195,0.3887839246980513,0.07777582199654832,0.3921173877501164,0.08466475825565578,-0.1581432065225489,-0.1946293616599701,-0.039287101563996944,-0.20949799648949646,-0.10648555235716987,-0.45106348960708825,0.470206218255016,0.2927770500509616,-0.22439023482112572,-0.3075943427722131,-0.033784272478617025,0.2472170220271239,-0.20631624434018914,-0.22683629745053718,0.1419431984367706,-0.1116034228567634,-0.17765579886492175,0.025432083884473555
Amygdala_L,0.2918278109861819,-0.19787153847613323,-0.08253495722603962,-0.13840497347320604,-0.3816022318059663,-0.17133782968572842,-0.18535967937885028,-0.37816036990258883,0.052198631391063344,0.21633167680581936,-0.0324785832066444,0.21994370708694028,0.14842797509707256,-0.28703097284821943,-0.08271574891926159,-0.06916308873612717,0.05406042335918568,0.11823838357137707,0.08182807193474693,-0.020712647411757008,0.05789218757017714,0.08961927837690771,0.23685389230597387,-0.4025049839767174,-0.4936325260786269,-0.34000791410208414,-0.2961590538845748,0.013191597893436106,-0.01708568528358794,0.09694128900106788,-0.18069294656681759,0.34474837021807336,-0.09612274883115163,0.004276751814427625,-0.2921172087482607,-0.12047763848508104,0.09593021427525941,0.08033694266156828,-0.09678355866599012,0.07870559295969817,0.3507484203528567,-0.3084820950900786,0.13900843078421019,-0.27349606778308216,-0.19545521716199696,-0.1888586745128992,0.24888136567954716,-0.06903965819590228,0.15841871553811893,-0.23332159840228145,0.12220661878792485,0.06839041111880725,-0.08687669058614866,-0.1085767534440863,0.060769844807829834,-0.20600566256408204,0.2789017335135628,0.0005943995601234922,0.08912086595942734,1.0,0.08237803060970243,0.046134012416837976,-0.273944250802512,0.30084936705615467,-0.09781337582313471,0.07547960271466607,-0.15153403757147352,0.18774287670732767,0.22628257459557757,-0.06747958865764292,-0.17756156376641194,-0.02547399395075986,-0.1385729593499427,0.011662810370070623,0.1724909124734755,0.008093431332409777,-0.25171260030720105,-0.2245508861059204,0.16771073740442075,-0.16321126577314177,-0.20799930891244076,0.1288736057219315,0.1856076749693797,0.3280321144896329,0.012355634124042376,0.04088633601124958,-0.27218803100249284,0.35689921654229134,-0.018846605605024096,-0.08897854266055752,0.10284398888026565,0.09172656906845457,0.11783797023089233,0.06737839866661184,-0.11211096421075366,0.03990999286194916,-0.11255182323236533,-0.3372205679867094,-0.05765689098567039,0.1203516020379958,-0.3151561548703204,-0.1416174466357346,-0.3175054645232076,0.10585728245549077,0.16124937757803476
Thal_VL_L,0.48230377189134055,0.43657059827792416,0.2823784190753375,0.18686257706568063,0.3275613975556364,0.24047603529684147,-0.04207931132834247,-0.02698525767309509,0.6872115941161366,0.7793533674732854,0.7839632622691707,0.5319715660020862,0.7065881651752118,0.37364985335869333,0.5082656905592259,0.6639572998975833,0.46874791731418486,0.6060655727137875,0.7728918995459184,0.3145859809207834,0.7127859749669622,0.6990227740932168,0.6606949680724482,0.482463903627349,-0.10768429527343559,0.4361115750701006,-0.18134917938387754,0.6563314471281313,0.18819655970724075,0.36724906248269257,0.46379280793498623,-0.2692607318161305,-0.399776805042116,0.5780964413801621,0.4980844175745115,0.5385740587156626,0.5439780909790182,0.6238858534197814,0.7292030810114783,0.7968354736103109,0.20692210002261713,0.12402918785992738,0.7004641959377209,-0.027779266958504363,-0.24042053311378306,-0.28994845463464025,0.8746951331602215,0.4781672725967903,0.7923132618888229,-0.23464569985225908,0.8002514429799741,0.17914330305906442,0.6203160514545093,0.2953749153093336,0.7282336653482786,0.0057560256525493615,0.5503035183258335,0.6931099210291078,-0.1934226706808236,0.08237803060970243,1.0,0.7815113655156135,0.46433980825229476,0.624075420017475,-0.17100672285332374,0.831071865187229,0.3895700016118417,0.763696343293485,0.47487095658072676,0.40559749234855674,0.07596581987573206,0.7223409763219106,-0.11213354545729874,0.5428949322579013,-0.024801951664790975,0.4068200581481504,-0.168728202390957,0.46790529742097947,0.5761151025469129,-0.41857561916453156,0.6562587619360963,0.5019346324376446,0.45960692367730716,0.43830642280540477,0.7225424536988251,0.21142835108498806,0.20663459394117695,0.7096653394021738,0.7102865782405801,0.5670481683362547,0.9107805534616199,0.3602668871322262,0.29658753590650355,0.4449754318076578,0.49931724796986815,0.8375197362792425,0.09423349664975332,-0.22908079916852517,0.44777223773243047,0.5844015466883695,0.07880617606661128,-0.2899990242231364,0.5109775803391118,0.17122216325651232,0.29656119484744087
Thal_PuM_R,0.36264670236813756,0.3073086865349307,0.37510170236537643,0.09127063544158034,0.37533935133074287,0.22576252629014257,-0.08767233920672213,-0.059239685940624454,0.5849005090707218,0.7376126067369495,0.7250395367434116,0.4997329872444187,0.6785438762534888,0.44317311510249985,0.49001230680914004,0.7750004792287597,0.42835887762616826,0.5228330036071765,0.8520159147845928,0.23566217967482703,0.7231620331011801,0.674261844267289,0.6566819809207873,0.4877104325760421,-0.08291398646295592,0.44845775682214234,0.07383996097088372,0.5773959294189008,0.12143918780202374,0.25624234993900225,0.40001523411818884,-0.23579324982208197,-0.36176449023323376,0.4679196137483221,0.5926286070418749,0.39354711881183285,0.6667520378416658,0.4041446188748112,0.7151196479392983,0.8322155911326542,0.1816642151361591,0.14881173493765237,0.6794703460890873,0.007981071537634561,-0.35876921057390515,-0.2869978974233715,0.8370241251164539,0.36596234880403616,0.8624472156222441,-0.24328825205297824,0.6750793873808134,0.06982414356383708,0.5092624891839992,0.46073072807180515,0.7082130810214111,0.06664075124656722,0.5226756906388728,0.8095771114677103,-0.2501540605327297,0.046134012416837976,0.7815113655156135,1.0,0.31108394987442256,0.5007094049051604,-0.011837667764434198,0.7442540567942632,0.4345670692153911,0.6601446502077489,0.48308614771217556,0.45784957698437956,0.1176315573495359,0.570174927293526,-0.015902243369218732,0.41660374211257933,-0.12479067681408663,0.37674302839733637,-0.3474760239201849,0.49813060130946635,0.5341176129588528,-0.43984189851768574,0.48764942665283306,0.48029992846471004,0.4843592402604879,0.3752786707953495,0.5214474314187947,-0.007628092327100443,0.22118866533854128,0.653820377936686,0.675061503027932,0.5171397124105425,0.8183824759162552,0.34162385414845836,0.2870830280665726,0.30472275181746333,0.367995405259512,0.9078313164607619,0.023090443619627827,-0.16963789622158496,0.43071115552748385,0.5437148832234985,0.12120040007309663,-0.3057503320352158,0.4958754050203805,0.26097325527679655,0.2537257210438691
SupraMarginal_R,0.09170928865439469,0.56298931511707,-0.057068692164753056,0.04485089283273832,0.49066052057734827,0.2366322534794589,0.2553949082283676,0.7282700524404242,0.45498543868046165,0.18909527402391274,0.5679655691793353,0.10867550508977092,0.19334988183588872,0.3418006909643544,0.3048853755295118,0.42421193171281785,0.1723893865678385,0.6256260020263446,0.312092757782963,0.3758233736637808,0.3100798201118908,0.31553561326716906,0.07857559701211142,0.7670595485962012,0.3588107095974888,0.6665945985318743,0.16799721885641064,0.2404393842817337,0.09405440533387309,0.12099677700487574,0.6454728737428886,-0.12459047520972756,0.18770835385342466,0.6602633601452854,0.6247691126126798,0.80085993022228,0.19759459821740075,0.5356524619657684,0.4982661861751323,0.287747316138047,-0.35977583683905173,0.28671913659663184,0.18702268557818327,0.28817584999321183,0.1506996966588867,0.06101402746033188,0.27347912592850465,0.732376652888107,0.32802836928402285,0.17475294882764852,0.4924676776528775,0.10914118430074378,0.7935229834978643,0.165390838613209,0.3925378994024281,0.18222579907862446,-0.08762310404014938,0.2754380007679069,-0.2588532865747702,-0.273944250802512,0.46433980825229476,0.31108394987442256,1.0,0.029247493552518707,-0.15381851132433777,0.34918459038907845,0.26511833602767265,0.27943296651758726,-0.06716064954388616,0.08554730675502646,0.46472061116316193,0.7303982774230416,0.2921041830599938,0.14729384746028382,0.022027908625683174,0.6048517806444607,0.30695603643874897,0.5068134127194404,0.5436552027637012,0.1295423737892308,0.8418976828674658,-0.04980877331093985,0.28220230612000163,-0.0589308274965487,0.6433764505763008,-0.049166236428383206,0.25846519147427816,-0.006063333699655673,0.5489110407359399,0.26744645513814536,0.39593238233652855,0.5116293605225041,0.3494380432948455,0.26425143874362017,0.634814411238695,0.3574863869372559,0.4006520174290483,0.4335567910073679,0.24773433396377068,0.18094985482742443,0.5577264338898951,0.36560853915601144,0.6620381404999598,0.02638573697169165,-0.0165589076793241
VTA_R,0.35480730539370303,0.07122429961830287,0.3443606373218439,0.19845446498124014,-0.07630430884276766,0.18543734653950839,-0.18136271127489903,-0.39759955751184245,0.2602403573570761,0.7162735398841031,0.36403047628738117,0.4130167034653608,0.5564721531899812,0.16657102677036956,0.3489960430318063,0.30320986962167856,0.21589230192000677,0.18685643704407662,0.4332916892681972,0.01986223625719223,0.5125229293690138,0.5338745042936854,0.5405536156897081,0.06626816812432462,-0.3410226117426029,0.0946263415302978,-0.407961476662847,0.4748098448629168,0.1950288777477873,0.2729609959116137,0.09694334745861297,-0.1245046234078829,-0.5096178621281175,0.1625734680518933,0.12662597906467493,0.06747777833751842,0.26416020005727886,0.25762660040220386,0.4241940867627002,0.6497356157111003,0.42534502274401,0.018778263285930432,0.5207988068808159,-0.30920598187941534,-0.4119354817141652,-0.3585159544821096,0.6801255131763493,0.03798521287199232,0.4846015133734843,-0.2156567025848947,0.4711370083522808,0.09033545356947065,0.21300089766508892,0.16089001568209216,0.5284553899595847,-0.07825309703110812,0.8206243181483045,0.5200664369783417,-0.17211475871912077,0.30084936705615467,0.624075420017475,0.5007094049051604,0.029247493552518707,1.0,0.08094052937247048,0.6275902757638825,0.10622495852144309,0.6095546548480112,0.41264152510051355,0.38102376899641727,-0.21518292989444576,0.27617164362882024,-0.3010556697808516,0.5901096074212763,0.16952487217362092,-0.02547657266753308,-0.35373299765304417,0.06128917185007127,0.1713553436169435,-0.4607320485134869,0.22840695235442343,0.4138674777837605,0.1726222400004767,0.36320740701924686,0.2953702596156482,0.2568321480952881,0.054642813050869994,0.6614796275427202,0.3167026731278436,0.2643102693381451,0.6131143036982601,-0.04018946732101604,0.26835786109486376,0.24867556446704048,0.0661032087348091,0.48291852286879383,-0.12325814248182819,-0.49842893209083283,0.24915349205931275,0.4391402121699747,-0.21107898803647296,-0.4841325028059826,0.13304701174571104,0.3423011276922693,0.2966074444703767
ACC_sub_L,-0.05271581659323422,-0.21894391437541702,0.4076330226119482,0.02451919855032273,0.144808898063412,0.33056713411121125,0.0058172558149380835,-0.1291342172534761,-0.21743247024197168,0.1307004581398198,-0.11890802359985622,-0.015928146533063865,0.058616089654227405,0.1945614302544082,0.03434399794055245,0.20064876161571174,0.2143011938657807,-0.3109389586324287,-0.02391157850223332,-0.4109377505482916,0.034725689616349156,0.04044152347854715,-0.11131046410337798,-0.0796935692543924,0.060895407567000494,0.04047019582229399,0.1564343042654344,-0.06097522602707117,-0.011068563328397748,0.03159163618983297,0.016754951497583305,0.12110775281303125,-0.06913854700192833,-0.3051862030892595,0.05297764610020089,-0.3175849099951227,-0.24391163477688863,-0.24483491215619654,-0.07384417469094395,0.16924294967316722,0.16192965174006604,0.16763763785866206,0.13246004146174245,0.09961569989370021,-0.09046678415476121,-0.16410106189516194,-0.1539447145913729,-0.39507713759503865,-0.152119475830153,0.10565037106867832,-0.2669576662422012,0.02680176625505773,-0.08890804496780251,0.41830077426403656,0.00133552907752085,0.14370116476810924,0.312041175702619,0.3732541012206327,0.08561624979022862,-0.09781337582313471,-0.17100672285332374,-0.011837667764434198,-0.15381851132433777,0.08094052937247048,1.0,0.025528356940252746,-0.033381713985781984,-0.31643225081756066,-0.033842267443201283,-0.01358851939131197,0.14477170847816176,-0.2555635016740719,0.07251751922627184,-0.045412130741152544,0.009329600298031093,-0.27376774287816524,-0.2313214840829366,-0.10931848834702076,-0.30714748106915285,-0.04679858417040509,-0.21730166474848903,0.0881974519936918,-0.495965769394975,-0.15757818295103418,-0.2263674950765078,-0.22931796724408363,0.036450744325233264,-0.06395867866662497,-0.08337465754254847,0.032739198319041735,-0.20809638878123643,-0.17876446494940848,-0.2192325872410021,-0.11884848129568704,-0.2518726513414393,-0.06264051330871019,-0.12237369299998256,-0.006056691657769798,-0.16793678601039314,-0.06499749730336983,-0.12847198846462002,-0.11138394621140221,-0.07773518052822125,0.547442562899132,0.04462994623647873
Red_N_R,0.31380184695936075,0.38579851502720097,0.15085264179555757,0.041252689750216266,0.339199689216739,0.20627373906672453,-0.15066739777413948,-0.07380310117065537,0.5737628657950095,0.895980890136293,0.6858834218756873,0.4743462112188258,0.7119484313042949,0.4198056061378926,0.4893910414754713,0.6591084064494566,0.4817745795464445,0.5397239835897994,0.7506231026223009,0.27398299827700573,0.7792722992684704,0.7271394148271565,0.7493615498068764,0.48681834461187046,-0.1797013468541056,0.431662167228299,-0.1733190606552986,0.6601360562704105,0.0279070670169444,0.18182155995310162,0.4221855793701929,-0.2267321614644396,-0.4964822118114451,0.5112648889272963,0.533200548636608,0.429091776543765,0.4901723861908153,0.488580738138206,0.7415510657347838,0.8275630369004433,0.1300649307302611,0.06932545033960484,0.715193849541769,-0.060842661407880576,-0.27028677711224275,-0.3975035008982716,0.8054171055846447,0.34848577871963915,0.7621790041578765,-0.21985160797346406,0.7906411113148826,0.3260126096960054,0.5647652256203909,0.4491647378930298,0.7043091424988989,-0.026437853330524345,0.6813050096190367,0.7490667478991104,-0.34097186991786566,0.07547960271466607,0.831071865187229,0.7442540567942632,0.34918459038907845,0.6275902757638825,0.025528356940252746,1.0,0.2668349858253312,0.6711526546935601,0.5396118371220741,0.5029282508922114,0.03937145843406495,0.5973913137331376,-0.09884429887315033,0.5541443153501949,0.01920338854854757,0.36381707005577074,-0.3053896876166668,0.3897521714676527,0.49426012849332407,-0.5444794103981537,0.554229623352855,0.450486277043448,0.290297387115424,0.3589795154725591,0.5749393780976099,0.0002686956315267389,0.2661481337971289,0.7862026862125034,0.6755340825013273,0.5906037572383488,0.8567539263038674,0.2893344620097518,0.36448690642729503,0.24508144287704187,0.2841115613010685,0.7522449268129235,0.14556868645860335,-0.24171835690598026,0.34007430695500745,0.5995006520975791,0.0902959164073378,-0.36986764769873853,0.508899125976169,0.28327094436457795,0.24105152174130415
Temporal_Sup_L,0.3630168957431483,0.2492461258142921,0.5090644001237276,0.3232900456937919,0.5474589322118514,0.10561836852095931,0.26914656650742097,0.20638940895199534,0.3952746939333829,0.24120968309303897,0.6108387661748077,0.27699266249145565,0.2558117889453249,0.5387877807866356,0.34234753758791225,0.42839956289494546,0.3102000888172429,0.285499020557729,0.4832449900797972,0.22106947412713943,0.3667598828919473,0.36386656665371175,0.25727303675385205,0.39954533734751413,0.1844858503372437,0.5961282433363612,0.21211902660711057,0.5923718844373217,0.16750728939074838,0.41932808585261844,0.38253806972405535,-0.1290434190700004,0.13537460272501378,0.49335658717611647,0.4994432328364739,0.3834183618697581,0.3611401908095256,0.35779773903303286,0.3956083683531839,0.29361289199323987,0.29191605138423293,0.15271502235998258,0.40786692885410397,0.5219616809027878,0.07789131713833324,0.11475508859780992,0.32699399840567,0.2894156573186648,0.4430509743158453,-0.19143982702326004,0.28482607126929643,0.045421928037964264,0.3885891967831695,0.3268610797054015,0.3209880418025144,0.23862160854546605,0.0908927823918118,0.346390912161888,0.2187288707035673,-0.15153403757147352,0.3895700016118417,0.4345670692153911,0.26511833602767265,0.10622495852144309,-0.033381713985781984,0.2668349858253312,1.0,0.1261476643950951,0.3087259619626673,0.012892840343002756,0.35833219639836406,0.5276721856527528,-0.0828188753484016,-0.047324043592196746,-0.2064352727815879,0.4785500210913881,-0.08386805434933167,0.7189248826383895,0.3045522638731554,-0.02500018500932395,0.2798236661042816,0.5402305494911424,0.2697629152015953,0.31342044178807904,0.43040397779426437,0.08715025178117185,0.19573278340957034,0.2899316800287574,0.3658008192764482,0.5062085752237653,0.3884046297205257,0.39534991103379813,0.10025769233724766,0.4080353934294576,0.5652350782528418,0.39013442476362165,-0.11850587861604939,0.14589208076937957,0.36844324787077903,0.19367678071319208,0.4016093747220234,0.19416635262192805,0.36982365577621784,-0.08879488979767552,0.22322124209082056
