,Cerebellum_10_R,Thal_LP_R,Thal_LP_L,Parietal_Sup_R,OFCpost_L,Frontal_Med_Orb_L,Vermis_6,Thal_PuA_L,Thal_VA_R,Thal_MDm_R,OFCpost_R,Olfactory_L,Raphe_D,ACC_sup_L,Rectus_R,Parietal_Inf_R,Supp_Motor_Area_L,ACC_sup_R,Putamen_R,Thal_MDm_L,Temporal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,Hippocampus_L,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Frontal_Mid_2_R,Thal_VPL_R,Precentral_R,Putamen_L,Occipital_Sup_R,N_Acc_R,Paracentral_Lobule_R,Paracentral_Lobule_L,Thal_PuM_R,Cerebellum_Crus2_L,Insula_R,VTA_L,Precuneus_R,Cerebellum_9_L,SupraMarginal_R,Cerebellum_4_5_R,Cerebellum_7b_R,Cerebellum_6_L,Thal_PuL_R,Olfactory_R,OFCmed_R,Angular_L,Fusiform_R,Lingual_R,Thal_LGN_L,Thal_VA_L,Thal_VPL_L,Cerebellum_Crus1_L,Rectus_L,Vermis_4_5,Calcarine_L,Calcarine_R,Precuneus_L,Frontal_Sup_2_R,Fusiform_L,Thal_VL_L,N_Acc_L,Cingulate_Mid_L,Heschl_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Occipital_Mid_R,Thal_PuL_L,Lingual_L,Cerebellum_3_R,Vermis_3,Pallidum_L,Thal_PuA_R,Temporal_Sup_R,Angular_R,Thal_PuI_R,Temporal_Sup_L,Thal_PuI_L,Cerebellum_Crus2_R,Occipital_Inf_R,SN_pr_L,Cerebellum_8_R,Cerebellum_4_5_L,ParaHippocampal_R,Caudate_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Pallidum_R,Thal_IL_L,Precentral_L,Frontal_Inf_Orb_2_R,Amygdala_R,Thal_LGN_R
Thal_VA_L,0.3153360979917104,0.30772523541280156,0.4670180946665188,0.5136705321408769,0.028778742325708994,0.34357756235370446,0.2899795504634881,0.5506617624962685,0.684965945234992,0.5843421197406382,-0.07326287886258954,0.0590718682813219,0.1759834467995799,0.33009735904057863,0.10722726484335317,0.723231357805682,0.6728235511366093,0.4591850841065235,0.39817081747527683,0.6836626378072443,-0.03465782901725548,-0.013165907663075292,0.5075626166177373,0.43474927018913145,0.11497640233042641,0.019406040456546612,0.19536016547851082,0.5820419928459067,0.5912469705880864,0.5186304596360476,0.20917038451048647,0.0860784894425608,0.2667474329973643,0.4536620630878211,0.357680321442866,0.675061503027932,0.031376888771184344,0.4455046172688912,0.2863733345325653,0.5443322256453237,0.4587727454601594,0.5489110407359399,0.6496415767064379,-0.19715756368101087,0.36488155527713517,0.5846053675170215,0.21350680978491568,-0.012449141666873257,0.21217526230841804,0.6062994456903158,0.5852267125866658,0.561145430454518,1.0,0.6100649920945522,0.1260240363974088,0.2791452972156535,0.5738735131409501,0.14995024441207866,0.2800460866707578,0.49033240527845673,0.5614992904150269,0.30469175933646653,0.7102865782405801,0.21300189052084825,0.7784658058295133,0.5227426487668982,0.5719332401019981,0.2315170758151577,0.09747314040072085,0.45777976752574023,0.4840960604505688,0.665986956909989,0.5761951498794349,0.23794235209033032,0.64318318658197,0.5826507310054612,0.5002649250247606,0.5098399149702298,0.3658008192764482,0.6018581814306184,0.0397112645231613,-0.010398584663092285,0.2740699950300381,0.4236050896393991,0.5074021759377553,0.43798890822252323,0.5808533853794312,0.19557045981152846,0.41809324625553607,0.3118376937143359,0.5013694031234583,0.5605348688730412,0.3559621650716255,0.13525782448680163,0.45032880299018774
Thal_VPL_L,0.4192132293113765,0.40668617244707295,0.4230647842694513,0.3662113569130946,-0.07237291780986449,0.20699101747592058,0.2521916851972663,0.8275940950736249,0.6760957535883984,0.5126263327096465,0.11468393198195798,0.025775843166907772,0.3006344526303248,0.4994790748917732,-0.1834797903443549,0.44643421462006583,0.5664233414299431,0.5044818786467248,0.4415041781387629,0.7584841669191986,0.028505154001957154,0.02297132968385469,0.41162770559043405,0.718294309119479,0.005674687277322695,0.32310151357743894,0.15277274130577662,0.520429750889241,0.7834254011669757,0.4516140074990702,0.3455319546479727,-0.18209138391627863,0.11841926661086047,0.365645896168975,0.29808469028478846,0.8520159147845928,-0.07350851898905757,0.5273879917687766,0.5173871664742675,0.5309846797373096,0.5527233580408027,0.312092757782963,0.6218536233039134,-0.13941862577134262,0.3421838207319777,0.7641357654091554,0.30422511448498435,-0.23545512976480767,0.06075125092430456,0.379424563769784,0.4900397143554682,0.7234219022953872,0.6100649920945522,1.0,0.09803523135218799,0.2549119083437085,0.40063568046696113,-0.057487309868838536,0.08010315852723271,0.4622360739313469,0.616621253783253,0.585647710815176,0.7728918995459184,0.2250671814993532,0.7706443229450602,0.6368146675733138,0.48120523383971586,0.007232127008061758,-0.19883824706399217,0.7150710655433453,0.4012809840218272,0.7251275374435198,0.6698111831909802,0.5216753803578291,0.8356893162843856,0.40451498823885434,0.19331776400672346,0.764594700131532,0.4832449900797972,0.7695450680036772,-0.06767046370436283,-0.03992194358266695,0.47127469271205197,0.5133930398496195,0.5323134277350948,0.7000148274327148,0.6597504879662932,-0.03822768119292014,0.4540312482785631,0.32203780869446974,0.5766965901388302,0.49259909866718316,0.4096643278426193,-0.010441797408048657,0.6147692386294562
Cerebellum_Crus1_L,0.1777076495432426,-0.05337503179666246,0.07802417584109729,0.22467440613473455,0.33125680208361097,0.2207408602888465,0.041051820893294906,0.23278249502574647,-0.07706215401064247,-0.32549764827844385,0.16114833533078599,0.10233705192677339,0.09016063423834685,0.009359097464279665,-0.18311869127712785,0.3044177229017373,0.09383192777729306,0.05313725471982148,0.09707376893778497,-0.15879561059774785,-0.23612124778258636,-0.17665095924114788,0.14598586984708312,-0.18935974346654158,0.3300097786226807,-0.08095454905998233,-0.0745433647144103,0.04515913533045343,0.02773499059917448,0.12326530630117788,0.17326296131633656,0.345238480186472,-0.16931713251375666,0.22572355992148796,0.22813340111620128,0.007981071537634561,0.190731751325136,0.12252296479484995,-0.23701200041855033,0.17575794123817287,0.3929461920544188,0.28817584999321183,0.2794793894616159,0.04400446502499414,-0.09191616012770941,0.1328400483196734,-0.21922077116725713,0.0820935523285524,0.44677832995040084,0.3750713684301858,0.3437874836481044,-0.054827409370776556,0.1260240363974088,0.09803523135218799,1.0,-0.015228323341129071,0.44715227714036604,0.330365460134704,0.3127027218885567,0.21804550062552858,0.006024050268399467,0.13316517123544122,-0.027779266958504363,-0.08454417852264152,0.23537105491260937,0.06588569088674329,0.2688313978343001,0.03297758362964979,0.4272363774911258,0.084338941238348,0.4131984329802127,0.0623491317936016,0.1461541622644725,-0.36598512560120966,0.002015605788286429,0.3465632534451846,0.412641369553041,0.02051835817808084,0.5219616809027878,0.20588754952186689,0.14646869022976794,0.13498427131439308,0.14454800944074564,0.31510892999694584,0.4733608214392423,-0.09034264841889544,-0.01835474173067184,0.22688966103471772,0.12200382103603566,-0.41219501624250804,0.028366689802439792,0.12468341916893524,0.005170625485443836,-0.28066543179241193,-0.13651724241368685
Rectus_L,0.02604557734263983,0.09884146681433433,0.14533132633606996,0.3363934797508704,-0.2764882535800822,0.24480390828872173,-0.021597633514248253,0.2291610935477377,0.32888236625330647,0.22494864650872132,-0.24970838926021038,-0.07472737469019093,0.16829983891555644,-0.022641929455082206,0.3216303482020345,0.36920328871955727,0.29638472630333484,0.027907478236834364,-0.0026190242324253504,0.24563428685975788,-0.04411501473707317,0.16675821376600694,0.08522875057105159,0.2736355734468019,-0.06336306401240514,-0.2638822536938913,0.061581125530686176,0.0729747734825936,0.18295396054643032,0.2992095475758355,-0.28877262371256024,0.15873676025804878,0.10349779005957527,0.21906342728384,0.10519923082090034,0.2870830280665726,-0.07923582278202236,0.042811976609781886,0.25786400736656107,0.3409019520620235,0.24767729078368328,0.3494380432948455,0.42971287112525075,-0.033766851554352544,0.21347530804447457,0.2107462638781297,0.341784049556258,-0.14645717047255644,0.11586181310243841,0.32526538629724755,0.428242323731362,0.18353972554190204,0.2791452972156535,0.2549119083437085,-0.015228323341129071,1.0,0.37778596888378224,0.2159872276909587,0.3330187319490543,0.29355062907144575,0.10485829967783031,0.19881341372324057,0.29658753590650355,0.0056714694170744715,0.2423236595159168,0.17907340739243366,0.22010149533201315,0.2627734381113033,0.1466176508284644,0.2502773291589773,0.3563499340560557,0.3431027680988119,0.32671638558614235,0.1508692389932166,0.2225724553519078,0.393348383838432,0.3854423664499437,0.2916193509236883,0.10025769233724766,0.3622297695432133,0.06439703419507414,-0.03330014683218499,0.04664153667468744,0.21817622938528555,0.2723348110666248,0.2982249733914907,0.13983915940904712,-0.006843218058929001,0.25086908880403724,0.16731899334105615,0.15164346068790527,0.2707224482124621,0.05051168022630423,0.011091076906851377,0.25355453647889836
Vermis_4_5,0.22522705533709522,0.015601324704297809,0.2190904951813507,0.567031361001924,0.3335821098214984,0.5263675931967319,-0.011575166829478154,0.5379750796286209,0.3972824024468862,0.11337312685237294,-0.05167670960900523,0.22405967621852277,0.2076262512625669,0.013395017388690948,0.07900786661992924,0.6809566651035689,0.5041272405161166,0.18694670500884675,0.3396393572330376,0.20450379575490463,-0.2693547709727969,-0.1272854442958322,0.5164684740999241,0.025711743694450763,0.2540953621831897,-0.37226203625620197,0.003195716828072945,0.38633075992270677,0.41607728830341245,0.6038817717836292,0.019867486047270837,0.5559819405665951,0.15611535219526185,0.5954956745686999,0.5403761162126972,0.43209427241526704,0.2944453710135817,0.40278151702407455,-0.04373467378121561,0.6057348086949944,0.41195873514439507,0.733349775938871,0.8311600223804537,-0.06969928138727988,0.06480257330518875,0.44210331099586736,0.12185142248560825,0.0924592202526118,0.6259594991087049,0.778753063786434,0.8518297642057624,0.2562802205282237,0.5738735131409501,0.40063568046696113,0.44715227714036604,0.37778596888378224,1.0,0.6436440384920542,0.7390091826834502,0.6256775807446574,0.2744471753772394,0.29121778101635115,0.413735745714502,0.14832659478819657,0.5749887972615084,0.2934657826700403,0.6913624385756602,0.3432669656403584,0.6066025593088489,0.31991316409435017,0.8456297089473385,0.5963350286662765,0.6687873430941569,-0.19185234431284887,0.4013081265601692,0.8595340700462193,0.8604918942630333,0.41944996363778236,0.506057803421961,0.6137206581715757,0.21562975953529614,0.15494553821113988,0.01613343518601263,0.2523910718956781,0.7998211897993485,0.16203469508993576,0.328595757975111,0.46447204823878535,0.4948686625524532,0.04821486309896152,0.2985836940678855,0.5997782013181474,0.2248941219545061,-0.14903082965941442,0.177928595707001
Calcarine_L,-0.19705948712754492,-0.16276200620641001,0.056073729186807024,0.2966750852618912,0.45713446860962703,0.4111637230894996,-0.23317498398251055,0.045556511445190316,0.024195451465167953,-0.14582834137933454,-0.11974043743833968,0.20681627682161807,0.01822554901946889,-0.23546207142682007,0.1842065521925889,0.2847608903139976,0.22586528395933547,-0.20624913312924592,0.13970832461749336,-0.17770896378142878,-0.19548552797768753,0.01666553844062763,0.2875469987376547,-0.3450977222434134,0.36964108498614506,-0.4598678720688864,-0.2910661686657679,0.1630211874204125,-0.056548477948526285,0.5554616924551203,-0.17061590094239026,0.7036990790053308,0.06500754619840392,0.6036883786220361,0.6398540342154172,-0.0444822711558868,0.21681099510634355,0.10800984787590223,-0.4265420136759997,0.46239768166015055,-0.14888519410229947,0.5237884705314139,0.4647107208876553,-0.030890071433765324,-0.2873725276158523,-0.1245362106761089,-0.1549421166372885,0.1498781931577997,0.6691715679882732,0.47932219780720453,0.5679606147561453,-0.12868489923263923,0.14995024441207866,-0.057487309868838536,0.330365460134704,0.2159872276909587,0.6436440384920542,1.0,0.9350961751755253,0.5640899134284538,-0.08606489207726328,-0.14801283419888805,-0.05957855705481631,-0.06619901146471822,0.10520473715382475,0.08755470390857364,0.4562677083357564,0.2687771128368011,0.6832709896031792,-0.024877639286393652,0.6818020173112167,0.2976918049592197,0.3740367530201771,-0.446383379548027,-0.1130154352821142,0.5617876394367369,0.6568437700869516,0.16239219113403672,0.36978416994651647,0.2990858849718593,0.30060271111838044,0.16702956756223808,-0.13389998805810324,-0.1903394426170526,0.6307576155197024,-0.1755785815394165,-0.19421298861854666,0.4735953402948079,0.4823755563528726,-0.16420061196430358,0.0810173093381302,0.531484097629163,-0.1378200442556592,-0.014556695588624047,-0.0630634010260041
Calcarine_R,-0.12871730928498795,-0.04699413672240691,0.09953654792008138,0.3815137248971384,0.4271143361733262,0.4677959682444455,-0.17424214259751172,0.16050195416860252,0.1963131013009861,-0.0136026487638808,-0.16219733417184953,0.21145911343192506,0.11197845693486612,-0.18594168856476204,0.21124905957206827,0.38654538874206534,0.3159323741287624,-0.09809403941159171,0.24462999134684915,-0.026934781966324237,-0.24909786490780772,0.016770139927326008,0.37339747364882575,-0.16637995073905446,0.303708214115718,-0.49414343464819116,-0.2256952356122924,0.1966794941710112,0.11054367204535083,0.5760897362034001,-0.16810631101236995,0.6661662494423942,0.11323534980844624,0.6256240759596196,0.6114142563270357,0.12120040007309663,0.24390639865366007,0.23797624057397068,-0.24393599690309883,0.5423835613141623,0.006355643379534795,0.5577264338898951,0.6402542869729049,-0.09265432592612174,-0.23058253783084293,-0.0007904318706240718,0.019184699099377846,0.09278837360199915,0.6027840974185912,0.5468045114978265,0.7310068451413754,-0.015580366738736782,0.2800460866707578,0.08010315852723271,0.3127027218885567,0.3330187319490543,0.7390091826834502,0.9350961751755253,1.0,0.5842339408681876,-0.03160690358265892,-0.007218223697494486,0.07880617606661128,0.003362633737422125,0.25180171806662016,0.2267114461698839,0.598318590790316,0.3306733570748019,0.6622085028859809,0.055788718098582074,0.8108457836303108,0.4654761128025344,0.500828811607473,-0.2790593751141896,0.04351715329165555,0.7190750896493476,0.7229797355117016,0.31367156253894496,0.4016093747220234,0.41597176511626593,0.307496837419043,0.11740094974111775,-0.0491345507937547,-0.07878366633779085,0.7339012264917362,0.02356087540968703,0.006730781371243237,0.4873943257096952,0.49499915595710625,-0.03225671598956291,0.11410684585168278,0.5684270478735957,0.013449169089325598,-0.05064685499484896,0.0296661316933736
Precuneus_L,0.23241835218635748,0.17218122778210082,0.3191973544097529,0.6878933103068254,0.22056350266356753,0.2108633263560484,0.1148219189344512,0.4163736872054578,0.5151616243747419,0.2543550774085087,-0.03724273289217681,0.2143124542498597,0.13133733167236758,0.18845030145896643,-0.05326617016295316,0.6136334578875967,0.7150000980407739,0.17429724480501746,0.22679074660409174,0.34577891275397044,0.14382156657354664,0.040686025143251515,0.48734034352725836,0.2821075447538545,0.25432790568287345,-0.033804410755134955,-0.06751365826371115,0.5639937864827643,0.2813616299033011,0.7515231727974223,-0.031069056263447782,0.456297284327888,0.20083517873976384,0.7755973076626541,0.7415299418455158,0.37674302839733637,0.18566991052341708,0.28101469781962385,-0.08371819534145354,0.9097861455581645,0.208238926020072,0.6048517806444607,0.5468770456153338,0.009663941119790607,0.2888456902067713,0.297429324461083,0.15907846448929672,-0.02915940801795015,0.5472873220328001,0.5430015697378148,0.49185139806042455,0.3517869409253631,0.49033240527845673,0.4622360739313469,0.21804550062552858,0.29355062907144575,0.6256775807446574,0.5640899134284538,0.5842339408681876,1.0,0.397421076606358,0.2670193068113059,0.4068200581481504,0.027547224997838377,0.608577420952201,0.39536418856076105,0.46513460976127285,0.12253278926577857,0.35198447374391534,0.4009423840843199,0.5486952940209768,0.516059342342023,0.6445137348054286,0.10744388658730433,0.3439408302317357,0.5079910367733612,0.5650220571030516,0.3903295951550939,0.4785500210913881,0.5077701381244047,0.20158262855244122,0.14402394735770463,0.2460935940499535,0.06851183198622264,0.5300323643460139,0.309356728473947,0.3092153773940797,0.27687094474324236,0.8976727394507933,0.14444876773221058,0.3637100906095187,0.7205506803003289,0.1765613584671799,0.1254538471113844,0.2795143975716827
Frontal_Sup_2_R,0.2570732643625834,0.33871889354824464,0.4177372806606707,0.3497567995691401,-0.06887890472013208,0.005257265441277063,0.3247612398178536,0.49517435854652225,0.5738702393012473,0.45439234386649613,0.2670102869912924,-0.0375268556074282,0.2330535950898559,0.7485364339268876,0.11110446437957391,0.47417759991989994,0.6138829649184799,0.6661674598132701,0.46754333887994576,0.6130366712744895,0.24148248864791885,0.06522559027649902,0.5571726749876339,0.583950729622953,0.09544162374717909,0.5003755089484141,0.06433516073128671,0.7576710738270201,0.4831647258015801,0.4002070672928755,0.4063257696156308,-0.17947487687154237,0.02760280563154906,0.4150960584684447,0.3617324820116361,0.5283086441705772,-0.18151077244670305,0.5623455616456006,0.4183479181099327,0.44026149689299937,0.39875663533708255,0.26502790267216936,0.4299935793632845,-0.014121568467915636,0.3710079113773427,0.49579518140355366,0.24518175999758768,-0.0005155068495970652,0.13063261979963028,0.3437222276414291,0.1785858884125771,0.6090294319347608,0.5614992904150269,0.616621253783253,0.006024050268399467,0.10485829967783031,0.2744471753772394,-0.08606489207726328,-0.03160690358265892,0.397421076606358,1.0,0.45196308162151133,0.6432843751870203,0.102883214450299,0.6875425776894689,0.5640951499007982,0.3661092269692709,-0.16181695105836616,-0.14440494590371936,0.45563197986521786,0.17064195209918964,0.5723501929028556,0.5442457286277071,0.4207735307126145,0.5548526789820724,0.21032278549253877,0.09928014240756382,0.49099234138607994,0.36494357497851737,0.4575400026276195,0.01841040394998443,0.13943292938712498,0.4192744474402969,0.4289402923705258,0.3095490704266265,0.49284177316142064,0.6351868524180495,0.12999950941022367,0.2815518350096946,0.31386994039277094,0.4831597013315542,0.45891742450461703,0.41707948470389394,0.07388288130364595,0.4758858434967228
Fusiform_L,0.413287450023238,-0.005415875383274144,-0.13221849147971274,0.24228836288612926,-0.1920381254591333,0.002985969448537233,0.2856584008511787,0.5864674954690037,0.29866974943852875,0.07024843175439184,0.17012977112294672,-0.0614283972140483,0.42416514719627973,0.3384334273342503,0.0038821666298065813,0.24600438927919344,0.27317258819994733,0.3238539842840669,0.14552678803142824,0.3452842310030179,0.153297310950172,-0.27747878364758083,0.16354977468418222,0.5797400080736421,-0.02244702262258483,0.3640047046711803,0.3066714321344302,0.24947333787586834,0.6413601831224669,0.04688238813541349,0.27849347242984307,-0.07518663850252738,-0.09955006928445845,0.04766733337578864,0.009355752588357585,0.407495857740382,-0.049688660680018835,0.3784813059932559,0.5622930678584709,0.2573153571259992,0.4089059197861766,0.0682848729364764,0.4907607420363664,0.174595747239857,0.2425609924857028,0.5530890756321861,0.21560777668048062,-0.21097345322538064,0.0713143050803673,0.31776206450824473,0.3115879462344017,0.6237042392583757,0.30469175933646653,0.585647710815176,0.13316517123544122,0.19881341372324057,0.29121778101635115,-0.14801283419888805,-0.007218223697494486,0.2670193068113059,0.45196308162151133,1.0,0.4130555960613637,0.18304374678219246,0.4192199265294878,0.4000250443081694,0.20835674548489774,-0.11205532975494562,-0.08461980149728328,0.2772952742605493,0.25351601143489855,0.4397901062997133,0.5218502357259119,0.37350942729030423,0.4316844554174467,0.16017967185275012,0.08511753874580988,0.4529715292000768,0.30110068156091646,0.41268547137260686,0.03231086491591026,0.006927903907306987,0.29147237810519455,0.37207985551174855,0.33682906072658486,0.5183219554600901,0.5101383932679576,-0.17173846275698773,0.17144363183868291,0.2581158704369082,0.221194104869716,0.0977461040325524,0.2733382842332231,-0.2550625839867031,0.42712051453208
Thal_VL_L,0.46874791731418486,0.33389611751905607,0.45960692367730716,0.39654967809462427,-0.10768429527343559,0.2641837577042263,0.29656119484744087,0.6639572998975833,0.8002514429799741,0.763696343293485,-0.012686087646595387,0.12402918785992738,0.17914330305906442,0.43830642280540477,-0.024801951664790975,0.6203160514545093,0.5761151025469129,0.5319715660020862,0.44777223773243047,0.8746951331602215,0.10206603558847577,0.09945352654421143,0.43657059827792416,0.7096653394021738,-0.04207931132834247,0.20692210002261713,0.17122216325651232,0.6238858534197814,0.6931099210291078,0.4781672725967903,0.2823784190753375,-0.24545328525034193,0.3668729162686538,0.42994898501121903,0.2857095479350543,0.7815113655156135,-0.11213354545729874,0.5082656905592259,0.5503035183258335,0.5780964413801621,0.5670481683362547,0.46433980825229476,0.6204080219716797,-0.2692607318161305,0.48342129795157274,0.7042032955520994,0.42804425303666005,-0.23464569985225908,0.08661826294094589,0.46379280793498623,0.4980844175745115,0.7004641959377209,0.7102865782405801,0.7728918995459184,-0.027779266958504363,0.29658753590650355,0.413735745714502,-0.05957855705481631,0.07880617606661128,0.4068200581481504,0.6432843751870203,0.4130555960613637,1.0,0.37872792465198074,0.8146615658356932,0.6563314471281313,0.5109775803391118,0.09423349664975332,-0.22908079916852517,0.5439780909790182,0.4361115750701006,0.7292030810114783,0.6456831295305047,0.5509376017566826,0.8375197362792425,0.482463903627349,0.27220862899365555,0.596700886047838,0.3895700016118417,0.6135104413577642,-0.04149741093945778,-0.07279806309024657,0.3415481390401631,0.5356782187227701,0.4323771282260747,0.6606949680724482,0.7485450908290571,0.013636334912588158,0.43663232964556603,0.5428949322579013,0.6010909768112511,0.5500457914770613,0.4474646358904186,0.18383886032648072,0.5844015466883695
N_Acc_L,0.41634934757127046,-0.2539791088117314,-0.13927076018197634,0.005807145009298869,0.12274839220988668,0.14262272373103357,0.10911472927253879,0.3669347875409404,0.22104541836437855,0.37727417567862476,-0.0662682990076988,0.6564053386294982,-0.37258415969826175,-0.06863567229554599,-0.08905231567113585,0.2340751564757097,0.023974666915955834,0.13123348500396817,0.12863461085771133,0.35239110647802574,-0.004329396043002342,-0.27242090458853574,0.08317294620219268,0.22114183789752012,-0.05194701003377551,0.1555757146842994,0.5395335707412816,0.11572453162268516,0.5245513737485715,0.033989138034345105,0.548897929539089,-0.24305088848073697,0.6751369674745019,0.06980769333279566,-0.0002751620868589918,0.42071532320580174,0.07436701407722317,0.2896475331855818,0.4022383195066583,0.1628105304993956,0.1961116763657373,0.16420199831347224,0.3049991309859586,-0.18429146914757036,0.2715848447520567,0.4192339088273362,0.15024538669108506,-0.08254755287418045,0.005668613095737682,0.25731525243525677,0.2831917043963922,0.237221977315667,0.21300189052084825,0.2250671814993532,-0.08454417852264152,0.0056714694170744715,0.14832659478819657,-0.06619901146471822,0.003362633737422125,0.027547224997838377,0.102883214450299,0.18304374678219246,0.37872792465198074,1.0,0.3465257403658455,0.20202294245193264,0.2638862745926091,0.08347288076816997,-0.18976458742257585,0.0416256415760722,0.2848726148815753,0.23959326938059378,0.1604628707030719,0.1817481496154851,0.3461660419940459,0.24608486044872357,0.049756981807332276,0.17544807894414838,0.1778390772601324,0.20552282785757095,-0.27732938201136287,-0.29466012978274725,0.11713022063087565,0.35189181013526405,0.14549307248660598,0.17386146780658301,0.4085686288916761,-0.007312334982887023,0.1737867991161464,0.5402667598293704,0.06130523834580984,0.07102848014011015,0.36056730459193254,0.15261731457642155,0.08456668169391306
Cingulate_Mid_L,0.490902867448816,0.35480976466893477,0.5144372403912184,0.5388062456893041,0.13804413872626806,0.3037200804866486,0.2888834918390041,0.7098811052891371,0.7777872146742322,0.5900202519243422,0.0646799525034651,0.2428369860664229,0.18242104997645311,0.46683208243202956,-0.13568744335610694,0.7576429014569032,0.7344435334117528,0.6107201435145431,0.5341479371732586,0.7609157413428075,0.016771079612365743,-0.014239785434228928,0.5961661419365911,0.6129749973993153,0.14481270415678593,0.2048841622496592,0.17002494170812774,0.6986401105609468,0.6404988516458309,0.5948081683866968,0.38693770802946525,-0.037231535214626514,0.343935134529848,0.6061030500355808,0.496662421071923,0.7688349778623608,0.038493916914666665,0.5935745183096315,0.3843812089971903,0.7136178932582995,0.6366988070374878,0.5763877906045789,0.7114142496497246,-0.20906755946802877,0.44871940483863554,0.6910306858702667,0.34739918432471306,-0.1384692340606319,0.2267485893197046,0.5901964615895975,0.615650969726992,0.6204916692062868,0.7784658058295133,0.7706443229450602,0.23537105491260937,0.2423236595159168,0.5749887972615084,0.10520473715382475,0.25180171806662016,0.608577420952201,0.6875425776894689,0.4192199265294878,0.8146615658356932,0.3465257403658455,1.0,0.6489363716477651,0.6600798011908984,0.11738638867272566,-0.03128646465688873,0.56526368269061,0.5671585840001973,0.7326675747551631,0.6457014649960912,0.4034203841007484,0.7779166915037994,0.6232370743154727,0.42086344658024294,0.6104425800492852,0.5820638853205872,0.7005575970261195,-0.004905157834062548,-0.0029713175313044954,0.510264172202603,0.5706382750608495,0.6008443708890251,0.6034811271294818,0.7684037405988338,0.20842622275019346,0.5745106295770924,0.3704407347727417,0.49445540175753616,0.6410648258574142,0.520793102400509,0.0931774392377121,0.43265929727604396
Heschl_L,0.3089027782058224,0.2758566461882947,0.32944641067097047,0.2987320884721418,0.013488254283170608,0.06380372086483381,0.2758871708096638,0.46885419382580246,0.620708082448071,0.5498407073168882,0.0292354811471116,0.05758445547310556,0.20407019435334142,0.49603120733895256,0.02788581001688003,0.40246602557120037,0.4404603692487384,0.4266971131172319,0.4652399083159903,0.6597963271093986,0.13532042021677182,0.11543022184262572,0.37630677768770887,0.663864603240142,0.0640606884365005,0.4049604758808221,0.06745254297205583,0.5419883796506372,0.5315198482940617,0.30372288994329116,0.3750976406004536,-0.1908144089107193,0.23860076615322937,0.3579088943671048,0.23186603069562664,0.5773959294189008,-0.1635105467417002,0.5136298808463255,0.4511078637236494,0.4795723604429145,0.4132184502171629,0.2404393842817337,0.5229161749512657,-0.22362971844466856,0.16754156831386166,0.4270401596116904,0.3566886130283044,-0.2971642667533736,0.07013833405797704,0.313470799742439,0.3830862739354558,0.6345517995780436,0.5227426487668982,0.6368146675733138,0.06588569088674329,0.17907340739243366,0.2934657826700403,0.08755470390857364,0.2267114461698839,0.39536418856076105,0.5640951499007982,0.4000250443081694,0.6563314471281313,0.20202294245193264,0.6489363716477651,1.0,0.43684455339060235,-0.11003798174466035,-0.1776227902833114,0.48215390272483893,0.42215496919357176,0.646106543266073,0.5448360456487483,0.5361642773315436,0.5654280317089384,0.3627779154716159,0.09879070056553785,0.5776519045153642,0.5923718844373217,0.5832544258329341,0.0848293052407585,-0.10771545393765836,0.46256006990108256,0.3790421417475301,0.47067729794352453,0.6120040611026969,0.626987091470961,0.11937430651525432,0.39784282544192756,0.46173420505813395,0.4339444383954028,0.354704525047424,0.4552013063540222,0.10787683540168083,0.5284588432728483
Rolandic_Oper_R,0.14154373690894953,0.2896150709228189,0.31238195087522397,0.26001364287095036,0.469549208983649,0.598538961525852,0.056270214899796556,0.4740635601040631,0.5733406240782238,0.40132082572541095,0.04125668802397148,0.2615717697052016,0.20022023652199344,0.2542120675673048,-0.03376124476364814,0.5383122853244053,0.45302756913645037,0.42004558815120707,0.7166311131560659,0.38403764103147175,-0.1931624155383147,-0.049999998148972574,0.7854016244486597,0.1902036327395069,0.25370967943591294,-0.1999065325091699,-0.08129559744854503,0.558064416448366,0.4845370747479841,0.6392391255038573,0.14035737905032436,0.12988774360576202,0.22385575775856598,0.648243810662967,0.5808178506855723,0.4958754050203805,0.25857011969310434,0.7977612275307426,0.08780665550430443,0.5377976259502167,0.35986224326473504,0.6620381404999598,0.8258972183450002,-0.23884586536549895,-0.08136534288344123,0.3657345392276107,0.2623252159680381,0.08661827995697939,0.32296115731597197,0.6654704753739049,0.7588679935596556,0.2626900730723338,0.5719332401019981,0.48120523383971586,0.2688313978343001,0.22010149533201315,0.6913624385756602,0.4562677083357564,0.598318590790316,0.46513460976127285,0.3661092269692709,0.20835674548489774,0.5109775803391118,0.2638862745926091,0.6600798011908984,0.43684455339060235,1.0,0.31114990975189616,0.20402530859741785,0.3004270870765431,0.72518666263661,0.7715776660544155,0.6458921899811574,0.11366718350165851,0.46483702074158595,0.8753912992931933,0.5918865430894356,0.551736620555228,0.36982365577621784,0.6172079151976131,0.1728232870817157,0.09391252865569015,0.22287308009786666,0.26075450865683364,0.7770774595595031,0.40260002392717775,0.5390158347910506,0.5834565546880903,0.38952228414398743,0.33022637446214725,0.24887809141045336,0.7005501209007583,0.5276925196341377,-0.03342256093878111,0.24756658410829446
