,Occipital_Mid_R,Thal_MGN_R,Thal_IL_R,Caudate_L,SN_pc_R,Parietal_Inf_L,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Red_N_R,OFCpost_R,Thal_MDm_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Temporal_Sup_L,Insula_R,Angular_L,OFCant_L,Olfactory_R,Occipital_Inf_L,Thal_PuA_R,OFCmed_R,Thal_MDm_L,Frontal_Sup_2_R,SupraMarginal_R,ACC_sup_L,Thal_PuL_L,OFCant_R,Thal_VL_L,Pallidum_R,Supp_Motor_Area_L,Vermis_7,Vermis_8,Thal_AV_R,VTA_L,Frontal_Med_Orb_R,Calcarine_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Hippocampus_R,Cuneus_L,N_Acc_R,VTA_R,Pallidum_L,OFCpost_L,Postcentral_R,Thal_VA_L,Cerebellum_Crus1_L,Cerebellum_9_R,Cingulate_Post_R,Temporal_Inf_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,Temporal_Mid_R,Paracentral_Lobule_R,Amygdala_L,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Calcarine_R,Thal_VPL_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Thal_IL_L,Olfactory_L,Thal_LGN_R,Heschl_R,Cerebellum_Crus2_R,SN_pr_R,Vermis_6,SN_pr_L,Thal_MDl_L,Parietal_Inf_R,Cerebellum_7b_L,Thal_PuI_L,Thal_PuI_R,Lingual_L,Putamen_R,Lingual_R,OFClat_R,Putamen_L,Vermis_4_5,Vermis_9,Frontal_Sup_2_L,OFCmed_L,Rolandic_Oper_L,Red_N_L,Occipital_Inf_R,Thal_MDl_R,Occipital_Mid_L,Thal_MGN_L,Thal_LP_L,Cerebellum_4_5_L,Occipital_Sup_R,Angular_R,Postcentral_L,Vermis_1_2,Raphe_D,Cerebellum_6_L,Cerebellum_7b_R,Cerebellum_3_L,Rectus_R,ParaHippocampal_R,Rolandic_Oper_R,Precuneus_R,ParaHippocampal_L,Cerebellum_8_L,Fusiform_L,Frontal_Sup_Medial_L,Fusiform_R,SupraMarginal_L,Cerebellum_8_R,OFClat_L,Rectus_L,Thal_LP_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Cingulate_Mid_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,ACC_pre_L,Thal_LGN_L,Thal_PuM_L,Cuneus_R,Temporal_Pole_Mid_L,Temporal_Mid_L
Cerebellum_6_L,-0.1813732745102192,0.001929851366763916,0.19574428297262655,0.3534829414070295,0.3411952897513614,0.35004475747649333,0.19463324955977793,-0.19507313013731098,0.42853831738749587,-0.16901140371464596,0.45284173044663867,0.1504794591172926,0.1385626309104901,0.09135709207390323,-0.06356607208538838,-0.0005642246859141741,0.2330538046553887,0.23689158487952758,-0.2267593211074097,0.4258484387383582,-0.16454392753649663,0.5245782542415636,0.3710079113773427,0.1951702346976371,0.11794879977874612,0.2833497167566345,0.18199768357667964,0.48342129795157274,0.3056142231588039,0.4227384578559966,-0.2887066616135991,0.12707657244637469,0.5022612780711215,0.34161997098906877,-0.04596167121095672,-0.2873725276158523,0.23839255172822027,0.30021735103107045,0.13775489279386008,-0.12294052389582488,0.391793023471611,0.38197322925700655,0.3511558800036135,-0.3145451420636494,0.118907169438819,0.36488155527713517,-0.09191616012770941,0.4071962592788424,0.175438646655829,0.3106177768198466,-0.23070967808267265,0.3856255279644476,-0.19965149909029628,0.10657226330888686,0.32455685586760813,-0.35475724114956086,0.10128866283582913,-0.23058253783084293,0.3421838207319777,0.30867774619087635,-0.018060780913427922,0.2777166987400298,0.14378461786695934,0.21232637758749537,0.06710064780582588,-0.1596914544062768,0.38369291111973314,0.33027299908929614,0.18038759727888845,0.22700284273976523,0.437304132689186,0.01896458800757757,0.12971799766238415,0.11313175676935525,0.010465401795041103,-0.12837785517270892,0.04356225151226701,-0.13232011195984586,0.13430235941920293,0.06480257330518875,0.18066189469598176,0.23344371032790784,0.12911330197646806,0.19010409280185897,0.5290198418931439,-0.12249030622739271,0.5090864210717112,-0.07651195984148419,-0.0645668201852968,0.2214871043500677,-0.1713625959323155,-0.14992300580994086,0.054501802847206286,0.29607879586083125,-0.14838646796618268,-0.11245206675840948,1.0,0.11353656073927344,-0.13574466733309393,-0.12220176843487615,0.30177928528381803,-0.08136534288344123,0.37765320159766447,0.481791230095048,0.04539959748333423,0.2425609924857028,0.09572694254252674,0.13352461163654436,0.37230832051787627,0.39278249165932694,-0.26007359608889474,0.21347530804447457,0.04341927349739131,-0.07476374496962523,0.012883724147112708,0.44871940483863554,0.31040041949887826,0.19101151687729578,0.29631858655553167,-0.16197593809572816,0.3904010716212136,0.37720989762298834,-0.17422294328386503,-0.25718427976324215,-0.04345179602683956
Cerebellum_7b_R,0.12578079239913562,-0.0012113189040639143,-0.09551259709964911,-0.167072939027636,-0.07763226485040672,-0.03413971347103355,-0.18649034910799572,0.3695945662696535,-0.2267321614644396,0.14604937748869082,-0.22055181612541852,-0.011557673803290315,0.04659671853829234,-0.1290434190700004,-0.1503115570182938,0.1772651982093328,0.17431646365376377,-0.15489081259404877,0.1647146686615036,-0.2699363858212185,-0.02770555850191401,-0.25113869046843007,-0.014121568467915636,-0.12459047520972756,0.13263920540076996,-0.02920958783710231,-0.2268105399432069,-0.2692607318161305,-0.21083270420611552,0.003315841741489258,0.13301888344214993,-0.36369045752566775,-0.212733872580663,-0.10640360813153718,-0.03805486995583075,-0.030890071433765324,-0.20381234820155794,-0.18090953977082977,-0.14797413573414853,0.2939368812062952,-0.24478745292579973,-0.1245046234078829,-0.1158711227055709,-0.1801557747647446,-0.14261602071568866,-0.19715756368101087,0.04400446502499414,-0.04736660039110312,-0.09407838653510642,0.26026355347662716,-0.16201482488647212,-0.14222157666460014,0.03552348106209287,-0.12865416349915507,0.34474837021807336,-0.2460356197569422,-0.16168621319248175,-0.09265432592612174,-0.13941862577134262,-0.062257590079540036,-0.11966812884745302,-0.031143954606033353,-0.1137443298489537,-0.1836519827353441,-0.2266506649273846,0.40071960606012036,-0.06112674151613051,0.02100041546064126,-0.03018442508000673,-0.15491671538386323,-0.09538790595189195,0.0468414725107848,-0.2221690757994183,-0.2439711051946828,-0.2358452059791771,-0.22610830872868645,-0.24952158613158656,-0.31222654394175275,-0.12066616291372499,-0.06969928138727988,-0.2535168859145196,0.12462951757780295,-0.14373280423397913,-0.09366859533108116,-0.14719265861157707,0.24828777379836983,-0.2327852760015101,0.3049276459689488,0.13630850947503614,-0.11659468538782498,-0.16213512512792663,0.1798934866890653,-0.09453170451818926,-0.17042561540768666,-0.05528462713791973,0.03926050755247875,0.11353656073927344,1.0,-0.1288673586066834,0.04250353526247759,-0.1772492500704429,-0.23884586536549895,-0.12663043377263472,-0.11803594603281728,-0.3026716202531978,0.174595747239857,0.06432972179767454,0.03680530910418265,-0.07798416492923389,-0.13525994634790203,0.15612131659353093,-0.033766851554352544,-0.05698616022839837,0.30595927180988897,-0.06900327282279568,-0.20906755946802877,-0.14788060453471277,0.06393528372433067,-0.14883720601297748,-0.10424056752729803,-0.07386258521063589,-0.1458385472354492,0.26484042208955205,-0.02816228167819802,-0.02350663819715317
Cerebellum_3_L,0.28479275202187754,0.5067235177502981,0.6285837647148323,0.38643465017904816,0.2270753746808579,0.6108729509276317,0.23278371024184494,0.15766621804538777,0.3897521714676527,0.23153004046446474,0.19052212013555841,0.6653999670940299,0.48496159039904735,0.7189248826383895,0.6009968057020612,0.4776239849846452,0.025390940877759394,0.04517936751545183,0.15559269748727475,0.47267309922420864,-0.04562569652130714,0.35259260969362116,0.4452187803723997,0.5068134127194404,0.36916177789694726,0.4184921823118682,-0.025986919408399617,0.46790529742097947,0.0276749036991592,0.4835739421448017,0.46192215307977413,0.253760777326433,0.32572749921653227,0.04343084744166951,0.15451870217612995,0.5544621318879823,0.5677755528369377,0.6045447940209712,0.5979812125065854,0.2949243277462048,-0.014427523864192932,0.06128917185007127,0.053906026678756505,0.29590200885952855,0.657537018044183,0.5209950173237761,0.4613466644178191,0.16588020419088262,0.5311682033587036,-0.13738337800842249,0.31988720583395075,0.6988168374135095,0.5114448469226195,0.6120007537480402,-0.2245508861059204,0.4010703504990998,0.7685315066095122,0.6158566836115312,0.5932472452367825,0.4510150606869,0.5690357459708888,0.464430709553323,0.06076337594554802,0.36103317715161315,0.4364000709064585,0.21917772093272947,0.4667291805960431,0.04866522437661186,0.327780160602436,0.41603654141912655,0.48645894642459064,0.1957111526475719,0.7368090974139542,0.6452756516671252,0.7215803344897896,0.5709834180972495,0.7083109032904004,0.33826518936006394,0.2241781168120603,0.7058705287587634,0.4817125777480606,0.40225263506720765,0.040754990307872295,0.378254718814788,0.26866189798289586,0.2280963790280108,0.30060623119489976,0.19070951761232033,0.5445487913492832,0.36433719075062077,0.9146027272405042,0.24311011739841182,0.534183396923913,0.6911441652958571,0.7944181049853296,0.2630093660392004,-0.13574466733309393,-0.1288673586066834,1.0,-0.04750694482033143,0.3556580164412062,0.7346714063384396,0.5378842311969938,0.21444310772875524,0.4362584231911343,0.3471124036992037,0.43210560837716494,0.6003481816183655,0.6661940580664841,0.3326252228722738,0.10964766087314747,0.17795989314663319,0.2491246703088328,0.0912489931642224,0.5913142821614402,0.6331788404265146,0.5366857707331821,0.0070831941894067075,0.45439304438846584,0.1553621788646618,0.4097719494785995,0.5696049702227117,0.2602043276327322,0.12323524523642224,0.5550565738534667
Rectus_R,0.15992444984203338,-0.03371644215360262,0.03224073611944117,-0.10769186566805283,-0.11219216519543364,0.0074218104746220604,-0.03078820043253866,0.022569629706496504,0.01920338854854757,-0.22879952181961868,-0.03723423689708872,-0.08689386797360339,0.11156950867468089,-0.2064352727815879,-0.06903170419956298,0.07842065536178996,0.12061327268580424,0.1022673356727914,-0.05509947046508978,-0.1720456075741692,0.3319038381699612,-0.07795439216911516,0.11110446437957391,0.022027908625683174,0.004565884885165395,-0.09120455612721666,0.018776112637991803,-0.024801951664790975,0.05069650475092632,0.01466942720750483,0.06992071683266411,-0.028428221806289136,0.06068321520549843,0.1609134598928603,0.2641901142586865,0.1842065521925889,0.05555956731863122,-0.039606264872085996,0.14931634863562035,0.017287469592609184,-0.061330970907213254,0.16952487217362092,-0.11991698630631702,-0.16910539401319757,0.05979334550208214,0.10722726484335317,-0.18311869127712785,-0.2129896534725206,-0.0385431887880483,-0.007055495988832859,0.017220831738452323,-0.0805314202813774,0.1316076868781893,0.06556736270860651,0.1724909124734755,0.17155563925217795,0.0794853178321969,0.21124905957206827,-0.1834797903443549,-0.12859997130894954,-0.057325368666042084,0.0022739790782737484,-0.14799435007263873,0.04600740607492509,-0.04076733131080687,0.13045074834334458,-0.017164345671386316,-0.025047785070951865,-0.19889608489313493,-0.05970764459851207,0.043151280839548625,-0.10171957414847932,-0.014659939082647889,-0.002062316267946206,0.053454515890261824,-0.1196509971529526,0.035463746532918575,0.00785661959805843,-0.18949480337084865,0.07900786661992924,-0.08895212188430185,0.04896634508978437,-0.12179970017214527,-0.15518759272602828,0.00897319529275861,-0.030714369114423937,-0.06208569103559892,0.10124447382462189,0.030454845361548598,-0.05828364814143925,-0.024377084957670547,0.1380712233301647,0.1537591258343613,0.003544456058579525,-0.13315842887585222,0.18657844461966602,-0.12220176843487615,0.04250353526247759,-0.04750694482033143,1.0,-0.046645522940598094,-0.03376124476364814,-0.04135627262850684,0.029369012328809025,-0.0016167253341761985,0.0038821666298065813,0.07988627749557259,0.15297353387620696,-0.12786076763409637,-0.15081140221035141,-0.10571981298764435,0.3216303482020345,-0.12297585500905626,-0.1415608006373427,0.05489958426749001,-0.13568744335610694,-0.12061805924833711,-0.11615549572752307,-0.021258646837047746,0.1329069893301593,-0.06917057894841522,-0.14142939902679574,0.13917778104762107,0.1325532296268182,-0.14310192647567924
ParaHippocampal_R,-0.4377771912920018,0.20531408051304173,0.49613174804152466,0.6643439231006861,0.3516011836679937,0.28539713431722924,0.5244886885491006,-0.5441386843347974,0.7493615498068764,-0.01603996078356774,0.6135077059583254,0.2189682463686937,0.21029296020802182,0.25727303675385205,0.5019537397516064,-0.23198125066733755,0.02013688841652385,0.6052055666380751,-0.2989922879653882,0.6628323968261568,-0.32397448046136373,0.7595533350135303,0.49284177316142064,0.07857559701211142,0.521568499781272,0.4459333730711388,0.00679732041716228,0.6606949680724482,0.5497601774556989,0.5055401858975193,-0.20533316419138664,-0.021344889604585672,0.5585735630552312,0.5880105672033237,0.03731247685583104,-0.1755785815394165,0.360656991391551,0.45742687532242804,0.7649168423683566,-0.3804589448089974,0.1618638815699166,0.5405536156897081,0.7889902595221,-0.1748829529011291,0.33829838196592993,0.43798890822252323,-0.09034264841889544,0.6176991623889475,0.31096466809877943,0.16949940046389902,-0.09880728929898436,0.5731175122337206,-0.28379025997901747,0.22365195560185885,0.23685389230597387,-0.028896052076556808,0.4901791721734001,0.02356087540968703,0.7000148274327148,0.283881976398794,0.320954502733465,0.3506527913606235,0.01207825924103617,0.6063586185842604,0.6874991307863956,-0.0255488585327819,0.693421919649522,0.2978786194285068,0.6440867939281223,0.7001005087356634,0.27191136763972007,-0.07877452813517119,0.5235280061757149,0.6566872425381997,0.27537894841698773,0.40763387666580153,0.36138221885842775,0.2919436671623144,0.16068935846485763,0.16203469508993576,0.2708403356111226,0.35796558609956014,0.017503756198068685,0.557448332591556,0.782961740479044,-0.10282558342954293,0.6924161737432111,-0.31376244633017814,-0.09465601079276857,0.4320452243816651,0.3271104611769255,-0.4098455659248717,-0.05338022878352042,0.502338696944113,0.1674081882709782,0.2121110971113835,0.30177928528381803,-0.1772492500704429,0.3556580164412062,-0.046645522940598094,1.0,0.40260002392717775,0.4120483587162546,0.7100818921007984,0.07223855122210601,0.5183219554600901,0.15576220039390049,0.22892013258113583,0.3797675401401174,0.4619769750163627,-0.20521698175820366,0.2982249733914907,0.5083321955496125,-0.10174286058149994,0.10897847471312434,0.6034811271294818,0.523769834614937,0.3457230376962057,0.5743965521264849,0.034042983783306294,0.6396599038392404,0.7508686179635503,-0.4059616875689367,-0.31180965332093485,-0.12150115811815877
Rolandic_Oper_R,0.20402530859741785,0.42780424907133174,0.5822318813489971,0.5390158347910506,0.10692309855570846,0.6337035454200189,0.5276925196341377,-0.04494886438113232,0.508899125976169,0.04125668802397148,0.40132082572541095,0.5694375917836582,0.4058921566321782,0.36982365577621784,0.7977612275307426,0.32296115731597197,-0.15796946616186314,0.2623252159680381,0.0341601639290386,0.46483702074158595,0.08661827995697939,0.38403764103147175,0.3661092269692709,0.6620381404999598,0.2542120675673048,0.3004270870765431,-0.09296289528922748,0.5109775803391118,0.33022637446214725,0.45302756913645037,0.3633467785417448,0.19244764867109257,0.4237040556701585,0.08780665550430443,0.31114990975189616,0.4562677083357564,0.7777964258962513,0.6420906542459777,0.7046479109181804,0.09600661054555695,0.22385575775856598,0.13304701174571104,0.11366718350165851,0.469549208983649,0.7628687084400407,0.5719332401019981,0.2688313978343001,0.027444619375812964,0.4759740805648091,-0.1931624155383147,0.25370967943591294,0.6780762560676682,0.5564910479473496,0.648243810662967,-0.3175054645232076,0.5834565546880903,0.8258972183450002,0.598318590790316,0.48120523383971586,0.38952228414398743,0.7854016244486597,0.24887809141045336,0.2615717697052016,0.24756658410829446,0.6964372096323358,0.1728232870817157,0.48427125656314646,0.056270214899796556,0.22287308009786666,0.42283691785871064,0.5383122853244053,0.12163229776121402,0.6172079151976131,0.551736620555228,0.72518666263661,0.7166311131560659,0.7588679935596556,0.5359428223979339,0.14035737905032436,0.6913624385756602,0.4760612554345934,0.20645477108313295,0.30936025765412145,0.16682269517067286,0.33899550612686336,0.09391252865569015,0.3816148250363952,-0.04474657151695813,0.2901438039315824,0.31238195087522397,0.7770774595595031,0.12988774360576202,0.5918865430894356,0.7273108460837392,0.7541928551125908,0.20022023652199344,-0.08136534288344123,-0.23884586536549895,0.7346714063384396,-0.03376124476364814,0.40260002392717775,1.0,0.5377976259502167,0.16084351505990926,0.29487926419498195,0.20835674548489774,0.29574726060703405,0.6654704753739049,0.6004756589894572,0.26075450865683364,-0.1116034228567634,0.22010149533201315,0.2896150709228189,0.25857011969310434,0.5808178506855723,0.6600798011908984,0.4740635601040631,-0.1999065325091699,0.4845370747479841,0.19376197929515734,0.2626900730723338,0.4830086308718705,0.08739354625011872,0.18174660701458575,0.3027022412391784
Precuneus_R,0.239974364803007,0.3789338699605367,0.5556535527574481,0.4748950172731412,0.26868202514078005,0.7429046421626454,0.3168641507541942,0.13273775323816395,0.5112648889272963,-0.046982820034561036,0.43239023470522797,0.6521163782988139,0.3954365864309628,0.49335658717611647,0.36766168947721456,0.46096160880371684,-0.09427515136501809,0.2741424522164113,-0.03897928076872809,0.45726192906060215,-0.09051084333456262,0.49341214580420956,0.44026149689299937,0.6602633601452854,0.21262157005510934,0.387552372418073,0.08746257761909476,0.5780964413801621,0.2681218520422607,0.719198450086038,0.166545101933668,0.19095628550787924,0.47868045513347907,0.07177373037635236,0.17400399464750996,0.46239768166015055,0.7281724462722355,0.7297193062155732,0.46347216063750246,0.38491679628523967,0.3151620670508557,0.1625734680518933,0.2334575510675068,0.1872953291780988,0.8210391688735098,0.5443322256453237,0.17575794123817287,0.15797448575550818,0.8644958251989825,0.07381401917406388,0.17883317039581315,0.7223347898773612,0.3911855255082509,0.8351142794169585,0.004276751814427625,0.24378765145815992,0.5905868447633715,0.5423835613141623,0.5309846797373096,0.894875584072436,0.556428603413074,0.38717915179737955,0.2593262889394681,0.3026803939904003,0.4694684401221376,0.10223497079118268,0.43273564187875513,0.17568115754039554,0.2540148044112979,0.3014792198039049,0.675010674418037,0.06886980361445154,0.5211632872121583,0.43009450816161426,0.6040928320202633,0.3117131145415606,0.5404514328836107,0.26261836353686135,0.030145310544690006,0.6057348086949944,0.35948267308903065,0.32174824809062963,0.10843477254290125,0.2523939443771921,0.438609032864668,0.06228786546800019,0.40237275304185244,0.2711965891818989,0.25553131079221314,0.3474091124083011,0.5405384396817308,0.3227221840124603,0.5631770461881307,0.8375831939211236,0.4016132372581044,0.1283340317446368,0.37765320159766447,-0.12663043377263472,0.5378842311969938,-0.04135627262850684,0.4120483587162546,0.5377976259502167,1.0,0.35018499348116267,0.192510885372414,0.2573153571259992,0.23986400370001779,0.5292238691712314,0.7193627073687797,0.22362541579558382,-0.12838530186469876,0.3409019520620235,0.2041196056250033,0.09876341728590642,0.7483811750556592,0.7136178932582995,0.46985812626662077,-0.01093562236714637,0.3741481259986028,-0.014024907932642905,0.3710995783090419,0.5475963485670422,0.35060537889746246,0.10850112190380594,0.3113985990254638
ParaHippocampal_L,-0.47788443907280814,0.13956489364902994,0.4547550212458994,0.5643429788610922,0.24886651362812898,0.29417334563226344,0.3493133994409968,-0.4816438339570797,0.689792304240281,-0.08195779392480693,0.669113727825172,0.1548464376410029,0.1957880601243699,0.2706410802023487,0.3342449778519114,-0.12181339758978595,0.16294168638070297,0.4917807736390231,-0.29187762153341346,0.6292864143913554,-0.4363864063477985,0.7707253084461437,0.509260999402943,0.05001353493821043,0.3890611737732441,0.38090232380353584,0.11998255370097394,0.7177737054761243,0.657079676726876,0.340131433151384,-0.41738552953003516,-0.041335236232116955,0.5452829079716057,0.649758195289111,-0.11072844644132362,-0.21680817290683477,0.22850533585020832,0.3337034214950153,0.588102729490412,-0.41109049362398953,0.3622699307254054,0.7382920003305165,0.7263797474813565,-0.3573127855163827,0.18583811315323123,0.38278353742842797,-0.24247890545441306,0.45131455135144183,0.27316219620863313,0.3490818186191872,-0.15929732942448005,0.5075289194957642,-0.3896596614829719,0.10816149576003804,0.299834943585222,-0.27264196426697346,0.39774385778994326,-0.09391118636979702,0.6249027093715563,0.2684333000096776,0.049092410064413526,0.4452525178174198,0.08210214226869557,0.6262464735046444,0.5062221361631706,-0.09145867863495985,0.699479586313759,0.27774493130802447,0.38988779211597435,0.5283567737046342,0.26051313082112265,-0.1460707301063607,0.4361916638419186,0.5432609343222373,0.16873143242360436,0.21304090157682223,0.23077653184507432,0.031026330312001457,0.2798102109821955,0.06531423997153706,0.14236194221812734,0.40097785823186455,0.014304786273878644,0.5642066154566451,0.8106865433948045,-0.16767142649488817,0.657856639345963,-0.2598466279285152,-0.18240619530995622,0.22898148677054211,0.1755515208330072,-0.45153370086842715,-0.13861887100134823,0.40956689566925825,0.044396116883071914,0.05194616707497411,0.481791230095048,-0.11803594603281728,0.21444310772875524,0.029369012328809025,0.7100818921007984,0.16084351505990926,0.35018499348116267,1.0,0.0022240231384477835,0.5156745938837448,0.18685239521590327,0.17907289919073496,0.40106860771761466,0.43569875255979595,-0.2231724022640713,0.2930219546519148,0.19348869993763312,-0.29534013695172157,-0.0012086059235727972,0.5227316814377578,0.443750716903567,0.44941392052416407,0.5943045387393048,0.02261203640799787,0.7018101768448692,0.6432636157118836,-0.40928820056044823,-0.2844390213476767,0.01885043644826371
Cerebellum_8_L,0.25017957070600316,0.12449994380539958,0.2946883251406763,0.18599322456293982,0.3780954043642443,0.37976224597049213,0.09170139152001215,-0.025827594437053188,0.23420116302305583,-0.024861561822786135,-0.042973367249305235,0.2675998855466047,0.2081298690717296,0.47138059174439645,0.11432835881495523,0.24542750909099453,0.1965623951152386,-0.055929867633197745,-0.009313092183966575,0.2813229258091381,0.041428832650801876,0.17032518619410075,0.1544893213457905,0.32204647774587825,-0.007388204276981103,0.15638013529965494,0.13844231443574787,0.2854834606097335,-0.12725097272287264,0.22404963354173998,0.3270127371272899,0.660127330264357,0.3379943163711439,0.04084683700283953,0.10252699750884878,0.22918268082157772,0.28095642147026595,0.33418605662695366,0.2032709704363382,0.04331179130072665,0.1262451109398286,-0.005361044929167794,-0.2359396819071232,0.2410445178694295,0.24207335003499644,0.43602851064630316,0.4810748583168301,0.21554997444181676,0.10243400570971553,-0.2629976987482702,0.30921032929361225,0.36391114071453584,0.30935818994716263,0.1821348116928963,-0.2984804260125301,0.24396730338840286,0.3765796995597059,0.2518589612611645,0.24838648236997207,0.14234374934535393,0.10244251365581425,0.21129036342287139,0.1748177517028357,0.1768638355556208,-0.019754555660216853,-0.07631987955254303,0.22760362062309597,0.07107485482714057,0.07638978204682209,0.2306727192927288,0.42215139130503,0.40412911165437404,0.3959223827767486,0.27039058497341384,0.4562049541833751,0.08732845895503433,0.4837098997486829,0.2492322474291105,0.3120068800551995,0.47257603831570594,0.5042711866451615,0.09003793242432731,0.2785344353515082,0.25193708136653853,0.14561409393738467,0.012238325953158274,0.3197879192931296,0.07381942933744828,0.4019734537936346,0.12373991802124067,0.4497606625251264,0.18260367125814136,0.41771914785321473,0.3198105693520596,0.3918384556313043,0.06267875076902536,0.04539959748333423,-0.3026716202531978,0.4362584231911343,-0.0016167253341761985,0.07223855122210601,0.29487926419498195,0.192510885372414,0.0022240231384477835,1.0,0.1577367907016299,0.21004239764417262,0.46866086942207286,0.4176508117986081,0.535965191851494,-0.03760014669224049,0.1027263690705564,-0.1384425985474636,-0.007707020314632502,0.1492152881242504,0.37050062801759037,0.4580754534172078,-0.0391742389586974,0.32096985285408186,-0.030878368055895132,0.2711423462227966,0.23288205355909863,0.042365215526896184,0.07414078380062661,0.37867168793168254
Fusiform_L,-0.08461980149728328,-0.022297930311758384,0.25477709633817175,0.5101383932679576,0.5791938453681346,0.2267094087625948,0.2733382842332231,-0.12426688423403937,0.5447716663428989,0.17012977112294672,0.07024843175439184,0.1923075522732491,0.20758980532372587,0.30110068156091646,0.3784813059932559,0.0713143050803673,0.2758645792844414,0.21560777668048062,-0.1955280294110255,0.4316844554174467,-0.21097345322538064,0.3452842310030179,0.45196308162151133,0.0682848729364764,0.3384334273342503,0.2772952742605493,0.10758232391779814,0.4130555960613637,0.2581158704369082,0.27317258819994733,0.067691863966376,0.03676602856694924,0.3739932222748747,0.5622930678584709,-0.11205532975494562,-0.14801283419888805,0.19487135255444862,0.25067426712178287,0.5222760295739282,-0.09576722965707263,-0.09955006928445845,0.3826420214907419,0.37350942729030423,-0.1920381254591333,0.09499900840447628,0.30469175933646653,0.13316517123544122,0.395231687649001,0.1373255402379899,0.153297310950172,-0.02244702262258483,0.45118376842544416,-0.08633543276391449,0.04766733337578864,0.11064512749619422,-0.17173846275698773,0.4907607420363664,-0.007218223697494486,0.585647710815176,0.17144363183868291,0.16354977468418222,0.221194104869716,-0.0614283972140483,0.42712051453208,0.22846980352440596,0.03231086491591026,0.5151792814070195,0.2856584008511787,0.29147237810519455,0.5626024421067289,0.24600438927919344,0.1129058738239435,0.41268547137260686,0.4529715292000768,0.25351601143489855,0.14552678803142824,0.3115879462344017,0.08686576995487219,0.27849347242984307,0.29121778101635115,0.3394567087918448,0.40684219577992997,0.07209511284360641,0.46590612844291834,0.6154223823587427,0.006927903907306987,0.52820690833732,0.038759295452343384,0.3235241973712291,-0.13221849147971274,0.33682906072658486,-0.07518663850252738,0.08511753874580988,0.24868138361644435,0.3587373215029518,0.42416514719627973,0.2425609924857028,0.174595747239857,0.3471124036992037,0.0038821666298065813,0.5183219554600901,0.20835674548489774,0.2573153571259992,0.5156745938837448,0.1577367907016299,1.0,0.26660886036119497,0.31776206450824473,0.39900203852235794,0.37207985551174855,0.017746360824913585,0.19881341372324057,-0.005415875383274144,-0.049688660680018835,0.009355752588357585,0.4192199265294878,0.5864674954690037,0.3640047046711803,0.6413601831224669,-0.10649685632610993,0.6237042392583757,0.5093481413949101,-0.06496585348548507,-0.18378439953138376,0.233130140302829
Frontal_Sup_Medial_L,-0.04477892860292023,0.18112225017586397,0.3876159076757392,0.4723188408300383,0.15989801230370893,0.3855780935380504,0.32606755910579643,0.09838521363559774,0.18182155995310162,0.4437294039493772,0.1530219501308521,0.5885591849104744,0.9470840909327733,0.41932808585261844,0.5434630746702979,0.17540759465463063,0.28012645035472555,-0.02464093797589003,0.04055006935222078,0.27749770987999534,0.14432179083436145,0.28296304929394356,0.8062984294066033,0.12099677700487574,0.7239216951500591,0.28716819435145285,0.2166357406032736,0.36724906248269257,0.02540779143918058,0.3166822564220654,0.132304336269481,0.36344991123861065,0.29007149849956354,0.2208003924571337,-0.26310740822284895,-0.03532428368478038,0.31820719392070207,0.5842199796390616,0.3048641798903548,0.1624707943672876,-0.12110596081357665,0.2729609959116137,0.10862284407701384,0.1307563662358566,0.27338851108862255,0.3276961424028014,0.2128266179552697,0.21367010319656266,0.12233526727579822,0.07426934495258182,0.24291783128721778,0.5930201883641651,0.027589654566496334,0.34172276135356733,0.09694128900106788,0.21593049035729014,0.23754916049078528,-0.05532770174085602,0.36357322515488466,0.12308101351423108,0.5107921962809917,0.3213234656364118,-0.005801210996288919,0.13959455692055958,0.13564021694839992,0.013203794001418913,0.3219223369588719,0.2509796162223057,0.2655358985883204,0.38168790775317296,0.2604905438749941,0.24569392097156617,0.22976556843459345,0.2731383008066802,0.09424315324974854,0.5004541219386343,0.022742981118574576,0.2433463332124408,0.5647300893099962,0.17657712442756412,0.1677221025630865,0.878928315800656,0.034372113276550875,0.5193195858061481,0.20922557532474922,0.22939788299746827,0.25519753258975286,0.03465195902851433,0.36916724089826564,0.270095558129344,0.28294705579743146,-0.10714846056195505,0.009369375862138204,0.43116420454649884,0.31595062042909305,0.1834401966790147,0.09572694254252674,0.06432972179767454,0.43210560837716494,0.07988627749557259,0.15576220039390049,0.29574726060703405,0.23986400370001779,0.18685239521590327,0.21004239764417262,0.26660886036119497,1.0,0.28123442779924324,0.39844418392519576,0.3568881183611741,0.5752724722661774,-0.1694181316062127,0.20434369396271113,-0.15135511773399174,0.3519419251282485,0.4815456024231415,0.3008447281624715,0.5183815513999162,0.274646333085345,0.5529788083610809,0.29330738788211586,0.3380957728313123,0.06566142765818865,-0.05819220545585885,0.20314395314884115
