,Cingulate_Post_L,Thal_PuA_L,Occipital_Sup_R,Caudate_L,ACC_sup_R,Vermis_4_5,SN_pc_L,Thal_PuM_R,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Thal_MDm_R,Pallidum_L,Rectus_L,Occipital_Mid_R,Cerebellum_10_R,Cerebellum_Crus1_L,Occipital_Inf_L,Thal_AV_R,OFCant_L,Raphe_D,Insula_R,Temporal_Pole_Mid_L,Cingulate_Mid_R,Hippocampus_L,Temporal_Sup_R,Vermis_10,Parietal_Sup_R,Olfactory_L,Cingulate_Post_R,Postcentral_L,SupraMarginal_L,Parietal_Inf_L,Thal_VPL_R,Fusiform_R,Cerebellum_9_R,Amygdala_L,Putamen_R,Thal_LP_R,Frontal_Inf_Tri_L,Thal_VL_L,OFCmed_R,Precuneus_L,VTA_L,Heschl_R,Calcarine_L,Vermis_1_2,Vermis_9,Thal_MDm_L,SN_pr_R,Frontal_Sup_Medial_R,Precentral_R,OFCpost_L,Paracentral_Lobule_R,OFCpost_R,Thal_LP_L,ParaHippocampal_R,Frontal_Med_Orb_R,Frontal_Sup_2_L,Amygdala_R,Pallidum_R,Cerebellum_4_5_L,Thal_VA_L,Thal_VL_R,ACC_pre_L,SN_pc_R
Heschl_R,0.3601870139046564,0.37236496041348166,-0.28081590822525443,0.6159188303989035,0.45961369714067024,0.26598083104542103,-0.08961321515740826,0.5391978947441884,0.4308329431848371,0.5809723788797149,0.7196940727398805,0.6006787641757442,0.1962143994818359,-0.2887123356879814,0.22406548297384288,-0.13958501402367915,-0.22392877226277935,0.4316614925844402,-0.20894076670928202,0.13031009070024302,0.6736541529658683,-0.08079516979117099,0.5520982184705178,0.5925056845598998,0.4928393085611819,0.568617244191474,0.11923898192911948,0.12716036782468754,0.46714936752624214,0.6024067278174212,0.3930194157589734,0.3631111091061963,0.5007328816090136,0.3312672725394719,0.2516373177575771,-0.006452718619196445,0.6008599992605014,0.4319980565592946,0.5297823749780272,0.613426859915029,-0.19186288415253253,0.343693830744533,0.3373844243626208,1.0,0.07504957995688284,0.3597845248482242,0.20200949756434938,0.6309060665381714,0.5812219714435183,0.24977384690621962,0.4813573811858783,0.06965512246481688,0.45657672008097483,-0.04940551433007745,0.32696988074827066,0.6874991307863956,0.2125318258643032,0.23648644922105183,0.27367904179537245,0.6432017520140072,0.42039214079144843,0.4749659634604031,0.7035866630691276,0.17538354125898203,0.022991470789697856
Calcarine_L,0.4823755563528726,0.045556511445190316,0.7036990790053308,-0.19421298861854666,-0.20624913312924592,0.6436440384920542,0.2912640978016555,-0.0444822711558868,0.22586528395933547,0.2875469987376547,-0.14582834137933454,-0.446383379548027,0.2159872276909587,0.6832709896031792,-0.19705948712754492,0.330365460134704,0.3050068303714849,-0.03330652917599747,-0.1863010997240555,0.01822554901946889,0.10800984787590223,0.44384465731358597,0.17043262926049962,-0.3450977222434134,0.5617876394367369,0.01606480883603885,0.2966750852618912,0.20681627682161807,0.575866992054721,0.42160149536972463,0.33362552365820614,0.4366887521178919,-0.056548477948526285,0.47932219780720453,-0.45903257117955004,-0.30272119922227236,0.13970832461749336,-0.16276200620641001,-0.12002684519915664,-0.05957855705481631,0.1498781931577997,0.5640899134284538,-0.4265420136759997,0.07504957995688284,1.0,0.5071512611849934,0.13767427639150603,-0.17770896378142878,-0.04727771009563583,0.07470446234189049,0.5554616924551203,0.45713446860962703,0.6036883786220361,-0.11974043743833968,0.056073729186807024,-0.1755785815394165,0.2687771128368011,-0.11884455247879035,-0.014556695588624047,-0.16420061196430358,0.6307576155197024,0.14995024441207866,-0.11266381388457614,-0.0661241086066861,-0.09356241663099163
Vermis_1_2,0.3757798035146791,0.47050272070143556,0.2877899918206011,0.3723218245892103,0.20878047638776434,0.6908029694678753,0.36262638287528065,0.37533935133074287,0.2700190305151876,0.5759769779921478,0.06892179423769437,-0.09339351981814632,0.05391806606438603,0.37134670142296716,0.1815470678234495,0.47475100480567695,0.12654652016678716,0.21142917155306015,-0.01562823698841041,0.2323674314776672,0.6052001264445646,0.21426343274718576,0.572143156035761,0.03539550433039123,0.6944230659317695,0.12810119253146549,0.19408129411366967,0.21893881951368788,0.38784740552980157,0.5282206673637333,0.5703251799200307,0.5307885477030448,0.48150175725179023,0.70071579911764,-0.05277319784934225,-0.3816022318059663,0.4935883517804793,-0.02916744655145226,0.28085185815945374,0.3275613975556364,0.06207117551664429,0.45149402736684513,-0.032098136816454605,0.3597845248482242,0.5071512611849934,1.0,0.5062849864207274,0.14034742141289938,0.36606646435535145,0.34861321581699545,0.4222517176694769,0.41918807914914236,0.5021648686589404,0.204176752263145,0.039857630709964356,0.1674081882709782,0.14650568590343302,0.21440225147043823,-0.17570497201709426,0.07091760138754587,0.7925761377911112,0.4453665319462677,0.29961722806230523,0.0763574503260576,0.2658355875926791
Vermis_9,0.21532029933200766,0.5181277155451974,0.04885459872533492,0.434783337243329,0.23298431061800107,0.5133212871330961,0.1719266654014415,0.44317311510249985,0.23921044107249229,0.29407544503693095,0.10617433134261625,0.030235927292779487,0.2545375163519248,0.11506766271166795,0.29368514434020715,0.45086447313922967,-0.04151408621151657,0.39371846876289346,0.02427057459132437,0.13161969559383355,0.32637972844141244,-0.13877019508979652,0.48738323251203935,0.21238277464024163,0.5808089471489106,0.2058871888884429,0.2728519535144637,0.24187419490768722,0.20110800812991136,0.41124220930788213,0.46421720062118277,0.32872545847689943,0.4928617546720054,0.4193322050130964,0.35544646396839974,-0.28703097284821943,0.24557979823626752,-0.03724292542555868,0.20322161756400525,0.37364985335869333,-0.004804151018158188,0.2101758078702926,0.29162251042873066,0.20200949756434938,0.13767427639150603,0.5062849864207274,1.0,0.27730878606738774,0.3331092920215743,0.17673356202516116,0.22162646876016534,0.20988582514094722,0.2842682588051103,0.0747717701115303,0.05325762554975761,0.2708403356111226,0.18741820542939408,0.04090723026296646,-0.33902358157573736,0.08220109626691453,0.5474428738914962,0.384448547800048,0.40699541772373393,-0.005467045800909813,0.43639002572979385
Thal_MDm_L,0.37418005307583974,0.5989378609125737,-0.38904671307867,0.7187280223678802,0.5749255805047019,0.20450379575490463,-0.14644128790118793,0.8370241251164539,0.5937277158806448,0.2803339758223919,0.847554902703335,0.6817341235966554,0.24563428685975788,-0.41345292363645936,0.43171613608703774,-0.15879561059774785,-0.3490798590152698,0.7542104968613115,0.12208097179683501,0.06401298365394717,0.4301586490687588,-0.35118923104130195,0.711453480955929,0.8067587733960099,0.3082041518397564,0.4726944993818245,0.3239747743399176,0.07366413497854743,0.375755260906532,0.6249301529840496,0.5469220469917956,0.48977838501477566,0.688348134309707,0.26618414864890017,0.5736450092695011,0.24888136567954716,0.3960584060627916,0.4596439354221905,0.5120880748882809,0.8746951331602215,-0.3278740449451976,0.34577891275397044,0.6209834299749,0.6309060665381714,-0.17770896378142878,0.14034742141289938,0.27730878606738774,1.0,0.703309872856151,0.35475587300813627,0.3635288724946197,-0.20431454694191087,0.30188545720273147,-0.07185643184038137,0.5719225490653719,0.7595533350135303,-0.001657132569481411,0.45111501193218745,0.28802007179137035,0.5585350970960802,0.3122268132014595,0.6836626378072443,0.9039777052229387,0.09484520269624112,0.330132389300649
SN_pr_R,0.2773637068966009,0.5541342657729369,-0.2538614121763522,0.6246844166340714,0.49566838486322595,0.38231174847184307,-0.018396763111963282,0.674261844267289,0.5202838999865234,0.3289093480684958,0.5872034849585039,0.4639295562074345,0.2502888915608413,-0.20184521035497552,0.45523793397403345,0.0808410709995977,-0.28222122939135996,0.5604196660088151,0.09983232867978616,0.09092862428219392,0.5114095737793962,-0.23753757186108995,0.6943843622333989,0.6609591867163418,0.41414116399984763,0.45728555006693544,0.30400100247586914,0.16924703311481282,0.27870197969407184,0.5768194207609738,0.5524682617558144,0.49194709253521135,0.6505028523022732,0.5064631932220216,0.4565310220604571,0.08961927837690771,0.32628701291609036,0.287316852081878,0.4112256153095832,0.6990227740932168,-0.2583612514830472,0.3497533827022845,0.4984600637241683,0.5812219714435183,-0.04727771009563583,0.36606646435535145,0.3331092920215743,0.703309872856151,1.0,0.3719524982092106,0.3229681939103684,-0.09497486814590132,0.27372507518184735,-0.04294644326166395,0.3526875358860018,0.693421919649522,0.04425184082775881,0.43101569133984496,0.14693546807044272,0.5170794962340444,0.4519240371265236,0.5820914471867881,0.7248896621256055,-0.02661168654313893,0.43161951627053685
Frontal_Sup_Medial_R,0.25462214294200325,0.30517573907277623,-0.02644891028708239,0.48839764613842485,0.6546124432268643,0.2727205949496652,0.0925422153490509,0.30472275181746333,0.487824096894377,0.628145317628987,0.2799442870596288,0.1245753276706531,-0.07042639763438324,0.017554617965833356,0.12124530638806633,0.1882716590396553,0.06749664127682808,0.3414650373286062,0.20810674909939894,0.14866638393362475,0.5684745887396748,0.020381684463427155,0.6685884751171365,0.2703581590777289,0.2090033989769371,-0.10775971255664732,0.24028839140862104,0.05307832749742817,0.2654910777272417,0.5715313026701949,0.45766251981863565,0.5048247665202453,0.26263596882826207,0.3786849921589129,0.1932998090088719,0.06737839866661184,0.5279247398978656,0.2829167797637739,0.6379385116290834,0.4449754318076578,0.14088558124955283,0.33661255289895337,0.1461877009593129,0.24977384690621962,0.07470446234189049,0.34861321581699545,0.17673356202516116,0.35475587300813627,0.3719524982092106,1.0,0.42089610087033313,0.14298595433667036,0.49917362792288683,0.3585778481363997,0.3646433029011425,0.21029296020802182,-0.1637967838313949,0.866207664802244,0.06924501904026449,0.09746629293179114,0.34869466108374336,0.42641422422982267,0.41911423122027525,0.5231194838863212,0.10968822169539096
Precentral_R,0.7095711360609527,0.379189062653858,0.3561116542587841,0.3202035679045314,0.24233071397256936,0.6038817717836292,0.13965102253464204,0.36596234880403616,0.7204948801667291,0.6787034403029423,0.3878121472163462,0.062337928962144115,0.2992095475758355,0.27694832454518686,0.049980084630128166,0.12326530630117788,0.06663064071443829,0.36018074154089896,-0.12797058569607495,0.11361304125631334,0.37838420880648393,0.2852234636239509,0.6217919295937794,0.18359936566264115,0.6026760464925351,0.1720284275128827,0.522644274451476,0.21106069375565673,0.7559912047436538,0.8690318290216621,0.5879941109912521,0.7272319631419831,0.23907523631580316,0.5595791280421585,-0.03291671330622555,-0.06903965819590228,0.3694014682299056,0.26366871059249797,0.4120519360585359,0.4781672725967903,0.10529451806276581,0.7515231727974223,-0.10053495296910045,0.4813573811858783,0.5554616924551203,0.4222517176694769,0.22162646876016534,0.3635288724946197,0.3229681939103684,0.42089610087033313,1.0,0.3269328134200724,0.8681158355882094,-0.08513325031184897,0.4294211026159821,0.29431578790927254,0.38191014808649165,0.28501588577987697,0.23207271751667313,0.19143516127689697,0.5479654154871353,0.5186304596360476,0.44045362959742906,0.0873203044221003,0.041209024275921234
OFCpost_L,0.21358835839470156,0.09728781623803048,0.2845975570731476,0.02793572693887893,0.003856585787022221,0.3335821098214984,0.3650094999153138,-0.08291398646295592,0.08416950264223058,0.37429773506526304,-0.1997001901911036,-0.3755630276474375,-0.2764882535800822,0.31935324569470525,-0.0938800334383462,0.33125680208361097,0.21886738606416614,-0.062046657273651946,-0.1823807929321508,-0.0961132706921376,0.3000416782698275,0.466758889857779,0.18099720389057006,-0.3964588926614152,0.4292869847757082,-0.12570300926275735,0.07529723355336004,0.3968221078997353,0.2558964747726345,0.2725595020474189,0.18338537632259816,0.2860376073710174,-0.05642680646192418,0.27988695654378115,-0.32895037426966994,-0.4936325260786269,0.3018922063817958,-0.062327279549958536,0.08725768167925908,-0.10768429527343559,0.3375515701257934,0.22056350266356753,-0.3851837312005599,0.06965512246481688,0.45713446860962703,0.41918807914914236,0.20988582514094722,-0.20431454694191087,-0.09497486814590132,0.14298595433667036,0.3269328134200724,1.0,0.39083625393309396,0.06672670247344788,0.051190342619586396,-0.1748829529011291,0.15235599237084294,-0.06125428533121612,-0.18074410080652115,-0.10866831504030146,0.3257422155811096,0.028778742325708994,-0.07496786911426337,0.09366511128839417,0.03246932152803167
Paracentral_Lobule_R,0.715511820339895,0.33400551181014393,0.3355379558393244,0.35380247229555606,0.24821197133360237,0.5954956745686999,0.20874606756062128,0.2716027822728069,0.6580255791506285,0.689199587808602,0.30609136997783215,0.03277076596228425,0.21906342728384,0.289938083585856,0.00898744458107144,0.22572355992148796,0.10214406116388015,0.30138538058876757,-0.10996491866076356,0.12918312871414395,0.41412224490903987,0.32964182863959884,0.6485568637692771,0.12747044193391127,0.6160669294556715,0.04930224460866759,0.4729502354734725,0.2693636483967113,0.7533080093922211,0.8580577743308938,0.6357906851556759,0.7064260601852571,0.20962332713008916,0.5449481628351757,-0.09033318741764604,-0.10762074031972228,0.38946796266973177,0.18848824843835743,0.4706494036411175,0.42994898501121903,0.12865603511217863,0.7755973076626541,-0.11309132970754222,0.45657672008097483,0.6036883786220361,0.5021648686589404,0.2842682588051103,0.30188545720273147,0.27372507518184735,0.49917362792288683,0.8681158355882094,0.39083625393309396,1.0,-0.01546304653070517,0.3368490400536512,0.22365195560185885,0.2859905379501754,0.3210338945534875,0.1508189908962695,0.14861747735375488,0.5761810797652218,0.4536620630878211,0.41716352650797234,0.18083653391514878,0.0678269063882693
OFCpost_R,-0.04033716303350198,0.0023351128848414266,-0.12476545837499202,0.19005744755125195,0.2198587419471166,-0.05167670960900523,0.029902410279362718,-0.013717146021158914,-0.05203186818630247,0.222624866780756,-0.156583066856194,0.0901353967603216,-0.24970838926021038,-0.05423101205091022,0.006257516427825967,0.16114833533078599,0.11261587872215577,-0.1922262644972371,0.024916868246637233,0.08508215802805602,0.3762229250956605,0.023455015085691686,0.1453868233355229,0.02800918563441968,-0.12520427149585134,-0.25324314424120997,-0.14326881290415674,-0.0421979269853509,-0.06955600847099125,-0.03944586080110462,0.05797273485789812,-0.03189541993514818,0.03891319717931583,-0.029186104676755295,0.1497901224621072,0.18591750250201924,0.38225805729123474,0.06435827424335365,0.37689026636332074,-0.012686087646595387,-0.03034586911884035,-0.03724273289217681,-0.034559916255850455,-0.04940551433007745,-0.11974043743833968,0.204176752263145,0.0747717701115303,-0.07185643184038137,-0.04294644326166395,0.3585778481363997,-0.08513325031184897,0.06672670247344788,-0.01546304653070517,1.0,-0.02621966293200829,-0.01603996078356774,-0.2395236728824293,0.459628447520146,-0.07262392465831351,-0.20202972770449568,0.12822262045797786,-0.07326287886258954,-0.024565078038719816,0.2741586436027705,-0.02776085507477762
Thal_LP_L,0.27540522122682615,0.2689734826109186,-0.052905758893630694,0.33993266079175993,0.5430175460369935,0.2190904951813507,0.06892228844737171,0.4843592402604879,0.5591915975727466,0.2858883613655884,0.4914780969573477,0.2932998771669968,0.14533132633606996,-0.06658046634233732,0.13170263282381905,0.07802417584109729,-0.02181809546277405,0.4017480396534571,0.010733931173520922,-0.01544961179858136,0.2502401187729918,-0.16553999852208293,0.5085746762384312,0.33206451996738756,0.2570761526997065,0.13850618464897116,0.2931269200254021,-0.10913733799527266,0.2920126689676795,0.49816171124936914,0.3591078508895216,0.44257687744467694,0.11443853572949705,0.20000558569398513,0.38938906397062756,0.1856076749693797,0.40236704122528116,0.7581363919180454,0.28492863204006363,0.45960692367730716,-0.10415301702728556,0.3191973544097529,0.053808648727889014,0.32696988074827066,0.056073729186807024,0.039857630709964356,0.05325762554975761,0.5719225490653719,0.3526875358860018,0.3646433029011425,0.4294211026159821,0.051190342619586396,0.3368490400536512,-0.02621966293200829,1.0,0.4320452243816651,0.05046981822318632,0.3708974228133936,0.3226185511684857,0.06087338902141061,0.29789612116653,0.4670180946665188,0.5505184519138555,0.13560570078366238,-0.0008645024409576687
ParaHippocampal_R,0.283881976398794,0.523769834614937,-0.4098455659248717,0.6643439231006861,0.5597270183323756,0.16203469508993576,-0.08145456312010761,0.6566819809207873,0.5055401858975193,0.320954502733465,0.6135077059583254,0.7889902595221,0.2982249733914907,-0.4377771912920018,0.39123753561972735,-0.09034264841889544,-0.2989922879653882,0.5585735630552312,0.02013688841652385,0.2121110971113835,0.5019537397516064,-0.31180965332093485,0.5731175122337206,0.8794134340099251,0.27314320087158944,0.5442361844549714,0.22585786177565942,0.01207825924103617,0.31096466809877943,0.502338696944113,0.3797675401401174,0.28539713431722924,0.5743965521264849,0.22892013258113583,0.6176991623889475,0.23685389230597387,0.40763387666580153,0.5083321955496125,0.5432549628933776,0.6606949680724482,-0.32397448046136373,0.309356728473947,0.5880105672033237,0.6874991307863956,-0.1755785815394165,0.1674081882709782,0.2708403356111226,0.7595533350135303,0.693421919649522,0.21029296020802182,0.29431578790927254,-0.1748829529011291,0.22365195560185885,-0.01603996078356774,0.4320452243816651,1.0,0.03731247685583104,0.35796558609956014,0.12900465350204235,0.5497601774556989,0.3271104611769255,0.43798890822252323,0.7723702390111994,0.034042983783306294,0.3516011836679937
Frontal_Med_Orb_R,0.13099879384471927,0.09930099457396249,0.22920109976992972,0.03338551059422359,-0.05868343711050239,0.3432669656403584,-0.010057248941339105,0.023090443619627827,0.24921815722877458,0.23646471410535475,0.14176317321238782,-0.08099236891645395,0.2627734381113033,0.18818197386185703,-0.05462977213004329,0.03297758362964979,0.025268763541771707,0.09868548197928427,-0.1319917155049219,0.08774536808613015,0.013976250757397337,0.23818037970093817,0.06659953051432757,-0.09883094362633862,0.37644206330844465,0.2526426217614041,0.08904680756862914,0.11743268679257829,0.16550239589587853,0.28164518344197365,0.12165125913757177,0.2341454177239572,0.024146714736218697,0.3316144608400648,-0.10028812355797032,-0.11255182323236533,0.022069047258989918,0.05125326052528089,-0.06817523835849233,0.09423349664975332,0.26683385873414783,0.12253278926577857,-0.1141197779712986,0.2125318258643032,0.2687771128368011,0.14650568590343302,0.18741820542939408,-0.001657132569481411,0.04425184082775881,-0.1637967838313949,0.38191014808649165,0.15235599237084294,0.2859905379501754,-0.2395236728824293,0.05046981822318632,0.03731247685583104,1.0,-0.27911933017557994,0.06745791325933648,0.10763207449458533,0.23512886752992138,0.2315170758151577,0.07419819589421939,-0.04572729196098551,-0.12081971781558166
Frontal_Sup_2_L,0.21681728658939914,0.364510556496462,-0.1435911260649953,0.5216805340997857,0.6351845214758255,0.14259369724058257,0.03091689138247815,0.36264670236813756,0.5085564945237332,0.47541342125364067,0.2962267473602706,0.3509052338468835,-0.08193201808796467,-0.12117883102122214,0.17057326382808602,0.0637184259572503,-0.058832944133365726,0.356429046074095,0.30485955863819114,0.20386872423624655,0.5107209262424353,-0.09707141046163369,0.6427486135530716,0.47491759662840066,0.0070938949895509905,-0.08104840475184659,0.22705957524353831,-0.10521078899044504,0.21612586894525562,0.4570806906640715,0.39344876795660016,0.40036966989055506,0.34199220700379807,0.24991493406968557,0.3344751035651258,0.2918278109861819,0.4536818104921044,0.3047807444290567,0.7270534793469874,0.48230377189134055,-0.006789285018059829,0.3157295714105865,0.2969098247058554,0.23648644922105183,-0.11884455247879035,0.21440225147043823,0.04090723026296646,0.45111501193218745,0.43101569133984496,0.866207664802244,0.28501588577987697,-0.06125428533121612,0.3210338945534875,0.459628447520146,0.3708974228133936,0.35796558609956014,-0.27911933017557994,1.0,0.09191184920562064,0.15976190915104946,0.2244053041869014,0.3965764560528703,0.45499172655990805,0.4199039806653652,0.22305469450831222
Amygdala_R,0.20766334613327972,-0.1905457762634724,-0.10883750985041672,0.10805480229733476,0.07119393209732251,-0.14903082965941442,-0.028119993538669175,0.10495738811817999,0.21708941312403854,0.0007951409585461209,0.5072489084713958,0.2891361019500434,0.011091076906851377,-0.1844685859939326,0.06253986194542296,-0.28066543179241193,-0.01943144276910196,0.07143291422794892,-0.08785290299024123,-0.37995513664098274,0.009064827598332189,-0.01377537815924036,0.0851942197360942,0.18659682494644764,-0.15245350603778354,0.1340315230208692,-0.022807687570669817,0.21823802718986057,0.23610336921936811,0.19011225079153393,0.0819982942838148,0.18189248658751878,-0.04891788149259513,0.041823147447784245,-0.024325379356255325,0.2545658841637157,0.05419947116732265,0.30699815783997125,0.09099852661979371,0.18383886032648072,-0.20759888943339655,0.1254538471113844,-0.07458616402759911,0.27367904179537245,-0.014556695588624047,-0.17570497201709426,-0.33902358157573736,0.28802007179137035,0.14693546807044272,0.06924501904026449,0.23207271751667313,-0.18074410080652115,0.1508189908962695,-0.07262392465831351,0.3226185511684857,0.12900465350204235,0.06745791325933648,0.09191184920562064,1.0,0.2569793539701585,-0.1023674798674686,0.13525782448680163,0.16998732537254632,0.03930193148770135,-0.2769222086871229
Pallidum_R,0.20250865018573203,0.224161232998336,-0.39971207396289576,0.5366198076534154,0.23168856852347375,0.04821486309896152,-0.1006643610269068,0.41660374211257933,0.22082779175059342,0.33660560484504354,0.7129080665999199,0.6676785534666397,0.16731899334105615,-0.3977211477717454,0.21126933790493885,-0.41219501624250804,-0.2766345694315701,0.41365373410264045,-0.06431340920131402,-0.11718456528366092,0.42790832893087505,0.004980694998899948,0.32584431479135517,0.5495116522236495,0.23562732555216703,0.5842463884677984,0.012924509814688104,0.27786654466605065,0.2445027949699983,0.30574476348475566,0.15997284397751613,0.1389706638974488,0.4285238146008778,0.18004946045747341,0.07869464129569981,0.011662810370070623,0.31276107419757515,0.07931447858048948,0.41810221194821584,0.5428949322579013,-0.21739590740077577,0.14444876773221058,0.43287060782208386,0.6432017520140072,-0.16420061196430358,0.07091760138754587,0.08220109626691453,0.5585350970960802,0.5170794962340444,0.09746629293179114,0.19143516127689697,-0.10866831504030146,0.14861747735375488,-0.20202972770449568,0.06087338902141061,0.5497601774556989,0.10763207449458533,0.15976190915104946,0.2569793539701585,1.0,0.03104628045065274,0.3118376937143359,0.570695052342822,0.18163739489906186,0.01981797046252136
Cerebellum_4_5_L,0.4470294373728782,0.537302188859688,0.3418977481315975,0.3987010198679494,0.29218130160292816,0.7998211897993485,0.23579471829726972,0.5038603741462235,0.41276863051316404,0.5122420565617178,0.16149719584613587,-0.01617602957015206,0.2723348110666248,0.3877054334328181,0.16633676609906006,0.4733608214392423,0.13319037052358068,0.3435992421768108,-0.06118761388868245,0.2135042676835084,0.584303771198675,0.07470940420079585,0.6438747819945005,0.17125418491523606,0.7797693801033948,0.29336664186447736,0.3149972878506766,0.16410232940050976,0.5321649362604223,0.659801308964001,0.6671971578779745,0.6070575292917624,0.4973646067676781,0.6409434046126836,0.10274877241718702,-0.2996698905180557,0.5509317889456115,0.2042492464441118,0.27188855641156645,0.4323771282260747,-0.05298757734976461,0.5300323643460139,0.05872436898962237,0.42039214079144843,0.6307576155197024,0.7925761377911112,0.5474428738914962,0.3122268132014595,0.4519240371265236,0.34869466108374336,0.5479654154871353,0.3257422155811096,0.5761810797652218,0.12822262045797786,0.29789612116653,0.3271104611769255,0.23512886752992138,0.2244053041869014,-0.1023674798674686,0.03104628045065274,1.0,0.5074021759377553,0.4335208227710635,0.040502566033858094,0.2617331360185267
Thal_VA_L,0.41809324625553607,0.5506617624962685,0.0860784894425608,0.5808533853794312,0.4591850841065235,0.5738735131409501,0.14172248388033198,0.675061503027932,0.6728235511366093,0.5075626166177373,0.5843421197406382,0.23794235209033032,0.2791452972156535,0.09747314040072085,0.3153360979917104,0.1260240363974088,-0.19658862854659875,0.711047383427942,0.1438132446403817,0.1759834467995799,0.4455046172688912,-0.04054300331227099,0.7621963368401159,0.43474927018913145,0.5826507310054612,0.24184559502789255,0.5136705321408769,0.0590718682813219,0.41490856589349073,0.6746772336639848,0.5984323337786212,0.6629496384445241,0.5912469705880864,0.6062994456903158,0.2991795630862728,-0.018846605605024096,0.39817081747527683,0.30772523541280156,0.34952239192175905,0.7102865782405801,-0.012449141666873257,0.49033240527845673,0.2863733345325653,0.4749659634604031,0.14995024441207866,0.4453665319462677,0.384448547800048,0.6836626378072443,0.5820914471867881,0.42641422422982267,0.5186304596360476,0.028778742325708994,0.4536620630878211,-0.07326287886258954,0.4670180946665188,0.43798890822252323,0.2315170758151577,0.3965764560528703,0.13525782448680163,0.3118376937143359,0.5074021759377553,1.0,0.7034513582642159,-0.004980634029706578,0.3789004917800456
Thal_VL_R,0.42795666405415345,0.6204101318978977,-0.2974693668176284,0.8300369189096889,0.6459963834790039,0.3730780634028947,-0.14050792052224653,0.8183824759162552,0.6031466008119665,0.5007234757385862,0.7905212305695034,0.6804260584636384,0.29978525699703673,-0.2971881415191134,0.4620978238772528,-0.044585442788288965,-0.3331349993580761,0.7325455165979013,0.054433190227193715,0.22539524525185414,0.5786257956003346,-0.24667607195625624,0.7913685815350329,0.7789054112492003,0.5078567612955934,0.44241438056866844,0.3784499570247451,0.0696959571248604,0.42906013613118615,0.6964403517111855,0.615308163033315,0.5445917297891785,0.6646030169865756,0.3842764675618531,0.5659725541262486,0.10284398888026565,0.5468733683879127,0.5096281465865281,0.6054908029499826,0.9107805534616199,-0.26408917110507346,0.40976626355002427,0.585726616714589,0.7035866630691276,-0.11266381388457614,0.29961722806230523,0.40699541772373393,0.9039777052229387,0.7248896621256055,0.41911423122027525,0.44045362959742906,-0.07496786911426337,0.41716352650797234,-0.024565078038719816,0.5505184519138555,0.7723702390111994,0.07419819589421939,0.45499172655990805,0.16998732537254632,0.570695052342822,0.4335208227710635,0.7034513582642159,1.0,0.2184638563043571,0.33374206393793016
ACC_pre_L,-0.05174232321200869,-0.09094851474764033,-0.23606233858870607,0.29691142746899357,0.42653125505223155,-0.06092720743729767,-0.2719779881215437,-0.007628092327100443,-0.06664937753940724,0.387237289098825,0.2158094831782887,0.1907039896991848,-0.10244282803742125,-0.21665596226935677,-0.1674953306612563,-0.1090238783447522,0.026414453101019714,-0.005427214192153686,0.14499328208402457,0.21015812116914367,0.390719208401927,0.09206056390161178,0.13620370877656168,0.0625289519314542,0.006245444775793795,-0.0415162158459755,-0.31463349299465293,-0.12444001121068465,0.011525864374530207,0.16376928795953838,-0.012452981156212834,-0.026125403458467998,-0.06629004062432517,-0.018457375890453,-0.05996773657712336,0.04088633601124958,0.49770460561392704,0.20154000004427286,0.4782646768289579,0.21142835108498806,0.16856875625994838,-0.1270346145654357,0.13252278899594255,0.17538354125898203,-0.0661241086066861,0.0763574503260576,-0.005467045800909813,0.09484520269624112,-0.02661168654313893,0.5231194838863212,0.0873203044221003,0.09366511128839417,0.18083653391514878,0.2741586436027705,0.13560570078366238,0.034042983783306294,-0.04572729196098551,0.4199039806653652,0.03930193148770135,0.18163739489906186,0.040502566033858094,-0.004980634029706578,0.2184638563043571,1.0,-0.391851389343696
SN_pc_R,0.19745372866022223,0.6251148440936051,0.06820531526974034,0.36362345419823683,0.18085610758728562,0.28821847349018676,0.3929325554209803,0.46073072807180515,0.36087981035163164,0.044044908148848386,-0.031920484382835304,0.1139885117830154,0.07490634120295962,0.08317507251659638,0.4243815060946213,0.2549527283171083,-0.20643767797140639,0.42532300283766594,0.20828021653368492,0.10574280448300391,0.09047485721631536,-0.27778928044984197,0.463716282848404,0.382674055146386,0.2205448869520128,0.053453900396848254,0.4473492960983708,0.21095404419376199,0.12393320495214097,0.22721467894052327,0.4079089835585588,0.29859665980534095,0.5633553580000535,0.23406998226800527,0.45610636619413863,-0.1085767534440863,-0.07497085621214114,-0.0647261935919377,0.20510987172033376,0.2953749153093336,-0.040328241449229134,0.2788890523334712,0.4121376842784551,0.022991470789697856,-0.09356241663099163,0.2658355875926791,0.43639002572979385,0.330132389300649,0.43161951627053685,0.10968822169539096,0.041209024275921234,0.03246932152803167,0.0678269063882693,-0.02776085507477762,-0.0008645024409576687,0.3516011836679937,-0.12081971781558166,0.22305469450831222,-0.2769222086871229,0.01981797046252136,0.2617331360185267,0.3789004917800456,0.33374206393793016,-0.391851389343696,1.0
