,Thal_VPL_R,Vermis_3,ParaHippocampal_L,OFClat_L,Precuneus_R,Cerebellum_7b_L,Thal_MDl_L,Thal_LP_R,Temporal_Sup_R,Thal_LGN_R,N_Acc_R,Rectus_R,Thal_PuI_R,ACC_sup_R,Cingulate_Post_R,Thal_PuM_L,Temporal_Mid_R,Vermis_9,Raphe_D,Frontal_Inf_Oper_R,Hippocampus_R,Supp_Motor_Area_R,SN_pc_L,Thal_IL_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Pole_Sup_L,ACC_pre_R,Temporal_Pole_Mid_L,Rolandic_Oper_R,Temporal_Inf_L,Frontal_Med_Orb_R,Occipital_Mid_R,OFCpost_L,Occipital_Mid_L,Calcarine_L,Thal_MDm_L,Angular_R,Cuneus_R,Cerebellum_3_R,Thal_LGN_L,Cerebellum_Crus1_L,ACC_sub_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_R,Cingulate_Post_L,ACC_sub_R,Hippocampus_L,Parietal_Sup_L,VTA_R,Cerebellum_8_L,Thal_VL_L,Postcentral_L,Frontal_Inf_Orb_2_R,ParaHippocampal_R,Supp_Motor_Area_L,Olfactory_L,Caudate_R,Parietal_Sup_R,Putamen_L,N_Acc_L,Parietal_Inf_R,OFCmed_L,Lingual_R,OFCant_R,Cingulate_Mid_R,Postcentral_R,Calcarine_R,Precentral_R,Fusiform_R,Cerebellum_9_R,Thal_AV_R,OFCpost_R,Thal_VA_R,Cerebellum_9_L,Thal_PuA_R,Vermis_4_5,Vermis_1_2,Cerebellum_8_R,Thal_PuA_L,Fusiform_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Pallidum_R,Thal_LP_L,Occipital_Sup_L,Occipital_Inf_R,Thal_PuL_L,Heschl_L,Cerebellum_Crus2_L,Rectus_L,Red_N_R,Cerebellum_7b_R,Vermis_6,Rolandic_Oper_L,Cerebellum_4_5_R,Cerebellum_6_L,Cuneus_L,Frontal_Sup_Medial_L
Vermis_4_5,0.41607728830341245,0.6687873430941569,0.06531423997153706,-0.18025961026647494,0.6057348086949944,0.22999748832459668,0.26373162025397967,0.015601324704297809,0.8595340700462193,0.177928595707001,0.15611535219526185,0.07900786661992924,0.41944996363778236,0.18694670500884675,0.5150974643966875,0.38507945975672375,0.7414240156734258,0.5133212871330961,0.2076262512625669,0.7052534248381893,0.504386894195606,0.5244962817980743,0.27238759790919936,0.4535699895123929,0.11386427791991195,0.5403761162126972,0.2540953621831897,0.08194435725770156,0.18926827534095939,0.6913624385756602,-0.2693547709727969,0.3432669656403584,0.6066025593088489,0.3335821098214984,0.34263500244816264,0.6436440384920542,0.20450379575490463,0.8604918942630333,0.4574828200246893,0.5963350286662765,0.2562802205282237,0.44715227714036604,-0.018384366441515716,0.46447204823878535,0.5164684740999241,0.4948686625524532,-0.1272854442958322,0.025711743694450763,0.6087662706575537,-0.05060513319165695,0.47257603831570594,0.413735745714502,0.6259940883844347,0.2248941219545061,0.16203469508993576,0.5041272405161166,0.22405967621852277,-0.05091657249048708,0.567031361001924,0.019867486047270837,0.14832659478819657,0.6809566651035689,0.3088652410770643,0.8518297642057624,-0.05111449909196541,0.600519627877828,0.6941994682336824,0.7390091826834502,0.6038817717836292,0.778753063786434,-0.027084158901393585,0.3676536047095974,-0.05167670960900523,0.3972824024468862,0.41195873514439507,0.4013081265601692,1.0,0.6908029694678753,0.2523910718956781,0.5379750796286209,0.29121778101635115,-0.37226203625620197,0.2727205949496652,0.5263675931967319,0.04821486309896152,0.2190904951813507,0.27231226314525436,0.15494553821113988,0.31991316409435017,0.2934657826700403,0.2944453710135817,0.37778596888378224,0.36022545768858166,-0.06969928138727988,-0.011575166829478154,0.00997750130087969,0.8311600223804537,0.06480257330518875,0.403335718855224,0.17657712442756412
Vermis_1_2,0.48150175725179023,0.6182013684674249,0.044396116883071914,0.10016671837896257,0.4016132372581044,0.18043512383271804,0.2647072339551338,-0.02916744655145226,0.6944230659317695,0.12941165068254445,0.07453572484578203,-0.13315842887585222,0.4554493400876563,0.20878047638776434,0.38784740552980157,0.37055601267030264,0.5593737190259954,0.5062849864207274,0.2323674314776672,0.5195391548529286,0.5330296133296605,0.28026064187832833,0.36262638287528065,0.4523489819354509,0.28085185815945374,0.48830005750908023,0.2730881746406329,0.2948867982391117,0.21426343274718576,0.7541928551125908,-0.14632469113291788,0.14650568590343302,0.37134670142296716,0.41918807914914236,0.19040335402347078,0.5071512611849934,0.14034742141289938,0.551960378838042,0.26321721597178427,0.5770303700121012,0.2595506491518812,0.47475100480567695,0.144808898063412,0.39947879589137364,0.5759769779921478,0.3757798035146791,-0.31212802462055983,0.03539550433039123,0.28034400183616787,-0.07630430884276766,0.3918384556313043,0.3275613975556364,0.5282206673637333,0.2537344235277067,0.1674081882709782,0.2700190305151876,0.21893881951368788,-0.009736905838704603,0.19408129411366967,0.23435106333526068,0.20805697607058352,0.43297510400052386,0.26527555349199494,0.6853007055148292,-0.08168897661091612,0.572143156035761,0.5486185809061553,0.5777652472284325,0.4222517176694769,0.70071579911764,-0.05277319784934225,0.21142917155306015,0.204176752263145,0.2841479861176487,0.33659285225570706,0.35795147940825284,0.6908029694678753,1.0,0.19643653265759792,0.47050272070143556,0.3587373215029518,-0.13039909567642666,0.34861321581699545,0.5169989534240204,0.07091760138754587,0.039857630709964356,0.19622650429510258,0.1755950582102439,0.2879200764685914,0.35077455212868414,0.22277520820556132,0.05391806606438603,0.339199689216739,-0.05528462713791973,0.02074441683220142,0.19248828589933697,0.7154044676323611,-0.14838646796618268,0.2640786937512703,0.31595062042909305
Cerebellum_8_R,0.5042972863659685,0.23315830035423132,0.43569875255979595,-0.04029257239808329,0.22362541579558382,0.3147233595354818,0.5034567359973628,0.18449940762877826,0.2846516028428505,0.30323270287097204,0.11547862942473727,-0.15081140221035141,0.4065782834882169,0.4691115205672812,0.014341638656703399,0.49804538686185224,-0.14059156031561088,0.5835402698037697,0.018274153165959903,0.22028333403380285,0.41083930942533825,0.20141328536026593,-0.027448623772937268,0.34195062361469203,0.23483985778778266,-0.0380403456234324,-0.032500484871871335,0.21670616306886437,-0.4484589270767029,0.26075450865683364,-0.11672118241638689,-0.12294568653743616,-0.1898559803916873,-0.1080686121833672,-0.17256204993504876,-0.1903394426170526,0.5527868152132989,0.07976485741563723,-0.33515768976761645,0.3939194125693326,0.4814713739532664,0.31510892999694584,0.14674789527638088,-0.13906004538625666,0.08285669807192451,0.07592456635379849,-0.09888696535447969,0.47946511860965324,0.18079766518763773,0.4321643696062435,0.535965191851494,0.5356782187227701,0.3577441441329158,0.35076761021742753,0.4619769750163627,0.251576580215052,0.13854433210052525,0.2079892698733412,0.24790971600775472,0.48269049370637346,0.35189181013526405,0.3857685604139158,0.24306917886734267,0.384226525577843,0.1987454327571891,0.5355039289115843,0.15182967249835871,-0.07878366633779085,0.04952745391477035,0.25348434137899284,0.6778353214180489,0.527875150842117,0.1264109836114838,0.35869871040164925,0.7247821651598488,0.5296302265439078,0.2523910718956781,0.19643653265759792,1.0,0.5398508404697719,0.37207985551174855,0.29778386280988384,0.3305492324125021,0.05763799145227191,0.13031799597699018,0.308926995811756,-0.3523374460871536,-0.09547046355289747,0.2804568026576202,0.3790421417475301,-0.12431205488076437,0.21817622938528555,0.5017947892036423,-0.13525994634790203,0.32159020284051304,0.4502249789181256,0.3896436721040308,0.39278249165932694,-0.3032772758672255,0.3568881183611741
Thal_PuA_L,0.7955351294452897,0.6375464360313069,0.443750716903567,-0.12434807671518285,0.46985812626662077,0.24485923649426605,0.6228775222923483,0.12284900271774744,0.5012386875071144,0.46289589418296484,0.18208816946115602,-0.12061805924833711,0.6529254800009825,0.4104292827225841,0.34521402099704507,0.759910496541544,0.11676877240772701,0.5181277155451974,0.25108115743467757,0.5375970369017082,0.5752577711272652,0.5025833657507007,0.18396307831043976,0.5188590511815256,0.4164611787562174,0.2827603250021455,0.08189134140424552,0.07678197160532822,-0.19934501371317817,0.4740635601040631,-0.1175080245933865,0.09930099457396249,-0.013497638723453362,0.09728781623803048,-0.058033721876829134,0.045556511445190316,0.5989378609125737,0.37261052768605674,-0.11924391630189791,0.6515017779473335,0.6207808367227935,0.23278249502574647,0.20064876161571174,0.09904038061459645,0.32636381142507936,0.3875524483607479,-0.16468388392910455,0.5082178622893511,0.3849617115777172,0.30320986962167856,0.4580754534172078,0.6639572998975833,0.5720876297231083,0.36794034081335625,0.523769834614937,0.49200932087221033,0.16694278166599266,0.2547331250898468,0.4163957762589484,0.3840762786767854,0.3669347875409404,0.5290731580554965,0.22638008326511982,0.5931472757527033,0.1618628675577959,0.6999364460618072,0.4175597084756093,0.16050195416860252,0.379189062653858,0.4636325384610947,0.4416376077364595,0.6197730235020953,0.0023351128848414266,0.5287047676744988,0.5574704733067912,0.7626542427206446,0.5379750796286209,0.47050272070143556,0.5398508404697719,1.0,0.5864674954690037,0.14579062788173727,0.30517573907277623,0.24314464219028514,0.224161232998336,0.2689734826109186,-0.19629334450433433,-0.024198832261773565,0.5335689560990355,0.46885419382580246,0.07247720294287291,0.2291610935477377,0.6591084064494566,-0.14788060453471277,0.11175488324665957,0.45821022786642995,0.6562513277392851,0.31040041949887826,-0.07893939122706953,0.3008447281624715
Fusiform_L,0.6413601831224669,0.5218502357259119,0.5156745938837448,0.017746360824913585,0.2573153571259992,0.1129058738239435,0.5626024421067289,-0.005415875383274144,0.16017967185275012,0.42712051453208,-0.09955006928445845,0.0038821666298065813,0.4529715292000768,0.3238539842840669,0.1373255402379899,0.5093481413949101,-0.08633543276391449,0.3394567087918448,0.42416514719627973,0.19487135255444862,0.5222760295739282,0.2612564470546184,-0.013814103545930203,0.25477709633817175,0.41978245136478387,0.009355752588357585,-0.02244702262258483,-0.03957012097174063,-0.18378439953138376,0.20835674548489774,0.153297310950172,-0.11205532975494562,-0.08461980149728328,-0.1920381254591333,0.038759295452343384,-0.14801283419888805,0.3452842310030179,0.08511753874580988,-0.06496585348548507,0.4397901062997133,0.6237042392583757,0.13316517123544122,0.38604330889612526,-0.17173846275698773,0.16354977468418222,0.17144363183868291,-0.27747878364758083,0.5797400080736421,0.2342267861186234,0.3826420214907419,0.1577367907016299,0.4130555960613637,0.24868138361644435,0.2733382842332231,0.5183219554600901,0.27317258819994733,-0.0614283972140483,0.43777233908640545,0.24228836288612926,0.27849347242984307,0.18304374678219246,0.24600438927919344,0.07209511284360641,0.3115879462344017,0.10758232391779814,0.45118376842544416,0.09499900840447628,-0.007218223697494486,0.04688238813541349,0.31776206450824473,0.395231687649001,0.3739932222748747,0.17012977112294672,0.29866974943852875,0.4089059197861766,0.4316844554174467,0.29121778101635115,0.3587373215029518,0.37207985551174855,0.5864674954690037,1.0,0.3640047046711803,0.20758980532372587,0.002985969448537233,0.2581158704369082,-0.13221849147971274,-0.12426688423403937,0.006927903907306987,0.2772952742605493,0.4000250443081694,-0.049688660680018835,0.19881341372324057,0.5447716663428989,0.174595747239857,0.2856584008511787,0.46590612844291834,0.4907607420363664,0.2425609924857028,-0.09576722965707263,0.26660886036119497
Frontal_Inf_Orb_2_L,0.2240233042527113,-0.03036758549209199,0.44941392052416407,0.568302635876546,-0.01093562236714637,0.003986995305737077,0.31012995067344656,0.11458728408633496,-0.42999833719363484,0.24174953964240306,-0.03078489558738962,-0.11615549572752307,0.1600909128647791,0.38373641013195303,-0.010912552212869783,0.29110373559751,-0.5852096684563208,-0.01845536661508519,0.00978772774921857,-0.2003762419157266,0.15918634528503556,-0.009807773123745483,-0.0513292746335919,0.1165372773432723,0.6358249967132586,-0.08673133004559778,0.10010208266890644,0.3244408067107652,-0.22501011776612717,-0.1999065325091699,0.40572634038454775,-0.4481470797108901,-0.5890498007309165,-0.159096041771665,-0.19048124558557936,-0.4598678720688864,0.3281399989936373,-0.5926398213748052,-0.33821200630855247,0.0382803322051419,0.4053553585783376,-0.08095454905998233,0.16192965174006604,-0.20541096692700925,0.014232591238972846,0.021352005988788534,0.043022757713096604,0.5076517795960496,-0.11019307822061679,0.42534502274401,-0.0391742389586974,0.20692210002261713,0.0545868927681827,0.33836250257235956,0.3457230376962057,0.08170327591220214,-0.045038699909859876,0.4174734830221778,-0.15191597384677616,0.6353267326186922,0.1555757146842994,-0.14785693538819122,-0.12893430723773203,-0.38211856509511716,0.2453428591462567,0.24364979784350724,-0.20143051227650666,-0.49414343464819116,-0.17431254088345424,-0.18886574881945895,0.38670145146822354,0.143799107943618,0.4394265420196649,0.09743117305173571,0.1445927886597573,0.19804744795431264,-0.37226203625620197,-0.13039909567642666,0.29778386280988384,0.14579062788173727,0.3640047046711803,1.0,0.4086303870682007,-0.42465051452705904,0.21979910225065932,0.07351630123324676,-0.27895608528263516,-0.005226816007938462,0.17983737880047995,0.4049604758808221,-0.3251320328239286,-0.2638822536938913,0.1300649307302611,0.06393528372433067,0.36110403530530455,0.769813909067506,-0.15915491976114063,0.19101151687729578,-0.24847420150516097,0.5183815513999162
Frontal_Sup_Medial_R,0.26263596882826207,0.4514850010733966,0.1957880601243699,0.470206218255016,0.3954365864309628,0.2504068327175576,0.36936076276985474,0.2829167797637739,0.2090033989769371,0.1985024346817226,-0.03514556983349602,0.11156950867468089,0.31817659738668524,0.6546124432268643,0.2654910777272417,0.40256220053007585,0.13485962086399628,0.17673356202516116,0.14866638393362475,0.4677629052058599,0.37134613401911015,0.39888557627725135,0.0925422153490509,0.5087075219198532,0.6379385116290834,0.491727727446309,0.2243640403228274,0.6031048336329701,0.020381684463427155,0.4058921566321782,0.10987816182885335,-0.1637967838313949,0.017554617965833356,0.14298595433667036,0.05413915305552299,0.07470446234189049,0.35475587300813627,0.1438883491645087,0.11806878923600246,0.42345892039889377,0.30946982107184323,0.1882716590396553,-0.11884848129568704,0.2806564328683275,0.628145317628987,0.25462214294200325,0.03986965968032388,0.2703581590777289,0.31902386672326216,0.24867556446704048,0.2081298690717296,0.4449754318076578,0.5715313026701949,0.3527508951404711,0.21029296020802182,0.487824096894377,0.05307832749742817,0.19383199981108337,0.24028839140862104,0.44045843572739546,0.06782040629666145,0.3934416312220912,0.03491799855415647,0.10875617300665949,0.1891731726013471,0.6685884751171365,0.4517491908058835,0.06113860948834035,0.42089610087033313,0.3786849921589129,0.1932998090088719,0.3414650373286062,0.3585778481363997,0.3850458928798252,0.2949223875898678,0.31750292728703394,0.2727205949496652,0.34861321581699545,0.3305492324125021,0.30517573907277623,0.20758980532372587,0.4086303870682007,1.0,0.105163498310958,0.09746629293179114,0.3646433029011425,0.10947743094328277,0.2308184621874537,0.33429914700049174,0.3975279812876162,-0.08776736713170845,-0.07042639763438324,0.24508144287704187,0.04659671853829234,0.2408402423677166,0.474110571924625,0.31627947566047776,0.1385626309104901,0.23111664558606276,0.9470840909327733
Frontal_Med_Orb_L,0.22122763345333424,0.3062813280228235,-0.09768876297277379,-0.05868627062690102,0.2879146292125892,-0.00950714468550913,0.13426337965105203,0.03129988893074657,0.6308595009026343,0.07008816481647849,0.10077408755453333,0.0426589245991906,0.21479250274745665,0.07208297017079585,0.23293960201626882,0.17908010308531916,0.5296052436481574,0.3889094355045333,0.15696998501120712,0.48668580215740037,0.32613336397244896,0.21346864027731366,0.10538755992536622,0.3163287243567213,0.035713067636970415,0.36673693202691526,0.15726651641631903,0.11018117217116881,0.26851086257122325,0.598538961525852,-0.28424509196105047,0.47254150372816334,0.30186932625133694,0.3151400259836342,0.0326330719565037,0.4111637230894996,0.05748350930583097,0.5379685549905219,0.13645332231795637,0.3769605036207635,-0.05334487847343046,0.2207408602888465,-0.11321703539260726,0.3786819985550535,0.46951373783250744,0.22871680839920377,-0.016063956070384956,-0.1273709402359802,0.21244291722910413,-0.09212183015502147,0.27196860074370444,0.2641837577042263,0.3946120210417097,0.08755829609700266,0.06521742091500457,0.17480930518968188,0.13333839067740344,-0.1867832298280552,0.16044126993298366,-0.11363616006877421,0.14262272373103357,0.32801640251907765,0.23610384550514552,0.5516428144355131,-0.018392801135261753,0.28526099630544544,0.5158381722180173,0.4677959682444455,0.41081172832453755,0.5350748566903054,-0.13414047343103044,0.1522523535575768,0.044390563278169794,0.24375905152782765,0.20824872684948506,0.195922584506241,0.5263675931967319,0.5169989534240204,0.05763799145227191,0.24314464219028514,0.002985969448537233,-0.42465051452705904,0.105163498310958,1.0,0.055406502812760355,0.0634417916026441,0.04353425785230336,0.14552243462459233,0.12612924571317385,0.06380372086483381,0.1721485816088231,0.24480390828872173,0.19302212119231588,-0.22863106435116196,-0.1379093256326934,-0.18658641624596473,0.5097616467087009,-0.22254483813812934,0.07943202483696682,0.011861132352614974
Pallidum_R,0.4285238146008778,0.32048520949833437,0.657079676726876,-0.2571879381970315,0.2681218520422607,-0.2706524327206603,0.3377890733617254,0.07931447858048948,0.23562732555216703,0.430786079431825,0.6173645501360918,0.05069650475092632,0.33090448627080016,0.23168856852347375,0.2445027949699983,0.3715000555359113,-0.22942510577238018,0.08220109626691453,-0.11718456528366092,0.38119325669685733,0.5187997861755025,0.2634080494561706,-0.1006643610269068,0.26634880331984034,0.41810221194821584,0.0353563403486848,-0.2079145979157103,0.17836168976824215,0.004980694998899948,0.33022637446214725,0.4113356229982862,0.10763207449458533,-0.3977211477717454,-0.10866831504030146,-0.3998781542399506,-0.16420061196430358,0.5585350970960802,-0.08259072613713676,-0.4031098630327827,0.4843791579119721,0.39741211683617483,-0.41219501624250804,-0.045412130741152544,0.10365543701265106,0.33660560484504354,0.20250865018573203,0.046298165621065,0.5495116522236495,-0.013310479027692597,0.5901096074212763,-0.12725097272287264,0.5428949322579013,0.30574476348475566,0.58566150834676,0.5497601774556989,0.22082779175059342,0.27786654466605065,0.2514557955782574,0.012924509814688104,0.18231701038621115,0.5402667598293704,0.16624570484601603,0.1771889077251237,0.16987167683426405,0.018962593687311118,0.32584431479135517,0.21022249859714515,-0.03225671598956291,0.19143516127689697,0.18004946045747341,0.07869464129569981,0.41365373410264045,-0.20202972770449568,0.47931585828516443,0.12928908636418548,0.4296907061344801,0.04821486309896152,0.07091760138754587,0.13031799597699018,0.224161232998336,0.2581158704369082,0.21979910225065932,0.09746629293179114,0.055406502812760355,1.0,0.06087338902141061,-0.5011921952316115,-0.2746589711625621,0.1528058735527898,0.46173420505813395,-0.0733828501125884,0.16731899334105615,0.5541443153501949,-0.21083270420611552,0.15185109304238653,0.3063952948732785,0.33872007406122895,0.3056142231588039,-0.4519666197351393,0.02540779143918058
Thal_LP_L,0.11443853572949705,0.31501260446355456,0.22898148677054211,-0.056969868464153195,0.3474091124083011,0.10854344945062343,0.4249750023100698,0.7581363919180454,0.2570761526997065,0.27133222523204353,0.08666996310023757,-0.05828364814143925,0.3594650819422939,0.5430175460369935,0.2920126689676795,0.5606923921557182,0.08358510528331041,0.05325762554975761,-0.01544961179858136,0.3750828510100513,0.3534346561731687,0.4669310547987781,0.06892228844737171,0.48106396084154995,0.28492863204006363,0.27814730204668003,0.15700750708535857,0.06723412874477139,-0.16553999852208293,0.31238195087522397,-0.07970888315198814,0.05046981822318632,-0.06658046634233732,0.051190342619586396,-0.052710755197633005,0.056073729186807024,0.5719225490653719,0.17502604837486763,-0.04152039016128465,0.3847357321437114,0.2790374072876671,0.07802417584109729,-0.495965769394975,0.21782035759511872,0.2858883613655884,0.27540522122682615,0.3838909165575409,0.33206451996738756,0.31853241612076005,0.1726222400004767,0.12373991802124067,0.45960692367730716,0.49816171124936914,0.20604014333329262,0.4320452243816651,0.5591915975727466,-0.10913733799527266,0.33834628560809993,0.2931269200254021,0.11082579275394377,-0.13927076018197634,0.3696658582723913,-0.03557762516301448,0.24041452521828463,-0.006472975156587922,0.5085746762384312,0.4218323039086715,0.09953654792008138,0.4294211026159821,0.20000558569398513,0.38938906397062756,0.4017480396534571,-0.02621966293200829,0.5459420279163262,0.29631754735997734,0.4666759869112426,0.2190904951813507,0.039857630709964356,0.308926995811756,0.2689734826109186,-0.13221849147971274,0.07351630123324676,0.3646433029011425,0.0634417916026441,0.06087338902141061,1.0,-0.08671606462731722,0.09210370137474044,0.5242955514659412,0.32944641067097047,0.07506784369218357,0.14533132633606996,0.290297387115424,-0.11659468538782498,0.14404059485807577,0.2846491229318647,0.2656010331345694,0.2214871043500677,0.08459499083653166,0.270095558129344
Occipital_Sup_L,-0.3283784395961063,0.07924615538508106,-0.4816438339570797,0.2360066487942585,0.13273775323816395,0.14968825502347996,-0.43431464968926214,-0.16875769930433474,0.021028877539080084,-0.39962906504533485,-0.23884740626459186,0.022569629706496504,-0.27950559440441886,-0.24989328962416404,0.21402865558760953,-0.3138551007853006,0.5433214333441996,-0.20800909861681052,-0.04991045013202997,-0.024587943479223277,-0.34613194115885326,-0.009889353097439907,0.31671608379735094,-0.11931669999183164,-0.206564727571883,0.30533458427686416,0.2722762393562838,-0.06984833807912515,0.35014812826058894,-0.04494886438113232,-0.04710639628635957,-0.012567264617384562,0.7337367345539647,0.2136601548670082,0.8228981072225863,0.5813000168415935,-0.5067822680552615,0.3767180224508014,0.8900483415857239,-0.2629190690193488,-0.32132921302230394,0.31843567159016833,-0.06913854700192833,0.143487506551185,0.036757732432488456,0.24150859495408225,-0.09145351672413606,-0.537376420896422,0.3895279411646911,-0.5096178621281175,-0.025827594437053188,-0.399776805042116,-0.032697979616297654,-0.45137224726978953,-0.5441386843347974,-0.01082180800847348,0.01076667849412756,-0.2741340152841729,0.19178224151932285,-0.127316516469354,-0.2765895906759688,0.02586519584639124,-0.19446961339258376,0.014229778911724883,-0.05731134010177822,-0.0958033149393577,0.12441180927887086,0.4211149615617964,0.18445527854471047,0.16032127988300227,-0.4584228730028942,-0.31554812718419645,0.1750344285690164,-0.3244316075128194,-0.3204071808828634,-0.42031109849811243,0.27231226314525436,0.19622650429510258,-0.3523374460871536,-0.19629334450433433,-0.12426688423403937,-0.27895608528263516,0.10947743094328277,0.04353425785230336,-0.5011921952316115,-0.08671606462731722,1.0,0.28433548047133833,-0.07594550878609202,-0.31947903003047035,0.26366999910721045,-0.09709018615329888,-0.4964822118114451,0.3695945662696535,-0.18366200942849406,-0.37449042413411443,-0.01972796887213482,-0.19507313013731098,0.9002504559881614,0.09838521363559774
Occipital_Inf_R,-0.0873668504536199,0.17866267112611936,-0.16767142649488817,0.2277802921163268,0.06228786546800019,0.1084441186396848,0.033746705228585014,0.09511326042078884,0.030697899465249742,-0.1297486480702728,-0.29211570147168453,-0.030714369114423937,-0.04337415121863709,0.0852525891942833,0.07866343654548559,0.0010691549326727135,0.2713451861579845,-0.061185881159542176,0.16867505764383933,0.05692474665538647,-0.030102739216342288,0.0345033912869449,0.02872123132470975,0.05679524881506181,0.13902879785758843,0.2459181680976037,0.1510717684851935,0.15280852152377122,0.16339365205227258,0.09391252865569015,0.04965822684719388,-0.03619072391955515,0.11565025049557348,0.06280598061635727,0.17689284485573048,0.16702956756223808,-0.09461408852374865,0.09350943435803157,0.2748024646132098,-0.0029502890131301498,-0.12978259625577854,0.13498427131439308,-0.16661217677329082,0.09782379157024926,0.17286816110082584,0.09216949869945289,0.07060001709923101,-0.14390832258556563,0.04580325258802686,-0.18589696156596514,0.012238325953158274,-0.07279806309024657,0.09572204239752992,-0.06019330975552999,-0.10282558342954293,0.10203876032078141,-0.22878449749136023,0.08328080515108506,-0.06513589546941811,-0.08685727030184803,-0.29466012978274725,0.022314922117836703,-0.1225454733592809,-0.013685461161429645,-0.015241339629573449,0.06612094029655562,0.1400150053600271,0.11740094974111775,0.1112056874166726,0.12496698095364413,-0.07716444666494517,-0.12367837584948715,0.23582361229841747,-0.047451509730467786,-0.03683176008388702,-0.032326086487790236,0.15494553821113988,0.1755950582102439,-0.09547046355289747,-0.024198832261773565,0.006927903907306987,-0.005226816007938462,0.2308184621874537,0.14552243462459233,-0.2746589711625621,0.09210370137474044,0.28433548047133833,1.0,0.09926711371196252,-0.10771545393765836,0.13517267916548306,-0.03330014683218499,-0.17939885195917457,0.24828777379836983,0.07801165981965587,-0.0036373558617980115,0.07496766374121933,-0.12249030622739271,0.30708314213232574,0.22939788299746827
Thal_PuL_L,0.4436138510045982,0.5474908390579645,0.38090232380353584,0.018461815054466202,0.387552372418073,0.03673204595442179,0.4437216070317538,0.4729009278547275,0.2746111718653369,0.33792732103245954,0.05359184547550006,-0.09120455612721666,0.5255348172363049,0.39883404157154534,0.3646393048379622,0.7390825915463012,0.009180107555053094,0.18442001484832765,0.1555834108182603,0.33867984641160087,0.45707456651263856,0.42681908406286173,0.10334426620620873,0.45242550829968164,0.43619624133912926,0.1809694258364852,0.03076042832941716,0.08734780906804891,-0.1665678953862326,0.3004270870765431,0.08693836299713864,-0.01572130049519431,-0.03147570071506892,-0.1276002889922747,-0.007875527896836107,-0.024877639286393652,0.5183320544908813,0.1791126419895879,-0.06323537909183904,0.42954996367632414,0.4356433271811433,0.084338941238348,-0.24391163477688863,-0.015972267431572172,0.31142325880669397,0.424538435375618,0.13893610037652712,0.4696024560818322,0.2985806185576139,0.26416020005727886,0.15638013529965494,0.5439780909790182,0.4168964641717296,0.18984746417686396,0.4459333730711388,0.44869715463607,-0.007423273267643358,0.43612772243621684,0.2900645597291044,0.15362689991243927,0.0416256415760722,0.35815879017742036,-0.05681004108153273,0.2893224167794811,0.015943624609495725,0.5688536203725622,0.3007164028905716,0.055788718098582074,0.3401713686313778,0.32685347095118233,0.38864287427445876,0.3521763371638764,0.13370446838821434,0.5368754556145698,0.37269633130163604,0.6018460477032223,0.31991316409435017,0.2879200764685914,0.2804568026576202,0.5335689560990355,0.2772952742605493,0.17983737880047995,0.33429914700049174,0.12612924571317385,0.1528058735527898,0.5242955514659412,-0.07594550878609202,0.09926711371196252,1.0,0.48215390272483893,0.031724165273512184,0.2502773291589773,0.4901723861908153,-0.02920958783710231,0.19992960011333577,0.401981982648122,0.4075796858206924,0.2833497167566345,0.0422433143323587,0.28716819435145285
Heschl_L,0.5315198482940617,0.5448360456487483,0.6362248631791555,0.018197785094691377,0.4795723604429145,0.06234152913018065,0.5133403452214008,0.2758566461882947,0.3627779154716159,0.5284588432728483,0.23860076615322937,0.02788581001688003,0.5776519045153642,0.4266971131172319,0.4552693814827206,0.6428107167481032,-0.0898753616476025,0.28165284731575047,0.20407019435334142,0.394831027779384,0.6563674215786723,0.43591924204218707,0.0017430306809332928,0.5449528202734425,0.614424120600793,0.23186603069562664,0.0640606884365005,0.25045598082160436,-0.16499232888361046,0.43684455339060235,0.13532042021677182,-0.11003798174466035,-0.1776227902833114,0.013488254283170608,-0.07490845190390628,0.08755470390857364,0.6597963271093986,0.09879070056553785,-0.16741990349446384,0.646106543266073,0.6345517995780436,0.06588569088674329,-0.06097522602707117,0.11937430651525432,0.37630677768770887,0.39784282544192756,0.11543022184262572,0.663864603240142,0.2601561490426373,0.4748098448629168,0.22780879652141514,0.6563314471281313,0.5695347806552812,0.4552013063540222,0.6120040611026969,0.4404603692487384,0.05758445547310556,0.37231933033020614,0.2987320884721418,0.3750976406004536,0.20202294245193264,0.40246602557120037,0.033995069709662686,0.3830862739354558,0.023534603264706605,0.6702382118162024,0.3939540427298341,0.2267114461698839,0.30372288994329116,0.313470799742439,0.41370688283493123,0.519579056771405,0.0292354811471116,0.620708082448071,0.4132184502171629,0.5654280317089384,0.2934657826700403,0.35077455212868414,0.3790421417475301,0.46885419382580246,0.4000250443081694,0.4049604758808221,0.3975279812876162,0.06380372086483381,0.46173420505813395,0.32944641067097047,-0.31947903003047035,-0.10771545393765836,0.48215390272483893,1.0,-0.1635105467417002,0.17907340739243366,0.6601360562704105,-0.22362971844466856,0.2758871708096638,0.7619640495630848,0.5229161749512657,0.16754156831386166,-0.1965311732430816,0.3661261463223979
