,Vermis_10,SN_pr_L,Thal_MDl_R,Calcarine_R,Hippocampus_R,Caudate_R,Heschl_R,Thal_PuM_R,Vermis_3,Occipital_Inf_L,Occipital_Sup_L,ParaHippocampal_R,Cuneus_L,Thal_IL_L,Cerebellum_Crus2_R,Thal_LP_R,Red_N_L,Cerebellum_4_5_L,Cerebellum_10_R,Pallidum_L,Raphe_D,Temporal_Pole_Sup_R,Temporal_Pole_Mid_L,Occipital_Mid_R,Precuneus_L,Thal_IL_R,Putamen_L,Supp_Motor_Area_R,Frontal_Med_Orb_R,Rectus_R,Thal_VL_R,ParaHippocampal_L,Cerebellum_6_R,Precuneus_R,Frontal_Mid_2_R,Thal_VPL_R,Supp_Motor_Area_L,Frontal_Sup_2_L,ACC_sup_L,Thal_MDm_R,Paracentral_Lobule_R,Angular_L,Vermis_9,Thal_MGN_L,Postcentral_L,Thal_PuI_L,OFCpost_R,OFCant_R,Thal_VL_L,ACC_pre_L,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Thal_PuL_R,Thal_AV_R,Thal_VA_R,SN_pc_R,Thal_PuM_L,Cerebellum_8_R,Parietal_Sup_R,Calcarine_L,Temporal_Sup_L,Angular_R,Vermis_4_5,Thal_MDm_L,OFCmed_L,Frontal_Inf_Oper_R,Temporal_Sup_R,Insula_L,Occipital_Sup_R,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Amygdala_R,Olfactory_R,Temporal_Pole_Sup_L,Parietal_Inf_R,Insula_R,ACC_sup_R,Rolandic_Oper_R,Fusiform_R,Occipital_Mid_L,SN_pr_R,Thal_MDl_L,OFClat_L,Thal_PuA_R,Rectus_L,Cerebellum_3_L,Thal_LGN_L,Frontal_Inf_Orb_2_R,ACC_sub_L,VTA_R,Vermis_8,N_Acc_L,Temporal_Mid_R,Temporal_Mid_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Heschl_L,Cerebellum_6_L,Pallidum_R,Parietal_Inf_L,Rolandic_Oper_L,Thal_PuI_R,Thal_MGN_R,Red_N_R,Thal_LP_L,VTA_L,Precentral_R,Thal_PuL_L,Cuneus_R,Temporal_Inf_L,Vermis_1_2,Lingual_L,Fusiform_L
Cerebellum_8_R,0.2143483707574555,0.4111712874454373,0.6294181940327924,-0.07878366633779085,0.41083930942533825,0.2079892698733412,0.19682295747290723,0.5712029808286027,0.23315830035423132,-0.14701702944317638,-0.3523374460871536,0.4619769750163627,-0.3032772758672255,0.41689318274753456,-0.19316775387512627,0.18449940762877826,0.5276160690324616,0.33912122877684703,0.5300609410588988,0.2482922782494738,0.018274153165959903,-0.13906004538625666,-0.4484589270767029,-0.1898559803916873,0.06851183198622264,0.34195062361469203,0.48269049370637346,0.20141328536026593,-0.12294568653743616,-0.15081140221035141,0.5324036213444527,0.43569875255979595,0.08735628361049436,0.22362541579558382,0.18720378620222836,0.5042972863659685,0.251576580215052,0.3295954892895248,0.3473278736222758,0.30874374634698004,0.06400437086511646,-0.05194264545243076,0.5835402698037697,0.11489279434875514,0.3577441441329158,0.3907149145635449,0.1264109836114838,0.1987454327571891,0.5356782187227701,0.036871929653947096,-0.28511649789012267,0.2203428201528891,0.5761754302784194,0.527875150842117,0.35869871040164925,0.41257143797441165,0.49804538686185224,1.0,0.24790971600775472,-0.1903394426170526,0.5083417542240626,0.07976485741563723,0.2523910718956781,0.5527868152132989,0.24306917886734267,0.22028333403380285,0.2846516028428505,0.27777418196502657,-0.2646332649835339,0.08285669807192451,-0.0380403456234324,-0.06801507709165422,0.12164856237320378,-0.032500484871871335,0.3857685604139158,0.30324208887060433,0.4691115205672812,0.26075450865683364,0.25348434137899284,-0.17256204993504876,0.5375806018790606,0.5034567359973628,-0.04029257239808329,0.5296302265439078,0.21817622938528555,0.3326252228722738,0.4814713739532664,0.35076761021742753,0.14674789527638088,0.4321643696062435,0.5315939640420364,0.35189181013526405,-0.14059156031561088,0.2221913309441864,0.07592456635379849,0.29778386280988384,-0.13525994634790203,0.31510892999694584,0.3790421417475301,0.39278249165932694,0.13031799597699018,0.31768042950509234,0.4502249789181256,0.4065782834882169,0.05497343665130646,0.5017947892036423,0.308926995811756,0.4688095552183993,0.04952745391477035,0.2804568026576202,-0.33515768976761645,-0.11672118241638689,0.19643653265759792,0.29658234236875086,0.37207985551174855
Parietal_Sup_R,0.03295346114748363,0.15425785230559635,0.3410494854659568,0.3815137248971384,0.2677354854338216,0.028760954295819926,0.11923898192911948,0.3692961425870618,0.42811072987420984,-0.03605840873331052,0.19178224151932285,0.22585786177565942,0.36422529043723767,0.3067575002598532,0.12274887186186176,0.09948435508869162,0.3117373320927716,0.3149972878506766,0.37903971088304494,0.009422149743667415,0.12307345917630858,0.11918122219805234,-0.04858323874948054,0.4651654083289384,0.6878933103068254,0.3769293902182463,-0.04990220957418809,0.7018943599398274,0.08904680756862914,0.012738700327576756,0.3784499570247451,0.17723397373329267,0.4106685391951122,0.7091378557527123,0.40057479982633254,0.2454632722685219,0.6589184198935585,0.22705957524353831,0.061301678744990096,0.18706865442202178,0.4729502354734725,0.4199899583759288,0.2728519535144637,0.36602026285937034,0.5336439736673787,0.37266466722460173,-0.14326881290415674,0.021138187607434262,0.39654967809462427,-0.31463349299465293,-0.021763423705849747,0.3664347768610641,0.4203040418270701,0.4533180814203614,0.48008307706920694,0.4473492960983708,0.3547118906883822,0.24790971600775472,1.0,0.2966750852618912,0.32632947135364676,0.6463024128936963,0.567031361001924,0.3239747743399176,0.09259148942343691,0.5000412727867399,0.4600658968310704,-0.02294177822531065,0.4927215853501976,0.29040442405343836,0.386755065473947,-0.022807687570669817,0.10775387058539897,0.05448692641218341,0.7395413923069291,0.07473370825012271,0.1797042816354934,0.26001364287095036,0.43597226167244263,0.40743495512389155,0.30400100247586914,0.16526165621393749,-0.2093968722753981,0.3385835827912574,0.3363934797508704,0.2847554846501703,0.35490268902098715,0.13202266894017026,-0.13680014901937684,9.021759060652469e-05,0.15985711613686138,0.005807145009298869,0.3311830444479077,0.14635736051131693,0.5568679946498796,-0.15191597384677616,-0.034267048105624635,0.22467440613473455,0.2987320884721418,0.4696446746786944,0.012924509814688104,0.6249947039723158,0.1066434999173705,0.2812399088322079,0.16472589881176203,0.3856110496452153,0.2931269200254021,0.023846397897666734,0.522644274451476,0.2900645597291044,0.3587334359595441,-0.060358300559030936,0.19408129411366967,0.4491060654057957,0.24228836288612926
Calcarine_L,0.01606480883603885,-0.13389998805810324,-0.22376810976684725,0.9350961751755253,0.12059242056253966,-0.43787292732242034,0.07504957995688284,-0.0444822711558868,0.3740367530201771,0.3050068303714849,0.5813000168415935,-0.1755785815394165,0.6634320525485932,0.0810173093381302,0.30060271111838044,-0.16276200620641001,-0.25136501605297695,0.6307576155197024,-0.19705948712754492,-0.446383379548027,0.01822554901946889,0.4735953402948079,0.44384465731358597,0.6832709896031792,0.5640899134284538,0.2398551976236486,-0.17061590094239026,0.28589950169381717,0.2687771128368011,0.1842065521925889,-0.11266381388457614,-0.21680817290683477,0.23189237332986215,0.46239768166015055,0.1630211874204125,-0.056548477948526285,0.22586528395933547,-0.11884455247879035,-0.23546207142682007,-0.14582834137933454,0.6036883786220361,0.6691715679882732,0.13767427639150603,0.37282741865280783,0.42160149536972463,0.2990858849718593,-0.11974043743833968,-0.13924687172290853,-0.05957855705481631,-0.0661241086066861,0.30759415335741835,0.38741235414726116,-0.1245362106761089,-0.03330652917599747,0.024195451465167953,-0.09356241663099163,-0.04578339929595351,-0.1903394426170526,0.2966750852618912,1.0,0.36978416994651647,0.6568437700869516,0.6436440384920542,-0.17770896378142878,0.036921554280575614,0.39600668056567584,0.5617876394367369,-0.02309680392765568,0.7036990790053308,0.2875469987376547,0.6398540342154172,-0.014556695588624047,-0.1549421166372885,0.36964108498614506,0.2847608903139976,0.10800984787590223,-0.20624913312924592,0.4562677083357564,0.47932219780720453,0.595567911359685,-0.04727771009563583,-0.25819002109730615,-0.09356607269836185,-0.1130154352821142,0.2159872276909587,0.5544621318879823,-0.12868489923263923,-0.1378200442556592,-0.1573150830801997,-0.34023659250752564,0.08870760336025132,-0.06619901146471822,0.7432425822729123,0.5304127997759828,0.4823755563528726,-0.4598678720688864,-0.030890071433765324,0.330365460134704,0.08755470390857364,-0.2873725276158523,-0.16420061196430358,0.4366887521178919,-0.21299561644899348,0.16239219113403672,0.3395919094882791,-0.13310553076666504,0.056073729186807024,-0.4265420136759997,0.5554616924551203,-0.024877639286393652,0.756396796732304,-0.19548552797768753,0.5071512611849934,0.6818020173112167,-0.14801283419888805
Temporal_Sup_L,0.012892840343002756,0.3724439009702027,0.29361289199323987,0.4016093747220234,0.3667598828919473,0.10652219820025982,0.1983489225807014,0.4345670692153911,0.4060020108783704,0.11475508859780992,0.13537460272501378,0.25727303675385205,0.2010288396974072,0.4639733787793465,-0.03544854142789112,0.1076924011872022,0.24120968309303897,0.6871405549925298,0.3102000888172429,0.07753164176347863,0.045421928037964264,0.09702187530234482,-0.08386805434933167,0.14589208076937957,0.4785500210913881,0.3952746939333829,0.5090644001237276,0.285499020557729,-0.11850587861604939,-0.2064352727815879,0.3884046297205257,0.2706410802023487,0.15448869865531276,0.49335658717611647,0.35779773903303286,0.346390912161888,0.3045522638731554,0.3630168957431483,0.31342044178807904,0.1261476643950951,0.40639073562289585,0.4148506546956385,0.5387877807866356,0.35833219639836406,0.5276721856527528,0.5561252421800524,0.24788523874184407,0.16750728939074838,0.3895700016118417,0.08715025178117185,-0.02500018500932395,0.5652350782528418,0.3673420024356896,0.3209880418025144,0.28482607126929643,0.3268610797054015,0.4430509743158453,0.5083417542240626,0.32632947135364676,0.36978416994651647,1.0,0.2726248149536044,0.506057803421961,0.32699399840567,0.10561836852095931,0.2798236661042816,0.39954533734751413,0.5756097502133559,0.1275529853352617,0.2492461258142921,0.3522157990335128,-0.09240614324949338,-0.061487835166699166,0.26914656650742097,0.3885891967831695,0.34234753758791225,0.27699266249145565,0.36982365577621784,0.38253806972405535,0.3042437795584585,0.36386656665371175,0.2558117889453249,0.2187288707035673,0.39013442476362165,0.10025769233724766,0.7189248826383895,0.40786692885410397,0.20729730160053372,-0.033381713985781984,0.10622495852144309,0.4530578735310722,0.1778390772601324,0.20638940895199534,0.6879273068330258,0.46329640790297716,0.29191605138423293,-0.1290434190700004,0.5219616809027878,0.5923718844373217,0.09135709207390323,-0.047324043592196746,0.48326629782648123,0.5402305494911424,0.44530016821013607,0.22106947412713943,0.2668349858253312,0.2697629152015953,0.0908927823918118,0.2894156573186648,0.3611401908095256,0.19416635262192805,-0.07480792786383621,0.5474589322118514,0.5961282433363612,0.30110068156091646
Angular_R,0.06822255867616242,-0.0974653913075708,0.1598475324545064,0.7229797355117016,0.2788603173009871,-0.23735042470403697,0.11243461730387713,0.23932634984623558,0.5289788698599726,0.143061290512925,0.3767180224508014,-0.05338022878352042,0.4882836614103614,0.16028940323461235,0.2789806434381011,-0.0478855110478001,0.024827823075275562,0.6322857981963885,0.10674036162664263,-0.36845945092426613,0.1450751801600973,0.45158461097611446,0.30075617015663475,0.7599985569668893,0.5650220571030516,0.36355218273014334,-0.18862572640560943,0.509378070756214,0.41227559914304296,0.1537591258343613,0.22112361685983647,-0.13861887100134823,0.5682417348378229,0.5631770461881307,0.29802219668101826,0.22314015866714132,0.45272247516774405,-0.05086411430794404,-0.20233124241385578,0.01985130296924785,0.5808151353452822,0.7029460836760179,0.4101371881887134,0.5628523248579945,0.5202797857825542,0.4560106857632983,-0.2017601618485497,-0.07459897881633402,0.27220862899365555,-0.18057012009684767,0.23608618957783314,0.4322649556055388,0.29465577137689164,0.2681950782182948,0.3381256521103693,0.23526186758055334,0.18328635043852826,0.07976485741563723,0.6463024128936963,0.6568437700869516,0.2726248149536044,1.0,0.8604918942630333,0.0576384282527863,0.22755185117817647,0.6655199287069825,0.8230607900173721,-0.14954049748326775,0.703584857167505,0.42595416125228636,0.5095163563020848,-0.13693566334846446,0.0195167238071474,0.2522006726858931,0.7438527406772194,0.2026589152124896,0.005517828733099264,0.5918865430894356,0.6884156845545926,0.39386478622938054,0.1836147786982739,0.07424412522642565,-0.28570216783343616,0.2305046945780818,0.3854423664499437,0.534183396923913,0.0653598326390481,0.038519950698095926,-0.08696103418200012,-0.17507237106171533,0.21146709472169403,0.049756981807332276,0.8402576268354662,0.38621865196260147,0.4418691072139902,-0.5926398213748052,-0.09453170451818926,0.412641369553041,0.09879070056553785,0.054501802847206286,-0.08259072613713676,0.6733106853975609,-0.2478080495956323,0.21695729668392552,0.2896203153631644,0.2441803739278927,0.17502604837486763,-0.18928272377225575,0.5772620942995518,0.1791126419895879,0.5274266246448541,-0.31865801082082007,0.551960378838042,0.7410597604265484,0.08511753874580988
Vermis_4_5,0.17679210268460271,0.01613343518601263,0.315695725479916,0.7390091826834502,0.504386894195606,-0.05091657249048708,0.26598083104542103,0.43209427241526704,0.6687873430941569,0.08242434846611764,0.27231226314525436,0.16203469508993576,0.403335718855224,0.2985836940678855,0.21562975953529614,0.015601324704297809,0.18841662676359028,0.7998211897993485,0.22522705533709522,-0.19185234431284887,0.2076262512625669,0.46447204823878535,0.18926827534095939,0.6066025593088489,0.6256775807446574,0.4535699895123929,0.019867486047270837,0.5244962817980743,0.3432669656403584,0.07900786661992924,0.3730780634028947,0.06531423997153706,0.580218097524575,0.6057348086949944,0.38633075992270677,0.41607728830341245,0.5041272405161166,0.14259369724058257,0.013395017388690948,0.11337312685237294,0.5954956745686999,0.6259594991087049,0.5133212871330961,0.5838101201559804,0.6259940883844347,0.6137206581715757,-0.05167670960900523,-0.05111449909196541,0.413735745714502,-0.06092720743729767,0.09516929608891675,0.5373554902394081,0.44210331099586736,0.3676536047095974,0.3972824024468862,0.28821847349018676,0.38507945975672375,0.2523910718956781,0.567031361001924,0.6436440384920542,0.506057803421961,0.8604918942630333,1.0,0.20450379575490463,0.3088652410770643,0.7052534248381893,0.8595340700462193,0.07905816216180954,0.5559819405665951,0.5164684740999241,0.5403761162126972,-0.14903082965941442,0.12185142248560825,0.2540953621831897,0.6809566651035689,0.40278151702407455,0.18694670500884675,0.6913624385756602,0.778753063786434,0.34263500244816264,0.38231174847184307,0.26373162025397967,-0.18025961026647494,0.4013081265601692,0.37778596888378224,0.7058705287587634,0.2562802205282237,0.2248941219545061,-0.018384366441515716,-0.05060513319165695,0.25930365241818354,0.14832659478819657,0.7414240156734258,0.5241892622305954,0.4948686625524532,-0.37226203625620197,-0.06969928138727988,0.44715227714036604,0.2934657826700403,0.06480257330518875,0.04821486309896152,0.6793725371675059,0.00997750130087969,0.41944996363778236,0.3085637971771366,0.36022545768858166,0.2190904951813507,-0.04373467378121561,0.6038817717836292,0.31991316409435017,0.4574828200246893,-0.2693547709727969,0.6908029694678753,0.8456297089473385,0.29121778101635115
Thal_MDm_L,0.4726944993818245,0.5075606877934474,0.8472883168280915,-0.026934781966324237,0.6972775766014494,0.4221062436142406,0.6309060665381714,0.8370241251164539,0.5314494591482978,-0.3490798590152698,-0.5067822680552615,0.7595533350135303,-0.3535710265599084,0.6039715072179623,-0.08988587403162317,0.4596439354221905,0.8454949033243239,0.3122268132014595,0.43171613608703774,0.6817341235966554,0.06401298365394717,-0.09190506204970444,-0.35118923104130195,-0.41345292363645936,0.34577891275397044,0.626140237793062,0.3250820027951777,0.5868403011159433,-0.001657132569481411,-0.07795439216911516,0.9039777052229387,0.7707253084461437,-0.028633898451316954,0.49341214580420956,0.5154704113494338,0.688348134309707,0.5937277158806448,0.45111501193218745,0.48889534278061536,0.847554902703335,0.30188545720273147,-0.10107493181782647,0.27730878606738774,-0.0757355318206948,0.6249301529840496,0.5608009384595596,-0.07185643184038137,0.14822386890743663,0.8746951331602215,0.09484520269624112,-0.5200541029852194,0.34572600585377866,0.6329683498663765,0.7542104968613115,0.7912599554960839,0.330132389300649,0.81922494263733,0.5527868152132989,0.3239747743399176,-0.17770896378142878,0.32699399840567,0.0576384282527863,0.20450379575490463,1.0,0.18163347322480056,0.473864599066988,0.3082041518397564,0.1752008425939786,-0.38904671307867,0.2803339758223919,0.1685625578466966,0.28802007179137035,0.46074294898214346,-0.08927754869226795,0.4971662050942869,0.4301586490687588,0.5749255805047019,0.38403764103147175,0.26618414864890017,-0.33483500698177404,0.703309872856151,0.7263810209263631,-0.2653181334084508,0.8447378963489541,0.24563428685975788,0.35259260969362116,0.7197648666636245,0.44199784969589434,-0.1539447145913729,0.6801255131763493,0.12545515055323916,0.35239110647802574,-0.24565605745159874,0.004813118099837505,0.37418005307583974,0.3281399989936373,-0.25113869046843007,-0.15879561059774785,0.6597963271093986,0.5245782542415636,0.5585350970960802,0.48977838501477566,0.578084451758601,0.6363754686215352,0.2846584643638981,0.8054171055846447,0.5719225490653719,0.6209834299749,0.3635288724946197,0.5183320544908813,-0.42212156306850196,0.12216839140321317,0.14034742141289938,0.29767914489146685,0.3452842310030179
OFCmed_L,0.06486843152087743,-0.0974505564562428,0.30774943263927995,0.12518232297877144,0.23706479678816425,-0.08475956913327287,0.11767846125313873,0.22576252629014257,0.0852849409922415,-0.12737461011711365,-0.19446961339258376,0.017503756198068685,-0.1828703659553253,0.05364821523123858,-0.14892266503921292,-0.14865264439807965,0.16552523582391965,0.18013675083094674,0.26849167298579096,-0.1257945916172089,-0.07715105638545472,0.1805927199978413,-0.01226994932220272,0.034210211791892105,0.010532478949768179,0.06310958420170888,0.2911934900388086,0.10880405563294956,0.08698158010051842,-0.12179970017214527,0.18786714458465043,0.014304786273878644,0.08489894209272687,0.10843477254290125,0.025058171034731232,0.33834064502376743,0.09072580158363865,-0.10046324845656807,-0.13954596852722664,0.18733615220848668,0.10790058366408306,-0.012031044774160773,0.402602424082097,0.01254312659080721,0.1758875550975415,0.07921143941361984,-0.0561172224489215,-0.042396284781871664,0.24047603529684147,0.011118112428604027,-0.02452086077583206,0.01372938865030513,0.24829128894810443,0.23979512706612174,0.13732351400952744,0.14976377042830227,0.0408513513411822,0.24306917886734267,0.09259148942343691,0.036921554280575614,0.10561836852095931,0.22755185117817647,0.3088652410770643,0.18163347322480056,1.0,0.26858411251375686,0.3493013328511721,-0.08043824699872418,-0.02386790661272702,0.12930360847325423,0.07040712048869395,-0.10288714797343358,0.029500321510171578,0.129430965151384,0.25876550961824835,0.18864517819457322,0.16925874180831393,0.30936025765412145,0.3452829919577497,-0.14406201279245096,0.12478696375179266,0.16489023443763332,-0.16484746593218766,0.21067867028924064,-0.037782106597597266,0.040754990307872295,0.07882920305296717,0.2753146546497899,0.33056713411121125,0.18543734653950839,0.3113859847868528,0.49585643679635266,0.1206754238751433,0.19957903849028427,0.052706813537648015,-0.12893430723773203,-0.14373280423397913,0.11002630951500701,0.033995069709662686,0.12911330197646806,0.1771889077251237,0.16546112035357793,-0.0006541349753021931,0.04703613823815838,-0.0758397433385933,0.20627373906672453,-0.03557762516301448,0.16748083774975292,0.06551527897611763,-0.05681004108153273,-0.11718368952717001,-0.23822530508741205,0.26527555349199494,0.3417857484583001,0.07209511284360641
Frontal_Inf_Oper_R,0.2634841637690028,0.1219354216618607,0.4675563557488309,0.5015733912897063,0.552837225735626,0.0941071004125946,0.5503999564713631,0.48764942665283306,0.6750332257315593,-0.052252752919215474,-0.024587943479223277,0.360656991391551,0.19790383002179687,0.32240579152344867,0.1521324691847243,0.221254249889403,0.40419225414918963,0.5857003427125002,0.20173681203810204,0.12789804535012614,0.22070977510110754,0.5209826828749242,0.20207993402053098,0.22799734478218775,0.6115043151337757,0.5757137122901477,0.049356242932093744,0.7370966757520585,0.40795530491602283,0.05555956731863122,0.6310580220854518,0.22850533585020832,0.4620877792955517,0.7281724462722355,0.6879652059414867,0.43284619111404776,0.6666802258198938,0.2959570478672329,0.20401119601949652,0.476852555937835,0.7798843527696744,0.3675945779457819,0.42001242952471357,0.3717680350367998,0.8638304901621731,0.5863782749006885,-0.14917871031400973,0.059332023704842626,0.6562587619360963,0.1967873052401652,-0.10451139427880983,0.7224938244632586,0.4162720257126178,0.548023855122453,0.6942660347561236,0.1893555273287644,0.5388735505955361,0.22028333403380285,0.5000412727867399,0.39600668056567584,0.2798236661042816,0.6655199287069825,0.7052534248381893,0.473864599066988,0.26858411251375686,1.0,0.776481201214203,0.06831947506288838,0.24910890322459625,0.7862167780364743,0.6932977032277481,0.05202823921510348,0.3888932634751147,0.21038533450464467,0.7135181167503505,0.5158621580234155,0.39750930107798693,0.7777964258962513,0.650488404705159,-0.03332233122829376,0.45366235600243754,0.4383737105348576,-0.21769950726490084,0.5268513077371727,0.33969243865254917,0.5677755528369377,0.33195317534092644,0.4493924364492486,-0.21730166474848903,0.22840695235442343,0.25548439173521137,0.24395434947172587,0.542698827839864,0.243566283548787,0.5684705210109582,-0.2003762419157266,-0.20381234820155794,0.14580544551896568,0.394831027779384,0.23839255172822027,0.38119325669685733,0.7527789151948806,0.1271258573331132,0.4539324251393804,0.37856449175685375,0.554229623352855,0.3750828510100513,0.14267352508068856,0.8512411781214363,0.33867984641160087,0.1951007787778973,-0.0867858185383464,0.5195391548529286,0.6659090647174444,0.19487135255444862
Temporal_Sup_R,0.3504469225847435,0.08825603973494765,0.38672263004658886,0.7190750896493476,0.5925734442894135,-0.03395156730710352,0.4928393085611819,0.4877104325760421,0.601624036051185,0.03336874479078479,0.021028877539080084,0.27314320087158944,0.15926347786625739,0.19856458545205116,0.14735229728958915,0.11062857004329615,0.2806376780505186,0.7797693801033948,0.15615122804507167,-0.05058823813941488,0.17552070790296553,0.5538884358499429,0.18023073419902816,0.44627655653346493,0.5079910367733612,0.47027102431201073,0.01783397608363058,0.4786646865504619,0.37644206330844465,0.028152877344600345,0.5078567612955934,0.09945399718248973,0.46899507189620715,0.5889456808447745,0.38658792549382565,0.44480451374615476,0.434574836081303,0.0070938949895509905,-0.03122794670657426,0.2844330284044751,0.6160669294556715,0.44664021307144847,0.5808089471489106,0.3728035355702511,0.6551067327791088,0.6267575765806351,-0.12520427149585134,-0.0668817355393263,0.482463903627349,0.006245444775793795,-0.08099240760562751,0.4665311622596581,0.4003072156792468,0.4431981806672273,0.5228723745785505,0.2205448869520128,0.40024357410696104,0.2846516028428505,0.4600658968310704,0.5617876394367369,0.39954533734751413,0.8230607900173721,0.8595340700462193,0.3082041518397564,0.3493013328511721,0.776481201214203,1.0,-0.013297484390007924,0.3491834037853024,0.6156653164521865,0.5164846916492379,-0.15245350603778354,0.24436803088423648,0.22704672308331797,0.670583934754824,0.5626547402455102,0.2261844787781271,0.8753912992931933,0.7006536815499246,0.08587152068097291,0.41414116399984763,0.31994877965533824,-0.297288194957085,0.4642686735022245,0.393348383838432,0.6771569114974173,0.20919449526822043,0.40884110103851534,-0.0796935692543924,0.06626816812432462,0.29696094717559157,0.24608486044872357,0.689799705999409,0.3744594552683548,0.4213220832992153,-0.42999833719363484,-0.3194064917218642,0.3465632534451846,0.3627779154716159,0.02031577488868029,0.23562732555216703,0.6391883203077492,-0.009028920483736588,0.4975804763528019,0.3570386694939007,0.48681834461187046,0.2570761526997065,0.04174474893943277,0.6026760464925351,0.2746111718653369,0.21022535550296617,-0.32776947446804766,0.6944230659317695,0.8564698799753787,0.16017967185275012
Insula_L,-0.26129415718097787,0.3347389339066643,0.13906089692500415,-0.05804633912764285,0.23602751007037845,0.37303647771965553,0.1177570397945155,0.16428031460495346,0.23822671533556306,0.08823820082436326,0.11067434225643731,0.1878772207786103,0.14777097176025622,0.20789932284470777,-0.06290307603839054,0.21531022404868477,0.12359391129141432,0.3102645274813584,0.06603798868976515,0.20482889855469066,0.20182169575782144,0.16601165183363023,0.008937439651628607,-0.11618299096660478,0.15165271501862648,0.22865510619890123,0.6325208841161225,0.03807140265161591,-0.3866085737898219,-0.09267619779037257,0.2365197125355983,0.1834624560031995,0.14895482411006863,0.13772052060505957,0.42625268674545913,0.1939297885503568,0.14959685294255176,0.7447719314738048,0.660504440347423,0.001949301319148195,0.20016764937176582,0.11827789601725312,0.13220522430075604,0.34562559753149436,0.24677255522813704,0.21021131782836747,0.6009989922389923,0.20621787577563286,0.21506630703567672,0.47009050606547875,0.03439906678871441,0.5099507886642223,0.16464692744983705,0.1340002867221797,0.11942658604756597,0.1260002208442044,0.30455962562904093,0.27777418196502657,-0.02294177822531065,-0.02309680392765568,0.5756097502133559,-0.14954049748326775,0.07905816216180954,0.1752008425939786,-0.08043824699872418,0.06831947506288838,-0.013297484390007924,1.0,-0.1397156879336704,0.3510639420135416,0.22217416144630672,-0.11016237922815611,-0.013565425537728075,0.3569750859758683,0.03862622929884288,0.5466139438218256,0.5019742626827014,0.17873393167097024,0.10921942890815234,0.12219133539558452,0.20027342012316987,0.35321289391764793,0.7212485406639669,0.1886894193819213,-0.20175523559891326,0.4491570527706978,0.3011598634268114,0.3270989941302676,0.0446696136923386,0.19028863115702968,0.2832163847842262,-0.01599028509923445,-0.05180251050144337,0.29189056328262725,0.12733178112496765,0.6910978495086584,0.013097522337187022,0.25761522600022846,0.4672770357344543,-0.0901560819464461,-0.02043554268359625,0.1560054337735217,0.6891541142094233,0.24648933239762907,0.09611843076921621,0.051473408416628605,0.2182094271045938,0.14871727987326896,0.05792823816748634,0.27168549818018733,0.08310699082621717,0.11140310443728216,0.29557819856847706,0.03342509411958933,0.33703616333636505
Occipital_Sup_R,-0.24781861884025871,-0.2728083402230292,-0.29982675770429507,0.6661662494423942,-0.15543182610653508,-0.29183582026177685,-0.28081590822525443,-0.19684132234040744,0.22101994782836304,0.3136603367127333,0.7704409328876516,-0.4098455659248717,0.7992636590480665,-0.08690332985578066,0.33900226660245586,-0.19237545547105003,-0.38551834789708567,0.3418977481315975,-0.0984108886269384,-0.5708593011450901,0.12133476139786552,0.3134754092744185,0.34266024913965193,0.9172051562299132,0.456297284327888,-0.0341745860929446,-0.27823829879605566,0.2506014369611345,0.22920109976992972,0.1380712233301647,-0.2974693668176284,-0.45153370086842715,0.4490680829860859,0.3227221840124603,-0.0011300673933730759,-0.18919626900968725,0.1990791384252107,-0.1435911260649953,-0.31363069434905233,-0.39419645388869673,0.3355379558393244,0.6554458013461061,0.04885459872533492,0.5164010088128832,0.13347460863107868,0.07918929828377418,-0.12476545837499202,-0.1122189443424672,-0.24545328525034193,-0.23606233858870607,0.4908623971680711,0.23246430742261168,-0.10072896988110862,-0.11005121629854848,-0.12627650539687751,0.06820531526974034,-0.19937708948283547,-0.2646332649835339,0.4927215853501976,0.7036990790053308,0.1275529853352617,0.703584857167505,0.5559819405665951,-0.38904671307867,-0.02386790661272702,0.24910890322459625,0.3491834037853024,-0.1397156879336704,1.0,0.12492195490755376,0.38184138938237633,-0.10883750985041672,-0.20778530409388535,0.25116074036007696,0.2935437643570146,-0.17256155818717733,-0.259208720585519,0.12988774360576202,0.36447682508383455,0.7446019200457963,-0.2538614121763522,-0.2918958951925049,-0.09320597508378135,-0.25594713578423656,0.15873676025804878,0.24311011739841182,-0.22361820887325376,-0.3281308677150008,-0.057192634384817906,-0.503328852664478,0.02863730597583819,-0.24305088848073697,0.7271507630780356,0.3773613378623164,0.35494890685149966,-0.5464520798474356,0.1798934866890653,0.345238480186472,-0.1908144089107193,-0.14992300580994086,-0.39971207396289576,0.2811071166869371,-0.39841040471999006,-0.1059110221313113,0.13430365009502043,-0.2585424473911078,-0.052905758893630694,-0.4699748830425462,0.3561116542587841,-0.03848338953119354,0.8780245013560533,-0.23985983287695725,0.2877899918206011,0.4051817402376256,-0.07518663850252738
