,Parietal_Sup_L,Fusiform_L,Parietal_Sup_R,Precentral_R,Occipital_Inf_R,Thal_PuM_L,Rectus_L,Rectus_R,Temporal_Inf_L,SN_pc_L,Cerebellum_6_R,Caudate_L,Hippocampus_R,Calcarine_R,OFClat_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Vermis_10,Putamen_L,Cerebellum_Crus2_L,Occipital_Mid_L,Caudate_R,Vermis_3,Amygdala_R,Amygdala_L,Olfactory_R,Frontal_Inf_Orb_2_R,OFCpost_L,Insula_R,Vermis_1_2,Thal_MDl_R,Cingulate_Post_R,Angular_L,Cerebellum_9_R,Cerebellum_3_R,ACC_sub_L,Thal_MGN_L,Red_N_R,Cerebellum_8_R,Cerebellum_Crus2_R,Occipital_Mid_R,Frontal_Sup_2_L,Precentral_L,Thal_PuM_R,Thal_PuI_R,ParaHippocampal_L,Cingulate_Mid_R,Cingulate_Post_L,Vermis_4_5,Postcentral_L,N_Acc_L,Rolandic_Oper_R,Olfactory_L,Thal_PuI_L,Parietal_Inf_R,Vermis_8,ACC_sup_R,Pallidum_L,Thal_PuL_R,N_Acc_R
Cingulate_Post_L,0.6669947201754023,0.17144363183868291,0.5568679946498796,0.7095711360609527,0.09216949869945289,0.4788861580178341,0.25086908880403724,-0.12859997130894954,0.1196915330084233,0.1691152470941817,0.20199810381188005,0.35699503168876,0.3227507336627808,0.49499915595710625,-0.0660273429506423,0.21268759576054025,0.39812104199467846,0.04166059878525802,0.03490430731834444,0.1506252837905016,0.332858430318867,0.07865528586558533,0.5688079220290279,0.20766334613327972,-0.0018170507821437512,0.19735091625968443,0.18861132743895365,0.21358835839470156,0.2400206613966698,0.3757798035146791,0.2637547444917194,0.9193219063238051,0.4642917659672738,0.04187689389980375,0.4245119687676248,-0.2833981271652066,0.2024422897783793,0.35918342389385666,0.07592456635379849,0.0699142133988418,0.206493764969107,0.21681728658939914,0.6812316033835861,0.38069283297197504,0.2995887850513105,0.2684333000096776,0.574276800145906,1.0,0.4948686625524532,0.6900251900829115,0.1737867991161464,0.38952228414398743,0.2873302354033977,0.4360930107215733,0.4951134042391584,0.10310998005346217,0.1306834304562071,0.17502424779721903,0.32352814282108217,0.30928479317137203
Vermis_4_5,0.6087662706575537,0.29121778101635115,0.567031361001924,0.6038817717836292,0.15494553821113988,0.38507945975672375,0.37778596888378224,0.07900786661992924,-0.2693547709727969,0.27238759790919936,0.580218097524575,0.328595757975111,0.504386894195606,0.7390091826834502,-0.18025961026647494,0.00997750130087969,0.11386427791991195,0.17679210268460271,0.019867486047270837,0.2944453710135817,0.34263500244816264,-0.05091657249048708,0.6687873430941569,-0.14903082965941442,-0.28962156814292483,0.12185142248560825,0.2248941219545061,0.3335821098214984,0.40278151702407455,0.6908029694678753,0.315695725479916,0.5150974643966875,0.6259594991087049,-0.027084158901393585,0.5963350286662765,-0.018384366441515716,0.5838101201559804,0.36022545768858166,0.2523910718956781,0.21562975953529614,0.6066025593088489,0.14259369724058257,0.5997782013181474,0.43209427241526704,0.41944996363778236,0.06531423997153706,0.600519627877828,0.4948686625524532,1.0,0.6259940883844347,0.14832659478819657,0.6913624385756602,0.22405967621852277,0.6137206581715757,0.6809566651035689,0.25930365241818354,0.18694670500884675,-0.19185234431284887,0.44210331099586736,0.15611535219526185
Postcentral_L,0.6052501308955522,0.24868138361644435,0.5336439736673787,0.8690318290216621,0.09572204239752992,0.6682322779238592,0.2789450824584771,0.003544456058579525,0.004542714722130063,0.09779525370550719,0.2744906962614365,0.5902901913202212,0.6283751287894287,0.4967493872291591,-0.10286647770016132,0.38824704491068085,0.5879456262437518,0.23552150638381808,0.18121885294856244,0.1243636550217067,0.038456574641117236,0.12685473683378623,0.7188325757953147,0.19011225079153393,-0.02547399395075986,0.319986259894982,0.40507139947321547,0.2725595020474189,0.5253193690092903,0.5282206673637333,0.507188061804478,0.7176875379356562,0.3777010676426575,0.2215730902920353,0.7604222628132683,-0.2555635016740719,0.32452906175380225,0.5973913137331376,0.3577441441329158,0.13400698558586965,0.09207019954959102,0.4570806906640715,0.9186779820395742,0.570174927293526,0.5688252553969494,0.40956689566925825,0.845077721240871,0.6900251900829115,0.6259940883844347,1.0,0.22236331366318476,0.7273108460837392,0.23616729104346337,0.6505673735437965,0.7170106789933881,0.27908102030838555,0.464520212668348,0.24181921597018063,0.451341924685871,0.3230295237266826
N_Acc_L,0.01789896347461088,0.18304374678219246,0.005807145009298869,0.033989138034345105,-0.29466012978274725,0.20340700389850788,0.0056714694170744715,-0.08905231567113585,-0.004329396043002342,0.08389534843573672,-0.06725730815953293,0.4085686288916761,0.28570988797165403,0.003362633737422125,-0.135429868421735,0.1503135136375831,0.1616300324953012,0.3208525972294518,0.548897929539089,0.07436701407722317,-0.20872499441259462,-0.10257520546076186,0.1604628707030719,0.15261731457642155,-0.1505207570345094,0.15024538669108506,0.36056730459193254,0.12274839220988668,0.2896475331855818,0.20805697607058352,0.4680268785458079,0.15918702053332565,0.005668613095737682,0.014291800737509332,0.23959326938059378,0.40923328458414426,-0.17408640483592602,0.3424205121560103,0.35189181013526405,-0.27732938201136287,-0.18976458742257585,0.005334176916914,0.07102848014011015,0.42071532320580174,0.17544807894414838,0.37507048211419336,0.2864712494679472,0.1737867991161464,0.14832659478819657,0.22236331366318476,1.0,0.2638862745926091,0.6564053386294982,0.20552282785757095,0.2340751564757097,0.2907292624828151,0.13123348500396817,0.1817481496154851,0.4192339088273362,0.6751369674745019
Rolandic_Oper_R,0.31504011456323266,0.20835674548489774,0.26001364287095036,0.6392391255038573,0.09391252865569015,0.4830086308718705,0.22010149533201315,-0.03376124476364814,-0.1931624155383147,0.18254420288255235,0.3481212341679329,0.5390158347910506,0.7046479109181804,0.598318590790316,-0.1116034228567634,0.16682269517067286,0.38209494986475295,0.38604311279825937,0.14035737905032436,0.25857011969310434,-0.04474657151695813,0.10042452844204004,0.6458921899811574,-0.03342256093878111,-0.3175054645232076,0.2623252159680381,0.5276925196341377,0.469549208983649,0.7977612275307426,0.7541928551125908,0.3816148250363952,0.4759740805648091,0.32296115731597197,0.027444619375812964,0.7715776660544155,-0.07773518052822125,0.2901438039315824,0.508899125976169,0.26075450865683364,0.1728232870817157,0.20402530859741785,0.20645477108313295,0.7005501209007583,0.4958754050203805,0.551736620555228,0.16084351505990926,0.6780762560676682,0.38952228414398743,0.6913624385756602,0.7273108460837392,0.2638862745926091,1.0,0.2615717697052016,0.6172079151976131,0.5383122853244053,0.19244764867109257,0.42004558815120707,0.11366718350165851,0.3657345392276107,0.22385575775856598
Olfactory_L,0.1524609674309985,-0.0614283972140483,0.11887476710139036,0.21106069375565673,-0.22878449749136023,0.029573593291704104,-0.07472737469019093,-0.14799435007263873,0.11421710398797567,0.4030145148706204,-0.003172878289585783,0.12921388264795833,0.04288623346164275,0.21145911343192506,-0.02530319775825001,-0.01962869517411912,0.05181272258156281,0.1663557681893403,0.24499927303479216,0.2186040429449849,-0.006238549868403853,-0.2865313168711798,0.127169224654012,0.21823802718986057,-0.3084820950900786,0.005860137886392393,0.18841490050190193,0.3968221078997353,0.16611543323299535,0.21893881951368788,0.13049776569723334,0.24824170629313425,0.23522471599545106,-0.18769902575010391,0.08552677684000912,0.16763763785866206,-0.03627033856252291,0.06932545033960484,0.13854433210052525,-0.07588695507967572,0.0767031358465216,-0.10521078899044504,0.16330990901985906,0.14881173493765237,-0.023126740648659883,0.08210214226869557,0.22315856763285571,0.2873302354033977,0.22405967621852277,0.23616729104346337,0.6564053386294982,0.2615717697052016,1.0,0.1384392370644379,0.2740047005884948,0.18625497647706937,-0.09501832335112699,-0.09436303319156988,0.14458301934665366,0.5950854434620757
Thal_PuI_L,0.3617270729638588,0.41268547137260686,0.37266466722460173,0.5381352491887741,-0.05725339836221484,0.7727532338084034,0.3622297695432133,-0.014659939082647889,-0.06887755801599532,0.2041942585235914,0.3074101289844881,0.4333119710431446,0.6807224655386485,0.41597176511626593,-0.18500003340698631,0.4323093001321196,0.35242384021581435,0.4180918513237911,0.22896335701227954,-0.0031059833956812704,-0.018526513503531593,0.14368838668055242,0.6986640047479776,-0.06496232296703555,-0.18858863189668557,0.1946216006720464,0.3159773382059076,0.10723326196228036,0.4649500485371068,0.6090709775021742,0.5607878361924917,0.4734408078798431,0.2715736542057408,0.3001362585096541,0.7652048008640071,-0.05906451165010679,0.3890388462730199,0.5942715073549606,0.3907149145635449,0.01653838503511165,0.11682475727485886,0.2953993818352534,0.5497013298099175,0.7368385892714012,0.7849026098337338,0.4361916638419186,0.6975347584497988,0.4360930107215733,0.6137206581715757,0.6505673735437965,0.20552282785757095,0.6172079151976131,0.1384392370644379,1.0,0.5076585043782893,0.2132811046016666,0.3432617508653285,0.21720842930542822,0.6021100287335804,0.20192719716051288
Parietal_Inf_R,0.6633131830704632,0.24600438927919344,0.7395413923069291,0.5678126342877813,0.022314922117836703,0.477953952728985,0.36920328871955727,0.043151280839548625,-0.06395845540082151,0.1601338389189928,0.4561143030931922,0.47095479422484327,0.4543071400277564,0.38654538874206534,-0.23564880849707046,0.17047273363963633,0.22929527986030016,0.11919721636335842,0.07406468816734825,0.2016209878317516,0.08394151172177934,0.021179064623454234,0.5631515412525993,0.07879927205711304,-0.08687669058614866,0.1972480073129803,0.23659188332084205,0.1563057295052899,0.28830141618038,0.43297510400052386,0.5310310307987034,0.4281463471892615,0.4596091489170849,0.2676525181870893,0.5303583634032951,-0.08890804496780251,0.42655467929145957,0.5647652256203909,0.3857685604139158,0.152337115942111,0.332145571976526,0.3014461400872459,0.5766069079966342,0.5092624891839992,0.34077936519731145,0.26051313082112265,0.7457731231499409,0.4951134042391584,0.6809566651035689,0.7170106789933881,0.2340751564757097,0.5383122853244053,0.2740047005884948,0.5076585043782893,1.0,0.29196529761944207,0.3094045148604942,0.021593027852887248,0.5348005983155176,0.33325309998658864
Vermis_8,0.1251074896700348,0.03676602856694924,0.15985711613686138,0.09870311520710282,-0.08395096018783255,0.11943528607632449,-0.030406924890419355,-0.028428221806289136,-0.32748319136415854,0.17269227413978488,0.12310582544138796,0.24054166092830523,0.07491616018419746,0.08973463069793024,0.1654832485317281,0.23902781394513561,0.1303676499291124,-0.22857136372723613,0.5097796274488101,-0.1984207353881081,0.01233588692462215,-0.11954950863412808,-0.003279246214326483,-0.328179589961824,-0.28590643833165474,-0.12470238316990816,0.22521003939677925,0.27196443234783535,0.1152349203122476,0.2747113640589892,0.3095671464892156,0.03513546030837601,0.0806708184235918,0.1912068938793985,0.17225354749075597,0.20374767404240188,0.22347950723948065,0.13339284656650124,0.5315939640420364,-0.2806442172348522,0.08486709684298166,0.14199882575900485,0.1557190920294011,0.2081353549492896,0.1530624507247827,-0.041335236232116955,0.32285918231274324,0.10310998005346217,0.25930365241818354,0.27908102030838555,0.2907292624828151,0.19244764867109257,0.18625497647706937,0.2132811046016666,0.29196529761944207,1.0,0.18175039279947702,-0.21229418523103463,0.30612439801417785,0.13670375999862847
ACC_sup_R,0.18638657511344778,0.3238539842840669,0.1797042816354934,0.24233071397256936,0.0852525891942833,0.5602216390713476,0.027907478236834364,-0.0175867227269192,-0.13322234639354977,-0.08999878386879846,0.11544233444267185,0.719796338143691,0.5979572569702688,-0.09809403941159171,0.17613702557867272,0.48073492030774767,0.5586836269250056,0.11666984270328004,0.40965489378082826,-0.07640993970992808,-0.22910287261993928,0.5698999993691186,0.3828176412453604,0.07119393209732251,0.21994370708694028,0.38282203714049984,0.5102372041606485,0.003856585787022221,0.6002339430057692,0.20878047638776434,0.5489285300799922,0.10516321124662656,-0.10072241237317732,0.5089588828873123,0.49235126856298306,-0.015928146533063865,0.15331281681132755,0.4743462112188258,0.4691115205672812,0.020750636844992964,-0.2583985806606557,0.6351845214758255,0.3392736967474359,0.4997329872444187,0.4273714570638785,0.3147726940166569,0.623593080021867,0.1306834304562071,0.18694670500884675,0.464520212668348,0.13123348500396817,0.42004558815120707,-0.09501832335112699,0.3432617508653285,0.3094045148604942,0.18175039279947702,1.0,0.4397642883701203,0.44461952772562535,-0.05323369193338987
Pallidum_L,-0.04822011352344117,0.37350942729030423,0.009422149743667415,0.062337928962144115,-0.12690139719782598,0.5765837249698086,0.1508692389932166,-0.11991698630631702,0.3883070337508288,-0.24002815169743644,-0.10041475782996376,0.6418456395930268,0.5131247108783052,-0.2790593751141896,-0.09989715688482989,0.5195298813528162,0.6079851777234991,0.456021251363794,0.16039859667257303,-0.20224865761027108,-0.3965767527887474,0.7084295200293493,0.2900929425084711,0.2891361019500434,0.35708697284447427,0.6625240271986313,0.46691237734923885,-0.3755630276474375,0.39352350291297045,-0.09339351981814632,0.5430970013893932,0.18789341092210415,-0.3742375431679833,0.5349756811890415,0.3806294427648799,-0.19104403986301532,-0.3472621439907216,0.6021051613130805,0.2482922782494738,-0.13922034291718988,-0.6365409151817512,0.3509052338468835,0.12351692190352306,0.4878560917686732,0.42591885300649224,0.7263797474813565,0.3646520511950401,0.17502424779721903,-0.19185234431284887,0.24181921597018063,0.1817481496154851,0.11366718350165851,-0.09436303319156988,0.21720842930542822,0.021593027852887248,-0.21229418523103463,0.4397642883701203,1.0,0.3001786396913514,0.2328724130640696
Thal_PuL_R,0.3716238901758879,0.5530890756321861,0.4203040418270701,0.24445750218023085,-0.04509494218442607,0.7259707220688828,0.2107462638781297,-0.11056362442825016,-0.10096970223751559,0.015367739642927059,0.27423536759822303,0.599216011761513,0.6110483159404484,-0.0007904318706240718,-0.1013780754997716,0.3733127463144716,0.3078363458634235,0.24148968926653436,0.36959527722239033,-0.014867946040707947,-0.0934903414898847,0.23702131562163545,0.5455563801215554,-0.05917842661055221,0.05533182405089622,0.19052995623314203,0.28839188196342425,-0.11935007388118812,0.400102816713038,0.38965667247030433,0.7724662467668921,0.23638872749686388,0.11789233125396939,0.5128924307937345,0.5596939361232992,0.20733457834924537,0.24268819575573392,0.6969382012642834,0.5761754302784194,-0.06352175560086805,-0.05650465204249659,0.3812594722372763,0.29423450361118675,0.8115327857672487,0.5694071491675782,0.49767550977186426,0.6550129548818715,0.32352814282108217,0.44210331099586736,0.451341924685871,0.4192339088273362,0.3657345392276107,0.14458301934665366,0.6021100287335804,0.5348005983155176,0.30612439801417785,0.44461952772562535,0.3001786396913514,1.0,0.15990594728503044
N_Acc_R,0.11481623289234409,-0.09955006928445845,0.13755815665651125,0.2462742805720942,-0.29211570147168453,0.1803931716248317,0.10349779005957527,-0.061330970907213254,0.21095802884668668,0.18958110220398783,-0.11101172238084062,0.2633430587456352,0.15467472118882994,0.11323534980844624,-0.34026943313647434,0.058336664545731096,0.12331116243734555,0.33158867707564554,0.20170731565199018,0.11383742365679979,-0.20844146251316037,-0.1475894331601165,0.1599590252647034,0.3513277090356048,-0.15656763375313335,0.2963364670921858,0.2658227424885806,0.10728696592092488,0.09055073581428791,0.07453572484578203,0.3282865501863859,0.29678831255450167,0.06510473294358239,-0.045340529695059265,0.2066063251132512,-0.03687948169116868,-0.24648038330603117,0.2681787094076974,0.11547862942473727,-0.16021767174440713,-0.11640303324916244,-0.11000047349792544,0.2401701887096678,0.3127974908831387,0.08597145055661029,0.3622699307254054,0.26847017252368877,0.30928479317137203,0.15611535219526185,0.3230295237266826,0.6751369674745019,0.22385575775856598,0.5950854434620757,0.20192719716051288,0.33325309998658864,0.13670375999862847,-0.05323369193338987,0.2328724130640696,0.15990594728503044,1.0
