,Temporal_Inf_R,Supp_Motor_Area_R,Thal_VA_R,Occipital_Mid_R,Cingulate_Mid_L,Caudate_R,Cerebellum_8_R,OFCmed_L,OFCant_L,Insula_R,Angular_R,Temporal_Pole_Sup_R,Cerebellum_10_L,Thal_LP_L,Vermis_10,Heschl_R,N_Acc_R,OFCmed_R,Angular_L,ACC_pre_R,Occipital_Inf_R,Paracentral_Lobule_R,Occipital_Inf_L,Precentral_R,VTA_R,Cingulate_Post_L,OFCpost_R,Vermis_9,SN_pc_R,Olfactory_R,Thal_MDm_R,SN_pr_R,OFClat_R,Cerebellum_Crus2_R,Thal_PuA_R,Cerebellum_Crus1_L,Thal_LGN_R,Thal_MDl_L,Precuneus_R,Cerebellum_Crus1_R,Parietal_Inf_R,Frontal_Sup_Medial_L,OFCpost_L,Occipital_Sup_L,SN_pc_L,ACC_sub_L,Lingual_L,SupraMarginal_L,Precentral_L,Vermis_6,ParaHippocampal_L,Frontal_Mid_2_R,Thal_IL_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,ACC_sup_R,Cerebellum_3_L,Calcarine_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Postcentral_R,Vermis_8,Thal_PuI_L,Thal_PuL_R,Thal_VL_R,Temporal_Inf_L,Hippocampus_R,Pallidum_L,Frontal_Inf_Oper_R,VTA_L,Thal_PuL_L,Vermis_7,Putamen_R,Hippocampus_L,Thal_MGN_L,Cuneus_L,Cerebellum_6_L,Cingulate_Post_R,Cingulate_Mid_R,Parietal_Sup_L,Caudate_L,Frontal_Inf_Tri_L,Thal_PuM_R,Frontal_Sup_2_R,Lingual_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Thal_PuI_R,Thal_MGN_R,Supp_Motor_Area_L,Rectus_L,Cerebellum_4_5_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Olfactory_L,Thal_VPL_L,Cerebellum_9_R,Cerebellum_4_5_R,Temporal_Mid_L,Rolandic_Oper_L,Temporal_Sup_L,Pallidum_R,Thal_VA_L,Fusiform_R,Paracentral_Lobule_L,Putamen_L,Cerebellum_10_R,Red_N_L,N_Acc_L,Thal_VL_L,Amygdala_L,SN_pr_L,Vermis_3,Rolandic_Oper_R,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Temporal_Pole_Mid_R,Precuneus_L,Occipital_Sup_R,Cerebellum_9_L,Postcentral_L,Cerebellum_8_L,Cerebellum_6_R,Temporal_Sup_R,ACC_sup_L,Thal_PuA_L,ACC_pre_L,Rectus_R,Heschl_L,Amygdala_R
Parietal_Inf_L,-0.08641408474371208,0.6978475864603224,0.6145101641401567,0.30802618342147453,0.7416390710786727,-0.009426183519702407,0.31768042950509234,0.16546112035357793,0.07335207491500555,0.40972276573236394,0.6733106853975609,0.29850417011071223,0.0839948989228461,0.44257687744467694,0.09876996133866554,0.3631111091061963,0.30800638232526995,0.04626740462603384,0.6609755533260674,0.10677786118296458,0.09989766262812554,0.7064260601852571,0.053558669950151704,0.7272319631419831,0.16517238805515716,0.6274974657396026,-0.03189541993514818,0.32872545847689943,0.29859665980534095,0.1465523943699937,0.39759195023820537,0.49194709253521135,0.2608094374753578,0.2254657322437196,0.49290795858406894,0.3332630069778602,0.25071366974211784,0.2891587119291091,0.7429046421626454,0.06904527638402938,0.8247299890719558,0.3855780935380504,0.2860376073710174,0.2039796548444076,0.16875070155633065,-0.1737953324138224,0.6339553600713641,0.8870356893035899,0.7474495121635005,0.09445605240554579,0.29417334563226344,0.6822250706648232,0.6375266735435625,0.5720041461468222,-0.08686679216765479,0.3342159527735283,0.6108729509276317,0.4714710171081661,0.27923458864424666,1.0,0.7774744224259095,0.2345038302639155,0.5660966980577589,0.4785745197295262,0.5445917297891785,-0.00600655307171075,0.46206009107267193,0.0337124252377309,0.7527789151948806,0.041768232743247875,0.44174412351083536,0.31353772971344235,0.34346451978326736,0.259855856020623,0.4059086409044637,0.3688398224159312,0.35004475747649333,0.580291526096316,0.7761784185965849,0.7330496387898408,0.4350317919697375,0.3780835401894387,0.49157968772525373,0.5319245867986969,0.5937729898354868,0.21570622550837235,0.5048247665202453,0.39161324615406595,0.4142920754556025,0.681720799772161,0.25959223280843013,0.6070575292917624,0.5418713711860603,0.17394091348877336,0.30553938802467023,0.5102837447097048,0.1527974801256109,0.6591138640350608,0.4007548212715529,0.2082673486455533,0.48326629782648123,0.1389706638974488,0.6629496384445241,0.6795841535576611,0.6195668503522033,0.13357495432615676,0.34048195376845036,0.4039031667372567,0.21475914336734417,0.6167718210956744,-0.038198990435908964,0.26617864552384446,0.6663096973835956,0.6337035454200189,0.14048775771505778,0.36988048126916495,0.14467361437972712,0.7183545118827576,0.2811071166869371,0.39367584325767785,0.8450843004913537,0.37976224597049213,0.3140613923753697,0.6391883203077492,0.2656276513297036,0.545256774857504,-0.026125403458467998,0.0074218104746220604,0.4386847914616819,0.18189248658751878
Postcentral_R,-0.06397649717749446,0.7769666815350046,0.6360734977210729,0.3011827633376853,0.6551972211008291,-0.03406226934077765,0.15182967249835871,0.16002651045744418,-0.14736835360746173,0.4675464205456944,0.6560852328591783,0.5048603021217577,-0.14049703523239962,0.4218323039086715,0.19909808992410374,0.5546859662925793,0.2587705625912335,0.08809013708773644,0.45428649901729673,0.15975483697239307,0.1400150053600271,0.912189598743533,0.06624423069131329,0.9392686993097504,0.06747777833751842,0.6795550209567429,-0.09146046821931232,0.3296120983700682,0.06453827509823301,0.2557855426767715,0.4095541383906491,0.4093653412261752,0.38379286884828767,0.22846855925266416,0.39252009846261726,0.20464013076339596,0.286780555036991,0.29952566231226996,0.8210391688735098,-0.024927038340331487,0.6565324172723084,0.27338851108862255,0.36925320743597395,0.12441180927887086,0.1458098686400185,-0.3175849099951227,0.6941298758637906,0.6699487027182843,0.9582816533452422,0.03694260636200617,0.18583811315323123,0.6833781730684615,0.6670120532407222,0.6955430097568248,-0.20143051227650666,0.3093495815601373,0.657537018044183,0.6627206277887507,0.27391149700788897,0.7774744224259095,1.0,0.19312002037972417,0.5640595084909871,0.28870411756964653,0.5096149375912604,-0.07655418869521823,0.5200794126859898,0.04821769338928107,0.8847890143293048,-0.04707963293195878,0.3007164028905716,0.3477961957190016,0.4328553959050769,0.20264402691431135,0.3452108976536123,0.37324668876387423,0.118907169438819,0.7377625702972503,0.6813371027986965,0.6057752399362488,0.40425154870109076,0.4131782289673979,0.39354711881183285,0.4077763726718359,0.6393679323499317,0.22462641081463125,0.4517491908058835,0.4534854756599097,0.5017130368800999,0.6949459494477057,0.31609335534476996,0.6630318346438222,0.4844019242845508,0.3073189444293647,0.23065637680475246,0.45727544579869944,-0.008200495511154624,0.6630109299318057,0.3113377601867925,0.1334058924107782,0.3834183618697581,0.21022249859714515,0.5705569749754085,0.6721368825669547,0.85889601680818,-0.04763783049472322,0.1286182306859038,0.28002505804790134,0.09510375056597245,0.5385740587156626,-0.12047763848508104,0.17576785804210895,0.6811259953270481,0.7628687084400407,0.2559042890225084,0.5158381722180173,0.1512023034181485,0.7429177901257523,0.34193798194177943,0.2723394821051833,0.9279268375228237,0.24207335003499644,0.3098695630110882,0.7286630542178362,0.20389787831811723,0.4175597084756093,0.11845560402787961,0.05979334550208214,0.3939540427298341,0.16370421561004106
Vermis_8,-0.18401101715154186,0.07164216066612247,0.0958192539579808,0.08486709684298166,0.3430548397230748,-0.11954950863412808,0.5315939640420364,0.3113859847868528,0.114994958640816,0.1152349203122476,0.21146709472169403,0.1686825295705301,0.16780767683596604,0.053588544287294024,-0.22857136372723613,-0.11014554139597811,0.13670375999862847,0.1943563967653485,0.0806708184235918,0.41642307475143636,-0.08395096018783255,0.20232582777160288,-0.011804601261213113,0.09870311520710282,0.1059443284690703,0.10310998005346217,0.0843766190980509,0.5708001228856109,0.35185004317932267,-0.12470238316990816,-0.04929784690112075,0.1062231885873837,0.24014691530587734,-0.2806442172348522,0.20800493211210036,0.39270861359676595,-0.010168675863350247,0.18053547485162078,0.19095628550787924,-0.017947018632218162,0.29196529761944207,0.36344991123861065,0.27196443234783535,-0.08997886750445014,0.17269227413978488,0.20374767404240188,0.34260188634096544,0.34419003778995855,0.1557190920294011,0.16313957906265614,-0.041335236232116955,0.09709716042922266,0.10860336297581939,0.17225354749075597,0.13995327635700153,0.18175039279947702,0.253760777326433,0.08973463069793024,0.2601489902844921,0.2345038302639155,0.19312002037972417,1.0,0.2132811046016666,0.30612439801417785,0.18543458920201056,-0.32748319136415854,0.07491616018419746,-0.21229418523103463,0.25548439173521137,0.16818463615779386,-0.006877306573681127,0.11789508849514747,0.11612801197927146,-0.04155734631359708,0.22347950723948065,-0.029960687722647813,0.12707657244637469,0.03513546030837601,0.32285918231274324,0.1251074896700348,0.24054166092830523,0.1303676499291124,0.2081353549492896,0.19013991665966049,0.2705171021150489,-0.1984207353881081,0.3206429687210861,0.1530624507247827,-0.051292098348046156,0.0657226789048114,-0.030406924890419355,0.25595439419118327,0.11943528607632449,0.22521003939677925,0.18625497647706937,0.18198780375600704,0.1912068938793985,0.18222183576531115,0.37818821032836736,0.23902781394513561,0.4530578735310722,-0.1285274871531581,0.3018584751148954,0.25351163202216187,0.17677750350674523,0.5097796274488101,0.20286688566268163,0.1040545856564268,0.2907292624828151,0.22798365274302287,-0.28590643833165474,0.01961230116356756,-0.003279246214326483,0.19244764867109257,-0.07406832558185947,0.17521192819936843,-0.06180064444815722,0.051284736558914176,0.02863730597583819,0.42003169224019543,0.27908102030838555,0.660127330264357,0.12310582544138796,0.29696094717559157,-0.027207879614141544,0.33632709260336613,0.13643358729710703,-0.028428221806289136,0.1564425320375371,-0.328179589961824
Thal_PuI_L,-0.11875678688643065,0.5440687378212078,0.5434808654756678,0.11682475727485886,0.7005575970261195,0.14368838668055242,0.3907149145635449,0.07921143941361984,0.0975214821916066,0.4649500485371068,0.4560106857632983,0.2252927417614959,0.025195796703333256,0.38077604224628614,0.4180918513237911,0.5021674338482339,0.20192719716051288,-0.10434175216426907,0.2715736542057408,0.049997499784576675,-0.05725339836221484,0.45065033724622117,-0.06664157833413388,0.5381352491887741,0.2463641211389173,0.4360930107215733,-0.0767954786267346,0.46880927011043383,0.4379077866487508,0.1946216006720464,0.3772528949738039,0.6064631741613997,0.3134388327439375,0.01653838503511165,0.6852874607425197,0.20588754952186689,0.5126197495411745,0.4839531062100337,0.5211632872121583,-0.2478501809104647,0.5076585043782893,0.22976556843459345,0.10723326196228036,-0.13833114269623467,0.2041942585235914,-0.05906451165010679,0.6335340091864758,0.6078485982354833,0.5497013298099175,0.07895904588376458,0.4361916638419186,0.4337271268682919,0.6291608402052733,0.7652048008640071,0.031038421849396595,0.3432617508653285,0.7368090974139542,0.41597176511626593,0.14528638369133448,0.5660966980577589,0.5640595084909871,0.2132811046016666,1.0,0.6021100287335804,0.6114418169808906,-0.06887755801599532,0.6807224655386485,0.21720842930542822,0.5863782749006885,0.26911056566294916,0.5844451962862119,0.17803719241506347,0.3841095178443665,0.45433952441723885,0.3890388462730199,0.018429195524348362,0.12971799766238415,0.4734408078798431,0.6975347584497988,0.3617270729638588,0.4333119710431446,0.35242384021581435,0.7368385892714012,0.4575400026276195,0.6995223760279698,-0.0031059833956812704,0.3062416112171037,0.7849026098337338,0.39740341976296967,0.5240952361233951,0.3622297695432133,0.723256545570935,0.7727532338084034,0.3159773382059076,0.1384392370644379,0.7695450680036772,0.3001362585096541,0.7446433822403883,0.3699800287111426,0.4323093001321196,0.5561252421800524,0.2539105396408688,0.6018581814306184,0.5345579842095282,0.3929131684001157,0.22896335701227954,0.28646872284465563,0.5238938556873841,0.20552282785757095,0.6135104413577642,-0.18858863189668557,0.3799369062537074,0.6986640047479776,0.6172079151976131,-0.04375051157264258,0.3190159259609801,-0.016257835020456968,0.5077701381244047,0.07918929828377418,0.4327000289544983,0.6505673735437965,0.3959223827767486,0.3074101289844881,0.6267575765806351,0.27757852176645714,0.7148003531437938,-0.05188680322564065,-0.014659939082647889,0.5832544258329341,-0.06496232296703555
Thal_PuL_R,-0.2135948758775432,0.44009432975561513,0.5624574423352582,-0.05650465204249659,0.6910306858702667,0.23702131562163545,0.5761754302784194,0.24829128894810443,0.11670876559276136,0.400102816713038,0.29465577137689164,-0.11235192043837651,0.41562790033939445,0.22970823681816416,0.24148968926653436,0.3251312088538549,0.15990594728503044,-0.176737491093374,0.11789233125396939,0.035732525056482244,-0.04509494218442607,0.14887115221720335,-0.279780429831821,0.24445750218023085,0.43441183235200703,0.32352814282108217,0.12117187114455573,0.4705994312552903,0.5750366460398941,0.19052995623314203,0.39331619495949827,0.6367126045973472,0.1755320371932462,-0.06352175560086805,0.7818351026996191,0.1328400483196734,0.41936862970803257,0.6067206044864375,0.39216814716935106,-0.3109335265123508,0.5348005983155176,0.29081587439155854,-0.11935007388118812,-0.25233632232020786,0.015367739642927059,0.20733457834924537,0.37638283562436103,0.5596812422642513,0.29423450361118675,0.20714997107257435,0.49767550977186426,0.37958160168956045,0.45970256870389337,0.5596939361232992,0.19213481986714048,0.44461952772562535,0.4043949607586235,-0.0007904318706240718,-0.0948723100847593,0.4785745197295262,0.28870411756964653,0.30612439801417785,0.6021100287335804,1.0,0.6604492599683548,-0.10096970223751559,0.6110483159404484,0.3001786396913514,0.4162720257126178,0.5356206114409092,0.5675441391847054,-0.0008922177930996635,0.26540932054976424,0.572146034982529,0.24268819575573392,-0.18031742046584698,0.41615930811393376,0.23638872749686388,0.6550129548818715,0.3716238901758879,0.599216011761513,0.3078363458634235,0.8115327857672487,0.49579518140355366,0.5101060856428077,-0.014867946040707947,0.30144013447099643,0.5694071491675782,0.06575610817158131,0.4262289529022207,0.2107462638781297,0.414217299130649,0.7259707220688828,0.28839188196342425,0.14458301934665366,0.7641357654091554,0.5128924307937345,0.5695358926572579,0.17079329714578131,0.3733127463144716,0.3673420024356896,0.23531049839793186,0.5846053675170215,0.4769766842431165,0.06159557417132117,0.36959527722239033,0.5684954247906526,0.6687259489917392,0.4192339088273362,0.7042032955520994,0.05533182405089622,0.34897544071236214,0.5455563801215554,0.3657345392276107,-0.3514644727315576,0.23258689831109164,-0.23992784559601207,0.297429324461083,-0.10072896988110862,0.6099797496598564,0.451341924685871,0.3767413435957953,0.27423536759822303,0.4003072156792468,0.2941421779931149,0.7935379484677747,-0.09365839267926226,-0.11056362442825016,0.4270401596116904,-0.05917842661055221
Thal_VL_R,-0.3037131681993926,0.6073127722272709,0.8818222678047639,-0.2971881415191134,0.8373604509520407,0.533108615066585,0.5324036213444527,0.18786714458465043,0.054433190227193715,0.5786257956003346,0.22112361685983647,0.10477281144976776,0.1098182295131536,0.5505184519138555,0.44241438056866844,0.7035866630691276,0.33972966343421956,-0.26408917110507346,-0.01582473221279759,0.23734780935417876,-0.07675497539250965,0.41716352650797234,-0.3331349993580761,0.44045362959742906,0.6131143036982601,0.42795666405415345,-0.024565078038719816,0.40699541772373393,0.33374206393793016,0.5756507130443139,0.7905212305695034,0.7248896621256055,0.3349225747237969,-0.058712664948754996,0.8702591295939751,-0.044585442788288965,0.5644314505486291,0.785644551527051,0.5791778680396652,-0.4904351763541721,0.5816149746630536,0.3381759547236912,-0.07496786911426337,-0.4731701947667783,-0.14050792052224653,-0.20809638878123643,0.433507856861222,0.615308163033315,0.5250429759420749,0.3405822224186437,0.6823662177166546,0.6019726635183806,0.6402352303117181,0.7381457727584919,0.2357809310997198,0.6459963834790039,0.4685953050732503,0.08070446590562529,-0.013719239191881994,0.5445917297891785,0.5096149375912604,0.18543458920201056,0.6114418169808906,0.6604492599683548,1.0,0.0463407105097685,0.775034651576215,0.6804260584636384,0.6310580220854518,0.585726616714589,0.5635877956754513,-0.14209851988035005,0.5468733683879127,0.7789054112492003,0.04504080187335788,-0.3074043072208976,0.4454133916835276,0.42906013613118615,0.7913685815350329,0.3065396972859163,0.8300369189096889,0.6054908029499826,0.8183824759162552,0.6417731701486086,0.48888232118810665,-0.09391205122453375,0.41911423122027525,0.6451052152870116,0.3034966154562275,0.6031466008119665,0.29978525699703673,0.4335208227710635,0.8247561325972189,0.582982394683487,0.0696959571248604,0.7772915273072489,0.5659725541262486,0.6246997422605278,0.023564467824543266,0.540931139603333,0.3884046297205257,0.570695052342822,0.7034513582642159,0.3842764675618531,0.24985860830313678,0.2735612148874947,0.4620978238772528,0.7969680712904891,0.31869663600359416,0.9107805534616199,0.10284398888026565,0.464158073300563,0.6171855176902012,0.5586211738058866,-0.24667607195625624,0.21850210354822414,-0.28937336186070417,0.40976626355002427,-0.2974693668176284,0.6181994904006816,0.6964403517111855,0.22670211477561655,0.16332201243161001,0.5078567612955934,0.5184974075993348,0.6204101318978977,0.2184638563043571,-0.08552125071387132,0.704227871970467,0.16998732537254632
Temporal_Inf_L,0.6000002251759371,0.1303408994320894,0.05288860978419182,-0.2825398638553676,0.016771079612365743,0.0945986468859905,-0.11672118241638689,-0.23822530508741205,0.1890390877929202,0.00013426264255412887,-0.31865801082082007,-0.22579537710830894,-0.04381199845449998,-0.07970888315198814,0.028083915043915334,0.10904164193782975,0.21095802884668668,-0.17906783067765442,-0.0706151912704009,-0.04473229527596237,0.04965822684719388,0.02291558896815557,-0.0019096694193400654,0.019300741392038145,0.15231607606803013,0.1196915330084233,0.14600115875207353,-0.2908531536078909,-0.0886601527855005,0.10841055025362034,0.24306832816635457,0.11028939742151618,-0.25234133789635416,0.06209813490869218,-0.0033796219303851324,-0.23612124778258636,0.16988161723122175,-0.13510465595062282,0.07381401917406388,0.1674020756183842,-0.06395845540082151,0.07426934495258182,-0.26043568789609495,-0.04710639628635957,0.047229475652066,-0.25980719667721874,-0.38375801167107987,-0.006280508908513461,-0.029162336493852678,0.17203554808745494,0.3490818186191872,0.2643115297818498,0.08501868862352815,-0.07401666506649361,0.40572634038454775,-0.13322234639354977,-0.13738337800842249,-0.24909786490780772,-0.1731015989691554,-0.00600655307171075,-0.07655418869521823,-0.32748319136415854,-0.06887755801599532,-0.10096970223751559,0.0463407105097685,1.0,-0.013113099872121822,0.3883070337508288,-0.0867858185383464,-0.039424563556897746,0.08693836299713864,-0.3336177438623236,-0.07649529133685104,0.27930575191457435,-0.20653813943510163,-0.037537828532110726,0.3106177768198466,0.09936149335020332,0.05684499223380373,0.01068665404376847,-0.010558289727035838,0.3466047684232914,-0.05614343060964781,0.24148248864791885,-0.39105500441369245,-0.04074427265416869,0.10987816182885335,-0.08477383035674275,0.1682274329616584,0.17325602013859895,-0.04411501473707317,-0.3123487504159963,0.10576022841778653,0.07134258636145971,0.11421710398797567,0.028505154001957154,-0.044177275357532714,-0.16035864797269977,-0.224988705634076,0.26014880908477206,-0.07480792786383621,0.4113356229982862,-0.03465782901725548,-0.04862131566768795,0.0047853410869163,-0.06311053314685428,0.01323379107625425,0.16837286952465597,-0.004329396043002342,0.10206603558847577,0.31157148865585643,0.17437421349489718,0.12025077095713306,-0.1931624155383147,0.32194862486719333,-0.28424509196105047,0.18645340357481302,0.14382156657354664,-0.23985983287695725,-0.16166147857779053,0.004542714722130063,-0.2629976987482702,0.025990164975805263,-0.32776947446804766,0.2045916159074475,-0.1175080245933865,0.047679598011902656,-0.007055495988832859,0.13532042021677182,0.3111194412931871
Hippocampus_R,-0.12455009156016528,0.4884149432125448,0.7123476914996332,-0.11235313570191702,0.7112445623637527,0.393434386103324,0.41083930942533825,0.23706479678816425,0.017433551652943746,0.7051016193405513,0.2788603173009871,0.23878140944811535,0.13599177137023216,0.3534346561731687,0.5276853025797082,0.7409320098560056,0.15467472118882994,-0.13277620173182617,0.02737129359359392,0.17737508207844455,-0.030102739216342288,0.3771809667773387,-0.251183030595852,0.4152131655368483,0.5125229293690138,0.3227507336627808,0.04242103957558264,0.4224423948573323,0.3068965015715962,0.46575915751631486,0.589390795777953,0.7339743895705765,0.39997793283291416,0.10254404275788213,0.6774236044829122,0.014463923425626362,0.5368760957890494,0.7085431437759907,0.46347216063750246,-0.4285583980264588,0.4543071400277564,0.3048641798903548,0.010751428414507888,-0.34613194115885326,-0.041604520318989265,0.034725689616349156,0.5509975439710337,0.5053682885765022,0.5042581296808183,0.24847955133767669,0.588102729490412,0.482170965584402,0.6383160838118976,0.8433350032691812,0.15918634528503556,0.5979572569702688,0.5979812125065854,0.3280913449003352,0.03828703026612235,0.46206009107267193,0.5200794126859898,0.07491616018419746,0.6807224655386485,0.6110483159404484,0.775034651576215,-0.013113099872121822,1.0,0.5131247108783052,0.552837225735626,0.5619471728633172,0.45707456651263856,0.036936475087285224,0.5944663080849685,0.6754463275942685,0.11951660909777613,-0.2209964197619005,0.13775489279386008,0.4028998327222188,0.7183460988410864,0.2811256658102249,0.7186712051981892,0.47575729131104927,0.7231620331011801,0.5592743941676479,0.6567353985489067,0.011846400620195438,0.37134613401911015,0.7426997553935903,0.32786378217875506,0.5165732631193591,0.3253314021929837,0.6173316190105267,0.7296690790996195,0.5821177964513998,0.04288623346164275,0.6889815735267618,0.35254175960714934,0.7870012665152561,0.11371841207483559,0.4648345852081432,0.3667598828919473,0.5187997861755025,0.6568138095046713,0.5626796511254976,0.2747595258398822,0.2370958106945007,0.3038436066947152,0.7265094350290905,0.28570988797165403,0.7127859749669622,0.05789218757017714,0.4366589452542154,0.693252128451522,0.7046479109181804,-0.16235134655191155,0.32613336397244896,-0.1354617315537923,0.39054516163214287,-0.15543182610653508,0.45884894202818866,0.6283751287894287,0.2032709704363382,0.27202651976144027,0.5925734442894135,0.482134953793845,0.5752577711272652,0.13569527065714418,0.14931634863562035,0.6563674215786723,0.04820056576110212
Pallidum_L,-0.09727058824655979,0.28047450493204734,0.5920685721124155,-0.6365409151817512,0.4034203841007484,0.7084295200293493,0.2482922782494738,-0.1257945916172089,0.05363402237523164,0.39352350291297045,-0.36845945092426613,-0.20626278512114174,0.022262702231324025,0.2932998771669968,0.456021251363794,0.6006787641757442,0.2328724130640696,-0.40613212127726206,-0.3742375431679833,0.08090018051440341,-0.12690139719782598,0.03277076596228425,-0.3209277448464538,0.062337928962144115,0.6177118791061201,0.17502424779721903,0.0901353967603216,0.030235927292779487,0.1139885117830154,0.6625240271986313,0.6672416177793724,0.4639295562074345,0.08528945456318736,-0.13922034291718988,0.5278383294164776,-0.36598512560120966,0.4772598560320907,0.5805556544641688,0.2334575510675068,-0.5616439024997659,0.021593027852887248,0.10862284407701384,-0.3755630276474375,-0.5429540435982599,-0.24002815169743644,-0.19104403986301532,-0.0923654493424047,0.17393537080224514,0.12351692190352306,0.33702032771073576,0.7263797474813565,0.33785922527716605,0.2717741679229265,0.3806294427648799,0.49072979487831814,0.4397642883701203,0.053906026678756505,-0.2790593751141896,-0.24879741602511402,0.0337124252377309,0.04821769338928107,-0.21229418523103463,0.21720842930542822,0.3001786396913514,0.6804260584636384,0.3883070337508288,0.5131247108783052,1.0,0.12789804535012614,0.5861324138561465,0.3889025275715271,-0.5078698566332459,0.3882213816679837,0.8517913751948262,-0.3472621439907216,-0.48659901600572814,0.3511558800036135,0.18789341092210415,0.3646520511950401,-0.04822011352344117,0.6418456395930268,0.6079851777234991,0.4878560917686732,0.4207735307126145,-0.014129532871115486,-0.20224865761027108,0.1245753276706531,0.42591885300649224,0.07560168881296041,0.28399200433301874,0.1508692389932166,-0.01617602957015206,0.5765837249698086,0.46691237734923885,-0.09436303319156988,0.5216753803578291,0.5349756811890415,0.16731793116484125,-0.2843827302441938,0.5195298813528162,0.07753164176347863,0.6676785534666397,0.23794235209033032,-0.11345396797498106,-0.08489707696902059,0.16039859667257303,0.2655898497675081,0.7016436097358414,0.1817481496154851,0.5509376017566826,0.35708697284447427,0.48528607815890934,0.2900929425084711,0.11366718350165851,-0.3375260676809429,-0.15086142452826887,-0.31180590511561224,0.10744388658730433,-0.5708593011450901,0.2816178280276398,0.24181921597018063,-0.2359396819071232,-0.10041475782996376,-0.05058823813941488,0.5204122691370058,0.25525011798742786,0.1907039896991848,-0.11991698630631702,0.5361642773315436,0.2891361019500434
Frontal_Inf_Oper_R,-0.13104048179280395,0.7370966757520585,0.6942660347561236,0.22799734478218775,0.7225813460239721,0.0941071004125946,0.22028333403380285,0.26858411251375686,-0.04112791979900766,0.5158621580234155,0.6655199287069825,0.5209826828749242,-0.007902162200319416,0.3750828510100513,0.2634841637690028,0.5503999564713631,0.35059487574024006,0.13932515258014339,0.3675945779457819,0.27058772066103703,0.05692474665538647,0.7798843527696744,-0.052252752919215474,0.8512411781214363,0.22840695235442343,0.5684705210109582,-0.14917871031400973,0.42001242952471357,0.1893555273287644,0.3888932634751147,0.476852555937835,0.45366235600243754,0.4485505205210443,0.1521324691847243,0.5268513077371727,0.14580544551896568,0.32527858911139285,0.4383737105348576,0.7281724462722355,-0.10451139427880983,0.7135181167503505,0.31820719392070207,0.3284963817840412,-0.024587943479223277,0.09013302858863052,-0.21730166474848903,0.6659090647174444,0.6677459373460041,0.8747022910215111,0.05691486455603656,0.22850533585020832,0.6879652059414867,0.5757137122901477,0.7142764693571085,-0.2003762419157266,0.39750930107798693,0.5677755528369377,0.5015733912897063,0.21038533450464467,0.7527789151948806,0.8847890143293048,0.25548439173521137,0.5863782749006885,0.4162720257126178,0.6310580220854518,-0.0867858185383464,0.552837225735626,0.12789804535012614,1.0,0.14267352508068856,0.33867984641160087,0.26388821246690164,0.4655865110252679,0.26155335702700255,0.3717680350367998,0.19790383002179687,0.23839255172822027,0.597362845051339,0.7189642970355822,0.5015101132204745,0.5667183870337109,0.4767120340409177,0.48764942665283306,0.487052872499154,0.6437191366994713,0.21280476340569385,0.4677629052058599,0.4539324251393804,0.37856449175685375,0.6666802258198938,0.33969243865254917,0.5857003427125002,0.5388735505955361,0.4493924364492486,0.23875504693597108,0.5172821987324739,0.07413542506676832,0.7169540571689388,0.243566283548787,0.1271258573331132,0.2798236661042816,0.38119325669685733,0.6498539924316523,0.650488404705159,0.6932977032277481,0.049356242932093744,0.20173681203810204,0.40419225414918963,0.24395434947172587,0.6562587619360963,-0.20799930891244076,0.1219354216618607,0.6750332257315593,0.7777964258962513,0.20207993402053098,0.48668580215740037,0.028377190342353906,0.6115043151337757,0.24910890322459625,0.38081185493133113,0.8638304901621731,0.28095642147026595,0.4620877792955517,0.776481201214203,0.20401119601949652,0.5375970369017082,0.1967873052401652,0.05555956731863122,0.394831027779384,0.05202823921510348
