,Hippocampus_L,Cingulate_Post_L,Pallidum_R,SN_pc_L,ACC_sup_R,Cerebellum_9_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Calcarine_R,ParaHippocampal_L,Temporal_Mid_R,Postcentral_L,Cuneus_R,Hippocampus_R,Thal_MDm_L,Fusiform_R,Cuneus_L,LC_L,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_LGN_R,Vermis_1_2,Rolandic_Oper_R,Rectus_L,ACC_sub_L,OFCant_R,Vermis_7,Occipital_Inf_R,Thal_MDl_R,Thal_LP_L,VTA_R,ACC_pre_L,Lingual_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Cerebellum_6_L,Heschl_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Olfactory_R,Cerebellum_8_R,Cingulate_Mid_R,Caudate_L,Parietal_Sup_R,Frontal_Sup_2_L,Thal_PuM_L,Vermis_9,Calcarine_L,Red_N_R,Thal_PuI_L,Vermis_3,Lingual_R,Thal_VA_L,Frontal_Sup_2_R,Temporal_Mid_L,LC_R,Cerebellum_9_R,Occipital_Sup_L,Cerebellum_8_L,SupraMarginal_R,Rolandic_Oper_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Thal_AV_L,Cerebellum_10_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Thal_MDl_L,Fusiform_L,Thal_MGN_R,Thal_VPL_L,Caudate_R,Raphe_M,N_Acc_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuL_L,Olfactory_L,Rectus_R,Temporal_Inf_L,Putamen_L,Temporal_Sup_R,OFClat_R,Thal_IL_L,Precuneus_L,Occipital_Sup_R,Thal_PuA_R,Vermis_4_5,Frontal_Med_Orb_R,Parietal_Sup_L,Cerebellum_Crus2_R,Raphe_D,Thal_PuA_L,Vermis_6,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MGN_L,OFCpost_R,Frontal_Inf_Oper_L,Thal_IL_R,Postcentral_R,Insula_R,ACC_pre_R,Amygdala_R,Frontal_Sup_Medial_R,Cingulate_Mid_L
Precuneus_L,-0.32310459701077093,0.42091831231792165,-0.13615772847538557,-0.11071551416534327,-0.1467154448560404,0.3578253203335991,-0.0659422969899107,0.22245346175094963,0.0444545589809005,-0.32559130328625296,0.4511624736748479,0.6541734184509658,0.5721034407718942,0.07163266913383894,-0.23971818100304992,0.2695185333475186,0.44886651906015995,-0.23111019858840126,0.20951135968683812,-0.12203456743211492,-0.4153157724603623,-0.09999663825465747,-0.00364979251981954,0.022078606957203165,-0.01953810954287602,0.0670723134746817,0.3502545726716671,0.19813327745923695,-0.17786667445281754,0.26972050526486174,0.03180863361875164,-0.1375123327658506,0.020915236231848346,-0.5012061579790869,0.41356062533931015,0.3574967223887507,0.252292227151987,-0.27830271889718083,0.0792785462398217,-0.04738346868502032,0.4322373864260545,-0.09270420274120297,-0.05510148406363633,0.2666206577218219,-0.07321860237567675,0.8972776193660681,0.08509526771437416,0.01315232512790806,-0.2657464848262651,0.26975327236145863,-0.1026860572057421,0.10793865066669031,-0.2569054830083659,0.054946407385482975,-0.0024554937332480938,0.11225104376573478,-0.06629860469145102,-0.25506131784910274,0.1461753682322424,0.38923575965334717,0.08574616690260022,0.6249102372949457,-0.2845564578894623,-0.04590288165594123,-0.30638049492739844,0.2147225857295292,0.17219077348144282,0.09371157038885364,0.08200927109362062,0.7087731249246064,0.17783599674284828,-0.12390925355911353,-0.06938872596184413,0.2954983366922112,-0.2601940307627901,-0.2079617419690712,-0.301361584179811,0.3452377712391223,0.7617763013772981,0.36004577767476,0.026392278573446563,0.10218703818020226,0.15267866023755564,-0.45465824916903297,0.18242246266108209,-0.2800701781827265,0.13620524447261895,1.0,0.48607122520288093,-0.041462040927745365,0.19968650787014597,0.3289342561418151,0.8543810316380148,0.3502735928332253,-0.1013163671880184,0.3200427153825164,0.18579369952857602,0.22156215170137405,0.36542739066474195,-0.19892213201061407,-0.24640828886215432,-0.03661993111643751,-0.10783884683784366,0.2757295203807986,0.6322957958320625,0.09310772111350864,-0.41774532500219047,0.08110771604138373,-0.043024479124881235,0.31238079355305937
Occipital_Sup_R,-0.6171738610954289,0.1069467257536112,0.04731711296714303,-0.32224751908463345,-0.09659995710755856,-0.008273420533983425,0.2788980789308071,0.7321830659763081,0.10786027422433404,-0.6299879042450528,0.6335938323780511,0.3472352682301871,0.463955535255396,0.2121005183208814,-0.42693636929180534,0.5980082109064113,0.1427536402416133,-0.26819248000747714,0.08823661576330387,0.21324870358542922,-0.3187769585305221,-0.21748989722133297,0.39145749140241115,0.2762919102365154,0.21155988177122392,0.17242850669696536,0.37971899457210345,0.6363437939232428,-0.25972585813910803,0.03796680962970742,-0.24664022222642845,0.27743171309407133,-0.07060234645818544,-0.5838346780807052,0.27710898577422166,0.6392878506001548,-0.03420874323774742,-0.4126663405122292,-0.020198061096825173,-0.13608211820853883,0.46825701806472264,-0.21816529342142837,-0.3472677248081106,-0.0826999319630302,0.036990140263783285,0.3776177911101751,-0.08849976559282038,-0.1512037538644129,0.00841854782924751,0.05320409671320709,-0.35883381314895013,-0.08669139237213085,-0.41859104013404635,0.19239747740616067,-0.23438274713385038,-0.11695014457114604,-0.283167637151941,-0.09643035891659647,0.1326392771148045,0.4818997899978524,0.11408500143023417,0.40284929321434665,-0.499422671442142,0.027711318473548713,-0.17109910926722613,0.37890929174904653,0.15853551798966967,0.08512324145689626,-0.21636560523447224,0.07280260424607546,-0.09135729991475584,-0.44919237279171415,-0.318134153474176,-0.10025949275827163,-0.1137418894120665,-0.49114313470251797,-0.1814950633299833,0.18718569008718908,0.2824754440160308,-0.009698836122413486,0.47647210846014687,0.3452607248507672,0.2464451407205655,-0.5037267341993765,0.4750330645076891,-0.07979242718050532,-0.007939478235189638,0.48607122520288093,1.0,-0.16647008507752578,0.24478508139439004,0.6526794239762618,0.5352702632432297,0.5794958688860009,-0.25038675936870713,0.2707586722443338,0.5854907447078203,0.31658572646856753,-0.1831319265079358,0.010795430619592651,-0.11839920140404768,-0.0965180294651554,-0.3328489486781459,0.30427808550986174,0.1621823031889884,0.49115460220859636,-0.22104310526479118,0.1532506087176198,-0.07772340957968508,-0.07763729858809336
Thal_PuA_R,0.31760547454259147,0.3476938773888556,-0.18276505453617875,0.15864954784530666,-0.0688697609395571,0.21772657420738,-0.4549322361534863,-0.4868542177364861,0.7135780624264604,0.5997145041391548,-0.15424109157345398,-0.12356149361402605,0.24609049116648885,-0.21779044478134912,0.5322320222603021,-0.3485750919567298,0.5638832571829754,0.25359535393225835,0.6294911564495473,0.22895351180666063,0.3314970755067667,0.653826996877816,-0.23163791973866837,-0.27954871125647857,-0.3838759487143552,-0.48943918520726876,-0.5886545125027698,-0.4986644649069153,-0.039465213975003036,-0.19055305788531632,-0.10596736627216376,-0.32883177301628047,0.703273747079332,0.25909919685269683,0.41581096305920756,-0.2660547757594519,-0.06760109798686649,0.6074499339620051,-0.21180874795117974,-0.12559469280305552,-0.27664070894901516,0.12251866064490768,0.47139576527066496,0.29324468466283804,-0.13165201427945775,-0.11939103297373746,-0.14925734381114417,0.4701305448550661,0.440240842558191,0.6193307484074417,-0.03945713039012504,-0.1644017511430378,0.7103054810756114,0.6082970413996528,0.37613618196627874,-0.21031620556807473,0.4532117771650142,0.6778383131832678,-0.16714870855177805,-0.21999687563326947,0.010214181472168243,0.13949405736129597,0.473483883177501,-0.10570188271995355,0.415701766511046,0.36281531791168187,0.35283212675992287,-0.19866704731316878,0.1338561400947761,0.06510199498802621,0.3097876035142421,0.32431075060565134,0.14500175733593954,0.4559927766642808,-0.1720235942627828,0.49700963474578097,-0.24855369529814822,0.4461587875839896,0.1219588989281796,0.15555924980344832,-0.0334104812181452,-0.06508870681515956,0.07478303247338675,0.5484005100535868,-0.10985921187287619,0.054592341032534374,0.6709133759044262,-0.041462040927745365,-0.16647008507752578,1.0,0.3158531117329381,-0.4736040891045446,-0.3185357715074578,0.007956506638722214,0.5652770471610792,0.4207836485624872,0.008983331510188127,-0.32365146041938736,0.1670216807079235,-0.05155277229824387,0.5603854117401129,-0.5234866898246547,0.603366838754642,0.4498093998204249,0.12788828286754675,-0.2786901841926466,-0.3869123089431402,-0.580487593883172,-0.08018030853706166,0.41843698987502237
Vermis_4_5,-0.1415208724611207,0.022024743155826483,0.0672052223229167,-0.009890829138268348,-0.2535702415453939,0.021060852250790147,-0.08682868518616593,0.08669320408858534,0.6577407065823019,0.08777002864587963,0.5371818633030143,-0.07954113072436622,0.3417189423323899,0.09174340619033818,0.047493040893189425,0.3068102086303082,0.39246877583258094,-0.09804362567555652,0.21978998678094994,0.21267356487086958,0.10952659730900742,0.24742317942981593,0.1641073130274745,0.09096282983792915,-0.21413946855364796,-0.144605282554954,-0.1184531418905755,-0.014717687082436808,0.019362706235118102,-0.28861745921965115,0.04810736813264201,-0.22838788735716262,0.6539906071822704,-0.28805690805203643,0.29890224427126033,0.4258329996237835,-0.05371573346740986,0.21937100159227488,0.1828399974219645,-0.28719529734185,0.3833552787512785,0.14678075569899715,-0.09285950846475839,-0.00992858094342809,-0.10097600950958918,0.1370438894936444,-0.3899762492404508,0.3180366460822742,0.5430936258532114,0.5101309270665213,-0.09910878574992715,-0.08611346967311007,0.26010823639031755,0.7791048859432711,0.06316532671467147,-0.29578572496019867,0.01426274251711713,0.28285870362417775,-0.2035676586779154,0.03387002187062941,0.13283475721980065,0.38736217769269154,0.02255215200272048,-0.08854823179857031,0.12026834189453763,0.6090381773443472,0.08030206090866931,-0.22653734191271363,-0.21983487993090203,0.0005645256408290019,0.20933444383335573,0.01025443985107516,0.17326810969742787,0.1442745611354526,-0.08721715439534973,0.013542940807022097,-0.01415893273142106,0.2146548888985719,0.23611762851280937,0.0981537855532003,0.11258555902371804,0.09325068445088759,0.07189115444430494,0.04398778630768375,0.46437457621270367,-0.0870347619628501,0.33497365920235544,0.19968650787014597,0.24478508139439004,0.3158531117329381,1.0,0.16580774801522222,0.021930718887778613,0.4890220699700999,-0.16835537180070764,0.54295813534375,0.6137073986610377,-0.005069732791186876,-0.09120272401275975,-0.11525834139320687,0.3655517297837987,-0.08923403968092274,0.09153192908977746,0.16372213073113664,0.17576891066600908,0.1711069510487714,-0.27192714992439965,-0.010259050523788182,-0.22758068899934442,-0.021195163245957046
Frontal_Med_Orb_R,-0.3647615327855475,-0.02481444017730123,0.45042228318734406,-0.07582675184247732,0.23466365254418542,-0.27334141712125676,0.6740568134515854,0.8630514445315464,-0.28056379125916453,-0.6961920979810245,0.6063770422139878,0.40240583164548993,-0.02486605348859565,0.5990028169398134,-0.5041566898971717,0.7642534712216129,-0.3656887991778997,-0.31957801096065996,-0.11186074283800346,0.1531482496364966,-0.022045864086886698,-0.6188922100454,0.6691601263078598,0.5213544730162212,0.2068050255434162,0.5146272737688188,0.5888884208048614,0.8175890480101338,-0.030939125642389514,0.0023921968515967936,-0.053939962783408416,0.4894587852955818,-0.312642011244111,-0.4857365574783521,-0.08150766657217862,0.5198006272924671,0.22108518434046803,-0.7424064973242236,0.3953758520830122,0.15075424219135058,0.6191925667418378,-0.221863805518673,-0.6316352076343462,-0.09416136986520175,0.3245815234699302,0.23438571791078797,0.16891655989790952,-0.09745291560648658,-0.14455281600730382,-0.4290117403243162,-0.0424807844476057,0.07129338526497901,-0.6669971165335181,-0.040504117939327525,-0.18690635875919395,0.08119104479289933,-0.5539790644095399,-0.49720574243543314,0.12490493503094616,0.33586436568578415,0.05988388606024774,0.16150788685120387,-0.46946641752831886,0.19574045375159868,-0.37592142387122063,0.03283215470497548,0.008441088447431976,0.012133448861377483,0.0035778855313625514,0.016734221438191477,-0.3415136293467103,-0.5189323705247129,-0.16256995261823132,-0.3638505773234826,0.22510420159861422,-0.6985855977911861,0.2797759485660385,0.023666977901724985,-0.007175758441544011,-0.27859941674783806,0.4574000170383411,0.47191495651670173,0.11003304125484188,-0.5999465853480074,0.6679917395043584,0.14222646575279413,-0.359558965604995,0.3289342561418151,0.6526794239762618,-0.4736040891045446,0.16580774801522222,1.0,0.48442655571812454,0.37793710491704285,-0.6001568741218875,0.11262813064084523,0.40466487697813797,0.5638575303429633,-0.15110533615013183,0.2930078506309507,-0.24117786230741883,0.2993684340147813,-0.4965836965657499,-0.024900849213156013,0.2404359697584584,0.7292992877288972,0.20818196030806563,0.5804442569525078,0.13078925223956278,-0.17509361068247506
Parietal_Sup_L,-0.34671870284089457,0.15159283467639692,-0.06972966982898827,-0.18357055804828573,-0.09344293409349826,0.3132162079539787,0.09998239726766478,0.39241892695034325,-0.1946214179642758,-0.530006726484053,0.29393341556512953,0.762677597225683,0.417960301658183,0.1289444545495168,-0.3998335506058652,0.3371993994855198,0.18035510077587955,-0.3228115120442571,-0.12566261609563123,-0.1773749218175279,-0.4925639892727392,-0.3767630136196533,0.04963952090572604,0.15198934068641182,0.09520158521539969,0.17855249382844995,0.5450364005187082,0.3725213021605152,-0.1953575770357594,0.2561834882368878,-0.025182580455290017,0.038370628380085446,-0.24553842290581734,-0.5373596059675537,0.1042566590963388,0.32897767793176386,0.254161559962647,-0.44157614064131245,0.04181208096662052,0.035504548843210734,0.42792013043254074,-0.16047300085554397,-0.22188858178244064,0.18311758216215862,-0.10474168171025887,0.8093281973232906,0.0907639626614671,-0.2938321767922596,-0.4098757171357014,0.010637722681436599,-0.13507023642744184,0.0650849623086866,-0.5487438535436405,-0.19582641194837175,-0.13799055607761,0.11702675770019311,-0.18465792848604762,-0.42500995385171075,0.22044910391464137,0.5291122019058031,0.12342759746402027,0.3753037096160255,-0.44501844359818976,0.06783327294886693,-0.447424409477196,0.04847787500820044,0.17883337905086807,0.15060054815439672,-0.043397089567816176,0.5628892535755248,0.03729772261260699,-0.13726251238113843,-0.25752002767488075,0.03938738300382583,-0.19697533854050045,-0.3682365940513703,-0.213694261789092,0.14952360035213247,0.5577699093105045,0.18714045743485896,0.05333710451952754,0.16152556545551833,0.21050628444347352,-0.6168425287330455,0.08891463910278999,-0.15083759291257856,-0.19014045955860942,0.8543810316380148,0.5352702632432297,-0.3185357715074578,0.021930718887778613,0.48442655571812454,1.0,0.3111959018769957,-0.18166202111208418,0.12858924130477922,0.11002254014013164,0.2401622496443736,0.18690230629673243,-0.10555389757567457,-0.5458197893346032,0.05413578562225108,-0.2798518082906968,0.16556428953713473,0.42615896208616755,0.0962526299424788,-0.3069599767155206,0.2226813970366711,0.003378364201681084,0.14701061010153882
Cerebellum_Crus2_R,-0.5377309257941216,-0.027284316422277063,-0.07486043818396164,-0.2475704248847744,-0.3397523990254347,0.13051182971277703,-0.03650408341234678,0.4452004463580278,0.35570287676529566,-0.2708357072424053,0.5500616876390837,0.22265257817232942,0.5236803281162651,-0.11345494744403505,-0.14704569405175652,0.4384294216227379,0.3389030963894332,-0.001011824337418762,0.00913828142402727,0.41571100488281026,-0.31336764312551574,0.0873386117974662,0.03765849301189603,-0.006273536770191458,0.11209137455238175,-0.048583314750200474,0.030508562778994826,0.28089903701745567,-0.1149330390145568,-0.18805816276937673,-0.10602072342952866,-0.07851889317213655,0.2575507783142979,-0.43544855126297305,0.2380276585855318,0.7778638556913909,-0.31670778344327805,-0.08478980490071983,-0.11397036996694707,-0.28571697550789277,0.41072606271570367,0.08323487767816368,-0.07742974885412297,-0.280027482549925,-0.20224754839371198,0.30922808127648,-0.3000258516724698,0.05869104681164797,0.33878047881018286,0.35389885364378826,-0.3615115312144429,-0.12087455143378524,-0.07975833221643219,0.40164753598262726,-0.21071416106940158,-0.4310052922845919,-0.03405953698686415,0.18859441502026164,-0.12417459017891369,0.3759812593817248,0.05504884136049966,0.20780747747532863,-0.144112283777335,0.06940925780526348,0.21568920310230993,0.766818709299478,-0.04909965234626739,-0.14440817150819232,-0.27095420695467975,-0.058748060352107855,0.11594259795243238,-0.3737014958012533,-0.17023851557867015,0.1471915314655478,-0.2902947247784003,-0.19846165607653338,-0.17694813136680723,0.03992342941413558,0.2100290184116347,0.1447870455405232,0.30665658951846997,0.22374663019393248,0.17163826502803364,-0.23966044992126817,0.27607477383082696,-0.167605303189646,0.18104146213894834,0.3502735928332253,0.5794958688860009,0.007956506638722214,0.4890220699700999,0.37793710491704285,0.3111959018769957,1.0,-0.08977106649207392,0.33821681625644856,0.6468803439540853,-0.08392677746687711,-0.3179145247029299,-0.14779898399014774,0.07514223074816186,-0.19122114799858164,-0.0628301408899578,0.20413283823862988,-0.032528700182369884,0.2372045725267099,-0.28367276694780685,0.03457440249051169,-0.2984724108983172,-0.2599234773660862
Raphe_D,0.23090151081843016,0.19301790287836518,-0.5322743877372584,0.0033064901942359702,-0.08574134216283948,0.2551668833636724,-0.5588753054528606,-0.6047485481072477,0.32649920695280393,0.5038206660838976,-0.5255248290195005,-0.11534593425249953,0.2620953793608058,-0.5799652556374035,0.2710517199531863,-0.6015070837057749,0.510267216245492,0.30521136223698314,0.2663530987644557,0.019825590102039756,-0.03771377386061382,0.6256194349700235,-0.5155828067735055,-0.3951416091236519,-0.1798369115931704,-0.44999316534274786,-0.46490973978491335,-0.5860849795149919,-0.256335299246158,0.03882361853539871,-0.3457577313336786,-0.27035429070929345,0.2173263869118386,0.3568812933309711,0.12305849420943422,-0.31310629427501696,-0.15008580152325549,0.6824111141056194,-0.6088338211842187,-0.07478270189961855,-0.41962232462923055,0.00816778381743475,0.604433194975681,0.24888922394252658,-0.41937089564068075,-0.11303358400280841,-0.09919877440962777,-0.05927942059362503,0.21555736866994105,0.4820156793427135,-0.22428099127188833,-0.12626396827731523,0.5037755872336521,0.06682330499540355,0.08094476374347716,-0.012314567173344516,0.5569951215890365,0.6288269959246577,-0.06425924898220892,-0.1157583056512345,-0.0016114055902057291,-0.055510488400657386,0.16401046942572584,-0.06759861364530467,0.36449664267107085,0.15569436541476672,0.3499774826551819,0.1012764100483111,0.02893698058755943,0.06955457776256664,0.2078349909914695,0.5720760148509123,-0.1304396529099737,0.31354604524750884,-0.34968853890583596,0.49184553798619596,-0.44244304124484174,0.28320589950944275,0.05575340230950484,0.144887806230909,-0.08120298093096738,-0.1935557638488284,0.23681350345635035,0.5013248242363515,-0.5970883940733878,0.03585321184741963,0.36848536113951147,-0.1013163671880184,-0.25038675936870713,0.5652770471610792,-0.16835537180070764,-0.6001568741218875,-0.18166202111208418,-0.08977106649207392,1.0,0.13098061116562634,-0.270424105396205,-0.5392547381942511,0.19107776567687218,-0.13811023380284004,0.07068841111268753,-0.5895454466364206,0.494503796289094,0.4232253247213193,-0.18199196093835157,-0.675855060914447,-0.42327433857546604,-0.8150068254644062,0.055847771618807156,0.380980106156211
Thal_PuA_L,-0.11683376474757737,0.43969553960943303,-0.10337394302281329,0.017958943928291178,-0.18690006213202695,0.14061305261991858,-0.11761339054248375,0.0265906555586996,0.4762481578511238,0.1220698982203133,0.34432992809758456,0.2531552971368221,0.4342094469514121,-0.039382196933118375,0.09037137373312111,0.13752343072611056,0.5276780273363842,0.098333528393916,0.4520068888900592,0.2263424783274538,0.0350223764169179,0.36799967310553705,-0.03788293296154492,-0.027264034470702966,-0.10279526102721533,-0.06988864395880548,-0.1420629011041719,-0.08304175450923602,-0.12187212298068936,-0.145615101078421,-0.17909005361687094,-0.031203214709346196,0.49875438538079475,0.04300649344267881,0.4062619506395656,0.18107772490304733,0.08261737429474876,0.22589322315692692,-0.1355548622155451,-0.02458334948482162,0.20326094020364419,-0.04357275489589136,0.07387141070399682,0.19704727073758585,-0.050933186451372105,0.1297830311740417,-0.12217622684520725,0.504152842522525,0.41304076996967604,0.529653819780298,-0.17947191130668538,0.062291994669181526,0.2450974294340483,0.48424174810505655,0.16615128084407751,-0.18415562613243466,0.16187095303804505,0.31586558459460695,-0.0475145281193129,0.16645770445793578,0.028756587421221027,0.22875147788423825,0.1525549496402939,-0.03244543299759039,0.2997029798597614,0.41428044638913725,0.32437362149828813,-0.24924325371351094,0.16547894513159064,0.13613775812596482,0.22083778406574506,-0.017578856318348463,0.06399267450980482,0.31415852017060314,-0.12874432221257906,0.006800440653267292,-0.10082333878143536,0.5163153659674511,0.1703297344706371,0.11853731154988176,0.22270755172411197,0.23619677404613004,-0.009308643256856966,0.2540757342746176,0.12313853299376477,-0.06744237877369047,0.48621411083355154,0.3200427153825164,0.2707586722443338,0.4207836485624872,0.54295813534375,0.11262813064084523,0.12858924130477922,0.33821681625644856,0.13098061116562634,1.0,0.4202925534164659,-0.11215130942380527,0.0992644849731561,-0.03240778959676559,0.31567958201093943,-0.3428670133834856,0.4873231387472083,0.4059510120252218,0.1554810562815733,0.0764866181784541,-0.28613477317054953,-0.3114930016891342,-0.07379485955723156,0.33995711955373303
Vermis_6,-0.5926913929250647,0.00037283226187396096,0.14368619910449945,-0.24557871377018314,-0.14458535885624668,-0.15661145014940453,0.20211527603407636,0.4982642978335325,0.27946225048109485,-0.3648493536122702,0.6430359169001624,0.017219277370508716,0.23893917366856157,0.149796158677388,-0.24958672077386548,0.4848443300176406,0.1939009732033989,-0.16028271918960962,0.12445714264315433,0.33498265354257056,-0.06853023607609464,0.09335691786662184,0.3352584855378577,0.24243766395295283,0.13482321484513163,0.2081092784418136,0.17247989753486506,0.377016877663987,-0.1519246327368759,-0.22956215353707507,-0.19311211528060365,0.16936862892536947,0.2524018049770678,-0.2931131891623797,0.20672298957663876,0.6552240577726147,-0.03797098124522723,-0.07406822051895619,0.027683503587418678,-0.09733301600765118,0.41567051869174965,-0.05878524412289513,-0.2956512134918834,-0.17237121417908283,-0.056219343731643015,0.021446987008551476,-0.2902312452670992,0.0038505553710999874,0.42983107591984027,0.21316657173108525,-0.2983822506270303,-0.308814988463096,-0.1436434251380005,0.47477954584319304,-0.21506925900644824,-0.20168613690812245,-0.09527212591725041,0.18238795662829765,0.019790401577465505,0.07956789946382195,0.160071943090221,0.2515550405216647,-0.23997748222254367,0.02044321013546807,0.19813110795550562,0.5713541700485684,0.026596045962436723,-0.035711518432799266,-0.20541974734444013,-0.21161713469395568,-0.08030182045918105,-0.4063257574096265,-0.14595212615388878,-0.10344308590334962,-0.015522099243724455,-0.2546274792762589,-0.01519127553533487,0.12054513275734391,-0.00042921947335582686,-0.08207834405159818,0.45975881719270806,0.2658060278611654,0.02338108459470286,-0.13046684194775857,0.5229888015390348,6.568050998678293e-05,0.2183646108278086,0.18579369952857602,0.5854907447078203,0.008983331510188127,0.6137073986610377,0.40466487697813797,0.11002254014013164,0.6468803439540853,-0.270424105396205,0.4202925534164659,1.0,0.09947198928145298,-0.29837753528746475,0.06940093925317585,0.29736666764377795,-0.0940525044826521,0.024479890381222145,0.19151579087689913,-0.06103479054837445,0.4044648043637772,-0.10236770205748115,0.05439218582903564,-0.11965980939221725,-0.1125796607362494
Frontal_Inf_Tri_R,-0.013770193031551569,0.2765714282381738,0.6449062031430323,0.23050917600420787,0.594000038373233,-0.29609013160295206,0.7163168092594219,0.5588025115549587,-0.4398532889751455,-0.5480908106865728,0.43470889371469895,0.15172656922869074,-0.28301198179189946,0.7804713642928216,-0.22857500571906939,0.6223399815944353,-0.4964423533557137,-0.3313414956299988,0.13578513510475548,-0.07098991962486928,0.14688659685517286,-0.4876589800636029,0.7419112942532351,0.5662944093177787,0.08152580090372093,0.4875441430493998,0.6583055124658476,0.5435375717615898,-0.006530648548013944,0.11417851819586926,0.0800490985617651,0.6123105799314494,-0.42939528186947473,-0.17984261406880914,0.08267216189635564,0.22487202873360992,0.6605060734248555,-0.5989608565374024,0.4702319876883637,0.48666917168862767,0.5420471510880361,-0.2642501339380399,-0.609688892551985,0.35150165626703517,0.7266841534030717,0.157071211945593,0.6146968297381495,-0.017424061241982907,-0.3397072373570923,-0.5639946661143372,0.19760236358834238,-0.004382901149068296,-0.5149304197448825,-0.15330367986007523,0.0025031712317157,0.5784849711967197,-0.6051601472773064,-0.47137279875619514,0.3100207611742068,-0.019994337487874332,0.18206005243230633,0.3979328595553088,-0.3205088316140846,-0.12553981000114278,-0.5320162734719356,-0.2995367173314763,0.025217267765388778,0.29965673889905037,0.41168780517568815,0.13744696565366332,-0.3479378210299408,-0.21468963442085323,0.011128465909532398,-0.30127497736390346,0.6234835985333919,-0.5109938332630041,0.3585269143459695,0.22956811329697838,0.06843404741939825,-0.32980174716798094,0.3084629994594845,0.30734247957489247,-0.026277300531406398,-0.38612251204384973,0.6218574052923027,0.1934595967641231,-0.20898276632079327,0.22156215170137405,0.31658572646856753,-0.32365146041938736,-0.005069732791186876,0.5638575303429633,0.2401622496443736,-0.08392677746687711,-0.5392547381942511,-0.11215130942380527,0.09947198928145298,1.0,0.3052497893686022,0.28975939164890396,-0.08356036877618525,0.3761731092425863,-0.4817887419681049,-0.07014214091350261,0.560636431392382,0.7579705609271333,0.4932984868161197,0.598487954272198,0.5653893467129587,0.1742250558811334
Supp_Motor_Area_R,0.2853496243509358,0.4119742626449896,-0.07463425442433849,0.28796751294662604,0.35740914476193286,0.17263997666827888,-0.0845024114591475,-0.2736645408665539,-0.05349029493516814,0.19857549587732506,-0.062082806024239656,0.23440639692184412,0.0023908470971294123,0.08674596335158305,-0.013314821366341162,-0.15244649953642858,0.07325273920164942,0.0096162444555788,0.29513690217955413,-0.304017922604446,0.04143116734227103,0.06919156532055458,0.005912619221885204,0.017773768329707392,-0.12300367682186102,0.05332860401390015,0.06940842096055803,-0.2314089628001738,-0.04465994373311342,0.15069558576096828,0.162944551354258,0.007769119370659626,-0.08699366213505624,0.10326515896791037,0.1914398972383612,-0.2644107709771111,0.5659171552777664,-0.012522611127870474,0.05445977921982464,0.4737176520786446,0.017335727826322554,0.0004918384429988908,0.1673514000977627,0.7800536165281661,0.07678073916500608,0.35251503416752156,0.5479048990390002,0.06904570677684986,-0.21639064256381044,-0.036938735654860375,0.2089874140008225,0.2146683516716142,0.08825326749807055,-0.10964104398830612,0.2737783558939526,0.6749919904590294,0.011922635617411975,-0.051615479945856656,0.11109570808774998,-0.21757606413744557,0.07033333165466622,0.45356847361262326,0.025944237250348254,-0.07555218842974093,-0.24321115910074032,-0.24686425799739342,0.2626722788988142,0.11364449816854136,0.5291172483464773,0.7195757257196818,0.0429088448646666,0.21033778054112096,0.28519305129040873,0.16717362103307126,0.0630865472925396,0.15263647740161906,-0.030664994456778602,0.3730070151836784,0.45979485046079205,0.022651691118786507,-0.15549750548174332,-0.1147861465114749,-0.07453344428128962,0.02972845017628431,-0.027310687849123483,-0.09331810639479077,0.09489668215477548,0.36542739066474195,-0.1831319265079358,0.1670216807079235,-0.09120272401275975,-0.15110533615013183,0.18690230629673243,-0.3179145247029299,0.19107776567687218,0.0992644849731561,-0.29837753528746475,0.3052497893686022,1.0,-0.11458380828682245,-0.07388250388390973,-0.010774867242850199,0.07288462919945275,0.17807419865495866,0.7332345133100594,-0.11721816696253975,-0.001908750257114501,-0.0728326027126236,0.5661885930169701,0.6804004411877739
