,SN_pr_L,Precentral_R,Frontal_Inf_Orb_2_L,Thal_AV_L,Rolandic_Oper_L,Caudate_R,Insula_R,Cerebellum_Crus1_L,Calcarine_L,Occipital_Inf_L,Thal_LP_R,OFClat_L,SN_pc_R,Frontal_Sup_Medial_R,Thal_MDm_R,Cerebellum_4_5_R,Caudate_L,Temporal_Pole_Mid_R,SupraMarginal_R,ACC_sub_R,Cerebellum_7b_L,Postcentral_L,Red_N_R,Occipital_Mid_L,Thal_PuI_L,Vermis_10,Frontal_Med_Orb_R,Occipital_Sup_R,ParaHippocampal_R,Raphe_D,Cingulate_Mid_R,Frontal_Inf_Tri_R,Olfactory_R,Olfactory_L,Thal_LGN_L,Thal_MDl_R,Rolandic_Oper_R,Thal_AV_R,Vermis_7,VTA_R,Pallidum_L,Thal_LGN_R,LC_R,Temporal_Sup_R,Hippocampus_L,Precuneus_L,Thal_VA_L,Fusiform_R,Temporal_Mid_R,Lingual_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,ACC_sub_L,Supp_Motor_Area_L,Angular_L,Thal_MGN_R,Cerebellum_9_L,Occipital_Sup_L,Amygdala_R,Putamen_R,Vermis_1_2,Frontal_Mid_2_R,Thal_PuM_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Frontal_Sup_Medial_L,OFCpost_R,Cerebellum_10_L,SupraMarginal_L,Thal_VL_R,Thal_PuM_L,Thal_MDl_L,N_Acc_L,Frontal_Sup_2_R,Thal_PuA_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Occipital_Mid_R,Calcarine_R,VTA_L,Fusiform_L,Cerebellum_8_L,OFCpost_L,OFCant_L,Parietal_Inf_L
LC_R,-0.02774186068667681,-0.053594094545562354,0.29518513574323746,0.16441103658527648,0.23240214363736833,-0.21672261600270964,-0.3806630793845728,0.4664166309115734,0.6107063463930174,0.08416340555927905,0.30474574434243606,0.2552587544164187,-0.46906544178325343,-0.036766984907122664,0.052949427923929426,-0.4091328503968966,-0.39433349143319246,0.24341872361802086,-0.042237340827826125,-0.12701197329414152,0.5989916535355982,-0.3136172747156672,-0.26531859087599774,-0.21082819440560105,-0.3439412568576962,-0.42090562448629154,-0.49720574243543314,-0.09643035891659647,-0.611852696101039,0.6288269959246577,0.02228721231011425,-0.47137279875619514,0.13904205366512307,0.16274652347707225,-0.12855376095477436,-0.36099345282668405,-0.28498924193852504,-0.382452357926143,-0.5900391803158711,-0.2556214359119484,0.5913096088961216,0.07449900411727371,1.0,-0.2248231781548865,-0.028175314241415412,-0.25506131784910274,0.02042138249070452,-0.35809724160224626,-0.184067970383063,0.5442672814285953,-0.4363464551970331,0.481751634333387,-0.20942326572559986,-0.23220611365284702,0.5431896351867342,-0.08805190399220295,0.14807643030129475,-0.15391311679561154,-0.7146654413159905,-0.22386396599371697,0.6936370215187366,-0.26558854596004133,0.2305670693261811,0.40560974887479867,-0.42500995385171075,-0.15404104370130095,-0.5659151054786178,-0.07480033175410228,0.47804069406911165,-0.28460086789416633,0.15126949608141504,0.14057147939834572,-0.18915668709203998,-0.26229268145181117,0.6778383131832678,0.6501440589087474,-0.3335148364011524,-0.39499191911385817,0.6237046093470143,-0.3490767629940505,0.3065624950340814,0.04032776097901978,-0.13581404641561268,-0.2736848870694307,-0.13384587889183805
Temporal_Sup_R,0.03554950996715663,0.2152975134658613,-0.40437400856047295,-0.05937716772389964,-0.3039219364072438,0.37622410328933226,0.7902468795676809,-0.49631722360755826,-0.3070500914928825,-0.20531604344592594,0.060132089229811544,-0.5284782284982568,0.47251014956841814,0.1390693250411008,0.08690194149413547,0.6048061055068314,0.4200318414307965,0.20612031245622256,0.42035144206464475,0.01441980696631323,-0.5894725303368056,-0.0053835681807956545,0.10324369920069741,0.11324489707785067,-0.09411240615837954,0.7332303902548379,0.6679917395043584,0.4750330645076891,0.698071724028793,-0.5970883940733878,-0.0070198101610070476,0.6218574052923027,-0.19984189644271072,0.4432829389662497,-0.04647271625563857,0.09626320112362981,0.8651976143158622,0.040558318918371465,0.37885036662978444,0.06871426692152248,-0.3768830604367404,0.33345924359083623,-0.2248231781548865,1.0,-0.24238080402631776,0.18242246266108209,0.015438521629610772,0.7315807149673773,0.7177876863114284,0.035044552639315815,0.6761437118054999,-0.04360624266612921,0.07365413664999046,-0.08784492451261539,-0.49608228919711816,0.01564966761018055,-0.37408341104800596,-0.03199785215163708,0.532319709617081,0.5427803166475693,-0.36274733217564903,0.21824826675518058,0.17034964390798854,-0.47341983142886945,0.08891463910278999,0.038491899918731046,0.30880945008277877,0.00968076669754382,-0.5715770571580867,0.41331539194449257,0.12116160732536714,-0.33155341336658445,0.38372925932880747,0.10828245500500677,-0.10985921187287619,-0.2390713418481372,0.05962841037264822,0.6499352141127154,0.030381805080519415,0.14341223982128118,-0.4370822538515995,0.1690541137893566,0.13601782802775852,0.4156592712099792,-0.16456911250992357
Hippocampus_L,-0.5705468602045226,0.2999367001748607,0.557970709876965,0.02467839497624906,0.6131304607329334,0.32771966114206413,-0.2034600389437542,0.09049886030111383,-0.11695057798654404,-0.1015213975372809,-0.032032394723693854,0.32845485162525934,0.3586126103015193,0.25882247654265744,0.33688819490692123,-0.2550552023835037,0.30878898844050107,-0.029003103374955496,-0.28790580559888257,-0.03385020178748569,0.1845818196488911,-0.049858390941200835,0.47982599048378954,-0.36420706593032054,0.09736196965815166,-0.2338259574093282,-0.3647615327855475,-0.6171738610954289,0.19301192426153146,0.23090151081843016,0.34091841752536817,-0.013770193031551569,0.08368333267065485,-0.2395377561275402,0.6105733124373421,0.273567032378078,-0.09905332983949812,0.43488027504319626,-0.29382485912912726,0.14563197166070244,0.3856954809083613,0.6559935061704467,-0.028175314241415412,-0.24238080402631776,1.0,-0.32310459701077093,0.3501967448393604,-0.39531777517551403,-0.5726053018843763,0.19004258583197783,-0.36474523644211154,0.4730373263433682,-0.38367066960092944,0.043696206128782625,0.1610646279317334,0.19836435227854624,-0.1374681135331123,-0.46261310343899587,-0.033159932704900016,0.28484984171277655,0.04150831704081774,0.298216406011811,0.10237700066408123,0.6044511539727363,-0.34671870284089457,0.2706497218430241,0.004641345535760877,-0.12743822318389042,0.2532622528423279,0.28066244592688006,0.397680690808377,-0.11140133583190273,0.41992061829608207,0.151824079829397,0.31760547454259147,-0.018084903174027996,-0.2146214604153171,-0.46094749410577357,0.06535016665017006,0.33372350982193066,0.4222438899421961,-0.2849799274675019,0.2689325841655029,-0.1487073416732583,-0.18756442916000343
Precuneus_L,0.408461517073295,0.4064188946561997,-0.5012061579790869,0.17219077348144282,-0.2845564578894623,-0.2601940307627901,0.09310772111350864,-0.04684291106003608,0.26975327236145863,-0.0009979941753461435,-0.14851286150691062,-0.264007432529903,0.008196612682979748,-0.043024479124881235,-0.2543246872917805,0.4322373864260545,-0.07321860237567675,-0.12203456743211492,0.6249102372949457,-0.04590288165594123,-0.250149679877167,0.6541734184509658,-0.1026860572057421,0.6748421471337457,0.10793865066669031,0.194464758906341,0.3289342561418151,0.48607122520288093,0.030678574441927297,-0.1013163671880184,0.2666206577218219,0.22156215170137405,-0.09270420274120297,0.026392278573446563,-0.15642194314838193,-0.17786667445281754,-0.00364979251981954,-0.3499919881723768,0.3502545726716671,0.03180863361875164,-0.4565355801039904,-0.4153157724603623,-0.25506131784910274,0.18242246266108209,-0.32310459701077093,1.0,-0.0024554937332480938,0.2695185333475186,0.4511624736748479,0.020915236231848346,0.3428114198554928,-0.09610919251900843,-0.01953810954287602,0.7087731249246064,0.2296084857787294,-0.06938872596184413,0.3578253203335991,0.38923575965334717,0.08110771604138373,-0.18881418903195446,-0.09999663825465747,0.252292227151987,0.20951135968683812,-0.26529689462491435,0.8543810316380148,-0.04738346868502032,-0.03661993111643751,0.09371157038885364,0.08178233847831198,-0.2114433925568494,0.01315232512790806,0.17783599674284828,-0.3887001555928246,0.11225104376573478,-0.041462040927745365,-0.30638049492739844,0.8972776193660681,0.22245346175094963,0.0444545589809005,-0.027556600366626157,-0.12390925355911353,0.08574616690260022,-0.24681875100629047,0.004262308445887307,0.7246367032589804
Thal_VA_L,-0.05944268650603847,0.26633906981469907,0.2025596516135588,0.22446878287959213,0.41420678048584153,0.24371931737977504,0.025256615971764748,0.04650342706118221,0.11537211785621412,0.07954870187518023,0.07663022440559474,0.37349056339594566,0.10539990337739671,0.007863218773559692,0.3694784394145955,0.023348311993185343,0.3015964530632461,-0.0955593825525853,0.0735020603300738,-0.23786256077637874,0.14894873813858922,0.007096957928816007,0.2371520484946401,-0.05249483051047721,0.1719712324149769,-0.1094122917558464,-0.18690635875919395,-0.23438274713385038,0.09478209928329547,0.08094476374347716,0.3483515265049695,0.0025031712317157,0.1540015718884469,-0.3072336334347763,-0.033509194373363686,0.37295785545302024,-0.047723220378232276,0.13526470406974772,-0.2130819011153339,0.3296841841045257,0.30315300365868275,0.2386453800900306,0.02042138249070452,0.015438521629610772,0.3501967448393604,-0.0024554937332480938,1.0,-0.05222685493168536,-0.023834307384898782,0.2430815606838677,-0.255313393033562,0.2643619449411497,-0.3644248926604265,0.1997076290927078,0.179915902570947,0.5193292346738406,0.1610616899848753,-0.11867550807075228,0.035736031306256036,0.31499201735614796,0.17711418547016972,0.14846959750194128,0.36748640689833684,0.3331547699586112,-0.13799055607761,0.09776804222310265,0.06609296359275789,-0.21878186868100102,0.20697404967604657,0.3878007949203904,0.3889422061920219,0.28364146125999523,0.0826167489555582,0.1404725766163991,0.37613618196627874,0.11423278785491114,-0.05071289906023791,-0.2836360168448436,0.16750441355599416,0.37856135106629907,0.12075094935470827,-0.03636462710709009,0.03178882473137955,-0.23667710976171838,0.030980675220235808
Fusiform_R,0.15944767435243237,0.08621981247135317,-0.36706775225321125,-0.020707765134192747,-0.3390200991557054,0.35836163934557674,0.7809364444709185,-0.5404735509863255,-0.3402018331037941,-0.14130532098301712,0.03922876731939771,-0.5227392849930788,0.3550414736837981,0.09827337947704869,0.06943676655019222,0.8155630934453455,0.4204226122011278,0.16499905652386243,0.23572675785038422,0.09006164133924774,-0.6828568777323669,0.27190917330432673,-0.018245300206362045,0.28101240359931245,0.00872423757540512,0.7361778589415413,0.7642534712216129,0.5980082109064113,0.6362379034637411,-0.6015070837057749,-0.06360364648210874,0.6223399815944353,-0.20839559920045536,0.46453947151921804,-0.040420384002787524,0.09833366763597709,0.6864950123873388,-0.015257118795146624,0.6363238507267317,-0.02555000138991917,-0.4517899958510803,0.01684543025429535,-0.35809724160224626,0.7315807149673773,-0.39531777517551403,0.2695185333475186,-0.05222685493168536,1.0,0.7268493612300924,-0.18272588361713735,0.7522101124367987,-0.35432491681093486,0.2285573313733015,-0.1346827534337043,-0.5592800930214791,-0.10992226917194595,-0.2208106942115423,0.23891205331259105,0.6146779860585563,0.47191938957135854,-0.45985911700150894,0.20605548857280068,0.04422788814943418,-0.5287718647261834,0.3371993994855198,0.14557541592101572,0.29232059299903906,0.12126977056060592,-0.47490457188763185,0.3583588827369287,0.037350364993580215,-0.2281700007789646,0.32544940922765137,0.09060234360410671,-0.3485750919567298,-0.27622617455198667,0.12112077912475037,0.7965773533395818,-0.21066909263430694,0.16264230680190267,-0.44193254549080274,0.1855800518466077,0.21348798039886469,0.6442826603711298,0.07111355328066847
Temporal_Mid_R,0.42071708624335385,0.17929803289933785,-0.5506012774049921,-0.0818968182467646,-0.29420022404060026,0.04003750116161153,0.6422033996144596,-0.38182943773467376,0.054076403143215546,-0.07401839273835892,-0.03568885407084666,-0.419166230099579,0.12079703449369054,-0.12737438686217167,0.011818100723959474,0.6524995368285669,0.20628662163565936,0.16554448186753962,0.5213169931653021,-0.0822976680097133,-0.52977676760778,0.16078024329826693,-0.11138333168979345,0.42311456657427676,0.07783331505932144,0.6296221477593027,0.6063770422139878,0.6335938323780511,0.36784528106297265,-0.5255248290195005,-0.09407701438302367,0.43470889371469895,-0.10455006872880128,0.26890722498992387,-0.4039051768707139,0.03707152672031767,0.4612170832411512,-0.10324987408451533,0.35038240691407424,0.11917646114955198,-0.3397198666560986,-0.17607499565597268,-0.184067970383063,0.7177876863114284,-0.5726053018843763,0.4511624736748479,-0.023834307384898782,0.7268493612300924,1.0,0.06912248862137874,0.6401166890168828,-0.20728734002900168,0.1241869928590098,0.0807682642484268,-0.2503814308282627,0.1395664273965122,-0.027411306849536087,0.29751238344726616,0.3934782849421327,0.21105375799368412,-0.15764099799139833,0.028460271901511656,0.25292176828871216,-0.5135402588177898,0.29393341556512953,-0.11872754690043469,0.16657645045310193,-0.02646611422742285,-0.302231122908899,0.16457602037662386,0.2052867435159413,0.058318070703822986,-0.04946911418028177,-0.05940025883276097,-0.15424109157345398,-0.12181787365738081,0.3222536260248724,0.6179670984123589,0.11569449320172852,0.10585941136681067,-0.5175358194632614,0.1731757946046982,-0.014295966440917865,0.334152965766264,0.11714206753371581
Lingual_L,-0.08121452148906297,0.08692277137575095,0.04573064628838438,0.03992942749112287,0.5593077494635941,-0.29969180028141956,-0.23128207757352415,0.22661591777645113,0.7169393763000133,-0.11695058579730824,0.07603592432438518,0.18038091853670044,-0.18564613016784584,-0.43485024271180617,0.2598961010266407,-0.10919025816994447,-0.2782443788882797,0.2836663942098314,0.07110543360813824,-0.054342645096463804,0.234090806673244,-0.09338645015545934,-0.01725651739592892,0.09878684634615935,-0.17809252239382498,-0.052670053305943786,-0.312642011244111,-0.07060234645818544,-0.16802017691673948,0.2173263869118386,-0.04979200324710266,-0.42939528186947473,0.26074174251092375,-0.03530036426746049,-0.11956752980762375,0.08787288143307967,-0.2806250826738283,-0.16825153181148392,-0.6135769714191444,0.01748481491747217,0.5193470346331676,0.3005306578451667,0.5442672814285953,0.035044552639315815,0.19004258583197783,0.020915236231848346,0.2430815606838677,-0.18272588361713735,0.06912248862137874,1.0,-0.23875150117654012,0.45688066630135943,-0.31682674171301317,0.005190113303309834,0.7189401444466599,0.17518867309597408,0.2430687098242055,-0.19526986024189685,-0.3553596577811085,-0.13579953753384602,0.5372716872687744,-0.24881044195324367,0.3277154735720673,0.3330885724574629,-0.24553842290581734,-0.37825744408555556,-0.34976432296860843,-0.3858032759382256,0.6250627168670843,-0.09142997620271964,0.5890296852840193,0.29368023951625405,-0.13622707344048599,-0.5508786116044972,0.703273747079332,0.4432736289534261,0.0015253571981316898,-0.3418261201546185,0.8702723107352962,-0.06975504579345113,0.092764718625772,-0.11380209253953492,-0.12609280019166577,-0.4025600681792082,0.08279892997067109
Frontal_Med_Orb_L,0.12596128852759744,0.05197323681757456,-0.596385077219854,0.03274650133681258,-0.49127128519566027,0.1734486290786641,0.7020595483529908,-0.5236609716506576,-0.3497117542426947,-0.22671005026540045,0.03466817695921746,-0.74812862640309,0.3657556520908818,0.05962744034849835,-0.07246691119467286,0.6293937267926188,0.3131216046879613,0.12816342921236418,0.2701311313922589,0.09818608336552812,-0.7379100132012612,0.3174322030642603,-0.0676058012465012,0.35896684872980644,-0.01514316293635299,0.7690285107454611,0.8674250259178731,0.6731314904496735,0.6019344160253576,-0.5995332677326887,-0.10049094564109817,0.6129299141803467,-0.27093865945135537,0.45897562253742824,0.041873023878770566,-0.06405135486080876,0.6381839233432279,-0.047924011172471324,0.6068783476752381,-0.1035116516333404,-0.6957580564761188,-0.05629629488442188,-0.4363464551970331,0.6761437118054999,-0.36474523644211154,0.3428114198554928,-0.255313393033562,0.7522101124367987,0.6401166890168828,-0.23875150117654012,1.0,-0.47688169368896377,0.12895347980684702,0.01075771785672396,-0.5185353980746388,-0.23485866584075257,-0.21233013468447876,0.3399676924649303,0.5690782729214665,0.26764759872704463,-0.5671250010862706,0.15970358042697824,-0.08926220125827616,-0.6752376902400506,0.47825936499749216,0.0032635442345141964,0.23872200819348569,0.11486517923231346,-0.5125512139263106,0.20606851608005033,-0.0976903494964916,-0.27735694212935724,0.20829215417225697,-0.004508124931172098,-0.39950006106468605,-0.4769278666502048,0.2925211807609231,0.8343841456365206,-0.18546508780502613,0.05558106834376942,-0.4485514018550253,0.16234541454142837,0.1764149890621244,0.6210507986030693,0.18802345751425453
Paracentral_Lobule_L,-0.15097533482216716,0.5560930548607438,0.45592154532667983,0.05937395601025521,0.5245330530114507,0.04520366097660179,-0.24875637392478425,0.17300751888716437,0.2145163981049713,0.00810080408155491,0.1890473340587576,0.34194104938779274,0.013930773806255396,0.3106500519186181,0.20355992108500787,-0.2927966249113189,-0.015660898664025962,0.1055322214764443,0.10182441324040097,-0.036347311545009336,0.33017940653530525,-0.15569335744094626,0.2134268557009789,-0.30208731575888026,-0.16245650829633604,-0.2594796950420617,-0.48554005342531814,-0.42162771238218866,-0.10593863475870532,0.40344596284169654,0.4252957097757357,-0.09355296717770338,0.16770675378309818,-0.027902345789930085,0.16013367263218672,0.017943376884378016,-0.11008802110029865,-0.02023846451199128,-0.45907104851464126,0.01717726960490895,0.5556950297071572,0.4912774078995714,0.481751634333387,-0.04360624266612921,0.4730373263433682,-0.09610919251900843,0.2643619449411497,-0.35432491681093486,-0.20728734002900168,0.45688066630135943,-0.47688169368896377,1.0,-0.23238046581937916,0.15200593933318488,0.34182427123978626,0.21595802829881908,0.07599929120581422,-0.6113761391646614,-0.3335274147211052,0.03252718136644053,0.44914727497898405,0.18430646962265113,0.4034709473397182,0.5709720858124112,-0.43407856611046014,0.24438349713668,-0.25567968923800083,-0.10801063760372726,0.2920879828553659,0.07088895764775811,0.46710863634901423,-0.01040499776391205,0.10630013325295475,0.16753058822321168,0.6345937788195851,0.29444700127439366,-0.13308684732815368,-0.464564988882686,0.36339512147247743,0.021948538972529963,0.18527324283373053,-0.14581594670774398,0.09525414913991181,-0.23138956105925504,-0.28705234876892405
ACC_sub_L,0.2793313802932416,-0.21545271491917037,-0.046555204640346154,-0.2913097600182454,-0.23921827840996224,-0.0516061492647431,0.11691766945543972,-0.15214412003719976,-0.24636451653845412,0.031115354607939974,-0.20309502579899794,-0.13717138335364654,-0.04954493690831229,-0.02585188989090342,-0.20606308469765497,0.16993951136001695,-0.05935391895746108,0.04719163545015611,-0.10446447096387808,0.41121137466137536,-0.18419826329515762,0.04619162639214817,-0.1678083534683363,0.09096247163695831,0.1031913581586991,0.16269113751663614,0.2068050255434162,0.21155988177122392,0.10103361883025005,-0.1798369115931704,-0.16016008319263736,0.08152580090372093,-0.05342614397031549,0.09858009704672824,-0.12099633463137086,0.05929290253682626,0.10082384662654757,0.09963140427881542,0.23530718137122877,-0.04757310430428317,-0.07491719853360577,-0.2178722704043327,-0.20942326572559986,0.07365413664999046,-0.38367066960092944,-0.01953810954287602,-0.3644248926604265,0.2285573313733015,0.1241869928590098,-0.31682674171301317,0.12895347980684702,-0.23238046581937916,1.0,-0.14417456797841252,-0.30245577101754845,-0.16647492813909706,-0.062141761938777025,0.22283854732752909,0.1885444071529439,-0.06813721213244552,-0.11728673656137677,-0.159749300345997,-0.24272305174892905,-0.24167851181765465,0.09520158521539969,0.08325952598930263,0.2718777992575621,0.21378570308968767,-0.22866953437726759,-0.10207361583110057,-0.293372317098753,0.04972351400054026,-0.04093790127171424,0.07630037498150928,-0.3838759487143552,-0.06390863895697238,-0.02404317762799303,0.27050051905951245,-0.3068470371216312,-0.19760149539870878,-0.256458237767425,0.08501119394585936,0.07411350043961566,0.3034367895536333,0.004691633330242459
Supp_Motor_Area_L,0.34575072021219105,0.5717703550324723,-0.3436441827767859,0.21585159058787445,-0.0888785737467949,-0.28625940429245694,-0.16889366761519997,0.11106257030188094,0.18660256328714042,0.061012473356613674,-0.25851079054137194,-0.010314441047454544,0.05467233120484669,0.1146268294393449,-0.19194873799108234,0.05299803050927424,-0.0930488821913863,-0.3375552135214542,0.5455765632966795,-0.1067669573938489,0.018474721803696886,0.48197430484828263,0.13079264228913115,0.3952423674582265,0.27660558763972426,-0.09567854255398796,0.016734221438191477,0.07280260424607546,-0.07033892222680718,0.06955457776256664,0.5435938067330062,0.13744696565366332,0.01101841427368305,-0.28666498230900145,-0.10659141927310682,-0.03405778558476902,-0.21214233083388884,-0.16034389270477667,0.03752062467780152,0.21001830258108045,-0.2944449517934683,-0.29984775802767594,-0.23220611365284702,-0.08784492451261539,0.043696206128782625,0.7087731249246064,0.1997076290927078,-0.1346827534337043,0.0807682642484268,0.005190113303309834,0.01075771785672396,0.15200593933318488,-0.14417456797841252,1.0,0.2960667227064018,0.22978161518802062,0.349106797864988,0.17551773033424145,-0.039033605283603855,-0.28809589658844226,0.012036041328107663,0.3580541365118011,0.2328218580535937,-0.04313560480537757,0.5628892535755248,0.11218355702916112,-0.048181571869646174,0.028575047624525684,0.1248019148388202,-0.20720271080427943,0.015792124554087066,0.2683165046003291,-0.4386925766202736,0.3344677833176672,0.06510199498802621,-0.34117889237236004,0.7461642836869036,-0.1533429733349622,0.06304402261996775,0.05922021375246302,0.052885012055233584,0.07683045837429532,-0.2927867826885562,-0.28999700866136574,0.5450849588581839
Angular_L,0.07753965912021549,0.07072070382229313,0.13539136968300355,0.17158737143874156,0.42348872424348316,-0.5494602927938103,-0.640144943313506,0.5742959272275819,0.8895885727272191,0.08151201925832088,-0.008088482080756984,0.4215052800254376,-0.4868200371583115,-0.3987162786737347,0.06348032965182134,-0.34025126185513255,-0.5177820099032712,0.06490953214053662,0.0452582221078346,-0.07552899036664346,0.5699546630376736,0.08651346532346979,-0.13722858933912674,0.23554414167556348,-0.014604659411998488,-0.5076195903112318,-0.5531134250434037,-0.18324714452989163,-0.6179928106577827,0.5865761113908479,0.08062305628542236,-0.6633669356028029,0.28907941649198576,-0.30311640008808843,-0.13247575180791638,-0.08196104425436551,-0.6955040164551154,-0.2916305295446433,-0.6356139198738936,-0.03939403450833209,0.500306603936671,-0.10295622788803786,0.5431896351867342,-0.49608228919711816,0.1610646279317334,0.2296084857787294,0.179915902570947,-0.5592800930214791,-0.2503814308282627,0.7189401444466599,-0.5185353980746388,0.34182427123978626,-0.30245577101754845,0.2960667227064018,1.0,0.0997566605663355,0.49601121716050606,0.061644733394687685,-0.6645206559760137,-0.48351255563268225,0.6746252079358969,-0.2158397825189895,0.2703644513075362,0.49645845758101215,0.008905215614383262,-0.33988534716537616,-0.4552317250407015,-0.2595246294290681,0.8601597052314565,-0.40941053223756074,0.32100961918945353,0.530858783596498,-0.5332164022147745,-0.3881309064439933,0.6520594585217989,0.4472172016715738,0.21120505776822734,-0.617549619022324,0.6892125922278197,-0.24329837788305347,0.38458011641211104,-0.11991858357894551,-0.3134077648901454,-0.6339386260954704,0.4215925041194204
Thal_MGN_R,0.26180282824502676,0.2475960081578891,0.0854255217133832,-0.14266533706974022,0.3443238124509423,-0.012169659736031806,0.028256916078901864,0.06346994446219115,0.12766412340847832,-0.01527081330864087,-0.25491959250373214,0.5143869928383284,0.01875295303845114,-0.06902817312658412,0.27517738251925006,-0.04269278621278044,0.06295963747059861,-0.09694144779660947,0.07489931252340182,-0.15877676246709246,0.12182006186848036,-0.17270773546128132,0.20740595571364023,0.022814846520426334,0.541387511994604,-0.09418249493044052,-0.16256995261823132,-0.318134153474176,0.04559667988130981,-0.1304396529099737,0.09887762977118528,0.011128465909532398,0.3407991989919768,-0.6042929106888512,-0.40853621451527083,0.40498843686336156,-0.11349922710989897,0.34083306437779415,-0.2704215750978319,0.6975235622370508,0.2766056560379841,0.07858012391686671,-0.08805190399220295,0.01564966761018055,0.19836435227854624,-0.06938872596184413,0.5193292346738406,-0.10992226917194595,0.1395664273965122,0.17518867309597408,-0.23485866584075257,0.21595802829881908,-0.16647492813909706,0.22978161518802062,0.0997566605663355,1.0,0.25599443422891255,-0.087033457581411,0.18907155171270243,0.10794049102314265,0.16922901677165783,0.01256574701845137,0.29806857971226836,0.19421179035991679,-0.25752002767488075,0.04866399526589962,0.3646529755202639,-0.3625292345512383,0.08923981068880969,0.11918952451791806,0.3937340501088562,0.40480884017120616,-0.06705710254033515,0.14681894571017204,0.14500175733593954,0.08407717155401866,-0.005024895383454589,-0.28236169090188074,0.13608722056549274,0.39200673303068173,-0.08300062836189985,-0.05943351595599393,-0.07515422317131254,-0.33723331657938055,-0.16154299390934235
Cerebellum_9_L,0.3546373365067941,0.12995941437410316,-0.1678010603206356,0.09115509378579138,0.12359464790881766,-0.49136560093134785,-0.39933179048849915,0.35887380144419506,0.46667528312304635,0.11021469971096742,0.014501146366129982,0.25281988545561995,-0.45246523149630763,-0.29404324983759433,-0.08162141480928847,-0.16629265148991562,-0.448522527487742,-0.09368872794551107,0.09934892502607402,0.04379053879318638,0.2383164977673902,0.243996801053805,-0.23113012533328192,0.2635051840813854,0.13044141439609358,-0.324238735022812,-0.27334141712125676,-0.008273420533983425,-0.42075567423176813,0.2551668833636724,0.028688426271100874,-0.29609013160295206,0.34802004017136345,-0.4301696459663467,-0.433930105304988,0.00547228278567054,-0.49840851415315796,-0.28704343092819984,-0.19251403824652807,0.21769640544021454,0.08037702287660772,-0.4483628294124302,0.14807643030129475,-0.37408341104800596,-0.1374681135331123,0.3578253203335991,0.1610616899848753,-0.2208106942115423,-0.027411306849536087,0.2430687098242055,-0.21233013468447876,0.07599929120581422,-0.062141761938777025,0.349106797864988,0.49601121716050606,0.25599443422891255,1.0,0.2511235283786749,-0.1672327695128612,-0.4422284151379841,0.2735103897367567,-0.14647184813827788,0.08155222478779316,0.03258315146041664,0.3132162079539787,-0.21351674072150253,-0.1039416643259041,-0.19596169034433425,0.4246174654241611,-0.38988932765042394,0.06757737130174732,0.49528421374624754,-0.5073611534960383,-0.16964327075777336,0.21772657420738,0.07498332372823119,0.37570413343983916,-0.2964482784037398,0.2467156151023517,-0.06750469406905442,0.023217659069280704,0.09458063551682128,-0.31788142141552395,-0.37078487796080856,0.421342644049656
Occipital_Sup_L,0.4132305275816824,-0.13395557466489866,-0.39524713180782595,0.07242702190118433,-0.33853400359832886,-0.3073600284126955,0.16095208794799387,0.032395307039475775,0.2266227550591576,0.08969599397686112,-0.1960675102395556,-0.20197748813041203,-0.294409556151625,-0.3314046939981684,-0.15919699461221848,0.2045534725676651,-0.16614859302366097,0.08291121584999975,0.04648187228401685,0.049268687834673884,-0.14695590555888607,0.4514184001889355,-0.25122338959645923,0.4413368985966737,0.37742831440055014,0.10560790610497749,0.33586436568578415,0.4818997899978524,-0.1648453037522742,-0.1157583056512345,-0.19719011564267935,-0.019994337487874332,-0.10293423255664251,0.004602574057695852,-0.2483918617429858,-0.03426546930334551,-0.04791168584223714,-0.16502463191688377,0.151643375599326,0.08116582443853014,-0.3088071528554657,-0.521744513181076,-0.15391311679561154,-0.03199785215163708,-0.46261310343899587,0.38923575965334717,-0.11867550807075228,0.23891205331259105,0.29751238344726616,-0.19526986024189685,0.3399676924649303,-0.6113761391646614,0.22283854732752909,0.17551773033424145,0.061644733394687685,-0.087033457581411,0.2511235283786749,1.0,0.04267635537504425,-0.2215611545673304,-0.08416831333284444,-0.20808808573977322,-0.10144828055918498,-0.33890279896477826,0.5291122019058031,-0.22182908664992496,0.0618030696602832,-0.08787807395606519,0.13426044896154024,-0.2977736582243955,-0.1282238806279246,0.3575722091668659,-0.34200346271008086,-0.198130745410673,-0.21999687563326947,-0.01705796282685133,0.3261633082827536,0.3395952747868914,0.007299645819991537,-0.10878918618612865,-0.10471026462507675,0.10914366120870471,-0.13090457679196107,0.16367861885511537,0.6498779690856864
