,Supp_Motor_Area_L,Pallidum_R,VTA_R,Frontal_Sup_Medial_R,Temporal_Sup_L,Thal_VA_R,Postcentral_L,N_Acc_L,Precuneus_R,Calcarine_R,Caudate_R,Thal_MDl_L,Cerebellum_Crus2_R,Occipital_Mid_L,Thal_PuI_R,Cingulate_Mid_L,Thal_LGN_L,Vermis_8,Caudate_L,ACC_sup_R,SN_pc_L,Cuneus_R,ACC_sub_R,Thal_IL_R,Cuneus_L,LC_L,Cerebellum_4_5_L,Temporal_Pole_Mid_L,Red_N_L,Lingual_R,ACC_sub_L,Cingulate_Post_R,Thal_PuA_R,Insula_L,Cerebellum_6_L,SN_pr_R,Red_N_R,Precentral_L,Thal_PuI_L,Frontal_Mid_2_R,Temporal_Inf_R,Vermis_6,Vermis_7,Thal_VPL_R,SN_pc_R,Parietal_Inf_L,Thal_MGN_R,Angular_R,Thal_VPL_L,OFCmed_R,SupraMarginal_R,ACC_pre_R,Cerebellum_7b_R,Frontal_Inf_Tri_L,Vermis_10,OFCant_R,Frontal_Sup_Medial_L,Putamen_L,Pallidum_L,Thal_PuM_L,Vermis_1_2,Thal_LGN_R,Paracentral_Lobule_L,OFCpost_R,Cingulate_Post_L,Temporal_Sup_R,ParaHippocampal_R,Cerebellum_9_L,Cerebellum_3_L,Frontal_Inf_Oper_L,Angular_L,Precuneus_L,Frontal_Inf_Tri_R,Thal_PuM_R,Cerebellum_7b_L,LC_R,Thal_MGN_L,Rolandic_Oper_L,Parietal_Sup_R,Hippocampus_L,VTA_L,Cerebellum_8_L,SupraMarginal_L,Temporal_Mid_L,OFClat_R,Fusiform_R,Temporal_Pole_Sup_L,Heschl_R,Frontal_Sup_2_L,Olfactory_L,Cerebellum_Crus2_L,Rectus_L,Temporal_Inf_L,Cerebellum_10_R,ACC_pre_L,Calcarine_L,Olfactory_R,Thal_AV_R,N_Acc_R,Cingulate_Mid_R,SN_pr_L,Raphe_D,Paracentral_Lobule_R,Occipital_Inf_L,Fusiform_L
OFCant_R,-0.12455440349390709,0.46522449547403044,0.14210553363981593,0.3434326167956324,-0.5330781148031207,0.4592838990180094,0.1687970429056084,0.40766534071874405,-0.11504862760559842,-0.6014790877287232,0.4874496272866586,-0.30248141835077086,-0.048583314750200474,0.1603484285568925,-0.1881638398761864,-0.03415812759921173,-0.119008996560237,0.3435476699754857,0.3453879004582751,0.41282619879557586,-0.0023818564701345002,-0.36412626147330085,0.1150263221397144,-0.308070754087385,-0.5516268646827217,-0.23028916288991144,-0.29092264880972296,-0.05397148665165247,-0.37367577599372614,-0.3525431301954618,0.27662182072410485,-0.098544950442173,-0.48943918520726876,-0.31108132393473764,-0.46640311848037513,0.4003681009902781,0.14514975864509738,-0.17164809162538675,0.13195771726171007,0.39814860694971743,0.4910742998458475,0.2081092784418136,0.5788198067602792,-0.1733761119473093,0.3706117325276045,-0.04667405216021637,0.039553580712280434,-0.13513136973629117,-0.3373235230246228,0.22916226733112488,-0.05918597295513802,0.6287331730495463,-0.24268206110213078,-0.15363165350564742,0.4160242336447275,1.0,0.47041400547699347,-0.18829217118271033,-0.24722017094368287,-0.18100972837077453,-0.44481210594445264,0.0710513485214717,-0.2303531129083783,0.6195243375702958,0.05763934779346005,0.4459088645337413,0.47093703178565727,-0.30263442348551217,-0.2911035402114324,-0.21641003643815662,-0.5923033508172606,0.0670723134746817,0.4875441430493998,-0.12559969941549734,-0.4076008356878813,-0.42428326589716214,-0.13815872381720112,-0.3432184404360656,-0.11769525795059718,-0.22767346049398435,0.1277122846583835,0.08935439188839374,-0.4912269124805308,-0.4464671792708554,0.12259179881911052,0.5066380587244188,0.16684752855070029,0.4383656036083003,0.3401977361438016,0.2032399908630683,-0.4764628127370344,0.38097894424312423,-0.19675795159129567,0.24337799194657528,0.5500006244075492,-0.535247975776608,-0.14604914034956853,0.2129193998816572,0.514091371896534,0.019755745524401215,0.06684236520479535,-0.44999316534274786,0.11007698653322129,-0.04807631446743325,-0.2678265556720919
Frontal_Sup_Medial_L,0.11218355702916112,0.3910194548309389,0.051352772882732364,0.8486216600005833,-0.07598266737190865,0.4918196113837813,0.3048881805544825,0.46314819063220125,-0.13970878276045434,-0.451397483325449,0.5858862552556449,-0.32850212746960594,-0.28571697550789277,-0.06694344905573904,0.02888860543870745,0.47158283386978833,0.2372551019712137,0.18621011539118468,0.3924393658566445,0.6167638378560564,0.35606337029826224,-0.42229024785534436,0.04662415889335552,-0.11734045719956686,-0.3893022643798241,0.018800899445423326,0.008173683071293243,-0.05260444325910616,-0.03529758907082978,-0.31191822060239005,0.08325952598930263,0.22841625008883998,-0.12559469280305552,0.08368908138938724,-0.20867851851342967,0.41805422632777195,0.3297858791697735,0.36364481663269826,-0.029973893870102516,0.7620498436084084,0.17086670366041523,-0.09733301600765118,0.32218855409750696,-0.26615283137064477,0.4292229982680772,-0.01606172742942665,0.04866399526589962,-0.27666820746906934,-0.27982789613945225,-0.019378422533360206,-0.14363047561546877,0.5863713623593186,-0.3637547065345179,0.38159964079486053,0.1489543002413967,0.47041400547699347,1.0,0.14951610583808347,0.10356000924496342,-0.002688803996319313,-0.20216734263607156,0.27188439744525866,0.24438349713668,0.22772790176436164,0.227255330684986,0.038491899918731046,0.3222097017903414,-0.21351674072150253,0.11728952571411327,0.1734141434248252,-0.33988534716537616,-0.04738346868502032,0.48666917168862767,0.012846886012832038,-0.16567806555350195,-0.15404104370130095,-0.09116130813361624,0.0895900149174124,-0.17346985197044473,0.2706497218430241,0.22003818061855474,-0.02694697511352591,-0.13963617357698743,-0.1462371634145045,0.2883431903032725,0.14557541592101572,-0.17518824556229828,0.13814532941716412,0.795431692927447,0.16767771264065487,-0.1109419981244467,0.2811219758113145,-0.16414558421439232,0.3250367553598387,0.5648761245386388,-0.4481321402410526,-0.08847834367728143,0.20528118541719434,0.4832647766786646,0.6112489298684687,-0.08867952270758801,-0.07478270189961855,0.17628254354921602,-0.012726147703431714,-0.014263632140486125
Putamen_L,-0.27827393883390233,-0.0006827451520053261,-0.03234385620576506,0.06532896132808771,0.7236618175101727,0.060581226271965084,-0.2724680577277812,0.16563467127894788,-0.3550002640778888,0.34401090146057656,0.20344858414692865,0.1694698922504758,-0.23966044992126817,-0.3361140053132579,0.3440080454967914,0.29321050840221613,0.20921811059732792,-0.43131946305621954,0.0721625592399192,0.04494542025421143,0.22512143123599604,-0.08583773650281412,-0.05600073751138226,0.00854849679991433,0.2506195824135963,0.4407087386781425,0.447921836027323,0.6537198311774127,0.34729197053458405,0.2277922925754149,-0.20853499369895662,0.20871580372217874,0.5484005100535868,0.7881670371045714,0.7159913128435889,-0.24511006542058264,0.10773660871981361,0.49915230142407624,0.008730410569791139,0.015385684473775996,-0.638848577743878,-0.13046684194775857,-0.5647584572088028,-0.028507319172290272,-0.16812236943352293,-0.20511760727230227,0.18846670263823673,-0.41972953492063836,0.2689184336023952,-0.0709906054388152,-0.36033772477375553,0.11218628920197896,0.11428528327116103,0.8422314331202512,-0.4883035480197429,-0.18829217118271033,0.14951610583808347,1.0,0.8731114472473529,0.4211412749946041,0.6347421748431689,0.43336505629066047,0.5059596026267422,-0.21231293795111378,0.21573370046760457,-0.36629768173551414,-0.3277738148659149,-0.04739602768802709,0.49897979054354746,0.7861734170531101,0.46215083395595247,-0.45465824916903297,-0.38612251204384973,0.2929652581747235,0.5915094722552606,0.5454183143010266,0.4082452300237055,0.5955185150301613,-0.5663989075522539,0.5095798778728103,0.007898131121236976,-0.20895561470425114,0.5526247827282762,0.5020250620802721,0.20514193583953472,-0.4672468194356609,-0.14445236702730582,-0.19538866745487515,-0.0005995554060996917,-0.0953951683144462,0.7025216650347376,-0.22382355383653393,-0.045267427534552755,0.05735814877532298,-0.05450577630019754,0.39655113897738664,0.20161289934273013,0.22377636983326596,0.14955901933540217,0.16587676492980152,-0.3068213025978983,0.5013248242363515,-0.25243925918467175,0.10887463221120243,0.4743384855700244
Pallidum_L,-0.2944449517934683,-0.13530890150143166,0.029111756123320738,-0.05790603154506014,0.8369204938643734,-0.04310392711334602,-0.2668575013046919,0.04482862399869053,-0.330305582285561,0.4415554297783861,0.005963051126470002,0.27380718466155357,-0.10984087293282914,-0.27786489947887033,0.3375668138302857,0.16673622002281696,-0.01665854138423798,-0.5357132426390996,-0.12874571956908148,-0.11537939302974627,0.2465946472399015,0.007430503063649791,0.006964787679067947,0.03688020710698691,0.30187717599008834,0.4280923215408192,0.2815234114374941,0.7348074072313652,0.3676819335230589,0.31065398564780333,-0.07491719853360577,0.05335827922125854,0.5752465203287714,0.8944642163240888,0.670765377121842,-0.330070293997011,0.07645540804110315,0.5561633243504545,-0.018442271197664128,-0.1520314850713791,-0.586429628809682,-0.04808326133271017,-0.6645364412037926,0.030038499285827497,-0.260801311643106,-0.21462868896670498,0.2766056560379841,-0.39649802915904436,0.3032757391200195,-0.04563056208469459,-0.3924592424526038,0.04774477192870829,0.22408619937215699,0.7666637002187225,-0.3953417117931889,-0.24722017094368287,0.10356000924496342,0.8731114472473529,1.0,0.4648655109433466,0.6548847339223721,0.37792717000913023,0.5556950297071572,-0.21725263222692132,0.03929844920409966,-0.3768830604367404,-0.3253854524541602,0.08037702287660772,0.4573227539722999,0.7825202835379698,0.500306603936671,-0.4565355801039904,-0.4982629428945304,0.2549378651203429,0.5189181077186863,0.5913096088961216,0.5461202099835564,0.7163320531315608,-0.5110466007295935,0.3856954809083613,-0.015591751106110552,-0.2148407634720774,0.623556027335833,0.5402738200301817,0.035952960143760586,-0.4517899958510803,-0.12652708446237168,-0.2388915856736946,-0.0395426953773203,-0.19123787262448563,0.7050931271502573,-0.38351320393290056,-0.12555284487354543,-0.0705529498921099,-0.17928033586472644,0.4483590480178122,0.27405334238645,0.15270394130773382,0.04730960076943885,0.07373983187735933,-0.1126573673990831,0.4721032530002004,-0.25697777339103645,0.12204106277425386,0.26181670031970894
Thal_PuM_L,0.015792124554087066,0.17752606580093838,0.17922780078844192,-0.17775127155529927,0.545503436730059,0.1807032135110024,0.10465121040952903,0.23928242356508253,0.13708854456118774,0.42222529386786434,0.09286154177067446,0.16345568735457977,0.05869104681164797,0.016290493297476623,0.566930779037589,0.08490841466805826,0.1088789458715171,-0.3628671227267235,0.28110390685609704,-0.08855515183645775,0.39974042939456944,0.09395458287027023,-0.10616554362362603,0.09491284910930868,0.2219583723104869,0.23652655704169565,0.1145853348796497,0.32693746059872975,0.18890098825663343,0.44998900885466336,-0.293372317098753,0.27528991347791815,0.4701305448550661,0.5694777909102594,0.1003944939611036,0.009152236156879238,0.27606023206811225,0.7064967788202298,0.21888941706815843,0.022132116124231934,0.013134062807405119,0.0038505553710999874,-0.3770936484983793,0.278543040516287,0.0825774390802788,-0.0006272964215600901,0.3937340501088562,-0.2055448689934646,0.3981616321850514,0.10457241859795278,-0.06732112024755976,0.001737502233206923,0.22212003243395473,0.4480064360561482,0.18119479439375233,-0.18100972837077453,-0.002688803996319313,0.4211412749946041,0.4648655109433466,1.0,0.2515480933313862,0.46983369418834786,0.46710863634901423,-0.10005289129127104,0.3354434487690733,0.12116160732536714,0.15838724229910706,0.06757737130174732,0.25633695727088235,0.46714677746872724,0.32100961918945353,0.01315232512790806,-0.017424061241982907,0.4882144027584564,-0.1407261768436229,0.15126949608141504,0.5421908548516868,0.7285477370838955,-0.05618820949374847,0.397680690808377,0.3475877039650057,-0.26383337652530614,0.45829343135642153,0.09298433106980043,-0.07649808263494502,0.037350364993580215,0.16312191512893712,0.18136306397940505,0.1146055765262557,-0.017247513450327007,0.07435287524741904,-0.1488120216882182,-0.1672317986834043,0.06128048124106018,-0.10473320092098375,0.30536747580823964,0.14827490671826277,0.2126697081887976,0.23595928402025335,0.022132552911567765,-0.14815113774020416,-0.05927942059362503,0.17567590733083713,-0.053147319239799984,-0.14205740029675343
Vermis_1_2,0.012036041328107663,-0.4055645089349674,-0.09362223855378868,-0.19939256081763887,0.6120760078107275,-0.39946474870505844,-0.2797394764897511,-0.4167062114922867,0.01307845132256767,0.5984164753355524,-0.26357660705107255,0.498085349863227,0.0873386117974662,-0.11050509784859436,0.36682388387788434,0.3163769043737437,-0.103245828069485,-0.21871340286966065,-0.2788812819461738,-0.2803859833090093,0.007808182803955207,0.3938670892679948,-0.142614870208496,0.3498826025966399,0.6663154632640302,0.3044307384083475,0.457861186103666,0.5407629099863669,0.49562401224882036,0.41245180748769994,-0.11728673656137677,0.3293052555085743,0.653826996877816,0.5871288964199152,0.8231183312199143,-0.45186167253057274,-0.18738214513783844,0.27235230911103364,-0.06425000115250519,-0.227561090109574,-0.6261653774237095,0.09335691786662184,-0.5948175149637335,0.43673634285953417,-0.44909943642186856,-0.02020326772652295,0.16922901677165783,0.08983918313908693,0.545941735754357,-0.1957521981390947,0.06369486830856644,-0.34821867482746777,0.36374868735222404,0.49512822419400704,-0.5382455799817556,-0.44481210594445264,-0.20216734263607156,0.6347421748431689,0.6548847339223721,0.2515480933313862,1.0,-0.024980900942127356,0.44914727497898405,-0.43758354704946,0.3048263478522764,-0.36274733217564903,-0.5891575875509686,0.2735103897367567,0.5798277573264444,0.6086967596678244,0.6746252079358969,-0.09999663825465747,-0.4876589800636029,0.48722703408600754,0.7348075444779999,0.6936370215187366,0.43638399313400184,0.3008638412372543,-0.19337183684282996,0.04150831704081774,-0.2280260909746336,0.1792603079094657,0.5597276221044116,0.5713702515205541,-0.10606376550873906,-0.45985911700150894,-0.08812068387000822,-0.38037733288237635,-0.2768405691034489,-0.0902461949904386,0.78202102828705,-0.4439974167511022,0.1583017159845916,-0.2672978699348156,-0.4101538318117385,0.7414576922286334,0.142409755100111,-0.12820107185856747,-0.4340579865128605,0.15001102837309854,0.15702026552956425,0.6256194349700235,-0.09482012146406976,0.1772049264482412,0.4476310799475683
Thal_LGN_R,-0.29984775802767594,0.5554119296139322,-0.0016621734771204712,0.252206991235722,0.3525085905034263,0.49596645490016034,-0.13095496745115387,0.6471738973791957,-0.35751995565945344,0.15490584343601368,0.4804543712033792,-0.3431635263374406,-0.31336764312551574,-0.39280914873913986,0.23107013786440167,0.07561726499020925,0.5263613004479474,-0.30260527499821144,0.3785740312687245,0.39310610146599234,0.4513542171235793,-0.5497732856861465,0.08673774154325109,-0.05576630042667112,-0.3326336955945372,0.21649286896580763,0.3763067803832441,0.11627717851500977,0.08626480834496862,0.3535430297189987,-0.2178722704043327,0.13942477797527197,0.3314970755067667,0.3201634838388641,0.022431672891891626,0.4356339543828152,0.417644733382514,0.4518630301527682,-0.11661551273765924,0.25639076626695734,0.03872110939702771,-0.06853023607609464,-0.21689165243351985,-0.30406804528758896,0.4901407012825323,-0.3641967512701879,0.07858012391686671,-0.6209283513970473,-0.2789367957861506,0.032363358055996896,-0.2828300890582894,0.32301474991375617,-0.06417950850359015,0.42071781406411746,0.2339179760437001,0.0710513485214717,0.27188439744525866,0.43336505629066047,0.37792717000913023,0.46983369418834786,-0.024980900942127356,1.0,0.4912774078995714,0.06528953885214434,0.02604393027385511,0.33345924359083623,0.5142325628910814,-0.4483628294124302,0.11117537320509897,0.2620748563857245,-0.10295622788803786,-0.4153157724603623,0.14688659685517286,0.1991709220721694,-0.10872040436634021,0.07449900411727371,0.38059719721888274,0.4776966654559545,-0.47469241060799966,0.6559935061704467,0.25428449640716,-0.19867794914594689,0.027021021836159297,0.023510617016937983,0.436373439777367,0.01684543025429535,0.09881517348198963,0.26407078647823745,0.263597209858977,0.20188885460958403,-0.009645105799513859,0.2851791518238432,-0.030721737902597062,0.5895049306045678,0.29413306031194414,-0.2381014778050493,-0.04635373662772044,0.35827251492836,0.5502247847655227,0.14609318528860635,-0.5113282658826269,-0.03771377386061382,-0.07059872612379169,-0.1178663634331103,0.036962821263802126
Paracentral_Lobule_L,0.15200593933318488,-0.019727254219125082,0.01717726960490895,0.3106500519186181,0.5759104229870935,0.05648701301281649,-0.15569335744094626,0.10630013325295475,-0.09819931700834894,0.36339512147247743,0.04520366097660179,-0.01040499776391205,-0.2015104694222689,-0.30208731575888026,0.3866252234055756,0.4058214203319583,0.16013367263218672,-0.354684198457537,-0.015660898664025962,0.17316933982541483,0.35165766349304334,-0.13149706434565714,-0.036347311545009336,0.17961284653070111,0.20882282013740916,0.36182322059737637,0.3684313656639208,0.29444700127439366,0.48985504302892185,0.35507649663433083,-0.23238046581937916,0.30417468624218186,0.6345937788195851,0.586865994025585,0.38065695813313655,-0.017358802590993126,0.2134268557009789,0.6639346773462605,-0.16245650829633604,0.18430646962265113,-0.3537286310774571,-0.13771769334128786,-0.45907104851464126,0.09413682171971866,0.013930773806255396,-0.28705234876892405,0.21595802829881908,-0.20793063414200294,0.18504914479735635,-0.2696365275194921,0.10182441324040097,-0.055157255994151125,0.10256548193831436,0.5709720858124112,-0.2594796950420617,-0.2303531129083783,0.24438349713668,0.5059596026267422,0.5556950297071572,0.46710863634901423,0.44914727497898405,0.4912774078995714,1.0,-0.25567968923800083,0.292039932320884,-0.04360624266612921,-0.10593863475870532,0.07599929120581422,0.4938301738838247,0.476506669412843,0.34182427123978626,-0.09610919251900843,-0.09355296717770338,0.4034709473397182,0.33017940653530525,0.481751634333387,0.4524516071258429,0.5245330530114507,-0.13308684732815368,0.4730373263433682,0.021948538972529963,-0.14581594670774398,0.2920879828553659,0.3225175107243386,0.035154354337243614,-0.35432491681093486,-0.1142997499070207,-0.11735261635109216,0.25977319470352195,-0.027902345789930085,0.48845559301647645,-0.13632596942186534,-0.06503452107527267,0.017000709531107987,-0.09467398136432331,0.2145163981049713,0.16770675378309818,-0.02023846451199128,0.04655114452695372,0.4252957097757357,-0.15097533482216716,0.40344596284169654,0.35272058236819387,0.00810080408155491,0.18527324283373053
OFCpost_R,-0.048181571869646174,0.3838067219225042,0.5305868040179249,0.06918461449862855,-0.42570015303380365,0.5623060887525672,-0.02770028214629427,0.34042085033626995,-0.21063996764881585,-0.4941936106552314,0.341241570355714,-0.02296772493448069,-0.19122114799858164,0.1422870359124308,-0.02674838990825143,-0.21797340134333168,-0.21729727556754277,-0.022346083097241988,0.2742108820854893,0.23480118541099243,0.1466342372407062,-0.36593799884430145,0.2055790014117044,-0.639607322800607,-0.5461019547916139,-0.21345862725850695,-0.41722723363200914,-0.20706711901594568,-0.11168615191566915,-0.34881340618161527,0.2718777992575621,-0.46446583661012586,-0.5234866898246547,-0.14317526833911376,-0.41788014613931745,0.17050204047209078,0.270887174363893,-0.28476800684004633,0.36505415166746585,0.19286997387611893,0.38991451733274046,-0.0940525044826521,0.3532957726229716,-0.2271639676229082,0.3153907467500006,-0.13901771505401248,0.3646529755202639,-0.34057702407644064,-0.146636393396929,0.40088637421601164,-0.13149854364421817,0.5876963478357105,-0.3490380145406692,-0.18854300349134473,0.26379694918458546,0.6195243375702958,0.22772790176436164,-0.21231293795111378,-0.21725263222692132,-0.10005289129127104,-0.43758354704946,0.06528953885214434,-0.25567968923800083,1.0,-0.2395519877478722,0.30880945008277877,0.5124310681905448,-0.1039416643259041,-0.20017670530950182,-0.36754843113587043,-0.4552317250407015,-0.03661993111643751,0.3761731092425863,-0.2778980428362708,-0.32493063449193754,-0.5659151054786178,-0.1594552676233851,-0.14356377578175566,-0.03534902442741872,0.004641345535760877,0.25509147973112345,0.03611074225093516,-0.44319785725589483,-0.4561264063505463,-0.07019282759851647,0.29232059299903906,-0.09965267772148037,0.6945276298769031,0.21892181289896612,-0.26080683482931327,-0.4333287690600715,0.12596392625190989,-0.2304529827604787,-0.06543828468038389,0.1535239728070531,-0.46508912517510115,0.0947495604411878,0.5774957362468007,0.4725554759697635,-0.12878323805812908,-0.0034798170505444645,-0.5895454466364206,0.09530106371498855,-0.16661446656802878,-0.19882738591056426
Cingulate_Post_L,0.3400388682112838,0.07713039707463883,-0.14006101500015197,0.24783007023190207,0.010056696390972304,0.014778139859293962,0.29583907277476995,-0.033815327621506526,0.4441361214238856,0.03669456809748725,0.23135490434109776,0.05554330617103334,-0.027284316422277063,0.049662990170020384,0.4335072997751278,0.6182238327034013,0.22596588697354955,0.26856732724124277,0.38438005922438123,0.23884648974341113,0.1554043755885346,0.24248438780641093,-0.23420612267726518,0.39774416833468856,0.29428710679002257,0.05428774615707932,0.3281160369923432,0.06714898691102913,0.14310790760386516,0.1322253607672977,-0.19000925717425277,0.8355267169699858,0.3476938773888556,0.06722217970445513,0.1409574627053417,0.12732254916211444,0.08157845455378451,0.3872649208208451,0.01779909636476107,0.40997153555164567,-0.019758896466364258,0.00037283226187396096,0.1262307349124952,0.5273653901466538,0.1268502639285081,0.2659115257431526,-0.007213061959135915,0.2995667457918647,0.3537326632866711,-0.1524995545601924,0.4043870332731329,-0.013337183267343372,0.0035207404736035935,0.29018579136386047,-0.08644027239434933,0.05763934779346005,0.227255330684986,0.21573370046760457,0.03929844920409966,0.3354434487690733,0.3048263478522764,0.02604393027385511,0.292039932320884,-0.2395519877478722,1.0,0.10672451712107105,-0.035788179330510206,0.03422145399952422,0.3297761946900792,0.3192094705493648,0.1705643231311496,0.42091831231792165,0.2765714282381738,0.6658700779347676,0.07705426999202201,0.1281307688866272,0.1894485384342552,0.04733168373293605,0.1405513306016643,0.02469535393122573,0.10674242212197771,0.13912099815756776,0.15540912038910037,0.02773088727817931,0.06700610881048799,0.11264127300352487,0.12004168916885166,-0.07134917428619518,0.3356040030311833,0.23478797282368896,0.06947751577677354,0.001061770876583512,0.037017984915501276,0.15374515089338284,0.12600991488531954,0.21531265749033018,-0.28780318271081456,-0.1517524520125575,-0.06654166322968079,0.4909187576800669,0.12870684577322342,0.19301790287836518,0.39071823048777066,0.08944095611737636,0.23363752924242767
Temporal_Sup_R,-0.08784492451261539,0.5852431230840843,0.06871426692152248,0.1390693250411008,-0.4491404457467082,0.39416978814160364,-0.0053835681807956545,0.38372925932880747,0.13143005695965496,0.030381805080519415,0.37622410328933226,-0.33155341336658445,0.27607477383082696,0.11324489707785067,-0.1624485361090798,-0.11622946030754072,-0.04647271625563857,0.15922216615791016,0.4200318414307965,0.3115738300796954,0.06967122161946435,-0.1594019967251431,0.01441980696631323,-0.014255991196861497,-0.3215613280978938,-0.26946826465875845,-0.023175666076553494,-0.2390713418481372,-0.3670351999535281,0.4132397818536887,0.07365413664999046,0.1440721839401581,-0.10985921187287619,-0.4423732964390999,-0.4942188449714695,0.5927772129142931,0.10324369920069741,-0.1682722263432235,-0.09411240615837954,0.21824826675518058,0.6864197286932762,0.5229888015390348,0.37885036662978444,0.12427874957069832,0.47251014956841814,-0.16456911250992357,0.01564966761018055,0.10171134506769587,-0.310048757401162,0.1441234764339201,0.42035144206464475,0.2633969760309359,0.18049344395466316,-0.47341983142886945,0.7332303902548379,0.4459088645337413,0.038491899918731046,-0.36629768173551414,-0.3768830604367404,0.12116160732536714,-0.36274733217564903,0.33345924359083623,-0.04360624266612921,0.30880945008277877,0.10672451712107105,1.0,0.698071724028793,-0.37408341104800596,-0.39463733805047807,-0.41346802321814996,-0.49608228919711816,0.18242246266108209,0.6218574052923027,0.17034964390798854,-0.5894725303368056,-0.2248231781548865,0.20655009107467645,-0.3039219364072438,0.05962841037264822,-0.24238080402631776,0.14341223982128118,0.1690541137893566,-0.5715770571580867,-0.5060442065228462,0.14329664791619692,0.7315807149673773,0.5026804425861755,0.5420776403724793,0.08196391183926517,0.4432829389662497,-0.6139757025506393,0.4874026343872464,0.02036546216264704,0.3138061627111961,0.376450564174784,-0.3070500914928825,-0.19984189644271072,0.040558318918371465,0.37475792951833764,-0.0070198101610070476,0.03554950996715663,-0.5970883940733878,0.2084728029203682,-0.20531604344592594,-0.4370822538515995
ParaHippocampal_R,-0.07033892222680718,0.7728668017313876,0.1388384898959251,0.24069796845785427,-0.390411937875972,0.6999441804500087,0.18553589223305997,0.6097243929792332,-0.011860409669282812,-0.3085798711449446,0.5604569761006059,-0.4162695130958291,-0.05360403611941339,0.027270415106665363,0.01994353810160336,-0.06541857967888236,0.28498504877150554,0.1495457632091657,0.6389778509380634,0.49199292897075464,0.4296467652221956,-0.46453283004600376,0.12958685719558255,-0.16719875545972085,-0.6184743352102343,-0.20982942110060065,-0.07308873808416898,-0.4250806520824852,-0.25528983174493936,0.032702221960434624,0.10103361883025005,-0.024104485876264715,-0.31156717525436556,-0.34095416520676136,-0.7047115816692707,0.7397313223803916,0.40228220139483384,-0.012871629653764424,0.006901558172431383,0.4059893332250467,0.7905974631069814,0.1352487834015911,0.47121267890915663,-0.18253649957375784,0.7402838899364445,-0.13312407237080004,0.04559667988130981,-0.25030202479663927,-0.37092461814086625,0.3496421098960256,0.035274150786366,0.46672991235818345,-0.19694554383043497,-0.2796999973904977,0.7625951840656932,0.47093703178565727,0.3222097017903414,-0.3277738148659149,-0.3253854524541602,0.15838724229910706,-0.5891575875509686,0.5142325628910814,-0.10593863475870532,0.5124310681905448,-0.035788179330510206,0.698071724028793,1.0,-0.42075567423176813,-0.25228701582125945,-0.4159970620905691,-0.6179928106577827,0.030678574441927297,0.6762561265386964,0.022609782709632167,-0.7323571218736499,-0.611852696101039,0.0025101096506063765,-0.023518602148783714,-0.0034771305335243134,0.19301192426153146,0.40909353353392386,0.016793764060886,-0.5246067906111588,-0.5602519874631212,0.21045054358318563,0.6362379034637411,0.19670694136350253,0.6250314485341906,0.4317789550448953,0.24508100820683137,-0.7104548027387988,0.6029633936014726,-0.052810528766931125,0.5007258250638694,0.5007798320671915,-0.6372744993989174,-0.18344058809683167,0.4129042734753067,0.5487716210123783,0.10598473101905224,-0.17920476592926823,-0.6609635688575592,0.14252560493356176,-0.2242759127354591,-0.39683369958477854
Cerebellum_9_L,0.349106797864988,-0.45049759036342923,0.21769640544021454,-0.29404324983759433,0.1994949833188797,-0.26475034933649344,0.243996801053805,-0.5073611534960383,0.35647041119092,0.2467156151023517,-0.49136560093134785,0.49528421374624754,0.13051182971277703,0.2635051840813854,0.16891906574980217,0.05666930337114278,-0.433930105304988,-0.19574737543320195,-0.448522527487742,-0.3744902664730964,-0.08587055552486555,0.46680550626840817,0.04379053879318638,0.1489543356419878,0.5123258150593052,-0.026154948943519593,-0.16912797412391356,0.07498332372823119,0.4640567257376028,-0.015256087649898971,-0.062141761938777025,-0.04003669938888507,0.21772657420738,0.1890051929511342,0.1649010032534249,-0.5166987869754051,-0.23113012533328192,0.07029058938012599,0.13044141439609358,-0.14647184813827788,-0.19451251848352388,-0.15661145014940453,-0.19251403824652807,0.26942520648425444,-0.45246523149630763,0.421342644049656,0.25599443422891255,0.2784448538712712,0.5756349195449192,-0.017938990447278376,0.09934892502607402,-0.4500137439616276,0.16033536952850755,0.03258315146041664,-0.324238735022812,-0.30263442348551217,-0.21351674072150253,-0.04739602768802709,0.08037702287660772,0.06757737130174732,0.2735103897367567,-0.4483628294124302,0.07599929120581422,-0.1039416643259041,0.03422145399952422,-0.37408341104800596,-0.42075567423176813,1.0,0.20415711873438536,0.17782241795659903,0.49601121716050606,0.3578253203335991,-0.29609013160295206,0.08155222478779316,0.2383164977673902,0.14807643030129475,-0.10409768556333186,0.12359464790881766,0.37570413343983916,-0.1374681135331123,-0.06750469406905442,0.09458063551682128,0.4246174654241611,0.266372623944566,-0.4278279819445786,-0.2208106942115423,-0.19473440813106743,-0.1686540848640733,-0.2131972933291731,-0.4301696459663467,0.23713426314450248,-0.45398882885957303,0.09906322873754868,-0.7028007876859623,-0.41858531637922497,0.46667528312304635,0.34802004017136345,-0.28704343092819984,-0.3822823726854016,0.028688426271100874,0.3546373365067941,0.2551668833636724,0.17648173253546903,0.11021469971096742,0.023217659069280704
