,Raphe_D,Cerebellum_Crus2_L,SupraMarginal_R,Cerebellum_4_5_L,Cerebellum_7b_L,Temporal_Inf_R,Insula_L,Rolandic_Oper_L,Frontal_Inf_Oper_R,Lingual_L,Precuneus_R,Thal_PuA_R,ParaHippocampal_L,Parietal_Sup_R,Frontal_Sup_2_L,VTA_L,Temporal_Pole_Mid_R,Thal_PuM_R,Frontal_Med_Orb_L,Precuneus_L,Frontal_Med_Orb_R,Raphe_M,Paracentral_Lobule_L,Thal_LGN_R,Cerebellum_9_L,SN_pc_R,ACC_sup_R,Parietal_Inf_L,Rectus_R,Thal_PuM_L,Thal_LP_L,Red_N_R,Angular_R,Cerebellum_Crus2_R,LC_R,Thal_MDl_R,Frontal_Sup_2_R,Lingual_R,Vermis_1_2,Amygdala_R,Red_N_L,Thal_VA_R,Temporal_Sup_R,Cerebellum_10_R,Thal_PuL_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Putamen_L,Cerebellum_6_R,Cerebellum_Crus1_L,Occipital_Inf_L,Vermis_6,Frontal_Inf_Tri_R,Occipital_Inf_R,Cerebellum_6_L,Cerebellum_10_L,Cerebellum_7b_R,Thal_LGN_L,Caudate_L,Temporal_Mid_L,Parietal_Inf_R,Cerebellum_3_R,Cerebellum_8_R,SN_pr_R,Thal_MDl_L,Cingulate_Post_L,Angular_L,Calcarine_L,Frontal_Inf_Oper_L,Postcentral_R,Thal_MDm_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Cuneus_L,Vermis_3,Postcentral_L,ACC_pre_L,Pallidum_L,Putamen_R,Amygdala_L,Frontal_Inf_Orb_2_R,Thal_VL_L,Precentral_R,Olfactory_R,Thal_PuI_L,Thal_VPL_L,Cerebellum_8_L,Hippocampus_L,Supp_Motor_Area_R,Temporal_Inf_L,Thal_VA_L,Rolandic_Oper_R,Cingulate_Mid_L,Frontal_Mid_2_L,OFClat_L,SupraMarginal_L,ParaHippocampal_R,ACC_sub_R,N_Acc_L,Thal_AV_R,SN_pr_L,Occipital_Mid_L,Vermis_4_5,Cuneus_R,Thal_MGN_L,Thal_PuI_R,Calcarine_R,ACC_sup_L,Cerebellum_Crus1_R,Precentral_L,Thal_MGN_R,Occipital_Mid_R,LC_L,Rectus_L,Thal_PuL_R,Fusiform_R,Cingulate_Post_R,Olfactory_L,Vermis_7,Thal_VL_R,Frontal_Inf_Tri_L,Hippocampus_R,ACC_pre_R,Frontal_Mid_2_R,Vermis_9,VTA_R,Frontal_Sup_Medial_L,Parietal_Sup_L,OFCpost_R,Heschl_R
Cuneus_L,0.510267216245492,0.5551169768797434,0.35535428215030596,0.2667545737884657,0.46372250399123993,-0.4096452458088571,0.3291167234767157,0.1419535352772459,0.19878422343272534,0.5989016248122463,0.5383566590938282,0.5638832571829754,0.36786095866378726,0.3865153951120635,-0.40421676745807883,-0.2851943437871457,0.03133049929061394,0.3823341092001153,-0.3043075763365727,0.44886651906015995,-0.3656887991778997,0.40282252090429965,0.20882282013740916,-0.3326336955945372,0.5123258150593052,-0.5281599998910614,-0.5326463762322218,0.464331640277881,-0.15492890736617143,0.2219583723104869,0.08832522606296135,-0.31194807131004976,0.5682805075368547,0.3389030963894332,0.5232365915126326,-0.21898485023013883,-0.33914330147936667,0.45538212773049164,0.6663154632640302,-0.6453667335783172,0.3504836440570766,-0.5968131021639896,-0.3215613280978938,-0.44256368865190854,0.5745489520197712,0.48173830221855934,0.07260315630741915,0.2506195824135963,0.29931442521962986,0.5252237691263655,0.16604102287751393,0.1939009732033989,-0.4964423533557137,-0.46880483283148533,0.5747452785152188,-0.13808899901877864,0.5358692117408053,-0.27957492379611387,-0.4727777707919742,0.5505057127493131,0.543064477248844,0.3357859918877967,0.5581324057831861,-0.5443925053226367,0.5277209453036368,0.29428710679002257,0.8690319915347441,0.9222075914072667,0.481677218913291,0.049814477188522825,-0.07086409079595662,0.34090059882529716,-0.1326752527405933,1.0,0.5169728548227782,0.091437509008684,-0.5901883908708753,0.30187717599008834,-0.5042518412772412,0.4518849500436154,-0.7277151985721715,0.47081512359625455,0.07724571688651545,0.1595817254963016,-0.07083658156800654,0.6455155652882751,0.03431651559654043,-0.16854607566909577,0.07325273920164942,0.16208912429874178,0.10508121318340684,-0.5749943832045341,0.32136065391261864,-0.1584079458928655,0.2007630331687875,0.6670175637388946,-0.6184743352102343,-0.18000053365749627,-0.6797141842226252,-0.4794121324112556,0.2946796068071491,0.3568557279382704,0.39246877583258094,0.7866145328713597,0.1847218144992448,0.22782014637873865,0.6812070602384565,-0.432464560505162,0.09104377837576817,0.18195738070516398,0.01883328938978024,-0.4030648879532634,0.13364312889663474,-0.4541869561069997,-0.06792874579304403,-0.33626600732465134,0.3403809077507548,-0.13584882441365623,-0.46421972956513385,-0.4379489624352191,0.22626026483573283,-0.5736149134198808,-0.7492011996643506,-0.22119202030625884,0.32754657794604874,-0.13286235164008162,-0.3893022643798241,0.18035510077587955,-0.5461019547916139,-0.40475372947442234
Vermis_3,0.5037755872336521,0.755519988181323,-0.06698376565788688,0.3433351045287215,0.6573669597061566,-0.6224559990666303,0.7686668295665032,0.608573039750459,0.07947960536153145,0.7133361924736759,-0.12168443459932698,0.7103054810756114,0.837257835376762,-0.2701854974353871,-0.2264953615486395,-0.028584568757071546,0.07967215475432761,0.4361847443972223,-0.6328308707899742,-0.2569054830083659,-0.6669971165335181,0.7843602909518947,0.5643960492717213,0.25007271015818233,0.27217457024708963,-0.33863595726216467,-0.25033249937289964,-0.13548588148569493,-0.3336746153158142,0.495361801655582,-0.09185458896671946,0.0671571042389103,-0.1956266366833398,-0.07975833221643219,0.6078735835962192,0.20640788864659693,-0.23135402166614719,0.5093850458217084,0.7858584029900725,-0.5350139220111962,0.5606864069303525,-0.1790758998812356,-0.3001711195734148,-0.2907553752630947,0.35491936590013223,0.7682711505637981,-0.15563655663291998,0.6885013772681348,0.5185934976043765,0.531059708892032,0.11819684848231365,-0.1436434251380005,-0.5149304197448825,-0.6506809082146194,0.7448354527230763,-0.21438884140375217,0.3097572854509858,-0.11626676415825161,-0.2318509308303855,0.5016875312593807,0.026281587249598944,0.8901037685365034,0.7169435519207791,-0.4664750686776302,0.4810579604380382,0.16525930041074316,0.6747630523497018,0.66012761719075,0.5891086500611223,-0.11382541931419951,0.39283606145170774,0.5528187112795732,-0.3125754616335889,0.5169728548227782,1.0,-0.3322853068001353,-0.5385463358133419,0.7680254279687474,-0.15297408192259818,0.41530378834104076,-0.6016836151787058,0.6135269479690857,0.060975839402731435,0.28649724093710677,0.0482311749729497,0.5777165705103046,-0.028860462327319657,0.3266338268957729,0.08825326749807055,-0.03318220133641779,0.39951750654871937,-0.46116570433362736,0.20548182650330496,0.01876810298103377,0.6019265020727501,0.6235589038295175,-0.4033378835108004,-0.1665711775722719,-0.22779010709086453,0.05478836452221812,0.010025875042707135,-0.19408169385712531,0.26010823639031755,0.25353532602855866,0.5182955448398033,0.5155996589935155,0.6622284910742701,0.05530259772699985,-0.2775901193638596,0.3925608269975883,0.4256090807907578,-0.6667162595370312,0.4216077483561895,-0.5234938615961668,-0.36017871116696265,-0.4797831571391164,0.1515498048102166,-0.32104352017959276,-0.7786812193941288,-0.05987019440215841,0.5543770574294259,-0.43264097311056315,-0.2435553688830264,-0.2762876125427546,0.47682448606744726,0.15888296179198733,-0.22224883220141298,-0.5487438535436405,-0.26688932409584887,-0.1717354246773699
Postcentral_L,-0.11534593425249953,-0.4081822597615695,-0.018136498657953304,-0.17396261922416464,-0.40609322881848314,0.34601168219951944,-0.22274999600158985,0.02185471408996997,0.02373693034095035,-0.09338645015545934,0.6786965045032137,-0.12356149361402605,-0.3071087486365464,0.519872687625682,0.2907861371254109,0.1046017671191659,0.03468249213701879,-0.02758752979739208,0.3174322030642603,0.6541734184509658,0.40240583164548993,-0.26167756351046256,-0.15569335744094626,-0.13095496745115387,0.243996801053805,0.1449451396579904,-0.022767253735683984,0.8262087037907222,0.33643125251541994,0.10465121040952903,0.057619134473375286,0.0802085238695287,0.2564477754793609,0.22265257817232942,-0.3136172747156672,-0.0629888099313138,0.06588755305270966,-0.1258305015960935,-0.2797394764897511,0.1613144367404103,-0.11769598596391072,0.059592770637015506,-0.0053835681807956545,0.1306953300044168,-0.01953937222537776,-0.07056005399711257,0.22835551532996803,-0.2724680577277812,-0.22662788422760957,-0.3085506129763265,0.005429019399415546,0.017219277370508716,0.15172656922869074,0.3042575855553453,-0.3808719494821367,-0.04462997141670337,0.038774257819703506,0.1448890696448309,0.014150402333286724,-0.03502288847637993,0.20477979451355094,-0.27347099640486905,-0.09693375944001457,0.1340386697074468,-0.015212116495436799,0.29583907277476995,0.08651346532346979,-0.0018767971783257898,0.13338859659115507,0.44429902780632813,-0.15069804556619365,-0.1521859552801283,0.2996873881732744,0.091437509008684,-0.3322853068001353,1.0,0.1617639333726139,-0.2668575013046919,-0.006913635420758088,-0.15398468277637928,0.15929583293144056,-0.10062299685422622,0.38451151949963297,-0.1068574854927579,0.15164870610568362,0.05664063712352159,-0.12009524776846874,-0.049858390941200835,0.23440639692184412,0.16729239097411652,0.007096957928816007,0.007774485580054183,0.20892702033347305,0.3305909348725777,-0.28026537635749366,0.3004126667309914,0.18553589223305997,0.2001726987995503,-0.01950661125685869,-0.14613919644123885,0.18500840366430038,0.49340094086666975,-0.07954113072436622,0.2802344114768187,-0.35684810704141895,0.03277762580493319,-0.11425762585122683,0.038265433323428924,0.05080244365483232,0.3850284090014298,-0.17270773546128132,0.35667551160308203,-0.03658653174359623,0.08390406687334176,0.17000976737001103,0.27190917330432673,0.28862194731028906,0.1530635154113311,0.32823698653178845,-0.10690260786917581,0.02098430036627457,0.21882792431201994,-0.13901233872710028,0.34798037865901715,-0.2318626272328427,0.003934970884230788,0.3048881805544825,0.762677597225683,-0.02770028214629427,0.014060954524637799
ACC_pre_L,-0.27035429070929345,-0.45530672870004957,-0.14468666658719817,0.07256643340537652,-0.4530932698603367,0.4368603493587154,-0.3576170458671125,-0.22672386079307655,0.21778559176134055,-0.4600297607541024,-0.16070025930833481,-0.32883177301628047,-0.539720650962047,-0.30503156086764405,0.5087554631792428,0.03458431734090836,0.17744319029167954,-0.07406567819961865,0.4169878816246496,-0.1375123327658506,0.4894587852955818,-0.551650252865657,-0.09467398136432331,0.29413306031194414,-0.41858531637922497,0.43557165727595415,0.5661880326107334,-0.17297077053337587,0.46068767054680604,-0.10473320092098375,-0.12410247294308108,0.029175497197011565,-0.15616292859168227,-0.07851889317213655,-0.2336513893274861,-0.11151098391585218,0.4167152075635322,-0.24206312360504043,-0.4101538318117385,0.32119413143112363,-0.44578969489743975,0.40565946497806427,0.376450564174784,0.512180032916661,-0.6862610945988812,-0.3926152404968945,0.1595106961380977,-0.05450577630019754,-0.23207532337339656,-0.4657215477065358,-0.10147722910212027,0.16936862892536947,0.6123105799314494,0.5045414572644248,-0.42691601992178957,0.27507452411604055,-0.2575406305633156,0.42771398178702574,0.5355801572470479,-0.3748952725101908,-0.4908387757026413,-0.39521020968136483,-0.5783972650655065,0.577349213225304,-0.5785133330019111,0.12600991488531954,-0.6543756704330678,-0.6155773717661936,-0.1513543224968718,0.041192972982870835,-0.06911889799882347,-0.1508067314163699,0.33218866146675685,-0.5901883908708753,-0.5385463358133419,0.1617639333726139,1.0,-0.17928033586472644,0.5907555243553745,-0.2120670484996569,0.8030008614180046,-0.4149061307009944,0.16895899771233258,-0.3127330912470528,-0.1867168218123288,-0.5888210468558357,-0.03504055527830517,0.007695435316684531,0.007769119370659626,0.08495653717441845,-0.2045879704866762,0.6799886429107452,0.030977475201372957,0.38181692139114276,-0.39261411560852955,-0.45659950347867134,0.5007798320671915,0.17397297129206177,0.6403070208110268,0.10747063165688542,-0.21875620789396155,-0.1312273461094133,-0.22838788735716262,-0.4646396243689281,-0.11439619221576094,-0.26076975425136106,-0.4839690171880417,0.4017235298115638,0.11247676801459915,0.061531266487030195,-0.37164613633918275,0.5686115886184336,-0.1480653941292973,0.6336556024143587,0.2194163496519717,0.48504366430605644,0.20055057881563487,0.5756378748207531,0.5745065152307507,0.33495916714666724,-0.06484054515527929,0.5923242111498578,0.5601766067231791,0.48892318941922536,-0.12394470831622469,-0.3084631396527417,0.5648761245386388,0.038370628380085446,0.1535239728070531,0.04069290310068039
Pallidum_L,0.4721032530002004,0.7050931271502573,-0.3924592424526038,0.2815234114374941,0.5189181077186863,-0.586429628809682,0.8944642163240888,0.7163320531315608,-0.019365563007930974,0.5193470346331676,-0.330305582285561,0.5752465203287714,0.7372122863957988,-0.5110466007295935,-0.0395426953773203,-0.015591751106110552,0.2701509788300238,0.2549378651203429,-0.6957580564761188,-0.4565355801039904,-0.6312574271795045,0.6207358101896376,0.5556950297071572,0.37792717000913023,0.08037702287660772,-0.260801311643106,-0.11537939302974627,-0.21462868896670498,-0.16632011191781532,0.4648655109433466,-0.3256151828379465,0.07645540804110315,-0.39649802915904436,-0.10984087293282914,0.5913096088961216,0.2056254585674435,-0.14850779271660217,0.31065398564780333,0.6548847339223721,-0.47134486694948846,0.3676819335230589,-0.04310392711334602,-0.3768830604367404,-0.0705529498921099,0.03164472491920909,0.8369204938643734,-0.12652708446237168,0.8731114472473529,0.28773526326038207,0.32330058148270235,0.12204106277425386,-0.04808326133271017,-0.4982629428945304,-0.6093204656619176,0.670765377121842,-0.2828517177752325,0.22408619937215699,-0.01665854138423798,-0.12874571956908148,0.5402738200301817,-0.3274451562883644,0.7119498299424178,0.5199233255265826,-0.330070293997011,0.27380718466155357,0.03929844920409966,0.500306603936671,0.4483590480178122,0.7825202835379698,-0.2828218501232524,0.3273109276787776,0.7348074072313652,-0.3615401654289021,0.30187717599008834,0.7680254279687474,-0.2668575013046919,-0.17928033586472644,1.0,0.0503763934552434,0.4936633120735549,-0.35167543095698617,0.42739597354737263,0.03188833802418081,0.27405334238645,-0.018442271197664128,0.3032757391200195,-0.2148407634720774,0.3856954809083613,-0.010270279782340613,-0.12555284487354543,0.30315300365868275,-0.3905430084760389,0.16673622002281696,0.2069702786736129,0.621680341535496,0.623556027335833,-0.3253854524541602,0.006964787679067947,0.04482862399869053,0.15270394130773382,-0.1126573673990831,-0.27786489947887033,0.09509117721120584,0.007430503063649791,0.5461202099835564,0.3375668138302857,0.4415554297783861,0.34289494103939205,-0.3276803683451079,0.5561633243504545,0.2766056560379841,-0.5567367063774171,0.4280923215408192,-0.38351320393290056,-0.4287689244130962,-0.4517899958510803,0.05335827922125854,-0.19123787262448563,-0.6645364412037926,-0.00034259836538423887,0.7666637002187225,-0.35939528320137953,0.04774477192870829,-0.1520314850713791,0.5288246867333677,0.029111756123320738,0.10356000924496342,-0.6309972855952162,-0.21725263222692132,-0.2388915856736946
Putamen_R,-0.42983196039814886,-0.3293592365497353,-0.07904392088409505,0.15048642962165923,-0.32240641362108496,0.4001128192033761,-0.02393616455248204,0.07816693300721932,0.15331655778394387,-0.13579953753384602,-0.23303973488731028,-0.0996041224852449,-0.17639887658504988,-0.3706101074093168,0.40931816936011056,0.43707914720091107,0.07371222641317503,0.1376544950909541,0.26764759872704463,-0.18881418903195446,0.3411148891758701,-0.20349127651427243,0.03252718136644053,0.5567026350833654,-0.4422284151379841,0.5776637059413423,0.5989504715096243,-0.25628029361331867,0.2738836939938583,0.24740733419350905,-0.08792942677997762,0.35432255981963895,-0.40944150402733137,-0.1583214145341812,-0.22386396599371697,0.28695885740247656,0.37760426230394273,0.06489965321184989,-0.23780390134641052,0.5154183703795705,-0.19382286051700054,0.7654608399589384,0.5427803166475693,0.4831824161008511,-0.4302772889640338,-0.18099430038653624,0.11401652800020769,0.22989272704905941,0.04488297402229854,-0.33657635891405885,-0.1401706546736943,0.14777377030772781,0.6005805322974545,0.31632081012805346,-0.25165929242364193,0.09060202456088479,-0.16219310293113462,0.28188837716727994,0.7893298491042371,-0.34100542337305684,-0.42869099362717095,0.015905852493423883,-0.4757047743147159,0.6540460767658504,-0.35000377722690407,0.21562460049655752,-0.48351255563268225,-0.43702423416323555,-0.0007776238190891191,0.1597125840196931,0.39806826019916397,-0.04001531288800398,0.43383347530295596,-0.5042518412772412,-0.15297408192259818,-0.006913635420758088,0.5907555243553745,0.0503763934552434,1.0,-0.3014009427653858,0.7215059435797002,0.06362670325968833,0.23223781703962745,-0.10613609281267622,-0.05036154683024554,-0.26814870614124875,0.06715189716357897,0.28484984171277655,0.004236921934107983,-0.12582002446511795,0.31499201735614796,0.6984179627174141,0.0959318772075212,0.45652835531813835,-0.07264874758465699,-0.35824425609530763,0.668233239301016,-0.062155128957656,0.7552242759296539,0.5152496297720652,-0.3915438971740687,-0.14451201026809513,0.11597746055857308,-0.5368827182241519,0.128143093659812,0.04036474351522224,-0.2620933239337165,0.6531379804939411,0.027207991259356325,0.07951367551708223,0.10794049102314265,0.3331902926921194,-0.11129550374060532,0.5480937172494829,0.14468266467904292,0.47191938957135854,0.19150612273840412,0.28874268629323946,0.34033801178903966,0.7291697429625423,0.14988962289441868,0.7402204810640796,0.6761088209673091,0.5396107834225987,-0.0038273621933551786,0.13432530951416335,0.4837021739101566,-0.16708633538004594,0.416273782357482,0.538329379967049
Amygdala_L,0.449068201019109,0.5463758380546196,-0.016781318782868235,0.17267034434554637,0.3989128256229845,-0.3712791997979848,0.40420762012821637,0.10503644164692945,0.10954465796133536,0.29700442938556343,-0.06024191599487321,0.3894028801039815,0.3722283928771198,-0.1986466447762326,-0.25083606315227813,-0.3305966810621888,0.15643571658727348,0.3107846473884861,-0.32688272969782284,-0.09792901268948002,-0.22735007095592458,0.36128917008028416,0.22672427825179642,-0.09495567055960576,0.05929601117930379,-0.3283686119104293,-0.22820070661987113,0.012899195374509573,-0.1232006697624783,0.11131923907059571,-0.02535899241058933,-0.27189621074476494,0.11508909604169532,0.16804418956784,0.48651582029698326,-0.054560212057579306,-0.11806834710878586,0.2037734900308361,0.5513808389255868,-0.5784622975088572,0.14837430141746144,-0.43561151814742655,-0.2496874125137097,-0.14234221017188092,0.20988536954216166,0.3987070677357028,0.02225619544327005,0.38544544642468664,0.2766231757494076,0.26256682009307014,0.08912951926781798,0.25313367950418164,-0.45956752201022316,-0.3254624995206374,0.480246373947358,-0.15026212608857067,0.2796147168390986,-0.23258342026535886,-0.3686839994995461,0.4017335628031106,-0.004614921995263725,0.35215461933861836,0.3796225810261691,-0.39214070554548963,0.32083157994877487,0.12872572893852963,0.41576665166701904,0.4940449677500454,0.4876187556831465,-0.2155640346415271,0.028658074204819257,0.4650807199105573,-0.16737110017022733,0.4518849500436154,0.41530378834104076,-0.15398468277637928,-0.2120670484996569,0.4936633120735549,-0.3014009427653858,1.0,-0.3532902849759493,0.242331872512068,-0.07344024822872065,-0.03272803097241681,0.06880580079313176,0.2809061879230777,-0.031203039973837977,-0.16089035138486288,0.010596365632302693,-0.00031739757495274115,0.051846683013687916,-0.317135005281755,0.24627697253564465,-0.06202052299608711,0.3028083558237009,0.39688028151965915,-0.45760003169778074,0.0541605197354467,-0.38647360330170194,-0.3152667199203918,0.385253144446395,0.08140362526532008,0.1932902728122747,0.31794200954328344,0.3242363471585425,0.12138668256278352,0.384210792367995,-0.04108605681611343,0.026969457378328378,0.1964727132111706,0.16194120289508507,-0.2546316151547683,0.2061217184758647,-0.27933099390538557,-0.03282943555936576,-0.2534708548171762,0.1528889199354749,-0.04094343205805717,-0.3851883670866285,-0.2195507231753395,0.31609963431819443,-0.44000806103749246,-0.21524759079496542,-0.24130386717710808,0.4562724497589692,-0.1774909829205991,-0.06453044428471891,-0.25274074370611427,-0.3426303363922194,-0.3008891740610887
Frontal_Inf_Orb_2_R,-0.5588753054528606,-0.7054226598712834,-0.10042026216502431,-0.09129166379415307,-0.6120367379841738,0.6137943292167094,-0.46272342734187044,-0.3191231904093239,0.16168154038153437,-0.5042719070563001,-0.1521450486912472,-0.4549322361534863,-0.6044525161481469,-0.23605678329391705,0.4593412040230561,0.19861278686174352,0.17292901134406363,-0.12954105488459122,0.6002088394653143,-0.0659422969899107,0.6740568134515854,-0.5947826693916038,-0.2651578853244435,0.331126278703012,-0.5248138647482292,0.5543946050601587,0.5924160742454961,-0.1490290427019179,0.421201606429059,-0.0942839689344517,-0.05902774017059871,0.189587489401772,-0.22989067488374987,-0.03650408341234678,-0.43179193029043117,0.08186839727743556,0.4015782133800956,-0.2184240273821521,-0.5886626145531303,0.6074863240023934,-0.5238195179270027,0.59162041784856,0.6377678432318865,0.5322763148156427,-0.536377588047102,-0.5898732634296789,0.27526921231058943,-0.23341328703532527,-0.0594790519204903,-0.5712537717615922,-0.19154675871337776,0.20211527603407636,0.7163168092594219,0.6997499305894355,-0.5776267980563788,0.16242006798634462,-0.26246748182310675,0.26432936576661836,0.5973956660724481,-0.5597228132662226,-0.4377079262709588,-0.4235515030488332,-0.7457809556247953,0.6768943596414464,-0.5265926668088372,0.07490182358047716,-0.7791299940131641,-0.7008354797211573,-0.3587268018424295,0.1276763863922607,0.042034967262136604,-0.21737772094731314,0.5209624545888705,-0.7277151985721715,-0.6016836151787058,0.15929583293144056,0.8030008614180046,-0.35167543095698617,0.7215059435797002,-0.3532902849759493,1.0,-0.4272887251171112,0.11350551000687774,-0.3189541777260285,0.009719590301717373,-0.5749911752607147,0.07682904275687263,-0.07113765161356789,-0.0845024114591475,-0.02222984463697981,-0.11187402841729623,0.8664256593564871,-0.12331810566117485,0.27933075715881917,-0.3638793953765616,-0.6149050047501952,0.7212075737256788,0.16640162242872564,0.693242934055151,0.27868760401010273,-0.16555270983785672,-0.032848493752048284,-0.08682868518616593,-0.4960415079426784,-0.11017423722664225,-0.23851754848074738,-0.5554628437573562,0.4233828652977693,0.2716878008144549,-0.12346982508125127,-0.1845362038815495,0.7068166521228341,-0.2388978382530911,0.6048188645903148,0.30955181166467255,0.6849175909468818,0.03485611606907484,0.4833682433561146,0.6547289136064233,0.462194174582543,-0.24987372149798298,0.7368663568240112,0.7336588018582719,0.4403885118223905,-0.13780913622103827,-0.027059865918292896,0.47841085718173987,0.09998239726766478,0.5137300656769039,0.4342963365132066
Thal_VL_L,0.3037386299600794,0.45266402487855,0.2873130602810654,0.27383519732734657,0.38429080449961556,-0.28724380729757387,0.5351611916409889,0.41881323833588335,0.23164628969108197,0.3980968494137465,0.15230601299322208,0.6314604717388695,0.5893295533717027,0.08255741072941596,0.04942646041366357,0.2688214776427925,-0.07147971966344169,0.7158432670125184,-0.3842538264175372,0.12382609373180288,-0.4154976830657983,0.5469409943184882,0.4233055090445191,0.10203129418239894,0.30516079601659307,-0.11179049289046789,0.03419579821259659,0.07538675022489139,-0.2676388650233142,0.47349609085541117,0.21495599789267575,0.07365459386608388,0.05779228848838385,-0.07354847369535755,0.22041404586338162,0.2651168901927843,0.06899546140027321,0.26718774427881997,0.5431515882414742,-0.24740040486053302,0.6078957727126532,0.06834918723040535,-0.14794162480010464,-0.2921261150377994,0.5267502987544581,0.3975457593248721,-0.13579749150211107,0.4565753559661966,0.21315226306362944,0.3704470327394407,0.16220793885622922,-0.1376405059879307,-0.10359027471848697,-0.47805386475221556,0.3883506836976564,-0.10686282954512889,0.1093233980235012,-0.0802990842466104,0.16441040365773354,0.2334089118917109,0.33273012398126806,0.6388501947843344,0.5072465478695847,-0.21625978525242237,0.5697275120940897,0.43746083567445,0.4893029880565109,0.485886048195825,0.42166376837439273,0.24488644655095904,0.4729201662516595,0.13485750944297367,-0.01818896935265634,0.47081512359625455,0.6135269479690857,-0.10062299685422622,-0.4149061307009944,0.42739597354737263,0.06362670325968833,0.242331872512068,-0.4272887251171112,1.0,0.3084236930912363,0.22024179760965112,0.20879785649035817,0.8021485702517263,0.09284531251639053,0.306603497765341,0.32276090338197033,-0.051431842102615144,0.6024410920402927,-0.27336702014075903,0.5488334778579298,0.31758614986713135,0.48492927357484256,0.3864657601460583,-0.17309917055787263,-0.30944056481935334,-0.32889522354914635,0.08092413350704995,0.1817587266430665,0.07727424679158594,0.21965225990201453,0.26556522685492556,0.3809512952934836,0.6638543969926541,0.38099927167241343,0.10817798604180393,-0.20496167715353353,0.2980479852370841,0.5181795701068885,-0.5021698902998647,0.12330627216031463,-0.27607075901889744,0.11156755045687154,-0.2523308963007296,0.31869179256916363,-0.44997510161669957,-0.3614641848123725,0.22424394028658287,0.46257010198797793,-0.09992262258152838,-0.19116851826711642,0.09336129728205397,0.05145725343048941,0.24013289074356337,-0.041922638455073054,-0.16475319428238264,-0.157812835954756,0.1721387306058482
Precentral_R,-0.016431424850304684,-0.07755994467890073,0.3995954349369359,0.11096177727786875,-0.13679460128561163,0.14142718014176772,0.11520319934831268,0.20750324746858495,0.5278606144947191,0.08692277137575095,0.3775111579341064,0.2730423122998914,0.0860305293681649,0.3026675065778088,0.5397924749396823,0.2359150340575709,-0.039718221253900156,0.4333876203647353,0.05197323681757456,0.4064188946561997,0.04208745381332888,-0.03199658066186809,0.5560930548607438,0.23999446959806803,0.12995941437410316,0.28465842133962266,0.31506585073441157,0.15961957805085178,0.13832082319693625,0.40971335080488097,0.002977455749924506,0.3079004023388535,0.11622747410081065,-0.16038871538897884,-0.053594094545562354,0.017065119243031363,0.4997111390475305,0.09542300242224971,0.009238389958480918,0.07578244666577595,0.24370693317806297,0.2915521004682358,0.2152975134658613,0.04919714894096931,-0.07635269214135468,0.06456467895314168,-0.008214663458939625,0.057135679846930236,-0.016025230305140255,-0.11916260290960029,-0.12937525327734525,-0.10569690025728012,0.49412587321568346,-0.04025803824386596,-0.13821545083648695,-0.031162635583414686,-0.11061533305122331,0.15422963291812444,0.3075875224293312,-0.06550466632835429,0.31434524649910484,0.1395205388198491,0.027314087498054182,0.2071702403494524,-0.03776673067706489,0.5294667647166468,0.07072070382229313,-0.0015953935383846772,0.1834324776473862,0.8557278440792373,0.06538144231322875,-0.12112176080298462,0.14298132818203724,0.07724571688651545,0.060975839402731435,0.38451151949963297,0.16895899771233258,0.03188833802418081,0.23223781703962745,-0.07344024822872065,0.11350551000687774,0.3084236930912363,1.0,-0.03955374162483811,0.10543013427462358,0.16108169504541245,-0.04095862767142927,0.2999367001748607,0.7625859576007528,-0.05404055149344631,0.26633906981469907,0.20211921048527762,0.5864188407776909,0.6206155392160213,0.01557515185654874,0.06400865481450446,0.23048958485865154,-0.10133487541489476,0.143023479779842,0.0044804942146267086,0.04445015384485682,0.09105524030039931,0.055699915314407725,0.017571319037354025,0.1346638224955915,0.3628572134991743,0.05734601443462826,0.19214068756222458,-0.16688890275863208,0.5425515607595932,0.2475960081578891,-0.004003909828412142,0.0374409964290991,0.07565901099004024,0.1823713100810651,0.08621981247135317,0.49251435016807993,0.03434435493207806,0.08019052802933022,0.15133220291200344,0.25232236029069693,0.33215800838929554,0.0583906928012526,0.6892159295441475,-0.0857625910509935,0.13052873343701313,0.5126358819007044,0.16521516152750398,-0.00896000914307336,0.2173409813180736
