,SupraMarginal_R,ACC_sub_R,Lingual_L,Temporal_Sup_L,Vermis_8,Thal_MGN_R,ParaHippocampal_L,Occipital_Mid_L,Parietal_Inf_R,Thal_AV_R,Precuneus_L,Vermis_7,Supp_Motor_Area_L,Precentral_R,Cerebellum_8_R,Thal_VA_L,Caudate_L,SN_pc_R,Frontal_Inf_Orb_2_L,Temporal_Sup_R,Putamen_L,Supp_Motor_Area_R,ACC_pre_L,Thal_PuA_L,Cerebellum_6_L,OFCpost_R,Thal_PuM_R,Thal_MDl_L,Precentral_L,Thal_PuL_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Thal_VL_R,Cerebellum_3_R,Thal_VPL_L,Angular_R,Thal_VPL_R,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_LP_L,ParaHippocampal_R,Vermis_10,OFCpost_L,Thal_VL_L,Insula_R,Temporal_Pole_Sup_L,SupraMarginal_L,Vermis_3,Temporal_Pole_Sup_R,Postcentral_R,Cuneus_L,Thal_VA_R,OFCant_L,Frontal_Med_Orb_R,Thal_Re_L,ACC_sup_L,Thal_IL_R,Cerebellum_7b_L,Calcarine_L,Heschl_L,Thal_AV_L,Temporal_Pole_Mid_L,VTA_R,Cerebellum_4_5_L,N_Acc_R,SN_pr_L,Olfactory_L,Precuneus_R,Parietal_Inf_L,Caudate_R,Rectus_L,ACC_pre_R,Postcentral_L,Cerebellum_8_L,Amygdala_R,Occipital_Inf_L,Parietal_Sup_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Pallidum_R,Cerebellum_4_5_R,Cingulate_Mid_R,Red_N_R,Thal_PuA_R,Thal_MGN_L,Frontal_Sup_Medial_L,Olfactory_R,Cerebellum_Crus1_L,OFClat_R,SN_pc_L,Hippocampus_R,Frontal_Mid_2_L,Thal_PuI_R,Thal_MDm_R,Vermis_1_2
Paracentral_Lobule_R,0.309752475422003,0.35469429800825214,-0.03532867218175116,0.2374274447006836,0.27330521577197275,0.5913113703488306,0.7906856101894048,-0.2914438506931601,0.2819160342958359,0.5345825202019406,0.8032429998226163,-0.1279190107575707,0.8878756695716252,0.942459081112323,0.6403300231063451,0.6885428056122707,0.7909983709046069,0.25565483171283354,0.5561776484235107,-0.025521086000933113,0.34031353489424604,0.8754078936470893,0.13801499168233372,0.5951562837415558,-0.11495871887973888,-0.13032751963048267,0.7912676112151882,0.4980058183325717,0.8896201026203141,0.4412864210454658,0.06811793664201272,0.8539758671946656,0.4572677115058442,0.8324735111081311,0.5411523134246689,-0.220212670085693,0.7481099790922872,0.6186968742889034,1.0,0.40722601310030787,0.7778381312682587,-0.47010526355608545,0.034849633482971126,0.6901774017983273,-0.041924216896809884,0.39148557868519357,0.2898787918303875,0.8087209750483513,-0.1508742862283745,0.7828933890222227,0.029582820401412278,0.5389216324548839,0.16979142961589455,-0.26400789670874936,0.1442855053207888,0.8570246567658076,0.7426325303036433,0.03045729827641608,-0.17673125425292124,0.5093289001021666,0.5978879950932798,0.4419231503817143,0.7239463788421597,0.7920802258991394,-0.30516254538162735,0.5634091669212216,0.18123592908263467,0.7459774193080944,0.6294089435288512,0.6131139905202734,-0.10670678653922157,0.30627837336265046,0.8894191233946578,0.5105959440217473,-0.3650349986662774,0.5754222521497646,0.6679359713990126,0.078170284172693,0.20986954236001262,-0.10322136639247666,0.8837592552294675,0.8794464049169353,0.5481221680018933,0.6656950183054959,0.365129272338865,0.8692589030826606,-0.07469824110404923,0.20608960028293838,-0.3047085037534508,0.574521865043274,0.7318332531862493,0.8477050490008549,0.7911149493460775,0.6827722869895537,0.7960130704255743
Thal_LP_L,0.2003427417622366,0.016018319770432943,0.4961757012219046,0.5084000746615417,0.29450887298730355,-0.05162361003673681,0.08296777666419526,0.33788535548103527,0.17028623662456413,0.45058400031526363,0.46121343414214117,0.33209089205280035,0.41248360923712674,0.4248018280725944,0.20466509020362397,0.11457876637382654,0.28921262038510753,0.1584262835627139,0.08332022378935189,0.1330123939516256,0.6059523401564335,0.31707578553910215,0.19415504074658377,0.3897505774504895,0.4115729698147571,0.32255759937882456,0.4627227956068564,0.39331457483577775,0.5355602157187358,0.4942194154585375,0.4558255151973736,0.396505332913607,0.5296508541732179,0.10190151704907006,0.7503532666606657,0.3077513899790747,0.32013910888661024,0.08670942859700076,0.40722601310030787,1.0,0.029586896406696633,0.2793277377533715,-0.18854303237240017,0.5853684213613871,0.2815087446746555,0.2219970223543508,0.6141497572642729,0.35807152347616533,0.12888309943676066,0.18020920580993527,0.3353139294416737,0.26631997834194304,0.08867149073541662,0.2122420428127446,0.07156135813377092,0.46690436752082737,0.2642459820572489,0.29293290727526644,0.41020933986280955,0.4166790997012517,0.020912353781561407,0.11028111804266193,0.24807449916163046,0.5425987506181479,0.10285880346904884,-0.049949756973799705,0.29487985809946654,0.4590137604468894,0.5441414729826335,0.5021724859230612,0.31015292642513476,0.018916706297914244,0.5182963287496412,0.14491556624656798,0.1889030090922699,0.11436288816491945,0.19826436078953125,0.3198025795359651,0.3341233547876006,0.31434891464954756,0.31681707910887347,0.4781573304182307,-0.05673608890808756,0.5564757446512485,0.30271444362836264,0.4844617187183383,-0.04484801100411335,0.08902899466815135,-0.2896059231819897,0.0838619464047546,-0.09613482800482685,0.20578766910219184,0.06710935044321376,0.500345953553704,0.14428366068778403
ParaHippocampal_R,0.15057115197014467,0.3139921492641348,-0.29865373525777633,0.06734473549769385,0.1342742834438827,0.7694972624261942,0.8600992034598667,-0.6153494834076182,0.1494053241207477,0.4940026172823924,0.4560438800142828,-0.36932962452580337,0.6617258693668308,0.7106743336399963,0.5475906169245062,0.795303697731878,0.75819123022324,0.3916278356354567,0.6987257560294727,0.03275537074313099,0.29321904123501014,0.6643736261929226,0.08435786911761901,0.5103009220010016,-0.35913828017803706,-0.307851928949598,0.574668004562025,0.44419752681383806,0.6526345244435768,0.1326482689447488,-0.16879798776135863,0.7506242661871583,0.3720659258671391,0.90586809778124,0.23472811794739304,-0.44796398287755473,0.7821691108240318,0.6756288606629145,0.7778381312682587,0.029586896406696633,1.0,-0.649638478565694,0.23954082082097458,0.5986590673872222,-0.06445987794908359,0.4645423983679163,-0.07347034886424388,0.645708683177232,-0.19229314367414838,0.6384715105275665,-0.33016202705568415,0.66437304074541,0.07297266727017138,-0.45445075091055637,0.22705233242989964,0.68621196841335,0.8159771415111775,-0.2705195151225211,-0.40514238996643454,0.4472710013327295,0.6644389197668851,0.3421468571347981,0.7020600688727288,0.5354111937265638,-0.3327625516493389,0.7526471476113739,0.023847816344755905,0.4228526880287895,0.25902345825405276,0.5135970847164935,-0.33484896848435725,0.4417039583546037,0.6522993908825602,0.501962613255803,-0.5656628051515453,0.5693828306744346,0.4990221683782097,-0.2204254742807728,0.1837467830146016,-0.06685126592087552,0.7451007269659651,0.7010227536942545,0.8041641090638674,0.4696634887809467,0.33216440394175034,0.7211926354622991,0.07965766002989498,0.07758041173262482,-0.19518128084720318,0.6835925085387513,0.8190409032807553,0.8420018401775577,0.7680592546194193,0.6902553793630815,0.790291994776924
Vermis_10,0.08346048027896294,-0.10293004585390693,0.8021924988295591,0.38098884735791294,-0.000717439411451667,-0.7378898712101342,-0.7911334705447038,0.7472394112960534,0.0769267604391459,-0.22362322200913126,-0.1662282650167195,0.6814428446032205,-0.4265393511799936,-0.36254221854199714,-0.600278831195473,-0.4193504285048691,-0.4604872493201673,-0.2002754918224023,-0.5650610332823864,0.5095677556442112,0.11708728443483939,-0.48017862259570426,-0.010883592687868177,-0.0014528758468081043,0.7849725499111895,0.47563621383190674,-0.05079646826926577,-0.06825333836158748,-0.21741811268421873,0.3288787259386241,0.710545118973311,-0.5086419104493628,0.06474563421303117,-0.7729756710047775,0.2771447647253734,0.7407991344521873,-0.3330156331439504,-0.42684889363191053,-0.47010526355608545,0.2793277377533715,-0.649638478565694,1.0,-0.21315518862931834,-0.2843688484139139,0.5832507523664674,-0.2742392451057794,0.3771354553585313,-0.3381491705096993,0.25225859587740007,-0.5420875012038817,0.692032017101749,-0.2830592761079696,0.026192335250360247,0.5572636684448562,0.057799454681134385,-0.39393018357156273,-0.3603817260576101,0.36943236853356465,0.8650844184410676,-0.1317757471692199,-0.5417210583709037,-0.371841594650834,-0.6510020769628537,-0.13953539630424627,0.6749686483709226,-0.6450829731251606,-0.06574093410979596,-0.10589911060573645,0.008629990946634315,-0.1423564505834994,0.47158557670993895,-0.19426663482623524,-0.25096680467667987,-0.5222529375004774,0.6864413971697131,-0.6551526321608292,-0.5548436679145924,0.259303078912333,0.4310735717169434,0.6065642859874311,-0.469354330239712,-0.2779579064391326,-0.675764646191188,0.03681422019963087,0.032321657225374244,-0.44819009701522255,-0.07447957771084911,-0.022988292488292858,0.14764717968016572,-0.504044093177644,-0.8450319936337921,-0.6301500321795731,-0.6194156862403586,-0.2142255844076086,-0.6256322345154016
OFCpost_L,0.21746510348865963,0.06328751889647939,-0.27293810103354954,-0.248435100765552,-0.2400438015317368,0.09610968708816621,0.10977916355449513,-0.21558070140958405,0.14009531394893715,-0.13423961061597392,-0.10375757993060869,-0.30930190480208913,-0.021338116524503476,0.049891290800559,0.05034170738550319,0.29702668414545924,0.10861023384247849,0.2279282780763441,0.4586971965418044,-0.1299352878580928,0.07494007309380687,0.0485520394328503,0.26420846078020105,-0.06315082002596477,-0.33772319816019325,-0.008764449976463888,0.012440240755598804,-0.01280192197894986,0.026980578931169685,-0.18919362348722998,-0.015848210093740857,0.16148709302374017,0.17382921615875122,0.11991699177927385,-0.180796248425922,-0.277389515348573,0.1959322971131645,0.3473134924453492,0.034849633482971126,-0.18854303237240017,0.23954082082097458,-0.21315518862931834,1.0,0.03147675706129469,0.14022363216362832,0.25538946955755476,-0.2629932982951327,0.06846103438306872,0.1321667598528723,0.21094512559185477,-0.2654003607835395,0.17717813831786208,-0.26589287312916077,-0.2101547474215012,0.4271689369170921,0.0413980801772388,0.2579667771770928,-0.20389795770396837,-0.3896007539978415,-0.07750828644270188,0.2057050531953369,-0.10335227209766477,0.11761350367864008,-0.21094589603849628,-0.0005497286408363655,0.2656022171229146,-0.014513007012102865,-0.00853107089248601,-0.11650075861786556,0.04316258255523377,-0.19955315358554157,0.5281652516365094,0.020721492989007696,0.18834138078944596,-0.19646412564749083,0.23844470447878321,0.1034142459353377,-0.12221417023337608,-0.18860470438856397,0.10841341311884091,0.19359668866915072,0.13952568816459154,0.34150866002297237,-0.026014808364339562,-0.008133622277791233,0.12385259112966548,0.41784693014962,-0.18639546829106945,0.4408420056327412,0.21080620434505074,0.2591361608022538,0.3299066617238025,0.19725060351174467,0.044143281709886295,0.2609568941872757
Thal_VL_L,0.10300136722810936,0.23119016932599348,-0.0012573275393620987,0.4081033731232529,0.29874144026281535,0.5573823772129438,0.6605592176042158,-0.2712227781188896,-0.004504270473508039,0.6628895828388703,0.4227582926393202,-0.12459365927177267,0.7084106553058037,0.6703623532065527,0.5755887938422181,0.6493427784568641,0.7665426158279963,0.37257948115603207,0.5918150058319357,-0.0009775215331084032,0.7542676307379662,0.6132269256584713,0.4475417814916895,0.5542626862657631,-0.05135206441931794,-0.006794186063340728,0.651391477306675,0.5916676084035618,0.7861679068726132,0.29949485095630674,0.10896774566120018,0.7977165597739708,0.6892941623593994,0.6584130880654641,0.6491761692675541,-0.20471224582158845,0.7417359581864433,0.4963901249327459,0.6901774017983273,0.5853684213613871,0.5986590673872222,-0.2843688484139139,0.03147675706129469,1.0,0.05812225290781013,0.5704707940981532,0.3134203563860865,0.6555335344626422,-0.009869733922264149,0.4190102121383421,-0.1682481741476787,0.6790040387449007,0.11915295847127254,-0.23697565498155732,0.21830939242857705,0.7632328096107411,0.7304279338957785,-0.1399599885281004,-0.09347451514017135,0.7399418204041287,0.5103301048160317,0.3254436868402329,0.639101020370139,0.5962728821013337,-0.15881573494191262,0.5659347595037022,0.21398290775649642,0.3661106944842658,0.3764886892042638,0.6955182677248036,-0.019791789015429526,0.3512354729314055,0.7584399506276688,0.5027162220137228,-0.31468063474872804,0.4482664858931038,0.29389476915812757,0.004198028856873439,0.20413335477647254,0.1242241070137348,0.6515457203229514,0.7636541255036341,0.5588807101835284,0.6698458931185226,0.4201678271879513,0.8220329983967807,0.029188074026247353,-0.04032206256435363,-0.3797594734433094,0.5850399924499136,0.5025788934075114,0.6933296058538204,0.527687821896095,0.8676351524555309,0.6463736693956439
Insula_R,0.4904671887572099,0.23884779770819894,0.6342095562623039,0.0936324516625643,-0.22609507436769335,-0.26436598287060475,-0.3594510827285085,0.45472506305934574,0.41367802968847195,-0.00971129170401406,0.054749291572053285,0.34409375433519895,-0.14413564037824564,0.065992285642705,-0.4234187325464639,0.09398324384163963,0.02671709739947,0.1337019434668677,0.11644460696614965,0.6568082430009522,0.39620373054876584,-0.14688589141288136,0.35462882350958763,0.1921724474548133,0.5208591868364656,0.44360990709900305,0.2576483718588139,0.20961375298781798,0.1144938678446145,0.25985392152426084,0.794380161298467,-0.00938941707632506,0.4682966844308988,-0.2145232942424133,0.24308539275864877,0.5422432514761111,0.24237664117593608,0.2894758195264667,-0.041924216896809884,0.2815087446746555,-0.06445987794908359,0.5832507523664674,0.14022363216362832,0.05812225290781013,1.0,0.15933076740102836,0.09315287841705985,0.13223450223781458,0.264040067910772,-0.03988050176098203,0.43775992223454774,0.24037048559658802,0.007098495772591447,0.320912445347631,0.32396900661238015,-0.011261050528901041,0.15584278345286726,0.3445909899512448,0.4434691575786242,-0.05256557079294816,-0.1519030709406198,-0.2024992136302619,-0.24747994170138646,0.06999427764906258,0.6264802345777981,-0.08569095952986784,-0.10244534055910279,0.18149865277034563,0.0621418067966932,0.2947247164308496,0.43948178863054344,0.4955743944656556,0.008682309963127414,-0.17567023480586447,0.27353057485402166,-0.1462371553422836,-0.14167725171809317,0.15493908790935568,0.7208527001726655,0.7593563844562053,-0.016564913021102082,0.2255550186362968,-0.02264752066313733,0.18868340228122316,0.31744917652006205,0.0061555083607750015,0.30547895873281333,-0.06437908594200413,0.3653169029232917,0.09221618669501096,-0.33353430663460265,-0.015387567251937916,-0.19339573452135644,0.20395500673325492,-0.20717810043702453
Temporal_Pole_Sup_L,0.20450436569232655,0.27317687411998187,-0.010603851002974181,0.18794967506861798,-0.1506207690524702,0.45302010663094094,0.4812428455249717,-0.30405157048559706,0.2516667006612873,0.406634290133769,0.19335801882014794,-0.09267740209385754,0.23968452724010925,0.3278506242175973,0.38641233715550477,0.524932474073058,0.5035243219745567,0.34337244758122637,0.6836701320085885,-0.03793292469579829,0.5036477356659457,0.19773647687960816,0.4608061602992658,0.40937940054202887,-0.07944709169553395,0.13395447374258548,0.2760037035089413,0.3498724170875646,0.351595545236555,-0.1263874688027394,-0.07899787903798594,0.5130613665856826,0.3502461878176068,0.4915349141978433,0.2254098531450009,-0.1674390519854699,0.45302161768777083,0.378278450963944,0.39148557868519357,0.2219970223543508,0.4645423983679163,-0.2742392451057794,0.25538946955755476,0.5704707940981532,0.15933076740102836,1.0,-0.02261569850719128,0.3461592235227267,0.21675439295200857,0.4034294025394521,-0.23364402024767003,0.6126048876692124,0.07854898691664092,-0.08180195237947616,0.3465907752192207,0.32580279803112333,0.5212385596048732,-0.10764901740536093,-0.1529446265867949,0.5080238765855384,0.3748379691068753,0.27894795931163996,0.46812959727812326,0.265212580654765,0.026902880333823112,0.629630372369002,0.08757574012147747,0.254363838476704,0.11214046052246263,0.3491948346243436,-0.020718290604946073,0.4914087063332374,0.38066876887921847,0.34275429691266096,-0.3443033426898555,0.5456500886886463,0.3295156803015196,0.07054940913343646,0.18015228342936893,0.2388231124817134,0.31897094303298207,0.44213088610779694,0.6605223716061727,0.2789605086993726,0.29294985192692935,0.42964121856435694,0.24453785177300377,-0.059723306946782906,-0.10671927334042053,0.6598556191587731,0.3956653053061327,0.5089860862020053,0.2911147589365569,0.5787551453250768,0.3483750751781956
SupraMarginal_L,-0.05039783202271439,0.051284728902875706,0.5705112087600686,0.7806853968483891,0.6055728693433057,-0.2647352766566002,-0.05384843844888831,0.5584756249997588,-0.11286716706932433,0.4244282926558783,0.5662239762064937,0.39890354136459016,0.3771968307461698,0.26430961822617427,0.11362637184605748,-0.036012385160227124,0.19146952438320072,0.09195461061047683,-0.158811436715444,0.06522933041719917,0.37717895013176284,0.2285671863753286,-0.07197005382281302,0.237065156704406,0.5632889224427718,0.3697392476316802,0.4013325697461274,0.23414096331529133,0.3955341285588368,0.5172795131693887,0.32692328960952893,0.22674519639839008,0.11308231062444585,-0.09250196519433766,0.7898789126203061,0.2563617829868587,-0.009925383628776294,-0.3085684273018057,0.2898787918303875,0.6141497572642729,-0.07347034886424388,0.3771354553585313,-0.2629932982951327,0.3134203563860865,0.09315287841705985,-0.02261569850719128,1.0,0.14921132759727368,0.01285071499264508,-0.038142809068525796,0.5898279776855908,-0.04567879369259242,0.09477741532029502,0.1488734612190593,-0.07147776351421868,0.34710265956925973,0.07194812842862813,0.3185710652043487,0.5796116463916837,0.3351268431042178,-0.08132860784026684,0.26128098359696755,0.10031100570354112,0.567863711864007,0.1232651897045234,-0.1888128546728405,0.23284794432812983,0.5038667493633536,0.80814694623785,0.285678242124306,0.18550236180728205,-0.26722506505835675,0.5806867822280565,0.0015129915911122542,0.46471625530056715,-0.09349505937147295,0.16165410387362528,0.17147723661700917,0.1119416432632344,0.13424129215644395,0.24023499334045073,0.30018391072352185,-0.35915840194169685,0.49014668670343003,0.12472758443263225,0.3247771355308579,-0.32394231583430566,0.07653472107802377,-0.3890605933958447,-0.11800554328268412,-0.2289830126715696,0.016742573513717225,0.04050015130517169,0.2811247185363877,0.021685735071379674
Vermis_3,0.4376328919328785,0.39015333706404565,-0.008401891313499827,0.027511654159469035,0.20955259571007176,0.5100244620817646,0.6364848835048365,-0.2840174587508253,0.260644937690448,0.3856088391229659,0.5468958745728456,-0.2116426038004802,0.8385101177290192,0.8776513478855409,0.5098429450352245,0.6997301325360129,0.7396517100198813,0.21379731227238058,0.5434292714592064,0.0944776717284392,0.33194717741027163,0.8435057952898184,0.3003875672886467,0.5944973979209978,-0.09061632391820441,-0.0383119790478086,0.7592108980397354,0.38280048258177407,0.8479776118445593,0.5200808816736698,0.24057187595058757,0.7723976581784786,0.5139224179752356,0.7039782909479376,0.43991389825967503,-0.15899537400173697,0.7288852561835096,0.7327034704180748,0.8087209750483513,0.35807152347616533,0.645708683177232,-0.3381491705096993,0.06846103438306872,0.6555335344626422,0.13223450223781458,0.3461592235227267,0.14921132759727368,1.0,0.06299121471187322,0.7040989595163627,-0.01618841432688734,0.5405622331222627,0.09318435761343519,-0.21263067512003578,0.2264438832090212,0.7981824155112975,0.6547011529470784,0.007204197340877526,-0.21036886224781498,0.39071496453643406,0.6026902627117297,0.4514777786333377,0.6222204661648137,0.6740122344786231,-0.22553010459855768,0.5110208341982716,0.16041166380729036,0.5593669567927491,0.4643610418797985,0.5728544739488769,-0.011805542539871455,0.39994982505911575,0.7632197658971176,0.5681386290487349,-0.3379042587271313,0.5037466437131449,0.4856731628293542,0.07593743817644238,0.2282065340406775,-0.06511785114820416,0.8556472711270291,0.8671519715583617,0.4899346683289256,0.6660795493932982,0.47015091416290256,0.8300885939282956,-0.04856332549351193,0.09025729866561702,-0.1314545987619413,0.5932539569298134,0.6629919266087977,0.7955046941702725,0.6874255382044385,0.5820159745427511,0.8147228115948866
Temporal_Pole_Sup_R,0.25430761404150576,0.0545219369756199,0.2561891923210873,0.011731991211875112,-0.1861388914714691,-0.3412936552199624,-0.25886402194622554,0.1591791520758382,0.13600330741658184,-0.12531871152512625,-0.08633416284028449,0.09436789058186877,-0.18487037520090466,-0.1159526086028029,-0.1432749724652239,-0.06789713380076084,-0.16127215340229592,0.18592937732928191,0.05411543777456984,-0.04589548342909622,0.17027560781168327,-0.16638211815969392,0.27281830283167524,0.03465038784048525,0.12382019947633138,0.3577940598880156,-0.13312328882629473,0.023266944890719746,-0.08945340510476113,-0.00019149963228178195,0.23252126948120602,-0.04957029984375743,0.060260524872879744,-0.22705528615628073,-0.0020306887290323914,0.12299041373493869,-0.1512339554034125,-0.040999070758562066,-0.1508742862283745,0.12888309943676066,-0.19229314367414838,0.25225859587740007,0.1321667598528723,-0.009869733922264149,0.264040067910772,0.21675439295200857,0.01285071499264508,0.06299121471187322,1.0,-0.01601647861802443,0.10867636890728545,-0.06994497243517493,-0.16515959918897566,0.2602211522314693,0.08798025767804998,-0.15283886587838524,-0.06701332136868493,0.0747672500920433,0.1397409883527486,-0.04716025877769727,-0.1595228154779927,-0.007417477997454033,-0.06781633324163411,-0.06636891071541906,0.23505864891090025,-0.10700850443433824,0.07133566711552253,0.0053639432791591675,-0.01606947205567072,-0.008044783958405908,0.19464739440457626,0.07786831864097758,-0.08536837038168238,-0.007063904910496438,0.1348022978650002,0.11078076471824416,-0.03767851408742844,0.18945297548005033,-0.10643055636630858,0.20805556985470147,-0.0350223337133024,-0.06930560025659903,-0.12731671405420122,-0.04661860313866893,0.024145574948561843,-0.10076610982609534,0.21487902390347097,-0.23216523122930052,0.18268708099508002,-0.0177136854976436,-0.21169715347464577,-0.07705196187214251,-0.12529620729094457,-0.07722359885851891,-0.10513521895157556
Postcentral_R,0.6589739753108412,0.34358591868008664,-0.1638195935471596,-0.14901774925186118,-0.10733937791577489,0.4849611795736814,0.6616492873749354,-0.3079326156765666,0.6598862727927657,0.251058378832725,0.6218839164729684,-0.15829587718774613,0.6555867088333851,0.8168868677932999,0.6539884674088862,0.5895647659697542,0.5724731106519779,0.20487735470109206,0.6272038702617173,-0.15316936802095132,0.10359550982594545,0.7501600799502148,0.2340704201595524,0.3491475703341455,-0.2933900784277207,-0.08945038803395931,0.5190453248860761,0.23339642592984441,0.6345256949221282,0.17079785705052988,0.025722957247498606,0.7077391082994672,0.3535351820226993,0.7233954668640756,0.15641932514408843,-0.16973983031319131,0.5953182677779143,0.7099754961129054,0.7828933890222227,0.18020920580993527,0.6384715105275665,-0.5420875012038817,0.21094512559185477,0.4190102121383421,-0.03988050176098203,0.4034294025394521,-0.038142809068525796,0.7040989595163627,-0.01601647861802443,1.0,-0.08888335300434094,0.3524220839507073,0.0645119513279495,-0.1978446836625543,0.14405129744268658,0.642812904122948,0.5588708060053,0.17202041298819007,-0.38097358795395553,0.19533792599387553,0.49178331965165806,0.31747669493710573,0.6869472193195229,0.4912769806712855,-0.2246919506802503,0.5644326365304247,0.15656071390271306,0.7575038144428642,0.47317436341929503,0.4052371342237251,-0.03022927333070261,0.4403802106276105,0.5991015004064163,0.5276333018436553,-0.45003087842655687,0.7386177067488002,0.8437987419326849,0.32743861199207003,0.06251397064835196,-0.21863500199244015,0.7512403916321725,0.7448676986001025,0.5516986227169131,0.3842354698475313,0.22226765043515498,0.7156614564772174,0.1195585221514212,0.27340511877559326,-0.004852722672508103,0.5478439128784955,0.7550210526688208,0.8060934766540895,0.6668049172645376,0.36416051322473453,0.7052098793886885
Cuneus_L,0.24057363406965052,0.08078580871083105,0.7853078281061411,0.46394363538911604,0.13333792261759433,-0.5319144499258281,-0.44725154913764753,0.7067129779655181,0.28460766421170997,-0.02727092235031316,0.43038034954569315,0.6823845123245978,-0.01612766566147943,0.0804315070280879,-0.2907702056249075,-0.22293440125216477,-0.1452536871435849,-0.18129420111246158,-0.3705264984652975,0.37443246171421946,0.05100516003655454,-0.06946463937828426,-0.09721203010945596,0.21295802814052825,0.7712272623327421,0.3814907802784191,0.24961403445574223,0.06503507815948849,0.13215880257930798,0.5477568265786009,0.6538213884310288,-0.13110610228121208,0.0039036991024721437,-0.417796090119652,0.47715477976131526,0.6451759364387081,-0.18093214784661618,-0.3019417160306608,0.029582820401412278,0.3353139294416737,-0.33016202705568415,0.692032017101749,-0.2654003607835395,-0.1682481741476787,0.43775992223454774,-0.23364402024767003,0.5898279776855908,-0.01618841432688734,0.10867636890728545,-0.08888335300434094,1.0,-0.27844506445870804,0.0871293170278838,0.4802869990183053,-0.05049949835020498,-0.06419263400490127,-0.1421618871568618,0.44777635392370846,0.7918359917127132,-0.016430248167202503,-0.3307685012790793,-0.13194408740846048,-0.3647813038114581,0.2972174595841045,0.5085393204470274,-0.5132734544029793,-0.037354309261554246,0.4285600417899648,0.4826948812224997,0.07544151505866221,0.47881221147920294,-0.20050306641768442,0.17023904444073729,-0.4345980632257172,0.6387574225579107,-0.37563828930718,-0.056420043776913564,0.41921237617086793,0.37844716809097134,0.36768460574763895,-0.04953673123700047,0.061175453462338096,-0.5844488053611108,0.21010603671772235,0.02537645351003601,-0.14852490575777563,-0.2337484095460235,0.19827167699795573,0.017588335586345132,-0.3687344894889789,-0.5078697205835405,-0.2874587516708037,-0.2293093261754648,-0.08474045084749736,-0.32535820423991935
Thal_VA_R,0.09196462747860358,0.3121241600335586,-0.05756947320432552,0.17024810294634588,0.051825918100203816,0.6490734395266324,0.6340828345211026,-0.4121510985299173,0.09754517338831387,0.5526967729747904,0.1654325721421415,-0.1820051960825236,0.46220274018050794,0.5075686407394493,0.3414003647878969,0.712984135573273,0.6992633270057663,0.4104753963040546,0.6175267067172423,0.21888780172561473,0.4901995198744006,0.38658216603167966,0.297885199561053,0.6059310251987997,-0.12023418058668592,-0.014214065468227564,0.5346203094577092,0.4942291504650713,0.5707193209742638,0.13185183158533342,0.06253581505995413,0.6202266775891877,0.5639821949603889,0.6481369228942157,0.3426659762354568,-0.1948314930107705,0.7373173300755551,0.5914687898257155,0.5389216324548839,0.26631997834194304,0.66437304074541,-0.2830592761079696,0.17717813831786208,0.6790040387449007,0.24037048559658802,0.6126048876692124,-0.04567879369259242,0.5405622331222627,-0.06994497243517493,0.3524220839507073,-0.27844506445870804,1.0,0.0907215386679439,-0.23028529702485387,0.38500793087457147,0.47808510617726574,0.6910878992684715,-0.2502857748801114,-0.15447057215957422,0.5662563193368989,0.6203487373136982,0.17992531052451283,0.5365430197094124,0.4037226697008486,-0.12916775352435228,0.6969161372735629,0.01626146053292212,0.16124626306476586,0.08066158753055123,0.40778646058164775,-0.10059946219197759,0.5463519219266907,0.4964094208044723,0.36257501122943736,-0.3436988671422876,0.4024912262183916,0.15934360404586204,-0.14361248781409025,0.4222366003679201,0.36491976025625333,0.43612426503426827,0.6026434965816356,0.7389006419304679,0.5471343602365724,0.44860414987868513,0.5863015123746844,0.12255045022874386,-0.027859140470590203,-0.1266592039603009,0.6810093429091214,0.4934321580047223,0.6164443794829876,0.36507976877373727,0.77639396860354,0.5355153426820272
