,Precentral_R,Thal_LGN_R,Thal_LP_R,Cerebellum_8_L,Cerebellum_6_L,Rolandic_Oper_L,Cingulate_Mid_R,Red_N_L,Temporal_Inf_L,Fusiform_R,Frontal_Inf_Tri_L,ACC_sub_R,Frontal_Inf_Orb_2_L,Vermis_6,Rolandic_Oper_R,Red_N_R,Cerebellum_6_R,Putamen_R,Thal_MDm_R,Amygdala_L,Cuneus_L,Temporal_Sup_L,Olfactory_L,Vermis_7,Cingulate_Post_R,Hippocampus_R,Cerebellum_Crus1_L,OFCant_L,SupraMarginal_L,Occipital_Sup_R,Parietal_Inf_L,Cerebellum_3_R,Calcarine_R,Thal_PuI_R,Lingual_L,SN_pc_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Heschl_L,Thal_AV_R,Cerebellum_9_R,Parietal_Sup_L,Occipital_Sup_L,Thal_VL_R,Pallidum_R,N_Acc_L,Occipital_Inf_R,Frontal_Inf_Oper_R,OFCpost_L,Thal_PuA_L,Temporal_Pole_Sup_R,Temporal_Pole_Sup_L,Thal_IL_L,Frontal_Sup_Medial_L,Thal_VL_L,Vermis_8,Olfactory_R,Postcentral_L,Rectus_R,Frontal_Med_Orb_L,Cingulate_Post_L,Calcarine_L,Thal_MGN_L,Temporal_Mid_L,ParaHippocampal_L,SupraMarginal_R,Frontal_Mid_2_L,Vermis_4_5,Cingulate_Mid_L,OFCant_R,Insula_L,VTA_R,Thal_LGN_L,ACC_sup_R,Frontal_Inf_Tri_R,Thal_VPL_R,Temporal_Inf_R,Thal_VA_R,ACC_sub_L,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Temporal_Sup_R,Putamen_L,Amygdala_R,Raphe_D,Raphe_M,ACC_pre_L,Caudate_R,VTA_L,Cerebellum_9_L,Thal_Re_L,ParaHippocampal_R,SN_pr_R,Precuneus_L,Cerebellum_7b_R,Parietal_Sup_R,Cerebellum_8_R,Cerebellum_10_R,Thal_MGN_R,Caudate_L,N_Acc_R,Cerebellum_4_5_R,Thal_MDm_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,Cerebellum_Crus1_R,Precuneus_R,Precentral_L,Thal_MDl_R,Occipital_Mid_R,OFCmed_L,Fusiform_L,OFClat_L,Thal_MDl_L,Temporal_Mid_R,Supp_Motor_Area_R,Occipital_Inf_L,Rectus_L,Thal_VPL_L,Frontal_Med_Orb_R
Cerebellum_10_R,0.19981938043179256,0.28874716320511884,-0.1563826936561469,0.4765896603883266,-0.10351718140426323,0.2751712456162615,0.2834857829015981,0.34881092487858356,0.20058424706145944,0.05822860363806165,0.1515766773673929,0.3157683991916866,0.27891482177385774,-0.28235870239030364,-0.024147440684847084,0.3149997459677959,-0.07681560796689445,0.004043449543792534,0.1555545028602648,0.20863124327414,-0.17233395613221825,0.12269633901171006,0.0430720577045123,-0.103349669311518,0.14020888306757667,0.39296092442303643,0.07566386379401151,-0.03998306698744995,0.04231248950334645,-0.4079322634913522,0.15857553779511918,0.2832182275320666,-0.16170243035708218,0.20231328121261105,-0.17691545956832877,0.3349908619565983,-0.013692746662422428,0.27048510903477624,-0.1576514009516411,0.0296617259506035,0.33793711728987663,0.19391380088692847,0.18689985067726297,0.07285591739877295,0.6100801292576347,0.22785403664423254,-0.19259770552801803,-0.053003111955906936,-0.17689823832393292,-0.10062737288011193,-0.10066300369883033,-0.17415839911311856,0.10460100175515086,0.12950256919791134,-0.1679444528369663,0.19349235476724072,0.08995766051151367,0.29671330733406376,0.111660978406179,0.10319398790575599,-0.1539608092225092,0.244156055756823,0.12978336187445783,-0.14353612732349258,0.20823982055225404,-0.15096688431497748,0.04469783528893169,-0.008783161427463469,0.29758404873589284,0.16540438035799973,0.28948983782152243,-0.14044476923505925,0.1974414754082306,0.34186785590619634,0.1469803492436292,0.3299747614346979,0.21528883109334915,0.10528137595039576,0.21746270435844878,0.1623507487028096,0.17525507311888702,0.18537248149468127,0.051412176942969096,0.6959521896812939,0.2522056672295453,0.1041758208374036,-0.08034948319199393,-0.11941450611705083,-0.20715862991451353,0.3317304784334226,0.11752965747330707,0.05582656553670987,-0.0235196498445161,0.3233072643373429,-0.17585074983148122,0.04637778974181783,0.3316396947328949,0.22914222326297298,0.04123564536774574,-0.2054542044689629,0.20390454889431595,0.440227136573678,1.0,0.3000008113489939,0.28823086030350825,-0.12069643908886886,0.27498834004778977,0.12467284080133584,0.29702241226258586,0.20128951059236908,0.14297291863589545,0.16191300300163683,0.21296045933494648,0.12532676681531948,-0.1423108680795274,-0.09102111920203393,0.449898742976644,0.018288187009640352,-0.03428479011968915,-0.1932908839919914,0.29800368475104655,0.22798524537721906,-0.22672981243727444,-0.005171849478816224,-0.25707336166227895
Thal_MGN_R,0.5131738377137065,0.8669839925831259,0.37637293262057003,0.4810013804594135,-0.48241081257064083,0.47163825731317377,0.5021424780085502,0.8371167601251923,0.20805552244565223,0.47439079482195834,0.601300664866336,0.2625677719548206,0.5894963543742502,-0.7655156351594651,0.062021030663197724,0.8069520143573667,-0.26699830686486936,-0.11554509587311602,0.5922043343437126,0.25598899342438153,-0.5319144499258281,-0.11137678518791923,0.0683516972633,-0.4793730105879217,0.23681799140672302,0.7785083750933894,0.06891301099249342,0.12109969012626431,-0.2647352766566002,-0.565514842460795,0.01167609707699475,0.839881123753067,-0.5454331452649747,0.5507172517958048,-0.5315912677323427,0.6627803444051178,-0.33558217630593484,0.33871262217296655,-0.6924935681402319,-0.26115071910206883,0.5285624930954596,0.5913113703488306,0.41508358919098637,0.4560880483795066,-0.24702581805240445,0.3580308222627364,-0.7119030383336228,0.2511768624068071,-0.19093955098212623,0.3117554016321818,-0.2938094142836792,-0.4117572161687167,0.09610968708816621,0.3614323570125864,-0.3412936552199624,0.45302010663094094,0.5101758462864878,0.5669602687018378,0.5573823772129438,0.04981584822394554,-0.009017958977905692,0.425609678300932,0.4663139684670545,-0.3203872106713753,0.3944889764583846,-0.5580212780700494,0.21562811842166948,-0.3951418755969781,0.8534675375460754,-0.05302485667012278,0.6690199273344486,-0.6520199909369649,0.4458340322789797,0.796060483419001,0.20985750789612317,0.6897870457516623,0.6027227880215701,0.3662815295036015,0.5592267914710641,0.6129064665471163,-0.48324472877697866,0.6490734395266324,-0.018801579958149663,0.04970994284593249,0.38199244154689777,-0.042006047353549826,-0.13443818065052668,0.13208449103651135,-0.574097167932256,0.5107368728844205,-0.34302131579807166,0.11943043709461917,0.3319069435154956,0.7149142088827702,-0.6687876631910832,0.1070370293563513,0.7694972624261942,0.19691819890769738,0.19491035868312642,-0.7154655493442267,0.2381500221202415,0.5434212732270062,0.3000008113489939,1.0,0.6838317250200443,-0.46946753437548816,0.5068055218979283,0.33989074018042237,0.5064119618296645,0.4459880441699933,-0.15622854570860498,0.11839333886720659,0.4733015486905855,0.6407011995915433,-0.19342692515067067,-0.1493788613031525,0.7396820149428776,-0.10594793306016953,0.29231423359027314,-0.5369496707125377,0.5365507849889407,0.5575470894612344,-0.3171510947482799,0.03854227490439013,-0.47240498142870085
Caudate_L,0.7631362593645347,0.7476087636556413,0.24038664048803254,0.5384658112237821,-0.11896193422744343,0.6695581279596624,0.8112525952440999,0.7378161852404113,0.3213099911520255,0.5257719139692271,0.8482655699899901,0.39874498535237124,0.6916717921207269,-0.46352972821085753,0.1943682957337141,0.6654306535249895,-0.07837314457473658,0.09344863522468838,0.792531110773888,0.14484377291400913,-0.1452536871435849,0.2700774457996234,0.17809111771633515,-0.2590824804258153,0.6377771698956639,0.7077759358385056,0.06636782900052504,0.12315237735389543,0.19146952438320072,-0.4055129336605368,0.4118468563749518,0.8012402000498067,-0.24197084178635495,0.6561000426089767,-0.14571820482491932,0.6824340648686741,0.19060944498975388,0.4223672990089558,-0.3496863592857838,-0.07650883851130127,0.8285345785013101,0.7909983709046069,0.6524677283103189,0.6104343450275536,0.030831641030168364,0.4132897101318936,-0.4349553220412612,0.4806847260311834,0.008936979289692962,0.21155052697497848,-0.1404152863705117,0.006703549080495178,0.10861023384247849,0.567748112257181,-0.16127215340229592,0.5035243219745567,0.6733025032773969,0.8239543266466218,0.7665426158279963,0.29551490405279845,-0.11700533989173412,0.7972196868818496,0.4008186763760743,-0.15663652540608938,0.7112247120724016,-0.24517840018354176,0.40103678789973307,-0.027635024029963477,0.7892766647774547,0.13227236889764507,0.8242704321182067,-0.22703146441387334,0.7857195797066754,0.6245830285343529,0.6359772168165879,0.6902585179630406,0.7016754813052458,0.43802027074681893,0.610735654983154,0.733817388908633,-0.31911496249196397,0.6992633270057663,0.18692352865846049,0.05134679148655214,0.6612339982527813,0.06161330121347691,-0.02209657533029164,0.4653779500354567,-0.3751554816644593,0.538587781676514,-0.19404404830702923,0.32745573215767637,0.6101292187920145,0.700677086074527,-0.359406756077528,0.23540249674654226,0.75819123022324,0.3112533202273301,0.49337184288211894,-0.44783509864027493,0.23529473270243903,0.586341202100694,0.28823086030350825,0.6838317250200443,1.0,-0.23534177759640193,0.7523755070765876,0.6817242693579376,0.7870113671023888,0.7290235890669076,-0.09421656449668969,0.440448599766803,0.8058037620198978,0.7393222021749039,-0.10927854397337892,-0.10366902277975336,0.6038599465953896,0.10357167127203767,0.4989079312665323,-0.4042176658948804,0.7029562458599328,0.5132630394422356,-0.11679344365713573,0.5219744884957996,-0.3772007799773206
N_Acc_R,-0.18905811960644475,-0.48646775376533674,-0.17178522951098898,-0.3929990317431197,0.5482725281797052,-0.1695490370445975,-0.07908834991324064,-0.44171124462956207,-0.25557844023178683,-0.033274690383716256,-0.2546257137175264,0.06582294878968198,-0.10269491479259882,0.6159418444394111,0.4065491156222401,-0.3189289713189758,0.4334683669237921,0.579460729248647,-0.05820434660261015,-0.20506938850282694,0.5085393204470274,0.23437597765467347,-0.09758548461883859,0.4883486942162353,-0.05951700430257858,-0.5017427239027357,0.0368168317021876,-0.012800248202949624,0.1232651897045234,0.49443366829197827,-0.07361676741571459,-0.4694652760550474,0.5951145486919294,-0.38396570935757074,0.577095875278811,-0.25810970859823534,0.5995632439777246,-0.3342480145459331,0.4642391889224921,0.3144777703790582,-0.217362026531433,-0.30516254538162735,-0.023716777893195633,-0.22932339501382493,0.2876626332411867,-0.3475555086351688,0.5731406782906814,0.20175782887044363,0.5475284926084286,-0.26131701440994165,0.28812058396694473,0.6311912722069231,-0.0005497286408363655,0.00537597296782022,0.23505864891090025,0.026902880333823112,-0.2965777840586856,-0.27271863731656004,-0.15881573494191262,-0.18465773630998478,0.2091733821028001,-0.15652370592728482,-0.3825775409153912,0.060770853008790926,-0.2196583460306791,0.5680215487581696,0.08368367843565744,0.29820750678074465,-0.5466241677503274,0.3212810510627947,-0.3015764200434972,0.587208482362499,-0.07950717504406556,-0.5556826131697663,0.15038370878483076,-0.5267223299784092,-0.08335872622478814,0.04604206636072509,-0.09143894888560215,-0.07533914086985403,0.34150374600316535,-0.12916775352435228,0.22276647356460624,-0.1658493323973216,-0.156930790816819,0.3063463246653804,0.4689374050596309,0.21875830502996188,0.3663092794932338,0.021200608795036817,0.5216025421533539,0.19596710864333033,0.030127148291967477,-0.5534028385543495,0.5755842711506295,0.13228648764661516,-0.3327625516493389,-0.18911826651720337,-0.11463888198321379,0.681554113167659,-0.21735463347764972,-0.3589189813234654,-0.12069643908886886,-0.46946753437548816,-0.23534177759640193,1.0,-0.28207281754915176,0.0021055015338581357,-0.07473912876148417,-0.1468705678351094,0.27438645011516816,0.009356580974041405,-0.09053135088013357,-0.2036043658809387,0.20532873832422374,0.2774698590252382,-0.5687803166126085,0.17358212755591937,0.03294447335983328,0.4943840883411526,-0.34090673209353267,-0.4350060192762882,0.3800512640608591,0.13438329020167844,0.3538138402919074
Cerebellum_4_5_R,0.8923320530015243,0.6645031304864033,0.3577296730406386,0.5898726769729905,-0.1604989229682091,0.47769662539990876,0.8830550968946067,0.6090519399747248,0.39872636332882905,0.5604274930623778,0.8158384715107573,0.3123706579887897,0.6176506413988189,-0.4249098942430353,0.05644030275748042,0.4976542822307658,0.05765730287195568,0.030389334624222393,0.5920333378350241,0.1154161559440819,-0.04953673123700047,0.14471471658957855,0.13493174013145387,-0.2760301759318723,0.77904500852396,0.7702434135047203,0.11322481759988301,0.08661913838561956,0.24023499334045073,-0.3752472890371466,0.5770040894515475,0.7677951829013356,-0.28175875493373714,0.8541378926432813,-0.10151674686899087,0.520823303264493,0.13943763266842765,0.48262023781262764,-0.29667563253953216,-0.0015257947231679175,0.8700456952517691,0.8837592552294675,0.44154002575016943,0.4149957078670994,0.0705784319340566,0.6002959936268627,-0.27820265856464327,0.453454088203127,-0.20030696416926672,0.1438869610337531,-0.06479192325978922,0.11481635926711475,0.19359668866915072,0.5029300601303726,-0.0350223337133024,0.31897094303298207,0.6644593608703367,0.8935307952890841,0.6515457203229514,0.2794745316237539,-0.05943009738422632,0.8653540585900293,0.3298724197605585,-0.17378418255591505,0.8691014276145377,-0.28132264150773495,0.3607875661606862,-0.08031674121328267,0.6950978889947712,0.3902922490199449,0.8821620110077368,-0.007850452909964936,0.8577105789702707,0.5634290771778961,0.5367540492332897,0.6607201286343198,0.4234173040726454,0.4832582872815822,0.6971427867531856,0.7356784626245644,-0.31969375689434787,0.43612426503426827,0.05701354828122701,0.16552446834903967,0.6145461999230774,0.20736527351183284,-0.0502231311109012,0.34862098010004894,-0.39808085798789217,0.32435649030136665,-0.10471123737941813,0.2821088562955886,0.6323309933950053,0.6453254775330785,-0.38674203472667307,0.19474703563910276,0.7451007269659651,0.30499559688784195,0.6862044956967732,-0.4364875036344242,0.48464952683587836,0.6146614558340285,0.27498834004778977,0.5068055218979283,0.7523755070765876,-0.28207281754915176,1.0,0.6200175128676924,0.8572690429713223,0.836737289949556,-0.03686149421684549,0.670505025134738,0.8642430269952802,0.7244754432992431,0.05688786588065176,-0.21160171557523008,0.6608598379959263,0.23204874030962808,0.36917277414341915,-0.4467379346497432,0.8961290765670926,0.5332235137297284,-0.20337836932785555,0.4472267502051288,-0.376453113759671
Thal_MDm_L,0.703751533487782,0.4462885446644298,0.076118552167122,0.2794255268510554,0.21332317783508378,0.4966001342322278,0.6917133909235176,0.4685299701156055,0.46863117414749106,0.5538717432391593,0.7354504456166275,0.48862684217341096,0.45473083758509436,-0.06887559022260616,0.3611309059025352,0.3800217358714463,0.22058372643476076,0.297419835435528,0.6156934000300528,0.02731006152785249,0.2806297648547752,0.38150517219075913,0.060755993101182994,0.11622954620056009,0.6012186186020824,0.37714447763701003,0.16941258621174937,0.1658300068124046,0.3209740628296752,-0.11508197095238469,0.4836614581840584,0.5391458790715119,0.14426684873485318,0.45805538622057956,0.28706950431257156,0.4906991545477173,0.4056354404993094,0.3290277732453789,-0.03350104684581213,0.12686475462532149,0.636429923697987,0.7013573972649358,0.5022758065384323,0.49129445806485633,0.12067950889733621,0.30070307280236147,-0.09620962169719202,0.43747177580228147,0.23173321277450754,0.09689468416688793,-0.0475904273444245,0.30189891598484586,-0.00974370006755029,0.6955128640118752,0.013643926706238029,0.34828608908097086,0.7057907336127079,0.6074512239128549,0.5547189167319689,0.2656903192638046,-0.12211919511154216,0.7234993664879883,0.22762920138109619,-0.050114126302523085,0.6688156326796961,0.15656377398139393,0.4214080491036767,0.09505832875281436,0.5108133307561652,0.21596773750861098,0.5939083989773702,0.14186745211603435,0.6892377643907116,0.3027159382031089,0.629717261061306,0.45444722676405364,0.565824368607835,0.3447251206621881,0.42917041833271974,0.569154292489363,-0.10666014470704319,0.540313957723838,0.17234728022645707,-0.043017455000808766,0.6184748124726811,0.231146171291154,0.19736593182341905,0.3859321140888427,-0.0660409314792679,0.42181008688277827,-0.08112187451385469,0.12886680561086414,0.45400586281772065,0.4558216510087858,-0.040767599039862504,0.17736809800998984,0.5844068660331567,0.3382025218448863,0.5665013654383786,-0.11609469575176562,0.16027768285318447,0.35102451700860754,0.12467284080133584,0.33989074018042237,0.6817242693579376,0.0021055015338581357,0.6200175128676924,1.0,0.6737090452463863,0.6796336030454747,-0.027360539914510953,0.5388613831228788,0.7350510216892024,0.6004563666639535,-0.0366531420115803,0.012951009612284417,0.31232192647051377,0.1918385947526018,0.6225808260576556,-0.14308729378641422,0.5658978558733321,0.30970757481787276,0.08033142164859644,0.5713929950782665,-0.10369998331197544
Frontal_Sup_Medial_R,0.8618358325995937,0.6404413003498455,0.34543243492413633,0.5813371153572651,-0.06479846654301968,0.5271109198572174,0.9305247798676411,0.6839785805497127,0.3856228176524807,0.6046171238860838,0.8362476868364348,0.4045716369083525,0.7649823763984493,-0.3368462458595491,0.2882442933366434,0.6352177789460662,0.12163252672485833,0.33998210236596077,0.7087698695662734,0.051577471303616035,-0.036973263201547514,0.18200074577422026,0.14310653547027866,-0.13901109469880474,0.7160893076029508,0.6816789746732249,0.11960109939141107,0.08542677127882592,0.19720314282990595,-0.24166501009713032,0.5132044146277358,0.7478156988300264,-0.1748446000780554,0.7130545268654908,0.029380323931688147,0.6703053954205098,0.3019964797241535,0.37055491586366873,-0.23435205767981582,0.09074384325128407,0.901010102665395,0.835381673537795,0.4939285890641899,0.4655263609376501,0.13494196964968094,0.5765099060578724,-0.17888564973152518,0.5910015142749699,0.11686471015851367,0.19353753768774415,0.02525118957398563,0.24764026794354932,0.24265816554571498,0.5552098987606896,0.02092289717679418,0.5318794273280019,0.6283864514504426,0.8953756716955459,0.7186424559782997,0.14589006971115986,0.14240347762760971,0.8133430893878829,0.34855214000534845,-0.12512810795457424,0.7502012936553066,-0.19937558354172735,0.44617692289524286,-0.050196737566267594,0.6550445165032317,0.4986329984016978,0.8894475992572771,0.05249162616443094,0.870290076788835,0.5536964458555309,0.6472318419751103,0.6609975320930231,0.5283895431362108,0.6243950359742957,0.7722001236305244,0.8127580520280995,-0.3277799099688557,0.6273100431554572,0.10102170016353083,0.06687572445013701,0.5464511486147146,0.36306602163724383,0.06331781270099462,0.5041087761944072,-0.35295066100690714,0.426262703113072,-0.05808479832687484,0.4219692371223723,0.6608883680434793,0.6509824430032807,-0.2866914092382084,0.2933594687216606,0.7454212207288243,0.3514859556607854,0.6004737592319095,-0.31938552455953756,0.47446915350430985,0.5777670624747331,0.29702241226258586,0.5064119618296645,0.7870113671023888,-0.07473912876148417,0.8572690429713223,0.6737090452463863,1.0,0.7839299041519946,0.0018533175417727564,0.6628823229192907,0.85300697171234,0.7678706534924591,0.038008715461502945,-0.10739785943394164,0.5962702931278752,0.26868108332871,0.4675887988041332,-0.39836638720098955,0.7780565929640643,0.5744963617516322,-0.05434210580479404,0.47956628058613915,-0.22680346614968944
Paracentral_Lobule_L,0.9270203214801696,0.5667927372528415,0.23768888455791642,0.41227197296994755,0.04392244294159829,0.44750879210215183,0.873192680369454,0.5077336735690368,0.29985906540996715,0.5896205371997724,0.7615618629003915,0.3261091219769935,0.4422460410753419,-0.2388881887725401,0.2910524074602734,0.39076280052968226,0.1779908876345597,0.13125770059523825,0.6509221814096293,0.16422709466084576,0.2010843405384468,0.32763141183872274,0.16557378929872574,0.010541492027156875,0.8555540765103273,0.6081299761992695,0.22242998263552646,0.16412345373640227,0.41612319342664006,-0.20800797785509675,0.6848906898315985,0.6973349239214621,-0.011906821118211033,0.7092199644089415,0.0959996136314048,0.45614770609318017,0.23139619210578022,0.37660542802573993,-0.0572438827474763,0.13798989708832718,0.7427064254304445,0.9283042345079374,0.5116332715532662,0.47500161107316247,0.007879568484541976,0.5696395383340458,-0.09320095935684133,0.4952391844433725,-0.026217340334483967,0.09491462848482367,0.006053747328894139,0.25197014237679694,-0.0033651037589355576,0.5726609555086598,-0.19356847097293697,0.302385791036956,0.6460767621113503,0.827182715453853,0.6414189713722767,0.3027803149357769,-0.08124794144382325,0.8943752708829082,0.2416391756500755,0.01598884222853025,0.902435922505696,-0.006098465390790273,0.39082256895911355,0.12320230691219396,0.6510325513677249,0.37258730493507036,0.746954882196229,0.11752201706887495,0.9131491730498437,0.44247823454893614,0.5444133213965326,0.589166718604953,0.5247818180859647,0.3348192330123736,0.5600648863370109,0.718981192753144,-0.2231462907432653,0.44766877105814085,0.1410181099718292,0.15568076319774046,0.6594072294544371,0.3037103429253382,0.10991293250809149,0.3656742719899325,-0.22475987825520827,0.3833825126668433,0.01021203684864394,0.16205034474003652,0.6196697763692584,0.5398166415439061,-0.2911094766660381,0.14605770300030485,0.6595452773690635,0.28874592583247743,0.8455215312041862,-0.22995521908010602,0.39950164412965455,0.55973090331794,0.20128951059236908,0.4459880441699933,0.7290235890669076,-0.1468705678351094,0.836737289949556,0.6796336030454747,0.7839299041519946,1.0,0.03891772017145561,0.7733969744316058,0.8894602995307126,0.6688953939322079,0.0437165337627459,-0.10704597718169744,0.5053755485864123,0.22832939878598404,0.4902050051469716,-0.27500301410023015,0.8321900755014625,0.4237656965795409,-0.09046999385383503,0.62847476406483,-0.2326662230479786
Cerebellum_Crus1_R,0.11352762223559931,-0.17625245918892815,0.03731922157333954,-0.022827368352696144,0.2836781336597409,-0.15005406101046975,0.04085181667990362,-0.1601055273119985,-0.051955374340161765,0.40360047396127996,-0.002243716592292018,-0.06785613350478309,-0.047334563468073826,0.22103790101196674,0.010467064997824745,-0.2092113845286196,0.750197136129652,0.06230931495962355,-0.17952462303149483,-0.07477535938254336,0.24191650141239215,0.0064070680225953944,0.10902565648968894,0.5113932548267703,-0.023784877568915827,-0.06258498141718079,0.6041142230165291,0.2047455145154711,0.004013819611453911,0.24020303595751988,0.08872965600150731,-0.1089584887232581,0.18098696991076865,-0.1643441068143152,0.21887897547563293,-0.18581887060151814,0.162236659945174,-0.1978767342815136,0.18614129857445372,0.7826798244562583,-0.061294696705496254,-0.0025100749800784057,-0.03502782718504466,-0.13498992465844273,0.05365123418624807,0.18002609481748597,0.2905167540584081,-0.058246798312538255,-0.0346372672709062,-0.3088032642844007,0.16737702100482515,0.16507190594524687,-0.09363529290078382,0.0274415406341246,-0.011008124216758628,-0.01547197380187345,-0.15405725864265413,-0.005246754926658475,-0.10897538157459948,-0.11413171786854398,-0.1364717875368309,-0.006552625045638113,-0.2647968308234176,-0.13521966568895782,-0.051142887831928295,0.1883224413957918,-0.219322798150638,-0.02230754369080057,-0.10158536243437678,0.35516746865577725,-0.0441812746039873,0.2806926542719461,-0.02018571118791003,-0.13854455329330378,-0.014891528543510326,-0.09968510211403116,-0.07101056252707702,-0.19002453824415644,-0.008422395803074707,-0.1012804736986593,0.021056345073583643,-0.2278991256314991,0.16070834438599924,0.11577291024246716,-0.0421322238248219,0.4954293241423224,-0.16759457854509371,-0.16569185529901448,0.0793936359131583,0.15700984917727762,0.3086301262618667,0.06173186550993097,-0.07236455595957282,-0.18213043593099246,-0.003893250915621035,-0.113241787643361,-0.1758146743292626,-0.22870808394309186,0.06736546872563115,0.39468009705647306,0.31984660935812725,0.3852987124746297,0.14297291863589545,-0.15622854570860498,-0.09421656449668969,0.27438645011516816,-0.03686149421684549,-0.027360539914510953,0.0018533175417727564,0.03891772017145561,1.0,0.2806820149560412,0.05699292908701803,-0.11768523348196429,0.1709436800601871,0.2907853173257254,0.0037571002872300425,0.044127713735622714,-0.16452962443020006,-0.14804686887154742,0.06383340229607537,-0.016171520956307764,0.3032097719518421,-0.03624579604721741,0.22300498039525107
Precuneus_R,0.7485052162339377,0.23546220437808243,0.10178583816090131,0.26235569871425823,0.20779174005885284,0.2001794673628955,0.7018615567453591,0.2605790438683086,0.3349692076661073,0.5397067359435315,0.5822643850779079,0.2828688421160825,0.3208371592344082,0.007265944329773637,0.2650177991274835,0.14857290771081835,0.4378577875953937,0.2266992860618562,0.36186866882510094,0.08636385614924297,0.4285600417899648,0.29131632524639167,0.19205432264475386,0.22833227995537797,0.7471283968285475,0.35865656498399273,0.32381384487831505,0.13115086531258988,0.5038667493633536,-0.040540347563599505,0.8392199992191518,0.43689843174223775,0.1441519249249188,0.5215017012635346,0.3477426325358857,0.2868211317140806,0.34687187069607134,0.30313153310922136,0.2645354806253376,0.4272434544762816,0.5828679715406564,0.7459774193080944,0.20814208649572702,0.3459992928384471,0.07904418672013148,0.8035082601861528,0.31874153646037634,0.3306061631503714,0.005015317779471039,-0.043107105784941854,0.004249062432608568,0.3192679503514521,-0.00853107089248601,0.38685493674809035,0.0053639432791591675,0.254363838476704,0.4397072883984876,0.6323872646682854,0.3661106944842658,0.12126459545800779,-0.043260535810084585,0.7090140839679923,0.2400536592427415,-0.015687326379974633,0.7632420142381235,0.1476118499816372,0.20972303245983123,0.21209133271257513,0.34921657760632263,0.6017068162882492,0.5585339785918629,0.4108629815317453,0.7461945230482491,0.27217237881982204,0.39838324242175294,0.4541544370850833,0.20297885072861063,0.1469561348763837,0.3694274428036545,0.42744102924208704,-0.07078376412532311,0.16124626306476586,0.11578756817265433,0.1396534051749631,0.43630475226503107,0.609627222299947,0.05222043685917736,0.2543197938675695,-0.03229755285056002,0.14811373201424793,-0.01508402808956295,0.11475129946200534,0.4880652392890936,0.41478493039550685,-0.12632261734966976,0.06268406532311797,0.4228526880287895,0.21672238439481714,0.9029246011587181,0.04134140912665671,0.6701053884354362,0.43087445321524065,0.16191300300163683,0.11839333886720659,0.440448599766803,0.009356580974041405,0.670505025134738,0.5388613831228788,0.6628823229192907,0.7733969744316058,0.2806820149560412,1.0,0.6326910851611001,0.4169228355802921,0.07157844044220715,-0.024638625749086877,0.394570089228012,0.26448598571960896,0.2853283993937174,-0.22648754057994722,0.6215474880174094,0.45257038033946145,0.1719523287526844,0.5212900024770033,0.03497637799078509
Precentral_L,0.9282550432247457,0.5827566298729504,0.28198924992048613,0.4938674621101491,0.0840128619555956,0.5818913254655484,0.9362807039249036,0.5276230969972011,0.3681287448786685,0.5972931080694013,0.8308481794207951,0.3727710273696996,0.5250984483149362,-0.19628988389245267,0.29288059882098233,0.4229735320295902,0.17788471255863667,0.20703281520654704,0.7441607309649314,0.08071616097699996,0.13215880257930798,0.3845944780485576,0.18379802224925662,-0.0008242488145932114,0.8531870524213607,0.5832893243782065,0.19288705050100408,0.16694214958465675,0.3955341285588368,-0.1516123298581892,0.5859929422407257,0.676261701534621,0.012455615119727715,0.6620872194885522,0.127054342970293,0.49366342832080595,0.3722844383326188,0.36421725484662665,-0.10078324314437426,0.14407129951824427,0.8304305995025432,0.8896201026203141,0.6456587651982288,0.5167689268863643,0.10912980611164688,0.39742245932106296,-0.17655835157847333,0.6009825564177177,0.07098826808003517,0.07857282980110085,0.07303052950500886,0.32423651763897104,0.026980578931169685,0.682146328491603,-0.08945340510476113,0.351595545236555,0.6829161668038677,0.8969344115483976,0.7861679068726132,0.38665377860271916,-0.13111258597146375,0.9278524407882773,0.11015767272137997,0.03024471853969617,0.8459784907059099,0.014196682483396632,0.4606155494634737,0.11940562610615549,0.6499884280603013,0.32842186006582025,0.789562215146975,0.11552788762390358,0.8927144219290827,0.39442841566817094,0.7116923682285564,0.5915573082504773,0.6201674169445327,0.41645712934798784,0.6210908834154073,0.7858791169875902,-0.2511495681699567,0.5707193209742638,0.2162027677269303,0.09634773223042055,0.7365243352017221,0.2104764088933108,0.09657811014146958,0.4902514594811966,-0.2232745492515947,0.45410715394023593,0.06094266259396444,0.28127349169145927,0.6495016632175138,0.5338862835956864,-0.17993353384528196,0.20064575023411035,0.6526345244435768,0.2783900193154952,0.6573333314658429,-0.19767082336681988,0.2503588330940289,0.6065363108430074,0.21296045933494648,0.4733015486905855,0.8058037620198978,-0.09053135088013357,0.8642430269952802,0.7350510216892024,0.85300697171234,0.8894602995307126,0.05699292908701803,0.6326910851611001,1.0,0.7417934983629559,0.07944946572458164,-0.066736852726326,0.43392398546931127,0.29572322985188093,0.5350325834339494,-0.27295772677208674,0.8690637491169007,0.36880733476562183,-0.013201740312793381,0.6907649298389862,-0.190414725840015
