,Temporal_Sup_R,Cerebellum_6_R,OFCmed_L,Cingulate_Post_L,Temporal_Inf_L,Thal_PuL_L,ACC_sup_L,Cerebellum_10_L,Olfactory_L,Thal_PuL_R,Thal_AV_L,Temporal_Mid_R,Cingulate_Post_R,Temporal_Sup_L,OFCpost_L,SN_pr_L,Cingulate_Mid_R,Thal_PuM_L,Supp_Motor_Area_R,Precentral_L,Parietal_Inf_L,Amygdala_L,ACC_sup_R,Postcentral_R,Thal_MGN_L,N_Acc_R,Cerebellum_3_L,Pallidum_L,Olfactory_R,Precuneus_L,Supp_Motor_Area_L,Thal_VA_R,Thal_Re_L,Insula_R,Cerebellum_7b_R,Thal_VA_L,Cerebellum_Crus2_L,Frontal_Med_Orb_L,OFClat_R,Temporal_Inf_R,Thal_MDl_L,SN_pr_R,Frontal_Sup_2_L,Thal_AV_R,Occipital_Inf_R,Heschl_L,Angular_R,Cuneus_L,OFCant_L,Parietal_Inf_R,Hippocampus_L,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_10,N_Acc_L,ParaHippocampal_R,OFCmed_R,SN_pc_L,Temporal_Pole_Sup_L,Calcarine_R,ACC_sub_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,Vermis_4_5,OFClat_L,Caudate_R,Frontal_Inf_Orb_2_L,Putamen_L,Temporal_Pole_Mid_L,Red_N_R,Amygdala_R,Thal_PuI_L,Frontal_Inf_Tri_R,Precentral_R,SN_pc_R,Cerebellum_3_R,Vermis_9,Pallidum_R,Cingulate_Mid_L,Vermis_6
Occipital_Inf_R,0.22092146902767165,0.28792333795487507,0.17148189167616562,-0.0778897865785183,-0.09566764859839241,-0.09442850663877059,-0.04311127793673469,-0.1331052164809461,-0.04658860630327688,0.26239034504235487,-0.14326264922641088,0.2013807575218745,0.10005176734980625,0.0727577449382444,0.01877884987865903,-0.26458571680984266,0.046311768354020656,0.040619530586741726,-0.03010882307137331,0.07303052950500886,-0.02446134437721571,-0.1637836774004336,0.09557129255931535,-0.05267970225327446,0.2228488258777617,0.28812058396694473,-0.16881319230220856,-0.10976889072986205,0.05623458662033507,-0.06411892429114506,-0.09300358290608053,-0.08052234324342114,0.054750211050269545,0.287963381038734,0.29411928621144207,-0.09742631825020003,0.42641379518197237,0.1368696523591361,0.16644384975661705,0.07024116634074402,-0.08195285815724074,-0.18830017357671647,-0.10439596239308653,-0.19121806743404204,1.0,-0.032603809261609044,0.43026659564715225,0.24293055771039804,0.025002312349303068,0.20956678232008738,-0.1842665716578503,-0.14986804431202078,0.0292272835892651,0.3742823724189468,-0.1643783083719075,-0.23651478813921756,-0.015114738436914833,-0.15322156815230079,-0.05257485826138668,0.3345218653584207,0.10860520991005375,0.02525118957398563,-0.16149593564270454,0.3695724011351899,0.39158916366688856,0.02714622360307186,-0.12985139754163547,0.06854351951097679,-0.24296029658336807,-0.23448336408662276,0.14927813771194737,-0.07665770860125552,0.03605944905201738,0.000630119929614802,-0.19485202710073324,-0.265640613546133,0.0894521351512191,0.27640682415732015,-0.0033743740479681324,0.3508581536342661
Heschl_L,-0.011651150595749891,-0.05596677341433427,0.07818233552957143,0.4920529766883883,0.24483241306134146,0.1199696067212866,0.5431550889422139,0.012717629015341117,0.058891345113466304,0.2898164750659549,0.436311955149338,-0.18775763734681086,0.47537725148910853,0.6621457945707874,-0.07750828644270188,0.4152044787324268,0.5186701932766495,0.6574527105182812,0.3614590851476566,0.6456587651982288,0.22467898848295345,-0.008141755214217374,0.12905674917396304,0.19533792599387553,0.2666764345682376,-0.023716777893195633,0.5031803870105249,0.6751897046801795,-0.13004209944001432,0.3165344242968558,0.4880642601223142,0.5662563193368989,0.19299943565488192,-0.05256557079294816,-0.20808237776939967,0.5156969680727851,-0.16790469794822455,0.02357708481225143,-0.43943761296161743,-0.24359785898814199,0.5156305555148376,0.16612147825354387,0.5709391439725806,0.535175569873616,-0.032603809261609044,1.0,-0.08175478139574485,-0.016430248167202503,0.12950132733584854,-0.10170408185928903,0.7471001499209495,0.44953717306504587,0.16859207881951419,-0.1317757471692199,0.09281082409024606,0.4472710013327295,0.0656899288324037,0.44114316859359104,0.5080238765855384,0.11868303840531075,0.09294927949157011,0.4939285890641899,0.8651269996621068,-0.11912591691099839,-0.03795836160656996,0.47937636395230143,0.4661258945253798,0.6353053535242846,0.22132975666361837,0.4072530186176208,-0.22878561647699155,0.6391375080313273,0.19506961368573564,0.45268539610683406,0.2660206734453136,0.4836887630354259,-0.29290029750102003,0.17182287149538414,0.6064043163890462,-0.15385634919512758
Angular_R,0.4689320910193114,0.5766217767472029,0.2865024919935949,-0.15809443913146703,-0.10560173905932571,-0.16779846472370671,-0.2251085093197268,-0.2027704949522284,-0.05111763783906787,0.3074859879704572,-0.44763170736333346,0.49622295223926605,0.07725937784524686,0.2439265523423572,-0.277389515348573,-0.497695044404458,-0.09772392056379886,0.06144502365595856,-0.27841689245884815,-0.06896946159688778,0.07548457619929498,-0.1424548016083602,-0.17783783296347178,-0.16973983031319131,0.017059482032255352,0.5950331924358155,-0.37883580406303485,-0.17304737468842282,0.029076889412860085,0.04299801510052633,-0.27744873189504293,-0.1948314930107705,-0.029187178756604145,0.5422432514761111,0.7487320817715434,-0.318078201117376,0.7308667655537638,0.2554058310027627,0.14751527754615754,0.3222627411981302,-0.03213512135368827,-0.30158092470898806,-0.36430205647759506,-0.14883842020489738,0.43026659564715225,-0.08175478139574485,1.0,0.6451759364387081,0.09773990464587672,0.402964717375856,-0.28301288460038393,-0.4151792752314183,0.10506219648847294,0.7407991344521873,-0.32175517508627227,-0.44796398287755473,0.058155961246992204,-0.358994524880572,-0.1674390519854699,0.7794932332668918,0.14504617136794876,-0.16321613943550828,-0.33223664270944264,0.6964939429877524,0.28926048922403236,0.015653618867313965,-0.4102264334261134,0.09522463332508758,-0.3796492616476365,-0.47892256929496435,0.46639887638485106,-0.09868453393687686,-0.19050326009120405,-0.10842577813035098,-0.21083536461523603,-0.5046479956525989,0.036611026114792444,0.5112068080923814,-0.10727972040424663,0.7215589761863854
Cuneus_L,0.37443246171421946,0.5543804433078435,0.22277796461412952,0.21714915053146872,0.017809095278975645,-0.1646976532285134,-0.06419263400490127,-0.010767797350088908,-0.037354309261554246,0.5477568265786009,-0.3307685012790793,0.45260562523155407,0.3269709596436411,0.46394363538911604,-0.2654003607835395,-0.5132734544029793,0.061175453462338096,0.2782458938862152,-0.06946463937828426,0.13215880257930798,0.4826948812224997,-0.19858231186499622,-0.2579736807349389,-0.08888335300434094,0.02537645351003601,0.5085393204470274,-0.14696973386681458,-0.149996910920593,-0.2337484095460235,0.43038034954569315,-0.01612766566147943,-0.27844506445870804,-0.05049949835020498,0.43775992223454774,0.6863037156187525,-0.22293440125216477,0.5908694928569415,0.30849621783503633,0.017588335586345132,0.4315652362926866,0.06503507815948849,-0.17802807068919052,-0.13073943522525716,-0.02727092235031316,0.24293055771039804,-0.016430248167202503,0.6451759364387081,1.0,0.0871293170278838,0.28460766421170997,-0.04048014588452786,-0.2874587516708037,0.28773968348310147,0.692032017101749,-0.42833973321295826,-0.33016202705568415,0.09760408197104198,-0.3687344894889789,-0.23364402024767003,0.775875088196317,0.1526451734436781,-0.036973263201547514,-0.14780222538662724,0.8174337465320898,0.3015888454163944,0.07544151505866221,-0.3705264984652975,0.05100516003655454,-0.13194408740846048,-0.5844488053611108,0.6387574225579107,0.14786731210839513,-0.3019417160306608,0.0804315070280879,-0.18129420111246158,-0.417796090119652,-0.01221606813509493,0.36768460574763895,0.16218340402234777,0.7680809287299148
OFCant_L,0.13023144408395843,0.19753603091254943,0.34474147097225183,0.11732804048010331,0.13947455959253793,0.015646734081349947,0.1072544257611193,-0.06721068878272833,-0.01530786915203159,0.17511222110506625,0.029667831432756767,0.03508603986943073,0.17349588333248445,0.1436945079559212,-0.26589287312916077,0.013733641400098558,0.1336172596023081,0.1232513619133244,0.15807092056250974,0.16694214958465675,0.11390306064463464,0.22912300820731588,-0.09945757718626178,0.0645119513279495,0.010989919308733869,-0.012800248202949624,0.1195755328608149,0.045829612253031,-0.22818050777284712,0.13569630415469727,0.16410425841588216,0.0907215386679439,-0.03346653443077674,0.007098495772591447,0.0677539058705085,0.10230102095563116,0.17159570854834838,0.006524043775967911,-0.05199391444565221,-0.0011440673168570323,0.007854072821547563,-0.1277363750360123,0.04531968825333597,0.1966366708285136,0.025002312349303068,0.12950132733584854,0.09773990464587672,0.0871293170278838,1.0,0.04612999953544691,0.14990761479856557,0.040780899429676276,-0.08219047860636657,0.026192335250360247,-0.12608831852068514,0.07297266727017138,-0.1213227805629968,0.029800295582288704,0.07854898691664092,0.16566863512327673,0.04034740312573856,0.08542677127882592,0.0735666099810955,0.06612807982001305,0.03696142329675077,0.15849723542693195,-0.07293418036878424,0.055887328073515166,0.17255149569011566,0.02441359226297263,-0.03405547035525266,0.1391753451424921,0.02635586416411555,0.15836566694689738,-0.0463111444207625,0.11399710648427651,0.05166446439243762,0.01531894460359126,0.1180201679631107,0.043508793417868785
Parietal_Inf_R,0.23396853676970017,0.6447550424844872,0.22131527608799326,0.16110596608601654,-0.006550314765361782,-0.02917806046539841,0.14146417481854998,-0.08179657309446153,-0.005446599141104459,0.12217857594575272,-0.010535890113949434,-0.1327894213052574,0.2189817480250301,-0.144435183779429,0.14009531394893715,0.11392704783186262,0.3626709597414164,0.0869570957980276,0.1915348028013752,0.2104764088933108,0.22796125241606394,0.02208252076987388,0.34492768632971976,0.6598862727927657,0.129976194354155,0.3063463246653804,-0.020807764489512184,-0.013820300990613026,0.23785953908527152,0.3472146230979104,0.05626550658796006,0.09754517338831387,0.18390321313854963,0.41367802968847195,0.23372475290190198,0.19495000092178288,0.4625912945980663,-0.1796130889564638,0.27931200890083047,-0.1264184482887092,0.07344196593397405,-0.007814778247240667,0.10336573105930576,-0.07123908738639081,0.20956678232008738,-0.10170408185928903,0.402964717375856,0.28460766421170997,0.04612999953544691,1.0,-0.016793351765850048,0.2606526876744766,0.26287251147209995,0.0769267604391459,0.025851097060638345,0.1494053241207477,0.08373357012376224,0.19971566333220303,0.2516667006612873,0.17943269196471592,0.15848758012719794,0.36306602163724383,-0.21013335685843543,0.3838761644207408,0.3963743838387486,0.1836314671788881,0.2683957118718551,0.04675238722874557,-0.16045644854672503,0.1581420500768483,-0.08263685805858041,-0.004490422620692058,0.4260400767758614,0.3763603289645988,0.022935608558681996,0.14404413346249337,0.32267733382789654,0.2473044147307219,0.29300001014310395,0.07115002688648961
Hippocampus_L,0.0017565489140887122,-0.10280466487484813,-0.10763124023158113,0.7849337039952464,0.39047527666432674,0.24791730178976518,0.7638718331982939,0.13739180200194545,0.17608641400394634,0.33804859695793094,0.6309919241058607,-0.3225772171826646,0.6767379245278696,0.5415103346493902,0.023302510181621452,0.6196418284466263,0.7436858749821315,0.7887631722788262,0.6179226895081572,0.7743699884142018,0.5242071840292845,0.11911030778608277,0.22535085808894384,0.4540474181616152,0.34437192173883274,-0.25591861253951964,0.7832155762032841,0.6930266422242992,-0.14396435564486093,0.605183092457561,0.748221652682882,0.6742238899405053,0.188370275806298,-0.037992917339068275,-0.4147885738546537,0.6872705142197499,-0.27178792466401613,0.012023479861749295,-0.519060390772421,-0.27309622767257147,0.5312727748159479,0.4084924717421595,0.7638615076537291,0.715567809362339,-0.1842665716578503,0.7471001499209495,-0.28301288460038393,-0.04048014588452786,0.14990761479856557,-0.016793351765850048,1.0,0.6962749031114656,0.21696755429138093,-0.3501933106924023,0.13765002778559673,0.7457852466977324,0.12613040951129684,0.618041176258661,0.5018477650173688,-0.05148114514185293,0.03456084767627901,0.7234823846862334,0.7916103571074152,-0.16703306883393937,-0.08312187311787954,0.5794191467915679,0.5630536179944262,0.5385973254037685,0.4241031490888468,0.6029051413305093,-0.26735574922956495,0.7873707019087649,0.37914754595640127,0.7122411638172196,0.4251276266272044,0.7606841102763983,-0.26843585434754874,0.0989502983356326,0.8095376048992253,-0.32553155500668046
Frontal_Mid_2_L,-0.12231937575187879,-0.059137777105259436,-0.2208780584338054,0.7128401872475715,0.286138908261325,0.40789211425737626,0.8024646188742027,0.07668220795941585,0.17047495050218095,0.20322260804780506,0.6740331651775598,-0.5596816139379075,0.6086146356987455,-0.002757897786693593,0.3299066617238025,0.7535959539288325,0.853241943661649,0.5218934377293476,0.8219501058342468,0.789562215146975,0.396717957437542,0.15040023671068617,0.6182445917115311,0.8060934766540895,0.3550638444223544,-0.3015764200434972,0.7298153902650029,0.5648619236322808,0.12061277922877421,0.5323869013030513,0.7958625063874407,0.6164443794829876,0.26532034001574417,-0.015387567251937916,-0.5744304409240861,0.8075404662815171,-0.3040075056329869,-0.25163302517862324,-0.056990301085702355,-0.4466977093542848,0.45559805277273385,0.41875733502479356,0.9009971342735467,0.45336248031275694,-0.14986804431202078,0.44953717306504587,-0.4151792752314183,-0.2874587516708037,0.040780899429676276,0.2606526876744766,0.6962749031114656,1.0,0.20549858093102472,-0.6301500321795731,0.373339341295295,0.8420018401775577,0.0674194122725826,0.6941720552160627,0.5089860862020053,-0.48332090338568373,0.05710158634897213,0.8894475992572771,0.5390157004611622,-0.255984465656281,0.15852063363690794,0.5812294015238213,0.835475807578707,0.3825969493374658,0.4196714826265337,0.753008550833395,-0.5286664084673152,0.4838600502453768,0.8101922437895909,0.8362994743525963,0.3944053581934995,0.8717385229487997,0.12434871213027207,-0.161318015471477,0.784335700484897,-0.6303172070201372
Temporal_Pole_Mid_R,0.06357865863558831,0.27176678974050794,-0.03940109350833359,0.272157873641813,0.1680534186052084,0.003841180222102724,0.16596836530658096,0.14499202207877981,0.01690896561947417,0.23932232958793942,0.22374295323603183,0.050715765677623696,0.2744173004049552,0.23088053825437563,0.18043618158544236,0.19231010558560255,0.37055601154469825,0.2392217391596378,0.20509417285940046,0.3012737212529557,0.35116263051760643,-0.12205206322390748,0.1697303479712112,0.23638312399393585,0.15586529546850858,0.18081614559310744,0.14451657034133109,0.14764784776172396,-0.19531735251204796,0.1654117808952278,0.239882902458855,0.1607666383774894,0.12137877349733829,0.2563625898775383,0.19358818529625163,0.2628482728973851,0.05510270130144213,-0.03178297115959324,0.07442387634058902,0.27118727451617314,0.023024722588045204,0.17440159988607687,0.3221500033310449,0.16375333658212682,0.0292272835892651,0.16859207881951419,0.10506219648847294,0.28773968348310147,-0.08219047860636657,0.26287251147209995,0.21696755429138093,0.20549858093102472,1.0,0.13915547622198346,-0.2212528475065946,0.11939118304230996,0.2438749830590988,0.19361435857103043,0.18305886912277705,0.1604102277799837,0.27071277509982383,0.3326149700199502,0.19244114715430677,0.3080490901863066,0.24250157282309956,0.09124019866564037,0.229350338880994,0.07967655911782495,0.19226620266148853,0.04025821655042418,0.17038162071542368,0.2651039767310434,0.15225976309217462,0.25996480527044513,0.20229939220266782,0.03484874503063257,0.12409115828311555,0.2512321800282312,0.30320884301469986,0.1645921349114695
Vermis_10,0.5095677556442112,0.3902333721381531,0.2569389239678285,-0.28235260722389827,-0.18814361027726112,-0.2448653479580493,-0.39393018357156273,-0.10471571684369196,-0.06574093410979596,0.3288787259386241,-0.5417210583709037,0.7668961522210294,-0.02833279247806494,0.38098884735791294,-0.21315518862931834,-0.6450829731251606,-0.2779579064391326,0.054077679563321226,-0.48017862259570426,-0.21741811268421873,0.008629990946634315,-0.19650673691233866,-0.2710534120130117,-0.5420875012038817,0.032321657225374244,0.6749686483709226,-0.5377961189426994,-0.21679848135887872,-0.07447957771084911,-0.1662282650167195,-0.4265393511799936,-0.2830592761079696,0.057799454681134385,0.5832507523664674,0.8954182188761336,-0.4193504285048691,0.6208336320137162,0.42329589492112313,0.14764717968016572,0.5277316263187467,-0.06825333836158748,-0.22465485106849797,-0.45916017206875537,-0.22362322200913126,0.3742823724189468,-0.1317757471692199,0.7407991344521873,0.692032017101749,0.026192335250360247,0.0769267604391459,-0.3501933106924023,-0.6301500321795731,0.13915547622198346,1.0,-0.4013028336442671,-0.649638478565694,0.006525914395850082,-0.504044093177644,-0.2742392451057794,0.8847754228244452,0.17300533549490107,-0.35210476955458786,-0.28875740096303065,0.785446546783179,0.2236462071839464,-0.1423564505834994,-0.5650610332823864,0.11708728443483939,-0.371841594650834,-0.675764646191188,0.6864413971697131,-0.09816744428066504,-0.42684889363191053,-0.36254221854199714,-0.2002754918224023,-0.7729756710047775,-0.09702035539215717,0.6065642859874311,-0.24999281084440084,0.9298324395039703
N_Acc_L,-0.18960514610714876,-0.36406130565604405,-0.19937711176564196,0.01944721469509642,-0.061771140937689685,0.1720200668914591,0.11094847878679377,-0.20571665199941164,0.0790378981554019,-0.23790569011366314,0.18903830559537876,-0.3658834561431172,-0.03000526430957366,-0.22683964667228812,0.24310454658282882,0.39357257154225983,0.10425215361440841,-0.005598259230017886,0.10875379711459353,0.07857282980110085,-0.13140414308026108,0.13979112301635216,0.36781683278160143,0.24865484311118335,0.12533026480521295,-0.26131701440994165,0.15526796871671053,0.3822892417669788,0.3671650182407648,0.02125550891006733,0.10011245127775216,0.32801927294413136,0.08295929764144512,-0.07043387347257207,-0.41698296290824144,0.18861418330451366,-0.3288761027419117,-0.08578247501495614,0.01782119671843213,-0.49488915017733776,0.4211533020473038,0.3718468386784828,0.21763212745763982,0.24489243526348337,-0.1643783083719075,0.09281082409024606,-0.32175517508627227,-0.42833973321295826,-0.12608831852068514,0.025851097060638345,0.13765002778559673,0.373339341295295,-0.2212528475065946,-0.4013028336442671,1.0,0.28494233025489435,0.04128130193741195,0.31762734796137715,0.3820475568074503,-0.4227624010230582,-0.15771301971311477,0.19353753768774415,0.18220107245443481,-0.4000486673869272,0.053997834051654446,0.19669621621471606,0.42811372092278405,0.26206938442957545,0.07609413590856966,0.46500541753796987,-0.3755605336097423,-0.1066402770943835,0.29629563044726315,0.11998751239858493,0.3174264816570202,0.3608291519177715,0.029889450954156307,-0.11826274073812225,0.11165781268450137,-0.45678649634510254
ParaHippocampal_R,0.03275537074313099,-0.12213386442662975,-0.25094884741721796,0.6584707621095461,0.40616180717268696,0.2572010051701543,0.68621196841335,0.09049577042230973,0.023847816344755905,0.1326482689447488,0.6644389197668851,-0.5092436644123353,0.47210402445460786,0.06734473549769385,0.23954082082097458,0.7526471476113739,0.7010227536942545,0.4964723869249096,0.6643736261929226,0.6526345244435768,0.25902345825405276,0.1485053416819464,0.49182980520896524,0.6384715105275665,0.33216440394175034,-0.3327625516493389,0.660983512722494,0.5878198768302354,0.07965766002989498,0.4560438800142828,0.6617258693668308,0.66437304074541,0.22705233242989964,-0.06445987794908359,-0.6751563106654944,0.795303697731878,-0.40417180915473544,-0.2866620250560955,-0.19518128084720318,-0.4176402493003737,0.44419752681383806,0.4235320519403798,0.7258119179744006,0.4940026172823924,-0.23651478813921756,0.4472710013327295,-0.44796398287755473,-0.33016202705568415,0.07297266727017138,0.1494053241207477,0.7457852466977324,0.8420018401775577,0.11939118304230996,-0.649638478565694,0.28494233025489435,1.0,-0.035676542701011914,0.6835925085387513,0.4645423983679163,-0.4061510343438854,-0.06783836282390607,0.7454212207288243,0.539353850006681,-0.4210464775370766,-0.07164982360977602,0.5135970847164935,0.6987257560294727,0.29321904123501014,0.3421468571347981,0.8041641090638674,-0.5656628051515453,0.5548420134691886,0.6756288606629145,0.7106743336399963,0.3916278356354567,0.90586809778124,-0.08525680134891157,-0.06685126592087552,0.6840765070977574,-0.6800296036712946
OFCmed_R,-0.13437896254115025,-0.0551934860429942,-0.0695112799976481,0.1255724405605206,0.020222391836437436,-0.0720764818923777,0.10250134510378991,-0.014087214714219283,0.11835543128895346,-0.009925282479896458,0.06877877158764757,-0.056396735926770164,0.1487919937083335,0.08250511719076035,-0.04780566357123723,0.055451806787473,0.1436643002853663,0.1005503495874551,0.08691844145125965,0.11836209656741797,0.2229767008923225,0.02292154466596204,0.11467555308176208,0.1120230508865666,0.09738949762341192,-0.09523764625962453,0.20460697858463323,0.011792445249014068,-0.08051012922643079,0.14390766229197324,0.11643277681894947,0.054296104310177035,-0.07867000992232198,0.04022458053527852,0.02855161069911206,-0.030986391200274976,-0.10771388121701823,0.22531835800818836,-0.13096690202906017,-0.06429275154282367,0.06328560948371197,0.05223470854455084,0.1026311034548148,0.07985407586840358,-0.015114738436914833,0.0656899288324037,0.058155961246992204,0.09760408197104198,-0.1213227805629968,0.08373357012376224,0.12613040951129684,0.0674194122725826,0.2438749830590988,0.006525914395850082,0.04128130193741195,-0.035676542701011914,1.0,0.10521094450151942,0.06183488581348975,0.043527253779698995,0.06462828947466863,0.09414307785817805,0.06855082715692688,0.0895469704738497,0.15877472535166282,0.06828184442433621,0.06256162232158236,0.08355384314148931,0.10432158340811189,-0.013077262551413577,0.049254063708047365,0.06540325259327927,-0.0067866596411122115,0.0916426060986741,0.16197034335315288,0.010619786937850859,-0.0977062481522607,0.07987892531248084,0.12487055687620965,0.05800911780894091
SN_pc_L,-0.0113581893276975,-0.16801730859433764,-0.05997344908027847,0.3949724918716085,0.29041985655972063,0.0964375956174011,0.5042106707401915,0.005179616422386975,0.14617980565292057,-0.11793432168824892,0.6088137487457826,-0.4353533220451623,0.2818235253267185,0.029697694894320954,0.21080620434505074,0.8802549889029757,0.5837089859936404,0.3425478351795537,0.44205612682078865,0.49366342832080595,0.12351522014803297,0.1324671757258357,0.5285310964986448,0.5478439128784955,0.3106266318549271,-0.25810970859823534,0.5165996784787193,0.5684118671584272,0.17055548350963895,0.26330619991877235,0.44702354291475355,0.6810093429091214,0.3742970862085479,0.09221618669501096,-0.5264915882041278,0.6796668581270818,-0.28421261121373725,-0.2817555437466422,-0.17800098358899435,-0.4061056078435552,0.3394477938900763,0.2959924789815189,0.6449778809851094,0.36746322106460183,-0.15322156815230079,0.44114316859359104,-0.358994524880572,-0.3687344894889789,0.029800295582288704,0.19971566333220303,0.618041176258661,0.6941720552160627,0.19361435857103043,-0.504044093177644,0.31762734796137715,0.6835925085387513,0.10521094450151942,1.0,0.6598556191587731,-0.3525078331537411,0.06529937027143502,0.6703053954205098,0.5186738844120158,-0.3362511557072443,0.030922307022939525,0.3526607306773536,0.7745738375798364,0.35272476760693544,0.33813390012291034,0.8187578093960383,-0.5110105906418633,0.35420818048284086,0.6053077849109052,0.5178190173732106,0.43386465288484977,0.7312224247689223,-0.03907822207978564,0.05663814579688644,0.5268261775040789,-0.5528837172667589
Temporal_Pole_Sup_L,-0.03793292469579829,0.016048375029527207,0.05998873947668074,0.21917117922523696,0.14762163229012282,0.0177869709805588,0.32580279803112333,-0.10502890087140665,0.08757574012147747,-0.1263874688027394,0.3748379691068753,-0.28879228358653547,0.15859274879505414,0.18794967506861798,0.25538946955755476,0.629630372369002,0.44213088610779694,0.3021417623452144,0.19773647687960816,0.351595545236555,0.11214046052246263,0.015508523645221487,0.3310555041128013,0.4034294025394521,0.29294985192692935,0.026902880333823112,0.29663448820380545,0.6048980831050755,0.24453785177300377,0.19335801882014794,0.23968452724010925,0.6126048876692124,0.3465907752192207,0.15933076740102836,-0.26091813508089173,0.524932474073058,-0.15582833096322568,-0.20418580849841733,-0.10671927334042053,-0.3372672645170939,0.3498724170875646,0.21391201249850994,0.5011290007927545,0.406634290133769,-0.05257485826138668,0.5080238765855384,-0.1674390519854699,-0.23364402024767003,0.07854898691664092,0.2516667006612873,0.5018477650173688,0.5089860862020053,0.18305886912277705,-0.2742392451057794,0.3820475568074503,0.4645423983679163,0.06183488581348975,0.6598556191587731,1.0,-0.14908121450093334,0.06509571359613964,0.5318794273280019,0.5535278002517531,-0.16729533303973326,0.018151286111052996,0.3491948346243436,0.6836701320085885,0.5036477356659457,0.27894795931163996,0.6605223716061727,-0.3443033426898555,0.25683718022377205,0.378278450963944,0.3278506242175973,0.34337244758122637,0.4915349141978433,0.04022459896311823,0.2388231124817134,0.44426858177382106,-0.30927475216379646
Calcarine_R,0.5604296311427902,0.49804359577815804,0.31234953213460226,-0.022867777923343248,0.05204866592167892,-0.23889006155151146,-0.1687432480245847,-0.07454754681172593,-0.06064703237328493,0.443844822461239,-0.41942278487421175,0.6275454313194838,0.18814256330865853,0.6135103925011384,-0.38016728059091176,-0.5115478543456285,-0.07666345009970241,0.3047235723242654,-0.30683935682765634,0.012455615119727715,0.21089607106535047,-0.18396590432461896,-0.2926558617881094,-0.36293358000970655,0.10780454307644492,0.5951145486919294,-0.3124204310986811,-0.03358189145597674,-0.1963685234595268,0.11562439734708498,-0.2233171377970034,-0.12353627362160291,0.013775640463614807,0.5438056328890845,0.799634097501036,-0.2631273304212857,0.6437234985181179,0.4033134383093325,-0.1078029772400047,0.4314537060326402,0.1069664871732358,-0.19882148720592943,-0.30710654619661093,0.021792807853277373,0.3345218653584207,0.11868303840531075,0.7794932332668918,0.775875088196317,0.16566863512327673,0.17943269196471592,-0.05148114514185293,-0.48332090338568373,0.1604102277799837,0.8847754228244452,-0.4227624010230582,-0.4061510343438854,0.043527253779698995,-0.3525078331537411,-0.14908121450093334,1.0,0.16964741127900246,-0.1748446000780554,-0.08845923054203791,0.7626414082874571,0.17101644199326085,0.04897193106494207,-0.48569784229437485,0.23696057995686917,-0.2776204761898506,-0.5334257673005973,0.5801709740778235,0.17070641017357213,-0.3714108551095025,-0.12350410805977959,-0.1678160093557659,-0.5178702664596097,-0.19649078226149588,0.6373410704720281,0.0036946836358731187,0.8593258620928501
ACC_sub_L,0.10875118504179122,0.18429566135808853,0.1955675299464613,0.04521741207197832,-0.025064388843156652,0.12238596262323702,0.02314130748614344,-0.0059120161109510365,0.24259599180023328,0.16422180551558782,0.17840084245804025,0.08570820415800534,0.1480480107421554,0.12972983288901138,-0.025383349054775132,0.09736149387638371,0.19665717116807674,0.17962303809657937,0.1458014921248615,0.2162027677269303,0.12020863012896216,0.03233398952561361,0.05923288373433658,0.10062888872496556,0.24653739674558106,0.22276647356460624,0.0814841234572488,0.03267781221101051,-0.07907037230029687,0.04069281661384852,0.1427636868769659,0.0854829193754104,0.07459552849014109,0.14644839583140645,0.22769025938029977,0.14822929989436615,0.18564936049340594,0.11577383443216824,0.001612774137446046,0.10657643964985408,0.1523606024913697,-0.031216439154792594,0.08641371160411179,-0.02720586095782101,0.10860520991005375,0.09294927949157011,0.14504617136794876,0.1526451734436781,0.04034740312573856,0.15848758012719794,0.03456084767627901,0.05710158634897213,0.27071277509982383,0.17300533549490107,-0.15771301971311477,-0.06783836282390607,0.06462828947466863,0.06529937027143502,0.06509571359613964,0.16964741127900246,1.0,0.10102170016353083,0.01111417876829506,0.18247545786881436,0.2321182605533167,-0.02313209682851435,-0.0013705573695893857,0.02696143196106202,0.0079439153605628,-0.03293576015514866,0.11207258022507977,0.09273011610134826,0.12674573138700193,0.1588397785493365,-0.05297730188297828,-0.02188524209767803,0.046509477652784334,0.2174344639085912,0.08790012583268351,0.14400712865659188
