,Vermis_7,Insula_R,Thal_MGN_R,Thal_VA_L,Thal_LP_L,Cerebellum_8_R,Postcentral_L,OFCant_R,Red_N_L,Hippocampus_L,Precuneus_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_6_R,Thal_PuM_L,Rectus_L,N_Acc_L,Red_N_R,Paracentral_Lobule_R,Frontal_Sup_Medial_R,N_Acc_R,Cerebellum_6_L,Cerebellum_Crus2_L,Cingulate_Mid_R,ACC_pre_L,Occipital_Sup_R,Insula_L,Putamen_L,Heschl_L,Occipital_Sup_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Angular_R,Cerebellum_4_5_R,SN_pc_L,Cerebellum_Crus1_L,VTA_R,Thal_PuL_R,Postcentral_R,Rectus_R,Thal_VL_R,Thal_PuM_R,Frontal_Mid_2_R,Cuneus_R,Calcarine_R,Pallidum_R,Cerebellum_4_5_L,Putamen_R,OFClat_L,Thal_VA_R,ACC_pre_R,SN_pr_L,Fusiform_R,VTA_L,Thal_Re_L,Thal_PuI_R,Thal_VL_L,Amygdala_R,Occipital_Inf_L,Vermis_8,ACC_sup_R,Thal_MDm_R,Vermis_4_5,Lingual_L,Vermis_6,Temporal_Sup_R,Thal_IL_R,Temporal_Mid_L,Fusiform_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Caudate_L,SN_pr_R,Olfactory_L,Thal_LGN_R,Precentral_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_R,Cerebellum_10_R,Cerebellum_7b_R,Thal_VPL_R,Raphe_M,Frontal_Inf_Tri_L,ACC_sub_R,Thal_LP_R,Thal_AV_R,Raphe_D,Temporal_Mid_R,Angular_L,Thal_MDl_L,Frontal_Inf_Orb_2_L,OFCant_L,Temporal_Inf_R,OFCpost_L,Parietal_Sup_L,Frontal_Med_Orb_R,OFCmed_L,Pallidum_L,Thal_PuI_L,Calcarine_L,ACC_sub_L,Thal_PuL_L,Frontal_Med_Orb_L,Vermis_10,Thal_PuA_L,Amygdala_L,Heschl_R,ParaHippocampal_L,SN_pc_R,Cerebellum_8_L,Thal_AV_L,Frontal_Mid_2_L,Cerebellum_3_R,ParaHippocampal_R,Precentral_R,OFCpost_R,Cerebellum_7b_L,Cerebellum_10_L,Temporal_Pole_Sup_R,Cuneus_L,Olfactory_R,Cerebellum_3_L,Frontal_Inf_Oper_L,Parietal_Inf_L,SupraMarginal_R,OFClat_R,Occipital_Mid_L,Frontal_Inf_Oper_R,Cerebellum_9_L,Vermis_1_2,Temporal_Sup_L,Cerebellum_9_R,Caudate_R,Parietal_Inf_R,OFCmed_R
Vermis_8,0.060822128757919994,-0.22609507436769335,0.04981584822394554,0.07478876355721745,0.29450887298730355,0.2515570381601255,0.47421972066797224,0.027891145978215178,-0.03686043013943986,0.40949309254340144,0.24903685967301464,0.3951185667277468,0.3876416687009387,-0.10842741469582134,0.4533397351352841,-0.03562666424594786,-0.22732517959442577,-0.18465522051949573,0.27330521577197275,0.14589006971115986,-0.18465773630998478,0.19266049168192712,-0.1498014925939204,0.25736379793259284,-0.21784054033193714,-0.20833567679484793,0.35634459941200974,0.09771907749999977,0.28809651684587567,-0.12799563669465164,-0.1506207690524702,-0.05039364047288682,-0.15245929767844216,0.2794745316237539,-0.08519832780294677,0.1615577456540216,0.23004947912439125,0.3941887233044872,-0.10733937791577489,-0.03146193797838335,-0.048760795523842305,0.31025195618542983,0.17702766050147178,-0.23742678516451762,0.09552942560770085,-0.10745779328084096,0.4815992384092359,-0.2384407808323222,-0.15513934026341006,0.051825918100203816,-0.3335438343803915,-0.06014478742658614,-0.08928870539596441,0.15000262315549615,-0.21415834145340523,0.14755268596934093,0.29874144026281535,0.21206946221050527,-0.08669537738997303,1.0,-0.2816708667345757,0.25023361473346983,0.04510109992810771,0.08710586919160464,0.11722170852571814,-0.10233077552721598,0.12952801554841575,0.4263011339634538,0.0843110915017378,0.1839171809170732,-0.17993228184015536,0.29551490405279845,0.21121239682626053,0.13166498791970654,0.06154997232747672,0.38665377860271916,0.340000382179075,-0.4042013999856664,0.10319398790575599,-0.026607404218568154,0.03761203424930489,-0.0974253980850565,0.2671494214482895,0.016474282553770855,-0.2835861978967517,0.3388273516791168,-0.10488436524926123,0.0783586004042137,0.2192627482181194,0.1480943969029894,-0.12850926106753624,0.07085056418045343,0.22080451394665523,-0.2400438015317368,-0.020764975407714565,-0.1319087412004525,-0.2162952231489521,0.15459785571385384,0.49832908622073596,0.15613675062887325,0.15488420869444414,0.26855604935857413,0.27689705443406465,-0.000717439411451667,0.18993440846843399,0.055330384074189456,0.1239639077489377,0.20685114651499098,0.07222079692388109,0.24341623247768446,0.21974090799375895,0.11085844655022885,0.12054936555914939,0.1342742834438827,0.2649438803994076,0.040202262721965074,0.003590458947502731,0.33360107969606345,-0.1861388914714691,0.13333792261759433,-0.39956536775198254,0.46741214773863665,0.06928062130575656,0.4725664369925402,-0.376297772034055,-0.43518683721276186,0.1149989447709036,-0.012987911271643334,0.1477318565251836,0.2737126874207325,0.4545327527305901,0.1824008053155571,0.15391534463676204,-0.46325578561791636,0.09606353366497043
ACC_sup_R,-0.3385914730192264,0.43285719666370875,0.3662815295036015,0.579237080390452,0.019150247946202195,0.14606712153097712,0.24270062232860315,0.33367091034088264,0.5253441835211594,0.22535085808894384,0.09581737356961725,0.01536389206063474,0.00021331769421147572,-0.051088456190067376,0.20453014662228852,-0.07154408630521661,0.36781683278160143,0.5915765786504176,0.38078674473045604,0.6243950359742957,0.04604206636072509,-0.2982292523470554,-0.11660026883477603,0.5505111098270657,0.4970276848883341,-0.07024448174607693,0.20346715852933436,0.3085473753173701,0.12905674917396304,-0.21184472403932328,0.3310555041128013,0.09557129255931535,-0.17783783296347178,0.4832582872815822,0.5285310964986448,-0.19245914897550795,0.31810556843338433,0.07611011031247017,0.4689536256350524,0.22481678890129922,0.550741647766373,0.40566295613668507,0.5884604153044868,-0.12972456206403107,-0.2926558617881094,0.21415623701609757,0.056370707054518486,0.4307853060266342,0.42775856339726437,0.540517116939091,0.7939635714217081,0.502377992165148,0.3501107250066832,0.36718994939284716,0.32435809839841817,0.4192400979978707,0.37944373542960214,-0.43539310727034436,0.4160377777149876,-0.2816708667345757,1.0,0.37938889472207205,-0.08460054658401044,-0.1931966962427545,-0.38601186197027515,0.22216924480497038,0.5143787759756329,-0.4601131210438108,0.3150130388302038,0.1697303479712112,0.8294618336991036,0.43802027074681893,0.19874000668294284,-0.06349201382298235,0.4732884516637062,0.41645712934798784,0.4629936706340554,0.7819888964096215,0.10528137595039576,-0.3120917382524768,0.64937134767493,0.11095065066321971,0.4431917925752374,0.36547735527867403,0.509247927158133,0.06226726774413716,0.410702456677733,-0.25860999566649173,-0.4916861370927551,0.3395921856378961,0.6576321873501869,-0.09945757718626178,-0.3495810761065923,0.4168433849409761,0.18729597345444554,-0.2056188693149318,-0.1211946618255957,0.3618619381617677,0.06045792326834,-0.38780420412361666,0.05923288373433658,0.13816550220398185,-0.211413988140432,-0.2710534120130117,0.22196210072491632,-0.009224117936629259,-0.08113218140495049,0.3409264183002249,0.26032168693442065,0.3680667832045894,0.3818620890025378,0.6182445917115311,0.47008171625745576,0.49182980520896524,0.4504627730807664,-0.05521975081987313,-0.13511004638851531,-0.19779752231981407,0.10386653588608365,-0.2579736807349389,0.4290536041042906,0.2532271638068068,0.06031020922586952,-0.09455910984258485,0.5003250876745964,0.3388224801871888,-0.3047593445043519,0.2704832749363105,-0.2623136549082246,0.4635219671038737,-0.30969015411543455,0.015595174661959216,0.39484081908311985,0.34492768632971976,0.11467555308176208
Thal_MDm_R,-0.05155276932240316,0.20395500673325492,0.5922043343437126,0.7065904312686728,0.500345953553704,0.4263850949009901,0.7301016468371467,0.447265577676924,0.6553319686445424,0.8503119339445098,0.43181657034569937,0.28598422401860113,0.2935943567630755,-0.06114387302047883,0.7959274716247772,-0.06341607487108489,0.25218945855694214,0.6307543881788648,0.6827722869895537,0.7087698695662734,-0.05820434660261015,0.0651880254244699,-0.19118180599522275,0.7229667301696214,0.3249030612908192,-0.2251986247146003,0.7687058482480456,0.7268915309071865,0.7541838975000332,-0.32706535067663706,0.5787551453250768,-0.09995129828368898,-0.1492846482118145,0.5920333378350241,0.5930774667344089,0.020275803243606776,0.5513396904767633,0.3283014835828237,0.36416051322473453,0.27283140007390977,0.6552679348154404,0.7147337444389293,0.6650646737419773,-0.2080347337373378,0.04720415866879137,0.2994922294155892,0.6172835110907845,0.3203709498182866,0.013083327858033292,0.77639396860354,0.40575971427930224,0.582930929282668,0.5306884371211074,0.5129698973534297,0.30109073078704357,0.4891861927397316,0.8676351524555309,-0.2880892237840567,0.3404488709113243,0.25023361473346983,0.37938889472207205,1.0,-0.12611042008358153,0.09859494040984376,-0.26067177502636035,0.2054998949364048,0.8109550354204275,0.2028543270215919,0.3900678786377862,0.16381501265383402,0.4910821448331928,0.792531110773888,0.35343332100439856,0.10869172943782596,0.6410995460534801,0.7441607309649314,0.6888753003269016,0.26743676259085863,0.1555545028602648,-0.27069990152341533,0.7985367085289402,-0.11379508940196387,0.7407660134899476,0.2696637565348575,0.271129417556621,0.7176681687423813,0.4102877035156825,-0.21598365162708638,-0.14938986946009894,0.6339822514888674,0.5760111421105046,0.1596624284733033,-0.31990120368194847,0.044143281709886295,0.22259961610643916,-0.22247436815137914,-0.04516941390740563,0.7842599476323537,0.6934598573693348,0.033940609642182845,0.10357306418144606,0.27677986874589694,-0.02590000190228891,-0.2142255844076086,0.6579008410503098,0.10064630552214011,0.286012874746108,0.6557698893084695,0.4017771154769532,0.3475131768671434,0.5414358869040815,0.6547032426111614,0.6834357513165191,0.6902553793630815,0.6380313944178673,0.004463310265322344,-0.15394742795131347,-0.03667974001256477,-0.07722359885851891,-0.08474045084749736,0.030982894235271237,0.6307318979205078,0.33447705980127257,0.34013849588012857,0.06643191699310348,-0.3630569725428444,-0.302530262014291,0.1598837006093557,-0.20951348467657938,0.5867512081212157,0.48502840649394596,-0.029743343411467667,0.7005113083800669,0.04230044499034179,0.03784364538642101
Vermis_4_5,0.6798100056019074,0.6325910518237362,-0.6520199909369649,-0.21226421595573072,0.4316806360118304,-0.2853837020689136,0.10316425952268207,-0.6580242431180235,-0.5960032852720486,-0.16703306883393937,0.29396651100000204,-0.1601017884706933,0.0005613875701623606,0.6215275510966264,0.22436217043840684,0.5280817089451486,-0.4000486673869272,-0.5778376525284162,-0.0682628647319587,0.05249162616443094,0.587208482362499,0.7784943564448041,0.7249408476744627,0.1221709048446326,0.14901101506403805,0.6382421904467245,0.19462090469737633,0.16621166985402766,-0.11912591691099839,0.8843599302689523,-0.16729533303973326,0.3695724011351899,0.6964939429877524,-0.007850452909964936,-0.3362511557072443,0.17200126722884682,-0.36410815364092075,0.5140456846296776,-0.05738286696064701,-0.38928971610046276,0.1913475070820741,0.22312760623565864,-0.2238873654037212,0.8452886022670614,0.7626414082874571,0.4553842132979279,0.20706229349886154,0.5600818914436039,0.4237666316204312,-0.2748158123117578,0.0002792037842251299,-0.5099223692013161,-0.0354616232637662,-0.43535709752296625,0.04754715495414535,-0.24543374798772097,-0.11613218464145153,0.5835462384466106,-0.319819391383021,0.04510109992810771,-0.08460054658401044,-0.12611042008358153,1.0,0.8402009650212208,0.8364196148920724,0.3700628835890197,-0.16916298879690467,0.4846451366411142,-0.5388154115114351,0.3080490901863066,-0.12377827156561101,-0.22703146441387334,-0.1528127443451647,0.011146381771248002,-0.621310596851347,0.11552788762390358,-0.09245920835133062,-0.09479919416553295,-0.14044476923505925,0.8155247967029621,-0.11869325439771237,0.5317888514042357,-0.15289556924800762,0.036032756987816265,-0.22917632255170745,-0.1346760278487195,-0.13034142344089883,0.48318170331799654,0.7862675867959416,-0.004168640161042027,-0.31178574799204634,0.06612807982001305,0.3956534173041462,-0.09878715831084882,-0.053088812213421294,0.4818254924461038,0.15893313805949874,-0.19143902452085337,0.014886428063192245,0.7354260019896666,0.18247545786881436,-0.047595198460479916,0.32391777958929685,0.785446546783179,0.08286543430660066,-0.21677413312228397,0.45198886896278434,-0.5829506059334717,-0.1414609210107317,-0.2719051392349348,-0.42725543401745736,-0.255984465656281,-0.5046583866947673,-0.4210464775370766,0.0696569348120973,0.4951082672930909,0.6438416919713462,-0.024329184249422507,0.29331354863145853,0.8174337465320898,-0.036745872674391736,-0.2382283560541173,0.6598398826653571,0.41469531369776397,0.4659033560535664,0.1757385205203994,0.7938187495386337,0.8221680119906933,0.6935022516100684,-0.33003176974969745,0.3369401976324425,0.40194897871281804,0.10344032004615046,0.3838761644207408,0.0895469704738497
Lingual_L,0.7906474394286933,0.6342095562623039,-0.5315912677323427,-0.12942105955889144,0.4961757012219046,-0.30076647723240413,0.13258524592328078,-0.5847976412833619,-0.4725694001087091,0.016787752315094547,0.25792378998874366,-0.1692444139500405,0.15961058113203147,0.6004952834550206,0.3880924676534006,0.49291277303856007,-0.3598767995252833,-0.4464500814949281,-0.03532867218175116,0.029380323931688147,0.577095875278811,0.8879685962502618,0.6754113310095581,0.07423803623191255,0.006686027544382809,0.5951741587189727,0.35680240055791096,0.3042446262709749,0.0888115317494017,0.7628819396321569,-0.010603851002974181,0.2818756218824244,0.7292664891426296,-0.10151674686899087,-0.22433933008346646,0.2423326463407167,-0.3560724181975461,0.4553944334643156,-0.1638195935471596,-0.37829606406696054,0.2118525475732486,0.22192054727109156,-0.25541598782678504,0.8194774657793517,0.8969857009561988,0.6024124122627144,0.3350311287274856,0.6125854240131853,0.1982554824585906,-0.05756947320432552,-0.0943570909558017,-0.39255527795973266,0.0833762922243799,-0.4102397478592311,0.11230033385493007,-0.3159378915679213,-0.0012573275393620987,0.5509553494334116,-0.36209239758279693,0.08710586919160464,-0.1931966962427545,0.09859494040984376,0.8402009650212208,1.0,0.836125296523236,0.5184039009180721,-0.027060872311599093,0.6237225143331975,-0.5313307973731414,0.2276272137462297,-0.21966043122902065,-0.14571820482491932,-0.1042200278100183,-0.024436509361710903,-0.5233998959721109,0.127054342970293,-0.10898097328311965,-0.15612888983213422,-0.17691545956832877,0.7834879801941894,-0.0512804404298587,0.3434169258858442,-0.09568863961898905,0.04702429017953417,-0.3202910936732799,0.09378405428808201,-0.06004634457732777,0.5616954466200056,0.8147248666172745,0.17870657399107293,-0.29704933549853796,0.1777205626362174,0.4016265746619626,-0.27293810103354954,-0.14144773496485746,0.5215732325620358,0.24954875086632497,0.06678114324746194,0.19168660241794233,0.8916236925647089,0.15889996308112872,-0.18422935472134466,0.31729106116534495,0.8021924988295591,0.3292323122248682,-0.20759738644460587,0.6873464863569493,-0.45962234712738864,-0.024188076182806783,-0.3555582187906457,-0.3637818082319191,-0.2858649925265747,-0.41280163469755726,-0.29865373525777633,0.0413045634661895,0.47783938246568414,0.5465100470024078,-0.10938752990905733,0.2561891923210873,0.7853078281061411,-0.10775682336205425,-0.22802705654532252,0.7189342891884872,0.3632026321233164,0.25604872586449856,-0.014655128830701265,0.6944052861128659,0.7410523606780028,0.6784965607581289,-0.36227693965649166,0.5509446101767663,0.3193939401089606,0.13001583628934274,0.30433049278877705,0.016978126312047263
Vermis_6,0.7596836530153908,0.49726992672290354,-0.7655156351594651,-0.47819191806240297,0.33093214775218893,-0.48109168506878636,-0.1895586990941716,-0.8311411349251081,-0.805608102244788,-0.32553155500668046,-0.04886931167194213,-0.32090193913176696,-0.0907501756670372,0.4820917960631949,0.07188781844604882,0.5277705307199947,-0.45678649634510254,-0.7643609903137681,-0.4173679369928848,-0.3368462458595491,0.6159418444394111,0.8420317574563188,0.6455677143957044,-0.27286550559343564,-0.0634063055766316,0.7106737442262328,0.08631359991607097,0.061877707041209186,-0.15385634919512758,0.8233419685635797,-0.30927475216379646,0.3508581536342661,0.7215589761863854,-0.4249098942430353,-0.5528837172667589,0.13308974452797082,-0.6125510690080871,0.3366371129874603,-0.4921215060107105,-0.5396153301193402,-0.042359267418425585,-0.08836188462332739,-0.6010704212820573,0.7850551105684832,0.8593258620928501,0.5193433108013509,-0.009434569240864903,0.41810862636596174,0.17973713659157528,-0.38251866660735295,-0.2984994697697632,-0.7034749458927465,-0.2906912609916033,-0.6809672755395314,-0.05140098544000837,-0.6109394884017968,-0.2913781385377739,0.7490933553196719,-0.6089860533228053,0.11722170852571814,-0.38601186197027515,-0.26067177502636035,0.8364196148920724,0.836125296523236,1.0,0.34722809154993534,-0.4040823714476693,0.600520260486281,-0.8050337725742335,0.1645921349114695,-0.5182074050076527,-0.46352972821085753,-0.2428582013308935,-0.03489688798805946,-0.8258683587390725,-0.19628988389245267,-0.4131777306443773,-0.37047255093201725,-0.28235870239030364,0.903935879153137,-0.4203844999459646,0.4656214063354314,-0.43840198219187243,-0.13681169285669134,-0.44278110073979676,-0.16686545314964155,-0.28985511247649914,0.6740398908544997,0.8784335291437493,-0.09459003682431294,-0.5737994912405722,0.043508793417868785,0.5261360650188924,-0.24590683320702209,-0.421119924698971,0.5779254674607494,0.23591727016397424,-0.2344962225255537,-0.09793425242653445,0.8597592649498152,0.14400712865659188,-0.24402169868627815,0.39730335478644885,0.9298324395039703,-0.01795196657305899,-0.25616890964608097,0.5447736967897318,-0.7723846349735988,-0.18867296467194378,-0.49047777989749936,-0.567624803093155,-0.6303172070201372,-0.768553796280541,-0.6800296036712946,-0.3196996265802806,0.4965818857446914,0.4845344727165042,-0.08448018970271556,0.26091012122365037,0.7680809287299148,-0.1316523586324461,-0.4607559590079263,0.5805972549955524,0.1610794350189224,0.04804753531749193,0.08664417895887447,0.8197903320398237,0.6521753738331966,0.8492609963733072,-0.6253758666643731,0.4092563102255154,0.3258441316709314,-0.1487441412454033,0.07115002688648961,0.05800911780894091
Temporal_Sup_R,0.2588609266094244,0.6568082430009522,-0.13443818065052668,0.1039551862198236,0.1330123939516256,-0.4490021450918049,-0.006246834387537416,-0.3508048137165789,-0.15500972305205382,0.0017565489140887122,0.021505495098536873,-0.1683990303098583,0.03090875252139701,0.2141948436681302,0.242836214652962,0.2557835705062381,-0.18960514610714876,-0.04707875700138651,-0.025521086000933113,0.06331781270099462,0.4689374050596309,0.44813276325642065,0.33825068293266464,0.1356923220067101,0.06831503805629413,0.3003755515646284,0.1419331047772828,0.2347767603081326,-0.011651150595749891,0.3316946841257586,-0.03793292469579829,0.22092146902767165,0.4689320910193114,-0.0502231311109012,-0.0113581893276975,-0.03147169791384165,-0.3219359338891261,0.3543846412679505,-0.15316936802095132,-0.25814788581090925,0.34435506390824544,0.30153717944373487,-0.11469566859276016,0.46429100371780924,0.5604296311427902,0.5294306537154361,0.0880314760655667,0.6664776551610672,0.22563239312069464,0.21888780172561473,0.18486343221496843,-0.14800790295618124,0.08715603292916196,-0.31371377353606605,0.24550555314983888,-0.11906644728206293,-0.0009775215331084032,0.1792353314443416,-0.3687353027933861,-0.10233077552721598,0.22216924480497038,0.2054998949364048,0.3700628835890197,0.5184039009180721,0.34722809154993534,1.0,0.15648780102259693,0.1531816270181185,-0.3695883034068834,0.06357865863558831,0.16105857964747244,-0.02209657533029164,-0.07301677514455708,-0.2568590987398893,-0.17818076755093595,0.09657811014146958,-0.11634512023449407,0.2541018579651806,-0.08034948319199393,0.3716640030862372,0.2674201858067127,0.4149722245389464,-0.1544893585944605,0.1458299728448147,-0.022880875570468952,-0.003215361984937414,0.24847348333842822,0.6339093356299268,0.2477880036321664,0.11381589719752268,-0.13770699127516312,0.13023144408395843,0.35666786354844465,-0.1299352878580928,-0.286326156887795,0.18957463223550053,0.13456006859143352,0.07204504579887833,0.16080191539221705,0.4907343810530634,0.10875118504179122,-0.14285252157458783,0.09061211777293272,0.5095677556442112,0.27044958990899115,-0.017150966791532832,0.6334760948648364,-0.24587809982097691,-0.09307940563757218,-0.25974839577009307,-0.09754632504511834,-0.12231937575187879,-0.13382326671414513,0.03275537074313099,0.05480280067162731,0.18302491549676062,0.1022008745126174,-0.15221549293717943,-0.04589548342909622,0.37443246171421946,0.05027454144509415,-0.18519373077352352,0.3189618664690039,-0.017536629433003232,0.2434659275544871,0.1120477710284314,0.27982734066382176,0.5973911231023654,0.3521066328478806,-0.16593063174618203,0.15781103080004488,0.20804697154920887,0.2233462607890873,0.23396853676970017,-0.13437896254115025
Thal_IL_R,-0.13712278936325703,0.15584278345286726,0.586867129055363,0.8196448238593436,0.2642459820572489,0.4859622533958552,0.6903957281930895,0.5132320265869541,0.7322716417518096,0.7490119701456072,0.44444100392972924,0.2372808826075846,0.29507964719897134,0.0175675164899302,0.6644036226566049,-0.1465807144298144,0.2525478252426734,0.7140710013446595,0.7426325303036433,0.7736552940082582,-0.08580898162535532,-0.1166443738846018,-0.2402343247389995,0.7604553209004786,0.2285497298312336,-0.3156077177472912,0.6212654833795476,0.5067692155711905,0.5631741838386003,-0.38581571721664215,0.5212385596048732,-0.11756043759960187,-0.2598008590638912,0.6969677415905605,0.6524716910458319,0.07434918962083906,0.5511792065202868,0.23972092397058314,0.5588708060053,0.295640410381508,0.5810326304294657,0.6966086828138986,0.7680773759714103,-0.19295242896779832,-0.13805257978162547,0.16968695336240341,0.5635027852256933,0.27667173110899407,0.0058671376845310045,0.6910878992684715,0.4950979728524964,0.6792840842640396,0.6448852090103928,0.5634272847881812,0.42235788188733,0.6802708465496736,0.7304279338957785,-0.4145141572971437,0.4177456560543765,0.12952801554841575,0.5143787759756329,0.8109550354204275,-0.16916298879690467,-0.027060872311599093,-0.4040823714476693,0.15648780102259693,1.0,-0.03466491254892553,0.5492648599418788,0.15055563501932331,0.6643849453529508,0.752180593918539,0.394674006288084,0.060211539977949105,0.7418130515351523,0.7320340303033966,0.7258126178975364,0.4515745529690542,0.1782538039132948,-0.3884656953774491,0.8477963230004973,-0.1628004080914451,0.7639337971552587,0.31336198485323496,0.3221819839294654,0.48001374030687116,0.4261580332471147,-0.3744945188666997,-0.3457022145137179,0.5572000328364168,0.6657977025397617,0.12989184338324825,-0.3612808544349874,0.2579667771770928,0.3621028463398026,-0.2801982559587029,-0.09474082433664413,0.6786777601818016,0.5977369777208263,-0.15286325134914772,0.12440921053107452,0.24469213999259368,-0.11985739599083026,-0.3603817260576101,0.6279370867175873,0.1269082738888847,0.06878402320170472,0.7069392116167184,0.4100857579454449,0.4294095415888588,0.6064208062437314,0.7786547361751872,0.7499475443977447,0.8159771415111775,0.7158178551067326,-0.13845342862026777,-0.1938763383114904,-0.0002583150737247006,-0.06701332136868493,-0.1421618871568618,0.1430272521512455,0.5927391484169576,0.16990201072379557,0.28821300163164487,0.23071334728778167,-0.13303185176437762,-0.41396011452732884,0.11603706312403671,-0.3644326744963902,0.7455092832315373,0.24780225750605586,0.014866619056913562,0.5839262689980665,0.21289396132815439,-0.02967145555152556
Temporal_Mid_L,0.5059214404612167,0.11296494165945216,-0.3951418755969781,-0.1856298753951691,0.4816343436784262,-0.07926395200063924,0.28225420566848075,-0.34270408739149555,-0.362707924192311,0.2430097100029467,0.2704161677035441,0.028341548781500813,0.11508045542007383,0.06287179545391562,0.4091930770259031,0.15909516325345158,-0.2967077557053854,-0.41665133228730394,-0.013359111333946882,-0.050196737566267594,0.29820750678074465,0.6346783805589273,0.2492900369037375,0.0010170965802910551,-0.07116156889182945,0.22993355067388202,0.4580653212836852,0.37568680059445897,0.3540206325879618,0.4478935650707695,-0.019415982089671227,0.08152656716459462,0.33533887982441857,-0.08031674121328267,-0.21306025500623507,0.02608116493994346,-0.17782259450761637,0.2726804063422015,-0.33643520902197377,-0.24888126832010385,0.043548104304401175,0.17952490400519108,-0.25519568005285315,0.34919272018303676,0.6648955670436119,0.300802164360852,0.299235030739737,0.11938854230469667,-0.1639536287100159,-0.10649222874561762,-0.30866441418155904,-0.268792539893099,-0.2577740347664414,-0.24695413103580688,-0.028709771742433304,-0.17528970792835585,0.1717965646740908,0.48248391097180965,-0.3253000236336823,0.4263011339634538,-0.4601131210438108,0.2028543270215919,0.4846451366411142,0.6237225143331975,0.600520260486281,0.1531816270181185,-0.03466491254892553,1.0,-0.36238806534362905,0.1338744239576996,-0.5013063343554945,-0.027635024029963477,0.08255387987964997,0.13256597263632963,-0.3851959035611749,0.11940562610615549,0.04662870651552315,-0.4838600786637921,-0.008783161427463469,0.4732426875676297,-0.14350150096192943,0.1209061627157671,-0.0675458604281185,-0.06724838429984721,-0.5096527005082245,0.28272855646562184,-0.21406294242245943,0.4406181780765129,0.7717966688155632,0.19313735856667114,-0.2994497599523389,0.11321176535878746,0.4071576570265477,-0.31851308970305275,-0.14658929290359923,0.2256855507221225,0.07546030811171967,0.12956805148279354,0.3390796597425686,0.7292033498988734,0.1501847932037624,0.1489648565745353,0.46661905402902104,0.5471876608154187,0.16916194324237488,-0.09445430349344275,0.510293015236641,-0.2616773996442192,0.03877557632781577,-0.2081314213489221,-0.2896065943071717,-0.26436416447184896,-0.3081814294713943,-0.24326790696804806,-0.07292951532362996,0.33491587389591126,0.25551019827059535,0.18561297626785503,0.07881069113893534,0.5107931062298143,-0.23661690781933772,-0.046531754946103586,0.5876317884407061,0.4750736688168005,-0.21292191129116858,-0.3335807397785138,0.5330279219458902,0.2682289545813006,0.5420868855695289,-0.26846167723698044,0.8678197399989351,0.29273947491527136,0.09423825560905506,-0.20758713373195953,0.0772395892376601
Fusiform_L,-0.45556303854222924,-0.3931176903787692,0.7396820149428776,0.595003951467915,-0.11795469139047764,0.7000205930196762,0.48294722922203764,0.8781036852448885,0.8375313564309304,0.5488531692737675,0.3784959833008881,0.4540311943322351,0.35767914478140145,-0.16923130251940255,0.17392232262930854,-0.4212469024015988,0.31860799154447167,0.742164613896896,0.6562689541869503,0.5962702931278752,-0.5687803166126085,-0.5362418701832379,-0.4415974234633091,0.5276469062197464,0.10312983717570914,-0.6975281738163671,0.14216177747413053,-0.0019965627802184,0.23632600141645135,-0.6017169397030923,0.4125910882712819,-0.3891413643236944,-0.6468631817498378,0.6608598379959263,0.6187448914130251,0.20479729361114823,0.771374842481427,-0.1633085471145545,0.7104396293064594,0.6168237221211105,0.07440720522446144,0.29266430357043516,0.7761528139576279,-0.5794271449065127,-0.6962063941494606,-0.45329992277592934,0.3922040709675521,-0.29145355452327176,-0.1871524502418317,0.4107784983542661,0.32420126320293524,0.7473852557177839,0.4849930808568518,0.8042699187696551,0.0598374401868171,0.7160626463251238,0.4129421619719366,-0.6217701786887304,0.7349580786047067,0.0843110915017378,0.3150130388302038,0.3900678786377862,-0.5388154115114351,-0.5313307973731414,-0.8050337725742335,-0.3695883034068834,0.5492648599418788,-0.36238806534362905,1.0,0.055284753660868824,0.5523103217531509,0.6038599465953896,0.35632021366125893,0.09010729736800119,0.8322290997272154,0.43392398546931127,0.6545913554269385,0.38409043437219537,0.449898742976644,-0.7468111681315138,0.49688548705889973,-0.4571628250150599,0.6543532131833233,0.20663957109571332,0.30520926030784506,0.35577214300920756,0.2998146432882255,-0.7072238141867869,-0.6268780696698089,0.1639592635994168,0.6491053838892519,0.09369663834690749,-0.4186640843880825,0.20500263781722408,0.7094559517431412,-0.5339361599845523,-0.22879716507375195,0.32324565427995083,0.3016249539498763,-0.6798071772069018,-0.11747040257523941,0.31567761757915364,-0.36392028709682583,-0.8701847839386758,0.18761587216918105,0.2505278049649589,-0.48986059382310715,0.8532911522527431,0.32520109653855056,0.626030972655656,0.5939694696112685,0.7770630144623822,0.8533775445352956,0.7841850068096802,0.5815837769210075,-0.34174544117876343,-0.14147376279732887,0.3110430740479843,-0.22050262676160362,-0.5238521683698261,0.03604902252611418,0.6210488997060647,-0.3909052462548926,0.2444547446493401,0.12691693318498978,-0.1858859769654451,-0.618005740437282,-0.500519456420678,-0.7730916268991188,0.7324226236638783,-0.17418659277039278,-0.1154455301395161,0.2716775099671542,0.1150315074026377,-0.031295999459070356
