,Precentral_R,Thal_PuL_R,Thal_AV_L,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_R,Lingual_R,Postcentral_L,SupraMarginal_L,Insula_L,Thal_PuI_R,Cerebellum_8_L,Occipital_Sup_R,Pallidum_L,Raphe_D,Calcarine_L,Red_N_R,Temporal_Mid_R,Rolandic_Oper_L,Vermis_9,Olfactory_R,Thal_LGN_L,Occipital_Mid_L,Thal_MDl_L,Temporal_Mid_L,Heschl_R,Cerebellum_Crus2_R,Angular_R,Pallidum_R,Cerebellum_9_R,Heschl_L,Amygdala_R,Precuneus_L,Thal_MDm_L,Thal_LGN_R,Cerebellum_10_L,Thal_IL_L,Frontal_Mid_2_R,Thal_PuA_L,ACC_pre_R,Hippocampus_L,Red_N_L,Thal_VPL_L,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Thal_MDl_R,VTA_L,Cuneus_R,Thal_AV_R,Frontal_Inf_Oper_L,ACC_sup_L,Fusiform_R,OFCpost_R,OFCant_L,Caudate_R,Thal_PuL_L,Angular_L,OFCmed_R,N_Acc_R,Raphe_M,SN_pc_R,Occipital_Inf_L,Rectus_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,Thal_PuM_R,Cerebellum_Crus1_R,Olfactory_L,Cerebellum_4_5_L,Cuneus_L
Fusiform_R,0.6981765553390155,0.26227402499934827,0.4559188963289426,0.11258154608217417,0.2918166998201968,0.16256675647950145,0.49877026842249766,-0.1129184663106741,0.35624576695299365,0.49854348058998027,0.27020396917497375,-0.05782024109647224,0.4137191237388652,0.41432004874250955,-0.05244323870902122,0.5199932452828442,-0.48296054906054897,0.2576426992204748,-0.020232850005032492,0.043395050953427515,0.4915936304891256,-0.3999914487675319,0.3579954384805741,-0.2577740347664414,0.006314701027026104,0.3809895487125258,0.034353674773844864,0.1307623152061402,-0.1931728708868117,0.3791709001034246,-0.38921370503411135,0.4658424214070079,0.5538717432391593,0.5634084982526841,-0.12928172229456877,0.4937372406420794,0.604123442792782,0.5920114981632313,0.3025207050630487,0.49866186004619256,0.5527100980480036,0.2492334250982675,-0.04390607974518915,0.5604274930623778,0.6475786269421574,0.4200069097789077,0.07692855843238824,0.29704375113296866,0.05827324659371599,0.5132496985254102,1.0,-0.23332918586669907,0.25956325458161666,0.44867430040753803,-0.006667413370717463,-0.289256620858137,-0.06864700386068402,-0.033274690383716256,-0.08835482855922058,0.20102639204076467,0.3971658740722265,0.07746800325309311,-0.3218374688469332,0.4894283523349804,-0.00401102321653492,0.5125337997931599,0.40360047396127996,0.04508167993189227,0.581068859391264,0.014933116532727974
OFCpost_R,-0.11251880365061824,0.09292496117184479,-0.2546537419185612,0.23699602157918495,0.06533152071961719,0.37499416825880955,-0.010063094222625824,0.3697392476316802,0.16885108154585676,-0.32008992284734344,-0.08766443453883904,0.2868329198143327,-0.004585680833582582,-0.1703386763581939,0.3856371933674957,-0.24840134952449694,0.3733529822103033,-0.06335384221531103,0.1784728898534107,0.03324652991420399,-0.10662850190064574,0.581323723685473,0.015471285668422164,0.33491587389591126,0.31893863249062765,0.21651396105419643,0.3430682893922979,0.3979144984999524,0.27806520961466064,-0.06882605181924241,0.474621209832623,0.0784574685594957,0.07625151287533007,-0.39057506870058695,-0.11492580617415865,-0.1256848547457311,-0.16269642946329535,-0.01201905031474567,0.07111813805752973,-0.04599416383655445,-0.2667583029797635,0.2946220371878238,0.3577940598880156,-0.15480618988625208,-0.11005013039052944,-0.07149348847939062,0.4378285758707451,0.13549087426112616,0.4551660513867559,-0.11757716932931685,-0.23332918586669907,1.0,-0.011595688349915615,0.06280294729344604,-0.1361592000665666,0.5410044919309059,0.17111124679099202,0.3336328814096022,0.15248438721291915,0.09805622855426897,0.0399374614403565,0.3840796979978336,0.47563621383190674,-0.05962089411847186,0.10817802666811809,-0.005600173021955618,0.0006571193763243753,0.06513889976754665,0.06728108719716562,0.3814907802784191
OFCant_L,0.15836566694689738,0.17511222110506625,0.029667831432756767,0.17159570854834838,-0.14033162163390225,0.12127178096950002,0.1434342275001722,0.09477741532029502,0.12477717895654261,0.009313863297440435,0.02373666791872586,-0.007270696427382934,0.045829612253031,0.219567163442545,0.1549676208152358,0.02441359226297263,0.03508603986943073,0.0735666099810955,0.05166446439243762,-0.22818050777284712,0.11775178571902203,-0.0042436545915375,0.007854072821547563,0.11321176535878746,0.13000795929643824,0.14733905390661717,0.09773990464587672,0.01531894460359126,-0.08841024721635388,0.12950132733584854,-0.03405547035525266,0.13569630415469727,0.1658300068124046,0.05317147488639002,-0.06721068878272833,0.07927184891618652,0.07265576616768725,0.13325466514533832,-0.12702859529451307,0.14990761479856557,0.0825368872474999,0.16896452669256143,-0.16515959918897566,0.08661913838561956,0.1799801252869835,-0.006244653534965392,0.0755618798362902,0.1966366708285136,0.06505420371980052,0.1072544257611193,0.25956325458161666,-0.011595688349915615,1.0,0.15849723542693195,0.015646734081349947,0.07404356061506087,-0.1213227805629968,-0.012800248202949624,0.15100420932005798,-0.0463111444207625,0.010479504073520643,0.21425665936265884,0.026192335250360247,0.11732804048010331,0.025002312349303068,0.17062031149866966,0.2047455145154711,-0.01530786915203159,0.23151642707235653,0.0871293170278838
Caudate_R,0.6048526942071668,0.4195810842379583,0.20809386796633378,-0.02825190540355962,0.23614831590567473,0.1889932469717843,0.6368601342260037,0.285678242124306,0.6136314779564683,0.5223871986669258,0.24732081524261715,-0.021676881078576724,0.5651518119007015,0.17543474038535017,-0.005594756846361523,0.34806236358638953,-0.1300837294962424,0.4152405822385774,0.06275255856251372,0.04769981692270588,0.4697443176084507,-0.06203336432014866,0.39576416791399577,0.09423825560905506,0.13825735141234222,-0.016908648022386816,0.015653618867313965,0.11337986327619602,-0.11643026092924474,0.47937636395230143,-0.2657459998452434,0.5497582248324255,0.45400586281772065,0.3904512992983879,-0.11965866919934387,0.4899376830484798,0.5883105196730815,0.35202184444790635,0.3350349433309668,0.5794191467915679,0.39215199874134415,0.5476868590298993,-0.008044783958405908,0.6323309933950053,0.7653267768860985,0.3365892401458139,-0.05814830909373117,0.5585371237246407,0.3495485110944879,0.74308548821895,0.44867430040753803,0.06280294729344604,0.15849723542693195,1.0,0.31929399430964306,-0.035693187967583875,0.06828184442433621,0.030127148291967477,0.03399623804300635,0.1729122445427468,0.2766312774962891,0.05976942174401233,-0.1423564505834994,0.6086499122710531,0.02714622360307186,0.6305156372301222,-0.07236455595957282,0.1151031725843318,0.5473262510314905,0.07544151505866221
Thal_PuL_L,0.3747491306370187,0.1519290774787655,0.14624679065692828,-0.06291472784926416,0.04336036096761148,0.05553675834432063,0.39097708900313677,0.2457105137629937,0.15795894519254966,0.3133267778967625,0.3026383877634706,-0.25074984959778196,0.13992119483017562,0.11649394847489955,-0.24227841226599647,0.13657231348894316,-0.12713974844976866,0.19692136927661755,0.20537245852491576,0.09774694722427424,0.05700699525120163,0.007742054654342536,0.25222680142566273,0.1489648565745353,-0.1505941331158826,-0.05904243134253872,-0.16779846472370671,-0.21916983132340487,-0.048098966975464015,0.1199696067212866,-0.0760033052882225,0.297282782515219,0.07258002677816511,0.3016363943416838,0.2345288336167865,0.2172934432406053,0.41752538868565725,-0.04084141541721839,0.1539392248812331,0.24791730178976518,0.214673546312903,0.3024417208642293,-0.2863913556661462,0.3878281138508794,0.23530771407115958,0.22120043991592306,-0.18359155276955552,0.22190622860009848,0.03533023142730917,0.46146490646046345,-0.006667413370717463,-0.1361592000665666,0.015646734081349947,0.31929399430964306,1.0,-0.03391575388729229,-0.0720764818923777,-0.1317215901870949,0.014779499926671475,0.09896179110530659,0.19058249745373546,-0.1726813503121538,-0.2448653479580493,0.38947392532961406,-0.09442850663877059,0.3610545345109558,-0.047182660858497025,0.16330142750273888,0.14211902963180872,-0.1646976532285134
Angular_L,-0.19580955591827778,0.32008211659154895,-0.5522962353041695,0.578676497130234,-0.44179404781812515,0.7496551810247954,0.0035321962419736955,0.7365233960913303,0.16198624794677494,-0.4813600811394537,-0.39243712287535704,0.5621989224926948,-0.18573598075163916,-0.3394955244271259,0.8426653798500059,-0.7064615834630127,0.5733052861808849,-0.13619076557468787,-0.019074636632052177,-0.1808619238492698,-0.178593320684278,0.8721780723392708,-0.02855469425588756,0.7717966688155632,0.5369648915258154,0.37453823941408537,0.6725222735233415,0.38652775022252195,0.2918517268706319,-0.06888667506392189,0.702259354854606,0.2126022012174905,-0.03350104684581213,-0.7227993495688367,0.06870601254431027,-0.22629864206572164,-0.4595566825285575,-0.012543954843404067,-0.3619175681343656,-0.145247940810516,-0.692409702334107,0.4730257281295756,0.16290326791027607,-0.29667563253953216,-0.39640451886980904,-0.4818121151547198,0.7225491162694995,0.03349558275800202,0.602019169047207,-0.19735736058605471,-0.289256620858137,0.5410044919309059,0.07404356061506087,-0.035693187967583875,-0.03391575388729229,1.0,0.12592848552913574,0.4642391889224921,0.33264536626082025,-0.12962579047394374,-0.40921203917963167,0.45490895560847006,0.7985762981370248,-0.02223643366145346,0.2449377353700264,-0.0009140734535374417,0.18614129857445372,0.08103844539274555,0.14439868413460405,0.7688392103495993
OFCmed_R,0.0916426060986741,-0.009925282479896458,0.06877877158764757,-0.10771388121701823,0.019159009169741312,0.06825888952065767,0.12439062870468356,0.20626538629352212,0.09039922596725287,-0.01048977148766678,0.14537011564257818,0.147650430833922,0.011792445249014068,-0.09918986451870059,0.02518538564544003,-0.013077262551413577,-0.056396735926770164,0.06855082715692688,-0.0977062481522607,-0.08051012922643079,0.023712733816614002,0.1441896147322296,0.06328560948371197,0.0772395892376601,0.015934967452363624,0.07985435073991844,0.058155961246992204,0.07987892531248084,0.08150025639227246,0.0656899288324037,0.049254063708047365,0.14390766229197324,0.05094488566347531,-0.0264174343205243,-0.014087214714219283,0.05269204762921431,0.10650772430872217,-0.034442346436457175,0.028397241633055154,0.12613040951129684,0.029547956716167497,0.15567259346104495,0.14043360185735682,0.04926446038734064,0.025577049178029786,0.24941105247606424,-0.019113148028439737,0.07985407586840358,0.09623251099438129,0.10250134510378991,-0.06864700386068402,0.17111124679099202,-0.1213227805629968,0.06828184442433621,-0.0720764818923777,0.12592848552913574,1.0,-0.09523764625962453,-0.09573908234191085,0.16197034335315288,0.24486463753815535,0.2913871070654782,0.006525914395850082,0.1255724405605206,-0.015114738436914833,0.040093417034121163,-0.059534709778113586,0.11835543128895346,0.1404518335200352,0.09760408197104198
N_Acc_R,-0.18905811960644475,0.1639662837007303,-0.3793860377811714,0.5328446201110945,0.09252469889904488,0.500324008682153,-0.15652370592728482,0.1232651897045234,0.15038370878483076,-0.38396570935757074,-0.3929990317431197,0.49443366829197827,0.01683534614935008,0.021200608795036817,0.5680215487581696,-0.3189289713189758,0.4943840883411526,-0.1695490370445975,0.0788046730840047,0.2091733821028001,-0.08335872622478814,0.4502646720273845,0.03294447335983328,0.29820750678074465,0.4484512705858284,0.3144777703790582,0.5950331924358155,0.5475284926084286,0.2876626332411867,-0.023716777893195633,0.3663092794932338,-0.11463888198321379,0.0021055015338581357,-0.48646775376533674,-0.1658493323973216,-0.2965777840586856,-0.3425505093750219,0.00537597296782022,0.14633047287341294,-0.25591861253951964,-0.44171124462956207,0.13438329020167844,0.23505864891090025,-0.28207281754915176,-0.2036043658809387,-0.5534028385543495,0.6798784108424378,-0.22932339501382493,0.5995632439777246,-0.25769895089376244,-0.033274690383716256,0.3336328814096022,-0.012800248202949624,0.030127148291967477,-0.1317215901870949,0.4642391889224921,-0.09523764625962453,1.0,0.5216025421533539,-0.1130014849726511,-0.4350060192762882,0.3800512640608591,0.6749686483709226,-0.2196583460306791,0.28812058396694473,0.011048850381313695,0.27438645011516816,-0.09758548461883859,-0.19263541910057358,0.5085393204470274
Raphe_M,-0.04203351661979672,0.348304872693253,-0.2617025691980967,0.5013903056081135,-0.034475541823216174,0.4072096650057073,-0.09273452355001645,0.07678574462895305,0.01599317988740757,-0.2907824030620058,-0.16254804773877857,0.438286362543802,-0.3103568543585974,0.22059696159955622,0.4212535276617175,-0.35725073808045793,0.4465089972063036,-0.2429359590269224,0.2623079875748974,-0.018847972146624592,-0.14348965036438185,0.3497900757659128,-0.14368655363603022,0.1209061627157671,0.28746680199763053,0.280403245844305,0.503873163485634,0.28524186431038384,0.3964024986411298,-0.06134534754935713,0.27723942057926165,-0.13285215347373255,-0.08112187451385469,-0.39292836493189526,0.1219921141742533,-0.4148661780705872,-0.24451192717031814,0.005272820677939652,0.1204532960481238,-0.2872841648052332,-0.41191630950430924,0.10459100256960646,-0.06604236895647127,-0.10471123737941813,-0.06853839222289201,-0.5063613167367171,0.49637778757720924,-0.29486994687717716,0.37611863966259984,-0.08598651138482839,-0.08835482855922058,0.15248438721291915,0.15100420932005798,0.03399623804300635,0.014779499926671475,0.33264536626082025,-0.09573908234191085,0.5216025421533539,1.0,-0.32772750987109134,-0.4264649362225368,0.27911757000170406,0.5713352788917714,-0.12600170930925103,0.41515558453625956,0.20640726499086143,0.3086301262618667,-0.07917234093801488,-0.23871777408458666,0.40603336292412207
SN_pc_R,0.20751344253089074,-0.12230460175445851,0.33689069687151485,-0.3079635401027846,0.3686886088602343,-0.05923150456807669,0.29724920827483176,0.09195461061047683,0.36287164454562143,0.19476675893438206,0.28153931069128385,-0.19535603791225653,0.4875792917251165,0.03949673023990472,-0.15664170902032282,0.44444790138122825,-0.18450991276495335,0.41839035694167326,-0.22437429623922298,0.15272952194287429,0.32732993920772296,-0.1910499487345728,0.3386383901982137,0.03877557632781577,-0.027523737996563005,-0.10720005467081459,-0.21083536461523603,0.18391593734892067,0.08541474316134043,0.2660206734453136,-0.09894057158839163,0.10419063676440693,0.2901396228440536,0.3874656723304076,-0.016574795201543802,0.36028924431023385,0.376817421973865,0.22582326878133432,0.35374441763059244,0.4251276266272044,0.43721944034947924,0.17614742829827895,0.18592937732928191,0.2524140682911152,0.2774017858342955,0.45442627314214507,-0.16298410552507311,0.3164613972221631,0.13844259029382103,0.22392609186405849,0.20102639204076467,0.09805622855426897,-0.0463111444207625,0.1729122445427468,0.09896179110530659,-0.12962579047394374,0.16197034335315288,-0.1130014849726511,-0.32772750987109134,1.0,0.442923198488454,-0.1274575318619018,-0.2002754918224023,0.21781928879229775,-0.19485202710073324,0.14683681934753054,-0.1798556559932604,0.02990054429422885,0.22660755463514362,-0.18129420111246158
Occipital_Inf_L,0.5179078770011981,-0.1761389332544759,0.4558898263657278,-0.2879066058438813,0.4566470146941076,-0.23137293692713046,0.42000592635658096,-0.09349505937147295,0.1577558694626393,0.4995919634643297,0.5989386634071946,-0.43175597622467954,0.36519892414099264,0.1861924570171154,-0.5591369566918926,0.6442960148514414,-0.6365115711378884,0.30065586305280534,0.1783039387564709,0.19267733066090628,0.21350141902328088,-0.36142990740300757,0.2338704850137412,-0.3253000236336823,-0.39529061942745375,0.06379571644039093,-0.41930554119198915,-0.22478624168292788,-0.1477024440115807,0.17748259350167606,-0.46948447077376027,0.38277693794937845,0.30970757481787276,0.6438332089449761,-0.013949502657415137,0.43459304230543805,0.7160977634146072,0.12148603975778267,0.4314042993896532,0.4437394243579548,0.7283154775493244,0.021442217263042882,0.11078076471824416,0.5332235137297284,0.4464259542852588,0.8541984119106178,-0.3452658897159113,0.3978846545204496,-0.14087436109930257,0.45379006998968924,0.3971658740722265,0.0399374614403565,0.010479504073520643,0.2766312774962891,0.19058249745373546,-0.40921203917963167,0.24486463753815535,-0.4350060192762882,-0.4264649362225368,0.442923198488454,1.0,-0.09950932421147188,-0.6551526321608292,0.4067791364049619,-0.2531214231238501,0.20266311640709886,-0.016171520956307764,0.2535220589672832,0.3233274698121167,-0.37563828930718
Rectus_L,-0.02612383890206523,0.1839590979872029,-0.22710505337862807,0.47227695102350536,-0.04846246050772058,0.4341675551239426,-0.07740272982822922,0.18550236180728205,0.023119846960601747,-0.37595115895980136,-0.1745048886681948,0.5180307138608278,-0.06594725382078477,0.014108943152401696,0.45393255258726145,-0.30366438155522274,0.2617493981451397,-0.2502812957772907,0.01077558879922226,-0.11081991279812274,-0.11130228551357843,0.48736806137746036,-0.05651700714915659,0.15909516325345158,0.3387433678648115,0.4375189441900004,0.5694490913501911,0.395899080718717,0.1156160265305862,-0.12573486505200493,0.3482354440299382,0.04318505140279207,0.08033142164859644,-0.3861664167729739,-0.2219717310993833,-0.2406852232975629,-0.17394382466834168,0.00921977705701081,-0.06959608262604514,-0.1663641457872005,-0.30756694052230804,0.2004690048258627,0.19464739440457626,-0.20337836932785555,-0.07133081670968597,-0.17582525881483457,0.5511435196021149,0.0046144625406968265,0.37245917737661194,-0.16434873559838883,0.07746800325309311,0.3840796979978336,0.21425665936265884,0.05976942174401233,-0.1726813503121538,0.45490895560847006,0.2913871070654782,0.3800512640608591,0.27911757000170406,-0.1274575318619018,-0.09950932421147188,1.0,0.47158557670993895,-0.11168389555397634,0.32439538012792996,0.02161267894938157,0.3032097719518421,0.03727451817332028,0.09418697836233526,0.47881221147920294
Vermis_10,-0.36254221854199714,0.3288787259386241,-0.5417210583709037,0.6208336320137162,-0.2795715134034711,0.662935108793025,-0.25096680467667987,0.3771354553585313,0.07824462820527794,-0.6194156862403586,-0.5222529375004774,0.7104159839118057,-0.21679848135887872,-0.18706196155589283,0.8650844184410676,-0.675764646191188,0.7668961522210294,-0.28875740096303065,-0.09702035539215717,-0.07447957771084911,-0.20752018247301326,0.7472394112960534,-0.06825333836158748,0.5471876608154187,0.6427133628372383,0.259303078912333,0.7407991344521873,0.6065642859874311,0.37866997791974644,-0.1317757471692199,0.6864413971697131,-0.1662282650167195,-0.09305647636256342,-0.7868162415489974,-0.10471571684369196,-0.4298976123067066,-0.6286955283549384,-0.0014528758468081043,-0.19426663482623524,-0.3501933106924023,-0.7668380233566272,0.2771447647253734,0.25225859587740007,-0.469354330239712,-0.408300391845529,-0.7193863494002295,0.777671775288688,-0.22362322200913126,0.5878062854096338,-0.39393018357156273,-0.3218374688469332,0.47563621383190674,0.026192335250360247,-0.1423564505834994,-0.2448653479580493,0.7985762981370248,0.006525914395850082,0.6749686483709226,0.5713352788917714,-0.2002754918224023,-0.6551526321608292,0.47158557670993895,1.0,-0.28235260722389827,0.3742823724189468,-0.05079646826926577,0.1067722745287919,-0.06574093410979596,-0.13953539630424627,0.692032017101749
Cingulate_Post_L,0.8699287393168723,0.5915896785665142,0.47815060421967825,-0.05574749753558864,0.09854153452963109,0.3129304958320874,0.9082882948877923,0.5012670667271629,0.5516605695076964,0.7764516608591666,0.4035086105693944,-0.27697126737159783,0.3849458841676869,0.2512854358662278,-0.004961768167014384,0.3131727377671559,-0.3014287233942932,0.47343743990956505,-0.018170229995660044,-0.18267817307889953,0.4858637029170905,-0.10377333735660163,0.42952332851476127,0.18782131966119428,0.009324089862402626,0.06282373054848803,-0.15809443913146703,-0.08458139933977038,0.05969334930043704,0.4920529766883883,-0.18008258985706493,0.8585379032057917,0.6688156326796961,0.5238349840537514,0.18260486529136855,0.6859595793797172,0.7697668935613223,0.5363763521127654,0.21511166182913458,0.7849337039952464,0.4478961064605484,0.6456386931150611,-0.12863395348202278,0.8691014276145377,0.6126558868300407,0.5583846705908202,-0.12083474345032448,0.4952018248144861,0.20735260807731296,0.8645234202671459,0.4894283523349804,-0.05962089411847186,0.11732804048010331,0.6086499122710531,0.38947392532961406,-0.02223643366145346,0.1255724405605206,-0.2196583460306791,-0.12600170930925103,0.21781928879229775,0.4067791364049619,-0.11168389555397634,-0.28235260722389827,1.0,-0.0778897865785183,0.8326558225973083,-0.051142887831928295,0.15236815371749576,0.8208832440441328,0.21714915053146872
Occipital_Inf_R,0.000630119929614802,0.26239034504235487,-0.14326264922641088,0.42641379518197237,-0.06354895488841446,0.30748122149304424,-0.04367940234096505,0.045160634174150054,0.0712339244577413,-0.1964381026395441,-0.10876422624177307,0.38286398071071537,-0.10976889072986205,0.04047672578889382,0.29742635214598834,-0.23448336408662276,0.2013807575218745,-0.16149593564270454,0.0894521351512191,0.05623458662033507,-0.1036067766316731,0.23053887872927398,-0.08195285815724074,0.08152656716459462,0.2160761442242917,0.18405669398125274,0.43026659564715225,0.27640682415732015,0.14963719203256506,-0.032603809261609044,0.14927813771194737,-0.06411892429114506,-0.0475904273444245,-0.2917832767759487,-0.1331052164809461,-0.27112388826795264,-0.15699363633410002,0.12024824801835486,0.058389085164086245,-0.1842665716578503,-0.2834699864276946,0.08897771162225042,0.12345248664127999,-0.06479192325978922,-0.04298730448599789,-0.28241868880604715,0.3610471870020677,-0.19121806743404204,0.30434352346014404,-0.04311127793673469,-0.00401102321653492,0.10817802666811809,0.025002312349303068,0.02714622360307186,-0.09442850663877059,0.2449377353700264,-0.015114738436914833,0.28812058396694473,0.41515558453625956,-0.19485202710073324,-0.2531214231238501,0.32439538012792996,0.3742823724189468,-0.0778897865785183,1.0,0.11108474619399081,0.16737702100482515,-0.04658860630327688,-0.09598455797148397,0.24293055771039804
Thal_PuM_R,0.8366582738105307,0.6844464665872423,0.5163104673629959,0.07597055589831139,0.2192718092403504,0.3483001304254244,0.8344872804876987,0.4013325697461274,0.6406795462724518,0.6213396671609164,0.357733452301354,-0.09061530361940079,0.3828922916610682,0.48842555893299927,0.1382551753573132,0.34026552656599535,-0.11417999971063607,0.45350716246412853,-0.008918039351969609,-0.13236852251060632,0.5740418999426761,-0.07941186533996844,0.4373972292167026,0.17952490400519108,0.24195484158556688,0.06766893054879197,0.035096430629936684,0.1956920506551959,0.1949970351726449,0.5569392211352809,-0.11564510997497769,0.6488426539632948,0.6629450841054987,0.4815057541969475,0.11831064363080203,0.5255608950649634,0.6944146488662094,0.6965231512807227,0.37803278175193156,0.7172218446579423,0.4007163096996301,0.7069795106087053,-0.13312328882629473,0.775323149703052,0.6941819269304312,0.3891152282165981,0.01708618272816579,0.42445317157099144,0.3803824685953303,0.7985130009638787,0.5125337997931599,-0.005600173021955618,0.17062031149866966,0.6305156372301222,0.3610545345109558,-0.0009140734535374417,0.040093417034121163,0.011048850381313695,0.20640726499086143,0.14683681934753054,0.20266311640709886,0.02161267894938157,-0.05079646826926577,0.8326558225973083,0.11108474619399081,1.0,-0.029829393821709717,0.11434008686251738,0.6950880754885933,0.24961403445574223
Cerebellum_Crus1_R,0.11352762223559931,0.06813841120165634,-0.13613416630930059,0.4903727700137915,-0.18630014933388314,0.33210764925035124,-0.006552625045638113,0.004013819611453911,-0.014891528543510326,-0.1643441068143152,-0.022827368352696144,0.24020303595751988,-0.174961733378959,0.15700984917727762,0.1883224413957918,-0.2092113845286196,-0.14804686887154742,-0.15005406101046975,0.29130819340307934,-0.1364717875368309,-0.07101056252707702,0.07002537046759276,-0.16452962443020006,-0.02230754369080057,-0.12330041092287897,0.7826798244562583,0.35695617530074963,-0.0346372672709062,0.05365123418624807,-0.03502782718504466,0.0793936359131583,0.06736546872563115,-0.027360539914510953,-0.17625245918892815,0.11577291024246716,-0.15405725864265413,-0.06271694262981392,0.0274415406341246,-0.09248450462071094,-0.18038392398203434,-0.1601055273119985,-0.03624579604721741,-0.011008124216758628,-0.03686149421684549,-0.11768523348196429,-0.18213043593099246,0.417249550445999,-0.13498992465844273,0.162236659945174,-0.06345241805793819,0.40360047396127996,0.0006571193763243753,0.2047455145154711,-0.07236455595957282,-0.047182660858497025,0.18614129857445372,-0.059534709778113586,0.27438645011516816,0.3086301262618667,-0.1798556559932604,-0.016171520956307764,0.3032097719518421,0.1067722745287919,-0.051142887831928295,0.16737702100482515,-0.029829393821709717,1.0,0.10902565648968894,0.03332542232175315,0.24191650141239215
Olfactory_L,0.18607871329200176,0.07521358847974408,0.07978612787338893,0.044177340611268004,-0.10992646855433871,0.04174820510582999,0.22668265964625756,0.23284794432812983,0.13127477931868933,0.06396851052882853,0.1899630893877009,-0.03818432142789234,0.12857354608860502,-0.00480946576964089,-0.05608103244563851,0.03591828889359187,-0.1890255362921372,0.09087110781849966,0.10163542423507288,-0.023900304911703644,0.017162764528938414,0.0035930979892476677,0.10687892382427715,0.13256597263632963,-0.02988359009915697,0.18720678519648848,-0.05111763783906787,-0.03699562928849239,0.020556178329179726,0.058891345113466304,0.07974568126553114,0.17764114575190235,0.060755993101182994,0.0989059831002638,0.07788947911878086,0.1417369643680076,0.20374048249899301,-0.06290160456957175,-0.03676265556570274,0.17608641400394634,0.10778601331561827,0.19293680668431293,0.07133566711552253,0.13493174013145387,0.023795722057792564,0.25131674298645446,-0.09037531549291328,0.18206157430552947,0.08529728031276335,0.20491375617074659,0.04508167993189227,0.06513889976754665,-0.01530786915203159,0.1151031725843318,0.16330142750273888,0.08103844539274555,0.11835543128895346,-0.09758548461883859,-0.07917234093801488,0.02990054429422885,0.2535220589672832,0.03727451817332028,-0.06574093410979596,0.15236815371749576,-0.04658860630327688,0.11434008686251738,0.10902565648968894,1.0,0.14497175980656957,-0.037354309261554246
Cerebellum_4_5_L,0.7692219130988891,0.5337319330215425,0.4125991639014225,0.06307094909809229,-0.016267031359771707,0.40418988693915503,0.8184737480858196,0.567863711864007,0.6027490761317051,0.5602805701485208,0.28821664732099783,-0.10582925569790087,0.4462062021333318,0.18076442745356594,0.20532832357669098,0.23949578443062017,-0.2098389088015214,0.4608600744221626,-0.15864499112987338,-0.262097194716092,0.561591281162987,0.007671580584293829,0.405110606003783,0.299235030739737,0.21136397145795846,0.17606323268038584,-0.01508465935089707,0.09678410265313002,0.0019298244021911948,0.49527271555387054,-0.05815034928939888,0.7816559640054999,0.6920161392299335,0.39160122202909503,0.07087019623249108,0.7024922462881965,0.610791938666914,0.6200247835761797,0.032526576169757467,0.7843013162874698,0.3715045371940249,0.7154585097306347,-0.06636891071541906,0.6889311220816601,0.5397317668200838,0.5095678793736866,0.013681202529704685,0.5930710628479451,0.24148394653555252,0.7128970704766775,0.581068859391264,0.06728108719716562,0.23151642707235653,0.5473262510314905,0.14211902963180872,0.14439868413460405,0.1404518335200352,-0.19263541910057358,-0.23871777408458666,0.22660755463514362,0.3233274698121167,0.09418697836233526,-0.13953539630424627,0.8208832440441328,-0.09598455797148397,0.6950880754885933,0.03332542232175315,0.14497175980656957,1.0,0.2972174595841045
Cuneus_L,0.0804315070280879,0.5477568265786009,-0.3307685012790793,0.5908694928569415,-0.25873315450532647,0.768854182890452,0.17023904444073729,0.5898279776855908,0.20079421646984189,-0.2293093261754648,-0.4345980632257172,0.5565018436647304,-0.149996910920593,-0.10723877555197854,0.7918359917127132,-0.5844488053611108,0.45260562523155407,-0.14780222538662724,-0.01221606813509493,-0.2337484095460235,-0.06432191997221559,0.7067129779655181,0.06503507815948849,0.5107931062298143,0.48160739876200215,0.41921237617086793,0.6451759364387081,0.36768460574763895,0.2413080230251076,-0.016430248167202503,0.6387574225579107,0.43038034954569315,0.2806297648547752,-0.5518812916384352,-0.010767797350088908,-0.08570930748309188,-0.2385800414415504,0.21295802814052825,-0.20050306641768442,-0.04048014588452786,-0.5659951152231233,0.47715477976131526,0.10867636890728545,-0.04953673123700047,-0.14332583636936724,-0.4162615197464726,0.7322582630178935,-0.02727092235031316,0.6013015087366087,-0.06419263400490127,0.014933116532727974,0.3814907802784191,0.0871293170278838,0.07544151505866221,-0.1646976532285134,0.7688392103495993,0.09760408197104198,0.5085393204470274,0.40603336292412207,-0.18129420111246158,-0.37563828930718,0.47881221147920294,0.692032017101749,0.21714915053146872,0.24293055771039804,0.24961403445574223,0.24191650141239215,-0.037354309261554246,0.2972174595841045,1.0
