,Rectus_R,Frontal_Inf_Oper_R,OFCpost_R,Parietal_Inf_L,Olfactory_R,Temporal_Inf_R,Rolandic_Oper_L,Cuneus_L,Precuneus_R,OFCpost_L,Occipital_Inf_R,OFClat_L,Thal_MDl_R,Parietal_Sup_R,SN_pc_R,Thal_VPL_L,Red_N_R,Thal_MGN_R,OFCmed_L,Thal_PuM_L,Thal_PuA_R,Precuneus_L,SN_pc_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_R,Parietal_Inf_R,Cerebellum_6_R,Insula_R,Vermis_10,Fusiform_R,Supp_Motor_Area_L,Heschl_L,Fusiform_L,Cerebellum_6_L,ACC_sub_R,Temporal_Mid_L,Thal_Re_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L,LC_R,Precentral_L,N_Acc_L,Vermis_3,Vermis_9,Precentral_R,Frontal_Inf_Tri_L,Cingulate_Mid_R,Thal_MDm_L,OFCant_R,Thal_MDm_R,OFClat_R,Paracentral_Lobule_L,Vermis_7,Frontal_Med_Orb_L,Thal_PuI_R,Vermis_1_2,Heschl_R,VTA_L,Thal_LP_R,Cerebellum_3_R,Red_N_L,Temporal_Sup_L,OFCmed_R,Pallidum_L,Caudate_R,Thal_PuM_R,Cerebellum_Crus1_L,Vermis_8,Cerebellum_Crus2_L,Calcarine_R,Frontal_Sup_Medial_L,Cerebellum_10_R,Thal_PuL_L,ParaHippocampal_R,Supp_Motor_Area_R,Cerebellum_9_R,ACC_sup_R,Thal_VPL_R,ParaHippocampal_L,Occipital_Sup_L,Cerebellum_7b_L,ACC_pre_R,OFCant_L,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,SN_pr_L,Occipital_Mid_L,Paracentral_Lobule_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Thal_AV_R,Cerebellum_4_5_L,Thal_LGN_R,Occipital_Sup_R,Hippocampus_L,Frontal_Med_Orb_R,Lingual_R,Temporal_Pole_Sup_R,Thal_VL_R,Cerebellum_10_L,Caudate_L,SN_pr_R,Hippocampus_R,Thal_AV_L,Raphe_D,Frontal_Mid_2_R,Frontal_Sup_2_L,Postcentral_R,Angular_R,SupraMarginal_L,Putamen_R,Pallidum_R,Rectus_L,Thal_MDl_L,Calcarine_L,Thal_VA_L,Thal_VA_R
Cerebellum_3_R,0.03735519291653104,0.18377255609841117,-0.21607608433886474,0.3491129224471569,0.05249267526527529,0.6380829868395771,-0.35739414461981145,0.16691995335192586,0.20983604278216678,-0.29596619621146153,0.41250174748070345,-0.06107910550388674,0.20364652022554397,0.16235122303173566,0.12933531108341123,0.1660048047080525,0.10062227062494086,0.35233537708155377,0.12117595637944727,-0.006027640820706414,0.3469905972074147,0.13908921772430313,0.13971355393672547,0.24373178011723623,-0.518941139828906,0.05801956648678651,-0.052544053061909575,0.4090451816903663,0.3664592285340737,-0.25328654374608756,0.48611760002499316,0.3336392252910255,-0.4951651555545296,-0.07045684090819637,-0.04132001825375217,0.05799126196996584,-0.4048665765104298,0.06472172919805955,-0.1013271635531515,0.5666330502758766,0.550131670805847,-0.16506519025580998,0.172628800793923,0.1035268172193117,0.5324173115220989,-0.14428743438104386,-0.43596170225228087,-0.18347959147242363,0.15228280359159715,-0.4256944401446991,-0.03334820332021782,0.2249226289899438,-0.272827698638557,0.3553534630510063,-0.016802235379296676,-0.022474425656665357,0.4682513681783633,0.41091257619590027,-0.12956241707425026,-0.030531790879956493,1.0,-0.046581161245373225,-0.4142300869912554,-0.20476508548284458,-0.173231315508642,0.013155034179927036,0.2998362975797081,-0.06994971191310452,0.576886794051776,-0.15244353314171444,0.4280657407132679,-0.33536106637838914,-0.18471965546644434,0.06395484434132358,0.25105468124192776,-0.11194172316865293,-0.1903273503799562,-0.29988204538103147,0.5500038022238121,0.12302349273144893,0.23946644415997034,-0.24472800338608833,-0.461480990057063,0.15601483645575584,0.22057911229126562,0.26364842711520087,-0.21175077845760298,0.6120413879645316,0.058904859566912576,0.14818804464095567,0.18801771497881817,0.6435054010231352,-0.03193374900389003,0.25785756068254556,0.2773527905564896,-0.17377539330655495,0.28048373218664124,-0.32541537040788465,0.18723601971512407,0.3677676490457927,0.29948702939875904,-0.17337870429857424,-0.39901043646760564,-0.02967299039003607,0.23828357791761973,0.28518175012265234,0.27057117717118306,-0.35970502364567253,-0.12187158155296236,-0.16900015612892738,0.15708724448989805,0.3693588651587819,0.004933113599710529,-0.007658939622925627,0.4152366731336557,-0.0239905320796505,0.17518467017184033,0.12411793257895791,0.14089297976102697,0.19079619620328492
Red_N_L,0.2606693980076181,0.2270207441786741,-0.029565561850821105,0.30809792509783057,-0.17787592415630674,-0.03308237491107267,0.14202248707729426,0.18373948438560792,0.35312226891433723,-0.07153838414667875,-0.1613117588584582,-0.08998497667013873,0.3891485082821365,0.3061696232584304,-0.16156754454675978,0.3374991359288585,0.15226637291135198,0.12597463734109782,0.04044543944157051,0.32034783232418823,0.03694042100440571,0.2827263877170219,0.20393032349226162,0.15486890559780203,0.19320637697568885,0.2830265539261779,0.17337518585655495,-0.07551436135646013,-0.08923347143188383,-0.07831280420968438,0.15440931331029922,0.2447647587234096,0.2772765162496165,0.29031539550409186,0.033807477831856905,0.3202257382006611,0.3119991669639058,-0.07576288066342418,0.04163604060358569,0.06233360332585329,-0.021850817966148312,0.17901994731543464,0.049650823308257014,0.34559494035082117,-0.26210957551382025,0.18737220337386348,0.282032997181698,0.24952976971302998,0.20822666599954828,0.07590631143513245,0.11101309566077618,-0.09718966827221384,0.23875627102854566,-0.3131398212868836,0.04950846499134522,0.37291105526282264,0.3668077394148102,-0.015523348291398653,0.40347441437790177,0.44984065602346673,-0.046581161245373225,1.0,0.21340277957487727,0.12236419521710129,0.45782903235276223,0.25503270453075033,0.010567026587713284,0.13797758589337866,-0.1508303273876111,-0.045636997039608926,0.19558348603180956,0.2138244693384849,0.003683833501311197,0.2732900809251938,0.3218771678098403,0.22840555540156648,0.07024199521038327,0.11759364469904364,0.0309509040521537,0.36880733884557465,0.019601525764381168,-0.016421875986368573,0.1252168547658017,-0.03823308302337969,0.26366505954482733,-0.17196454304404318,0.2960550409466325,0.0978823696866525,0.21457912321150854,0.33582310996538545,0.27458847466079717,-0.24151599465248483,-0.17961272907159676,0.22397473474717286,0.38809889809609377,0.32597521643297267,0.12578562941867782,0.3798590727108347,-0.09267853372658501,0.18286361352592312,-0.2789739093901722,0.32418141995686006,-0.04026878083482353,0.2925052289716636,0.1558543211850089,0.17165834588172982,0.32306214849966136,-0.1375397032683926,0.32600152734104537,0.16733946980605754,0.2038923651798186,0.060621269930299704,0.2229684226776919,0.1534654764047215,0.008410330874823405,0.027426833414228968,0.47544978182950004,0.0124994001520707,0.12580499371047976,0.3137640109019545
Temporal_Sup_L,0.020993845254019778,0.35967500571332617,0.10038846264008328,0.30426563471422546,-0.1403538793094152,0.04367573574831936,0.8872529539455575,0.3282854594371671,0.334993310823211,-0.03792416515328714,0.13295340286759644,-0.06386607443011962,0.09190452473310043,0.16340055281928825,-0.2660653782073456,0.45621115400993417,-0.015974952917905145,0.1715381739747784,-0.16572979440547642,0.580728575055784,-0.0880552916763341,0.4283769726182796,0.11310034066633842,0.08462174929256537,0.6950973850823103,0.35704538823483,0.5407748895187612,0.15649368171894473,0.13010129293227107,0.6812332125805627,0.2629549033400328,0.2048822929009553,0.7193872550556488,0.642661963155326,0.5544296306473969,-0.012788115963301528,0.8711777058069484,0.24480752330910965,-0.03688232242439871,0.015489183333679086,-0.13502180020696705,0.538034169583149,0.07922687189863495,0.26994096757595115,0.016864574430159273,0.5704294992246861,0.798714053998718,0.6154891433050402,0.010752617981695488,0.5256973595772353,-0.0018151777662243974,-0.4862912930497292,0.7078219547675225,-0.08027683518760209,0.307053493564698,0.454595281903898,-0.06786051154463196,-0.12029552860149018,0.2196291904559277,0.2924159843110608,-0.4142300869912554,0.21340277957487727,1.0,-0.1405470803389301,0.5514536828898673,0.5358308543066,0.06738847436059554,-0.02723802756685551,0.004835254376718759,0.20905359799059434,0.2064941465186164,0.6579048956013206,0.0407526111833791,0.4593088394305175,-0.039307450775907075,0.4797555187843258,0.4280029036941219,0.19588545439717586,-0.02233520702726492,0.26147223401492403,0.2538392382135856,0.13859463472630712,0.5358577335840075,-0.10570107170721461,0.3970939518375235,-0.001093815476819619,0.6552644325647221,-0.29588248841172654,0.44383393405383925,0.4949386886168492,0.3308337327950233,-0.21187662473517335,0.045300801528103674,-0.12983268506028217,0.2809780754232405,0.4518267241358579,0.21520124451850853,0.40415619734248165,-0.1781659678170694,0.39303282878200174,-0.10244909920017167,0.3047412593884154,0.5281013515917898,0.24933986490716487,0.04480411070584082,0.01891186107113866,0.007853119529549629,0.12690187940856737,0.5770603516126934,0.6731861829484475,0.44057810499561156,0.14246796798219816,0.6785990994803945,0.5405638727532655,-0.020479910128398778,0.17043578151141667,0.06763505706202226,0.5283922473558035,0.259520794284868,0.021862262979572174
OFCmed_R,0.028892940495260623,-0.14898929741609424,0.5981599157382795,-0.04325080373509408,0.4333956222561747,-0.30164563813048173,-0.2926747223874853,-0.225476829513264,-0.06545363936660732,0.602360340714621,-0.35018593888956145,0.28993705523021257,0.22828004732094298,0.08715952397367048,0.311334228333981,-0.05786057176847072,0.44477204699442596,-0.022984254845082867,0.10944142782905747,-0.19597794790597495,0.024794621410630813,-0.09896124259654276,0.32565194694058747,0.13688522367821723,0.10922920660212083,0.3436750324467812,-0.2506851019672355,-0.14520290497708663,-0.41469212831748603,-0.07584152410090803,-0.15267212583027326,-0.10194065131072355,-0.024934550045988824,0.12671227814123068,-0.16504444159994344,0.0929634600786066,-0.061316094327221064,-0.15987449773219856,0.3743660194205772,-0.1505588805409573,-0.12632736899909905,-0.07411724267308271,0.050715244294604986,0.3488780453276971,-0.3378648758349525,-0.05346739700813658,0.0869107572926902,0.12618351709351755,0.3603570232399745,0.01595866520322161,0.6303926922538337,0.09599185884120437,-0.03710015876534914,-0.11395453780739108,-0.4588715784046221,0.08002066947985913,-0.016202149908723172,-0.10543975213854655,0.1773337628910306,-0.10755234122952731,-0.20476508548284458,0.12236419521710129,-0.1405470803389301,1.0,0.10158077688763696,0.03326663588172918,-0.08365524127142683,0.2525322027876592,-0.4933263859207969,0.2252057934095203,-0.30534565588741536,0.007383781409815074,0.3167051744105785,-0.09654171824411908,0.3827383349897646,0.08548176516432654,-0.260233500560099,0.39168157818839483,-0.17883912283115372,0.31618895985896267,-0.15306722644306217,0.44029862795919195,0.13199154146055628,-0.10329290349080221,-0.05837743907970359,0.08736815579683113,-0.23897513969780876,-0.28822434586296924,-0.1941360493846289,-0.2091345288926517,-0.029946609723224642,-0.2220633340596039,-0.2031905260334718,0.4312122938116212,0.1613619779423478,0.23280537861919304,-0.3763628466260938,0.4956763539377336,0.1326312970631207,-0.4120402388763178,-0.1848177133034309,0.3895321972925201,0.10672328822537858,0.44786176900344293,0.3124412175885543,0.36106689102970974,0.18069370789027764,0.05749574596459223,0.08559575395909116,-0.2066248469829744,-0.2447278436453506,-0.26697214186805523,-0.29192064343134544,-0.01474241607588208,0.19503735083589685,-0.432871877297702,0.07157681134580428,-0.3701762862655795,0.2594181145153155,0.2913307823061765
Pallidum_L,0.37289073233493575,0.5064472836801976,0.07939097083672411,0.31091803085633934,-0.16796747907357323,0.0164978575794014,0.4553662243855594,0.0613294400357476,0.46370896826491903,-0.01393019709426006,-0.15167510228446363,-0.25695886539066565,0.2740226389249845,0.2492627298681606,-0.10447326317331766,0.44236474316652613,0.129741242479252,0.32033941317540904,0.09937120588057392,0.5100530132752695,0.0966805145543114,0.42443857754392794,0.20418805028003378,0.32738841552741144,0.47042487770926505,0.5063369158386672,0.5478946955422043,-0.22242305883184513,0.13114584990756442,0.3704386196513373,0.1699584974240178,0.25051050669721087,0.6143691588965253,0.35322652466136806,0.001028265389409001,0.07572786936818507,0.46773188488548884,0.2264528523359632,0.09828261976682687,-0.025935643267754382,0.10460866956087046,0.4965569273320204,0.6545515628188385,0.5522279833898434,-0.19103560078462878,0.49199002168391215,0.6089428040467184,0.4825743175214402,0.39068466688422115,0.2105497057050291,0.25632370095326557,-0.32687763202699616,0.5262527138320116,-0.4102683670632114,0.40253035004821597,0.5880471226830137,0.16414929566062067,-0.05671645281592542,0.3068712951947652,0.44898812077396544,-0.173231315508642,0.45782903235276223,0.5514536828898673,0.10158077688763696,1.0,0.6931082547533146,0.17198969379216403,-0.12117251639921821,-0.11972730247103693,-0.2562846848992337,0.11231589690777728,0.5902899587218087,0.2039090958848722,0.45788158892274416,0.2808276457298398,0.4404680993181026,0.01260455958140876,0.21939948595418068,0.2001256329208518,0.5335675586416729,-0.08205483078094845,-0.2554667040379574,0.394826521104728,-0.07473706971965083,0.19988743095443073,-0.33891479710309974,0.6021612846789579,-0.19600276821689797,0.07942755662087884,0.500113749128785,0.47821360516098455,-0.3672672387507473,-0.3233832860304521,0.2203656116509996,0.519862937432884,0.47833045063946117,0.021463235740341688,0.5552482548379593,-0.054166484531671555,0.31116946841223037,-0.2390697668416396,0.5735482980478648,0.34653120091459994,0.5854062392908622,0.006725616772840879,0.3130387231565947,0.20269196792544142,0.013668412008248847,0.5003615130833806,0.5593435118268243,0.4613960045393322,0.11086861511787753,0.5096047414090799,0.5031416947979305,0.20761390327202087,0.27013855273867793,0.4184387293436695,0.1327354465430086,0.19016759930278987,0.34933386202835776
Caudate_R,0.2525297074698986,0.6790424559680673,0.27724537483880834,0.45174083608246135,-0.28043191708054466,0.26566193498199053,0.3952229812925249,0.08878295522955588,0.5125620774738138,-0.015508250463352441,0.10744500647189927,-0.020760309892118873,0.2392541119964579,0.19750083194260748,0.1934046118054967,0.5842689419900411,0.19898824921946892,0.4403216353092157,0.12943642261991456,0.5180165173383071,0.009713055717508965,0.4813487021506804,0.2843012332668431,0.6370114634771934,0.4599787803100675,0.6296280340602946,0.5241200727581294,0.10309385872083801,0.3485983670277669,0.48640604345630284,0.4222156331877056,0.3604528652084771,0.44525268106739835,0.48687136873507725,0.15996444993278358,-0.0845433227440085,0.40590956136098705,0.18520790459307304,0.3394270247622928,0.1533835312888295,0.1589160477164832,0.5206698804634651,0.48243675001266745,0.6451939721539297,0.08213529455701492,0.5340369856412966,0.6234640013868041,0.6393642660195479,0.3627771746544083,0.22495624021789282,0.29965432537182907,-0.25331825420539283,0.5605452886682818,-0.09081292161559501,0.21408881867646298,0.5753778085349049,0.19398767772524886,0.16867993313352062,0.14694951528759667,0.3531574319357907,0.013155034179927036,0.25503270453075033,0.5358308543066,0.03326663588172918,0.6931082547533146,1.0,0.2680686523759816,0.029295911448333455,0.09912508825607243,-0.06196237593237083,0.27156990009517085,0.6244288794474928,0.36324574580493335,0.5207451994172555,0.38748853237415254,0.5703028855411867,0.005061692559758614,0.3852071406343325,0.29900372350471766,0.5986994181103901,0.0436897792996729,-0.09980834959184495,0.47069133377451017,-0.08607552138371435,0.2884707023445011,-0.019899120538411922,0.5523693734824494,-0.1716404412557209,0.1400386367929876,0.5578447895156926,0.6084913937702765,-0.03567617719874456,-0.10659540807872221,0.12666585637356906,0.5920193172677856,0.6018359369674936,0.04224978038280503,0.5618453754971889,0.029426889212648615,0.47668520403496045,0.02824205947305582,0.5835854303708079,0.39800556719971303,0.6632216926687323,0.17582660374524903,0.5791479926693709,0.13427010712704576,0.13173187082139437,0.6765743331078102,0.6031577076324931,0.5811595534054913,0.18295402997091023,0.49809895601545784,0.6494086808679529,0.5773174688988852,0.08603923997261587,0.3321850495733006,0.29535205020494915,0.46635330155030125,0.4040406965897648
Thal_PuM_R,0.07321787025412774,0.36334291617639275,-0.23198040375717624,0.4689839314838895,-0.24115967487441503,0.30917033334237265,0.006788400938099773,0.14758659322710893,0.4357396981182283,-0.2348302952987477,0.22988015353207578,-0.14183724474453832,0.22098394939670826,0.2826668515618362,0.24168556421807535,0.30364980770197164,-0.019209003871630128,0.44962395064916444,0.3154543277796603,0.36481701005669454,0.257457494987791,0.3647037905689812,0.19426170437641493,0.26831159853805736,-0.147182976571014,0.30323683426753456,0.3139788641972239,0.1521683092637433,0.16540739633059048,0.06299923836186942,0.3761280284795546,0.461797146596528,0.003207303438436486,0.19140172554019835,0.07995955580881627,-0.24888072218907195,0.10511979838794376,0.23301337213132028,-0.15987785692585854,0.30915545811439565,0.006557382088176953,0.3109550178023086,0.19983957440573716,0.29928767868564243,0.1318599707174908,0.22966830651113634,-0.03951465304085966,0.2744243321446161,0.39902034279242143,-0.19541527853575216,0.0864082477694248,0.10400300292918312,0.27225410827763796,-0.041642731357176166,0.18485135488547888,0.4099315038874227,0.2458944864656345,0.3540992441583459,-0.023367342482142877,0.04077514453633549,0.2998362975797081,0.010567026587713284,0.06738847436059554,-0.08365524127142683,0.17198969379216403,0.2680686523759816,1.0,-0.05903836254157693,0.2546934717737525,-0.07970535895634856,0.37209528186583374,0.06937590651915053,0.09780816996059355,0.30758037728149,0.2154282045691243,0.33654531481581423,0.05512745392679831,0.01683199419710477,0.797733572764251,0.25187169746844423,0.1187295004371589,-0.10171164368205647,-0.09426327839670359,0.33240809304250635,0.2938736440539515,0.11967744175674469,0.08870601231541884,0.02584514510135559,0.20912529496981963,0.3412998351537104,0.3636022360439916,0.11228106066758929,-0.19917007321880986,0.2660293048152853,0.30840033927575017,0.28247465029543745,0.3910698150252611,0.14707808923184928,0.19336391125056757,0.44842578407121136,-0.017399607343945026,0.37299792793595865,0.04713914211537668,0.09609580272131309,0.12801160836729455,0.26453043419395933,0.21590822961194553,0.006476155432330883,0.22755493177553043,0.14176454447075407,0.39478121235033986,0.3801742179428628,0.2933053817678747,0.06679922871037654,0.2663644868212206,0.21759047901638814,0.3024012507837247,0.17129068065990025,0.47508940200605515,0.1379918923905729
Cerebellum_Crus1_L,-0.00392182929802055,-0.038865648975182,0.25346152139748984,-0.09595285047212045,-0.14316181061965091,-0.17915362448217337,-0.10185862809172726,0.20181826680861858,-0.08476708825113664,0.28675361542287237,-0.05487221972748685,0.6244372358247465,-0.012623905021575099,0.08275087847056635,0.29983987267663664,0.0580731663161446,-0.03900884061296858,-0.12646840264244488,0.1542448688643555,0.018154894682850677,-0.37838779502735187,-0.09625398845522462,0.28091351008429155,0.004978802319041814,0.1219340791851238,-0.06206610087318485,-0.2660504099508823,0.34203523757324,-0.2902211083325996,-0.03604520032795577,-0.025686044633767172,0.012794241128404186,-0.08582296992876869,0.32467602840529763,0.41749443607338765,-0.22728815470200317,0.12438292180486271,-0.2603564402632168,0.2110645495634272,-0.04685760908680956,-0.2827145825350931,-0.002146492017774978,-0.2585794094769371,-0.14925272244455765,0.055411215919968365,0.08289376019382397,0.08289813320661232,0.016318171775217542,-0.1933098644403775,0.2253992113988164,-0.1213021166381483,0.041611784528813776,0.027860786281529677,0.382618892901632,-0.61243157744638,-0.039016659608060396,0.021480904115608015,-0.07192204421148568,-0.1572055814728498,-0.16543190069962832,-0.06994971191310452,0.13797758589337866,-0.02723802756685551,0.2525322027876592,-0.12117251639921821,0.029295911448333455,-0.05903836254157693,1.0,-0.27291254038517293,0.7184965393142609,0.056374886686513394,-0.1743701530398992,-0.09738478373127303,0.0187061366906449,0.10336862691128985,0.07682017018738674,0.12840915899446997,0.08604248353594855,-0.21345492583283285,0.06469890257627796,0.22281143119483815,0.7149132542414177,-0.1010035655577677,0.1901014873322296,0.10810910600751601,0.44705520169589785,-0.2882615091613188,-0.13393773568565132,0.2632162218420293,-0.046177842996476384,-0.1920506153157099,0.1374178219415779,0.3019781962283691,0.0637297861571873,-0.0784268880618098,0.09572323833113731,0.0187512772010267,0.08554640226030356,-0.2389541725651462,-0.12837289913512942,0.059474314594595054,0.13208427564944528,-0.08087958846903841,0.0551924540072539,0.14986386026349718,-0.04532265711824792,-0.04117479439776411,0.312899248996905,0.20587966888747034,-0.2803856155627679,-0.10364458445666187,-0.19408273949242616,-0.2047489931637904,0.001381608011962728,0.012092179032361436,-0.5231804550613852,0.09944970876965568,0.07729313073773912,0.1159943536166782,0.07736655242377209
Vermis_8,-0.03303385325384968,0.18357109222024826,-0.18597207898187632,0.19395239700678993,-0.09922518263210413,0.8041986429722323,0.08681656042430011,0.05389533927787834,0.01219493771621821,-0.46543066276380907,0.698810494559809,-0.16421031620143206,0.16479247171110908,-0.25678216022126116,-0.13489800620890172,0.09990192651012726,-0.2329873431911381,0.37648282727561544,-0.08803546673675157,0.04228096343803118,0.4717099464984523,0.015336294225632449,-0.25398805049491063,0.1774609558093398,-0.16554947453153948,-0.060594874673301366,0.2015044217752369,0.4702721396288944,0.6401882193835823,0.008127034523617755,0.6300669105254474,0.08351154261887724,-0.09017987095705582,-0.013327593943656282,0.20875335891447047,0.1838382776779803,-0.14057032824469495,-0.033033505005891646,-0.025771470521356043,0.6979804669356781,0.3219629284599378,-0.01918668260583825,0.016759739953082612,-0.04786401385887297,0.7237445073812829,-0.005973285545650203,-0.16449606249521354,0.03295293681529599,0.1408815421390752,-0.17114134808950623,-0.2153845678436057,-0.07079121458741114,-0.08955459124726987,0.370651601808554,0.17296468206315402,-0.026357982436143845,-0.02825575264137279,0.4974819669353384,-0.011931502441970878,0.28298593574605846,0.576886794051776,-0.1508303273876111,0.004835254376718759,-0.4933263859207969,-0.11972730247103693,0.09912508825607243,0.2546934717737525,-0.27291254038517293,1.0,-0.1638423090770962,0.3237297315000299,-0.030720522084271198,0.1432744029678733,0.07208329316390936,0.14920769214278304,-0.21638010871877653,0.2253397916790813,-0.2373006835077158,0.4472878650225774,-0.011051465684551126,0.08428529648703947,-0.3210976708199291,-0.12125331227581247,0.027020542711676646,0.02890704355676534,0.32440659664431437,0.04345732728672104,0.3067002533967593,0.007199210683824553,0.13973084502496355,0.17628460107988234,0.725543938709697,-0.0221542582397007,-0.05089431817317052,0.09787036558225379,-0.047229670712115285,0.26524967334141986,-0.2951313571933625,0.10589789437014151,0.576051803026094,0.42603640545967775,-0.24740086324097504,0.11921458868934062,-0.0439328369252756,-0.04441389634813638,0.1587196359928856,0.20014361577333661,-0.3263712604536961,-0.011249838839076478,0.18489242572703005,0.28347683570203147,0.24578780557282842,0.16720030978669378,0.19045259165369513,0.34008256923029917,0.09841101594284579,0.17053635589962562,0.32086603680398146,0.008588371734226422,-0.05421846261111773
Cerebellum_Crus2_L,-0.2535056284089805,-0.13249299390964542,0.36922975214785203,-0.027835105951059414,0.09802951274636153,-0.04100194085040157,0.09512280139739973,0.31005152773535605,-0.16524248460388158,0.2379039362062325,0.2514348190373205,0.7124950748309143,0.011985617304625185,-0.0382185046847766,0.09642119905157927,0.0489289815257368,-0.003495916940115738,-0.04137695073871926,-0.07540037418693982,0.04042356924367132,-0.1844100017189908,-0.08275359466621214,0.2214504845671101,-0.07752629352345926,0.180263551307797,-0.03683170677686855,-0.21693435841020284,0.6295933015761148,-0.19714945041483803,0.23209878675644705,0.1325334474066327,-0.009836973300112312,-0.022459059037055105,0.5324842865405425,0.7583457069123354,-0.038483500970944974,0.3428889489313916,-0.1358213056259029,0.10779669209555845,-0.040867011888617376,-0.2765672992072571,0.0102394082282246,-0.4056112421020404,-0.17662156283016756,0.29343105826790755,0.1331477384039234,0.1262953775876242,0.16348912327279413,-0.23356478388639595,0.23586068034389673,-0.01820692930639554,-0.026081091820328157,0.11180077823451048,0.6546524255692519,-0.6748621833948849,-0.03728476458279548,-0.20588177264581795,-0.04302994505266989,-0.14049311503787104,-0.15053330905071702,-0.15244353314171444,-0.045636997039608926,0.20905359799059434,0.2252057934095203,-0.2562846848992337,-0.06196237593237083,-0.07970535895634856,0.7184965393142609,-0.1638423090770962,1.0,0.12818897307136431,-0.13186567339053967,-0.14693415591472136,0.06770267873048402,-0.06713477048447565,0.09062022997517928,0.40032756517016427,0.05530986681615712,-0.20460027846455006,-0.10205634376207916,0.4277570843090254,0.9251966512239707,-0.08607836206238606,0.19484556011439935,0.2004906363288857,0.7535901136067009,-0.3227801135317202,-0.1674060101786454,0.3783063984858253,-0.06412854081731754,-0.22545730021231775,0.2554634406169364,0.3643715899936169,0.01807596951473547,-0.14807388756435083,0.14025252141289704,0.15377850740505059,0.02421649558969322,-0.14013542198597326,-0.030899409531084235,0.15469193185191016,-0.005846770076070619,0.04138628394573312,-0.013744443155885149,0.23606067430187017,-0.13399301549068343,0.01290011272119517,0.19405769836737394,0.20469292363675554,-0.2630999310138628,-0.07858665296362546,-0.1044074238108169,-0.114158931534527,0.09071858791081024,-0.03715781781725828,-0.7105858048988744,-0.1076979702950509,0.3525868810611227,0.1837053026677684,0.034547437762820585
Calcarine_R,-0.011577780447878487,0.5310493783436003,-0.22194362951405583,0.6243970087612748,-0.1306989995861251,0.5962747000258645,0.1612852874877001,0.6965264570046783,0.7177782248723035,-0.3181897385543806,0.5597816954563866,0.025664881766691867,0.2463442509086886,0.4663580969761339,-0.1447726638580723,0.5558980887773343,0.05103483594404867,0.41424604568865103,0.020929832359528933,0.7135533852605563,0.23746132555930838,0.702448486109506,0.14084250549936292,0.41119702640484224,-0.13790495871693897,0.22043811483417305,0.4216784391046458,0.4979114993714697,0.29867452347435947,0.2660542491390865,0.5927872942880406,0.6363519355736984,-0.10755320587986379,0.4103026592266431,0.38683934754586136,0.03521438455435251,0.30304010714232055,0.12132251641176839,-0.21292815622259106,0.25462403335293277,0.3469781383529037,0.3553228780616631,0.0067555024600102175,0.20615759329174566,0.4106019843791277,0.3489433884330316,0.07819981773186763,0.15945840151562038,0.068207319653875,-0.10512800029477327,-0.08625998947594464,-0.016655688893517668,0.42137012863784007,0.30468268747854665,0.16814462232934008,0.48167131626096327,0.40117841636397783,0.2872213910494428,0.01580634523016737,0.2012425262187638,0.4280657407132679,0.19558348603180956,0.2064941465186164,-0.30534565588741536,0.11231589690777728,0.27156990009517085,0.37209528186583374,0.056374886686513394,0.3237297315000299,0.12818897307136431,1.0,0.04579496107713594,-0.17181250925441793,0.6120816304292732,0.06161280236604099,0.4399499825893805,0.1510480528944668,-0.16314671759239055,0.5430458936777354,0.22271743498540872,0.5562653226326623,-0.014370483506937298,-0.09266426948649913,0.22149302817929367,0.5811533685281742,0.2738297834594336,0.21981745609762204,0.46035165912166504,0.5505616004722003,0.6830894008707988,0.4267306707524777,0.39838639628026395,0.013145775064900259,0.18406446246115507,0.315344010198772,0.1402685960243069,0.7751857248591606,-0.035004125771266235,0.12844665364752375,0.7972082405821598,0.14810254590244265,0.0967549196227721,-0.11857758226202707,-0.11568595973267945,0.18934483090509024,0.20408258653151215,0.3338538703310236,-0.28455806456876387,0.3794646434896155,0.17491459432637022,0.6291194587719544,0.6951291639148586,0.5546080628652011,0.21311305406086753,0.20896032329375308,0.034666368224966417,0.28391883500016646,0.7534341697814183,0.3048855939154156,0.18608182142806662
