,Temporal_Pole_Sup_L,Thal_VPL_R,Insula_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_R,Cerebellum_10_R,ACC_sub_L,Thal_MGN_R,SN_pr_R,Cerebellum_Crus2_R,Hippocampus_R,Lingual_R,Thal_PuL_R,Thal_PuL_L,Thal_PuI_L,Postcentral_R,Rolandic_Oper_L,Vermis_8,Frontal_Sup_Medial_L,Angular_R,Hippocampus_L,Caudate_R,Thal_IL_L,Cingulate_Mid_R,Thal_PuA_L,Fusiform_L,Temporal_Inf_R,Cerebellum_9_L,Occipital_Sup_R,Raphe_M,Thal_MDm_L,Temporal_Pole_Mid_L,Thal_PuA_R,Precuneus_L,Cerebellum_6_R,ACC_sup_R,Putamen_L,Thal_VL_L,Thal_LP_R,SupraMarginal_R,Temporal_Pole_Mid_R,OFCant_R,Thal_MGN_L,Occipital_Inf_L,Thal_PuI_R,Paracentral_Lobule_R,Occipital_Mid_R,Cerebellum_10_L,Frontal_Inf_Oper_R,Thal_LGN_R,Temporal_Mid_L,Heschl_R,ParaHippocampal_L,ACC_pre_L,Frontal_Mid_2_L,Thal_VPL_L,Parietal_Sup_R,Vermis_6,Frontal_Med_Orb_L,Cerebellum_3_L,Precentral_R,Cingulate_Mid_L,Insula_L,Postcentral_L,Rectus_L,Parietal_Sup_L,Red_N_L,Heschl_L,LC_R,SN_pr_L,Caudate_L,Vermis_3,Cerebellum_4_5_L,Frontal_Inf_Tri_L,Rolandic_Oper_R,Raphe_D,Temporal_Mid_R,Red_N_R,Cingulate_Post_L,OFCpost_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_6_L,Thal_VA_L,Thal_LP_L,ParaHippocampal_R,Occipital_Inf_R,Thal_PuM_R,N_Acc_R,OFClat_L,Cerebellum_7b_R,Cingulate_Post_R,OFClat_R,Lingual_L,Cerebellum_Crus1_L,Thal_MDm_R,SN_pc_L,Rectus_R,ACC_sup_L,LC_L,OFCpost_L,Frontal_Inf_Oper_L,SupraMarginal_L,Vermis_1_2,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_7b_L,Cerebellum_3_R,OFCmed_L
Cerebellum_6_L,0.5413432475115688,0.05467691621266341,0.19969210352937203,0.30801513663678187,0.506746182424909,0.18799718355061373,-0.21669553198114777,0.06812479872725342,0.22167345410012065,0.1648751516935021,0.6826045475085791,-0.16470374565876972,0.45983287044902527,0.09855778787214967,0.2700628402452729,0.12661097889908918,0.21022569851714182,0.5234552632702961,0.20875335891447047,0.14771505769815235,0.14680539266750078,-0.019238605928480514,0.15996444993278358,0.3460713984568518,0.3677633529790623,0.17251514536646986,0.7755716195847555,0.357302234285827,0.2560005747613175,0.4391725435819255,0.059965205588487065,-0.2104810434269014,0.2461295652057728,-0.0014470211699082831,0.14336509106732817,0.8131320536794635,-0.033542725551141,0.23505463638918808,0.09600673508152349,0.034926146260423625,0.20367863246450416,0.3216753073912646,0.3031415387262538,0.004266374288630183,0.3924974808571504,0.10087240505390305,0.20510124678741878,0.4905308575705486,0.13998875193908983,0.10852431228503914,0.22271032686567716,0.6778153417259567,0.16824877721538078,0.0819547363674507,-0.03881357729722941,0.027804997588239597,0.30690476152099055,-0.01951206432088994,0.7221101264672792,-0.2674529730275985,0.3385692836457761,0.23123760335911983,0.3980865024079472,0.30524634606707907,0.363483563662577,-0.3820211718150668,-0.023041966376362612,0.033807477831856905,0.22347552502298912,-0.14012266101661788,-0.017164236375395263,0.022943125255768453,-0.09165284199555107,0.09159484450194053,0.3265476010194051,0.1875591964785231,0.05617562389550485,0.25653595062441414,-0.14542934666372334,0.05005059456494209,0.12733697263945382,0.0037110182694243712,0.14568102589066187,1.0,0.24145435729153308,0.44306831022388166,-0.08023773304239974,0.595853045669984,0.07995955580881627,-0.177207459860736,0.36369049242402796,0.6084868220094926,0.17189925850846988,-0.16319810876518778,0.6434165916454108,0.41749443607338765,-0.2030545640753874,0.14581959252131874,-0.22046976957756756,0.1168258092082174,0.47200177414795946,-0.08169406642605834,0.4302177165730125,0.32558393221901166,-0.07240847235172472,-0.102819115368693,0.10957248225668755,0.57278663106922,-0.04132001825375217,-0.24163867449610477
Thal_VA_L,0.31354935475181767,0.41378376212695506,0.18549499122424515,0.14911881309475328,0.40400555154365897,0.40097651497301945,0.3109509073323862,0.019564338415729216,0.45951450865201543,0.5993326917491784,0.2913068855775007,0.5813264279395816,0.4016038381068521,0.4588475032208784,0.3849225743754804,0.4611685957613063,0.41910810918178926,0.04722451804239717,0.008588371734226422,0.2384245980586918,0.2778503653913748,0.5830784516110382,0.46635330155030125,0.33801981774003176,0.5368453124903274,0.3072246581677955,0.5577045419754874,0.24955494677085852,0.32779057468463835,0.21463205130331134,-0.28577261453952385,0.45399001621985524,0.11303189103495587,0.10804265572286188,0.4074327309529742,0.2773520333974191,0.3911957963444408,0.2621019508717276,0.6540534852331371,0.03966294134749524,0.53717625354142,-0.022475631432376537,-0.014369306793734509,0.3590457752879969,0.06918595187327971,0.5326367624306444,0.34994350877510544,0.10251271480996103,0.2196255775055033,0.5003054636634724,0.5978361614037165,0.3471927995840021,0.4138783147452309,0.6067051617891636,-0.13264905974475333,0.6127697016630527,0.5876331943089009,0.2646006238109261,0.23179953346239174,-0.021792147798448177,0.2843246109823587,0.3757158596458125,0.5909380096277531,0.17338841613424905,0.36129552303094786,-0.10358499715868051,0.35813266930378806,0.12580499371047976,0.1130872184658384,0.030128786767132393,0.06104117962169725,0.4173572887236635,0.6397270399782367,0.6470489532784173,0.3066946372285304,0.4950981787268825,0.1017196697791341,0.12379895437718767,0.40550012714755,0.29738398046958014,0.2334701279473443,0.5902358061252089,0.5532995101933644,0.24145435729153308,1.0,0.36860610315908626,0.4584953009855315,0.17884442947855134,0.47508940200605515,-0.21287428693463917,0.17378541411296444,0.2503602068521529,0.4044455558546176,-0.05588601036448357,0.40373582600304453,0.1159943536166782,0.5340144986908765,0.4415483097791991,-0.017290429043633277,0.22685440736830864,0.5054736614497484,0.10737412380848663,0.35532577804751375,0.3165864814931644,0.30813156660427876,0.32388070651077033,0.29909513169766155,0.25677064125905813,0.14089297976102697,0.20519324139295733
Thal_LP_L,0.08701161219602377,0.4213044843621515,0.07851527103058008,-0.0689286439906544,0.5925597699291766,0.1036793108903282,-0.25605144178584077,0.03821261179596832,0.30175525401122727,0.3657843600817003,0.24473542039971824,0.12582941090645322,0.5223480867390213,0.42288654835555345,0.4698799104077131,0.4300659100815525,0.31079832655470346,0.2703439643983046,0.18385189315280567,0.07450867484873083,0.4952532464532262,0.12660019226390773,0.2579834530969361,0.29521884136567234,0.38428651284397897,0.37216579066629224,0.5901968771683435,0.44140657652923876,0.26215168057994226,0.5358450200035696,-0.12715385521997605,0.09137185188901016,-0.2198709002853148,0.2584994155612881,0.4921705300318989,0.46051154679389594,-0.15356444370619313,0.10558180886266141,0.1334621680397366,0.2097770751551866,0.4155226134634364,-0.11508980448044949,-0.11698187528488267,-0.039827197399082005,0.22846084533949604,0.3304366885136827,0.39504548039463067,0.5293670173871136,-0.03802941227642528,0.2547428691431581,0.15509902993951472,0.5295708115649325,0.10513476111903763,0.331260878099711,-0.0611415745606887,0.35777099702275517,0.5532178738715808,0.39641536835352936,0.5767848551967897,0.12999782433867155,0.3269209805587768,0.13043964611806605,0.38153411737753384,0.10595169367276105,0.33683921740458755,0.002251070050608492,0.554393377285534,0.35657969810014534,0.01639239138660604,0.13007804642788984,0.4050013700455657,0.1254316410784397,0.3207338557807959,0.4329817684322736,0.10838273703129603,0.2977231894317398,-0.326328147021985,0.3099629723702484,0.1583756471680498,0.256828542748079,-0.13790545098304893,0.16948368096960548,0.30447098266133543,0.44306831022388166,0.36860610315908626,1.0,0.16754382322399175,0.4143348926598938,0.2877948035716344,0.1677718233488635,-0.085708462572772,0.21787041333898793,0.4901754668642426,0.021557965372047433,0.5933676367271056,-0.07481274185568294,0.060391185360880256,0.348031682731171,0.15836247019352778,0.0013197623855570803,0.4495555995667516,-0.16617473744004302,0.21859284895456918,0.547041790918285,0.4000412534571175,-0.002772200508181536,0.23521247409690302,0.05997425041530131,0.24798971548561824,-0.09613414610133776
ParaHippocampal_R,0.13278783567011795,0.2216045288146334,0.16876091930418416,0.16451141086884377,0.29492365695153616,0.19397960217656474,0.5916322003763966,0.07371232341979478,0.4047951018352805,0.5470723583981315,0.14943388429976728,0.7468776099616556,0.20005495954105004,0.06879252496351436,0.15842627224278255,0.20236955984918942,0.2164361986108728,-0.20878170304880378,0.14920769214278304,0.17381941438857546,-0.08139352025312371,0.6294207843727581,0.38748853237415254,0.005887118377967765,0.3771041393953036,0.2251651534559888,0.2711510688475134,0.22028792851364098,0.5300460858497219,-0.18012844195139727,-0.21611670163161292,0.6777775677842559,-0.2277778501617942,0.2973702033153905,0.12684137846845042,0.07077222732354874,0.47363692122799167,0.1810326535858067,0.5147956343729158,0.46589450781083824,0.327979778655497,-0.38782382961560824,0.03346791486145057,0.4417944801856153,-0.019624075626780774,0.29115183975040865,0.14966014062452906,-0.25974512790811605,0.14195335518672048,0.2915780461342973,0.5718719348449055,-0.040916288715210476,0.4526474127223752,0.6868137902634767,0.12761324680487632,0.39326003986929886,0.22241179134665043,0.03341797033746371,0.1289471844624314,-0.25151368018624015,-0.12692444703285952,0.12496546073437495,0.43822436065168463,-0.043261660099641136,0.022232469871204162,-0.24768527048384706,0.17498456845254917,0.3218771678098403,0.13990379085169344,-0.033759583016910434,-0.08698079117994319,0.6198189451083351,0.6687981722245092,0.7082988821790087,0.1385275919025338,0.39122211012956065,-0.028328179749551523,0.0672721169712479,0.2983000214346607,0.07274091079210715,0.3811097037524428,0.500744349240896,0.1478093096642979,-0.08023773304239974,0.4584953009855315,0.16754382322399175,1.0,-0.043610976374872386,0.2154282045691243,0.08336414734558147,0.16096288002926318,0.17434060161522633,0.2417177463047642,-0.03572048491736487,0.12733950024684745,0.10336862691128985,0.5842307575915763,0.4488197632680993,0.3171721619275489,0.3356963861909996,0.20771474832824502,0.1276123214000105,0.12948436998304458,-0.036446410012183704,0.3217270601703832,0.47164170382922493,0.08287229090860344,0.05827299362717116,0.25105468124192776,0.23948756064312637
Occipital_Inf_R,0.004252030954825609,0.46912938145756555,0.5704195907214494,-0.2241754579777853,0.7061089697955935,-0.11333436143378732,-0.03742014253404069,0.2178291502129951,0.45028594061725125,0.08651960571572713,0.6543278650218138,0.017207013554693652,0.7112408933243067,0.3105148581130351,0.29390957218307234,0.1686867174570497,0.38685034388111983,0.1284030702059471,0.698810494559809,-0.09773700439558732,0.46611543005959677,-0.29105296041762263,0.10744500647189927,0.05834180626987917,0.09640553265398387,0.04613187002245877,0.35947332883645333,0.8545433509285004,0.4752820077232118,0.5561039855672052,0.19983099290838963,-0.02185806456721541,0.07602771126375307,0.36408146008343306,0.18784747574099306,0.8100695574921595,-0.30478155023644443,0.03668183206042663,-0.06587225098249187,0.11983512641400694,0.2718557405231324,0.18729784624313833,-0.19386223541271902,-0.23744848671847626,0.20928479471392983,0.11631179541227028,0.22134401235308646,0.6858424994104683,0.06780817630716653,0.275639281191591,-0.001926271936168965,0.1961675026057884,0.47720677224105085,-0.0023833409793847103,-0.2088659434159196,0.24076535246838676,0.30344030054188253,-0.13902686735340294,0.8605871671055253,0.05003452184261057,-0.23703419558246044,0.10421336437458487,0.03321198960705935,0.011030304988671587,0.17597316093763885,-0.15391760940790425,0.09760942472305305,-0.1613117588584582,-0.2047229830153173,0.28553575221089716,0.3948166967274773,-0.12079837546936308,-0.03041416734755396,0.09042770192592005,-0.11901278113495697,0.5075778040773344,-0.3142536093279566,0.8177194091520333,-0.17307610701609044,0.11441219323484322,-0.11925058553097946,0.2593337348078787,0.03528970120091677,0.595853045669984,0.17884442947855134,0.4143348926598938,-0.043610976374872386,1.0,0.22988015353207578,0.03311762542334388,0.05939824157086487,0.3895195248870771,0.31976309134351805,0.0037506994879100294,0.6825438070213711,-0.05487221972748685,-0.18306966076485257,-0.11047507604173336,-0.21036771407530674,-0.2599972944294932,0.12018989308578945,-0.39314993110157037,0.09495557560656728,0.3380515453940617,-0.03461077104736502,0.41303318276871076,0.2272411171383991,0.03704299475939786,0.41250174748070345,-0.1676602906995718
Thal_PuM_R,-0.11468687721165217,0.797733572764251,0.16540739633059048,-0.147182976571014,0.3708128768615241,0.11766105945028459,0.09780816996059355,0.024835399974640814,0.44962395064916444,0.12801160836729455,0.11967744175674469,0.26453043419395933,0.44842578407121136,0.6367385305370913,0.30758037728149,0.3317618066595787,0.39478121235033986,0.006788400938099773,0.2546934717737525,0.06937590651915053,0.3801742179428628,0.14707808923184928,0.2680686523759816,-0.033287194651807454,0.2744243321446161,0.3684548674902848,0.19140172554019835,0.30917033334237265,0.30915545811439565,0.3910698150252611,0.14626118792645398,0.39902034279242143,-0.2945923098378074,0.257457494987791,0.3647037905689812,0.1521683092637433,0.01683199419710477,0.07583216514292658,0.33996634196988457,0.04077514453633549,0.3691614101631317,-0.19917007321880986,-0.19541527853575216,0.2176608796606313,-0.07310841309064735,0.4099315038874227,0.3412998351537104,0.24619437875328962,0.04713914211537668,0.36334291617639275,0.28247465029543745,0.10511979838794376,0.3540992441583459,0.25187169746844423,-0.228205946323521,0.3636022360439916,0.30364980770197164,0.2826668515618362,0.24814935481399114,0.18485135488547888,-0.01117045049071027,0.22966830651113634,0.21122261961139643,0.02002551117795618,0.2701942816205269,0.21759047901638814,0.4023806674993792,0.010567026587713284,0.003207303438436486,0.006557382088176953,0.02584514510135559,0.09609580272131309,0.29928767868564243,0.30840033927575017,-0.03951465304085966,0.30374096483935153,0.006476155432330883,0.24734574551662297,-0.019209003871630128,0.3200362578460697,-0.23198040375717624,0.26831159853805736,0.33654531481581423,0.07995955580881627,0.47508940200605515,0.2877948035716344,0.2154282045691243,0.22988015353207578,1.0,0.1954169870844115,-0.14183724474453832,0.06381809371719056,0.43684747899231446,0.10400300292918312,0.2817906851185999,-0.05903836254157693,0.0864082477694248,0.19426170437641493,0.07321787025412774,0.013288758471741415,0.09958209264142845,-0.2348302952987477,0.19281363632358262,0.2933053817678747,0.2458944864656345,0.2528745484181075,0.3139788641972239,-0.10171164368205647,0.2998362975797081,0.3154543277796603
N_Acc_R,-0.6155399370812985,0.2549344423099511,0.2747343477180864,0.11212757836635871,0.22618821322010454,0.11779873942301666,0.07085339317342591,0.1389198798924471,0.13203611593612682,-0.27893657519732934,-0.3689756255977265,0.05858290663320903,0.28581237575055535,0.20293235125302764,0.2510975264102952,0.20334421188035484,0.2854011716363989,0.27658662519636756,0.2803874319592994,0.29959138718378947,0.17296165207867786,0.0004727534712559252,0.35691568301814475,-0.2602114271716097,0.17612122435535715,0.14279985519520572,-0.08154857511270604,0.20248392283028316,0.09417325179418749,0.08436226229391146,0.26045923504424273,0.1976417937425722,-0.5590021268082735,0.23644888343667872,0.21443511181474992,-0.22310178930625163,-0.13333194106846774,0.4249068472671867,-0.16928508341097284,0.47685554572318317,0.2691873808808009,-0.38314784762771736,-0.0005272704893410427,0.16742267743686365,0.12209791022116,0.19622436449805006,0.27703586350058645,0.042780890454430995,0.09026893134573649,0.19395830226844013,0.01499189608083428,0.078495418467652,-0.010137832932287377,0.05649122919391823,0.3885439597698004,0.2275108260265223,0.043833950724790204,0.05679873487515114,0.10690090953562308,0.554160294034977,-0.24944903647102673,0.12715832393295456,-0.10889406434899432,0.34236179565697555,0.27977311617012796,0.48591822673606067,0.06922236583544437,0.16771542825305266,0.31923704302202016,0.16091546328398332,0.00404094915151825,0.21974883219260058,0.1549733387355434,0.184298716366133,0.07954936535585642,0.19780969126067702,-0.27374749815441324,0.3122931853950628,-0.16139357233792723,0.29625632039020783,-0.28379196017362757,0.008281679384794656,0.016885029382156642,-0.177207459860736,-0.21287428693463917,0.1677718233488635,0.08336414734558147,0.03311762542334388,0.1954169870844115,1.0,-0.475251316465869,-0.3627587927021927,0.3760446618036882,-0.19532717864720375,0.17753460655694045,-0.4987586904152641,-0.12630184902188193,-0.12133791053047747,0.4228574972864914,0.2412882568355746,-0.16655225070603083,-0.32776594860245556,0.18413780256433546,0.32662264138849456,0.07494068846741908,0.24947936447153418,0.42064877600109846,-0.6158420765953373,0.08359768516331667,0.013012273113854769
OFClat_L,0.609237801017505,-0.16161931735752164,-0.1414952349253205,0.1630467520712736,-0.05884857140696331,0.029259220352444232,0.1458550276405554,0.007461042391045905,-0.0931599110967176,0.21736889561425,0.5749785789071509,0.15461301648047607,-0.12450094686880721,-0.11508451412331536,0.031113250100712767,-0.10705717037145081,-0.03282855551277727,-0.2642922589209579,-0.16421031620143206,-0.10163826226990026,-0.2285716179137698,0.18776651958875976,-0.020760309892118873,0.03186000129448491,0.15873149197691488,0.052207892588665636,0.3052242966988936,-0.05875319517865826,-0.03527840898928369,-0.07423220368525314,-0.27280542634889143,0.06753792630821405,0.19498184432732898,-0.11993516086360657,-0.1392182079911658,0.39881710677828325,0.2384304069800834,-0.13205980035486575,0.14428462877167955,-0.010091996667657149,0.03282866712258935,0.14582584082499686,0.21380041562635224,-0.04538980341309972,0.05822163426771589,-0.03548867415725164,-0.04617514559504648,-0.0829031836469621,0.08445735337494406,-0.021817778810391958,0.15664972117627168,0.005995580563758254,0.02935780463251853,-0.007721950950908561,-0.157063296973016,-2.9152556592373317e-05,-0.035485988302369736,-0.12591755716939454,0.042301611571066974,-0.5995462278916737,0.13056442130222293,0.13260053555698353,0.29765384876675144,-0.22452319876025417,-0.07478265007659349,-0.7029289551686061,-0.17060230971065407,-0.08998497667013873,-0.12954329720153634,-0.2551652684138445,-0.20516445264909866,0.06319387840483882,-0.053866618098019035,-0.03403189788487552,0.04137530667837348,0.00322158760268785,0.16028903312598713,-0.16811477655436055,0.11434319308621912,-0.11105653325137861,0.48321094627906874,0.18733829271098784,0.050528722549825614,0.36369049242402796,0.17378541411296444,-0.085708462572772,0.16096288002926318,0.05939824157086487,-0.14183724474453832,-0.475251316465869,1.0,0.6525351705509207,-0.13579273609879486,-0.19232026490727036,-0.026716469197071765,0.6244372358247465,0.24901552671424565,0.13980544919865848,-0.1308474518398366,0.08236503996939927,0.23297457874813154,0.30352565428469336,0.059573668545765,-0.26072401711708704,-0.19678238992080938,0.010843955800174335,-0.1850244520868346,0.736327344285504,-0.06107910550388674,0.1561910558155652
Cerebellum_7b_R,0.6242252777929647,-0.013398283782733474,-0.04794829504592138,0.022289728957456515,0.22292700826286885,-0.04124768734258936,0.06850541208041079,-0.004533185632063875,0.10277618483049303,0.3501648147490051,0.8320751857388391,0.10099616143360897,0.1757543761069504,-0.06649847941225118,0.21284801161093458,0.06584079057637099,0.11058217307803837,-0.0692295051853799,0.048493042884625866,-0.17685344154280222,0.04848189676460695,0.1065348301304736,0.08885826414349098,-0.015501304754144359,0.25779291749914063,0.2437771524442413,0.4427916702470342,0.19043274543808086,0.1520374167668685,0.25634169537425683,-0.22035629540249535,-0.04980013030626252,0.13087856068373907,-0.049796577437417104,0.05024043753189676,0.6664814019951972,0.006306926491018967,-0.11708975093219223,0.1805758980243305,0.16345621983958813,0.10633789076396588,0.2796657120353924,0.07464078709918534,-0.0473452143065352,0.13735481363354324,0.12636634565139762,0.06703066310253038,0.2579175770584411,0.09824502146016412,0.06417179626091742,0.23055275475106884,0.22205108590353176,0.16464693214083315,-0.005978340347913096,-0.29403416331879795,-0.005434478584557582,0.18116517707020044,-0.02674875864819541,0.3815751665078521,-0.5439249646543084,0.14725716147904594,0.1817629727197722,0.3866029462946702,-0.24507809055857527,0.10659750161764903,-0.6082652257277712,0.062470603650829536,0.05816624282347149,-0.09481768361090707,-0.19069050825413497,0.031011538695105034,0.0752615282902018,0.01329377871950193,0.020888258821001076,0.015718690373323248,0.06780959922674602,0.1409061640539351,0.06988205057626194,-0.09561064958459571,-0.04225889876042614,0.25045478958714507,0.14481015971571742,0.18989845539377262,0.6084868220094926,0.2503602068521529,0.21787041333898793,0.17434060161522633,0.3895195248870771,0.06381809371719056,-0.3627587927021927,0.6525351705509207,1.0,-0.03400892616669156,-0.016627669649079985,0.2529741558082456,0.6185569695012401,0.049985008261243594,0.2632303572532014,-0.0017064406782468788,-0.03315256748448951,0.34539608360638985,0.10581990094266983,0.14101031116511667,-0.04554479393881405,-0.0724391602908366,0.04852425713144022,-0.056479885473735135,0.7600713953899211,0.038902213591457416,0.11462901311869714
Cingulate_Post_R,-0.14625713489621964,0.6282522221453787,0.3601250663302482,0.17928099264139574,0.6821396963251332,0.48535726239681665,0.05324539508175184,0.14806966516123538,0.4604180886976052,0.20412490440509146,-0.06678424003672234,0.40069446147126886,0.7971717145134262,0.615840632857057,0.6968984046054453,0.5823825663094999,0.8097990776032788,0.2801074745426823,0.2788569856783268,0.4071170267579638,0.5736170781887471,0.3321886793749963,0.5583407205001572,0.03268914586634187,0.5082355419499452,0.5702598766174672,0.44587049048713673,0.5275400640854696,0.23913896735015563,0.531706246347465,0.11176147485724,0.3940626894686387,-0.20907023057239688,0.28554397486834165,0.7616665692358144,0.18331991803530454,0.12142910265333182,0.49737909227944166,0.3436151617186473,0.3997044642934755,0.83423002223916,-0.24419375469636506,0.0217508086860947,0.2932139825979632,0.21722134658305753,0.6665636269787246,0.873364893536577,0.3559522510527858,0.13724659371035056,0.7711875569184087,0.3763216435961492,0.44110292457450645,0.2518034866126885,0.4727170572361077,0.15870718213198864,0.7699147950419242,0.7148643265846876,0.48078870599922974,0.4086508328009387,0.4619729947052479,0.1669606369939801,0.5756972763367385,0.2058794801210643,0.32903380025907636,0.6430157669949653,0.31650931104343893,0.48311827826838266,0.32029207838850154,0.27351724440797415,0.24747431781948595,0.27026326211234714,0.18636418119509876,0.4830368807724233,0.610934574443129,0.3597784360810742,0.6192717311467234,-0.2274081193766631,0.5325326949546481,0.12567071797225643,0.8497231255986394,-0.17993626763599332,0.5957826483863334,0.5966108284683027,0.17189925850846988,0.4044455558546176,0.4901754668642426,0.2417177463047642,0.31976309134351805,0.43684747899231446,0.3760446618036882,-0.13579273609879486,-0.03400892616669156,1.0,-0.2842508556589925,0.7251407900903436,-0.18866684918258184,0.1629406508800083,0.13875154438454093,0.14600299547691434,0.33991519253847075,0.3704370283731311,-0.3126409609235206,0.5664739768422385,0.7561675220958425,0.437498270745694,0.42466084651529284,0.7190362456607974,-0.27838685569998173,0.24333763025745267,0.09899227325073527
OFClat_R,-0.08816957808708044,0.046616505899725824,-0.14990892408849027,-0.5363470502064472,-0.06327944298497222,-0.5217661786152045,-0.2178563300828202,-0.022509637600021087,-0.0356261749381042,0.04287608533050292,0.025673266991265962,-0.12698509787192558,-0.17579125828916686,-0.09848922405457276,-0.2625600127341095,-0.04251952011652819,-0.34692848817108307,-0.35630873238756644,-0.07079121458741114,-0.4861530663908788,0.12061886733795443,-0.2819086049975666,-0.25331825420539283,-0.09261661273700433,-0.3956399789998816,-0.10717286635231227,-0.21993060293723482,-0.03384075800215976,0.008561769417343806,0.0952491916215438,0.03678516616719014,-0.21108732610565686,-0.002278318827642397,-0.07728028072846763,-0.1512039990416086,0.005529459763005698,-0.26894248241589636,-0.5355137174360629,-0.12769091555302667,-0.30316055804126507,-0.3719864745875327,0.15119780628007667,-0.4981582967491602,-0.2644585699946907,-0.3695933315054508,-0.1733986729414359,-0.3642787079939023,0.19732628752846046,-0.38124427787055326,-0.29184653638205343,-0.23331323534712378,-0.33618543565642006,0.0594506488952507,-0.09604534525527555,-0.366949438192376,-0.36300258694451754,-0.1651088661370337,0.08474642986081415,-0.046369469542415984,-0.26249862056502893,-0.03305522862213015,-0.5108073695930271,-0.14954848077671568,-0.41438033867216917,-0.4720765862512658,-0.1366118826274871,0.19861125701667506,-0.09718966827221384,-0.44256089644692054,0.109555815266112,0.2016096402119021,-0.16704067131852185,-0.08720083113700988,-0.15145860461370272,-0.5322879573436982,-0.18652833614303913,0.002999986674498837,-0.09957306416658511,0.02570720554532338,-0.3516229126230075,-0.17407896819770197,-0.1657089452077491,-0.2156912425148405,-0.16319810876518778,-0.05588601036448357,0.021557965372047433,-0.03572048491736487,0.0037506994879100294,0.10400300292918312,-0.19532717864720375,-0.19232026490727036,-0.016627669649079985,-0.2842508556589925,1.0,-0.23716437802682278,0.041611784528813776,-0.12687801880149843,0.14301400699713385,0.05343972156046091,-0.5593950331637183,-0.20697793605901652,-0.0826673799089627,-0.5576303898575815,-0.38389599035085636,0.25977124701252735,-0.1720080305050091,-0.4011190322173868,-0.043737144106951974,0.2249226289899438,0.007986076652875176
Lingual_L,0.10795209446354538,0.4878236467409183,0.43895778145185005,0.19449971315089912,0.8492705200350118,0.3938609433711645,-0.073087222132183,0.2320791158877289,0.47468356719234167,0.21985885298095592,0.31045717789238986,0.21008721907924363,0.9009096454858575,0.4744102775322382,0.6083241699462719,0.49928143838893035,0.676645041445978,0.4857422545283782,0.39353155567001247,0.32362272884866117,0.5444120159186872,0.17670541036936566,0.47514265731701183,0.22723951228650102,0.4524081426308784,0.438043178369436,0.7223606974564925,0.6608945251616797,0.3532135717671788,0.6164134347164584,0.11810126077972734,0.1189365471639401,0.017659260632611317,0.23132720817535204,0.61068682468788,0.5933908075037924,-0.030903033355131653,0.44024746834680095,0.2568534003227249,0.3185892976144634,0.6434166063549956,0.011297038761915647,0.066177646343662,0.13999952363837725,0.366542497537646,0.4919220867691806,0.6645824858744265,0.5914375815195902,0.179913181037509,0.6018589954535297,0.3403450419544586,0.672848577186989,0.3102328739630833,0.3789205581741101,0.052247829406444186,0.5601334937079794,0.6518340257924018,0.2609489691678113,0.7640544508662003,0.25582951294619777,0.23888263101216606,0.4604082756692907,0.2758766575564431,0.39432028485725873,0.607888402578454,0.051782976880283604,0.2838004097524108,0.2002531861646122,0.2661237697682875,0.19156258930114423,0.26808305553390344,0.12964802611589035,0.30884414012472927,0.5172626175758333,0.3706615935371923,0.5824284199690123,-0.21400379614860976,0.6528264033870025,0.0009053842462743206,0.5559136716186319,-0.10866497391782975,0.4261840943980021,0.4592205103114034,0.6434165916454108,0.40373582600304453,0.5933676367271056,0.12733950024684745,0.6825438070213711,0.2817906851185999,0.17753460655694045,-0.026716469197071765,0.2529741558082456,0.7251407900903436,-0.23716437802682278,1.0,-0.007826308884348335,-0.007924514193312387,0.14451818409082431,-0.029802326232611,0.19938457660916128,0.48402880767823253,-0.31406681565484135,0.5668563838582653,0.7161612371042813,0.24157213671541652,0.30967723619436777,0.5575004071464921,0.011568582759896084,0.18477136888993706,-0.10869937390024816
