,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Raphe_D,Cerebellum_6_R,Supp_Motor_Area_R,OFCmed_R,Cerebellum_Crus2_R,OFCant_R,Heschl_L,Cerebellum_10_R,Frontal_Inf_Tri_R,Rectus_R,Thal_LGN_R,Rectus_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Vermis_3,Temporal_Pole_Mid_R,Temporal_Mid_R,ACC_sup_L,Temporal_Inf_R,Insula_R,Frontal_Med_Orb_L,Calcarine_L,Cerebellum_8_L,Thal_IL_L,Pallidum_L,Postcentral_L,SupraMarginal_L,Thal_VPL_L,Lingual_R,Precuneus_L,Thal_MGN_L,Thal_VPL_R,Insula_L,Cerebellum_4_5_R,Olfactory_L,Thal_PuI_L,Temporal_Inf_L,Olfactory_R,Thal_PuM_R,SN_pr_R,Temporal_Pole_Sup_R,Thal_PuI_R,Occipital_Sup_L,Thal_VL_L,Frontal_Inf_Oper_R,Heschl_R,ACC_sup_R,Frontal_Mid_2_L,Cuneus_R,Occipital_Mid_R,Occipital_Inf_R,Vermis_8,ACC_pre_L,Frontal_Sup_Medial_L,Thal_LP_R,Thal_VL_R,Cerebellum_3_R,OFClat_R
Thal_VL_L,0.24395337212630566,0.4420692396170169,0.3794028629320018,0.06615116791579434,0.4644765116760747,0.23134974055585192,0.08438209634231081,0.02153059385074798,0.31580940188908174,0.3459960608035652,0.5543316409051439,0.13942607003969013,0.6110363135411242,-0.08750559021038037,0.35215957844513607,0.2975464675531884,0.596268265179376,0.00565738058257455,-0.053080727482119894,0.28803050639929945,0.06284310655067901,0.030157359898356922,-0.08313800355827532,-0.049666851906061626,0.2684944970631786,0.17485566881147324,0.40252491496034076,0.27869254744799093,0.19996433776780875,0.5195287649408283,0.27746955501957654,0.2609725084126365,0.5586576349818269,0.3027124443030114,0.16455441315988717,0.6021244926789459,-0.25217651078263176,0.3226104760316931,0.37955817207014353,-0.13791884730156684,0.33996634196988457,0.4513286167686131,-0.1720337616501837,0.397123126633531,-0.13321850359411497,1.0,0.5159505287604416,0.2139562597427101,0.4201049090117162,0.5024494219296779,-0.07953689119215551,-0.18651684949702085,-0.06587225098249187,-0.11506031096641602,0.08868689876318397,0.25212159288670805,0.04971643050365055,0.7562727991052575,0.003734273939074291,-0.12769091555302667
Frontal_Inf_Oper_R,0.09732480637732921,0.4533325327797149,-0.09470780416695265,0.13217932279767977,0.7565419522369895,-0.14898929741609424,0.0012717260751512092,0.010804924077392421,0.2340108048440292,0.24719992059135046,0.8372725479528162,0.1115752003456207,0.5108097266019265,0.23152491761463775,0.6164416281409433,-0.038865648975182,0.5558537106934082,-0.14301655610621988,0.4838410762588543,0.3434386726089347,0.4259249852904839,0.43239389337666245,0.39536989241797277,0.4476552437433383,-0.11481608586103782,0.021673526420138336,0.5064472836801976,0.6912686476717399,0.6995108873738013,0.7135780882566364,0.6575453812848421,0.6773198911458048,0.3781716780540345,0.542996728677129,0.31906858234899316,0.5654748925280719,-0.07853260578837933,0.5760771735839855,0.22109017439285122,-0.22228290225114303,0.36334291617639275,0.28863760998964616,0.039430500251978154,0.7255834271923552,0.13458894542995897,0.5159505287604416,1.0,0.2937241553833932,0.24622109921614382,0.8273934327581458,0.2345685347591009,0.19696118297251494,0.275639281191591,0.18357109222024826,0.18324924793511244,0.437175417486115,0.3624220630442419,0.6042250719289443,0.18377255609841117,-0.29184653638205343
Heschl_R,0.31640628292180223,0.30827531717217355,-0.08926770554846239,0.40917691891312685,-0.015652902470870325,-0.10543975213854655,0.38477699894902206,-0.03429269020666707,-0.0920074626177317,0.39484297236514465,0.44995704027632705,-0.048495484180274565,0.38623505317933715,-0.11734712651723214,0.05934873690527738,-0.07192204421148568,0.29056049539017154,-0.02472455938815668,0.5187498776793315,0.09245969800332177,0.5513255057935791,0.740490223090589,-0.029947208087492738,0.136877839607285,-0.00515835238369717,0.021809679564547133,-0.05671645281592542,-0.04075151943888778,0.028388720302071072,0.250043512015617,0.45516851248283685,0.015743937911908673,0.2213389290112634,0.424004746280851,0.048545333535923794,0.3090098909746442,0.14332929595302424,0.11617333587814434,-0.10003974539873754,0.10341950109673231,0.3540992441583459,0.30962159582939663,0.4615602746474481,0.13927106975773965,-0.05194953660776348,0.2139562597427101,0.2937241553833932,1.0,0.25863235783215893,0.32722816159680446,0.16554374036228528,0.20200294845033856,0.47720677224105085,0.4974819669353384,0.06918990042463685,0.14593892699328276,0.23526180642953648,0.12292271243419924,0.41091257619590027,0.0594506488952507
ACC_sup_R,0.7768534428014847,0.5758254641940046,0.23481905390564856,-0.13714157368721522,0.24737208078302936,0.39168157818839483,-0.024255757887208677,0.5006153695242072,0.3838799403381167,0.5729684141373677,0.4708322891958941,-0.06840283368737057,0.6586749459155612,-0.18238838635408086,0.42780578797773666,0.08604248353594855,0.44903890450687434,-0.20915644123774998,-0.20602654538228365,0.7574081300088695,-0.17245315059005698,0.17117861963355022,-0.19271695412390819,-0.188819688393253,0.34095782431128574,0.4237236503532409,0.21939948595418068,0.18003385075338169,-0.007123967731668221,0.16812264118012274,-0.07514096635834253,0.03994918716657393,0.5099802810784086,-0.10005521844679861,0.38893047768088423,0.45636972780059853,-0.44681160035218737,0.11096042347967358,0.30536767969692613,0.1588259564911738,0.01683199419710477,0.3216612467879242,0.05750323527974222,0.22679568576709308,-0.3905097414666763,0.4201049090117162,0.24622109921614382,0.25863235783215893,1.0,0.33299903438418865,-0.3800646854377431,-0.4913210878042515,-0.30478155023644443,-0.2373006835077158,0.38257894718138286,0.6500304531056653,0.16853981288242517,0.6039735000173763,-0.29988204538103147,-0.26894248241589636
Frontal_Mid_2_L,0.12767485153828684,0.5586132894454992,-0.17493180290816732,0.12390185174960064,0.6729246838262973,-0.029946609723224642,-0.020226431801735563,-0.005070892299679451,0.22470969521159398,0.30745173619936456,0.8027787891527726,0.11844141566358697,0.5187507630590501,0.2067660195097434,0.5360752397273695,-0.1920506153157099,0.6383787470865487,-0.2870680484110698,0.44587343459736584,0.3631283758018951,0.4382514958459279,0.388073755678412,0.41994838682010177,0.3161269429100607,-0.07223480855791402,0.07362990779031321,0.47821360516098455,0.5956094934677713,0.6364926149833512,0.6619119301856402,0.5971827169470624,0.6652163103934886,0.37736418928240933,0.5463538428943837,0.28812985667632335,0.6710148200990016,-0.2166980846187305,0.5612109322374331,0.2197425172061182,-0.0999571261831109,0.3636022360439916,0.36885942142196826,0.024583515091031276,0.6594447537577778,0.038195452364221005,0.5024494219296779,0.8273934327581458,0.32722816159680446,0.33299903438418865,1.0,0.14128778383988497,0.12578032635680525,0.24076535246838676,0.17628460107988234,0.1505060537084893,0.45381352945248365,0.3879755378272067,0.621894757454725,0.18801771497881817,-0.36300258694451754
Cuneus_R,-0.4288351012509489,0.07560943874556367,-0.2503497009455449,0.6660106315629402,0.25800821364152643,-0.30060212989070534,0.4606565759538622,-0.18988322420513606,-0.22828969290685272,-0.47595955424446357,0.08567482377380732,-0.03933640227756098,-0.10675226242840413,-0.0415359046842607,0.1293208790375018,0.12570990586769906,-0.10253670409463145,0.2428406291599091,0.4878326010969106,-0.2710738628509668,0.4930152519221826,0.17303738926517045,0.05096153605139531,0.7300423692357858,-0.0032174716659730362,0.14348132991512194,-0.12723482446686687,0.2885548142877233,0.4621909917707069,0.4307790002085731,0.5468290574092081,0.5071662765137388,-0.24697200727445978,0.4094451449926154,0.011512799647278853,-0.03077072457604071,0.15587435973334365,0.27300373348943485,0.20167901944658345,-0.038329090135589876,0.29830080537656223,0.16004414863148705,0.15763340308116391,0.14898366536842933,0.846007920501875,-0.07953689119215551,0.2345685347591009,0.16554374036228528,-0.3800646854377431,0.14128778383988497,1.0,0.9252858066659696,0.6092581605699611,0.2832403804033865,-0.26468936789824915,-0.1797373258030836,-0.10996829700797102,-0.2194230336186324,0.3905420852056497,0.16030727539519385
Occipital_Mid_R,-0.4828687778355811,-0.036868176283525164,-0.35956442944918293,0.6412241191497895,0.1385737990987186,-0.3888799539516916,0.3974484367950794,-0.2640212767360572,-0.29027659905828906,-0.5025529682100179,0.04681181851643993,-0.019526167665728907,-0.24787935702737302,0.06323038634128925,0.04431874428145377,0.014948265524688155,-0.1794712464968636,0.2260358635076789,0.6313522923222922,-0.3583091248393259,0.60875013042292,0.2584169292694262,0.16638215957488708,0.7417107377196009,-0.16655307066024053,0.05733060390647796,-0.15133410422465543,0.2222778434456811,0.44744907107802895,0.3830752154999418,0.5850060503909821,0.4578272369703816,-0.343000016645471,0.42866213393109937,-0.004015945631670905,-0.12740370707704973,0.26203089181624106,0.2700973911558164,0.038189104354545006,-0.012111562726526215,0.24619437875328962,0.04387640625011656,0.21861908478925504,0.09374821727788965,0.7936654478471487,-0.18651684949702085,0.19696118297251494,0.20200294845033856,-0.4913210878042515,0.12578032635680525,0.9252858066659696,1.0,0.6858424994104683,0.4152903331973966,-0.25704965560185294,-0.21047444467621376,-0.09184571504626253,-0.32556288289778473,0.4619612854347752,0.19732628752846046
Occipital_Inf_R,-0.19252975616453272,0.09640553265398387,-0.3142536093279566,0.8100695574921595,0.03528970120091677,-0.35018593888956145,0.6543278650218138,-0.19386223541271902,-0.2047229830153173,-0.03742014253404069,0.2593337348078787,-0.21036771407530674,-0.001926271936168965,-0.15391760940790425,0.09495557560656728,-0.05487221972748685,-0.03041416734755396,0.18729784624313833,0.8177194091520333,-0.2599972944294932,0.8545433509285004,0.5704195907214494,0.05003452184261057,0.6766504818745152,-0.13350073078075175,0.05834180626987917,-0.15167510228446363,0.17597316093763885,0.3380515453940617,0.30344030054188253,0.7112408933243067,0.18784747574099306,-0.23744848671847626,0.46912938145756555,0.011030304988671587,0.01005771730733775,0.19440407343092403,0.1686867174570497,0.03814485288930729,0.07954571091934419,0.22988015353207578,0.08651960571572713,0.47749916431278183,0.11631179541227028,0.49010532454204137,-0.06587225098249187,0.275639281191591,0.47720677224105085,-0.30478155023644443,0.24076535246838676,0.6092581605699611,0.6858424994104683,1.0,0.698810494559809,-0.2088659434159196,-0.09773700439558732,0.11983512641400694,-0.18668169509998023,0.41250174748070345,0.0037506994879100294
Vermis_8,-0.025771470521356043,0.03295293681529599,-0.3263712604536961,0.4702721396288944,-0.21638010871877653,-0.4933263859207969,0.32440659664431437,-0.17114134808950623,-0.09017987095705582,0.1432744029678733,0.1774609558093398,-0.03303385325384968,-0.047229670712115285,0.09841101594284579,0.006015389534840064,-0.27291254038517293,-0.04786401385887297,-0.0221542582397007,0.816169492419171,-0.1304727578959313,0.8041986429722323,0.6401882193835823,0.17296468206315402,0.32086603680398146,-0.3544049343975119,-0.17523870516735837,-0.11972730247103693,0.06927872866592232,0.16720030978669378,0.09990192651012726,0.576051803026094,0.015336294225632449,-0.0318439119646159,0.4472878650225774,0.051872490811435065,-0.060594874673301366,0.4276181563870476,-0.016808998023498254,-0.3288596128786324,-0.09922518263210413,0.2546934717737525,-0.04441389634813638,0.42603640545967775,-0.026357982436143845,0.08428529648703947,-0.11506031096641602,0.18357109222024826,0.4974819669353384,-0.2373006835077158,0.17628460107988234,0.2832403804033865,0.4152903331973966,0.698810494559809,1.0,0.04372284676982331,-0.030720522084271198,0.28298593574605846,-0.24740086324097504,0.576886794051776,-0.07079121458741114
ACC_pre_L,0.38530250391673304,0.3582855528794748,-0.026517334739240252,-0.17951364747489085,-0.1183732471434415,-0.07611200449973864,-0.2907462218015665,0.43307085462976846,0.5186111101547556,0.12272987297252007,0.13756916153093451,0.1541309758768039,0.2932140734114244,0.12686763110723964,0.3614488762284204,-0.17021133048911477,0.1110060082931864,-0.15082622057064224,0.07142939341227852,0.5840230152873377,-0.044748862674442384,0.36462199412659047,0.2106165633714683,-0.033520664937989386,-0.20377157034962884,0.15217656192424095,0.4844357514829713,0.18525460129718982,0.16090313718144675,0.10700969761435672,0.018926527152903643,-0.041936865890729105,0.409784240447822,-0.16325832538823815,0.5893219369183782,0.046462794938933134,-0.038694222946989716,0.017701221873860012,0.08830449111406921,0.0406578023210723,-0.228205946323521,-0.10285221108354006,0.046814609358831326,0.05056331830067392,-0.2873412185385293,0.08868689876318397,0.18324924793511244,0.06918990042463685,0.38257894718138286,0.1505060537084893,-0.26468936789824915,-0.25704965560185294,-0.2088659434159196,0.04372284676982331,1.0,0.587150622949362,0.4108025375522358,0.18412822897516506,-0.132643944602258,-0.366949438192376
Frontal_Sup_Medial_L,0.484667924397798,0.7163307052041706,0.08011052672421556,-0.08031406736573624,0.3709842608282628,0.007383781409815074,-0.22627466692575252,0.634106878814878,0.6251244473961166,0.31238231770522756,0.3760000901830454,0.024307068615055934,0.5493170495717736,0.2364583206950321,0.7579888975179668,-0.1743701530398992,0.4089508902898698,-0.18390347850203076,0.07665611903957342,0.8117477727834026,0.03143891899190599,0.375691069511266,0.30679017015936527,0.18681369575375337,-0.0765629385037173,0.39345774139127426,0.5902899587218087,0.5430101021077613,0.4612250857488722,0.3116139195996931,0.24754682719310978,0.26943183111038893,0.4729342876549212,0.011870548334804836,0.8091215065074774,0.3959730476445953,-0.20339942023031626,0.2881164288343536,0.46565422988273025,-0.022162627761627182,0.06937590651915053,-0.00912591939709786,0.05957987151954998,0.4022646595184174,-0.18148743801763326,0.25212159288670805,0.437175417486115,0.14593892699328276,0.6500304531056653,0.45381352945248365,-0.1797373258030836,-0.21047444467621376,-0.09773700439558732,-0.030720522084271198,0.587150622949362,1.0,0.37410719253146946,0.4832545676207562,-0.33536106637838914,-0.4861530663908788
Thal_LP_R,0.225335603199213,0.417551472777704,-0.3107095505223018,0.036332250542692526,0.13264213215247664,-0.10755234122952731,-0.02676441355354522,0.17345021708497807,0.3745322615536195,0.3496673796512292,0.3093873185147196,0.3675588986922973,0.39101222374753336,0.05117758293026928,0.3948929637485162,-0.16543190069962832,0.33602167923909987,-0.4372706539174649,0.3001432898962794,0.46113729189367714,0.24867506401757175,0.3156687729869054,0.18225534970119558,0.1636277937246631,-0.11859355980589062,-0.26117545073971,0.44898812077396544,0.34459404135064253,0.27081218983855754,0.18683583214959215,0.3402027111405101,0.18598849050102204,0.3005536495164602,0.12113296704055818,0.13765015371337616,0.32776427458425916,-0.07216232404872146,0.21684015452316086,0.11688237373182324,-0.20593386578823,0.04077514453633549,0.07365904660594638,0.012574027662464668,0.44433568540343504,-0.23239321202252858,0.04971643050365055,0.3624220630442419,0.23526180642953648,0.16853981288242517,0.3879755378272067,-0.10996829700797102,-0.09184571504626253,0.11983512641400694,0.28298593574605846,0.4108025375522358,0.37410719253146946,1.0,0.2519958231109574,-0.030531790879956493,-0.30316055804126507
Thal_VL_R,0.3405448836468118,0.549867729964761,0.12262507820438799,-0.13986614162136426,0.5897500146621129,0.3895321972925201,-0.08472921518868382,0.1730535142644823,0.4140832212119741,0.46180915301035746,0.630499400929518,0.13037250557322672,0.6778150444792108,-0.014584140208830117,0.5351700846619972,0.13208427564944528,0.671728631430178,-0.3240972637527382,-0.09865356224037049,0.5629515362078474,-0.022865050271373182,-0.008154974080880777,0.0442318505051907,-0.011204395752136907,0.2478150789098413,0.2735048834096912,0.5735482980478648,0.4533976581038623,0.32790493565001594,0.5040514604461555,0.23639264127239226,0.37789227378068385,0.5322544792052033,0.3693409182264453,0.26749860325830865,0.6888032962901657,-0.39597143278398617,0.44801144060932824,0.4204608381955606,-0.01833629834191172,0.37299792793595865,0.3735011072042869,-0.20933371163244663,0.6282762950910274,-0.2425976462572507,0.7562727991052575,0.6042250719289443,0.12292271243419924,0.6039735000173763,0.621894757454725,-0.2194230336186324,-0.32556288289778473,-0.18668169509998023,-0.24740086324097504,0.18412822897516506,0.4832545676207562,0.2519958231109574,1.0,-0.17337870429857424,-0.3481444279004573
Cerebellum_3_R,-0.1013271635531515,-0.18347959147242363,-0.35970502364567253,0.4090451816903663,-0.11194172316865293,-0.20476508548284458,0.26364842711520087,-0.4256944401446991,-0.4951651555545296,-0.18471965546644434,0.24373178011723623,0.03735519291653104,-0.17377539330655495,-0.0239905320796505,-0.31763918427682925,-0.06994971191310452,0.1035268172193117,-0.03193374900389003,0.5283440583595755,-0.3528848419707073,0.6380829868395771,0.3664592285340737,-0.016802235379296676,0.12411793257895791,-0.09608941948412857,-0.17280186289846913,-0.173231315508642,-0.24200727373282122,0.004933113599710529,0.1660048047080525,0.3677676490457927,0.13908921772430313,-0.184338145478289,0.5500038022238121,-0.261266785498028,0.05801956648678651,0.3732663780234048,0.10251221993046374,-0.5084273353552641,0.05249267526527529,0.2998362975797081,0.23828357791761973,0.29948702939875904,-0.022474425656665357,0.23946644415997034,0.003734273939074291,0.18377255609841117,0.41091257619590027,-0.29988204538103147,0.18801771497881817,0.3905420852056497,0.4619612854347752,0.41250174748070345,0.576886794051776,-0.132643944602258,-0.33536106637838914,-0.030531790879956493,-0.17337870429857424,1.0,0.2249226289899438
OFClat_R,-0.1904295495530452,-0.3956399789998816,0.002999986674498837,0.005529459763005698,-0.2156912425148405,0.09599185884120437,0.025673266991265962,-0.4981582967491602,-0.44256089644692054,-0.2178563300828202,-0.1657089452077491,0.05343972156046091,-0.23331323534712378,-0.1366118826274871,-0.5576303898575815,0.041611784528813776,-0.08720083113700988,0.15119780628007667,-0.09957306416658511,-0.5593950331637183,-0.03384075800215976,-0.14990892408849027,-0.26249862056502893,-0.192256383149229,0.004543769283356459,-0.09261661273700433,-0.32687763202699616,-0.4720765862512658,-0.38389599035085636,-0.1651088661370337,-0.17579125828916686,-0.1512039990416086,-0.2644585699946907,0.046616505899725824,-0.41438033867216917,-0.1699110074805881,0.15393842754805012,-0.04251952011652819,-0.270363141105513,0.10182393795761355,0.10400300292918312,0.04287608533050292,-0.06464794180460219,-0.1733986729414359,0.19994590764804535,-0.12769091555302667,-0.29184653638205343,0.0594506488952507,-0.26894248241589636,-0.36300258694451754,0.16030727539519385,0.19732628752846046,0.0037506994879100294,-0.07079121458741114,-0.366949438192376,-0.4861530663908788,-0.30316055804126507,-0.3481444279004573,0.2249226289899438,1.0
