,Occipital_Mid_L,Calcarine_L,Olfactory_L,Supp_Motor_Area_L,Thal_MDl_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,Thal_PuA_L,Cerebellum_6_L,Cerebellum_6_R,Frontal_Inf_Tri_L,Thal_LP_L,Vermis_6,Red_N_R,ACC_sub_R,Thal_VPL_R,Raphe_D,Cerebellum_8_L,LC_R,Vermis_7,Lingual_L,ACC_pre_L,Frontal_Sup_Medial_R,Hippocampus_R,Caudate_R,Frontal_Inf_Oper_R,Putamen_L,Lingual_R,Caudate_L,Cuneus_L,Thal_AV_L,Thal_PuM_R,Thal_VPL_L,Frontal_Inf_Oper_L,Cingulate_Post_R,Parietal_Sup_L,Cuneus_R,Rolandic_Oper_R,Precuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Vermis_4_5,LC_L,Temporal_Sup_L,Frontal_Sup_2_L,Thal_LGN_L,Thal_VA_R,Heschl_R,Pallidum_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Mid_L,Raphe_M,OFCant_R,Frontal_Sup_2_R,OFClat_L,Thal_PuL_L,Vermis_1_2,Frontal_Mid_2_L,ACC_sup_R,Cerebellum_8_R,SupraMarginal_R,Postcentral_L,SN_pc_L,Thal_Re_L,Cerebellum_10_R,Thal_PuI_L,Vermis_3,Fusiform_L,OFCpost_R,Temporal_Mid_R,ACC_sup_L,Thal_PuA_R,Temporal_Pole_Sup_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_L,Postcentral_R,Angular_R,Cerebellum_Crus1_R,Cingulate_Mid_R,Temporal_Sup_R,Occipital_Inf_R,N_Acc_L,Thal_VL_L,OFCmed_R,Paracentral_Lobule_L,OFCmed_L,Occipital_Mid_R,Cerebellum_Crus1_L
Cingulate_Mid_L,0.2587895480248839,0.1341688472393858,-0.44463546537493426,0.13935621842222967,0.157446038709816,0.33777208169575457,0.4956211454873042,0.1388371048281252,0.3980865024079472,0.31615222640514473,0.4738833404475669,0.38153411737753384,0.2087646082450423,0.26657349335914976,0.2228775114607237,0.08473354955792914,0.1832131905536566,0.5419479071747467,-0.10848908235798123,-0.006301422851668454,0.2758766575564431,0.15057528356698535,0.28887170737808565,0.4445942426675028,0.42912931708155017,0.1987575147962137,0.39024948021730166,0.15777941060648823,0.6096521455502751,0.12465221203867863,0.36031307049288525,0.21122261961139643,0.33247014283315035,0.4158864510205466,0.2058794801210643,0.19409119706833727,0.09871835388063692,0.3544696129345801,0.18125841453693226,0.28518767993892463,1.0,0.26100308680288575,0.48093054550897807,0.4163538819056302,0.3742736891585803,0.040862280029192385,0.401997012286471,0.3394613867996787,0.27603748463027883,0.07243957265573377,0.42775013528363426,0.4447655949134715,-0.3216137687290816,0.3510715895129146,0.5511636953197709,0.29765384876675144,0.23578271109456617,0.11952912259381532,0.33608724624369374,0.5700149934096987,0.5543381980162083,0.3848213579555727,0.278545302256383,0.4313994737822486,0.08651938394854292,0.2894197026563132,0.3032179967307454,0.5347505880023713,0.6477586143167959,0.5009471486260079,-0.07804660330634401,0.5122013523827655,0.17644391750965138,0.09427906464036676,0.17777712439749394,0.5026180969374406,0.3720560642322865,0.16846784729376055,0.000760925142851427,-0.001460385193099495,0.8576252466327413,0.18665552171461963,0.03321198960705935,-0.058850213276049494,0.4011165672057955,0.3558745531389824,0.2973822720357115,-0.0007209101988133706,-0.05628922885227085,0.18278008453784225
Vermis_4_5,0.4407949029350666,0.6792008151087406,0.15888715502409628,0.47972846600483793,0.34999107927653506,0.3585100929743407,-0.08197922804486388,0.34117544133784855,0.506746182424909,0.6680682264423191,0.1558743657901784,0.5925597699291766,0.8336972635080941,0.06166377779031485,0.1433667931810334,0.6283006184457662,-0.3026406900312458,-0.12209456634458818,0.4206126641248299,0.35270774460075843,0.8492705200350118,0.07157476682360091,0.29565804210552793,0.3413872040402204,0.46935454346805594,0.5582950967789011,0.31184256634152646,0.8737745167986452,0.22097124648536012,0.5365841195011597,0.43899502166822496,0.3708128768615241,0.6097135252397083,0.31649999501997,0.6821396963251332,0.4149817230011356,0.6212207076165559,0.6936886105220509,0.5225450506883287,0.2805066909636542,0.26100308680288575,1.0,0.3449176076282449,0.29562710427931704,0.3138286018021501,0.47709102302059625,0.26734283568935835,0.5176681267359058,0.4126340772644428,-0.037258264766816714,-0.08583048456436691,0.3636192886951496,0.23235195677004217,-0.08575387919049808,0.22586082373476812,-0.05884857140696331,0.4698972724634068,0.41484237078328334,0.5340697206715173,-0.08156049188748492,-0.10473581107343223,0.5996297907399053,0.3655065076524951,0.20729326393389202,0.2448046226791908,-0.07617701912503445,0.4913246804363541,0.38258546338597194,0.5919978297272525,-0.09204106410585638,0.7482946001918944,0.06531437704272013,0.38732194294006117,0.30334901534764674,0.5992194455717119,0.19781217914274268,0.05077835303682688,0.606356444280476,0.562946439527827,0.5790814403053456,0.3681376597606973,0.4517483421682632,0.7061089697955935,0.1903319307033926,0.2584294455823204,-0.2891247147582238,0.27819404970363415,-0.07525912934989702,0.6545007634663946,-0.03581030830284132
LC_L,0.4611776224180464,0.36749872466283967,-0.4365616377942372,0.36788421836117646,0.23518639996619833,0.2144450931909742,0.4272664192586267,0.38745793818314606,0.47200177414795946,0.28925773102147423,0.5202986219442886,0.4495555995667516,0.2185087313883715,0.3168705547332372,0.01825619737242924,0.0991272060486641,0.07753738169251223,0.38561203681767703,0.044688095251313543,0.05471052815301911,0.48402880767823253,-0.04212321693378331,0.249895223852174,0.24106302079009673,0.418053299844978,0.4123406539020934,0.3432080375899756,0.30670604014344477,0.3151633804967798,0.3104570907176949,0.27778915170629553,0.09958209264142845,0.5631858840798917,0.5003534370777973,0.3704370283731311,0.21003587592471504,0.23305679744129582,0.19665191666460682,0.4239264112369748,0.33531556173609045,0.48093054550897807,0.3449176076282449,1.0,0.5225208764618644,0.19734128369934983,-0.1554077946178232,0.33042376532435425,-0.011348280883304595,0.18083490060868876,0.15870519105401018,0.05493542288769121,0.6641115760162055,-0.252058204265954,0.2516618524363537,0.41831711469394844,0.23297457874813154,0.48216526031160684,0.18834102675880102,0.37800260629438215,0.24088876027354544,0.39746417332545997,0.5195313977258735,0.48048707197451707,0.4429447807679621,0.1299171762043934,0.03701570096280585,0.577905031401671,0.5331566450379812,0.7641981880008119,0.30507030014474895,-0.08676066092043437,0.30909470776370285,-0.05833009292788578,-0.09083755174931622,-0.059278144237085405,0.30236904654957375,0.41577301032423647,0.3827346214013137,0.16063430339310827,-0.0995593846156091,0.4787515690230807,-0.028625895172681114,0.12018989308578945,0.016348214069753907,0.4217703370630148,0.301320743574667,0.5579633300049428,-0.057389166851859706,0.09060458702220127,0.28318588163249814
Temporal_Sup_L,0.44383393405383925,0.5283922473558035,-0.15863141453880572,0.2048822929009553,0.06763505706202226,-0.001093815476819619,0.2575017235707152,0.27119528808125365,0.5544296306473969,0.15649368171894473,0.798714053998718,0.34257446371111505,0.2827196049941506,-0.015974952917905145,-0.012788115963301528,-0.02233520702726492,0.12690187940856737,-0.005562056706494598,-0.13502180020696705,-0.08027683518760209,0.5683072544274576,0.2849102857274271,0.6552644325647221,0.01891186107113866,0.5358308543066,0.35967500571332617,0.7621296169255062,0.39303282878200174,0.24933986490716487,0.3282854594371671,0.007853119529549629,0.06738847436059554,0.45621115400993417,0.8406896106714363,0.40458545736032697,-0.0068762523829037,0.1826408710382919,0.20673400423366464,0.4283769726182796,0.8872529539455575,0.4163538819056302,0.29562710427931704,0.5225208764618644,1.0,0.6731861829484475,0.26395003402477807,0.021862262979572174,-0.12029552860149018,-0.020479910128398778,0.05766366807329792,-0.03688232242439871,0.8711777058069484,-0.018098908380947885,0.5256973595772353,0.6297412815718922,-0.06386607443011962,0.4593088394305175,-0.06786051154463196,0.3308337327950233,0.19588545439717586,0.015624335350617602,0.5032392348605477,0.8100717449892371,0.11310034066633842,0.24480752330910965,0.0407526111833791,0.4068556825985355,0.26994096757595115,0.642661963155326,0.10038846264008328,0.09235742898487383,0.5605796618276233,-0.0880552916763341,-0.10244909920017167,0.13010129293227107,0.6579048956013206,0.20905359799059434,0.44057810499561156,0.14246796798219816,-0.21187662473517335,0.6154891433050402,-0.033446970284249485,0.13295340286759644,0.07922687189863495,0.20967823373084202,-0.1405470803389301,0.7078219547675225,-0.16572979440547642,0.10697836088126193,-0.02723802756685551
Frontal_Sup_2_L,0.0987383149175997,0.30743031627661194,-0.024460105181147253,0.15907315761508653,0.18363887551317776,-0.2552627095509076,-0.060428613227101684,0.10125939570872305,0.11364211565890621,-0.06482524744781423,0.777288251629879,0.07637358470482736,0.14898186163388194,0.08511850884420093,0.06650766392917548,0.14439444818088323,0.004015667594322291,-0.279701182494509,0.1440191214044958,-0.2964283945087189,0.403650631535571,0.5222987928049803,0.8912424426167155,0.27592670948292103,0.6031577076324931,0.5072436971550821,0.8360008601444334,0.39028499408585676,0.37287360091435345,0.1578376191605159,0.11435271796039377,0.14176454447075407,0.38130255351080233,0.7466272146100318,0.49621068893908266,0.017010091132156107,-0.048357443885661135,0.4860179805201075,0.3978962842043112,0.6995404787839997,0.3742736891585803,0.3138286018021501,0.19734128369934983,0.6731861829484475,1.0,0.37166952619620325,-0.0614667911028023,0.18537918135473344,0.16725463958105216,0.04306194434025961,0.3201656296468248,0.4469543195879785,0.1006420096215046,0.5180872493949576,0.8235956671657502,-0.23316013478911918,0.36820657226971926,0.01530324111861655,0.505487819894162,0.4743608696198421,-0.1977674409548754,0.5553403915857242,0.6323208955511351,-0.10305407491015617,0.18358583577645454,0.25318833382017236,0.3604772359514198,0.36536003614122853,0.29258140726957604,0.20321634466983912,0.2999653098714804,0.7006865121959067,0.17227010353588518,0.12196665521586529,0.49340475253723426,0.8965454969576961,-0.2630999310138628,0.5157605217043733,0.12938117564614654,-0.10841304758011283,0.6337737850085302,0.3858854534202994,0.027075472436919233,0.1689839591387865,0.20666115002673058,-0.2066248469829744,0.5676341157754698,-0.11984921251928914,-0.03537421975246223,-0.2803856155627679
Thal_LGN_L,0.10988565399127583,0.2733828681821683,0.49035012215737317,-0.04744640487166204,0.2061732195707953,0.10958698682630778,-0.18721735137507237,0.05754873308106629,0.313568830054652,0.2929765057969515,0.14828870866285418,0.144656964185915,0.505449325506531,-0.24704118613940323,0.16190713065003434,0.2683591833620294,-0.12894449413795833,-0.3747048399611861,0.15820681385359756,0.07590428822315748,0.35734077730011593,0.36940258370523504,0.31787346547833845,-0.0448940817108061,0.11038579661079154,0.1446872084872594,0.34736570445851006,0.4469334537749538,0.10677058841294597,0.1852943920131586,0.2490273801586747,0.22938180878916328,0.16629101978002359,0.2719955754646438,0.27431301073951575,-0.05214430013332799,0.22992112130950593,0.33626880423724925,0.03568293240790658,0.4278142775054794,0.040862280029192385,0.47709102302059625,-0.1554077946178232,0.26395003402477807,0.37166952619620325,1.0,-0.187784469206298,0.43970938275118077,-0.011380214996408691,-0.09672987850537945,-0.008945846126609007,0.1507578425594921,0.39254398296994036,0.16342813900346503,0.12342444129240115,-0.29760753236926507,0.05093244161270527,0.14887397340707423,0.10000037766478212,-0.005572861718966537,-0.409561464434999,0.18996655837205212,0.21939944944580175,-0.03413673715042967,0.06309072019601025,-0.03136093283357478,0.039876459249216706,-0.029065772825173527,0.11472074119712952,-0.1972939615699533,0.5025677514014132,0.200288193347255,0.3602055328197786,0.21183940480421845,0.6032429399067927,0.2359567317737897,-0.13364118601250388,0.2536903108373929,0.13466099021185476,0.37986117624224425,0.1690121527782982,0.25708333670307293,0.37905614499197554,0.011241699193434627,-0.05302627808675687,-0.5230048838984973,0.06704170202992145,-0.16776822788376958,0.2851945971619105,-0.238587541442261
Thal_VA_R,0.041685863811104104,0.03200918832086107,-0.4295130408104755,0.46415854285443064,0.427438107362848,0.15549892797074583,0.12516549220369114,0.448203247256394,-0.056303102302367354,0.07815152595680948,0.02198591731414336,0.3495976128292594,0.044078623077448434,0.2834144020526115,0.2600673187043975,0.22256986367880283,-0.04867145707317771,0.28759395815565425,0.09139630371166801,-0.09642402629848983,0.19849679163920564,-0.02233903516513977,-0.02214209761311871,0.560586897005211,0.4040406965897648,0.3759267906408846,0.036523465055160825,0.20393748592221733,0.47340369568838786,0.02309128182795906,0.38249937939066503,0.1379918923905729,0.42631069790855664,0.08188328506635656,0.292482831808413,0.35875980088528414,0.06101483502526236,0.30519819878772936,0.2975319710646169,-0.2243884838757888,0.401997012286471,0.26734283568935835,0.33042376532435425,0.021862262979572174,-0.0614667911028023,-0.187784469206298,1.0,0.16757497011314604,0.45423584495962693,-0.22996203152292344,0.0667694007388012,0.09276437190548942,-0.3206001655220539,-0.23244568076000494,0.14217601395794835,0.21553634065283464,0.3122000653609288,0.34955393682282626,0.4573177159903585,0.12278669033737809,0.2990595953309813,0.4114241566017255,0.17747518815710436,0.457585425095283,0.06027583398508694,0.26998406823157217,0.42011072340476774,0.5897217127643344,0.28803211097970643,0.05426904974775154,0.05102573121572003,0.12442289993259299,0.14484482622722067,-0.20888971533656456,-0.020711515201247595,-0.02211767528669204,0.034547437762820585,0.2869938574513829,0.17451489982696156,-0.031622447176675055,0.362120085189582,0.28424043071557054,-0.00372249685686863,0.2599708186909184,0.4900411904732692,0.2913307823061765,0.15825846835074794,0.36603063795003365,-0.0055696977842704595,0.07736655242377209
Heschl_R,-0.017900534192668044,0.136877839607285,0.14332929595302424,0.08968983131694673,0.3403106194688397,0.38477699894902206,0.011697202370802823,0.07099462801405015,0.16824877721538078,0.40917691891312685,-0.03329711476322726,0.10513476111903763,0.44143698589935576,-0.01563849661987806,0.22601033957135408,0.424004746280851,-0.08926770554846239,-0.00515835238369717,0.223844996215877,0.1445687880286594,0.3102328739630833,0.06918990042463685,0.06182104207521686,0.3697375095282904,0.16867993313352062,0.2937241553833932,0.106949806252075,0.45516851248283685,0.28733602891054577,0.017678456476487425,0.3966356654011126,0.3540992441583459,0.250043512015617,0.05934873690527738,0.2518034866126885,0.06497094542089343,0.16554374036228528,0.6704897081810146,0.015743937911908673,-0.0788120984246754,0.3394613867996787,0.5176681267359058,-0.011348280883304595,-0.12029552860149018,0.18537918135473344,0.43970938275118077,0.16757497011314604,1.0,0.35890143876362685,0.023019165495255046,0.31640628292180223,-0.09839378749540074,0.08289005148948175,-0.03429269020666707,0.1520182225028259,0.02935780463251853,0.13862140602802353,0.21858569287725527,0.32722816159680446,0.25863235783215893,-0.01942564054420157,0.2659614972588111,-0.04075151943888778,0.01773197454227452,-0.012802839448128375,0.39484297236514465,0.11617333587814434,0.29056049539017154,0.18442802831798305,0.10616479057401693,0.5187498776793315,0.09245969800332177,0.4750890423728982,0.4615602746474481,0.740490223090589,0.14593892699328276,-0.04302994505266989,0.2993387827727862,0.17204820068759924,0.5490249546753108,0.30827531717217355,0.6664092856361847,0.47720677224105085,-0.12134956679589788,0.2139562597427101,-0.10543975213854655,-0.017478183105494514,0.010717888037887102,0.20200294845033856,-0.07192204421148568
Pallidum_R,-0.15126368204388302,0.07719845499998874,-0.17510596179519994,0.34929664294488205,0.317161725905078,0.29372032704703116,-0.11069461371923277,0.11464055557728273,-0.0331687710205915,0.2507173548669087,0.12120459688466824,0.12695191597705666,0.26227504773924226,0.37860532807143843,-0.010101036298808628,0.45761353812175626,-0.048714236646890195,0.1787207618323196,0.256665387468956,0.16412670712775604,0.26875536069379646,0.003338935657511466,0.017216383389867834,0.8201502141836045,0.5773174688988852,0.5456838257378023,0.32057400886200854,0.37671239830050374,0.48494717180403374,-0.1476904654752011,0.2007561755692544,0.2663644868212206,0.38754063719583565,0.15212794319259057,0.3915302378204298,0.20214703552251426,-0.005674060407259458,0.5907048665277509,0.2583818385180272,-0.259083111020584,0.27603748463027883,0.4126340772644428,0.18083490060868876,-0.020479910128398778,0.16725463958105216,-0.011380214996408691,0.45423584495962693,0.35890143876362685,1.0,-0.11297150666048582,0.4431248466639523,-0.12063989408795894,-0.06033991542506966,-0.16182578027249436,0.1649360422312842,0.2524402881100953,0.3404681958643669,0.16172269344255893,0.5838097480689833,0.3203530698844296,0.19674938730109895,0.4858249193192856,0.15940962765349495,0.22527135523012756,-0.015286707924628025,0.5229958475173266,0.36135093188671447,0.5735996312870006,0.2300011544624242,0.3936564265528902,0.40187059694190425,0.16715063186798257,0.23111476433758282,0.321680944612918,0.3794220211726058,0.14549484176677566,-0.03715781781725828,0.4599804486980922,0.1774175218871998,0.36130378397714724,0.33291310972741184,0.6799258874800937,0.28286882681344744,0.3186419679271383,0.46172238624473894,0.19503735083589685,0.23922450534268794,0.2568693381050121,-0.020836021043482176,0.012092179032361436
Temporal_Pole_Mid_L,0.08500707409078725,0.10501706056494332,-0.1825084664485688,-0.19361029193333387,-0.12425518430142109,0.1993453785703767,0.3958190679170813,-0.22877628951642995,0.2461295652057728,0.16377605654113392,0.2182281989695408,-0.2198709002853148,0.023758910695310196,0.15364235704489299,-0.22149976706613328,-0.25564312644006737,0.23683032728845177,0.17740593137643432,0.16727220728315487,0.21538643642865452,0.017659260632611317,-0.04742953046161938,-0.00538544863181967,-0.054932419696056604,-0.061715034794386524,-0.02555863610874306,0.01869484645755547,-0.0499748240159547,-0.006916447403965275,0.09035576813131731,-0.1993480057942064,-0.2945923098378074,0.13158030811754992,0.029217726719508962,-0.20907023057239688,-0.28670066491757723,0.0474664971332075,-0.004485839396418538,-0.17450699892738095,0.1230707604926053,0.07243957265573377,-0.037258264766816714,0.15870519105401018,0.05766366807329792,0.04306194434025961,-0.09672987850537945,-0.22996203152292344,0.023019165495255046,-0.11297150666048582,1.0,0.15738303771773576,0.08367780016630523,0.05236653842038327,0.2045371507102847,0.09624303027599797,0.19498184432732898,-0.10946760923552488,-0.2195956956698599,-0.21216861348362806,0.18849939066451987,0.19910520249582636,-0.13716820279164682,-0.073725820714592,-0.07806884763428446,-0.09265763120587561,0.016175494754185123,-0.09046655295359408,-0.08750028929434521,0.09379638243516354,0.29630767710794936,-0.07615182396338441,0.0006864780546493286,-0.05600364081522615,0.25456085683334556,0.052348459221516784,0.06909600053714095,0.3289575218925968,-0.12209052219918082,-0.10089290428832753,0.27177684218138815,-0.05496407698501147,-0.05313025518217183,0.07602771126375307,-0.37464728017678056,0.1409609970103058,0.047452259230141736,-0.001650922606899733,-0.2360470280759194,0.012280617900331126,0.31586072940511245
Frontal_Inf_Orb_2_R,-0.41327873943409377,-0.26666116422031894,-0.3373789268550538,-0.32394752760849227,0.139675519003157,0.13919569848517374,0.29110837875333045,-0.23410466975231248,-0.06948843315957752,0.007695540249070183,0.4075256830145218,-0.32393378431112474,-0.1068265867894409,0.2433298318720251,0.17940406861124616,-0.21709290284774974,0.19538535759911244,0.40334794778285366,-0.04749891697161027,-0.026562629028872718,-0.17752933139612617,0.38530250391673304,0.13446500843949313,0.5445703152136385,0.3394270247622928,0.09732480637732921,0.35914013230585135,-0.16374166922643468,0.5937582407731061,-0.32373887919274563,0.1614441253437676,-0.15987785692585854,-0.08203871216317908,0.2011117405753057,-0.09036843867101327,-0.26446942694493697,-0.4288351012509489,0.3093858955785423,-0.2034421453283121,-0.07502993358359737,0.42775013528363426,-0.08583048456436691,0.05493542288769121,-0.03688232242439871,0.3201656296468248,-0.008945846126609007,0.0667694007388012,0.31640628292180223,0.4431248466639523,0.15738303771773576,1.0,-0.19252423080288408,-0.1480126798628285,0.46624148413633903,0.33956035506140547,0.3942058471313899,-0.08427369628469071,-0.10588191416736781,0.12767485153828684,0.7768534428014847,0.388066541951778,0.08126621303196814,-0.12118193485138519,0.07700354614913307,-0.31897143089336005,0.6355797798222551,-0.06336459148158785,0.31800125247200317,0.0760944530053472,0.8300774839904564,-0.09517177529166529,0.5199147782730448,0.15927593607745777,0.37052360503086923,0.2802565873081744,0.484667924397798,0.10779669209555845,0.0006099673280337689,-0.44541566317819575,0.07233882306669925,0.38195674000208535,0.4587532980282603,-0.19252975616453272,-0.10740207342278005,0.24395337212630566,0.3743660194205772,0.034086437275789146,-0.03385219567716935,-0.4828687778355811,0.2110645495634272
Temporal_Mid_L,0.6428569090032723,0.5825884698786092,-0.222748955689846,0.3010893830410497,0.10039032752627478,0.10697879194440632,0.407633968437587,0.4145780721714201,0.6778153417259567,0.2752966291910202,0.6592709514574308,0.5295708115649325,0.3747767459068985,-0.00608417559666059,-0.02912549240078693,0.036729739143629966,0.10188967355508054,0.11101795866731586,-0.2243255159357843,-0.0383426077899574,0.672848577186989,0.1397114835851257,0.5450548073601819,-0.054546142107787646,0.40590956136098705,0.3500672321568355,0.5482478101068965,0.4543612801302193,0.1595163442031562,0.5266758273135228,0.14526516447033713,0.10511979838794376,0.5299215447452778,0.7459791239194428,0.44110292457450645,0.15583197184456377,0.3566938379160214,0.16445478567021965,0.5008196601832505,0.7629479100350951,0.4447655949134715,0.3636192886951496,0.6641115760162055,0.8711777058069484,0.4469543195879785,0.1507578425594921,0.09276437190548942,-0.09839378749540074,-0.12063989408795894,0.08367780016630523,-0.19252423080288408,1.0,-0.08456250086486987,0.39596777094992586,0.5604696629905174,0.005995580563758254,0.4784411227956171,0.07324155111298396,0.3362415827378969,0.1380240339172231,0.11506429682092123,0.46726033163096636,0.7469600563333513,0.24927774761270466,0.3212275044818929,-0.11094782346949138,0.40351385613283147,0.2372559817188344,0.7941255346481361,0.0030193793040930957,0.05177903804960098,0.411891984624225,-0.14726009311396074,-0.23605900919699688,-0.01146626596371096,0.4914910131805657,0.3428889489313916,0.41961886116136254,0.2542910133967184,-0.18966334096119164,0.5738888997496752,-0.17961445659560182,0.1961675026057884,-0.009457930572710656,0.2877198896916643,-0.061316094327221064,0.6660600081695508,-0.1332653802309351,0.2545867547650669,0.12438292180486271
Raphe_M,0.08015696957434729,0.12441625478743829,0.5815629956932038,-0.06084010709185018,-0.04989719395629526,-0.10875329747773799,-0.36706925564999826,0.07337077210475902,0.059965205588487065,0.08286543589562143,-0.07096339186320931,-0.12715385521997605,0.260099732973319,-0.36231618046948266,-0.37690241114309886,0.18472882156589496,0.11327112507554406,-0.36111843102242974,0.1682087293746323,0.1139012921021457,0.11810126077972734,0.1484847374733517,0.0878735165481392,-0.1903546734464192,0.1104096180995795,0.054861388740905896,0.08935801783032439,0.2591423666079814,-0.12737209869551497,0.061197529490852394,-0.19281665060629302,0.14626118792645398,-0.014413552170541586,-0.003715647693122145,0.11176147485724,-0.056066828455463756,0.09448508757079395,0.06521801727332978,-0.033992435780488744,0.17373697744742245,-0.3216137687290816,0.23235195677004217,-0.252058204265954,-0.018098908380947885,0.1006420096215046,0.39254398296994036,-0.3206001655220539,0.08289005148948175,-0.06033991542506966,0.05236653842038327,-0.1480126798628285,-0.08456250086486987,1.0,0.03006523764296428,-0.06909716409963972,-0.27280542634889143,0.01880860032967376,0.12446635424673864,-0.11717207678993474,-0.3006501962014833,-0.3979683121823361,-0.05930148436839906,-0.06041438642208756,-0.08978440913280455,0.06174223784290651,-0.18850362352379468,-0.06072186775661851,-0.2169097242722097,-0.1335127617526544,-0.3768401990884503,0.2868232381039039,-0.16701374000614186,-0.1263009633913378,0.17901412885441662,0.27699457011760503,-0.021865101328878738,-0.20889158771093935,0.04570375814294451,0.08233729663197266,0.2622936376028058,-0.17821269703944792,0.07064700606313946,0.19983099290838963,0.21945799817782755,0.004442509625487646,-0.4670372998742181,-0.08884349273345478,0.024739773280653018,0.19341970425650382,0.05539784150446681
OFCant_R,0.05816561587118783,0.1100639851560173,-0.15462174196793563,-0.24402780965123846,-0.06006373900718458,-0.01500081589689909,0.38878605779660863,-0.06322803446701887,0.3031415387262538,0.01682626563365059,0.6779674481773199,-0.11698187528488267,-0.032391476204053395,-0.09358984360007629,0.05399927047299376,-0.3847302079146315,0.2721818325182896,0.25467397175893336,-0.20261116913860405,-0.08953186617089434,0.066177646343662,0.43307085462976846,0.483980648448658,-0.047136135456765725,0.22495624021789282,0.010804924077392421,0.547096917824072,-0.08343136764107335,0.24939197078513742,0.05188983592667167,-0.014417668184630004,-0.19541527853575216,0.04084813246290557,0.5744788708878777,0.0217508086860947,-0.29591399700733545,-0.18988322420513606,0.040209612280285315,-0.026894127297651522,0.55991456100445,0.3510715895129146,-0.08575387919049808,0.2516618524363537,0.5256973595772353,0.5180872493949576,0.16342813900346503,-0.23244568076000494,-0.03429269020666707,-0.16182578027249436,0.2045371507102847,0.46624148413633903,0.39596777094992586,0.03006523764296428,1.0,0.5221918136709375,0.21380041562635224,0.1014137015795655,-0.14826391295848262,-0.005070892299679451,0.5006153695242072,0.25621601922612464,0.14406332189820398,0.2825939487790847,0.04011771122691549,-0.0845538399820666,0.16908956288238264,-0.0005001349628813235,0.03726520299046444,0.3019660439200331,0.4078901974360626,-0.2102204650466875,0.650954913251767,-0.1222756528379881,0.14796014834386392,0.09223340966071655,0.634106878814878,0.23586068034389673,0.03974287073328816,-0.33426214887124167,-0.2105159019646322,0.43747240363659734,-0.017884959459932497,-0.19386223541271902,-0.2223952088391495,0.02153059385074798,0.01595866520322161,0.3091606529382962,-0.26008265052859736,-0.2640212767360572,0.2253992113988164
Frontal_Sup_2_R,0.20743876866570096,0.27808932014433996,-0.2554102525907188,0.28958571271756267,0.25600347295186493,-0.1640016761026241,0.22725959258438133,0.297272955240308,0.18799718355061373,-0.057363641136990814,0.7781755730011649,0.1036793108903282,0.010698183469794492,0.13186445959248075,0.005962099886753717,0.08147805424623221,0.10498350220955126,0.06253366193056513,-0.059707216429071695,-0.318828531538052,0.3938609433711645,0.4231667900748088,0.8012362791153332,0.3324839495509161,0.564398365442695,0.5642786836753406,0.7338674785782028,0.29908760039599497,0.4062915508433691,0.2275240373647921,0.19363702887642056,0.11766105945028459,0.46777988002510196,0.7565710028572777,0.48535726239681665,0.11443141526544738,-0.03494196645907456,0.4311849987145808,0.4551338456212161,0.5580285651279896,0.5511636953197709,0.22586082373476812,0.41831711469394844,0.6297412815718922,0.8235956671657502,0.12342444129240115,0.14217601395794835,0.1520182225028259,0.1649360422312842,0.09624303027599797,0.33956035506140547,0.5604696629905174,-0.06909716409963972,0.5221918136709375,1.0,0.029259220352444232,0.4397486744853885,0.08308106220072282,0.5720765458890951,0.5955626202561464,0.12207040750376816,0.5994448139726313,0.6610494942037043,0.10680914582594264,0.19316049257435453,0.2404461839121401,0.40153267050784763,0.41852249712774287,0.456465481785328,0.2690847909550388,0.0794192275589654,0.7515752279425861,0.028013055258120916,-0.02605299878422161,0.27840463244868985,0.8106093350332056,-0.016754836716717684,0.5425069336670701,0.11167958856051327,-0.253909453401038,0.7301596348200495,0.2701512188628135,-0.11333436143378732,0.06115282422262054,0.4079135727280794,-0.021975234446828067,0.6585838195331869,0.0028059597885825315,-0.10521306682254024,0.013489187403109597
