,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R
Red_N_L,-0.16156754454675978,0.47544978182950004,-0.029565561850821105,-0.03753365437529116,-0.08998497667013873,-0.015523348291398653,0.18373948438560792,-0.1613117588584582,-0.03308237491107267,0.15226637291135198,-0.1508303273876111,0.32306214849966136,0.32597521643297267,0.33582310996538545,-0.26210957551382025,0.16879261969273648,0.21340277957487727,0.049650823308257014,-0.07576288066342418,0.17901994731543464,-0.1375397032683926,0.04163604060358569,0.06261069820957525,0.20431907485898343,-0.3131398212868836,0.17165834588172982,0.003683833501311197,0.2691125810225559,0.2827263877170219,0.27188403281585316,0.03515083680287013,-0.020990025901812422,0.12578562941867782,0.36880733884557465,0.2447647587234096,0.0978823696866525,-0.10541422442845255,0.19320637697568885,0.16733946980605754,-0.045984267719461264,0.296260747091991,0.3668077394148102,0.25902098233043247,0.44984065602346673,0.04451933643657114,0.019601525764381168,0.3374991359288585,0.2925052289716636,0.17337518585655495,-0.24151599465248483,0.3137640109019545,0.2138244693384849,-0.113457333201995,-0.09267853372658501,0.45782903235276223,0.027426833414228968,-0.07551436135646013,0.20822666599954828,0.2038923651798186,-0.04026878083482353,0.2002531861646122,1.0,0.12580499371047976,-0.021850817966148312,0.2606693980076181,0.2270207441786741,0.29031539550409186,0.40347441437790177,-0.14062381800706944,0.2477472896146271,0.2960550409466325,0.04044543944157051,0.32034783232418823,0.3119991669639058,0.0309509040521537,0.2953916496876428,-0.2789739093901722,0.23875627102854566,-0.045636997039608926,0.2990436464228994,0.3798590727108347,-0.04371276481699403,0.34559494035082117,0.02681441024597013,0.11101309566077618,0.12236419521710129,0.22397473474717286,0.11519932369376308,0.12597463734109782,0.0124994001520707,0.21457912321150854,0.05816624282347149,0.3218771678098403,0.2732900809251938,0.22840555540156648,0.3061696232584304,0.07590631143513245,0.38809889809609377,-0.07831280420968438,0.010567026587713284,-0.17787592415630674,0.32418141995686006,0.1534654764047215,0.35312226891433723,0.1918689142428297,0.24952976971302998,-0.1973651780336109,0.20393032349226162,0.35657969810014534,0.1558543211850089,0.25395267918102316,0.32600152734104537,0.2896218198267144,0.15440931331029922,-0.060579800542184085,0.07839087277288624,0.17441388800208163,0.13797758589337866,0.30809792509783057,0.37291105526282264,0.14202248707729426,0.2183335871979614,0.4475835113149503,-0.03823308302337969,-0.09718966827221384
Thal_VA_L,0.26762727966679056,0.2882017957889589,0.2334701279473443,0.32388070651077033,0.17378541411296444,0.4138783147452309,0.15857401530858148,0.17884442947855134,0.24955494677085852,0.40550012714755,0.008588371734226422,0.3531972728119867,0.5978361614037165,0.34994350877510544,-0.02567381607245144,0.03935770568749499,0.259520794284868,-0.016994387025814826,0.26976823394328553,0.42988961176331275,0.1017196697791341,0.15010827955694617,0.17338841613424905,0.36129552303094786,-0.03590240429169231,0.5813264279395816,0.3109509073323862,0.35813266930378806,0.4074327309529742,0.53717625354142,0.23179953346239174,0.019564338415729216,0.21463205130331134,0.6067051617891636,0.47542690709542357,0.06104117962169725,0.12379895437718767,0.14911881309475328,0.2288812632553869,0.33801981774003176,0.4061151102914296,0.30813156660427876,0.6540534852331371,0.03966294134749524,0.4950981787268825,0.13760187602402035,0.5876331943089009,0.4173572887236635,0.29909513169766155,0.11575004464304221,0.5043330527788435,0.2384245980586918,-0.28577261453952385,0.15791015337414582,0.19016759930278987,-0.10358499715868051,0.2773520333974191,0.45399001621985524,0.41910810918178926,0.2196255775055033,0.40373582600304453,0.12580499371047976,1.0,0.030128786767132393,-0.017290429043633277,0.5003054636634724,0.5577045419754874,0.10311991634318368,-0.30396587095497973,0.4611685957613063,0.17614969541163944,0.20519324139295733,0.3483145421882776,0.3471927995840021,0.41378376212695506,0.29738398046958014,-0.005843655997504675,0.4129281146327036,0.1837053026677684,0.3590457752879969,0.5830784516110382,0.4588475032208784,0.6397270399782367,0.20832109194986492,0.5340144986908765,0.2594181145153155,0.48173822550114886,0.31354935475181767,0.45951450865201543,0.1932041088511812,0.23467645100309764,0.2503602068521529,0.4584953009855315,0.3849225743754804,0.5532995101933644,0.2646006238109261,-0.014369306793734509,0.6470489532784173,0.29405543407284784,0.47508940200605515,0.08890257053183469,0.5920171000541149,0.341090361467623,0.4766066624953524,0.2621019508717276,0.5368453124903274,0.11303189103495587,0.4415483097791991,0.36860610315908626,0.5993326917491784,0.22685440736830864,0.5606240153632133,0.2843246109823587,0.5002513328010051,0.10251271480996103,0.355230179962669,0.06918595187327971,0.1159943536166782,0.5855523473751222,0.5326367624306444,0.04722451804239717,-0.13264905974475333,0.1904461199139919,0.017432886213443584,-0.05588601036448357
LC_R,-0.16269362671202164,0.11361771316522223,-0.031867371326843814,0.3307273891689316,-0.2551652684138445,0.223844996215877,0.14289927269034108,0.28553575221089716,0.426887999485386,0.24351416721139088,0.3219629284599378,0.0761463663757138,-0.13781657577200962,0.20550929441314983,0.32649917661969796,-0.3143327018653552,-0.13502180020696705,0.3016516498978507,0.12246586546165997,-0.037173750192083806,-0.36387411297979205,-0.04749891697161027,0.12866084405921102,-0.04966627848911234,0.1880358488221478,0.2207418363252153,-0.0925845041571655,0.2144230055214518,0.20291231274673008,0.19751151436203027,0.21968301056278464,0.2411748798874351,0.16691346108051955,0.09683938014265661,0.21756699206418356,0.46788697456651146,0.4242897447357214,-0.2580878091316277,0.1440191214044958,0.14801411042510265,-0.32012594627994495,0.22736596031034786,-0.11054811529185776,-0.022312200391792606,0.31636328875116915,0.22251055677225454,0.276844314145013,0.1008116081589278,0.12943153193623982,0.38444168464225,0.09139630371166801,0.02568239123506969,0.1682087293746323,0.14292412116383588,0.10460866956087046,0.13983328217879878,0.13682795927468525,0.13093570520543496,0.21108116918886646,-0.14075546618033594,0.19156258930114423,-0.021850817966148312,0.030128786767132393,1.0,-0.0391270216343489,0.24728987731425991,-0.08202454399662758,-0.09932099767856732,0.12842750490324734,0.3259159727746875,0.12451213063178257,-0.1978516937493822,0.13823726888543791,-0.2243255159357843,0.3263658902279636,0.1579742448192294,0.3273399655976441,-0.045818198689332366,-0.2765672992072571,-0.2475454312467425,-0.21266277216361706,0.19301040566793282,0.22515631935482605,0.22158264886556156,0.09014689225019346,-0.12632736899909905,0.04098532129402756,-0.4224477302483501,0.2553081565310269,0.21505238532568297,-0.0033153000083544107,-0.19069050825413497,-0.033759583016910434,0.17461772641466802,0.05907830131216303,0.13823464226540091,-0.20261116913860405,0.19522860243392492,0.19682897700730395,0.006557382088176953,0.2602456548621736,-0.09726197807835256,0.14637993283211756,0.23975968555065374,0.07762648588876084,-0.11452124346165449,0.16727220728315487,-0.07397997321514976,0.13007804642788984,0.04048468904957745,-0.1368009926137598,-0.09372873085199673,-0.18173949777252105,0.23941079937013032,0.33649584951257766,-0.20583591732308215,-0.03112482728577717,-0.2827145825350931,0.14095826593122587,0.14002432924607852,-0.053183079258317875,0.041949403914477414,-0.3076757984219811,-0.06035638456338892,0.109555815266112
Rectus_R,0.02258913521310666,0.2016861944078722,-0.2322679673621213,0.05312394019235019,-0.1308474518398366,-0.048495484180274565,-0.0058471242571085215,-0.21036771407530674,-0.08455844096732236,-0.055732948573428316,-0.03303385325384968,0.0029610880370184844,0.052394302292025574,0.0934128326489424,-0.16641043698252583,0.2708388282324931,0.020993845254019778,0.48109873947953613,0.03007127584422563,0.0892277832789111,-0.07811931875812289,-0.09527119444798551,-0.03316119188467343,0.10619654431337146,-0.2613247246291034,0.14910351547609244,0.059355521974666835,0.2614359450810238,0.17183682674673012,0.11688534117555034,-0.10626023306391129,-0.0158031323058238,0.06107574306156999,0.15799680970430416,0.2186945545269188,0.04031836666651749,-0.014721154038476942,-0.02655269062526301,0.02837143523771245,-0.3307547158211899,-0.05163694128049823,0.22073846830962884,0.13942607003969013,0.3675588986922973,0.024817334583145306,-0.10677314482806538,0.14455979290392448,0.19723315427563384,0.13866416846236126,-0.25553734835464925,0.48428050796595284,0.024307068615055934,-0.022420311699525977,-0.05313517116546492,0.37289073233493575,0.23582332584776278,-0.23324847138022733,0.06789995943502745,0.06545191554126288,0.019666508001960094,-0.029802326232611,0.2606693980076181,-0.017290429043633277,-0.0391270216343489,1.0,0.1115752003456207,-0.06297117030920717,0.1425681643114155,-0.017289196666415173,0.11628218206335718,0.15802026471867228,0.32523824817961644,0.1190745459602111,0.030535067528001086,0.043463750549433626,0.09912931787882337,-0.2886317500328424,-0.015940180725803957,-0.2535056284089805,0.19318360452928263,0.16458181063446103,-0.007083068955969879,0.1611757440080779,-0.03933640227756098,-0.02124644626224764,0.028892940495260623,0.20469799440098715,-0.16866791415851015,-0.09390489800771132,-0.10002065241020856,-0.005436507229331898,-0.0017064406782468788,0.3171721619275489,0.1614835579895069,0.11232335427502894,0.22195379039382998,-0.08313624383746225,0.21027998543372262,-0.12117579087196473,0.07321787025412774,-0.35195606457874196,0.13037250557322672,-0.005674222783828759,0.21451729578999887,0.06089065700562179,0.15802565664142415,-0.34796900153387217,0.21766648987676626,0.15836247019352778,0.009093721784147883,0.12931778156632376,0.05733661784663479,-0.020034672935071045,-0.023757880541309114,-0.019526167665728907,-0.07225191398941498,-0.1000439166760777,-0.00392182929802055,0.21012897765001812,0.12273582002702967,-0.008769857886332033,0.1541309758768039,0.3897650091793297,0.09184944035910379,0.05343972156046091
Frontal_Inf_Oper_R,-0.009240068365944968,0.5079472777014538,-0.00022672318699311944,0.5775861532523701,-0.021817778810391958,0.2937241553833932,0.27443872825239374,0.275639281191591,0.4259249852904839,0.2203587876647335,0.18357109222024826,0.2919247179840483,0.5108097266019265,0.7836835322583282,0.07274142161315814,0.002024786584596432,0.35967500571332617,0.2802509710526484,0.18376865450634725,0.8043118110652809,-0.09470780416695265,0.09732480637732921,0.31906858234899316,0.6912686476717399,-0.08913483612176297,0.5072448169536165,0.24719992059135046,0.35699702987777443,0.6773198911458048,0.8364890349930767,0.25253197947899414,0.15139260303048013,0.37393879109618644,0.4883200812027241,0.6891579796784758,0.14849615732938815,0.4838410762588543,0.20070793124580258,0.5072436971550821,0.021673526420138336,0.22109017439285122,0.3428338251919394,0.5159505287604416,0.3624220630442419,0.7128425918902469,0.13458894542995897,0.7135780882566364,0.2641986245902293,0.7080019293423845,0.11190716319906943,0.3759267906408846,0.437175417486115,0.054861388740905896,0.13279892700632365,0.5064472836801976,0.23152491761463775,0.13217932279767977,0.4104623679275838,0.8759195600069647,0.24368443850442476,0.6018589954535297,0.2270207441786741,0.5003054636634724,0.24728987731425991,0.1115752003456207,1.0,0.36654434616876086,0.17670520963622896,-0.07853260578837933,0.5760771735839855,0.5402435737294454,0.22836629485577922,0.685946017578062,0.3500672321568355,0.542996728677129,0.7634116448511169,0.039430500251978154,0.687039590815848,-0.13249299390964542,0.3781716780540345,0.4398195316081566,0.5136860735712399,0.5558537106934082,0.2345685347591009,0.26658576771854275,-0.14898929741609424,0.26770086103962726,-0.037847562980043346,0.47508614333730076,0.4476552437433383,0.26862509252702466,0.06417179626091742,0.2915780461342973,0.6870503026291344,0.7565419522369895,0.3167392226262128,0.010804924077392421,0.6037388826179976,0.3280786904929324,0.36334291617639275,-0.22228290225114303,0.6042250719289443,0.556032195008977,0.7310715905617285,0.5474555577106558,0.4533325327797149,-0.02555863610874306,0.1961456556655504,0.2547428691431581,0.28863760998964616,0.3434386726089347,0.7396520853805016,0.17210491385505783,0.47506043763276967,0.19696118297251494,-0.06886400380452279,0.18107522418955257,-0.038865648975182,0.6119606581663581,0.7255834271923552,0.1915299013599451,0.18324924793511244,0.1761832811385094,-0.04255803554105283,-0.29184653638205343
Fusiform_L,-0.046025828702647584,0.21364215377415344,0.26700190828077036,0.012179283603678622,0.3052242966988936,0.18442802831798305,0.45097458285342656,0.35947332883645333,0.30369027156543343,0.15038971882733876,-0.013327593943656282,0.3398973330517932,0.520056151997196,0.43175551253466893,0.24897747006781148,-0.16940977123463233,0.642661963155326,-0.030697761211969495,0.21625178467117692,0.33202229412604733,0.06336867945846165,0.0760944530053472,0.4129868775424573,0.4919772198655458,0.24762287931719723,0.2470970465542675,-0.017964109702844556,0.21314072260702693,0.3995719365361103,0.5113048107694188,0.5794115722971861,0.06912960131170241,0.3249876277686313,0.5225049616859369,0.30116334756944735,-0.04028537626762756,0.1258530670687023,0.4314273881131636,0.29258140726957604,0.4388441147282446,0.8240507132050631,0.18976201971443032,0.4482896309980853,0.17515657259710635,0.36319931270173605,0.40481547468786916,0.5481228759126305,0.3741608683721191,0.2771896503409727,0.13028170575447726,0.28803211097970643,0.3884354590894076,-0.1335127617526544,-0.13140164781942784,0.35322652466136806,-0.31300022886937895,0.5972293967748018,0.1402321444118656,0.381896682306303,0.27104440890673226,0.7223606974564925,0.29031539550409186,0.5577045419754874,-0.08202454399662758,-0.06297117030920717,0.36654434616876086,1.0,0.18193223910594553,-0.26864706981071895,0.45621121867274833,0.29830169669223916,-0.12134111166070345,0.4844109320326055,0.7941255346481361,0.19047921253662284,0.26315609866895984,0.023731859545687795,0.4809581653795089,0.5324842865405425,0.23610095072258497,0.45130209081655664,0.2712129367949305,0.4307957594837003,0.4105643285471763,0.21993126618661374,0.12671227814123068,0.2628696118711938,0.4945976251063122,0.3551780370905142,0.5391249756285974,0.5504390877129857,0.4427916702470342,0.2711510688475134,0.42919048299835383,0.45178925830295014,0.237020232472152,0.3019660439200331,0.5502097086950741,0.6198476849975328,0.19140172554019835,0.03465910636951125,0.414541177439519,0.48719349631905473,0.40428118814758945,0.4252119428812584,0.6346604215895603,0.09379638243516354,0.40642646512032604,0.5901968771683435,0.4117573516380012,0.34208950560028945,0.597439157773692,0.5451307264594809,0.6301036221349092,0.28438697972292853,0.3676944701053083,0.3238852573928312,0.32467602840529763,0.528386045847506,0.4230016420164436,0.49146984702668184,0.03141330683366805,0.2731606356366644,0.04678984579313323,-0.21993060293723482
VTA_L,-0.17768844770603323,0.4406659157167061,0.2206543397003132,0.22270183324217777,0.017827826945229445,0.20808756500732709,-0.05059263266575342,-0.1711885166467632,-0.026934239236097682,0.09763891981204678,-0.011931502441970878,0.43208515020059,0.41828736287430784,0.20248114955160232,-0.2788569004944176,0.30182795399348894,0.2196291904559277,-0.07403779423678397,-0.26252298392804363,0.24629645024033173,-0.2022700589367363,0.33642379660683286,0.21849910424183414,0.22812563717520637,-0.3701672022538897,0.2709154942199092,0.34384163598776635,-0.04362545670810313,0.12050154393899738,0.32652294406390775,-0.037761389185010354,-0.010928900046830323,-0.11278449599262895,0.33600560815484254,0.017561271362480698,-0.16820087452740648,-0.03427982858246465,0.43116669227517007,0.3474628219101383,0.08745974537065228,0.21572206023336174,0.12195044427678327,0.04222359441074613,0.589677129153747,0.22569153356613422,-0.2883939996044987,0.11532025549470423,0.3729144643346546,0.2681118107571558,-0.21657123250757976,0.19367841065367852,0.4413853126230026,-0.3032136370277951,0.024841814111259155,0.3068712951947652,0.006081276797418781,-0.13829967168955987,0.5297353099427841,0.21903451732960907,0.11660185222314283,0.1361852378123808,0.40347441437790177,0.10311991634318368,-0.09932099767856732,0.1425681643114155,0.17670520963622896,0.18193223910594553,1.0,-0.23772132578803534,0.1202907661159706,0.381018708289337,-0.07658260082098164,0.1741381757841669,0.18919392965370657,-0.009535690233592627,0.27050603316244537,-0.08732966280325048,0.23734242970212882,-0.14049311503787104,0.381080812450452,0.4843243521820355,-0.038134586280587926,0.3550779021153188,-0.23775366595650368,0.37668674734604773,0.1773337628910306,0.3613414031404427,0.13049254809408437,0.078662748651659,-0.053580935662201346,-0.08247856471268764,-0.05829993356641321,0.4885418100557875,0.16988570673973108,0.09937696451398868,-0.01877087371455817,0.37222067389565056,0.44254047949837516,-0.06691434501064299,-0.023367342482142877,0.03829048841401223,0.35465052645755774,0.360950375888288,0.1900760892784721,0.3398543217739501,0.4104672781068616,-0.22180616251722488,0.07564327047875043,0.1533598846066176,0.2527344647007289,0.5663282786757156,0.3763225484850343,0.09625451838242256,0.1395147846111244,-0.2692196633509225,0.11723441457207588,0.43936326565326517,-0.1572055814728498,0.10131862350759209,0.27269370449784935,0.16272986152981686,0.3811234349102631,0.46258547291423224,-0.249900361586898,-0.28278576904411984
Olfactory_L,-0.11660522858535294,-0.047310470862868534,-0.5478933838109583,-0.035243261485505537,-0.3306149362831141,0.14332929595302424,0.028131007392390644,0.19440407343092403,0.21661859824478258,-0.3809763756178465,0.4276181563870476,-0.23223528200590207,-0.3316368478169956,-0.017149445337707105,0.33572866111146427,-0.1475310816602584,-0.15863141453880572,0.11735840426583395,0.06696581603426584,-0.17338145310632982,-0.05348846629541937,-0.3373789268550538,-0.003384601278676229,-0.13030916871275813,0.1212225616998527,-0.36519139826112124,-0.3334509487662996,-0.06981665323156352,-0.15192713779236244,-0.1780436648679474,0.20740622515463072,0.17904411847034205,0.2102584985140693,-0.2946804098158653,-0.04582586042446202,0.18061649361029422,0.27631220455960154,-0.2753887672354423,-0.024460105181147253,-0.4258711672316818,-0.35457118198511167,0.01728686406041112,-0.25217651078263176,-0.07216232404872146,-0.08591119718513919,0.023837760193876175,-0.20574117650600743,-0.40409078548044136,-0.0689598051479002,0.23109923712982733,-0.4295130408104755,-0.20339942023031626,0.5815629956932038,0.04277128970545604,-0.11273986682472642,0.395947411291833,0.04641342787919602,-0.26054699465050335,-0.02977422495946545,-0.23074100389534538,0.014566412030941233,-0.14062381800706944,-0.30396587095497973,0.12842750490324734,-0.017289196666415173,-0.07853260578837933,-0.26864706981071895,-0.23772132578803534,1.0,-0.21878597764549118,-0.03934673581547677,0.05335086997422379,-0.02886339955972297,-0.222748955689846,0.26474910758314557,-0.049868014139136864,0.2074971458918669,-0.22356032396587666,-0.24389485292530994,-0.10375215081925074,-0.5793937201761732,0.034227623520785774,-0.42295181081645417,0.15587435973334365,-0.6279018965303589,-0.6247966817493311,-0.3682568677777985,-0.4958640809740355,0.0375426149478715,0.038209429757830794,0.02075271891579445,-0.2304644495639146,-0.2643275263457579,-0.10194548735889647,-0.3213751046474919,-0.07563168927458962,-0.15462174196793563,-0.24810695160100188,-0.13852641176094257,0.29330181211855266,-0.3091751283167526,-0.39597143278398617,-0.15881742208877359,-0.136389445328349,-0.10759024242391352,-0.3467733940814744,-0.1825084664485688,-0.31514301343603085,-0.13453363219649214,-0.432183498657212,-0.2910644220665143,-0.37293553322758993,-0.30998172346425096,0.03150018766325203,0.26203089181624106,-0.4936534380717167,-0.1322725302596249,-0.10470812219487777,-0.13061252751333366,-0.18662555971861447,0.047916268651882046,-0.038694222946989716,-0.2915625667568045,0.2746027611474495,0.15393842754805012
Thal_PuI_L,-0.031085765215943396,0.29755064500483475,0.06461174781987988,0.31418426417298934,-0.10705717037145081,0.11617333587814434,0.3654707140152353,0.1686867174570497,0.2418146867160352,0.30366846011905346,-0.016808998023498254,0.2558033868991799,0.4358987474416796,0.5672000770723253,0.02358763417145285,-0.20946536624119316,0.4068556825985355,0.34817762930092866,0.24068789741887955,0.5449093540213339,-0.06430780588201053,-0.06336459148158785,0.3362151854831682,0.5519836414271667,-0.09356687780492827,0.4192547559191102,0.07657196343292703,0.42584625586980684,0.6540114263888078,0.6668399577189861,0.18777604960902097,0.06037201115437901,0.3607709046797847,0.452056628612291,0.5257734803817253,0.1602743534874227,0.2724018844625726,0.10084101527638273,0.3604772359514198,0.23146905607211576,0.3398497416120896,0.40216036196918564,0.3226104760316931,0.21684015452316086,0.41966047718982313,0.36781864245223655,0.7237590612134452,0.3484859310622084,0.6008247266805251,-0.05881946714784858,0.42011072340476774,0.2881164288343536,-0.06072186775661851,-0.02027790476028134,0.5506179676366803,0.11627512083909398,0.09649374140216566,0.3337406775352854,0.6190281295607362,0.19214777145636916,0.49928143838893035,0.2477472896146271,0.4611685957613063,0.3259159727746875,0.11628218206335718,0.5760771735839855,0.45621121867274833,0.1202907661159706,-0.21878597764549118,1.0,0.35441859216427274,0.018298542530457033,0.6774132754257173,0.40351385613283147,0.4279343450035576,0.5815095819726053,-0.05046885855483815,0.5389976362741105,-0.04388153341416607,0.213139273206177,0.4243367566295179,0.4462572844488781,0.6431380414108546,0.27300373348943485,0.2958500858553683,0.08281293441841384,0.35623150463762143,-0.08772461259610408,0.41897588450146983,0.44855493616850917,0.35155803483300135,0.06584079057637099,0.20236955984918942,0.6277107894283467,0.6019097386282262,0.4390777474528199,-0.0005001349628813235,0.5711669668917748,0.4673180926476993,0.3317618066595787,0.023044186655741563,0.44801144060932824,0.39827749691103814,0.6689554264363714,0.4168186954629341,0.39566529366587033,-0.09046655295359408,0.3649725420142726,0.4300659100815525,0.36295727301584285,0.21228855318139755,0.4801439806745833,0.3602553921339837,0.36621234183456597,0.2700973911558164,0.07077171986887064,0.19950174607875917,-0.043733895501537105,0.489769970252732,0.6980981067921821,0.25812496153615455,0.017701221873860012,0.15991243126947075,-0.10019831767398474,-0.04251952011652819
Frontal_Sup_Medial_R,-0.3395621926706516,0.2425966323816329,0.020607526207993568,0.21876475832939635,-0.32049312861161705,0.06182104207521686,0.26818028889466056,-0.06977561239597384,0.09124049355282884,0.08003326219992006,0.04345732728672104,0.1597131403994379,0.38768020524672697,0.5838093317674641,-0.1811765690042886,-0.18408087280974467,0.6552644325647221,0.20683316038694832,0.2634040434519893,0.538170301568959,-0.07447478251622873,0.13446500843949313,0.7641870551685369,0.6568631607335392,-0.4061402335739383,0.14568309998957715,0.06750125127027667,0.12967571594937402,0.4724139262329721,0.5667189521590835,0.0898820594216525,0.03470071349386594,0.15103814767893192,0.356522613625875,0.2525991886086235,-0.12706888212683146,0.21595084390049546,0.6441706690051233,0.8912424426167155,0.25001601540555746,0.3807826733513932,0.15135255751091847,0.17862256403532262,0.3621651548790239,0.4137488902723523,-0.02555561684788029,0.4748353744058282,0.2833997802769299,0.6315222022574518,-0.25788599380469207,-0.02214209761311871,0.8567312423170425,0.0878735165481392,-0.03424114812957974,0.6021612846789579,0.5182694887506847,-0.16682311774030087,0.21258180351923828,0.5221392046487033,0.22860257777017656,0.43623801344251273,0.2960550409466325,0.17614969541163944,0.12451213063178257,0.15802026471867228,0.5402435737294454,0.29830169669223916,0.381018708289337,-0.03934673581547677,0.35441859216427274,1.0,-0.11537526756471449,0.5252918023262808,0.5450548073601819,0.11301563697800199,0.5919543046954198,-0.10336538155656866,0.5782267713401557,-0.3227801135317202,0.44137695378131103,0.3562050897472303,0.2705848145042051,0.3081040457738108,0.006076219470420734,0.05666951871574957,-0.23897513969780876,-0.06582624689842188,-0.05762648671677078,0.1834844495846593,0.31371584781007483,0.22416058602016947,-0.3478669316559966,0.03461805586428247,0.42914785966708613,0.4303928373020283,0.23817747410198514,0.483980648448658,0.3806163819329713,0.38681406109888744,0.08870601231541884,-0.14512287672713803,0.39077022157095254,0.6270030860977099,0.5023508741804417,0.78519683069753,0.5881707413723036,-0.00538544863181967,-0.07641870290852018,0.20409532047285225,-0.0630206091039518,0.7024419587810637,0.586259270338165,0.2572536841379985,0.16934577477845658,0.01087237008974614,-0.2804800195343576,0.3951402711366603,-0.2882615091613188,0.3111325856668691,0.4397842262931225,0.7048398915778687,0.5832556323685706,0.3385765577466844,-0.30117878220184713,-0.49729860663564945
OFCmed_L,0.35167465959775823,0.17639360866210074,-0.16231757657884907,0.10862447035559368,0.1561910558155652,0.010717888037887102,-0.114524213878323,-0.1676602906995718,-0.08411253545825594,0.034025186593237874,-0.08803546673675157,0.016551033403312185,0.12843633490320905,0.1445192796869207,-0.19285583463350667,0.3489394028541938,-0.16572979440547642,0.1985368214597317,-0.022698001789173108,0.264858885415377,0.16511612933128147,-0.03385219567716935,-0.29207089921987195,0.07633102609162414,-0.19746839693818685,0.24114382242018872,0.1694140387545487,0.228184067196081,0.11659703424224035,0.12464633341205249,-0.20794319607795242,0.12553217252420582,0.0317078959658504,0.17042008976385684,0.37237831803914495,-0.05122679758838955,-0.0855128681677854,-0.1709158415639052,-0.11984921251928914,-0.3869830588987531,-0.14107245173667404,0.14113568694211928,0.3470270779594129,0.031103764295734897,0.020531366074329985,-0.14376771506895408,0.0321150902502027,0.010670969311810578,0.055743171213196545,-0.13362911691649174,0.36603063795003365,-0.16783207414778772,0.024739773280653018,0.18165491209993065,0.09937120588057392,0.14676802169211145,-0.16817168807950658,0.15072399660799116,0.16896843504322653,0.038977457307309483,-0.10869937390024816,0.04044543944157051,0.20519324139295733,-0.1978516937493822,0.32523824817961644,0.22836629485577922,-0.12134111166070345,-0.07658260082098164,0.05335086997422379,0.018298542530457033,-0.11537526756471449,1.0,0.045836678218326564,-0.1332653802309351,0.19677134616079103,0.13707707475069034,-0.2198245891358686,0.09647408233246368,-0.07540037418693982,0.2520876696514845,0.24659389770347392,0.10291665525860712,0.11684159059228377,-0.07008861042403704,0.10028977758227527,0.10944142782905747,0.20568395670586911,-0.04022169660121858,0.09733906041276637,-0.1803291781584464,-0.05117110881803562,0.11462901311869714,0.23948756064312637,0.13009847896445745,0.2516919276410753,0.1719698784695414,-0.26008265052859736,0.14863683006702455,-0.26584069541084804,0.3154543277796603,-0.3672291473869718,0.2979183388240884,-0.16898413777232543,0.20216243850864854,-0.13124826828393982,0.03263758615333197,-0.2360470280759194,0.2208302724220454,-0.09613414610133776,0.09033318867661949,-0.028981512787607806,0.11569273149080411,-0.027748441570342106,-0.04856910298743041,-0.13666544183266727,0.14417861872873627,-0.2835006921735471,0.1542448688643555,0.21249695901750723,0.18519066618983968,-0.33614227676978486,-0.1567495653701894,0.09742567361822489,0.18152502754565727,0.007986076652875176
