,Thal_PuI_R,Rolandic_Oper_R,Supp_Motor_Area_R,Thal_PuM_L,Frontal_Sup_2_R,Frontal_Inf_Oper_L,Thal_VL_L,Occipital_Mid_L,Red_N_L,Raphe_D,ACC_sub_L,Parietal_Inf_R,Heschl_R,Thal_VL_R,OFCpost_R,Cuneus_L,Hippocampus_L,Thal_VPL_L,Thal_PuL_L,Thal_VA_R,Insula_R,OFCant_R,Thal_LP_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,N_Acc_R,OFCmed_L,Frontal_Mid_2_L,Precuneus_R,Paracentral_Lobule_R,Occipital_Sup_R,SupraMarginal_R,Cingulate_Post_R,Cerebellum_9_L,Parietal_Sup_L,Thal_IL_R,OFCpost_L,Precentral_R,Thal_VPL_R,Cerebellum_6_L,Frontal_Inf_Oper_R,Rolandic_Oper_L,Temporal_Inf_R,Cerebellum_3_L,Angular_L,Temporal_Mid_R,Vermis_4_5,Occipital_Inf_R,Thal_LGN_L,Vermis_6,Pallidum_L,Thal_PuM_R,Olfactory_L,Raphe_M,Temporal_Sup_L,Thal_PuI_L,Lingual_L,Putamen_R,Vermis_10,Olfactory_R,Rectus_R,Frontal_Med_Orb_R,ACC_sup_R,Calcarine_L,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Thal_Re_L,Frontal_Inf_Orb_2_R,Cerebellum_9_R,Thal_AV_R,Frontal_Sup_2_L,OFClat_R,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Thal_LP_R
Thal_LGN_L,0.060119400773895895,0.33626880423724925,-0.17629096928737195,0.11836513926019791,0.12342444129240115,0.2719955754646438,-0.05302627808675687,0.10988565399127583,0.00048543762505005145,-0.12894449413795833,0.13700562255165535,0.2929249750893423,0.43970938275118077,-0.13193328611045071,-0.1972939615699533,0.1852943920131586,-0.12439310831055779,0.16629101978002359,0.05093244161270527,-0.187784469206298,0.6032429399067927,0.16342813900346503,0.144656964185915,-0.04315835385110592,-0.18721735137507237,0.3504358314306068,-0.16776822788376958,0.10000037766478212,0.03315940986434967,0.16163714024808912,0.26024001287822,0.18996655837205212,0.27431301073951575,0.5803077446162845,-0.05214430013332799,-0.24785367195896693,-0.37815149789147395,0.10130203882433271,0.2683591833620294,0.313568830054652,0.1446872084872594,0.4278142775054794,0.45088435986854636,-0.2618866568881816,0.07659818788259239,0.5025677514014132,0.47709102302059625,0.37905614499197554,1.0,0.505449325506531,0.15004527655533006,0.22938180878916328,0.49035012215737317,0.39254398296994036,0.26395003402477807,0.039876459249216706,0.35734077730011593,0.4208779337299414,0.06880948546113948,-0.07352661692094742,-0.06274029572927561,-0.01742818630070109,-0.005572861718966537,0.2733828681821683,0.14828870866285418,0.16882529321697004,0.06309072019601025,-0.008945846126609007,0.516318851998786,-0.09626991435727476,0.37166952619620325,-0.10580349806097479,0.31787346547833845,-0.050087336839914655,0.2792543915700646
Vermis_6,0.12244885097062934,0.486906342835675,0.030871621779781654,0.28288359441683064,0.010698183469794492,0.2238470272213559,0.07277838321560387,0.45856319128043455,0.03515083680287013,-0.28081182227743556,0.2685167808175754,0.17473407791475495,0.44143698589935576,-0.09931047768515774,-0.07078694241944657,0.46599437565230395,-0.16134150787760373,0.3661994897832524,0.26638821038445865,0.044078623077448434,0.5024202772823323,-0.032391476204053395,0.5767848551967897,0.09864786571566388,0.08947515672052192,0.10690090953562308,-0.20794319607795242,0.25026807077420155,0.20309171617927632,0.2926660330353722,0.5245937865692943,0.3027353433605895,0.4086508328009387,0.6090460659512543,0.2052410617676914,-0.3570177263720336,-0.3151769609785374,0.06134251295433652,0.4272892558131547,0.7221101264672792,0.25253197947899414,0.31489364848272117,0.8581684374539009,-0.09875905117483828,0.4865299203267684,0.7088962782312364,0.8336972635080941,0.8605871671055253,0.505449325506531,1.0,0.028191396914754766,0.24814935481399114,0.20740622515463072,0.260099732973319,0.2827196049941506,0.18777604960902097,0.7640544508662003,0.31380528729640456,0.38469088333080265,0.04624924970016399,-0.10626023306391129,0.009425481412547976,-0.19651772231578812,0.636992426474072,0.06087709627841247,-0.025833972359701404,0.14985844089457948,-0.1068265867894409,0.4106605090739667,0.09228107589747805,0.14898186163388194,-0.046369469542415984,0.0898820594216525,0.06792441704014962,0.18764118858701137
Pallidum_L,0.5880471226830137,0.2553569820389565,0.4404680993181026,0.5100530132752695,0.5362663641680914,0.5870876426928879,0.40252491496034076,0.07942755662087884,0.45782903235276223,0.013668412008248847,0.025643930745465147,0.5478946955422043,-0.05671645281592542,0.5735482980478648,0.07939097083672411,0.0613294400357476,0.5552482548379593,0.44236474316652613,0.45788158892274416,0.34933386202835776,0.13114584990756442,0.2105497057050291,0.22966540968318735,-0.3233832860304521,-0.23242520529014463,0.5778643823862873,0.09937120588057392,0.47821360516098455,0.46370896826491903,0.500113749128785,0.021463235740341688,0.5380976917314441,0.5017513410230415,-0.025935643267754382,0.1473242981914714,0.47605101310151615,-0.01393019709426006,0.49199002168391215,0.2001256329208518,0.001028265389409001,0.5064472836801976,0.4553662243855594,0.0164978575794014,0.24669883607761664,0.19988743095443073,0.033426520214698385,0.27397364865743756,-0.15167510228446363,0.15004527655533006,0.028191396914754766,1.0,0.17198969379216403,-0.11273986682472642,0.07318774259528875,0.5514536828898673,0.5506179676366803,0.33764454131479704,0.5031416947979305,0.3704386196513373,-0.16796747907357323,0.37289073233493575,-0.054166484531671555,0.21939948595418068,0.1327354465430086,0.6089428040467184,0.40253035004821597,0.2264528523359632,0.09828261976682687,0.01260455958140876,0.2203656116509996,0.5593435118268243,-0.32687763202699616,0.6021612846789579,0.5063369158386672,0.44898812077396544
Thal_PuM_R,0.4099315038874227,0.30374096483935153,0.33654531481581423,0.36481701005669454,0.11766105945028459,0.19281363632358262,0.33996634196988457,0.20912529496981963,0.010567026587713284,0.006476155432330883,0.024835399974640814,0.3139788641972239,0.3540992441583459,0.37299792793595865,-0.23198040375717624,0.14758659322710893,0.14707808923184928,0.30364980770197164,0.30758037728149,0.1379918923905729,0.16540739633059048,-0.19541527853575216,0.2877948035716344,-0.19917007321880986,-0.11468687721165217,0.1954169870844115,0.3154543277796603,0.3636022360439916,0.4357396981182283,0.3412998351537104,0.3910698150252611,0.3691614101631317,0.43684747899231446,0.30915545811439565,0.4023806674993792,0.181928700509578,-0.2348302952987477,0.22966830651113634,0.797733572764251,0.07995955580881627,0.36334291617639275,0.006788400938099773,0.30917033334237265,-0.01117045049071027,0.2938736440539515,0.24734574551662297,0.3708128768615241,0.22988015353207578,0.22938180878916328,0.24814935481399114,0.17198969379216403,1.0,0.29330181211855266,0.14626118792645398,0.06738847436059554,0.3317618066595787,0.2817906851185999,0.06679922871037654,0.06299923836186942,-0.24115967487441503,0.07321787025412774,0.19336391125056757,0.01683199419710477,0.17129068065990025,-0.03951465304085966,0.18485135488547888,0.23301337213132028,-0.15987785692585854,0.05512745392679831,0.2660293048152853,0.14176454447075407,0.10400300292918312,0.08870601231541884,0.30323683426753456,0.04077514453633549
Olfactory_L,-0.18662555971861447,-0.08591119718513919,-0.3213751046474919,-0.02886339955972297,-0.2554102525907188,-0.1597023053821089,-0.25217651078263176,0.02075271891579445,-0.14062381800706944,-0.05348846629541937,0.17904411847034205,-0.0689598051479002,0.14332929595302424,-0.39597143278398617,-0.5478933838109583,0.028131007392390644,-0.5793937201761732,-0.20574117650600743,-0.10194548735889647,-0.4295130408104755,0.2874729346500824,-0.15462174196793563,-0.13453363219649214,0.04100439890169217,-0.4958640809740355,0.27724509277509396,0.05335086997422379,-0.2166980846187305,-0.136389445328349,-0.017149445337707105,0.2102584985140693,-0.1780436648679474,0.03523613871745111,0.21568320574946073,-0.06981665323156352,-0.41538156858532443,-0.5408993780391443,-0.1697796100086764,0.26474910758314557,0.0005839071205486646,-0.07853260578837933,0.047916268651882046,0.21661859824478258,-0.30998172346425096,-0.0906434697597083,0.27631220455960154,0.15888715502409628,0.19440407343092403,0.49035012215737317,0.20740622515463072,-0.11273986682472642,0.29330181211855266,1.0,0.5815629956932038,-0.15863141453880572,-0.21878597764549118,0.014566412030941233,-0.15881742208877359,-0.13852641176094257,-0.3091751283167526,-0.017289196666415173,0.04277128970545604,-0.44681160035218737,0.038209429757830794,-0.33076628974615285,0.25752969402595227,0.06696581603426584,-0.3373789268550538,0.05671507193768039,-0.3682568677777985,-0.024460105181147253,0.15393842754805012,-0.03934673581547677,-0.461462501885096,-0.07216232404872146
Raphe_M,-0.14314584796137017,0.06521801727332978,-0.1856349158220634,0.0889606764768044,-0.06909716409963972,-0.003715647693122145,0.004442509625487646,0.08015696957434729,-0.113457333201995,0.11327112507554406,0.18725810332880594,0.033956645979758955,0.08289005148948175,-0.22011008738099463,-0.3768401990884503,0.061197529490852394,-0.3609292483598132,-0.014413552170541586,0.01880860032967376,-0.3206001655220539,0.27699457011760503,0.03006523764296428,-0.12715385521997605,0.21503892079041892,-0.36706925564999826,0.26045923504424273,0.024739773280653018,-0.11717207678993474,-0.01843558100825751,0.06745165195203748,0.10365477260556073,-0.05930148436839906,0.11176147485724,0.19380250079286274,-0.056066828455463756,-0.23310222370019962,-0.3317900062756687,-0.09822023601613104,0.18472882156589496,0.059965205588487065,0.054861388740905896,0.17373697744742245,0.23500495896567572,-0.16953421466677807,0.005699679637818576,0.2868232381039039,0.23235195677004217,0.19983099290838963,0.39254398296994036,0.260099732973319,0.07318774259528875,0.14626118792645398,0.5815629956932038,1.0,-0.018098908380947885,-0.06072186775661851,0.11810126077972734,0.042080124269038066,0.05942432179618478,-0.3482357788450366,-0.022420311699525977,-0.07966104599448993,-0.3006501962014833,0.12441625478743829,-0.07096339186320931,0.21499448150875297,0.06174223784290651,-0.1480126798628285,0.04684743551956044,-0.33456540781605687,0.1006420096215046,0.03678516616719014,0.0878735165481392,-0.28756936519502796,-0.16982061387310313
Temporal_Sup_L,0.454595281903898,0.20673400423366464,0.4797555187843258,0.580728575055784,0.6297412815718922,0.8406896106714363,0.20967823373084202,0.44383393405383925,0.21340277957487727,0.12690187940856737,-0.08132351875708374,0.5407748895187612,-0.12029552860149018,0.3047412593884154,0.10038846264008328,0.3282854594371671,0.40415619734248165,0.45621115400993417,0.4593088394305175,0.021862262979572174,0.13010129293227107,0.5256973595772353,0.34257446371111505,0.045300801528103674,0.2575017235707152,0.23502652614527167,-0.16572979440547642,0.3308337327950233,0.334993310823211,0.4949386886168492,0.21520124451850853,0.5032392348605477,0.40458545736032697,0.015489183333679086,-0.0068762523829037,0.38484468529983223,-0.03792416515328714,0.5704294992246861,-0.02233520702726492,0.5544296306473969,0.35967500571332617,0.8872529539455575,0.04367573574831936,0.4058789019336425,0.3970939518375235,0.09235742898487383,0.29562710427931704,0.13295340286759644,0.26395003402477807,0.2827196049941506,0.5514536828898673,0.06738847436059554,-0.15863141453880572,-0.018098908380947885,1.0,0.4068556825985355,0.5683072544274576,0.5405638727532655,0.6812332125805627,-0.1403538793094152,0.020993845254019778,-0.1781659678170694,0.19588545439717586,0.5283922473558035,0.798714053998718,0.307053493564698,0.24480752330910965,-0.03688232242439871,0.4280029036941219,-0.12983268506028217,0.6731861829484475,-0.4862912930497292,0.6552644325647221,0.35704538823483,0.2924159843110608
Thal_PuI_L,0.6980981067921821,0.41966047718982313,0.6019097386282262,0.6774132754257173,0.40153267050784763,0.4201144357034743,0.3226104760316931,0.35155803483300135,0.2477472896146271,-0.06430780588201053,0.06037201115437901,0.6008247266805251,0.11617333587814434,0.44801144060932824,0.06461174781987988,0.3654707140152353,0.4243367566295179,0.7237590612134452,0.6277107894283467,0.42011072340476774,0.2027720205962741,-0.0005001349628813235,0.4300659100815525,-0.08304170320819525,-0.08772461259610408,0.20334421188035484,0.018298542530457033,0.5612109322374331,0.6689554264363714,0.5672000770723253,0.3607709046797847,0.6668399577189861,0.5823825663094999,0.0688895752366023,0.42584625586980684,0.25980422365737793,-0.11111284907803862,0.5452560279783056,0.4279343450035576,0.12661097889908918,0.5760771735839855,0.25812496153615455,0.2418146867160352,0.3602553921339837,0.4525097633192191,0.2724018844625726,0.4913246804363541,0.1686867174570497,0.039876459249216706,0.18777604960902097,0.5506179676366803,0.3317618066595787,-0.21878597764549118,-0.06072186775661851,0.4068556825985355,1.0,0.49928143838893035,0.39827749691103814,0.4673180926476993,0.023044186655741563,0.11628218206335718,-0.02027790476028134,0.11096042347967358,0.44855493616850917,0.3799391004168049,0.2837180066955142,0.24068789741887955,-0.06336459148158785,-0.01613924403882794,0.35623150463762143,0.3604772359514198,-0.04251952011652819,0.35441859216427274,0.6551651118072346,0.21684015452316086
Lingual_L,0.4919220867691806,0.5824284199690123,0.4592205103114034,0.7064945214823223,0.3938609433711645,0.5668563838582653,0.2568534003227249,0.5589020064343204,0.2002531861646122,-0.21400379614860976,0.2320791158877289,0.5575004071464921,0.3102328739630833,0.2556949395901724,-0.10866497391782975,0.602310482711809,0.17670541036936566,0.6518340257924018,0.6083241699462719,0.19849679163920564,0.43895778145185005,0.066177646343662,0.5933676367271056,0.011297038761915647,0.10795209446354538,0.17753460655694045,-0.10869937390024816,0.5601334937079794,0.5743555161894706,0.6645824858744265,0.6164134347164584,0.6434166063549956,0.7251407900903436,0.3532135717671788,0.2838004097524108,-0.009549858701936762,-0.31406681565484135,0.4604082756692907,0.4878236467409183,0.6434165916454108,0.6018589954535297,0.4857422545283782,0.6608945251616797,0.23888263101216606,0.5600460074990457,0.6528264033870025,0.8492705200350118,0.6825438070213711,0.35734077730011593,0.7640544508662003,0.33764454131479704,0.2817906851185999,0.014566412030941233,0.11810126077972734,0.5683072544274576,0.49928143838893035,1.0,0.4728785625186785,0.5791659019417121,-0.0704268958723872,-0.029802326232611,0.022807019685290034,-0.030903033355131653,0.8388639406410592,0.3706615935371923,0.25582951294619777,0.2588287444459832,-0.17752933139612617,0.407528536805716,0.17622485863031315,0.403650631535571,-0.23716437802682278,0.43623801344251273,0.37218227061496045,0.3185892976144634
Putamen_R,0.4280951735492835,0.6264646295437576,0.343901718827898,0.4163078496341052,0.6561088053505467,0.6576997771704978,0.2927964817493682,0.13520594637768824,0.1534654764047215,-0.008338257086600997,0.09976259282355589,0.5351925388237426,0.4005315773005218,0.43724862549409144,0.484268685389267,0.19810742634102582,0.4493258250781084,0.5313762089516503,0.45422665748086094,0.10519037225660151,0.645684154634047,0.48083354829746117,0.20762465116461015,-0.08018611433740348,0.08815096232588854,0.21748816490835526,-0.16898413777232543,0.49355331544645936,0.30170699210827195,0.44243069718510564,0.07784753544011647,0.568041868730023,0.4495423178048645,0.2590907903702305,-0.006195829478231675,0.258298072251187,0.0783644960922641,0.5792983110083411,0.1766918278454992,0.3583577016668267,0.556032195008977,0.5000376202801383,0.29532335948376237,0.13649217988600734,0.1773914739775301,0.3442217570492215,0.4713999945718705,0.20954751346774858,0.4208779337299414,0.31380528729640456,0.5031416947979305,0.06679922871037654,-0.15881742208877359,0.042080124269038066,0.5405638727532655,0.39827749691103814,0.4728785625186785,1.0,0.42461106862628073,0.0626602633475695,-0.005674222783828759,0.00334533044285846,0.5756685811022628,0.38385442321703017,0.7006090362558053,0.10825572038387557,0.1270843356908613,0.5095644647972973,0.4029752193859411,0.06150093825153462,0.6876861928094092,-0.4058846062407192,0.6270030860977099,0.44960125487808716,0.33499308508951237
Vermis_10,0.37357469785578984,0.3359660537810796,0.4024916951163921,0.44709812028822743,0.39621954278451693,0.5233763617375271,0.14955019185563234,0.33039717621478554,-0.07831280420968438,0.09753567855185799,0.027369872949478354,0.38052722958310214,0.04267639554910952,0.16842727887973932,0.15241513735845041,0.291701447596895,0.18530029546104193,0.4035787721416068,0.38199577488405617,0.015948499056165282,0.293197340324679,0.2959826133653381,0.25831102965481095,0.2299582644198789,0.1467436332008912,0.10029563593315638,-0.26584069541084804,0.25302915254517394,0.23550382743704254,0.28744599397714843,0.23246508438061939,0.39678713967852464,0.2866458186866507,-0.0767787620405697,-0.0719089469133696,0.11029422055890925,-0.013996503803255669,0.3562158394852165,0.10022467160831591,0.5301861815389639,0.3280786904929324,0.6502541040247733,0.21584773535445487,0.3705159497442677,0.31866795795475955,0.23494451345050202,0.4242844365577135,0.3842300177596383,0.06880948546113948,0.38469088333080265,0.3704386196513373,0.06299923836186942,-0.13852641176094257,0.05942432179618478,0.6812332125805627,0.4673180926476993,0.5791659019417121,0.42461106862628073,1.0,0.040280663618618234,-0.12117579087196473,-0.0882898291972968,0.05726858703795021,0.5813119596803235,0.5241769142866634,0.2356606220632603,0.36669826202269,-0.06127548876153937,0.23694336781121525,-0.14217005617827802,0.4389958053197652,-0.2052207423341507,0.38681406109888744,0.36906609507484706,0.027038113591260498
Olfactory_R,-0.14373674410336187,0.007590270874626207,-0.24821916138504144,-0.26470184877025144,-0.11696426012518497,-0.20656074101452399,-0.13791884730156684,-0.10979133197882451,-0.17787592415630674,-0.23685996531334672,-0.10980546638767484,-0.20509277454828806,0.10341950109673231,-0.01833629834191172,0.4344129429144313,-0.02195035467741971,-0.024906078600728705,-0.08189770834718725,-0.23106607119297484,-0.1054642077384636,0.05859846312623776,-0.020418128831648306,0.062409782311361274,0.011542489816627626,0.06510070560169331,-0.357645394464023,-0.3672291473869718,-0.0999571261831109,-0.2060682845308897,-0.276153240148373,-0.14080938519956987,-0.13321073871640457,-0.23500440207038414,0.016861470256602198,-0.08099501043819282,-0.1437343843329796,0.35661190829186146,-0.1835012722299443,-0.06577594085994432,0.01481877395127074,-0.22228290225114303,-0.09511042214642357,0.055163112872167644,0.028660910691019968,-0.007139143283729498,-0.048608137758946374,-0.0029754059548070142,0.07954571091934419,-0.07352661692094742,0.04624924970016399,-0.16796747907357323,-0.24115967487441503,-0.3091751283167526,-0.3482357788450366,-0.1403538793094152,0.023044186655741563,-0.0704268958723872,0.0626602633475695,0.040280663618618234,1.0,-0.35195606457874196,0.1423754852033389,0.1588259564911738,-0.060936090007810584,0.01113292782091151,-0.21160662408195224,0.006417686340623264,0.13956471989604924,-0.01374627372242887,0.24735471002876994,-0.06547904604241382,0.10182393795761355,-0.14512287672713803,0.04045132013868079,-0.20593386578823
Rectus_R,0.12273582002702967,0.024817334583145306,0.11232335427502894,0.1190745459602111,0.060820672526307754,0.011170284524361118,0.13942607003969013,-0.005436507229331898,0.2606693980076181,-0.07811931875812289,-0.0158031323058238,0.13866416846236126,-0.048495484180274565,0.13037250557322672,-0.2322679673621213,-0.0058471242571085215,0.16458181063446103,0.14455979290392448,0.1614835579895069,0.48428050796595284,-0.10058622955712339,-0.08313624383746225,0.15836247019352778,-0.15853100079482016,-0.16866791415851015,0.4228574972864914,0.32523824817961644,0.11844141566358697,0.21451729578999887,0.0934128326489424,0.06107574306156999,0.11688534117555034,0.14600299547691434,0.04142181477922281,0.2614359450810238,0.12061723673264291,0.029383700349263017,-0.015351499914150761,0.043463750549433626,-0.22046976957756756,0.1115752003456207,-0.008769857886332033,-0.08455844096732236,-0.020034672935071045,0.07631274685248998,-0.014721154038476942,0.05582508123589407,-0.21036771407530674,-0.06274029572927561,-0.10626023306391129,0.37289073233493575,0.07321787025412774,-0.017289196666415173,-0.022420311699525977,0.020993845254019778,0.11628218206335718,-0.029802326232611,-0.005674222783828759,-0.12117579087196473,-0.35195606457874196,1.0,-0.05313517116546492,-0.06840283368737057,-0.10002065241020856,-0.08384302056163544,0.23140885883331747,0.03007127584422563,-0.09527119444798551,-0.15607293229003577,0.20469799440098715,0.02837143523771245,0.05343972156046091,0.15802026471867228,0.16558072921679684,0.3675588986922973
Frontal_Med_Orb_R,0.10169298224537271,0.14022023607101744,0.07958442700206396,0.024175002178943073,-0.059981532999835614,-0.0903620816263214,0.013050349652207043,-0.0907741411869484,-0.09267853372658501,-0.19284963307257624,0.15384779342992272,-0.02406191872810091,0.2274549364571433,0.07704128049911572,0.030417712714370028,-0.05457106949545441,-0.0066015702872842235,0.009393337500496302,0.01691748010441737,0.06072865257825616,0.131663896903488,-0.22765060626831388,0.006245039701567558,-0.22446488765556763,-0.15877300434022257,-0.00676226666067498,0.18165491209993065,0.09320808097043942,0.07771935378095267,0.015517356136091459,0.035848079778027696,0.010672389418010636,0.03528446794217823,0.03842976427164457,0.12059463883425144,-0.08242576561033158,-0.055868107595282,-0.019606802711913708,0.24666402141546578,-0.17595913454894324,0.13279892700632365,-0.1551035997774667,0.1686933062929304,-0.14908622083562367,0.001965720976211869,0.14034317889381212,0.09255622429966381,0.09374412528469483,-0.01742818630070109,0.009425481412547976,-0.054166484531671555,0.19336391125056757,0.04277128970545604,-0.07966104599448993,-0.1781659678170694,-0.02027790476028134,0.022807019685290034,0.00334533044285846,-0.0882898291972968,0.1423754852033389,-0.05313517116546492,1.0,0.10342726961658705,-0.015438442076525862,-0.1306722715108042,0.0874962426919331,-0.03079132359559252,0.060274029498401126,-0.18574398013778268,0.03419867510916367,0.04271798199237665,0.13640758468994363,-0.03424114812957974,0.10357656276285122,0.04034599407266062
ACC_sup_R,0.22679568576709308,0.32477648268941944,0.24737208078302936,0.021984959395342243,0.5955626202561464,0.42780578797773666,0.4201049090117162,-0.22901628743896937,0.11759364469904364,0.23481905390564856,-0.11955881671083579,0.17935405077432906,0.25863235783215893,0.6039735000173763,0.6926740217624912,-0.17791938481851888,0.6896376433135453,0.16812264118012274,0.05012558237324741,0.12278669033737809,0.17117861963355022,0.5006153695242072,-0.15356444370619313,-0.20915644123774998,0.39714007548071467,-0.13333194106846774,0.020987577489284752,0.33299903438418865,0.1103714120716551,0.10407278317486023,-0.35846841465117046,0.25793672132094686,0.12142910265333182,0.05580820420566005,-0.13989456575896395,0.5742303465574425,0.4995146103500597,0.3139666956633058,-0.10005521844679861,-0.033542725551141,0.24622109921614382,0.11140456637908418,-0.17245315059005698,0.16642848875099772,-0.15108110324453478,-0.20602654538228365,-0.08156049188748492,-0.30478155023644443,-0.005572861718966537,-0.19651772231578812,0.21939948595418068,0.01683199419710477,-0.44681160035218737,-0.3006501962014833,0.19588545439717586,0.11096042347967358,-0.030903033355131653,0.5756685811022628,0.05726858703795021,0.1588259564911738,-0.06840283368737057,0.10342726961658705,1.0,-0.188819688393253,0.5810808288042322,-0.19271695412390819,-0.13360043355953,0.7768534428014847,0.1566331209522443,0.2037821977029939,0.4743608696198421,-0.26894248241589636,0.3936518728186392,0.45636972780059853,0.16853981288242517
Calcarine_L,0.37441427340519084,0.4078136412454809,0.40112503849006487,0.6949371250330632,0.27808932014433996,0.5016861842971112,-0.049666851906061626,0.6280340866631512,0.0124994001520707,-0.19942529029989728,0.16649157638920506,0.5277741614513929,0.136877839607285,-0.011204395752136907,-0.12435563891525671,0.7709732188965623,-0.09066723795239137,0.5219739739823321,0.5996815476330338,0.03200918832086107,0.3542106363120699,0.1100639851560173,0.4719672765633325,0.21032912079254024,0.1343597895877024,0.08990260720641718,-0.1803291781584464,0.3161269429100607,0.46334765361517066,0.5740005070150036,0.7359326151809509,0.48048970722406625,0.5190584793525442,0.11242063078069187,0.24292906043071563,-0.16021939432588272,-0.25741470358181356,0.4640248235173835,0.341703207356042,0.6761956674287899,0.4476552437433383,0.49730368360636856,0.5097313428902321,0.2625215442467256,0.5263089325446642,0.6268753881467097,0.6792008151087406,0.6766504818745152,0.2733828681821683,0.636992426474072,0.1327354465430086,0.17129068065990025,0.038209429757830794,0.12441625478743829,0.5283922473558035,0.44855493616850917,0.8388639406410592,0.38385442321703017,0.5813119596803235,-0.060936090007810584,-0.10002065241020856,-0.015438442076525862,-0.188819688393253,1.0,0.2885516326509129,0.20937948467747286,0.27473520831531467,-0.26666116422031894,0.3841467078220989,-0.04656875690718541,0.30743031627661194,-0.192256383149229,0.31371584781007483,0.13208745784097348,0.1636277937246631
Frontal_Inf_Tri_L,0.4686867445198597,0.29368461591269845,0.46785270564009024,0.47077702236987723,0.7781755730011649,0.863618459804952,0.39442276451649944,0.21343385985297686,0.282032997181698,0.22519789180116268,-0.08967690705477668,0.4881642644396871,-0.03329711476322726,0.5469268417528085,0.4556114897772775,0.18800848250764485,0.6039823660433361,0.45708963383883267,0.39841306708312285,0.02198591731414336,0.17599429091736515,0.6779674481773199,0.10838273703129603,-0.03410912332365936,0.3125095554654726,0.07954936535585642,-0.18789777599912122,0.4005358456926276,0.31814475372778794,0.4444617207023116,-0.05203522094395104,0.5071287331348451,0.3597784360810742,-0.05906384746606941,-0.08941148149067407,0.5838698463944221,0.23900685035595082,0.5975446250132905,-0.10326637977143469,0.3265476010194051,0.4431909742841793,0.7187898185156812,-0.08607006060371193,0.41174906552140006,0.21627821608890468,-0.049192618201086766,0.1558743657901784,-0.11901278113495697,0.14828870866285418,0.06087709627841247,0.6089428040467184,-0.03951465304085966,-0.33076628974615285,-0.07096339186320931,0.798714053998718,0.3799391004168049,0.3706615935371923,0.7006090362558053,0.5241769142866634,0.01113292782091151,-0.08384302056163544,-0.1306722715108042,0.5810808288042322,0.2885516326509129,1.0,0.15222938624840504,0.12355261644671356,0.4075256830145218,0.28111998107031305,-0.035335516867440395,0.777288251629879,-0.5322879573436982,0.7276013230854914,0.4397006906752756,0.2616619091491305
Frontal_Med_Orb_L,0.2913162245155988,0.28319740495498413,0.2729108760329126,0.4021007896137347,0.31899031049891585,0.27339075499490556,-0.08313800355827532,0.09876557019486205,0.04950846499134522,-0.203325037704139,0.11965397310454728,0.5563725280952211,-0.029947208087492738,0.0442318505051907,-0.5178321238132979,0.11141933634827383,-0.06393922960149218,0.2791799323144961,0.32200522392945846,-0.044265002333619366,0.2840802607392393,-0.06656159190377564,0.12999782433867155,-0.11288250661201538,-0.5599792454331156,0.554160294034977,0.04364852880564554,0.41994838682010177,0.38932259212405257,0.3919879067959605,0.2768953788991173,0.38249368555632857,0.4619729947052479,-0.07950914872005208,0.16943584782381055,-0.08590466174546299,-0.33444127144444075,0.26131442855617626,0.30663294039687844,-0.2674529730275985,0.39536989241797277,0.35862500436027955,0.12790307816620874,-0.020868218675824644,0.17489096210597926,0.3560171055733383,0.18317897361370414,0.05003452184261057,0.16882529321697004,-0.025833972359701404,0.40253035004821597,0.18485135488547888,0.25752969402595227,0.21499448150875297,0.307053493564698,0.2837180066955142,0.25582951294619777,0.10825572038387557,0.2356606220632603,-0.21160662408195224,0.23140885883331747,0.0874962426919331,-0.19271695412390819,0.20937948467747286,0.15222938624840504,1.0,0.4107439353577915,-0.4136482040195086,-0.08019765480133452,-0.12160277334517618,0.4986359604755944,-0.26249862056502893,0.6010292151169457,0.08082538476289855,0.18225534970119558
Thal_Re_L,0.08031541828986956,0.24593463570311924,0.21485967844260465,0.1915850997783535,0.19316049257435453,0.155956334864945,0.1029942174177535,0.28261909405077296,-0.07576288066342418,0.04941521810037887,0.009968287657581516,0.2613972288839675,-0.012802839448128375,0.007855460970931776,-0.2158291955182026,0.33215495757660174,-0.040133464779003244,0.2748351947700418,0.1638744745475862,0.06027583398508694,0.10515054036254107,-0.0845538399820666,0.2965621290837254,0.1196453081382128,-0.2307237600401002,0.15724165870417395,-0.022698001789173108,0.256295950704446,0.2587008030459679,0.18451877397912858,0.30563147032848265,0.20786493077094326,0.2230447696733383,-0.03055283141926557,0.3265084202936436,-0.11280311462019435,-0.09776585594323128,0.08102318576064488,0.253854795019837,0.12489011491366873,0.18376865450634725,0.27166761050834465,0.09504030229926375,0.2671427654173237,0.3803410371977452,0.17650127012862069,0.2448046226791908,0.11546314929883984,0.06309072019601025,0.14985844089457948,0.2264528523359632,0.23301337213132028,0.06696581603426584,0.06174223784290651,0.24480752330910965,0.24068789741887955,0.2588287444459832,0.1270843356908613,0.36669826202269,0.006417686340623264,0.03007127584422563,-0.03079132359559252,-0.13360043355953,0.27473520831531467,0.12355261644671356,0.4107439353577915,1.0,-0.31897143089336005,0.0581969214623213,0.0334017525284645,0.18358583577645454,0.013426778912421174,0.2634040434519893,0.10424821451570672,-0.2879562728525423
