,Thal_LP_L,OFCmed_L,Vermis_4_5,LC_R,Cerebellum_10_L,Cerebellum_8_L,Thal_PuA_L,Temporal_Sup_L,Angular_R,Thal_MDm_R,Thal_AV_L,Parietal_Sup_R,OFCpost_L,Fusiform_L,Cerebellum_3_R,Paracentral_Lobule_L,Occipital_Inf_R,Vermis_8,N_Acc_L,SN_pc_L,Vermis_7,Cerebellum_10_R,Thal_MGN_L,Rectus_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_L,ACC_pre_R,Amygdala_L,Olfactory_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Frontal_Sup_2_R,ACC_sub_R,ACC_sup_L,Cerebellum_Crus1_L,Lingual_R,ACC_pre_L,Rectus_L,Caudate_L,Frontal_Med_Orb_L,Occipital_Inf_L,ACC_sup_R,Thal_PuL_L,Frontal_Mid_2_L,Caudate_R,Parietal_Inf_L,Raphe_M,Cingulate_Post_R,Red_N_R,Putamen_L,Frontal_Sup_2_L,Occipital_Mid_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_VPL_L,Thal_MDl_R,Cerebellum_7b_R,OFClat_L,OFCmed_R,Angular_L,ParaHippocampal_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,SN_pr_L,Vermis_1_2,Frontal_Mid_2_R,LC_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Vermis_3,Thal_PuI_L,Precentral_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_L,Thal_AV_R,Temporal_Inf_R,Rolandic_Oper_L,Vermis_9,Putamen_R,Temporal_Inf_L,Thal_PuM_L,Cuneus_L
Cerebellum_7b_R,0.21787041333898793,0.11462901311869714,0.22292700826286885,-0.19069050825413497,0.09824502146016412,0.6819806473151365,0.2437771524442413,0.11398005576243697,0.04848189676460695,0.049985008261243594,0.17396572543321268,-0.02674875864819541,0.10581990094266983,0.4427916702470342,0.038902213591457416,0.12745916284792425,0.3895195248870771,0.048493042884625866,-0.3041377436557051,0.2632303572532014,0.619958437764243,0.06850541208041079,-0.0473452143065352,-0.0017064406782468788,0.26688192654466797,0.14725716147904594,0.020888258821001076,-0.18444634777459348,0.17173237962413462,-0.09608216457579773,0.2796657120353924,0.18989845539377262,-0.04124768734258936,0.1565024157071727,-0.03315256748448951,0.6185569695012401,0.1757543761069504,-0.29403416331879795,-0.6082652257277712,0.0752615282902018,-0.5439249646543084,0.13735481363354324,0.006306926491018967,0.21284801161093458,-0.005434478584557582,0.08885826414349098,0.18753092506772442,-0.22035629540249535,-0.03400892616669156,-0.09561064958459571,-0.11708975093219223,-0.2527143879344787,0.31433136251847105,0.6242252777929647,0.6493234438976921,0.13087856068373907,0.18116517707020044,0.18390850699666,1.0,0.6525351705509207,0.16123557965670593,0.23577578741996577,-0.005978340347913096,0.38038152763850236,0.2135666255033962,0.031011538695105034,-0.0724391602908366,0.29498188053513674,0.34539608360638985,0.7600713953899211,0.23055275475106884,0.1817629727197722,0.01329377871950193,0.06584079057637099,0.11613083668283398,-0.3478669316559966,0.022289728957456515,0.18975744720873405,0.19043274543808086,-0.0692295051853799,0.3640781525152048,0.06440222143512882,0.33045255677500524,0.13039639230451436,0.25893790506608766
OFClat_L,-0.085708462572772,0.1561910558155652,-0.05884857140696331,-0.2551652684138445,0.08445735337494406,0.7621147424571575,0.052207892588665636,-0.06386607443011962,-0.2285716179137698,0.24901552671424565,0.07087900661633031,-0.12591755716939454,0.30352565428469336,0.3052242966988936,-0.06107910550388674,0.029153238418862207,0.05939824157086487,-0.16421031620143206,-0.3424831402081465,0.13980544919865848,0.46152595651334044,0.1458550276405554,-0.04538980341309972,-0.1308474518398366,0.025664881766691867,0.13056442130222293,-0.03403189788487552,-0.015696401500803984,0.02894642682734131,0.029868624116048435,0.14582584082499686,0.050528722549825614,0.029259220352444232,0.003937000439059816,0.08236503996939927,0.6244372358247465,-0.12450094686880721,-0.157063296973016,-0.7029289551686061,0.06319387840483882,-0.5995462278916737,0.05822163426771589,0.2384304069800834,0.031113250100712767,-2.9152556592373317e-05,-0.020760309892118873,-0.08721816665619608,-0.27280542634889143,-0.13579273609879486,0.11434319308621912,-0.13205980035486575,-0.23316013478911918,-0.004743923347791635,0.609237801017505,0.6690996984027495,0.19498184432732898,-0.035485988302369736,0.17690968341434563,0.6525351705509207,1.0,0.28993705523021257,-0.08530054595288616,-0.007721950950908561,0.19235843450637974,0.2620090325242927,-0.20516445264909866,-0.19678238992080938,0.27292189933553285,0.23297457874813154,0.736327344285504,0.15664972117627168,0.13260053555698353,-0.053866618098019035,-0.10705717037145081,0.05616592394957452,-0.32049312861161705,0.1630467520712736,0.19343740666984371,-0.05875319517865826,-0.2642922589209579,0.14261546274189146,0.08026564064247536,0.20646848585517028,-0.0792515155380158,0.015043621370949063
OFCmed_R,-0.00239469378613605,0.10944142782905747,-0.2891247147582238,-0.12632736899909905,0.10672328822537858,0.5767560835114969,-0.0780370823047199,-0.1405470803389301,-0.26697214186805523,0.6303926922538337,0.18069370789027764,0.08715952397367048,0.602360340714621,0.12671227814123068,-0.20476508548284458,-0.03710015876534914,-0.35018593888956145,-0.4933263859207969,0.050715244294604986,0.32565194694058747,-0.11395453780739108,0.3167051744105785,0.03180907567149062,0.028892940495260623,-0.30534565588741536,0.18169786300727936,0.1613619779423478,0.13199154146055628,0.10297950755102687,0.4333956222561747,-0.2031905260334718,0.08548176516432654,-0.021975234446828067,0.0929634600786066,0.11383609603163727,0.2525322027876592,-0.4120402388763178,-0.07611200449973864,-0.432871877297702,0.44786176900344293,-0.4588715784046221,-0.05136733209027608,0.39168157818839483,-0.09654171824411908,-0.029946609723224642,0.03326663588172918,-0.04325080373509408,-0.4670372998742181,-0.24989191307020964,0.44477204699442596,-0.07187024968091522,-0.2066248469829744,-0.1941360493846289,0.30712290134778997,0.6056349626569747,0.047452259230141736,-0.05786057176847072,0.22828004732094298,0.16123557965670593,0.28993705523021257,1.0,-0.05837743907970359,0.31618895985896267,-0.2220633340596039,-0.1848177133034309,-0.28822434586296924,-0.016202149908723172,0.08559575395909116,0.301320743574667,0.44029862795919195,0.23280537861919304,-0.05346739700813658,0.3488780453276971,0.08281293441841384,-0.07411724267308271,-0.23897513969780876,0.10922920660212083,0.4312122938116212,-0.30164563813048173,-0.2926747223874853,-0.3378648758349525,-0.01474241607588208,0.17005733950800472,-0.19597794790597495,-0.225476829513264
Angular_L,0.7554259861682052,-0.010028673376150635,0.5534311747749945,0.12480186251421695,-0.14783452065774969,0.07476169610120346,0.4148055055810662,0.3970939518375235,0.6167778133754606,-0.06828271807969939,0.31677898843311664,0.6418862184834501,-0.08469869853045395,0.579998572034181,0.22057911229126562,0.37563328945165714,0.3260109610027717,0.02890704355676534,0.06898581476270674,0.3852904020172838,0.1458548369453989,-0.3505971974591209,-0.02900081531707008,0.07631274685248998,0.5811533685281742,0.4892823362535489,0.35269807202011644,-0.10525663791960915,-0.0025349141009808887,-0.007139143283729498,0.04890589315085116,0.4823858828224979,0.23102345111453393,-0.011243360625849122,-0.03220595264324756,0.10810910600751601,0.49695648326520103,-0.14613072240948588,0.08468361616537676,-0.0014950499735131978,0.17489096210597926,0.10149748611280283,-0.15108110324453478,0.4607550618946614,0.3658268840469481,0.2884707023445011,0.8069842744728525,0.005699679637818576,0.5137493913575011,0.07362554863105407,0.13235242883160286,0.156820534404568,0.867235126308581,0.15644895870622752,0.15324118336416936,-0.03129073302427478,0.6013460702349915,0.1951849471219625,0.23577578741996577,-0.08530054595288616,-0.05837743907970359,1.0,0.31257250975407846,0.15530515041150736,-0.11111953903895222,0.34792871323081387,0.4782425096892113,0.35124067659800856,0.5246432230089666,0.1298953923026344,0.14438128546864812,0.2418122348017479,0.23516013320646242,0.4525097633192191,0.276092083486102,0.2763598114410549,-0.0173072514495911,0.1951250498692221,0.3439204422732685,0.34928774967075515,0.17035750145904235,0.1773914739775301,0.4241566889722372,0.5372295040692452,0.7033615295378487
ParaHippocampal_L,0.331260878099711,0.17042008976385684,0.4422719947025548,0.09683938014265661,0.19482696269184926,0.14591008537258088,0.3082855796018274,0.26147223401492403,0.10035804300442633,0.5443243447407735,0.4829315008554665,0.22438282460216394,0.140221030255722,0.5225049616859369,0.12302349273144893,0.3320615824159911,-0.0023833409793847103,-0.011051465684551126,0.22772170363315045,0.51181133731738,-0.30263677552865226,0.39220808126063894,0.5245855647446866,0.15799680970430416,0.22271743498540872,0.23000395328056758,0.80731187202163,0.33189213597992967,0.25200683648616834,0.0787165953378653,-0.2403581670130123,0.40054825603898686,0.44531966087124375,0.03407705299282889,0.3963602045078649,0.06469890257627796,0.3936674821501871,0.21188668757862084,-0.05639568072841505,0.6774730677981395,-0.008890439853610132,-0.03172867544570976,0.514589155941853,0.3044173067276475,0.5576572746138924,0.5986994181103901,0.5093870084669634,-0.03186302069561534,0.4727170572361077,0.39043345269211227,0.42427363957899517,0.3711375143756834,0.09872428667893904,0.12131518644852596,0.19539005483533306,0.07103035386375693,0.527776857942696,0.5009802643855981,-0.005978340347913096,-0.007721950950908561,0.31618895985896267,0.31257250975407846,1.0,0.02113812067600702,-0.12461234753942507,-0.059933707455331664,0.43845623193298167,0.569544964100693,0.4694994511609827,-0.00295787504003563,0.6588951769399711,0.2637680514305581,0.7618881566721971,0.452056628612291,0.2662616751287661,0.356522613625875,0.32412105982183004,0.4913658780902124,0.23963263079657537,0.12975305187691127,-0.11509298177106046,0.480649406064613,0.3761217398213905,0.3042090381361459,0.0524003308696451
Cerebellum_Crus1_R,0.17698363993753696,-0.13362911691649174,0.5790814403053456,0.38444168464225,-0.13380420496315895,0.030432938862472992,-0.13668791913136757,-0.21187662473517335,0.24460990093005713,-0.1296102574733579,0.24379424064204655,-0.21860623175658425,-0.19646719261289647,0.13028170575447726,0.6435054010231352,-0.21694766697343112,0.7986770061971001,0.725543938709697,-0.15918067931320362,-0.10473611690216426,0.7367413538946957,-0.005587806434817778,-0.26598990790591254,-0.25553734835464925,0.39838639628026395,-0.43318351753134465,0.028904089175706568,-0.2716315095143325,-0.37519206059384497,0.19021414487486094,0.24933126832076583,-0.20333951736755893,-0.253909453401038,0.11117319058788248,-0.3122453184535911,0.1374178219415779,0.4594525543059993,-0.1539565678743391,-0.33196134764597857,-0.04706680529925378,-0.23932228079564,-0.006587018187710482,-0.19567319300857758,0.024872823948997945,0.047669511755801225,-0.03567617719874456,0.16642464484373778,0.2622936376028058,0.09711373776401558,-0.05697352904429632,-0.13736324208734169,-0.10841304758011283,0.1391609332160236,0.018086994429191504,0.0061163131746150125,0.27177684218138815,0.13919742929697163,0.17163507399120428,0.38038152763850236,0.19235843450637974,-0.2220633340596039,0.15530515041150736,0.02113812067600702,1.0,0.6152065991124958,0.43127328983137253,0.007630389481616601,-0.03342412932807964,-0.0995593846156091,0.11528497872169777,-0.0997379330321398,-0.08966082837083852,-0.11945251511679036,-0.05881946714784858,-0.16447778351942585,-0.25788599380469207,-0.2845271272265713,0.05634987516321927,0.8059179907242865,-0.15500327993687443,0.8357889675334432,0.153415600724626,-0.25669057935301903,-0.06588631596362607,0.20891078220940718
Temporal_Pole_Sup_R,-0.126926496696831,-0.2198245891358686,0.30334901534764674,0.3273399655976441,-0.01790447173310327,0.060523874402208924,-0.2678914872480187,-0.10244909920017167,0.054508235777469806,-0.015557882464130235,-0.04752041112908138,-0.3165570707013203,-0.08724823888827501,0.023731859545687795,0.29948702939875904,-0.159715424535861,0.47749916431278183,0.42603640545967775,-0.11591677025941648,-0.2069987172332341,0.5168548241826515,0.13390273433453964,-0.2223204639848095,-0.2886317500328424,0.14810254590244265,-0.32651051865686964,-0.04881979610408169,0.09598380370359583,-0.2829202101388403,0.20898501781527506,0.23297416633143656,-0.2265685473419807,-0.02605299878422161,0.11081772905143039,-0.04009659986814242,0.059474314594595054,0.19138312351768075,0.046814609358831326,-0.26177526587921635,0.03378073194046968,-0.10055003128440562,0.1188811884530446,0.05750323527974222,0.04382791009077492,0.024583515091031276,0.02824205947305582,-0.16587658761120802,0.17901412885441662,-0.012983962724397549,-0.012605975209416299,0.11700346898170032,0.12196665521586529,-0.11633552738482861,-0.08518669398449116,0.0680183582121898,0.25456085683334556,-0.021659609892710426,0.04905974032774092,0.2135666255033962,0.2620090325242927,-0.1848177133034309,-0.11111953903895222,-0.12461234753942507,0.6152065991124958,1.0,0.07624130330657247,-0.1976790407942386,0.0035102651277969404,-0.09083755174931622,0.0865673421297738,-0.02131178529885455,-0.0090885311342519,-0.08207657890160984,-0.05046885855483815,-0.14173791489761403,-0.10336538155656866,0.03965528531453439,-0.1564845170875362,0.42115505041321,-0.06010329158039122,0.5775521379228691,0.35157330350150406,-0.23993845738460798,-0.08352677352867223,0.0027582267228000957
SN_pr_L,0.4050013700455657,-0.05122679758838955,0.43773844839423776,0.46788697456651146,-0.3709159672552595,-0.27291202988306146,0.18185100069078983,-0.29588248841172654,0.4522840120007677,-0.2038899797397879,0.21739965874505598,0.19835503387837938,-0.3868669028154937,-0.04028537626762756,0.6120413879645316,-0.21482237174143737,0.3948166967274773,0.3067002533967593,-0.003933071104290836,-0.016010549570932352,0.2520576232932831,-0.4125496073068367,-0.38900790820586545,0.04031836666651749,0.46035165912166504,-0.05287580674459574,0.11181879191548554,-0.5103292610873996,-0.24757843746359964,0.03276789622231876,0.09357192763643464,-0.0033561307030580355,-0.287577422211866,0.18537308006607894,-0.4473722817537749,-0.13393773568565132,0.35835566944098013,-0.21537452347268635,0.1262634367641273,-0.2990425638625424,0.19302276833229914,-0.128736684054056,-0.5161885943363598,0.19547271470052008,0.13712864924506085,-0.1716404412557209,0.3551365747842594,0.10064056023733389,0.27026326211234714,0.02211831756134818,-0.3543941027777668,-0.2659408908117635,0.25592119938183877,-0.25810628863531343,-0.25103786121870514,-0.020714316259966403,0.3271097194047975,0.051151181909295906,0.031011538695105034,-0.20516445264909866,-0.28822434586296924,0.34792871323081387,-0.059933707455331664,0.43127328983137253,0.07624130330657247,1.0,0.4034487161978158,-0.2161672987167212,-0.007904511611090763,-0.27415734401659836,-0.3430306867984599,-0.142410893734497,-0.043065817801986137,0.1602743534874227,-0.10435479807483727,-0.12706888212683146,-0.6182507972299167,0.19342245188986937,0.4820295049012142,-0.24124728263276105,0.32247423319263596,-0.20449914266032018,-0.3155011524179763,0.1592498445768374,0.3189106742984981
Vermis_1_2,0.4000412534571175,0.14113568694211928,0.41484237078328334,0.22736596031034786,-0.4070654002924086,-0.025898050898968336,0.4074198217847744,-0.06786051154463196,0.3843247379594942,0.07103977692076985,0.37210964368066735,0.4973021342463967,-0.08370221127486326,0.18976201971443032,0.4682513681783633,0.09295561288033308,-0.03461077104736502,-0.02825575264137279,0.10551019825100638,0.48961639190272144,-0.22688942967148257,-0.2147438543450262,0.15468917427290255,0.22073846830962884,0.40117841636397783,0.30619615290908453,0.5457145525135186,-0.14274290600045839,0.024336117272991394,-0.05931504118860048,-0.1303136979274691,0.30009371649890615,0.08308106220072282,0.02903898538732653,-0.011991812735214826,0.021480904115608015,0.27246055994458845,0.019713950198597806,0.16836328262175973,0.13124579184960197,0.12928728828368014,-0.17792696184030132,0.028361003921914825,0.22975851677382592,0.35926927823089616,0.19398767772524886,0.5104225361082857,0.12446635424673864,0.437498270745694,0.20877851650291093,-0.0005371991727832246,0.01530324111861655,0.32719754684548863,-0.0745764810939945,0.024353663847270703,-0.2195956956698599,0.4454803070254703,0.3088784068020057,-0.0724391602908366,-0.19678238992080938,-0.016202149908723172,0.4782425096892113,0.43845623193298167,0.007630389481616601,-0.1976790407942386,0.4034487161978158,1.0,0.18594392431929618,0.18834102675880102,-0.20395355914033084,0.16708772385719842,0.037981103321692175,0.40587685808533674,0.40216036196918564,0.09936135694813825,0.15135255751091847,-0.16858406033734247,0.33658682322231737,0.17698014924896074,-0.05719168271562706,-0.1239941071697271,0.07133189691256231,0.023975014302618548,0.2954050113066127,0.3422730743599792
Frontal_Mid_2_R,0.24851066455819085,0.11569273149080411,0.39679060812213174,-0.09372873085199673,0.3385015943160574,0.2677184078271301,0.44770154847681,0.5770603516126934,0.19042731583046588,0.37776975946746716,0.3912615407740813,0.24752807966956258,0.13429323630603637,0.597439157773692,-0.12187158155296236,0.7508685842858275,0.09990175779729019,-0.011249838839076478,0.009997020017832682,0.3088719886869183,-0.08173443828841263,0.37303222343580106,0.5454058417186638,0.05733661784663479,0.3794646434896155,0.35421793837546717,0.5776059439918986,0.5528845096965765,0.39451092373859,-0.14348449957474316,-0.1471724111845143,0.6894547087841004,0.7652782523535392,0.03155558940002068,0.6377362461763444,0.20587966888747034,0.4705239209259593,0.28581875578631594,-0.04830318767450631,0.4437092169511387,0.06318658327057002,0.34237770891540736,0.5858420327913365,0.5813330464382641,0.7271661052739802,0.6765743331078102,0.5210729233165362,-0.15286271067385584,0.5951918755558848,0.20543442000861298,0.6477079852478529,0.618758934462942,0.2718375374420292,0.40170641282072617,0.3025000551426793,0.026491865078634384,0.6175507090114684,0.4677156239764597,0.29498188053513674,0.27292189933553285,0.08559575395909116,0.35124067659800856,0.569544964100693,-0.03342412932807964,0.0035102651277969404,-0.2161672987167212,0.18594392431929618,1.0,0.5601559951215881,0.23887074320669432,0.7345259565504478,0.7537037669266201,0.5448044770447393,0.4801439806745833,0.7412280163118689,0.586259270338165,0.6097123957893992,0.303159278997462,0.2058856424318777,0.38205009386270516,-0.06396347758577986,0.6728290656164059,0.5531663157298422,0.5909563181353378,0.30369690190202764
LC_L,0.4495555995667516,-0.057389166851859706,0.3449176076282449,0.044688095251313543,0.2643371250542211,0.38561203681767703,0.38745793818314606,0.5225208764618644,0.16063430339310827,0.3492608615465066,0.27778915170629553,0.277525032923939,0.1518234088326532,0.7641981880008119,-0.18995312973788056,0.5579633300049428,0.12018989308578945,-0.3102416447862718,0.016348214069753907,0.4429447807679621,0.05471052815301911,0.03701570096280585,0.16608970182899585,-0.06023857413804615,0.3102024375993729,0.6849091903926143,0.46833648865424665,0.2606212274913829,0.22350815936897367,0.1355265353699413,-0.012434302094417577,0.5956389875753259,0.41831711469394844,0.01825619737242924,0.30909470776370285,0.28318588163249814,0.30670604014344477,-0.04212321693378331,-0.23103967691731084,0.3151633804967798,-0.08295920823574716,0.30120741958369385,0.24088876027354544,0.48216526031160684,0.37800260629438215,0.418053299844978,0.42869255637436077,-0.252058204265954,0.3704370283731311,0.3168705547332372,0.3432080375899756,0.19734128369934983,0.4611776224180464,0.4272664192586267,0.39746417332545997,0.15870519105401018,0.5631858840798917,0.25322767436244636,0.34539608360638985,0.23297457874813154,0.301320743574667,0.5246432230089666,0.4694994511609827,-0.0995593846156091,-0.09083755174931622,-0.007904511611090763,0.18834102675880102,0.5601559951215881,1.0,0.4099579413929823,0.5175040450928251,0.4975937168522156,0.5331566450379812,0.577905031401671,0.43462476382811244,0.249895223852174,0.30441482879330795,0.2970824512696297,0.05123273008276953,0.33531556173609045,-0.049632530199171736,0.37226238213998036,0.7351783841714419,0.511428047128843,0.3104570907176949
Cerebellum_7b_L,0.05997425041530131,-0.026858554253010487,-0.1240579295272646,-0.3350706726124476,0.0709798749453152,0.8916074445712223,0.03168098839387493,0.13859463472630712,-0.20029805182211388,0.1964868529166707,0.0470692529741266,-0.00393443971238277,0.44979812453862,0.45324391669888087,-0.24472800338608833,0.11963937429220706,0.03704299475939786,-0.3210976708199291,-0.4574210435830155,0.2709616749172511,0.4577768830971768,0.023756004342175188,-0.046007865876826294,-0.2470146151597909,-0.014370483506937298,0.3741739706868262,-0.09017288012234197,0.008333996718931211,0.0746295133199132,0.17121939764011682,0.2939239644463189,0.12276579982156972,0.04901488105568847,-0.007387648652836989,0.09010884598558593,0.7149132542414177,-0.18713522606524302,-0.27511058680544925,-0.7142987050916804,0.09113032062352787,-0.719130651146169,0.201744440251126,0.24893417855196587,0.009520018411692779,-0.19955517445461465,-0.09980834959184495,-0.06652721637767757,-0.37325500569799813,-0.27838685569998173,0.13075075150600832,-0.11373509592397851,-0.25699926182173394,0.2646940512908414,0.8143708827399854,0.8405198571256967,0.3592521266943329,0.012542619559319406,0.10870275060720216,0.7600713953899211,0.736327344285504,0.44029862795919195,0.1298953923026344,-0.00295787504003563,0.11528497872169777,0.0865673421297738,-0.27415734401659836,-0.20395355914033084,0.23887074320669432,0.4099579413929823,1.0,0.21401336982888564,0.12333945199590995,-0.06487285455428768,-0.06448166634586028,0.02081742286043485,-0.3287071414397859,0.24652311556354728,0.1379679505763073,-0.19616202693765156,-0.021533433260184514,0.039410101410756876,0.05825299368812726,0.499612657584005,-0.04239592828049995,0.17827367479392203
Thal_LGN_R,0.15509902993951472,0.12843633490320905,0.2874691367448432,-0.13781657577200962,0.3518570216014359,0.27578909241694377,0.33678264318272655,0.4518267241358579,-0.009879001894170028,0.5390776898554427,0.3568613785770658,0.03222530374767714,0.11278918927399997,0.520056151997196,-0.17377539330655495,0.5661150624758722,-0.001926271936168965,-0.047229670712115285,0.010546269672070823,0.4285390310115137,-0.2520613500299685,0.5622868133418089,0.739197669561203,0.052394302292025574,0.1402685960243069,0.25229976928076414,0.64784287090251,0.4823370827521785,0.49252400867743323,-0.05539867887831662,-0.16814518171344878,0.494017919969961,0.5619617176099332,0.08897947500060852,0.6201574107463161,0.09572323833113731,0.3375109437417302,0.2932140734114244,-0.1611984527471627,0.6355713398230098,-0.09152002494467786,0.2517276798797623,0.6586749459155612,0.39223662858842856,0.5187507630590501,0.6018359369674936,0.34526019670923275,-0.1642128510291496,0.3763216435961492,0.2705557273636427,0.5645796485841869,0.45648721323092173,0.0480383663123982,0.346056587835464,0.27710375038006174,0.0406464950670733,0.482346353129426,0.48926093091204265,0.23055275475106884,0.15664972117627168,0.23280537861919304,0.14438128546864812,0.6588951769399711,-0.0997379330321398,-0.02131178529885455,-0.3430306867984599,0.16708772385719842,0.7345259565504478,0.5175040450928251,0.21401336982888564,1.0,0.5598587888285979,0.7049897021868448,0.4358987474416796,0.4945299536838607,0.38768020524672697,0.5513054683052039,0.3204820094445997,0.0630178759408008,0.2700142425501591,-0.15389306574086445,0.6420449797783264,0.5003099471003818,0.37679105453864725,-0.01769255497339039
Precentral_R,0.13043964611806605,0.14909895586842886,0.287662557694139,0.02307996241765269,0.3848686952703279,0.0895748035194127,0.479130103094694,0.5704294992246861,0.3152524544154754,0.243602462989967,0.13311321699032094,0.2946446196956208,-0.08172773261103708,0.379697557676858,-0.14428743438104386,0.8700499308384891,0.10421336437458487,-0.005973285545650203,0.13500922246592223,0.14196759746059665,-0.06969089045222865,0.24708156045041774,0.4217277433675084,-0.015351499914150761,0.3489433884330316,0.29669388655466744,0.38817667885260626,0.3845155973275179,0.28432689076996676,-0.1835012722299443,-0.11389347811697721,0.7586786082224148,0.6506795680260611,-0.09762177354033201,0.5232051526010361,0.08289376019382397,0.4218775225645221,0.191139797614074,0.11132740651262846,0.20459134832182665,0.26131442855617626,0.4523685688601289,0.3139666956633058,0.6628414177734425,0.6152791068043569,0.5340369856412966,0.336392237930995,-0.09822023601613104,0.5756972763367385,0.1570258700016174,0.6368406472301306,0.5285141851392944,0.2832274568764704,0.1273460352037185,0.1312717433175347,0.002583360615251488,0.5749394081623158,0.2897934604572483,0.1817629727197722,0.13260053555698353,-0.05346739700813658,0.2418122348017479,0.2637680514305581,-0.08966082837083852,-0.0090885311342519,-0.142410893734497,0.037981103321692175,0.7537037669266201,0.4975937168522156,0.12333945199590995,0.5598587888285979,1.0,0.3924178517287083,0.5452560279783056,0.9265840014816151,0.5207891502762003,0.4372588889944258,0.15417931300951543,0.13458669387864883,0.35385553827618893,-0.060222923006226635,0.5792983110083411,0.4049815263715071,0.6615276283652081,0.27072964623412793
Vermis_3,0.3207338557807959,0.11684159059228377,0.38258546338597194,0.22515631935482605,0.3179688405141163,0.12469452316151186,0.31799814558021827,0.26994096757595115,0.1839746095007144,0.7022774820213279,0.38811346796461066,0.23129547425881744,0.09156169319629126,0.4307957594837003,0.1035268172193117,0.42876292215729617,-0.03041416734755396,-0.04786401385887297,0.2887222532636703,0.5085783049639101,-0.3399727696387196,0.5028537901500127,0.4880730616819777,0.1611757440080779,0.20615759329174566,0.1911176540162438,0.8225760675735082,0.34302198896089164,0.35617155353137453,0.07007340405020752,-0.2600177017556717,0.5413939581365157,0.41852249712774287,0.12023572683924302,0.3805106480811746,-0.14925272244455765,0.3387632624030253,0.1110060082931864,-0.02376677912494565,0.6811756745340312,0.09743193259709065,0.0528609763806902,0.44903890450687434,0.40936661238509653,0.6383787470865487,0.6451939721539297,0.4957505242935582,-0.2169097242722097,0.4830368807724233,0.49897250498754336,0.435736876276424,0.36536003614122853,-0.02349503198941659,0.02312385405882013,0.1845161103129399,-0.08750028929434521,0.5326479713704684,0.4700524286041646,0.01329377871950193,-0.053866618098019035,0.3488780453276971,0.23516013320646242,0.7618881566721971,-0.11945251511679036,-0.08207657890160984,-0.043065817801986137,0.40587685808533674,0.5448044770447393,0.5331566450379812,-0.06487285455428768,0.7049897021868448,0.3924178517287083,1.0,0.6431380414108546,0.39306557469151643,0.3081040457738108,0.22059442109793495,0.5021575697388371,0.17847605338946612,0.053122060733865925,-0.17843547034970286,0.435454793997642,0.2881158649731444,0.38226791563533635,-0.0739171005131203
Thal_PuI_L,0.4300659100815525,0.018298542530457033,0.4913246804363541,0.3259159727746875,0.19214777145636916,-0.005828938690098455,0.47153507227464686,0.4068556825985355,0.5101558332312578,0.2958500858553683,0.2558033868991799,0.4390777474528199,-0.11111284907803862,0.45621121867274833,0.10251221993046374,0.5389976362741105,0.1686867174570497,-0.016808998023498254,0.34817762930092866,0.3649725420142726,-0.09356687780492827,0.07657196343292703,0.213139273206177,0.11628218206335718,0.43955679326223035,0.3602553921339837,0.5711669668917748,0.18522225508695467,0.15991243126947075,0.023044186655741563,-0.08304170320819525,0.6019097386282262,0.40153267050784763,-0.007485239641491037,0.21228855318139755,-0.043733895501537105,0.45936657451116675,0.017701221873860012,0.11627512083909398,0.3484859310622084,0.2837180066955142,0.19950174607875917,0.11096042347967358,0.6277107894283467,0.5612109322374331,0.549605124514515,0.489769970252732,-0.06072186775661851,0.5823825663094999,0.30366846011905346,0.4168186954629341,0.3604772359514198,0.35155803483300135,-0.08772461259610408,0.07077171986887064,-0.09046655295359408,0.7237590612134452,0.3056019293920169,0.06584079057637099,-0.10705717037145081,0.08281293441841384,0.4525097633192191,0.452056628612291,-0.05881946714784858,-0.05046885855483815,0.1602743534874227,0.40216036196918564,0.4801439806745833,0.577905031401671,-0.06448166634586028,0.4358987474416796,0.5452560279783056,0.6431380414108546,1.0,0.5449093540213339,0.35441859216427274,0.10084101527638273,0.35623150463762143,0.2418146867160352,0.25812496153615455,0.02358763417145285,0.39827749691103814,0.3398497416120896,0.6774132754257173,0.3654707140152353
