,Cingulate_Post_L,Putamen_L,Thal_MDm_R,Vermis_7,Frontal_Sup_Medial_R,Vermis_4_5,Thal_AV_R,Vermis_10,LC_L,Calcarine_L,Vermis_6,Frontal_Med_Orb_L,ACC_sub_R,Frontal_Sup_2_L,ACC_sup_L,Raphe_M,Thal_PuL_R,Angular_L,SupraMarginal_L,Occipital_Sup_R,VTA_R,Parietal_Sup_L,Pallidum_L,Cerebellum_3_R,Lingual_L,Temporal_Inf_R,Temporal_Pole_Mid_L,Thal_IL_L,Temporal_Mid_L,OFCmed_R,Cerebellum_7b_R,Thal_MDl_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pc_R,OFCpost_R,Cerebellum_6_L,Rolandic_Oper_R,Thal_PuI_R,Thal_LP_R,Precentral_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Frontal_Med_Orb_R,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus2_R,Heschl_L,Thal_IL_R,Hippocampus_L,SN_pr_R,SN_pr_L,OFClat_L,Vermis_1_2,Thal_LGN_L,Postcentral_L,ParaHippocampal_R,ACC_pre_L,Thal_PuA_L,Thal_VPL_L,Frontal_Inf_Orb_2_R,Parietal_Sup_R,OFCpost_L,Supp_Motor_Area_L,Caudate_L,OFCmed_L,Pallidum_R,Cingulate_Mid_L,Cerebellum_8_L,SN_pc_L
Cerebellum_7b_R,-0.04225889876042614,-0.11708975093219223,0.049985008261243594,0.619958437764243,-0.3478669316559966,0.22292700826286885,0.18975744720873405,0.14779751527971308,0.34539608360638985,0.36194954186215084,0.3815751665078521,-0.5439249646543084,0.1565024157071727,-0.2527143879344787,-0.03315256748448951,-0.22035629540249535,-0.06649847941225118,0.23577578741996577,-0.04554479393881405,0.25634169537425683,0.1731712215133786,0.062470603650829536,-0.16184457733880878,0.038902213591457416,0.2529741558082456,0.19043274543808086,0.13087856068373907,-0.015501304754144359,0.22205108590353176,0.16123557965670593,1.0,0.18390850699666,0.6493234438976921,0.29498188053513674,0.17016466711000647,0.25045478958714507,0.6084868220094926,0.06780959922674602,0.12636634565139762,0.16345621983958813,0.1817629727197722,0.6242252777929647,0.18753092506772442,-0.03306438233077917,0.21787041333898793,-0.04124768734258936,0.8320751857388391,-0.09481768361090707,0.09075630494962512,0.1065348301304736,0.3501648147490051,0.031011538695105034,0.6525351705509207,-0.0724391602908366,-0.1104610892367001,0.10659750161764903,0.17434060161522633,-0.29403416331879795,0.2437771524442413,0.18116517707020044,0.13251298960527452,-0.02674875864819541,0.10581990094266983,0.19667414282188103,0.0752615282902018,0.11462901311869714,0.20893111636144415,0.3866029462946702,0.6819806473151365,0.2632303572532014
Thal_MDl_R,0.30638568715760245,0.22666176861402387,0.5099076058455037,-0.07236956838247986,0.20964621991632834,0.3719816065820897,0.6517553783377616,-0.10947422180308806,0.25322767436244636,0.06682331097814075,0.2673452579303757,-0.06671081704640992,0.5057360763512658,0.21430835705273665,0.38188724637517985,-0.25565631376639086,0.1450346827008177,0.1951849471219625,0.191857861455168,0.13369432889682195,0.37496263318058176,0.2519488774404966,0.2740226389249845,0.20364652022554397,0.31705348785553256,0.3308622904990171,-0.21487476003658315,0.15509624622209833,0.13722686817033883,0.22828004732094298,0.18390850699666,1.0,0.23100483852334727,0.4677156239764597,-0.06190199332885383,0.21946028915582838,0.09809700609357945,0.42108811322175194,0.36985297444816734,0.5297055579850982,0.2897934604572483,0.19735143096037486,0.42804209006709676,0.08329388815748236,0.3283549855410333,0.3049147408868584,0.1985535076135464,0.1892784444448023,0.2425885140851124,0.47635041586073684,0.46658195908399897,0.051151181909295906,0.17690968341434563,0.3088784068020057,0.24476966632003913,0.21224408914938758,0.627025841315196,0.21285384653247016,0.33814056190461916,0.3829794825528038,0.30187435603315826,0.10772136072913578,0.11619708733046409,0.27578717738795233,0.46617009728104375,0.025314815150726342,0.3516362692621776,0.4535229053804051,0.2048242185726078,0.27383332146534795
Cerebellum_8_R,-0.11424798188296528,-0.08597516840441936,0.40232225515103187,0.24580010042809533,-0.2804800195343576,-0.10473581107343223,0.31790576901055534,-0.010199339008951909,0.39746417332545997,-0.020371011980904262,-0.07205919456090076,-0.6351604166579984,-0.00047072334072930256,-0.1977674409548754,0.14005295860468553,-0.3979683121823361,-0.11456077033969095,0.15324118336416936,-0.22082535479833357,-0.1084140762685941,0.44774127191603774,0.1547074240109578,-0.10380141774423493,-0.09386647979634904,-0.07662490693288555,-0.23838432345440072,0.19910520249582636,0.2568303007794436,0.11506429682092123,0.6056349626569747,0.6493234438976921,0.23100483852334727,1.0,0.3025000551426793,0.4062142069264301,0.5516017009938513,0.27037633609740597,-0.10416018860882552,0.05033317853814709,-0.146979804293318,0.1312717433175347,0.6360102579822549,0.04301790863580593,-0.02188691411278083,0.029648230423380616,0.12207040750376816,0.5001382251282745,-0.0827005397915381,0.3941411386481289,0.3956604521180785,0.45224088096079385,-0.25103786121870514,0.6690996984027495,0.024353663847270703,-0.409561464434999,-0.032862369657586855,0.2953438687098479,-0.23437907766565397,0.09027223204569242,0.05675591061178431,0.388066541951778,0.20693526891545674,0.5692496123021163,0.08724726989173152,0.2858015287678405,0.14417861872873627,0.19674938730109895,0.5543381980162083,0.9233255079285804,0.44714700018685066
Frontal_Mid_2_R,0.6073192672948222,0.6477079852478529,0.37776975946746716,-0.08173443828841263,0.586259270338165,0.39679060812213174,0.303159278997462,0.34491365732993373,0.5601559951215881,0.40274147482333655,0.21830002164181542,0.06318658327057002,0.03155558940002068,0.618758934462942,0.6377362461763444,-0.15286271067385584,0.3407263375849908,0.35124067659800856,0.5753764351436984,0.2002938752348473,0.4262206345074444,0.23255942172632435,0.5003615130833806,-0.12187158155296236,0.5279797859853546,0.2058856424318777,0.026491865078634384,0.2842900625705622,0.5648913927007346,0.08559575395909116,0.29498188053513674,0.4677156239764597,0.3025000551426793,1.0,0.08776068475148907,0.3744720056629923,0.33920849914987306,0.5802127558572181,0.6460044200644796,0.4145787781334778,0.7537037669266201,0.40170641282072617,0.5210729233165362,0.006013472893537712,0.24851066455819085,0.7652782523535392,0.1596740999569355,0.44586507528293895,0.597364410017809,0.68265552803121,0.3865345267428045,-0.2161672987167212,0.27292189933553285,0.18594392431929618,0.10480540670100108,0.7174145651251204,0.4163603364942206,0.28581875578631594,0.44770154847681,0.6175507090114684,0.4213333988177369,0.24752807966956258,0.13429323630603637,0.4714612956027325,0.4437092169511387,0.11569273149080411,0.41436023587193876,0.5213736450709893,0.2677184078271301,0.3088719886869183
SN_pc_R,-0.17481158873751246,-0.13188486309270417,0.2817595293060125,-0.048744773932140384,-0.3395621926706516,-0.1739114545819161,0.12742836068099622,-0.19389719070598718,-0.026410872839040218,-0.35839826776819,-0.2088226458062815,-0.3959762628147054,-0.4057224349238572,-0.21013817559797895,-0.06322060043934828,0.07820764737541573,0.10672612906922482,-0.16914771418648056,-0.3382125754258965,-0.3113856862720506,0.4435890339729346,0.043289154147727466,-0.10447326317331766,0.12933531108341123,-0.29336376192189106,-0.16393585056047258,0.0066352269994359595,-0.0516595821848763,-0.2873776991063919,0.311334228333981,0.17016466711000647,-0.06190199332885383,0.4062142069264301,0.08776068475148907,1.0,0.2765770399553254,-0.20674097261700417,0.023883245819940585,-0.07069290186521454,-0.282880503774881,-0.0896596749999742,0.13455311317331242,-0.04010367634687132,-0.03555848514765276,-0.24667443825431817,-0.08686363558662764,0.1286630069143109,-0.16824950299569175,0.2585160593244577,0.3056429189959965,0.35209502482086547,-0.2820940539303256,0.26626619770709664,0.11309234820027489,-0.24475055883273242,-0.23360912560304803,0.37399541334645353,-0.2447142031290173,0.008630080982826993,-0.10447266384024273,0.37307149493855063,-0.0028661415062253177,0.21349616086072293,0.011631147952171208,0.2658335430757896,0.35167465959775823,0.3981894953351586,0.15489172482095737,0.41007607109400757,0.42284282887357744
OFCpost_R,-0.14620824797849993,0.31853098492030313,0.5885372851278105,0.13885554203487843,0.020607526207993568,-0.09204106410585638,0.1328842286719276,0.15241513735845041,0.30507030014474895,-0.12435563891525671,-0.07078694241944657,-0.5178321238132979,0.13567708770896453,0.20321634466983912,0.4378860062670356,-0.3768401990884503,-0.12130718439201564,-0.1779800645251773,-0.2184158350615015,-0.4301733216563329,0.21305564374283953,-0.23563673837906154,0.07939097083672411,-0.21607608433886474,-0.10866497391782975,-0.09233995722873675,0.29630767710794936,0.5008025427511644,0.0030193793040930957,0.5981599157382795,0.25045478958714507,0.21946028915582838,0.5516017009938513,0.3744720056629923,0.2765770399553254,1.0,0.12733697263945382,0.16759676549515634,0.0583166433104227,0.03422150442132816,0.14465861423414642,0.4016363402423174,-0.1897855600718787,0.030417712714370028,-0.13790545098304893,0.2690847909550388,0.28422468590264083,0.11355581426910724,0.3270200816286471,0.48315033538768504,0.25037373107490796,-0.4739748272505734,0.48321094627906874,-0.2408534607156505,-0.1972939615699533,-0.051382925048294656,0.3811097037524428,0.2234815813131888,-0.2886109643453733,-0.007314679432882687,0.8300774839904564,-0.20581614733525555,0.5502025917536003,-0.30543333325886357,0.5686211230669176,-0.16231757657884907,0.3936564265528902,0.5009471486260079,0.5510952080524358,0.17123512438137822
Cerebellum_6_L,0.05005059456494209,0.23505463638918808,-0.2030545640753874,0.6098616703903942,0.07669525286893959,0.506746182424909,-0.06340722368473525,0.5301861815389639,0.47200177414795946,0.6761956674287899,0.7221101264672792,-0.2674529730275985,0.02158567768650282,0.11364211565890621,0.1168258092082174,0.059965205588487065,0.09855778787214967,0.45123414847200155,0.32558393221901166,0.4391725435819255,-0.06611443718571398,-0.023041966376362612,0.001028265389409001,-0.04132001825375217,0.6434165916454108,0.357302234285827,0.2461295652057728,0.3460713984568518,0.6778153417259567,-0.16504444159994344,0.6084868220094926,0.09809700609357945,0.27037633609740597,0.33920849914987306,-0.20674097261700417,0.12733697263945382,1.0,0.1875591964785231,0.10087240505390305,0.034926146260423625,0.23123760335911983,0.5413432475115688,0.24736163179172155,-0.17595913454894324,0.44306831022388166,0.18799718355061373,0.6826045475085791,0.22347552502298912,-0.007184056750778079,-0.019238605928480514,0.1648751516935021,-0.017164236375395263,0.36369049242402796,-0.07240847235172472,0.313568830054652,0.363483563662577,-0.08023773304239974,-0.03881357729722941,0.17251514536646986,0.30690476152099055,-0.06948843315957752,-0.01951206432088994,-0.08169406642605834,0.08552462542971034,0.022943125255768453,-0.24163867449610477,-0.0331687710205915,0.3980865024079472,0.35080509568027124,0.14581959252131874
Rolandic_Oper_R,0.41602306300978464,0.4563967500735613,0.31148191969979677,0.0886568651252895,0.4137488902723523,0.6936886105220509,0.26181995791200335,0.3359660537810796,0.19665191666460682,0.4078136412454809,0.486906342835675,0.28319740495498413,0.11021430815082707,0.4860179805201075,0.2888233055206642,0.06521801727332978,0.46167950223267606,0.2819939878834045,0.479042584142682,0.3128781272675102,0.11466765073798513,0.24435668259580834,0.2553569820389565,0.34997597877298026,0.5824284199690123,0.6462905219823327,-0.004485839396418538,0.1617126373676798,0.16445478567021965,-0.1784076744968807,0.06780959922674602,0.42108811322175194,-0.10416018860882552,0.5802127558572181,0.023883245819940585,0.16759676549515634,0.1875591964785231,1.0,0.3929525760605194,0.3358517550374577,0.3775019658870175,-0.05799410669936313,0.5517705000119556,0.14022023607101744,0.2977231894317398,0.4311849987145808,0.2173546163542569,0.09219139753628756,-0.05001255636356425,0.30664100263494404,0.3359850118517311,0.18736984285099867,0.00322158760268785,0.29168378803876494,0.33626880423724925,0.3739223939446538,0.39122211012956065,0.24575333745817468,0.19551295065140217,0.5500762537494469,0.3093858955785423,0.017191750610802758,-0.14510620846725872,0.35579255158661655,0.3686938466961483,0.020531366074329985,0.5907048665277509,0.3544696129345801,-0.13913456923559814,0.1144966814510025
Thal_PuI_R,0.7528051507268926,0.4848208281526006,0.3527487561130803,-0.1961835707667693,0.4397842262931225,0.40074528399129405,0.33523054478076786,0.37357469785578984,0.5660803873064267,0.37441427340519084,0.12244885097062934,0.2913162245155988,0.07546838258165195,0.4326844837681928,0.3509005722248452,-0.14314584796137017,0.4307658168491131,0.37954176506065435,0.6075265601837685,0.33667890302686915,0.19863535083025957,0.30904095562478395,0.5880471226830137,-0.022474425656665357,0.4919220867691806,0.2222204166878714,-0.12498438657864312,0.0911087052286612,0.45555593997023164,0.08002066947985913,0.12636634565139762,0.36985297444816734,0.05033317853814709,0.6460044200644796,-0.07069290186521454,0.0583166433104227,0.10087240505390305,0.3929525760605194,1.0,0.44433568540343504,0.7220342839946884,0.043194389179168347,0.5424004284143052,0.10169298224537271,0.3304366885136827,0.46633111867677773,-0.04337151166423172,0.2954947241285357,0.4801682165107275,0.5745327539567163,0.2864893248811714,0.06635781868146833,-0.03548867415725164,0.2953384349128818,0.060119400773895895,0.6759828141199128,0.29115183975040865,0.05056331830067392,0.6062846535425334,0.653296117873398,0.02878460380180681,0.3639796039403911,-0.14872946949242266,0.6071493954575073,0.29353399654170786,0.18519066618983968,0.3809987559945173,0.2884976234651095,0.017540096522721517,0.2605436092872045
Thal_LP_R,0.3546430708888042,0.36375465504080956,0.15955244631062893,-0.13936507734500986,0.3621651548790239,0.28563266571655543,0.2659791979154586,0.027038113591260498,0.12587130051188916,0.1636277937246631,0.18764118858701137,0.18225534970119558,0.655352896568426,0.3665651464916825,0.46113729189367714,-0.16982061387310313,-0.07143030992709723,-0.028388928885823592,0.27081218983855754,0.04907323710074515,0.19910001378728517,-0.054149374493026446,0.44898812077396544,-0.030531790879956493,0.3185892976144634,0.24867506401757175,-0.42307662136941226,-0.26117545073971,0.1755269271525362,-0.10755234122952731,0.16345621983958813,0.5297055579850982,-0.146979804293318,0.4145787781334778,-0.282880503774881,0.03422150442132816,0.034926146260423625,0.3358517550374577,0.44433568540343504,1.0,0.33582487531213345,0.009159872281042076,0.24663502316665284,0.04034599407266062,0.2097770751551866,0.2978309657928225,-0.02676441355354522,0.3745322615536195,0.17728141523014118,0.3351207297059942,0.07365904660594638,-0.0021364347324066943,-0.010091996667657149,0.0770367015016398,0.2792543915700646,0.34459404135064253,0.46589450781083824,0.4108025375522358,0.35038837434261677,0.18683583214959215,0.225335603199213,-0.13231435142455011,-0.18055914250289629,0.15260301599872397,0.31347218030252194,0.031103764295734897,0.21113713907889314,0.1940599458967027,-0.11859355980589062,-0.022902186002781422
Precentral_R,0.7289695727282524,0.6368406472301306,0.243602462989967,-0.06969089045222865,0.5207891502762003,0.287662557694139,0.15417931300951543,0.3562158394852165,0.4975937168522156,0.4640248235173835,0.06134251295433652,0.26131442855617626,-0.09762177354033201,0.5285141851392944,0.5232051526010361,-0.09822023601613104,0.3532952104985271,0.2418122348017479,0.6570115237886397,0.258518430688593,0.18754599368017333,0.14518550301502717,0.49199002168391215,-0.14428743438104386,0.4604082756692907,0.13458669387864883,0.002583360615251488,0.08401090659093507,0.49323077646584557,-0.05346739700813658,0.1817629727197722,0.2897934604572483,0.1312717433175347,0.7537037669266201,-0.0896596749999742,0.14465861423414642,0.23123760335911983,0.3775019658870175,0.7220342839946884,0.33582487531213345,1.0,0.1273460352037185,0.336392237930995,-0.019606802711913708,0.13043964611806605,0.6506795680260611,0.05696487828001608,0.40472597406982197,0.4903486605651832,0.48326361312281596,0.19683966009381967,-0.142410893734497,0.13260053555698353,0.037981103321692175,0.10130203882433271,0.8482290383403565,0.12496546073437495,0.191139797614074,0.479130103094694,0.5749394081623158,0.1095795624050886,0.2946446196956208,-0.08172773261103708,0.5743832292535299,0.20459134832182665,0.14909895586842886,0.34073450916087306,0.24427882307747914,0.0895748035194127,0.14196759746059665
Temporal_Pole_Sup_L,-0.11351115680087369,-0.02344801878823476,0.17725813029937346,0.2359095404705351,-0.05762648671677078,-0.08197922804486388,0.12686983175540925,0.1467436332008912,0.4272664192586267,0.1343597895877024,0.08947515672052192,-0.5599792454331156,0.07974057879058224,-0.060428613227101684,0.25739034432307206,-0.36706925564999826,-0.22242395010936455,0.15644895870622752,-0.07738254269608638,0.0020426143325995606,0.34842670663132824,-0.12486355550914978,-0.23242520529014463,-0.37590208209530057,0.10795209446354538,-0.18661757473314947,0.3958190679170813,0.33195744616383366,0.407633968437587,0.30712290134778997,0.6242252777929647,0.19735143096037486,0.6360102579822549,0.40170641282072617,0.13455311317331242,0.4016363402423174,0.5413432475115688,-0.05799410669936313,0.043194389179168347,0.009159872281042076,0.1273460352037185,1.0,0.05834526204974611,-0.15877300434022257,0.08701161219602377,0.22725959258438133,0.4806365665842311,0.17045594455780264,0.42000613908060763,0.3469000427075478,0.3839068987351468,-0.25810628863531343,0.609237801017505,-0.0745764810939945,-0.18721735137507237,0.1232048654299525,0.13278783567011795,-0.11741959919746203,0.0896629947983008,0.10331462923925236,0.29110837875333045,-0.09036515244561467,0.4497676849261805,-0.043081720814246986,0.08541334442051665,-0.04022169660121858,-0.11069461371923277,0.4956211454873042,0.706915744971141,0.24464869515920468
Parietal_Inf_L,0.46511930288359704,0.1757795772505101,0.1961317581806321,0.0007926431759757982,0.3111325856668691,0.6487900877333009,0.4474779891184578,0.2237639623239051,0.42869255637436077,0.41989926206268663,0.4760139136393018,0.25707074175063954,0.08807354287838408,0.22201734912992951,0.048923791328674714,-0.09732132478339925,0.4985970541872491,0.8069842744728525,0.6558401930309486,0.6042831126522599,0.2422269345069741,0.768929526990889,0.31091803085633934,0.3491129224471569,0.6128059113408125,0.5121569840272026,-0.24490640000528086,0.10316978033649152,0.4407043611148424,-0.04325080373509408,0.18753092506772442,0.42804209006709676,0.04301790863580593,0.5210729233165362,-0.04010367634687132,-0.1897855600718787,0.24736163179172155,0.5517705000119556,0.5424004284143052,0.24663502316665284,0.336392237930995,0.05834526204974611,1.0,0.12626162939314692,0.7009440376899237,0.28496524308611687,0.16261335479734534,0.03861319599073315,0.09964749930549792,0.30664431922298224,0.41420373355865303,0.3551365747842594,-0.08721816665619608,0.5104225361082857,0.12111076530107374,0.49159611376266943,0.31600995531983134,-0.11628408304419252,0.500218531429981,0.6317285310711603,-0.20518892212533815,0.5535384867539358,-0.19629479132495867,0.7664171314473927,0.1607967029798707,0.21249695901750723,0.3288609767057373,0.3683005750991168,-0.013578843691663041,0.409348304511711
Frontal_Med_Orb_R,0.05434476316066744,-0.06943073646571218,0.17886520312538745,-0.018019424091883205,-0.03424114812957974,0.09255622429966381,0.03419867510916367,-0.0882898291972968,-0.058398032816141816,-0.015438442076525862,0.009425481412547976,0.0874962426919331,0.15205732882699904,0.04271798199237665,-0.04356385763812191,-0.07966104599448993,0.14656851818420089,0.001965720976211869,0.00010390050256549214,0.035848079778027696,-0.0036936584966040273,0.12059463883425144,-0.054166484531671555,0.18723601971512407,0.022807019685290034,0.1686933062929304,-0.05605903010496831,0.04207826415731982,-0.20100303919596682,0.1326312970631207,-0.03306438233077917,0.08329388815748236,-0.02188691411278083,0.006013472893537712,-0.03555848514765276,0.030417712714370028,-0.17595913454894324,0.14022023607101744,0.10169298224537271,0.04034599407266062,-0.019606802711913708,-0.15877300434022257,0.12626162939314692,1.0,0.006245039701567558,-0.059981532999835614,0.006268669812297737,-0.190505053540514,-0.08242576561033158,-0.0066015702872842235,-0.001691160734455982,0.09780350278830693,-0.10279514808633645,0.06011770978747007,-0.01742818630070109,-0.05119177377960561,0.09967568497539155,-0.10737445560097864,-0.07620179285783349,0.009393337500496302,0.060274029498401126,0.008898113986158864,-0.055868107595282,0.15276879428286572,0.037975265578736074,0.18165491209993065,0.21329426131144355,-0.008715424789681727,-0.13458199062540774,-0.1191120667456539
Thal_LP_L,0.256828542748079,0.10558180886266141,0.060391185360880256,0.14603339427891773,0.20409532047285225,0.5925597699291766,0.3332822322395922,0.25831102965481095,0.4495555995667516,0.4719672765633325,0.5767848551967897,0.12999782433867155,0.24653515137722734,0.07637358470482736,0.0013197623855570803,-0.12715385521997605,0.42288654835555345,0.7554259861682052,0.547041790918285,0.5358450200035696,0.06388842990576149,0.554393377285534,0.22966540968318735,0.24798971548561824,0.5933676367271056,0.44140657652923876,-0.2198709002853148,0.29521884136567234,0.5295708115649325,-0.00239469378613605,0.21787041333898793,0.3283549855410333,0.029648230423380616,0.24851066455819085,-0.24667443825431817,-0.13790545098304893,0.44306831022388166,0.2977231894317398,0.3304366885136827,0.2097770751551866,0.13043964611806605,0.08701161219602377,0.7009440376899237,0.006245039701567558,1.0,0.1036793108903282,0.24473542039971824,0.01639239138660604,-0.05183860878013564,0.12660019226390773,0.3657843600817003,0.4050013700455657,-0.085708462572772,0.4000412534571175,0.144656964185915,0.33683921740458755,0.16754382322399175,-0.0611415745606887,0.37216579066629224,0.5532178738715808,-0.32393378431112474,0.39641536835352936,-0.16617473744004302,0.4642819476631588,0.1254316410784397,-0.09613414610133776,0.12695191597705666,0.38153411737753384,0.03879495202520042,0.348031682731171
Frontal_Sup_2_R,0.5170470176787976,0.7338674785782028,0.2923245712613439,-0.318828531538052,0.8012362791153332,0.22586082373476812,0.11398058981925283,0.39621954278451693,0.41831711469394844,0.27808932014433996,0.010698183469794492,0.31899031049891585,0.005962099886753717,0.8235956671657502,0.7515752279425861,-0.06909716409963972,0.24774799917770574,0.23102345111453393,0.5168919471322023,0.08575826007900343,0.29203496473408047,0.11443141526544738,0.5362663641680914,-0.29738311071820533,0.3938609433711645,-0.019885469911482514,0.09624303027599797,0.29698027174908037,0.5604696629905174,-0.021975234446828067,-0.04124768734258936,0.3049147408868584,0.12207040750376816,0.7652782523535392,-0.08686363558662764,0.2690847909550388,0.18799718355061373,0.4311849987145808,0.46633111867677773,0.2978309657928225,0.6506795680260611,0.22725959258438133,0.28496524308611687,-0.059981532999835614,0.1036793108903282,1.0,-0.1640016761026241,0.5934076335043997,0.5334621418766137,0.5847373491354411,0.15492787651672424,-0.287577422211866,0.029259220352444232,0.08308106220072282,0.12342444129240115,0.6610494942037043,0.19397960217656474,0.4231667900748088,0.297272955240308,0.46777988002510196,0.33956035506140547,0.2405729973909962,0.2068592943327968,0.28958571271756267,0.4062915508433691,0.0028059597885825315,0.1649360422312842,0.5511636953197709,0.06253366193056513,0.10680914582594264
Cerebellum_Crus2_R,-0.18812888715658513,-0.14109075083341618,0.04586097066084536,0.7968978980947933,-0.41058500624013555,0.3585100929743407,0.17957354913564713,0.149034367265792,0.2144450931909742,0.39476128719926057,0.6098886920063712,-0.5667855041188528,0.10279874541663825,-0.2552627095509076,-0.1562803245340012,-0.10875329747773799,0.06267696317274551,0.20814091325421236,-0.07993469139499769,0.27601793278505987,0.009069793512017723,0.023790175767430175,-0.33891479710309974,0.26364842711520087,0.31045717789238986,0.4707979807027762,0.1993453785703767,0.14892546491171016,0.10697879194440632,0.08736815579683113,0.8320751857388391,0.1985535076135464,0.5001382251282745,0.1596740999569355,0.1286630069143109,0.28422468590264083,0.6826045475085791,0.2173546163542569,-0.04337151166423172,-0.02676441355354522,0.05696487828001608,0.4806365665842311,0.16261335479734534,0.006268669812297737,0.24473542039971824,-0.1640016761026241,1.0,-0.24593683072921882,-0.17944853672596492,-0.07312957796236465,0.35340824072227084,0.10982066537445093,0.5749785789071509,-0.13240107039583976,0.10958698682630778,-0.02150130569616426,0.14943388429976728,-0.2907462218015665,-0.0059803164468131605,0.1245773866259113,0.13919569848517374,-0.16387735963585862,0.04035648320895186,0.08911097340204174,0.060501375678793906,-0.028150314899416527,0.29372032704703116,0.33777208169575457,0.544379499043604,0.16952733526147049
Heschl_L,0.2991601790327869,0.6892689931801183,0.13844235276242328,-0.3845643296775996,0.600891439856061,0.05395878186616784,-0.01382598830535716,0.3253112699917358,0.24155874329646443,0.11005428016940857,-0.02333442100854837,0.23042663867110522,0.05647778312098214,0.6012166987062524,0.6589945701627496,-0.033792171950250936,-0.010193812296324668,-0.021683556507155897,0.3499680148313089,-0.08829856878278518,0.18640314315193804,-0.21232008500047997,0.6143691588965253,-0.4951651555545296,0.2661237697682875,-0.17861120890991594,0.00026759226659825897,0.1852452065365665,0.5968183892836253,-0.024934550045988824,-0.09481768361090707,0.1892784444448023,-0.0827005397915381,0.44586507528293895,-0.16824950299569175,0.11355581426910724,0.22347552502298912,0.09219139753628756,0.2954947241285357,0.3745322615536195,0.40472597406982197,0.17045594455780264,0.03861319599073315,-0.190505053540514,0.01639239138660604,0.5934076335043997,-0.24593683072921882,1.0,0.5073579168695365,0.523955577088213,-0.01956261512581242,-0.48674640705334615,-0.12954329720153634,-0.10557189808319681,0.3026272267706635,0.5872972675702814,0.13990379085169344,0.5186111101547556,0.24146609035655575,0.22341415179156543,0.12744215163524614,0.0033326329576816773,0.07599922867582999,-0.04828323837379928,0.41818892672866104,-0.08976798248602047,-0.1011883311474867,0.3306154975896383,-0.05777752758099015,0.054848391193044986
Thal_IL_R,0.3358945745546789,0.3916324303871414,0.41460540411219143,-0.46192815627945966,0.3064458156227377,-0.21340997206023699,0.25846221307058354,0.11029422055890925,0.4956590819762939,-0.16021939432588272,-0.3570177263720336,-0.08590466174546299,-0.1525291896631318,0.27786677579714686,0.5607740042403683,-0.23310222370019962,0.06600818674132164,0.03040324102402658,0.17978935473737753,-0.23103259810586504,0.5462215670940769,-0.009002100044920969,0.47605101310151615,-0.5207535465544839,-0.009549858701936762,-0.43448489985164757,-0.00283789506395691,0.18775621586009758,0.4207859662392957,0.4456353901429915,0.09075630494962512,0.2425885140851124,0.3941411386481289,0.597364410017809,0.2585160593244577,0.3270200816286471,-0.007184056750778079,-0.05001255636356425,0.4801682165107275,0.17728141523014118,0.4903486605651832,0.42000613908060763,0.09964749930549792,-0.08242576561033158,-0.05183860878013564,0.5334621418766137,-0.17944853672596492,0.5073579168695365,1.0,0.7727794978279701,0.2455690819710335,-0.5064860520884427,0.21497923656581258,0.04868888071445538,-0.24785367195896693,0.4155216850427537,0.35197501795573966,0.17206803999778003,0.3667908824259895,0.257536545744185,0.3128518106402388,0.18676779746227584,0.35122734439961256,0.14961333762140286,0.41768209562804404,0.25871942855147767,0.09468400801393945,0.38283334344594616,0.39251325628710065,0.3485489611375857
Hippocampus_L,0.36200714842250153,0.5023752299501847,0.7187050508978781,-0.46196677255211266,0.3562050897472303,0.046300382655226895,0.4640180741890532,0.18530029546104193,0.5130488808260043,-0.09066723795239137,-0.16134150787760373,-0.06393922960149218,0.07024166337982085,0.38921759114997617,0.6058763834484382,-0.3609292483598132,0.1793553883032786,0.07955160306190745,0.21774020030540311,-0.1872246387933188,0.6192142799469268,0.09401570756104756,0.5552482548379593,-0.32541537040788465,0.17670541036936566,-0.14515996686467403,-0.02744799641080686,0.3035779833816063,0.40249677830471986,0.4956763539377336,0.1065348301304736,0.47635041586073684,0.3956604521180785,0.68265552803121,0.3056429189959965,0.48315033538768504,-0.019238605928480514,0.30664100263494404,0.5745327539567163,0.3351207297059942,0.48326361312281596,0.3469000427075478,0.30664431922298224,-0.0066015702872842235,0.12660019226390773,0.5847373491354411,-0.07312957796236465,0.523955577088213,0.7727794978279701,1.0,0.5061487162853271,-0.3936208358597872,0.18776651958875976,0.15409467124669313,-0.12439310831055779,0.44132326292908863,0.6294207843727581,0.22438458212168944,0.3568659398200622,0.41393675988740747,0.4798419146192327,0.1710873774344172,0.3211495488448132,0.22136923624581206,0.6857959878070942,0.24659389770347392,0.41127107653039163,0.6152359284091343,0.35926070297059326,0.4627153552611474
