,Thal_MGN_R,Thal_IL_R,Temporal_Sup_L,Frontal_Mid_2_L,ACC_pre_L,Thal_PuM_R,OFCpost_R,Thal_PuI_R,Heschl_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,Calcarine_R,SN_pc_L,ACC_sup_R,Parietal_Sup_R,SupraMarginal_L,Thal_LP_L,Cerebellum_3_R,Frontal_Sup_2_R,Rectus_L,Cuneus_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,N_Acc_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_R,Hippocampus_L,Caudate_L,Temporal_Pole_Mid_L,Thal_PuA_L,Cerebellum_10_R,OFCant_R,Paracentral_Lobule_R,Occipital_Mid_R,Occipital_Sup_R,Cerebellum_4_5_R,Temporal_Mid_L,Vermis_7,Cingulate_Post_L,ParaHippocampal_L,Red_N_L,Insula_L,Rectus_R,Angular_L,Parietal_Inf_R,Vermis_3,ACC_sub_R,OFCant_L,Putamen_R,Cerebellum_Crus1_R,Rolandic_Oper_L,Thal_MGN_L,Thal_VPL_L,Vermis_10,Thal_AV_R,VTA_R,Cerebellum_Crus1_L,OFCpost_L,Temporal_Pole_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,VTA_L,Supp_Motor_Area_R,Thal_LP_R,Fusiform_R,Occipital_Inf_R,Pallidum_L,Cingulate_Mid_L,Temporal_Inf_R,Precuneus_L,Cerebellum_7b_R,Raphe_D,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cerebellum_3_L,Thal_PuA_R,Vermis_1_2,Occipital_Sup_L,Pallidum_R,Thal_PuL_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Heschl_L,Cingulate_Post_R,Thal_VA_L,OFClat_R,Thal_PuL_L,Thal_AV_L,Frontal_Sup_2_L,Thal_LGN_L,Cerebellum_Crus2_R,Putamen_L,Thal_PuI_L,Thal_IL_L,Temporal_Pole_Mid_R,Insula_R,Cerebellum_9_L,Postcentral_L,Frontal_Mid_2_R,Hippocampus_R,OFCmed_L,Rolandic_Oper_R,Parietal_Inf_L,OFClat_L,Thal_MDl_L,Thal_MDm_L,Parietal_Sup_L,Vermis_9,Red_N_R
OFClat_R,0.20875870975121288,-0.15386409092228595,-0.29002569970027553,0.061954800266645356,0.5285560597889312,0.27377950182980265,0.6899715969019277,-0.0027779048117081723,0.13767071258512867,0.5201213184352147,0.011394578912093587,-0.0518944802770159,-0.14375110414971862,0.3050321668975205,0.03113799520978028,-0.35205989551232636,-0.22599258304047154,-0.10427077214636289,0.18731541466718785,0.6697030614889271,0.07866685566784566,0.768543819648295,-0.055748278574956955,-0.015749393109520626,0.24600666693979076,0.0013200977984571334,0.26202394987306077,0.23435220342788363,0.3221249740391452,-0.4094093769001453,0.2852117964471417,0.4678304768890879,0.4069881302457864,-0.08106588175146642,0.22402066981325933,0.15083819939999957,0.2502323359674445,-0.3455532021165854,0.07150793483130473,0.21357357070291544,0.2174163165691259,-0.30546923417683863,0.11993795935714281,0.527472760582748,-0.29626020878038395,-0.3955506267383113,-0.07427066260558594,0.5347975275750935,0.5456254963151688,0.1774406672595445,0.1996954671048563,-0.061559533640575016,0.42557255645020653,-0.003370941888738078,0.21860074030738502,0.268290684031563,0.4573178725306445,-0.4411706904883517,0.5823265894686,0.5517975782411851,0.14526296285129667,0.24351811460730236,-0.11608725650380253,-0.030593671512867283,-0.10011021938859738,0.44608086860341273,0.22865642696836966,0.47596852881346924,0.22130386537677463,0.42719582079236307,-0.15999802992395995,0.18339782357903395,0.04555167746711314,0.306343521464727,0.44613816544819745,0.15226930265678382,0.0661021251230215,-0.006172243563313824,0.04779194096055402,0.5938107453560332,0.21069092765689262,0.0995669137337014,0.1538048497727989,-0.03004130782953247,0.23060645845535818,-0.025416052964229375,1.0,-0.11704856112696613,0.16682818459389148,0.1389601667534035,0.03312426172953371,0.11997423871361756,0.16961596345146657,-0.31070581709317074,0.037454059124933,0.499623866020516,0.16495350479567583,-0.10391779359429772,-0.10067279168867631,0.28380579638062975,0.7154409735240624,0.6450278713902375,0.44964885533166643,-0.2409072910680328,0.3710503528077746,0.5073095684004089,0.35126981518018124,0.12349101172096394,-0.02359586379874261,-0.09534276614980358
Thal_PuL_L,0.039958055056407975,0.3994243146294425,0.5069789921781126,0.35671279923548016,-0.06336098242615582,0.2712240788442913,0.043336512176866106,0.24927460974793847,0.25792558310652847,-0.02959031255973455,0.2622895170384484,-0.13923322938962918,0.15056767789277137,0.23675508801530115,0.00459657737322503,0.4854431144549554,0.49001209407534047,0.1112573494821752,0.2911114164415946,-0.07339191499078669,-0.3314145967635733,-0.12981683444811729,0.3135854584263759,0.25841651386484693,0.0756107824521689,0.11080023015986226,-0.230215185064893,0.34046509119368523,0.22345494782905778,0.08497060921751529,0.045773125911236785,0.1362175675024587,0.0441351289819281,0.4822671838480879,-0.4148775093368571,-0.31726538194787984,-0.08553648252390404,0.40293499837050195,-0.6100838403505451,-0.09521398373647172,0.43299157754563194,0.3371985195197718,0.32691166426314666,-0.15649877925715816,0.4392154475707543,0.4881874181232331,-0.02513845410041461,0.03167770832853657,0.057287264413043056,0.22521326260222904,-0.5356972458200563,0.4197898530589818,-0.27403743333845276,0.6981914185961317,0.13243364928866502,0.07965075297002679,-0.34817502351322555,-0.029161707667058882,0.14867293534030168,-0.2649672256300179,-0.4209903637280406,0.223716534484202,-0.15437493449286926,0.2749926178837254,-0.08172625059871486,-0.3180842551973117,-0.3982287522555589,-0.1236970099793808,0.12826557451260465,-0.5029474146338679,0.44419248460621813,-0.4518731998261602,-0.09218455903868035,-0.004884699954075031,-0.09167591498680377,0.12080338775654474,0.36778197844615523,0.10077013946760356,-0.24936527936411337,-0.15498163294160605,0.11810821380105133,-0.4004822452090564,0.0908590806633263,0.00419437562955384,-0.03141869124492943,0.26172888964106733,-0.11704856112696613,1.0,0.0884705823582115,0.39425578696360264,0.39731795259337155,-0.3322193078925395,0.15868216624221954,0.5390758951938895,-0.3188704426174112,-0.41996116569627134,0.025828367378250065,-0.3960608435423118,0.5564260852100599,0.1659062392756221,-0.1863481638845867,-0.12109613280431349,-0.23138927695302505,0.5146934970636623,0.32690791072196645,-0.20973894559934797,-0.23733181468390377,-0.1731869964274097,-0.26977152837009644,-0.06821374041136073
Thal_AV_L,0.24100448011131692,0.41713354223129717,0.1404601431907581,0.44713830809756555,-0.2353233742695667,0.5859442535291801,0.14746401245654933,0.13105895524183211,0.3656941464669855,0.21198984706762966,0.5146649380884277,-0.06823885472686067,0.06355864515249209,0.48547980289592274,0.3059910110135448,0.08029215914581755,0.3860316889604965,0.2117777092202565,0.2815821266901981,0.32447873911869146,0.06794560685056944,0.11601918057338786,0.1218361552240366,0.5208106551943751,0.40503550411938505,-0.14343137966376068,0.07610336326872572,0.12122861757419047,0.31558150206096663,-0.3292407493032517,0.12010962635235613,0.3672518295543679,0.33356119737278334,0.39923311096906167,0.14742160597626958,0.09042193357675002,0.047166859857967855,0.008663363902069812,-0.025479351465094963,0.24769835044900065,0.15315358699671758,0.10003043480520184,0.3717392642584772,0.4210301464348734,0.15605393588836955,0.07326466211712572,0.01962868238923823,-0.12750566736278443,-0.034502552730626024,0.6321867163527842,-0.06917170839465324,0.4601453987191933,0.0741467533157766,0.395330145612457,0.3246568733406453,0.6123322294615177,-0.20412953947676474,-0.21799288409057074,0.16099106983813133,-0.03881530821551433,-0.04187208398806913,0.3538987382785697,-0.01175340893006843,0.5607299706379268,0.2582569973405018,-0.00030830073027266305,0.18469109901004582,0.29168422582347314,0.3508431967667798,-0.08719762023530774,0.16316201572943542,-0.02310488558503671,0.07924166657972281,0.1497506470724743,0.2222917562513218,0.13419911888549965,0.4406590045723265,0.2554172160230877,0.0577416163867874,0.37810894202273726,0.1685807184449732,-0.000994341547683743,-0.0948817429504192,0.02633471196710035,0.3490095750055987,0.4276132681401945,0.16682818459389148,0.0884705823582115,1.0,0.17960984585187328,0.22784080904006004,-0.14732953365648563,0.12303072194289119,0.1912008220420646,-0.04179647759781336,-0.1410816445542968,0.3078390851403716,-0.0759249230449401,0.26796000338685355,0.3727345608215275,0.17328812474713529,0.15047156967913217,0.41694223587464163,0.10180148877492295,0.3279675803427984,0.10039183891724737,-0.15039986849840872,0.16769624193874694,-0.012329259652797547,0.0630294841026811
Frontal_Sup_2_L,0.44778455724669963,0.45249110206626486,0.6582204958444661,0.6486941098454124,0.32373132264315635,0.6016570294478564,0.2952797159259313,0.435185259343284,0.5471714398972435,0.5280415356653858,0.37411033963227897,-0.05030169542942057,0.34894427921998283,0.6500899355445589,-0.1356095029321028,0.34570822182386446,0.2914219636070323,0.2618549009177097,0.8334166410676555,0.0906241038263386,-0.40666157651578155,0.3320412621203654,0.8037224023060598,0.0611051026540712,0.6583956517364556,0.6866537536652001,0.28455743867391214,0.7401984109244039,0.7005083159383884,0.3741455160521818,0.47842948017744097,0.5804682621041509,0.43698537515540087,0.4904399563772157,-0.42620934924207937,-0.3557423318559225,0.34579174310766825,0.5767649555690512,-0.3416742463767337,0.4960954217842307,0.6994607288880044,0.3747629828008809,0.7953199757121918,-0.03287005514476619,0.10865596589722147,0.3525551811240639,0.10126905645871884,0.34649179396204255,0.3752688310945061,0.5212993518026987,-0.4664761953611302,0.6478385309719421,0.22873154972887128,0.6440785654139211,0.5800235673205704,0.3482020257333957,0.047438882216458485,0.004906323515261729,0.469738390099671,-0.16908170233182104,-0.32934590725129465,0.5724972647742406,0.30464645282967595,0.5408501398255529,0.23293579802060255,0.10391164140686708,-0.4142836221063689,0.3611545258042176,0.7776058784457617,-0.3548691401948236,0.4656056397453785,-0.36992320278626595,0.39761441423197014,0.5193338825433086,0.2893541904282899,0.4410040260685715,0.5487373042760406,0.46094331834747043,-0.26217568371573047,0.36257689884637406,0.49677955185776923,-0.2021264635657995,0.49991843643105066,0.5135912219034415,0.47678107154034005,0.5736847314577318,0.1389601667534035,0.39425578696360264,0.17960984585187328,1.0,0.5512456973115313,-0.27759334115561585,0.7091862562019553,0.28333059807143446,-0.06902625840270626,-0.2602121652302079,0.5481590073707343,-0.09956968276953695,0.4123432005056952,0.7006866800574716,0.3362542349103572,0.0297789059786403,0.06660830422625998,0.2989812356505981,0.47878616120998174,0.32987140260989123,0.2052319226292266,-0.22540050946288298,-0.11927470676948221,0.46913374456167717
Thal_LGN_L,0.061996005814107226,0.4344806564681444,0.615556118991785,0.4586303308475459,0.13616836191294296,0.29335067709167423,0.23403783840789572,0.18126374477907184,0.11707616659121431,0.28819870701311434,0.2436291087077691,-0.0359266951241686,0.4479267747731675,0.3898154357411145,-0.25018606654447667,0.4651393743829988,0.4535750657836723,0.2103104431903968,0.4119293937277717,-0.012710010258750409,-0.2959702156832142,0.2251195111056438,0.5131607961224844,0.12122687413369618,0.34740760853617925,0.4179227028338138,0.17932765264453202,0.47451743669049984,0.6297647882703116,0.23550509881521817,0.5288385911790647,0.2387865527461708,0.4217206378140151,0.08188915111191185,-0.36332679625288067,-0.332174066004513,0.06085756919494195,0.5896950219704025,-0.20547408559825497,0.3515004578471863,0.4204820840879969,0.26567452540521946,0.5634353091079647,0.00704736063861495,0.21849129228840225,0.0669111403218087,-0.09056684082855862,0.15045731622331043,0.2517317378313247,0.3367890357242932,-0.2382860592702399,0.6272283553942332,0.19283530901764157,0.7407193534933917,0.43699677921304264,0.3835134804914564,-0.1084124154753876,0.24342824103518268,0.32265157217487567,0.022122589136305684,-0.0688458471885027,0.43415944550182706,0.5807438702490701,0.2657082409621714,0.30716221019512363,-0.10787574048082503,-0.3448704895023408,0.19317860990473723,0.4587461450897748,-0.20127140312876463,0.22218566059292968,-0.21906701921765104,0.6438503139118451,0.23455780626773115,0.11437250224855075,0.15091957339371428,0.3517728661731646,0.6451523177200844,-0.29913912434268486,0.15060975437534127,0.23823465331014482,0.06288034394900693,0.279064117800194,0.36462629376567485,0.20818668025230028,0.5549921145650415,0.03312426172953371,0.39731795259337155,0.22784080904006004,0.5512456973115313,1.0,-0.2567100874321079,0.571783388269581,0.43307355757999993,0.24594541887626512,-0.06745659639994311,0.3551300393702899,0.1479520261408009,0.4017237890342323,0.36770696758579324,0.16574877399710947,-0.059650475343943465,0.05097646494622303,0.3827269358761212,0.3607331216146598,0.3276617798807321,0.3199740071311475,-0.26858016243851807,0.05952197556353599,0.32707045799482465
Cerebellum_Crus2_R,-0.23407902080457826,-0.3074531271129712,-0.49774848309454983,-0.15881569345833524,-0.07570824624665581,-0.3241800549746763,0.03795943429380234,0.029163006834283908,-0.0961744618605267,0.1752806059301332,0.17323808532274856,0.7437059586302478,0.055773196205633604,-0.19005064593332213,0.5116285880848721,-0.13006843215485153,0.050077102111055025,0.49788294294592095,-0.054371991366632365,0.3377904213962169,0.8340201751733441,0.14260242681905594,-0.5280399956610973,0.06392860634301163,0.10521575509044656,-0.3059635625176589,0.18056681596684457,-0.45272092488335836,-0.26241126766418127,-0.1532907720664144,0.021038124349263523,-0.18727709668695325,-0.25119378287589195,-0.1250746979217264,0.7687810740523523,0.8659745253245822,0.25410138213833144,-0.5526203972619695,0.762070422282634,0.09392088242200983,-0.619860085823011,-0.22958611155285752,-0.31473821568660204,0.36004571253073087,0.1708628104323965,-0.12514193643717275,0.592371048385802,-0.31378097519843534,-0.24010055063918243,-0.11395789445264219,0.8557478880384607,-0.3647712166165824,-0.1861782780694643,-0.49693289389772405,0.09865463711229289,-0.12852981884451076,0.2440752107569654,0.27569574643153194,-0.2958301168056471,0.7318518390745117,0.8525048550251645,-0.6158246537821748,0.1067858955719727,-0.02528964386635418,0.20020028480870605,0.6455898579785331,0.753807658176518,-0.017111636688127034,-0.23486186128614064,0.7995686300995956,0.14058121347525668,0.8952672682549764,0.13500843696034864,0.10081423515865368,0.3922700158037956,0.1810379255965512,-0.28748719104767345,0.09267542413562502,0.68181546423793,0.07441020380101815,-0.5272069397273357,0.7771908228870329,-0.40251962147724174,-0.536885972885169,0.15760636729470484,-0.33364403100588164,0.11997423871361756,-0.3322193078925395,-0.14732953365648563,-0.27759334115561585,-0.2567100874321079,1.0,-0.09727293508319955,0.12521363056555726,0.5254790550596424,0.6427386631130341,0.178376661265652,0.6784179425393543,-0.01401507121463098,0.06606686075301714,0.24500142707018605,0.4156991633755251,0.4954007936791054,0.12059560099659689,-0.398987062276023,-0.07063366033166632,0.20932276217026907,0.6833317165154456,0.7845365609536928,0.11569612729013044
Putamen_L,0.2578376020421424,0.2781870565826396,0.43819854149512966,0.40491587501127807,0.20937853520225813,0.41664540141231554,0.18196406295074735,0.45615645121353926,0.49846198089607674,0.6342366744906899,0.28852801534694017,0.12976889055252205,0.3245617623362658,0.5132684030214646,-0.10582327971495288,0.15082845137893902,0.2889210083805154,0.4135630249574156,0.6987234509554903,0.1387177902636959,-0.21422167914633874,0.3577107980238444,0.5450162482766586,0.11540433757784718,0.6379081813901334,0.4199291870660697,0.3870158243399253,0.6305182453183048,0.7634624652380925,0.24025243540636057,0.6701420990963136,0.4917148294849828,0.2155189102364086,0.32429518079224096,-0.27812802617931653,-0.18842098200249832,0.33292874359292696,0.35623480059198404,-0.07034826893422998,0.6475603628488467,0.48876282937391813,0.2689618086557355,0.7797442405710041,0.06803566383467644,0.10312459346158698,0.2726305563098749,0.2018286027189323,0.16127855676412062,0.2883305046020323,0.5500717448812389,-0.1449835772749501,0.5590801823130771,0.39672946526545383,0.42852853038793,0.576927875727488,0.4417376374720187,0.23492902834368104,0.1339302041999996,0.3698263499501831,0.06652969282940796,-0.03210054029129209,0.3746264043306143,0.3828816166262362,0.44008948722573715,0.2506567876406355,0.2650007203122632,-0.2563474353773566,0.5306533128447142,0.6924871842470263,-0.05946954158430433,0.36471018567642777,-0.06270858709546087,0.5757988458573193,0.5045798215905768,0.5212109044733076,0.4331645876769094,0.3903293319593,0.547630216225375,-0.15459189823923236,0.4050666885043412,0.3659387633721208,0.11306290420633588,0.3254304162291471,0.4657476607381907,0.5037116592148396,0.636825588811885,0.16961596345146657,0.15868216624221954,0.12303072194289119,0.7091862562019553,0.571783388269581,-0.09727293508319955,1.0,0.31394405737746006,0.2860430225726772,-0.07111767699968158,0.6112631807482266,0.1832328489184702,0.1690994354255378,0.6763627378505378,0.4529204921040845,0.12103065263158244,0.3618112769659095,0.14609318935652657,0.47051258767147436,0.4992351986642092,0.5259001042181142,-0.2044342563596715,0.1978676206123146,0.5211519283716737
Thal_PuI_L,-0.01618964040798656,0.4058462610657228,0.41586541530028537,0.4878556213398123,-0.48530757617189885,0.14662176456698703,-0.2650807844760888,0.452196101916444,0.3047255008030138,0.19868599444043275,0.5956964977372495,0.42837473649218727,0.3685037495832478,0.17175083743853678,0.33008516366456286,0.6379673835792959,0.8009756115047296,0.6763579094966018,0.37283351090038785,-0.13683678853357967,0.17847928532582982,-0.2241075040034539,0.020354960159808286,0.5353968960810417,0.3029393707608214,-0.10425429779953989,-0.07617658032688425,0.014330677840200281,0.1087422621746627,0.04909848456506446,0.06613844658833673,0.005834922739721917,-0.20043595254118524,0.5509713240200225,-0.03242186905630186,0.15143932974196778,0.08005170479372065,0.19504975776847397,-0.12680517502815444,0.08394685566739009,-0.02543512023475149,0.3753922002600364,0.377366354595513,-0.08998921672529032,0.7012218439545458,0.5660328402167539,0.4796959739270214,-0.526605864925195,-0.3728299885064577,0.2855624141089379,-0.03803434638794787,0.5015584187201817,-0.4904710086526896,0.4921889722813621,0.32947742801416313,0.1258291589838231,-0.356211523152761,0.37152454589795203,-0.3187403402224103,0.06447838193816825,0.11203038290811558,-0.17599121804051748,0.17379904872270366,0.5347020472485089,0.17562474382945034,-0.012419825799721293,0.0027170721980560304,-0.2274047211674803,0.11698658098681405,-0.0902023818942111,0.7678462017027937,0.06089079888451018,0.226487517716246,0.10488933795734229,0.2871014633941144,0.3208331155864781,0.2943890249032958,0.4556337685106803,0.20523174639472805,-0.18538308848369245,-0.22398513105436108,0.14786998398802373,-0.35990802847824127,-0.3312579237981411,0.198733782622359,0.382071588863617,-0.31070581709317074,0.5390758951938895,0.1912008220420646,0.28333059807143446,0.43307355757999993,0.12521363056555726,0.31394405737746006,1.0,0.14880102415658203,-0.18866847298673103,0.2845742132411793,0.12833604198477666,0.7637442456151265,0.3191932030748345,-0.13336490731758613,-0.22601402085135314,0.13373264480111308,0.8064178402902075,0.06107927432761654,-0.3721195000355479,-0.1509526652595827,0.2220013300990182,0.3413676272872266,0.20549760171675954
Thal_IL_L,-0.06231730883939519,-0.01482629853452965,-0.20697048216479488,-0.09610954112028029,-0.01600092690263883,-0.22068570605220508,-0.031474170695967967,0.1660935220207912,-0.14573859187684135,0.2334166697217323,0.0885609240273042,0.5680937981862216,0.08460828046138148,-0.12009480456134128,0.09553006731214322,-0.11797374655586769,0.20540706214664625,0.5302600460327304,0.079620326301409,0.023289857419749434,0.4464050086055063,0.21910206855036754,-0.24605915889873806,0.07588474524437212,0.20086336075235747,-0.021345507464454405,0.32909018286020886,-0.2779433488122101,0.05720423049794435,-0.024156215235496735,0.3105568479399639,-0.22597320840978286,0.07571658338000281,-0.1403507770846006,0.3793727294777537,0.45991108688094734,0.4243855119308632,-0.23063359473776146,0.5957741517354084,0.29629117919397047,-0.38297172175709243,-0.19808736787579298,-0.006280432621585818,0.19062492792085703,0.04071410630172033,-0.10650231954964794,0.44507500246943466,-0.26492535062685746,-0.03847688800292064,-0.002725099914502369,0.5802427125821796,-0.02703653107824543,0.0881054897281646,-0.1866411806627147,0.43500986548149084,0.16313646198175347,0.07326294500644855,0.29947708899807773,-0.12258342554766836,0.5368182739765804,0.6252455305301247,-0.25404068899055293,0.5230996753222634,0.012005172638898824,0.303338798202646,0.4866884699386961,0.3514337106205024,0.1388122121451317,0.04183057709333015,0.5503914355635398,0.10821497940756651,0.5541639653289288,0.5248423058103325,0.3734551006048815,0.3818605429062639,0.34754292643776497,-0.17313332167925496,0.5922834729826677,0.232503842566969,0.029931090553607837,-0.12685737337760356,0.643995392127494,-0.2384720090787838,-0.0754847390952484,0.20827222979580887,-0.0037283832458845346,0.037454059124933,-0.3188704426174112,-0.04179647759781336,-0.06902625840270626,0.24594541887626512,0.5254790550596424,0.2860430225726772,0.14880102415658203,1.0,0.4030470729413696,0.210607722313471,0.661560142247567,-0.07996009820646534,0.2096893406445094,0.2828218277151572,0.07337086600861532,0.4458534686001619,0.02174823604942537,-0.30338138954829097,0.1323037799395013,0.4388796593196305,0.2997298189745217,0.6416480465247428,0.14833639552071728
Temporal_Pole_Mid_R,-0.11579775438285525,-0.3097660620396612,-0.39426794275319926,-0.17299161111401845,0.24376422125220754,-0.22590132215264538,0.48267842768914543,-0.17552792572723203,-0.22358701192770997,0.285363082897852,-0.11079621406192584,0.5099548470182101,0.09469183381273429,-0.12734745988537932,0.17694532943813035,-0.13594148755697855,-0.298633413384528,0.050153376810228946,-0.08818741508122468,0.44681818851137767,0.6094536711612584,0.4874313483081669,-0.39443084928914945,-0.12358262101764544,0.11031596711746018,-0.15337119707889824,0.15821869474201855,-0.21088946911081827,-0.09277340496243631,-0.1471140411303996,0.023180572040438815,0.0547317990301022,0.04554263444776685,-0.39592180542196675,0.6055131364897234,0.5962688029747351,0.1896160668547981,-0.37497247601313277,0.6154628259848615,0.1483203567633794,-0.2753640237845245,-0.351299639135741,-0.3167043552438082,0.44296897648239036,0.030907549068395605,-0.5296418708371794,0.22060316092967533,0.1300578984642322,0.09682152594949461,-0.18746520615328555,0.7790297035911302,-0.32703873726069194,0.10545055811872872,-0.45162221951858883,-0.007997867189627427,-0.025586750624449064,0.467102628399933,0.1973895389335993,0.027912255009895127,0.8386881225290513,0.749125671799502,-0.3055991429142404,0.25037959104117463,-0.2769996081369074,0.18037018686733672,0.5980334794795977,0.5993238378825908,0.09234104351934515,-0.13686648011178446,0.8421218285366385,-0.12272929293022433,0.709387628124464,0.3092755043944891,0.16083401784063972,0.3932443842025291,0.08832220494510477,-0.22076029452293428,0.04634857621944785,0.428843469750687,0.3330747967881942,-0.36184031330429084,0.7115825742125157,-0.1386892837666791,-0.35662833665149096,0.1480947493185625,-0.2553940464895258,0.499623866020516,-0.41996116569627134,-0.1410816445542968,-0.2602121652302079,-0.06745659639994311,0.6427386631130341,-0.07111767699968158,-0.18866847298673103,0.4030470729413696,1.0,0.12193740287356239,0.540913260237516,-0.10900496444605352,0.06812306388135347,0.534082123530559,0.5346153272652866,0.44126845761015987,-0.05873701094387739,-0.23669603164621839,0.27630229690747987,0.48401552742773735,0.41292143417137817,0.5411058725610569,0.10064844795705033
Insula_R,0.26342046207651265,0.21395082830418122,0.4008964143230626,0.510493698914555,0.06349628235778937,0.5113470922010392,0.2886086201340115,0.34012145972352575,0.5681036306756063,0.5608311523808883,0.4608044022967105,0.3484219826274407,0.4984452511856861,0.5422110423371711,0.16085949405088223,0.29156134719685345,0.2865175020031852,0.5430571726107108,0.6048240642716606,0.3324920049079221,0.11027527157610907,0.4307265474127164,0.469461506891623,0.18094185766668813,0.6732301461984355,0.33980643268888844,0.4692215372101454,0.45925832398692157,0.5148715668766586,0.2159237865010027,0.40587375266324766,0.486725183635607,0.2740081906227247,0.2907312469295569,0.1440322778191967,0.1516557773693128,0.37414115381587393,0.25579685319918416,0.24586022942719415,0.734694057035048,0.2875632873760904,0.5046008159461244,0.6863483467431183,0.31908055412834535,0.20086273344571756,0.013879610389691557,0.424070818956459,0.0855555866818364,0.0271276534191855,0.6049833688257454,0.1594839984467007,0.5752983543808248,0.21641554891862788,0.31157259874570853,0.5061671782252642,0.4231742266230492,0.2256507473622135,0.24220812359896096,0.2091730832970938,0.2275095971465567,0.2775117903893554,0.33822974302401315,0.25643173236222744,0.5393666737495458,0.4203236457020128,0.4228681211311019,0.16496396170993105,0.37217655776029246,0.6360546224057421,0.18324180019945746,0.33909870587051605,0.2541181905805212,0.501979033984251,0.49285790766955667,0.5405770721996002,0.479878177563272,0.44283902755432936,0.38815163106993356,0.11529363071732338,0.5585690979266282,0.10351624016924765,0.4022034539200868,0.19333526360050005,0.24861035749826474,0.6510093609820606,0.42977907509094765,0.16495350479567583,0.025828367378250065,0.3078390851403716,0.5481590073707343,0.3551300393702899,0.178376661265652,0.6112631807482266,0.2845742132411793,0.210607722313471,0.12193740287356239,1.0,0.42073765754498893,0.31070285031118317,0.6038229650814014,0.5362225134373839,0.27675486034819,0.5363126193115509,0.25190366668655395,0.27584121674614753,0.3579010637331249,0.2884240475742797,0.14210030445267824,0.45071099012962623,0.6898125643300012
Cerebellum_9_L,-0.24106000690366863,-0.1834422269520935,-0.04689464693800041,-0.028085618461674972,-0.0445358895508527,-0.21682361271294395,0.032458709912084396,0.04367971714019336,-0.08546864924077159,0.16810344561487534,0.0934336293666113,0.6868791801394599,0.4088203862988084,-0.1393649491167941,0.11027946213899154,0.11564159477091765,0.044614144046554796,0.47864458775394525,0.027618126314018082,0.07001197849745577,0.5464830523235645,0.15529776638374343,-0.13662503238540652,-0.11728214783024161,0.21800107754950898,0.012046423249062055,0.2710270184955072,-0.18349329585852459,-0.004010425763652845,0.2525719082436327,0.12105660471559812,-0.10603776260835182,-0.062019677334614824,-0.2647464353228788,0.46134511636422204,0.5080979265177624,0.2575206548079096,-0.03940450594503594,0.8358433195156451,0.3837248799241957,-0.3802065590718626,-0.016082066444923725,-0.04770138865077576,0.1322512734452123,0.18879644176953822,-0.2754610565411817,0.5214926840724907,-0.226162537514719,-0.2284950402651576,-0.043753226595093384,0.7315251817319718,-0.0017135618000234567,0.001961678610696629,-0.310111273865539,0.22392756075079645,0.05530799454345758,0.31620991824067046,0.6462549905916907,-0.27853226253473845,0.5972434796318673,0.860939558798322,-0.35065142216288836,0.5667075795282817,0.006305396654992944,0.3815382453013603,0.5548931223964287,0.4648771957761429,0.05481773603826452,0.0519555660956519,0.6613881425536484,0.05143108665745934,0.7642512877793148,0.577418040183355,0.23792789220918692,0.3259994099374119,0.24773002023149335,-0.17709574749260018,0.39836442971346453,0.3252908047305266,0.11510564911853423,-0.42572130030428385,0.9338236903009957,-0.11762121814007302,-0.08870475520508878,0.3151005059367727,-0.02616033316389558,-0.10391779359429772,-0.3960608435423118,-0.0759249230449401,-0.09956968276953695,0.1479520261408009,0.6784179425393543,0.1832328489184702,0.12833604198477666,0.661560142247567,0.540913260237516,0.42073765754498893,1.0,-0.009760295699359585,0.11703961453454077,0.2663119597657862,0.17853545095521212,0.38119919409083114,0.13190748993848192,-0.3774756914477831,0.15111183047115173,0.41301935994911626,0.2979068912189855,0.8801063932534691,0.39627516936413093
