,Hippocampus_L,Vermis_7,Thal_PuA_L,Cerebellum_Crus2_L,Cingulate_Post_L,SupraMarginal_R,SupraMarginal_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_L,Fusiform_R,Heschl_R,OFCant_R,Vermis_10,Angular_R,Cerebellum_3_R,Temporal_Sup_R,Vermis_6,Cerebellum_9_R,Vermis_8,Pallidum_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,SN_pc_L,Hippocampus_R,Thal_IL_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VA_L,Parietal_Inf_L,Vermis_3,OFCmed_L,Cerebellum_6_R,Insula_L,Vermis_9,Thal_PuM_L,Vermis_4_5,Thal_MDl_R,Parietal_Sup_R,Cuneus_R,Thal_MDm_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_7b_R,Supp_Motor_Area_L,OFClat_L,Postcentral_R,Parietal_Inf_R,Red_N_R,Calcarine_L,Rectus_R,Cingulate_Post_R,Raphe_D,Lingual_R,Temporal_Inf_R,VTA_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_VPL_L,Cingulate_Mid_L,Cerebellum_Crus2_R,OFCpost_R,Raphe_M,Thal_IL_L,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,OFClat_R,Paracentral_Lobule_R,Precuneus_R,LC_L,Thal_VPL_R,Occipital_Inf_R,Thal_AV_R,Frontal_Sup_Medial_L,Olfactory_L,Thal_VL_L,Thal_PuI_R,Insula_R,Thal_LP_R,Paracentral_Lobule_L,Fusiform_L,Putamen_R,ACC_sup_R,Cerebellum_3_L,Thal_MGN_R,Thal_VA_R,Caudate_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Calcarine_R,Lingual_L,Frontal_Inf_Orb_2_R,Precuneus_L,Frontal_Mid_2_R,Rectus_L,Occipital_Inf_L,Precentral_L,ACC_pre_L,OFCant_L,Pallidum_R,Amygdala_L,Rolandic_Oper_R,Heschl_L,Temporal_Mid_R,Occipital_Sup_L,Thal_LP_L,Parietal_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,N_Acc_R,OFCmed_R,Thal_MDl_L,OFCpost_L,Vermis_1_2,Cerebellum_7b_L,Thal_PuL_R,Thal_MDm_L
Cingulate_Mid_L,0.7328950975442848,-0.08300938294974236,0.48681050265836623,-0.2522573329566485,0.7597707423306203,0.07579179305412415,0.18940150528702013,0.6736620222264044,0.7961095858372523,0.647281541204798,0.28833962038813493,0.31025636081221714,0.6684050179642081,0.47545670903118176,0.6540304977063114,-0.10269018435459105,0.3014910886817928,0.12989718776350148,-0.06657588195666415,-0.0006667428288502076,-0.04997869245444949,0.511217216006923,-0.06715343367559172,-0.13686648011178446,0.39321124532774193,0.5935999764170763,0.36701090020978555,-0.20659011930343343,0.49656728138623973,0.5964712196373883,0.08184550206254489,0.16859250384986824,0.06966784294132326,0.10476720644211461,0.7981667281842113,0.015907003161061847,-0.14031268712107184,0.6413214925010092,-0.16508828136947667,-0.1625197930662016,-0.2531149244329796,0.05328875865663415,0.515860317953129,0.636251995473602,-0.18057483228374208,0.49940023007636003,0.3777705124753531,0.42452190036463566,0.05166057206523583,0.5753522809229697,0.016132331554928683,0.10803388286801421,0.6931739117868922,0.5069539648120286,0.15575095599070102,-0.12489591636274684,0.16267247943172922,0.4425936915387016,0.5705162251148644,0.5092453410754885,1.0,-0.23486186128614064,0.32732979527041517,0.4309542387302644,0.04183057709333015,0.657898204889378,0.4228831900649402,0.8476366701411538,0.22130386537677463,0.38668060627168765,0.4288849714190393,0.28040637517351624,0.3477560715469089,-0.20133902673817147,0.47751944690892173,0.5091161710026295,0.5316423623066558,0.6318223017564722,0.41878054437576007,0.6360546224057421,0.39007010685834675,0.35140091204066665,0.5956991795658788,0.6945135395867906,0.7566646821636521,0.514094166167376,0.5769983121554341,0.5323698023820537,0.6945610509067764,0.254488591934012,0.51314733232364,0.7535718400541203,0.024045372888927444,0.20812634724767443,0.324138284360746,0.2884481542165222,0.7040592982021592,0.20235408635085636,-0.026304039702979894,0.38262540488391183,0.1471337553081385,0.18716036296272934,0.595634892238306,0.32964213532100517,0.3533798231618242,0.5104805195589955,-0.11972511262274162,-0.27115800398227946,0.21978354877282738,-0.19548796873018848,0.1623523522110932,0.7736865808411625,-0.12120770457148475,0.1107746758130317,0.4918986368252815,0.3781912634191753,0.46380646839368617,0.32085187600486936,0.5614211440001816,0.2928841215977775
Cerebellum_Crus2_R,-0.45272092488335836,0.762070422282634,0.021038124349263523,0.6020136600628022,0.09392088242200983,0.5584509449406835,-0.13006843215485153,-0.5280399956610973,-0.09871013596433459,-0.02528964386635418,-0.01401507121463098,0.6455898579785331,-0.0961744618605267,-0.25119378287589195,0.09865463711229289,0.7391058745222323,0.49788294294592095,0.7031785025394526,0.7069421435021538,0.7771908228870329,0.7305163755823283,-0.017111636688127034,0.7318518390745117,0.6427386631130341,0.055773196205633604,0.24500142707018605,-0.3074531271129712,0.7687810740523523,0.25410138213833144,-0.33364403100588164,0.12059560099659689,0.592371048385802,0.4156991633755251,0.7947476178920063,-0.31473821568660204,0.7845365609536928,0.6206897009313356,0.1940610445306554,0.5020985884598534,0.5116285880848721,0.8340201751733441,0.4997224439461121,-0.49774848309454983,-0.28748719104767345,0.8952672682549764,0.17323808532274856,-0.398987062276023,-0.05043173710482856,-0.12514193643717275,0.11569612729013044,0.46467278704310483,0.36004571253073087,0.15760636729470484,0.13500843696034864,0.6326613672998994,0.7995686300995956,0.2440752107569654,0.15111082358752775,0.1752806059301332,-0.49693289389772405,-0.23486186128614064,1.0,0.03795943429380234,-0.14168328770936867,0.5254790550596424,0.10081423515865368,0.3922700158037956,0.10521575509044656,0.11997423871361756,-0.1250746979217264,0.12538874395124425,0.4925065395118399,-0.06559591904973745,0.753807658176518,-0.12852981884451076,-0.3059635625176589,-0.18193673227373966,-0.6382567677650998,0.029163006834283908,0.178376661265652,0.20020028480870605,-0.018139993761827594,-0.5608779916572918,-0.11395789445264219,-0.19005064593332213,0.1810379255965512,-0.23407902080457826,-0.01849157345430148,-0.26241126766418127,-0.3354287777670202,-0.6158246537821748,-0.054371991366632365,0.7437059586302478,0.5598679648471988,0.14260242681905594,0.14058121347525668,0.06606686075301714,0.3377904213962169,-0.4526947969996874,0.0213707780339274,-0.07570824624665581,-0.24010055063918243,0.07441020380101815,-0.13535861752369485,0.4954007936791054,-0.536885972885169,0.8661665909682638,0.68181546423793,0.050077102111055025,0.6833317165154456,-0.1532907720664144,-0.25649235407473886,0.5190375260927083,0.4067970580891808,-0.07063366033166632,-0.2958301168056471,0.09267542413562502,-0.4540867625173132,-0.5272069397273357,0.20932276217026907
OFCpost_R,0.46681257719173663,0.0583945324898171,0.2548909238551843,-0.17827499647802328,0.2214480816566823,-0.15325496363560295,-0.04340566427219714,0.3280372228543989,0.5029390301046924,-0.04689949559853315,-0.011831629333673729,0.40127836121477833,0.18106854375625794,0.6760804850076698,0.2676720375848231,-0.1462089436456943,-0.12779316587034598,0.13786594106518255,-0.105743914000296,0.10565440849713476,-0.0030171553649119805,0.4323058498980024,0.3965971057790293,0.48267842768914543,0.16225588916929792,0.6604312946287161,-0.01147686281297371,0.12434026608880934,0.22986677971932795,0.04495118191835397,-0.12627512546414912,-0.052987422084482,0.7107469850178931,0.14284825470801496,0.14732985451338318,0.011164448267471738,-0.2356487148215216,0.35121310101987463,-0.08896589804835797,-0.07016078232895943,-0.011112004319837958,-0.1702659156469303,0.06389221516934113,0.22493557873118109,0.0697890183910146,-0.05881265624552384,0.40844318973228866,-0.08351202116405672,-0.3217491626683394,0.05049357004575666,-0.06608004072133401,0.47602666340461836,0.22756022149406885,0.19218525464385586,0.024150014472577558,0.22531666179324625,0.3627803207909787,0.32875939378066715,0.28222031010049475,0.1363037291279818,0.32732979527041517,0.03795943429380234,1.0,0.29452990288788244,-0.031474170695967967,0.3593926824570737,0.20210200903109243,0.2739829117763105,0.6899715969019277,-0.04681568303638283,0.10776162163094034,0.32206837947541533,-0.22301579373662267,0.1088705881351152,0.2632070471528329,0.3640966776829137,0.5933057064884769,0.38557180659658047,-0.020587697118037877,0.2886086201340115,0.0710409703766622,-0.07944649310647538,0.29984042897812613,0.30212823649761794,0.36843133139979195,0.22940537764276603,0.20400759703770643,0.38929699672762824,0.4365879276833341,0.627811446387818,0.44857540343609154,0.3229088038147893,-0.012127768466218351,0.0748998803221761,0.6550357038994327,-0.07615495010243396,0.3535713202270275,0.6837040666487306,-0.05386049117877457,0.03763144846230279,0.6487620113421934,0.6306780864193138,0.6399957602078696,0.406880402503396,0.2182300397343657,0.21733255723736408,0.1370246209061849,-0.07180343279815646,-0.23364741864761626,-0.033092079299292296,0.015662662954879277,0.2785540239074404,-0.48314699118648413,0.7771941032929697,0.5814072226495657,0.7040673641454509,-0.005484417486123232,0.06292512950513743,0.15274059328857265,0.47348608822804883
Raphe_M,0.5753662194558617,-0.18651276811488557,0.32042073911087904,-0.3944279572902995,0.3359704929198651,0.062415399107797725,-0.19310985090102184,0.29283748268900733,0.571766366687789,0.25120476637060046,-0.1091037794386201,0.17629614799865348,0.50463922106996,0.06730327517714886,0.07851603043221007,-0.14792362984371452,-0.08056462048262324,0.09032149832403179,-0.13930211904256445,-0.22431247054917067,-0.10192527652969613,0.46902144235709337,-0.1287924739589506,-0.10830041731929303,-0.06882393259302785,0.4268940860452635,0.02006145387945879,-0.07741482981469328,0.048046384939818734,0.20051900381729607,-0.2417339063286161,-0.09818490467932058,0.4172822496815136,-0.15519655146949154,0.38485605561590336,-0.157236289672821,-0.1839021888248058,0.31462258731315307,-0.33933094582256124,0.01784011422437396,-0.16549512917009968,-0.2142720761103728,0.02000919608582714,0.3892391509244484,-0.10298713341904227,0.16436723870898165,0.5315958040194778,0.2919261583793176,0.021156989862634538,0.22310066976224177,-0.3376980726280587,0.26785787940804967,0.25713503226306167,-0.12838941271175006,-0.10050268920171156,-0.07101278591404185,0.43692991841292234,0.1482745943661706,0.3343261075289707,0.08271605298525952,0.4309542387302644,-0.14168328770936867,0.29452990288788244,1.0,-0.35054911909097647,0.15159783774183652,0.2425917394257888,0.31154122830247555,0.4002227946850691,0.21273592957400392,0.09422352541563653,0.14983636796147742,-0.07885751916263546,-0.0449179228267228,0.2002541534062007,0.07805425132691474,0.4195786452413843,0.3921613883573717,0.11255115542137614,0.3179901183808604,-0.009178791841307234,0.11431174448607927,0.3472857921982533,0.46239980583648455,0.443419523152816,0.07934506691112601,0.3220538649235098,0.5349120897040145,0.37998040919855836,0.44042900722040906,0.2680193334071544,0.33987953856834574,-0.21315444817451232,-0.1057884629979848,0.1768095299767758,-0.04450097868839713,0.27439358878523,0.48031817876254357,0.0505418687023478,0.015464618661944974,0.17830241100650376,0.2017036854777282,0.5166023286094427,0.07019912440590709,0.2358514281236573,0.2184540743439095,-0.0828030775742205,-0.09323161920876519,-0.16935976896005323,-0.1166485656013045,-0.13828769640900845,0.2244338393026803,0.017790117220574837,0.2313287922432571,0.4604760666298673,0.3876876358379241,-0.2790150619323889,-0.14445406042489511,0.32566943852477465,0.2089501946341791
Thal_IL_L,-0.2779433488122101,0.5957741517354084,0.3105568479399639,0.5166316400907607,0.29629117919397047,0.43363655333401074,-0.11797374655586769,-0.24605915889873806,0.03077048501143447,0.012005172638898824,-0.07996009820646534,0.4866884699386961,-0.14573859187684135,0.07571658338000281,0.43500986548149084,0.4969368359756544,0.5302600460327304,0.5552918686549039,0.39047986962708303,0.643995392127494,0.4192654532923996,0.1388122121451317,0.5368182739765804,0.4030470729413696,0.08460828046138148,0.2828218277151572,-0.01482629853452965,0.3793727294777537,0.4243855119308632,-0.0037283832458845346,0.02174823604942537,0.44507500246943466,0.07337086600861532,0.6099055088073269,-0.006280432621585818,0.6416480465247428,0.5041147588671677,0.22715281224155776,0.5532548831104336,0.09553006731214322,0.4464050086055063,0.5740034969830182,-0.20697048216479488,-0.17313332167925496,0.5541639653289288,0.0885609240273042,-0.30338138954829097,-0.008040628182689264,-0.10650231954964794,0.14833639552071728,0.36671461235963987,0.19062492792085703,0.20827222979580887,0.5248423058103325,0.4840690075443336,0.5503914355635398,0.07326294500644855,0.29782571651718354,0.2334166697217323,-0.1866411806627147,0.04183057709333015,0.5254790550596424,-0.031474170695967967,-0.35054911909097647,1.0,0.3734551006048815,0.3818605429062639,0.20086336075235747,0.037454059124933,-0.1403507770846006,0.10572239421330824,0.5423996226153923,0.10782244517138696,0.3514337106205024,0.16313646198175347,-0.021345507464454405,-0.014892609889900288,-0.2583569987961601,0.1660935220207912,0.210607722313471,0.303338798202646,-0.12327127735415677,-0.3201937010997648,-0.002725099914502369,-0.12009480456134128,0.34754292643776497,-0.06231730883939519,0.035003006484566904,0.05720423049794435,-0.2894646573061745,-0.25404068899055293,0.079620326301409,0.5680937981862216,0.5127479814395963,0.21910206855036754,0.10821497940756651,0.2096893406445094,0.023289857419749434,-0.2838105531145876,-0.09802880226006057,-0.01600092690263883,-0.03847688800292064,0.029931090553607837,0.08565193289236522,0.4458534686001619,-0.0754847390952484,0.5784019772163661,0.232503842566969,0.20540706214664625,0.2997298189745217,-0.024156215235496735,-0.038528481930388374,0.29543666857046186,0.14573739558362508,0.1323037799395013,-0.12258342554766836,0.5922834729826677,-0.036852242630708944,-0.12685737337760356,0.4388796593196305
Cerebellum_4_5_L,0.39160289317219066,0.20288368337039117,0.23459550855879283,0.0305105560700331,0.5695287636902918,0.2601285124119306,0.06092333269649871,0.3266972471262951,0.7039386269597823,0.45680678688985116,0.2529147569611491,0.6543915817078735,0.5469567273251338,0.403996939711893,0.7619070975322857,0.25178122295947164,0.49252417882027555,0.45325373103242994,0.2609055064964473,0.23025821811871452,0.09462253344266218,0.24371440008341416,0.30498108149868636,0.16083401784063972,0.29020546298425254,0.6840458642577738,0.23127542084324063,0.0701282299809581,0.9143830166613628,0.2838580660310156,0.09690530907054515,0.5642266368121073,0.14686659217676498,0.4957052138232833,0.469583194411598,0.2922698439351691,0.07585951088857434,0.8232090830188655,-0.01712719114252051,-0.016589739165769148,0.08186083508615064,0.16045269710719098,0.24054697053168944,0.3961338063964709,0.09444210128785652,0.35264621153680314,0.08168648354176455,0.4356616301011133,0.07700671512896874,0.31792753665994794,0.4254648880525982,0.13726338568047727,0.6725669797690607,0.4736099786141951,0.5768432136146338,0.2074225313646187,0.10023044189079511,0.5141769517842177,0.558917118673233,0.13226885291215917,0.657898204889378,0.10081423515865368,0.3593926824570737,0.15159783774183652,0.3734551006048815,1.0,0.6104587297923203,0.7235817461711382,0.306343521464727,0.38947301934129264,0.5429019929206655,0.3616177762762885,0.13267324969402106,0.03889017689260383,0.3221964729963139,0.3619809712652589,0.36806412288241286,0.21243780419900965,0.5589726595983299,0.49285790766955667,0.24747153647345088,0.3213804929962842,0.4466208334068556,0.38703234815397874,0.39575250325946615,0.8775445500927881,0.5988563174402342,0.30811131429394073,0.35391624296774893,0.06648108480438014,0.22468951384038066,0.6781558193735298,0.40193927128871937,0.47337856238478054,0.42895705723863203,0.43943807891497394,0.69570424620262,0.2107547489306462,-0.14737547399721135,0.31830552969540354,0.22684391286886538,0.19531855947747567,0.3970058356783051,0.3332897469666485,0.4285155600485115,0.21567692755594617,0.2512890951225216,-0.058005250743508784,0.12860355115886057,0.05988270104377024,0.09392124657686247,0.512340590400778,-0.06940584484459611,0.22131597180538748,0.2740035623405842,0.23497339584330365,0.5072955758452722,0.13211010968380607,0.2741119561899781,0.31424464156694837
Frontal_Inf_Oper_R,0.1428235518155396,0.295616238853085,0.282942536187846,0.13999004600868148,0.5237639138107917,0.6995178092762399,-0.05118059356500663,-0.07583226936408984,0.49449390725480047,0.497045297391667,0.23053103352842774,0.6182651396736557,0.5029438538914182,0.03926267982371507,0.5219164796709245,0.6036346647590178,0.6149623373585915,0.8128749588400401,0.3405751062140634,0.47400170722411356,0.20016542214182415,0.32833756434993283,0.6017357350505048,0.3932443842025291,0.21370726045159866,0.6614449771320472,0.058322096896508344,0.3497467655781454,0.6051570988571547,0.2820405090640305,0.14643045950774164,0.5509757590629509,0.3898367119868764,0.5638210858272773,0.40922886113139934,0.49992892412322365,0.3525643627588668,0.6689813227379641,0.127913039513615,0.3512364630908281,0.4132780711630746,0.35696694978554183,-0.04586869616366301,0.2263676354797326,0.4499107476122808,0.49327134154628954,0.13256471729127528,0.4485565881211502,0.11731559465607347,0.3705578358625228,0.3599787426051877,0.40366647724615234,0.630662314757738,0.43693787616552776,0.6311495857655289,0.4895745143245062,0.2614326121220078,0.6909562333272391,0.8243768939655176,-0.008341918860012976,0.4228831900649402,0.3922700158037956,0.20210200903109243,0.2425917394257888,0.3818605429062639,0.6104587297923203,1.0,0.7446372547354014,0.44613816544819745,0.35860838523132665,0.5293560042362221,0.4573955763888677,0.04509901283704945,0.3683460484505051,0.36059351201507794,-0.10960249231541326,0.3289151658468468,-0.04996683097661058,0.4185580436848258,0.5405770721996002,0.24381968310014268,0.3491176902636781,0.22697662175553374,0.3808329270460559,0.3150051476190329,0.5747592853069023,0.32963601829346784,0.4804396497037032,0.2956828148180293,-0.09128864345220798,-0.054191348840148916,0.6184874736287264,0.5485214880706307,0.3704814774401174,0.45495610365507294,0.44111522790769353,0.7363869967690446,0.4209500572954989,-0.4355556280110229,0.27417529939768315,0.030826319618373878,0.029815406045842856,0.4731456508422224,-0.07308716293000604,0.8013252552486301,-0.17681143024917917,0.6117271432523932,0.3272841411382794,0.26546021862166724,0.38375994790558504,-0.28031351695863693,0.21132846573026315,0.4251231788097341,0.3331964507937368,0.2655056600662195,0.1085973548494819,0.4500254592179701,0.023423125607815037,0.0028884005653163074,0.2978416024166793
Cingulate_Mid_R,0.4870247773454254,0.11146401588071152,0.41197000482494284,-0.05666338915419802,0.7220790804600252,0.49518248604857434,0.1764327156981508,0.3788107472689051,0.7497594972152214,0.7829560757916659,0.40509466470062794,0.4898683985255224,0.6949900080798931,0.2991458602271554,0.694522322067711,0.32640942810851015,0.559741298363198,0.5031083973296323,0.18183260290219558,0.25592985708204585,0.11444820170568709,0.4255790610870458,0.2151750309779646,0.11031596711746018,0.40553303255362994,0.6518470490821928,0.36840607971836675,0.10541150591209338,0.6324330750284481,0.5377466715288176,0.22844473695072245,0.45368605688974073,0.2031333861136578,0.3857738128225296,0.6932595195901294,0.2892967383512603,0.14938088724993334,0.7516337957719106,-0.015964846940922605,0.18085318859445532,0.13625177994141308,0.2880302312233117,0.3345856684683124,0.590484284095471,0.13097621584269675,0.6978251672240378,0.2567971224218916,0.5901393445013522,0.19971137069532452,0.5925905817000279,0.28311369517433477,0.29122682730422567,0.7890499356050622,0.5424975752137867,0.4799603100509526,0.14003548062440282,0.10594240130290507,0.5979151709772095,0.7313725466486377,0.34829102515335064,0.8476366701411538,0.10521575509044656,0.2739829117763105,0.31154122830247555,0.20086336075235747,0.7235817461711382,0.7446372547354014,1.0,0.24600666693979076,0.5405736954485671,0.6500329478047288,0.40537872925313667,0.3386299796393422,0.11286092464280598,0.48386575455920094,0.23762747757268968,0.4787570821797721,0.2946022898062236,0.4929076889914403,0.6732301461984355,0.4901473600069552,0.5356519075892593,0.49479364762274186,0.6845281820959356,0.6823786535764083,0.6493509810484833,0.5356779911422322,0.5681247406652036,0.5339108444185869,-0.01655951638717556,0.2641643936308275,0.8469686287710809,0.36852578315492107,0.34890631454974036,0.3319238364945541,0.5269051481591724,0.8817229489456273,0.32632253711408826,-0.26520244980176,0.49742689009905156,-0.011591180682179333,0.016387359628983775,0.5879137316089703,0.10209853633018441,0.6391915240017138,0.15491395477582096,0.2389146561242396,0.07541723561371867,0.36968814674307376,0.16745497007080512,-0.03980800500204249,0.6273651522704422,0.201768288404799,0.18054139415257897,0.33778188744699,0.20547532947397595,0.5471375228285615,0.2579492237872603,0.3245975112948586,0.2388807729104193
OFClat_R,0.23435220342788363,0.07150793483130473,0.2852117964471417,-0.19655887570978106,0.21357357070291544,0.0022675756288015746,-0.35205989551232636,-0.055748278574956955,0.4233203780144563,-0.030593671512867283,-0.10067279168867631,0.44608086860341273,0.13767071258512867,0.4069881302457864,0.21860074030738502,-0.0399946129239489,-0.10427077214636289,0.37385656292988456,-0.16795786770674104,0.0995669137337014,-0.08336629059886244,0.47596852881346924,0.5517975782411851,0.499623866020516,-0.14375110414971862,0.7154409735240624,-0.15386409092228595,0.22402066981325933,0.2502323359674445,-0.025416052964229375,-0.2409072910680328,-0.07427066260558594,0.6450278713902375,0.11592341663903219,0.11993795935714281,-0.02359586379874261,-0.2456587711425006,0.3537635742988551,-0.19667042746199048,0.03113799520978028,0.07866685566784566,-0.19881450021145447,-0.29002569970027553,0.0661021251230215,0.18339782357903395,0.011394578912093587,0.3710503528077746,-0.08055877442822422,-0.3955506267383113,-0.09534276614980358,-0.2426610078986434,0.527472760582748,0.23060645845535818,0.04555167746711314,-0.008730989488211728,0.42719582079236307,0.4573178725306445,0.45907704994119863,0.5201213184352147,-0.003370941888738078,0.22130386537677463,0.11997423871361756,0.6899715969019277,0.4002227946850691,0.037454059124933,0.306343521464727,0.44613816544819745,0.24600666693979076,1.0,-0.08106588175146642,0.015168108106043625,0.37219226527242927,-0.41997725468558356,0.22865642696836966,0.268290684031563,0.0013200977984571334,0.48798706400237635,0.28411095898021577,-0.0027779048117081723,0.16495350479567583,-0.10011021938859738,-0.11808922059688004,0.1317475382471276,0.1774406672595445,0.3050321668975205,0.15226930265678382,0.20875870975121288,0.4789859946436179,0.3221249740391452,0.5408101999267539,0.24351811460730236,0.18731541466718785,-0.0518944802770159,-0.11150034300773859,0.768543819648295,-0.15999802992395995,0.28380579638062975,0.6697030614889271,-0.2883565499689782,-0.006031099925266306,0.5285560597889312,0.5456254963151688,0.5938107453560332,0.09246543894220197,0.44964885533166643,-0.03004130782953247,0.3455034508388662,0.04779194096055402,-0.22599258304047154,0.12349101172096394,-0.4094093769001453,0.02279875108183499,-0.2632031114051656,0.6763209249940603,0.5073095684004089,0.5823265894686,-0.006172243563313824,-0.15530255796643502,0.21069092765689262,0.35126981518018124
Paracentral_Lobule_R,0.24392151821778468,-0.3245204266569815,0.03121817859567185,-0.1756116699940386,0.1125225130131008,0.4701350005531342,0.2826637401833754,0.22975807177674845,0.4493037400427697,0.7916724033787534,0.5676605290271493,0.06058790647088791,0.6602715582917315,0.05492209898793608,0.5169518291764856,0.3062936220698041,0.5124577532746032,0.17677717082438799,0.192753416327518,-0.24101584913733934,-0.26276564489817855,0.04308928307371741,-0.20896954464055553,-0.39592180542196675,0.17241527000354906,0.05305309780832817,0.5754880025597419,-0.1234561112349303,0.35482527124687835,0.39317412216519954,0.4531722944833995,0.4652829891848239,-0.03847648109794301,0.005689521242555233,0.505083618864572,-0.022565518033333617,0.25337900253635554,0.27998578695214704,-0.36475646030747094,0.38433829744523634,-0.01886330379153824,0.07930338705826451,0.29573710495916483,0.5613550839951699,-0.22306932035084442,0.6556318051069235,0.31025286042322686,0.8609520717663993,0.7823986858086034,0.15348320455244358,0.3815899835361717,0.06423891780698178,0.33408309029938804,-0.0562544323718231,0.34185429537201717,-0.3342360157912312,-0.3943290237970078,0.16124975258490426,0.3208713297726803,0.4061682592375564,0.38668060627168765,-0.1250746979217264,-0.04681568303638283,0.21273592957400392,-0.1403507770846006,0.38947301934129264,0.35860838523132665,0.5405736954485671,-0.08106588175146642,1.0,0.8393875505857131,-0.001138126990233774,0.4402435517331495,-0.10253175233905466,0.3392713111737474,-0.04897643334100753,0.26963582760399063,0.08256552723054873,0.5860882772680303,0.2907312469295569,0.07983692234402212,0.9065998291684841,0.5213542438371792,0.5466806312214746,0.45079486055770146,0.5641251101390361,0.38670970759851236,0.418636687626407,0.2244135608510497,-0.20485119825208525,0.16498236183812906,0.6628097601553843,0.16132087956096997,-0.09741210958354658,-0.10767799034730692,0.8006037339271939,0.6158406327520238,0.09761973798507587,-0.03140350289586009,0.6043445495692661,-0.2879885391654176,-0.11792958356017293,0.09024443051141383,-0.21339067577539356,0.2166082537183653,-0.08152727311251844,-0.13117524474252235,0.061899409064193445,0.5786800657801953,0.1760670587224708,-0.07734829998144879,0.24958231310445075,0.14300516243333006,-0.15844018968364454,-0.2524188568906301,0.049688050617228564,0.2289892845559878,0.2522675030514442,0.14794056353426027,-0.2698822700198329
Precuneus_R,0.22728756014394733,-0.07383510341442627,0.06162822871837337,-0.012277012046881556,0.2859200004093141,0.552913452566601,0.48922921125087443,0.19023415188695164,0.4594410886116965,0.7228221471758769,0.7126837249738125,0.3368346242539526,0.6129789077306332,0.09028171581282762,0.6238498397102292,0.5641912629934678,0.6560003234655308,0.3700501373133484,0.3105902072701829,0.08711526952520181,-0.019014877487992726,-0.018408537446919875,0.1273610200164599,-0.07316255793504646,0.35601226476632747,0.25460824419189015,0.5313905571172356,0.07022272659423405,0.507560957239807,0.3919133950179105,0.6571168836188856,0.6339433621278825,0.0800179265803823,0.34713354660658574,0.4869496701050051,0.27523390660128505,0.4479745049073309,0.4848058959592399,-0.11042312286396379,0.4347237980714087,0.24766340109243568,0.3554429860824214,0.3635164476298769,0.5681207368854898,0.04200437569769819,0.6458392208996847,0.20482826193503914,0.6783777135512703,0.6218898923178016,0.2566762291470404,0.6455458222025988,0.19363028972227525,0.5529894231112573,0.2407040760913051,0.6324235397942627,-0.029193310313212522,-0.2510247110088018,0.36198534581916253,0.435607177964304,0.34476099370735896,0.4288849714190393,0.12538874395124425,0.10776162163094034,0.09422352541563653,0.10572239421330824,0.5429019929206655,0.5293560042362221,0.6500329478047288,0.015168108106043625,0.8393875505857131,1.0,0.22367214738844032,0.5239817869558147,0.08994892264375175,0.31999810525335337,0.07120168443344703,0.25794331511403645,-0.024726065356292005,0.6515520646906449,0.429060075623505,0.2747601497155754,0.8472972800208578,0.479793119050506,0.4882588895251191,0.42442734665562265,0.6767687004663214,0.4118645504536705,0.34708794120915887,0.2657762545775301,-0.26695356187249886,0.0666561026873599,0.695152347272097,0.5163975958494578,0.22851427919346792,-0.0028289774482085565,0.9147753259695129,0.6620082028402982,0.19341379461153402,-0.1762142204195498,0.7060011862609712,-0.23768570103572137,-0.08425621958310692,0.1965264304384872,-0.0958393017694892,0.3236952788531635,-0.14492904163865378,0.15572770259251942,0.2309083909767324,0.5508815509530418,0.2892462197450188,-0.010660996472882557,0.3612754390997354,0.21692559362009453,0.004842027004606206,-0.17242674253016368,0.012274741595076695,0.36725778192326153,0.22624654451481313,-0.006781467332708176,-0.025144976678115584
