,Thal_MGN_L,Cerebellum_3_L,Cingulate_Post_R,Cerebellum_3_R,Thal_VL_L,Insula_R,Olfactory_L,SN_pr_L,Supp_Motor_Area_L,Precuneus_R,OFCpost_R,Olfactory_R,Pallidum_L,Frontal_Inf_Oper_L,Postcentral_L,Thal_PuI_L,LC_L,SN_pc_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Insula_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Calcarine_R,Raphe_M,OFCant_L,Precuneus_L,Lingual_L,Heschl_L,Occipital_Mid_L,Calcarine_L,Thal_PuL_R,Vermis_7,Parietal_Inf_L,Rectus_R,Vermis_9,ParaHippocampal_L,Temporal_Sup_R,Caudate_L,VTA_R,Thal_VPL_L,Cerebellum_6_L,N_Acc_L,Parietal_Inf_R,Occipital_Inf_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_7b_R,Thal_PuM_L,Frontal_Sup_2_L,Hippocampus_R,Frontal_Sup_Medial_R,Amygdala_L,Temporal_Mid_R,Cerebellum_8_R,Rolandic_Oper_L,N_Acc_R,Temporal_Pole_Mid_R,Thal_MDl_L,Lingual_R,Temporal_Mid_L,ACC_sup_L,Fusiform_R,Pallidum_R,Vermis_4_5,Cingulate_Post_L,Temporal_Pole_Mid_L,Thal_VA_R,Thal_LGN_L,Red_N_L,OFClat_R,Frontal_Med_Orb_L,Cerebellum_7b_L,Thal_VPL_R,Vermis_10,Thal_IL_L,OFCpost_L,Thal_IL_R,Thal_VA_L,SupraMarginal_R,Amygdala_R,Thal_PuA_R,Temporal_Pole_Sup_R,Thal_LP_R,Cerebellum_8_L,ACC_sub_R,Angular_L,Heschl_R,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Temporal_Sup_L,Thal_PuI_R,ACC_sub_L,Thal_MDl_R,Precentral_L,Vermis_6,VTA_L,Frontal_Sup_2_R,Hippocampus_L,ACC_sup_R,Thal_PuL_L,ACC_pre_R,Cerebellum_Crus1_L,Temporal_Inf_L,Rectus_L,Thal_MGN_R,Thal_PuM_R,Putamen_L,Temporal_Pole_Sup_L,Vermis_3,Raphe_D,OFClat_L,Cerebellum_4_5_R,Cerebellum_9_L,Thal_LGN_R,Occipital_Sup_L,Thal_MDm_R,OFCant_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,Parietal_Sup_R,Frontal_Med_Orb_R,Cingulate_Mid_R
N_Acc_R,-0.22391692753513998,0.10516208960091847,0.1567369086439834,0.5307510816059543,-0.45388007272248454,0.23422552860353751,-0.12444912687365403,-0.12226640023782002,0.36656498191068737,0.21692559362009453,-0.48314699118648413,-0.46515749733472456,-0.09302320351676902,-0.13170298773789582,0.18524831358510505,0.4308961817195239,0.21080792698667633,-0.07338535720422557,0.07860616737013977,-0.40596007946033863,0.03736175500789632,-0.020191450668175803,0.5190375260927083,-0.3549353511658032,0.502600756069489,0.017790117220574837,-0.5425837089978257,0.31938727459234934,0.2730888352189469,-0.4407782150177984,0.4326617683565026,0.3397106442385533,-0.36057156675419794,0.27589757038628004,0.2786733371821207,0.11546096197062096,0.5230456388352469,-0.41816163628220004,0.4575226822792914,-0.17337844496993984,-0.040545368798827024,-0.18840384691740888,0.32847083968689966,0.38830003338259184,0.24943888340037595,0.37378863441181504,0.3354101510884595,0.33268547623669675,0.4963779054094392,0.5741692250373097,-0.1385149239648947,-0.08973694515383493,0.1549387011348662,-0.385792520813444,0.4587198004867781,0.47061660559021207,0.0241316540525372,1.0,0.1529354038351625,-0.20988348952188993,0.4401900667332802,-0.28675400131110174,0.2451125998114404,0.1522279092731733,-0.08658907624084965,0.08574498385138123,0.18158156233184922,-0.161758354516668,-0.006846625430497108,-0.13694880821666394,0.2834334367295942,-0.2632031114051656,-0.15729444342161228,-0.16944002677513306,0.20615690955685312,-0.013583688206580492,0.29543666857046186,-0.49240779904082205,0.04601000840649728,0.06948309405270173,0.660298890623207,-0.006128912980149179,0.017291589002947375,0.22839573687322423,0.2577101160505775,0.21991994397944337,-0.6445965254216895,0.3688055933600269,0.0637981565171535,0.2281817970533256,-0.06940584484459611,0.4251231788097341,-0.14027526958646092,0.13086593149141867,-0.5581641647450597,0.3873127369713568,0.14700122382490813,0.3998808478664936,-0.008881758627799892,0.06321958952159856,-0.2746283662146333,-0.07219617867052275,-0.10365058904507168,-0.4755036633135923,0.34958103049954864,-0.3756724800782412,-0.06355132783658872,-0.10102974250084444,-0.17956320811556925,0.12328310459692275,-0.5224993307619389,0.4128972948180898,0.1430073019685713,-0.23400309322561508,0.04406796401836607,0.3629670405090932,-0.33720335024375614,0.4644976599358779,0.5728032798055921,-0.5360557210197172,-0.21866234437307916,-0.12120770457148475,0.4284165442968872,-0.110413884429068,0.201768288404799
Temporal_Pole_Mid_R,0.10545055811872872,0.08832220494510477,0.1480947493185625,0.050153376810228946,-0.33394648187562254,0.12193740287356239,0.0387470335219072,-0.13168896518935677,-0.11079621406192584,-0.07316255793504646,0.48267842768914543,0.1003995297082128,0.09234104351934515,-0.10079119099463858,-0.10900496444605352,-0.18866847298673103,0.45712964375386084,-0.0648440437434917,-0.17299161111401845,-0.15337119707889824,-0.3167043552438082,-0.1410816445542968,0.6427386631130341,-0.39443084928914945,0.5099548470182101,-0.10830041731929303,0.09682152594949461,-0.12272929293022433,0.4578938506008699,-0.35662833665149096,0.31147254559355997,0.20916075975424778,-0.36184031330429084,0.6154628259848615,-0.05873701094387739,0.44296897648239036,0.5411058725610569,-0.2753640237845245,0.5678821737095129,-0.09277340496243631,0.467102628399933,-0.45162221951858883,0.3008366710476134,-0.12358262101764544,-0.5296418708371794,0.5993238378825908,0.24856967870227656,0.3730112041635855,0.709387628124464,0.21723585641283674,-0.2602121652302079,0.534082123530559,0.3179080177817936,0.054623301823612844,0.7761478496230974,0.749125671799502,-0.32703873726069194,0.1529354038351625,1.0,0.27630229690747987,0.38089610312825234,-0.37497247601313277,-0.29092406768702456,0.5980334794795977,0.3330747967881942,0.2872270124875953,0.1483203567633794,-0.1471140411303996,0.020223447597620996,-0.06745659639994311,-0.351299639135741,0.499623866020516,0.5361299700990855,-0.2844415040756339,-0.36271727263093234,-0.007997867189627427,0.4030470729413696,0.027912255009895127,-0.3097660620396612,-0.2553940464895258,0.24017175055817733,0.5659954729348751,-0.22076029452293428,0.8386881225290513,0.18037018686733672,0.2342902642538427,0.1300578984642322,0.030907549068395605,-0.22358701192770997,0.285363082897852,0.16083401784063972,0.3932443842025291,-0.39426794275319926,-0.17552792572723203,0.025346555264427462,0.46167159585269346,-0.07353164608581583,0.2288439731487909,0.25037959104117463,-0.08818741508122468,-0.21088946911081827,-0.12734745988537932,-0.41996116569627134,0.2448006747060112,0.1973895389335993,-0.047397441007113836,0.44681818851137767,-0.11579775438285525,-0.22590132215264538,-0.07111767699968158,-0.1386892837666791,0.22060316092967533,0.3092755043944891,-0.23669603164621839,0.1896160668547981,0.540913260237516,-0.40886671905024546,0.428843469750687,0.34391502201487073,0.04554263444776685,0.4874313483081669,-0.13686648011178446,0.17694532943813035,0.6672858321442473,0.11031596711746018
Thal_MDl_L,0.7714253145911734,0.05204454089554849,0.2589219258070286,-0.14401696846419051,0.5881956371335276,0.3579010637331249,0.548656775378603,-0.02936536433572915,-0.1372818689367755,-0.17242674253016368,0.5814072226495657,0.5814198365284058,0.6528635166341236,0.28115015707611807,-0.33869405967455435,-0.3721195000355479,0.3256088948512032,0.5109514379001162,0.028482144093752108,0.3776458773153348,0.3180885997688018,0.10039183891724737,-0.07063366033166632,0.4076500376257161,-0.18340069285668692,0.4604760666298673,0.5490815340514644,-0.3590358239824935,0.09702865152678487,0.5066477842894441,-0.2633883518796993,-0.38753011808271837,0.35257337728992516,0.1032592917973158,-0.4147748516150417,0.3711697944483551,0.04897120447759406,0.4596084676392334,0.12532479533104382,0.6294819962536129,0.5747457906984039,0.08320327915311741,-0.07556752611948239,-0.22905706814625,-0.4057137878770269,-0.05235190675667508,0.30550808432080556,-0.17650428160725526,0.040484925845615444,-0.2807419322105825,0.32987140260989123,0.5854788518209897,0.43151835128166405,0.4906626851423013,0.05838921705767507,0.0454558988768686,0.12170818450773072,-0.20988348952188993,0.27630229690747987,1.0,-0.1305441492206282,0.1846438969555859,-0.0498204548652162,0.28261292267319227,0.6039006561795375,0.3311000339742257,0.5051956097437011,0.06252083543816368,0.5111765750945942,0.3276617798807321,-0.030861054770113527,0.5073095684004089,0.35343294403344344,0.1332368786088401,-0.14490731412709454,0.25665868669530667,0.1323037799395013,0.616753939247598,0.02351655412729643,0.2750004397065906,-0.07773186915786526,0.3275337352788102,0.17119056902552465,0.2173400134682728,0.2484825444587877,0.15145995410128343,0.596933415126381,-0.3601204955675299,0.1766380439617351,0.438576976153824,0.2740035623405842,0.2655056600662195,0.06343652540065359,-0.1254513573943909,0.639241351789409,0.06951240922218144,-0.2979570097957479,-0.27070211186963783,0.3035504742821495,0.3273534721081698,0.5919287486383569,0.37381614471884755,-0.20973894559934797,0.6044274474325048,0.0009988987675501751,0.475814140672577,0.49923467029238455,0.14411932027362928,0.29728075612325305,0.4992351986642092,0.5537874504687151,-0.23035810589410383,0.44722881952892257,0.4027051229675679,0.15211646160286404,0.15111183047115173,0.1318900206409689,-0.20667584846719952,0.012863663404327534,0.4381033158133104,0.5585925509824248,0.4918986368252815,-0.26003574782299566,0.38048036558619946,0.33778188744699
Lingual_R,-0.3675016789200137,0.7099233785486726,0.5120180878690287,0.7486210309635744,-0.4819724450940755,0.4241872829172393,-0.10842628554507872,0.10122662670519225,0.38418548837427147,0.6324235397942627,0.024150014472577558,-0.21677538090554865,-0.16157156989172475,0.14417065071276502,0.40657507548462934,0.4566806550786661,0.3232904125168848,-0.12664660941895148,0.21577788867386055,-0.08086871701395107,0.07300133241206856,-0.014015682476645277,0.6326613672998994,-0.21229156467936744,0.9242292896701955,-0.10050268920171156,-0.2879104934791277,0.6394383040906042,0.7597797478837096,-0.38816728225381847,0.42704842137229243,0.8442172258021922,-0.39457193795487466,0.5535973004290102,0.4605561841778381,0.1875404298065106,0.7774049546297191,-0.2268402839375502,0.7096442153178308,-0.08728479742010657,0.08923310354886996,-0.20907667309708894,0.7494485987236454,0.25651097867719264,0.1881823190039855,0.5021263863187795,0.5033424632918665,0.43886365171118413,0.6154652116082117,0.6918940505903309,0.08365223508951838,0.3841765648350025,0.3135517455212203,-0.031248846247543836,0.6905357906860798,0.6387812793800735,0.08365405877347058,0.4401900667332802,0.38089610312825234,-0.1305441492206282,1.0,-0.17509210996393398,0.09890366863656047,0.7294859224635294,0.10219623416681022,0.6353936877825842,0.34065258107257607,0.04830013909829312,0.029524900474672596,-0.03508117343262693,0.08145969933506497,-0.008730989488211728,0.17042222590795825,-0.1234669916852111,0.24757698249178808,0.4609358364805477,0.4840690075443336,-0.31712215011459155,0.041751141662721786,-0.011562473982259455,0.6297087042158894,0.4915781832447432,0.07601985683041634,0.5807021187051279,0.2900721343127561,0.3186052211395774,-0.38919202074757026,0.4945359671259645,0.3398685092673237,0.3648950000249505,0.5768432136146338,0.6311495857655289,0.004135616927161518,0.4764429407224251,-0.46383038247019653,0.342290534368657,0.41355473934558146,0.7616259313463231,0.2642222668577499,0.37706440659202023,-0.13865588158891806,-0.006706346170649273,-0.05594393433881163,-0.06495808610612612,0.4515854783646851,-0.06028925784445243,0.1790908191361845,0.14172791751194297,0.021484180321261752,0.2208605628298857,-0.32850024049853505,0.8938294979751418,0.3544010401138895,-0.3026029942462424,0.6812936553491431,0.5880595112839666,-0.06397728438049963,0.5121568257629409,0.5462666295987352,-0.19026864795964085,0.09228492506977796,0.15575095599070102,0.45926270802419933,0.21056860712825543,0.4799603100509526
Temporal_Mid_L,0.07200738451745223,0.07098299443060957,0.10399787501316647,-0.11459836262372426,0.5875488355981132,0.25579685319918416,0.2567725456769908,0.30641227032017593,-0.06838294550430288,0.12987048509691507,0.1176520448521965,0.19014153330201553,-0.03270140055495242,0.5495139340196593,0.30235898392209687,0.19504975776847397,-0.21960861558286435,0.485285975203955,0.323331788313796,0.690577110398532,0.4629684030110134,0.008663363902069812,-0.5526203972619695,0.8123248054360844,-0.24282887024306327,-0.030398200761457897,0.21404769811974353,0.15519311420284634,0.020366192418861912,0.622404051218254,-0.44945486766307496,0.09896395539298644,0.22795915396423508,-0.42589942310840057,0.29226723578580555,-0.4246225117383913,-0.2182721747626235,0.677329331889913,-0.5927523939261893,0.4653352109438253,-0.06720713545788705,0.557179510848052,0.30787354295533575,-0.24594799248206778,0.15851993697940753,-0.6569052289136852,0.24433323574121643,-0.20820542831945874,-0.5678577685176391,-0.22580212618549114,0.5767649555690512,-0.172945638724835,0.0923343745104599,0.5645200052204189,-0.6527736560159582,-0.4250635336359857,0.5602479021106348,-0.28675400131110174,-0.37497247601313277,0.1846438969555859,-0.17509210996393398,1.0,-0.11201597818791978,-0.3626559287552173,-0.021669470707159997,0.02706940185347298,0.20494560540391302,0.6830085233219356,-0.12313238984333574,0.5896950219704025,0.4980318984755134,-0.3455532021165854,-0.20815495625044542,0.5918293357436168,0.40273259700223796,0.13813379605618686,-0.23063359473776146,0.2355148931634402,0.3927669840208555,0.4693023786319157,-0.41099756502667467,-0.16105230532065026,0.35287604630121044,-0.4455187887658502,0.13668675831468796,0.25939084760690767,0.3110241978361841,0.19334392484737442,0.17181263764784785,-0.046732974298559486,0.1124246574648845,-0.24609595939214896,0.9028139482339524,0.06011169204725744,0.252217893237155,0.01881834820844008,0.14966316073228458,-0.28439138423529164,0.44601329900067643,0.3424063510776333,0.6487170154211833,0.19711063208757373,0.40293499837050195,0.2944875123904917,0.3334280301969758,0.7308104269299001,-0.3289063108285625,0.09374677556342297,0.26204399843920756,0.35623480059198404,0.6179482746138409,-0.20697908434114284,0.38298634962710804,0.2608221770205748,-0.08882796239594296,-0.03940450594503594,0.1927860495412271,-0.5201205276645327,-0.048536004342765025,0.29725332262534526,-0.0939327294409985,0.40553118825275325,-0.49516327152693074,-0.2568986092427786,0.1438087111674059
ACC_sup_L,0.04155185548743573,0.2903439966201815,0.2973657861066558,0.4317433535266857,0.19874174588770985,0.34669324388043427,0.36837732421463815,0.1628775796490716,0.7798378718598457,0.5278650179115678,-0.07564578477990203,0.21721148691286804,0.2573154955877687,0.2645653420764255,0.45241684769731993,0.4606078364101271,0.20387573200637274,0.10887029934733836,0.6650606180546632,-0.25102172088756214,0.6161906771499004,0.5029323831515733,-0.06648055196642925,0.1082532870877638,0.02846018098617069,0.29478295704965995,-0.23779463263024175,0.4680722751106026,-0.18967953827135733,-0.14869008255481342,0.13309495857283993,0.00636625252019727,0.3015770246385322,-0.21107170396800165,0.30334114799216494,0.27871377103548745,-0.011444063133360003,0.1579089262954482,0.24971914075451881,0.3181476492784498,-0.3113596546846938,0.5509655677984411,-0.13054663598625074,0.7880747210641759,0.4398362741929236,0.020650919739571887,0.30493608909847053,-0.1414457581379269,-0.06897256170406518,0.21135406354201516,0.386367114520333,0.18626129220333654,0.1801771906819935,-0.41691800557827696,-0.00960320294228136,-0.12742795697465018,0.5584330343019922,0.2451125998114404,-0.29092406768702456,-0.0498204548652162,0.09890366863656047,-0.11201597818791978,1.0,0.03364505774796702,0.25644344101127975,0.19327849514927412,0.33283418761985917,-0.35026607780521596,0.5759872138466543,0.2646935241575774,0.281124133898688,0.08372752524010524,-0.47536023357726215,0.17286450199530462,0.4356629417613092,0.4651175601913902,-0.021000799611382966,0.07593560985974614,0.40646515243759995,0.4271799265715388,0.43840973171977243,0.08334959988106316,0.5082820130727738,-0.13903604031705846,0.24988196763798878,-0.3589162983808842,-0.3117897497775506,0.2003951388783201,0.4808834357994228,0.4136376719682609,0.20655682234826128,0.35007178855013416,0.12940161953660012,0.33738822900495524,-0.18800894106563218,-0.33298216894856536,0.5533845811901736,-0.023358539514145023,-0.1994795248425309,0.46877811635122946,0.21499839186513606,0.7185240764776604,0.3492291268392212,-0.3324236166189834,-0.18131690608519613,-0.34433974669883194,0.22313799173797805,0.27217422704963495,0.548424358137932,0.37613474827173415,-0.2796843983579706,0.17537456572434237,0.038659972459411156,0.3665627440584893,0.16619641075484287,-0.19699883062422538,0.3883273538171766,0.052076566468893616,0.05813934371785113,0.06365044013132776,-0.012506027009952288,0.4499350289092515,0.3789766944084955,-0.5359528932528722,0.5407823825676973
Fusiform_R,0.12023047147908292,0.6112524805684849,0.5218591888614605,0.47524014932779374,-0.25230944790283494,0.4228681211311019,0.10201265370218565,0.02833373273475635,0.23341693078534845,0.3368346242539526,0.40127836121477833,0.15083352656004895,0.20400991085148815,0.1924523434755902,0.0551334328455494,-0.012419825799721293,0.5307685974818083,0.03284142912657596,0.1377692271371587,0.03955205863289297,0.0666990839397166,-0.00030830073027266305,0.6455898579785331,-0.13446072831660003,0.6916332511292366,0.17629614799865348,0.030417710802984693,0.24364980129382596,0.7080838487408837,-0.1905960860143445,0.26832525425798615,0.4371841017649687,-0.1426710893506295,0.6978470253068404,0.03629966586997651,0.44150172717172187,0.6692702060764358,-0.12459274618378798,0.7570894106630701,0.0588849195026212,0.42587798982369196,-0.339752588857331,0.42561278520028184,0.074648889330764,-0.2111883253595,0.5669537369670348,0.3660066762121587,0.3222583722356281,0.6785629507678897,0.3862371485413418,0.10391164140686708,0.7536246060559387,0.3741180758564682,0.16360837463138816,0.776829724986314,0.6393998908193096,-0.06831182632294659,0.1522279092731733,0.5980334794795977,0.28261292267319227,0.7294859224635294,-0.3626559287552173,0.03364505774796702,1.0,0.4472515055497913,0.6844056061805721,0.45382662780942185,-0.04526025223362287,0.26253783714371537,-0.10787574048082503,-0.18770786373814272,0.44608086860341273,0.42632575906049747,-0.3343292556160409,-0.06186838525977737,0.4908701015201299,0.4866884699386961,0.016376369551877767,-0.17347130411209935,-0.09151035953292631,0.42956690358727634,0.6324762346909674,0.008569488433725453,0.71218225730441,0.18751298277626674,0.22959852191577923,0.026566774885153323,0.005280738456834267,0.2954492749191833,0.4821098617874299,0.6543915817078735,0.6182651396736557,-0.2564610068672923,0.2903509491785618,-0.03986116724563399,0.20395703936998155,0.17713819187104632,0.5777031381948017,0.2071146969927621,0.33210597869377223,0.02027141949504194,0.14187439215836242,-0.3180842551973117,0.2637613940446987,0.16697120589075773,0.04634077622404344,0.5038435935404398,0.19990333808178787,0.08577374437408145,0.2650007203122632,-0.10749873575074094,0.6533212563514562,0.3301174265871302,-0.1535708019807489,0.7064168873530935,0.5548931223964287,0.038747981285002446,0.41490486434371765,0.3352686773224102,0.12849122351718573,0.4710164367330414,0.31025636081221714,0.29632979452268343,0.47340241713355474,0.4898683985255224
Pallidum_R,0.5134123932660775,0.26126490208035663,0.5772423859748371,0.11537879632492178,0.420187663552092,0.5585690979266282,0.48629381725206905,0.01047146068053439,0.31673461984347817,0.1965264304384872,0.6399957602078696,0.5883710319129801,0.6346583351474836,0.44323888504189923,0.0009190890221596928,-0.18538308848369245,0.45928337767147026,0.4513413625207649,0.36629357416178165,0.22177725596699,0.41986709134594086,0.37810894202273726,0.07441020380101815,0.3116151642836127,0.0662761097977397,0.5166023286094427,0.25957330433319986,-0.026431801009652894,0.16309508761200278,0.2429870038288212,0.06642140962056502,-0.18996742602299196,0.3015016145127192,0.19198628721201424,-0.16625769371592877,0.5584907618092347,0.13133783953552522,0.3730891803185373,0.38181566436230885,0.5392203800507857,0.3944279327622713,0.13226672357882707,-0.08900257580736683,0.14926616820716296,-0.30478945716768757,0.2838409296277341,0.31118435294523134,-0.2515991628647117,0.19090743038163124,-0.1347124188251176,0.36257689884637406,0.757170619504252,0.35501175104286153,0.11716647577160837,0.24771673023211507,0.14747086790455505,0.3249699531178428,-0.08658907624084965,0.3330747967881942,0.6039006561795375,0.10219623416681022,-0.021669470707159997,0.25644344101127975,0.4472515055497913,1.0,0.5690519383225795,0.6178526453475497,-0.14754641022325485,0.6770403188700381,0.15060975437534127,0.053859810742306106,0.5938107453560332,0.22915365496110185,0.010640424799533433,-0.015455469289768249,0.4135681262986476,0.029931090553607837,0.46743864137291513,0.04943643626694935,0.2999742627421387,0.1307254108169574,0.28323257799212037,0.43773739952573065,0.27742390367896946,0.3511493548130301,-0.004308341459849429,0.39353665574698354,-0.11100263252664322,0.43408727095711086,0.5035605317864716,0.3970058356783051,0.4731456508422224,0.05867017224792401,0.0728161424923473,0.3639743098547027,-0.039245486286738955,0.13641750419468626,-0.011672284348635964,0.020509579126865365,0.46885640801040934,0.48269778902009475,0.6053272117942293,-0.15498163294160605,0.3780832047690942,-0.2018801865368464,0.19522649714566856,0.6463622519324809,0.39082494898562586,0.6247193206477575,0.4050666885043412,0.2727878630929119,0.07827518392018172,0.2835676887751569,0.4189125384351105,0.3086398607965169,0.11510564911853423,0.30285706797316425,0.07980079624712313,0.053003635092510305,0.49280893193683306,0.52908684304423,0.595634892238306,0.10274452012136703,0.24896413121556382,0.5879137316089703
Vermis_4_5,0.11897125973148966,0.7069175435439568,0.7724758244440229,0.40205494897027133,0.11281185588108589,0.5807313511347295,0.28417644012367327,0.15960366256479053,0.3724479369355242,0.4848058959592399,0.35121310101987463,0.3086632918702197,0.25041147999162167,0.5489308713801939,0.24236109812318937,0.0439923057125417,0.32174778876786614,0.35869163484556804,0.4709979304942122,0.24744699507170717,0.4192843447073894,0.1734632568757461,0.1940610445306554,0.23091507886440382,0.49018080444489454,0.31462258731315307,0.03906262706107936,0.35051115348331496,0.5896957966185571,0.09611802643707601,0.01687899279566556,0.3495704136534526,0.13088127603090674,0.33319920098425987,0.10619287998889115,0.24333658195273788,0.3396970048299297,0.3005617623000321,0.522196200393294,0.2638466779291405,0.32224992651877543,-0.0046418855236110244,0.3262914929852058,0.1416674493869956,-0.09171030525862625,0.2514726039775672,0.3322523563103266,-0.026500911966768494,0.26370171852430085,0.0679556844334602,0.4088526336801044,0.7655311479164186,0.45722044512676996,0.20083335046623238,0.38238550037463986,0.28191618292208703,0.32249010674487094,0.08574498385138123,0.2872270124875953,0.3311000339742257,0.6353936877825842,0.02706940185347298,0.19327849514927412,0.6844056061805721,0.5690519383225795,1.0,0.6674764222488777,0.009468772897477017,0.3174163185841457,0.08644169343872359,0.14315106747941864,0.3537635742988551,0.23439008400687028,0.03425851418588517,0.07236027293840927,0.544891164339906,0.22715281224155776,0.10950172645327963,0.0475424615498987,0.2060172101549662,0.2881164981500026,0.42474493005528263,0.386660917116381,0.3533059532634371,0.3324159253095194,0.20416359769091694,0.0724097400338688,0.11299055056465895,0.5446748096053867,0.5527938894664556,0.8232090830188655,0.6689813227379641,0.18710590882703088,0.46868138685687294,0.011241816450570107,0.00950049194425769,0.36862316959702135,0.324655068244921,0.27584134173173674,0.5925194782036863,0.37078215769283107,0.41746968106996374,-0.1434328526521272,0.2700990782496815,0.1463417474364726,0.2271645510719005,0.3226754608147056,0.542009580048575,0.4796187709167849,0.43404410684806793,0.0888279636852479,0.5321271845847831,0.4397931605316631,0.03912597841550908,0.8123924581625651,0.30096881165844225,0.38167046402691757,0.12334632738667689,0.15088455824054134,0.1994827249673711,0.39514455913303,0.6413214925010092,0.1280770672183457,0.19765999200896658,0.7516337957719106
Cingulate_Post_L,0.3812798795084943,0.46877700347828666,0.7676792944243256,0.4054904762107241,0.383746957617759,0.734694057035048,0.32211364101013956,0.18788281755316735,0.38428155040661643,0.2859200004093141,0.2214480816566823,0.3253825056721758,0.4442060979817326,0.612480290967194,0.15995407426175556,0.08394685566739009,0.44847405083741904,0.5495831488784748,0.5134230974078335,0.32458449230396796,0.6387295100333563,0.24769835044900065,0.09392088242200983,0.39691854531961357,0.2826238977820435,0.3359704929198651,-0.02321295734081003,0.15320204449647398,0.4605799819951538,0.3437869033011359,-0.05517786772536168,0.10825978609963235,0.2955586950419425,0.25294945665321683,0.053108800572426694,0.21091040686840798,0.3551558917759127,0.3011154763097576,0.37158991988669654,0.5682504517698399,0.3240242442155281,0.263334441851445,0.2382227690788742,0.17470667561615028,-0.2082736923745854,0.11180904328561556,0.534238899769211,-0.019109385905204397,0.2027731165857361,0.09796039685803387,0.4960954217842307,0.6236490801692602,0.42526901947517537,0.22714054964586058,0.22703115125968304,0.25880794938055784,0.5657202300248961,0.18158156233184922,0.1483203567633794,0.5051956097437011,0.34065258107257607,0.20494560540391302,0.33283418761985917,0.45382662780942185,0.6178526453475497,0.6674764222488777,1.0,0.11723052550043724,0.4575830902405779,0.3515004578471863,0.2682561831617948,0.21357357070291544,0.06645653431169943,0.10072562544302842,0.2954187739672827,0.5724929403140897,0.29629117919397047,0.15085599484388285,0.18188109346798248,0.4618253261246308,0.20681046938695488,0.23348901064194189,0.46184812322428104,0.20746025020693848,0.5308003906772164,0.35657189626930136,0.05012770069796708,-0.016428993768483852,0.4904185890561316,0.5590593392480931,0.5695287636902918,0.5237639138107917,0.3426055506600264,0.24829793489462934,0.08327350854342883,0.2046272177423115,0.24241522551752084,0.14629168754312025,0.3052540568272323,0.5140384367616312,0.5042662759152693,0.5741217005449784,-0.09521398373647172,0.2701097601860514,0.2065571529290602,0.32653616444588435,0.2239552816604686,0.353925724347111,0.5575106581448207,0.6475603628488467,0.15174927313327996,0.30855892688709663,0.5842006958115095,0.18240601314053775,0.46691819492436154,0.3837248799241957,0.19014648841776696,-0.003438237280824131,0.3298335475836667,0.27062826253485306,0.35407451842376125,0.7597707423306203,-0.03136330515096631,-0.02281511970736662,0.7220790804600252
Temporal_Pole_Mid_L,-0.0430270199546717,0.09054596222093156,0.019454730159898577,-0.02265658639580186,0.1602959919159424,0.2159237865010027,-0.016207333423634153,0.20206904915330925,-0.2761396749601892,-0.010660996472882557,0.015662662954879277,-0.04584238819467226,-0.13053543932828485,0.2904844343057189,0.03655986578951331,0.04909848456506446,-0.11849774352289502,0.3210386047693021,0.02207964587403187,0.6678661895431569,0.17688743399529508,-0.3292407493032517,-0.1532907720664144,0.5941250860144986,0.032824161579356276,-0.13828769640900845,0.11432272580959221,0.11037088843810888,0.3239659318875643,0.4716847961179878,-0.29937428747262995,0.2708370128378579,0.056597845862638926,-0.02529797328028488,0.15449014359302096,-0.46315130818394556,0.05002132245678457,0.3085725545898741,-0.4007546681395171,0.15370076796063167,0.09925127402289191,0.08211151100591976,0.4398004881850812,-0.48367907977283714,0.10167326747523574,-0.42568836374647756,0.1263641450335945,0.1947142740583628,-0.22023161430027427,0.04752339945247719,0.3741455160521818,-0.15608936789070046,0.026382471846623755,0.6949128390457578,-0.3239109610328165,-0.13382780419373416,0.17250731733609873,-0.161758354516668,-0.1471140411303996,0.06252083543816368,0.04830013909829312,0.6830085233219356,-0.35026607780521596,-0.04526025223362287,-0.14754641022325485,0.009468772897477017,0.11723052550043724,1.0,-0.35215122114877434,0.23550509881521817,0.2874569981606736,-0.4094093769001453,0.06738395943322131,0.19036344232036406,0.305750250407523,0.01699811353373766,-0.024156215235496735,0.0006000772947336644,0.07829096300664304,0.09131728066028273,-0.29972895849334463,-0.10579647486406288,0.030122892534578106,-0.2599904141429387,0.01386393624980724,0.4838456740271573,0.2488731339369286,0.04915265003584737,-0.007567734967896315,-0.1320265481660965,0.09392124657686247,-0.28031351695863693,0.5444430000636923,0.09312187346278868,0.13953643927531897,0.27678209242525176,-0.06807331194706631,0.1241553967271003,0.41127871845562375,0.15872757847247568,0.33725855556308343,-0.06494095493347754,0.08497060921751529,0.37342505434245904,0.40897119745462396,0.6661873868544705,-0.389614937257136,-0.026245571153456132,-0.0934436653184624,0.24025243540636057,0.5421921672069024,0.06293357246751213,0.2728205631919911,-0.047473879863478466,-0.0008311158858841631,0.2525719082436327,-0.03771030264095791,-0.26308946673101363,0.06950854456666969,0.08691147836945035,-0.060798134655889895,0.1623523522110932,-0.4195594548708988,0.04454089153551808,-0.03980800500204249
