,Occipital_Sup_R,OFCmed_L,Cuneus_L,Calcarine_R,Fusiform_L,Thal_MGN_L,Thal_VA_L,OFClat_L,Temporal_Sup_R,Frontal_Sup_2_L,Raphe_D,Insula_L,SN_pc_R,Thal_MGN_R,VTA_R,SupraMarginal_L,Thal_PuI_R,LC_L,Olfactory_R,Thal_MDl_L,Thal_PuM_R,Thal_VPL_L,Caudate_R,ParaHippocampal_R,ACC_pre_R,Amygdala_L,Cerebellum_10_L,Cerebellum_3_L,Occipital_Mid_L,ACC_pre_L,OFCmed_R,Precentral_L,OFCant_L,OFCant_R,Frontal_Sup_2_R,Vermis_8,Cerebellum_Crus2_R,OFCpost_L,Vermis_6,Temporal_Inf_L,Temporal_Pole_Sup_L,Cerebellum_7b_R,SN_pr_R,Vermis_9,OFCpost_R,Temporal_Inf_R,Thal_VL_L,Temporal_Pole_Sup_R,ACC_sub_L,Putamen_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Hippocampus_L,Temporal_Mid_R,Parietal_Sup_R,Cerebellum_6_R,Thal_AV_R,Rectus_L,Angular_R,Thal_PuM_L,Rolandic_Oper_L,Putamen_L,Pallidum_L,Pallidum_R,Cingulate_Post_L
Vermis_9,0.6914803486411805,0.2657571500677774,0.7622642932851658,0.8207574835863672,-0.3414243917939381,-0.1067905291841483,-0.006350832385923975,-0.29994877421900584,0.7166178326068255,-0.11927470676948221,0.4648937357608324,-0.021047666376694016,-0.11320576697252191,-0.202734748981426,0.2506044042117405,0.1504190807718147,0.15467591511958187,0.468531672064383,-0.23769105449359473,0.04897120447759406,-0.17142298687357124,-0.2965135206024457,0.47023175926031613,-0.02582786046239341,-0.07212461029411567,-0.013803760668886647,-0.072096468083634,0.40650041499431855,0.477828052186635,-0.20017034384149954,0.34031387010814107,0.17564532987076578,-0.33364947858379285,-0.1670323844948037,0.1261524986586974,0.7260137901831675,0.7845365609536928,-0.3435705215666778,0.7138143819247287,-0.015570789802916546,-0.3372160723375391,0.8409569072750246,0.16252017019021686,1.0,0.011164448267471738,0.7446107264807986,-0.4601842934029577,0.6944493439701338,-0.4435258279428,0.06760423352999491,0.5411058725610569,0.2892967383512603,-0.2309275404679041,0.799095695475722,0.3569349321145023,0.8963179816296949,0.12108371602752334,0.2285551434778953,0.7758722808474342,0.7661344134346167,0.01547826290943799,0.1978676206123146,-0.020152462817641874,0.13133783953552522,0.3551558917759127
OFCpost_R,0.041503074893433835,0.7107469850178931,-0.09705752909348586,-0.012127768466218351,0.29984042897812613,0.38350913678773485,0.04495118191835397,0.40844318973228866,0.13786594106518255,0.2952797159259313,0.19218525464385586,0.14732985451338318,0.2922875642047875,0.20400759703770643,0.3627803207909787,-0.04340566427219714,-0.020587697118037877,0.32206837947541533,0.7350020404175993,0.5814072226495657,0.3363919260643842,0.1363037291279818,0.17122503687912527,0.5029390301046924,0.6729622376545097,0.406880402503396,0.0762480420716302,0.22940537764276603,-0.02944804891220379,0.6487620113421934,0.7771941032929697,0.03763144846230279,0.6306780864193138,0.6760804850076698,0.3229088038147893,-0.0030171553649119805,0.03795943429380234,0.7040673641454509,-0.105743914000296,0.3862048366872583,0.535607610011046,0.0697890183910146,0.16356566067597456,0.011164448267471738,1.0,0.22531666179324625,0.38557180659658047,0.3965971057790293,0.627811446387818,0.30212823649761794,0.48267842768914543,0.2739829117763105,0.46681257719173663,0.1370246209061849,-0.07016078232895943,0.14284825470801496,0.2632070471528329,0.6837040666487306,-0.1462089436456943,-0.2356487148215216,0.07164923610538736,0.18196406295074735,0.4323058498980024,0.6399957602078696,0.2214480816566823
Temporal_Inf_R,0.7616441149364999,0.43454000849010066,0.5415982603258237,0.663788783874303,-0.49766045988018376,0.04785004670679948,-0.30934304811231317,-0.36469097373319315,0.7746727128821388,-0.3548691401948236,0.24366598483815374,-0.30064022749907116,-0.19578275784302673,-0.14598945651529086,0.4535379509835698,-0.23162314108237503,-0.06996509746447488,0.48989001695889395,-0.0715956912169696,0.14691880405600358,-0.25776655893669037,-0.537004524329386,0.3420449136084471,-0.030572780274716216,0.047924672899783534,-0.12306339989214654,-0.21865801955799422,0.1860647642360577,0.4197446003352214,0.005421053378154874,0.5519041295691085,-0.0008005160691821643,-0.1503761809332276,-0.1077056654883745,-0.1359934374584833,0.673919347796317,0.7995686300995956,-0.20739498548264484,0.489190411941807,-0.23706022011791503,-0.40836531864103287,0.8922058680871192,0.19187138259114783,0.7446107264807986,0.22531666179324625,1.0,-0.505887880004873,0.8822792002987153,-0.21600753366449615,-0.13309932027552554,0.8421218285366385,0.14003548062440282,-0.38330953882161867,0.9521162832098405,0.33359443594443433,0.8096800954259485,-0.04302973770172577,0.41555409974981194,0.612501983121519,0.42648814397172774,-0.3128141168910214,-0.05946954158430433,0.053448221540469625,0.28007398547685985,0.22984168663354107
Thal_VL_L,-0.6861253569397412,0.06813633708320303,-0.6160799819647627,-0.6086309333201713,0.6133099139772318,0.5851144279179877,0.5508332204211811,0.6479271049950667,-0.4079146115260696,0.6364068654998137,0.25238372676247134,0.6246529721305046,0.6030457536884756,0.3372907333183663,0.11510013459215185,0.0819562257146744,0.010508876819007138,0.025430575439438507,0.6554227723676491,0.5881956371335276,0.5958970897220505,0.6562752279595652,0.1663324268839048,0.4955798596217404,0.478928999990659,0.43517434502538666,0.4148795420007896,0.019347742385035865,-0.4899447422367664,0.4481857903350697,0.06789425014161075,0.013985371529085891,0.5456933658610947,0.6065226160892624,0.40724404791589763,-0.4924204625435678,-0.6382567677650998,0.6763086344530133,-0.5821949156499261,0.5183837526018227,0.6549132434197165,-0.5971414547505963,0.2315939969787156,-0.4601842934029577,0.38557180659658047,-0.505887880004873,1.0,-0.33558042901540597,0.6555596935687606,0.4782771430576254,-0.33394648187562254,0.2946022898062236,0.8049596975577789,-0.5906034271797962,-0.4792536553167351,-0.48952307025021913,0.5018846511597362,0.1233145604251217,-0.6605861671406434,-0.5594935926432504,0.5338620461002089,0.4751603487945037,0.5094581455014799,0.420187663552092,0.383746957617759
Temporal_Pole_Sup_R,0.6783700610915256,0.5603464576709268,0.4636009490176705,0.62976879696536,-0.2757215173715185,0.00031737606888982903,-0.17726970567393227,-0.21132105030596132,0.748957546904692,-0.16908170233182104,0.3448439376456917,-0.17469883060986194,-0.16931008744908707,-0.0900498028285118,0.3797226719934954,-0.08938317204823662,0.04813830726411525,0.5084999327203612,0.09464318372295287,0.2173400134682728,-0.17647587276293816,-0.30259489577584797,0.4494832631084244,0.036316696300461575,0.21844006523583623,-0.016959932520710114,-0.05327005930018196,0.2833194006416182,0.3805860056350673,0.2084808777349647,0.6397381411187124,0.07111344227866936,0.09782623060811188,0.051496597217009075,0.03819679166398213,0.4943673773784279,0.7318518390745117,0.034711078711822586,0.4124163215240493,-0.1544177869349247,-0.2601758910940529,0.7820792240493137,0.1887900508553495,0.6944493439701338,0.3965971057790293,0.8822792002987153,-0.33558042901540597,1.0,-0.047003559267114824,-0.09044395737159866,0.8386881225290513,0.2151750309779646,-0.22662245657993638,0.8738504091397231,0.2900765747502655,0.7610680756246354,0.058710198945992394,0.4920820823860942,0.5829899686189971,0.39062826797902106,-0.21064462863556313,0.06652969282940796,0.1134792456662163,0.27742390367896946,0.20746025020693848
ACC_sub_L,-0.45624086760180044,0.47798575883768535,-0.5769486135452436,-0.5374476101593411,0.32114000727296566,0.6019937235989793,0.08359734587617829,0.5549691191974034,-0.28816068217313384,0.38409232185850656,-0.020299678261966964,0.1955416003252086,0.4020855335545457,0.13735190540563919,0.4070909207032127,-0.2842800943654668,-0.13739823940545562,0.1002165546742948,0.6430441188654016,0.639241351789409,0.18333050268564932,0.1838250897547421,-0.0035954680119755396,0.3431422748566638,0.7659090689900566,0.5773666197050349,-0.02044979648570418,-0.12589756214307066,-0.34776820044259327,0.8493335252045884,0.4020579502483539,-0.39592832534684247,0.8369749213492413,0.49174064495716063,0.18749819778424126,-0.31358695754882726,-0.3354287777670202,0.8428718507922519,-0.4289467940663268,0.4418968617750952,0.7659161545605779,-0.3614594146280354,0.14473770284016022,-0.4435258279428,0.627811446387818,-0.21600753366449615,0.6555596935687606,-0.047003559267114824,1.0,0.08152683924096431,0.025346555264427462,-0.01655951638717556,0.5961545202749987,-0.3278785336317249,-0.37159664365743134,-0.38362151883227247,0.12969044765700372,0.38646989681042326,-0.5880656060701343,-0.5610151167800912,-0.09084177974104807,0.2496345777083923,0.49666036274723147,0.3639743098547027,0.08327350854342883
Putamen_R,0.01832748831731851,0.26650839511355756,0.017952170136768725,0.0019705917469462083,0.42537717656119833,0.30534818616681264,0.5930731847768517,0.574949178806466,0.260175783408991,0.5212993518026987,0.23062928226177704,0.6904803515746918,0.3599943846868205,0.38120519414532666,-0.019329758052516768,0.11316640042527797,0.3025606773718284,0.3236653753124529,0.4443437997115209,0.3407921970642632,0.7650866550587228,0.5247584007255758,0.5736652702904618,0.7090065549811857,0.05307744340261801,-0.03183430963877535,0.6562882484317621,0.37208124387126207,0.103242856871795,-0.07796743111290115,0.22727203662333967,0.3868380664122645,0.0749525468190057,0.3930989883339907,0.6491462712186042,-0.14350516246156056,-0.11395789445264219,0.32253310697524695,0.03627424680392096,0.09687042041273264,0.14132609043228572,-0.06661937210028468,0.32032456055942504,0.06760423352999491,0.30212823649761794,-0.13309932027552554,0.4782771430576254,-0.09044395737159866,0.08152683924096431,1.0,-0.18746520615328555,0.6845281820959356,0.503402281733118,-0.04282813046954753,0.24568561187911006,0.03074142625390611,0.6731473758353981,0.44878939715587496,0.050923955833119414,0.08855363152352144,0.6359951573938174,0.5500717448812389,0.5730250275074165,0.6491239459272803,0.5531666535476968
Temporal_Pole_Mid_R,0.5962688029747351,0.5346153272652866,0.4058643657312752,0.5099548470182101,-0.3066420407929493,0.10545055811872872,-0.2553940464895258,-0.23669603164621839,0.5678821737095129,-0.2602121652302079,0.3092755043944891,-0.3167043552438082,-0.0648440437434917,-0.11579775438285525,0.467102628399933,-0.13594148755697855,-0.17552792572723203,0.45712964375386084,0.1003995297082128,0.27630229690747987,-0.22590132215264538,-0.45162221951858883,0.2745848022982787,-0.041736300506883116,0.2448006747060112,0.054623301823612844,-0.21809534111742626,0.08832220494510477,0.31147254559355997,0.24376422125220754,0.602117334704182,-0.07353164608581583,0.09682152594949461,0.04554263444776685,-0.08818741508122468,0.5715792555284839,0.6427386631130341,0.027912255009895127,0.2288439731487909,-0.047397441007113836,-0.1386892837666791,0.709387628124464,0.15821869474201855,0.5411058725610569,0.48267842768914543,0.8421218285366385,-0.33394648187562254,0.8386881225290513,0.025346555264427462,-0.18746520615328555,1.0,0.11031596711746018,-0.21088946911081827,0.7761478496230974,0.17694532943813035,0.623613168049465,-0.025586750624449064,0.44681818851137767,0.4205855908051347,0.21723585641283674,-0.32703873726069194,-0.07111767699968158,0.09234104351934515,0.3330747967881942,0.1483203567633794
Cingulate_Mid_R,0.15985559816102635,0.2031333861136578,0.28433104436009954,0.36852578315492107,0.49479364762274186,0.1816492272465427,0.5377466715288176,0.2567971224218916,0.5031083973296323,0.6583956517364556,0.5424975752137867,0.6932595195901294,0.4298448081571767,0.5356779911422322,0.10594240130290507,0.1764327156981508,0.4929076889914403,0.40537872925313667,0.36507250841104666,0.33778188744699,0.6465625466690162,0.34829102515335064,0.6296587450300026,0.7497594972152214,0.12837203417574694,0.10209853633018441,0.6877622737588815,0.6493509810484833,0.06582782492212695,-0.011591180682179333,0.18054139415257897,0.49742689009905156,0.016387359628983775,0.2991458602271554,0.8469686287710809,0.11444820170568709,0.10521575509044656,0.20547532947397595,0.18183260290219558,0.15445019126550272,0.062162194656068044,0.13097621584269675,0.45140365178266073,0.2892967383512603,0.2739829117763105,0.14003548062440282,0.2946022898062236,0.2151750309779646,-0.01655951638717556,0.6845281820959356,0.11031596711746018,1.0,0.4870247773454254,0.2389146561242396,0.18085318859445532,0.3857738128225296,0.48386575455920094,0.32632253711408826,0.32640942810851015,0.14938088724993334,0.6150197699910894,0.6379081813901334,0.4255790610870458,0.5879137316089703,0.7220790804600252
Hippocampus_L,-0.5533432893602397,0.16847234501566516,-0.2934525151405407,-0.29461610359586554,0.7601212545107844,0.505280038483963,0.5419806320689291,0.5812334665693987,-0.22988266130575516,0.7401984109244039,0.32330176078272627,0.70271594112233,0.6342445622985725,0.38872550091343566,0.24150761298732532,0.22561403902844207,0.2261059615787553,0.05170559075341251,0.5359069198214974,0.5919287486383569,0.6003211002731642,0.5596924000289083,0.1767602528565056,0.6449839171045503,0.506476188172321,0.5427368340087605,0.3991457166163152,0.2770468094377863,-0.4393128964363385,0.40768079682179786,0.10207687065800178,0.1576589744700804,0.42478530601772346,0.4608664339374551,0.599340061051949,-0.25125797244292775,-0.45272092488335836,0.5930818699178503,-0.3240455473202955,0.5851842141907605,0.6678142747957431,-0.4368228891342624,0.2074880877156701,-0.2309275404679041,0.46681257719173663,-0.38330953882161867,0.8049596975577789,-0.22662245657993638,0.5961545202749987,0.503402281733118,-0.21088946911081827,0.4870247773454254,1.0,-0.4241187499630577,-0.4036161953972801,-0.2127821297543022,0.3490758705540301,0.1940651920194259,-0.3872152669028924,-0.3168419416374963,0.5565481855519634,0.6305182453183048,0.4560137513143726,0.48269778902009475,0.5042662759152693
Temporal_Mid_R,0.8695480272430052,0.44680290391399086,0.6531075174008393,0.7704123125280224,-0.47205318133373675,-0.07803180681066552,-0.24756007261478988,-0.34718635295216516,0.8866314716262987,-0.3094737275577577,0.23062525969006603,-0.24422381549567374,-0.25363041340908415,-0.11628506059611604,0.3420700012840353,-0.20670269071095887,0.07306598738831076,0.5097154297549032,-0.14442788572120235,0.05838921705767507,-0.2155799516015883,-0.5104410544097184,0.45574546068483746,0.013444910188873086,-0.053284835211230556,-0.21844101706344518,-0.09778524961982644,0.27982767043728274,0.5447526155710771,-0.08690646032726393,0.4925790265655395,0.058850752365761795,-0.21312043972865272,-0.19016024742598825,-0.008151207934028563,0.6676756945163151,0.8661665909682638,-0.24682922305025573,0.6059160146485204,-0.33675696852010467,-0.49275422682476,0.9195923133858603,0.20682309984001912,0.799095695475722,0.1370246209061849,0.9521162832098405,-0.5906034271797962,0.8738504091397231,-0.3278785336317249,-0.04282813046954753,0.7761478496230974,0.2389146561242396,-0.4241187499630577,1.0,0.500760703957712,0.8494792122504797,0.00523782740536973,0.4353257540321614,0.7773437539425573,0.5778293024689116,-0.2780976796611043,0.006480119390334458,0.056483385378423914,0.24771673023211507,0.22703115125968304
Parietal_Sup_R,0.7281994319262044,0.32947167091044427,0.5598939216907307,0.4781649735087857,-0.26338879287229994,-0.321007952286758,-0.12196131815572507,-0.04655124857286959,0.5249706941066826,-0.1356095029321028,-0.15166103341255105,-0.1040971240154038,-0.28521312363612833,-0.03167200928747352,-0.12311701791077785,0.003493733612840957,0.13471633735788388,0.28413566547456676,-0.16297446880012859,-0.26003574782299566,0.08472171391867347,-0.14943100498710515,0.3491132844706548,0.06431720491394467,-0.3610154757960342,-0.5054461773134975,0.10747834296837792,0.1517715871429628,0.6756360227529941,-0.34175019132132817,0.23331162173663525,0.31962036580447334,-0.2687038134503981,-0.24643215947571032,0.14158225249671622,0.2203461610252,0.5116285880848721,-0.19810330262455123,0.4616867376045563,-0.49689493119869926,-0.4686456871797875,0.48918683246689654,-0.027712088933214,0.3569349321145023,-0.07016078232895943,0.33359443594443433,-0.4792536553167351,0.2900765747502655,-0.37159664365743134,0.24568561187911006,0.17694532943813035,0.18085318859445532,-0.4036161953972801,0.500760703957712,1.0,0.36273336791684113,0.08258787007449954,0.42899747096936064,0.6346473210171127,0.5025028458917904,-0.11519054460956879,-0.10582327971495288,-0.056586783861904126,0.10274452012136703,-0.03136330515096631
Cerebellum_6_R,0.7460865084369044,0.28864899721002313,0.7698892271343835,0.8874213595376046,-0.25687059967855574,-0.16609176442588222,-0.12115366544494889,-0.40803849928450836,0.7546037692270973,-0.06384747688277927,0.4295576565863313,-0.06835806503745534,-0.09355590606089874,0.0017763202546200233,0.2593377283533257,0.10379818648066964,0.2116282880581688,0.4781845711970498,-0.14057647024418388,0.033144878525964934,-0.10468481868898932,-0.36173639362855414,0.37715306512237834,0.13029921221621285,0.02901766459451235,0.030126048289884213,-0.056469173004001,0.5509182210584185,0.3963091894849775,-0.08771044424990858,0.40137782944096406,0.2379532245227131,-0.25888285576653924,-0.07298088918159383,0.18992025830956452,0.7349685503329558,0.7947476178920063,-0.29652383509811475,0.7284415957484953,0.001371476065041762,-0.3134729182911225,0.8244518432165193,0.21602274915055414,0.8963179816296949,0.14284825470801496,0.8096800954259485,-0.48952307025021913,0.7610680756246354,-0.38362151883227247,0.03074142625390611,0.623613168049465,0.3857738128225296,-0.2127821297543022,0.8494792122504797,0.36273336791684113,1.0,0.03224549336222175,0.26964692152553754,0.760969378139943,0.6210025949983455,-0.04361460880596334,0.12658353980962478,-0.0470493672421271,0.20729743902553618,0.37931750818792564
Thal_AV_R,-0.009363182905392013,0.2643883069940912,-0.14646435144191242,-0.10608081531488632,0.2774465626249203,0.35533015660348094,0.5739095988759566,0.4966963709345384,0.23141748048047348,0.3482020257333957,0.31457389395549884,0.46750472867180476,0.28606111010328933,0.2584691187930898,-0.004059245747404484,-0.018640723105239194,0.0760992670039155,0.2777638776588376,0.4188211822321556,0.4238284192122703,0.609160465127031,0.35711304596380616,0.6408391785100416,0.4141437659207031,0.11488218069133918,0.0128167957613457,0.5378187244010197,0.2966190600470812,0.06359820143843913,0.05777097883893347,0.2263949202972276,0.10270898336488778,0.21652141076257778,0.4619386784621769,0.46327741699926883,-0.12629277572286332,-0.12852981884451076,0.3667024562188317,-0.1645743368056082,0.17553779646103654,0.15375502310962347,-0.031741771952825126,0.29585681508994277,0.12108371602752334,0.2632070471528329,-0.04302973770172577,0.5018846511597362,0.058710198945992394,0.12969044765700372,0.6731473758353981,-0.025586750624449064,0.48386575455920094,0.3490758705540301,0.00523782740536973,0.08258787007449954,0.03224549336222175,1.0,0.37236282905757256,0.016429682128475648,0.021105409234278522,0.482191605449676,0.4417376374720187,0.5148011263796323,0.49988079718709255,0.4534321446903526
Rectus_L,0.4311348747549961,0.8913673004757172,0.08860134826629869,0.113741896527988,0.012150256552094977,0.3733529241055458,0.011581673151718961,0.41896317907288233,0.49430527640765687,0.0906241038263386,0.00575470165324861,0.09134460024595578,0.09733098903076629,0.10622729137725116,0.3332025468651782,-0.2753677711746624,-0.027510018077162614,0.4416439087302143,0.5276634170332335,0.49923467029238455,0.29774154188991,-0.03678723586057459,0.4561415364702335,0.47510298999206757,0.31255051978809767,-0.019141814086405702,0.14746277295847957,0.15522188003558005,0.3580796887321723,0.3429630584617316,0.7935422809822632,0.0199832606280918,0.38612063297727206,0.3316016777579989,0.2986552417945118,0.09349369017522721,0.3377904213962169,0.5338427028441003,0.09247063863725821,-0.05696591512597376,0.13145036898450632,0.38507336123906827,0.1994116608835798,0.2285551434778953,0.6837040666487306,0.41555409974981194,0.1233145604251217,0.4920820823860942,0.38646989681042326,0.44878939715587496,0.44681818851137767,0.32632253711408826,0.1940651920194259,0.4353257540321614,0.42899747096936064,0.26964692152553754,0.37236282905757256,1.0,0.1906485438723479,0.038519156175523483,-0.09233074802466934,0.1387177902636959,0.4834085394614937,0.6463622519324809,0.2239552816604686
Angular_R,0.8064338357875551,0.20229692136898011,0.8462046411492724,0.8844916456598927,-0.24338330821980989,-0.379146807244891,-0.05549180360215775,-0.29955118839817957,0.7871288679775686,-0.13165654431140444,0.23827202049240082,-0.08277394131249952,-0.34195392194035484,-0.08020023573684713,0.02814343501809473,0.14501746309973168,0.3460531666522379,0.3566311067086235,-0.3800107459025382,-0.24286500309158748,-0.1205166151506301,-0.3233803133675488,0.4674573479563578,-0.020807097206033222,-0.32196840499860435,-0.29458932497073026,0.06492097926504109,0.4232809564614262,0.6224436857946196,-0.3792814305551921,0.14476928873726336,0.31057750546902696,-0.3835589425203624,-0.3840297078616333,0.1981303544059382,0.5258593551335318,0.7391058745222323,-0.41322278021743475,0.6796956505753076,-0.3324716488058561,-0.5411720881268615,0.712863705662017,0.04695969416872563,0.7758722808474342,-0.1462089436456943,0.612501983121519,-0.6605861671406434,0.5829899686189971,-0.5880656060701343,0.050923955833119414,0.4205855908051347,0.32640942810851015,-0.3872152669028924,0.7773437539425573,0.6346473210171127,0.760969378139943,0.016429682128475648,0.1906485438723479,1.0,0.8025716684253834,-0.07044104954501615,0.13327752466368667,-0.15101000692728506,0.023493577100018943,0.14544929946699542
Thal_PuM_L,0.5938528875467952,0.0559612823641297,0.7554153448708816,0.7514933887690477,-0.24947363604128503,-0.3494389217901249,0.044692778962147885,-0.18316338980051353,0.5632022957737366,-0.08554144251053251,0.22142696303135995,0.026211631854214126,-0.30683898562943146,-0.2530009545251102,-0.038787028805586946,0.24818713511757637,0.3206975433530642,0.33683691934805604,-0.42308884056890816,-0.2807419322105825,-0.1916387805293053,-0.10984733588240747,0.4416605422730989,-0.1252004159921773,-0.3177339081065437,-0.19002500856545895,0.04721587190944806,0.3125116803428001,0.5294422645137289,-0.4053525856541775,0.014082079560798662,0.25303948482993793,-0.41128347219904726,-0.3817655447467676,0.13323203378101783,0.46952785059904667,0.6206897009313356,-0.42668321612378896,0.6823093648951714,-0.2720512196135831,-0.45174175065224154,0.594373274164665,-0.017637183649162617,0.7661344134346167,-0.2356487148215216,0.42648814397172774,-0.5594935926432504,0.39062826797902106,-0.5610151167800912,0.08855363152352144,0.21723585641283674,0.14938088724993334,-0.3168419416374963,0.5778293024689116,0.5025028458917904,0.6210025949983455,0.021105409234278522,0.038519156175523483,0.8025716684253834,1.0,0.04245700973033276,0.23349665245931195,-0.1499112601944048,-0.1347124188251176,0.09796039685803387
Rolandic_Oper_L,-0.32608851489869284,-0.22942497026303074,0.014986375510356994,-0.007711702641246455,0.6344186530048083,0.06780479666533411,0.7001079771375194,0.3814581448452471,-0.05598427756581657,0.6478385309719421,0.424112833336943,0.8390391377850029,0.4160101260049292,0.3076142860702917,-0.19506710490512108,0.5419725540163608,0.3112670480236707,0.09517291032468382,0.27897747846593757,0.12170818450773072,0.6424785848468753,0.7608948209632398,0.3584903563261055,0.4820484152029834,-0.0056220055266574635,0.05223585095765015,0.6521161080560507,0.3873642666321167,-0.1886125111937229,-0.2125087566517092,-0.134132450448836,0.6067943013064313,-0.11225912476513762,0.3686902582152564,0.5755284585776872,-0.25366065245361397,-0.3647712166165824,0.10844770056823343,-0.09636455389029569,0.23706462011282795,0.12621506024120044,-0.29839420845378684,0.1857162084893937,0.01547826290943799,0.07164923610538736,-0.3128141168910214,0.5338620461002089,-0.21064462863556313,-0.09084177974104807,0.6359951573938174,-0.32703873726069194,0.6150197699910894,0.5565481855519634,-0.2780976796611043,-0.11519054460956879,-0.04361460880596334,0.482191605449676,-0.09233074802466934,-0.07044104954501615,0.04245700973033276,1.0,0.5590801823130771,0.2076154346915928,0.3249699531178428,0.5657202300248961
Putamen_L,-0.18842098200249832,0.12103065263158244,0.06461464336139322,0.12976889055252205,0.4831533009480106,0.39672946526545383,0.636825588811885,0.47051258767147436,0.258383387645175,0.7091862562019553,0.5757988458573193,0.7797442405710041,0.4517269674389556,0.2578376020421424,0.23492902834368104,0.15082845137893902,0.45615645121353926,0.3819527322421405,0.3203221926433103,0.4992351986642092,0.41664540141231554,0.42852853038793,0.6564506013338113,0.5534538930584443,0.31582692865357637,0.40886422757030855,0.5183477749102037,0.4331645876769094,-0.1811621572156396,0.20937853520225813,0.0548807584637272,0.14969398407906312,0.2883305046020323,0.2155189102364086,0.6987234509554903,-0.036334162674982955,-0.09727293508319955,0.3698263499501831,0.026160155829338214,0.3352155129291682,0.3254304162291471,-0.06270858709546087,0.3870158243399253,0.1978676206123146,0.18196406295074735,-0.05946954158430433,0.4751603487945037,0.06652969282940796,0.2496345777083923,0.5500717448812389,-0.07111767699968158,0.6379081813901334,0.6305182453183048,0.006480119390334458,-0.10582327971495288,0.12658353980962478,0.4417376374720187,0.1387177902636959,0.13327752466368667,0.23349665245931195,0.5590801823130771,1.0,0.5306533128447142,0.4050666885043412,0.6475603628488467
Pallidum_L,-0.06238346371899569,0.5088020151504924,-0.29923573815722,-0.19910449321888038,0.13177782330120835,0.6906830681620787,0.3577369969679284,0.5282716164256357,0.25493700387904844,0.3611545258042176,0.21194684689448548,0.4402295853626209,0.3724843769108179,0.24953824764080998,0.36553424618287034,-0.39065658578872275,0.06436348424616739,0.4183538160546888,0.5594999733087226,0.6528635166341236,0.42488946209175776,0.20226468925047347,0.5004205225619797,0.5539802379641102,0.4046294587498383,0.24855242480360995,0.31428590169445875,0.08553932839958908,-0.053069675450786315,0.4289002884493531,0.41894852408094535,-0.2278824778487925,0.4749520572057861,0.4199920111363649,0.38291600250704594,-0.03523352573267483,-0.017111636688127034,0.613588348386287,-0.10799336669977776,0.18681744435785724,0.3986994293522179,0.04834049376341839,0.4654768228960906,-0.020152462817641874,0.4323058498980024,0.053448221540469625,0.5094581455014799,0.1134792456662163,0.49666036274723147,0.5730250275074165,0.09234104351934515,0.4255790610870458,0.4560137513143726,0.056483385378423914,-0.056586783861904126,-0.0470493672421271,0.5148011263796323,0.4834085394614937,-0.15101000692728506,-0.1499112601944048,0.2076154346915928,0.5306533128447142,1.0,0.6346583351474836,0.4442060979817326
Pallidum_R,0.1515102262057013,0.5618621368421459,0.031634803490002486,0.0662761097977397,0.2414418303009943,0.5134123932660775,0.2999742627421387,0.4189125384351105,0.38181566436230885,0.36257689884637406,0.2835676887751569,0.41986709134594086,0.4513413625207649,0.39082494898562586,0.3944279327622713,-0.1387905373010292,0.0728161424923473,0.45928337767147026,0.5883710319129801,0.6039006561795375,0.6247193206477575,0.13226672357882707,0.4875345467336018,0.695474495243747,0.3780832047690942,0.11716647577160837,0.3045878616386098,0.26126490208035663,0.06642140962056502,0.28247974758267047,0.602160608173332,0.13641750419468626,0.25957330433319986,0.49280893193683306,0.46885640801040934,0.11425649680104669,0.07441020380101815,0.46743864137291513,-0.011672284348635964,0.19522649714566856,0.2727878630929119,0.19090743038163124,0.41221710712669973,0.13133783953552522,0.6399957602078696,0.28007398547685985,0.420187663552092,0.27742390367896946,0.3639743098547027,0.6491239459272803,0.3330747967881942,0.5879137316089703,0.48269778902009475,0.24771673023211507,0.10274452012136703,0.20729743902553618,0.49988079718709255,0.6463622519324809,0.023493577100018943,-0.1347124188251176,0.3249699531178428,0.4050666885043412,0.6346583351474836,1.0,0.6178526453475497
Cingulate_Post_L,0.04329155643990952,0.14472059318104832,0.21994300568393851,0.2826238977820435,0.28225639022249166,0.3812798795084943,0.4618253261246308,0.18240601314053775,0.37158991988669654,0.4960954217842307,0.5842006958115095,0.6387295100333563,0.5495831488784748,0.353925724347111,0.3240242442155281,0.11803896670301585,0.24829793489462934,0.44847405083741904,0.3253825056721758,0.5051956097437011,0.5575106581448207,0.263334441851445,0.5300276707684886,0.6444437115782095,0.2701097601860514,0.22714054964586058,0.38954804520946684,0.46877700347828666,-0.05517786772536168,0.06536720469654957,0.22495746354448873,0.24241522551752084,-0.02321295734081003,0.27062826253485306,0.5140384367616312,0.26215136679017137,0.09392088242200983,0.15085599484388285,0.14629168754312025,0.32653616444588435,0.15174927313327996,0.2027731165857361,0.44911073370207033,0.3551558917759127,0.2214480816566823,0.22984168663354107,0.383746957617759,0.20746025020693848,0.08327350854342883,0.5531666535476968,0.1483203567633794,0.7220790804600252,0.5042662759152693,0.22703115125968304,-0.03136330515096631,0.37931750818792564,0.4534321446903526,0.2239552816604686,0.14544929946699542,0.09796039685803387,0.5657202300248961,0.6475603628488467,0.4442060979817326,0.6178526453475497,1.0
