,Frontal_Inf_Orb_2_R,Cerebellum_7b_R,ParaHippocampal_L,Cerebellum_6_L,Calcarine_L,Thal_LGN_R,Cerebellum_8_R,Cerebellum_10_L,Thal_PuA_L,Frontal_Mid_2_R,Cuneus_R,Frontal_Mid_2_L,Thal_PuL_R,Olfactory_L,Cerebellum_4_5_L,Cerebellum_8_L,Precentral_R,SN_pc_L,Thal_MGN_R,OFCmed_L,Vermis_4_5,Caudate_R,OFClat_R,ParaHippocampal_R,Angular_R,Cerebellum_4_5_R,OFCpost_R,Cerebellum_Crus2_R,Vermis_6,OFCant_L,Hippocampus_R,OFCmed_R,Thal_VL_L,Supp_Motor_Area_L,Thal_PuA_R,Olfactory_R,Vermis_1_2,Pallidum_L,Frontal_Sup_Medial_R,Thal_PuI_L,Cerebellum_3_R,Thal_AV_L,Thal_PuI_R,Frontal_Inf_Oper_R,Pallidum_R,Raphe_M,Hippocampus_L,Vermis_10,Putamen_L,Insula_L,Cingulate_Post_L,ACC_pre_L,Thal_PuM_R,Temporal_Pole_Sup_R,N_Acc_L,Cerebellum_Crus2_L,Amygdala_R,Lingual_L,Frontal_Inf_Oper_L,Thal_VPL_R,Cingulate_Post_R,Thal_VPL_L,Postcentral_R,Thal_IL_R,Temporal_Mid_L,Thal_LP_R,Postcentral_L,Occipital_Inf_R,Thal_PuL_L,OFClat_L,OFCpost_L,SupraMarginal_L,Frontal_Inf_Tri_L,Thal_MDm_L,Occipital_Sup_L,Cuneus_L,Cerebellum_7b_L,Precuneus_L,Amygdala_L,Temporal_Pole_Sup_L,Cerebellum_6_R,Temporal_Sup_L,Thal_VA_L,Raphe_D,Fusiform_R,Cingulate_Mid_L,N_Acc_R,Cerebellum_Crus1_L,LC_L,SN_pr_R,Thal_LP_L,Angular_L,Occipital_Sup_R,Lingual_R,Rectus_R,OFCant_R,Thal_AV_R,Frontal_Sup_Medial_L,Occipital_Mid_L,ACC_pre_R,Cerebellum_10_R,Parietal_Sup_R,Frontal_Inf_Tri_R,ACC_sub_L,Temporal_Sup_R,SN_pc_R,Occipital_Inf_L,Frontal_Sup_2_L,ACC_sup_R,Cerebellum_9_R,Temporal_Mid_R,Frontal_Med_Orb_L,Fusiform_L,VTA_L,ACC_sub_R
Cerebellum_Crus2_L,0.011474053350416971,0.5760890355204986,-0.47761874839314405,0.474914414290897,0.4544824929030695,-0.48578411109746306,0.6170577214910857,-0.2573222429138256,0.044112103285595804,-0.0457633013279446,0.46717150517186884,-0.20477986565451015,-0.38481162355082577,-0.217988013123973,0.0305105560700331,0.4100989645372957,-0.2506748584944117,0.07425090628578479,-0.35644610454492975,0.04831119453788485,-0.026500911966768494,0.1935815661432491,-0.19655887570978106,-0.293696622406647,0.5003731392205131,0.08860343975759749,-0.17827499647802328,0.6020136600628022,0.5288047813943048,-0.18429456937488561,-0.04614047619286577,0.09797519146721217,-0.507417147512807,-0.01751974359847799,-0.34287343575918516,-0.2801669630878757,0.2111733050669813,-0.148499401804899,0.05292729193435045,0.15412029648442802,0.3857718981980513,-0.22190573298715047,-0.011154884641912364,0.13999004600868148,-0.2515991628647117,-0.3944279572902995,-0.42664719260902584,0.010850275191476471,0.023531168072351987,-0.21432356837156516,-0.019109385905204397,-0.07228633318294382,-0.46809178713301103,0.42670500401312106,-0.11156976874577551,1.0,0.22525166480861075,0.49667719309588176,-0.2177050090577378,0.0874242741478346,-0.0441987997893536,-0.30439672169265386,-0.08729803723362203,-0.2086860600944486,-0.20820542831945874,0.09284543901758142,-0.049241426949131535,0.3099627813990824,-0.24705707589601772,-0.3669921753900185,-0.30204759183515356,0.035410963869091795,-0.30273404699280365,0.16166949659195085,0.3563039674249175,0.49694594064044406,-0.1881316435266759,0.11868395595868678,0.06481589271176855,-0.23770981794294446,0.5591632069334368,-0.22643792084195888,-0.14563114473341726,0.24522054514339436,0.3222583722356281,-0.2522573329566485,0.33268547623669675,0.36100447443004696,0.29228311596430284,0.06429861949831313,0.10717248534170902,0.15218720567125948,0.45054625713135354,0.43886365171118413,-0.03821960374601049,-0.2879459042762132,-0.1488550577047727,-0.15571855289348221,0.32480044447683176,-0.0740406376328862,-0.39187802763158097,0.2140370017712246,0.028713494995489912,-0.3576086544132894,0.37854594680494325,-0.18972421301299797,-0.04574786757967345,-0.22040297067837683,-0.30537832732078296,0.599268766350795,0.5197886330342454,0.2436088485215276,-0.43973675869977846,0.3081727664931498,-0.29492369379608374
Amygdala_R,0.596094296804186,0.4192856936506437,0.05335831685739836,0.3728054421944154,0.36735433536624945,0.018890793172658862,0.4403554766407911,0.21421065982953327,0.31787391441489016,0.43651454376650833,0.37134431725700623,0.1557969357349022,-0.08788399177524683,0.4009019351906189,0.5449121601587168,-0.10830542974976971,-0.10450163722570904,0.1628204338002805,0.19781910590739227,0.5065797640103856,0.42474493005528263,0.5182946560943575,0.5434428629690665,0.2956736798669009,0.4089523920704407,0.5109744748705196,0.5276471742385156,0.40820252910490423,0.15258544846073838,0.37193083156095136,0.6044194470287407,0.49318252441765265,-0.014130213038692357,0.16513339056402787,0.028608838002040463,0.3713715138201093,0.4189214743043364,0.21248564248467575,0.6098104749888282,0.17064480469986248,0.3671756707356413,0.08521870721481052,0.2712282393910619,0.5604276076106831,0.28323257799212037,-0.061141699946392555,0.09291790322248092,0.4831823169209768,0.33166891348623123,0.12666234478740168,0.23348901064194189,0.36535994297326846,0.0692074677595167,0.7179521410938831,0.1138924860149083,0.22525166480861075,1.0,0.3227857932011757,0.07971597898979034,0.0171472086672702,0.32170693159866554,0.026883257323210234,0.1085714153981865,0.04125640967024283,-0.16105230532065026,0.2073802720117517,0.1804104804096806,0.2868834179959434,0.008512191408597354,0.09988713496845794,0.30318590416658914,0.0007649595613775786,-0.05261537562009326,0.47545795730939144,0.22670388869561303,0.24890142284601205,0.008873133111139448,0.27023710639694587,0.22934872828927483,0.047631837734311185,0.54947719505737,-0.0866926317150597,0.06538184523541155,0.3810859237940202,0.6324762346909674,0.20613817739423007,-0.006128912980149179,0.11186333086072796,0.5115017652995756,0.25955977732501434,0.0746624694508089,0.14146305468526932,0.39524719299784034,0.4915781832447432,0.4720726649113517,0.30859176942239885,0.2624851804857715,0.08106557533479591,0.16829936994909855,0.3556673016115425,0.2080589342679219,0.19961993846003992,0.5441216910109432,0.1523552017561765,0.553190611943239,-0.0552129916702645,-0.26385537165435097,0.24475054689021977,0.1597123567492494,0.4486957234984778,0.543988640774333,0.44732430542019586,0.09038987976444851,0.39045978857902097,0.15952183615833207
Lingual_L,0.08029302862764177,0.6353651540436683,-0.19413460886609296,0.6927975867691349,0.6039641670094342,-0.22904922475166517,0.7031744449884034,-0.19250752033299295,0.01960659440632947,0.20628293562514272,0.5203762005692935,0.099976619196839,-0.3637733245425057,-0.18652795313128392,0.47337856238478054,0.6935235889927677,-0.22052608202620227,0.4491543512863456,0.01825388490056711,0.08564217760891096,0.5896957966185571,0.18255325776289694,-0.11150034300773859,0.13772363023300196,0.586018562960126,0.4922731784973573,0.0748998803221761,0.5598679648471988,0.6588501194174611,-0.27003762754403277,0.41702238116056145,0.24145881063096003,-0.3543219630211944,0.10525726354922854,-0.0377190761237008,-0.15030126774603914,0.27920825251099674,-0.07535464190639148,0.1318216087929329,0.1392856178682976,0.4610164261831327,-0.14269154906968037,0.2413357716624597,0.3704814774401174,0.16309508761200278,-0.1057884629979848,-0.04136295018426116,0.2670074875616782,0.22939400108117913,0.020961221242369057,0.4605799819951538,-0.09158611730024764,-0.09058510471043671,0.47369862538388197,-0.08853714717945062,0.49667719309588176,0.3227857932011757,1.0,0.3388173333333782,0.19059173123001924,0.4746822056323275,-0.34248545072841247,-0.0793572998632995,-0.1685184601675567,0.020366192418861912,0.3461226691051121,0.11453188209427274,0.42768068556085687,-0.3238604551038626,-0.38666844946382545,-0.3376475580972306,0.2204735985976096,-0.02924546152099316,0.38148090949629826,0.3348477758341859,0.7573413161642633,-0.09705202071114613,0.24682527405631777,0.2792199283273875,-0.08603917143363855,0.8337997145029112,0.08318668140977555,-0.04633951783155788,0.5340549959123363,0.7080838487408837,0.20812634724767443,0.2730888352189469,0.5982462800772659,0.3171426164599646,0.17112539194258958,-0.05776777977702199,0.2367866327487993,0.464161523872197,0.7597797478837096,0.06921341716776638,-0.11805343082321675,-0.08295989765558975,0.14595353646673137,0.1765981133464048,0.08383834067890855,0.05740678384652271,0.12259397895061827,0.14938699695241875,-0.33737325571745785,0.5116024469043129,0.1032923796821643,-0.3239302140975013,0.013024817662634077,-0.0817935039873499,0.7827161014608781,0.600417927560814,0.30827587970971304,-0.1696082737494724,0.49024785532973864,-0.21174324049003032
Frontal_Inf_Oper_L,0.10794324128789783,-0.169805626602238,0.5592783607117456,0.2385823169532848,0.12491935595948235,0.3674328628209295,-0.07004823714182315,0.40444414406798346,0.2166615475647931,0.4345589699415425,-0.24026355831542656,0.7681176906973803,0.32316690275625465,0.3305984789132558,0.512340590400778,0.24495057419941882,0.19892681655629016,0.5820281735948986,0.4471160747906906,-0.1476305959505489,0.5489308713801939,0.13955865897919031,0.02279875108183499,0.5466039058737688,-0.1218719285892056,0.32975011049733843,0.2785540239074404,-0.25649235407473886,-0.04458948219637863,-0.059818888667600136,0.4016843553116196,0.031101571199489975,0.4954245938471735,0.4346448423420492,0.601820319637984,0.3535804975536694,0.37113388366879085,0.2008393005329681,0.15703551429945917,0.1989921030239091,0.20855654208067534,0.29044780944519477,0.2710583164814977,0.21132846573026315,0.44323888504189923,0.2244338393026803,0.6076758529092133,0.4507355942072371,0.44928995343270034,0.6777748604676405,0.612480290967194,-0.04224851950137638,0.6125517432555138,-0.113382229709973,0.17251131806847844,-0.2177050090577378,0.07971597898979034,0.3388173333333782,1.0,0.3855706922525252,0.625041765134803,0.4780309250614612,0.1249491593141872,0.3077972921429476,0.5495139340196593,0.35566341616870656,0.4808465724710365,-0.19538880208814502,0.14434068779045758,0.22227292082850833,0.0903743508594611,0.49853658711252974,0.6586991290321947,0.1499072217131029,-0.3313958723587122,0.10111976344453927,0.36879505923871214,0.3073361340495374,0.29237265797639544,0.3011511371490248,0.12716340953522381,0.7067122621258582,0.5176421258762928,0.5104645844077746,0.1924523434755902,0.7736865808411625,-0.13170298773789582,0.20552439478535628,0.15363631307414452,0.21359276200036145,0.18880345839723717,0.11928554365707152,-0.2781506996813295,0.14417065071276502,-0.0649055596151731,0.41803208550624,0.2654757598533643,0.49956854933228073,-0.3363809687926915,0.17439889348641077,0.5607411994435645,-0.24061972555094868,0.257614560019617,0.01812867959857333,-0.06340949883854774,0.5047196109891899,-0.02802346145740251,0.6003361289434712,0.573501304585344,0.08160720539551909,-0.1818052615533264,-0.1891321346818863,0.5524056039445479,0.3606266811532741,0.1199885659518507
Thal_VPL_R,-0.26595501792516557,-0.08939995253894087,0.11608286126679584,0.32896608466138266,0.39326081870618906,0.07760126932559964,-0.053863683936412415,0.320718052386048,0.2080882088022465,0.30399022737084075,0.015776206937273492,0.48850111897942655,0.046570652809632886,0.06782161402206342,0.13267324969402106,0.14650299884705675,0.321104521777184,0.4217232386114703,0.09929438212963211,-0.274842122561967,0.07236027293840927,0.29431275751505415,-0.41997725468558356,0.17224518818975898,0.2190455901203833,0.06092319008142573,-0.22301579373662267,-0.06559591904973745,0.1648180453280249,-0.22814805523710605,-0.1330616396693196,-0.27523532941710277,0.14763652673680486,0.4534681795752021,0.4666138406365101,-0.060369558648329325,0.43888999174685067,-0.03384907963524415,0.03502958333375825,0.6322658710902158,0.4964323892897462,0.2636219174854991,0.37946565599208465,0.04509901283704945,-0.015455469289768249,-0.07885751916263546,0.2083750309945127,0.39302263514422664,0.3987912371621927,0.48269049107966616,0.2954187739672827,-0.3339922513907105,0.37747462590836905,-0.2556781990346667,0.34130871968895854,0.0874242741478346,0.0171472086672702,0.19059173123001924,0.3855706922525252,1.0,0.2560977500743978,0.5068463403389549,0.3298413753537042,0.49165551756338005,0.40273259700223796,0.40271707977887294,0.529171862712318,-0.10304321610257323,0.381315218987022,0.1361191015662743,-0.15713864056986157,0.5952091088638692,0.3777268344758426,-0.04313184687107396,0.09277368330283228,0.33107466108392647,0.33313243315715235,0.5379664028176212,0.06016027450869939,0.00038944946676463404,0.0844399492496044,0.5498712209129978,0.4613370690547651,0.34951494896146224,-0.06186838525977737,0.3477560715469089,0.20615690955685312,0.2431678192792301,0.14148211270760594,0.10449776556267787,0.5486999734667072,0.464271763298224,-0.04258785439689465,0.24757698249178808,-0.07545745041809357,-0.0037744153592306857,0.29649238169460246,0.22308799423586517,0.11661166208339431,-0.22373650807962206,0.1050323813002165,0.22470048709380985,0.0608568246036525,-0.30626765737628936,-0.05547542026618094,0.18835487342839463,0.09816300106297861,0.45968487940977515,0.37378537546106244,0.0541817823474123,-0.17450725744171963,-0.2794951840647614,0.24401387474462422,0.26317720895866475,-0.3405012616663407
Cingulate_Post_R,0.3098960169951607,0.2212186885829042,0.27668842506374436,0.3030797164124624,0.305818028862748,0.32431117724531194,0.2560678971762091,0.4356460483386242,0.24808982728734383,0.6188237957242875,0.1833659879985896,0.5753844645026117,0.22639522183825267,0.23478644915205846,0.6725669797690607,0.21340667808037916,0.22043678843932268,0.38204933414154,0.5049296518718124,0.14275586944768504,0.7724758244440229,0.46592758198703144,0.23060645845535818,0.6326447229631248,0.3403446318940391,0.5878519508131448,0.22756022149406885,0.15760636729470484,0.28618337106198166,-0.04423242475130502,0.6337664004706047,0.23670610548371868,0.19745268283956993,0.5067521018793658,0.5148588684669967,0.2446063683932668,0.38562023857996275,0.3037334579075148,0.45419948903418605,0.198733782622359,0.4820536841097601,0.3490095750055987,0.4924605145750464,0.630662314757738,0.5772423859748371,0.25713503226306167,0.39457342503289916,0.5494913341251267,0.5037116592148396,0.5430138151919368,0.7676792944243256,-0.0061789196772855555,0.6305656166454954,0.2754978055647067,0.2541256820824662,-0.0441987997893536,0.32170693159866554,0.4746822056323275,0.625041765134803,0.2560977500743978,1.0,0.18817401438776044,0.2994066353471041,0.19561648467381149,0.10399787501316647,0.4320937741318099,0.3232361571557244,0.1784723344533064,-0.03141869124492943,0.12163849217114324,0.058199649173642336,0.17981238039239297,0.29755474505563917,0.22156854397385495,0.08294171857463851,0.35020022713038507,0.13236417514616408,0.4020999780249782,0.1460531755590888,0.041230949524875986,0.45787903114288386,0.3195206854727549,0.38008685315040147,0.46319646666314673,0.5218591888614605,0.6931739117868922,0.1567369086439834,0.1580239901875814,0.3572732730520057,0.3316484354019486,0.17960297549949872,0.20774646439631037,0.1895972852098474,0.5120180878690287,0.19977674684442287,0.2149497027191494,0.3440067008682109,0.28051709800555324,0.03308085449052811,0.1795337668642033,0.4783575577064736,0.0961220133739697,0.5497465419407095,-0.06177624250103665,0.48682796537023126,0.34932235359527364,-0.29158990616028047,0.47678107154034005,0.4947973445836774,0.3449464649893294,0.29432439909299957,0.0984441120460591,0.3286896797297495,0.25240968836767835,-0.03187919951408062
Thal_VPL_L,0.07693023528582006,-0.5142505593222452,0.5742421813042303,-0.023309548346037583,-0.018632237386693663,0.4114499852525393,-0.44106377016021464,0.6004212783781961,0.411438782781438,0.3546660475087918,-0.500796008671626,0.632308820816587,0.42863197638223044,0.4771443513790645,0.13226885291215917,-0.27081931175446367,0.31942110773713517,0.22434106912618687,0.20701454781082168,-0.1614814442670651,-0.0046418855236110244,0.24210526928986137,-0.003370941888738078,0.37193254397360986,-0.3233803133675488,-0.04390004215194799,0.1363037291279818,-0.49693289389772405,-0.3501457068540482,0.15535474913330993,0.011072521442339545,-0.16412527062506,0.6562752279595652,0.4426499632468329,0.5467116075253653,0.3990706479217241,0.4106316560970853,0.20226468925047347,0.22558827694525407,0.4921889722813621,0.16454432073521144,0.395330145612457,0.23811850671914583,-0.008341918860012976,0.13226672357882707,0.08271605298525952,0.5596924000289083,0.36797051620089094,0.42852853038793,0.6951484327576497,0.263334441851445,0.005441035762572114,0.5427112710314298,-0.30259489577584797,0.3219306855345394,-0.30439672169265386,0.026883257323210234,-0.34248545072841247,0.4780309250614612,0.5068463403389549,0.18817401438776044,1.0,0.24494348628610674,0.5318172114537791,0.557179510848052,0.1549434551741455,0.5542204697007377,-0.4714587610089404,0.6981914185961317,0.508366684095158,0.34362871892712343,0.4786269823941156,0.5806024109971749,-0.11621661089691439,-0.40865388012913323,-0.2787831445500292,0.5756077925076596,0.3228255416323096,0.07842575301170523,0.22453765159292002,-0.36173639362855414,0.6794063379858072,0.5933173409666611,0.21610297099800022,-0.339752588857331,0.5092453410754885,-0.18840384691740888,-0.08055605438304254,0.01074740896271874,0.06516033930257044,0.6085599959455853,0.2414147411207619,-0.4880307703876375,-0.20907667309708894,-0.09348968286803827,0.3828235776174409,0.35711304596380616,0.32163461385779973,-0.18552988365086479,0.09144205207127352,0.3325484067792078,-0.14943100498710515,0.18976961814832813,0.1838250897547421,-0.3025617862035252,0.32049328244519,0.2831473293266342,0.6440785654139211,0.5974487807612823,-0.3584110932436353,-0.5104410544097184,-0.45363567482982764,0.6715559581407172,0.09752365715932607,0.13028255870859276
Postcentral_R,-0.056527878156764064,-0.16006018741932082,0.2873563771168566,0.10026313742730586,0.2433586985652828,0.5792191958922119,-0.272643644622421,0.6038747840968957,0.224518045729469,0.6938035686322023,-0.0008044707991547101,0.3612212095552154,0.2523313312236905,0.3260506665731656,0.4356616301011133,-0.24548524298103988,0.9282149872376468,0.04574127523971025,0.4190431062417492,0.0561720504140841,0.30160138130434855,0.36285174748742494,-0.08055877442822422,0.5174655933860365,0.2898849749280978,0.42617078935315283,-0.08351202116405672,-0.05043173710482856,0.20026588951553537,0.004277639234201957,0.11760094795584054,-0.17163492308470962,0.06736199002067876,0.5689089738172444,0.42220269543737887,0.08063361219304799,0.2647266613181402,0.24580029019246524,0.2968831452438281,0.3621223427449255,0.517793303190445,0.285846752945985,0.5761131476672663,0.4485565881211502,0.11433017751289784,0.2919261583793176,0.23799225150638642,0.5042602494630263,0.4211837107000876,0.4847473101461898,0.14521481140445985,-0.14158914462313973,0.4231878050146594,-0.21495097945693958,0.48475861210950116,-0.08729803723362203,0.1085714153981865,-0.0793572998632995,0.1249491593141872,0.3298413753537042,0.2994066353471041,0.24494348628610674,1.0,0.4097513623424588,-0.0102925133537147,0.06601147474170527,0.23370289567741434,-0.11133828096864667,0.27433823163672977,0.2912789045595383,0.1545377658444552,-0.03621074635120837,0.2320951518881951,-0.1427794974786171,0.06348730872415657,0.09658641823561469,0.17925756533829867,0.6332113861452282,-0.09518060042268084,-0.0006645166286712541,0.016077771727826765,0.10010651046933011,0.3378613658891117,-0.027481397407118257,0.13097366180917708,0.42452190036463566,0.21116958932564153,-0.14071763362849893,0.09991694815327933,0.18629172950120765,0.45084038671378046,0.3088553324406653,0.08528150695055713,0.2985451036550453,0.098125144980834,0.034092650670017904,0.3035323689281528,-0.015332189777077034,0.13553498497182623,-0.13792010866877724,0.31193224258423535,0.35049867029090753,0.42194826382298384,-0.09991123397053445,0.28357677721843033,0.06172276426704166,0.031007554631506715,0.4787794496644516,0.43203962970451226,-0.23356054294390743,-0.06588071333116238,-0.25561280607835773,0.4091010741733761,-0.09654159130468261,-0.1947624162053714
Thal_IL_R,-0.13057591313737082,-0.3486916178825891,0.35963666287482654,0.16271099454901944,0.1803737380819196,0.24347387617196925,-0.30086458528774124,0.5601039799813843,0.07935798338009181,0.38976235739992166,-0.20719684945205094,0.47924664348547596,0.25850238208618453,0.3238067179797962,0.23127542084324063,-0.11956189137335527,0.4429234659568698,0.23706448596225452,0.2825376354756563,-0.1611375197383973,0.0475424615498987,0.28506460191677696,-0.15386409092228595,0.24284234025947019,-0.0010221264933979444,0.10828773938149,-0.01147686281297371,-0.3074531271129712,-0.2542753799968126,0.0002453592741681839,-0.08809233275242445,-0.25445426432817403,0.35859331209441325,0.4246451632587656,0.5803851048588377,0.13337122099348708,0.2844291326968547,0.007700800334340279,0.1434231389834985,0.4058462610657228,0.22076475070589358,0.41713354223129717,0.26524257536545565,0.058322096896508344,0.04943643626694935,0.02006145387945879,0.33923465650178514,0.43238147982549324,0.2781870565826396,0.4400715799257557,0.18188109346798248,-0.2147468856102181,0.5033103689257749,-0.27331947126499906,0.49033585785219,-0.2086860600944486,0.04125640967024283,-0.1685184601675567,0.3077972921429476,0.49165551756338005,0.19561648467381149,0.5318172114537791,0.4097513623424588,1.0,0.3927669840208555,0.29804519194744683,0.4749339166621553,-0.2743562540580926,0.3994243146294425,0.2554805294832731,0.130069366267332,0.398708111043497,0.36079548753206636,0.027747426850086496,-0.1854278368539158,-0.05442032069184222,0.4023538353066555,0.4739494154717351,-0.012578610295494522,0.03150109753952464,-0.1312275050680333,0.4660739229261782,0.5050602037099767,0.2040525253569968,-0.17347130411209935,0.36701090020978555,0.04601000840649728,0.08005565971204322,-0.009355043896607945,-0.04205191513517574,0.4994546906211454,0.34180435889176397,-0.19244037317411686,0.041751141662721786,0.08395494961813171,0.2798076071821587,0.5658540120171024,0.16352629559850115,0.003960836712905751,-0.1368339047667223,0.28420273909295757,0.007631207741428901,0.16057289532181945,-0.10199366245353766,-0.13149324730765355,0.12993175246916952,0.1133325843319249,0.45249110206626486,0.3548114687961663,-0.19501599991339832,-0.3168538257372654,-0.30999597263787804,0.4864856530538393,0.23124495030612108,-0.13294875001703096
Temporal_Mid_L,-0.0939327294409985,-0.5678577685176391,0.677329331889913,0.30787354295533575,0.09896395539298644,0.1927860495412271,-0.4250635336359857,0.12649086222201605,0.07922978997822591,0.16740612450997397,-0.6157231595412603,0.323331788313796,0.22795915396423508,0.2567725456769908,0.1124246574648845,0.25939084760690767,0.1378400680000922,0.49700265752852113,0.09374677556342297,-0.27011034799476064,0.02706940185347298,-0.1238161671972876,-0.3455532021165854,0.11764503276798305,-0.41156231804105986,-0.08882796239594296,0.1176520448521965,-0.5526203972619695,-0.28439138423529164,0.21404769811974353,-0.172945638724835,-0.2242700093721112,0.5875488355981132,-0.06838294550430288,0.35287604630121044,0.19014153330201553,0.2154006175215895,-0.03270140055495242,0.0923343745104599,0.19504975776847397,-0.11459836262372426,0.008663363902069812,0.06011169204725744,-0.24609595939214896,-0.021669470707159997,-0.030398200761457897,0.6487170154211833,0.13813379605618686,0.35623480059198404,0.4629684030110134,0.20494560540391302,0.1912269161853625,0.26204399843920756,-0.4455187887658502,-0.24594799248206778,-0.20820542831945874,-0.16105230532065026,0.020366192418861912,0.5495139340196593,0.40273259700223796,0.10399787501316647,0.557179510848052,-0.0102925133537147,0.3927669840208555,1.0,0.13668675831468796,0.30235898392209687,-0.6569052289136852,0.40293499837050195,0.2608221770205748,0.2355148931634402,0.6249983640037948,0.8123248054360844,0.11634328725410362,-0.5201205276645327,-0.1486846962362423,0.5918293357436168,0.15519311420284634,0.5645200052204189,0.6179482746138409,-0.2861766412458522,0.9028139482339524,0.4693023786319157,0.38298634962710804,-0.3626559287552173,0.40553118825275325,-0.28675400131110174,0.3334280301969758,-0.21960861558286435,-0.08646125828412617,0.11382248924458334,0.19334392484737442,-0.6646800310748252,-0.17509210996393398,-0.4246225117383913,0.29725332262534526,0.1254185933888978,0.690577110398532,-0.44945486766307496,0.2944875123904917,0.28251093759775403,-0.49516327152693074,-0.046732974298559486,0.252217893237155,-0.5927523939261893,0.485285975203955,0.4838356613850285,0.5767649555690512,0.19711063208757373,-0.24592532633768682,-0.6527736560159582,-0.20815495625044542,0.6113849395405839,0.44601329900067643,0.3110241978361841
Thal_LP_R,0.0007469132127729503,0.2353677087166348,0.0178004936419404,0.2598217419296597,0.15822440672710192,-0.09066716136851029,0.30463264964340936,0.25606128406663176,0.2992222246104776,0.3321989562456246,0.3095402766116816,0.36793782508234835,0.08556236024565654,0.11141032093804872,0.24747153647345088,0.29324196694502697,-0.01642490360867315,0.30190229476733854,0.1800434604366479,0.0992428001076112,0.3324159253095194,0.4147809893763785,-0.10011021938859738,0.24535252301612043,0.2350374651748931,0.21381852696553394,0.0710409703766622,0.20020028480870605,0.11013630947684265,-0.17204289042076634,0.24045943232767744,0.10486421595850667,0.11974111962753316,0.3675837686838241,0.43954675104463664,0.10892638459631054,0.38859367493150543,0.1764921123226834,0.1813216931421405,0.17562474382945034,0.34697706742744944,0.2582569973405018,0.07001859586673256,0.24381968310014268,0.3511493548130301,-0.009178791841307234,0.1484581243407468,0.392620572476033,0.2506567876406355,0.2630457081074738,0.5308003906772164,-0.16108037290167737,0.3514829557511456,0.1291452868521419,0.29337268954751666,0.09284543901758142,0.2073802720117517,0.3461226691051121,0.35566341616870656,0.40271707977887294,0.4320937741318099,0.1549434551741455,0.06601147474170527,0.29804519194744683,0.13668675831468796,1.0,0.20507148543200368,0.26689747602146446,-0.08172625059871486,0.0722394313714758,-0.0776142326621292,0.2310627722703689,0.16779221782857637,0.27931614894045326,0.18601508505727152,0.3120884790854254,0.09695573336303602,0.14629957324627807,0.0048683454823101645,-0.011294084478400204,0.3117267132868596,0.2312888780103922,0.3539922396061341,0.5085410928243036,0.18751298277626674,0.39007010685834675,0.2577101160505775,0.31220931163722565,0.4002831812929567,0.2559649214262293,0.21961777760908802,0.1844267772637381,0.2219313897783211,0.2900721343127561,0.26866587423720123,0.15048506338664314,0.36372584034698563,0.1329856488159239,0.23121040281700153,-0.05929986255966475,0.20604421784792937,0.16766173983042448,0.2437067031796383,-0.18037496839438483,0.24706472938988538,0.252523492257245,-0.21071061390285692,0.23293579802060255,0.3926960838695592,0.3902204811764291,0.20627102433435315,0.11695849264823868,0.03221476492207953,0.3754230331930991,-0.1845908256672245
Postcentral_L,-0.1315894237845226,-0.06236232844363635,0.17758740272180115,0.433158054526374,0.5752201305581733,0.13664962579587656,0.028226694715647253,0.4810621422250874,-0.1257615573837429,0.31331761727091595,0.09319174684409844,0.7725892027897522,-0.10166279789853135,0.10661797691097717,0.2529147569611491,-0.1446418002171713,0.20071046280277433,0.4595679289182213,0.18632618809181942,-0.23905188619871443,0.24236109812318937,0.188770475392098,-0.10067279168867631,0.16311124646509353,0.3100374366132826,0.20637717307781545,-0.011831629333673729,-0.01401507121463098,0.12166136388798078,-0.322911041144693,0.021757302759973823,-0.14993845879194181,0.029835899356150237,0.6491845331703956,0.47242762677347533,-0.05670215238277497,0.3395392142538084,-0.32027224082069916,0.13857293733228235,0.7637442456151265,0.4543057139497098,0.26796000338685355,0.3606271497111454,0.23053103352842774,0.0009190890221596928,-0.1091037794386201,0.16773054216880448,0.36126194452190696,0.1690994354255378,0.4080338325237887,0.15995407426175556,-0.41763783897293316,0.3661870742623312,0.06813146387574762,0.5367215541480829,-0.049241426949131535,0.1804104804096806,0.11453188209427274,0.4808465724710365,0.529171862712318,0.3232361571557244,0.5542204697007377,0.23370289567741434,0.4749339166621553,0.30235898392209687,0.20507148543200368,1.0,-0.002377770041569286,0.5564260852100599,0.025464407423191143,-0.21910641349832918,0.8066806252138929,0.15766020718407134,-0.24704089623767125,0.07932068695385691,0.3989622950372974,0.2623971083305408,0.7895864642396355,-0.22633008536713434,-0.2750589167403262,0.19980110082459476,0.5735317592459759,0.35567873334961597,0.23629988819378098,0.0551334328455494,0.28833962038813493,0.18524831358510505,0.2407115395254381,0.015139973959049865,-0.13566004774159185,0.6514614808615562,0.6198295771011586,0.06015718331393973,0.40657507548462934,-0.046379139979825915,0.02375526025484547,0.09662129405921283,0.016498523775670525,0.1323921502876994,-0.27509136429190134,0.2148149676796064,0.23368626275458848,0.202551577273342,-0.39026678269646914,0.03709195199870135,-0.0188328385944915,-0.13481498073791282,0.4123432005056952,0.33473280907492836,0.06337093897438521,-0.015197611918975682,-0.4286002681823513,0.4762418469826141,0.13895369374243316,-0.3398417880142041
