,Pallidum_R,N_Acc_R,Angular_R,Postcentral_R,Angular_L,SupraMarginal_L,Thal_VPL_R,Temporal_Pole_Sup_R,Thal_VL_R,Vermis_1_2,SupraMarginal_R,Cerebellum_9_L,Cerebellum_6_R,Thal_VL_L,Thal_PuA_R,N_Acc_L,Supp_Motor_Area_L,Cerebellum_7b_R,ACC_pre_R,Olfactory_L,Cerebellum_4_5_L,Calcarine_L,Vermis_9,Parietal_Sup_L,Thal_PuL_L,OFCant_L,Occipital_Inf_R,ACC_sub_L,Parietal_Sup_R,Red_N_L,Caudate_R,SN_pc_R,Precentral_R,Cerebellum_10_R,Thal_MDl_L,OFCpost_R,Thal_LP_L,Raphe_D,Thal_PuI_R,Thal_PuL_R,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_VPL_L,Cerebellum_9_R,Thal_MGN_R,Temporal_Pole_Mid_R,Vermis_6,Thal_AV_L,Frontal_Inf_Oper_R,ParaHippocampal_L,Caudate_L,Frontal_Sup_2_L,LC_L,Raphe_M,Fusiform_L,Paracentral_Lobule_L,Rectus_L,OFCmed_L,Fusiform_R,Temporal_Inf_L,OFClat_L,Putamen_R,Temporal_Pole_Mid_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Occipital_Inf_L,Calcarine_R,Precuneus_L,Frontal_Sup_Medial_R,Thal_AV_R,SN_pr_R,Supp_Motor_Area_R,Thal_PuM_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Vermis_4_5,Olfactory_R,Paracentral_Lobule_R,Hippocampus_R,Precentral_L,Cerebellum_3_L,Cingulate_Post_L,Rectus_R,Thal_LGN_R,Frontal_Inf_Tri_R,Cerebellum_3_R,Putamen_L,Frontal_Inf_Tri_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Sup_L,Thal_MGN_L,SN_pr_L,LC_R,Cerebellum_10_L,Pallidum_L,Amygdala_L,Cerebellum_8_R,Vermis_7,ACC_pre_L,Occipital_Sup_R,Thal_MDm_L,Rolandic_Oper_L,OFClat_R,Cingulate_Post_R,Postcentral_L,Vermis_10,Red_N_R,Thal_PuI_L,Thal_MDl_R,Temporal_Mid_L,VTA_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,VTA_R,Lingual_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Sup_Medial_L,Rolandic_Oper_R,Hippocampus_L,Heschl_R,Thal_LP_R,Vermis_3,Amygdala_R,Parietal_Inf_L,Thal_VA_L,ParaHippocampal_R,Parietal_Inf_R,Cerebellum_7b_L,Thal_IL_L,Temporal_Inf_R,Cerebellum_8_L
Cerebellum_Crus2_R,0.7755611234711142,0.8297778116839437,0.3855073800681966,0.7200176761713774,-0.6750332617122119,-0.964633397537996,0.9729615025839365,0.9967602020519306,0.8222471398718453,-0.17798396334393507,0.841888112318719,-0.06527665960816582,0.2392180293306099,0.5192416230071276,0.9726059265833945,0.16775231871053511,-0.6711090330590924,0.702845766192501,-0.6464065052501509,0.5770866918230867,-0.08587517367392684,0.7695539339523843,-0.1329854542474649,-0.9787886626220936,-0.17044687677123996,0.04443833397960607,0.6026116572644277,0.027926536274007114,-0.8521208405333798,0.9914361447352661,0.7237509233687258,0.9843960354356364,0.7789824960053149,0.9943480549713706,0.8860233439470642,0.9616474279031303,-0.09360705675824041,0.9585671608131198,0.8661376674034158,0.6086351626122614,0.7410236569076449,0.37498283622350154,-0.14826154665037902,0.0025169128331213888,0.965797185527148,0.9941111231313451,0.18704035954686482,0.8666407219944923,0.9526344004845283,0.2736055705133529,0.0932535017534913,-0.7008219466698806,-0.09580103048306321,0.949969044789929,-0.11850920328573288,-0.9430077834365236,0.8633358661168777,0.8227223245747363,0.840049214025708,-0.26987486414606543,-0.21004486383862678,0.9929256669803298,0.07134355965904948,-0.14211353296458684,0.5453904102354836,-0.2839668913227468,0.9799574417538838,-0.4224648712415013,-0.2510663180316493,0.8189597630566894,0.9368866658638897,-0.3945988822378503,-0.08687424985923732,0.27484539482211395,1.0,-0.03168180160790905,0.8750028430312717,-0.3935152925572257,0.9121385650419419,-0.8244797474299264,-0.16964669695944737,0.006703097079898248,0.9810405125712341,0.8144899596327948,0.9154661690569067,0.7937698591957576,0.4543940558541486,-0.6664512153059599,0.6920266691138567,0.8973377842006113,0.9126656390663772,0.03046034743017385,-0.34694525407945764,-0.12259355777328561,0.642205222263395,0.9387469141285956,-0.07148058187456585,0.9465725914594385,0.8692608159081465,0.45663491364041625,0.4159077202394602,-0.274507106063265,0.12955366217805234,0.9249243394821673,-0.19659827894153617,0.9007646436763362,0.03834941422422933,-0.8996204151629921,-0.07815751087646239,0.997983813675649,-0.1852275088625132,0.8404710969560505,-0.6110820994801371,0.9182757295972508,0.9929615512291213,0.9582959760575946,0.9798040491369193,0.1402439669141633,-0.20380588507570513,0.9933412358774384,-0.440707478976426,0.9865894478879151,-0.054053905289472466,0.9787501781952331,0.8105437667869723,-0.03906829277915695,0.9901244360107071,-0.8731724422538465,0.8201339580037691,0.9443077971201551,0.6868987679341857,0.10615538286867095,0.6919255742138222,0.9727655167228769,-0.03016164088501784
Vermis_4_5,0.5928623770950616,0.3895784563295241,-0.8872605669357316,-0.5146825303900352,-0.2540234473975431,0.0471841900200719,0.006369709890508906,-0.010749985739723788,0.34918402163303164,0.9686892017902786,-0.452276512234504,0.9926410779803766,0.9616312270055545,0.7648985891883776,-0.017196314381998982,0.3684086102820793,0.24953179354357594,0.6793925579282187,0.12366121859814394,0.15062900031601945,0.9981388379839327,0.5628485675214437,0.9910837354964219,-0.13522889165296492,0.9389579306061119,0.17876152156413921,-0.7576809104020503,0.5782229441947927,-0.361751516033918,0.08751726532200352,-0.3011600224760322,-0.18260955777630986,-0.6028615430635651,-0.06230875709573561,0.13281300003756394,-0.2858996542082395,0.9464879881758204,-0.2984140277014386,0.4216561202816047,0.7384490651260046,0.6413108490729432,-0.8400443591014668,0.9608763194494803,0.9893339849994973,-0.20655786344644678,-0.03715450476971976,0.9365224719156472,0.29254272303582773,-0.1912336632401692,0.9489406530031226,-0.06408293195813927,-0.4967551488486474,0.9887025043616591,-0.26215776168102256,0.9929597736602233,0.042748506172330614,0.04610205737871088,-0.26859902309906203,0.5120283147971474,0.9563617736924432,0.978382791159585,-0.07396518432224254,0.9820633358375978,-0.8748699503325604,0.2280082148056628,-0.5808732344994358,0.05738330824043165,0.2783483636701673,-0.8530288069449953,0.3311225601524622,0.30163461378365763,0.21321452829356946,0.9889103848644453,0.9506952156783471,-0.03168180160790905,1.0,-0.17210904856888434,-0.08144449635298691,0.36082201120313945,0.4887278124011581,0.9856110076330566,0.9989666952922233,-0.006157584098782893,0.4917796808217908,-0.3132025957646583,0.5755409917771104,-0.03825007348461708,0.159659803262265,0.33267278248273924,-0.19283098128772652,0.2503221433628032,0.9959959771001934,0.9384117850165121,0.9759221431672022,0.7055518180470729,-0.2345137314151629,0.9891779917175721,0.20958521575578645,-0.2233201178604987,0.8598444813492664,0.14287255126724832,-0.29251855627648915,-0.7990762164983397,0.17563854210448082,0.9777928665719735,0.34018592005390663,0.9949231595382224,0.37461851627351306,0.9961505025677042,-0.06509068710463863,0.9848660042367275,0.38646036060988503,0.6432874766092077,0.19124352519348184,0.05861782737655728,0.20326369925789742,-0.16819076755116116,0.9627433137951672,0.9803022285212851,-0.0371090329494729,-0.7278716342398203,0.08974155399731559,0.98182852758869,0.09682681598762377,0.4388720041235317,0.9994988629467235,-0.054071954915530705,-0.18761620758270886,0.4406630659612709,0.28913035735423875,-0.5974212176284478,0.9523512964007511,0.6666158900959571,0.1858316259044046,0.9871719178519003
Olfactory_R,0.5561321763917407,0.8121406213527316,0.5872888986699256,0.4942883116866435,-0.2605840743152034,-0.7609551966730611,0.7524135515773788,0.8494428078486125,0.4828243007890469,-0.21650210341226622,0.6736991193310123,-0.253083447206009,0.07673223768065095,0.1909527777880889,0.7698710291490223,0.5055527756606674,-0.9152887953900544,0.4660407363550147,-0.26300365351174754,0.8425287479492527,-0.21591132663035972,0.6435419362619248,-0.2529239492186077,-0.8117322341446613,-0.4223919392785012,0.43691501425360013,0.7626059547179916,0.28728679715004596,-0.5495948231471914,0.8331218230610471,0.9242501292837038,0.8704812672919072,0.6833838093332902,0.8729147359707894,0.593372119693201,0.9196466848546426,-0.3566525979419504,0.8794341771930473,0.6246309805940927,0.35240546241800785,0.5402098261872499,0.6310314695800932,-0.3770614438260956,-0.2033823081779286,0.8047767163646041,0.8688060577207173,0.09087333385735416,0.5570717113521483,0.74681579350326,0.13796719608437616,0.5101955964905737,-0.39424417716655963,-0.17981886809385528,0.9301588752081603,-0.2174997944432046,-0.7281330424689828,0.9605662038253111,0.9917869719998144,0.6740174506227938,-0.3042594330681902,-0.29234426052398554,0.8801548455114588,-0.09418935958423172,-0.1490604262482326,0.8061865586258433,0.1606273885040937,0.8466269458686848,-0.053213249715279215,-0.03216994266330445,0.47386297028500873,0.7293940466544268,-0.7713754159236532,-0.2791717055007304,0.08899840239219192,0.8750028430312717,-0.17210904856888434,1.0,-0.7264864222479006,0.7317530229542596,-0.8312417038310872,-0.2508342519208762,-0.13370804419696028,0.9248782536036219,0.5344323279085321,0.7242364875774003,0.5941461477303731,0.7926342409814463,-0.3079854776882105,0.29516897957372157,0.938639396708355,0.6326515470046511,-0.09884078738812264,-0.389969864490343,-0.3113820511751413,0.5607165842837856,0.8705908868438113,-0.26528671283658506,0.883320576387498,0.994555027311284,0.20657827643081925,0.6518643178204593,0.18629639455200872,0.4860530075080076,0.6515248751049695,-0.36925277484089514,0.6690926869423685,-0.13962030158490876,-0.9341451596118254,-0.22007672765670935,0.8714176499594987,-0.32376327212353023,0.5515750097157662,-0.43006069723194557,0.905543258468877,0.8476351524434927,0.7410546820752857,0.9350261207517422,0.05640257153588266,-0.3208505263250382,0.8339132519448942,-0.12434506743934001,0.8127209325951552,-0.10614052234999645,0.8207362508132829,0.5111969349167009,-0.1812774494333452,0.9243066247972371,-0.5562134292426802,0.512204171522215,0.7824871677352978,0.49725080551063844,-0.1397037914370458,0.4206205788890717,0.8125515058332314,-0.2344715720046019
Paracentral_Lobule_R,-0.27807189199041726,-0.6055173527688309,-0.32610593241616465,0.15828573089247996,-0.32731753874767977,0.16804182848084198,-0.1906735363461965,-0.349940679635094,-0.0019132337323133721,-0.1632425639279031,-0.0629175926005766,0.02916035217838918,-0.21046235727935972,0.007546330294664275,-0.19217934142129467,-0.8869952893306118,0.7985349279475069,-0.2459970389009075,-0.4282930919142199,-0.9524285536594115,-0.06772506355966525,-0.49993619502387887,-0.044865470882506114,0.3451960657352477,0.26220413552774885,-0.9278699223941476,-0.43827433324214954,-0.8033031164822574,0.06349746281218495,-0.37232549977452434,-0.8082451816604407,-0.3408013695950261,-0.10374893630622364,-0.35573551377661394,-0.09462031472849904,-0.4240789536427906,0.23501654251101176,-0.3396646184683667,-0.23262300127771995,-0.13860437692789268,-0.35342797504044166,-0.4458402386702706,0.16844310006679136,0.014055655389262529,-0.23906176057065853,-0.3580306634858479,-0.3384550936090705,-0.08929610957933058,-0.13838157911777108,-0.27007118777556477,-0.9299261387115767,-0.041618063213824955,-0.14069570172512189,-0.4787915017636496,-0.1138992511725751,0.13828575320388267,-0.71577669984357,-0.7499110726934612,-0.40090030535330595,-0.12770942749210798,-0.08874788315099408,-0.36464510511484105,-0.06512014375877291,0.36761128080953087,-0.9432419617671032,-0.5185205723625147,-0.41607485355291257,-0.6212486892098493,-0.042375113282103784,0.03132271548379362,-0.3189245115977742,0.948135199643544,0.06223344487622934,-0.16427648352571222,-0.3935152925572257,-0.08144449635298691,-0.7264864222479006,1.0,-0.340474645366597,0.2940263661353741,-0.11113416517384062,-0.10462764567850866,-0.48803910007763757,-0.2002012093926211,-0.10181343886571957,-0.32316390552920593,-0.9856855964220902,-0.40458125560007446,0.14863273791230777,-0.6638328894551512,-0.13433149607653092,-0.13529227821866044,-0.06497980676584593,0.04148564999608797,-0.5122821720016777,-0.44770405768811017,0.041781478714048144,-0.5411589726705831,-0.730700767085478,-0.1481906181994301,-0.9142174080843626,-0.68796846668657,-0.5129730718152421,-0.14449139382296147,0.0997405402204704,-0.29011335691566004,-0.048089616140411295,0.475746954139031,-0.06011311459593414,-0.3728653039742891,0.027506960224429198,-0.07294021436467095,-0.25212890449164566,-0.6343807097665802,-0.3770397570760993,-0.26233240032450605,-0.460637381697978,-0.319020665770314,-0.028565345240218223,-0.30073641763899434,-0.1426659482921062,-0.3176575027755401,-0.2411287859747352,-0.32297787696469765,-0.0629475306777217,-0.07239112566605158,-0.4707592249805339,-0.024134878651334377,-0.1067839034868171,-0.38477252448856797,0.18543105270018867,-0.007348398220235165,-0.17711653314054812,-0.3670223153769993,0.02264816406871169
Hippocampus_R,0.9612422898491785,0.9261994424024618,-0.007691370979449414,0.4785260313413189,-0.7699068202208585,-0.8989184435596218,0.9151296489943462,0.9221757675425347,0.9117389024710078,0.2126807702373402,0.6054929769887417,0.32906280681203237,0.591608357449217,0.7883637697498952,0.9150463378421709,0.272317587805626,-0.5105495662969928,0.9210838825703267,-0.5999454986142683,0.5612768159358027,0.3094045225554726,0.91003900977893,0.2677920290049854,-0.9686041144473386,0.2259772706581053,0.04918309334703567,0.24233136875831235,0.1978259913616484,-0.956806172300505,0.9508303561734467,0.5066607199485301,0.8422320559715456,0.48709207574966557,0.907356503710055,0.8681034296069475,0.7788071392825838,0.30111400571265473,0.7777544935555281,0.9789145529582476,0.8723699280030552,0.9269761908686438,-0.00425217477792737,0.24141853204514868,0.3882991132256,0.8152965487030245,0.9172213053674644,0.5096248526623476,0.920541060972519,0.818982709223391,0.6207551612918932,-0.0056541131799389,-0.8895368578331799,0.29488258259702527,0.7685534272266302,0.2714763820920052,-0.8841625759943681,0.8194457164556437,0.6409100747393833,0.9812545472434345,0.114088823841303,0.17837363880871923,0.9023623139602879,0.4626915165677195,-0.488014695471446,0.5645723920613891,-0.5385388893383815,0.9215075849976055,-0.3446479444376972,-0.6108721866909228,0.9086383159921152,0.9879295411814052,-0.23570620403006173,0.31202409959484884,0.6306002715431593,0.9121385650419419,0.36082201120313945,0.7317530229542596,-0.340474645366597,1.0,-0.5978454903060664,0.22132512848386793,0.3965913959915931,0.9142987420893463,0.9416103535588194,0.7358651057707963,0.9683559680761763,0.35450675304989393,-0.6103403984472047,0.7719221310895104,0.7140623787511601,0.954420732271672,0.41827621973004686,0.032684939167578475,0.25629086762713316,0.8667067314861339,0.7514522943158889,0.3205021830568094,0.9622087081377867,0.6974279678941746,0.7586581362214612,0.35759800079477294,-0.43159644756706417,-0.22791520310034405,0.9291048751483962,0.20601644941739244,0.9607856105590495,0.42744776069699986,-0.6929588492217029,0.31126654603836823,0.9003947800693801,0.21654377709868552,0.9605969312776945,-0.35253851817041276,0.9153530425974383,0.9451658500869777,0.9763288089257539,0.8452726334659195,0.4862555093447297,0.18520767286514123,0.9146646032643391,-0.7396433173361348,0.9580940972701675,0.323216309697989,0.960803561353455,0.9504869954749648,0.35495926541271755,0.8998127076483597,-0.9142066734587456,0.9389373903135458,0.9951419513384274,0.4318827343764789,0.4550035575760907,0.9046505710749195,0.9819332084511093,0.3542400226895222
Precentral_L,-0.3735810092978231,-0.5781501967782425,-0.7149247137792484,-0.7479115064148153,0.43595460816139053,0.8362152646934536,-0.7674064343834602,-0.8051474919758538,-0.44908551799243807,0.5553175564734568,-0.8237229866815259,0.5267203953660466,0.2624108866268544,-0.01888356962531757,-0.8150868163741738,-0.06888077486069373,0.7771162522582923,-0.25595594572273067,0.6061394979387171,-0.46155656708532056,0.528190603959564,-0.31277312217440123,0.5463232746023148,0.7439548709585899,0.5811977054160512,0.04506181147677024,-0.8332257887579129,0.24448807977821016,0.5373495282412756,-0.7596327521876524,-0.6811148538072224,-0.8700877243014976,-0.8574589570371309,-0.8566646565764362,-0.5541574526462114,-0.9207295498777956,0.517287431322086,-0.9314304603401,-0.5138457654372297,-0.17997133591753278,-0.2752113018417053,-0.6974006700562497,0.6051303121130577,0.4798990044289195,-0.8408976228467787,-0.851897704275469,0.33580547706852354,-0.49409298241063704,-0.8370604531647751,0.21427513467709156,-0.08462411642915274,0.41991620206133723,0.5367563710089922,-0.8697331917580935,0.5568770711911788,0.8353224932116531,-0.7740262222261622,-0.831686629287438,-0.45763755048278937,0.6500765313819489,0.6352359339507349,-0.8672558914269808,0.3535790020287876,-0.16747053437134862,-0.40699082144270204,-0.03580450514701827,-0.737772900742601,0.513062294904537,-0.0803836470631646,-0.4691911347147479,-0.6188506694379505,0.46206324224604584,0.5354937594592873,0.20845679449485896,-0.8244797474299264,0.4887278124011581,-0.8312417038310872,0.2940263661353741,-0.5978454903060664,1.0,0.5923490530116072,0.4539011697147346,-0.8459730352096156,-0.3746266233869258,-0.8517489504499282,-0.38990739544598657,-0.397840793402196,0.6495224168896419,-0.2816048825537913,-0.760658281845785,-0.5892573078731258,0.4208593564272891,0.7294116270146208,0.6042520670996109,-0.23259780659870266,-0.7920189207594486,0.5419969935880241,-0.7136737931231147,-0.8323554653541989,0.04458863707066912,-0.17174681537074082,0.10943953284861134,-0.4765671519561557,-0.609019146109316,0.6154306029323579,-0.5120775490069214,0.4354304500667362,0.967593682726723,0.5464300449063163,-0.8463484853000214,0.6078679601454869,-0.529654616286257,0.8155179528092973,-0.7056563959490297,-0.7708519082161865,-0.6717565734395365,-0.8992404443735104,0.35497619092100796,0.6474796336842358,-0.8239261526451537,0.09958640088072869,-0.7631536667017098,0.49602631524722707,-0.7890018016829193,-0.48330394124669573,0.4894740943886654,-0.8525584287904864,0.6367717559803007,-0.4079559761034443,-0.6446948735279703,-0.8294153514033374,0.41049474099496075,-0.214166483130967,-0.7201100142666477,0.5088500552094242
Cerebellum_3_L,0.4660245116023491,0.2923052653062114,-0.8985057067295141,-0.6467472223968302,-0.09208241625403502,0.20206099711048842,-0.14955633919801303,-0.15370091825295232,0.19090174438814067,0.9906502814279436,-0.585480521656518,0.973483703046586,0.9131586846566675,0.6491322155744212,-0.17193746247228217,0.4190300080717572,0.27862845201474884,0.5598017294487262,0.27867651746947364,0.14068030616451693,0.9926093723042109,0.45866055569591047,0.9921411913601174,0.008572725702801138,0.9163778638735025,0.26106382501794584,-0.7997247338556526,0.6401253083023939,-0.20497694108329315,-0.0540416813282269,-0.3403248339810626,-0.3200140147994404,-0.7161488234368958,-0.2029334962922592,-0.02143012749215533,-0.4072563974428241,0.9124689927557027,-0.4271052127899172,0.27820994985773906,0.6229039033581277,0.526678082906791,-0.8381659523417101,0.9429850419767535,0.9597925195479514,-0.3506619197656959,-0.17778812035852776,0.9109269238110764,0.13718100285069657,-0.34279627275474256,0.9007039772386296,0.016481297777555838,-0.35301495654461656,0.9913709289943201,-0.37792513638136366,0.9982415562927018,0.19529274417142015,-0.036939582948930474,-0.33271535772789107,0.3879200625473306,0.9914645736371386,0.9977647982449424,-0.21299622813375738,0.9490451119241988,-0.8627356926782703,0.22048835030153144,-0.4603595154895836,-0.07802570547681519,0.40844894829600054,-0.7795679039110763,0.1706013333535669,0.15857688334125647,0.179912879166414,0.9703700924860176,0.8915358897648193,-0.16964669695944737,0.9856110076330566,-0.2508342519208762,-0.11113416517384062,0.22132512848386793,0.5923490530116072,1.0,0.9802592555718372,-0.13219339612794803,0.35268513669113105,-0.4587104663939634,0.44986156386570036,-0.01794122861262711,0.316242521382605,0.1832778562193611,-0.2795928875491039,0.09248755081165887,0.976576077180181,0.9809125276122963,0.9665102093063447,0.6235781600933611,-0.3509088626016344,0.9696395327127814,0.08922254270151407,-0.2982078214975253,0.7699544028959597,0.1577271286965902,-0.16447515362032145,-0.7474102863045033,0.018623142418124256,0.9754321381736237,0.1983212024955757,0.9644627790927043,0.4767682241454013,0.9879019938992852,-0.20362555189230178,0.9872615891208198,0.23146283598814893,0.760828213577045,0.08744889504024105,-0.08300842732307313,0.05192684187450092,-0.29247393779301767,0.9429411243110413,0.9917350447967341,-0.18407453417344155,-0.6136681148665566,-0.05748326790523831,0.988374335374492,-0.04864711158249298,0.2877592017393317,0.9860156472116858,-0.18235507833856002,-0.02290280537378146,0.29158575923904356,0.15058919061461315,-0.7231609999033385,0.9093240180389006,0.54122650554446,0.043515348255683324,0.9633026723001313
Cingulate_Post_L,0.6232985416306716,0.426642724276842,-0.8706381988404752,-0.4927527121179412,-0.27485844913933316,0.010902671708287409,0.04149143883430648,0.02726985926749744,0.3759369157441584,0.965172833839213,-0.4242761617276076,0.9891844122146818,0.9710129459088351,0.7812758398657793,0.019402902086515492,0.38523725009538423,0.21447629807179366,0.7059944963577593,0.10345092423786696,0.1812848648400884,0.9953552644287598,0.5912669204406217,0.9874804923517068,-0.17341745897668698,0.9301623690930393,0.1885669320255627,-0.7326126767705163,0.5859729117618449,-0.3925505400379478,0.12532312181446445,-0.26959921965367223,-0.14571049375742368,-0.5758172381361898,-0.023609021654388163,0.1615627102807763,-0.24796536417512555,0.940552945023806,-0.2606306406142256,0.45421909258260096,0.762288944535488,0.6691001681446457,-0.8223784990409875,0.952323563622811,0.9881163855998584,-0.172160953884136,0.001903346270042859,0.9431045342441994,0.321504902585124,-0.15688894669384001,0.9606662132698925,-0.05292939280355869,-0.5230580452468719,0.9858863226505349,-0.2260057578502909,0.9892976734045046,0.006389729528320492,0.08564632481431943,-0.23188661047371892,0.5453579787754596,0.9480078970994206,0.9711762263440239,-0.034884091573077654,0.9862331226187914,-0.8860149204399559,0.2574032170795526,-0.5860367905697158,0.09428334354391621,0.2669437227540019,-0.8640415548004399,0.35831445531862516,0.337277706029385,0.18902171871984966,0.98472520272665,0.9617524348834087,0.006703097079898248,0.9989666952922233,-0.13370804419696028,-0.10462764567850866,0.3965913959915931,0.4539011697147346,0.9802592555718372,1.0,0.03414158099638569,0.520206759806874,-0.2807044006713656,0.6065549127709832,-0.01313743717725258,0.1386943129327851,0.3523655568300968,-0.1571645202701728,0.2822198578588282,0.9982052914225109,0.9258737199986226,0.9687080978027448,0.7339978208846475,-0.19995058641506017,0.9848741270099032,0.24910609571501294,-0.18545623893278101,0.8767976708175823,0.1607000102513611,-0.2966671047994549,-0.7895436175607541,0.20706254037168825,0.969514166551175,0.37277239846238786,0.9960094134958443,0.3368794886074293,0.9925236347761486,-0.026354461329452534,0.9772516578667029,0.4172315617374209,0.6229128281051339,0.22999868794737371,0.09689047434151969,0.23887692287226522,-0.12913611450994722,0.9688631692062921,0.9717434950214835,0.0003465100326301573,-0.7437216805076684,0.12758673895353742,0.9817610552879004,0.135088705452272,0.46910111494586093,0.9985640601631444,-0.014266618984545443,-0.2182968063295918,0.4687908380786888,0.32608190469988146,-0.5747797032139347,0.9544680319737332,0.6909343763635788,0.22368156734886305,0.9850178665410738
Rectus_R,0.7769859214439612,0.8924398615555602,0.38426140635290224,0.6193864608191099,-0.6022682572720103,-0.9383628147228631,0.9282446761749826,0.9729470803654907,0.7539961875653796,-0.11797000322998936,0.7628237229832817,-0.05762145932158807,0.25661669286330446,0.4764023359298466,0.9444849462179477,0.3122907205422756,-0.7654507434667803,0.6955743352264646,-0.5631087042674373,0.6822914499687583,-0.05775447016034731,0.7650686714907514,-0.09714150300725281,-0.9657279516598237,-0.18045682590076428,0.15126823357262595,0.6022133139245448,0.12529554393427134,-0.8183646280678658,0.9699640001344231,0.7495581471138232,0.9563537298169432,0.7130647181732075,0.9845574937632985,0.7995978888729024,0.9523831811044151,-0.10316685402910046,0.941517172284752,0.8486073709893661,0.6104301747850001,0.7298069475390566,0.39397573046365497,-0.1625000539730368,0.002814890363571025,0.9153437164720113,0.9870639169508083,0.20131426028986707,0.7962854164657291,0.8973568794669098,0.30346374704242324,0.18433065312271824,-0.6962772078157311,-0.05740327272040991,0.9367492212296432,-0.08546603939749109,-0.9192445335223945,0.9381817597867143,0.8757944063374024,0.8482065614279249,-0.2212736547006563,-0.17847078327402952,0.9869600913586014,0.10671992432567672,-0.2423856830387347,0.6564492495495892,-0.21675361928033524,0.9541130274244701,-0.336969451547559,-0.29370677142015233,0.7539386004025652,0.9166956903647608,-0.4938088995924678,-0.07784063806568027,0.2944117196172077,0.9810405125712341,-0.006157584098782893,0.9248782536036219,-0.48803910007763757,0.9142987420893463,-0.8459730352096156,-0.13219339612794803,0.03414158099638569,1.0,0.7663068128393314,0.8521284554211473,0.7968736431306451,0.5451931931802609,-0.5930994318517869,0.581147419190181,0.8859848650532497,0.8616358306004038,0.06497107958942705,-0.31129375186479674,-0.13206369441223964,0.6882153864078795,0.8929933908068646,-0.06958727779370409,0.9744879503746371,0.9079962770384035,0.44667932183696807,0.44743842727777267,-0.19285792974878316,0.1705680385754514,0.8617982436682843,-0.18382190374312932,0.8572704388930377,0.05378249413958294,-0.9216257644217137,-0.06180746604940571,0.9795853796612488,-0.16226328099900517,0.8174987000806198,-0.5463835386405292,0.9557727578857264,0.9743299358618879,0.9288903437982688,0.9840156636682238,0.17052431899095027,-0.1865718754776139,0.9682958535011295,-0.44291991166514455,0.9669778331958166,-0.007000374562375508,0.9754506138755196,0.7870509393461225,-0.0124310094137465,0.9957385970408162,-0.8261759179862098,0.7661602101012477,0.9422196233028649,0.6144917184070596,0.08109655462598447,0.6634358088019223,0.9661457437212929,-0.03201473349968439
Thal_LGN_R,0.9603993865897775,0.7994905785168835,-0.18755765914351416,0.4481905932996042,-0.8127134914054763,-0.8020307098553274,0.8596465601195138,0.8359089920188066,0.9632782764902805,0.3065887546448137,0.5446578251841125,0.4874754829688443,0.6984421138691681,0.9110991489198967,0.8268608699349085,0.11962742585070878,-0.26163877454099377,0.9555484290424492,-0.596944271009844,0.38408042101316137,0.44296266046423466,0.9285734387402709,0.3924100048728864,-0.8897333106174007,0.40574009201321887,-0.047653185521907955,0.05737482480088446,0.1787737762337028,-0.9502070177657594,0.8781231458408284,0.36021504447558805,0.7351472504191433,0.391100480825832,0.7875925675020721,0.9137686144776561,0.6320074912662935,0.47156557899517265,0.6379362019178292,0.9649847076236414,0.9092456939741085,0.9638286480464807,-0.2011656259567788,0.4357620698318634,0.5498603294668876,0.7385400963690948,0.7980412807820993,0.6336300518807649,0.9665140426732169,0.7490783660633861,0.7034506570241255,-0.12190036614372846,-0.8694880574403369,0.41523048698080184,0.635094350495001,0.4043203701246909,-0.7863412341865694,0.616830098766399,0.43173504017523223,0.9527458321180179,0.23789395374215375,0.32411084002923696,0.7755001985349335,0.5582629849073393,-0.4614207127798039,0.3935160592589206,-0.6712197572006259,0.8569809597057219,-0.34066001347559194,-0.634921306748183,0.9496989922642196,0.9547979663442354,-0.03600418377086984,0.46835600733521576,0.723818415689196,0.8144899596327948,0.4917796808217908,0.5344323279085321,-0.2002012093926211,0.9416103535588194,-0.3746266233869258,0.35268513669113105,0.520206759806874,0.7663068128393314,1.0,0.6631647252417618,0.9602738202877081,0.19113830072691637,-0.5813556993353372,0.9063566947852987,0.6125813269341218,0.955372655315164,0.5280635163065935,0.18314937253879462,0.4507347799438104,0.8429435458077037,0.6829527889509353,0.48809098695074576,0.8436074738930922,0.5131587980450838,0.859071246321628,0.3261726780323955,-0.5309853491537213,-0.41445516460832954,0.9374518539022115,0.36818041677197116,0.978306965562369,0.5619463915947503,-0.489543362332954,0.4626792957333378,0.7970724194818523,0.364857025836104,0.941089495294393,-0.24776295416644756,0.7862996134033571,0.8639116280261482,0.9342560539296203,0.6943056786893568,0.5930590771098071,0.3505166980756415,0.8222763610624735,-0.7777574011817292,0.8801962729957885,0.4291796826860341,0.8565185041378994,0.946360859593208,0.4847861417422758,0.7640532821137356,-0.8924626015390366,0.9903156722611688,0.9307998494927309,0.3414700908856004,0.6403458514715875,0.9726775201126835,0.902483054939649,0.5235888407469859
